,NWS
2015-02-19,14.67626953125
2015-02-20,14.782684326171875
2015-02-23,14.98664379119873
2015-02-24,14.995512962341309
2015-02-25,15.084192276000977
2015-02-26,14.951173782348633
2015-02-27,14.91569995880127
2015-03-02,15.075325012207031
2015-03-03,14.827020645141602
2015-03-04,14.738343238830566
2015-03-05,14.764951705932617
2015-03-06,14.55212116241455
2015-03-09,14.44570541381836
2015-03-10,14.12646484375
2015-03-11,14.241744995117188
2015-03-12,14.578723907470703
2015-03-13,14.534383773803711
