,EMN
2017-08-30,67.46521759033203
2017-08-31,67.81925201416016
2017-09-01,68.69258117675781
2017-09-05,67.08755493164062
2017-09-06,66.93022918701172
2017-09-07,66.74140930175781
2017-09-08,66.74140930175781
2017-09-11,67.33934020996094
2017-09-12,67.81925201416016
2017-09-13,67.34719848632812
2017-09-14,67.31554412841797
2017-09-15,67.24430084228516
2017-09-18,67.60047912597656
2017-09-19,68.59772491455078
2017-09-20,68.10700988769531
2017-09-21,67.90917205810547
2017-09-22,68.44735717773438
2017-09-25,69.3813247680664
2017-09-26,68.7322998046875
2017-09-27,69.13594818115234
2017-09-28,71.20171356201172
2017-09-29,71.6212158203125
2017-10-02,72.0090103149414
2017-10-03,72.23856353759766
2017-10-04,70.9959487915039
2017-10-05,71.89030456542969
2017-10-06,72.02484893798828
2017-10-09,70.95635986328125
2017-10-10,70.26775360107422
2017-10-11,69.7691421508789
2017-10-12,69.93535614013672
2017-10-13,70.16487121582031
2017-10-16,69.54750061035156
2017-10-17,69.09638214111328
2017-10-18,69.69790649414062
2017-10-19,70.27569580078125
2017-10-20,70.2994384765625
2017-10-23,70.18070220947266
2017-10-24,71.60540008544922
2017-10-25,71.73200988769531
2017-10-26,72.05651092529297
2017-10-27,73.60781860351562
2017-10-30,72.67386627197266
2017-10-31,71.87447357177734
2017-11-01,72.0090103149414
2017-11-02,72.12773895263672
2017-11-03,72.27814483642578
2017-11-06,71.518310546875
2017-11-07,71.71617126464844
2017-11-08,71.70037841796875
2017-11-09,71.2175521850586
2017-11-10,71.82699584960938
2017-11-13,72.36520385742188
2017-11-14,71.42330932617188
2017-11-15,70.87722778320312
2017-11-16,71.35210418701172
2017-11-17,71.02760314941406
2017-11-20,71.2729721069336
2017-11-21,72.03277587890625
2017-11-22,71.94573211669922
2017-11-24,72.13565826416016
2017-11-27,71.93778991699219
2017-11-28,72.57099151611328
2017-11-29,72.34935760498047
2017-11-30,73.10920715332031
2017-12-01,72.80052947998047
2017-12-04,72.3414535522461
2017-12-05,72.18314361572266
2017-12-06,71.71617126464844
2017-12-07,72.42058563232422
2017-12-08,72.95879364013672
2017-12-11,73.44953918457031
2017-12-12,73.6236572265625
2017-12-13,73.67115783691406
2017-12-14,72.03277587890625
2017-12-15,71.85758209228516
2017-12-18,73.06011199951172
2017-12-19,73.52996826171875
2017-12-20,74.08744049072266
2017-12-21,73.99188995361328
2017-12-22,73.78480529785156
2017-12-26,74.047607421875
2017-12-27,73.68923950195312
2017-12-28,74.39801788330078
2017-12-29,73.77686309814453
2018-01-02,75.074951171875
2018-01-03,75.9350357055664
2018-01-04,76.85884857177734
2018-01-05,77.3366928100586
2018-01-08,77.63134002685547
2018-01-09,77.464111328125
2018-01-10,77.44817352294922
2018-01-11,77.64724731445312
2018-01-12,77.59151458740234
2018-01-16,77.0977554321289
2018-01-17,77.13758087158203
2018-01-18,77.11370086669922
2018-01-19,78.14899444580078
2018-01-22,77.8622817993164
2018-01-23,78.01359558105469
2018-01-24,78.55516052246094
2018-01-25,79.86119842529297
2018-01-26,81.47785186767578
2018-01-29,80.6177749633789
2018-01-30,79.65412139892578
2018-01-31,78.98518371582031
2018-02-01,78.37993621826172
2018-02-02,79.05687713623047
2018-02-05,77.3366928100586
2018-02-06,78.85777282714844
2018-02-07,78.82592010498047
2018-02-08,74.51750946044922
2018-02-09,75.49701690673828
2018-02-12,77.66320037841797
2018-02-13,77.96581268310547
2018-02-14,79.39930725097656
2018-02-15,79.72581481933594
2018-02-16,79.74174499511719
2018-02-20,79.86917877197266
2018-02-21,80.50627899169922
2018-02-22,80.84075927734375
2018-02-23,82.37777709960938
2018-02-26,82.9909896850586
2018-02-27,81.47785186767578
2018-02-28,80.49830627441406
2018-03-01,79.96475219726562
2018-03-02,80.23551940917969
2018-03-05,82.1229476928711
2018-03-06,84.27318572998047
2018-03-07,84.54393005371094
2018-03-08,84.33688354492188
2018-03-09,87.03660583496094
2018-03-12,88.27101135253906
2018-03-13,87.08439636230469
2018-03-14,86.04376983642578
2018-03-15,85.62752532958984
2018-03-16,86.2839126586914
2018-03-19,85.27530670166016
2018-03-20,84.91508483886719
2018-03-21,86.02776336669922
2018-03-22,83.22608184814453
2018-03-23,82.28953552246094
2018-03-26,84.28271484375
2018-03-27,84.05059814453125
2018-03-28,83.3941650390625
2018-03-29,84.51485443115234
2018-04-02,82.2014389038086
2018-04-03,82.41758728027344
2018-04-04,82.96992492675781
2018-04-05,84.30673217773438
2018-04-06,82.32953643798828
2018-04-09,82.2014389038086
2018-04-10,85.05916595458984
2018-04-11,84.16265869140625
2018-04-12,85.01914978027344
2018-04-13,84.40278625488281
2018-04-16,85.89167022705078
2018-04-17,86.57209777832031
2018-04-18,86.74819946289062
2018-04-19,86.02776336669922
2018-04-20,85.92367553710938
2018-04-23,85.81962585449219
2018-04-24,84.29072570800781
2018-04-25,84.17064666748047
2018-04-26,84.77101135253906
2018-04-27,83.73038482666016
2018-04-30,81.71319580078125
2018-05-01,81.76119232177734
2018-05-02,82.16141510009766
2018-05-03,82.34552764892578
2018-05-04,83.89046478271484
2018-05-07,84.10659790039062
2018-05-08,84.4748306274414
2018-05-09,86.0117416381836
2018-05-10,86.21188354492188
2018-05-11,85.43540954589844
2018-05-14,85.41938781738281
2018-05-15,86.0517807006836
2018-05-16,86.91630554199219
2018-05-17,86.83622741699219
2018-05-18,87.21246337890625
2018-05-21,87.00432586669922
2018-05-22,86.80422973632812
2018-05-23,86.3319320678711
2018-05-24,85.86766052246094
2018-05-25,85.05916595458984
2018-05-29,83.42618560791016
2018-05-30,83.85045623779297
2018-05-31,83.49824523925781
2018-06-01,84.6749496459961
2018-06-04,84.90709686279297
2018-06-05,85.1472396850586
2018-06-06,88.0289535522461
2018-06-07,86.69217681884766
2018-06-08,87.30852508544922
2018-06-11,87.57268524169922
2018-06-12,87.62872314453125
2018-06-13,86.82023620605469
2018-06-14,86.84437561035156
2018-06-15,87.64098358154297
2018-06-18,86.76390075683594
2018-06-19,83.83502960205078
2018-06-20,82.89360809326172
2018-06-21,81.22801971435547
2018-06-22,82.14530944824219
2018-06-25,80.71305084228516
2018-06-26,80.64867401123047
2018-06-27,79.76358795166016
2018-06-28,80.22222900390625
2018-06-29,80.43143463134766
2018-07-02,80.02104949951172
2018-07-03,79.28080749511719
2018-07-05,80.02104949951172
2018-07-06,80.25439453125
2018-07-09,81.13145446777344
2018-07-10,81.96023559570312
2018-07-11,79.77967071533203
2018-07-12,79.81185913085938
2018-07-13,80.04519653320312
2018-07-16,79.34516906738281
2018-07-17,80.99465942382812
2018-07-18,81.59009552001953
2018-07-19,81.04296112060547
2018-07-20,80.45555877685547
2018-07-23,80.02104949951172
2018-07-24,80.64064025878906
2018-07-25,81.83952331542969
2018-07-26,82.37062072753906
2018-07-27,81.17974853515625
2018-07-30,81.57402801513672
2018-07-31,83.37638092041016
2018-08-01,81.9763412475586
2018-08-02,80.48776245117188
2018-08-03,82.06482696533203
2018-08-06,81.89586639404297
2018-08-07,81.83952331542969
2018-08-08,81.63031005859375
2018-08-09,81.8636703491211
2018-08-10,80.35900115966797
2018-08-13,79.54632568359375
2018-08-14,79.691162109375
2018-08-15,77.83246612548828
2018-08-16,78.29914855957031
2018-08-17,78.60490417480469
2018-08-20,78.96697998046875
2018-08-21,79.81185913085938
2018-08-22,79.16010284423828
2018-08-23,78.62902069091797
2018-08-24,79.65091705322266
2018-08-27,80.35900115966797
2018-08-28,79.56241607666016
2018-08-29,79.44173431396484
2018-08-30,78.61295318603516
2018-08-31,78.07383728027344
2018-09-04,77.74395751953125
2018-09-05,78.69342041015625
2018-09-06,78.41179656982422
2018-09-07,78.13016510009766
2018-09-10,77.9853515625
2018-09-11,77.14046478271484
2018-09-12,77.24506378173828
2018-09-13,78.44291687011719
2018-09-14,78.89617156982422
2018-09-17,79.00947570800781
2018-09-18,78.69381713867188
2018-09-19,79.73789978027344
2018-09-20,80.78196716308594
2018-09-21,80.83861541748047
2018-09-24,80.06973266601562
2018-09-25,79.89976501464844
2018-09-26,79.08231353759766
2018-09-27,78.3053207397461
2018-09-28,77.47167205810547
2018-10-01,78.40245819091797
2018-10-02,78.74239349365234
2018-10-03,78.79903411865234
2018-10-04,78.07870483398438
2018-10-05,73.69200134277344
2018-10-08,73.86194610595703
2018-10-09,70.26033020019531
2018-10-10,68.18026733398438
2018-10-11,66.40779113769531
2018-10-12,66.763916015625
2018-10-15,66.62631225585938
2018-10-16,67.96174621582031
2018-10-17,67.44373321533203
2018-10-18,66.26210021972656
2018-10-19,65.3718032836914
2018-10-22,64.49769592285156
2018-10-23,63.858299255371094
2018-10-24,61.13077163696289
2018-10-25,62.86280059814453
2018-10-26,63.25127410888672
2018-10-29,61.82681655883789
2018-10-30,63.9554443359375
2018-10-31,63.41313934326172
2018-11-01,66.10831451416016
2018-11-02,66.77197265625
2018-11-05,66.37540435791016
2018-11-06,66.95004272460938
2018-11-07,68.14789581298828
2018-11-08,67.72701263427734
2018-11-09,67.0309829711914
2018-11-12,66.06785583496094
2018-11-13,65.2503890991211
2018-11-14,66.38349151611328
2018-11-15,67.0309829711914
2018-11-16,67.32234954833984
2018-11-19,66.22163391113281
2018-11-20,64.732421875
2018-11-21,64.9752197265625
2018-11-23,62.8385124206543
2018-11-26,64.23060607910156
2018-11-27,63.065120697021484
2018-11-28,64.0040054321289
2018-11-29,63.97162628173828
2018-11-30,63.79353713989258
2018-12-03,65.51747131347656
2018-12-04,62.86280059814453
2018-12-06,61.29262924194336
2018-12-07,59.244964599609375
2018-12-10,58.85647964477539
2018-12-11,58.71888732910156
2018-12-12,58.70268249511719
2018-12-13,58.2332649230957
2018-12-14,58.372039794921875
2018-12-17,57.539344787597656
2018-12-18,58.306739807128906
2018-12-19,57.629127502441406
2018-12-20,56.910701751708984
2018-12-21,56.461700439453125
2018-12-24,55.2615966796875
2018-12-26,57.980186462402344
2018-12-27,59.35171890258789
2018-12-28,59.02516555786133
2018-12-31,59.68645095825195
2019-01-02,59.67011260986328
2019-01-03,58.2904052734375
2019-01-04,61.09062957763672
2019-01-07,61.098793029785156
2019-01-08,61.588619232177734
2019-01-09,62.331546783447266
2019-01-10,62.41318893432617
2019-01-11,62.780574798583984
2019-01-14,62.3968620300293
2019-01-15,61.817222595214844
2019-01-16,62.68259811401367
2019-01-17,64.59296417236328
2019-01-18,66.29104614257812
2019-01-22,64.4215316772461
2019-01-23,63.38471221923828
2019-01-24,63.727596282958984
2019-01-25,66.01348876953125
2019-01-28,66.10330200195312
2019-01-29,66.03795623779297
2019-01-30,67.23808288574219
2019-01-31,65.81755065917969
2019-02-01,66.66658782958984
2019-02-04,67.24622344970703
2019-02-05,66.60944366455078
2019-02-06,66.00532531738281
2019-02-07,64.356201171875
2019-02-08,64.57662963867188
2019-02-11,64.78888702392578
2019-02-12,66.40535736083984
2019-02-13,66.25841522216797
2019-02-14,66.74826049804688
2019-02-15,67.52379608154297
2019-02-19,67.6544418334961
2019-02-20,69.06681060791016
2019-02-21,68.32389068603516
2019-02-22,68.94432067871094
2019-02-25,68.96881103515625
2019-02-26,68.40550994873047
2019-02-27,68.41368103027344
2019-02-28,67.50749969482422
2019-03-01,67.9320068359375
2019-03-04,67.84220123291016
2019-03-05,67.37686920166016
2019-03-06,67.49930572509766
2019-03-07,65.24607849121094
2019-03-08,64.4786605834961
2019-03-11,65.90736389160156
2019-03-12,66.29104614257812
2019-03-13,66.82989501953125
2019-03-14,65.50544738769531
2019-03-15,64.6910629272461
2019-03-18,64.54298400878906
2019-03-19,64.59233856201172
2019-03-20,64.6910629272461
2019-03-21,64.99542236328125
2019-03-22,61.8118782043457
2019-03-25,61.112640380859375
2019-03-26,61.614444732666016
2019-03-27,61.7542839050293
2019-03-28,62.44529724121094
2019-03-29,62.42060852050781
2019-04-01,64.59233856201172
2019-04-02,64.8802719116211
2019-04-03,66.55839538574219
2019-04-04,67.21650695800781
2019-04-05,67.76765441894531
2019-04-08,67.29876708984375
2019-04-09,66.73937225341797
2019-04-10,67.15071105957031
2019-04-11,67.2000503540039
2019-04-12,69.05095672607422
2019-04-15,69.05095672607422
2019-04-16,69.51984405517578
2019-04-17,68.90288543701172
2019-04-18,69.12498474121094
2019-04-22,68.49156951904297
2019-04-23,68.55738067626953
2019-04-24,67.37281036376953
2019-04-25,66.39389038085938
2019-04-26,65.98257446289062
2019-04-29,66.03192901611328
2019-04-30,64.88846588134766
2019-05-01,64.61703491210938
2019-05-02,63.86020278930664
2019-05-03,65.43964385986328
2019-05-06,63.5311393737793
2019-05-07,62.89773941040039
2019-05-08,62.84016036987305
2019-05-09,62.28899383544922
2019-05-10,62.33832931518555
2019-05-13,59.65658950805664
2019-05-14,60.0432243347168
2019-05-15,59.54143524169922
2019-05-16,59.3604621887207
2019-05-17,58.58719253540039
2019-05-20,57.62474060058594
2019-05-21,58.99850845336914
2019-05-22,58.044254302978516
2019-05-23,56.292076110839844
2019-05-24,56.58000183105469
2019-05-28,55.84786605834961
2019-05-29,55.658660888671875
2019-05-30,55.46945571899414
2019-05-31,53.404666900634766
2019-06-03,55.59286117553711
2019-06-04,58.64476776123047
2019-06-05,58.92445755004883
2019-06-06,58.982059478759766
2019-06-07,58.67768478393555
2019-06-10,59.36867904663086
2019-06-11,59.829349517822266
2019-06-12,59.75531768798828
2019-06-13,61.03860855102539
2019-06-14,59.80257034301758
2019-06-17,59.78600311279297
2019-06-18,61.27915954589844
2019-06-19,61.26258087158203
2019-06-20,62.78068542480469
2019-06-21,63.2203369140625
2019-06-24,62.94657897949219
2019-06-25,63.35307312011719
2019-06-26,63.361366271972656
2019-06-27,63.90886306762695
2019-06-28,64.56422424316406
2019-07-01,66.02420806884766
2019-07-02,64.49784851074219
2019-07-03,64.47296905517578
2019-07-05,64.580810546875
2019-07-08,62.58988952636719
2019-07-09,61.917930603027344
2019-07-10,61.6441764831543
2019-07-11,62.46544647216797
2019-07-12,64.3153305053711
2019-07-15,64.48956298828125
2019-07-16,65.16150665283203
2019-07-17,64.67207336425781
2019-07-18,64.49784851074219
2019-07-19,65.26934051513672
2019-07-22,65.29422760009766
2019-07-23,67.37640380859375
2019-07-24,67.80776977539062
2019-07-25,66.88697814941406
2019-07-26,64.41490936279297
2019-07-29,63.90886306762695
2019-07-30,63.63511657714844
2019-07-31,62.506919860839844
2019-08-01,60.1260986328125
2019-08-02,58.41720962524414
2019-08-05,56.35992431640625
2019-08-06,56.14423370361328
2019-08-07,56.00321960449219
2019-08-08,56.78298568725586
2019-08-09,55.911964416503906
2019-08-12,54.48513412475586
2019-08-13,55.70456314086914
2019-08-14,52.82602310180664
2019-08-15,53.298866271972656
2019-08-16,54.32752227783203
2019-08-19,55.19854736328125
2019-08-20,54.11183547973633
2019-08-21,54.418766021728516
2019-08-22,53.92103576660156
2019-08-23,51.291343688964844
2019-08-26,51.61488342285156
2019-08-27,51.059078216552734
2019-08-28,52.08771514892578
2019-08-29,53.5726203918457
2019-08-30,54.22796630859375
2019-09-03,53.34864044189453
2019-09-04,53.98741149902344
2019-09-05,55.986637115478516
2019-09-06,56.451171875
2019-09-09,58.45041275024414
2019-09-10,61.6607780456543
2019-09-11,61.917930603027344
2019-09-12,61.94281005859375
2019-09-13,63.130645751953125
2019-09-16,62.14358901977539
2019-09-17,60.805206298828125
2019-09-18,60.28657531738281
2019-09-19,60.537498474121094
2019-09-20,60.50404357910156
2019-09-23,60.57096862792969
2019-09-24,59.29949188232422
2019-09-25,60.78847122192383
2019-09-26,60.60441970825195
2019-09-27,61.30710983276367
2019-09-30,61.7588005065918
2019-10-01,59.968692779541016
2019-10-02,58.638648986816406
2019-10-03,59.24091720581055
2019-10-04,59.45005798339844
2019-10-07,58.89797592163086
2019-10-08,57.41736602783203
2019-10-09,58.01127243041992
2019-10-10,58.379337310791016
2019-10-11,60.7382698059082
2019-10-14,60.47058868408203
2019-10-15,60.99759292602539
2019-10-16,61.106327056884766
2019-10-17,60.830291748046875
2019-10-18,61.139774322509766
2019-10-21,61.58313751220703
2019-10-22,62.0933952331543
2019-10-23,62.5869255065918
2019-10-24,62.779327392578125
2019-10-25,63.8082389831543
2019-10-28,65.37247467041016
2019-10-29,65.37247467041016
2019-10-30,64.57779693603516
2019-10-31,63.60745620727539
2019-11-01,66.05839538574219
2019-11-04,67.75650024414062
2019-11-05,68.04090881347656
2019-11-06,67.8317642211914
2019-11-07,69.39604949951172
2019-11-08,70.18236541748047
2019-11-11,69.16181182861328
2019-11-12,68.89415740966797
2019-11-13,66.8948974609375
2019-11-14,66.7778091430664
2019-11-15,66.64395904541016
2019-11-18,66.30934143066406
2019-11-19,65.63179016113281
2019-11-20,64.30175018310547
2019-11-21,64.88731384277344
2019-11-22,64.904052734375
2019-11-25,66.21734619140625
2019-11-26,65.5899658203125
2019-11-27,66.1587905883789
2019-11-29,65.55650329589844
2019-12-02,65.56486511230469
2019-12-03,63.172481536865234
2019-12-04,62.75422668457031
2019-12-05,63.31468200683594
2019-12-06,64.82876586914062
2019-12-09,64.75347137451172
2019-12-10,63.78313446044922
2019-12-11,64.43558502197266
2019-12-12,66.878173828125
2019-12-13,66.2708969116211
2019-12-16,66.56607818603516
2019-12-17,66.97096252441406
2019-12-18,67.27460479736328
2019-12-19,67.40113067626953
2019-12-20,66.2708969116211
2019-12-23,66.56607818603516
2019-12-24,66.65044403076172
2019-12-26,66.5155029296875
2019-12-27,66.0768814086914
2019-12-30,66.08531188964844
2019-12-31,66.85289001464844
2020-01-02,66.355224609375
2020-01-03,64.06099700927734
2020-01-06,63.68990707397461
2020-01-07,63.242855072021484
2020-01-08,63.428401947021484
2020-01-09,63.571800231933594
2020-01-10,63.08260726928711
2020-01-13,64.26345825195312
2020-01-14,64.55020141601562
2020-01-15,64.2718734741211
2020-01-16,64.88761138916016
2020-01-17,65.32620239257812
2020-01-21,63.85855484008789
2020-01-22,62.028263092041016
2020-01-23,62.466880798339844
2020-01-24,61.71617126464844
2020-01-27,58.89901351928711
2020-01-28,59.16892623901367
2020-01-29,59.74247741699219
2020-01-30,58.66284942626953
2020-01-31,60.11360168457031
2020-02-03,60.89801788330078
2020-02-04,61.64026641845703
2020-02-05,63.65614318847656
2020-02-06,62.3403434753418
2020-02-07,61.04985046386719
2020-02-10,61.68244552612305
2020-02-11,62.66930389404297
2020-02-12,63.833274841308594
2020-02-13,63.28502655029297
2020-02-14,63.03199005126953
2020-02-18,61.31974792480469
2020-02-19,61.70775604248047
2020-02-20,62.525909423828125
2020-02-21,62.078880310058594
2020-02-24,59.91960906982422
2020-02-25,56.14932632446289
2020-02-26,55.5082893371582
2020-02-27,52.69956970214844
2020-02-28,51.88139724731445
2020-03-02,53.079124450683594
2020-03-03,51.40907669067383
2020-03-04,53.062252044677734
2020-03-05,50.36317443847656
2020-03-06,48.73529052734375
2020-03-09,42.2321891784668
2020-03-10,43.64077377319336
2020-03-11,40.07292556762695
2020-03-12,35.771270751953125
2020-03-13,39.67825698852539
2020-03-16,34.28042984008789
2020-03-17,34.93159866333008
2020-03-18,33.0894889831543
2020-03-19,35.34286880493164
2020-03-20,34.965877532958984
2020-03-23,32.89242172241211
2020-03-24,35.625614166259766
2020-03-25,39.90959548950195
2020-03-26,41.08340072631836
2020-03-27,39.815345764160156
2020-03-30,40.79209899902344
2020-03-31,39.90959548950195
2020-04-01,38.99281692504883
2020-04-02,38.881431579589844
2020-04-03,38.63296890258789
2020-04-06,42.994056701660156
2020-04-07,45.29883575439453
2020-04-08,48.44328689575195
2020-04-09,51.159332275390625
2020-04-13,49.63423156738281
2020-04-14,48.30620574951172
2020-04-15,44.553428649902344
2020-04-16,44.75049591064453
2020-04-17,47.20949172973633
2020-04-20,45.932865142822266
2020-04-21,45.170326232910156
2020-04-22,46.15563201904297
2020-04-23,47.980621337890625
2020-04-24,49.068748474121094
2020-04-27,50.85088348388672
2020-04-28,51.964725494384766
2020-04-29,54.380897521972656
2020-04-30,51.84476852416992
2020-05-01,51.42495346069336
2020-05-04,51.964725494384766
2020-05-05,51.50205993652344
2020-05-06,51.00511932373047
2020-05-07,51.81049346923828
2020-05-08,53.575496673583984
2020-05-11,52.89006423950195
2020-05-12,52.70156478881836
2020-05-13,51.23644256591797
2020-05-14,51.5963020324707
2020-05-15,51.38209915161133
2020-05-18,53.918216705322266
2020-05-19,54.32091522216797
2020-05-20,56.1801643371582
2020-05-21,56.034507751464844
2020-05-22,56.085914611816406
2020-05-26,58.810523986816406
2020-05-27,59.76157760620117
2020-05-28,58.64773941040039
2020-05-29,58.330718994140625
2020-06-01,58.74198532104492
2020-06-02,60.7725944519043
2020-06-03,61.56083679199219
2020-06-04,62.811771392822266
2020-06-05,65.90480041503906
2020-06-08,66.2646484375
2020-06-09,65.99047088623047
2020-06-10,64.80812072753906
2020-06-11,57.002685546875
2020-06-12,60.25652313232422
2020-06-15,60.23056411743164
2020-06-16,61.92671203613281
2020-06-17,61.0093994140625
2020-06-18,60.95748519897461
2020-06-19,60.135379791259766
2020-06-22,59.93632888793945
2020-06-23,59.99690246582031
2020-06-24,57.85076141357422
2020-06-25,58.60365295410156
2020-06-26,58.22288513183594
2020-06-29,59.98825454711914
2020-06-30,60.265159606933594
2020-07-01,59.451717376708984
2020-07-02,60.559410095214844
2020-07-06,62.281524658203125
2020-07-07,61.70171356201172
2020-07-08,60.394989013671875
2020-07-09,59.11421203613281
2020-07-10,60.741146087646484
2020-07-13,61.80555725097656
2020-07-14,63.19016647338867
2020-07-15,65.10265350341797
2020-07-16,65.46611785888672
2020-07-17,65.67381286621094
2020-07-20,64.89495086669922
2020-07-21,65.95073699951172
2020-07-22,66.28822326660156
2020-07-23,66.18439483642578
2020-07-24,66.32283782958984
2020-07-27,67.86322021484375
2020-07-28,66.08055114746094
2020-07-29,67.00650024414062
2020-07-30,64.8517074584961
2020-07-31,64.58343505859375
2020-08-03,65.05073547363281
2020-08-04,61.51133728027344
2020-08-05,62.79207992553711
2020-08-06,62.23823928833008
2020-08-07,63.22478103637695
2020-08-10,64.25459289550781
2020-08-11,65.05939483642578
2020-08-12,63.67478942871094
2020-08-13,63.49304962158203
2020-08-14,63.42381286621094
2020-08-17,62.65363311767578
2020-08-18,62.220951080322266
2020-08-19,62.20362091064453
2020-08-20,61.83150100708008
2020-08-21,61.26901626586914
2020-08-24,63.46708297729492
2020-08-25,63.57093048095703
2020-08-26,63.415164947509766
2020-08-27,63.943050384521484
2020-08-28,64.41036987304688
2020-08-31,63.268043518066406
2020-09-01,66.29688262939453
2020-09-02,68.44303131103516
2020-09-03,67.188232421875
2020-09-04,68.30458068847656
2020-09-08,67.10167694091797
2020-09-09,69.05746459960938
2020-09-10,67.93244934082031
2020-09-11,69.23052215576172
2020-09-14,70.67901611328125
2020-09-15,69.93733978271484
2020-09-16,72.2060317993164
2020-09-17,74.58818817138672
2020-09-18,73.14842224121094
2020-09-21,70.3038101196289
2020-09-22,68.94257354736328
2020-09-23,67.19741821289062
2020-09-24,67.22359466552734
2020-09-25,67.45045471191406
2020-09-28,68.50628662109375
2020-09-29,67.319580078125
2020-09-30,68.16598510742188
2020-10-01,66.58661651611328
2020-10-02,68.2095947265625
2020-10-05,70.2514419555664
2020-10-06,70.02456665039062
2020-10-07,72.8779296875
2020-10-08,74.51837158203125
2020-10-09,75.18151092529297
2020-10-12,74.91102600097656
2020-10-13,73.75050354003906
2020-10-14,74.70158386230469
2020-10-15,75.15533447265625
2020-10-16,75.46947479248047
2020-10-19,74.84992980957031
2020-10-20,75.60035705566406
2020-10-21,74.47472381591797
2020-10-22,75.12918090820312
2020-10-23,76.19371795654297
2020-10-26,74.01226806640625
2020-10-27,71.94425201416016
2020-10-28,70.04205322265625
2020-10-29,71.45559692382812
2020-10-30,70.53939056396484
2020-11-02,72.7033920288086
2020-11-03,73.84646606445312
2020-11-04,72.34564971923828
2020-11-05,75.40837860107422
2020-11-06,74.19551086425781
2020-11-09,78.82891082763672
2020-11-10,81.49903106689453
2020-11-11,80.0679931640625
2020-11-12,79.18667602539062
2020-11-13,82.02256774902344
2020-11-16,85.51287841796875
2020-11-17,84.6490249633789
2020-11-18,84.40472412109375
2020-11-19,84.2127456665039
2020-11-20,84.24764251708984
2020-11-23,87.25804901123047
2020-11-24,90.0677490234375
2020-11-25,87.11841583251953
2020-11-27,87.17078399658203
2020-11-30,84.98933410644531
2020-12-01,86.19348907470703
2020-12-02,85.66995239257812
2020-12-03,85.6437759399414
2020-12-04,89.34349822998047
2020-12-07,88.75886535644531
2020-12-08,90.02410125732422
2020-12-09,90.87923431396484
2020-12-10,89.85832977294922
2020-12-11,89.43950653076172
2020-12-14,88.0163345336914
2020-12-15,89.14958953857422
2020-12-16,89.3428726196289
2020-12-17,90.04566192626953
2020-12-18,91.08226776123047
2020-12-21,90.11593627929688
2020-12-22,88.70156860351562
2020-12-23,88.65763854980469
2020-12-24,89.00022888183594
2020-12-28,87.4541015625
2020-12-29,86.909423828125
2020-12-30,88.08660888671875
2020-12-31,88.09539794921875
2021-01-04,86.60195922851562
2021-01-05,89.10566711425781
2021-01-06,94.09551239013672
2021-01-07,94.53475189208984
2021-01-08,92.8832015991211
2021-01-11,94.14822387695312
2021-01-12,96.68706512451172
2021-01-13,93.63868713378906
2021-01-14,93.54208374023438
2021-01-15,92.04861450195312
2021-01-19,92.12769317626953
2021-01-20,92.81291961669922
2021-01-21,93.05008697509766
2021-01-22,93.31364440917969
2021-01-25,91.97833251953125
2021-01-26,90.80992889404297
2021-01-27,88.11298370361328
2021-01-28,87.77914428710938
2021-01-29,86.39990234375
2021-02-01,87.84941864013672
2021-02-02,89.60639190673828
2021-02-03,90.14227294921875
2021-02-04,89.7645263671875
2021-02-05,91.80265045166016
2021-02-08,94.40299224853516
2021-02-09,93.18187713623047
2021-02-10,92.32972717285156
2021-02-11,93.54208374023438
2021-02-12,95.95792388916016
2021-02-16,96.91546630859375
2021-02-17,96.8539810180664
2021-02-18,95.63287353515625
2021-02-19,98.32106018066406
2021-02-22,99.63002014160156
2021-02-23,98.70761108398438
2021-02-24,99.5948715209961
2021-02-25,96.77493286132812
2021-02-26,95.9842758178711
2021-03-01,98.25078582763672
2021-03-02,99.56851959228516
2021-03-03,99.94627380371094
2021-03-04,97.67977905273438
2021-03-05,101.27281951904297
2021-03-08,102.30943298339844
2021-03-09,100.43824005126953
2021-03-10,102.70475769042969
2021-03-11,103.67988586425781
2021-03-12,103.67105102539062
2021-03-15,100.21592712402344
2021-03-16,97.87423706054688
2021-03-17,99.42947387695312
2021-03-18,99.58853149414062
2021-03-19,98.79324340820312
2021-03-22,99.1732177734375
2021-03-23,94.19820404052734
2021-03-24,96.1069107055664
2021-03-25,98.60767364501953
2021-03-26,99.57086181640625
2021-03-29,97.36172485351562
2021-03-30,98.53697967529297
2021-03-31,97.30870056152344
2021-04-01,98.34255981445312
2021-04-05,98.22770690917969
2021-04-06,98.5899887084961
2021-04-07,98.59882354736328
2021-04-08,97.22915649414062
2021-04-09,99.1732177734375
2021-04-12,100.6666030883789
2021-04-13,99.5355224609375
2021-04-14,100.78147888183594
2021-04-15,101.32050323486328
2021-04-16,101.56793212890625
2021-04-19,100.34848022460938
2021-04-20,99.03182983398438
2021-04-21,101.04658508300781
2021-04-22,97.883056640625
2021-04-23,100.38382720947266
2021-04-26,102.20417022705078
2021-04-27,102.31019592285156
2021-04-28,101.9390640258789
2021-04-29,103.03479766845703
2021-04-30,101.965576171875
2021-05-03,104.58121490478516
2021-05-04,107.05546569824219
2021-05-05,108.72557830810547
2021-05-06,109.60923767089844
2021-05-07,110.43104553222656
2021-05-10,110.35152435302734
2021-05-11,113.46199035644531
2021-05-12,110.52824401855469
2021-05-13,112.7462387084961
2021-05-14,113.98336029052734
2021-05-17,114.77867126464844
