,MTCH
2014-05-16,17.070270538330078
2014-05-19,17.119190216064453
2014-05-20,16.880027770996094
2014-05-21,17.072988510131836
2014-05-22,16.844696044921875
2014-05-23,16.97515106201172
2014-05-27,17.50511360168457
2014-05-28,17.749711990356445
2014-05-29,17.96169662475586
2014-05-30,17.99431037902832
2014-06-02,18.018770217895508
2014-06-03,17.97256851196289
2014-06-04,18.067691802978516
2014-06-05,18.138351440429688
2014-06-06,18.2579345703125
2014-06-09,18.630268096923828
2014-06-10,18.58678436279297
2014-06-11,18.589500427246094
2014-06-12,18.49709701538086
2014-06-13,18.657445907592773
2014-06-16,18.6085262298584
2014-06-17,18.554170608520508
2014-06-18,18.70364761352539
2014-06-19,18.71179962158203
2014-06-20,18.907480239868164
2014-06-23,18.85856056213379
2014-06-24,18.82322883605957
2014-06-25,18.733543395996094
2014-06-26,18.828664779663086
2014-06-27,18.738977432250977
2014-06-30,18.815074920654297
2014-07-01,19.119464874267578
2014-07-02,18.71179962158203
2014-07-03,18.752567291259766
2014-07-07,18.556888580322266
2014-07-08,17.99431037902832
2014-07-09,17.901906967163086
2014-07-10,17.817657470703125
2014-07-11,17.730688095092773
2014-07-14,18.1030216217041
2014-07-15,18.07040786743164
2014-07-16,17.88288116455078
2014-07-17,17.727970123291016
2014-07-18,17.904624938964844
2014-07-21,17.804067611694336
2014-07-22,18.064973831176758
2014-07-23,18.132915496826172
2014-07-24,18.176401138305664
2014-07-25,18.0731258392334
2014-07-28,18.086715698242188
2014-07-29,18.143787384033203
2014-07-30,18.99716567993164
2014-07-31,18.263370513916016
2014-08-01,18.018770217895508
2014-08-04,17.99431037902832
2014-08-05,17.600234985351562
2014-08-06,17.33932876586914
2014-08-07,17.453475952148438
2014-08-08,17.404556274414062
2014-08-11,17.65730857849121
2014-08-12,17.49696159362793
2014-08-13,17.60295295715332
2014-08-14,18.04051399230957
2014-08-15,18.31500816345215
2014-08-18,18.58406639099121
2014-08-19,18.589500427246094
2014-08-20,18.59221839904785
2014-08-21,18.58406639099121
2014-08-22,18.622114181518555
2014-08-25,18.521556854248047
2014-08-26,18.71179962158203
2014-08-27,18.559606552124023
2014-08-28,18.825946807861328
2014-08-29,18.912914276123047
2014-09-02,19.209150314331055
2014-09-03,19.146642684936523
2014-09-04,19.828800201416016
2014-09-05,19.777162551879883
2014-09-08,19.845108032226562
2014-09-09,19.551589965820312
2014-09-10,19.472774505615234
2014-09-11,19.44287872314453
2014-09-12,19.146642684936523
2014-09-15,18.94281005859375
2014-09-16,18.872148513793945
2014-09-17,18.74713134765625
2014-09-18,18.728105545043945
2014-09-19,18.52971076965332
2014-09-22,18.211732864379883
2014-09-23,18.132915496826172
2014-09-24,17.980722427368164
2014-09-25,17.77960777282715
2014-09-26,17.93180274963379
2014-09-29,17.90734100341797
2014-09-30,17.910058975219727
2014-10-01,17.40727424621582
2014-10-02,17.22518539428711
2014-10-03,17.16539192199707
2014-10-06,17.11375617980957
2014-10-07,16.768598556518555
2014-10-08,17.236055374145508
2014-10-09,16.80664825439453
2014-10-10,16.369089126586914
2014-10-13,15.896198272705078
2014-10-14,15.920658111572266
2014-10-15,16.010343551635742
2014-10-16,15.89348030090332
2014-10-17,16.026649475097656
2014-10-20,16.230484008789062
2014-10-21,16.63542938232422
2014-10-22,16.483234405517578
2014-10-23,16.92622947692871
2014-10-24,16.920793533325195
2014-10-27,17.116472244262695
2014-10-28,17.708946228027344
2014-10-29,17.967134475708008
2014-10-30,18.206295013427734
2014-10-31,18.39653968811035
2014-11-03,18.448177337646484
2014-11-04,18.415563583374023
2014-11-05,17.88559913635254
2014-11-06,17.899188995361328
2014-11-07,17.85570526123047
2014-11-10,17.912778854370117
2014-11-11,17.869295120239258
2014-11-12,17.77960777282715
2014-11-13,17.61382484436035
2014-11-14,17.817657470703125
2014-11-17,17.630130767822266
2014-11-18,17.545881271362305
2014-11-19,17.442604064941406
2014-11-20,17.68720245361328
2014-11-21,17.662742614746094
2014-11-24,17.901906967163086
2014-11-25,17.863859176635742
2014-11-26,17.78504180908203
2014-11-28,17.741559982299805
2014-12-01,17.475217819213867
2014-12-02,17.551315307617188
2014-12-03,17.654590606689453
2014-12-04,17.78504180908203
2014-12-05,17.92908477783203
2014-12-08,17.469783782958984
2014-12-09,17.564903259277344
2014-12-10,17.07842445373535
2014-12-11,17.086578369140625
2014-12-12,16.912641525268555
2014-12-15,16.651735305786133
2014-12-16,16.325603485107422
2014-12-17,16.496822357177734
2014-12-18,16.692502975463867
2014-12-19,16.71152687072754
2014-12-22,16.67891502380371
2014-12-23,16.629995346069336
2014-12-24,16.801212310791016
2014-12-26,16.9506893157959
2014-12-29,16.825672149658203
2014-12-30,16.71967887878418
2014-12-31,16.521282196044922
2015-01-02,16.388113021850586
2015-01-05,16.292991638183594
2015-01-06,16.352781295776367
2015-01-07,16.322885513305664
2015-01-08,16.722396850585938
2015-01-09,16.716962814331055
2015-01-12,16.434314727783203
2015-01-13,16.87459373474121
2015-01-14,16.68978500366211
2015-01-15,16.53487205505371
2015-01-16,16.741422653198242
2015-01-20,16.931663513183594
2015-01-21,16.801212310791016
2015-01-22,16.92622947692871
2015-01-23,17.23333740234375
2015-01-26,17.45075798034668
2015-01-27,17.138216018676758
2015-01-28,16.7550106048584
2015-01-29,16.499540328979492
2015-01-30,16.564767837524414
2015-02-02,17.013198852539062
2015-02-03,17.409992218017578
2015-02-04,16.30657958984375
2015-02-05,16.30657958984375
2015-02-06,16.312015533447266
2015-02-09,16.303861618041992
2015-02-10,16.374523162841797
2015-02-11,16.763164520263672
2015-02-12,17.295846939086914
2015-02-13,17.556751251220703
2015-02-17,17.795913696289062
2015-02-18,17.96441650390625
2015-02-19,18.013336181640625
2015-02-20,18.22532081604004
2015-02-23,18.2688045501709
2015-02-24,18.334030151367188
2015-02-25,18.25521469116211
2015-02-26,18.271522521972656
2015-02-27,18.32316017150879
2015-03-02,18.624832153320312
2015-03-03,18.59493637084961
2015-03-04,18.605806350708008
2015-03-05,18.850404739379883
2015-03-06,18.923784255981445
2015-03-09,18.96455192565918
2015-03-10,18.467201232910156
2015-03-11,18.410127639770508
2015-03-12,18.654726028442383
2015-03-13,18.47535514831543
2015-03-16,18.361209869384766
2015-03-17,18.687339782714844
2015-03-18,18.79061508178711
2015-03-19,18.570476531982422
2015-03-20,18.559606552124023
2015-03-23,18.521556854248047
2015-03-24,18.39925765991211
2015-03-25,18.16824722290039
2015-03-26,18.018770217895508
2015-03-27,18.331314086914062
2015-03-30,18.209014892578125
2015-03-31,18.336750030517578
2015-04-01,18.252498626708984
2015-04-02,18.34490203857422
2015-04-06,18.448177337646484
2015-04-07,18.86671257019043
2015-04-08,19.709218978881836
2015-04-09,19.720090866088867
2015-04-10,19.71465492248535
2015-04-13,19.71737289428711
2015-04-14,19.513540267944336
2015-04-15,19.581483840942383
2015-04-16,19.557024002075195
2015-04-17,19.22817611694336
2015-04-20,19.412982940673828
2015-04-21,19.573331832885742
2015-04-22,19.864131927490234
2015-04-23,19.671171188354492
2015-04-24,19.60594367980957
2015-04-27,19.3912410736084
2015-04-28,19.4211368560791
2015-04-29,19.50810432434082
2015-04-30,18.97542381286621
2015-05-01,19.47821044921875
2015-05-04,19.491798400878906
2015-05-05,19.921205520629883
2015-05-06,20.057092666625977
2015-05-07,19.980995178222656
2015-05-08,19.989147186279297
2015-05-11,19.91305160522461
2015-05-12,19.809778213500977
2015-05-13,19.654863357543945
2015-05-14,20.100576400756836
2015-05-15,20.157649993896484
2015-05-18,20.22831153869629
2015-05-19,20.201133728027344
2015-05-20,20.312562942504883
2015-05-21,20.380508422851562
2015-05-22,20.633258819580078
2015-05-26,20.22559356689453
2015-05-27,20.652284622192383
2015-05-28,20.462039947509766
2015-05-29,20.40224838256836
2015-06-01,20.9050350189209
2015-06-02,20.74197006225586
2015-06-03,21.06538200378418
2015-06-04,20.78273582458496
2015-06-05,20.815349578857422
2015-06-08,20.527267456054688
2015-06-09,20.418556213378906
2015-06-10,21.073535919189453
2015-06-11,20.94852066040039
2015-06-12,20.635976791381836
2015-06-15,20.731098175048828
2015-06-16,20.78273582458496
2015-06-17,20.660436630249023
2015-06-18,20.9050350189209
2015-06-19,20.76371192932129
2015-06-22,21.138763427734375
2015-06-23,21.380643844604492
2015-06-24,20.997440338134766
2015-06-25,22.065521240234375
2015-06-26,21.87255859375
2015-06-29,21.2855224609375
2015-06-30,21.649702072143555
2015-07-01,21.75297737121582
2015-07-02,21.992141723632812
2015-07-06,21.682315826416016
2015-07-07,21.644268035888672
2015-07-08,21.4703311920166
2015-07-09,21.709491729736328
2015-07-10,21.905174255371094
2015-07-13,22.440570831298828
2015-07-14,22.989561080932617
2015-07-15,22.337297439575195
2015-07-16,22.49220848083496
2015-07-17,22.812904357910156
2015-07-20,22.85367202758789
2015-07-21,22.6036376953125
2015-07-22,22.61178970336914
2015-07-23,22.391651153564453
2015-07-24,22.20140838623047
2015-07-27,21.750259399414062
2015-07-28,21.905174255371094
2015-07-29,21.117021560668945
2015-07-30,20.989286422729492
2015-07-31,20.997440338134766
2015-08-03,20.725664138793945
2015-08-04,20.8941650390625
2015-08-05,20.850679397583008
2015-08-06,20.187545776367188
2015-08-07,20.24733543395996
2015-08-10,20.508241653442383
2015-08-11,20.22831153869629
2015-08-12,20.24733543395996
2015-08-13,20.09786033630371
2015-08-14,20.42399024963379
2015-08-17,20.440298080444336
2015-08-18,20.1630859375
2015-08-19,20.005455017089844
2015-08-20,19.336885452270508
2015-08-21,19.203716278076172
2015-08-24,18.279674530029297
2015-08-25,18.274240493774414
2015-08-26,18.948246002197266
2015-08-27,19.475492477416992
2015-08-28,19.41570281982422
2015-08-31,18.969987869262695
2015-09-01,18.801485061645508
2015-09-02,19.059673309326172
2015-09-03,19.078699111938477
2015-09-04,18.719953536987305
2015-09-08,18.91019630432129
2015-09-09,18.815074920654297
2015-09-10,18.652008056640625
2015-09-11,18.676469802856445
2015-09-14,18.597654342651367
2015-09-15,19.111310958862305
2015-09-16,19.287965774536133
2015-09-17,19.263505935668945
2015-09-18,18.825946807861328
2015-09-21,18.641138076782227
2015-09-22,18.467201232910156
2015-09-23,18.502531051635742
2015-09-24,18.44002342224121
2015-09-25,18.18183708190918
2015-09-28,17.55946922302246
2015-09-29,17.5377254486084
2015-09-30,17.738840103149414
2015-10-01,17.725252151489258
2015-10-02,18.36664390563965
2015-10-05,18.709083557128906
2015-10-06,19.04336929321289
2015-10-07,19.393957138061523
2015-10-08,19.646711349487305
2015-10-09,19.350475311279297
2015-10-12,19.41570281982422
2015-10-13,19.63855743408203
2015-10-14,19.17382049560547
2015-10-15,19.233610153198242
2015-10-16,19.396677017211914
2015-10-19,19.16023063659668
2015-10-20,18.75528335571289
2015-10-21,18.304136276245117
2015-10-22,18.385669708251953
2015-10-23,18.67103385925293
2015-10-26,18.363927841186523
2015-10-27,17.548595428466797
2015-10-28,17.901906967163086
2015-10-29,18.241626739501953
2015-10-30,18.211732864379883
2015-11-02,18.067691802978516
2015-11-03,17.967134475708008
2015-11-04,17.910058975219727
2015-11-05,17.632848739624023
2015-11-06,18.045948028564453
2015-11-09,18.013336181640625
2015-11-10,17.939956665039062
2015-11-11,17.749711990356445
2015-11-12,17.730688095092773
2015-11-13,17.66546058654785
2015-11-16,17.59480094909668
2015-11-17,16.988739013671875
2015-11-18,16.90448760986328
2015-11-19,14.028952598571777
2015-11-20,14.46676254272461
2015-11-23,13.676801681518555
2015-11-24,13.534037590026855
2015-11-25,13.714871406555176
2015-11-27,13.914741516113281
2015-11-30,13.781495094299316
2015-12-01,13.543554306030273
2015-12-02,13.41982650756836
2015-12-03,12.420477867126465
2015-12-04,12.477582931518555
2015-12-07,12.61082935333252
2015-12-08,12.73455810546875
2015-12-09,12.896357536315918
2015-12-10,13.248509407043457
2015-12-11,13.172368049621582
2015-12-14,12.972498893737793
2015-12-15,13.40079116821289
2015-12-16,13.971847534179688
2015-12-17,13.591142654418945
2015-12-18,13.638731002807617
2015-12-21,13.229473114013672
2015-12-22,13.238991737365723
2015-12-23,13.353202819824219
2015-12-24,13.410308837890625
2015-12-28,13.067673683166504
2015-12-29,13.105745315551758
2015-12-30,12.94394588470459
2015-12-31,12.896357536315918
2016-01-04,12.715522766113281
2016-01-05,13.010568618774414
2016-01-06,13.248509407043457
2016-01-07,12.858287811279297
2016-01-08,12.934428215026855
2016-01-11,13.067673683166504
2016-01-12,12.905875205993652
2016-01-13,12.653658866882324
2016-01-14,12.4299955368042
2016-01-15,12.334818840026855
2016-01-19,11.906526565551758
2016-01-20,11.373539924621582
2016-01-21,11.364022254943848
2016-01-22,11.630516052246094
2016-01-25,11.392576217651367
2016-01-26,11.554375648498535
2016-01-27,11.383058547973633
2016-01-28,11.86845588684082
2016-01-29,11.944597244262695
2016-02-01,12.173019409179688
2016-02-02,11.60196304321289
2016-02-03,10.145769119262695
2016-02-04,9.2891845703125
2016-02-05,8.851374626159668
2016-02-08,8.74668025970459
2016-02-09,8.680057525634766
2016-02-10,8.946550369262695
2016-02-11,9.232078552246094
2016-02-12,9.34628963470459
2016-02-16,9.698441505432129
2016-02-17,9.622300148010254
2016-02-18,9.936381340026855
2016-02-19,9.993487358093262
2016-02-22,9.964935302734375
2016-02-23,9.850723266601562
2016-02-24,10.06962776184082
2016-02-25,10.126734733581543
2016-02-26,10.098180770874023
2016-02-29,10.36467456817627
2016-03-01,10.840555191040039
2016-03-02,11.173670768737793
2016-03-03,11.392576217651367
2016-03-04,10.96428394317627
2016-03-07,11.421128273010254
2016-03-08,10.973800659179688
2016-03-09,10.897660255432129
2016-03-10,10.745378494262695
2016-03-11,10.87862491607666
2016-03-14,10.697790145874023
2016-03-15,10.621649742126465
2016-03-16,10.792966842651367
2016-03-17,10.659719467163086
2016-03-18,10.145769119262695
2016-03-21,10.374191284179688
2016-03-22,10.412261962890625
2016-03-23,10.202875137329102
2016-03-24,10.497920036315918
2016-03-28,10.3456392288208
2016-03-29,10.33612060546875
2016-03-30,10.402745246887207
2016-03-31,10.526473999023438
2016-04-01,11.02138900756836
2016-04-04,10.802484512329102
2016-04-05,10.621649742126465
2016-04-06,10.840555191040039
2016-04-07,10.440814971923828
2016-04-08,9.936381340026855
2016-04-11,9.7460298538208
2016-04-12,9.803135871887207
2016-04-13,10.107698440551758
2016-04-14,10.317086219787598
2016-04-15,10.792966842651367
2016-04-18,11.078495025634766
2016-04-19,10.930971145629883
2016-04-20,11.17842960357666
2016-04-21,11.183188438415527
2016-04-22,11.164153099060059
2016-04-25,11.107047080993652
2016-04-26,11.135600090026855
2016-04-27,11.011871337890625
2016-04-28,10.888142585754395
2016-04-29,10.850071907043457
2016-05-02,10.745378494262695
2016-05-03,10.621649742126465
2016-05-04,12.192054748535156
2016-05-05,12.258678436279297
2016-05-06,11.944597244262695
2016-05-09,12.553723335266113
2016-05-10,13.562589645385742
2016-05-11,13.838601112365723
2016-05-12,13.848118782043457
2016-05-13,13.714871406555176
2016-05-16,13.610177993774414
2016-05-17,13.79101276397705
2016-05-18,13.143815994262695
2016-05-19,12.79166316986084
2016-05-20,13.26754379272461
2016-05-23,13.372238159179688
2016-05-24,13.362720489501953
2016-05-25,13.562589645385742
2016-05-26,12.982016563415527
2016-05-27,13.258027076721191
2016-05-31,13.324649810791016
2016-06-01,12.80118179321289
2016-06-02,12.886839866638184
2016-06-03,12.572758674621582
2016-06-06,12.763111114501953
2016-06-07,13.134298324584961
2016-06-08,13.315132141113281
2016-06-09,14.00040054321289
2016-06-10,13.838601112365723
2016-06-13,13.534037590026855
2016-06-14,15.094924926757812
2016-06-15,14.733255386352539
2016-06-16,14.181234359741211
2016-06-17,14.086058616638184
2016-06-20,14.057506561279297
2016-06-21,14.40965747833252
2016-06-22,14.571456909179688
2016-06-23,14.847467422485352
2016-06-24,13.895707130432129
2016-06-27,13.381755828857422
2016-06-28,13.47693157196045
2016-06-29,13.86715316772461
2016-06-30,14.347792625427246
2016-07-01,14.790361404418945
2016-07-05,14.266892433166504
2016-07-06,14.381103515625
2016-07-07,14.095576286315918
2016-07-08,14.133646965026855
2016-07-11,14.285928726196289
2016-07-12,14.933125495910645
2016-07-13,14.99023151397705
2016-07-14,14.971195220947266
2016-07-15,15.409006118774414
2016-07-18,15.637428283691406
2016-07-19,16.113309860229492
2016-07-20,15.570805549621582
2016-07-21,15.313830375671387
2016-07-22,15.209136009216309
2016-07-25,15.25672435760498
2016-07-26,15.837297439575195
2016-07-27,14.92360782623291
2016-07-28,14.343033790588379
2016-07-29,14.99023151397705
2016-08-01,15.228171348571777
2016-08-02,14.628561973571777
2016-08-03,14.818914413452148
2016-08-04,14.933125495910645
2016-08-05,15.142512321472168
2016-08-08,15.466111183166504
2016-08-09,15.704051971435547
2016-08-10,16.027650833129883
2016-08-11,15.504182815551758
2016-08-12,15.247206687927246
2016-08-15,15.123477935791016
2016-08-16,14.523868560791016
2016-08-17,14.228822708129883
2016-08-18,14.019434928894043
2016-08-19,15.123477935791016
2016-08-22,15.228171348571777
2016-08-23,15.037819862365723
2016-08-24,14.914090156555176
2016-08-25,14.914090156555176
2016-08-26,14.371586799621582
2016-08-29,14.828432083129883
2016-08-30,15.085407257080078
2016-08-31,15.409006118774414
2016-09-01,15.113960266113281
2016-09-02,15.266242980957031
2016-09-06,15.39948844909668
2016-09-07,15.351899147033691
2016-09-08,15.037819862365723
2016-09-09,14.485797882080078
2016-09-12,14.809396743774414
2016-09-13,14.742773056030273
2016-09-14,14.85698413848877
2016-09-15,14.914090156555176
2016-09-16,15.028301239013672
2016-09-19,15.00926685333252
2016-09-20,15.19010066986084
2016-09-21,15.837297439575195
2016-09-22,16.7700252532959
2016-09-23,16.741470336914062
2016-09-26,16.817611694335938
2016-09-27,16.836647033691406
2016-09-28,16.817611694335938
2016-09-29,16.903270721435547
2016-09-30,16.93182373046875
2016-10-03,16.836647033691406
2016-10-04,16.408353805541992
2016-10-05,16.7700252532959
2016-10-06,16.62725830078125
2016-10-07,16.389318466186523
2016-10-10,16.874717712402344
2016-10-11,16.693883895874023
2016-10-12,16.808094024658203
2016-10-13,16.884235382080078
2016-10-14,17.017480850219727
2016-10-17,17.084104537963867
2016-10-18,17.740819931030273
2016-10-19,18.321393966674805
2016-10-20,18.2928409576416
2016-10-21,18.464157104492188
2016-10-24,18.454639434814453
2016-10-25,18.19766616821289
2016-10-26,17.79792594909668
2016-10-27,17.44577407836914
2016-10-28,17.55046844482422
2016-10-31,17.188796997070312
2016-11-01,16.99844741821289
2016-11-02,14.942643165588379
2016-11-03,14.523868560791016
2016-11-04,14.752290725708008
2016-11-07,15.894404411315918
2016-11-08,16.33221435546875
2016-11-09,16.560636520385742
2016-11-10,16.560636520385742
2016-11-11,17.084104537963867
2016-11-14,16.64629364013672
2016-11-15,16.33221435546875
2016-11-16,16.446426391601562
2016-11-17,16.93182373046875
2016-11-18,17.055551528930664
2016-11-21,16.93182373046875
2016-11-22,17.11265754699707
2016-11-23,17.103139877319336
2016-11-25,16.703399658203125
2016-11-28,17.084104537963867
2016-11-29,17.902618408203125
2016-11-30,17.11265754699707
2016-12-01,16.13234519958496
2016-12-02,16.284626007080078
2016-12-05,16.71291732788086
2016-12-06,16.750988006591797
2016-12-07,17.322046279907227
2016-12-08,17.49336051940918
2016-12-09,17.283973693847656
2016-12-12,17.0650691986084
2016-12-13,17.303009033203125
2016-12-14,16.96037483215332
2016-12-15,16.760507583618164
2016-12-16,16.7700252532959
2016-12-19,16.91278839111328
2016-12-20,16.855680465698242
2016-12-21,16.68436622619629
2016-12-22,16.53208351135254
2016-12-23,16.4654598236084
2016-12-27,16.57967185974121
2016-12-28,16.303659439086914
2016-12-29,16.455944061279297
2016-12-30,16.275108337402344
2017-01-03,16.4940128326416
2017-01-04,16.455944061279297
2017-01-05,17.122175216674805
2017-01-06,17.160245895385742
2017-01-09,17.274456024169922
2017-01-10,17.39818572998047
2017-01-11,17.36011505126953
2017-01-12,17.188796997070312
2017-01-13,17.322046279907227
2017-01-17,17.02699851989746
2017-01-18,17.303009033203125
2017-01-19,17.569501876831055
2017-01-20,17.19831657409668
2017-01-23,17.350597381591797
2017-01-24,17.350597381591797
2017-01-25,17.379150390625
2017-01-26,16.922306060791016
2017-01-27,16.655813217163086
2017-01-30,16.617740631103516
2017-01-31,16.53208351135254
2017-02-01,15.723087310791016
2017-02-02,16.179931640625
2017-02-03,16.655813217163086
2017-02-06,16.750988006591797
2017-02-07,16.693883895874023
2017-02-08,17.017480850219727
2017-02-09,17.036516189575195
2017-02-10,16.66533088684082
2017-02-13,16.62725830078125
2017-02-14,16.484495162963867
2017-02-15,16.42738914489746
2017-02-16,16.21800422668457
2017-02-17,16.33221435546875
2017-02-21,16.227519989013672
2017-02-22,16.26559066772461
2017-02-23,15.980063438415527
2017-02-24,15.704051971435547
2017-02-27,15.608875274658203
2017-02-28,15.380453109741211
2017-03-01,15.637428283691406
2017-03-02,15.285276412963867
2017-03-03,15.4375581741333
2017-03-06,15.523216247558594
2017-03-07,15.78971004486084
2017-03-08,15.81826400756836
2017-03-09,15.91343879699707
2017-03-10,15.970545768737793
2017-03-13,15.941991806030273
2017-03-14,15.73260498046875
2017-03-15,15.941991806030273
2017-03-16,15.751639366149902
2017-03-17,15.561287879943848
2017-03-20,15.45659351348877
2017-03-21,15.304311752319336
2017-03-22,15.45659351348877
2017-03-23,15.209136009216309
2017-03-24,15.113960266113281
2017-03-27,15.304311752319336
2017-03-28,14.942643165588379
2017-03-29,15.494665145874023
2017-03-30,15.656464576721191
2017-03-31,15.542252540588379
2017-04-03,15.751639366149902
2017-04-04,15.808746337890625
2017-04-05,15.656464576721191
2017-04-06,15.827779769897461
2017-04-07,15.91343879699707
2017-04-10,16.208484649658203
2017-04-11,16.398836135864258
2017-04-12,16.560636520385742
2017-04-13,16.389318466186523
2017-04-17,16.51304817199707
2017-04-18,16.62725830078125
2017-04-19,17.141210556030273
2017-04-20,17.160245895385742
2017-04-21,17.29349136352539
2017-04-24,17.379150390625
2017-04-25,17.57901954650879
2017-04-26,17.80744171142578
2017-04-27,17.921653747558594
2017-04-28,17.731300354003906
2017-05-01,18.24525260925293
2017-05-02,18.207181930541992
2017-05-03,17.588537216186523
2017-05-04,18.24525260925293
2017-05-05,18.378498077392578
2017-05-08,18.102489471435547
2017-05-09,18.188148498535156
2017-05-10,18.169111251831055
2017-05-11,19.016178131103516
2017-05-12,18.321393966674805
2017-05-15,18.740169525146484
2017-05-16,18.635475158691406
2017-05-17,17.721784591674805
2017-05-18,18.131040573120117
2017-05-19,18.22621726989746
2017-05-22,18.702096939086914
2017-05-23,18.71161460876465
2017-05-24,18.768720626831055
2017-05-25,18.502227783203125
2017-05-26,18.66402816772461
2017-05-30,19.073286056518555
2017-05-31,18.540298461914062
2017-06-01,18.44512176513672
2017-06-02,18.464157104492188
2017-06-05,18.22621726989746
2017-06-06,18.426088333129883
2017-06-07,18.359464645385742
2017-06-08,18.188148498535156
2017-06-09,17.57901954650879
2017-06-12,16.68436622619629
2017-06-13,16.808094024658203
2017-06-14,16.68436622619629
2017-06-15,16.179931640625
2017-06-16,16.208484649658203
2017-06-19,16.827129364013672
2017-06-20,16.655813217163086
2017-06-21,16.66533088684082
2017-06-22,16.731952667236328
2017-06-23,16.969892501831055
2017-06-26,16.93182373046875
2017-06-27,16.65105438232422
2017-06-28,16.71291732788086
2017-06-29,16.541601181030273
2017-06-30,16.541601181030273
2017-07-03,16.4654598236084
2017-07-05,16.541601181030273
2017-07-06,16.608224868774414
2017-07-07,16.703399658203125
2017-07-10,17.084104537963867
2017-07-11,17.21735191345215
2017-07-12,17.39818572998047
2017-07-13,17.255420684814453
2017-07-14,17.21735191345215
2017-07-17,16.922306060791016
2017-07-18,17.84551239013672
2017-07-19,18.092971801757812
2017-07-20,17.645645141601562
2017-07-21,17.521915435791016
2017-07-24,17.769372940063477
2017-07-25,17.978759765625
2017-07-26,17.80744171142578
2017-07-27,17.674196243286133
2017-07-28,17.674196243286133
2017-07-31,17.369632720947266
2017-08-01,17.36011505126953
2017-08-02,18.092971801757812
2017-08-03,17.978759765625
2017-08-04,17.91213607788086
2017-08-07,17.88358497619629
2017-08-08,17.978759765625
2017-08-09,17.855031967163086
2017-08-10,17.29349136352539
2017-08-11,17.855031967163086
2017-08-14,18.426088333129883
2017-08-15,18.454639434814453
2017-08-16,18.33091163635254
2017-08-17,17.731300354003906
2017-08-18,17.89310073852539
2017-08-21,17.788408279418945
2017-08-22,17.89310073852539
2017-08-23,17.71226692199707
2017-08-24,17.835994720458984
2017-08-25,18.007312774658203
2017-08-28,18.378498077392578
2017-08-29,18.806791305541992
2017-08-30,20.186843872070312
2017-08-31,20.700796127319336
2017-09-01,21.271852493286133
2017-09-05,22.27120018005371
2017-09-06,22.147472381591797
2017-09-07,21.861942291259766
2017-09-08,21.100534439086914
2017-09-11,21.82387351989746
2017-09-12,22.499622344970703
2017-09-13,21.93808364868164
2017-09-14,21.75724983215332
2017-09-15,22.413963317871094
2017-09-18,22.33782386779785
2017-09-19,22.318788528442383
2017-09-20,22.49010467529297
2017-09-21,22.68997573852539
2017-09-22,22.985021591186523
2017-09-25,22.261682510375977
2017-09-26,22.318788528442383
2017-09-27,22.785152435302734
2017-09-28,22.27120018005371
2017-09-29,22.071331024169922
2017-10-02,22.747079849243164
2017-10-03,23.55607795715332
2017-10-04,23.984371185302734
2017-10-05,24.00340461730957
2017-10-06,24.155685424804688
2017-10-09,24.08906364440918
2017-10-10,23.93678092956543
2017-10-11,24.793365478515625
2017-10-12,24.498319625854492
2017-10-13,24.545909881591797
2017-10-16,24.384109497070312
2017-10-17,24.821918487548828
2017-10-18,24.28893280029297
2017-10-19,24.346038818359375
2017-10-20,24.450733184814453
2017-10-23,23.91774559020996
2017-10-24,24.25086212158203
2017-10-25,23.984371185302734
2017-10-26,23.993886947631836
2017-10-27,24.75529670715332
2017-10-30,24.945648193359375
2017-10-31,25.45008087158203
2017-11-01,25.507186889648438
2017-11-02,26.240041732788086
2017-11-03,25.707056045532227
2017-11-06,26.411359786987305
2017-11-07,25.60236358642578
2017-11-08,28.162599563598633
2017-11-09,27.18228530883789
2017-11-10,27.087108612060547
2017-11-13,27.306015014648438
2017-11-14,27.972246170043945
2017-11-15,27.743824005126953
2017-11-16,27.258426666259766
2017-11-17,27.42974281311035
2017-11-20,27.372638702392578
2017-11-21,28.33391761779785
2017-11-22,28.51474952697754
2017-11-24,29.41892433166504
2017-11-27,29.13339614868164
2017-11-28,29.028701782226562
2017-11-29,27.667682647705078
2017-11-30,27.98176383972168
2017-12-01,27.039522171020508
2017-12-04,26.858686447143555
2017-12-05,26.963380813598633
2017-12-06,27.296497344970703
2017-12-07,28.410057067871094
2017-12-08,27.96272850036621
2017-12-11,27.53443717956543
2017-12-12,27.00145149230957
2017-12-13,27.220355987548828
2017-12-14,27.44877815246582
2017-12-15,28.010318756103516
2017-12-18,29.028701782226562
2017-12-19,29.342782974243164
2017-12-20,30.161296844482422
2017-12-21,30.370683670043945
2017-12-22,30.370683670043945
2017-12-26,30.151779174804688
2017-12-27,30.066120147705078
2017-12-28,29.82818031311035
2017-12-29,29.79962730407715
2018-01-02,30.818012237548828
2018-01-03,30.465858459472656
2018-01-04,30.5800724029541
2018-01-05,30.265989303588867
2018-01-08,30.542001724243164
2018-01-09,30.68476676940918
2018-01-10,30.39923667907715
2018-01-11,30.741870880126953
2018-01-12,31.06546974182129
2018-01-16,29.885286331176758
2018-01-17,30.02804946899414
2018-01-18,30.075639724731445
2018-01-19,31.02739715576172
2018-01-22,32.19806671142578
2018-01-23,32.911888122558594
2018-01-24,31.912534713745117
2018-01-25,32.3551025390625
2018-01-26,33.054649353027344
2018-01-29,33.45439147949219
