,CMCSA
2014-08-21,21.834035873413086
2014-08-22,21.729755401611328
2014-08-25,21.918254852294922
2014-08-26,21.882160186767578
2014-08-27,21.882160186767578
2014-08-28,21.866119384765625
2014-08-29,21.946327209472656
2014-09-02,21.97039222717285
2014-09-03,22.00649070739746
2014-09-04,22.0105037689209
2014-09-05,22.33937644958496
2014-09-08,22.41156768798828
2014-09-09,22.704347610473633
2014-09-10,22.82466697692871
2014-09-11,22.852739334106445
2014-09-12,22.89284896850586
2014-09-15,22.868783950805664
2014-09-16,22.953004837036133
2014-09-17,22.896848678588867
2014-09-18,22.80060577392578
2014-09-19,22.756479263305664
2014-09-22,22.403545379638672
2014-09-23,22.046598434448242
2014-09-24,22.002477645874023
2014-09-25,21.63349723815918
2014-09-26,21.75382423400879
2014-09-29,21.812213897705078
2014-09-30,21.659181594848633
2014-10-01,21.316848754882812
2014-10-02,21.280607223510742
2014-10-03,21.60682487487793
2014-10-06,21.50210952758789
2014-10-07,21.433645248413086
2014-10-08,22.05788803100586
2014-10-09,21.473915100097656
2014-10-10,21.19199562072754
2014-10-13,20.79732322692871
2014-10-14,20.72885513305664
2014-10-15,20.47916030883789
2014-10-16,19.971710205078125
2014-10-17,20.41069221496582
2014-10-20,20.660390853881836
2014-10-21,21.01881980895996
2014-10-22,20.736906051635742
2014-10-23,21.433645248413086
2014-10-24,21.852489471435547
2014-10-27,21.76792335510254
2014-10-28,22.04177474975586
2014-10-29,22.11024284362793
2014-10-30,21.888731002807617
2014-10-31,22.291473388671875
2014-11-03,22.39215660095215
2014-11-04,22.001510620117188
2014-11-05,22.186765670776367
2014-11-06,22.303560256958008
2014-11-07,22.210926055908203
2014-11-10,21.32490348815918
2014-11-11,21.32893180847168
2014-11-12,21.586685180664062
2014-11-13,21.86859893798828
2014-11-14,21.78805160522461
2014-11-17,21.80818748474121
2014-11-18,21.916927337646484
2014-11-19,21.90081214904785
2014-11-20,21.90081214904785
2014-11-21,21.779996871948242
2014-11-24,22.1585693359375
2014-11-25,22.802946090698242
2014-11-26,22.89960289001465
2014-11-28,22.97210121154785
2014-12-01,22.794893264770508
2014-12-02,22.964040756225586
2014-12-03,23.01236915588379
2014-12-04,22.7062931060791
2014-12-05,22.690187454223633
2014-12-08,22.698238372802734
2014-12-09,22.62976837158203
2014-12-10,22.380075454711914
2014-12-11,22.512981414794922
2014-12-12,22.291473388671875
2014-12-15,22.1263427734375
2014-12-16,22.07399559020996
2014-12-17,22.287443161010742
2014-12-18,22.6700496673584
2014-12-19,23.024446487426758
2014-12-22,23.04459571838379
2014-12-23,23.318449020385742
2014-12-24,23.386919021606445
2014-12-26,23.515792846679688
2014-12-29,23.713132858276367
2014-12-30,23.709108352661133
2014-12-31,23.36275291442871
2015-01-02,23.096942901611328
2015-01-05,22.62590980529785
2015-01-06,22.33075523376465
2015-01-07,22.3105411529541
2015-01-08,22.79572868347168
2015-01-09,22.759336471557617
2015-01-12,22.710824966430664
2015-01-13,22.981714248657227
2015-01-14,22.569307327270508
2015-01-15,22.642080307006836
2015-01-16,22.953411102294922
2015-01-20,22.565265655517578
2015-01-21,22.549091339111328
2015-01-22,22.87254524230957
2015-01-23,22.767423629760742
2015-01-26,22.921066284179688
2015-01-27,22.78763771057129
2015-01-28,22.07198715209961
2015-01-29,21.780872344970703
2015-01-30,21.489765167236328
2015-02-02,21.756610870361328
2015-02-03,22.40353012084961
2015-02-04,23.00597381591797
2015-02-05,23.034276962280273
2015-02-06,23.014057159423828
2015-02-09,23.082792282104492
2015-02-10,23.212175369262695
2015-02-11,23.36177635192871
2015-02-12,23.604372024536133
2015-02-13,24.04508399963379
2015-02-17,23.774181365966797
2015-02-18,23.5396728515625
2015-02-19,23.390077590942383
2015-02-20,23.65289306640625
2015-02-23,23.535629272460938
2015-02-24,23.92378807067871
2015-02-25,24.105731964111328
2015-02-26,23.91570472717285
2015-02-27,24.008703231811523
2015-03-02,24.206809997558594
2015-03-03,24.24320411682129
2015-03-04,24.43323516845703
2015-03-05,24.392803192138672
2015-03-06,24.40897560119629
2015-03-09,24.48984146118164
2015-03-10,23.7337589263916
2015-03-11,23.474990844726562
2015-03-12,23.988475799560547
2015-03-13,23.875268936157227
2015-03-16,24.158292770385742
2015-03-17,23.90761375427246
2015-03-18,23.851009368896484
2015-03-19,23.753976821899414
2015-03-20,24.036996841430664
2015-03-23,23.903573989868164
2015-03-24,23.276872634887695
2015-03-25,22.856380462646484
2015-03-26,22.60569190979004
2015-03-27,22.61782455444336
2015-03-30,22.991472244262695
2015-03-31,22.934606552124023
2015-04-01,23.174236297607422
2015-04-02,23.531635284423828
2015-04-06,23.64128875732422
2015-04-07,23.685964584350586
2015-04-08,24.035245895385742
2015-04-09,24.201765060424805
2015-04-10,24.291112899780273
2015-04-13,23.872787475585938
2015-04-14,23.954017639160156
2015-04-15,24.331729888916016
2015-04-16,24.234256744384766
2015-04-17,23.726577758789062
2015-04-20,23.746891021728516
2015-04-21,23.89715576171875
2015-04-22,23.864665985107422
2015-04-23,24.055553436279297
2015-04-24,24.22207260131836
2015-04-27,23.913402557373047
2015-04-28,23.962142944335938
2015-04-29,23.694087982177734
2015-04-30,23.458526611328125
2015-05-01,23.722515106201172
2015-05-04,23.872787475585938
2015-05-05,23.547883987426758
2015-05-06,23.417917251586914
2015-05-07,23.523509979248047
2015-05-08,23.722515106201172
2015-05-11,23.462594985961914
2015-05-12,23.283889770507812
2015-05-13,22.85744285583496
2015-05-14,22.963045120239258
2015-05-15,23.0036563873291
2015-05-18,23.137683868408203
2015-05-19,23.243276596069336
2015-05-20,23.381359100341797
2015-05-21,23.369184494018555
2015-05-22,23.503204345703125
2015-05-26,23.795621871948242
2015-05-27,24.100229263305664
2015-05-28,23.974327087402344
2015-05-29,23.742828369140625
2015-06-01,23.872787475585938
2015-06-02,23.889036178588867
2015-06-03,24.09210777282715
2015-06-04,23.94183349609375
2015-06-05,23.83623504638672
2015-06-08,23.503204345703125
2015-06-09,23.495080947875977
2015-06-10,23.649417877197266
2015-06-11,23.864665985107422
2015-06-12,23.661602020263672
2015-06-15,23.694087982177734
2015-06-16,23.913402557373047
2015-06-17,24.213947296142578
2015-06-18,24.563222885131836
2015-06-19,24.575410842895508
2015-06-22,24.762237548828125
2015-06-23,24.676942825317383
2015-06-24,24.514488220214844
2015-06-25,24.725683212280273
2015-06-26,24.884071350097656
2015-06-29,24.4599609375
2015-06-30,24.52520751953125
2015-07-01,25.385669708251953
2015-07-02,25.422372817993164
2015-07-06,25.328582763671875
2015-07-07,25.491697311401367
2015-07-08,25.15730094909668
2015-07-09,25.287796020507812
2015-07-10,25.769004821777344
2015-07-13,25.985139846801758
2015-07-14,25.789398193359375
2015-07-15,25.997379302978516
2015-07-16,26.229822158813477
2015-07-17,26.209430694580078
2015-07-20,26.229822158813477
2015-07-21,26.209430694580078
2015-07-22,26.30322265625
2015-07-23,25.47538185119629
2015-07-24,25.353044509887695
2015-07-27,24.920778274536133
2015-07-28,25.450918197631836
2015-07-29,25.479459762573242
2015-07-30,25.43052864074707
2015-07-31,25.450918197631836
2015-08-03,25.77716064453125
2015-08-04,25.585494995117188
2015-08-05,24.390636444091797
2015-08-06,23.962438583374023
2015-08-07,23.986915588378906
2015-08-10,24.243820190429688
2015-08-11,23.974672317504883
2015-08-12,24.227510452270508
2015-08-13,24.321308135986328
2015-08-14,24.011375427246094
2015-08-17,24.63530921936035
2015-08-18,24.34169578552246
2015-08-19,24.43549346923828
2015-08-20,23.80339813232422
2015-08-21,23.154991149902344
2015-08-24,22.188505172729492
2015-08-25,21.96013832092285
2015-08-26,22.59222984313965
2015-08-27,23.15091323852539
2015-08-28,23.154991149902344
2015-08-31,22.971487045288086
2015-09-01,22.4372615814209
2015-09-02,22.787967681884766
2015-09-03,22.92254638671875
2015-09-04,22.7471866607666
2015-09-08,23.28957176208496
2015-09-09,23.110136032104492
2015-09-10,23.057125091552734
2015-09-11,23.00411033630371
2015-09-14,22.93885612487793
2015-09-15,23.301803588867188
2015-09-16,23.54648208618164
2015-09-17,23.84010124206543
2015-09-18,23.41598892211914
2015-09-21,23.60765266418457
2015-09-22,23.534250259399414
2015-09-23,23.395599365234375
2015-09-24,23.171302795410156
2015-09-25,23.057125091552734
2015-09-28,22.35162353515625
2015-09-29,22.48619842529297
2015-09-30,23.19577407836914
2015-10-01,23.411907196044922
2015-10-02,23.94612693786621
2015-10-05,24.417112350463867
2015-10-06,24.15090560913086
2015-10-07,24.44986915588379
2015-10-08,24.974088668823242
2015-10-09,24.773412704467773
2015-10-12,24.68330955505371
2015-10-13,24.638263702392578
2015-10-14,24.54816246032715
2015-10-15,24.986371994018555
2015-10-16,25.11333465576172
2015-10-19,25.211626052856445
2015-10-20,25.207529067993164
2015-10-21,25.027328491210938
2015-10-22,25.26896095275879
2015-10-23,25.38363265991211
2015-10-26,25.465543746948242
2015-10-27,25.20343589782715
2015-10-28,25.36725616455078
2015-10-29,25.825942993164062
2015-10-30,25.645740509033203
2015-11-02,25.694887161254883
2015-11-03,25.621171951293945
2015-11-04,25.170673370361328
2015-11-05,25.314008712768555
2015-11-06,25.232107162475586
2015-11-09,25.12562370300293
2015-11-10,25.21571922302246
2015-11-11,25.207529067993164
2015-11-12,25.18295669555664
2015-11-13,24.666933059692383
2015-11-16,25.12562370300293
2015-11-17,25.0355281829834
2015-11-18,25.621171951293945
2015-11-19,25.645740509033203
2015-11-20,25.760419845581055
2015-11-23,25.4450626373291
2015-11-24,25.25257682800293
2015-11-25,25.146102905273438
2015-11-27,25.223913192749023
2015-11-30,24.92494773864746
2015-12-01,25.28943634033203
2015-12-02,24.769315719604492
2015-12-03,24.417112350463867
2015-12-04,24.879894256591797
2015-12-07,24.724266052246094
2015-12-08,24.38434600830078
2015-12-09,23.995271682739258
2015-12-10,24.437580108642578
2015-12-11,23.741357803344727
2015-12-14,23.49563217163086
2015-12-15,23.65125846862793
2015-12-16,24.040319442749023
2015-12-17,23.51201057434082
2015-12-18,23.098371505737305
2015-12-21,23.122943878173828
2015-12-22,23.299047470092773
2015-12-23,23.41371726989746
2015-12-24,23.466957092285156
2015-12-28,23.42190933227539
2015-12-29,23.573440551757812
2015-12-30,23.225330352783203
2015-12-31,23.110654830932617
2016-01-04,22.888517379760742
2016-01-05,22.892635345458984
2016-01-06,22.715749740600586
2016-01-07,22.464811325073242
2016-01-08,22.489490509033203
2016-01-11,22.510059356689453
2016-01-12,22.571767807006836
2016-01-13,22.028759002685547
2016-01-14,22.645811080932617
2016-01-15,22.168628692626953
2016-01-19,22.316715240478516
2016-01-20,22.053436279296875
2016-01-21,22.345510482788086
2016-01-22,22.7609920501709
2016-01-25,22.300264358520508
2016-01-26,22.559425354003906
2016-01-27,22.26323699951172
2016-01-28,22.259126663208008
2016-01-29,22.917306900024414
2016-02-01,22.958450317382812
2016-02-02,22.456581115722656
2016-02-03,23.79352569580078
2016-02-04,23.945730209350586
2016-02-05,24.439376831054688
2016-02-08,24.43526268005371
2016-02-09,23.945730209350586
2016-02-10,22.958450317382812
2016-02-11,23.053064346313477
2016-02-12,23.35747718811035
2016-02-16,23.64544105529785
2016-02-17,23.73593521118164
2016-02-18,23.57961654663086
2016-02-19,23.760616302490234
2016-02-22,23.921056747436523
2016-02-23,23.670122146606445
2016-02-24,24.023897171020508
2016-02-25,24.077369689941406
2016-02-26,23.822328567504883
2016-02-29,23.748281478881836
2016-03-01,24.36121940612793
2016-03-02,24.42291831970215
2016-03-03,24.649173736572266
2016-03-04,24.575124740600586
2016-03-07,24.254261016845703
2016-03-08,23.978641510009766
2016-03-09,24.18021583557129
2016-03-10,24.011554718017578
2016-03-11,24.336536407470703
2016-03-14,24.365331649780273
2016-03-15,24.43526268005371
2016-03-16,24.64505386352539
2016-03-17,24.990612030029297
2016-03-18,24.583356857299805
2016-03-21,24.616262435913086
2016-03-22,24.62860870361328
2016-03-23,24.373558044433594
2016-03-24,24.686195373535156
2016-03-28,24.719099044799805
2016-03-29,24.990612030029297
2016-03-30,25.01117706298828
2016-03-31,25.126365661621094
2016-04-01,25.45134162902832
2016-04-04,25.383163452148438
2016-04-05,25.259201049804688
2016-04-06,25.70133399963379
2016-04-07,25.370773315429688
2016-04-08,25.453407287597656
2016-04-11,25.38729476928711
2016-04-12,25.50299072265625
2016-04-13,25.59803009033203
2016-04-14,25.552576065063477
2016-04-15,25.60629653930664
2016-04-18,25.81702995300293
2016-04-19,25.73438835144043
2016-04-20,25.395559310913086
2016-04-21,25.18069076538086
2016-04-22,25.246807098388672
2016-04-25,25.20548439025879
2016-04-26,25.22614097595215
2016-04-27,25.32944107055664
2016-04-28,25.267465591430664
2016-04-29,25.1063175201416
2016-05-02,25.30052375793457
2016-05-03,25.184823989868164
2016-05-04,25.160032272338867
2016-05-05,25.22614097595215
2016-05-06,25.3790283203125
2016-05-09,25.3790283203125
2016-05-10,25.883146286010742
2016-05-11,25.64760971069336
2016-05-12,25.726118087768555
2016-05-13,25.552576065063477
2016-05-16,25.618684768676758
2016-05-17,24.969953536987305
2016-05-18,24.94930076599121
2016-05-19,24.895578384399414
2016-05-20,25.519519805908203
2016-05-23,25.540178298950195
2016-05-24,25.800493240356445
2016-05-25,25.866609573364258
2016-05-26,25.738523483276367
2016-05-27,25.98230743408203
2016-05-31,26.155855178833008
2016-06-01,26.333532333374023
2016-06-02,26.304607391357422
2016-06-03,26.263294219970703
2016-06-06,26.19717025756836
2016-06-07,26.13519287109375
2016-06-08,26.122802734375
2016-06-09,26.00296974182129
2016-06-10,25.949251174926758
2016-06-13,25.77983856201172
2016-06-14,25.883146286010742
2016-06-15,25.7633113861084
2016-06-16,26.073209762573242
2016-06-17,25.771570205688477
2016-06-20,25.80876350402832
2016-06-21,25.841821670532227
2016-06-22,25.883146286010742
2016-06-23,26.011232376098633
2016-06-24,25.47406768798828
2016-06-27,25.80876350402832
2016-06-28,26.060823440551758
2016-06-29,26.420303344726562
2016-06-30,26.936809539794922
2016-07-01,27.088274002075195
2016-07-05,26.97623062133789
2016-07-06,27.013574600219727
2016-07-07,27.49492645263672
2016-07-08,27.84762954711914
2016-07-11,27.972129821777344
2016-07-12,27.86423110961914
2016-07-13,27.7314510345459
2016-07-14,27.810287475585938
2016-07-15,27.752199172973633
2016-07-18,27.743900299072266
2016-07-19,27.839332580566406
2016-07-20,27.85179328918457
2016-07-21,27.810287475585938
2016-07-22,27.99287223815918
2016-07-25,27.997026443481445
2016-07-26,27.876686096191406
2016-07-27,28.183748245239258
2016-07-28,28.158859252929688
2016-07-29,27.905733108520508
2016-08-01,28.02606773376465
2016-08-02,27.760499954223633
2016-08-03,27.7356014251709
2016-08-04,27.876686096191406
2016-08-05,27.963823318481445
2016-08-08,27.831035614013672
2016-08-09,27.760499954223633
2016-08-10,27.893281936645508
2016-08-11,28.08415985107422
2016-08-12,28.013620376586914
2016-08-15,28.01776885986328
2016-08-16,27.930631637573242
2016-08-17,28.121509552001953
2016-08-18,27.972129821777344
2016-08-19,27.507375717163086
2016-08-22,27.569623947143555
2016-08-23,27.245952606201172
2016-08-24,27.258403778076172
2016-08-25,27.204452514648438
2016-08-26,27.183713912963867
2016-08-29,27.245952606201172
2016-08-30,27.2003116607666
2016-08-31,27.07997703552246
2016-09-01,27.341388702392578
2016-09-02,27.45343017578125
2016-09-06,27.528121948242188
2016-09-07,27.532270431518555
2016-09-08,27.45343017578125
2016-09-09,27.017730712890625
2016-09-12,27.28745460510254
2016-09-13,26.87664031982422
2016-09-14,27.04262351989746
2016-09-15,27.48662567138672
2016-09-16,27.35384750366211
2016-09-19,27.324800491333008
2016-09-20,27.482479095458984
2016-09-21,27.86838722229004
2016-09-22,27.926481246948242
2016-09-23,27.86423110961914
2016-09-26,27.308198928833008
2016-09-27,27.45758056640625
2016-09-28,27.669204711914062
2016-09-29,27.490779876708984
2016-09-30,27.528121948242188
2016-10-03,27.580215454101562
2016-10-04,27.430206298828125
2016-10-05,27.417705535888672
2016-10-06,27.255199432373047
2016-10-07,27.234365463256836
2016-10-10,27.409372329711914
2016-10-11,27.067689895629883
2016-10-12,27.184354782104492
2016-10-13,27.134361267089844
2016-10-14,27.16769027709961
2016-10-17,27.09269142150879
2016-10-18,27.034358978271484
2016-10-19,27.046852111816406
2016-10-20,26.81351089477539
2016-10-21,26.69267463684082
2016-10-24,27.067689895629883
2016-10-25,26.88434600830078
2016-10-26,26.067655563354492
