,PARA
2014-07-29,46.650604248046875
2014-07-30,46.837257385253906
2014-07-31,46.12306213378906
2014-08-01,46.28538513183594
2014-08-04,46.81291961669922
2014-08-05,46.252925872802734
2014-08-06,46.7885856628418
2014-08-07,46.17988204956055
2014-08-08,48.07089614868164
2014-08-11,48.84191131591797
2014-08-12,47.811180114746094
2014-08-13,48.160179138183594
2014-08-14,48.25756072998047
2014-08-15,48.687713623046875
2014-08-18,48.882503509521484
2014-08-19,49.296417236328125
2014-08-20,49.04481887817383
2014-08-21,48.987998962402344
2014-08-22,49.10162353515625
2014-08-25,49.2071418762207
2014-08-26,48.712059020996094
2014-08-27,49.03669357299805
2014-08-28,48.33060836791992
2014-08-29,48.11959457397461
2014-09-02,47.74626541137695
2014-09-03,47.502784729003906
2014-09-04,48.23322296142578
2014-09-05,48.20886993408203
2014-09-08,48.054283142089844
2014-09-09,47.07789611816406
2014-09-10,46.89889144897461
2014-09-11,47.29758071899414
2014-09-12,46.58970260620117
2014-09-15,46.166595458984375
2014-09-16,46.296791076660156
2014-09-17,46.24797439575195
2014-09-18,45.97133255004883
2014-09-19,45.49127960205078
2014-09-22,44.44165802001953
2014-09-23,44.7752571105957
2014-09-24,44.6287956237793
2014-09-25,43.807010650634766
2014-09-26,44.3928337097168
2014-09-29,44.19755172729492
2014-09-30,43.530372619628906
2014-10-01,42.968955993652344
2014-10-02,42.586544036865234
2014-10-03,43.188636779785156
2014-10-06,42.93640899658203
2014-10-07,42.44007873535156
2014-10-08,42.789939880371094
2014-10-09,41.26842498779297
2014-10-10,40.60936737060547
2014-10-13,39.79570770263672
2014-10-14,40.625633239746094
2014-10-15,41.2928352355957
2014-10-16,41.642704010009766
2014-10-17,42.594661712646484
2014-10-20,43.5059700012207
2014-10-21,44.13247299194336
2014-10-22,43.05031204223633
2014-10-23,43.733787536621094
2014-10-24,43.546634674072266
2014-10-27,43.546634674072266
2014-10-28,43.994163513183594
2014-10-29,43.98600769042969
2014-10-30,43.84770202636719
2014-10-31,44.116207122802734
2014-11-03,44.287071228027344
2014-11-04,42.301753997802734
2014-11-05,42.716712951660156
2014-11-06,42.415679931640625
2014-11-07,41.748477935791016
2014-11-10,42.415679931640625
2014-11-11,42.179718017578125
2014-11-12,41.960025787353516
2014-11-13,42.204124450683594
2014-11-14,43.45714569091797
2014-11-17,43.02590560913086
2014-11-18,42.7492561340332
2014-11-19,43.40017318725586
2014-11-20,43.66868591308594
2014-11-21,43.57106018066406
2014-11-24,43.55478286743164
2014-11-25,44.4660758972168
2014-11-26,44.099918365478516
2014-11-28,44.65320587158203
2014-12-01,44.31961441040039
2014-12-02,44.189430236816406
2014-12-03,44.93798828125
2014-12-04,44.6287956237793
2014-12-05,44.8240852355957
2014-12-08,43.619873046875
2014-12-09,42.82026290893555
2014-12-10,42.09407043457031
2014-12-11,42.82841110229492
2014-12-12,43.636192321777344
2014-12-15,43.16294860839844
2014-12-16,42.51836013793945
2014-12-17,43.489322662353516
2014-12-18,44.5500373840332
2014-12-19,45.02328872680664
2014-12-22,44.58266830444336
2014-12-23,45.553646087646484
2014-12-24,45.44757843017578
2014-12-26,45.67601776123047
2014-12-29,46.059513092041016
2014-12-30,45.553646087646484
2014-12-31,45.15383529663086
2015-01-02,44.7050666809082
2015-01-05,44.27261734008789
2015-01-06,43.39958190917969
2015-01-07,43.334293365478516
2015-01-08,43.84833908081055
2015-01-09,44.517398834228516
2015-01-12,44.7540168762207
2015-01-13,45.365970611572266
2015-01-14,44.44396209716797
2015-01-15,43.693302154541016
2015-01-16,45.33332824707031
2015-01-20,45.2598991394043
2015-01-21,45.847373962402344
2015-01-22,46.2879753112793
2015-01-23,45.59443283081055
2015-01-26,46.5572395324707
2015-01-27,46.57355880737305
2015-01-28,45.92897415161133
2015-01-29,45.46388626098633
2015-01-30,44.72138977050781
2015-02-02,45.178306579589844
2015-02-03,46.4430046081543
2015-02-04,46.29613494873047
2015-02-05,45.69234085083008
2015-02-06,46.29613494873047
2015-02-09,46.312461853027344
2015-02-10,46.508277893066406
2015-02-11,46.304298400878906
2015-02-12,47.13655090332031
2015-02-13,48.81737518310547
2015-02-17,49.11928176879883
2015-02-18,48.801055908203125
2015-02-19,48.58076477050781
2015-02-20,48.548118591308594
2015-02-23,48.68682861328125
2015-02-24,48.46652603149414
2015-02-25,48.77657699584961
2015-02-26,48.254390716552734
2015-02-27,48.221744537353516
2015-03-02,50.383968353271484
2015-03-03,51.2407112121582
2015-03-04,50.96328353881836
2015-03-05,50.22078323364258
2015-03-06,49.4374885559082
2015-03-09,49.49473571777344
2015-03-10,48.61135482788086
2015-03-11,48.742218017578125
2015-03-12,50.427215576171875
2015-03-13,49.83829116821289
2015-03-16,50.778953552246094
2015-03-17,50.525367736816406
2015-03-18,51.62144088745117
2015-03-19,51.22882080078125
2015-03-20,51.817745208740234
2015-03-23,51.26971435546875
2015-03-24,51.02434158325195
2015-03-25,50.312705993652344
2015-03-26,49.89554214477539
2015-03-27,50.06732177734375
2015-03-30,50.60717010498047
2015-03-31,49.59291076660156
2015-04-01,48.76675796508789
2015-04-02,50.02641677856445
2015-04-06,49.805572509765625
2015-04-07,49.797393798828125
2015-04-08,50.116397857666016
2015-04-09,50.05913543701172
2015-04-10,50.38631820678711
2015-04-13,50.15728759765625
2015-04-14,50.304527282714844
2015-04-15,50.43539047241211
2015-04-16,50.5335578918457
2015-04-17,49.63379669189453
2015-04-20,50.05913543701172
2015-04-21,50.28816604614258
2015-04-22,50.36177444458008
2015-04-23,50.410865783691406
2015-04-24,51.30244064331055
2015-04-27,50.46812057495117
2015-04-28,50.38631820678711
2015-04-29,51.343326568603516
2015-04-30,50.81984329223633
2015-05-01,51.22882080078125
2015-05-04,51.22064971923828
2015-05-05,50.525367736816406
2015-05-06,49.99369812011719
2015-05-07,50.07550048828125
2015-05-08,49.748321533203125
2015-05-11,48.80765914916992
2015-05-12,48.84856033325195
2015-05-13,48.84856033325195
2015-05-14,48.78311538696289
2015-05-15,49.03668975830078
2015-05-18,49.71559524536133
2015-05-19,49.6501579284668
2015-05-20,49.96097183227539
2015-05-21,50.55809020996094
2015-05-22,50.37814712524414
2015-05-26,49.63379669189453
2015-05-27,51.245182037353516
2015-05-28,50.73805236816406
2015-05-29,50.4844856262207
2015-06-01,50.304527282714844
2015-06-02,50.427215576171875
2015-06-03,50.893455505371094
2015-06-04,50.5008430480957
2015-06-05,50.16548156738281
2015-06-08,49.42749786376953
2015-06-09,49.07491683959961
2015-06-10,48.77973937988281
2015-06-11,48.18935012817383
2015-06-12,47.95975875854492
2015-06-15,47.67277908325195
2015-06-16,47.30379867553711
2015-06-17,47.557979583740234
2015-06-18,47.97616958618164
2015-06-19,47.60718536376953
2015-06-22,47.836769104003906
2015-06-23,47.63177490234375
2015-06-24,46.549415588378906
2015-06-25,46.844608306884766
2015-06-26,46.738006591796875
2015-06-29,45.368682861328125
2015-06-30,45.50807189941406
2015-07-01,45.86066818237305
2015-07-02,45.52446746826172
2015-07-06,45.00788497924805
2015-07-07,45.573673248291016
2015-07-08,44.507713317871094
2015-07-09,44.483116149902344
2015-07-10,44.9750862121582
2015-07-13,45.54086685180664
2015-07-14,45.426063537597656
2015-07-15,45.4014778137207
2015-07-16,45.46708297729492
2015-07-17,44.852088928222656
2015-07-20,44.351905822753906
2015-07-21,44.36011505126953
2015-07-22,44.38471221923828
2015-07-23,44.07314682006836
2015-07-24,43.490943908691406
2015-07-27,43.18756866455078
2015-07-28,43.25318145751953
2015-07-29,43.13836669921875
2015-07-30,43.62215042114258
2015-07-31,43.84354019165039
2015-08-03,43.482757568359375
2015-08-04,43.34335708618164
2015-08-05,41.34264373779297
2015-08-06,42.834983825683594
2015-08-07,41.277042388916016
2015-08-10,41.965824127197266
2015-08-11,41.236045837402344
2015-08-12,41.13765335083008
2015-08-13,41.03925323486328
2015-08-14,40.35867691040039
2015-08-17,41.02286148071289
2015-08-18,40.46527862548828
2015-08-19,39.78470993041992
2015-08-20,37.74300003051758
2015-08-21,36.97224426269531
2015-08-24,36.0374641418457
2015-08-25,35.47989273071289
2015-08-26,36.3654670715332
2015-08-27,37.11162567138672
2015-08-28,37.54621124267578
2015-08-31,37.0952262878418
2015-09-01,35.90628433227539
2015-09-02,36.31626892089844
2015-09-03,35.92267608642578
2015-09-04,35.192909240722656
2015-09-08,35.93345642089844
2015-09-09,35.80180740356445
2015-09-10,36.15562057495117
2015-09-11,36.147396087646484
2015-09-14,35.61255645751953
2015-09-15,36.00751495361328
2015-09-16,35.85940170288086
2015-09-17,35.727752685546875
2015-09-18,35.143531799316406
2015-09-21,35.283416748046875
2015-09-22,35.03657531738281
2015-09-23,34.28777313232422
2015-09-24,33.645957946777344
2015-09-25,33.54722595214844
2015-09-28,31.81925392150879
2015-09-29,32.066123962402344
2015-09-30,32.83134841918945
2015-10-01,32.4775276184082
2015-10-02,33.16047668457031
2015-10-05,34.26308822631836
2015-10-06,34.01624298095703
2015-10-07,34.89668655395508
2015-10-08,36.08981704711914
2015-10-09,35.4891357421875
2015-10-12,35.069480895996094
2015-10-13,34.839073181152344
2015-10-14,34.91314697265625
2015-10-15,35.513816833496094
2015-10-16,35.5302734375
2015-10-19,35.31633377075195
2015-10-20,36.16386413574219
2015-10-21,35.5302734375
2015-10-22,35.55495834350586
2015-10-23,36.60818862915039
2015-10-26,36.501216888427734
2015-10-27,36.61641311645508
2015-10-28,37.43104553222656
2015-10-29,38.36083221435547
2015-10-30,38.278560638427734
2015-11-02,39.389400482177734
2015-11-03,39.69384002685547
2015-11-04,39.45521926879883
2015-11-05,39.307106018066406
2015-11-06,40.02298355102539
2015-11-09,39.94070053100586
2015-11-10,40.936344146728516
2015-11-11,41.39712142944336
2015-11-12,41.43827438354492
2015-11-13,41.043296813964844
2015-11-16,41.91551971435547
2015-11-17,41.78387451171875
2015-11-18,42.219970703125
2015-11-19,42.582027435302734
2015-11-20,42.532630920410156
2015-11-23,41.94844055175781
2015-11-24,41.586368560791016
2015-11-25,41.94844055175781
2015-11-27,41.759178161621094
2015-11-30,41.53700637817383
2015-12-01,42.04716873168945
2015-12-02,41.183189392089844
2015-12-03,40.59074020385742
2015-12-04,41.1502799987793
2015-12-07,41.5123291015625
2015-12-08,41.010398864746094
2015-12-09,39.9127082824707
2015-12-10,40.053009033203125
2015-12-11,38.65821075439453
2015-12-14,38.245540618896484
2015-12-15,38.64996337890625
2015-12-16,39.202911376953125
2015-12-17,38.39411544799805
2015-12-18,37.684322357177734
2015-12-21,37.7916259765625
2015-12-22,38.4683952331543
2015-12-23,38.98009490966797
2015-12-24,39.15341567993164
2015-12-28,38.64996337890625
2015-12-29,39.02960968017578
2015-12-30,38.592185974121094
2015-12-31,38.89756393432617
2016-01-04,38.50139617919922
2016-01-05,38.06398391723633
2016-01-06,38.072227478027344
2016-01-07,37.420230865478516
2016-01-08,38.34459686279297
2016-01-11,38.60869598388672
2016-01-12,38.806766510009766
2016-01-13,37.09010314941406
2016-01-14,38.56743240356445
2016-01-15,37.86591339111328
2016-01-19,37.461490631103516
2016-01-20,36.33079528808594
2016-01-21,37.77511978149414
2016-01-22,38.74074935913086
2016-01-25,38.204280853271484
2016-01-26,39.21118927001953
2016-01-27,39.07088088989258
2016-01-28,38.204280853271484
2016-01-29,39.202911376953125
2016-02-01,39.54132080078125
2016-02-02,38.48490524291992
2016-02-03,39.83018112182617
2016-02-04,39.953975677490234
2016-02-05,38.17128372192383
2016-02-08,36.61140823364258
2016-02-09,35.20008850097656
2016-02-10,35.389923095703125
2016-02-11,35.95940399169922
2016-02-12,35.63752746582031
2016-02-16,37.073577880859375
2016-02-17,38.42711639404297
2016-02-18,37.7916259765625
2016-02-19,37.21390151977539
2016-02-22,38.68296813964844
2016-02-23,38.75724792480469
2016-02-24,39.18642044067383
2016-02-25,39.31846618652344
2016-02-26,39.863182067871094
2016-02-29,39.92921447753906
2016-03-01,41.47257995605469
2016-03-02,41.390045166015625
2016-03-03,42.48772048950195
2016-03-04,42.42170715332031
2016-03-07,42.916893005371094
2016-03-08,42.2401237487793
2016-03-09,43.125816345214844
2016-03-10,42.86093521118164
2016-03-11,43.97011184692383
2016-03-14,44.1191291809082
2016-03-15,43.53140640258789
2016-03-16,45.062747955322266
2016-03-17,44.905487060546875
2016-03-18,45.28623580932617
2016-03-21,44.71510314941406
2016-03-22,44.58266067504883
2016-03-23,44.28468322753906
2016-03-24,44.748207092285156
2016-03-28,45.2034797668457
2016-03-29,45.44351577758789
2016-03-30,45.2034797668457
2016-03-31,45.60079574584961
2016-04-01,45.667015075683594
2016-04-04,45.37729263305664
2016-04-05,44.913761138916016
2016-04-06,45.40212631225586
2016-04-07,44.35089874267578
2016-04-08,44.79786682128906
2016-04-11,44.30121994018555
2016-04-12,44.35089874267578
2016-04-13,44.938602447509766
2016-04-14,44.417110443115234
2016-04-15,44.60749435424805
2016-04-18,44.80615234375
2016-04-19,45.49317932128906
2016-04-20,45.56768035888672
2016-04-21,46.20505142211914
2016-04-22,46.7596549987793
2016-04-25,46.594093322753906
2016-04-26,46.71826171875
2016-04-27,46.6768684387207
2016-04-28,46.41199493408203
2016-04-29,46.279541015625
2016-05-02,46.74308395385742
2016-05-03,46.07261276245117
2016-05-04,46.79275131225586
2016-05-05,47.57084274291992
2016-05-06,47.74467086791992
2016-05-09,46.354042053222656
2016-05-10,47.14868927001953
2016-05-11,46.18850326538086
2016-05-12,44.93031311035156
2016-05-13,44.28468322753906
2016-05-16,44.40883255004883
2016-05-17,44.251556396484375
2016-05-18,43.27480697631836
2016-05-19,43.125816345214844
2016-05-20,43.655582427978516
2016-05-23,43.40725326538086
2016-05-24,44.177059173583984
2016-05-25,44.64059829711914
2016-05-26,44.98826599121094
2016-05-27,45.4186897277832
2016-05-31,45.69185256958008
2016-06-01,45.667015075683594
2016-06-02,45.857398986816406
2016-06-03,45.02136993408203
2016-06-06,44.7233772277832
2016-06-07,44.292938232421875
2016-06-08,44.434051513671875
2016-06-09,43.994110107421875
2016-06-10,43.76999282836914
2016-06-13,43.25535583496094
2016-06-14,43.84469985961914
2016-06-15,44.16012954711914
2016-06-16,45.22264099121094
2016-06-17,44.60007095336914
2016-06-20,44.84080123901367
2016-06-21,44.35934829711914
2016-06-22,44.53366470336914
2016-06-23,44.56686782836914
2016-06-24,42.873512268066406
2016-06-27,42.242652893066406
2016-06-28,43.22214889526367
2016-06-29,43.794898986816406
2016-06-30,45.18942642211914
2016-07-01,45.53805923461914
2016-07-05,45.38034439086914
2016-07-06,45.72898483276367
2016-07-07,46.575660705566406
2016-07-08,47.38084411621094
2016-07-11,47.7543830871582
2016-07-12,48.09469985961914
2016-07-13,47.737762451171875
2016-07-14,48.09469985961914
2016-07-15,46.35983657836914
2016-07-18,45.396942138671875
2016-07-19,45.637664794921875
2016-07-20,45.264129638671875
2016-07-21,44.78269958496094
2016-07-22,45.77878189086914
2016-07-25,45.172828674316406
2016-07-26,45.18942642211914
2016-07-27,44.90719985961914
2016-07-28,44.99850845336914
2016-07-29,43.34665298461914
2016-08-01,43.247047424316406
2016-08-02,43.089324951171875
2016-08-03,43.23875427246094
2016-08-04,43.0229377746582
2016-08-05,43.30515670776367
2016-08-08,43.17233657836914
2016-08-09,43.039520263671875
2016-08-10,43.20555877685547
2016-08-11,43.92771911621094
2016-08-12,43.454566955566406
2016-08-15,43.39645767211914
2016-08-16,42.82371139526367
2016-08-17,42.95652389526367
2016-08-18,42.77389907836914
2016-08-19,43.039520263671875
2016-08-22,43.72849655151367
2016-08-23,43.82810592651367
2016-08-24,43.47947692871094
2016-08-25,42.90671157836914
2016-08-26,42.699195861816406
2016-08-29,42.71580505371094
2016-08-30,42.55807113647461
2016-08-31,42.35886764526367
2016-09-01,43.19723892211914
2016-09-02,43.34665298461914
2016-09-06,42.95652389526367
2016-09-07,43.831153869628906
2016-09-08,44.447547912597656
2016-09-09,43.23973846435547
2016-09-12,43.9477653503418
2016-09-13,43.18142318725586
2016-09-14,43.43131637573242
2016-09-15,43.514617919921875
2016-09-16,43.139774322509766
2016-09-19,42.54836654663086
2016-09-20,41.6237678527832
2016-09-21,41.71539306640625
2016-09-22,41.70705795288086
2016-09-23,42.40676498413086
2016-09-26,42.59001159667969
2016-09-27,43.35635757446289
2016-09-28,45.10559844970703
2016-09-29,45.4554443359375
2016-09-30,45.5970573425293
2016-10-03,45.75531768798828
2016-10-04,46.271751403808594
2016-10-05,46.988121032714844
2016-10-06,46.821529388427734
2016-10-07,45.996891021728516
2016-10-10,46.42170715332031
2016-10-11,46.1884651184082
2016-10-12,45.93857955932617
2016-10-13,46.01354217529297
2016-10-14,45.905250549316406
2016-10-17,46.138492584228516
2016-10-18,45.89691925048828
2016-10-19,46.25510025024414
2016-10-20,47.05476760864258
2016-10-21,48.02933883666992
2016-10-24,46.93815231323242
2016-10-25,46.638267517089844
2016-10-26,47.296329498291016
2016-10-27,46.988121032714844
2016-10-28,47.09641647338867
2016-10-31,47.163047790527344
2016-11-01,46.505001068115234
2016-11-02,45.93857955932617
2016-11-03,46.230106353759766
2016-11-04,47.4879035949707
2016-11-07,47.99601745605469
2016-11-08,48.087650299072266
2016-11-09,47.82942199707031
2016-11-10,47.604530334472656
2016-11-11,48.095977783203125
2016-11-14,49.028900146484375
2016-11-15,49.32045364379883
2016-11-16,49.46205520629883
2016-11-17,50.03681182861328
2016-11-18,49.978511810302734
2016-11-21,50.22005844116211
2016-11-22,50.753177642822266
2016-11-23,49.98683166503906
2016-11-25,50.74483871459961
2016-11-28,50.38666534423828
2016-11-29,50.81147384643555
2016-11-30,50.578243255615234
2016-12-01,50.45329666137695
2016-12-02,50.12843322753906
2016-12-05,50.80314636230469
2016-12-06,50.93641662597656
2016-12-07,52.999942779541016
2016-12-08,53.11690139770508
2016-12-09,52.264766693115234
2016-12-12,51.94729232788086
2016-12-13,52.68248748779297
2016-12-14,53.16703414916992
2016-12-15,53.49285125732422
2016-12-16,53.91893005371094
2016-12-19,53.7518310546875
2016-12-20,53.98576354980469
2016-12-21,53.99411392211914
2016-12-22,53.8855094909668
2016-12-23,54.02752685546875
2016-12-27,54.17790985107422
2016-12-28,53.8855094909668
2016-12-29,53.8855094909668
2016-12-30,53.15031814575195
2017-01-03,53.793601989746094
2017-01-04,54.921443939208984
2017-01-05,54.70425033569336
2017-01-06,53.71005630493164
2017-01-09,53.033363342285156
2017-01-10,52.373374938964844
2017-01-11,52.61565017700195
2017-01-12,52.09767150878906
2017-01-13,52.06425476074219
2017-01-17,52.01414108276367
2017-01-18,53.041717529296875
2017-01-19,52.3232536315918
2017-01-20,53.041717529296875
2017-01-23,52.849571228027344
2017-01-24,52.61565017700195
2017-01-25,52.632362365722656
2017-01-26,53.60145568847656
2017-01-27,54.08600616455078
2017-01-30,53.80196762084961
2017-01-31,53.877140045166016
2017-02-01,53.96903991699219
2017-02-02,53.584754943847656
2017-02-03,53.59310531616211
2017-02-06,54.02752685546875
2017-02-07,53.86044692993164
2017-02-08,53.05841827392578
2017-02-09,53.78525924682617
2017-02-10,53.80196762084961
2017-02-13,54.55385208129883
2017-02-14,54.57891845703125
2017-02-15,54.503719329833984
2017-02-16,54.654109954833984
2017-02-17,54.879676818847656
2017-02-21,56.35837173461914
2017-02-22,56.074337005615234
2017-02-23,55.39763641357422
2017-02-24,55.94904327392578
2017-02-27,55.330810546875
2017-02-28,55.07182693481445
2017-03-01,56.191307067871094
2017-03-02,56.09941101074219
2017-03-03,57.010032653808594
2017-03-06,56.80118179321289
2017-03-07,56.759403228759766
2017-03-08,56.96881103515625
2017-03-09,56.709136962890625
2017-03-10,56.46622085571289
2017-03-13,56.88505554199219
2017-03-14,56.96881103515625
2017-03-15,57.111202239990234
2017-03-16,56.37408447265625
2017-03-17,56.08089065551758
2017-03-20,56.04737854003906
2017-03-21,55.25999450683594
2017-03-22,55.385650634765625
2017-03-23,55.8966064453125
2017-03-24,56.03901290893555
2017-03-27,56.53322982788086
2017-03-28,56.76777267456055
2017-03-29,57.169857025146484
2017-03-30,58.082889556884766
2017-03-31,58.09964370727539
2017-04-03,57.68081283569336
2017-04-04,57.96561813354492
2017-04-05,58.22528076171875
2017-04-06,57.69757843017578
2017-04-07,57.52166748046875
2017-04-10,57.14472579956055
2017-04-11,56.985557556152344
2017-04-12,56.256805419921875
2017-04-13,55.670448303222656
2017-04-17,56.27355194091797
2017-04-18,57.2871208190918
2017-04-19,57.437889099121094
2017-04-20,57.52166748046875
2017-04-21,55.988739013671875
2017-04-24,55.243247985839844
2017-04-25,55.628562927246094
2017-04-26,56.04737854003906
2017-04-27,55.56993103027344
2017-04-28,55.754207611083984
2017-05-01,55.82960510253906
2017-05-02,55.00032424926758
2017-05-03,53.1574821472168
2017-05-04,53.48416519165039
2017-05-05,54.61499786376953
2017-05-08,53.082096099853516
2017-05-09,53.24125671386719
2017-05-10,52.37847137451172
2017-05-11,52.56276321411133
2017-05-12,52.1020393371582
2017-05-15,52.00153350830078
2017-05-16,51.26437759399414
2017-05-17,50.57753372192383
2017-05-18,50.57753372192383
2017-05-19,51.64971160888672
2017-05-22,51.97639083862305
2017-05-23,51.49055862426758
2017-05-24,51.60783004760742
2017-05-25,51.599456787109375
2017-05-26,51.57432556152344
2017-05-30,51.53244400024414
2017-05-31,51.188995361328125
2017-06-01,51.708343505859375
2017-06-02,51.34815979003906
2017-06-05,50.54400634765625
2017-06-06,50.98796081542969
2017-06-07,51.39122772216797
2017-06-08,50.70232009887695
2017-06-09,51.00476837158203
2017-06-12,52.63462829589844
2017-06-13,51.962528228759766
2017-06-14,51.029972076416016
2017-06-15,51.676883697509766
2017-06-16,52.28178024291992
2017-06-19,52.29018783569336
2017-06-20,50.9627571105957
2017-06-21,52.533817291259766
2017-06-22,52.55060958862305
2017-06-23,53.441165924072266
2017-06-26,54.07127380371094
