,KEY
2014-04-16,9.071748733520508
2014-04-17,9.105323791503906
2014-04-21,9.152324676513672
2014-04-22,9.34034252166748
2014-04-23,9.326910018920898
2014-04-24,9.145609855651855
2014-04-25,9.091891288757324
2014-04-28,8.957596778869629
2014-04-29,9.051599502563477
2014-04-30,9.159040451049805
2014-05-01,9.085177421569824
2014-05-02,9.179183959960938
2014-05-05,9.179183959960938
2014-05-06,8.991169929504395
2014-05-07,9.145609855651855
2014-05-08,9.118752479553223
2014-05-09,9.132179260253906
2014-05-12,9.306766510009766
2014-05-13,9.27319049835205
2014-05-14,8.964308738708496
2014-05-15,8.843441009521484
2014-05-16,8.803150177001953
2014-05-19,8.930737495422363
2014-05-20,8.883729934692383
2014-05-21,8.950881004333496
2014-05-22,8.96774673461914
2014-05-23,9.021732330322266
2014-05-27,9.14319133758545
2014-05-28,9.149941444396973
2014-05-29,9.197172164916992
2014-05-30,9.237658500671387
2014-06-02,9.305135726928711
2014-06-03,9.379363059997559
2014-06-04,9.372613906860352
2014-06-05,9.440089225769043
2014-06-06,9.534558296203613
2014-06-09,9.77747917175293
2014-06-10,9.703252792358398
2014-06-11,9.622278213500977
2014-06-12,9.561551094055176
2014-06-13,9.602038383483887
2014-06-16,9.48058032989502
2014-06-17,9.595288276672363
2014-06-18,9.635778427124023
2014-06-19,9.602038383483887
2014-06-20,9.662764549255371
2014-06-23,9.649271965026855
2014-06-24,9.5683012008667
2014-06-25,9.65601921081543
2014-06-26,9.676262855529785
2014-06-27,9.716750144958496
2014-06-30,9.669512748718262
2014-07-01,9.716750144958496
2014-07-02,9.669512748718262
2014-07-03,9.790975570678711
2014-07-07,9.689759254455566
2014-07-08,9.588540077209473
2014-07-09,9.642523765563965
2014-07-10,9.548052787780762
2014-07-11,9.561551094055176
2014-07-14,9.561551094055176
2014-07-15,9.703252792358398
2014-07-16,9.575048446655273
2014-07-17,9.190425872802734
2014-07-18,9.244407653808594
2014-07-21,9.230914115905762
2014-07-22,9.14319133758545
2014-07-23,9.163433074951172
2014-07-24,9.27814769744873
2014-07-25,9.352370262145996
2014-07-28,9.230914115905762
2014-07-29,9.18367862701416
2014-07-30,9.271397590637207
2014-07-31,9.13644027709961
2014-08-01,9.008234977722168
2014-08-04,8.927261352539062
2014-08-05,8.886775016784668
2014-08-06,8.907018661499023
2014-08-07,8.765318870544434
2014-08-08,8.913769721984863
2014-08-11,8.805805206298828
2014-08-12,8.846287727355957
2014-08-13,8.880027770996094
2014-08-14,8.859786033630371
2014-08-15,8.900274276733398
2014-08-18,8.994741439819336
2014-08-19,8.954253196716309
2014-08-20,9.068965911865234
2014-08-21,9.156683921813965
2014-08-22,9.14319133758545
2014-08-25,9.251153945922852
2014-08-26,9.271397590637207
2014-08-27,9.190425872802734
2014-08-28,9.159916877746582
2014-08-29,9.227716445922852
2014-09-02,9.295516967773438
2014-09-03,9.254837036132812
2014-09-04,9.302294731140137
2014-09-05,9.315855026245117
2014-09-08,9.336196899414062
2014-09-09,9.220932960510254
2014-09-10,9.417558670043945
2014-09-11,9.383659362792969
2014-09-12,9.444679260253906
2014-09-15,9.363320350646973
2014-09-16,9.370098114013672
2014-09-17,9.465017318725586
2014-09-18,9.580279350280762
2014-09-19,9.465017318725586
2014-09-22,9.329418182373047
2014-09-23,9.214156150817871
2014-09-24,9.193815231323242
2014-09-25,9.092111587524414
2014-09-26,9.146354675292969
2014-09-29,9.105671882629395
2014-09-30,9.037872314453125
2014-10-01,8.936172485351562
2014-10-02,8.956509590148926
2014-10-03,9.166695594787598
2014-10-06,9.08533000946045
2014-10-07,8.909050941467285
2014-10-08,9.153133392333984
2014-10-09,8.875149726867676
2014-10-10,8.732768058776855
2014-10-13,8.658187866210938
2014-10-14,8.739548683166504
2014-10-15,8.231040954589844
2014-10-16,8.26494026184082
2014-10-17,8.373424530029297
2014-10-20,8.475126266479492
2014-10-21,8.563267707824707
2014-10-22,8.529365539550781
2014-10-23,8.610726356506348
2014-10-24,8.671746253967285
2014-10-27,8.671746253967285
2014-10-28,8.814128875732422
2014-10-29,8.888708114624023
2014-10-30,8.841248512268066
2014-10-31,8.949729919433594
2014-11-03,8.96329116821289
2014-11-04,8.983633995056152
2014-11-05,9.03109073638916
2014-11-06,9.13957405090332
2014-11-07,9.078553199768066
2014-11-10,9.13957405090332
2014-11-11,9.13957405090332
2014-11-12,9.13957405090332
2014-11-13,9.119235038757324
2014-11-14,9.051430702209473
2014-11-17,8.976853370666504
2014-11-18,9.024311065673828
2014-11-19,9.010748863220215
2014-11-20,9.051430702209473
2014-11-21,8.976853370666504
2014-11-24,9.173477172851562
2014-11-25,9.180253028869629
2014-11-26,9.234498023986816
2014-11-28,9.197025299072266
2014-12-01,8.979023933410645
2014-12-02,8.992644309997559
2014-12-03,9.0743989944458
2014-12-04,9.190213203430176
2014-12-05,9.387778282165527
2014-12-08,9.353714942932129
2014-12-09,9.415029525756836
2014-12-10,9.18340015411377
2014-12-11,9.217466354370117
2014-12-12,9.060772895812988
2014-12-15,8.931331634521484
2014-12-16,8.931331634521484
2014-12-17,9.149334907531738
2014-12-18,9.408218383789062
2014-12-19,9.401402473449707
2014-12-22,9.428654670715332
2014-12-23,9.578531265258789
2014-12-24,9.544469833374023
2014-12-26,9.537657737731934
2014-12-29,9.585346221923828
2014-12-30,9.605782508850098
2014-12-31,9.469528198242188
2015-01-02,9.442277908325195
2015-01-05,9.156148910522461
2015-01-06,8.876832962036133
2015-01-07,8.94495964050293
2015-01-08,9.128898620605469
2015-01-09,8.870020866394043
2015-01-12,8.761017799377441
2015-01-13,8.652015686035156
2015-01-14,8.461262702941895
2015-01-15,8.284135818481445
2015-01-16,8.447639465332031
2015-01-20,8.352261543273926
2015-01-21,8.39995288848877
2015-01-22,9.040336608886719
2015-01-23,9.040336608886719
2015-01-26,9.18340015411377
2015-01-27,9.067584037780762
2015-01-28,8.815519332885742
2015-01-29,8.992644309997559
2015-01-30,8.849584579467773
2015-02-02,9.040336608886719
2015-02-03,9.25152587890625
2015-02-04,9.231088638305664
2015-02-05,9.401402473449707
2015-02-06,9.646658897399902
2015-02-09,9.455906867980957
2015-02-10,9.524033546447754
2015-02-11,9.483155250549316
2015-02-12,9.667097091674805
2015-02-13,9.612595558166504
2015-02-17,9.63984489440918
2015-02-18,9.496779441833496
2015-02-19,9.469528198242188
2015-02-20,9.55128288269043
2015-02-23,9.476344108581543
2015-02-24,9.592161178588867
2015-02-25,9.63984489440918
2015-02-26,9.612595558166504
2015-02-27,9.533889770507812
2015-03-02,9.59548568725586
2015-03-03,9.581795692443848
2015-03-04,9.513355255126953
2015-03-05,9.636552810668945
2015-03-06,9.793965339660645
2015-03-09,9.807653427124023
2015-03-10,9.561264038085938
2015-03-11,9.739211082458496
2015-03-12,9.999288558959961
2015-03-13,9.930849075317383
2015-03-16,9.985602378845215
2015-03-17,9.999288558959961
2015-03-18,9.90346908569336
2015-03-19,9.876094818115234
2015-03-20,10.026664733886719
2015-03-23,9.958224296569824
2015-03-24,9.793965339660645
2015-03-25,9.602327346801758
2015-03-26,9.684456825256348
2015-03-27,9.581795692443848
2015-03-30,9.718681335449219
2015-03-31,9.691302299499512
2015-04-01,9.691302299499512
2015-04-02,9.752897262573242
2015-04-06,9.691302299499512
2015-04-07,9.752897262573242
2015-04-08,9.711835861206055
2015-04-09,9.711835861206055
2015-04-10,9.622861862182617
2015-04-13,9.752897262573242
2015-04-14,9.650238990783691
2015-04-15,9.711835861206055
2015-04-16,9.855562210083008
2015-04-17,9.643393516540527
2015-04-20,9.72552490234375
2015-04-21,9.704994201660156
2015-04-22,9.814498901367188
2015-04-23,9.814498901367188
2015-04-24,9.739211082458496
2015-04-27,9.657081604003906
2015-04-28,9.759742736816406
2015-04-29,9.917160034179688
2015-04-30,9.889782905578613
2015-05-01,9.855562210083008
2015-05-04,10.01297664642334
2015-05-05,10.026664733886719
2015-05-06,9.896625518798828
2015-05-07,9.821341514587402
2015-05-08,9.97875690460205
2015-05-11,10.088262557983398
2015-05-12,10.074572563171387
2015-05-13,10.211458206176758
2015-05-14,10.218301773071289
2015-05-15,10.060885429382324
2015-05-18,10.170389175415039
2015-05-19,10.341495513916016
2015-05-20,10.245677947998047
2015-05-21,10.211458206176758
2015-05-22,10.197768211364746
2015-05-26,10.143016815185547
2015-05-27,10.231990814208984
2015-05-28,10.170389175415039
2015-05-29,10.029376983642578
2015-06-01,9.98122501373291
2015-06-02,10.070648193359375
2015-06-03,10.208224296569824
2015-06-04,10.146316528320312
2015-06-05,10.387076377868652
2015-06-08,10.393954277038574
2015-06-09,10.552170753479004
2015-06-10,10.600320816040039
2015-06-11,10.565926551818848
2015-06-12,10.572805404663086
2015-06-15,10.559048652648926
2015-06-16,10.620956420898438
2015-06-17,10.49025821685791
2015-06-18,10.572805404663086
2015-06-19,10.462745666503906
2015-06-22,10.614080429077148
2015-06-23,10.765414237976074
2015-06-24,10.614080429077148
2015-06-25,10.572805404663086
2015-06-26,10.565926551818848
2015-06-29,10.297651290893555
2015-06-30,10.332047462463379
2015-07-01,10.531532287597656
2015-07-02,10.37331771850586
2015-07-06,10.325166702270508
2015-07-07,10.256377220153809
2015-07-08,10.063770294189453
2015-07-09,10.19446849822998
2015-07-10,10.263257026672363
2015-07-13,10.345802307128906
2015-07-14,10.442108154296875
2015-07-15,10.51777172088623
2015-07-16,10.435229301452637
2015-07-17,10.277015686035156
2015-07-20,10.455867767333984
2015-07-21,10.345802307128906
2015-07-22,10.545289993286133
2015-07-23,10.421466827392578
2015-07-24,10.332047462463379
2015-07-27,10.166954040527344
2015-07-28,10.187591552734375
2015-07-29,10.290773391723633
2015-07-30,10.297651290893555
2015-07-31,10.208224296569824
2015-08-03,10.146316528320312
2015-08-04,10.215106010437012
2015-08-05,10.24949836730957
2015-08-06,10.187591552734375
2015-08-07,10.070648193359375
2015-08-10,10.290773391723633
2015-08-11,10.125678062438965
2015-08-12,9.905555725097656
2015-08-13,10.036255836486816
2015-08-14,10.160074234008789
2015-08-17,10.146316528320312
2015-08-18,10.187591552734375
2015-08-19,10.070648193359375
2015-08-20,9.78173542022705
2015-08-21,9.485947608947754
2015-08-24,8.90124225616455
2015-08-25,8.715514183044434
2015-08-26,9.23830509185791
2015-08-27,9.547856330871582
2015-08-28,9.530564308166504
2015-08-31,9.502898216247559
2015-09-01,9.0533447265625
2015-09-02,9.212419509887695
2015-09-03,9.302329063415527
2015-09-04,9.177836418151855
2015-09-08,9.461403846740723
2015-09-09,9.35766315460205
2015-09-10,9.38532543182373
2015-09-11,9.343827247619629
2015-09-14,9.406068801879883
2015-09-15,9.55823040008545
2015-09-16,9.54439640045166
2015-09-17,9.246999740600586
2015-09-18,8.935770034790039
2015-09-21,9.074092864990234
2015-09-22,8.866607666015625
2015-09-23,8.92193603515625
2015-09-24,8.845857620239258
2015-09-25,9.129423141479492
2015-09-28,8.825109481811523
2015-09-29,8.83202838897705
2015-09-30,8.998015403747559
2015-10-01,9.0533447265625
2015-10-02,8.977266311645508
2015-10-05,9.191668510437012
2015-10-06,9.157090187072754
2015-10-07,9.205500602722168
2015-10-08,9.226251602172852
2015-10-09,9.032598495483398
2015-10-12,9.094842910766602
2015-10-13,9.011847496032715
2015-10-14,8.790528297424316
2015-10-15,9.205500602722168
2015-10-16,9.136338233947754
2015-10-19,9.039512634277344
2015-10-20,9.19858455657959
2015-10-21,9.018762588500977
2015-10-22,9.129423141479492
2015-10-23,9.35074520111084
2015-10-26,9.295413970947266
2015-10-27,9.212419509887695
2015-10-28,9.613558769226074
2015-10-29,9.25391674041748
2015-10-30,8.589956283569336
2015-11-02,8.83894157409668
2015-11-03,8.83894157409668
2015-11-04,8.859691619873047
2015-11-05,8.984183311462402
2015-11-06,9.260832786560059
2015-11-09,9.108675003051758
2015-11-10,9.143256187438965
2015-11-11,9.101761817932129
2015-11-12,8.977266311645508
2015-11-13,8.825109481811523
2015-11-16,8.908103942871094
2015-11-17,8.915019989013672
2015-11-18,9.094842910766602
2015-11-19,9.046430587768555
2015-11-20,9.046430587768555
2015-11-23,9.0533447265625
2015-11-24,9.087926864624023
2015-11-25,9.094842910766602
2015-11-27,9.140057563781738
2015-11-30,9.119187355041504
2015-12-01,9.251351356506348
2015-12-02,9.133100509643555
2015-12-03,9.007895469665527
2015-12-04,9.327865600585938
2015-12-07,9.209616661071777
2015-12-08,9.07049560546875
2015-12-09,8.938336372375488
2015-12-10,9.049631118774414
2015-12-11,8.861818313598633
2015-12-14,8.83399772644043
2015-12-15,9.133100509643555
2015-12-16,9.300045013427734
2015-12-17,9.04267406463623
2015-12-18,8.813129425048828
2015-12-21,8.931379318237305
2015-12-22,9.04267406463623
2015-12-23,9.279173851013184
2015-12-24,9.272217750549316
2015-12-28,9.251351356506348
2015-12-29,9.334821701049805
2015-12-30,9.216573715209961
2015-12-31,9.174834251403809
2016-01-04,9.014849662780762
2016-01-05,8.938336372375488
2016-01-06,8.778349876403809
2016-01-07,8.4722900390625
2016-01-08,8.291436195373535
2016-01-11,8.30534553527832
2016-01-12,8.381860733032227
2016-01-13,8.124493598937988
2016-01-14,8.22883415222168
2016-01-15,8.006241798400879
2016-01-19,7.881038665771484
2016-01-20,7.79061222076416
2016-01-21,7.769743919372559
2016-01-22,7.874081134796143
2016-01-25,7.547154426574707
2016-01-26,7.6097564697265625
2016-01-27,7.5958452224731445
2016-01-28,7.707140922546387
2016-01-29,7.762786865234375
2016-02-01,7.707140922546387
2016-02-02,7.484550952911377
2016-02-03,7.498463153839111
2016-02-04,7.588888645172119
2016-02-05,7.512374401092529
2016-02-08,7.338477611541748
2016-02-09,7.4010796546936035
2016-02-10,7.3176116943359375
2016-02-11,6.955902099609375
2016-02-12,7.296741962432861
2016-02-16,7.588888645172119
2016-02-17,7.6028032302856445
2016-02-18,7.4010796546936035
2016-02-19,7.442817687988281
2016-02-22,7.6028032302856445
2016-02-23,7.394125938415527
2016-02-24,7.331521034240723
2016-02-25,7.435858249664307
2016-02-26,7.509413242340088
2016-02-29,7.3903279304504395
2016-03-01,7.635504245758057
2016-03-02,7.922710418701172
2016-03-03,8.034793853759766
2016-03-04,8.090829849243164
2016-03-07,8.013777732849121
2016-03-08,7.768599987030029
2016-03-09,7.635504245758057
2016-03-10,7.6775336265563965
2016-03-11,7.8596649169921875
2016-03-14,7.80362606048584
2016-03-15,7.824640274047852
2016-03-16,7.712559700012207
2016-03-17,7.796621322631836
2016-03-18,7.9787516593933105
2016-03-21,8.0067720413208
2016-03-22,7.992762088775635
2016-03-23,7.887686252593994
2016-03-24,7.838648796081543
2016-03-28,7.8316450119018555
2016-03-29,7.719564437866211
2016-03-30,7.810629844665527
2016-03-31,7.733575820922852
2016-04-01,7.684539794921875
2016-04-04,7.6775336265563965
2016-04-05,7.565451145172119
2016-04-06,7.698549747467041
2016-04-07,7.467383861541748
2016-04-08,7.509413242340088
2016-04-11,7.628500461578369
2016-04-12,7.719564437866211
2016-04-13,8.055808067321777
2016-04-14,8.216924667358398
2016-04-15,8.195908546447754
2016-04-18,8.258954048156738
2016-04-19,8.392048835754395
2016-04-20,8.504130363464355
2016-04-21,8.609206199645996
2016-04-22,8.812352180480957
2016-04-25,8.693264961242676
2016-04-26,8.805349349975586
2016-04-27,8.805349349975586
2016-04-28,8.700274467468262
2016-04-29,8.609206199645996
2016-05-02,8.728289604187012
2016-05-03,8.539154052734375
2016-05-04,8.329005241394043
2016-05-05,8.314993858337402
2016-05-06,8.321999549865723
2016-05-09,8.26595687866211
2016-05-10,8.427075386047363
2016-05-11,8.37804126739502
2016-05-12,8.321999549865723
2016-05-13,8.174891471862793
2016-05-16,8.336010932922363
2016-05-17,8.364025115966797
2016-05-18,8.77032470703125
2016-05-19,8.679256439208984
2016-05-20,8.742300987243652
2016-05-23,8.742300987243652
2016-05-24,8.931439399719238
2016-05-25,9.078545570373535
2016-05-26,8.990405082702637
2016-05-27,9.082069396972656
2016-05-31,9.039762496948242
2016-06-01,9.089118957519531
2016-06-02,9.138481140136719
2016-06-03,8.962196350097656
2016-06-06,9.05386734008789
2016-06-07,8.948095321655273
2016-06-08,8.955145835876465
2016-06-09,8.771811485290527
2016-06-10,8.637836456298828
2016-06-13,8.517964363098145
2016-06-14,8.214759826660156
2016-06-15,8.221811294555664
2016-06-16,8.130146980285645
2016-06-17,8.193605422973633
2016-06-20,8.179502487182617
2016-06-21,8.20065689086914
2016-06-22,8.15835189819336
2016-06-23,8.454503059387207
2016-06-24,7.805785179138184
2016-06-27,7.2557854652404785
2016-06-28,7.5237345695495605
2016-06-29,7.629504203796387
2016-06-30,7.791683197021484
2016-07-01,7.728220462799072
2016-07-05,7.530786037445068
2016-07-06,7.615400314331055
2016-07-07,7.71411657333374
2016-07-08,7.819888114929199
2016-07-11,7.911553859710693
2016-07-12,8.087838172912598
2016-07-13,8.151300430297852
2016-07-14,8.306425094604492
2016-07-15,8.250018119812012
2016-07-18,8.271170616149902
2016-07-19,8.264119148254395
2016-07-20,8.334630012512207
2016-07-21,8.235913276672363
2016-07-22,8.327581405639648
2016-07-25,8.235913276672363
2016-07-26,8.186556816101074
2016-07-27,8.21851921081543
2016-07-28,8.275345802307129
2016-07-29,8.310861587524414
2016-08-01,8.15458869934082
2016-08-02,8.133281707763672
2016-08-03,8.289554595947266
2016-08-04,8.332174301147461
2016-08-05,8.708647727966309
2016-08-08,8.64471435546875
2016-08-09,8.694442749023438
2016-08-10,8.60920238494873
2016-08-11,8.60920238494873
2016-08-12,8.51685905456543
2016-08-15,8.66602897644043
2016-08-16,8.64471435546875
2016-08-17,8.65892505645752
2016-08-18,8.67313289642334
2016-08-19,8.687337875366211
2016-08-22,8.651822090148926
2016-08-23,8.62341022491455
2016-08-24,8.580787658691406
2016-08-25,8.708647727966309
2016-08-26,8.751267433166504
2016-08-29,8.751267433166504
2016-08-30,8.872021675109863
2016-08-31,8.921748161315918
2016-09-01,8.836506843566895
2016-09-02,8.914642333984375
2016-09-06,8.772577285766602
2016-09-07,8.786783218383789
2016-09-08,8.808094024658203
2016-09-09,8.708647727966309
2016-09-12,8.964369773864746
2016-09-13,8.751267433166504
2016-09-14,8.680233001708984
2016-09-15,8.786783218383789
2016-09-16,8.708647727966309
2016-09-19,8.708647727966309
2016-09-20,8.65892505645752
2016-09-21,8.694442749023438
2016-09-22,8.765477180480957
2016-09-23,8.744165420532227
2016-09-26,8.531067848205566
2016-09-27,8.630510330200195
2016-09-28,8.694442749023438
2016-09-29,8.559477806091309
2016-09-30,8.64471435546875
2016-10-03,8.630510330200195
2016-10-04,8.815196990966797
2016-10-05,9.063813209533691
2016-10-06,9.042505264282227
2016-10-07,9.006985664367676
2016-10-10,9.092223167419434
2016-10-11,9.049606323242188
2016-10-12,9.021194458007812
2016-10-13,8.744165420532227
2016-10-14,8.893333435058594
2016-10-17,8.772577285766602
2016-10-18,8.97147274017334
2016-10-19,9.177464485168457
2016-10-20,9.248502731323242
2016-10-21,9.26270580291748
2016-10-24,9.305323600769043
2016-10-25,9.852280616760254
2016-10-26,10.072481155395508
2016-10-27,10.136411666870117
2016-10-28,9.994344711303711
2016-10-31,10.029861450195312
2016-11-01,10.0440673828125
2016-11-02,9.90910530090332
2016-11-03,9.916210174560547
2016-11-04,9.980138778686523
2016-11-07,10.328200340270996
2016-11-08,10.235860824584961
2016-11-09,10.81832504272461
2016-11-10,11.21611499786377
2016-11-11,11.599690437316895
2016-11-14,11.92644214630127
2016-11-15,12.139543533325195
2016-11-16,11.883820533752441
2016-11-17,12.075610160827637
2016-11-18,12.08271598815918
2016-11-21,12.203473091125488
2016-11-22,12.203473091125488
2016-11-23,12.444986343383789
2016-11-25,12.370038032531738
2016-11-28,12.134482383728027
2016-11-29,12.141622543334961
2016-11-30,12.35576057434082
2016-12-01,12.748346328735352
2016-12-02,12.776895523071289
2016-12-05,12.634139060974121
2016-12-06,12.812586784362793
2016-12-07,13.026724815368652
2016-12-08,13.112380981445312
2016-12-09,13.17662239074707
2016-12-12,12.991037368774414
2016-12-13,12.905378341674805
2016-12-14,12.948209762573242
2016-12-15,13.112380981445312
2016-12-16,12.962484359741211
2016-12-19,12.969620704650879
2016-12-20,13.17662239074707
2016-12-21,13.07669448852539
2016-12-22,13.105243682861328
2016-12-23,13.183758735656738
2016-12-27,13.233726501464844
2016-12-28,13.033863067626953
2016-12-29,12.926795959472656
2016-12-30,13.041001319885254
2017-01-03,13.033863067626953
2017-01-04,13.212313652038574
2017-01-05,13.048138618469238
2017-01-06,13.07669448852539
2017-01-09,13.033863067626953
2017-01-10,13.190896034240723
2017-01-11,13.269415855407715
2017-01-12,13.055279731750488
2017-01-13,13.262279510498047
2017-01-17,12.641277313232422
2017-01-18,12.941072463989258
2017-01-19,12.73406982421875
2017-01-20,12.748346328735352
2017-01-23,12.627002716064453
2017-01-24,12.883964538574219
2017-01-25,13.13379192352295
2017-01-26,13.169482231140137
2017-01-27,13.06241226196289
2017-01-30,12.89824390411377
2017-01-31,12.826863288879395
2017-02-01,12.876832008361816
2017-02-02,12.73406982421875
2017-02-03,13.112380981445312
2017-02-06,13.041001319885254
2017-02-07,12.912520408630371
2017-02-08,12.726933479309082
2017-02-09,12.948209762573242
2017-02-10,13.033863067626953
2017-02-13,13.17662239074707
2017-02-14,13.469278335571289
2017-02-15,13.633448600769043
2017-02-16,13.554931640625
2017-02-17,13.53351879119873
2017-02-21,13.604897499084473
2017-02-22,13.512104034423828
2017-02-23,13.604897499084473
2017-02-24,13.436408996582031
2017-02-27,13.50810432434082
2017-02-28,13.45792007446289
2017-03-01,13.880940437316895
2017-03-02,13.536786079406738
2017-03-03,13.673013687133789
2017-03-06,13.615652084350586
2017-03-07,13.472254753112793
2017-03-08,13.472254753112793
2017-03-09,13.50810432434082
2017-03-10,13.321688652038574
2017-03-13,13.28584098815918
2017-03-14,13.242816925048828
2017-03-15,13.14244270324707
2017-03-16,13.242816925048828
2017-03-17,13.156779289245605
2017-03-20,12.963190078735352
2017-03-21,12.117143630981445
2017-03-22,12.29638957977295
2017-03-23,12.368088722229004
2017-03-24,12.360918998718262
2017-03-27,12.317899703979492
2017-03-28,12.540167808532715
2017-03-29,12.554506301879883
2017-03-30,12.898665428161621
2017-03-31,12.74809455871582
2017-04-03,12.712244033813477
2017-04-04,12.611865043640137
2017-04-05,12.332239151000977
2017-04-06,12.56167984008789
2017-04-07,12.504318237304688
2017-04-10,12.41110897064209
2017-04-11,12.425451278686523
2017-04-12,12.31072998046875
2017-04-13,12.18883991241455
2017-04-17,12.432619094848633
2017-04-18,12.332239151000977
2017-04-19,12.45412826538086
2017-04-20,13.05639934539795
2017-04-21,13.01338005065918
2017-04-24,13.300178527832031
2017-04-25,13.35036849975586
2017-04-26,13.393385887145996
2017-04-27,13.171119689941406
2017-04-28,13.077910423278809
2017-05-01,13.300178527832031
2017-05-02,13.249985694885254
2017-05-03,13.522444725036621
2017-05-04,13.551122665405273
2017-05-05,13.429239273071289
2017-05-08,13.38621711730957
2017-05-09,13.242816925048828
2017-05-10,13.264324188232422
2017-05-11,13.077910423278809
2017-05-12,13.05639934539795
2017-05-15,13.199796676635742
2017-05-16,13.293008804321289
2017-05-17,12.654884338378906
2017-05-18,12.676393508911133
2017-05-19,12.712244033813477
2017-05-22,12.697904586791992
2017-05-23,12.941679000854492
2017-05-24,12.956023216247559
2017-05-25,13.074951171875
2017-05-26,12.96683406829834
2017-05-30,12.851509094238281
2017-05-31,12.592029571533203
2017-06-01,12.728976249694824
2017-06-02,12.548779487609863
2017-06-05,12.606444358825684
2017-06-06,12.606444358825684
2017-06-07,12.829885482788086
2017-06-08,13.118197441101074
2017-06-09,13.420928001403809
2017-06-12,13.39209270477295
2017-06-13,13.456962585449219
2017-06-14,13.550664901733398
2017-06-15,13.464174270629883
2017-06-16,13.363263130187988
2017-06-19,13.543458938598633
2017-06-20,13.3848876953125
2017-06-21,13.255145072937012
2017-06-22,13.118197441101074
2017-06-23,12.901966094970703
2017-06-26,13.06053638458252
2017-06-27,13.118197441101074
2017-06-28,13.247932434082031
2017-06-29,13.500212669372559
2017-06-30,13.507420539855957
2017-07-03,13.709238052368164
2017-07-05,13.83897876739502
2017-07-06,13.69482135772705
2017-07-07,13.8533935546875
2017-07-10,13.90384578704834
2017-07-11,13.867807388305664
2017-07-12,13.802936553955078
2017-07-13,13.961509704589844
2017-07-14,13.846183776855469
2017-07-17,13.795732498168945
2017-07-18,13.658780097961426
2017-07-19,13.745275497436523
2017-07-20,13.240732192993164
2017-07-21,12.988457679748535
2017-07-24,13.190275192260742
2017-07-25,13.320013046264648
2017-07-26,12.995664596557617
2017-07-27,13.01728630065918
2017-07-28,12.909170150756836
2017-07-31,13.002872467041016
2017-08-01,13.053329467773438
2017-08-02,13.024493217468262
2017-08-03,12.995664596557617
2017-08-04,13.262354850769043
2017-08-07,13.204691886901855
2017-08-08,13.226313591003418
2017-08-09,13.06053638458252
2017-08-10,12.700145721435547
2017-08-11,12.628064155578613
2017-08-14,12.909170150756836
2017-08-15,12.909170150756836
2017-08-16,12.959625244140625
2017-08-17,12.822676658630371
2017-08-18,12.678524017333984
2017-08-21,12.548779487609863
2017-08-22,12.700145721435547
2017-08-23,12.743391990661621
2017-08-24,12.714558601379395
2017-08-25,12.747172355651855
2017-08-28,12.602234840393066
2017-08-29,12.500774383544922
2017-08-30,12.522521018981934
2017-08-31,12.471789360046387
2017-09-01,12.580496788024902
2017-09-05,12.167425155639648
2017-09-06,12.254386901855469
2017-09-07,11.935525894165039
2017-09-08,12.044228553771973
2017-09-11,12.341349601745605
2017-09-12,12.652959823608398
