,TFC
2017-08-30,34.29144287109375
2017-08-31,34.13591384887695
2017-09-01,34.2840461730957
2017-09-05,33.61006546020508
2017-09-06,33.380462646484375
2017-09-07,32.33616638183594
2017-09-08,32.56576919555664
2017-09-11,33.091617584228516
2017-09-12,33.173091888427734
2017-09-13,33.113834381103516
2017-09-14,32.639827728271484
2017-09-15,32.69167709350586
2017-09-18,32.76573181152344
2017-09-19,33.06940460205078
2017-09-20,33.224937438964844
2017-09-21,33.506370544433594
2017-09-22,33.49156188964844
2017-09-25,33.573028564453125
2017-09-26,33.46934509277344
2017-09-27,34.128509521484375
2017-09-28,34.29144287109375
2017-09-29,34.76545715332031
2017-10-02,34.92839431762695
2017-10-03,34.721012115478516
2017-10-04,34.34329605102539
2017-10-05,35.26909637451172
2017-10-06,35.320926666259766
2017-10-09,35.16539764404297
2017-10-10,35.33574676513672
2017-10-11,35.06909942626953
2017-10-12,34.698795318603516
2017-10-13,34.58769607543945
2017-10-16,34.83211135864258
2017-10-17,34.45439529418945
2017-10-18,34.46919631958008
2017-10-19,34.61732864379883
2017-10-20,35.180213928222656
2017-10-23,35.113555908203125
2017-10-24,35.23945999145508
2017-10-25,35.3875846862793
2017-10-26,36.00971984863281
2017-10-27,36.098609924316406
2017-10-30,36.37263870239258
2017-10-31,36.46891784667969
2017-11-01,36.698516845703125
2017-11-02,36.728145599365234
2017-11-03,36.69110870361328
2017-11-06,36.64667510986328
2017-11-07,35.72087860107422
2017-11-08,35.365379333496094
2017-11-09,34.86569595336914
2017-11-10,34.40330123901367
2017-11-13,34.671775817871094
2017-11-14,34.93281173706055
2017-11-15,34.917903900146484
2017-11-16,34.880611419677734
2017-11-17,34.917903900146484
2017-11-20,35.037208557128906
2017-11-21,34.731449127197266
2017-11-22,34.671775817871094
2017-11-24,34.559913635253906
2017-11-27,34.671775817871094
2017-11-28,35.44740676879883
2017-11-29,36.63321304321289
2017-11-30,36.8569450378418
2017-12-01,36.99118423461914
2017-12-04,37.468502044677734
2017-12-05,37.14781188964844
2017-12-06,36.82712173461914
2017-12-07,36.97627639770508
2017-12-08,37.14781188964844
2017-12-11,37.103057861328125
2017-12-12,37.498329162597656
2017-12-13,36.8569450378418
2017-12-14,36.521331787109375
2017-12-15,36.938995361328125
2017-12-18,37.296966552734375
2017-12-19,37.31188201904297
2017-12-20,37.170188903808594
2017-12-21,37.580379486083984
2017-12-22,37.625118255615234
2017-12-26,37.31934356689453
2017-12-27,37.27458572387695
2017-12-28,37.378997802734375
2017-12-29,37.080684661865234
2018-01-02,37.2298469543457
2018-01-03,37.632564544677734
2018-01-04,38.08750534057617
2018-01-05,38.20682144165039
2018-01-08,38.40819549560547
2018-01-09,38.848209381103516
2018-01-10,39.31060028076172
2018-01-11,39.646202087402344
2018-01-12,39.63129425048828
2018-01-16,39.5865478515625
2018-01-17,39.73569869995117
2018-01-18,40.377079010009766
2018-01-19,40.86929702758789
2018-01-22,40.92896270751953
2018-01-23,40.9214973449707
2018-01-24,41.018455505371094
2018-01-25,40.787261962890625
2018-01-26,41.354068756103516
2018-01-29,41.30931854248047
2018-01-30,41.040836334228516
2018-01-31,41.160152435302734
2018-02-01,41.5405158996582
2018-02-02,41.100494384765625
2018-02-05,39.44484329223633
2018-02-06,40.05638885498047
2018-02-07,40.138423919677734
2018-02-08,38.32248306274414
2018-02-09,39.335506439208984
2018-02-12,39.77073669433594
2018-02-13,40.01836395263672
2018-02-14,41.076412200927734
2018-02-15,41.14395523071289
2018-02-16,41.24150085449219
2018-02-20,40.97136306762695
2018-02-21,41.339054107666016
2018-02-22,40.76124954223633
2018-02-23,41.541656494140625
2018-02-26,41.86433410644531
2018-02-27,41.23399353027344
2018-02-28,40.783756256103516
2018-03-01,40.43858337402344
2018-03-02,40.738739013671875
2018-03-05,41.24567413330078
2018-03-06,41.49350357055664
2018-03-07,41.320777893066406
2018-03-08,41.320777893066406
2018-03-09,42.079288482666016
2018-03-12,41.756351470947266
2018-03-13,41.59113693237305
2018-03-14,41.02037048339844
2018-03-15,41.01286315917969
2018-03-16,41.33578872680664
2018-03-19,41.27571487426758
2018-03-20,41.04290008544922
2018-03-21,41.0954704284668
2018-03-22,39.285526275634766
2018-03-23,38.06135940551758
2018-03-26,39.217933654785156
2018-03-27,38.73728942871094
2018-03-28,38.69972610473633
2018-03-29,39.08274841308594
2018-04-02,38.24912643432617
2018-04-03,39.00765609741211
2018-04-04,39.55588912963867
2018-04-05,39.72111511230469
2018-04-06,38.391822814941406
2018-04-09,38.782344818115234
2018-04-10,39.48079299926758
2018-04-11,39.202919006347656
2018-04-12,39.84127426147461
2018-04-13,39.015159606933594
2018-04-16,39.052711486816406
2018-04-17,38.369293212890625
2018-04-18,38.02381896972656
2018-04-19,39.323081970214844
2018-04-20,39.5859260559082
2018-04-23,40.20176696777344
2018-04-24,40.56975173950195
2018-04-25,40.39702224731445
2018-04-26,40.04404830932617
2018-04-27,40.11164474487305
2018-04-30,39.65352249145508
2018-05-01,39.856300354003906
2018-05-02,39.698585510253906
2018-05-03,39.39067077636719
2018-05-04,39.88633346557617
2018-05-07,40.351966857910156
2018-05-08,40.7199592590332
2018-05-09,41.24567413330078
2018-05-10,41.61997985839844
2018-05-11,41.635108947753906
2018-05-14,41.58973693847656
2018-05-15,41.960262298583984
2018-05-16,41.82414627075195
2018-05-17,41.914886474609375
2018-05-18,41.52168273925781
2018-05-21,41.461181640625
2018-05-22,41.990501403808594
2018-05-23,41.79389953613281
2018-05-24,41.55949401855469
2018-05-25,41.446067810058594
2018-05-29,39.67660903930664
2018-05-30,40.14543533325195
2018-05-31,39.69930648803711
2018-06-01,40.228614807128906
2018-06-04,40.546207427978516
2018-06-05,40.31934356689453
2018-06-06,41.12846755981445
2018-06-07,41.151145935058594
2018-06-08,41.287254333496094
2018-06-11,40.98479080200195
2018-06-12,40.833560943603516
2018-06-13,40.674766540527344
2018-06-14,39.653926849365234
2018-06-15,39.56317138671875
2018-06-18,39.532920837402344
2018-06-19,39.495113372802734
2018-06-20,39.30607223510742
2018-06-21,39.3665657043457
2018-06-22,39.02629852294922
2018-06-25,39.10191345214844
2018-06-26,38.89018249511719
2018-06-27,38.330604553222656
2018-06-28,38.30036163330078
2018-06-29,38.14156723022461
2018-07-02,38.686012268066406
2018-07-03,38.17181396484375
2018-07-05,38.413787841796875
2018-07-06,38.72382736206055
2018-07-09,39.759788513183594
2018-07-10,39.56317138671875
2018-07-11,39.22289276123047
2018-07-12,38.98092269897461
2018-07-13,38.5120849609375
2018-07-16,39.048973083496094
2018-07-17,39.321197509765625
2018-07-18,40.062255859375
2018-07-19,38.202056884765625
2018-07-20,37.76347351074219
2018-07-23,38.37598419189453
2018-07-24,38.451595306396484
2018-07-25,38.32304000854492
2018-07-26,38.61038589477539
2018-07-27,38.80699920654297
2018-07-30,38.89774703979492
2018-07-31,38.42135238647461
2018-08-01,38.64820098876953
2018-08-02,38.80699920654297
2018-08-03,39.01873779296875
2018-08-06,38.88261795043945
2018-08-07,39.10191345214844
2018-08-08,39.328758239746094
2018-08-09,39.02010726928711
2018-08-10,38.67715835571289
2018-08-13,38.49425506591797
2018-08-14,39.51548767089844
2018-08-15,39.119197845458984
2018-08-16,39.7822151184082
2018-08-17,39.95751190185547
2018-08-20,39.8508186340332
2018-08-21,40.17089080810547
2018-08-22,40.15565490722656
2018-08-23,39.637413024902344
2018-08-24,39.40878677368164
2018-08-27,39.82033157348633
2018-08-28,39.721248626708984
2018-08-29,39.62979507446289
2018-08-30,39.2716064453125
2018-08-31,39.37069320678711
2018-09-04,39.73649215698242
2018-09-05,39.8736686706543
2018-09-06,39.82033157348633
2018-09-07,39.61455154418945
2018-09-10,39.44688415527344
2018-09-11,39.53072738647461
2018-09-12,38.616188049316406
2018-09-13,38.07508850097656
2018-09-14,38.265625
2018-09-17,38.288482666015625
2018-09-18,38.151302337646484
2018-09-19,38.844825744628906
2018-09-20,39.302093505859375
2018-09-21,39.20302200317383
2018-09-24,38.623809814453125
2018-09-25,38.341835021972656
2018-09-26,37.91504669189453
2018-09-27,37.267250061035156
2018-09-28,36.99289321899414
2018-10-01,36.848087310791016
2018-10-02,36.78712463378906
2018-10-03,37.31298065185547
2018-10-04,37.640689849853516
2018-10-05,37.33584976196289
2018-10-08,37.907432556152344
2018-10-09,37.67117691040039
2018-10-10,37.137691497802734
2018-10-11,36.15456771850586
2018-10-12,35.72779083251953
2018-10-15,35.65919876098633
2018-10-16,35.88783645629883
2018-10-17,36.36033630371094
2018-10-18,36.79473876953125
2018-10-19,37.282493591308594
2018-10-22,35.88021469116211
2018-10-23,35.89545822143555
2018-10-24,35.102867126464844
2018-10-25,35.82685852050781
2018-10-26,35.42293930053711
2018-10-29,36.40606689453125
2018-10-30,36.79473876953125
2018-10-31,37.46540832519531
2018-11-01,37.495887756347656
2018-11-02,37.47303009033203
2018-11-05,37.89979934692383
2018-11-06,38.08271408081055
2018-11-07,38.21989440917969
2018-11-08,38.51568603515625
2018-11-09,38.99972915649414
2018-11-12,38.830711364746094
2018-11-13,39.23790740966797
2018-11-14,38.81533432006836
2018-11-15,39.437679290771484
2018-11-16,39.4991455078125
2018-11-19,39.67585372924805
2018-11-20,39.13802719116211
2018-11-21,38.73849868774414
2018-11-23,38.70008850097656
2018-11-26,39.27632141113281
2018-11-27,39.145713806152344
2018-11-28,39.130340576171875
2018-11-29,38.876800537109375
2018-11-30,39.26095962524414
2018-12-03,38.976680755615234
2018-12-04,37.16345977783203
2018-12-06,36.98673629760742
2018-12-07,36.61795425415039
2018-12-10,36.072452545166016
2018-12-11,35.7728157043457
2018-12-12,35.972572326660156
2018-12-13,35.35791778564453
2018-12-14,35.08132553100586
2018-12-17,34.68947219848633
2018-12-18,33.92884826660156
2018-12-19,33.268096923828125
2018-12-20,33.1835823059082
2018-12-21,32.561241149902344
2018-12-24,31.708417892456055
2018-12-26,32.90699005126953
2018-12-27,33.02224349975586
2018-12-28,32.999183654785156
2018-12-31,33.283451080322266
2019-01-02,34.105552673339844
2019-01-03,33.875064849853516
2019-01-04,34.76630783081055
2019-01-07,35.042911529541016
2019-01-08,35.12742614746094
2019-01-09,35.45780563354492
2019-01-10,35.2349853515625
2019-01-11,35.042911529541016
2019-01-14,35.45780563354492
2019-01-15,35.60377502441406
2019-01-16,36.5257568359375
2019-01-17,37.09429931640625
2019-01-18,37.87031555175781
2019-01-22,37.75505065917969
2019-01-23,37.962501525878906
2019-01-24,37.83957290649414
2019-01-25,37.93177032470703
2019-01-28,37.854942321777344
2019-01-29,37.885684967041016
2019-01-30,37.632118225097656
2019-01-31,37.49383544921875
2019-02-01,37.547603607177734
2019-02-04,37.708961486816406
2019-02-05,37.48615646362305
2019-02-06,37.2863883972168
2019-02-07,38.76924514770508
2019-02-08,38.6002082824707
2019-02-11,38.85375213623047
2019-02-12,39.36106491088867
2019-02-13,39.08224105834961
2019-02-14,38.52458953857422
2019-02-15,39.26811981201172
2019-02-19,39.58567810058594
2019-02-20,40.1046028137207
2019-02-21,40.14332962036133
2019-02-22,39.87999725341797
2019-02-25,39.70185470581055
2019-02-26,39.399784088134766
2019-02-27,39.54694366455078
2019-02-28,39.47724151611328
2019-03-01,40.120094299316406
2019-03-04,40.14332962036133
2019-03-05,40.042640686035156
2019-03-06,39.19066619873047
2019-03-07,38.36193084716797
2019-03-08,38.41615295410156
2019-03-11,38.664005279541016
2019-03-12,38.40066146850586
2019-03-13,38.72595977783203
2019-03-14,38.826637268066406
2019-03-15,38.71045684814453
2019-03-18,39.09772491455078
2019-03-19,38.323211669921875
2019-03-20,37.192405700683594
2019-03-21,36.510833740234375
2019-03-22,34.923065185546875
2019-03-25,34.752681732177734
2019-03-26,35.10895919799805
2019-03-27,35.16317367553711
2019-03-28,35.86798858642578
2019-03-29,36.03837585449219
2019-04-01,37.192405700683594
2019-04-02,37.55643081665039
2019-04-03,37.494476318359375
2019-04-04,37.525447845458984
2019-04-05,37.46348571777344
2019-04-08,37.59516525268555
2019-04-09,37.09947204589844
2019-04-10,37.262115478515625
2019-04-11,37.5177116394043
2019-04-12,38.152809143066406
2019-04-15,37.63389205932617
2019-04-16,38.346439361572266
2019-04-17,38.60204315185547
2019-04-18,38.22251510620117
2019-04-22,38.1373291015625
2019-04-23,38.36967468261719
2019-04-24,38.60204315185547
2019-04-25,38.88860321044922
2019-04-26,39.29135513305664
2019-04-29,39.73283386230469
2019-04-30,39.65538787841797
2019-05-01,39.252628326416016
2019-05-02,39.14419937133789
2019-05-03,39.47724151611328
2019-05-06,39.337833404541016
2019-05-07,38.5865478515625
2019-05-08,38.20703125
2019-05-09,38.338706970214844
2019-05-10,38.61753463745117
2019-05-13,37.35505676269531
2019-05-14,37.522987365722656
2019-05-15,37.171504974365234
2019-05-16,37.64015197753906
2019-05-17,37.39802169799805
2019-05-20,37.75731658935547
2019-05-21,38.10098648071289
2019-05-22,38.2650146484375
2019-05-23,37.577674865722656
2019-05-24,37.749507904052734
2019-05-28,37.194942474365234
2019-05-29,37.22618865966797
2019-05-30,36.937191009521484
2019-05-31,36.51540756225586
2019-06-03,36.76534652709961
2019-06-04,38.14004898071289
2019-06-05,38.53057861328125
2019-06-06,38.46809387207031
2019-06-07,38.14004898071289
2019-06-10,38.72584533691406
2019-06-11,39.100772857666016
2019-06-12,38.73366165161133
2019-06-13,38.84300994873047
2019-06-14,39.100772857666016
2019-06-17,38.2493896484375
2019-06-18,38.56182861328125
2019-06-19,38.311885833740234
2019-06-20,38.04631042480469
2019-06-21,37.983829498291016
2019-06-24,37.874481201171875
2019-06-25,37.749507904052734
2019-06-26,37.554237365722656
2019-06-27,37.63235092163086
2019-06-28,38.37437057495117
2019-07-01,38.71023178100586
2019-07-02,38.10881042480469
2019-07-03,38.32749557495117
2019-07-05,39.007041931152344
2019-07-08,38.57744216918945
2019-07-09,39.092960357666016
2019-07-10,38.858638763427734
2019-07-11,39.29603576660156
2019-07-12,39.405391693115234
2019-07-15,39.03046798706055
2019-07-16,38.7727165222168
2019-07-17,38.7727165222168
2019-07-18,39.85841369628906
2019-07-19,39.561607360839844
2019-07-22,39.397579193115234
2019-07-23,39.81935501098633
2019-07-24,40.25676345825195
2019-07-25,40.03025436401367
2019-07-26,40.342681884765625
2019-07-29,39.9911994934082
2019-07-30,40.13961410522461
2019-07-31,40.24894714355469
2019-08-01,38.7649040222168
2019-08-02,38.546199798583984
2019-08-05,36.99966812133789
2019-08-06,37.312095642089844
2019-08-07,36.81220626831055
2019-08-08,37.09339904785156
2019-08-09,36.98405456542969
2019-08-12,36.44510269165039
2019-08-13,36.855220794677734
2019-08-14,35.68008041381836
2019-08-15,35.84571075439453
2019-08-16,36.71324920654297
2019-08-19,37.03661346435547
2019-08-20,36.31892013549805
2019-08-21,36.452999114990234
2019-08-22,36.81578063964844
2019-08-23,35.687965393066406
2019-08-26,36.29526138305664
2019-08-27,36.01921463012695
2019-08-28,36.76057052612305
2019-08-29,37.39152526855469
2019-08-30,37.580806732177734
2019-09-03,36.8315544128418
2019-09-04,37.31266403198242
2019-09-05,38.3694953918457
2019-09-06,38.42470169067383
2019-09-09,39.7181396484375
2019-09-10,40.41218948364258
2019-09-11,41.1141242980957
2019-09-12,41.63465118408203
2019-09-13,41.84759521484375
2019-09-16,41.73717498779297
2019-09-17,41.610984802246094
2019-09-18,41.887027740478516
2019-09-19,41.63465118408203
2019-09-20,41.34283447265625
2019-09-23,41.46113967895508
2019-09-24,41.04313659667969
2019-09-25,41.681968688964844
2019-09-26,41.73717498779297
2019-09-27,42.16307067871094
2019-09-30,42.09208679199219
2019-10-01,41.27974319458008
2019-10-02,40.27811050415039
2019-10-03,40.073055267333984
2019-10-04,40.74343490600586
2019-10-07,40.696109771728516
2019-10-08,40.20712661743164
2019-10-09,40.21501922607422
2019-10-10,40.48316955566406
2019-10-11,41.01157760620117
2019-10-14,40.995819091796875
2019-10-15,41.595211029052734
2019-10-16,41.792381286621094
2019-10-17,41.35860824584961
2019-10-18,41.54000473022461
2019-10-21,42.15517044067383
2019-10-22,42.170955657958984
2019-10-23,42.18672561645508
2019-10-24,41.83970260620117
2019-10-25,42.2577018737793
2019-10-28,42.58895492553711
2019-10-29,42.77824401855469
2019-10-30,42.336578369140625
2019-10-31,41.83970260620117
2019-11-01,42.66781997680664
2019-11-04,43.0700569152832
2019-11-05,43.66156005859375
2019-11-06,43.57481002807617
2019-11-07,43.51914978027344
2019-11-08,43.686134338378906
2019-11-11,43.16928482055664
2019-11-12,43.28855514526367
2019-11-13,43.23288345336914
2019-11-14,43.415775299072266
2019-11-15,43.42372512817383
2019-11-18,43.74177932739258
2019-11-19,43.487335205078125
2019-11-20,43.264686584472656
2019-11-21,43.08181381225586
2019-11-22,43.47144317626953
2019-11-25,43.89286804199219
2019-11-26,43.28060531616211
2019-11-27,43.670223236083984
2019-11-29,43.51118850708008
2019-12-02,43.264686584472656
2019-12-03,42.31049728393555
2019-12-04,42.39002227783203
2019-12-05,42.53314208984375
2019-12-06,43.12952423095703
2019-12-09,43.51118850708008
2019-12-10,43.82925796508789
2019-12-11,42.684226989746094
2019-12-12,44.59260940551758
2019-12-13,44.5449104309082
2019-12-16,44.703941345214844
2019-12-17,45.06175231933594
2019-12-18,44.783451080322266
2019-12-19,44.64031982421875
2019-12-20,44.76754379272461
2019-12-23,44.68803024291992
2019-12-24,44.65623092651367
2019-12-26,45.10152053833008
2019-12-27,44.91067886352539
2019-12-30,44.86296844482422
2019-12-31,44.783451080322266
2020-01-02,45.06175231933594
2020-01-03,44.68803024291992
2020-01-06,44.31430435180664
2020-01-07,44.12346649169922
2020-01-08,44.21889114379883
2020-01-09,44.672122955322266
2020-01-10,44.4971923828125
2020-01-13,44.703941345214844
2020-01-14,44.81526184082031
2020-01-15,43.837215423583984
2020-01-16,44.41767883300781
2020-01-17,44.759605407714844
2020-01-21,44.75164794921875
2020-01-22,44.799354553222656
2020-01-23,44.81526184082031
2020-01-24,44.115516662597656
2020-01-27,43.47938919067383
2020-01-28,43.70203399658203
2020-01-29,42.827362060546875
2020-01-30,41.45174026489258
2020-01-31,41.00644302368164
2020-02-03,41.745941162109375
2020-02-04,42.27074432373047
2020-02-05,43.28060531616211
2020-02-06,43.08181381225586
2020-02-07,43.15337371826172
2020-02-10,43.201087951660156
2020-02-11,43.58275604248047
2020-02-12,43.28855514526367
2020-02-13,43.95403289794922
2020-02-14,44.05025100708008
2020-02-18,43.30458068847656
2020-02-19,43.7856559753418
2020-02-20,44.34691619873047
2020-02-21,43.97808837890625
2020-02-24,43.11215591430664
2020-02-25,41.13975524902344
2020-02-26,40.650672912597656
2020-02-27,38.12503433227539
2020-02-28,36.994510650634766
2020-03-02,39.13528823852539
2020-03-03,37.59585189819336
2020-03-04,37.98873519897461
2020-03-05,34.96598434448242
2020-03-06,32.608734130859375
2020-03-09,27.669713973999023
2020-03-10,29.136991500854492
2020-03-11,26.988195419311523
2020-03-12,24.230039596557617
2020-03-13,27.124500274658203
2020-03-16,21.944944381713867
2020-03-17,23.468341827392578
2020-03-18,22.70664405822754
2020-03-19,24.02959442138672
2020-03-20,24.085725784301758
2020-03-23,20.597938537597656
2020-03-24,24.149864196777344
2020-03-25,24.59084701538086
2020-03-26,27.485301971435547
2020-03-27,26.675500869750977
2020-03-30,26.106225967407227
2020-03-31,24.72715187072754
2020-04-01,22.82691192626953
2020-04-02,22.834932327270508
2020-04-03,21.81666374206543
2020-04-06,23.869237899780273
2020-04-07,24.526704788208008
2020-04-08,26.218477249145508
2020-04-09,28.95257568359375
2020-04-13,27.21269416809082
2020-04-14,26.74765968322754
2020-04-15,25.10399055480957
2020-04-16,23.7650089263916
2020-04-17,26.77972984313965
2020-04-20,27.365036010742188
2020-04-21,27.28485679626465
2020-04-22,27.26080322265625
2020-04-23,27.493322372436523
2020-04-24,28.447446823120117
2020-04-27,30.04300880432129
2020-04-28,30.08308982849121
2020-04-29,31.430110931396484
2020-04-30,29.922733306884766
2020-05-01,28.415376663208008
2020-05-04,28.511592864990234
2020-05-05,28.26303482055664
2020-05-06,27.50935935974121
2020-05-07,28.255016326904297
2020-05-08,29.056812286376953
2020-05-11,27.59755516052246
2020-05-12,26.507122039794922
2020-05-13,25.360563278198242
2020-05-14,26.076318740844727
2020-05-15,25.498838424682617
2020-05-18,27.7762508392334
2020-05-19,26.304061889648438
2020-05-20,27.4671630859375
2020-05-21,27.22315788269043
2020-05-22,27.076751708984375
2020-05-26,29.43549919128418
2020-05-27,32.12771987915039
2020-05-28,31.02968406677246
2020-05-29,29.91537857055664
2020-06-01,30.95648193359375
2020-06-02,30.590469360351562
2020-06-03,32.5099983215332
2020-06-04,34.05537796020508
2020-06-05,36.039974212646484
2020-06-08,37.71550369262695
2020-06-09,36.34091567993164
2020-06-10,33.7625732421875
2020-06-11,30.484725952148438
2020-06-12,32.10331726074219
2020-06-15,32.3961296081543
2020-06-16,33.404693603515625
2020-06-17,32.762142181396484
2020-06-18,32.94108200073242
2020-06-19,31.997583389282227
2020-06-22,32.15212631225586
2020-06-23,32.56693649291992
2020-06-24,30.631141662597656
2020-06-25,31.355031967163086
2020-06-26,29.240285873413086
2020-06-29,29.882848739624023
2020-06-30,30.541664123535156
2020-07-01,29.61443328857422
2020-07-02,29.62257194519043
2020-07-06,29.84217643737793
2020-07-07,28.711605072021484
2020-07-08,28.727872848510742
2020-07-09,27.33702850341797
2020-07-10,28.630271911621094
2020-07-13,28.9637451171875
2020-07-14,28.614002227783203
2020-07-15,30.037384033203125
2020-07-16,30.273256301879883
2020-07-17,29.524967193603516
2020-07-20,29.05321502685547
2020-07-21,30.297658920288086
2020-07-22,30.232582092285156
2020-07-23,30.82634735107422
2020-07-24,30.696210861206055
2020-07-27,29.825902938842773
2020-07-28,29.988576889038086
2020-07-29,31.184221267700195
2020-07-30,30.289522171020508
2020-07-31,30.468460083007812
2020-08-03,30.720603942871094
2020-08-04,30.240726470947266
2020-08-05,30.631141662597656
2020-08-06,30.541664123535156
2020-08-07,31.76984405517578
2020-08-10,32.062644958496094
2020-08-11,33.10375213623047
2020-08-12,33.1932258605957
2020-08-13,31.926685333251953
2020-08-14,32.48593521118164
2020-08-17,31.86088752746582
2020-08-18,31.178264617919922
2020-08-19,31.211162567138672
2020-08-20,30.60256576538086
2020-08-21,30.3558349609375
2020-08-24,31.78687286376953
2020-08-25,31.926685333251953
2020-08-26,31.14536476135254
2020-08-27,32.24742126464844
2020-08-28,32.55994415283203
2020-08-31,31.918458938598633
2020-09-01,32.214534759521484
2020-09-02,32.41191482543945
2020-09-03,31.753969192504883
2020-09-04,32.20630645751953
2020-09-08,31.178264617919922
2020-09-09,31.11247444152832
2020-09-10,30.60256576538086
2020-09-11,31.441450119018555
2020-09-14,32.699764251708984
2020-09-15,32.41191482543945
2020-09-16,33.10274124145508
2020-09-17,32.288543701171875
2020-09-18,32.20630645751953
2020-09-21,30.7094783782959
2020-09-22,29.81303596496582
2020-09-23,29.138647079467773
2020-09-24,29.171541213989258
2020-09-25,29.747241973876953
2020-09-28,30.79994773864746
2020-09-29,30.438077926635742
2020-09-30,31.293411254882812
2020-10-01,31.86910629272461
2020-10-02,32.88069152832031
2020-10-05,33.916954040527344
2020-10-06,33.571537017822266
2020-10-07,34.566680908203125
2020-10-08,35.41378402709961
2020-10-09,35.53714370727539
2020-10-12,35.742740631103516
2020-10-13,35.03544998168945
2020-10-14,34.73115921020508
2020-10-15,34.632469177246094
2020-10-16,34.254150390625
2020-10-19,34.18836212158203
2020-10-20,34.61602783203125
2020-10-21,34.459754943847656
2020-10-22,35.734519958496094
2020-10-23,36.137516021728516
2020-10-26,35.389102935791016
2020-10-27,34.319942474365234
2020-10-28,33.818260192871094
2020-10-29,34.418636322021484
2020-10-30,34.640689849853516
2020-11-02,35.759193420410156
2020-11-03,36.81190490722656
2020-11-04,35.101253509521484
2020-11-05,36.951717376708984
2020-11-06,35.356204986572266
2020-11-09,39.90423583984375
2020-11-10,40.33190155029297
2020-11-11,40.15096664428711
2020-11-12,38.45760726928711
2020-11-13,39.171478271484375
2020-11-16,40.316978454589844
2020-11-17,39.98495101928711
2020-11-18,39.387298583984375
2020-11-19,38.93074417114258
2020-11-20,38.357994079589844
2020-11-23,38.99715805053711
2020-11-24,40.64901351928711
2020-11-25,40.267173767089844
2020-11-27,40.258872985839844
2020-11-30,38.53231430053711
2020-12-01,39.445396423339844
2020-12-02,39.47860336303711
2020-12-03,39.354095458984375
2020-12-04,40.03476333618164
2020-12-07,39.727630615234375
2020-12-08,39.603111267089844
2020-12-09,39.74423599243164
2020-12-10,39.80233383178711
2020-12-11,39.02205276489258
2020-12-14,38.108978271484375
2020-12-15,38.78133010864258
2020-12-16,39.204673767089844
2020-12-17,39.096763610839844
2020-12-18,38.10067367553711
2020-12-21,38.44930648803711
2020-12-22,38.20858383178711
2020-12-23,39.254486083984375
2020-12-24,39.00545883178711
2020-12-28,39.453697204589844
2020-12-29,38.78133010864258
2020-12-30,39.320884704589844
2020-12-31,39.78573226928711
2021-01-04,39.16317367553711
2021-01-05,39.42879867553711
2021-01-06,41.503997802734375
2021-01-07,42.740814208984375
2021-01-08,42.043548583984375
2021-01-11,42.284271240234375
2021-01-12,43.37167739868164
2021-01-13,43.230567932128906
2021-01-14,44.11044692993164
2021-01-15,43.139259338378906
2021-01-19,43.288673400878906
2021-01-20,42.857032775878906
2021-01-21,42.39218521118164
2021-01-22,42.48349380493164
2021-01-25,42.375579833984375
2021-01-26,41.703216552734375
2021-01-27,40.167572021484375
2021-01-28,40.798439025878906
2021-01-29,39.82723617553711
2021-02-01,40.159271240234375
2021-02-02,41.678314208984375
2021-02-03,42.765724182128906
2021-02-04,44.301361083984375
2021-02-05,43.73691177368164
2021-02-08,43.96933364868164
2021-02-09,44.301361083984375
2021-02-10,44.583595275878906
2021-02-11,44.18178939819336
2021-02-12,45.2114143371582
2021-02-16,46.584251403808594
2021-02-17,46.584251403808594
2021-02-18,46.73492431640625
2021-02-19,48.19984436035156
2021-02-22,49.447105407714844
2021-02-23,49.162498474121094
2021-02-24,50.36791229248047
2021-02-25,49.07878875732422
2021-02-26,47.68083572387695
2021-03-01,49.22945785522461
2021-03-02,48.76906204223633
2021-03-03,48.96159744262695
2021-03-04,48.03242492675781
2021-03-05,49.15412139892578
2021-03-08,49.98284149169922
2021-03-09,48.76068878173828
2021-03-10,49.22108840942383
2021-03-11,49.313175201416016
2021-03-12,50.15864181518555
2021-03-15,49.790313720703125
2021-03-16,48.75231170654297
2021-03-17,49.036930084228516
2021-03-18,49.664756774902344
2021-03-19,49.003448486328125
2021-03-22,48.107757568359375
2021-03-23,46.94419479370117
2021-03-24,46.7265510559082
2021-03-25,48.1245002746582
2021-03-26,49.68150329589844
2021-03-29,47.97381591796875
2021-03-30,49.204349517822266
2021-03-31,48.81928634643555
2021-04-01,49.430362701416016
2021-04-05,49.51407241821289
2021-04-06,49.49733352661133
2021-04-07,49.74845886230469
2021-04-08,49.59778594970703
2021-04-09,50.242340087890625
2021-04-12,50.384647369384766
2021-04-13,49.371768951416016
2021-04-14,49.966102600097656
2021-04-15,47.89848327636719
2021-04-16,48.41748809814453
2021-04-19,48.049163818359375
2021-04-20,46.66796112060547
2021-04-21,47.521793365478516
2021-04-22,46.760032653808594
2021-04-23,48.23331832885742
2021-04-26,48.317020416259766
2021-04-27,48.80254364013672
2021-04-28,49.33828353881836
2021-04-29,50.16701126098633
2021-04-30,49.648006439208984
2021-05-03,49.54755401611328
2021-05-04,50.22560119628906
2021-05-05,50.72785949707031
2021-05-06,51.10454559326172
2021-05-07,51.53984069824219
2021-05-10,50.97060775756836
2021-05-11,50.63578414916992
2021-05-12,49.89913558959961
2021-05-13,51.08841323852539
2021-05-14,51.99091720581055
