,STX
2015-03-03,36.605560302734375
2015-03-04,36.145023345947266
2015-03-05,36.36906051635742
2015-03-06,35.41066360473633
2015-03-09,35.4604606628418
2015-03-10,33.86105728149414
2015-03-11,33.82994842529297
2015-03-12,33.94197463989258
2015-03-13,33.45655059814453
2015-03-16,34.128658294677734
2015-03-17,33.4005241394043
2015-03-18,34.41494369506836
2015-03-19,34.67009735107422
2015-03-20,35.16795349121094
2015-03-23,34.75721740722656
2015-03-24,34.433616638183594
2015-03-25,33.36320877075195
2015-03-26,33.313411712646484
2015-03-27,32.834232330322266
2015-03-30,33.033363342285156
2015-03-31,32.379913330078125
2015-04-01,32.23055648803711
2015-04-02,32.641300201416016
2015-04-06,32.821773529052734
2015-04-07,33.4503288269043
2015-04-08,33.1765022277832
2015-04-09,34.03531265258789
2015-04-10,34.58919906616211
2015-04-13,34.483394622802734
2015-04-14,34.70743179321289
2015-04-15,35.26752853393555
2015-04-16,34.82568359375
2015-04-17,35.740509033203125
2015-04-20,36.804691314697266
2015-04-21,36.35038757324219
2015-04-22,36.23837661743164
2015-04-23,36.561988830566406
2015-04-24,36.306827545166016
2015-04-27,36.045440673828125
2015-04-28,36.71756362915039
2015-04-29,36.53541946411133
2015-04-30,36.88086700439453
2015-05-01,37.452430725097656
2015-05-04,37.188621520996094
2015-05-05,36.24022674560547
2015-05-06,35.35463333129883
2015-05-07,35.44256591796875
2015-05-08,35.95132064819336
2015-05-11,35.64982986450195
2015-05-12,35.27297592163086
2015-05-13,35.54305648803711
2015-05-14,36.07064437866211
2015-05-15,35.73147964477539
2015-05-18,35.73775863647461
2015-05-19,34.63862228393555
2015-05-20,34.293174743652344
2015-05-21,34.776798248291016
2015-05-22,35.04059600830078
2015-05-26,34.28689956665039
2015-05-27,34.757957458496094
2015-05-28,35.404884338378906
2015-05-29,34.94637680053711
2015-06-01,34.670021057128906
2015-06-02,34.72654724121094
2015-06-03,34.9652214050293
2015-06-04,34.2554931640625
2015-06-05,34.186397552490234
2015-06-08,33.3133659362793
2015-06-09,33.0495719909668
2015-06-10,33.65882110595703
2015-06-11,34.10475540161133
2015-06-12,33.633689880371094
2015-06-15,33.5206298828125
2015-06-16,33.41386795043945
2015-06-17,33.401302337646484
2015-06-18,34.00426483154297
2015-06-19,33.50807189941406
2015-06-22,33.834678649902344
2015-06-23,32.842308044433594
2015-06-24,32.641326904296875
2015-06-25,31.83738136291504
2015-06-26,31.44169044494629
2015-06-29,30.788488388061523
2015-06-30,29.833812713623047
2015-07-01,29.877782821655273
2015-07-02,30.242055892944336
2015-07-06,29.532333374023438
2015-07-07,30.0347900390625
2015-07-08,29.142927169799805
2015-07-09,28.916799545288086
2015-07-10,28.86028289794922
2015-07-13,29.067548751831055
2015-07-14,29.902896881103516
2015-07-15,29.708192825317383
2015-07-16,30.085046768188477
2015-07-17,30.242055892944336
2015-07-20,29.978260040283203
2015-07-21,30.21693229675293
2015-07-22,30.813615798950195
2015-07-23,30.15412139892578
2015-07-24,29.720766067504883
2015-07-27,30.091320037841797
2015-07-28,30.694286346435547
2015-07-29,31.039724349975586
2015-07-30,32.2142333984375
2015-07-31,31.780858993530273
2015-08-03,32.321006774902344
2015-08-04,32.277042388916016
2015-08-05,32.572242736816406
2015-08-06,32.23308181762695
2015-08-07,31.414236068725586
2015-08-10,32.461585998535156
2015-08-11,32.37907028198242
2015-08-12,32.76627731323242
2015-08-13,32.607574462890625
2015-08-14,33.02016830444336
2015-08-17,33.29311752319336
2015-08-18,33.039215087890625
2015-08-19,31.37614631652832
2015-08-20,30.88104820251465
2015-08-21,30.925479888916016
2015-08-24,30.22724151611328
2015-08-25,29.40839958190918
2015-08-26,30.39862060546875
2015-08-27,31.763347625732422
2015-08-28,32.169593811035156
2015-08-31,32.626625061035156
2015-09-01,32.118812561035156
2015-09-02,31.591968536376953
2015-09-03,31.414236068725586
2015-09-04,30.60173988342285
2015-09-08,31.49040412902832
2015-09-09,31.80144500732422
2015-09-10,31.242849349975586
2015-09-11,31.06511688232422
2015-09-14,30.677915573120117
2015-09-15,30.855655670166016
2015-09-16,31.198423385620117
2015-09-17,30.316102981567383
2015-09-18,28.976757049560547
2015-09-21,29.325878143310547
2015-09-22,27.796113967895508
2015-09-23,27.643768310546875
2015-09-24,27.992874145507812
2015-09-25,27.224824905395508
2015-09-28,26.704317092895508
2015-09-29,26.52023696899414
2015-09-30,28.437213897705078
2015-10-01,27.20577621459961
2015-10-02,27.40890121459961
2015-10-05,28.462608337402344
2015-10-06,29.325878143310547
2015-10-07,30.01776695251465
2015-10-08,30.677915573120117
2015-10-09,31.122241973876953
2015-10-12,31.115894317626953
2015-10-13,30.861989974975586
2015-10-14,30.34148597717285
2015-10-15,26.304426193237305
2015-10-16,25.111072540283203
2015-10-19,24.596923828125
2015-10-20,24.450925827026367
2015-10-21,23.56861114501953
2015-10-22,24.90795135498047
2015-10-23,26.120338439941406
2015-10-26,25.104724884033203
2015-10-27,24.8825626373291
2015-10-28,24.971424102783203
2015-10-29,24.1589298248291
2015-10-30,24.1589298248291
2015-11-02,24.6794376373291
2015-11-03,25.6252384185791
2015-11-04,25.025541305541992
2015-11-05,25.06423568725586
2015-11-06,25.025541305541992
2015-11-09,24.683795928955078
2015-11-10,23.561796188354492
2015-11-11,23.29097557067871
2015-11-12,21.975540161132812
