,NOC
2017-09-20,249.24769592285156
2017-09-21,249.58596801757812
2017-09-22,250.59164428710938
2017-09-25,250.4315185546875
2017-09-26,253.43087768554688
2017-09-27,255.29995727539062
2017-09-28,253.32421875
2017-09-29,256.083251953125
2017-10-02,258.0235900878906
2017-10-03,259.07379150390625
2017-10-04,260.05291748046875
2017-10-05,260.4979248046875
2017-10-06,261.076416015625
2017-10-09,261.548095703125
2017-10-10,261.076416015625
2017-10-11,262.7318420410156
2017-10-12,265.83819580078125
2017-10-13,263.808837890625
2017-10-16,263.2571105957031
2017-10-17,261.9574279785156
2017-10-18,259.8927001953125
2017-10-19,260.4711608886719
2017-10-20,262.2066955566406
2017-10-23,261.7173156738281
2017-10-24,261.699462890625
2017-10-25,271.2406921386719
2017-10-26,265.2239990234375
2017-10-27,264.9303283691406
2017-10-30,263.7820739746094
2017-10-31,263.0345153808594
2017-11-01,261.82403564453125
2017-11-02,268.2234191894531
2017-11-03,268.490478515625
2017-11-06,268.6685485839844
2017-11-07,269.95904541015625
2017-11-08,269.9499816894531
2017-11-09,266.2476501464844
2017-11-10,265.3486022949219
2017-11-13,265.6601257324219
2017-11-14,267.42242431640625
2017-11-15,266.95953369140625
2017-11-16,267.5024719238281
2017-11-17,264.2093505859375
2017-11-20,267.8496398925781
2017-11-21,270.8490905761719
2017-11-22,268.8109130859375
2017-11-24,269.4339294433594
2017-11-27,270.24383544921875
2017-11-28,274.0444641113281
2017-11-29,272.96734619140625
2017-11-30,273.5992736816406
2017-12-01,267.55401611328125
2017-12-04,268.38446044921875
2017-12-05,265.8753356933594
2017-12-06,268.06304931640625
2017-12-07,270.27752685546875
2017-12-08,272.947509765625
2017-12-11,271.956298828125
2017-12-12,274.3850402832031
2017-12-13,275.43878173828125
2017-12-14,274.0547180175781
2017-12-15,277.233642578125
2017-12-18,275.38519287109375
2017-12-19,274.2421875
2017-12-20,273.7957458496094
2017-12-21,271.89373779296875
2017-12-22,271.2597351074219
2017-12-26,271.3133544921875
2017-12-27,273.3849792480469
2017-12-28,275.2870788574219
2017-12-29,274.0547180175781
2018-01-02,272.5634765625
2018-01-03,273.8226013183594
2018-01-04,275.5191955566406
2018-01-05,275.22442626953125
2018-01-08,275.2602233886719
2018-01-09,277.1621398925781
2018-01-10,274.6798400878906
2018-01-11,276.41204833984375
2018-01-12,281.41253662109375
2018-01-16,279.08197021484375
2018-01-17,283.5199890136719
2018-01-18,280.65362548828125
2018-01-19,282.50201416015625
2018-01-22,281.4036865234375
2018-01-23,279.9214172363281
2018-01-24,279.903564453125
2018-01-25,290.20819091796875
2018-01-26,299.6376953125
2018-01-29,302.12005615234375
2018-01-30,303.1200866699219
2018-01-31,304.07562255859375
2018-02-01,306.15618896484375
2018-02-02,300.7360534667969
2018-02-05,287.85968017578125
2018-02-06,292.4405212402344
2018-02-07,301.5129089355469
2018-02-08,289.3241271972656
2018-02-09,297.074951171875
2018-02-12,301.3163757324219
2018-02-13,306.6026306152344
2018-02-14,312.1926574707031
2018-02-15,318.7021179199219
2018-02-16,317.8895263671875
2018-02-20,312.8533020019531
2018-02-21,313.26409912109375
2018-02-22,311.3085021972656
2018-02-23,313.8802490234375
2018-02-26,317.0768737792969
2018-02-27,315.80010986328125
2018-02-28,312.5676574707031
2018-03-01,303.19158935546875
2018-03-02,307.3215026855469
2018-03-05,308.88031005859375
2018-03-06,306.2644348144531
2018-03-07,310.6988830566406
2018-03-08,310.2866516113281
2018-03-09,313.2252197265625
2018-03-12,308.81756591796875
2018-03-13,308.4681396484375
2018-03-14,304.67877197265625
2018-03-15,305.3237609863281
2018-03-16,303.36187744140625
2018-03-19,309.0057373046875
2018-03-20,311.37969970703125
2018-03-21,311.0572509765625
2018-03-22,303.5408630371094
2018-03-23,309.7581787109375
2018-03-26,318.2329406738281
2018-03-27,312.9116516113281
2018-03-28,308.80865478515625
2018-03-29,312.7593078613281
2018-04-02,309.5342102050781
2018-04-03,310.0001525878906
2018-04-04,316.6294250488281
2018-04-05,322.5330810546875
2018-04-06,315.08856201171875
2018-04-09,311.3885498046875
2018-04-10,310.6271667480469
2018-04-11,310.5464782714844
2018-04-12,315.3841552734375
2018-04-13,314.085205078125
2018-04-16,315.1153869628906
2018-04-17,318.0627136230469
2018-04-18,320.4457702636719
2018-04-19,320.7323303222656
2018-04-20,318.8510437011719
2018-04-23,319.0302429199219
2018-04-24,305.9508361816406
2018-04-25,297.977783203125
2018-04-26,299.17822265625
2018-04-27,288.3294982910156
2018-04-30,288.4996643066406
2018-05-01,275.22314453125
2018-05-02,275.1695251464844
2018-05-03,282.8020324707031
2018-05-04,281.16259765625
2018-05-07,284.10101318359375
2018-05-08,294.97662353515625
2018-05-09,293.47161865234375
2018-05-10,292.41461181640625
2018-05-11,291.4200744628906
2018-05-14,285.5255126953125
2018-05-15,286.6452331542969
2018-05-16,287.7113342285156
2018-05-17,290.7213439941406
2018-05-18,294.7526550292969
2018-05-21,296.84906005859375
2018-05-22,290.7034606933594
2018-05-23,294.04498291015625
2018-05-24,298.14801025390625
2018-05-25,297.359619140625
2018-05-29,292.4772033691406
2018-05-30,297.0370788574219
2018-05-31,293.1670227050781
2018-06-01,296.7095642089844
2018-06-04,299.24530029296875
2018-06-05,295.9903869628906
2018-06-06,301.41217041015625
2018-06-07,303.9747619628906
2018-06-08,304.4783020019531
2018-06-11,300.6389465332031
2018-06-12,296.1343078613281
2018-06-13,294.75848388671875
2018-06-14,290.0290222167969
2018-06-15,289.0938720703125
2018-06-18,289.9031982421875
2018-06-19,282.1884460449219
2018-06-20,280.6059875488281
2018-06-21,281.8378601074219
2018-06-22,280.5880432128906
2018-06-25,282.08062744140625
2018-06-26,278.1423034667969
2018-06-27,275.6696472167969
2018-06-28,276.6856689453125
2018-06-29,276.6677551269531
2018-07-02,277.7197570800781
2018-07-03,277.6927795410156
2018-07-05,277.1622009277344
2018-07-06,276.3619384765625
2018-07-09,282.0625915527344
2018-07-10,283.3393859863281
2018-07-11,280.3271789550781
2018-07-12,289.64239501953125
2018-07-13,289.28277587890625
2018-07-16,288.0238952636719
2018-07-17,288.8062438964844
2018-07-18,291.0630798339844
2018-07-19,291.4676208496094
2018-07-20,291.2608642578125
2018-07-23,284.73309326171875
2018-07-24,284.2835388183594
2018-07-25,265.69805908203125
2018-07-26,265.5272216796875
2018-07-27,271.2279357910156
2018-07-30,265.0956726074219
2018-07-31,270.1848449707031
2018-08-01,270.5534362792969
2018-08-02,268.56640625
2018-08-03,267.27166748046875
2018-08-06,265.6351623535156
2018-08-07,265.4823303222656
2018-08-08,265.20367431640625
2018-08-09,262.0386047363281
2018-08-10,261.9396667480469
2018-08-13,262.569091796875
2018-08-14,264.2234802246094
2018-08-15,262.1104736328125
2018-08-16,262.5420837402344
2018-08-17,264.7000732421875
2018-08-20,267.4964294433594
2018-08-21,268.1078186035156
2018-08-22,267.2626037597656
2018-08-23,267.5683288574219
2018-08-24,269.0669860839844
2018-08-27,270.9538269042969
2018-08-28,271.2066345214844
2018-08-29,268.22735595703125
2018-08-30,269.65374755859375
2018-08-31,269.47320556640625
2018-09-04,268.71484375
2018-09-05,267.90234375
2018-09-06,272.3620910644531
2018-09-07,271.3058166503906
2018-09-10,274.3934326171875
2018-09-11,273.5177001953125
2018-09-12,274.0233154296875
2018-09-13,273.9149475097656
2018-09-14,277.462890625
2018-09-17,280.78515625
2018-09-18,286.75262451171875
2018-09-19,281.9045715332031
2018-09-20,272.1093444824219
2018-09-21,276.8760681152344
2018-09-24,276.35247802734375
2018-09-25,283.84564208984375
2018-09-26,283.9990539550781
2018-09-27,285.9761657714844
2018-09-28,286.517822265625
2018-10-01,287.5379943847656
2018-10-02,287.7817077636719
2018-10-03,286.75262451171875
2018-10-04,287.1678466796875
2018-10-05,289.1991271972656
2018-10-08,287.9894104003906
2018-10-09,283.6560363769531
2018-10-10,279.0066223144531
2018-10-11,268.6878356933594
2018-10-12,272.9759826660156
2018-10-15,275.8921203613281
2018-10-16,281.7510986328125
2018-10-17,279.4128723144531
2018-10-18,278.2392578125
2018-10-19,277.76080322265625
2018-10-22,276.9302978515625
2018-10-23,274.5558776855469
2018-10-24,258.0709533691406
2018-10-25,243.73475646972656
2018-10-26,243.60833740234375
2018-10-29,231.3845672607422
2018-10-30,235.71800231933594
2018-10-31,236.48533630371094
2018-11-01,246.59657287597656
2018-11-02,247.18338012695312
2018-11-05,252.2750701904297
2018-11-06,255.25430297851562
2018-11-07,258.1161804199219
2018-11-08,256.4189147949219
2018-11-09,257.95361328125
2018-11-12,250.5688018798828
2018-11-13,247.0389862060547
2018-11-14,244.4027862548828
2018-11-15,245.8743438720703
2018-11-16,246.13613891601562
2018-11-19,243.08477783203125
2018-11-20,240.8728790283203
2018-11-21,241.68540954589844
2018-11-23,240.67431640625
2018-11-26,240.05136108398438
2018-11-27,235.03182983398438
2018-11-28,237.5596923828125
2018-11-29,235.32977294921875
2018-11-30,235.70166015625
2018-12-03,237.14366149902344
2018-12-04,226.595703125
2018-12-06,233.09866333007812
2018-12-07,233.57937622070312
2018-12-10,245.08872985839844
2018-12-11,243.06610107421875
2018-12-12,244.97982788085938
2018-12-13,242.93014526367188
2018-12-14,238.26832580566406
2018-12-17,233.30722045898438
2018-12-18,233.03517150878906
2018-12-19,229.7791748046875
2018-12-20,220.9543914794922
2018-12-21,213.35403442382812
2018-12-24,205.1822967529297
2018-12-26,210.9959259033203
2018-12-27,217.2812042236328
2018-12-28,219.71185302734375
2018-12-31,222.1153106689453
2019-01-02,223.44857788085938
2019-01-03,217.59861755371094
2019-01-04,224.836181640625
2019-01-07,226.58665466308594
2019-01-08,227.61151123046875
2019-01-09,228.69078063964844
2019-01-10,233.68817138671875
2019-01-11,232.22793579101562
2019-01-14,235.774169921875
2019-01-15,234.8490753173828
2019-01-16,231.94680786132812
2019-01-17,239.51087951660156
2019-01-18,242.8394775390625
2019-01-22,240.10037231445312
2019-01-23,245.08872985839844
2019-01-24,244.71682739257812
2019-01-25,247.45584106445312
2019-01-28,248.7799530029297
2019-01-29,254.06764221191406
2019-01-30,254.69338989257812
2019-01-31,249.9137420654297
2019-02-01,247.5647430419922
2019-02-04,252.79794311523438
2019-02-05,252.55296325683594
2019-02-06,254.32151794433594
2019-02-07,252.61654663085938
2019-02-08,254.5120086669922
2019-02-11,255.282958984375
2019-02-12,257.650146484375
2019-02-13,256.942626953125
2019-02-14,254.493896484375
2019-02-15,260.2803649902344
2019-02-19,260.6158447265625
2019-02-20,261.4049377441406
2019-02-21,260.75201416015625
2019-02-22,262.94683837890625
2019-02-25,261.4350280761719
2019-02-26,260.9796447753906
2019-02-27,261.1800537109375
2019-02-28,264.0852966308594
2019-03-01,261.38946533203125
2019-03-04,257.83758544921875
2019-03-05,257.6280212402344
2019-03-06,255.4331512451172
2019-03-07,251.77183532714844
2019-03-08,251.3346710205078
2019-03-11,254.30377197265625
2019-03-12,250.6151885986328
2019-03-13,254.24911499023438
2019-03-14,250.23269653320312
2019-03-15,247.0084991455078
2019-03-18,250.36019897460938
2019-03-19,246.8263397216797
2019-03-20,246.32542419433594
2019-03-21,248.16517639160156
2019-03-22,244.41285705566406
2019-03-25,244.63143920898438
2019-03-26,242.12681579589844
2019-03-27,240.36904907226562
2019-03-28,243.1741943359375
2019-03-29,245.54220581054688
2019-04-01,249.64968872070312
2019-04-02,248.9393310546875
2019-04-03,242.95562744140625
2019-04-04,246.8263397216797
2019-04-05,251.6443328857422
2019-04-08,252.19068908691406
2019-04-09,249.06690979003906
2019-04-10,246.38912963867188
2019-04-11,252.6370391845703
2019-04-12,257.7920227050781
2019-04-15,255.21450805664062
2019-04-16,256.48046875
2019-04-17,253.89390563964844
2019-04-18,256.0706481933594
2019-04-22,257.6462097167969
2019-04-23,266.49884033203125
2019-04-24,255.01412963867188
2019-04-25,254.27639770507812
2019-04-26,257.8647766113281
2019-04-29,260.478759765625
2019-04-30,264.0398254394531
2019-05-01,263.4933776855469
2019-05-02,264.0580139160156
2019-05-03,265.9797668457031
2019-05-06,265.34222412109375
2019-05-07,262.64630126953125
2019-05-08,264.6318054199219
2019-05-09,268.6756286621094
2019-05-10,273.9580383300781
2019-05-13,269.1127624511719
2019-05-14,269.25848388671875
2019-05-15,268.2111511230469
2019-05-16,277.5191345214844
2019-05-17,279.3223876953125
2019-05-20,286.50836181640625
2019-05-21,288.02020263671875
2019-05-22,288.3754577636719
2019-05-23,283.329833984375
2019-05-24,284.222412109375
2019-05-28,280.7249755859375
2019-05-29,278.70318603515625
2019-05-30,282.1640625
2019-05-31,277.37115478515625
2019-06-03,280.74639892578125
2019-06-04,285.62139892578125
2019-06-05,289.73736572265625
2019-06-06,287.9537658691406
2019-06-07,291.12774658203125
2019-06-10,284.7433166503906
2019-06-11,275.06622314453125
2019-06-12,278.8346862792969
2019-06-13,281.37744140625
2019-06-14,283.0238342285156
2019-06-17,283.0603942871094
2019-06-18,286.4629821777344
2019-06-19,288.29229736328125
2019-06-20,296.185791015625
2019-06-21,294.66741943359375
2019-06-24,294.04547119140625
2019-06-25,293.7436828613281
2019-06-26,291.5027770996094
2019-06-27,291.1185607910156
2019-06-28,295.536376953125
2019-07-01,291.3564453125
2019-07-02,296.06689453125
2019-07-03,297.4938049316406
2019-07-05,297.4480285644531
2019-07-08,296.34124755859375
2019-07-09,298.0059509277344
2019-07-10,296.4052734375
2019-07-11,297.2010498046875
2019-07-12,301.40850830078125
2019-07-15,297.51202392578125
2019-07-16,296.1949157714844
2019-07-17,294.5211486816406
2019-07-18,293.7344970703125
2019-07-19,294.66741943359375
2019-07-22,295.6187744140625
2019-07-23,296.34124755859375
2019-07-24,313.7016296386719
2019-07-25,324.4488525390625
2019-07-26,322.4365234375
2019-07-29,325.0981750488281
2019-07-30,322.7933044433594
2019-07-31,316.0797424316406
2019-08-01,315.5765686035156
2019-08-02,312.04595947265625
2019-08-05,313.5552062988281
2019-08-06,324.0189208984375
2019-08-07,330.5771484375
2019-08-08,337.4736328125
2019-08-09,338.9188232421875
2019-08-12,341.3609313964844
2019-08-13,339.028564453125
2019-08-14,330.5771484375
2019-08-15,334.05279541015625
2019-08-16,336.51318359375
2019-08-19,338.498046875
2019-08-20,337.5193176269531
2019-08-21,337.6382751464844
2019-08-22,340.2724914550781
2019-08-23,330.6502380371094
2019-08-26,335.3607177734375
2019-08-27,333.1015625
2019-08-28,332.84539794921875
2019-08-29,336.5315856933594
2019-08-30,336.47662353515625
2019-09-03,334.97662353515625
2019-09-04,340.3091735839844
2019-09-05,336.9888610839844
2019-09-06,337.5947265625
2019-09-09,326.6343994140625
2019-09-10,325.9551696777344
2019-09-11,329.4065246582031
2019-09-12,335.25390625
2019-09-13,333.8403015136719
2019-09-16,340.9544372558594
2019-09-17,343.7449951171875
2019-09-18,346.45294189453125
2019-09-19,344.7639465332031
2019-09-20,337.9710388183594
2019-09-23,338.8431396484375
2019-09-24,339.19195556640625
2019-09-25,344.24072265625
2019-09-26,350.7947998046875
2019-09-27,340.7248840332031
2019-09-30,344.03875732421875
2019-10-01,337.6130676269531
2019-10-02,332.7571105957031
2019-10-03,334.4369812011719
2019-10-04,338.7054748535156
2019-10-07,337.7324523925781
2019-10-08,338.2097473144531
2019-10-09,337.4661865234375
2019-10-10,338.4942626953125
2019-10-11,332.50006103515625
2019-10-14,336.3554992675781
2019-10-15,332.24310302734375
2019-10-16,334.76739501953125
2019-10-17,327.03826904296875
2019-10-18,320.9338684082031
2019-10-21,321.6407165527344
2019-10-22,323.467529296875
2019-10-23,324.2202453613281
2019-10-24,327.6257629394531
2019-10-25,316.6929626464844
2019-10-28,318.09747314453125
2019-10-29,318.6849365234375
2019-10-30,325.02789306640625
2019-10-31,323.5592346191406
2019-11-01,323.2380065917969
2019-11-04,312.71826171875
2019-11-05,310.129638671875
2019-11-06,315.7934265136719
2019-11-07,315.2517395019531
2019-11-08,321.3836669921875
2019-11-11,321.2827453613281
2019-11-12,322.8340759277344
2019-11-13,324.6975402832031
2019-11-14,326.50579833984375
2019-11-15,327.3962707519531
2019-11-18,327.4329528808594
2019-11-19,324.53228759765625
2019-11-20,324.03656005859375
2019-11-21,319.6487731933594
2019-11-22,320.5117492675781
2019-11-25,321.05328369140625
2019-11-26,324.8168029785156
2019-11-27,323.9264221191406
2019-11-29,324.1199035644531
2019-12-02,314.8691101074219
2019-12-03,316.1775207519531
2019-12-04,316.2327575683594
2019-12-05,317.3385314941406
2019-12-06,317.6609191894531
2019-12-09,316.0853576660156
2019-12-10,317.4029541015625
2019-12-11,321.30047607421875
2019-12-12,318.71136474609375
2019-12-13,317.5595397949219
2019-12-16,317.59649658203125
2019-12-17,318.6559753417969
2019-12-18,312.0772705078125
2019-12-19,315.3114013671875
2019-12-20,318.7205505371094
2019-12-23,320.7568664550781
2019-12-24,319.7985534667969
2019-12-26,320.6094055175781
2019-12-27,319.20892333984375
2019-12-30,321.6321105957031
2019-12-31,316.9330749511719
2020-01-02,327.7410583496094
2020-01-03,345.53326416015625
2020-01-06,346.2886657714844
2020-01-07,345.4963073730469
2020-01-08,341.1842956542969
2020-01-09,343.09149169921875
2020-01-10,344.9619140625
2020-01-13,347.2101135253906
2020-01-14,345.21990966796875
2020-01-15,350.37054443359375
2020-01-16,353.6138610839844
2020-01-17,350.10333251953125
2020-01-21,348.4080505371094
2020-01-22,345.8188781738281
2020-01-23,351.5130920410156
2020-01-24,351.6420593261719
2020-01-27,349.27410888671875
2020-01-28,351.82635498046875
2020-01-29,352.57269287109375
2020-01-30,354.6182556152344
2020-01-31,345.1277770996094
2020-02-03,335.15826416015625
2020-02-04,333.3707580566406
2020-02-05,338.8898620605469
2020-02-06,335.15826416015625
2020-02-07,333.01141357421875
2020-02-10,334.734375
2020-02-11,339.111083984375
2020-02-12,338.825439453125
2020-02-13,339.07415771484375
2020-02-14,341.7830810546875
2020-02-18,343.14678955078125
2020-02-19,337.3695983886719
2020-02-20,334.6976318359375
2020-02-21,337.5457763671875
2020-02-24,332.3487243652344
2020-02-25,314.389892578125
2020-02-26,309.16510009765625
2020-02-27,306.6219177246094
2020-02-28,304.0972900390625
2020-03-02,310.7093505859375
2020-03-03,304.5967102050781
2020-03-04,320.8631286621094
2020-03-05,303.1171569824219
2020-03-06,304.20831298828125
2020-03-09,289.7080993652344
2020-03-10,309.6920471191406
2020-03-11,293.93426513671875
2020-03-12,268.64208984375
2020-03-13,290.8363037109375
2020-03-16,261.3272399902344
2020-03-17,295.3028564453125
2020-03-18,298.69671630859375
2020-03-19,274.5698547363281
2020-03-20,262.6496887207031
2020-03-23,249.55511474609375
2020-03-24,260.1158142089844
2020-03-25,266.6631164550781
2020-03-26,297.0229797363281
2020-03-27,288.6632385253906
2020-03-30,290.114990234375
2020-03-31,279.78546142578125
2020-04-01,283.8913879394531
2020-04-02,290.6421203613281
2020-04-03,290.0132751464844
2020-04-06,307.32476806640625
2020-04-07,301.0271301269531
2020-04-08,304.8648986816406
2020-04-09,311.31964111328125
2020-04-13,313.3541564941406
2020-04-14,322.5462951660156
2020-04-15,318.3847961425781
2020-04-16,320.18804931640625
2020-04-17,329.4912109375
2020-04-20,318.0334167480469
2020-04-21,308.5731201171875
2020-04-22,316.2763977050781
2020-04-23,310.5613098144531
2020-04-24,313.7795104980469
2020-04-27,318.86572265625
2020-04-28,318.6068115234375
2020-04-29,306.8623962402344
2020-04-30,305.7896423339844
2020-05-01,303.3760070800781
2020-05-04,298.2899475097656
2020-05-05,304.0047912597656
2020-05-06,298.7245178222656
2020-05-07,299.7510070800781
2020-05-08,302.9969177246094
2020-05-11,302.8304443359375
2020-05-12,301.0179443359375
2020-05-13,296.3478698730469
2020-05-14,288.4596862792969
2020-05-15,297.42987060546875
2020-05-18,306.2520446777344
2020-05-19,302.42352294921875
2020-05-20,296.29241943359375
2020-05-21,303.4222106933594
2020-05-22,301.3877258300781
2020-05-26,299.7972412109375
2020-05-27,317.1733093261719
2020-05-28,316.9422302246094
2020-05-29,311.2958068847656
2020-06-01,307.0888366699219
2020-06-02,303.736328125
2020-06-03,312.0016174316406
2020-06-04,311.7972717285156
2020-06-05,317.7037353515625
2020-06-08,323.9166259765625
2020-06-09,318.1030578613281
2020-06-10,316.9143371582031
2020-06-11,298.09918212890625
2020-06-12,295.02520751953125
2020-06-15,291.2547302246094
2020-06-16,301.58172607421875
2020-06-17,299.3064270019531
2020-06-18,295.1644592285156
2020-06-19,290.3631896972656
2020-06-22,293.056396484375
2020-06-23,285.19970703125
2020-06-24,280.3797607421875
2020-06-25,280.2312316894531
2020-06-26,280.3333740234375
2020-06-29,286.9828186035156
2020-06-30,285.5155334472656
2020-07-01,286.16552734375
2020-07-02,287.86505126953125
2020-07-06,290.1217041015625
2020-07-07,282.75726318359375
2020-07-08,279.6275634765625
2020-07-09,265.5580139160156
2020-07-10,271.17645263671875
2020-07-13,271.5015869140625
2020-07-14,274.4733581542969
2020-07-15,279.3118591308594
2020-07-16,281.99578857421875
2020-07-17,284.958251953125
2020-07-20,279.9897766113281
2020-07-21,286.21197509765625
2020-07-22,293.4650573730469
2020-07-23,290.73468017578125
2020-07-24,290.39111328125
2020-07-27,286.0540771484375
2020-07-28,290.5582275390625
2020-07-29,292.77777099609375
2020-07-30,302.7611389160156
2020-07-31,301.8324890136719
2020-08-03,300.51373291015625
2020-08-04,301.8324890136719
2020-08-05,306.1972961425781
2020-08-06,303.0677185058594
2020-08-07,305.7886962890625
2020-08-10,311.7879943847656
2020-08-11,317.4715576171875
2020-08-12,315.19622802734375
2020-08-13,314.471923828125
2020-08-14,317.66656494140625
2020-08-17,315.5307312011719
2020-08-18,313.524658203125
2020-08-19,313.81256103515625
2020-08-20,312.6609802246094
2020-08-21,313.7661437988281
2020-08-24,319.8583068847656
2020-08-25,318.53955078125
2020-08-26,317.06292724609375
2020-08-27,324.10235595703125
2020-08-28,321.5005798339844
2020-08-31,319.5049133300781
2020-09-01,317.4252624511719
2020-09-02,324.8670959472656
2020-09-03,319.1504821777344
2020-09-04,316.16632080078125
2020-09-08,311.99774169921875
2020-09-09,316.5206604003906
2020-09-10,307.7638854980469
2020-09-11,316.02642822265625
2020-09-14,315.62542724609375
2020-09-15,315.22442626953125
2020-09-16,320.306884765625
2020-09-17,320.6519470214844
2020-09-18,318.4696960449219
2020-09-21,303.91241455078125
2020-09-22,310.3564453125
2020-09-23,305.93609619140625
2020-09-24,302.8213195800781
2020-09-25,305.8800964355469
2020-09-28,307.297607421875
2020-09-29,303.3435974121094
2020-09-30,294.2137756347656
2020-10-01,290.78192138671875
2020-10-02,292.77764892578125
2020-10-05,291.1270446777344
2020-10-06,288.1335754394531
2020-10-07,292.7217102050781
2020-10-08,298.1212158203125
2020-10-09,294.0179748535156
2020-10-12,295.2396240234375
2020-10-13,291.5187072753906
2020-10-14,293.654296875
2020-10-15,293.5889892578125
2020-10-16,294.9132080078125
2020-10-19,290.3343200683594
2020-10-20,288.2080993652344
2020-10-21,287.57391357421875
2020-10-22,282.5567932128906
2020-10-23,287.6299743652344
2020-10-26,288.94482421875
2020-10-27,281.7454528808594
2020-10-28,273.8559875488281
2020-10-29,272.671630859375
2020-10-30,270.2748718261719
2020-11-02,276.6257629394531
2020-11-03,284.263427734375
2020-11-04,294.35369873046875
2020-11-05,286.6693115234375
2020-11-06,281.0367126464844
2020-11-09,280.9621887207031
2020-11-10,293.2998962402344
2020-11-11,289.05670166015625
2020-11-12,285.57830810546875
2020-11-13,290.6887512207031
2020-11-16,291.6399230957031
2020-11-17,291.54669189453125
2020-11-18,289.6536560058594
2020-11-19,288.6091003417969
2020-11-20,285.7554626464844
2020-11-23,285.8208312988281
2020-11-24,289.07537841796875
2020-11-25,291.2016906738281
2020-11-27,286.7231750488281
2020-11-30,283.19110107421875
2020-12-01,282.1042175292969
2020-12-02,279.9211730957031
2020-12-03,284.2871398925781
2020-12-04,287.8475646972656
2020-12-07,282.01055908203125
2020-12-08,282.9099426269531
2020-12-09,284.5682678222656
2020-12-10,279.60260009765625
2020-12-11,281.60760498046875
2020-12-14,279.19976806640625
2020-12-15,279.6776123046875
2020-12-16,282.956787109375
2020-12-17,281.710693359375
2020-12-18,284.006103515625
2020-12-21,278.83441162109375
2020-12-22,277.62579345703125
2020-12-23,281.69195556640625
2020-12-24,280.6988220214844
2020-12-28,283.9030456542969
2020-12-29,282.0011291503906
2020-12-30,283.5189514160156
2020-12-31,285.4958801269531
2021-01-04,276.16424560546875
2021-01-05,277.8786926269531
2021-01-06,280.26788330078125
2021-01-07,274.12176513671875
2021-01-08,270.139892578125
2021-01-11,276.14544677734375
2021-01-12,278.7688293457031
2021-01-13,280.5676574707031
2021-01-14,283.9030456542969
2021-01-15,281.7763366699219
2021-01-19,279.2184753417969
2021-01-20,279.9305114746094
2021-01-21,278.1410827636719
2021-01-22,279.3497314453125
2021-01-25,280.4646301269531
2021-01-26,274.6183166503906
2021-01-27,273.8031311035156
2021-01-28,274.5433654785156
2021-01-29,268.5283203125
2021-02-01,273.8687438964844
2021-02-02,281.0736083984375
2021-02-03,281.7668762207031
2021-02-04,282.806884765625
2021-02-05,279.9399108886719
2021-02-08,281.1954345703125
2021-02-09,284.6151123046875
2021-02-10,284.4746398925781
2021-02-11,280.72698974609375
2021-02-12,278.60015869140625
2021-02-16,272.5289611816406
2021-02-17,278.4314880371094
2021-02-18,279.0686340332031
2021-02-19,278.4876403808594
2021-02-22,279.1435546875
2021-02-23,279.8368835449219
2021-02-24,282.69451904296875
2021-02-25,282.84442138671875
2021-02-26,274.5785827636719
2021-03-01,276.2731018066406
2021-03-02,281.28155517578125
2021-03-03,281.58282470703125
2021-03-04,280.0859375
2021-03-05,283.2868347167969
2021-03-08,287.7209777832031
2021-03-09,280.8296813964844
2021-03-10,282.4301452636719
2021-03-11,281.8746643066406
2021-03-12,284.1153259277344
2021-03-15,287.8339538574219
2021-03-16,287.9281005859375
2021-03-17,292.3810729980469
2021-03-18,296.4952392578125
2021-03-19,290.57354736328125
2021-03-22,295.80792236328125
2021-03-23,295.74200439453125
2021-03-24,297.5213317871094
2021-03-25,302.37908935546875
2021-03-26,300.33624267578125
2021-03-29,304.22430419921875
2021-03-30,303.7818603515625
2021-03-31,304.6856994628906
2021-04-01,303.3676452636719
2021-04-05,311.2850646972656
2021-04-06,311.7652282714844
2021-04-07,314.41070556640625
2021-04-08,316.43475341796875
2021-04-09,320.0404357910156
2021-04-12,320.737060546875
2021-04-13,318.7788391113281
2021-04-14,321.8008728027344
2021-04-15,324.4086608886719
2021-04-16,326.1409912109375
2021-04-19,324.4558410644531
2021-04-20,324.9264831542969
2021-04-21,325.2841796875
2021-04-22,323.3166198730469
2021-04-23,322.008056640625
2021-04-26,318.016357421875
2021-04-27,319.96514892578125
2021-04-28,318.552978515625
2021-04-29,331.591796875
2021-04-30,333.6817626953125
2021-05-03,339.8575744628906
2021-05-04,346.5606689453125
2021-05-05,351.1453857421875
2021-05-06,348.3775634765625
2021-05-07,348.92364501953125
2021-05-10,351.9079895019531
2021-05-11,346.73004150390625
2021-05-12,341.88165283203125
2021-05-13,348.3869934082031
2021-05-14,349.84625244140625
2021-05-17,351.0324401855469
2021-05-18,347.03131103515625
2021-05-19,349.1777648925781
2021-05-20,350.1756896972656
2021-05-21,348.76348876953125
2021-05-24,350.3828125
2021-05-25,348.3210144042969
2021-05-26,345.24267578125
2021-05-27,348.76348876953125
2021-05-28,345.9083251953125
2021-06-01,345.6720275878906
2021-06-02,347.1752014160156
2021-06-03,346.5133972167969
2021-06-04,356.91326904296875
2021-06-07,351.5526123046875
2021-06-08,350.8623962402344
2021-06-09,352.27117919921875
2021-06-10,352.18609619140625
2021-06-11,354.596923828125
2021-06-14,351.9213562011719
2021-06-15,354.54022216796875
2021-06-16,351.9024353027344
