,AVB
2017-09-20,141.29150390625
2017-09-21,140.51780700683594
2017-09-22,139.50975036621094
2017-09-25,140.12709045410156
2017-09-26,139.96298217773438
2017-09-27,139.22837829589844
2017-09-28,140.6936492919922
2017-09-29,140.5518035888672
2017-10-02,139.89794921875
2017-10-03,139.97679138183594
2017-10-04,141.7964630126953
2017-10-05,142.14308166503906
2017-10-06,140.92991638183594
2017-10-09,140.81175231933594
2017-10-10,140.61485290527344
2017-10-11,141.78070068359375
2017-10-12,142.552734375
2017-10-13,142.2691192626953
2017-10-16,141.16624450683594
2017-10-17,141.81224060058594
2017-10-18,141.8594970703125
2017-10-19,142.2691192626953
2017-10-20,142.73388671875
2017-10-23,143.35623168945312
2017-10-24,141.4104766845703
2017-10-25,142.17459106445312
2017-10-26,142.3164520263672
2017-10-27,143.09628295898438
2017-10-30,143.28533935546875
2017-10-31,142.84417724609375
2017-11-01,144.47483825683594
2017-11-02,142.07215881347656
2017-11-03,143.34832763671875
2017-11-06,144.4669647216797
2017-11-07,144.7584686279297
2017-11-08,147.06658935546875
2017-11-09,147.68101501464844
2017-11-10,147.43679809570312
2017-11-13,148.18521118164062
2017-11-14,147.71249389648438
2017-11-15,145.4910888671875
2017-11-16,146.5939178466797
2017-11-17,145.23899841308594
2017-11-20,144.90025329589844
2017-11-21,145.7510223388672
2017-11-22,145.42018127441406
2017-11-24,145.44378662109375
2017-11-27,144.03369140625
2017-11-28,142.79693603515625
2017-11-29,143.40350341796875
2017-11-30,142.84417724609375
2017-12-01,142.84417724609375
2017-12-04,142.67877197265625
2017-12-05,140.85899353027344
2017-12-06,141.3080596923828
2017-12-07,141.7649688720703
2017-12-08,143.54530334472656
2017-12-11,144.01007080078125
2017-12-12,144.66392517089844
2017-12-13,143.6161651611328
2017-12-14,143.66342163085938
2017-12-15,143.10414123535156
2017-12-18,143.73435974121094
2017-12-19,140.00038146972656
2017-12-20,139.9215850830078
2017-12-21,138.2909698486328
2017-12-22,140.31549072265625
2017-12-26,141.00082397460938
2017-12-27,140.66998291015625
2017-12-28,141.80552673339844
2017-12-29,141.67051696777344
2018-01-02,140.74143981933594
2018-01-03,141.1781768798828
2018-01-04,138.65301513671875
2018-01-05,138.37509155273438
2018-01-08,138.4783172607422
2018-01-09,137.43016052246094
2018-01-10,135.75469970703125
2018-01-11,134.80970764160156
2018-01-12,133.58682250976562
2018-01-16,134.22206115722656
2018-01-17,134.92091369628906
2018-01-18,133.23745727539062
2018-01-19,133.96005249023438
2018-01-22,135.07176208496094
2018-01-23,137.12843322753906
2018-01-24,136.4216766357422
2018-01-25,135.13526916503906
2018-01-26,135.06381225585938
2018-01-29,133.60272216796875
2018-01-30,132.5068817138672
2018-01-31,135.3099822998047
2018-02-01,130.3152618408203
2018-02-02,130.1961669921875
2018-02-05,126.27340698242188
2018-02-06,127.25016784667969
2018-02-07,125.68583679199219
2018-02-08,123.03360748291016
2018-02-09,126.74198150634766
2018-02-12,126.05902862548828
2018-02-13,126.57521057128906
2018-02-14,126.19402313232422
2018-02-15,127.92507934570312
2018-02-16,129.09237670898438
2018-02-20,127.38511657714844
2018-02-21,123.89122772216797
2018-02-22,124.76472473144531
2018-02-23,127.05956268310547
2018-02-26,127.17076873779297
2018-02-27,123.93885040283203
2018-02-28,123.89122772216797
2018-03-01,123.12096405029297
2018-03-02,122.2077865600586
2018-03-05,123.93885040283203
2018-03-06,123.84362030029297
2018-03-07,125.55081176757812
2018-03-08,126.65460205078125
2018-03-09,128.17921447753906
2018-03-12,128.2744903564453
2018-03-13,128.2586212158203
2018-03-14,129.8070526123047
2018-03-15,129.9658660888672
2018-03-16,131.61752319335938
2018-03-19,131.0934600830078
2018-03-20,130.47409057617188
2018-03-21,129.6243896484375
2018-03-22,127.2580795288086
2018-03-23,125.47140502929688
2018-03-26,126.12255096435547
2018-03-27,127.55984497070312
2018-03-28,131.47067260742188
2018-03-29,131.7992706298828
2018-04-02,130.3567657470703
2018-04-03,132.19998168945312
2018-04-04,133.0494384765625
2018-04-05,133.2177276611328
2018-04-06,133.0334014892578
2018-04-09,132.56863403320312
2018-04-10,133.6665496826172
2018-04-11,133.05746459960938
2018-04-12,132.3922882080078
2018-04-13,133.4581756591797
2018-04-16,133.0334014892578
2018-04-17,133.81080627441406
2018-04-18,132.99337768554688
2018-04-19,130.26055908203125
2018-04-20,128.9222412109375
2018-04-23,129.02639770507812
2018-04-24,129.74765014648438
2018-04-25,129.6595001220703
2018-04-26,129.49122619628906
2018-04-27,131.6951141357422
2018-04-30,130.6291961669922
2018-05-01,131.8714141845703
2018-05-02,130.32467651367188
2018-05-03,130.50900268554688
2018-05-04,131.7111358642578
2018-05-07,132.3922882080078
2018-05-08,131.80726623535156
2018-05-09,132.80905151367188
2018-05-10,134.3957977294922
2018-05-11,133.33799743652344
2018-05-14,131.86343383789062
2018-05-15,128.74591064453125
2018-05-16,127.8243179321289
2018-05-17,127.03890228271484
2018-05-18,126.42987823486328
2018-05-21,127.23928833007812
2018-05-22,127.62393188476562
2018-05-23,129.4191131591797
2018-05-24,128.80198669433594
2018-05-25,129.63546752929688
2018-05-29,129.40301513671875
2018-05-30,132.92127990722656
2018-05-31,132.664794921875
2018-06-01,133.9229736328125
2018-06-04,135.43765258789062
2018-06-05,133.7547149658203
2018-06-06,134.17942810058594
2018-06-07,133.72267150878906
2018-06-08,134.4920196533203
2018-06-11,133.52230834960938
2018-06-12,135.052978515625
2018-06-13,133.4822235107422
2018-06-14,134.78050231933594
2018-06-15,135.21328735351562
2018-06-18,134.2996368408203
2018-06-19,134.06723022460938
2018-06-20,135.6861114501953
2018-06-21,136.1669464111328
2018-06-22,136.9042205810547
2018-06-25,138.0261688232422
2018-06-26,137.28890991210938
2018-06-27,135.926513671875
2018-06-28,138.570068359375
2018-06-29,138.9580535888672
2018-07-02,137.9152374267578
2018-07-03,138.22242736816406
2018-07-05,139.3622589111328
2018-07-06,139.7664794921875
2018-07-09,138.96617126464844
2018-07-10,140.27578735351562
2018-07-11,140.60720825195312
2018-07-12,140.8740234375
2018-07-13,140.1383514404297
2018-07-16,139.5724639892578
2018-07-17,138.53768920898438
2018-07-18,138.46490478515625
2018-07-19,139.3702850341797
2018-07-20,137.86669921875
2018-07-23,137.71310424804688
2018-07-24,137.8990478515625
2018-07-25,139.45120239257812
2018-07-26,139.75840759277344
2018-07-27,139.23294067382812
2018-07-30,139.1844024658203
2018-07-31,142.96778869628906
2018-08-01,144.06724548339844
2018-08-02,144.30166625976562
2018-08-03,145.57894897460938
2018-08-06,145.68408203125
2018-08-07,144.77865600585938
2018-08-08,144.107666015625
2018-08-09,144.6169891357422
2018-08-10,143.250732421875
2018-08-13,143.6306915283203
2018-08-14,144.40675354003906
2018-08-15,145.75682067871094
2018-08-16,146.5813751220703
2018-08-17,148.1012420654297
2018-08-20,147.99610900878906
2018-08-21,146.34693908691406
2018-08-22,146.565185546875
2018-08-23,146.4439697265625
2018-08-24,147.77780151367188
2018-08-27,147.51104736328125
2018-08-28,149.14405822753906
2018-08-29,148.95816040039062
2018-08-30,147.8021240234375
2018-08-31,148.17398071289062
2018-09-04,147.8263397216797
2018-09-05,148.6671142578125
2018-09-06,148.94195556640625
2018-09-07,148.08502197265625
2018-09-10,148.9823760986328
2018-09-11,148.6833038330078
2018-09-12,148.52159118652344
2018-09-13,150.13844299316406
2018-09-14,148.17398071289062
2018-09-17,149.3380584716797
2018-09-18,148.8125762939453
2018-09-19,147.21192932128906
2018-09-20,148.85304260253906
2018-09-21,149.7099609375
2018-09-24,146.0963592529297
2018-09-25,146.4358673095703
2018-09-26,144.06724548339844
2018-09-27,144.8742218017578
2018-09-28,147.66200256347656
2018-10-01,146.69198608398438
2018-10-02,146.71646118164062
2018-10-03,145.591552734375
2018-10-04,144.45851135253906
2018-10-05,144.53184509277344
2018-10-08,146.178466796875
2018-10-09,147.64572143554688
2018-10-10,145.38772583007812
2018-10-11,141.1735382080078
2018-10-12,140.84742736816406
2018-10-15,140.93711853027344
2018-10-16,143.578125
2018-10-17,143.4640655517578
2018-10-18,143.70858764648438
2018-10-19,145.06985473632812
2018-10-22,140.88816833496094
2018-10-23,141.59739685058594
2018-10-24,144.01014709472656
2018-10-25,144.8334503173828
2018-10-26,142.55921936035156
2018-10-29,145.20838928222656
2018-10-30,145.591552734375
2018-10-31,142.95867919921875
2018-11-01,142.91787719726562
2018-11-02,141.16534423828125
2018-11-05,144.33621215820312
2018-11-06,146.81422424316406
2018-11-07,148.64012145996094
2018-11-08,148.5260009765625
2018-11-09,148.78688049316406
2018-11-12,150.18893432617188
2018-11-13,151.5746612548828
2018-11-14,151.22413635253906
2018-11-15,148.84393310546875
2018-11-16,151.2404327392578
2018-11-19,153.04188537597656
2018-11-20,152.0474395751953
2018-11-21,151.982177734375
2018-11-23,151.44418334960938
2018-11-26,151.93328857421875
2018-11-27,153.24566650390625
2018-11-28,153.9059295654297
2018-11-29,153.302734375
2018-11-30,155.34056091308594
2018-12-03,155.45469665527344
2018-12-04,152.6913604736328
2018-12-06,156.2372283935547
2018-12-07,153.74290466308594
2018-12-10,152.79733276367188
2018-12-11,153.1804656982422
2018-12-12,149.8465576171875
2018-12-13,152.1044921875
2018-12-14,152.34902954101562
2018-12-17,146.61863708496094
2018-12-18,148.281494140625
2018-12-19,147.36041259765625
2018-12-20,147.04249572753906
2018-12-21,144.3117218017578
2018-12-24,137.62765502929688
2018-12-26,141.25502014160156
2018-12-27,141.35284423828125
2018-12-28,141.95297241210938
2018-12-31,143.08746337890625
2019-01-02,139.10023498535156
2019-01-03,139.7579345703125
2019-01-04,140.74444580078125
2019-01-07,140.349853515625
2019-01-08,143.26010131835938
2019-01-09,144.49325561523438
2019-01-10,146.32656860351562
2019-01-11,146.81983947753906
2019-01-14,146.4827423095703
2019-01-15,147.80636596679688
2019-01-16,149.75477600097656
2019-01-17,150.72482299804688
2019-01-18,151.34136962890625
2019-01-22,151.2920684814453
2019-01-23,152.04022216796875
2019-01-24,152.0483856201172
2019-01-25,153.44598388671875
2019-01-28,155.24644470214844
2019-01-29,156.80020141601562
2019-01-30,157.21121215820312
2019-01-31,158.60061645507812
2019-02-01,156.36447143554688
2019-02-04,158.12376403808594
2019-02-05,159.89952087402344
2019-02-06,159.45558166503906
2019-02-07,160.540771484375
2019-02-08,159.89952087402344
2019-02-11,160.35171508789062
2019-02-12,159.04452514648438
2019-02-13,161.1902618408203
2019-02-14,160.90252685546875
2019-02-15,161.1902618408203
2019-02-19,161.5026397705078
2019-02-20,159.5706787109375
2019-02-21,161.0587158203125
2019-02-22,161.16555786132812
2019-02-25,159.9981689453125
2019-02-26,160.25303649902344
2019-02-27,159.71044921875
2019-02-28,160.00640869140625
2019-03-01,159.6939697265625
2019-03-04,160.8613739013672
2019-03-05,161.49441528320312
2019-03-06,160.69699096679688
2019-03-07,160.7216796875
2019-03-08,161.49441528320312
2019-03-11,162.31651306152344
2019-03-12,163.48390197753906
2019-03-13,163.9031982421875
2019-03-14,164.4786376953125
2019-03-15,163.57432556152344
2019-03-18,162.11920166015625
2019-03-19,161.47796630859375
2019-03-20,161.67527770996094
2019-03-21,163.33592224121094
2019-03-22,164.0840301513672
2019-03-25,163.73873901367188
2019-03-26,165.13633728027344
2019-03-27,165.11990356445312
2019-03-28,166.43699645996094
2019-03-29,166.2796173095703
2019-04-01,166.23822021484375
2019-04-02,167.50563049316406
2019-04-03,167.62985229492188
2019-04-04,167.10801696777344
2019-04-05,167.48074340820312
2019-04-08,166.92575073242188
2019-04-09,166.17193603515625
2019-04-10,167.49732971191406
2019-04-11,168.2843017578125
2019-04-12,169.05471801757812
2019-04-15,169.0961151123047
2019-04-16,163.96849060058594
2019-04-17,160.56381225585938
2019-04-18,162.48562622070312
2019-04-22,160.41468811035156
2019-04-23,162.57675170898438
2019-04-24,164.1507110595703
2019-04-25,165.63348388671875
2019-04-26,166.10565185546875
2019-04-29,164.02642822265625
2019-04-30,166.44528198242188
2019-05-01,166.63580322265625
2019-05-02,166.86776733398438
2019-05-03,167.46421813964844
2019-05-06,166.1470947265625
2019-05-07,163.0157928466797
2019-05-08,162.7341766357422
2019-05-09,164.45721435546875
2019-05-10,166.26307678222656
2019-05-13,166.20509338378906
2019-05-14,165.4678192138672
2019-05-15,166.25477600097656
2019-05-16,167.96121215820312
2019-05-17,168.27601623535156
2019-05-20,166.13050842285156
2019-05-21,167.50563049316406
2019-05-22,168.4168243408203
2019-05-23,168.77301025390625
2019-05-24,170.04873657226562
2019-05-28,167.9197998046875
2019-05-29,166.76007080078125
2019-05-30,166.8263397216797
2019-05-31,168.1683349609375
2019-06-03,168.85585021972656
2019-06-04,167.33163452148438
2019-06-05,172.1030731201172
2019-06-06,172.91490173339844
2019-06-07,173.17994689941406
2019-06-10,173.42848205566406
2019-06-11,173.41192626953125
2019-06-12,171.6309051513672
2019-06-13,171.5480499267578
2019-06-14,172.37643432617188
2019-06-17,173.6521759033203
2019-06-18,172.8155059814453
2019-06-19,173.2876434326172
2019-06-20,174.34799194335938
2019-06-21,172.13621520996094
2019-06-24,172.41787719726562
2019-06-25,169.3280487060547
2019-06-26,166.73524475097656
2019-06-27,168.1374969482422
2019-06-28,169.58982849121094
2019-07-01,168.86367797851562
2019-07-02,171.57635498046875
2019-07-03,174.72308349609375
2019-07-05,173.5044403076172
2019-07-08,175.37417602539062
2019-07-09,176.54266357421875
2019-07-10,178.42906188964844
2019-07-11,176.4508819580078
2019-07-12,175.68295288085938
2019-07-15,176.3590545654297
2019-07-16,176.1253204345703
2019-07-17,176.09197998046875
2019-07-18,175.44088745117188
2019-07-19,172.63638305664062
2019-07-22,171.23414611816406
2019-07-23,172.64474487304688
2019-07-24,172.65310668945312
2019-07-25,172.65310668945312
2019-07-26,173.93016052246094
2019-07-29,175.6496124267578
2019-07-30,176.0001220703125
2019-07-31,174.2723388671875
2019-08-01,169.55642700195312
2019-08-02,171.7432861328125
2019-08-05,167.45303344726562
2019-08-06,169.51467895507812
2019-08-07,170.4996337890625
2019-08-08,172.37762451171875
2019-08-09,171.9519805908203
2019-08-12,171.57635498046875
2019-08-13,170.44119262695312
2019-08-14,168.26268005371094
2019-08-15,170.62481689453125
2019-08-16,171.81007385253906
2019-08-19,173.37091064453125
2019-08-20,172.3943328857422
2019-08-21,173.57125854492188
2019-08-22,174.34747314453125
2019-08-23,172.07713317871094
2019-08-26,174.20558166503906
2019-08-27,173.6797332763672
2019-08-28,174.82325744628906
2019-08-29,176.9266357421875
2019-08-30,177.41908264160156
2019-09-03,178.69613647460938
2019-09-04,180.42396545410156
2019-09-05,179.2136688232422
2019-09-06,180.08172607421875
2019-09-09,178.52085876464844
2019-09-10,175.49099731445312
2019-09-11,175.04859924316406
2019-09-12,174.8900146484375
2019-09-13,172.87013244628906
2019-09-16,175.19886779785156
2019-09-17,176.54266357421875
2019-09-18,176.37574768066406
2019-09-19,175.9166259765625
2019-09-20,174.4977264404297
2019-09-23,175.6496124267578
2019-09-24,176.4258575439453
2019-09-25,177.5693359375
2019-09-26,179.9398193359375
2019-09-27,180.1163330078125
2019-09-30,181.00741577148438
2019-10-01,179.889404296875
2019-10-02,180.73001098632812
2019-10-03,183.22665405273438
2019-10-04,184.09242248535156
2019-10-07,184.26052856445312
2019-10-08,183.0248565673828
2019-10-09,183.88229370117188
2019-10-10,183.8234100341797
2019-10-11,183.3190460205078
2019-10-14,183.3190460205078
2019-10-15,182.72222900390625
2019-10-16,184.26898193359375
2019-10-17,184.15966796875
2019-10-18,185.07591247558594
2019-10-21,186.64784240722656
2019-10-22,186.47134399414062
2019-10-23,186.21914672851562
2019-10-24,185.134765625
2019-10-25,184.4370880126953
2019-10-28,182.40280151367188
2019-10-29,180.99058532714844
2019-10-30,184.07559204101562
2019-10-31,182.96600341796875
2019-11-01,182.61294555664062
2019-11-04,180.09112548828125
2019-11-05,177.08180236816406
2019-11-06,178.45196533203125
2019-11-07,175.80404663085938
2019-11-08,176.40087890625
2019-11-11,176.93043518066406
2019-11-12,175.67796325683594
2019-11-13,177.863525390625
2019-11-14,178.7293243408203
2019-11-15,180.33493041992188
2019-11-18,180.95697021484375
2019-11-19,182.461669921875
2019-11-20,181.87322998046875
2019-11-21,178.7882080078125
2019-11-22,177.60293579101562
2019-11-25,178.33425903320312
2019-11-26,181.2427520751953
2019-11-27,181.2091522216797
2019-11-29,180.2340545654297
2019-12-02,177.53567504882812
2019-12-03,179.46910095214844
2019-12-04,180.99899291992188
2019-12-05,181.49493408203125
2019-12-06,181.52015686035156
2019-12-09,181.49493408203125
2019-12-10,180.9654083251953
2019-12-11,178.2670440673828
2019-12-12,175.8208465576172
2019-12-13,175.3837432861328
2019-12-16,175.99742126464844
2019-12-17,173.70254516601562
2019-12-18,174.40025329589844
2019-12-19,174.627197265625
2019-12-20,174.8541717529297
2019-12-23,174.080810546875
2019-12-24,174.79531860351562
2019-12-26,175.11476135253906
2019-12-27,175.55189514160156
2019-12-30,175.80589294433594
2019-12-31,177.56716918945312
2020-01-02,175.48414611816406
2020-01-03,177.1692352294922
2020-01-06,177.46556091308594
2020-01-07,173.6043243408203
2020-01-08,174.3240509033203
2020-01-09,174.7305145263672
2020-01-10,176.5087127685547
2020-01-13,178.68492126464844
2020-01-14,177.40631103515625
2020-01-15,179.43006896972656
2020-01-16,181.96188354492188
2020-01-17,182.9611053466797
2020-01-21,185.6961212158203
2020-01-22,183.44374084472656
2020-01-23,185.01026916503906
2020-01-24,185.7215576171875
2020-01-27,185.3235626220703
2020-01-28,185.67079162597656
2020-01-29,183.4268035888672
2020-01-30,184.6038360595703
2020-01-31,183.48611450195312
2020-02-03,183.48611450195312
2020-02-04,185.2473602294922
2020-02-05,184.26513671875
2020-02-06,185.5521697998047
2020-02-07,185.58609008789062
2020-02-10,187.770751953125
2020-02-11,188.72756958007812
2020-02-12,190.0062255859375
2020-02-13,191.0223388671875
2020-02-14,192.66505432128906
2020-02-18,193.12232971191406
2020-02-19,191.20013427734375
2020-02-20,192.34327697753906
2020-02-21,193.07997131347656
2020-02-24,191.1916961669922
2020-02-25,187.48284912109375
2020-02-26,187.32191467285156
2020-02-27,175.84825134277344
2020-02-28,169.85313415527344
2020-03-02,177.54180908203125
2020-03-03,176.74581909179688
2020-03-04,184.35829162597656
2020-03-05,180.62403869628906
2020-03-06,177.02523803710938
2020-03-09,166.95718383789062
2020-03-10,176.83897399902344
2020-03-11,165.83946228027344
2020-03-12,154.0947723388672
2020-03-13,163.5616455078125
2020-03-16,138.42111206054688
2020-03-17,153.76451110839844
2020-03-18,130.30064392089844
2020-03-19,124.11076354980469
2020-03-20,111.4515609741211
2020-03-23,102.52664947509766
2020-03-24,107.92900085449219
2020-03-25,119.20793914794922
2020-03-26,127.91273498535156
2020-03-27,135.71144104003906
2020-03-30,130.0839080810547
2020-03-31,125.86748504638672
2020-04-01,118.04195404052734
2020-04-02,115.74988555908203
2020-04-03,113.08148193359375
2020-04-06,124.07147979736328
2020-04-07,126.0214614868164
2020-04-08,137.4647216796875
2020-04-09,143.1350555419922
2020-04-13,138.04629516601562
2020-04-14,142.85281372070312
2020-04-15,137.7640838623047
2020-04-16,137.90943908691406
2020-04-17,145.70938110351562
2020-04-20,137.27655029296875
2020-04-21,135.34371948242188
2020-04-22,136.7035675048828
2020-04-23,134.65951538085938
2020-04-24,135.4548797607422
2020-04-27,137.48182678222656
2020-04-28,138.952880859375
2020-04-29,141.80941772460938
2020-04-30,139.3634033203125
2020-05-01,135.50621032714844
2020-05-04,135.2667236328125
2020-05-05,136.27590942382812
2020-05-06,134.1035919189453
2020-05-07,137.2166748046875
2020-05-08,140.22720336914062
2020-05-11,134.4799346923828
2020-05-12,129.57077026367188
2020-05-13,129.1944580078125
2020-05-14,129.87863159179688
2020-05-15,128.58721923828125
2020-05-18,135.5404052734375
2020-05-19,132.26478576660156
2020-05-20,133.2740020751953
2020-05-21,131.86280822753906
2020-05-22,131.4266357421875
2020-05-26,137.19102478027344
2020-05-27,135.89964294433594
2020-05-28,136.01080322265625
2020-05-29,133.42794799804688
2020-06-01,137.19961547851562
2020-06-02,135.78846740722656
2020-06-03,138.5509033203125
2020-06-04,135.87399291992188
2020-06-05,147.6935272216797
2020-06-08,152.29481506347656
2020-06-09,149.00210571289062
2020-06-10,146.5474853515625
2020-06-11,138.43972778320312
2020-06-12,140.0475616455078
2020-06-15,137.44764709472656
2020-06-16,143.10940551757812
2020-06-17,139.18377685546875
2020-06-18,137.10549926757812
2020-06-19,132.64111328125
2020-06-22,133.61610412597656
2020-06-23,132.82925415039062
2020-06-24,129.63059997558594
2020-06-25,131.17010498046875
2020-06-26,129.46812438964844
2020-06-29,132.2425994873047
2020-06-30,133.66009521484375
2020-07-01,137.4718017578125
2020-07-02,138.2238006591797
2020-07-06,137.8521270751953
2020-07-07,133.7292938232422
2020-07-08,132.501953125
2020-07-09,131.06715393066406
2020-07-10,132.0178680419922
2020-07-13,131.499267578125
2020-07-14,133.45266723632812
2020-07-15,133.57369995117188
2020-07-16,133.4267578125
2020-07-17,133.01185607910156
2020-07-20,129.26930236816406
2020-07-21,127.47150421142578
2020-07-22,130.0039825439453
2020-07-23,128.05062866210938
2020-07-24,126.92697143554688
2020-07-27,125.95027923583984
2020-07-28,129.85708618164062
2020-07-29,131.0152587890625
2020-07-30,130.68682861328125
2020-07-31,132.34632873535156
2020-08-03,129.58914184570312
2020-08-04,131.11898803710938
2020-08-05,130.45346069335938
2020-08-06,130.488037109375
2020-08-07,132.9859619140625
2020-08-10,132.93406677246094
2020-08-11,131.15357971191406
2020-08-12,132.16481018066406
2020-08-13,130.25465393066406
2020-08-14,132.2858123779297
2020-08-17,134.29107666015625
2020-08-18,133.68606567382812
2020-08-19,131.5079345703125
2020-08-20,132.84764099121094
2020-08-21,131.73268127441406
2020-08-24,134.6454620361328
2020-08-25,134.4207305908203
2020-08-26,132.977294921875
2020-08-27,136.95323181152344
2020-08-28,137.96453857421875
2020-08-31,136.61611938476562
2020-09-01,136.7371368408203
2020-09-02,139.4165802001953
2020-09-03,138.56951904296875
2020-09-04,140.10804748535156
2020-09-08,136.9618682861328
2020-09-09,135.12948608398438
2020-09-10,131.8277130126953
2020-09-11,129.5372314453125
2020-09-14,133.5909881591797
2020-09-15,131.87094116210938
2020-09-16,132.32041931152344
2020-09-17,132.67477416992188
2020-09-18,130.56582641601562
2020-09-21,126.13178253173828
2020-09-22,128.95816040039062
2020-09-23,127.10845947265625
2020-09-24,127.0220718383789
2020-09-25,127.95552062988281
2020-09-28,130.90289306640625
2020-09-29,128.8589324951172
2020-09-30,130.44869995117188
2020-10-01,135.9168243408203
2020-10-02,137.96078491210938
2020-10-05,140.13583374023438
2020-10-06,138.5373077392578
2020-10-07,137.0087127685547
2020-10-08,139.84754943847656
2020-10-09,138.31019592285156
2020-10-12,138.97406005859375
2020-10-13,135.3053741455078
2020-10-14,134.18727111816406
2020-10-15,133.7854766845703
2020-10-16,130.0992889404297
2020-10-19,127.01580810546875
2020-10-20,127.13814544677734
2020-10-21,127.50498962402344
2020-10-22,127.950439453125
2020-10-23,127.34776306152344
2020-10-26,125.24262237548828
2020-10-27,122.18536376953125
2020-10-28,115.92236328125
2020-10-29,118.90972900390625
2020-10-30,121.5302734375
2020-11-02,126.95467376708984
2020-11-03,132.02972412109375
2020-11-04,129.5664520263672
2020-11-05,129.48782348632812
2020-11-06,129.23451232910156
2020-11-09,143.85694885253906
2020-11-10,150.05877685546875
2020-11-11,147.46449279785156
2020-11-12,145.43797302246094
2020-11-13,147.918701171875
2020-11-16,151.42144775390625
2020-11-17,152.0940399169922
2020-11-18,148.14584350585938
2020-11-19,148.75726318359375
2020-11-20,150.15489196777344
2020-11-23,149.4123992919922
2020-11-24,151.38648986816406
2020-11-25,149.4123992919922
2020-11-27,146.6346893310547
2020-11-30,145.51657104492188
2020-12-01,146.26779174804688
2020-12-02,147.86631774902344
2020-12-03,149.48228454589844
2020-12-04,151.84950256347656
2020-12-07,150.83615112304688
2020-12-08,147.9274444580078
2020-12-09,145.39430236816406
2020-12-10,141.96142578125
2020-12-11,141.82168579101562
2020-12-14,139.47195434570312
2020-12-15,141.48104858398438
2020-12-16,141.0791778564453
2020-12-17,142.58160400390625
2020-12-18,138.3975372314453
2020-12-21,137.97830200195312
2020-12-22,138.50238037109375
2020-12-23,136.8950958251953
2020-12-24,137.78611755371094
2020-12-28,140.0484619140625
2020-12-29,137.3231201171875
2020-12-30,139.4674072265625
2020-12-31,141.56759643554688
2021-01-04,137.23486328125
2021-01-05,136.83779907226562
2021-01-06,140.50869750976562
2021-01-07,138.59384155273438
2021-01-08,139.81158447265625
2021-01-11,138.87620544433594
2021-01-12,138.87620544433594
2021-01-13,140.47340393066406
2021-01-14,141.6205596923828
2021-01-15,144.7178497314453
2021-01-19,143.31478881835938
2021-01-20,146.41212463378906
2021-01-21,146.0062255859375
2021-01-22,145.3620147705078
2021-01-25,147.02098083496094
2021-01-26,148.3446502685547
2021-01-27,144.60313415527344
2021-01-28,146.50038146972656
2021-01-29,144.42666625976562
2021-02-01,145.80323791503906
2021-02-02,146.8709716796875
2021-02-03,148.06224060058594
2021-02-04,151.64491271972656
2021-02-05,151.9713897705078
2021-02-08,152.950927734375
2021-02-09,153.39207458496094
2021-02-10,155.1746063232422
2021-02-11,157.89248657226562
2021-02-12,158.404296875
2021-02-16,157.56597900390625
2021-02-17,157.95425415039062
2021-02-18,156.868896484375
2021-02-19,157.08062744140625
2021-02-22,157.31893920898438
2021-02-23,159.48968505859375
2021-02-24,163.24880981445312
2021-02-25,159.1190643310547
2021-02-26,155.0863494873047
2021-03-01,156.20704650878906
2021-03-02,157.26596069335938
2021-03-03,160.0720672607422
2021-03-04,157.11590576171875
2021-03-05,156.76296997070312
2021-03-08,162.28697204589844
2021-03-09,160.61920166015625
2021-03-10,163.40762329101562
2021-03-11,164.4136505126953
2021-03-12,168.09336853027344
2021-03-15,170.67881774902344
2021-03-16,167.92567443847656
2021-03-17,167.41384887695312
2021-03-18,166.5137939453125
2021-03-19,161.2986297607422
2021-03-22,163.363525390625
2021-03-23,163.02821350097656
2021-03-24,163.11647033691406
2021-03-25,165.31370544433594
2021-03-26,166.8843994140625
2021-03-29,165.322509765625
2021-03-30,166.75537109375
2021-03-31,164.21006774902344
2021-04-01,166.33706665039062
2021-04-05,165.52723693847656
2021-04-06,165.98109436035156
2021-04-07,167.12025451660156
2021-04-08,165.22457885742188
2021-04-09,165.48269653320312
2021-04-12,166.53286743164062
2021-04-13,167.13807678222656
2021-04-14,165.76748657226562
2021-04-15,167.7254638671875
2021-04-16,168.9269256591797
2021-04-19,169.41641235351562
2021-04-20,171.48117065429688
2021-04-21,172.31773376464844
2021-04-22,171.23196411132812
2021-04-23,172.54913330078125
2021-04-26,173.34121704101562
2021-04-27,173.8218231201172
2021-04-28,170.29747009277344
2021-04-29,170.43991088867188
2021-04-30,170.87600708007812
2021-05-03,170.56448364257812
2021-05-04,169.44308471679688
2021-05-05,167.2804718017578
2021-05-06,172.02406311035156
2021-05-07,174.01760864257812
2021-05-10,175.3170166015625
2021-05-11,174.59609985351562
2021-05-12,171.62356567382812
2021-05-13,174.88092041015625
2021-05-14,176.18028259277344
2021-05-17,176.4561767578125
2021-05-18,177.1058349609375
2021-05-19,175.0322265625
2021-05-20,177.88902282714844
2021-05-21,178.3607177734375
2021-05-24,181.02175903320312
2021-05-25,181.91172790527344
2021-05-26,182.3300018310547
2021-05-27,181.6180419921875
2021-05-28,184.1722869873047
2021-06-01,187.50082397460938
2021-06-02,189.34307861328125
2021-06-03,189.65455627441406
2021-06-04,188.45306396484375
2021-06-07,188.8001708984375
2021-06-08,187.81228637695312
2021-06-09,187.57196044921875
2021-06-10,191.0429229736328
