,CHD
2014-04-09,29.858585357666016
2014-04-10,29.495407104492188
2014-04-11,29.365697860717773
2014-04-14,29.542970657348633
2014-04-15,29.590526580810547
2014-04-16,29.867237091064453
2014-04-17,29.91046714782715
2014-04-21,29.962350845336914
2014-04-22,29.629444122314453
2014-04-23,29.586204528808594
2014-04-24,29.58186912536621
2014-04-25,29.707258224487305
2014-04-28,30.074764251708984
2014-04-29,29.854265213012695
2014-04-30,29.83697509765625
2014-05-01,29.430545806884766
2014-05-02,29.633766174316406
2014-05-05,29.465137481689453
2014-05-06,29.279239654541016
2014-05-07,29.41758155822754
2014-05-08,29.417579650878906
2014-05-09,29.578285217285156
2014-05-12,29.46969985961914
2014-05-13,29.46969985961914
2014-05-14,29.291624069213867
2014-05-15,29.356782913208008
2014-05-16,29.42191505432129
2014-05-19,29.443647384643555
2014-05-20,29.474042892456055
2014-05-21,29.64778709411621
2014-05-22,29.5609130859375
2014-05-23,29.67384147644043
2014-05-27,29.586973190307617
2014-05-28,29.613040924072266
2014-05-29,29.92141342163086
2014-05-30,30.069095611572266
2014-06-02,29.9040470123291
2014-06-03,29.808483123779297
2014-06-04,30.086458206176758
2014-06-05,30.199384689331055
2014-06-06,30.168991088867188
2014-06-09,30.399188995361328
2014-06-10,30.199384689331055
2014-06-11,30.208078384399414
2014-06-12,30.095142364501953
2014-06-13,30.029998779296875
2014-06-16,30.23847770690918
2014-06-17,30.155960083007812
2014-06-18,30.27756690979004
2014-06-19,30.572914123535156
2014-06-20,30.429582595825195
2014-06-23,30.177671432495117
2014-06-24,30.1212158203125
2014-06-25,30.22978401184082
2014-06-26,30.142925262451172
2014-06-27,30.18201446533203
2014-06-30,30.381807327270508
2014-07-01,30.481708526611328
2014-07-02,29.995243072509766
2014-07-03,29.600004196166992
2014-07-07,29.456668853759766
2014-07-08,29.365467071533203
2014-07-09,29.613040924072266
2014-07-10,29.552227020263672
2014-07-11,29.413249969482422
2014-07-14,29.313344955444336
2014-07-15,29.586973190307617
2014-07-16,29.46969985961914
2014-07-17,29.287281036376953
2014-07-18,29.439294815063477
2014-07-21,29.37415313720703
2014-07-22,28.97456169128418
2014-07-23,28.95284652709961
2014-07-24,28.93547248840332
2014-07-25,28.74436378479004
2014-07-28,28.722640991210938
2014-07-29,28.718294143676758
2014-07-30,28.449012756347656
2014-07-31,27.875688552856445
2014-08-01,28.5141658782959
2014-08-04,28.479419708251953
2014-08-05,28.64445686340332
2014-08-06,28.87032127380371
2014-08-07,28.722640991210938
2014-08-08,28.962656021118164
2014-08-11,29.34229850769043
2014-08-12,29.241943359375
2014-08-13,29.259397506713867
2014-08-14,29.425220489501953
2014-08-15,29.364112854003906
2014-08-18,29.560487747192383
2014-08-19,29.673946380615234
2014-08-20,29.673946380615234
2014-08-21,29.761226654052734
2014-08-22,29.56485939025879
2014-08-25,29.721965789794922
2014-08-26,29.66522979736328
2014-08-27,29.704496383666992
2014-08-28,29.66522979736328
2014-08-29,29.778697967529297
2014-09-02,29.979415893554688
2014-09-03,29.913970947265625
2014-09-04,30.219436645507812
2014-09-05,30.197608947753906
2014-09-08,30.123435974121094
2014-09-09,30.12779426574707
2014-09-10,30.46817398071289
2014-09-11,30.463808059692383
2014-09-12,30.254344940185547
2014-09-15,30.363449096679688
2014-09-16,30.56417465209961
2014-09-17,30.690717697143555
2014-09-18,30.599088668823242
2014-09-19,30.60344696044922
2014-09-22,30.808561325073242
2014-09-23,30.463808059692383
2014-09-24,30.839092254638672
2014-09-25,30.568546295166016
2014-09-26,30.747446060180664
2014-09-29,30.860919952392578
2014-09-30,30.616539001464844
2014-10-01,30.402719497680664
2014-10-02,30.306705474853516
2014-10-03,30.459442138671875
2014-10-06,30.22815704345703
2014-10-07,30.29798698425293
2014-10-08,30.75181770324707
2014-10-09,30.271799087524414
2014-10-10,30.158342361450195
2014-10-13,29.739416122436523
2014-10-14,29.796142578125
2014-10-15,29.66522979736328
2014-10-16,29.66522979736328
2014-10-17,29.839786529541016
2014-10-20,30.367801666259766
2014-10-21,30.900196075439453
2014-10-22,30.786733627319336
2014-10-23,30.734357833862305
2014-10-24,31.079099655151367
2014-10-27,31.38457489013672
2014-10-28,31.49367332458496
2014-10-29,31.567853927612305
2014-10-30,31.559120178222656
2014-10-31,31.598413467407227
2014-11-03,31.467491149902344
2014-11-04,32.09587478637695
2014-11-05,31.960596084594727
2014-11-06,32.008792877197266
2014-11-07,32.109588623046875
2014-11-10,32.201637268066406
2014-11-11,32.46895980834961
2014-11-12,32.57851028442383
2014-11-13,32.54345703125
2014-11-14,32.22354507446289
2014-11-17,32.381309509277344
2014-11-18,32.53030014038086
2014-11-19,32.8896598815918
2014-11-20,32.70122528076172
2014-11-21,32.65739059448242
2014-11-24,32.65300750732422
2014-11-25,32.7143669128418
2014-11-26,32.83268737792969
2014-11-28,33.61711883544922
2014-12-01,33.30598449707031
2014-12-02,33.192039489746094
2014-12-03,33.1613655090332
2014-12-04,33.44621658325195
2014-12-05,33.674095153808594
2014-12-08,33.93705368041992
2014-12-09,33.840641021728516
2014-12-10,33.64341735839844
2014-12-11,33.65658950805664
2014-12-12,33.30598449707031
2014-12-15,33.27531814575195
2014-12-16,33.231475830078125
2014-12-17,33.77928161621094
2014-12-18,34.34898376464844
2014-12-19,34.37965393066406
2014-12-22,34.4804573059082
2014-12-23,35.29119873046875
2014-12-24,35.12905502319336
2014-12-26,35.13779830932617
2014-12-29,35.10273742675781
2014-12-30,34.901161193847656
2014-12-31,34.537437438964844
2015-01-02,34.66012954711914
2015-01-05,34.27448272705078
2015-01-06,33.9896240234375
2015-01-07,34.370906829833984
2015-01-08,35.0501708984375
2015-01-09,34.93622970581055
2015-01-12,34.835426330566406
2015-01-13,34.91431427001953
2015-01-14,35.1334342956543
2015-01-15,35.41828918457031
2015-01-16,36.08439254760742
2015-01-20,36.15013122558594
2015-01-21,36.06248092651367
2015-01-22,36.5445442199707
2015-01-23,35.9310188293457
2015-01-26,36.26408767700195
2015-01-27,35.94416046142578
2015-01-28,35.76449203491211
2015-01-29,36.229026794433594
2015-01-30,35.46210861206055
2015-02-02,35.970455169677734
2015-02-03,36.2377815246582
2015-02-04,36.6365852355957
2015-02-05,36.47443389892578
2015-02-06,36.06303024291992
2015-02-09,36.001426696777344
2015-02-10,36.472232818603516
2015-02-11,36.63064193725586
2015-02-12,36.679046630859375
2015-02-13,36.973838806152344
2015-02-17,37.10144805908203
2015-02-18,37.299461364746094
2015-02-19,37.05744552612305
2015-02-20,37.563446044921875
2015-02-23,37.79665756225586
2015-02-24,37.902259826660156
2015-02-25,37.63385009765625
2015-02-26,37.598655700683594
2015-02-27,37.46226501464844
2015-03-02,37.638248443603516
2015-03-03,37.616249084472656
2015-03-04,37.35226058959961
2015-03-05,37.515052795410156
2015-03-06,36.85942459106445
2015-03-09,37.25544357299805
2015-03-10,36.78903579711914
2015-03-11,36.97824478149414
2015-03-12,37.36545944213867
2015-03-13,37.11904525756836
2015-03-16,37.62065887451172
2015-03-17,37.40504455566406
2015-03-18,37.541446685791016
2015-03-19,37.55024719238281
2015-03-20,37.902259826660156
2015-03-23,37.919857025146484
2015-03-24,37.625057220458984
2015-03-25,37.396240234375
2015-03-26,37.04863357543945
2015-03-27,37.387447357177734
2015-03-30,37.80985641479492
2015-03-31,37.585453033447266
2015-04-01,37.5766487121582
2015-04-02,37.73944854736328
2015-04-06,37.94625473022461
2015-04-07,37.64265441894531
2015-04-08,37.83184814453125
2015-04-09,37.80985641479492
2015-04-10,37.79665756225586
2015-04-13,37.67344284057617
2015-04-14,38.09145736694336
2015-04-15,37.72186279296875
2015-04-16,37.730655670166016
2015-04-17,37.42704772949219
2015-04-20,37.0926513671875
2015-04-21,36.9914436340332
2015-04-22,36.850643157958984
2015-04-23,36.88583755493164
2015-04-24,36.93864440917969
2015-04-27,36.74064254760742
2015-04-28,36.74943542480469
2015-04-29,36.34903335571289
2015-04-30,35.71541976928711
2015-05-01,36.04983901977539
2015-05-04,36.21702194213867
2015-05-05,35.9310302734375
2015-05-06,35.98381805419922
2015-05-07,36.36662673950195
2015-05-08,36.6218376159668
2015-05-11,36.74504852294922
2015-05-12,36.68343734741211
2015-05-13,36.43263244628906
2015-05-14,36.87220764160156
2015-05-15,36.942909240722656
2015-05-18,37.17706298828125
2015-05-19,37.41120910644531
2015-05-20,37.49515914916992
2015-05-21,37.38912582397461
2015-05-22,37.3051872253418
2015-05-26,37.15938949584961
2015-05-27,37.265411376953125
2015-05-28,37.344940185546875
2015-05-29,37.09754180908203
2015-06-01,37.349365234375
2015-06-02,37.066612243652344
2015-06-03,37.274261474609375
2015-06-04,36.80153274536133
2015-06-05,36.49668884277344
2015-06-08,36.49226760864258
2015-06-09,36.70432662963867
2015-06-10,36.93407440185547
2015-06-11,37.0754508972168
2015-06-12,36.81478500366211
2015-06-15,36.37299346923828
2015-06-16,36.58063507080078
2015-06-17,36.7529296875
2015-06-18,36.92081832885742
2015-06-19,36.92963790893555
2015-06-22,37.03567886352539
2015-06-23,36.79269027709961
2015-06-24,36.509952545166016
2015-06-25,36.58504104614258
2015-06-26,36.589481353759766
2015-06-29,35.803070068359375
2015-06-30,35.842838287353516
2015-07-01,36.55413055419922
2015-07-02,36.280216217041016
2015-07-06,36.14326858520508
2015-07-07,36.9119758605957
2015-07-08,36.92524719238281
2015-07-09,36.7485237121582
2015-07-10,37.15938949584961
2015-07-13,37.49515914916992
2015-07-14,37.473060607910156
2015-07-15,37.4642333984375
2015-07-16,37.91043472290039
2015-07-17,37.539329528808594
2015-07-20,37.8618278503418
2015-07-21,37.42887496948242
2015-07-22,37.601173400878906
2015-07-23,37.45538330078125
2015-07-24,37.3272590637207
2015-07-27,37.384708404541016
2015-07-28,37.77790069580078
2015-07-29,38.13574981689453
2015-07-30,38.33898162841797
2015-07-31,38.140174865722656
2015-08-03,38.60847091674805
2015-08-04,38.88238525390625
2015-08-05,39.5362434387207
2015-08-06,39.47438430786133
2015-08-07,39.48548126220703
2015-08-10,39.54757308959961
2015-08-11,39.21497344970703
2015-08-12,39.507652282714844
2015-08-13,39.58303451538086
2015-08-14,39.7559928894043
2015-08-17,40.0531005859375
2015-08-18,40.16396713256836
2015-08-19,39.80034637451172
2015-08-20,39.31253433227539
2015-08-21,38.447784423828125
2015-08-24,37.68503952026367
2015-08-25,36.78480529785156
2015-08-26,37.689476013183594
2015-08-27,38.376834869384766
2015-08-28,38.51430892944336
2015-08-31,38.26154327392578
2015-09-01,37.21498107910156
2015-09-02,37.62738800048828
2015-09-03,38.150665283203125
2015-09-04,37.66286849975586
2015-09-08,38.3635368347168
2015-09-09,37.79591369628906
2015-09-10,37.689476013183594
2015-09-11,37.29035568237305
2015-09-14,36.99768829345703
2015-09-15,37.356895446777344
2015-09-16,37.458885192871094
2015-09-17,37.622955322265625
2015-09-18,37.2016716003418
2015-09-21,37.605228424072266
2015-09-22,37.24601745605469
2015-09-23,37.294803619384766
2015-09-24,37.591922760009766
2015-09-25,37.97329330444336
2015-09-28,37.44557189941406
2015-09-29,37.48548889160156
2015-09-30,37.20611572265625
2015-10-01,37.1617546081543
2015-10-02,37.75156784057617
2015-10-05,38.31031799316406
2015-10-06,37.942256927490234
2015-10-07,38.35908126831055
2015-10-08,38.60300827026367
2015-10-09,38.855777740478516
2015-10-12,39.15732955932617
2015-10-13,38.99324417114258
2015-10-14,38.563087463378906
2015-10-15,38.811424255371094
2015-10-16,39.18836975097656
2015-10-19,39.11740493774414
2015-10-20,39.06863784790039
2015-10-21,38.940032958984375
2015-10-22,39.31253433227539
2015-10-23,38.940032958984375
2015-10-26,38.66508483886719
2015-10-27,38.39456558227539
2015-10-28,38.798126220703125
2015-10-29,38.34578323364258
2015-10-30,38.17727279663086
2015-11-02,37.87128829956055
2015-11-03,37.29923629760742
2015-11-04,37.1883659362793
2015-11-05,36.81142807006836
2015-11-06,36.4619026184082
2015-11-09,36.2081184387207
2015-11-10,37.06299591064453
2015-11-11,37.1565055847168
2015-11-12,36.773590087890625
2015-11-13,36.74687194824219
2015-11-16,37.20994186401367
2015-11-17,37.165401458740234
2015-11-18,37.779850006103516
2015-11-19,38.136070251464844
2015-11-20,38.171688079833984
2015-11-23,38.42547607421875
2015-11-24,38.572410583496094
2015-11-25,38.710445404052734
2015-11-27,38.786128997802734
2015-11-30,38.189483642578125
2015-12-01,38.674808502197266
2015-12-02,38.185035705566406
2015-12-03,37.944610595703125
2015-12-04,38.62139129638672
2015-12-07,38.7683219909668
2015-12-08,38.692623138427734
2015-12-09,38.26963424682617
2015-12-10,37.8199348449707
2015-12-11,37.3345947265625
2015-12-14,37.39694595336914
2015-12-15,37.6329231262207
2015-12-16,38.08707809448242
2015-12-17,37.953514099121094
2015-12-18,37.0540885925293
2015-12-21,37.45928192138672
2015-12-22,37.99359130859375
2015-12-23,38.64810562133789
2015-12-24,38.48781204223633
2015-12-28,38.00249099731445
2015-12-29,38.4121208190918
2015-12-30,38.34977722167969
2015-12-31,37.79322052001953
2016-01-04,37.183231353759766
2016-01-05,36.867088317871094
2016-01-06,36.69343948364258
2016-01-07,36.101253509521484
2016-01-08,36.537601470947266
2016-01-11,36.78693771362305
2016-01-12,37.281185150146484
2016-01-13,35.019283294677734
2016-01-14,34.8322639465332
2016-01-15,35.14393997192383
2016-01-19,35.15731430053711
2016-01-20,34.96138381958008
2016-01-21,35.26862716674805
2016-01-22,36.0968017578125
2016-01-25,35.37548828125
2016-01-26,35.75839614868164
2016-01-27,35.847450256347656
2016-01-28,36.328330993652344
2016-01-29,37.401390075683594
2016-02-01,37.8778076171875
2016-02-02,38.193939208984375
2016-02-03,38.7683219909668
2016-02-04,38.62139129638672
2016-02-05,38.692623138427734
2016-02-08,38.84846878051758
2016-02-09,39.40058135986328
2016-02-10,39.369407653808594
2016-02-11,38.72342300415039
2016-02-12,39.59965133666992
2016-02-16,40.073516845703125
2016-02-17,40.180824279785156
2016-02-18,40.01540756225586
2016-02-19,39.970706939697266
2016-02-22,40.310447692871094
2016-02-23,40.6457405090332
2016-02-24,40.95867919921875
2016-02-25,41.22243881225586
2016-02-26,40.994441986083984
2016-02-29,40.574214935302734
2016-03-01,40.672569274902344
2016-03-02,40.83796691894531
2016-03-03,41.01680374145508
2016-03-04,41.03019332885742
2016-03-07,40.5250358581543
2016-03-08,40.650211334228516
2016-03-09,40.310447692871094
2016-03-10,40.36857986450195
2016-03-11,40.672569274902344
2016-03-14,40.502689361572266
2016-03-15,40.90950393676758
2016-03-16,41.08384704589844
2016-03-17,41.12408447265625
2016-03-18,41.00784683227539
2016-03-21,41.12855911254883
2016-03-22,40.89608383178711
2016-03-23,40.93632888793945
2016-03-24,40.882667541503906
2016-03-28,41.11962127685547
2016-03-29,41.258201599121094
2016-03-30,41.18218994140625
2016-03-31,41.20902633666992
2016-04-01,41.8885498046875
2016-04-04,41.369964599609375
2016-04-05,41.99583053588867
2016-04-06,42.210426330566406
2016-04-07,41.986881256103516
2016-04-08,42.07183074951172
2016-04-11,41.77677917480469
2016-04-12,41.90641403198242
2016-04-13,41.790184020996094
2016-04-14,41.589019775390625
2016-04-15,41.982421875
2016-04-18,41.70076370239258
2016-04-19,42.1389045715332
2016-04-20,41.69184112548828
2016-04-21,40.81562805175781
2016-04-22,41.141971588134766
2016-04-25,41.343143463134766
2016-04-26,41.15538024902344
2016-04-27,41.258201599121094
2016-04-28,41.47724914550781
2016-04-29,41.44147491455078
2016-05-02,41.7946662902832
2016-05-03,41.86619567871094
2016-05-04,41.973472595214844
2016-05-05,42.52334976196289
2016-05-06,43.29226303100586
2016-05-09,43.39957809448242
2016-05-10,43.77956008911133
2016-05-11,43.24311065673828
2016-05-12,43.68955612182617
2016-05-13,43.321632385253906
2016-05-16,43.28124237060547
2016-05-17,42.890869140625
2016-05-18,43.514556884765625
2016-05-19,44.461307525634766
2016-05-20,43.29020690917969
2016-05-23,43.86455154418945
2016-05-24,43.9228630065918
2016-05-25,43.68058395385742
2016-05-26,44.057491302490234
2016-05-27,44.04851531982422
2016-05-31,44.18761444091797
2016-06-01,44.39400863647461
2016-06-02,44.52412414550781
2016-06-03,44.367088317871094
2016-06-06,44.24592971801758
2016-06-07,44.47926330566406
2016-06-08,44.36259841918945
2016-06-09,44.7933464050293
2016-06-10,44.815773010253906
2016-06-13,44.483741760253906
2016-06-14,44.73052978515625
2016-06-15,44.376068115234375
2016-06-16,44.600399017333984
2016-06-17,44.22798538208008
2016-06-20,44.52860641479492
2016-06-21,44.72156524658203
2016-06-22,44.977317810058594
2016-06-23,45.09846496582031
2016-06-24,44.053001403808594
2016-06-27,44.30426788330078
2016-06-28,44.86064147949219
2016-06-29,44.83373260498047
2016-06-30,46.16635513305664
2016-07-01,45.906105041503906
2016-07-05,46.36827087402344
2016-07-06,45.45741271972656
2016-07-07,45.165771484375
2016-07-08,45.45293426513672
2016-07-11,45.62792205810547
2016-07-12,44.67667770385742
2016-07-13,44.86064147949219
2016-07-14,44.85166931152344
2016-07-15,44.999752044677734
2016-07-18,44.79784393310547
2016-07-19,45.19269943237305
2016-07-20,44.69911193847656
2016-07-21,44.600399017333984
2016-07-22,44.999752044677734
2016-07-25,45.03116226196289
2016-07-26,44.34912872314453
2016-07-27,43.86006546020508
2016-07-28,44.20107650756836
2016-07-29,44.07992172241211
2016-08-01,44.51066207885742
2016-08-02,44.04851531982422
2016-08-03,43.80173873901367
2016-08-04,45.39909744262695
2016-08-05,45.102943420410156
2016-08-08,44.90103530883789
2016-08-09,45.29587936401367
2016-08-10,45.502288818359375
2016-08-11,45.171348571777344
2016-08-12,45.243385314941406
2016-08-15,45.0407600402832
2016-08-16,44.707557678222656
2016-08-17,44.6805419921875
2016-08-18,44.995723724365234
2016-08-19,44.76158905029297
2016-08-22,44.9552116394043
2016-08-23,44.896663665771484
2016-08-24,44.6445198059082
2016-08-25,44.88766860961914
2016-08-26,44.622005462646484
2016-08-29,45.027244567871094
2016-08-30,44.770591735839844
2016-08-31,44.766090393066406
2016-09-01,44.91468811035156
2016-09-02,45.00022506713867
2016-09-06,45.306419372558594
2016-09-07,44.243778228759766
2016-09-08,43.67642593383789
2016-09-09,42.67682647705078
2016-09-12,42.811912536621094
2016-09-13,42.289588928222656
2016-09-14,42.15450668334961
2016-09-15,42.42467498779297
2016-09-16,42.14549255371094
2016-09-19,42.271575927734375
2016-09-20,42.70384216308594
2016-09-21,43.09107208251953
2016-09-22,43.946598052978516
2016-09-23,43.352237701416016
2016-09-26,43.21714782714844
2016-09-27,43.18113327026367
2016-09-28,43.52334976196289
2016-09-29,42.82992172241211
2016-09-30,43.154109954833984
2016-10-03,42.32561492919922
2016-10-04,41.641197204589844
2016-10-05,41.659217834472656
2016-10-06,41.79428482055664
2016-10-07,42.25357437133789
2016-10-10,42.334617614746094
2016-10-11,42.29859924316406
2016-10-12,43.08207321166992
2016-10-13,43.028038024902344
2016-10-14,43.154109954833984
2016-10-17,43.47831726074219
2016-10-18,43.406272888183594
2016-10-19,42.99202346801758
2016-10-20,42.766883850097656
2016-10-21,42.78488540649414
2016-10-24,42.622802734375
2016-10-25,43.325225830078125
2016-10-26,43.07305908203125
2016-10-27,42.983009338378906
2016-10-28,43.44229507446289
2016-10-31,43.460296630859375
2016-11-01,42.856937408447266
2016-11-02,42.55074691772461
2016-11-03,39.73203659057617
2016-11-04,39.425865173339844
2016-11-07,40.01121139526367
2016-11-08,41.28097915649414
2016-11-09,41.01081085205078
2016-11-10,39.074649810791016
2016-11-11,39.36281967163086
2016-11-14,39.71365737915039
2016-11-15,40.3014030456543
2016-11-16,40.33758544921875
2016-11-17,40.1748161315918
2016-11-18,40.500343322753906
2016-11-21,40.52747344970703
2016-11-22,40.563629150390625
2016-11-23,40.38279342651367
2016-11-25,40.744476318359375
2016-11-28,40.563629150390625
2016-11-29,40.545555114746094
2016-11-30,39.59611892700195
2016-12-01,38.673789978027344
2016-12-02,39.252506256103516
2016-12-05,39.93068313598633
2016-12-06,40.464168548583984
2016-12-07,40.58170700073242
2016-12-08,39.59611892700195
2016-12-09,40.075347900390625
2016-12-12,40.21098709106445
2016-12-13,40.08439254760742
2016-12-14,40.464168548583984
2016-12-15,40.554595947265625
2016-12-16,40.6540641784668
2016-12-19,40.355674743652344
2016-12-20,40.45513916015625
2016-12-21,40.3014030456543
2016-12-22,40.247154235839844
2016-12-23,40.43703842163086
2016-12-27,40.71735763549805
2016-12-28,39.921634674072266
2016-12-29,40.52747344970703
2016-12-30,39.95780563354492
2017-01-03,40.09343719482422
2017-01-04,40.418975830078125
2017-01-05,40.59076690673828
2017-01-06,40.57267379760742
2017-01-09,40.057273864746094
2017-01-10,39.40623474121094
2017-01-11,39.388145446777344
2017-01-12,39.3067626953125
2017-01-13,39.587074279785156
2017-01-17,40.256202697753906
2017-01-18,40.45513916015625
2017-01-19,40.62692642211914
2017-01-20,41.18755340576172
2017-01-23,41.16946029663086
2017-01-24,41.67582702636719
2017-01-25,41.80242156982422
2017-01-26,41.68488311767578
2017-01-27,40.99766540527344
2017-01-30,40.97053527832031
2017-01-31,40.88916015625
2017-02-01,40.916282653808594
2017-02-02,41.16946029663086
2017-02-03,41.42264938354492
2017-02-06,41.097145080566406
2017-02-07,42.74282455444336
2017-02-08,43.249183654785156
2017-02-09,43.4661979675293
2017-02-10,43.61992645263672
2017-02-13,43.78268814086914
2017-02-14,43.882137298583984
2017-02-15,44.117252349853516
2017-02-16,44.41682434082031
2017-02-17,45.11579132080078
2017-02-21,45.034095764160156
2017-02-22,45.10670852661133
2017-02-23,45.04316711425781
2017-02-24,44.961456298828125
2017-02-27,44.98870849609375
2017-02-28,45.24287796020508
2017-03-01,45.596893310546875
2017-03-02,45.56059265136719
2017-03-03,45.251953125
2017-03-06,45.08856201171875
2017-03-07,44.97962188720703
2017-03-08,44.94330978393555
2017-03-09,45.052242279052734
2017-03-10,45.41535949707031
2017-03-13,45.251953125
2017-03-14,45.161170959472656
2017-03-15,45.55150604248047
2017-03-16,45.48796844482422
2017-03-17,45.47889709472656
2017-03-20,45.56059265136719
2017-03-21,45.696754455566406
2017-03-22,45.64228820800781
2017-03-23,45.696754455566406
2017-03-24,45.58781814575195
2017-03-27,45.64228820800781
2017-03-28,45.62413787841797
2017-03-29,45.42443084716797
2017-03-30,45.41535949707031
2017-03-31,45.27010726928711
2017-04-03,45.28826141357422
2017-04-04,45.161170959472656
2017-04-05,44.99778366088867
2017-04-06,45.17026138305664
2017-04-07,44.97962188720703
2017-04-10,45.27919387817383
2017-04-11,45.39719009399414
2017-04-12,45.40626525878906
2017-04-13,45.206565856933594
2017-04-17,45.696754455566406
2017-04-18,46.0235481262207
2017-04-19,45.9781608581543
2017-04-20,45.63321304321289
2017-04-21,45.61505889892578
2017-04-24,45.74213409423828
2017-04-25,45.66044998168945
2017-04-26,45.19748306274414
2017-04-27,45.18840789794922
2017-04-28,44.961456298828125
2017-05-01,44.77083969116211
2017-05-02,44.326045989990234
2017-05-03,44.253414154052734
2017-05-04,46.15971374511719
2017-05-05,46.09616470336914
2017-05-08,45.950931549072266
2017-05-09,45.651371002197266
2017-05-10,46.17787170410156
2017-05-11,45.9963264465332
2017-05-12,45.741188049316406
2017-05-15,45.786739349365234
2017-05-16,45.08514404296875
2017-05-17,45.29470443725586
2017-05-18,45.26736831665039
2017-05-19,45.322044372558594
2017-05-22,45.577171325683594
2017-05-23,45.84141540527344
2017-05-24,46.22410583496094
2017-05-25,46.65237045288086
2017-05-26,46.56124496459961
2017-05-30,46.95304870605469
2017-05-31,47.071502685546875
2017-06-01,47.6091194152832
2017-06-02,47.90068054199219
2017-06-05,47.946231842041016
2017-06-06,48.12846374511719
2017-06-07,48.52939224243164
2017-06-08,48.12846374511719
2017-06-09,48.292476654052734
2017-06-12,48.20137023925781
2017-06-13,48.110252380371094
2017-06-14,48.45649337768555
2017-06-15,48.79363250732422
2017-06-16,48.474727630615234
2017-06-19,48.97587585449219
2017-06-20,48.775421142578125
2017-06-21,48.31071472167969
2017-06-22,48.146705627441406
2017-06-23,48.328941345214844
2017-06-26,48.37449645996094
2017-06-27,48.00090789794922
2017-06-28,47.90979766845703
2017-06-29,47.20817947387695
2017-06-30,47.271976470947266
2017-07-03,47.39952850341797
2017-07-05,47.180843353271484
2017-07-06,47.33575439453125
2017-07-07,47.381309509277344
2017-07-10,47.66377639770508
2017-07-11,47.54532241821289
2017-07-12,47.29019546508789
2017-07-13,47.381309509277344
2017-07-14,47.946231842041016
2017-07-17,48.593177795410156
2017-07-18,48.86653137207031
2017-07-19,48.2469367980957
2017-07-20,48.28337860107422
2017-07-21,48.52939224243164
2017-07-24,48.110252380371094
2017-07-25,48.593177795410156
2017-07-26,48.90298080444336
2017-07-27,49.02143096923828
2017-07-28,48.56584167480469
2017-07-31,48.611392974853516
2017-08-01,48.301597595214844
2017-08-02,48.04646682739258
2017-08-03,47.1717414855957
2017-08-04,45.914306640625
2017-08-07,45.82319641113281
2017-08-08,45.285606384277344
2017-08-09,45.48606491088867
2017-08-10,45.17625045776367
2017-08-11,45.386634826660156
2017-08-14,45.715919494628906
2017-08-15,45.523841857910156
2017-08-16,45.98117446899414
2017-08-17,45.59700393676758
2017-08-18,45.77994918823242
2017-08-21,46.10008239746094
2017-08-22,46.07264709472656
2017-08-23,45.77994918823242
2017-08-24,45.36833953857422
2017-08-25,45.496395111083984
2017-08-28,45.496395111083984
2017-08-29,45.295166015625
2017-08-30,45.36833953857422
2017-08-31,45.88969802856445
2017-09-01,45.926292419433594
2017-09-05,46.09093475341797
2017-09-06,45.5695686340332
2017-09-07,45.258583068847656
2017-09-08,44.92929458618164
2017-09-11,45.386634826660156
2017-09-12,45.21284103393555
2017-09-13,45.07564163208008
2017-09-14,45.4232292175293
2017-09-15,46.127532958984375
2017-09-18,46.29216766357422
2017-09-19,46.25558090209961
2017-09-20,45.450660705566406
2017-09-21,44.3530387878418
2017-09-22,44.46281051635742
2017-09-25,44.334747314453125
2017-09-26,44.58171081542969
2017-09-27,43.941429138183594
2017-09-28,44.01459503173828
2017-09-29,44.31645584106445
2017-10-02,43.840816497802734
2017-10-03,43.31945037841797
2017-10-04,43.57554626464844
2017-10-05,43.840816497802734
2017-10-06,43.40176773071289
2017-10-09,43.00845718383789
2017-10-10,43.33774185180664
2017-10-11,43.356021881103516
2017-10-12,43.64873123168945
2017-10-13,43.868255615234375
2017-10-16,43.77678298950195
2017-10-17,43.63043975830078
2017-10-18,43.36518859863281
2017-10-19,43.24626159667969
2017-10-20,42.240108489990234
2017-10-23,42.249267578125
2017-10-24,41.819366455078125
2017-10-25,41.85594940185547
2017-10-26,41.85594940185547
2017-10-27,41.4534912109375
2017-10-30,40.987003326416016
2017-10-31,41.3162841796875
2017-11-01,42.240108489990234
2017-11-02,41.55410385131836
2017-11-03,40.17293930053711
2017-11-06,39.62412643432617
2017-11-07,40.02658462524414
2017-11-08,40.657711029052734
2017-11-09,40.246116638183594
2017-11-10,40.93212127685547
2017-11-13,41.654727935791016
2017-11-14,42.012935638427734
2017-11-15,40.79130935668945
2017-11-16,41.46183395385742
2017-11-17,41.10360336303711
2017-11-20,41.039310455322266
2017-11-21,41.1495361328125
2017-11-22,41.112789154052734
2017-11-24,41.16790771484375
2017-11-27,41.425086975097656
2017-11-28,41.93028259277344
2017-11-29,42.97739028930664
2017-11-30,43.25294494628906
2017-12-01,43.02330017089844
2017-12-04,44.41027069091797
2017-12-05,44.345977783203125
2017-12-06,43.89590072631836
2017-12-07,44.20820617675781
2017-12-08,44.4561882019043
2017-12-11,44.05204391479492
2017-12-12,44.447017669677734
2017-12-13,44.20820617675781
2017-12-14,44.51131057739258
2017-12-15,45.06242370605469
2017-12-18,45.24611282348633
2017-12-19,45.209373474121094
2017-12-20,45.44819641113281
