,ROL
2017-09-13,17.903846740722656
2017-09-14,18.128108978271484
2017-09-15,17.944623947143555
2017-09-18,17.86714744567871
2017-09-19,18.018014907836914
2017-09-20,18.111793518066406
2017-09-21,18.124027252197266
2017-09-22,18.234119415283203
2017-09-25,18.30750846862793
2017-09-26,18.59292984008789
2017-09-27,18.564388275146484
2017-09-28,18.66224479675293
2017-09-29,18.813106536865234
2017-10-02,18.641857147216797
2017-10-03,18.809024810791016
2017-10-04,18.84572410583496
2017-10-05,18.813106536865234
2017-10-06,19.11075782775879
2017-10-09,19.175992965698242
2017-10-10,19.298320770263672
2017-10-11,19.359477996826172
2017-10-12,19.404329299926758
2017-10-13,19.412487030029297
2017-10-16,19.436948776245117
2017-10-17,19.49403190612793
2017-10-18,19.432870864868164
2017-10-19,19.432870864868164
2017-10-20,19.449182510375977
2017-10-23,19.416561126708984
2017-10-24,19.224929809570312
2017-10-25,17.9813175201416
2017-10-26,17.95685577392578
2017-10-27,17.71221160888672
2017-10-30,17.6265869140625
2017-10-31,17.903846740722656
2017-11-01,17.818220138549805
2017-11-02,18.225961685180664
2017-11-03,18.462448120117188
2017-11-06,18.39313507080078
2017-11-07,18.499149322509766
2017-11-08,18.446138381958008
2017-11-09,18.321191787719727
2017-11-10,18.431806564331055
2017-11-13,18.575199127197266
2017-11-14,18.55471420288086
2017-11-15,18.407222747802734
2017-11-16,18.56290054321289
2017-11-17,18.43999481201172
2017-11-20,18.51373863220215
2017-11-21,18.599775314331055
2017-11-22,18.566999435424805
2017-11-24,18.526033401489258
2017-11-27,18.534221649169922
2017-11-28,18.57929229736328
2017-11-29,18.890653610229492
2017-11-30,18.988977432250977
2017-12-01,19.132369995117188
2017-12-04,18.886560440063477
2017-12-05,18.6776123046875
2017-12-06,18.915233612060547
2017-12-07,19.03404426574707
2017-12-08,18.84558868408203
2017-12-11,18.575199127197266
2017-12-12,18.558805465698242
2017-12-13,18.759546279907227
2017-12-14,18.722681045532227
2017-12-15,19.18153190612793
2017-12-18,19.19382095336914
2017-12-19,19.222497940063477
2017-12-20,19.316728591918945
2017-12-21,19.20201301574707
2017-12-22,19.029943466186523
2017-12-26,19.120079040527344
2017-12-27,19.173337936401367
2017-12-28,19.08320426940918
2017-12-29,19.06272315979004
2018-01-02,19.11187744140625
2018-01-03,19.042234420776367
2018-01-04,19.398662567138672
2018-01-05,19.30034065246582
2018-01-08,19.492891311645508
2018-01-09,19.517467498779297
2018-01-10,19.33311653137207
2018-01-11,19.53795623779297
2018-01-12,19.509275436401367
2018-01-16,19.45602035522461
2018-01-17,19.53795623779297
2018-01-18,19.501081466674805
2018-01-19,19.61579704284668
2018-01-22,19.61579704284668
2018-01-23,19.61579704284668
2018-01-24,20.685081481933594
2018-01-25,20.685081481933594
2018-01-26,20.73423957824707
2018-01-29,20.582658767700195
2018-01-30,20.361427307128906
2018-01-31,20.21394157409668
2018-02-01,20.140199661254883
2018-02-02,19.746898651123047
2018-02-05,19.173337936401367
2018-02-06,19.197917938232422
2018-02-07,19.517467498779297
2018-02-08,18.679250717163086
2018-02-09,18.835386276245117
2018-02-12,19.344900131225586
2018-02-13,19.385982513427734
2018-02-14,19.80510139465332
2018-02-15,20.031091690063477
2018-02-16,20.499507904052734
2018-02-20,20.524166107177734
2018-02-21,20.536489486694336
2018-02-22,20.70084571838379
2018-02-23,21.02956199645996
2018-02-26,21.128175735473633
2018-02-27,20.922731399536133
2018-02-28,20.65565299987793
2018-03-01,20.318716049194336
2018-03-02,20.405006408691406
2018-03-05,20.647432327270508
2018-03-06,21.054216384887695
2018-03-07,21.452783584594727
2018-03-08,21.461002349853516
2018-03-09,21.723976135253906
2018-03-12,21.703432083129883
2018-03-13,21.461002349853516
2018-03-14,21.247337341308594
2018-03-15,21.091196060180664
2018-03-16,21.144611358642578
2018-03-19,21.148723602294922
2018-03-20,21.354169845581055
2018-03-21,21.284320831298828
2018-03-22,20.840547561645508
2018-03-23,20.56114959716797
2018-03-26,21.210359573364258
2018-03-27,20.71728515625
2018-03-28,20.73782730102539
2018-03-29,20.96792984008789
2018-04-02,20.548818588256836
2018-04-03,20.8857479095459
2018-04-04,21.128175735473633
2018-04-05,21.07476043701172
2018-04-06,20.64332389831543
2018-04-09,20.828227996826172
2018-04-10,21.08708953857422
2018-04-11,20.992586135864258
2018-04-12,21.08708953857422
2018-04-13,21.078868865966797
2018-04-16,21.629467010498047
2018-04-17,22.167739868164062
2018-04-18,22.044471740722656
2018-04-19,21.71164894104004
2018-04-20,21.43224334716797
2018-04-23,21.259668350219727
2018-04-24,20.82411766052246
2018-04-25,20.277624130249023
2018-04-26,20.191341400146484
2018-04-27,20.158464431762695
2018-04-30,19.936586380004883
2018-05-01,20.063961029052734
2018-05-02,19.936586380004883
2018-05-03,19.961238861083984
2018-05-04,20.35569953918457
2018-05-07,20.573469161987305
2018-05-08,20.507728576660156
2018-05-09,20.454160690307617
2018-05-10,20.48712730407715
2018-05-11,20.829133987426758
2018-05-14,20.721988677978516
2018-05-15,20.660186767578125
2018-05-16,20.62722396850586
2018-05-17,20.602497100830078
2018-05-18,20.647823333740234
2018-05-21,20.940372467041016
2018-05-22,20.6313419342041
2018-05-23,20.643701553344727
2018-05-24,20.73435401916504
2018-05-25,20.651945114135742
2018-05-29,20.742597579956055
2018-05-30,21.051639556884766
2018-05-31,20.507726669311523
2018-06-01,20.606616973876953
2018-06-04,21.17524528503418
2018-06-05,21.360673904418945
2018-06-06,21.653228759765625
2018-06-07,21.756237030029297
2018-06-08,21.760358810424805
2018-06-11,21.52549171447754
2018-06-12,21.752117156982422
2018-06-13,21.364788055419922
2018-06-14,21.537853240966797
2018-06-15,21.682069778442383
2018-06-18,21.8098087310791
2018-06-19,21.723276138305664
2018-06-20,21.6079044342041
2018-06-21,21.603776931762695
2018-06-22,21.595542907714844
2018-06-25,21.484281539916992
2018-06-26,21.44719696044922
2018-06-27,21.344188690185547
2018-06-28,21.620258331298828
2018-06-29,21.66558837890625
2018-07-02,21.88809585571289
2018-07-03,21.768598556518555
2018-07-05,21.896337509155273
2018-07-06,22.22597312927246
2018-07-09,22.654510498046875
2018-07-10,22.662748336791992
2018-07-11,22.699832916259766
2018-07-12,23.00887107849121
2018-07-13,22.761642456054688
2018-07-16,22.67511749267578
2018-07-17,22.633907318115234
2018-07-18,22.868776321411133
2018-07-19,22.868776321411133
2018-07-20,23.02123260498047
2018-07-23,23.095401763916016
2018-07-24,22.83169174194336
2018-07-25,23.00887107849121
2018-07-26,23.11188316345215
2018-07-27,22.99650764465332
2018-07-30,22.456722259521484
2018-07-31,22.63802146911621
2018-08-01,23.09128189086914
2018-08-02,23.317909240722656
2018-08-03,23.22726058959961
2018-08-06,23.43740463256836
2018-08-07,23.22313690185547
2018-08-08,23.177814483642578
2018-08-09,23.132373809814453
2018-08-10,23.227378845214844
2018-08-13,23.19846534729004
2018-08-14,23.44217872619629
2018-08-15,23.413259506225586
2018-08-16,23.61566734313965
2018-08-17,23.623939514160156
2018-08-20,23.739593505859375
2018-08-21,23.834609985351562
2018-08-22,23.892431259155273
2018-08-23,24.012229919433594
2018-08-24,24.19398307800293
2018-08-27,24.578144073486328
2018-08-28,24.6070613861084
2018-08-29,24.681411743164062
2018-08-30,24.79707908630371
2018-08-31,24.817731857299805
2018-09-04,24.991220474243164
2018-09-05,24.958175659179688
2018-09-06,25.2514591217041
2018-09-07,25.41670036315918
2018-09-10,25.685195922851562
2018-09-11,25.875207901000977
2018-09-12,26.222190856933594
2018-09-13,26.32133674621582
2018-09-14,26.197412490844727
2018-09-17,26.131315231323242
2018-09-18,26.503093719482422
2018-09-19,25.79672622680664
2018-09-20,25.920652389526367
2018-09-21,25.82151222229004
2018-09-24,25.49931526184082
2018-09-25,25.80912208557129
2018-09-26,24.916873931884766
2018-09-27,24.4790096282959
2018-09-28,25.069711685180664
2018-10-01,24.379863739013672
2018-10-02,24.5574893951416
2018-10-03,24.293121337890625
2018-10-04,24.392261505126953
2018-10-05,24.48727035522461
2018-10-08,24.342695236206055
2018-10-09,24.417041778564453
2018-10-10,23.392608642578125
2018-10-11,22.94648551940918
2018-10-12,23.194334030151367
2018-10-15,23.264554977416992
2018-10-16,23.772645950317383
2018-10-17,23.698286056518555
2018-10-18,23.334779739379883
2018-10-19,23.500015258789062
2018-10-22,23.54545021057129
2018-10-23,23.30999755859375
2018-10-24,23.665241241455078
2018-10-25,23.43804931640625
2018-10-26,23.537185668945312
2018-10-29,23.714813232421875
2018-10-30,24.07006072998047
2018-10-31,24.454225540161133
2018-11-01,24.268333435058594
2018-11-02,24.516183853149414
2018-11-05,24.549232482910156
2018-11-06,24.50379180908203
2018-11-07,25.41670036315918
2018-11-08,25.697200775146484
2018-11-09,25.427885055541992
2018-11-12,25.013545989990234
2018-11-13,24.839519500732422
2018-11-14,24.860239028930664
2018-11-15,25.229000091552734
2018-11-16,25.618478775024414
2018-11-19,25.427885055541992
2018-11-20,25.15027618408203
2018-11-21,24.988683700561523
2018-11-23,24.860239028930664
2018-11-26,25.320152282714844
2018-11-27,25.59776496887207
2018-11-28,26.302127838134766
2018-11-29,26.413999557495117
2018-11-30,26.335281372070312
2018-12-03,26.430580139160156
2018-12-04,25.90022850036621
2018-12-06,24.425189971923828
2018-12-07,23.72081184387207
2018-12-10,23.770530700683594
2018-12-11,23.760175704956055
2018-12-12,23.79124641418457
2018-12-13,23.3499755859375
2018-12-14,22.747119903564453
2018-12-17,22.28099250793457
2018-12-18,22.19398307800293
2018-12-19,21.93915557861328
2018-12-20,21.821075439453125
2018-12-21,21.51032257080078
2018-12-24,21.000680923461914
2018-12-26,21.87079620361328
2018-12-27,22.2747745513916
2018-12-28,22.16912078857422
2018-12-31,22.436363220214844
2019-01-02,22.23126983642578
2019-01-03,21.970237731933594
2019-01-04,22.68497085571289
2019-01-07,22.747119903564453
2019-01-08,23.15731430053711
2019-01-09,23.623435974121094
2019-01-10,24.02741813659668
2019-01-11,23.80368423461914
2019-01-14,23.847183227539062
2019-01-15,23.983919143676758
2019-01-16,23.7104549407959
2019-01-17,23.555072784423828
2019-01-18,24.039852142333984
2019-01-22,23.86583137512207
2019-01-23,23.12002182006836
2019-01-24,23.480493545532227
2019-01-25,23.698026657104492
2019-01-28,23.219467163085938
2019-01-29,22.952219009399414
2019-01-30,23.020580291748047
2019-01-31,23.144882202148438
2019-02-01,23.25675392150879
2019-02-04,22.939790725708008
2019-02-05,23.399700164794922
2019-02-06,23.244325637817383
2019-02-07,23.374839782714844
2019-02-08,23.596092224121094
2019-02-11,23.85785675048828
2019-02-12,24.29412841796875
2019-02-13,24.53719711303711
2019-02-14,24.73040008544922
2019-02-15,24.998394012451172
2019-02-19,24.749101638793945
2019-02-20,24.52473258972168
2019-02-21,24.69300651550293
2019-02-22,24.5745906829834
2019-02-25,24.41254234313965
2019-02-26,24.406314849853516
2019-02-27,24.487329483032227
2019-02-28,24.71793556213379
2019-03-01,24.792728424072266
2019-03-04,25.11681365966797
2019-03-05,25.09188461303711
2019-03-06,25.060718536376953
2019-03-07,24.91114616394043
2019-03-08,24.998394012451172
2019-03-11,25.36610984802246
2019-03-12,25.35365104675293
2019-03-13,25.584243774414062
2019-03-14,25.5655517578125
2019-03-15,25.21653175354004
2019-03-18,25.54685401916504
2019-03-19,25.447132110595703
2019-03-20,25.27262306213379
2019-03-21,25.609174728393555
2019-03-22,25.16667366027832
2019-03-25,25.285091400146484
2019-03-26,25.54685401916504
2019-03-27,25.683969497680664
2019-03-28,25.983121871948242
2019-03-29,25.93950080871582
2019-04-01,26.151399612426758
2019-04-02,26.09531021118164
2019-04-03,26.276050567626953
2019-04-04,25.989356994628906
2019-04-05,26.01428985595703
2019-04-08,26.057910919189453
2019-04-09,25.97066307067871
2019-04-10,26.076614379882812
2019-04-11,26.431861877441406
2019-04-12,26.755952835083008
2019-04-15,26.836973190307617
2019-04-16,26.893068313598633
2019-04-17,26.768415451049805
2019-04-18,26.986549377441406
2019-04-22,27.080039978027344
2019-04-23,27.267013549804688
2019-04-24,24.52473258972168
2019-04-25,24.375146865844727
2019-04-26,24.368921279907227
2019-04-29,24.2442626953125
2019-04-30,24.100923538208008
2019-05-01,23.147356033325195
2019-05-02,23.384191513061523
2019-05-03,23.596092224121094
2019-05-06,23.41535186767578
2019-05-07,22.90428924560547
2019-05-08,22.89182472229004
2019-05-09,22.801197052001953
2019-05-10,22.776195526123047
2019-05-13,22.31367301940918
2019-05-14,22.582435607910156
2019-05-15,22.701189041137695
2019-05-16,23.06370735168457
2019-05-17,23.051210403442383
2019-05-20,23.13871192932129
2019-05-21,23.463726043701172
2019-05-22,23.438730239868164
2019-05-23,23.03870964050293
2019-05-24,23.144968032836914
2019-05-28,22.86370086669922
2019-05-29,23.07621192932129
2019-05-30,23.582490921020508
2019-05-31,23.482479095458984
2019-06-03,23.326231002807617
2019-06-04,23.73249626159668
2019-06-05,23.744998931884766
2019-06-06,23.73249626159668
2019-06-07,24.057506561279297
2019-06-10,23.888750076293945
2019-06-11,23.463726043701172
2019-06-12,23.61998748779297
2019-06-13,23.59499168395996
2019-06-14,23.532482147216797
2019-06-17,23.426231384277344
2019-06-18,23.557483673095703
2019-06-19,23.657495498657227
2019-06-20,23.73249626159668
2019-06-21,23.488731384277344
2019-06-24,22.90744972229004
2019-06-25,22.901203155517578
2019-06-26,22.132410049438477
2019-06-27,22.89495086669922
2019-06-28,22.419923782348633
2019-07-01,22.651185989379883
2019-07-02,22.92620086669922
2019-07-03,23.163715362548828
2019-07-05,23.244964599609375
2019-07-08,23.163715362548828
2019-07-09,23.13871192932129
2019-07-10,23.269969940185547
2019-07-11,23.294965744018555
2019-07-12,23.413724899291992
2019-07-15,23.54498291015625
2019-07-16,23.60749053955078
2019-07-17,23.626239776611328
2019-07-18,23.688739776611328
2019-07-19,23.63873863220215
2019-07-22,23.76999282836914
2019-07-23,23.845001220703125
2019-07-24,21.351119995117188
2019-07-25,21.26361656188965
2019-07-26,21.413619995117188
2019-07-29,21.17611312866211
2019-07-30,21.25736427307129
2019-07-31,20.957351684570312
2019-08-01,20.669836044311523
2019-08-02,20.6323299407959
2019-08-05,20.094802856445312
2019-08-06,20.319808959960938
2019-08-07,20.45107078552246
2019-08-08,20.82416534423828
2019-08-09,20.648591995239258
2019-08-12,20.378957748413086
2019-08-13,20.416584014892578
2019-08-14,20.19084930419922
2019-08-15,20.410316467285156
2019-08-16,20.723838806152344
2019-08-19,20.8492488861084
2019-08-20,20.792810440063477
2019-08-21,20.836702346801758
2019-08-22,20.698755264282227
2019-08-23,20.046627044677734
2019-08-26,19.889869689941406
2019-08-27,19.770729064941406
2019-08-28,20.059171676635742
2019-08-29,20.46674919128418
2019-08-30,20.573345184326172
2019-09-03,20.780269622802734
2019-09-04,21.056167602539062
2019-09-05,21.444936752319336
2019-09-06,21.269359588623047
2019-09-09,21.52018165588379
2019-09-10,21.670673370361328
2019-09-11,21.827438354492188
2019-09-12,21.770999908447266
2019-09-13,21.658130645751953
2019-09-16,21.720834732055664
2019-09-17,21.946571350097656
2019-09-18,21.676942825317383
2019-09-19,21.796085357666016
2019-09-20,21.664400100708008
2019-09-23,21.369691848754883
2019-09-24,21.375961303710938
2019-09-25,21.313257217407227
2019-09-26,21.2066593170166
2019-09-27,20.968385696411133
2019-09-30,21.36341667175293
2019-10-01,21.006004333496094
2019-10-02,20.94957160949707
2019-10-03,21.3257999420166
2019-10-04,21.60797119140625
2019-10-07,21.45747947692871
2019-10-08,21.350879669189453
2019-10-09,21.62678337097168
2019-10-10,21.83370590209961
2019-10-11,22.053173065185547
2019-10-14,21.98419952392578
2019-10-15,22.128419876098633
2019-10-16,22.19112205505371
2019-10-17,22.341609954833984
2019-10-18,22.548540115356445
2019-10-21,22.96238899230957
2019-10-22,22.561079025268555
2019-10-23,24.160043716430664
2019-10-24,24.203937530517578
2019-10-25,24.06598663330078
2019-10-28,23.827709197998047
2019-10-29,23.934307098388672
2019-10-30,23.9029541015625
2019-10-31,23.89668846130371
2019-11-01,24.24782943725586
2019-11-04,24.222747802734375
2019-11-05,24.254098892211914
2019-11-06,24.091068267822266
2019-11-07,24.4782657623291
2019-11-08,24.352346420288086
2019-11-11,24.138288497924805
2019-11-12,23.60943603515625
2019-11-13,23.571659088134766
2019-11-14,23.596843719482422
2019-11-15,23.093175888061523
2019-11-18,23.105770111083984
2019-11-19,23.055404663085938
2019-11-20,23.03021812438965
2019-11-21,22.520252227783203
2019-11-22,22.337671279907227
2019-11-25,22.23064613342285
2019-11-26,22.52655029296875
2019-11-27,22.58951187133789
2019-11-29,22.570619583129883
2019-12-02,22.3124942779541
2019-12-03,22.255830764770508
2019-12-04,22.11102294921875
2019-12-05,21.676610946655273
2019-12-06,21.56328773498535
2019-12-09,21.789936065673828
2019-12-10,21.204421997070312
2019-12-11,21.072214126586914
2019-12-12,20.92740249633789
2019-12-13,20.744827270507812
2019-12-16,20.75741195678711
2019-12-17,20.770009994506836
2019-12-18,20.744827270507812
2019-12-19,20.618911743164062
2019-12-20,20.946292877197266
2019-12-23,21.015544891357422
2019-12-24,20.763715744018555
2019-12-26,20.675565719604492
2019-12-27,20.56224822998047
2019-12-30,20.70075225830078
2019-12-31,20.87704086303711
2020-01-02,20.9903621673584
2020-01-03,20.921106338500977
2020-01-06,20.921106338500977
2020-01-07,20.933704376220703
2020-01-08,20.91481590270996
2020-01-09,21.248491287231445
2020-01-10,21.865482330322266
2020-01-13,22.02288055419922
2020-01-14,22.066953659057617
2020-01-15,22.186573028564453
2020-01-16,22.43840789794922
2020-01-17,22.576915740966797
2020-01-21,22.595800399780273
2020-01-22,22.71542739868164
2020-01-23,23.049110412597656
2020-01-24,23.049110412597656
2020-01-27,22.8161563873291
2020-01-28,23.12465476989746
2020-01-29,23.798309326171875
2020-01-30,24.062734603881836
2020-01-31,23.892744064331055
2020-02-03,24.226428985595703
2020-02-04,24.541217803955078
2020-02-05,24.541217803955078
2020-02-06,24.761573791503906
2020-02-07,24.370038986206055
2020-02-10,24.610010147094727
2020-02-11,24.944713592529297
2020-02-12,25.045751571655273
2020-02-13,25.140483856201172
2020-02-14,25.14679718017578
2020-02-18,24.881567001342773
2020-02-19,25.083646774291992
2020-02-20,25.24152374267578
2020-02-21,25.532020568847656
2020-02-24,25.045751571655273
2020-02-25,24.414241790771484
2020-02-26,24.54686164855957
2020-02-27,23.782733917236328
2020-02-28,23.643798828125
2020-03-02,24.698423385620117
2020-03-03,24.08586311340332
2020-03-04,25.310989379882812
2020-03-05,25.715160369873047
2020-03-06,25.10259246826172
2020-03-09,24.17426872253418
2020-03-10,25.48149871826172
2020-03-11,24.268993377685547
2020-03-12,21.705059051513672
2020-03-13,23.883769989013672
2020-03-16,22.5765438079834
2020-03-17,24.066917419433594
2020-03-18,23.378564834594727
2020-03-19,22.48181915283203
2020-03-20,22.1029109954834
2020-03-23,19.936830520629883
2020-03-24,21.35141944885254
2020-03-25,20.58097267150879
2020-03-26,21.275630950927734
2020-03-27,21.63559341430664
2020-03-30,22.63338279724121
2020-03-31,22.822837829589844
2020-04-01,22.203950881958008
2020-04-02,22.53234100341797
2020-04-03,22.766002655029297
2020-04-06,23.492237091064453
2020-04-07,22.696533203125
2020-04-08,22.677589416503906
2020-04-09,22.747047424316406
2020-04-13,22.652328491210938
2020-04-14,23.73221206665039
2020-04-15,23.271209716796875
2020-04-16,24.212162017822266
2020-04-17,24.60369300842285
2020-04-20,23.98481559753418
2020-04-21,23.403827667236328
2020-04-22,23.807992935180664
2020-04-23,23.713266372680664
2020-04-24,24.08586311340332
2020-04-27,24.93840217590332
2020-04-28,25.689897537231445
2020-04-29,25.329933166503906
2020-04-30,25.260473251342773
2020-05-01,25.260473251342773
2020-05-04,25.689897537231445
2020-05-05,26.169843673706055
2020-05-06,26.106693267822266
2020-05-07,26.340354919433594
2020-05-08,26.757951736450195
2020-05-11,26.859188079833984
2020-05-12,26.042972564697266
2020-05-13,25.334321975708008
2020-05-14,25.47351837158203
2020-05-15,25.30901336669922
2020-05-18,24.935699462890625
2020-05-19,24.80282974243164
2020-05-20,24.752214431762695
2020-05-21,24.448509216308594
2020-05-22,24.505451202392578
2020-05-26,24.669960021972656
2020-05-27,25.13184928894043
2020-05-28,25.359630584716797
2020-05-29,26.447921752929688
2020-06-01,26.713665008544922
2020-06-02,27.1439151763916
2020-06-03,28.225873947143555
2020-06-04,27.536205291748047
2020-06-05,27.479263305664062
2020-06-08,28.2005672454834
2020-06-09,27.523550033569336
2020-06-10,27.51089859008789
2020-06-11,26.593446731567383
2020-06-12,26.201156616210938
2020-06-15,26.542831420898438
2020-06-16,26.808568954467773
2020-06-17,26.8022403717041
2020-06-18,26.8022403717041
2020-06-19,26.47955322265625
2020-06-22,26.523845672607422
2020-06-23,26.378314971923828
2020-06-24,26.0050106048584
2020-06-25,26.416282653808594
2020-06-26,26.125228881835938
2020-06-29,26.34035301208496
2020-06-30,26.821226119995117
2020-07-01,27.06165885925293
2020-07-02,27.245153427124023
2020-07-06,27.04900550842285
2020-07-07,28.86492919921875
2020-07-08,28.447328567504883
2020-07-09,28.972497940063477
2020-07-10,28.40936279296875
2020-07-13,28.13096809387207
2020-07-14,28.694089889526367
2020-07-15,29.807689666748047
2020-07-16,29.73809051513672
2020-07-17,30.23161506652832
2020-07-20,30.23161506652832
2020-07-21,30.098745346069336
2020-07-22,30.794742584228516
2020-07-23,30.851694107055664
2020-07-24,30.801069259643555
2020-07-27,31.18070411682129
2020-07-28,30.908626556396484
2020-07-29,32.42717361450195
2020-07-30,32.667606353759766
2020-07-31,33.15481185913086
2020-08-03,33.49647903442383
2020-08-04,33.850807189941406
2020-08-05,34.10388946533203
2020-08-06,33.93306350708008
2020-08-07,34.7631721496582
2020-08-10,34.71247863769531
2020-08-11,34.37662887573242
2020-08-12,34.56039047241211
2020-08-13,34.85187530517578
2020-08-14,34.680789947509766
2020-08-17,34.76950454711914
2020-08-18,34.5477180480957
2020-08-19,34.44633483886719
2020-08-20,34.75049591064453
2020-08-21,34.81386184692383
2020-08-24,35.03564453125
2020-08-25,34.680789947509766
2020-08-26,35.42852020263672
2020-08-27,34.9659423828125
2020-08-28,34.864559173583984
2020-08-31,34.940589904785156
2020-09-01,35.30812454223633
2020-09-02,36.106544494628906
2020-09-03,34.55405807495117
2020-09-04,34.592071533203125
2020-09-08,34.123165130615234
2020-09-09,35.175052642822266
2020-09-10,34.275238037109375
2020-09-11,34.29425048828125
2020-09-14,34.4019775390625
2020-09-15,34.71247863769531
2020-09-16,33.96474075317383
2020-09-17,33.977413177490234
2020-09-18,33.21701431274414
2020-09-21,33.16632080078125
2020-09-22,33.52117156982422
2020-09-23,33.14097595214844
2020-09-24,33.5528564453125
2020-09-25,33.996429443359375
2020-09-28,34.636436462402344
2020-09-29,34.53504180908203
2020-09-30,34.33860778808594
2020-10-01,34.097801208496094
2020-10-02,34.51604080200195
2020-10-05,35.28278350830078
2020-10-06,35.48554992675781
2020-10-07,36.18891906738281
2020-10-08,36.13188171386719
2020-10-09,36.41704559326172
2020-10-12,37.01903533935547
2020-10-13,37.22180938720703
2020-10-14,37.25349044799805
2020-10-15,37.68439483642578
2020-10-16,37.87449264526367
2020-10-19,37.52596664428711
2020-10-20,37.86181640625
2020-10-21,37.51963424682617
2020-10-22,37.67171859741211
2020-10-23,38.14695739746094
2020-10-26,37.70339584350586
2020-10-27,37.57032775878906
2020-10-28,38.882022857666016
2020-10-29,37.5132942199707
2020-10-30,36.6578369140625
2020-11-02,36.84794235229492
2020-11-03,37.652706146240234
2020-11-04,38.863014221191406
2020-11-05,40.10501480102539
2020-11-06,40.02263259887695
2020-11-09,36.20156478881836
2020-11-10,36.11891555786133
2020-11-11,37.75923538208008
2020-11-12,37.21882247924805
2020-11-13,37.4032096862793
2020-11-16,37.466773986816406
2020-11-17,36.875492095947266
2020-11-18,36.6466064453125
2020-11-19,37.32054138183594
2020-11-20,36.6338996887207
2020-11-23,36.29058074951172
2020-11-24,35.940895080566406
2020-11-25,35.5657844543457
2020-11-27,36.258785247802734
2020-11-30,36.354156494140625
2020-12-01,36.58304214477539
2020-12-02,35.06986999511719
2020-12-03,35.063514709472656
2020-12-04,35.31782150268555
2020-12-07,35.61029052734375
2020-12-08,35.92182540893555
2020-12-09,34.68840026855469
2020-12-10,34.42137145996094
2020-12-11,34.97132110595703
2020-12-14,36.67839813232422
2020-12-15,37.12662887573242
2020-12-16,37.384124755859375
2020-12-17,38.34733200073242
2020-12-18,38.71928024291992
2020-12-21,37.9277229309082
2020-12-22,38.95768737792969
2020-12-23,37.99448013305664
2020-12-24,38.19474792480469
2020-12-28,37.01219177246094
2020-12-29,36.354156494140625
2020-12-30,36.47812271118164
2020-12-31,37.26014709472656
2021-01-04,36.468589782714844
2021-01-05,37.06941604614258
2021-01-06,37.679771423339844
2021-01-07,38.30918502807617
2021-01-08,38.910011291503906
2021-01-11,39.01491165161133
2021-01-12,39.58710861206055
2021-01-13,38.0135498046875
2021-01-14,35.7342643737793
2021-01-15,35.51491928100586
2021-01-19,35.15252685546875
2021-01-20,36.010833740234375
2021-01-21,35.476776123046875
2021-01-22,35.30510711669922
2021-01-25,35.42909240722656
2021-01-26,35.32419204711914
2021-01-27,33.33100128173828
2021-01-28,34.313289642333984
2021-01-29,34.351436614990234
2021-02-01,34.542171478271484
2021-02-02,35.28603744506836
2021-02-03,34.914100646972656
2021-02-04,35.457698822021484
2021-02-05,35.8105583190918
2021-02-08,35.50537872314453
2021-02-09,36.241294860839844
2021-02-10,36.2508544921875
2021-02-11,35.98324203491211
2021-02-12,35.925899505615234
2021-02-16,35.2091064453125
2021-02-17,34.97972869873047
2021-02-18,34.941505432128906
2021-02-19,34.22470474243164
2021-02-22,33.52702713012695
2021-02-23,33.82329559326172
2021-02-24,33.89019775390625
2021-02-25,32.494842529296875
2021-02-26,31.701583862304688
2021-03-01,32.56173324584961
2021-03-02,32.016971588134766
2021-03-03,31.023006439208984
2021-03-04,30.487796783447266
2021-03-05,31.481760025024414
2021-03-08,31.05168342590332
2021-03-09,31.46263885498047
2021-03-10,31.797157287597656
2021-03-11,31.77803611755371
2021-03-12,31.577333450317383
2021-03-15,32.131649017333984
2021-03-16,31.519983291625977
2021-03-17,31.223712921142578
2021-03-18,31.548656463623047
2021-03-19,32.28457260131836
2021-03-22,32.848453521728516
2021-03-23,32.456600189208984
2021-03-24,32.313255310058594
2021-03-25,32.408817291259766
2021-03-26,32.67641830444336
2021-03-29,32.666866302490234
2021-03-30,32.418373107910156
2021-03-31,32.896236419677734
2021-04-01,33.288089752197266
2021-04-05,33.82329559326172
2021-04-06,33.72772979736328
2021-04-07,32.953582763671875
2021-04-08,33.41232681274414
2021-04-09,33.861534118652344
2021-04-12,34.04310989379883
2021-04-13,33.36455535888672
2021-04-14,33.163848876953125
2021-04-15,33.67037582397461
2021-04-16,33.708614349365234
2021-04-19,33.268978118896484
2021-04-20,33.62259292602539
2021-04-21,33.62259292602539
2021-04-22,33.72772979736328
2021-04-23,34.215145111083984
2021-04-26,34.32027816772461
2021-04-27,34.329830169677734
2021-04-28,34.79814529418945
2021-04-29,35.70608901977539
2021-04-30,35.62963104248047
2021-05-03,36.07881546020508
2021-05-04,35.94501495361328
2021-05-05,35.45760726928711
2021-05-06,35.33335876464844
2021-05-07,35.55364227294922
2021-05-10,35.6494255065918
2021-05-11,35.39081954956055
2021-05-12,34.241458892822266
2021-05-13,34.80656051635742
2021-05-14,35.36207962036133
2021-05-17,34.57667541503906
2021-05-18,33.906227111816406
2021-05-19,33.46563720703125
2021-05-20,33.580570220947266
2021-05-21,33.570987701416016
2021-05-24,32.948429107666016
2021-05-25,32.59402847290039
2021-05-26,32.43120574951172
2021-05-27,32.43120574951172
