,ROST
2017-09-15,56.572410583496094
2017-09-18,56.66559600830078
2017-09-19,56.9824104309082
2017-09-20,56.768104553222656
2017-09-21,56.7587776184082
2017-09-22,56.74013900756836
2017-09-25,58.57587814331055
2017-09-26,59.44249725341797
2017-09-27,60.420936584472656
2017-09-28,60.38365173339844
2017-09-29,60.16933822631836
2017-10-02,60.28116226196289
2017-10-03,60.48616409301758
2017-10-04,60.784358978271484
2017-10-05,61.06390380859375
2017-10-06,61.492557525634766
2017-10-09,60.84027099609375
2017-10-10,60.420936584472656
2017-10-11,60.15070343017578
2017-10-12,58.96725082397461
2017-10-13,58.81816482543945
2017-10-16,58.622474670410156
2017-10-17,58.929988861083984
2017-10-18,59.00452423095703
2017-10-19,59.06975555419922
2017-10-20,59.85252380371094
2017-10-23,59.92705154418945
2017-10-24,59.95500183105469
2017-10-25,59.48908996582031
2017-10-26,59.889774322509766
2017-10-27,59.470458984375
2017-10-30,59.097721099853516
2017-10-31,59.16294479370117
2017-11-01,59.15361785888672
2017-11-02,59.973655700683594
2017-11-03,59.75933074951172
2017-11-06,59.76864242553711
2017-11-07,60.37433624267578
2017-11-08,59.51704025268555
2017-11-09,60.16933822631836
2017-11-10,61.27823257446289
2017-11-13,60.48616409301758
2017-11-14,60.0761604309082
2017-11-15,60.206607818603516
2017-11-16,61.21300506591797
2017-11-17,67.32592010498047
2017-11-20,67.78251647949219
2017-11-21,67.71728515625
2017-11-22,67.37252044677734
2017-11-24,66.45930480957031
2017-11-27,66.46864318847656
2017-11-28,67.8477554321289
2017-11-29,70.77375030517578
2017-11-30,70.99787139892578
2017-12-01,70.71772766113281
2017-12-04,72.84683990478516
2017-12-05,71.92234802246094
2017-12-06,71.70757293701172
2017-12-07,71.62351989746094
2017-12-08,71.80093383789062
2017-12-11,71.67955017089844
2017-12-12,71.35272216796875
2017-12-13,71.87564849853516
2017-12-14,70.51229095458984
2017-12-15,70.93251037597656
2017-12-18,72.42658996582031
2017-12-19,73.34176635742188
2017-12-20,74.34092712402344
2017-12-21,74.83583068847656
2017-12-22,75.1159896850586
2017-12-26,75.60157012939453
2017-12-27,75.38680267333984
2017-12-28,75.27473449707031
2017-12-29,74.93856811523438
2018-01-02,75.17200469970703
2018-01-03,75.12532043457031
2018-01-04,75.55490112304688
2018-01-05,76.54473876953125
2018-01-08,75.84434509277344
2018-01-09,75.18134307861328
2018-01-10,75.3401107788086
2018-01-11,77.09567260742188
2018-01-12,78.04817962646484
2018-01-16,75.51753234863281
2018-01-17,75.9190673828125
2018-01-18,76.24590301513672
2018-01-19,78.21624755859375
2018-01-22,78.88861083984375
2018-01-23,78.98196411132812
2018-01-24,78.9913101196289
2018-01-25,78.80455017089844
2018-01-26,79.80374145507812
2018-01-29,78.97262573242188
2018-01-30,77.87073516845703
2018-01-31,76.93692016601562
2018-02-01,76.57274627685547
2018-02-02,73.84600067138672
2018-02-05,71.81031036376953
2018-02-06,73.14564514160156
2018-02-07,72.82814025878906
2018-02-08,70.09207916259766
2018-02-09,72.20246887207031
2018-02-12,72.23051452636719
2018-02-13,72.66938781738281
2018-02-14,73.7059326171875
2018-02-15,75.27473449707031
2018-02-16,74.8638687133789
2018-02-20,72.81880187988281
2018-02-21,72.72541809082031
2018-02-22,73.30439758300781
2018-02-23,73.64991760253906
2018-02-26,74.65840148925781
2018-02-27,72.40792846679688
2018-02-28,72.9215316772461
2018-03-01,72.79078674316406
2018-03-02,73.22969055175781
2018-03-05,72.81880187988281
2018-03-06,75.18134307861328
2018-03-07,70.40953826904297
2018-03-08,70.2414779663086
2018-03-09,71.91299438476562
2018-03-12,71.37139129638672
2018-03-13,71.90367126464844
2018-03-14,72.07174682617188
2018-03-15,71.73558807373047
2018-03-16,71.8807601928711
2018-03-19,72.1523666381836
2018-03-20,72.40521240234375
2018-03-21,72.4988784790039
2018-03-22,70.27922821044922
2018-03-23,70.09193420410156
2018-03-26,72.41458892822266
2018-03-27,72.03994750976562
2018-03-28,71.32817077636719
2018-03-29,73.03271484375
2018-04-02,70.9629135131836
2018-04-03,71.36563110351562
2018-04-04,73.64147186279297
2018-04-05,74.70913696289062
2018-04-06,72.53633117675781
2018-04-09,72.0586929321289
2018-04-10,73.16382598876953
2018-04-11,72.39584350585938
2018-04-12,73.19194793701172
2018-04-13,71.33753967285156
2018-04-16,72.66743469238281
2018-04-17,73.77259063720703
2018-04-18,73.88497161865234
2018-04-19,73.75389099121094
2018-04-20,72.41458892822266
2018-04-23,73.18257141113281
2018-04-24,72.78919219970703
2018-04-25,73.32303619384766
2018-04-26,75.31790924072266
2018-04-27,76.49798583984375
2018-04-30,75.72062683105469
2018-05-01,74.34387969970703
2018-05-02,74.65296936035156
2018-05-03,75.27108764648438
2018-05-04,75.58952331542969
2018-05-07,74.40008544921875
2018-05-08,75.71125030517578
2018-05-09,76.65718078613281
2018-05-10,76.15142822265625
2018-05-11,76.74146270751953
2018-05-14,77.41578674316406
2018-05-15,77.5188217163086
2018-05-16,78.08074951171875
2018-05-17,78.13695526123047
2018-05-18,77.23786163330078
2018-05-21,76.73209381103516
2018-05-22,77.11611938476562
2018-05-23,77.36896514892578
2018-05-24,77.6967544555664
2018-05-25,72.43331909179688
2018-05-29,72.33964538574219
2018-05-30,73.89435577392578
2018-05-31,73.8756103515625
2018-06-01,75.58952331542969
2018-06-04,77.8653564453125
2018-06-05,78.5677719116211
2018-06-06,79.13905334472656
2018-06-07,79.6916275024414
2018-06-08,80.39405059814453
2018-06-11,80.34239959716797
2018-06-12,80.48328399658203
2018-06-13,79.52545928955078
2018-06-14,79.34705352783203
2018-06-15,79.9480209350586
2018-06-18,79.76959991455078
2018-06-19,79.76959991455078
2018-06-20,81.328369140625
2018-06-21,81.33776092529297
2018-06-22,80.7367935180664
2018-06-25,80.06070709228516
2018-06-26,80.21092987060547
2018-06-27,79.69448852539062
2018-06-28,79.91046142578125
2018-06-29,79.58179473876953
2018-07-02,79.41278076171875
2018-07-03,79.96678161621094
2018-07-05,79.91984558105469
2018-07-06,81.05607604980469
2018-07-09,81.02788543701172
2018-07-10,80.68047332763672
2018-07-11,79.59119415283203
2018-07-12,79.64754486083984
2018-07-13,79.96678161621094
2018-07-16,79.9480209350586
2018-07-17,81.12178802490234
2018-07-18,81.71338653564453
2018-07-19,82.10777282714844
2018-07-20,81.30958557128906
2018-07-23,82.19226837158203
2018-07-24,81.21569061279297
2018-07-25,82.12654876708984
2018-07-26,82.68054962158203
2018-07-27,80.68983459472656
2018-07-30,81.4504623413086
2018-07-31,82.098388671875
2018-08-01,81.15934753417969
2018-08-02,84.00457000732422
2018-08-03,83.61959075927734
2018-08-06,84.22055053710938
2018-08-07,85.21590423583984
2018-08-08,86.23005676269531
2018-08-09,86.54930114746094
2018-08-10,86.01407623291016
2018-08-13,85.46006774902344
2018-08-14,87.1878433227539
2018-08-15,85.61029815673828
2018-08-16,86.1455307006836
2018-08-17,86.26760864257812
2018-08-20,86.6901626586914
2018-08-21,87.22541046142578
2018-08-22,87.71369934082031
2018-08-23,89.23490905761719
2018-08-24,89.29125213623047
2018-08-27,88.5118637084961
2018-08-28,88.84050750732422
2018-08-29,90.20209503173828
2018-08-30,89.12223815917969
2018-08-31,89.93916320800781
2018-09-04,91.73269653320312
2018-09-05,91.51671600341797
2018-09-06,91.4134292602539
2018-09-07,90.6622085571289
2018-09-10,91.93930053710938
2018-09-11,92.45572662353516
2018-09-12,91.54750061035156
2018-09-13,91.38751983642578
2018-09-14,91.09575653076172
2018-09-17,90.55928039550781
2018-09-18,91.2369384765625
2018-09-19,91.24634552001953
2018-09-20,90.75694274902344
2018-09-21,91.75457000732422
2018-09-24,91.56633758544922
2018-09-25,91.77340698242188
2018-09-26,93.33573913574219
2018-09-27,93.60868072509766
2018-09-28,93.26983642578125
2018-10-01,92.78045654296875
2018-10-02,90.6534194946289
2018-10-03,91.04869079589844
2018-10-04,89.53339385986328
2018-10-05,89.06281280517578
2018-10-08,90.23929595947266
2018-10-09,91.43458557128906
2018-10-10,89.42986297607422
2018-10-11,88.77106475830078
2018-10-12,90.22987365722656
2018-10-15,90.94515228271484
2018-10-16,92.53575134277344
2018-10-17,91.2557601928711
2018-10-18,90.28634643554688
2018-10-19,89.11930084228516
2018-10-22,90.98282623291016
2018-10-23,90.493408203125
2018-10-24,89.79692840576172
2018-10-25,90.72872161865234
2018-10-26,91.0392837524414
2018-10-29,92.49810791015625
2018-10-30,93.90984344482422
2018-10-31,93.17572784423828
2018-11-01,92.62985229492188
2018-11-02,94.1451416015625
2018-11-05,95.30278015136719
2018-11-06,95.50982666015625
2018-11-07,96.70513153076172
2018-11-08,97.2509994506836
2018-11-09,96.71454620361328
2018-11-12,95.78275299072266
2018-11-13,94.3521957397461
2018-11-14,92.14044952392578
2018-11-15,90.80399322509766
2018-11-16,89.67457580566406
2018-11-19,85.82521057128906
2018-11-20,77.77820587158203
2018-11-21,76.82762145996094
2018-11-23,75.63233947753906
2018-11-26,76.16883850097656
2018-11-27,77.86292266845703
2018-11-28,81.34524536132812
2018-11-29,80.88407897949219
2018-11-30,82.4463882446289
2018-12-03,79.76407623291016
2018-12-04,76.9499740600586
2018-12-06,76.9924545288086
2018-12-07,73.93463134765625
2018-12-10,75.5107421875
2018-12-11,76.02037048339844
2018-12-12,76.3506851196289
2018-12-13,76.27517700195312
2018-12-14,74.7557144165039
2018-12-17,73.87802124023438
2018-12-18,74.45372009277344
2018-12-19,74.05733489990234
2018-12-20,72.82099914550781
2018-12-21,72.65110778808594
2018-12-24,72.0093765258789
2018-12-26,77.1906509399414
2018-12-27,77.23782348632812
2018-12-28,76.9924545288086
2018-12-31,78.52133178710938
2019-01-02,79.06874084472656
2019-01-03,78.40809631347656
2019-01-04,80.54097747802734
2019-01-07,83.92913055419922
2019-01-08,86.39234924316406
2019-01-09,85.25982666015625
2019-01-10,85.6279067993164
2019-01-11,86.0809097290039
2019-01-14,85.53353118896484
2019-01-15,85.74116516113281
2019-01-16,85.17489624023438
2019-01-17,85.69398498535156
2019-01-18,87.77967071533203
2019-01-22,86.47727966308594
2019-01-23,86.36405944824219
2019-01-24,86.07147979736328
2019-01-25,87.30781555175781
2019-01-28,86.39234924316406
2019-01-29,86.32630157470703
2019-01-30,87.10017395019531
2019-01-31,86.93975830078125
2019-02-01,86.5716781616211
2019-02-04,87.14735412597656
2019-02-05,87.94956970214844
2019-02-06,87.44938659667969
2019-02-07,87.38331604003906
2019-02-08,87.72306060791016
2019-02-11,88.83670806884766
2019-02-12,89.43128967285156
2019-02-13,89.31803894042969
2019-02-14,88.04396057128906
2019-02-15,88.72346496582031
2019-02-19,88.40259552001953
2019-02-20,88.68570709228516
2019-02-21,88.27044677734375
2019-02-22,89.06321716308594
2019-02-25,88.5818862915039
2019-02-26,89.03489685058594
2019-02-27,89.45016479492188
2019-02-28,89.49735260009766
2019-03-01,89.52567291259766
2019-03-04,88.3365249633789
2019-03-05,88.87445831298828
2019-03-06,89.11984252929688
2019-03-07,87.21344757080078
2019-03-08,84.05181884765625
2019-03-11,85.63734436035156
2019-03-12,86.03375244140625
2019-03-13,85.59017181396484
2019-03-14,84.2217025756836
2019-03-15,85.08772277832031
2019-03-18,86.25186920166016
2019-03-19,86.81029510498047
2019-03-20,86.6115493774414
2019-03-21,86.60208129882812
2019-03-22,84.7375259399414
2019-03-25,84.99307250976562
2019-03-26,86.03419494628906
2019-03-27,86.75350189208984
2019-03-28,86.99011993408203
2019-03-29,88.11643981933594
2019-04-01,89.21432495117188
2019-04-02,88.74109649658203
2019-04-03,89.89579772949219
2019-04-04,92.26197814941406
2019-04-05,93.1421890258789
2019-04-08,93.38826751708984
2019-04-09,92.32823181152344
2019-04-10,93.075927734375
2019-04-11,92.4039306640625
2019-04-12,92.15786743164062
2019-04-15,92.76359558105469
2019-04-16,93.58702087402344
2019-04-17,94.57134246826172
2019-04-18,94.64707946777344
2019-04-22,92.5459213256836
2019-04-23,92.62163543701172
2019-04-24,93.28414916992188
2019-04-25,92.77305603027344
2019-04-26,93.27468872070312
2019-04-29,93.00968170166016
2019-04-30,92.43235778808594
2019-05-01,90.74761199951172
2019-05-02,91.2019271850586
2019-05-03,91.93067932128906
2019-05-06,92.1767807006836
2019-05-07,90.634033203125
2019-05-08,91.64677429199219
2019-05-09,91.81713104248047
2019-05-10,92.27144622802734
2019-05-13,88.44766998291016
2019-05-14,89.40361785888672
2019-05-15,89.44149017333984
2019-05-16,90.74761199951172
2019-05-17,91.99696350097656
2019-05-20,91.49533081054688
2019-05-21,92.18624877929688
2019-05-22,89.46987915039062
2019-05-23,89.4509506225586
2019-05-24,87.81356811523438
2019-05-28,86.44116973876953
2019-05-29,85.46630859375
2019-05-30,87.92711639404297
2019-05-31,88.01229858398438
2019-06-03,87.1131591796875
2019-06-04,89.57398223876953
2019-06-05,89.90525817871094
2019-06-06,91.01262664794922
2019-06-07,93.85205078125
2019-06-10,92.99327850341797
2019-06-11,93.43924713134766
2019-06-12,93.28743743896484
2019-06-13,95.40351104736328
2019-06-14,95.81153869628906
2019-06-17,96.25752258300781
2019-06-18,97.36776733398438
2019-06-19,98.09841918945312
2019-06-20,99.22762298583984
2019-06-21,98.64877319335938
2019-06-24,97.59548950195312
2019-06-25,96.32393646240234
2019-06-26,97.1684799194336
2019-06-27,95.40351104736328
2019-06-28,94.05606842041016
2019-07-01,93.9231948852539
2019-07-02,93.16407775878906
2019-07-03,94.89109802246094
2019-07-05,95.72615051269531
2019-07-08,96.390380859375
2019-07-09,96.76993560791016
2019-07-10,97.36776733398438
2019-07-11,97.64292907714844
2019-07-12,100.6035385131836
2019-07-15,100.91667175292969
2019-07-16,101.35316467285156
2019-07-17,101.80865478515625
2019-07-18,101.57142639160156
2019-07-19,101.16339874267578
2019-07-22,100.52762603759766
2019-07-23,100.6889419555664
2019-07-24,100.53711700439453
2019-07-25,100.12910461425781
2019-07-26,101.3721694946289
2019-07-29,101.0685043334961
2019-07-30,100.90718078613281
2019-07-31,100.6130142211914
2019-08-01,98.27871704101562
2019-08-02,98.2027816772461
2019-08-05,96.04878234863281
2019-08-06,98.09841918945312
2019-08-07,98.60134887695312
2019-08-08,101.57142639160156
2019-08-09,100.110107421875
2019-08-12,98.0035171508789
2019-08-13,101.00206756591797
2019-08-14,96.9502182006836
2019-08-15,96.22907257080078
2019-08-16,97.90860748291016
2019-08-19,98.77212524414062
2019-08-20,98.86703491210938
2019-08-21,100.29988098144531
2019-08-22,101.91302490234375
2019-08-23,97.69038391113281
2019-08-26,99.21812438964844
2019-08-27,97.33927917480469
2019-08-28,99.21812438964844
2019-08-29,101.63784790039062
2019-08-30,100.59403991699219
2019-09-03,99.65461730957031
2019-09-04,100.55609893798828
2019-09-05,103.77291107177734
2019-09-06,103.60208892822266
2019-09-09,102.94734191894531
2019-09-10,102.63422393798828
2019-09-11,103.01942443847656
2019-09-12,104.01814270019531
2019-09-13,103.79936981201172
2019-09-16,102.33457946777344
2019-09-17,102.85771942138672
2019-09-18,103.3998794555664
2019-09-19,103.30476379394531
2019-09-20,99.6333236694336
2019-09-23,101.80194091796875
2019-09-24,102.38213348388672
2019-09-25,102.95283508300781
2019-09-26,102.58189392089844
2019-09-27,103.72327423095703
2019-09-30,104.48419952392578
2019-10-01,103.9610824584961
2019-10-02,102.27752685546875
2019-10-03,101.70682525634766
2019-10-04,103.60913848876953
2019-10-07,102.85771942138672
2019-10-08,102.61044311523438
2019-10-09,103.83740997314453
2019-10-10,105.58755493164062
2019-10-11,106.96670532226562
2019-10-14,105.95851135253906
2019-10-15,106.47212219238281
2019-10-16,106.77647399902344
2019-10-17,107.50885772705078
2019-10-18,108.55513763427734
2019-10-21,105.55901336669922
2019-10-22,106.43407440185547
2019-10-23,104.52225494384766
2019-10-24,105.04537963867188
2019-10-25,105.2831802368164
2019-10-28,104.04666137695312
2019-10-29,103.5045166015625
2019-10-30,104.9312515258789
2019-10-31,104.3130111694336
2019-11-01,105.56848907470703
2019-11-04,106.31041717529297
2019-11-05,106.58623504638672
2019-11-06,106.77647399902344
2019-11-07,107.54690551757812
2019-11-08,106.35797882080078
2019-11-11,106.70039367675781
2019-11-12,105.54949188232422
2019-11-13,105.948974609375
2019-11-14,107.32816314697266
2019-11-15,107.8322525024414
2019-11-18,106.70989990234375
2019-11-19,106.92866516113281
2019-11-20,105.04537963867188
2019-11-21,106.32942962646484
2019-11-22,106.07262420654297
2019-11-25,107.7942123413086
2019-11-26,109.69651794433594
2019-11-27,110.64767456054688
2019-11-29,110.47645568847656
2019-12-02,110.33378601074219
2019-12-03,108.68827819824219
2019-12-04,108.57416534423828
2019-12-05,108.1880874633789
2019-12-06,108.58845520019531
2019-12-09,109.68474578857422
2019-12-10,109.57984924316406
2019-12-11,109.48454284667969
2019-12-12,111.00979614257812
2019-12-13,110.09464263916016
2019-12-16,109.04602813720703
2019-12-17,108.49311828613281
2019-12-18,108.1880874633789
2019-12-19,109.78006744384766
2019-12-20,109.8467788696289
2019-12-23,108.86489868164062
2019-12-24,109.74193572998047
2019-12-26,109.92305755615234
2019-12-27,109.58939361572266
2019-12-30,111.0574722290039
2019-12-31,110.98120880126953
2020-01-02,111.37205505371094
2020-01-03,111.400634765625
2020-01-06,111.94402313232422
2020-01-07,113.25000762939453
2020-01-08,113.58366394042969
2020-01-09,116.42445373535156
2020-01-10,115.08032989501953
2020-01-13,114.36536407470703
2020-01-14,113.40254211425781
2020-01-15,112.26813507080078
2020-01-16,112.5350570678711
2020-01-17,112.18232727050781
2020-01-21,112.29672241210938
2020-01-22,111.92495727539062
2020-01-23,112.68759155273438
2020-01-24,110.3520278930664
2020-01-27,109.48454284667969
2020-01-28,109.1318359375
2020-01-29,108.93162536621094
2020-01-30,108.84583282470703
2020-01-31,106.94881439208984
2020-02-03,108.51219177246094
2020-02-04,110.91446685791016
2020-02-05,113.19282531738281
2020-02-06,112.66851043701172
2020-02-07,111.94402313232422
2020-02-10,112.73524475097656
2020-02-11,114.10797882080078
2020-02-12,114.45112609863281
2020-02-13,114.96592712402344
2020-02-14,116.0907974243164
2020-02-18,116.76763916015625
2020-02-19,117.19659423828125
2020-02-20,118.02595520019531
2020-02-21,117.48258209228516
2020-02-24,115.93827819824219
2020-02-25,111.29579162597656
2020-02-26,113.6313247680664
2020-02-27,106.71049499511719
2020-02-28,103.69811248779297
2020-03-02,106.74861907958984
2020-03-03,104.11756896972656
2020-03-04,104.4416732788086
2020-03-05,96.9393539428711
2020-03-06,97.72103118896484
2020-03-09,90.3807601928711
2020-03-10,97.09185791015625
2020-03-11,93.95556640625
2020-03-12,87.08238983154297
2020-03-13,88.4932632446289
2020-03-16,70.6932601928711
2020-03-17,66.51457214355469
2020-03-18,57.34444046020508
2020-03-19,62.154205322265625
2020-03-20,61.10236740112305
2020-03-23,60.16527557373047
2020-03-24,68.44613647460938
2020-03-25,77.73100280761719
2020-03-26,81.8523178100586
2020-03-27,78.93585205078125
2020-03-30,81.15428161621094
2020-03-31,83.16233825683594
2020-04-01,77.53977966308594
2020-04-02,75.92375946044922
2020-04-03,71.47734069824219
2020-04-06,83.36315155029297
2020-04-07,81.09689331054688
2020-04-08,85.15128326416016
2020-04-09,84.85485076904297
2020-04-13,83.1910171508789
2020-04-14,86.98719787597656
2020-04-15,84.68273162841797
2020-04-16,83.37271118164062
2020-04-17,87.7043685913086
2020-04-20,82.72248077392578
2020-04-21,79.07927703857422
2020-04-22,80.19804382324219
2020-04-23,79.0123519897461
2020-04-24,81.74713134765625
2020-04-27,86.85332489013672
2020-04-28,88.48845672607422
2020-04-29,92.80101013183594
2020-04-30,87.36015319824219
2020-05-01,85.06521606445312
2020-05-04,84.5201644897461
2020-05-05,84.88353729248047
2020-05-06,84.96959686279297
2020-05-07,85.91624450683594
2020-05-08,87.45576477050781
2020-05-11,86.7768325805664
2020-05-12,82.8276596069336
2020-05-13,80.05462646484375
2020-05-14,80.81959533691406
2020-05-15,81.57499694824219
2020-05-18,86.66210174560547
2020-05-19,85.9544906616211
2020-05-20,86.91071319580078
2020-05-21,92.62891387939453
2020-05-22,89.7697982788086
2020-05-26,90.45826721191406
2020-05-27,92.26554107666016
2020-05-28,93.96760559082031
2020-05-29,92.71495819091797
2020-06-01,92.9444580078125
2020-06-02,94.48397827148438
2020-06-03,95.75572967529297
2020-06-04,94.62739562988281
2020-06-05,97.99327087402344
2020-06-08,98.26103210449219
2020-06-09,97.14224243164062
2020-06-10,95.6601333618164
2020-06-11,90.23837280273438
2020-06-12,88.43109893798828
2020-06-15,87.33145141601562
2020-06-16,93.34606170654297
2020-06-17,92.44720458984375
2020-06-18,88.33546447753906
2020-06-19,89.2247543334961
2020-06-22,86.70989227294922
2020-06-23,87.45576477050781
2020-06-24,83.23881530761719
2020-06-25,80.5805435180664
2020-06-26,80.08332061767578
2020-06-29,81.50808715820312
2020-06-30,81.50808715820312
2020-07-01,83.37271118164062
2020-07-02,84.70184326171875
2020-07-06,86.19353485107422
2020-07-07,82.59817504882812
2020-07-08,82.25392150878906
2020-07-09,81.01085662841797
2020-07-10,82.99021911621094
2020-07-13,81.10646057128906
2020-07-14,76.6600341796875
2020-07-15,79.99725341796875
2020-07-16,80.85784912109375
2020-07-17,82.03399658203125
2020-07-20,81.07777404785156
2020-07-21,82.72248077392578
2020-07-22,84.8930892944336
2020-07-23,83.89864349365234
2020-07-24,82.3877944946289
2020-07-27,81.39334106445312
2020-07-28,82.12006378173828
2020-07-29,84.55841064453125
2020-07-30,85.05565643310547
2020-07-31,85.7441177368164
2020-08-03,84.0324935913086
2020-08-04,84.51058959960938
2020-08-05,84.7974624633789
2020-08-06,83.16233825683594
2020-08-07,85.52420043945312
2020-08-10,88.45977783203125
2020-08-11,89.50206756591797
2020-08-12,89.95149230957031
2020-08-13,88.99526977539062
2020-08-14,89.9419174194336
2020-08-17,92.87751770019531
2020-08-18,90.1714096069336
2020-08-19,86.30828857421875
2020-08-20,83.63087463378906
2020-08-21,83.40138244628906
2020-08-24,85.3998794555664
2020-08-25,87.25494384765625
2020-08-26,85.9258041381836
2020-08-27,86.88202667236328
2020-08-28,89.72200012207031
2020-08-31,87.0923843383789
2020-09-01,87.27408599853516
2020-09-02,90.42002868652344
2020-09-03,89.68374633789062
2020-09-04,89.23432922363281
2020-09-08,89.49250030517578
2020-09-09,89.37773895263672
2020-09-10,86.73859405517578
2020-09-11,86.27005004882812
2020-09-14,89.66461181640625
2020-09-15,89.80805206298828
2020-09-16,91.81611633300781
2020-09-17,89.7697982788086
2020-09-18,88.23028564453125
2020-09-21,86.4612808227539
2020-09-22,86.65253448486328
2020-09-23,83.89864349365234
2020-09-24,82.88501739501953
2020-09-25,84.08030700683594
2020-09-28,88.22074127197266
2020-09-29,87.0445785522461
2020-09-30,89.23432922363281
2020-10-01,90.67821502685547
2020-10-02,92.00736236572266
2020-10-05,92.8296890258789
2020-10-06,90.49653625488281
2020-10-07,92.88707733154297
2020-10-08,93.5755615234375
2020-10-09,94.10147857666016
2020-10-12,94.32140350341797
2020-10-13,93.36518859863281
2020-10-14,92.07429504394531
2020-10-15,91.97867584228516
2020-10-16,90.95551300048828
2020-10-19,86.97763061523438
2020-10-20,88.14423370361328
2020-10-21,88.13468170166016
2020-10-22,89.08132934570312
2020-10-23,91.25194549560547
2020-10-26,87.62787628173828
2020-10-27,87.44619750976562
2020-10-28,81.54632568359375
2020-10-29,83.18145751953125
2020-10-30,81.44113159179688
2020-11-02,84.7114028930664
2020-11-03,87.62787628173828
2020-11-04,88.1633529663086
2020-11-05,90.78338623046875
2020-11-06,89.21520233154297
2020-11-09,103.09951782226562
2020-11-10,104.62944793701172
2020-11-11,99.61885833740234
2020-11-12,100.0300521850586
2020-11-13,103.39592742919922
2020-11-16,105.98727416992188
2020-11-17,105.62390899658203
2020-11-18,106.42713165283203
2020-11-19,105.37529754638672
2020-11-20,104.21826171875
2020-11-23,103.4437255859375
2020-11-24,108.44474792480469
2020-11-25,106.06375885009766
2020-11-27,104.74419403076172
2020-11-30,102.8126220703125
2020-12-01,106.65662384033203
2020-12-02,106.69486999511719
2020-12-03,108.11006927490234
2020-12-04,110.19462585449219
2020-12-07,108.62643432617188
2020-12-08,108.50212097167969
2020-12-09,108.81767272949219
2020-12-10,108.35868835449219
2020-12-11,107.88056945800781
2020-12-14,105.70997619628906
2020-12-15,108.13875579833984
2020-12-16,108.4638671875
2020-12-17,111.58113861083984
2020-12-18,112.5086898803711
2020-12-21,111.67676544189453
2020-12-22,111.62896728515625
2020-12-23,112.96765899658203
2020-12-24,112.8529281616211
2020-12-28,117.25152587890625
2020-12-29,116.14231872558594
2020-12-30,117.1272201538086
2020-12-31,117.43319702148438
2021-01-04,111.94452667236328
2021-01-05,112.04015350341797
2021-01-06,116.93596649169922
2021-01-07,116.67779541015625
2021-01-08,117.05072021484375
2021-01-11,115.57815551757812
2021-01-12,115.8554458618164
2021-01-13,113.94300079345703
2021-01-14,111.94452667236328
2021-01-15,111.84889221191406
2021-01-19,108.98979187011719
2021-01-20,110.02249908447266
2021-01-21,110.33805847167969
2021-01-22,108.36827087402344
2021-01-25,108.5690689086914
2021-01-26,106.77137756347656
2021-01-27,103.16642761230469
2021-01-28,108.80812072753906
2021-01-29,106.41757202148438
2021-02-01,107.488525390625
2021-02-02,111.18909454345703
2021-02-03,112.5373764038086
2021-02-04,113.55096435546875
2021-02-05,113.52229309082031
2021-02-08,115.3773422241211
2021-02-09,114.79405212402344
2021-02-10,115.01397705078125
2021-02-11,116.54395294189453
2021-02-12,113.8760757446289
2021-02-16,114.6792984008789
2021-02-17,114.23944854736328
2021-02-18,114.94705200195312
2021-02-19,113.7422103881836
2021-02-22,116.18055725097656
2021-02-23,114.99488067626953
2021-02-24,118.19818878173828
2021-02-25,113.570068359375
2021-02-26,111.5333480834961
2021-03-01,115.29127502441406
2021-03-02,112.48954772949219
2021-03-03,106.18807983398438
2021-03-04,107.11560821533203
2021-03-05,108.1770248413086
2021-03-08,115.10002899169922
2021-03-09,119.50821685791016
2021-03-10,116.24749755859375
2021-03-11,115.57815551757812
2021-03-12,117.25152587890625
2021-03-15,120.0645751953125
2021-03-16,118.2626953125
2021-03-17,118.5406494140625
2021-03-18,118.05181884765625
2021-03-19,116.26911163330078
2021-03-22,115.64614868164062
2021-03-23,111.8315200805664
2021-03-24,110.68138885498047
2021-03-25,114.0455322265625
2021-03-26,117.2754898071289
2021-03-29,115.04231262207031
2021-03-30,115.37776947021484
2021-03-31,114.92729949951172
2021-04-01,115.50238800048828
2021-04-05,117.86972045898438
2021-04-06,118.36811828613281
2021-04-07,118.28185272216797
2021-04-08,122.15399169921875
2021-04-09,122.89199829101562
2021-04-12,122.6811294555664
2021-04-13,121.13804626464844
2021-04-14,121.59808349609375
2021-04-15,123.70667266845703
2021-04-16,124.51176452636719
2021-04-19,122.19231414794922
2021-04-20,119.76744842529297
2021-04-21,122.07730102539062
2021-04-22,122.52777862548828
2021-04-23,123.4670639038086
2021-04-26,121.90476989746094
2021-04-27,123.80252075195312
2021-04-28,123.17951965332031
2021-04-29,125.72898864746094
2021-04-30,125.49896240234375
2021-05-03,126.63948822021484
2021-05-04,126.50531005859375
2021-05-05,123.3712158203125
2021-05-06,123.69706726074219
2021-05-07,127.4350357055664
2021-05-10,125.51813507080078
2021-05-11,123.75457763671875
2021-05-12,118.93360900878906
2021-05-13,120.51505279541016
2021-05-14,125.0772476196289
2021-05-17,123.08368682861328
2021-05-18,119.6236801147461
2021-05-19,119.93998718261719
2021-05-20,117.39051818847656
2021-05-21,118.1285171508789
2021-05-24,118.3777084350586
2021-05-25,118.7227554321289
2021-05-26,120.89842224121094
2021-05-27,120.4383773803711
2021-05-28,121.13804626464844
2021-06-01,117.86014556884766
2021-06-02,115.96240997314453
