,MKTX
2017-09-05,176.33096313476562
2017-09-06,166.08804321289062
2017-09-07,165.74940490722656
2017-09-08,167.7810821533203
2017-09-11,169.12611389160156
2017-09-12,169.380126953125
2017-09-13,170.02911376953125
2017-09-14,170.4429168701172
2017-09-15,168.5335693359375
2017-09-18,169.70928955078125
2017-09-19,169.2860107421875
2017-09-20,170.55580139160156
2017-09-21,168.8439178466797
2017-09-22,171.6562957763672
2017-09-25,167.8939666748047
2017-09-26,165.7305908203125
2017-09-27,168.22312927246094
2017-09-28,172.0419158935547
2017-09-29,173.54684448242188
2017-10-02,174.75079345703125
2017-10-03,174.07354736328125
2017-10-04,173.10475158691406
2017-10-05,175.55032348632812
2017-10-06,176.31216430664062
2017-10-09,178.11810302734375
2017-10-10,176.500244140625
2017-10-11,180.319091796875
2017-10-12,178.87057495117188
2017-10-13,179.91458129882812
2017-10-16,180.95863342285156
2017-10-17,180.01808166503906
2017-10-18,181.98390197753906
2017-10-19,177.4596710205078
2017-10-20,178.9552001953125
2017-10-23,179.87696838378906
2017-10-24,178.785888671875
2017-10-25,169.00379943847656
2017-10-26,168.7686767578125
2017-10-27,165.15687561035156
2017-10-30,162.767822265625
2017-10-31,163.66131591796875
2017-11-01,165.28854370117188
2017-11-02,166.01278686523438
2017-11-03,166.48312377929688
2017-11-06,169.25779724121094
2017-11-07,167.74070739746094
2017-11-08,168.43800354003906
2017-11-09,164.4331817626953
2017-11-10,163.48143005371094
2017-11-13,164.4520263671875
2017-11-14,163.90548706054688
2017-11-15,167.5616455078125
2017-11-16,166.08221435546875
2017-11-17,169.9927978515625
2017-11-20,172.71609497070312
2017-11-21,177.54071044921875
2017-11-22,177.13546752929688
2017-11-24,177.5972442626953
2017-11-27,177.68206787109375
2017-11-28,182.27105712890625
2017-11-29,184.7305145263672
2017-11-30,184.00497436523438
2017-12-01,184.08033752441406
2017-12-04,185.81417846679688
2017-12-05,184.77769470214844
2017-12-06,185.66343688964844
2017-12-07,184.31594848632812
2017-12-08,184.69285583496094
2017-12-11,185.465576171875
2017-12-12,185.83306884765625
2017-12-13,184.9284210205078
2017-12-14,183.81646728515625
2017-12-15,182.66693115234375
2017-12-18,187.85899353027344
2017-12-19,190.44094848632812
2017-12-20,191.2042236328125
2017-12-21,190.08282470703125
2017-12-22,190.1111602783203
2017-12-26,189.42323303222656
2017-12-27,189.40440368652344
2017-12-28,190.16761779785156
2017-12-29,190.1111602783203
2018-01-02,191.88265991210938
2018-01-03,189.34783935546875
2018-01-04,194.6248321533203
2018-01-05,195.27499389648438
2018-01-08,195.4446258544922
2018-01-09,192.75897216796875
2018-01-10,194.47406005859375
2018-01-11,189.89443969726562
2018-01-12,191.9674835205078
2018-01-16,194.5493927001953
2018-01-17,195.40692138671875
2018-01-18,195.86863708496094
2018-01-19,196.36807250976562
2018-01-22,189.6494140625
2018-01-23,184.67398071289062
2018-01-24,184.44784545898438
2018-01-25,182.41249084472656
2018-01-26,182.32765197753906
2018-01-29,179.7833709716797
2018-01-30,180.78224182128906
2018-01-31,184.89071655273438
2018-02-01,184.31594848632812
2018-02-02,184.96607971191406
2018-02-05,185.7576904296875
2018-02-06,183.9955596923828
2018-02-07,183.75994873046875
2018-02-08,178.11550903320312
2018-02-09,178.2474365234375
2018-02-12,180.45245361328125
2018-02-13,182.5489959716797
2018-02-14,186.60977172851562
2018-02-15,187.8374786376953
2018-02-16,190.198486328125
2018-02-20,188.98963928222656
2018-02-21,190.75567626953125
2018-02-22,188.3096923828125
2018-02-23,186.68536376953125
2018-02-26,188.56471252441406
2018-02-27,189.8301544189453
2018-02-28,191.14280700683594
2018-03-01,194.16485595703125
2018-03-02,191.5961456298828
2018-03-05,197.56459045410156
2018-03-06,199.70840454101562
2018-03-07,200.66221618652344
2018-03-08,204.6758270263672
2018-03-09,206.706298828125
2018-03-12,210.73875427246094
2018-03-13,211.51318359375
2018-03-14,211.1354217529297
2018-03-15,211.62652587890625
2018-03-16,212.0987091064453
2018-03-19,210.36097717285156
2018-03-20,211.749267578125
2018-03-21,210.94650268554688
2018-03-22,208.93499755859375
2018-03-23,207.3295440673828
2018-03-26,209.3788604736328
2018-03-27,205.1952362060547
2018-03-28,201.1343994140625
2018-03-29,205.34634399414062
2018-04-02,200.46389770507812
2018-04-03,201.54051208496094
2018-04-04,200.43556213378906
2018-04-05,196.84690856933594
2018-04-06,195.1847686767578
2018-04-09,196.251953125
2018-04-10,194.90150451660156
2018-04-11,194.40098571777344
2018-04-12,192.16275024414062
2018-04-13,190.83123779296875
2018-04-16,193.03164672851562
2018-04-17,194.533203125
2018-04-18,191.79444885253906
2018-04-19,191.39785766601562
2018-04-20,191.23731994628906
2018-04-23,190.82171630859375
2018-04-24,189.7073974609375
2018-04-25,188.20582580566406
2018-04-26,188.38523864746094
2018-04-27,188.177490234375
2018-04-30,187.5825653076172
2018-05-01,190.31178283691406
2018-05-02,190.7840118408203
2018-05-03,187.93197631835938
2018-05-04,190.5195770263672
2018-05-07,192.67274475097656
2018-05-08,192.3888702392578
2018-05-09,194.70736694335938
2018-05-10,193.6285858154297
2018-05-11,194.6884765625
2018-05-14,188.91583251953125
2018-05-15,190.51513671875
2018-05-16,191.3857421875
2018-05-17,191.9346160888672
2018-05-18,193.7326202392578
2018-05-21,199.28759765625
2018-05-22,199.02261352539062
2018-05-23,198.7386932373047
2018-05-24,200.4610595703125
2018-05-25,199.24977111816406
2018-05-29,199.61875915527344
2018-05-30,204.54916381835938
2018-05-31,202.18333435058594
2018-06-01,205.2116241455078
2018-06-04,206.2526092529297
2018-06-05,197.49899291992188
2018-06-06,199.93109130859375
2018-06-07,201.0477752685547
2018-06-08,203.3568115234375
2018-06-11,206.43235778808594
2018-06-12,203.90567016601562
2018-06-13,205.0885467529297
2018-06-14,205.64691162109375
2018-06-15,203.5649871826172
2018-06-18,202.3915557861328
2018-06-19,202.8268585205078
2018-06-20,201.60610961914062
2018-06-21,200.32850646972656
2018-06-22,199.67559814453125
2018-06-25,194.3950653076172
2018-06-26,191.83053588867188
2018-06-27,189.55931091308594
2018-06-28,191.7737579345703
2018-06-29,187.24082946777344
2018-07-02,189.9473419189453
2018-07-03,188.88743591308594
2018-07-05,189.06719970703125
2018-07-06,191.6791229248047
2018-07-09,191.91567993164062
2018-07-10,190.80850219726562
2018-07-11,193.15536499023438
2018-07-12,195.50225830078125
2018-07-13,194.8114776611328
2018-07-16,194.92503356933594
2018-07-17,196.44862365722656
2018-07-18,198.50210571289062
2018-07-19,197.69773864746094
2018-07-20,198.93743896484375
2018-07-23,199.21189880371094
2018-07-24,198.3507537841797
2018-07-25,192.01980590820312
2018-07-26,189.6160888671875
2018-07-27,187.94107055664062
2018-07-30,181.89407348632812
2018-07-31,183.37033081054688
2018-08-01,183.14324951171875
2018-08-02,180.56918334960938
2018-08-03,179.4619598388672
2018-08-06,179.49984741210938
2018-08-07,179.272705078125
2018-08-08,176.62660217285156
2018-08-09,176.38946533203125
2018-08-10,176.8542022705078
2018-08-13,176.37049865722656
2018-08-14,176.8257598876953
2018-08-15,177.58450317382812
2018-08-16,178.27687072753906
2018-08-17,179.3296661376953
2018-08-20,180.2211456298828
2018-08-21,180.83766174316406
2018-08-22,180.90403747558594
2018-08-23,179.4244842529297
2018-08-24,177.71728515625
2018-08-27,177.56553649902344
2018-08-28,178.79849243164062
2018-08-29,180.24008178710938
2018-08-30,180.1831817626953
2018-08-31,180.031494140625
2018-09-04,184.35633850097656
2018-09-05,181.33082580566406
2018-09-06,174.6727752685547
2018-09-07,177.3189697265625
2018-09-10,173.55368041992188
2018-09-11,174.86251831054688
2018-09-12,174.59695434570312
2018-09-13,173.8477020263672
2018-09-14,173.98995971679688
2018-09-17,170.51869201660156
2018-09-18,172.2732696533203
2018-09-19,173.20274353027344
2018-09-20,173.79080200195312
2018-09-21,172.48194885253906
2018-09-24,174.6822967529297
2018-09-25,172.2542724609375
2018-09-26,169.94964599609375
2018-09-27,168.9822235107422
2018-09-28,169.28575134277344
2018-10-01,164.9229278564453
2018-10-02,168.9158477783203
2018-10-03,173.6959228515625
2018-10-04,181.6533203125
2018-10-05,179.7659149169922
2018-10-08,176.46533203125
2018-10-09,178.95974731445312
2018-10-10,177.17666625976562
2018-10-11,175.6497039794922
2018-10-12,177.8311004638672
2018-10-15,179.94607543945312
2018-10-16,183.61654663085938
2018-10-17,185.95916748046875
2018-10-18,184.6787567138672
2018-10-19,187.24900817871094
2018-10-22,186.2152557373047
2018-10-23,182.9241943359375
2018-10-24,198.15597534179688
2018-10-25,199.78729248046875
2018-10-26,197.04635620117188
2018-10-29,198.2603302001953
2018-10-30,206.0564422607422
2018-10-31,198.8578338623047
2018-11-01,197.8335418701172
2018-11-02,202.76541137695312
2018-11-05,196.410888671875
2018-11-06,196.9716033935547
2018-11-07,197.75091552734375
2018-11-08,195.9832305908203
2018-11-09,198.13101196289062
2018-11-12,197.10467529296875
2018-11-13,197.47523498535156
2018-11-14,199.6611328125
2018-11-15,199.60411071777344
2018-11-16,202.87335205078125
2018-11-19,203.99473571777344
2018-11-20,206.2566375732422
2018-11-21,204.22283935546875
2018-11-23,202.90185546875
2018-11-26,204.43191528320312
2018-11-27,207.0168914794922
2018-11-28,205.2777557373047
2018-11-29,204.37490844726562
2018-11-30,206.92189025878906
2018-12-03,208.4044189453125
2018-12-04,210.9704132080078
2018-12-06,210.89437866210938
2018-12-07,213.5743865966797
2018-12-10,215.1614990234375
2018-12-11,217.33779907226562
2018-12-12,216.9386444091797
2018-12-13,217.95556640625
2018-12-14,215.2565460205078
2018-12-17,208.4709930419922
2018-12-18,202.77830505371094
2018-12-19,202.4742431640625
2018-12-20,198.98641967773438
2018-12-21,194.6812744140625
2018-12-24,189.43524169921875
2018-12-26,194.320068359375
2018-12-27,195.63160705566406
2018-12-28,197.24720764160156
2018-12-31,200.820556640625
2019-01-02,198.82476806640625
2019-01-03,197.44680786132812
2019-01-04,203.66213989257812
2019-01-07,206.0950927734375
2019-01-08,205.93345642089844
2019-01-09,202.55972290039062
2019-01-10,202.113037109375
2019-01-11,202.03700256347656
2019-01-14,197.2757110595703
2019-01-15,200.41192626953125
2019-01-16,205.515380859375
2019-01-17,205.26824951171875
2019-01-18,208.29991149902344
2019-01-22,207.46360778808594
2019-01-23,208.89865112304688
2019-01-24,207.89125061035156
2019-01-25,208.5565185546875
2019-01-28,207.46360778808594
2019-01-29,202.90185546875
2019-01-30,199.78468322753906
2019-01-31,204.10882568359375
2019-02-01,203.0159149169922
2019-02-04,205.68637084960938
2019-02-05,207.7866668701172
2019-02-06,207.97677612304688
2019-02-07,209.5638427734375
2019-02-08,209.71591186523438
2019-02-11,212.46249389648438
2019-02-12,214.71047973632812
2019-02-13,217.39659118652344
2019-02-14,215.996337890625
2019-02-15,218.61581420898438
2019-02-19,221.50196838378906
2019-02-20,222.48313903808594
2019-02-21,223.9976348876953
2019-02-22,227.6267852783203
2019-02-25,229.9319610595703
2019-02-26,229.0365447998047
2019-02-27,232.89431762695312
2019-02-28,232.3037109375
2019-03-01,231.55125427246094
2019-03-04,226.2837371826172
2019-03-05,222.81649780273438
2019-03-06,219.577880859375
2019-03-07,214.73899841308594
2019-03-08,214.95811462402344
2019-03-11,216.3773956298828
2019-03-12,218.873046875
2019-03-13,219.53024291992188
2019-03-14,220.8066864013672
2019-03-15,222.35928344726562
2019-03-18,226.35992431640625
2019-03-19,224.43580627441406
2019-03-20,225.9598846435547
2019-03-21,228.7602996826172
2019-03-22,227.0266571044922
2019-03-25,227.76966857910156
2019-03-26,232.11322021484375
2019-03-27,233.44677734375
2019-03-28,234.8184356689453
2019-03-29,234.39932250976562
2019-04-01,235.00892639160156
2019-04-02,236.88540649414062
2019-04-03,234.97079467773438
2019-04-04,236.61871337890625
2019-04-05,241.83859252929688
2019-04-08,245.88685607910156
2019-04-09,246.69654846191406
2019-04-10,246.19166564941406
2019-04-11,245.0105743408203
2019-04-12,247.51568603515625
2019-04-15,249.31591796875
2019-04-16,250.4399871826172
2019-04-17,249.7827606201172
2019-04-18,251.39247131347656
2019-04-22,249.68740844726562
2019-04-23,250.03985595703125
2019-04-24,251.8306121826172
2019-04-25,252.85935974121094
2019-04-26,256.8791198730469
2019-04-29,263.1847839355469
2019-04-30,265.11846923828125
2019-05-01,268.6523742675781
2019-05-02,269.4810485839844
2019-05-03,272.47198486328125
2019-05-06,276.65374755859375
2019-05-07,267.0543518066406
2019-05-08,267.9608459472656
2019-05-09,265.2699890136719
2019-05-10,268.08489990234375
2019-05-13,268.7528076171875
2019-05-14,274.23004150390625
2019-05-15,273.8578186035156
2019-05-16,276.1764831542969
2019-05-17,278.79107666015625
2019-05-20,280.14599609375
2019-05-21,278.6671447753906
2019-05-22,279.0964660644531
2019-05-23,278.26629638671875
2019-05-24,275.1174011230469
2019-05-28,268.1993408203125
2019-05-29,268.4379577636719
2019-05-30,270.9570617675781
2019-05-31,284.182373046875
2019-06-03,280.7471923828125
2019-06-04,285.4227600097656
2019-06-05,302.2931823730469
2019-06-06,311.8925476074219
2019-06-07,319.2877502441406
2019-06-10,324.33538818359375
2019-06-11,318.6960754394531
2019-06-12,310.3848876953125
2019-06-13,303.1233825683594
2019-06-14,305.3944396972656
2019-06-17,303.9153747558594
2019-06-18,303.96307373046875
2019-06-19,316.2151184082031
2019-06-20,316.1865234375
2019-06-21,317.8277587890625
2019-06-24,317.7705078125
2019-06-25,304.4306335449219
2019-06-26,298.3523864746094
2019-06-27,301.85430908203125
2019-06-28,306.7017517089844
2019-07-01,307.80853271484375
2019-07-02,315.7380676269531
2019-07-03,322.9996337890625
2019-07-05,326.24383544921875
2019-07-08,325.8621520996094
2019-07-09,327.197998046875
2019-07-10,333.4004211425781
2019-07-11,338.2955322265625
2019-07-12,341.8738708496094
2019-07-15,344.2688903808594
2019-07-16,346.48260498046875
2019-07-17,351.1773681640625
2019-07-18,355.7289123535156
2019-07-19,350.2231750488281
2019-07-22,353.51519775390625
2019-07-23,350.9674377441406
2019-07-24,318.9442138671875
2019-07-25,328.2476806640625
2019-07-26,332.0072937011719
2019-07-29,321.4728088378906
2019-07-30,320.66180419921875
2019-07-31,321.6064758300781
2019-08-01,324.7171325683594
2019-08-02,325.031982421875
2019-08-05,325.8335876464844
2019-08-06,329.5414123535156
2019-08-07,333.4404296875
2019-08-08,336.7277526855469
2019-08-09,346.0835266113281
2019-08-12,347.14422607421875
2019-08-13,350.7374572753906
2019-08-14,340.8370666503906
2019-08-15,348.92169189453125
2019-08-16,349.9633483886719
2019-08-19,352.5435791015625
2019-08-20,358.67877197265625
2019-08-21,371.96209716796875
2019-08-22,375.192138671875
2019-08-23,371.3791809082031
2019-08-26,377.5811767578125
2019-08-27,387.6823425292969
2019-08-28,386.51641845703125
2019-08-29,374.8481140136719
2019-08-30,379.9798889160156
2019-09-03,384.2706604003906
2019-09-04,390.4823303222656
2019-09-05,393.68365478515625
2019-09-06,400.7936096191406
2019-09-09,353.2889404296875
2019-09-10,326.884765625
2019-09-11,326.28277587890625
2019-09-12,329.828125
2019-09-13,315.6368713378906
2019-09-16,319.516845703125
2019-09-17,327.2861633300781
2019-09-18,328.7386779785156
2019-09-19,327.5441589355469
2019-09-20,323.1768493652344
2019-09-23,320.6635437011719
2019-09-24,321.18914794921875
2019-09-25,318.7140808105469
2019-09-26,317.2710266113281
2019-09-27,310.304443359375
2019-09-30,312.97064208984375
2019-10-01,310.5911560058594
2019-10-02,304.5897216796875
2019-10-03,321.9154357910156
2019-10-04,331.5578308105469
2019-10-07,332.3605041503906
2019-10-08,331.29022216796875
2019-10-09,339.50872802734375
2019-10-10,343.1591796875
2019-10-11,332.7428283691406
2019-10-14,333.927734375
2019-10-15,333.82269287109375
2019-10-16,325.3175354003906
2019-10-17,334.1858215332031
2019-10-18,337.22467041015625
2019-10-21,337.7216796875
2019-10-22,325.5372619628906
2019-10-23,326.9994201660156
2019-10-24,333.9564514160156
2019-10-25,328.8056335449219
2019-10-28,333.39263916015625
2019-10-29,335.89630126953125
2019-10-30,343.2165832519531
2019-10-31,352.2377624511719
2019-11-01,349.896484375
2019-11-04,342.49981689453125
2019-11-05,328.9488220214844
2019-11-06,332.85333251953125
2019-11-07,334.56640625
2019-11-08,332.2217102050781
2019-11-11,344.2703552246094
2019-11-12,350.194091796875
2019-11-13,358.2615966796875
2019-11-14,362.91259765625
2019-11-15,364.6735534667969
2019-11-18,372.7696533203125
2019-11-19,382.9617614746094
2019-11-20,387.095947265625
2019-11-21,376.9517822265625
2019-11-22,375.4588623046875
2019-11-25,380.1003112792969
2019-11-26,384.6173095703125
2019-11-27,388.95245361328125
2019-11-29,386.45477294921875
2019-12-02,381.8133850097656
2019-12-03,380.5692138671875
2019-12-04,377.0474853515625
2019-12-05,364.7882995605469
2019-12-06,359.7353210449219
2019-12-09,351.2373046875
2019-12-10,354.0890808105469
2019-12-11,360.6062927246094
2019-12-12,353.5723571777344
2019-12-13,357.8118896484375
2019-12-16,358.5774230957031
2019-12-17,357.476806640625
2019-12-18,353.9933776855469
2019-12-19,361.3336181640625
2019-12-20,360.1373291015625
2019-12-23,355.39056396484375
2019-12-24,357.99371337890625
2019-12-26,359.9267578125
2019-12-27,358.8740539550781
2019-12-30,358.39556884765625
2019-12-31,362.80731201171875
2020-01-02,363.8982849121094
2020-01-03,363.7069091796875
2020-01-06,357.99371337890625
2020-01-07,359.1133117675781
2020-01-08,348.6341857910156
2020-01-09,355.7160339355469
2020-01-10,347.4571533203125
2020-01-13,352.749267578125
2020-01-14,350.8448791503906
2020-01-15,352.2708435058594
2020-01-16,354.0987243652344
2020-01-17,353.18951416015625
2020-01-21,354.7494201660156
2020-01-22,354.4910583496094
2020-01-23,351.4860534667969
2020-01-24,343.8204345703125
2020-01-27,342.47113037109375
2020-01-28,344.3947448730469
2020-01-29,336.9013671875
2020-01-30,342.75823974609375
2020-01-31,338.9494323730469
2020-02-03,340.21258544921875
2020-02-04,339.7341003417969
2020-02-05,327.1495666503906
2020-02-06,330.8053283691406
2020-02-07,329.4846496582031
2020-02-10,326.5754089355469
2020-02-11,328.1380615234375
2020-02-12,321.6382141113281
2020-02-13,324.1787109375
2020-02-14,331.40716552734375
2020-02-18,332.83563232421875
2020-02-19,327.5628967285156
2020-02-20,330.3622741699219
2020-02-21,326.03851318359375
2020-02-24,327.7833251953125
2020-02-25,317.515869140625
2020-02-26,324.3033752441406
2020-02-27,319.56744384765625
2020-02-28,310.9297180175781
2020-03-02,334.21612548828125
2020-03-03,337.0538330078125
2020-03-04,358.125732421875
2020-03-05,361.93170166015625
2020-03-06,347.38836669921875
2020-03-09,337.753662109375
2020-03-10,342.4032287597656
2020-03-11,319.86456298828125
2020-03-12,301.7263488769531
2020-03-13,328.8954772949219
2020-03-16,298.428466796875
2020-03-17,319.241455078125
2020-03-18,292.7434387207031
2020-03-19,303.06854248046875
2020-03-20,297.7957458496094
2020-03-23,269.6871337890625
2020-03-24,313.220947265625
2020-03-25,316.6626281738281
2020-03-26,338.2138671875
2020-03-27,328.6174621582031
2020-03-30,336.80462646484375
2020-03-31,318.8292236328125
2020-04-01,320.19049072265625
2020-04-02,332.9411315917969
2020-04-03,371.2691650390625
2020-04-06,382.5433044433594
2020-04-07,365.7376708984375
2020-04-08,379.2742004394531
2020-04-09,386.6848449707031
2020-04-13,369.8503112792969
2020-04-14,381.27783203125
2020-04-15,396.1278991699219
2020-04-16,418.4651794433594
2020-04-17,412.0227966308594
2020-04-20,412.78021240234375
2020-04-21,393.52978515625
2020-04-22,406.7116394042969
2020-04-23,400.5186767578125
2020-04-24,403.624755859375
2020-04-27,423.3448791503906
2020-04-28,423.1914978027344
2020-04-29,437.8402099609375
2020-04-30,436.2104187011719
2020-05-01,431.20611572265625
2020-05-04,438.1852722167969
2020-05-05,463.2932434082031
2020-05-06,451.8753356933594
2020-05-07,460.886962890625
2020-05-08,464.3094482421875
2020-05-11,484.18292236328125
2020-05-12,477.73297119140625
2020-05-13,484.46124267578125
2020-05-14,473.768798828125
2020-05-15,468.44183349609375
2020-05-18,472.8665771484375
2020-05-19,459.3330078125
2020-05-20,458.7283020019531
2020-05-21,453.9293212890625
2020-05-22,462.9420471191406
2020-05-26,451.6064453125
2020-05-27,449.4468994140625
2020-05-28,464.084228515625
2020-05-29,488.1565856933594
2020-06-01,498.8970642089844
2020-06-02,495.2305603027344
2020-06-03,500.17364501953125
2020-06-04,478.990234375
2020-06-05,474.0567321777344
2020-06-08,468.74896240234375
2020-06-09,479.84442138671875
2020-06-10,486.62078857421875
2020-06-11,462.6925048828125
2020-06-12,472.9913330078125
2020-06-15,480.996337890625
2020-06-16,478.9422607421875
2020-06-17,488.5404968261719
2020-06-18,480.7370910644531
2020-06-19,499.37689208984375
2020-06-22,498.21551513671875
2020-06-23,498.6474609375
2020-06-24,484.8931579589844
2020-06-25,486.9759216308594
2020-06-26,470.1502685546875
2020-06-29,478.5775146484375
2020-06-30,480.7947692871094
2020-07-01,485.6801452636719
2020-07-02,481.7161865234375
2020-07-06,499.8663635253906
2020-07-07,511.7393798828125
2020-07-08,522.547119140625
2020-07-09,526.5687255859375
2020-07-10,515.645751953125
2020-07-13,496.7757263183594
2020-07-14,501.2389221191406
2020-07-15,510.4916687011719
2020-07-16,509.4358825683594
2020-07-17,511.14434814453125
2020-07-20,512.5936279296875
2020-07-21,512.0178833007812
2020-07-22,505.93243408203125
2020-07-23,488.7228088378906
2020-07-24,485.4882507324219
2020-07-27,500.0680236816406
2020-07-28,489.1260070800781
2020-07-29,496.6030578613281
2020-07-30,495.7968444824219
2020-07-31,495.9407653808594
2020-08-03,491.132080078125
2020-08-04,488.8066101074219
2020-08-05,490.171142578125
2020-08-06,483.9825134277344
2020-08-07,488.3548278808594
2020-08-10,463.82183837890625
2020-08-11,463.9371337890625
2020-08-12,473.3063659667969
2020-08-13,477.3616638183594
2020-08-14,477.1117248535156
2020-08-17,481.0419921875
2020-08-18,479.5429992675781
2020-08-19,472.67218017578125
2020-08-20,481.7916259765625
2020-08-21,480.32135009765625
2020-08-24,470.3658752441406
2020-08-25,465.5707702636719
2020-08-26,479.9080810546875
2020-08-27,476.823486328125
2020-08-28,465.4554748535156
2020-08-31,466.9641418457031
2020-09-01,471.2691955566406
2020-09-02,474.7958679199219
2020-09-03,452.82855224609375
2020-09-04,436.7038269042969
2020-09-08,432.0624084472656
2020-09-09,440.7590026855469
2020-09-10,433.8978576660156
2020-09-11,435.3777160644531
2020-09-14,443.8148193359375
2020-09-15,445.93853759765625
2020-09-16,443.8821716308594
2020-09-17,430.01556396484375
2020-09-18,421.5303649902344
2020-09-21,425.700927734375
2020-09-22,429.4966735839844
2020-09-23,431.90869140625
2020-09-24,434.4647216796875
2020-09-25,446.93792724609375
2020-09-28,457.4603576660156
2020-09-29,466.47406005859375
2020-09-30,462.7839660644531
2020-10-01,464.1101379394531
2020-10-02,463.6776123046875
2020-10-05,477.86126708984375
2020-10-06,479.1105041503906
2020-10-07,490.3055725097656
2020-10-08,498.17578125
2020-10-09,501.6640625
2020-10-12,511.4464416503906
2020-10-13,518.9995727539062
2020-10-14,514.521484375
2020-10-15,519.3742065429688
2020-10-16,517.0585327148438
2020-10-19,518.2019653320312
2020-10-20,528.5130004882812
2020-10-21,536.287109375
2020-10-22,545.2144165039062
2020-10-23,537.0846557617188
2020-10-26,525.9376220703125
2020-10-27,550.6244506835938
2020-10-28,535.2685546875
2020-10-29,534.1537475585938
2020-10-30,517.8079833984375
2020-11-02,517.7503662109375
2020-11-03,518.6151123046875
2020-11-04,557.2742919921875
2020-11-05,558.4754028320312
2020-11-06,556.5631713867188
2020-11-09,514.4876098632812
2020-11-10,505.0603942871094
2020-11-11,524.1743774414062
2020-11-12,514.458740234375
2020-11-13,503.0307922363281
2020-11-16,502.12646484375
2020-11-17,494.5271301269531
2020-11-18,492.7668151855469
2020-11-19,513.89111328125
2020-11-20,525.3576049804688
2020-11-23,500.1257629394531
2020-11-24,498.7308654785156
2020-11-25,494.7772216796875
2020-11-27,513.5736694335938
2020-11-30,518.662353515625
2020-12-01,525.8096313476562
2020-12-02,520.2015380859375
2020-12-03,534.4864501953125
2020-12-04,518.6527099609375
2020-12-07,548.2518920898438
2020-12-08,544.471435546875
2020-12-09,543.1824340820312
2020-12-10,530.5905151367188
2020-12-11,526.8294067382812
2020-12-14,530.177001953125
2020-12-15,532.7164916992188
2020-12-16,539.1710205078125
2020-12-17,555.3799438476562
2020-12-18,556.8516845703125
2020-12-21,556.4284057617188
2020-12-22,567.8562622070312
2020-12-23,551.16650390625
2020-12-24,551.2723999023438
2020-12-28,544.2406616210938
2020-12-29,543.2977905273438
2020-12-30,540.873779296875
2020-12-31,548.8483276367188
2021-01-04,541.3643188476562
2021-01-05,533.158935546875
2021-01-06,524.337890625
2021-01-07,528.3106689453125
2021-01-08,531.0812377929688
2021-01-11,523.0297241210938
2021-01-12,508.56201171875
2021-01-13,515.9111328125
2021-01-14,492.5937194824219
2021-01-15,503.09808349609375
2021-01-19,496.2586669921875
2021-01-20,497.68231201171875
2021-01-21,494.5657043457031
2021-01-22,490.3042297363281
2021-01-25,489.9674987792969
2021-01-26,490.4100341796875
2021-01-27,514.0932006835938
2021-01-28,516.1324462890625
2021-01-29,520.1821899414062
2021-02-01,547.087890625
2021-02-02,558.034912109375
2021-02-03,542.3551635742188
2021-02-04,544.6541748046875
2021-02-05,549.906494140625
2021-02-08,548.0401611328125
2021-02-09,537.1575927734375
2021-02-10,533.52685546875
2021-02-11,525.5623779296875
2021-02-12,532.1400146484375
2021-02-16,517.6652221679688
2021-02-17,515.9221801757812
2021-02-18,523.6072998046875
2021-02-19,529.8865966796875
2021-02-22,521.0841674804688
2021-02-23,528.8561401367188
2021-02-24,525.31201171875
2021-02-25,531.3888549804688
2021-02-26,535.4047241210938
2021-03-01,557.6806030273438
2021-03-02,557.49755859375
2021-03-03,490.5358581542969
2021-03-04,467.017822265625
2021-03-05,485.7397766113281
2021-03-08,494.0220947265625
2021-03-09,504.7313232421875
2021-03-10,497.7009582519531
2021-03-11,504.4713439941406
2021-03-12,499.8004455566406
2021-03-15,506.00262451171875
2021-03-16,497.8165588378906
2021-03-17,494.051025390625
2021-03-18,482.8987731933594
2021-03-19,491.2773742675781
2021-03-22,502.0252380371094
2021-03-23,506.6863098144531
2021-03-24,482.42681884765625
2021-03-25,479.32574462890625
2021-03-26,498.6736755371094
2021-03-29,497.5950012207031
2021-03-30,477.43817138671875
2021-03-31,479.528076171875
2021-04-01,501.0621032714844
2021-04-05,500.79248046875
2021-04-06,513.3700561523438
2021-04-07,501.76519775390625
2021-04-08,511.84832763671875
2021-04-09,514.814697265625
2021-04-12,515.6718139648438
2021-04-13,519.7454833984375
2021-04-14,515.084228515625
2021-04-15,519.2352294921875
2021-04-16,515.1902465820312
2021-04-19,513.9093627929688
2021-04-20,509.5755310058594
2021-04-21,503.9223937988281
2021-04-22,484.3048095703125
2021-04-23,488.71563720703125
2021-04-26,486.54876708984375
2021-04-27,477.3418273925781
2021-04-28,471.2937927246094
2021-04-29,477.45745849609375
2021-04-30,470.41748046875
2021-05-03,470.6293029785156
2021-05-04,456.4915771484375
2021-05-05,439.7535705566406
2021-05-06,422.40875244140625
2021-05-07,421.02197265625
2021-05-10,423.545166015625
2021-05-11,432.1390686035156
2021-05-12,429.0332946777344
2021-05-13,436.170654296875
2021-05-14,440.1058349609375
2021-05-17,438.9387512207031
2021-05-18,430.8465270996094
2021-05-19,427.41290283203125
2021-05-20,434.93609619140625
2021-05-21,439.8067932128906
2021-05-24,440.2022705078125
2021-05-25,442.2470397949219
2021-05-26,446.3366394042969
2021-05-27,445.6325378417969
2021-05-28,449.9823913574219
2021-06-01,438.20574951171875
2021-06-02,444.1181945800781
