,TMUS
2014-12-29,26.972604751586914
2014-12-30,26.4918270111084
2014-12-31,26.43295669555664
2015-01-02,26.78618049621582
2015-01-05,26.42314338684082
2015-01-06,26.364274978637695
2015-01-07,27.718299865722656
2015-01-08,28.47381019592285
2015-01-09,28.699481964111328
2015-01-12,28.71910285949707
2015-01-13,28.91533851623535
2015-01-14,29.013456344604492
2015-01-15,28.630796432495117
2015-01-16,28.591550827026367
2015-01-20,28.984024047851562
2015-01-21,29.513858795166016
2015-01-22,29.925954818725586
2015-01-23,29.59235191345215
2015-01-26,30.08294105529785
2015-01-27,30.08294105529785
2015-01-28,29.52366828918457
2015-01-29,28.993833541870117
2015-01-30,29.611976623535156
2015-02-02,29.768966674804688
2015-02-03,30.308612823486328
2015-02-04,30.171247482299805
2015-02-05,30.62259292602539
2015-02-06,30.720706939697266
2015-02-09,30.495037078857422
2015-02-10,30.710895538330078
2015-02-11,30.671648025512695
2015-02-12,30.995439529418945
2015-02-13,31.152427673339844
2015-02-17,31.16223907470703
2015-02-18,30.416542053222656
2015-02-19,31.250545501708984
2015-02-20,31.348663330078125
2015-02-23,30.769765853881836
2015-02-24,30.995439529418945
2015-02-25,31.584142684936523
2015-02-26,31.86868667602539
2015-02-27,32.4083366394043
2015-03-02,32.33965301513672
2015-03-03,32.14341735839844
2015-03-04,32.064918518066406
2015-03-05,32.18266677856445
2015-03-06,32.10417175292969
2015-03-09,32.39852523803711
2015-03-10,31.750944137573242
2015-03-11,31.50564956665039
2015-03-12,31.544898986816406
2015-03-13,31.436969757080078
2015-03-16,31.858877182006836
2015-03-17,32.05510711669922
2015-03-18,32.24153518676758
2015-03-19,32.57513427734375
2015-03-20,32.516265869140625
2015-03-23,32.526084899902344
2015-03-24,32.35927200317383
2015-03-25,31.7313232421875
2015-03-26,31.84906005859375
2015-03-27,31.77056884765625
2015-03-30,31.69207763671875
2015-03-31,31.093557357788086
2015-04-01,31.044496536254883
2015-04-02,32.33965301513672
2015-04-06,32.457393646240234
2015-04-07,32.35927200317383
2015-04-08,32.15323257446289
2015-04-09,31.77056884765625
2015-04-10,31.456594467163086
2015-04-13,30.897319793701172
2015-04-14,31.270166397094727
2015-04-15,31.407533645629883
2015-04-16,31.456594467163086
2015-04-17,31.48602867126465
2015-04-20,32.07473373413086
2015-04-21,32.72230911254883
2015-04-22,33.448387145996094
2015-04-23,33.79179763793945
2015-04-24,33.664249420166016
2015-04-27,33.418949127197266
2015-04-28,33.33064651489258
2015-04-29,33.96841049194336
2015-04-30,33.399330139160156
2015-05-01,33.21289825439453
2015-05-04,33.507259368896484
2015-05-05,33.16384506225586
2015-05-06,32.67325210571289
2015-05-07,32.67325210571289
2015-05-08,33.13440704345703
2015-05-11,33.33064651489258
2015-05-12,33.909542083740234
2015-05-13,33.29139709472656
2015-05-14,33.438575744628906
2015-05-15,33.7525520324707
2015-05-18,34.17445755004883
2015-05-19,33.7525520324707
2015-05-20,34.547306060791016
2015-05-21,35.56772994995117
2015-05-22,35.98963928222656
2015-05-26,37.82444763183594
2015-05-27,37.92256164550781
2015-05-28,37.59877014160156
2015-05-29,38.148231506347656
2015-06-01,38.158042907714844
2015-06-02,37.912750244140625
2015-06-03,37.608585357666016
2015-06-04,38.59957504272461
2015-06-05,39.48263931274414
2015-06-08,38.7369384765625
2015-06-09,38.0599250793457
2015-06-10,37.932373046875
2015-06-11,37.40253448486328
2015-06-12,38.26597595214844
2015-06-15,38.22673034667969
2015-06-16,38.118797302246094
2015-06-17,39.021480560302734
2015-06-18,38.82524490356445
2015-06-19,38.4229621887207
2015-06-22,38.46220779418945
2015-06-23,38.75656509399414
2015-06-24,38.29541015625
2015-06-25,38.560325622558594
2015-06-26,38.36408615112305
2015-06-29,37.95199203491211
2015-06-30,38.04030227661133
2015-07-01,37.9029426574707
2015-07-02,38.236534118652344
2015-07-06,37.82444763183594
2015-07-07,37.95199203491211
2015-07-08,37.745948791503906
2015-07-09,38.04030227661133
2015-07-10,38.29541015625
2015-07-13,38.52107620239258
2015-07-14,38.69769287109375
2015-07-15,38.31502914428711
2015-07-16,37.89311981201172
2015-07-17,37.324039459228516
2015-07-20,37.36328887939453
2015-07-21,36.921756744384766
2015-07-22,37.01987838745117
2015-07-23,37.21611022949219
2015-07-24,36.69608688354492
2015-07-27,35.81302261352539
2015-07-28,36.225120544433594
2015-07-29,36.342864990234375
2015-07-30,38.12861251831055
2015-07-31,39.89473342895508
2015-08-03,40.709110260009766
2015-08-04,40.434383392333984
2015-08-05,39.973228454589844
2015-08-06,39.659244537353516
2015-08-07,39.60037612915039
2015-08-10,40.68948745727539
2015-08-11,40.17927169799805
2015-08-12,40.58155822753906
2015-08-13,40.454002380371094
2015-08-14,40.454002380371094
2015-08-17,41.20950698852539
2015-08-18,41.24876022338867
2015-08-19,41.072147369384766
2015-08-20,39.973228454589844
2015-08-21,39.37470626831055
2015-08-24,38.00105667114258
2015-08-25,37.412353515625
2015-08-26,38.22673034667969
2015-08-27,39.18827819824219
2015-08-28,39.24715042114258
2015-08-31,38.86449432373047
2015-09-01,38.22673034667969
2015-09-02,38.579952239990234
2015-09-03,38.70750045776367
2015-09-04,38.481834411621094
2015-09-08,39.52188491821289
2015-09-09,38.69769287109375
2015-09-10,38.90373992919922
2015-09-11,39.07053756713867
2015-09-14,39.198097229003906
2015-09-15,40.532493591308594
2015-09-16,40.748355865478516
2015-09-17,41.67066192626953
2015-09-18,41.052520751953125
2015-09-21,42.004268646240234
2015-09-22,41.54310989379883
2015-09-23,42.220123291015625
2015-09-24,41.719722747802734
2015-09-25,41.9257698059082
2015-09-28,39.77698516845703
2015-09-29,38.815433502197266
2015-09-30,39.060726165771484
2015-10-01,39.37470626831055
2015-10-02,39.93397903442383
2015-10-05,40.189083099365234
2015-10-06,39.88491439819336
2015-10-07,39.610191345214844
2015-10-08,38.815433502197266
2015-10-09,38.86449432373047
2015-10-12,39.767181396484375
2015-10-13,39.42376708984375
2015-10-14,38.76637268066406
2015-10-15,39.18827819824219
2015-10-16,39.77698516845703
2015-10-19,40.434383392333984
2015-10-20,39.93397903442383
2015-10-21,39.4630126953125
2015-10-22,39.678871154785156
2015-10-23,40.493247985839844
2015-10-26,40.60117721557617
2015-10-27,38.28559875488281
2015-10-28,38.57014465332031
2015-10-29,36.77457809448242
2015-10-30,37.17686462402344
2015-11-02,37.5693359375
2015-11-03,37.932373046875
2015-11-04,38.12861251831055
2015-11-05,38.69769287109375
2015-11-06,38.373905181884766
2015-11-09,37.83425521850586
2015-11-10,36.33304977416992
2015-11-11,36.69608688354492
2015-11-12,37.25536346435547
2015-11-13,37.991241455078125
2015-11-16,37.15724182128906
2015-11-17,37.43197250366211
2015-11-18,36.617591857910156
2015-11-19,37.01987838745117
2015-11-20,37.716514587402344
2015-11-23,37.314231872558594
2015-11-24,37.66745376586914
2015-11-25,36.2741813659668
2015-11-27,36.19568634033203
2015-11-30,34.83184814453125
2015-12-01,35.499046325683594
2015-12-02,35.04771041870117
2015-12-03,33.909542083740234
2015-12-04,34.78278732299805
2015-12-07,35.90133285522461
2015-12-08,36.19568634033203
2015-12-09,35.39112091064453
2015-12-10,35.656036376953125
2015-12-11,35.32244110107422
2015-12-14,35.8326530456543
2015-12-15,37.4417839050293
2015-12-16,38.393524169921875
2015-12-17,38.46220779418945
2015-12-18,37.17686462402344
2015-12-21,38.2463493347168
2015-12-22,38.52107620239258
2015-12-23,39.37470626831055
2015-12-24,38.92335891723633
2015-12-28,39.031288146972656
2015-12-29,39.36489486694336
2015-12-30,38.992042541503906
2015-12-31,38.38371276855469
2016-01-04,38.216915130615234
2016-01-05,39.4630126953125
2016-01-06,39.296207427978516
2016-01-07,39.74755096435547
2016-01-08,39.12940979003906
2016-01-11,38.93317794799805
2016-01-12,39.306026458740234
2016-01-13,38.118797302246094
2016-01-14,38.64863204956055
2016-01-15,37.0787467956543
2016-01-19,36.94138717651367
2016-01-20,36.65684509277344
2016-01-21,36.4017333984375
2016-01-22,37.137611389160156
2016-01-25,37.17686462402344
2016-01-26,38.6878776550293
2016-01-27,37.7753791809082
2016-01-28,37.94218444824219
2016-01-29,39.39433288574219
2016-02-01,39.8260498046875
2016-02-02,38.53089141845703
2016-02-03,37.6183967590332
2016-02-04,37.971622467041016
2016-02-05,34.98883819580078
2016-02-08,33.32083511352539
2016-02-09,33.25214767456055
2016-02-10,33.919349670410156
2016-02-11,33.38950729370117
2016-02-12,34.449188232421875
2016-02-16,35.76396942138672
2016-02-17,36.15644073486328
2016-02-18,35.94057846069336
2016-02-19,34.29220199584961
2016-02-22,35.155635833740234
2016-02-23,35.518672943115234
2016-02-24,36.0877571105957
2016-02-25,37.63801956176758
2016-02-26,36.7647705078125
2016-02-29,36.4017333984375
2016-03-01,37.92256164550781
2016-03-02,38.04030227661133
2016-03-03,38.236534118652344
2016-03-04,37.755760192871094
2016-03-07,37.912750244140625
2016-03-08,38.216915130615234
2016-03-09,37.48103332519531
2016-03-10,36.86288833618164
2016-03-11,37.03949737548828
2016-03-14,36.39191818237305
2016-03-15,36.077945709228516
2016-03-16,36.480228424072266
2016-03-17,36.46060562133789
2016-03-18,36.23493194580078
2016-03-21,36.647029876708984
2016-03-22,36.57834243774414
2016-03-23,36.37229919433594
2016-03-24,36.303619384765625
2016-03-28,36.342864990234375
2016-03-29,37.70669937133789
2016-03-30,37.716514587402344
2016-03-31,37.57914733886719
2016-04-01,38.619197845458984
2016-04-04,38.91355514526367
2016-04-05,38.40333557128906
2016-04-06,38.36408615112305
2016-04-07,38.08936309814453
2016-04-08,37.971622467041016
2016-04-11,37.912750244140625
2016-04-12,38.158042907714844
2016-04-13,38.118797302246094
2016-04-14,38.07954788208008
2016-04-15,38.550514221191406
2016-04-18,38.51127243041992
2016-04-19,39.0999755859375
2016-04-20,39.39433288574219
2016-04-21,39.49244689941406
2016-04-22,39.4630126953125
2016-04-25,40.404945373535156
2016-04-26,38.58976745605469
2016-04-27,38.952796936035156
2016-04-28,39.01166915893555
2016-04-29,38.54070281982422
2016-05-02,39.23734664916992
2016-05-03,38.91355514526367
2016-05-04,38.36408615112305
2016-05-05,38.51127243041992
2016-05-06,38.74674987792969
2016-05-09,39.14903259277344
2016-05-10,40.041908264160156
2016-05-11,40.05172348022461
2016-05-12,39.9536018371582
2016-05-13,39.87510681152344
2016-05-16,39.8554801940918
2016-05-17,39.9536018371582
2016-05-18,39.91435241699219
2016-05-19,40.041908264160156
2016-05-20,40.9151496887207
2016-05-23,40.856285095214844
2016-05-24,41.08195495605469
2016-05-25,41.32725143432617
2016-05-26,41.82765197753906
2016-05-27,41.739349365234375
2016-05-31,41.955204010009766
2016-06-01,41.81784439086914
2016-06-02,42.37710952758789
2016-06-03,42.80883026123047
2016-06-06,42.259376525878906
2016-06-07,42.91676330566406
2016-06-08,43.083560943603516
2016-06-09,42.26918411254883
2016-06-10,41.14082336425781
2016-06-13,41.27819061279297
2016-06-14,41.55292510986328
2016-06-15,40.875911712646484
2016-06-16,40.974021911621094
2016-06-17,40.98384094238281
2016-06-20,41.48423385620117
2016-06-21,42.1121940612793
2016-06-22,41.896339416503906
2016-06-23,42.848079681396484
2016-06-24,40.326446533203125
2016-06-27,40.42456817626953
2016-06-28,41.70990753173828
2016-06-29,42.63222122192383
2016-06-30,42.455604553222656
2016-07-01,42.18088150024414
2016-07-05,42.396732330322266
2016-07-06,42.337867736816406
2016-07-07,42.15143966674805
2016-07-08,42.75977325439453
2016-07-11,43.21111297607422
2016-07-12,42.818641662597656
2016-07-13,43.37791442871094
2016-07-14,43.20130157470703
2016-07-15,43.57415008544922
2016-07-18,43.5349006652832
2016-07-19,43.54471969604492
2016-07-20,43.70170593261719
2016-07-21,43.82925796508789
2016-07-22,44.58476638793945
2016-07-25,44.19229507446289
2016-07-26,44.1334228515625
2016-07-27,44.781002044677734
2016-07-28,45.3500862121582
2016-07-29,45.46782684326172
2016-08-01,46.18408966064453
2016-08-02,45.928977966308594
2016-08-03,46.32145309448242
2016-08-04,46.4391975402832
2016-08-05,46.88071823120117
2016-08-08,46.713924407958984
2016-08-09,46.74335479736328
2016-08-10,46.311641693115234
2016-08-11,45.94860076904297
2016-08-12,46.06634521484375
2016-08-15,45.889732360839844
2016-08-16,45.369712829589844
2016-08-17,45.507076263427734
2016-08-18,46.09578323364258
2016-08-19,45.39914321899414
2016-08-22,45.83086395263672
2016-08-23,45.94860076904297
2016-08-24,45.340267181396484
2016-08-25,45.408958435058594
2016-08-26,45.094974517822266
2016-08-29,45.850486755371094
2016-08-30,45.232337951660156
2016-08-31,45.46782684326172
2016-09-01,45.379520416259766
2016-09-02,46.39994812011719
2016-09-06,46.32145309448242
2016-09-07,45.850486755371094
2016-09-08,45.83086395263672
2016-09-09,43.79982376098633
2016-09-12,45.065547943115234
2016-09-13,44.48664474487305
2016-09-14,45.00667190551758
2016-09-15,46.292015075683594
2016-09-16,45.67387390136719
2016-09-19,45.065547943115234
2016-09-20,43.66245651245117
2016-09-21,45.016483306884766
2016-09-22,46.14483642578125
2016-09-23,46.39994812011719
2016-09-26,46.03691101074219
2016-09-27,46.01728820800781
2016-09-28,45.928977966308594
2016-09-29,45.5855712890625
2016-09-30,45.84067153930664
2016-10-03,45.99766540527344
2016-10-04,45.870113372802734
2016-10-05,45.20290756225586
2016-10-06,44.64363479614258
2016-10-07,44.417964935302734
2016-10-10,45.28140640258789
2016-10-11,44.75156021118164
2016-10-12,45.163658142089844
2016-10-13,45.144039154052734
2016-10-14,45.359893798828125
2016-10-17,45.64443588256836
2016-10-18,46.45881652832031
2016-10-19,46.429378509521484
2016-10-20,46.16446304321289
2016-10-21,45.870113372802734
2016-10-24,50.22654342651367
2016-10-25,48.66646194458008
2016-10-26,48.56835174560547
2016-10-27,48.56835174560547
2016-10-28,48.42116928100586
2016-10-31,48.79402160644531
2016-11-01,48.3623046875
2016-11-02,48.25437545776367
2016-11-03,48.587974548339844
2016-11-04,48.42116928100586
2016-11-07,49.4023551940918
2016-11-08,49.510284423828125
2016-11-09,52.01228332519531
2016-11-10,51.19791030883789
2016-11-11,51.5511360168457
2016-11-14,51.92398452758789
2016-11-15,52.453819274902344
2016-11-16,51.7375602722168
2016-11-17,52.385135650634766
2016-11-18,52.58137130737305
2016-11-21,52.708927154541016
2016-11-22,53.21914291381836
2016-11-23,53.31725311279297
2016-11-25,53.56255340576172
2016-11-28,53.94520950317383
2016-11-29,54.34749221801758
2016-11-30,53.189697265625
2016-12-01,53.2387580871582
2016-12-02,53.415374755859375
2016-12-05,53.984458923339844
2016-12-06,54.93620681762695
2016-12-07,57.29103088378906
2016-12-08,57.44801330566406
2016-12-09,55.672088623046875
2016-12-12,55.07356643676758
2016-12-13,55.58377456665039
2016-12-14,55.48566436767578
2016-12-15,56.1724853515625
2016-12-16,55.9370002746582
2016-12-19,56.712135314941406
2016-12-20,56.96724319458008
2016-12-21,56.73175811767578
2016-12-22,56.98686981201172
2016-12-23,56.92799758911133
2016-12-27,57.22234344482422
2016-12-28,56.90837097167969
2016-12-29,56.95743179321289
2016-12-30,56.42759704589844
2017-01-03,57.22234344482422
2017-01-04,57.71293640136719
2017-01-05,56.52571105957031
2017-01-06,55.70152282714844
2017-01-09,55.60340118408203
2017-01-10,57.63444519042969
2017-01-11,56.37853240966797
2017-01-12,56.07437515258789
2017-01-13,56.113616943359375
2017-01-17,55.97624969482422
2017-01-18,57.55595016479492
2017-01-19,58.93941116333008
2017-01-20,58.49788284301758
2017-01-23,59.10621643066406
2017-01-24,59.08658981323242
2017-01-25,59.5968017578125
2017-01-26,62.17730712890625
2017-01-27,61.24518585205078
2017-01-30,59.979461669921875
2017-01-31,61.09800338745117
2017-02-01,62.06937026977539
2017-02-02,59.99908447265625
2017-02-03,60.205135345458984
2017-02-06,59.81265640258789
2017-02-07,60.725154876708984
2017-02-08,60.725154876708984
2017-02-09,61.0783805847168
2017-02-10,61.21574401855469
2017-02-13,59.7537956237793
2017-02-14,60.44061279296875
2017-02-15,60.14625930786133
2017-02-16,59.46924591064453
2017-02-17,62.71694564819336
2017-02-21,62.010498046875
2017-02-22,61.89276123046875
2017-02-23,60.901763916015625
2017-02-24,61.03913116455078
2017-02-27,60.99988555908203
2017-02-28,61.35310745239258
2017-03-01,61.16668701171875
2017-03-02,61.362918853759766
2017-03-03,62.36372756958008
2017-03-06,61.65727233886719
2017-03-07,60.47004699707031
2017-03-08,60.254188537597656
2017-03-09,59.98927307128906
2017-03-10,60.322872161865234
2017-03-13,60.67610168457031
2017-03-14,60.19532012939453
2017-03-15,61.8044548034668
2017-03-16,61.21574401855469
2017-03-17,62.30485534667969
2017-03-20,61.92219543457031
2017-03-21,61.29424285888672
2017-03-22,62.07918167114258
2017-03-23,61.932003021240234
2017-03-24,62.962242126464844
2017-03-27,63.01129913330078
2017-03-28,63.0211181640625
2017-03-29,63.52151870727539
2017-03-30,63.9041748046875
2017-03-31,63.37433624267578
2017-04-03,62.353912353515625
2017-04-04,62.481468200683594
2017-04-05,62.30485534667969
2017-04-06,62.049747467041016
2017-04-07,62.38335037231445
2017-04-10,62.6875114440918
2017-04-11,62.72676086425781
2017-04-12,62.71694564819336
2017-04-13,62.83469009399414
2017-04-17,63.71775436401367
2017-04-18,63.39396286010742
2017-04-19,63.9041748046875
2017-04-20,63.5901985168457
2017-04-21,63.48226547241211
2017-04-24,64.68911743164062
2017-04-25,66.0823974609375
2017-04-26,66.30806732177734
2017-04-27,66.46504211425781
2017-04-28,66.00389862060547
2017-05-01,67.02432250976562
2017-05-02,65.68011474609375
2017-05-03,64.12002563476562
2017-05-04,64.24759674072266
2017-05-05,65.23857116699219
2017-05-08,64.90499114990234
2017-05-09,64.26720428466797
2017-05-10,64.75779724121094
2017-05-11,64.57137298583984
2017-05-12,64.31627655029297
2017-05-15,64.4536361694336
2017-05-16,64.66949462890625
2017-05-17,62.7071418762207
2017-05-18,64.48307037353516
2017-05-19,65.12083435058594
2017-05-22,65.95484161376953
2017-05-23,66.3473129272461
2017-05-24,66.61222839355469
2017-05-25,66.58279418945312
2017-05-26,66.52392578125
2017-05-30,65.81747436523438
2017-05-31,66.15106964111328
2017-06-01,66.62203979492188
2017-06-02,67.03413391113281
2017-06-05,66.1314468383789
2017-06-06,64.86573028564453
2017-06-07,64.67930603027344
2017-06-08,64.4536361694336
2017-06-09,62.63845443725586
2017-06-12,63.45283508300781
2017-06-13,62.80525588989258
2017-06-14,62.07918167114258
2017-06-15,62.40297317504883
2017-06-16,61.94181442260742
2017-06-19,62.80525588989258
2017-06-20,62.775821685791016
2017-06-21,62.37353515625
2017-06-22,62.36372756958008
2017-06-23,62.20673751831055
2017-06-26,61.961448669433594
2017-06-27,59.861717224121094
2017-06-28,60.322872161865234
2017-06-29,59.16508483886719
2017-06-30,59.47905731201172
2017-07-03,58.8707275390625
2017-07-05,58.82167434692383
2017-07-06,58.331077575683594
2017-07-07,58.88053894042969
2017-07-10,59.65566635131836
2017-07-11,60.07757568359375
2017-07-12,60.35231018066406
2017-07-13,59.76360321044922
2017-07-14,60.08738708496094
2017-07-17,60.224754333496094
2017-07-18,60.23456954956055
2017-07-19,60.803653717041016
2017-07-20,59.96964645385742
2017-07-21,61.40217208862305
2017-07-24,61.35310745239258
2017-07-25,61.186309814453125
2017-07-26,61.21574401855469
2017-07-27,60.460235595703125
2017-07-28,60.617225646972656
2017-07-31,60.499488830566406
2017-08-01,61.88294982910156
2017-08-02,62.43240737915039
2017-08-03,62.53052520751953
2017-08-04,63.305660247802734
2017-08-07,63.0505485534668
2017-08-08,62.69732666015625
2017-08-09,62.59920883178711
2017-08-10,61.29424285888672
2017-08-11,62.412784576416016
2017-08-14,62.5795783996582
2017-08-15,62.677703857421875
2017-08-16,63.0701789855957
2017-08-17,61.8044548034668
2017-08-18,61.814266204833984
2017-08-21,61.6474609375
2017-08-22,63.16828536987305
2017-08-23,62.795440673828125
2017-08-24,62.76600646972656
2017-08-25,62.54033279418945
2017-08-28,62.520713806152344
2017-08-29,62.275421142578125
2017-08-30,63.040740966796875
2017-08-31,63.49208068847656
2017-09-01,62.95243453979492
2017-09-05,62.442222595214844
2017-09-06,62.58939743041992
2017-09-07,62.147865295410156
2017-09-08,61.55916213989258
2017-09-11,61.84370040893555
2017-09-12,61.794639587402344
2017-09-13,61.6180305480957
2017-09-14,60.018707275390625
2017-09-15,60.018707275390625
2017-09-18,60.6368522644043
2017-09-19,64.188720703125
2017-09-20,62.32447814941406
2017-09-21,62.196922302246094
2017-09-22,62.854312896728516
2017-09-25,61.70633316040039
2017-09-26,61.84370040893555
2017-09-27,61.21574401855469
2017-09-28,60.75458526611328
2017-09-29,60.499488830566406
2017-10-02,60.36212158203125
2017-10-03,60.51911163330078
2017-10-04,60.34249496459961
2017-10-05,60.36212158203125
2017-10-06,61.23537063598633
2017-10-09,60.401363372802734
2017-10-10,60.07757568359375
2017-10-11,60.02851867675781
2017-10-12,60.12663650512695
2017-10-13,60.23456954956055
2017-10-16,59.82247543334961
2017-10-17,59.793033599853516
2017-10-18,59.537933349609375
2017-10-19,60.35231018066406
2017-10-20,59.32207489013672
2017-10-23,60.31306457519531
2017-10-24,61.107818603515625
2017-10-25,60.764404296875
2017-10-26,60.56816864013672
2017-10-27,61.76520538330078
2017-10-30,58.45863342285156
2017-10-31,58.645057678222656
2017-11-01,58.625431060791016
2017-11-02,57.202720642089844
2017-11-03,57.80124282836914
2017-11-06,54.49467086791992
2017-11-07,54.31806182861328
2017-11-08,55.16187286376953
2017-11-09,54.946014404296875
2017-11-10,55.73095703125
2017-11-13,55.37772750854492
2017-11-14,55.47584915161133
2017-11-15,55.623023986816406
2017-11-16,58.67449188232422
2017-11-17,58.890350341796875
2017-11-20,59.16508483886719
2017-11-21,59.27301025390625
2017-11-22,60.19532012939453
2017-11-24,60.51911163330078
2017-11-27,61.59840393066406
2017-11-28,60.224754333496094
2017-11-29,60.66628646850586
2017-11-30,59.920589447021484
2017-12-01,59.7537956237793
2017-12-04,59.10621643066406
2017-12-05,59.81265640258789
2017-12-06,60.950828552246094
2017-12-07,60.75458526611328
2017-12-08,61.362918853759766
2017-12-11,61.88294982910156
2017-12-12,62.28523254394531
2017-12-13,62.6286506652832
2017-12-14,61.382545471191406
2017-12-15,61.48066329956055
2017-12-18,62.275421142578125
2017-12-19,62.442222595214844
2017-12-20,61.71615219116211
2017-12-21,62.32447814941406
2017-12-22,62.4225959777832
2017-12-26,62.58939743041992
2017-12-27,62.90336990356445
2017-12-28,63.13885498046875
2017-12-29,62.31466293334961
2018-01-02,62.83469009399414
2018-01-03,62.412784576416016
2018-01-04,61.814266204833984
2018-01-05,63.3841552734375
2018-01-08,63.87474822998047
2018-01-09,64.3653335571289
2018-01-10,62.6875114440918
2018-01-11,62.63845443725586
2018-01-12,62.481468200683594
2018-01-16,61.784828186035156
2018-01-17,62.559959411621094
2018-01-18,61.69652557373047
2018-01-19,62.51089859008789
2018-01-22,62.736568450927734
2018-01-23,63.31546401977539
2018-01-24,63.7766227722168
2018-01-25,63.178104400634766
2018-01-26,64.05136108398438
2018-01-29,63.3841552734375
2018-01-30,63.5411376953125
2018-01-31,63.87474822998047
2018-02-01,62.58939743041992
2018-02-02,62.393157958984375
2018-02-05,60.381744384765625
2018-02-06,59.70472717285156
2018-02-07,60.89196014404297
2018-02-08,57.77180862426758
2018-02-09,58.085784912109375
2018-02-12,57.02611541748047
2018-02-13,56.60420608520508
2018-02-14,57.516700744628906
2018-02-15,59.30244827270508
2018-02-16,58.929603576660156
2018-02-20,59.371124267578125
2018-02-21,58.301639556884766
2018-02-22,57.6246337890625
2018-02-23,58.929603576660156
2018-02-26,59.959835052490234
2018-02-27,58.811859130859375
2018-02-28,59.46924591064453
2018-03-01,60.73497009277344
2018-03-02,61.29424285888672
2018-03-05,61.76520538330078
2018-03-06,62.36372756958008
2018-03-07,63.344905853271484
2018-03-08,63.83549118041992
2018-03-09,64.02191925048828
2018-03-12,63.3350944519043
2018-03-13,63.75699996948242
2018-03-14,63.560768127441406
2018-03-15,63.49208068847656
2018-03-16,63.5411376953125
2018-03-19,62.030128479003906
2018-03-20,61.59840393066406
2018-03-21,61.41197967529297
2018-03-22,60.09720230102539
2018-03-23,58.61561965942383
2018-03-26,60.23456954956055
2018-03-27,59.20432662963867
2018-03-28,59.7243537902832
2018-03-29,59.89115905761719
2018-04-02,58.49788284301758
2018-04-03,58.468448638916016
2018-04-04,58.625431060791016
2018-04-05,58.684303283691406
2018-04-06,58.527320861816406
2018-04-09,58.61561965942383
2018-04-10,61.94181442260742
2018-04-11,61.73577117919922
2018-04-12,61.83388900756836
2018-04-13,60.78403091430664
2018-04-16,61.5689697265625
2018-04-17,61.83388900756836
2018-04-18,61.71615219116211
2018-04-19,62.05956268310547
2018-04-20,61.90257263183594
2018-04-23,61.11762619018555
2018-04-24,61.40217208862305
2018-04-25,62.72676086425781
2018-04-26,62.89356231689453
2018-04-27,63.305660247802734
2018-04-30,59.371124267578125
2018-05-01,58.311458587646484
2018-05-02,55.89775466918945
2018-05-03,54.86751174926758
2018-05-04,56.18229675292969
2018-05-07,55.47584915161133
2018-05-08,54.5339241027832
2018-05-09,55.259986877441406
2018-05-10,55.78001403808594
2018-05-11,55.32867431640625
2018-05-14,55.39735412597656
2018-05-15,55.30904769897461
2018-05-16,55.466041564941406
2018-05-17,55.613216400146484
2018-05-18,55.85851287841797
2018-05-21,56.113616943359375
2018-05-22,56.10380554199219
2018-05-23,55.946815490722656
2018-05-24,55.90756607055664
2018-05-25,55.524906158447266
2018-05-29,55.55434036254883
2018-05-30,55.26980209350586
2018-05-31,54.65165710449219
2018-06-01,55.79963684082031
2018-06-04,56.04492950439453
2018-06-05,56.08417892456055
2018-06-06,56.51589584350586
2018-06-07,56.73175811767578
2018-06-08,56.712135314941406
2018-06-11,56.898563385009766
2018-06-12,56.99667739868164
2018-06-13,57.5755729675293
2018-06-14,58.40957260131836
2018-06-15,58.88053894042969
2018-06-18,59.22395324707031
2018-06-19,59.40056610107422
2018-06-20,59.20432662963867
2018-06-21,58.8707275390625
2018-06-22,59.6458625793457
2018-06-25,58.60580825805664
2018-06-26,58.576377868652344
2018-06-27,58.22315216064453
2018-06-28,58.73336410522461
2018-06-29,58.625431060791016
2018-07-02,58.78242492675781
2018-07-03,58.026912689208984
2018-07-05,58.929603576660156
2018-07-06,59.98927307128906
2018-07-09,60.18550491333008
2018-07-10,60.02851867675781
2018-07-11,59.04733657836914
2018-07-12,60.420997619628906
2018-07-13,60.51911163330078
2018-07-16,60.47004699707031
2018-07-17,60.057952880859375
2018-07-18,59.38094711303711
2018-07-19,58.291831970214844
2018-07-20,58.13484191894531
2018-07-23,57.261592864990234
2018-07-24,57.67368698120117
2018-07-25,57.722747802734375
2018-07-26,58.252586364746094
2018-07-27,58.48807144165039
2018-07-30,58.694114685058594
2018-07-31,58.8707275390625
2018-08-01,58.242774963378906
2018-08-02,61.00969696044922
2018-08-03,60.39155578613281
2018-08-06,65.05216979980469
2018-08-07,64.10041046142578
2018-08-08,64.26720428466797
2018-08-09,63.747188568115234
2018-08-10,63.75699996948242
2018-08-13,64.46344757080078
2018-08-14,64.71854400634766
2018-08-15,64.17890930175781
2018-08-16,64.73818969726562
2018-08-17,64.65968322753906
2018-08-20,64.60081481933594
2018-08-21,65.2582015991211
2018-08-22,64.57137298583984
2018-08-23,63.982666015625
2018-08-24,64.17890930175781
2018-08-27,64.56156921386719
2018-08-28,64.35551452636719
2018-08-29,64.73818969726562
2018-08-30,64.76761627197266
2018-08-31,64.79705047607422
2018-09-04,64.5321273803711
2018-09-05,64.4732666015625
2018-09-06,64.28683471679688
2018-09-07,63.178104400634766
2018-09-10,64.32608032226562
2018-09-11,64.66949462890625
2018-09-12,66.64167022705078
