,ODFL
2014-05-16,19.854005813598633
2014-05-19,20.141271591186523
2014-05-20,19.970205307006836
2014-05-21,20.108997344970703
2014-05-22,20.102542877197266
2014-05-23,20.18646812438965
2014-05-27,20.39303970336914
2014-05-28,20.360761642456055
2014-05-29,20.528606414794922
2014-05-30,20.644804000854492
2014-06-02,20.593158721923828
2014-06-03,20.34462547302246
2014-06-04,20.373668670654297
2014-06-05,20.65448760986328
2014-06-06,20.844934463500977
2014-06-09,20.815874099731445
2014-06-10,20.812654495239258
2014-06-11,20.87074851989746
2014-06-12,20.602848052978516
2014-06-13,20.460826873779297
2014-06-16,20.347850799560547
2014-06-17,20.33816909790039
2014-06-18,20.40918731689453
2014-06-19,20.431772232055664
2014-06-20,20.593158721923828
2014-06-23,20.289752960205078
2014-06-24,20.118684768676758
2014-06-25,20.254253387451172
2014-06-26,20.351078033447266
2014-06-27,20.257474899291992
2014-06-30,20.554433822631836
2014-07-01,20.77714729309082
2014-07-02,20.731962203979492
2014-07-03,20.841705322265625
2014-07-07,20.467283248901367
2014-07-08,20.251028060913086
2014-07-09,20.29298210144043
2014-07-10,20.067033767700195
2014-07-11,19.89919662475586
2014-07-14,20.054119110107422
2014-07-15,20.099315643310547
2014-07-16,19.976659774780273
2014-07-17,19.812042236328125
2014-07-18,19.95406723022461
2014-07-21,19.99602508544922
2014-07-22,20.415637969970703
2014-07-23,20.396272659301758
2014-07-24,20.547975540161133
2014-07-25,20.431772232055664
2014-07-28,20.257474899291992
2014-07-29,19.918561935424805
2014-07-30,20.251028060913086
2014-07-31,20.489879608154297
2014-08-01,20.538293838500977
2014-08-04,20.586708068847656
2014-08-05,20.486650466918945
2014-08-06,20.41240882873535
2014-08-07,20.528606414794922
2014-08-08,20.673860549926758
2014-08-11,20.844934463500977
2014-08-12,20.86429786682129
2014-08-13,20.890117645263672
2014-08-14,21.0805606842041
2014-08-15,20.970815658569336
2014-08-18,21.500167846679688
2014-08-19,21.745471954345703
2014-08-20,21.65509796142578
2014-08-21,21.464662551879883
2014-08-22,21.51630973815918
2014-08-25,21.780981063842773
2014-08-26,21.54534912109375
2014-08-27,21.51630973815918
2014-08-28,21.461429595947266
2014-08-29,21.51953125
2014-09-02,21.99078941345215
2014-09-03,22.232868194580078
2014-09-04,22.526596069335938
2014-09-05,22.513689041137695
2014-09-08,22.5782413482666
2014-09-09,22.468494415283203
2014-09-10,22.494319915771484
2014-09-11,22.668622970581055
2014-09-12,22.765453338623047
2014-09-15,22.55242347717285
2014-09-16,22.72026252746582
2014-09-17,23.0753231048584
2014-09-18,23.288349151611328
2014-09-19,23.088233947753906
2014-09-22,22.749313354492188
2014-09-23,22.63311004638672
2014-09-24,22.62019920349121
2014-09-25,22.255468368530273
2014-09-26,22.77836036682129
2014-09-29,22.99139404296875
2014-09-30,22.80095672607422
2014-10-01,22.094078063964844
2014-10-02,22.255468368530273
2014-10-03,22.53951072692871
2014-10-06,22.368436813354492
2014-10-07,21.974647521972656
2014-10-08,22.13604164123535
2014-10-09,21.703519821166992
2014-10-10,21.012775421142578
2014-10-13,20.192914962768555
2014-10-14,20.664173126220703
2014-10-15,21.0224552154541
2014-10-16,21.403331756591797
2014-10-17,21.923006057739258
2014-10-20,21.997249603271484
2014-10-21,22.804189682006836
2014-10-22,22.320016860961914
2014-10-23,22.642797470092773
2014-10-24,22.67830467224121
2014-10-27,22.888111114501953
2014-10-28,23.085006713867188
2014-10-29,22.952659606933594
2014-10-30,23.356130599975586
2014-10-31,23.520753860473633
2014-11-03,23.74991798400879
2014-11-04,24.095291137695312
2014-11-05,23.953271865844727
2014-11-06,24.288955688476562
2014-11-07,24.24700355529785
2014-11-10,24.77312469482422
2014-11-11,24.821542739868164
2014-11-12,24.679521560668945
2014-11-13,24.953882217407227
2014-11-14,24.85059356689453
2014-11-17,24.566551208496094
2014-11-18,24.782808303833008
2014-11-19,24.721479415893555
2014-11-20,25.05394172668457
2014-11-21,25.279884338378906
2014-11-24,25.63817024230957
2014-11-25,25.489686965942383
2014-11-26,25.463863372802734
2014-11-28,26.157833099365234
2014-12-01,25.408994674682617
2014-12-02,25.615575790405273
2014-12-03,25.7705020904541
2014-12-04,25.93189239501953
2014-12-05,25.809236526489258
2014-12-08,25.428363800048828
2014-12-09,25.118492126464844
2014-12-10,25.03457260131836
2014-12-11,25.370262145996094
2014-12-12,25.124956130981445
2014-12-15,24.982927322387695
2014-12-16,24.59882354736328
2014-12-17,24.863500595092773
2014-12-18,25.208866119384766
2014-12-19,24.93128776550293
2014-12-22,25.095903396606445
2014-12-23,25.379940032958984
2014-12-24,25.60911750793457
2014-12-26,25.444503784179688
2014-12-29,25.344438552856445
2014-12-30,25.208866119384766
2014-12-31,25.060392379760742
2015-01-02,25.0184383392334
2015-01-05,24.3825626373291
2015-01-06,23.924224853515625
2015-01-07,23.79511260986328
2015-01-08,24.421295166015625
2015-01-09,23.92745018005371
2015-01-12,23.669225692749023
2015-01-13,23.669225692749023
2015-01-14,23.45942497253418
2015-01-15,23.272214889526367
2015-01-16,23.365816116333008
2015-01-20,23.47878646850586
2015-01-21,23.188295364379883
2015-01-22,23.840299606323242
2015-01-23,24.16307258605957
2015-01-26,23.966184616088867
2015-01-27,23.691822052001953
2015-01-28,23.443283081054688
2015-01-29,23.01076316833496
2015-01-30,22.63311004638672
2015-02-02,23.001081466674805
2015-02-03,23.2431583404541
2015-02-04,23.03335952758789
2015-02-05,23.77897834777832
2015-02-06,23.94681739807129
2015-02-09,23.72087860107422
2015-02-10,23.94681739807129
2015-02-11,24.05978775024414
2015-02-12,24.30187225341797
2015-02-13,24.61496353149414
2015-02-17,24.689205169677734
2015-02-18,24.824769973754883
2015-02-19,25.079761505126953
2015-02-20,25.105587005615234
2015-02-23,25.112035751342773
2015-02-24,25.315397262573242
2015-02-25,25.354122161865234
2015-02-26,25.29279136657715
2015-02-27,25.21533203125
2015-03-02,25.615575790405273
2015-03-03,25.1862735748291
2015-03-04,25.06362533569336
2015-03-05,25.06362533569336
2015-03-06,25.0184383392334
2015-03-09,25.095903396606445
2015-03-10,24.79248809814453
2015-03-11,25.141094207763672
2015-03-12,25.308935165405273
2015-03-13,25.237918853759766
2015-03-16,25.58974838256836
2015-03-17,25.751136779785156
2015-03-18,25.944807052612305
2015-03-19,25.94158172607422
2015-03-20,25.864107131958008
2015-03-23,25.58974838256836
2015-03-24,25.23469352722168
2015-03-25,24.782808303833008
2015-03-26,24.847362518310547
2015-03-27,24.876415252685547
2015-03-30,25.008750915527344
2015-03-31,24.950654983520508
2015-04-01,24.389015197753906
2015-04-02,23.698286056518555
2015-04-06,23.369041442871094
2015-04-07,23.40778160095215
2015-04-08,23.204425811767578
2015-04-09,23.136648178100586
2015-04-10,23.285120010375977
2015-04-13,23.23993682861328
2015-04-14,23.304494857788086
2015-04-15,23.42715072631836
2015-04-16,23.562713623046875
2015-04-17,23.491703033447266
2015-04-20,23.96295928955078
2015-04-21,24.140485763549805
2015-04-22,24.046873092651367
2015-04-23,24.30187225341797
2015-04-24,23.9952335357666
2015-04-27,24.04364776611328
2015-04-28,24.172758102416992
2015-04-29,23.60790252685547
2015-04-30,22.959121704101562
2015-05-01,23.2431583404541
2015-05-04,23.197973251342773
2015-05-05,22.755765914916992
2015-05-06,22.842918395996094
2015-05-07,23.159244537353516
2015-05-08,23.365816116333008
2015-05-11,23.285120010375977
2015-05-12,23.2431583404541
2015-05-13,22.99139404296875
2015-05-14,22.868745803833008
2015-05-15,22.90424346923828
2015-05-18,23.336767196655273
2015-05-19,23.210887908935547
2015-05-20,22.842918395996094
2015-05-21,23.252845764160156
2015-05-22,22.99139404296875
2015-05-26,22.662166595458984
2015-05-27,23.104366302490234
2015-05-28,23.046266555786133
2015-05-29,21.95205307006836
2015-06-01,22.084394454956055
2015-06-02,21.787446975708008
2015-06-03,21.984331130981445
2015-06-04,22.13604164123535
2015-06-05,22.71381187438965
2015-06-08,22.310333251953125
2015-06-09,22.27806282043457
2015-06-10,22.471721649169922
2015-06-11,22.771909713745117
2015-06-12,22.67830467224121
2015-06-15,22.549190521240234
2015-06-16,22.529823303222656
2015-06-17,22.768680572509766
2015-06-18,23.065635681152344
2015-06-19,23.146324157714844
2015-06-22,23.0753231048584
2015-06-23,22.87842559814453
2015-06-24,22.387805938720703
2015-06-25,22.281291961669922
2015-06-26,22.229646682739258
2015-06-29,21.9649658203125
2015-06-30,22.14571762084961
2015-07-01,22.274829864501953
2015-07-02,22.17477035522461
2015-07-06,21.874589920043945
2015-07-07,21.871355056762695
2015-07-08,21.535673141479492
2015-07-09,21.755159378051758
2015-07-10,21.84554100036621
2015-07-13,21.9649658203125
2015-07-14,21.745471954345703
2015-07-15,21.493711471557617
2015-07-16,21.929462432861328
2015-07-17,21.9133243560791
2015-07-20,22.123126983642578
2015-07-21,22.403942108154297
2015-07-22,22.258691787719727
2015-07-23,21.842315673828125
2015-07-24,21.648645401000977
2015-07-27,21.538904190063477
2015-07-28,21.948827743530273
2015-07-29,22.77836036682129
2015-07-30,23.47556495666504
2015-07-31,23.61113166809082
2015-08-03,23.90485382080078
2015-08-04,23.798343658447266
2015-08-05,23.924224853515625
2015-08-06,23.682138442993164
2015-08-07,23.34645652770996
2015-08-10,23.588529586791992
2015-08-11,23.582073211669922
2015-08-12,23.4400577545166
2015-08-13,23.401321411132812
2015-08-14,23.60790252685547
2015-08-17,23.669225692749023
2015-08-18,23.533660888671875
2015-08-19,23.17538070678711
2015-08-20,22.794509887695312
2015-08-21,22.013381958007812
2015-08-24,21.26453971862793
2015-08-25,20.867523193359375
2015-08-26,21.37751579284668
2015-08-27,21.739015579223633
2015-08-28,21.74870491027832
2015-08-31,21.461429595947266
2015-09-01,20.78037452697754
2015-09-02,21.112831115722656
2015-09-03,21.396879196166992
2015-09-04,21.32585906982422
2015-09-08,21.816486358642578
2015-09-09,21.548582077026367
2015-09-10,21.99078941345215
2015-09-11,21.88749885559082
2015-09-14,21.716434478759766
2015-09-15,22.090850830078125
2015-09-16,22.042434692382812
2015-09-17,21.88749885559082
2015-09-18,21.10960578918457
2015-09-21,21.303274154663086
2015-09-22,20.673860549926758
2015-09-23,20.52215576171875
2015-09-24,19.631288528442383
2015-09-25,19.834636688232422
2015-09-28,19.62806510925293
2015-09-29,19.773311614990234
2015-09-30,19.689390182495117
2015-10-01,19.728118896484375
2015-10-02,20.060579299926758
2015-10-05,20.386587142944336
2015-10-06,20.26070785522461
2015-10-07,20.099315643310547
2015-10-08,19.970205307006836
2015-10-09,20.389816284179688
2015-10-12,20.267162322998047
2015-10-13,19.766860961914062
2015-10-14,19.895965576171875
2015-10-15,20.041213989257812
2015-10-16,20.063810348510742
2015-10-19,20.112226486206055
2015-10-20,20.589929580688477
2015-10-21,20.722272872924805
2015-10-22,20.87721061706543
2015-10-23,20.932077407836914
2015-10-26,21.093475341796875
2015-10-27,20.21551513671875
2015-10-28,19.608692169189453
2015-10-29,20.34462547302246
2015-10-30,19.992807388305664
2015-11-02,20.15741729736328
2015-11-03,20.58347511291504
2015-11-04,20.764236450195312
2015-11-05,20.89657211303711
2015-11-06,21.158018112182617
2015-11-09,20.612533569335938
2015-11-10,20.88688850402832
2015-11-11,21.028911590576172
2015-11-12,20.35753059387207
2015-11-13,20.27684211730957
2015-11-16,20.53506851196289
2015-11-17,20.499557495117188
2015-11-18,20.53506851196289
2015-11-19,20.819108963012695
2015-11-20,20.835250854492188
2015-11-23,20.589929580688477
2015-11-24,20.78037452697754
2015-11-25,20.828792572021484
2015-11-27,21.106374740600586
2015-11-30,20.564117431640625
2015-12-01,20.438236236572266
2015-12-02,20.322032928466797
2015-12-03,20.212284088134766
2015-12-04,20.341402053833008
2015-12-07,19.986345291137695
2015-12-08,19.644197463989258
2015-12-09,19.695844650268555
2015-12-10,19.731348037719727
2015-12-11,19.056745529174805
2015-12-14,18.821125030517578
2015-12-15,19.12130355834961
2015-12-16,19.715211868286133
2015-12-17,19.402116775512695
2015-12-18,18.478967666625977
2015-12-21,18.54676055908203
2015-12-22,18.953460693359375
2015-12-23,18.972822189331055
2015-12-24,18.950227737426758
2015-12-28,18.947006225585938
2015-12-29,19.095478057861328
2015-12-30,18.947006225585938
2015-12-31,19.06643295288086
2016-01-04,18.856626510620117
2016-01-05,19.021240234375
2016-01-06,18.566123962402344
2016-01-07,17.852792739868164
2016-01-08,17.720447540283203
2016-01-11,17.591341018676758
2016-01-12,17.868928909301758
2016-01-13,17.103946685791016
2016-01-14,17.07166290283203
2016-01-15,16.784395217895508
2016-01-19,16.439023971557617
2016-01-20,16.32928466796875
2016-01-21,16.59073257446289
2016-01-22,16.978059768676758
2016-01-25,16.568140029907227
2016-01-26,17.184635162353516
2016-01-27,16.987749099731445
2016-01-28,16.86509132385254
2016-01-29,17.69785499572754
2016-02-01,18.29176902770996
2016-02-02,17.856019973754883
2016-02-03,17.87860107421875
2016-02-04,19.3859806060791
2016-02-05,19.221359252929688
2016-02-08,19.3278751373291
2016-02-09,19.689390182495117
2016-02-10,19.3278751373291
2016-02-11,19.018016815185547
2016-02-12,19.673254013061523
2016-02-16,20.163877487182617
2016-02-17,20.173555374145508
2016-02-18,20.283294677734375
2016-02-19,20.341402053833008
2016-02-22,20.606077194213867
2016-02-23,20.489879608154297
2016-02-24,20.47051239013672
2016-02-25,20.560884475708008
2016-02-26,20.919164657592773
2016-02-29,20.838476181030273
2016-03-01,21.69060707092285
2016-03-02,21.54212760925293
2016-03-03,21.703519821166992
2016-03-04,21.984331130981445
2016-03-07,22.17799949645996
2016-03-08,21.735794067382812
2016-03-09,21.719655990600586
2016-03-10,21.900413513183594
2016-03-11,22.210281372070312
2016-03-14,21.819719314575195
2016-03-15,21.719655990600586
2016-03-16,21.871355056762695
2016-03-17,22.43299674987793
2016-03-18,22.542734146118164
2016-03-21,22.38457489013672
2016-03-22,22.22641944885254
2016-03-23,22.094078063964844
2016-03-24,22.10698890686035
2016-03-28,21.877817153930664
2016-03-29,22.500782012939453
2016-03-30,22.478178024291992
2016-03-31,22.471721649169922
2016-04-01,22.420080184936523
2016-04-04,22.21996307373047
2016-04-05,21.948827743530273
2016-04-06,21.932689666748047
2016-04-07,21.66478157043457
2016-04-08,21.642189025878906
2016-04-11,21.832626342773438
2016-04-12,21.93914222717285
2016-04-13,22.23932456970215
2016-04-14,22.16831398010254
2016-04-15,22.368436813354492
2016-04-18,22.439451217651367
2016-04-19,22.584697723388672
2016-04-20,22.771909713745117
2016-04-21,22.00370216369629
2016-04-22,22.26837921142578
2016-04-25,21.89718246459961
2016-04-26,22.510461807250977
2016-04-27,23.288349151611328
2016-04-28,21.500167846679688
2016-04-29,21.319414138793945
2016-05-02,21.303274154663086
2016-05-03,21.03860092163086
2016-05-04,20.606077194213867
2016-05-05,20.30912208557129
2016-05-06,20.606077194213867
2016-05-09,20.88688850402832
2016-05-10,21.06119155883789
2016-05-11,20.7965145111084
2016-05-12,20.5770206451416
2016-05-13,20.070266723632812
2016-05-16,19.976659774780273
2016-05-17,20.08317756652832
2016-05-18,19.886280059814453
2016-05-19,20.13481903076172
2016-05-20,20.428543090820312
2016-05-23,20.538293838500977
2016-05-24,20.618986129760742
2016-05-25,20.696455001831055
2016-05-26,20.638355255126953
2016-05-27,20.757781982421875
2016-05-31,20.770692825317383
2016-06-01,20.502784729003906
2016-06-02,20.22519874572754
2016-06-03,20.176780700683594
2016-06-06,20.305892944335938
2016-06-07,20.192914962768555
2016-06-08,20.302661895751953
2016-06-09,19.760400772094727
2016-06-10,19.38275146484375
2016-06-13,19.18585777282715
2016-06-14,18.798524856567383
2016-06-15,18.856626510620117
2016-06-16,18.87598991394043
2016-06-17,19.130985260009766
2016-06-20,19.818498611450195
2016-06-21,19.321422576904297
2016-06-22,19.3859806060791
2016-06-23,19.699073791503906
2016-06-24,18.995420455932617
2016-06-27,18.446699142456055
2016-06-28,18.63713264465332
2016-06-29,19.176170349121094
2016-06-30,19.466676712036133
2016-07-01,19.786226272583008
2016-07-05,19.492490768432617
2016-07-06,19.421478271484375
2016-07-07,19.38920783996582
2016-07-08,20.063810348510742
2016-07-11,20.318803787231445
2016-07-12,20.506017684936523
2016-07-13,20.531835556030273
2016-07-14,21.006317138671875
2016-07-15,21.054733276367188
2016-07-18,20.990182876586914
2016-07-19,20.935304641723633
2016-07-20,20.909486770629883
2016-07-21,20.938535690307617
2016-07-22,21.735794067382812
2016-07-25,21.668012619018555
2016-07-26,21.96173667907715
2016-07-27,21.871355056762695
2016-07-28,22.481409072875977
2016-07-29,22.484638214111328
2016-08-01,22.397485733032227
2016-08-02,22.171541213989258
2016-08-03,22.29742431640625
2016-08-04,22.371665954589844
2016-08-05,22.804189682006836
2016-08-08,22.868745803833008
2016-08-09,22.67506980895996
2016-08-10,22.513689041137695
2016-08-11,22.623428344726562
2016-08-12,22.39103126525879
2016-08-15,22.51691246032715
2016-08-16,22.481409072875977
2016-08-17,22.436220169067383
2016-08-18,22.423315048217773
2016-08-19,22.584697723388672
2016-08-22,22.423315048217773
2016-08-23,22.529823303222656
2016-08-24,22.671844482421875
2016-08-25,22.423315048217773
2016-08-26,22.323244094848633
2016-08-29,22.526596069335938
2016-08-30,22.842918395996094
2016-08-31,22.959121704101562
2016-09-01,22.936521530151367
2016-09-02,22.88488006591797
2016-09-06,22.623428344726562
2016-09-07,22.77836036682129
2016-09-08,22.646028518676758
2016-09-09,21.74224853515625
2016-09-12,22.18122673034668
2016-09-13,21.74224853515625
2016-09-14,21.8487606048584
2016-09-15,22.258691787719727
2016-09-16,22.17799949645996
2016-09-19,22.294204711914062
2016-09-20,21.835853576660156
2016-09-21,22.01015281677246
2016-09-22,21.85521697998047
2016-09-23,21.626047134399414
2016-09-26,21.680925369262695
2016-09-27,21.619592666625977
2016-09-28,21.716434478759766
2016-09-29,21.729337692260742
2016-09-30,22.14571762084961
2016-10-03,22.287742614746094
2016-10-04,22.31356430053711
2016-10-05,22.652484893798828
2016-10-06,22.77836036682129
2016-10-07,22.788049697875977
2016-10-10,23.110820770263672
2016-10-11,22.930065155029297
2016-10-12,22.875192642211914
2016-10-13,22.50400161743164
2016-10-14,22.44912338256836
2016-10-17,22.523372650146484
2016-10-18,22.597610473632812
2016-10-19,22.67506980895996
2016-10-20,22.507230758666992
2016-10-21,22.623428344726562
2016-10-24,22.920385360717773
2016-10-25,22.99139404296875
2016-10-26,23.775739669799805
2016-10-27,24.747303009033203
2016-10-28,24.27927017211914
2016-10-31,24.1049747467041
2016-11-01,23.85321044921875
2016-11-02,23.714412689208984
2016-11-03,23.730554580688477
2016-11-04,23.572391510009766
2016-11-07,24.12757110595703
2016-11-08,24.288955688476562
2016-11-09,24.963565826416016
2016-11-10,26.1287899017334
2016-11-11,26.496755599975586
2016-11-14,27.3262882232666
2016-11-15,27.503816604614258
2016-11-16,27.68134307861328
2016-11-17,28.020263671875
2016-11-18,27.82659339904785
2016-11-21,27.965391159057617
2016-11-22,27.968616485595703
2016-11-23,28.47860336303711
2016-11-25,28.756196975708008
2016-11-28,28.084814071655273
2016-11-29,27.93956756591797
2016-11-30,28.17842674255371
2016-12-01,28.843339920043945
2016-12-02,28.449552536010742
2016-12-05,28.391454696655273
2016-12-06,28.691627502441406
2016-12-07,29.39528465270996
2016-12-08,29.524398803710938
2016-12-09,28.76909637451172
2016-12-12,28.630300521850586
2016-12-13,28.352720260620117
2016-12-14,28.197786331176758
2016-12-15,28.33657455444336
2016-12-16,28.25266456604004
2016-12-19,28.29462242126465
2016-12-20,28.588348388671875
2016-12-21,28.268798828125
2016-12-22,28.058998107910156
2016-12-23,28.0428524017334
2016-12-27,28.146146774291992
2016-12-28,27.655521392822266
2016-12-29,27.833045959472656
2016-12-30,27.691024780273438
2017-01-03,28.010574340820312
2017-01-04,28.126773834228516
2017-01-05,27.7943172454834
2017-01-06,27.791086196899414
2017-01-09,27.63938331604004
2017-01-10,27.981529235839844
2017-01-11,28.107404708862305
2017-01-12,28.081584930419922
2017-01-13,28.47860336303711
2017-01-17,27.92988395690918
2017-01-18,28.394681930541992
2017-01-19,28.039628982543945
2017-01-20,28.26234245300293
2017-01-23,28.16873550415039
2017-01-24,28.714229583740234
2017-01-25,29.479211807250977
2017-01-26,29.098337173461914
2017-01-27,29.224214553833008
2017-01-30,28.88530731201172
2017-01-31,28.49474334716797
2017-02-01,28.31721305847168
2017-02-02,27.93956756591797
2017-02-03,28.762645721435547
2017-02-06,28.872394561767578
2017-02-07,28.391454696655273
2017-02-08,28.70131492614746
2017-02-09,29.250036239624023
2017-02-10,29.792306900024414
2017-02-13,29.885913848876953
2017-02-14,29.647050857543945
2017-02-15,29.91172981262207
2017-02-16,29.83426856994629
2017-02-17,29.81167221069336
2017-02-21,29.769710540771484
2017-02-22,29.592182159423828
2017-02-23,29.279090881347656
2017-02-24,29.608320236206055
2017-02-27,29.840713500976562
2017-02-28,29.618005752563477
2017-03-01,30.521780014038086
2017-03-02,29.76890754699707
2017-03-03,29.50396156311035
2017-03-06,29.358552932739258
2017-03-07,29.096826553344727
2017-03-08,28.970808029174805
2017-03-09,28.62507438659668
2017-03-10,28.902956008911133
2017-03-13,28.857711791992188
2017-03-14,28.398889541625977
2017-03-15,28.547529220581055
2017-03-16,28.373043060302734
2017-03-17,28.22440528869629
2017-03-20,27.946523666381836
2017-03-21,27.429536819458008
2017-03-22,27.458614349365234
2017-03-23,27.555551528930664
2017-03-24,27.377836227416992
2017-03-27,27.316444396972656
2017-03-28,27.79142951965332
2017-03-29,27.600788116455078
2017-03-30,27.752653121948242
2017-03-31,27.649253845214844
2017-04-03,27.29705238342285
2017-04-04,27.32936668395996
2017-04-05,27.035329818725586
2017-04-06,27.122573852539062
2017-04-07,26.896387100219727
2017-04-10,27.2938289642334
2017-04-11,27.1290340423584
2017-04-12,26.515111923217773
2017-04-13,26.04335594177246
2017-04-17,26.563575744628906
2017-04-18,26.39555549621582
2017-04-19,26.434337615966797
2017-04-20,26.990087509155273
2017-04-21,27.248584747314453
2017-04-24,27.881898880004883
2017-04-25,27.807586669921875
2017-04-26,28.15331268310547
2017-04-27,29.151758193969727
2017-04-28,28.602460861206055
2017-05-01,28.508752822875977
2017-05-02,28.544288635253906
2017-05-03,28.347190856933594
2017-05-04,28.18886947631836
2017-05-05,27.927139282226562
2017-05-08,27.594322204589844
2017-05-09,27.51354217529297
2017-05-10,27.426305770874023
2017-05-11,27.141958236694336
2017-05-12,27.13873291015625
2017-05-15,27.306753158569336
2017-05-16,27.562009811401367
2017-05-17,26.935161590576172
2017-05-18,27.523239135742188
2017-05-19,27.78496742248535
2017-05-22,28.043460845947266
2017-05-23,28.373043060302734
2017-05-24,28.744625091552734
2017-05-25,28.999897003173828
2017-05-26,28.776939392089844
2017-05-30,28.919109344482422
2017-05-31,28.860950469970703
2017-06-01,29.080673217773438
2017-06-02,29.203590393066406
2017-06-05,29.559417724609375
2017-06-06,29.734092712402344
2017-06-07,30.26783561706543
2017-06-08,30.326059341430664
2017-06-09,30.37134552001953
2017-06-12,30.7012996673584
2017-06-13,30.87920570373535
2017-06-14,30.46515655517578
2017-06-15,30.478097915649414
2017-06-16,30.633363723754883
2017-06-19,30.7012996673584
2017-06-20,29.976703643798828
2017-06-21,29.808494567871094
2017-06-22,29.578824996948242
2017-06-23,29.805261611938477
2017-06-26,29.912006378173828
2017-06-27,30.038166046142578
2017-06-28,30.96977996826172
2017-06-29,30.733644485473633
2017-06-30,30.808046340942383
2017-07-03,31.312660217285156
2017-07-05,31.574682235717773
2017-07-06,31.33530616760254
2017-07-07,31.649078369140625
2017-07-10,31.749364852905273
2017-07-11,31.564973831176758
2017-07-12,32.03078842163086
2017-07-13,32.10194396972656
2017-07-14,32.34456253051758
2017-07-17,32.14399719238281
2017-07-18,31.80112075805664
2017-07-19,31.742883682250977
2017-07-20,31.422657012939453
2017-07-21,31.522933959960938
2017-07-24,31.907869338989258
2017-07-25,32.32192611694336
2017-07-26,32.47719955444336
2017-07-27,31.183277130126953
2017-07-28,31.71702003479004
2017-07-31,31.024770736694336
2017-08-01,30.549264907836914
2017-08-02,30.49749755859375
2017-08-03,30.597782135009766
2017-08-04,31.125049591064453
2017-08-07,31.183277130126953
2017-08-08,31.29649543762207
2017-08-09,31.396770477294922
2017-08-10,30.820985794067383
2017-08-11,31.144466400146484
2017-08-14,31.61673927307129
2017-08-15,31.571449279785156
2017-08-16,31.338552474975586
2017-08-17,30.869503021240234
2017-08-18,30.662479400634766
2017-08-21,30.348703384399414
2017-08-22,30.749813079833984
2017-08-23,30.32929229736328
2017-08-24,30.27429962158203
2017-08-25,30.86627197265625
2017-08-28,31.448530197143555
2017-08-29,32.07284164428711
2017-08-30,32.393089294433594
2017-08-31,32.31544876098633
2017-09-01,32.444950103759766
2017-09-05,32.457923889160156
2017-09-06,32.41582489013672
2017-09-07,32.451438903808594
2017-09-08,33.00514602661133
2017-09-11,33.018104553222656
2017-09-12,32.96952819824219
2017-09-13,32.58097457885742
2017-09-14,32.37372970581055
2017-09-15,32.48706817626953
2017-09-18,32.859439849853516
2017-09-19,33.173526763916016
2017-09-20,33.64628219604492
2017-09-21,33.80169677734375
2017-09-22,34.258262634277344
2017-09-25,34.578834533691406
2017-09-26,34.82490921020508
2017-09-27,35.24262619018555
2017-09-28,35.213478088378906
2017-09-29,35.65385055541992
2017-10-02,35.511375427246094
2017-10-03,35.291202545166016
2017-10-04,34.98357009887695
2017-10-05,34.9673957824707
2017-10-06,35.22319793701172
2017-10-09,35.22966384887695
2017-10-10,35.09043884277344
2017-10-11,35.103389739990234
2017-10-12,35.42718505859375
2017-10-13,34.8022575378418
2017-10-16,35.051578521728516
2017-10-17,34.954437255859375
2017-10-18,35.5048942565918
2017-10-19,35.82222366333008
2017-10-20,36.427734375
2017-10-23,36.20107650756836
2017-10-24,36.36622619628906
2017-10-25,35.95175552368164
2017-10-26,37.959320068359375
2017-10-27,40.09965133666992
2017-10-30,39.05377960205078
2017-10-31,39.22215270996094
2017-11-01,38.84654235839844
2017-11-02,39.31929016113281
2017-11-03,39.18977737426758
2017-11-06,39.063480377197266
2017-11-07,39.251285552978516
2017-11-08,39.16386413574219
2017-11-09,38.56807327270508
2017-11-10,38.50006103515625
2017-11-13,38.286373138427734
2017-11-14,38.54216766357422
2017-11-15,37.98847198486328
2017-11-16,38.56159210205078
2017-11-17,38.522735595703125
2017-11-20,38.9954833984375
2017-11-21,39.898887634277344
2017-11-22,39.91184616088867
2017-11-24,39.84709167480469
2017-11-27,39.937747955322266
2017-11-28,40.43316650390625
2017-11-29,41.13905334472656
2017-11-30,41.848182678222656
2017-12-01,41.25564193725586
2017-12-04,41.36248779296875
2017-12-05,41.2523078918457
2017-12-06,41.67033767700195
2017-12-07,42.007354736328125
2017-12-08,42.28927230834961
2017-12-11,41.67681884765625
2017-12-12,41.82588577270508
2017-12-13,41.80318069458008
2017-12-14,41.51477813720703
2017-12-15,41.942535400390625
2017-12-18,41.90365219116211
2017-12-19,42.05596160888672
2017-12-20,41.91337203979492
2017-12-21,41.987911224365234
2017-12-22,42.995723724365234
2017-12-26,42.96980285644531
2017-12-27,43.297096252441406
2017-12-28,43.031368255615234
2017-12-29,42.62953186035156
2018-01-02,43.56605911254883
2018-01-03,43.6114387512207
2018-01-04,43.867431640625
2018-01-05,44.266021728515625
2018-01-08,44.706748962402344
2018-01-09,45.19606399536133
2018-01-10,44.684051513671875
2018-01-11,45.627052307128906
2018-01-12,46.20387268066406
2018-01-16,46.074256896972656
2018-01-17,46.85845947265625
2018-01-18,47.27325439453125
2018-01-19,47.95054244995117
2018-01-22,48.31671905517578
2018-01-23,48.358848571777344
2018-01-24,48.05747604370117
2018-01-25,48.17413330078125
2018-01-26,48.58244323730469
2018-01-29,47.95054244995117
