,SYF
2015-11-12,25.00629234313965
2015-11-13,24.787012100219727
2015-11-16,24.60021591186523
2015-11-17,24.835739135742188
2015-11-18,25.656023025512695
2015-11-19,25.704748153686523
2015-11-20,25.461101531982425
2015-11-23,25.62352752685547
2015-11-24,25.45298194885254
2015-11-25,25.607290267944336
2015-11-27,25.461101531982425
2015-11-30,25.85093688964844
2015-12-01,26.321985244750977
2015-12-02,25.85905647277832
2015-12-03,25.249940872192383
2015-12-04,26.013368606567383
2015-12-07,25.461101531982425
2015-12-08,25.469228744506836
2015-12-09,24.860107421875
2015-12-10,25.217453002929688
2015-12-11,24.3403263092041
2015-12-14,24.104795455932617
2015-12-15,24.429662704467773
2015-12-16,24.79513359069824
2015-12-17,24.37281036376953
2015-12-18,23.966733932495117
2015-12-21,24.145402908325195
2015-12-22,24.535242080688477
2015-12-23,24.778892517089844
2015-12-24,24.851980209350582
2015-12-28,24.502756118774418
2015-12-29,24.925077438354492
2015-12-30,24.713916778564453
2015-12-31,24.697677612304688
2016-01-04,24.315961837768555
2016-01-05,24.454023361206055
2016-01-06,24.28347396850586
2016-01-07,23.64999008178711
2016-01-08,23.42258644104004
2016-01-11,23.30889320373535
2016-01-12,23.4713134765625
2016-01-13,22.39114761352539
2016-01-14,22.886568069458008
2016-01-15,22.44800567626953
2016-01-19,22.764745712280273
2016-01-20,22.431760787963867
2016-01-21,22.521093368530273
2016-01-22,23.60126304626465
2016-01-25,23.130212783813477
2016-01-26,23.276405334472656
2016-01-27,23.09772491455078
2016-01-28,22.73225975036621
2016-01-29,23.081485748291016
2016-02-01,23.122093200683594
2016-02-02,21.93634605407715
2016-02-03,21.392202377319336
2016-02-04,21.367835998535156
2016-02-05,20.490697860717773
2016-02-08,19.8815860748291
2016-02-09,20.36888313293457
2016-02-10,20.31203269958496
2016-02-11,19.89783096313477
2016-02-12,20.604406356811523
2016-02-16,21.229764938354492
2016-02-17,21.33534812927246
2016-02-18,21.619600296020508
2016-02-19,21.741418838500977
2016-02-22,22.504852294921875
2016-02-23,22.342418670654297
2016-02-24,22.521093368530273
2016-02-25,22.56170082092285
2016-02-26,22.683530807495117
2016-02-29,21.88761329650879
2016-03-01,22.358665466308594
2016-03-02,22.943418502807617
2016-03-03,23.19518661499023
2016-03-04,23.22767448425293
2016-03-07,23.16269874572754
2016-03-08,22.496736526489254
2016-03-09,22.48048973083496
2016-03-10,22.58606719970703
2016-03-11,23.40634536743164
2016-03-14,23.105846405029297
2016-03-15,22.48048973083496
2016-03-16,22.431760787963867
2016-03-17,22.821590423583984
2016-03-18,23.11396598815918
2016-03-21,23.381986618041992
2016-03-22,23.235795974731445
2016-03-23,23.081485748291016
2016-03-24,23.105846405029297
2016-03-28,23.04899787902832
2016-03-29,23.06523895263672
2016-03-30,23.04899787902832
2016-03-31,23.276405334472656
2016-04-01,23.82054328918457
2016-04-04,23.52817153930664
2016-04-05,23.235795974731445
2016-04-06,23.26828384399414
2016-04-07,22.71601295471191
2016-04-08,22.75661849975586
2016-04-11,22.634794235229492
2016-04-12,22.87032699584961
2016-04-13,23.48756217956543
2016-04-14,23.617504119873047
2016-04-15,23.503807067871097
2016-04-18,23.658111572265625
2016-04-19,24.21849822998047
2016-04-20,24.908830642700195
2016-04-21,24.70579719543457
2016-04-22,24.770769119262695
2016-04-25,24.72204208374023
2016-04-26,25.30678367614746
2016-04-27,25.079383850097656
2016-04-28,25.15247917175293
2016-04-29,24.827617645263672
2016-05-02,25.44485855102539
2016-05-03,25.2418212890625
2016-05-04,24.559606552124023
2016-05-05,24.22662353515625
2016-05-06,24.429662704467773
2016-05-09,24.33220672607422
2016-05-10,24.81949806213379
2016-05-11,24.307838439941406
2016-05-12,23.89364242553711
2016-05-13,23.58502197265625
2016-05-16,23.503807067871097
2016-05-17,23.771818161010746
2016-05-18,24.454023361206055
2016-05-19,24.315961837768555
2016-05-20,24.26723289489746
2016-05-23,24.22662353515625
2016-05-24,24.608339309692383
2016-05-25,24.900714874267575
2016-05-26,25.08750915527344
2016-05-27,25.30678367614746
2016-05-31,25.339277267456055
2016-06-01,25.41237449645996
2016-06-02,25.40425682067871
2016-06-03,24.949440002441406
2016-06-06,25.201215744018555
2016-06-07,25.672258377075195
2016-06-08,25.948394775390625
2016-06-09,25.50982666015625
2016-06-10,25.014413833618164
2016-06-13,24.72204208374023
2016-06-14,21.48153305053711
2016-06-15,21.522146224975582
2016-06-16,21.116064071655273
2016-06-17,20.929264068603516
2016-06-20,20.75058937072754
2016-06-21,20.994243621826172
2016-06-22,20.709983825683594
2016-06-23,21.116064071655273
2016-06-24,20.011533737182617
2016-06-27,18.971969604492188
2016-06-28,19.43490219116211
2016-06-29,20.165842056274418
2016-06-30,20.53131103515625
2016-07-01,20.58816719055176
2016-07-05,20.401371002197266
2016-07-06,20.555673599243164
2016-07-07,21.132312774658203
2016-07-08,22.17998695373535
2016-07-11,22.47237205505371
2016-07-12,22.67540740966797
2016-07-13,22.837831497192383
2016-07-14,22.984025955200195
2016-07-15,22.837831497192383
2016-07-18,22.975908279418945
2016-07-19,22.943418502807617
2016-07-20,22.85407829284668
2016-07-21,22.951536178588867
2016-07-22,23.06523895263672
2016-07-25,22.813474655151367
2016-07-26,22.82971954345703
2016-07-27,22.85407829284668
2016-07-28,22.667282104492188
2016-07-29,22.642919540405273
2016-08-01,22.667282104492188
2016-08-02,22.212474822998047
2016-08-03,22.634794235229492
2016-08-04,22.67540740966797
2016-08-05,22.91905212402344
2016-08-08,22.772871017456055
2016-08-09,22.642919540405273
2016-08-10,22.56132125854492
2016-08-11,22.5286865234375
2016-08-12,22.585803985595703
2016-08-15,22.634761810302734
2016-08-16,22.27573585510254
2016-08-17,22.34101104736328
2016-08-18,22.267578125
2016-08-19,22.34101104736328
2016-08-22,22.25126075744629
2016-08-23,22.259416580200195
2016-08-24,22.12886619567871
2016-08-25,22.039106369018555
2016-08-26,21.91671371459961
2016-08-29,22.169660568237305
2016-08-30,22.27573585510254
2016-08-31,22.708194732666016
2016-09-01,22.65108108520508
2016-09-02,22.6837158203125
2016-09-06,22.5286865234375
2016-09-07,22.691875457763672
2016-09-08,22.308374404907227
2016-09-09,21.973827362060547
2016-09-12,22.36549186706543
2016-09-13,21.802478790283203
2016-09-14,21.892230987548828
2016-09-15,22.071746826171875
2016-09-16,21.957504272460938
2016-09-19,22.06358337402344
2016-09-20,21.86775016784668
2016-09-21,22.07990837097168
2016-09-22,22.422609329223633
2016-09-23,22.34917449951172
2016-09-26,22.27573585510254
2016-09-27,22.691875457763672
2016-09-28,22.700035095214844
2016-09-29,22.332853317260746
2016-09-30,22.846908569335938
2016-10-03,22.50420379638672
2016-10-04,22.300216674804688
2016-10-05,22.79795265197754
2016-10-06,22.022790908813477
2016-10-07,21.761680603027344
2016-10-10,21.81064224243164
2016-10-11,21.65560531616211
2016-10-12,21.63113021850586
2016-10-13,21.51689910888672
2016-10-14,21.786155700683594
2016-10-17,21.557687759399418
2016-10-18,21.737201690673828
2016-10-19,22.03095436096191
2016-10-20,22.13701820373535
2016-10-21,23.034582138061523
2016-10-24,23.49152183532715
2016-10-25,23.320165634155273
2016-10-26,23.41808700561523
2016-10-27,23.61391258239746
2016-10-28,23.744464874267575
2016-10-31,23.328325271606445
2016-11-01,23.30384635925293
2016-11-02,23.189611434936523
2016-11-03,23.058452606201172
2016-11-04,23.132230758666992
2016-11-07,23.86177444458008
2016-11-08,23.525699615478516
2016-11-09,24.771650314331055
2016-11-10,25.91104507446289
2016-11-11,26.62419319152832
2016-11-14,27.64063835144043
2016-11-15,27.329158782958984
2016-11-16,26.730756759643555
2016-11-17,27.402931213378903
2016-11-18,27.558666229248047
2016-11-21,27.558666229248047
2016-11-22,27.8455753326416
2016-11-23,28.65708351135254
2016-11-25,28.443960189819336
2016-11-28,27.788198471069336
2016-11-29,27.706222534179688
2016-11-30,28.329206466674805
2016-12-01,28.74724769592285
2016-12-02,28.271818161010746
2016-12-05,28.780033111572266
2016-12-06,29.230876922607425
2016-12-07,29.657127380371097
2016-12-08,30.042396545410156
2016-12-09,29.94402503967285
2016-12-12,29.460412979125977
2016-12-13,29.73090171813965
2016-12-14,29.460412979125977
2016-12-15,30.27191162109375
2016-12-16,30.0259952545166
2016-12-19,30.2473201751709
2016-12-20,30.542417526245117
2016-12-21,30.41125869750977
2016-12-22,30.23093032836914
2016-12-23,30.3046932220459
2016-12-27,30.329282760620117
2016-12-28,29.706314086914062
2016-12-29,29.583351135253903
2016-12-30,29.73090171813965
2017-01-03,30.378463745117188
2017-01-04,31.09162712097168
2017-01-05,30.25551986694336
2017-01-06,30.435848236083984
2017-01-09,30.2473201751709
2017-01-10,30.29649543762207
2017-01-11,29.804670333862305
2017-01-12,29.616134643554688
2017-01-13,29.771886825561523
2017-01-17,29.107925415039062
2017-01-18,29.42760848999023
2017-01-19,29.189891815185547
2017-01-20,29.706314086914062
2017-01-23,29.321048736572266
2017-01-24,29.575151443481445
2017-01-25,29.435802459716797
2017-01-26,30.075176239013672
2017-01-27,30.0259952545166
2017-01-30,29.89484214782715
2017-01-31,29.36203956604004
2017-02-01,29.509592056274418
2017-02-02,29.073558807373047
2017-02-03,30.036096572875977
2017-02-06,29.98673439025879
2017-02-07,29.65766334533691
2017-02-08,29.427316665649418
2017-02-09,30.01963806152344
2017-02-10,29.797513961791992
2017-02-13,30.151273727416992
2017-02-14,30.702465057373047
2017-02-15,30.669572830200195
2017-02-16,30.315807342529297
2017-02-17,30.175962448120117
2017-02-21,30.32403564453125
2017-02-22,30.258224487304688
2017-02-23,30.134809494018555
2017-02-24,30.011415481567383
2017-02-27,30.389842987060547
2017-02-28,29.81397247314453
2017-03-01,30.34872055053711
2017-03-02,29.59185028076172
2017-03-03,29.65766334533691
2017-03-06,29.271005630493164
2017-03-07,29.28745460510254
2017-03-08,29.377952575683594
2017-03-09,29.493120193481445
2017-03-10,29.624752044677734
2017-03-13,29.64120101928711
2017-03-14,29.55071449279785
2017-03-15,29.45200538635254
2017-03-16,29.476673126220703
2017-03-17,28.892566680908203
2017-03-20,28.135705947875977
2017-03-21,27.16493797302246
2017-03-22,27.21430206298828
2017-03-23,27.50223731994629
2017-03-24,27.40351295471191
2017-03-27,26.93459129333496
2017-03-28,27.691452026367188
2017-03-29,27.79017639160156
2017-03-30,28.32492446899414
2017-03-31,28.21796989440918
2017-04-03,27.77372169494629
2017-04-04,27.74904441833496
2017-04-05,27.362380981445312
2017-04-06,27.337703704833984
2017-04-07,27.28011131286621
2017-04-10,27.04153633117676
2017-04-11,27.189619064331055
2017-04-12,26.992176055908203
2017-04-13,26.63019561767578
2017-04-17,27.16493797302246
2017-04-18,27.025081634521484
2017-04-19,27.14849090576172
2017-04-20,27.84776306152344
2017-04-21,27.461103439331055
2017-04-24,27.888904571533203
2017-04-25,27.82308578491211
2017-04-26,27.337703704833984
2017-04-27,27.189619064331055
2017-04-28,22.870542526245117
2017-05-01,22.985719680786133
2017-05-02,23.750812530517575
2017-05-03,23.668540954589844
2017-05-04,23.693336486816406
2017-05-05,23.643753051757812
2017-05-08,23.453672409057617
2017-05-09,23.222278594970703
2017-05-10,22.94129753112793
2017-05-11,22.255369186401367
2017-05-12,21.974390029907227
2017-05-15,22.404125213623047
2017-05-16,22.180994033813477
2017-05-17,21.900012969970703
2017-05-18,21.900012969970703
2017-05-19,22.180994033813477
2017-05-22,22.238840103149418
2017-05-23,22.180994033813477
2017-05-24,22.147933959960938
2017-05-25,22.5032958984375
2017-05-26,22.618993759155273
2017-05-30,22.395864486694336
2017-05-31,22.189258575439453
2017-06-01,22.495027542114254
2017-06-02,22.64379119873047
2017-06-05,23.10658073425293
2017-06-06,23.37929916381836
2017-06-07,23.85861587524414
2017-06-08,23.693336486816406
2017-06-09,23.718130111694336
2017-06-12,23.767711639404297
2017-06-13,23.957786560058594
2017-06-14,24.1561279296875
2017-06-15,24.35446548461914
2017-06-16,24.23876953125
2017-06-19,24.31315040588379
2017-06-20,24.32967185974121
2017-06-21,24.54454040527344
2017-06-22,24.213972091674805
2017-06-23,23.94126319885254
2017-06-26,24.528013229370117
2017-06-27,24.32967185974121
2017-06-28,24.627185821533203
2017-06-29,24.420576095581055
2017-06-30,24.643709182739254
2017-07-03,24.842052459716797
2017-07-05,24.610654830932617
2017-07-06,24.280088424682617
2017-07-07,24.54454040527344
2017-07-10,24.073486328125
2017-07-11,24.04869270324707
2017-07-12,24.23876953125
2017-07-13,24.26355743408203
2017-07-14,24.36273193359375
2017-07-17,24.50322914123535
2017-07-18,24.23876953125
2017-07-19,24.387523651123047
2017-07-20,24.404054641723633
2017-07-21,25.511449813842773
2017-07-24,25.404014587402344
2017-07-25,25.527971267700195
2017-07-26,25.26352310180664
2017-07-27,25.073450088500977
2017-07-28,24.742883682250977
2017-07-31,25.05691909790039
2017-08-01,24.69329071044922
2017-08-02,24.842052459716797
2017-08-03,24.84205436706543
2017-08-04,24.808826446533203
2017-08-07,25.249025344848633
2017-08-08,25.514802932739254
2017-08-09,25.12444305419922
2017-08-10,24.35201835632324
2017-08-11,24.252357482910156
2017-08-14,24.6178035736084
2017-08-15,25.739059448242188
2017-08-16,25.639394760131836
2017-08-17,24.999858856201172
2017-08-18,24.974943161010746
2017-08-21,25.132749557495117
2017-08-22,25.199193954467773
2017-08-23,25.17427444458008
2017-08-24,25.298856735229492
2017-08-25,25.36530303955078
2017-08-28,25.157669067382812
2017-08-29,25.01647186279297
2017-08-30,25.46497344970703
2017-08-31,25.57293701171875
2017-09-01,25.68091583251953
2017-09-05,24.808826446533203
2017-09-06,24.88357925415039
2017-09-07,24.13607406616211
2017-09-08,23.71249008178711
2017-09-11,24.21082305908203
2017-09-12,24.24405288696289
2017-09-13,24.35201835632324
2017-09-14,23.837074279785156
2017-09-15,24.10285186767578
2017-09-18,24.30218505859375
2017-09-19,24.160993576049805
2017-09-20,24.086240768432617
2017-09-21,23.9948787689209
2017-09-22,24.476606369018555
2017-09-25,24.551355361938477
2017-09-26,24.866968154907227
2017-09-27,25.697526931762695
2017-09-28,25.905162811279297
2017-09-29,25.788890838623047
2017-10-02,26.146026611328125
2017-10-03,26.345367431640625
2017-10-04,26.004838943481445
2017-10-05,26.29552841186523
2017-10-06,26.004838943481445
2017-10-09,26.112808227539062
2017-10-10,26.370281219482425
2017-10-11,26.096202850341797
2017-10-12,25.4483585357666
2017-10-13,25.59785842895508
2017-10-16,26.16263961791992
2017-10-17,25.73075294494629
2017-10-18,26.170948028564453
2017-10-19,26.337053298950195
2017-10-20,27.44170188903809
2017-10-23,27.1427001953125
2017-10-24,27.117788314819336
2017-10-25,26.89353370666504
2017-10-26,27.300506591796875
2017-10-27,27.3586483001709
2017-10-30,27.076261520385746
2017-10-31,27.092872619628903
2017-11-01,27.26728630065918
2017-11-02,27.59119987487793
2017-11-03,27.624582290649418
2017-11-06,27.340909957885746
2017-11-07,26.998836517333984
2017-11-08,26.756879806518555
2017-11-09,26.7735595703125
2017-11-10,26.756879806518555
2017-11-13,27.19072532653809
2017-11-14,27.165700912475582
2017-11-15,27.140663146972656
2017-11-16,27.849849700927734
2017-11-17,28.250324249267575
2017-11-20,28.250324249267575
2017-11-21,28.175233840942383
2017-11-22,28.091796875
2017-11-24,27.94162368774414
2017-11-27,27.708009719848633
2017-11-28,28.775955200195312
2017-11-29,29.493473052978516
2017-11-30,29.944015502929688
2017-12-01,29.985727310180664
2017-12-04,31.245559692382812
2017-12-05,31.128742218017575
2017-12-06,31.195491790771484
2017-12-07,31.153791427612305
2017-12-08,31.287275314331055
2017-12-11,31.36235618591309
2017-12-12,31.170467376708984
2017-12-13,30.569746017456055
2017-12-14,30.86177635192871
2017-12-15,31.02862548828125
2017-12-18,32.12995147705078
2017-12-19,31.85462951660156
2017-12-20,31.671062469482425
2017-12-21,32.20503234863281
2017-12-22,32.346866607666016
2017-12-26,32.29680252075195
2017-12-27,32.20503234863281
2017-12-28,32.51374053955078
2017-12-29,32.21337890625
2018-01-02,32.421966552734375
2018-01-03,32.638877868652344
2018-01-04,32.87248992919922
2018-01-05,33.156166076660156
2018-01-08,32.75568771362305
2018-01-09,32.90587615966797
2018-01-10,33.08942794799805
2018-01-11,33.1728515625
2018-01-12,32.84746170043945
2018-01-16,31.646039962768555
2018-01-17,31.754499435424805
2018-01-18,31.120407104492188
2018-01-19,32.096561431884766
2018-01-22,32.97261428833008
2018-01-23,33.18953323364258
2018-01-24,33.156166076660156
2018-01-25,33.02267837524414
2018-01-26,33.54829788208008
2018-01-29,33.50658416748047
2018-01-30,33.064395904541016
2018-01-31,33.10609436035156
2018-02-01,33.08942794799805
2018-02-02,32.39429473876953
2018-02-05,30.886816024780273
2018-02-06,31.548433303833008
2018-02-07,31.40606117248535
2018-02-08,29.295576095581055
2018-02-09,29.337451934814453
2018-02-12,30.350811004638672
2018-02-13,30.158184051513672
2018-02-14,30.736053466796875
2018-02-15,30.85331153869629
2018-02-16,30.76118850708008
2018-02-20,30.61880874633789
2018-02-21,30.627193450927734
2018-02-22,30.42620086669922
2018-02-23,31.112943649291992
2018-02-26,31.313928604125977
2018-02-27,30.828187942504883
2018-02-28,30.47643661499023
2018-03-01,30.024192810058594
2018-03-02,30.091188430786133
2018-03-05,30.342439651489254
2018-03-06,30.31731605529785
2018-03-07,30.401063919067383
2018-03-08,30.85331153869629
2018-03-09,31.22180557250977
2018-03-12,30.970561981201172
2018-03-13,30.71931266784668
2018-03-14,30.23356819152832
2018-03-15,29.035947799682617
2018-03-16,29.47981834411621
2018-03-19,29.530073165893555
2018-03-20,29.64731788635254
2018-03-21,29.563566207885746
2018-03-22,28.248708724975582
2018-03-23,27.226964950561523
2018-03-26,27.88857650756836
2018-03-27,27.36095809936523
2018-03-28,27.72945976257324
2018-03-29,28.081201553344727
2018-04-02,27.35258674621582
2018-04-03,27.997453689575195
2018-04-04,28.399452209472656
2018-04-05,29.144819259643555
2018-04-06,28.31569480895996
2018-04-09,28.35757827758789
2018-04-10,28.86007308959961
2018-04-11,28.675825119018555
2018-04-12,29.169944763183594
2018-04-13,28.5334529876709
2018-04-16,28.868452072143555
2018-04-17,28.95220375061035
2018-04-18,29.220195770263672
2018-04-19,29.605449676513672
2018-04-20,29.47981834411621
2018-04-23,29.086196899414062
2018-04-24,28.7679500579834
2018-04-25,27.880207061767575
2018-04-26,27.88857650756836
2018-04-27,27.72945976257324
2018-04-30,27.779699325561523
2018-05-01,27.704336166381836
2018-05-02,27.578702926635746
2018-05-03,26.908710479736328
2018-05-04,27.455636978149418
2018-05-07,27.53136444091797
2018-05-08,27.83427619934082
2018-05-09,28.381208419799805
2018-05-10,28.52425193786621
2018-05-11,28.700942993164062
2018-05-14,28.557897567749023
2018-05-15,28.78508186340332
2018-05-16,29.104827880859375
2018-05-17,29.39090919494629
2018-05-18,29.82003593444824
2018-05-21,30.055635452270508
2018-05-22,30.3837833404541
2018-05-23,30.39219856262207
2018-05-24,30.207080841064453
2018-05-25,29.963077545166016
2018-05-29,29.00385475158691
2018-05-30,29.46664047241211
2018-05-31,29.13847923278809
2018-06-01,29.483469009399418
2018-06-04,29.828447341918945
2018-06-05,29.449810028076172
2018-06-06,29.937833786010746
2018-06-07,29.91259002685547
2018-06-08,29.828447341918945
2018-06-11,29.66858291625977
2018-06-12,29.70223045349121
2018-06-13,29.399320602416992
2018-06-14,29.66858291625977
2018-06-15,29.63492202758789
2018-06-18,29.449810028076172
2018-06-19,29.289939880371097
2018-06-20,29.03750991821289
2018-06-21,28.793500900268555
2018-06-22,28.7177791595459
2018-06-25,28.45693016052246
2018-06-26,28.16243553161621
2018-06-27,27.76696395874023
2018-06-28,27.775373458862305
2018-06-29,28.086708068847656
2018-07-02,28.47375869750977
2018-07-03,28.187673568725582
2018-07-05,28.27181625366211
2018-07-06,28.35595703125
2018-07-09,29.332006454467773
2018-07-10,29.323598861694336
2018-07-11,29.281524658203125
2018-07-12,27.733304977416992
2018-07-13,27.295759201049805
2018-07-16,27.396732330322266
2018-07-17,27.615503311157227
2018-07-18,28.11194229125977
2018-07-19,27.96890640258789
2018-07-20,27.607097625732425
2018-07-23,28.196088790893555
2018-07-24,28.45693016052246
2018-07-25,28.13718605041504
2018-07-26,25.242692947387695
2018-07-27,25.175384521484375
2018-07-30,24.830392837524418
2018-07-31,24.35078239440918
2018-08-01,24.56955337524414
2018-08-02,24.98185157775879
2018-08-03,25.295394897460938
2018-08-06,25.125913619995117
2018-08-07,25.4987735748291
2018-08-08,25.46487808227539
2018-08-09,25.405555725097656
2018-08-10,24.92253303527832
2018-08-13,24.736103057861328
2018-08-14,25.430980682373047
2018-08-15,25.30387306213379
2018-08-16,25.78689956665039
2018-08-17,25.736053466796875
2018-08-20,26.32924461364746
2018-08-21,26.413991928100582
2018-08-22,26.86311912536621
2018-08-23,26.498729705810547
2018-08-24,26.574995040893555
2018-08-27,26.97328186035156
2018-08-28,26.964815139770508
2018-08-29,26.846174240112305
2018-08-30,26.786855697631836
2018-08-31,26.83769416809082
2018-09-04,27.015653610229492
2018-09-05,27.125812530517575
2018-09-06,26.94786262512207
2018-09-07,26.88854217529297
2018-09-10,27.269878387451172
2018-09-11,27.490203857421875
2018-09-12,27.363100051879883
2018-09-13,27.29530143737793
2018-09-14,27.617321014404297
2018-09-17,27.541053771972656
2018-09-18,27.947813034057617
2018-09-19,28.29524803161621
2018-09-20,28.473207473754883
2018-09-21,28.3630428314209
2018-09-24,27.998655319213867
2018-09-25,27.947813034057617
2018-09-26,27.041078567504883
2018-09-27,26.752958297729492
2018-09-28,26.337717056274418
2018-10-01,26.67668914794922
2018-10-02,26.558046340942383
2018-10-03,26.930912017822266
2018-10-04,26.693632125854492
2018-10-05,26.532625198364254
2018-10-08,26.549575805664062
2018-10-09,26.39703941345215
2018-10-10,25.86316680908203
2018-10-11,25.19370460510254
2018-10-12,25.28692054748535
2018-10-15,25.19370460510254
2018-10-16,25.58351707458496
2018-10-17,25.481830596923828
2018-10-18,25.117435455322266
2018-10-19,26.574995040893555
2018-10-22,24.973371505737305
2018-10-23,25.066593170166016
2018-10-24,24.20223045349121
2018-10-25,24.4310302734375
2018-10-26,23.710729598999023
2018-10-29,23.736146926879883
2018-10-30,24.354764938354492
2018-10-31,24.473400115966797
2018-11-01,24.94795608520508
2018-11-02,22.558141708374023
2018-11-05,22.8056583404541
2018-11-06,22.93368148803711
2018-11-07,23.343364715576172
2018-11-08,23.454322814941406
2018-11-09,23.573808670043945
2018-11-12,23.223875045776367
2018-11-13,23.599414825439453
2018-11-14,22.97636032104492
2018-11-15,22.626419067382812
2018-11-16,22.114315032958984
2018-11-19,21.78999137878418
2018-11-20,21.61074447631836
2018-11-21,21.900938034057617
2018-11-23,21.815589904785156
2018-11-26,22.148462295532227
2018-11-27,22.25941467285156
2018-11-28,22.549610137939453
2018-11-29,22.165529251098633
2018-11-30,22.174062728881836
2018-12-03,22.028963088989254
2018-12-04,21.252281188964844
2018-12-06,21.45711326599121
2018-12-07,21.64489364624023
2018-12-10,21.303483963012695
2018-12-11,20.825523376464844
2018-12-12,20.95354461669922
2018-12-13,20.637752532958984
2018-12-14,20.569475173950195
2018-12-17,20.048831939697266
2018-12-18,20.082977294921875
2018-12-19,19.80132293701172
2018-12-20,19.62208366394043
2018-12-21,19.203868865966797
2018-12-24,18.922208786010746
2018-12-26,19.750110626220703
2018-12-27,19.98908805847168
2018-12-28,20.057369232177734
2018-12-31,20.023229598999023
2019-01-02,20.71457290649414
2019-01-03,20.560937881469727
2019-01-04,21.542465209960938
2019-01-07,21.653423309326172
2019-01-08,21.69609642028809
2019-01-09,22.182601928710938
2019-01-10,21.977758407592773
2019-01-11,22.208202362060547
2019-01-14,22.0631103515625
2019-01-15,21.994827270507812
2019-01-16,22.515460968017575
2019-01-17,22.4898624420166
2019-01-18,22.430116653442383
2019-01-22,22.660560607910156
2019-01-23,25.09305191040039
2019-01-24,25.442991256713867
2019-01-25,25.425920486450195
2019-01-28,25.58808135986328
2019-01-29,25.306427001953125
2019-01-30,25.664897918701172
2019-01-31,25.639293670654297
2019-02-01,25.518962860107425
2019-02-04,25.544750213623047
2019-02-05,25.776817321777344
2019-02-06,25.879959106445312
2019-02-07,25.879959106445312
2019-02-08,25.73383903503418
2019-02-11,26.103431701660156
2019-02-12,26.163597106933594
2019-02-13,26.44723892211914
2019-02-14,26.49880599975586
2019-02-15,27.289560317993164
2019-02-19,27.298154830932617
2019-02-20,27.323944091796875
2019-02-21,27.315349578857425
2019-02-22,27.40129852294922
2019-02-25,27.358320236206055
2019-02-26,27.513032913208008
2019-02-27,27.521631240844727
2019-02-28,28.028745651245117
2019-03-01,27.899816513061523
2019-03-04,27.899816513061523
2019-03-05,27.693531036376953
2019-03-06,27.40989112854004
2019-03-07,27.074682235717773
2019-03-08,27.109066009521484
2019-03-11,27.521631240844727
2019-03-12,27.684938430786133
2019-03-13,28.295190811157227
2019-03-14,28.226430892944336
2019-03-15,28.63040351867676
2019-03-18,28.570236206054688
2019-03-19,28.432720184326172
2019-03-20,27.89122200012207
2019-03-21,28.286598205566406
2019-03-22,27.358320236206055
2019-03-25,26.980138778686523
2019-03-26,27.306751251220703
2019-03-27,27.186412811279297
