,DPZ
2014-04-23,67.03343200683594
2014-04-24,66.88201141357422
2014-04-25,65.69739532470703
2014-04-28,64.74433898925781
2014-04-29,64.64637756347656
2014-04-30,66.24958801269531
2014-05-01,63.95161437988281
2014-05-02,65.01158142089844
2014-05-05,64.58403015136719
2014-05-06,64.35246276855469
2014-05-07,63.72895812988281
2014-05-08,63.3548583984375
2014-05-09,63.417205810546875
2014-05-12,64.53058624267578
2014-05-13,63.87146759033203
2014-05-14,63.46175765991211
2014-05-15,63.42612838745117
2014-05-16,63.711143493652344
2014-05-19,64.1475830078125
2014-05-20,63.452850341796875
2014-05-21,63.89822006225586
2014-05-22,65.16299438476562
2014-05-23,64.93138122558594
2014-05-27,65.32331085205078
2014-05-28,64.50386047363281
2014-05-29,64.54840087890625
2014-05-30,64.53058624267578
2014-06-02,65.01158142089844
2014-06-03,64.7265396118164
2014-06-04,65.22531127929688
2014-06-05,65.29657745361328
2014-06-06,65.83096313476562
2014-06-09,65.3945541381836
2014-06-10,65.07392883300781
2014-06-11,65.56547546386719
2014-06-12,64.6717300415039
2014-06-13,64.83260345458984
2014-06-16,64.51084899902344
2014-06-17,63.456207275390625
2014-06-18,64.34103393554688
2014-06-19,64.20696258544922
2014-06-20,64.17120361328125
2014-06-23,63.974586486816406
2014-06-24,64.45722198486328
2014-06-25,64.72534942626953
2014-06-26,64.85942077636719
2014-06-27,65.22586059570312
2014-06-30,65.32415008544922
2014-07-01,66.17321014404297
2014-07-02,65.61910247802734
2014-07-03,65.80677795410156
2014-07-07,65.73524475097656
2014-07-08,65.60120391845703
2014-07-09,66.70053100585938
2014-07-10,65.86935424804688
2014-07-11,65.76207733154297
2014-07-14,65.82463836669922
2014-07-15,65.46714782714844
2014-07-16,65.27947235107422
2014-07-17,64.88621520996094
2014-07-18,65.44927215576172
2014-07-21,65.59229278564453
2014-07-22,68.0232925415039
2014-07-23,67.41551208496094
2014-07-24,66.68263244628906
2014-07-25,66.34304809570312
2014-07-28,66.17321014404297
2014-07-29,66.02128601074219
2014-07-30,65.73524475097656
2014-07-31,64.34998321533203
2014-08-01,62.71440887451172
2014-08-04,63.72431945800781
2014-08-05,63.72431945800781
2014-08-06,63.751197814941406
2014-08-07,63.76010513305664
2014-08-08,64.40357208251953
2014-08-11,65.02027893066406
2014-08-12,65.86935424804688
2014-08-13,66.57539367675781
2014-08-14,66.80777740478516
2014-08-15,66.62903594970703
2014-08-18,67.06697845458984
2014-08-19,67.16529083251953
2014-08-20,66.72731018066406
2014-08-21,66.80777740478516
2014-08-22,66.16427612304688
2014-08-25,67.05802154541016
2014-08-26,67.25463104248047
2014-08-27,67.17422485351562
2014-08-28,67.26360321044922
2014-08-29,67.43340301513672
2014-09-02,67.92495727539062
2014-09-03,67.57643127441406
2014-09-04,67.37084197998047
2014-09-05,68.30928802490234
2014-09-08,67.97857666015625
2014-09-09,67.51385498046875
2014-09-10,68.12157440185547
2014-09-11,68.36367797851562
2014-09-12,68.1753921508789
2014-09-15,68.33679962158203
2014-09-16,68.66858673095703
2014-09-17,68.65960693359375
2014-09-18,68.81201934814453
2014-09-19,69.04518127441406
2014-09-22,68.02297973632812
2014-09-23,67.9960708618164
2014-09-24,68.47132110595703
2014-09-25,68.41748809814453
2014-09-26,69.28728485107422
2014-09-29,69.61009979248047
2014-09-30,69.00929260253906
2014-10-01,69.13484954833984
2014-10-02,69.56525421142578
2014-10-03,69.67285919189453
2014-10-06,69.807373046875
2014-10-07,68.87479400634766
2014-10-08,69.87013244628906
2014-10-09,68.77617645263672
2014-10-10,68.5161361694336
2014-10-13,67.89742279052734
2014-10-14,75.59103393554688
2014-10-15,75.00818634033203
2014-10-16,75.25926208496094
2014-10-17,76.07524108886719
2014-10-20,77.11540222167969
2014-10-21,77.1064224243164
2014-10-22,77.51891326904297
2014-10-23,78.28109741210938
2014-10-24,78.6218490600586
2014-10-27,79.14191436767578
2014-10-28,79.80546569824219
2014-10-29,79.78755187988281
2014-10-30,79.69786834716797
2014-10-31,79.61717224121094
2014-11-03,80.29866790771484
2014-11-04,80.92636108398438
2014-11-05,81.1505126953125
2014-11-06,81.46434020996094
2014-11-07,81.41951751708984
2014-11-10,82.56729125976562
2014-11-11,82.1099853515625
2014-11-12,82.18171691894531
2014-11-13,82.37899780273438
2014-11-14,82.01132202148438
2014-11-17,81.61678314208984
2014-11-18,82.06511688232422
2014-11-19,81.96649169921875
2014-11-20,82.9169921875
2014-11-21,83.12322235107422
2014-11-24,83.72401428222656
2014-11-25,83.53569793701172
2014-11-26,83.5984878540039
2014-11-28,84.15442657470703
2014-12-01,84.46827697753906
2014-12-02,85.26631164550781
2014-12-03,85.81327056884766
2014-12-04,86.01952362060547
2014-12-05,85.08699035644531
2014-12-08,85.54429626464844
2014-12-09,85.11389923095703
2014-12-10,83.67918395996094
2014-12-11,84.62324523925781
2014-12-12,85.47736358642578
2014-12-15,84.51534271240234
2014-12-16,83.54430389404297
2014-12-17,84.00285339355469
2014-12-18,84.9199447631836
2014-12-19,86.03482055664062
2014-12-22,86.22362518310547
2014-12-23,85.97187805175781
2014-12-24,85.76507568359375
2014-12-26,85.81904602050781
2014-12-29,85.81005859375
2014-12-30,85.34253692626953
2014-12-31,84.66819763183594
2015-01-02,84.7761001586914
2015-01-05,85.8370132446289
2015-01-06,84.7761001586914
2015-01-07,87.66218566894531
2015-01-08,90.61125183105469
2015-01-09,90.35948944091797
2015-01-12,91.8160171508789
2015-01-13,91.43838500976562
2015-01-14,88.92991638183594
2015-01-15,87.05977630615234
2015-01-16,88.55229187011719
2015-01-20,87.6711654663086
2015-01-21,87.55426788330078
2015-01-22,89.01982116699219
2015-01-23,88.20164489746094
2015-01-26,88.77705383300781
2015-01-27,88.9478988647461
2015-01-28,89.8110122680664
2015-01-29,91.06976318359375
2015-01-30,89.05580139160156
2015-02-02,88.18365478515625
2015-02-03,89.34349822998047
2015-02-04,89.6581802368164
2015-02-05,89.67617797851562
2015-02-06,89.7840576171875
2015-02-09,88.67815399169922
2015-02-10,90.74608612060547
2015-02-11,90.31452178955078
2015-02-12,90.41343688964844
2015-02-13,89.9099349975586
2015-02-17,90.5123291015625
2015-02-18,91.57324981689453
2015-02-19,91.48336791992188
2015-02-20,92.15770721435547
2015-02-23,93.95589447021484
2015-02-24,93.0837631225586
2015-02-25,93.44341278076172
2015-02-26,93.5063247680664
2015-02-27,91.28556823730469
2015-03-02,93.90193939208984
2015-03-03,92.45436096191406
2015-03-04,92.85897064208984
2015-03-05,92.94888305664062
2015-03-06,90.692138671875
2015-03-09,91.13270568847656
2015-03-10,89.0378189086914
2015-03-11,88.53270721435547
2015-03-12,90.84166717529297
2015-03-13,89.93972778320312
2015-03-16,91.57221221923828
2015-03-17,92.13140106201172
2015-03-18,92.14944458007812
2015-03-19,93.59253692626953
2015-03-20,94.36815643310547
2015-03-23,93.81800079345703
2015-03-24,93.8811264038086
2015-03-25,91.1933822631836
2015-03-26,90.6792984008789
2015-03-27,91.1392822265625
2015-03-30,92.49217224121094
2015-03-31,90.68834686279297
2015-04-01,90.64324951171875
2015-04-02,91.08518981933594
2015-04-06,90.9228286743164
2015-04-07,89.64208984375
2015-04-08,90.45384979248047
2015-04-09,89.47073364257812
2015-04-10,90.64324951171875
2015-04-13,90.37265014648438
2015-04-14,88.83036804199219
2015-04-15,88.71311950683594
2015-04-16,90.5801010131836
2015-04-17,89.50678253173828
2015-04-20,89.88561248779297
2015-04-21,89.65108489990234
2015-04-22,90.01187896728516
2015-04-23,98.51702117919922
2015-04-24,102.78309631347656
2015-04-27,99.43698120117188
2015-04-28,100.82595825195312
2015-04-29,98.66133880615234
2015-04-30,97.27236938476562
2015-05-01,97.71430206298828
2015-05-04,97.34451293945312
2015-05-05,95.34223937988281
2015-05-06,95.72105407714844
2015-05-07,97.34451293945312
2015-05-08,98.42680358886719
2015-05-11,99.0671615600586
2015-05-12,98.36368560791016
2015-05-13,98.02098083496094
2015-05-14,99.13031768798828
2015-05-15,99.51814270019531
2015-05-18,100.194580078125
2015-05-19,99.70756530761719
2015-05-20,99.58126831054688
2015-05-21,99.27464294433594
2015-05-22,98.3366470336914
2015-05-26,97.9127197265625
2015-05-27,97.99386596679688
2015-05-28,98.49894714355469
2015-05-29,98.0029525756836
2015-06-01,98.35464477539062
2015-06-02,98.19235229492188
2015-06-03,98.30055236816406
2015-06-04,98.3366470336914
2015-06-05,99.21150970458984
2015-06-08,99.0942611694336
2015-06-09,99.59933471679688
2015-06-10,101.3670883178711
2015-06-11,101.2314224243164
2015-06-12,101.5570297241211
2015-06-15,100.21846771240234
2015-06-16,100.17327880859375
2015-06-17,100.31793975830078
2015-06-18,101.81026458740234
2015-06-19,101.2133560180664
2015-06-22,102.97695922851562
2015-06-23,102.7598876953125
2015-06-24,100.9691390991211
2015-06-25,101.04148864746094
2015-06-26,103.91755676269531
2015-06-29,103.10356140136719
2015-06-30,102.5609130859375
2015-07-01,103.60101318359375
2015-07-02,102.99504089355469
2015-07-06,102.31674194335938
2015-07-07,102.57903289794922
2015-07-08,102.41619110107422
2015-07-09,102.82323455810547
2015-07-10,104.84004974365234
2015-07-13,108.01457214355469
2015-07-14,107.43572998046875
2015-07-15,107.2096176147461
2015-07-16,104.52351379394531
2015-07-17,99.52207946777344
2015-07-20,100.426513671875
2015-07-21,100.72494506835938
2015-07-22,101.57510375976562
2015-07-23,100.9781723022461
2015-07-24,100.35413360595703
2015-07-27,100.67069244384766
2015-07-28,101.08670806884766
2015-07-29,102.66041564941406
2015-07-30,102.95886993408203
2015-07-31,102.95886993408203
2015-08-03,103.34777069091797
2015-08-04,104.21604919433594
2015-08-05,103.46533203125
2015-08-06,101.1500244140625
2015-08-07,102.58805084228516
2015-08-10,102.3257827758789
2015-08-11,102.64230346679688
2015-08-12,101.18620300292969
2015-08-13,103.2844467163086
2015-08-14,103.25732421875
2015-08-17,103.99893951416016
2015-08-18,102.10871124267578
2015-08-19,99.96524810791016
2015-08-20,97.36957550048828
2015-08-21,94.4935302734375
2015-08-24,92.05158996582031
2015-08-25,94.98192596435547
2015-08-26,96.13955688476562
2015-08-27,97.49620819091797
2015-08-28,98.04788970947266
2015-08-31,95.81395721435547
2015-09-01,93.9237289428711
2015-09-02,95.12661743164062
2015-09-03,95.09947204589844
2015-09-04,95.4160385131836
2015-09-08,98.58147430419922
2015-09-09,97.83985900878906
2015-09-10,97.61375427246094
2015-09-11,99.97201538085938
2015-09-14,100.03551483154297
2015-09-15,101.42325592041016
2015-09-16,101.2418441772461
2015-09-17,102.13072967529297
2015-09-18,101.29627990722656
2015-09-21,100.70667266845703
2015-09-22,100.56159210205078
2015-09-23,100.65227508544922
2015-09-24,100.03551483154297
2015-09-25,102.44818878173828
2015-09-28,98.44822692871094
2015-09-29,96.0264892578125
2015-09-30,97.87678527832031
2015-10-01,95.53666687011719
2015-10-02,96.94256591796875
2015-10-05,98.27587890625
2015-10-06,97.28721618652344
2015-10-07,97.98564910888672
2015-10-08,93.0967788696289
2015-10-09,95.58204650878906
2015-10-12,96.21695709228516
2015-10-13,96.2985610961914
2015-10-14,94.66594696044922
2015-10-15,96.01737213134766
2015-10-16,96.34392547607422
2015-10-19,97.27816772460938
2015-10-20,96.31672668457031
2015-10-21,93.84054565429688
2015-10-22,94.29405975341797
2015-10-23,94.42102813720703
2015-10-26,95.97205352783203
2015-10-27,95.20109558105469
2015-10-28,99.5094223022461
2015-10-29,99.2282485961914
2015-10-30,96.75206756591797
2015-11-02,98.63872528076172
2015-11-03,97.20560455322266
2015-11-04,95.28271484375
2015-11-05,94.43013000488281
2015-11-06,94.72944641113281
2015-11-09,93.45960998535156
2015-11-10,94.53897094726562
2015-11-11,95.42784118652344
2015-11-12,93.32353973388672
2015-11-13,92.171630859375
2015-11-16,93.86774444580078
2015-11-17,92.7339859008789
2015-11-18,94.39383697509766
2015-11-19,94.80199432373047
2015-11-20,95.25550842285156
2015-11-23,97.69538116455078
2015-11-24,97.45051574707031
2015-11-25,99.0014877319336
2015-11-27,98.54798889160156
2015-11-30,97.47769927978516
2015-12-01,98.73846435546875
2015-12-02,98.68404388427734
2015-12-03,97.45051574707031
2015-12-04,99.61827850341797
2015-12-07,100.12621307373047
2015-12-08,99.71806335449219
2015-12-09,98.9561767578125
2015-12-10,99.173828125
2015-12-11,98.819091796875
2015-12-14,99.49217224121094
2015-12-15,99.99247741699219
2015-12-16,99.34668731689453
2015-12-17,99.48310852050781
2015-12-18,99.00102233886719
2015-12-21,99.81057739257812
2015-12-22,99.51950073242188
2015-12-23,99.58316040039062
2015-12-24,99.63773345947266
2015-12-28,100.17440795898438
2015-12-29,101.87533569335938
2015-12-30,101.42965698242188
2015-12-31,101.19316101074219
2016-01-04,99.35577392578125
2016-01-05,99.99247741699219
2016-01-06,99.84693908691406
2016-01-07,97.09994506835938
2016-01-08,99.11925506591797
2016-01-11,96.61785888671875
2016-01-12,99.83783721923828
2016-01-13,98.20054626464844
2016-01-14,97.4547119140625
