,CB
2014-06-26,83.58828735351562
2014-06-27,83.58021545410156
2014-06-30,83.830810546875
2014-07-01,84.72005462646484
2014-07-02,84.39668273925781
2014-07-03,85.00299835205078
2014-07-07,85.04340362548828
2014-07-08,84.4371109008789
2014-07-09,84.6149673461914
2014-07-10,84.28351593017578
2014-07-11,84.55835723876953
2014-07-14,84.71197509765625
2014-07-15,84.97063446044922
2014-07-16,84.60685729980469
2014-07-17,83.50743103027344
2014-07-18,84.13801574707031
2014-07-21,84.2844009399414
2014-07-22,84.04039764404297
2014-07-23,84.9595947265625
2014-07-24,85.24434661865234
2014-07-25,84.18680572509766
2014-07-28,84.04039764404297
2014-07-29,83.52788543701172
2014-07-30,82.84456634521484
2014-07-31,81.4291000366211
2014-08-01,81.51859283447266
2014-08-04,81.4291000366211
2014-08-05,81.30708312988281
2014-08-06,81.461669921875
2014-08-07,81.33150482177734
2014-08-08,81.60807800292969
2014-08-11,81.69757843017578
2014-08-12,82.43783569335938
2014-08-13,83.14550018310547
2014-08-14,84.0159683227539
2014-08-15,84.1949234008789
2014-08-18,84.77250671386719
2014-08-19,84.78876495361328
2014-08-20,84.91080474853516
2014-08-21,85.65919494628906
2014-08-22,85.2199478149414
2014-08-25,85.64292907714844
2014-08-26,85.91952514648438
2014-08-27,86.14730072021484
2014-08-28,86.32624816894531
2014-08-29,86.49707794189453
2014-09-02,86.7411117553711
2014-09-03,86.57843017578125
2014-09-04,86.10660552978516
2014-09-05,86.33436584472656
2014-09-08,86.342529296875
2014-09-09,85.83003997802734
2014-09-10,86.00086212158203
2014-09-11,85.7730941772461
2014-09-12,85.32568359375
2014-09-15,85.95206451416016
2014-09-16,86.14730072021484
2014-09-17,86.24488830566406
2014-09-18,87.35936737060547
2014-09-19,87.04210662841797
2014-09-22,86.73298645019531
2014-09-23,85.75684356689453
2014-09-24,86.70860290527344
2014-09-25,85.82191467285156
2014-09-26,86.61585998535156
2014-09-29,85.813720703125
2014-09-30,85.83828735351562
2014-10-01,84.97882843017578
2014-10-02,85.64180755615234
2014-10-03,87.12335205078125
2014-10-06,86.92689514160156
2014-10-07,86.05108642578125
2014-10-08,87.37708282470703
2014-10-09,85.87918853759766
2014-10-10,85.86283111572266
2014-10-13,84.47953033447266
2014-10-14,85.3226089477539
2014-10-15,84.39766693115234
2014-10-16,84.24217987060547
2014-10-17,85.62545776367188
2014-10-20,86.01834869384766
2014-10-21,87.3361587524414
2014-10-22,86.63224029541016
2014-10-23,86.27207946777344
2014-10-24,87.49987030029297
2014-10-27,88.53939056396484
2014-10-28,89.25151824951172
2014-10-29,88.70309448242188
2014-10-30,89.18602752685547
2014-10-31,89.46431732177734
2014-11-03,89.0550765991211
2014-11-04,89.81626892089844
2014-11-05,90.4465103149414
2014-11-06,90.63479614257812
2014-11-07,90.70027923583984
2014-11-10,91.27325439453125
2014-11-11,90.8721694946289
2014-11-12,90.66756439208984
2014-11-13,90.56932830810547
2014-11-14,90.54476165771484
2014-11-17,90.97038269042969
2014-11-18,91.0440673828125
2014-11-19,91.93624114990234
2014-11-20,92.23090362548828
2014-11-21,92.1326904296875
2014-11-24,92.81208038330078
2014-11-25,92.94303131103516
2014-11-26,93.3359146118164
2014-11-28,93.58965301513672
2014-12-01,94.02347564697266
2014-12-02,94.11351013183594
2014-12-03,94.68647766113281
2014-12-04,95.05479431152344
2014-12-05,95.00569152832031
2014-12-08,96.2416763305664
2014-12-09,94.99751281738281
2014-12-10,94.02347564697266
2014-12-11,94.20357513427734
2014-12-12,92.75474548339844
2014-12-15,91.87391662597656
2014-12-16,91.16590881347656
2014-12-17,92.77120208740234
2014-12-18,94.29425048828125
2014-12-19,94.42594909667969
2014-12-22,94.95284271240234
2014-12-23,95.66902923583984
2014-12-24,95.5208511352539
2014-12-26,95.66902923583984
2014-12-29,95.88308715820312
2014-12-30,95.71842956542969
2014-12-31,94.57414245605469
2015-01-02,94.21188354492188
2015-01-05,92.67244720458984
2015-01-06,91.8574447631836
2015-01-07,93.16637420654297
2015-01-08,94.67292785644531
2015-01-09,93.33103942871094
2015-01-12,92.20321655273438
2015-01-13,92.34317016601562
2015-01-14,90.43321228027344
2015-01-15,90.40853881835938
2015-01-16,91.99739074707031
2015-01-20,90.9436264038086
2015-01-21,91.00125885009766
2015-01-22,93.38042449951172
2015-01-23,92.92764282226562
2015-01-26,92.94410705566406
2015-01-27,91.62693786621094
2015-01-28,89.98046112060547
2015-01-29,90.66373443603516
2015-01-30,88.87731170654297
2015-02-02,89.98867797851562
2015-02-03,91.38819885253906
2015-02-04,91.89036560058594
2015-02-05,93.10874938964844
2015-02-06,92.92764282226562
2015-02-09,92.17848205566406
2015-02-10,91.99739074707031
2015-02-11,92.58192443847656
2015-02-12,92.99349975585938
2015-02-13,93.0676040649414
2015-02-17,93.77560424804688
2015-02-18,93.6109390258789
2015-02-19,93.78384399414062
2015-02-20,94.26130676269531
2015-02-23,93.48745727539062
2015-02-24,94.26952362060547
2015-02-25,94.0390396118164
2015-02-26,94.4918212890625
2015-02-27,93.85791015625
2015-03-02,94.15428924560547
2015-03-03,93.7097396850586
2015-03-04,92.69712829589844
2015-03-05,93.18285369873047
2015-03-06,92.18673706054688
2015-03-09,92.88648986816406
2015-03-10,90.64725494384766
2015-03-11,91.23177337646484
2015-03-12,92.77120208740234
2015-03-13,91.98912811279297
2015-03-16,93.84967803955078
2015-03-17,93.32281494140625
2015-03-18,94.46711730957031
2015-03-19,93.58623504638672
2015-03-20,93.47098541259766
2015-03-23,93.47098541259766
2015-03-24,92.49132537841797
2015-03-25,91.86569213867188
2015-03-26,91.59400177001953
2015-03-27,91.83415985107422
2015-03-30,92.91893005371094
2015-03-31,92.32271575927734
2015-04-01,91.90866088867188
2015-04-02,92.0825424194336
2015-04-06,92.13224029541016
2015-04-07,92.20677947998047
2015-04-08,92.11569213867188
2015-04-09,92.5462875366211
2015-04-10,92.6622085571289
2015-04-13,92.6953353881836
2015-04-14,92.67050170898438
2015-04-15,92.63736724853516
2015-04-16,93.05142211914062
2015-04-17,91.20481872558594
2015-04-20,92.04942321777344
2015-04-21,90.26907348632812
2015-04-22,89.3167953491211
2015-04-23,89.68941497802734
2015-04-24,89.85502624511719
2015-04-27,89.33332824707031
2015-04-28,90.06204986572266
2015-04-29,89.46585083007812
2015-04-30,88.59635162353516
2015-05-01,89.1263198852539
2015-05-04,88.96897888183594
2015-05-05,88.67086029052734
2015-05-06,88.53837585449219
2015-05-07,89.14287567138672
2015-05-08,90.07861328125
2015-05-11,89.66455841064453
2015-05-12,88.64604187011719
2015-05-13,88.7702407836914
2015-05-14,89.92129516601562
2015-05-15,89.55691528320312
2015-05-18,90.04550170898438
2015-05-19,90.21110534667969
2015-05-20,90.35186767578125
2015-05-21,90.17796325683594
2015-05-22,89.97926330566406
2015-05-26,88.42244720458984
2015-05-27,88.89444732666016
2015-05-28,89.08492279052734
2015-05-29,88.17401885986328
2015-06-01,88.08295440673828
2015-06-02,88.08295440673828
2015-06-03,88.5052719116211
2015-06-04,87.61920928955078
2015-06-05,86.68347930908203
2015-06-08,85.54072570800781
2015-06-09,85.72288513183594
2015-06-10,86.99815368652344
2015-06-11,87.76827239990234
2015-06-12,87.34595489501953
2015-06-15,87.30451965332031
2015-06-16,88.00840759277344
2015-06-17,88.04983520507812
2015-06-18,89.15116119384766
2015-06-19,87.78482055664062
2015-06-22,87.88418579101562
2015-06-23,88.11605834960938
2015-06-24,87.13892364501953
2015-06-25,85.08528137207031
2015-06-26,86.24388122558594
2015-06-29,84.68518829345703
2015-06-30,84.75186920166016
2015-07-01,85.4270248413086
2015-07-02,86.46891784667969
2015-07-06,86.1271743774414
2015-07-07,87.06904602050781
2015-07-08,85.55204772949219
2015-07-09,86.2605209350586
2015-07-10,86.5522689819336
2015-07-13,86.8773422241211
2015-07-14,86.37722778320312
2015-07-15,86.50224304199219
2015-07-16,86.9856948852539
2015-07-17,86.80233764648438
2015-07-20,86.86901092529297
2015-07-21,86.5855941772461
2015-07-22,88.84442901611328
2015-07-23,88.72774505615234
2015-07-24,88.71940612792969
2015-07-27,89.18617248535156
2015-07-28,89.7029800415039
2015-07-29,90.01136779785156
2015-07-30,90.51146697998047
2015-07-31,90.66150665283203
2015-08-03,92.30352020263672
2015-08-04,91.99513244628906
2015-08-05,92.62858581542969
2015-08-06,91.80342102050781
2015-08-07,91.57003021240234
2015-08-10,91.77840423583984
2015-08-11,91.67005920410156
2015-08-12,90.9615478515625
2015-08-13,90.8365249633789
2015-08-14,91.41167449951172
2015-08-17,91.67839813232422
2015-08-18,92.08683776855469
2015-08-19,91.46168518066406
2015-08-20,89.60291290283203
2015-08-21,87.57750701904297
2015-08-24,84.4518051147461
2015-08-25,83.11819458007812
2015-08-26,84.8935775756836
2015-08-27,86.38555908203125
2015-08-28,85.61040496826172
2015-08-31,85.15198516845703
2015-09-01,83.11819458007812
2015-09-02,83.87667846679688
2015-09-03,84.74356079101562
2015-09-04,83.48493957519531
2015-09-08,84.99359130859375
2015-09-09,83.9600601196289
2015-09-10,83.96833801269531
2015-09-11,84.06838989257812
2015-09-14,83.526611328125
2015-09-15,84.4351577758789
2015-09-16,84.86023712158203
2015-09-17,84.64351654052734
2015-09-18,83.28486633300781
2015-09-21,84.75186920166016
2015-09-22,84.16842651367188
2015-09-23,84.46849060058594
2015-09-24,84.64351654052734
2015-09-25,86.20222473144531
2015-09-28,84.65013885498047
2015-09-29,85.22898864746094
2015-09-30,86.74752807617188
2015-10-01,85.8162612915039
2015-10-02,86.17704010009766
2015-10-05,87.52774810791016
2015-10-06,86.65522766113281
2015-10-07,88.07305908203125
2015-10-08,89.41535949707031
2015-10-09,89.3230972290039
2015-10-12,89.78450775146484
2015-10-13,89.30630493164062
2015-10-14,88.55126190185547
2015-10-15,90.22917938232422
2015-10-16,91.4037094116211
2015-10-19,91.87348937988281
2015-10-20,93.16548919677734
2015-10-21,95.28803253173828
2015-10-22,96.57160949707031
2015-10-23,96.33670806884766
2015-10-26,96.70584869384766
2015-10-27,96.1269760131836
2015-10-28,96.72262573242188
2015-10-29,96.7142562866211
2015-10-30,95.25448608398438
2015-11-02,95.69911193847656
2015-11-03,95.33837127685547
2015-11-04,94.76786041259766
2015-11-05,95.24608612060547
2015-11-06,94.82661437988281
2015-11-09,94.39874267578125
2015-11-10,95.26286315917969
2015-11-11,95.11187744140625
2015-11-12,93.48429107666016
2015-11-13,93.83666229248047
2015-11-16,95.43904113769531
2015-11-17,95.20415496826172
2015-11-18,96.76457214355469
2015-11-19,96.95755004882812
2015-11-20,97.72099304199219
2015-11-23,97.35184478759766
2015-11-24,96.94915008544922
2015-11-25,96.52129364013672
2015-11-27,96.5296859741211
2015-11-30,96.35350036621094
2015-12-01,97.42736053466797
2015-12-02,96.79814147949219
2015-12-03,95.44744110107422
2015-12-04,98.71095275878906
2015-12-07,98.26628875732422
2015-12-08,97.27633666992188
2015-12-09,96.3870620727539
2015-12-10,96.25283813476562
2015-12-11,94.8685531616211
2015-12-14,95.72427368164062
2015-12-15,97.15049743652344
2015-12-16,98.0733413696289
2015-12-17,96.98270416259766
2015-12-18,95.38031005859375
2015-12-21,96.68067932128906
2015-12-22,98.35021209716797
2015-12-23,98.97943115234375
2015-12-24,99.15560913085938
2015-12-28,99.21430969238281
2015-12-29,100.80054473876953
2015-12-30,99.72900390625
2015-12-31,98.58997344970703
2016-01-04,95.95752716064453
2016-01-05,96.92780303955078
2016-01-06,95.12223815917969
2016-01-07,94.14350891113281
2016-01-08,92.77664184570312
2016-01-11,93.05506896972656
2016-01-12,94.58222198486328
2016-01-13,92.86100769042969
2016-01-14,93.6709976196289
2016-01-15,93.6709976196289
2016-01-19,93.54447174072266
2016-01-20,93.39258575439453
2016-01-21,92.3294677734375
2016-01-22,92.84416198730469
2016-01-25,91.12294006347656
2016-01-26,91.6123046875
2016-01-27,91.20730590820312
2016-01-28,92.40540313720703
2016-01-29,95.4006576538086
2016-02-01,95.57784271240234
2016-02-02,94.89442443847656
2016-02-03,95.19816589355469
2016-02-04,95.52722930908203
2016-02-05,94.70879364013672
2016-02-08,91.87385559082031
2016-02-09,93.29976654052734
2016-02-10,94.23631286621094
2016-02-11,93.51911926269531
2016-02-12,96.4468994140625
2016-02-16,97.5943603515625
2016-02-17,98.64057922363281
2016-02-18,98.1765365600586
2016-02-19,97.5943603515625
2016-02-22,98.7924575805664
2016-02-23,97.61966705322266
2016-02-24,98.024658203125
2016-02-25,99.8893051147461
2016-02-26,99.1468276977539
2016-02-29,97.47624969482422
2016-03-01,99.31556701660156
2016-03-02,99.86400604248047
2016-03-03,99.42526245117188
2016-03-04,98.86839294433594
2016-03-07,99.01183319091797
2016-03-08,98.10904693603516
2016-03-09,99.3746337890625
2016-03-10,99.2227554321289
2016-03-11,101.2055435180664
2016-03-14,101.0283432006836
2016-03-15,100.82586669921875
2016-03-16,100.78365325927734
2016-03-17,102.08300018310547
2016-03-18,103.33174133300781
2016-03-21,102.42049407958984
2016-03-22,101.34898376464844
2016-03-23,100.89336395263672
2016-03-24,100.91866302490234
2016-03-28,100.589599609375
2016-03-29,101.32779693603516
2016-03-30,101.59932708740234
2016-03-31,101.09870147705078
2016-04-01,102.54115295410156
2016-04-04,102.32051086425781
2016-04-05,100.08052062988281
2016-04-06,101.13262176513672
2016-04-07,99.8089828491211
2016-04-08,100.81022644042969
2016-04-11,100.6065673828125
2016-04-12,101.33631896972656
2016-04-13,102.25267028808594
2016-04-14,102.10839080810547
2016-04-15,102.29510498046875
2016-04-18,103.53386688232422
2016-04-19,103.53386688232422
2016-04-20,104.01753997802734
2016-04-21,100.18232727050781
2016-04-22,101.22598266601562
2016-04-25,101.01385498046875
2016-04-26,100.7677993774414
2016-04-27,100.46231079101562
2016-04-28,99.43565368652344
2016-04-29,100.00414276123047
2016-05-02,100.92899322509766
2016-05-03,100.34355163574219
2016-05-04,99.97019958496094
2016-05-05,103.90724182128906
2016-05-06,103.81390380859375
2016-05-09,104.28057098388672
2016-05-10,106.24907684326172
2016-05-11,105.0102767944336
2016-05-12,106.38487243652344
2016-05-13,106.16426086425781
2016-05-16,106.30850982666016
2016-05-17,105.26482391357422
2016-05-18,106.5885009765625
2016-05-19,105.93514251708984
2016-05-20,106.69879150390625
2016-05-23,106.80912017822266
2016-05-24,107.8103256225586
2016-05-25,107.90367889404297
2016-05-26,107.22486877441406
2016-05-27,107.94609069824219
2016-05-31,107.42852020263672
2016-06-01,108.03943634033203
2016-06-02,108.44669342041016
2016-06-03,108.2345962524414
2016-06-06,107.58973693847656
2016-06-07,107.25031280517578
2016-06-08,107.69154357910156
2016-06-09,107.33517456054688
2016-06-10,106.74121856689453
2016-06-13,105.62965393066406
2016-06-14,105.53636932373047
2016-06-15,105.42604064941406
2016-06-16,106.31697845458984
2016-06-17,105.1545181274414
2016-06-20,105.80787658691406
2016-06-21,106.4697036743164
2016-06-22,106.52061462402344
2016-06-23,109.15095520019531
2016-06-24,105.16302490234375
2016-06-27,103.37268829345703
2016-06-28,106.85425567626953
2016-06-29,109.0217514038086
2016-06-30,111.5390853881836
2016-07-01,111.2062759399414
2016-07-05,110.06281280517578
2016-07-06,110.36997985839844
2016-07-07,109.76415252685547
2016-07-08,111.13800048828125
2016-07-11,110.89054107666016
2016-07-12,110.62599182128906
2016-07-13,110.50653839111328
2016-07-14,110.84786224365234
2016-07-15,110.56629180908203
2016-07-18,110.32732391357422
2016-07-19,109.93479919433594
2016-07-20,109.47399139404297
2016-07-21,108.88520050048828
2016-07-22,109.6446762084961
2016-07-25,109.17535400390625
2016-07-26,109.41427612304688
2016-07-27,108.52680206298828
2016-07-28,107.92095184326172
2016-07-29,106.88838958740234
2016-08-01,106.89692687988281
2016-08-02,106.69214630126953
2016-08-03,107.0676040649414
2016-08-04,107.050537109375
2016-08-05,108.37320709228516
2016-08-08,108.45000457763672
2016-08-09,108.21961975097656
2016-08-10,107.70760345458984
2016-08-11,108.02334594726562
2016-08-12,107.80147552490234
2016-08-15,107.81855010986328
2016-08-16,107.57960510253906
2016-08-17,107.59666442871094
2016-08-18,108.59507751464844
2016-08-19,107.92948150634766
2016-08-22,107.7929458618164
2016-08-23,106.9908218383789
2016-08-24,106.88838958740234
2016-08-25,107.57107543945312
2016-08-26,107.44306945800781
2016-08-29,108.44148254394531
2016-08-30,108.57801818847656
2016-08-31,108.3134765625
2016-09-01,108.45854187011719
2016-09-02,109.06439208984375
2016-09-06,109.26066589355469
2016-09-07,108.82548522949219
2016-09-08,107.95507049560547
2016-09-09,106.05213165283203
2016-09-12,107.7844009399414
2016-09-13,107.39187622070312
2016-09-14,106.36787414550781
2016-09-15,107.02494049072266
2016-09-16,106.41907501220703
2016-09-19,106.91403198242188
2016-09-20,106.80307006835938
2016-09-21,107.93799591064453
2016-09-22,108.75721740722656
2016-09-23,107.07612609863281
2016-09-26,106.1374740600586
2016-09-27,106.90547943115234
2016-09-28,107.84074401855469
2016-09-29,106.7338638305664
2016-09-30,107.81501770019531
2016-10-03,106.57940673828125
2016-10-04,105.50685119628906
2016-10-05,105.68701934814453
2016-10-06,104.58014678955078
2016-10-07,106.76818084716797
2016-10-10,107.15431213378906
2016-10-11,106.1761245727539
2016-10-12,107.19722747802734
2016-10-13,107.44606018066406
2016-10-14,107.98661041259766
2016-10-17,107.84074401855469
2016-10-18,107.54901885986328
2016-10-19,108.14108276367188
2016-10-20,105.56690216064453
2016-10-21,104.5973129272461
2016-10-24,104.92334747314453
2016-10-25,105.06924438476562
2016-10-26,108.97342681884766
2016-10-27,108.98198699951172
2016-10-28,109.41102600097656
2016-10-31,108.97342681884766
2016-11-01,107.67771911621094
2016-11-02,107.01702117919922
2016-11-03,106.78533935546875
2016-11-04,105.63554382324219
2016-11-07,106.82825469970703
2016-11-08,107.58333587646484
2016-11-09,107.98661041259766
2016-11-10,108.51004028320312
2016-11-11,108.84469604492188
2016-11-14,108.8875961303711
2016-11-15,107.3602294921875
2016-11-16,107.61766052246094
2016-11-17,107.54901885986328
2016-11-18,108.37276458740234
2016-11-21,109.01630401611328
2016-11-22,108.4671401977539
2016-11-23,108.7073974609375
2016-11-25,108.67310333251953
2016-11-28,108.76747131347656
2016-11-29,110.03739929199219
2016-11-30,109.83145904541016
2016-12-01,110.71524047851562
2016-12-02,109.677001953125
2016-12-05,110.44926452636719
2016-12-06,111.62481689453125
2016-12-07,113.33232116699219
2016-12-08,113.4352798461914
2016-12-09,113.67555236816406
2016-12-12,114.00161743164062
2016-12-13,114.34484100341797
2016-12-14,113.16072082519531
2016-12-15,113.56401062011719
2016-12-16,113.87293243408203
2016-12-19,114.32769775390625
2016-12-20,114.11318969726562
2016-12-21,114.39630889892578
2016-12-22,114.38774871826172
2016-12-23,114.21614074707031
2016-12-27,113.84716033935547
2016-12-28,113.9937973022461
2016-12-29,114.06278991699219
2016-12-30,113.95929718017578
2017-01-03,113.60565185546875
2017-01-04,113.44178009033203
2017-01-05,112.67411041259766
2017-01-06,113.27788543701172
2017-01-09,112.57059478759766
2017-01-10,112.52750396728516
2017-01-11,112.44123840332031
2017-01-12,111.94956970214844
2017-01-13,112.34635925292969
2017-01-17,112.98465728759766
2017-01-18,113.82994079589844
2017-01-19,113.22615051269531
2017-01-20,113.346923828125
2017-01-23,113.3641586303711
2017-01-24,113.82994079589844
2017-01-25,114.77873992919922
2017-01-26,114.77008056640625
2017-01-27,114.97709655761719
2017-01-30,113.60565185546875
2017-01-31,113.4158935546875
2017-02-01,110.81963348388672
2017-02-02,112.79484558105469
2017-02-03,113.23474884033203
2017-02-06,113.3641586303711
2017-02-07,112.77762603759766
2017-02-08,112.84661865234375
2017-02-09,113.75228118896484
2017-02-10,114.51136779785156
2017-02-13,115.4170150756836
2017-02-14,115.57221984863281
2017-02-15,115.97765350341797
2017-02-16,117.07307434082031
2017-02-17,117.4698715209961
2017-02-21,117.93565368652344
2017-02-22,118.82403564453125
2017-02-23,119.90221405029297
2017-02-24,119.3846664428711
2017-02-27,118.69469451904297
2017-02-28,119.17769622802734
2017-03-01,121.08393859863281
2017-03-02,119.37608337402344
2017-03-03,119.59169006347656
2017-03-06,118.76365661621094
2017-03-07,118.52217102050781
2017-03-08,118.13400268554688
2017-03-09,118.52217102050781
2017-03-10,118.86717987060547
2017-03-13,118.63427734375
2017-03-14,118.45314025878906
2017-03-15,119.25533294677734
2017-03-16,118.79814147949219
2017-03-17,119.11730194091797
2017-03-20,118.289306640625
2017-03-21,117.375
2017-03-22,117.86662292480469
2017-03-23,117.87525939941406
2017-03-24,117.35770416259766
2017-03-27,117.87525939941406
2017-03-28,119.03107452392578
2017-03-29,118.32889556884766
2017-03-30,118.80570220947266
2017-03-31,118.11215209960938
2017-04-03,118.12947845458984
2017-04-04,119.05705261230469
2017-04-05,118.57160949707031
2017-04-06,119.27377319335938
2017-04-07,119.16975402832031
2017-04-10,119.61186981201172
2017-04-11,119.45582580566406
2017-04-12,118.77967071533203
2017-04-13,118.51959228515625
2017-04-17,119.7939224243164
2017-04-18,119.19579315185547
2017-04-19,118.73634338378906
2017-04-20,118.57160949707031
2017-04-21,117.44463348388672
2017-04-24,118.57160949707031
2017-04-25,118.86634063720703
2017-04-26,120.43540954589844
2017-04-27,119.9932861328125
2017-04-28,118.97904205322266
2017-05-01,118.66695404052734
2017-05-02,118.78833770751953
2017-05-03,119.24778747558594
2017-05-04,119.8892822265625
2017-05-05,119.41250610351562
2017-05-08,118.96170806884766
2017-05-09,118.1728515625
2017-05-10,119.62921905517578
2017-05-11,118.94436645507812
2017-05-12,118.53693389892578
2017-05-15,119.08306121826172
2017-05-16,118.77967071533203
2017-05-17,119.4471206665039
2017-05-18,120.11463928222656
2017-05-19,120.04530334472656
2017-05-22,121.15489959716797
2017-05-23,121.89173126220703
2017-05-24,122.11711883544922
2017-05-25,123.75554656982422
2017-05-26,123.3047866821289
2017-05-30,123.00132751464844
2017-05-31,124.12828063964844
2017-06-01,125.56732177734375
2017-06-02,125.8187026977539
2017-06-05,125.74073791503906
2017-06-06,124.98653411865234
2017-06-07,125.08184814453125
2017-06-08,125.66267395019531
2017-06-09,127.0496826171875
2017-06-12,126.28683471679688
2017-06-13,126.33013153076172
2017-06-14,127.16239929199219
2017-06-15,127.77782440185547
2017-06-16,127.93386840820312
2017-06-19,127.52648162841797
2017-06-20,127.37042236328125
2017-06-21,127.10167694091797
2017-06-22,126.17413330078125
2017-06-23,125.56732177734375
2017-06-26,126.0440902709961
2017-06-27,125.50666809082031
2017-06-28,126.86563873291016
2017-06-29,126.29067993164062
2017-06-30,126.64785766601562
2017-07-03,127.49287414550781
2017-07-05,127.16181945800781
2017-07-06,126.70008850097656
2017-07-07,127.6409683227539
2017-07-10,126.56072235107422
2017-07-11,125.83766174316406
2017-07-12,125.8289794921875
2017-07-13,126.1861343383789
2017-07-14,126.47358703613281
2017-07-17,126.78722381591797
2017-07-18,126.92658996582031
2017-07-19,127.6670913696289
2017-07-20,127.7280502319336
2017-07-21,128.05906677246094
2017-07-24,127.9632568359375
2017-07-25,128.37271118164062
2017-07-26,125.35853576660156
2017-07-27,124.55709075927734
2017-07-28,126.62171173095703
2017-07-31,127.58869171142578
2017-08-01,128.9912567138672
2017-08-02,129.73170471191406
2017-08-03,130.55929565429688
2017-08-04,130.4983367919922
2017-08-07,130.07150268554688
2017-08-08,129.4006805419922
2017-08-09,130.05401611328125
2017-08-10,129.21774291992188
2017-08-11,127.57124328613281
2017-08-14,128.40753173828125
2017-08-15,128.90411376953125
2017-08-16,128.9476776123047
2017-08-17,127.1443862915039
2017-08-18,126.70008850097656
2017-08-21,126.6042709350586
2017-08-22,126.58684539794922
2017-08-23,125.65474700927734
2017-08-24,124.36543273925781
2017-08-25,125.12333679199219
2017-08-28,123.51168823242188
2017-08-29,123.60749816894531
2017-08-30,122.97158813476562
2017-08-31,123.1980972290039
2017-09-01,122.38792419433594
2017-09-05,119.2169418334961
2017-09-06,119.96614074707031
2017-09-07,117.50076293945312
2017-09-08,122.70154571533203
2017-09-11,127.08342742919922
2017-09-12,128.0677947998047
2017-09-13,125.9248275756836
2017-09-14,124.39155578613281
2017-09-15,125.01876831054688
2017-09-18,125.07103729248047
2017-09-19,124.98395538330078
2017-09-20,125.34110260009766
2017-09-21,124.53093719482422
2017-09-22,124.21733856201172
2017-09-25,124.7574462890625
2017-09-26,123.36363220214844
2017-09-27,123.62495422363281
2017-09-28,124.49172973632812
2017-09-29,124.80693054199219
2017-10-02,127.38098907470703
2017-10-03,126.68934631347656
2017-10-04,126.73310089111328
2017-10-05,127.57361602783203
2017-10-06,127.95882415771484
2017-10-09,127.87126922607422
2017-10-10,128.9481201171875
2017-10-11,129.0269775390625
2017-10-12,128.3352813720703
2017-10-13,130.3140106201172
2017-10-16,131.60980224609375
2017-10-17,131.39967346191406
2017-10-18,132.30149841308594
2017-10-19,134.81422424316406
2017-10-20,134.83172607421875
2017-10-23,135.8736572265625
2017-10-24,135.18197631835938
2017-10-25,134.97189331054688
2017-10-26,135.48837280273438
2017-10-27,133.73731994628906
2017-10-30,133.85992431640625
2017-10-31,132.047607421875
2017-11-01,132.4765625
2017-11-02,130.6817169189453
2017-11-03,129.81492614746094
2017-11-06,130.62916564941406
2017-11-07,131.15451049804688
2017-11-08,131.41712951660156
2017-11-09,132.76548767089844
2017-11-10,132.51156616210938
2017-11-13,132.50286865234375
2017-11-14,131.93374633789062
2017-11-15,132.34527587890625
2017-11-16,130.33151245117188
2017-11-17,130.13014221191406
2017-11-20,130.45407104492188
2017-11-21,130.61166381835938
2017-11-22,129.7974395751953
2017-11-24,130.392822265625
2017-11-27,130.6817169189453
2017-11-28,132.70419311523438
2017-11-29,133.6410369873047
2017-11-30,133.17697143554688
2017-12-01,132.76548767089844
2017-12-04,132.047607421875
2017-12-05,131.48728942871094
2017-12-06,132.09132385253906
2017-12-07,130.8393096923828
2017-12-08,131.37338256835938
2017-12-11,131.53976440429688
2017-12-12,131.7673797607422
2017-12-13,129.9637908935547
2017-12-14,127.93257904052734
2017-12-15,130.20896911621094
2017-12-18,129.4559783935547
2017-12-19,129.24586486816406
2017-12-20,127.8012466430664
2017-12-21,126.960693359375
2017-12-22,127.12702941894531
2017-12-26,127.22332763671875
2017-12-27,127.9763412475586
2017-12-28,128.5922088623047
2017-12-29,128.56581115722656
2018-01-02,125.19615173339844
2018-01-03,126.18156433105469
2018-01-04,126.69185638427734
2018-01-05,126.92054748535156
2018-01-08,126.27830505371094
2018-01-09,128.31947326660156
2018-01-10,127.82676696777344
2018-01-11,127.13175964355469
2018-01-12,128.1346893310547
2018-01-16,128.16110229492188
2018-01-17,129.80625915527344
2018-01-18,129.93829345703125
2018-01-19,130.38702392578125
2018-01-22,131.78587341308594
2018-01-23,134.86521911621094
2018-01-24,136.35203552246094
2018-01-25,136.2025146484375
2018-01-26,137.0735321044922
2018-01-29,135.595458984375
2018-01-30,134.66282653808594
2018-01-31,137.3814697265625
2018-02-01,136.79197692871094
2018-02-02,134.8300018310547
2018-02-05,129.63917541503906
2018-02-06,128.34588623046875
2018-02-07,129.7887420654297
2018-02-08,123.51573944091797
2018-02-09,127.14934539794922
2018-02-12,127.22848510742188
2018-02-13,127.67718505859375
2018-02-14,129.5863800048828
2018-02-15,129.39283752441406
2018-02-16,129.33119201660156
2018-02-20,127.95873260498047
2018-02-21,126.44549560546875
2018-02-22,125.87360382080078
2018-02-23,126.70060729980469
2018-02-26,128.57461547851562
2018-02-27,126.8589859008789
2018-02-28,124.86181640625
2018-03-01,123.00545501708984
2018-03-02,123.0494384765625
2018-03-05,124.54512786865234
2018-03-06,124.87065124511719
2018-03-07,123.73568725585938
2018-03-08,124.8530044555664
2018-03-09,126.69185638427734
2018-03-12,125.8912124633789
2018-03-13,124.87944030761719
