,DG
2014-06-24,55.03032684326172
2014-06-25,54.843017578125
2014-06-26,55.02141189575195
2014-06-27,51.01612854003906
2014-06-30,51.16777801513672
2014-07-01,51.47998809814453
2014-07-02,51.84573745727539
2014-07-03,51.9349250793457
2014-07-07,51.506744384765625
2014-07-08,51.16777801513672
2014-07-09,51.319427490234375
2014-07-10,51.16777801513672
2014-07-11,50.65932083129883
2014-07-14,50.52550506591797
2014-07-15,49.90107345581055
2014-07-16,49.57101058959961
2014-07-17,48.53623962402344
2014-07-18,49.46396255493164
2014-07-21,49.35692596435547
2014-07-22,49.169593811035156
2014-07-23,49.794029235839844
2014-07-24,49.99026107788086
2014-07-25,49.60670471191406
2014-07-28,49.562095642089844
2014-07-29,50.04380416870117
2014-07-30,50.739593505859375
2014-07-31,49.267723083496094
2014-08-01,49.74942398071289
2014-08-04,49.87431716918945
2014-08-05,51.55134963989258
2014-08-06,51.34617614746094
2014-08-07,51.453243255615234
2014-08-08,51.78327941894531
2014-08-11,51.24805450439453
2014-08-12,51.01612854003906
2014-08-13,50.85554504394531
2014-08-14,51.63164138793945
2014-08-15,51.25697326660156
2014-08-18,57.21585464477539
2014-08-19,56.7252197265625
2014-08-20,56.87688064575195
2014-08-21,56.74305725097656
2014-08-22,56.80550003051758
2014-08-25,57.001773834228516
2014-08-26,56.662776947021484
2014-08-27,56.82333755493164
2014-08-28,57.26936340332031
2014-08-29,57.08204650878906
2014-09-02,57.41209411621094
2014-09-03,57.519142150878906
2014-09-04,57.519142150878906
2014-09-05,56.207828521728516
2014-09-08,56.54681396484375
2014-09-09,56.57358169555664
2014-09-10,56.82333755493164
2014-09-11,56.88578796386719
2014-09-12,57.02851486206055
2014-09-15,56.61817169189453
2014-09-16,56.9660758972168
2014-09-17,56.7341423034668
2014-09-18,56.198909759521484
2014-09-19,56.288116455078125
2014-09-22,55.28010559082031
2014-09-23,55.28010559082031
2014-09-24,55.556644439697266
2014-09-25,54.59321975708008
2014-09-26,54.85192108154297
2014-09-29,54.70920181274414
2014-09-30,54.51294708251953
2014-10-01,53.77254104614258
2014-10-02,54.46834182739258
2014-10-03,55.67259979248047
2014-10-06,55.15522003173828
2014-10-07,54.45942687988281
2014-10-08,54.95896911621094
2014-10-09,54.08477020263672
2014-10-10,53.4692497253418
2014-10-13,52.157936096191406
2014-10-14,52.193626403808594
2014-10-15,52.34526824951172
2014-10-16,52.425567626953125
2014-10-17,53.47818374633789
2014-10-20,54.878684997558594
2014-10-21,55.47636032104492
2014-10-22,54.55754470825195
2014-10-23,55.53879928588867
2014-10-24,55.529876708984375
2014-10-27,55.40498733520508
2014-10-28,55.904544830322266
2014-10-29,55.28010559082031
2014-10-30,55.708290100097656
2014-10-31,55.904544830322266
2014-11-03,56.288116455078125
2014-11-04,57.090965270996094
2014-11-05,56.484371185302734
2014-11-06,57.09988784790039
2014-11-07,57.456703186035156
2014-11-10,57.50130844116211
2014-11-11,58.46470260620117
2014-11-12,57.893821716308594
2014-11-13,57.840274810791016
2014-11-14,57.67079544067383
2014-11-17,58.25062561035156
2014-11-18,59.02669906616211
2014-11-19,58.96426010131836
2014-11-20,59.36568832397461
2014-11-21,60.16853713989258
2014-11-24,59.54410171508789
2014-11-25,58.32197570800781
2014-11-26,58.7947883605957
2014-11-28,59.5351676940918
2014-12-01,59.160499572753906
2014-12-02,60.007957458496094
2014-12-03,59.490562438964844
2014-12-04,60.47182846069336
2014-12-05,60.84646224975586
2014-12-08,61.11410140991211
2014-12-09,61.729610443115234
2014-12-10,61.45305252075195
2014-12-11,61.685001373291016
2014-12-12,62.26484680175781
2014-12-15,62.666263580322266
2014-12-16,60.50750732421875
2014-12-17,63.35313034057617
2014-12-18,63.59397888183594
2014-12-19,61.158687591552734
2014-12-22,61.24789810180664
2014-12-23,62.041812896728516
2014-12-24,62.3183708190918
2014-12-26,61.90800476074219
2014-12-29,63.19253921508789
2014-12-30,63.42448806762695
2014-12-31,63.067665100097656
2015-01-02,63.13901901245117
2015-01-05,62.728694915771484
2015-01-06,61.93476486206055
2015-01-07,62.684104919433594
2015-01-08,62.00613784790039
2015-01-09,60.76618194580078
2015-01-12,59.86522674560547
2015-01-13,60.48074722290039
2015-01-14,60.34693145751953
2015-01-15,58.759098052978516
2015-01-16,60.3290901184082
2015-01-20,60.070396423339844
2015-01-21,59.95441436767578
2015-01-22,62.23808670043945
2015-01-23,61.997222900390625
2015-01-26,61.40847396850586
2015-01-27,60.34693145751953
2015-01-28,59.8741340637207
2015-01-29,60.569942474365234
2015-01-30,59.820613861083984
2015-02-02,59.776004791259766
2015-02-03,61.11410140991211
2015-02-04,61.381717681884766
2015-02-05,61.09626007080078
2015-02-06,60.81077194213867
2015-02-09,60.3290901184082
2015-02-10,60.498565673828125
2015-02-11,60.40043640136719
2015-02-12,60.293392181396484
2015-02-13,61.390628814697266
2015-02-17,62.05073547363281
2015-02-18,62.728694915771484
2015-02-19,63.067665100097656
2015-02-20,63.950801849365234
2015-02-23,63.75455856323242
2015-02-24,64.16487121582031
2015-02-25,64.65550994873047
2015-02-26,64.39681243896484
2015-02-27,64.78041076660156
2015-03-02,65.19966125488281
2015-03-03,63.91511154174805
2015-03-04,64.18272399902344
2015-03-05,63.96866226196289
2015-03-06,63.62071990966797
2015-03-09,64.00432586669922
2015-03-10,63.362037658691406
2015-03-11,63.736717224121094
2015-03-12,66.26119232177734
2015-03-13,66.27904510498047
2015-03-16,67.26030731201172
2015-03-17,66.65369415283203
2015-03-18,67.25135803222656
2015-03-19,66.82321166992188
2015-03-20,67.5992660522461
2015-03-23,67.30489349365234
2015-03-24,67.35843658447266
2015-03-25,66.16303253173828
2015-03-26,66.70719909667969
2015-03-27,66.8945541381836
2015-03-30,66.83209991455078
2015-03-31,67.24243927001953
2015-04-01,67.08186340332031
2015-04-02,67.40298461914062
2015-04-06,67.38511657714844
2015-04-07,66.1504898071289
2015-04-08,68.06504821777344
2015-04-09,67.69823455810547
2015-04-10,68.05609893798828
2015-04-13,67.2419662475586
2015-04-14,67.3582992553711
2015-04-15,66.66043853759766
2015-04-16,67.49246978759766
2015-04-17,66.57994842529297
2015-04-20,67.34930419921875
2015-04-21,68.00244140625
2015-04-22,67.84140014648438
2015-04-23,68.21714782714844
2015-04-24,68.53921508789062
2015-04-27,68.17244720458984
2015-04-28,67.39409637451172
2015-04-29,66.0699691772461
2015-04-30,65.05008697509766
2015-05-01,65.73004150390625
2015-05-04,66.1147232055664
2015-05-05,65.5958023071289
2015-05-06,65.77473449707031
2015-05-07,66.41889190673828
2015-05-08,66.96461486816406
2015-05-11,66.95568084716797
2015-05-12,66.91991424560547
2015-05-13,65.97157287597656
2015-05-14,65.72106170654297
2015-05-15,66.83939361572266
2015-05-18,66.64253997802734
2015-05-19,66.0521011352539
2015-05-20,65.20216369628906
2015-05-21,65.56898498535156
2015-05-22,65.81053161621094
2015-05-26,65.26478576660156
2015-05-27,65.2558364868164
2015-05-28,65.407958984375
2015-05-29,64.9427261352539
2015-06-01,65.13954162597656
2015-06-02,67.08094024658203
2015-06-03,67.99349212646484
2015-06-04,67.59089660644531
2015-06-05,67.5461654663086
2015-06-08,67.40299987792969
2015-06-09,67.92190551757812
2015-06-10,69.07601165771484
2015-06-11,69.72018432617188
2015-06-12,69.61279296875
2015-06-15,69.34364318847656
2015-06-16,69.76534271240234
2015-06-17,69.80123138427734
2015-06-18,70.26774597167969
2015-06-19,70.3574447631836
2015-06-22,70.53691864013672
2015-06-23,70.3485107421875
2015-06-24,70.32157897949219
2015-06-25,70.61768341064453
2015-06-26,71.3713150024414
2015-06-29,69.87297821044922
2015-06-30,69.74736785888672
2015-07-01,70.59074401855469
2015-07-02,70.75224304199219
2015-07-06,70.68941497802734
2015-07-07,71.19184112548828
2015-07-08,70.3485107421875
2015-07-09,70.151123046875
2015-07-10,71.29952239990234
2015-07-13,71.9365234375
2015-07-14,71.38026428222656
2015-07-15,71.29054260253906
2015-07-16,72.0262451171875
2015-07-17,72.1697998046875
2015-07-20,72.83369445800781
2015-07-21,71.92758178710938
2015-07-22,72.14286041259766
2015-07-23,71.613525390625
2015-07-24,71.24568939208984
2015-07-27,70.7791519165039
2015-07-28,70.60867309570312
2015-07-29,70.94062042236328
2015-07-30,71.87371063232422
2015-07-31,72.10698699951172
2015-08-03,71.71221160888672
2015-08-04,71.78398895263672
2015-08-05,72.38510131835938
2015-08-06,71.0931625366211
2015-08-07,70.3126220703125
2015-08-10,70.66250610351562
2015-08-11,70.61768341064453
2015-08-12,70.19598388671875
2015-08-13,71.0483169555664
2015-08-14,71.0842056274414
2015-08-17,71.2367172241211
2015-08-18,71.85577392578125
2015-08-19,72.20568084716797
2015-08-20,71.97240447998047
2015-08-21,69.05654907226562
2015-08-24,66.99300384521484
2015-08-25,66.149658203125
2015-08-26,68.82325744628906
2015-08-27,66.63414001464844
2015-08-28,67.14552307128906
2015-08-31,66.83150482177734
2015-09-01,64.43601989746094
2015-09-02,64.82184600830078
2015-09-03,64.7410659790039
2015-09-04,65.09996795654297
2015-09-08,65.53956604003906
2015-09-09,64.57958984375
2015-09-10,62.713417053222656
2015-09-11,63.12615203857422
2015-09-14,62.19013977050781
2015-09-15,63.054134368896484
2015-09-16,63.90912628173828
2015-09-17,64.25115966796875
2015-09-18,63.19813537597656
2015-09-21,63.765140533447266
2015-09-22,64.07113647460938
2015-09-23,64.57511901855469
2015-09-24,65.10615539550781
2015-09-25,64.6201400756836
2015-09-28,63.41414260864258
2015-09-29,63.29713439941406
2015-09-30,65.1961441040039
2015-10-01,64.29612731933594
2015-10-02,64.18812561035156
2015-10-05,64.03514099121094
2015-10-06,61.84814453125
2015-10-07,60.70515060424805
2015-10-08,59.580135345458984
2015-10-09,60.50714111328125
2015-10-12,61.66813278198242
2015-10-13,61.17314910888672
2015-10-14,58.599124908447266
2015-10-15,59.75114440917969
2015-10-16,60.43513107299805
2015-10-19,60.37214660644531
2015-10-20,60.32712936401367
2015-10-21,60.79512023925781
2015-10-22,60.255130767822266
2015-10-23,59.175132751464844
2015-10-26,59.364131927490234
2015-10-27,58.806114196777344
2015-10-28,60.732139587402344
2015-10-29,60.561126708984375
2015-10-30,60.993125915527344
2015-11-02,61.866119384765625
2015-11-03,61.686134338378906
2015-11-04,61.00213623046875
2015-11-05,61.4071159362793
2015-11-06,61.03813934326172
2015-11-09,60.27314376831055
2015-11-10,59.43614196777344
2015-11-11,56.38512420654297
2015-11-12,57.01512145996094
2015-11-13,54.01811599731445
2015-11-16,54.93612289428711
2015-11-17,56.49312210083008
2015-11-18,56.83512496948242
2015-11-19,56.34912109375
2015-11-20,57.654117584228516
2015-11-23,57.879127502441406
2015-11-24,59.04011917114258
2015-11-25,58.65312576293945
2015-11-27,58.50911331176758
2015-11-30,58.86911392211914
2015-12-01,59.14813232421875
2015-12-02,58.81511688232422
2015-12-03,61.30811309814453
2015-12-04,62.2081413269043
2015-12-07,62.64011764526367
2015-12-08,64.08914947509766
2015-12-09,63.90013122558594
2015-12-10,64.0261459350586
2015-12-11,63.315128326416016
2015-12-14,63.90912628173828
2015-12-15,63.86414337158203
2015-12-16,64.64714050292969
2015-12-17,64.3861312866211
2015-12-18,64.3861312866211
2015-12-21,64.602783203125
2015-12-22,65.05419158935547
2015-12-23,65.10836791992188
2015-12-24,65.19864654541016
2015-12-28,64.9909896850586
2015-12-29,65.62293243408203
2015-12-30,65.0903091430664
2015-12-31,64.8826675415039
2016-01-04,65.37016296386719
2016-01-05,65.74931335449219
2016-01-06,65.6409683227539
2016-01-07,64.85558319091797
2016-01-08,64.51251220703125
2016-01-11,62.869468688964844
2016-01-12,63.85349655151367
2016-01-13,61.82225799560547
2016-01-14,61.740989685058594
2016-01-15,62.183353424072266
2016-01-19,63.50142288208008
2016-01-20,63.402103424072266
2016-01-21,63.92573547363281
2016-01-22,64.8736343383789
2016-01-25,65.16252899169922
2016-01-26,66.5257339477539
2016-01-27,66.84170532226562
2016-01-28,66.26390075683594
2016-01-29,67.76252746582031
2016-02-01,68.9271011352539
2016-02-02,68.9180679321289
2016-02-03,67.79865264892578
2016-02-04,65.77641296386719
2016-02-05,64.69310760498047
2016-02-08,62.93267822265625
2016-02-09,62.7611198425293
2016-02-10,62.89653015136719
2016-02-11,62.06600570678711
2016-02-12,63.609745025634766
2016-02-16,65.9389419555664
2016-02-17,67.04932403564453
2016-02-18,65.54169464111328
2016-02-19,65.00003814697266
2016-02-22,65.70417022705078
2016-02-23,66.9049072265625
2016-02-24,67.78060150146484
2016-02-25,68.85490417480469
2016-02-26,68.62916564941406
2016-02-29,67.03128814697266
2016-03-01,68.20489501953125
2016-03-02,67.51876831054688
2016-03-03,67.7264175415039
2016-03-04,67.60003662109375
2016-03-07,67.3292007446289
2016-03-08,67.02225494384766
2016-03-09,67.89794158935547
2016-03-10,75.13824462890625
2016-03-11,76.74517822265625
2016-03-14,77.46737670898438
2016-03-15,76.7722396850586
2016-03-16,76.43822479248047
2016-03-17,75.95973205566406
2016-03-18,75.86947631835938
2016-03-21,76.39308166503906
2016-03-22,75.74308013916016
2016-03-23,76.29380798339844
2016-03-24,76.0130844116211
2016-03-28,77.94170379638672
2016-03-29,78.03227233886719
2016-03-30,77.99603271484375
2016-03-31,77.50708770751953
2016-04-01,79.05543518066406
2016-04-04,78.02317810058594
2016-04-05,76.65596008300781
2016-04-06,76.60161590576172
2016-04-07,75.8048324584961
2016-04-08,74.52814483642578
2016-04-11,74.49192810058594
2016-04-12,75.46980285644531
2016-04-13,75.41548156738281
2016-04-14,74.89033508300781
2016-04-15,74.97180938720703
2016-04-18,75.82295227050781
2016-04-19,75.5965805053711
2016-04-20,74.73638153076172
2016-04-21,75.1257553100586
2016-04-22,73.74039459228516
2016-04-25,74.2474365234375
2016-04-26,74.51909637451172
2016-04-27,74.87223815917969
2016-04-28,73.3057861328125
2016-04-29,74.16597747802734
2016-05-02,74.70015716552734
2016-05-03,75.08949279785156
2016-05-04,76.05838012695312
2016-05-05,74.808837890625
2016-05-06,75.39736938476562
2016-05-09,77.0362548828125
2016-05-10,76.34811401367188
2016-05-11,75.24343872070312
2016-05-12,75.77770233154297
2016-05-13,73.83094787597656
2016-05-16,75.04426574707031
2016-05-17,73.49591827392578
2016-05-18,72.1739273071289
2016-05-19,74.2474365234375
2016-05-20,73.90335845947266
2016-05-23,73.54121398925781
2016-05-24,75.53319549560547
2016-05-25,76.17604064941406
2016-05-26,79.68925476074219
2016-05-27,81.3824462890625
2016-05-31,81.40056610107422
2016-06-01,82.16114807128906
2016-06-02,82.30603790283203
2016-06-03,83.12091064453125
2016-06-06,82.27886962890625
2016-06-07,81.9981689453125
2016-06-08,82.28790283203125
2016-06-09,83.02133178710938
2016-06-10,82.79499053955078
2016-06-13,82.38639068603516
2016-06-14,82.2411117553711
2016-06-15,82.15032958984375
2016-06-16,82.44993591308594
2016-06-17,81.75991821289062
2016-06-20,82.60427856445312
2016-06-21,83.04012298583984
2016-06-22,83.47591400146484
2016-06-23,83.23983001708984
2016-06-24,83.6484146118164
2016-06-27,84.90137481689453
2016-06-28,84.34754180908203
2016-06-29,85.16466522216797
2016-06-30,85.34626770019531
2016-07-01,84.8741455078125
2016-07-05,84.98307037353516
2016-07-06,85.80934143066406
2016-07-07,85.14651489257812
2016-07-08,85.63680267333984
2016-07-11,85.5641860961914
2016-07-12,84.4746322631836
2016-07-13,83.92079162597656
2016-07-14,84.10237884521484
2016-07-15,83.26708984375
2016-07-18,84.2748794555664
2016-07-19,84.57452392578125
2016-07-20,85.18282318115234
2016-07-21,85.38258361816406
2016-07-22,86.39038848876953
2016-07-25,87.14399719238281
2016-07-26,87.8067855834961
2016-07-27,86.3177719116211
2016-07-28,86.3177719116211
2016-07-29,86.01815032958984
2016-08-01,85.4007339477539
2016-08-02,84.5835952758789
2016-08-03,85.137451171875
2016-08-04,84.5472640991211
2016-08-05,85.68220520019531
2016-08-08,84.42925262451172
2016-08-09,83.56671142578125
2016-08-10,84.45647430419922
2016-08-11,84.18408966064453
2016-08-12,84.35662841796875
2016-08-15,83.6484146118164
2016-08-16,81.25144958496094
2016-08-17,82.54979705810547
2016-08-18,83.2489242553711
2016-08-19,82.48626708984375
2016-08-22,82.44085693359375
2016-08-23,83.06733703613281
2016-08-24,83.3397216796875
2016-08-25,68.64924621582031
2016-08-26,68.54938507080078
2016-08-29,70.35620880126953
2016-08-30,68.68558502197266
2016-08-31,66.65177917480469
2016-09-01,66.98774719238281
2016-09-02,66.5700912475586
2016-09-06,65.37162780761719
2016-09-07,65.1446304321289
2016-09-08,64.16407012939453
2016-09-09,64.08233642578125
2016-09-12,65.39441680908203
2016-09-13,64.12789916992188
2016-09-14,65.15753173828125
2016-09-15,66.0869140625
2016-09-16,65.5219497680664
2016-09-19,65.44908142089844
2016-09-20,65.34883880615234
2016-09-21,65.76799011230469
2016-09-22,65.5037612915039
2016-09-23,65.68595886230469
2016-09-26,65.321533203125
2016-09-27,65.239501953125
2016-09-28,64.23724365234375
2016-09-29,63.16206741333008
2016-09-30,63.77252197265625
2016-10-03,63.50831985473633
2016-10-04,62.004886627197266
2016-10-05,61.02080535888672
2016-10-06,62.916046142578125
2016-10-07,63.47185134887695
2016-10-10,63.24406814575195
2016-10-11,62.597145080566406
2016-10-12,62.92515182495117
2016-10-13,63.189395904541016
2016-10-14,62.852256774902344
2016-10-17,62.40577697753906
2016-10-18,62.588016510009766
2016-10-19,62.597145080566406
2016-10-20,61.941104888916016
2016-10-21,61.89554214477539
2016-10-24,62.20533752441406
2016-10-25,62.11420822143555
2016-10-26,62.20533752441406
2016-10-27,61.45817947387695
2016-10-28,62.26913070678711
2016-10-31,62.9525032043457
2016-11-01,62.916046142578125
2016-11-02,63.41717529296875
2016-11-03,62.44221878051758
2016-11-04,62.44221878051758
2016-11-07,63.57208251953125
2016-11-08,63.526546478271484
2016-11-09,65.14839935302734
2016-11-10,67.7725601196289
2016-11-11,68.06411743164062
2016-11-14,69.85002899169922
2016-11-15,70.02313995361328
2016-11-16,69.83177947998047
2016-11-17,70.07779693603516
2016-11-18,70.0413589477539
2016-11-21,69.92289733886719
2016-11-22,72.25550079345703
2016-11-23,72.62909698486328
2016-11-25,72.9479751586914
2016-11-28,71.67231750488281
2016-11-29,71.35346221923828
2016-11-30,70.45138549804688
2016-12-01,66.95250701904297
2016-12-02,67.93656921386719
2016-12-05,69.58577728271484
2016-12-06,68.96619415283203
2016-12-07,70.25094604492188
2016-12-08,70.08690643310547
2016-12-09,70.34205627441406
2016-12-12,69.43997192382812
2016-12-13,69.21220397949219
2016-12-14,69.14842224121094
2016-12-15,70.26004028320312
2016-12-16,70.25094604492188
2016-12-19,69.4281997680664
2016-12-20,70.6348648071289
2016-12-21,70.7811279296875
2016-12-22,67.97474670410156
2016-12-23,67.77363586425781
2016-12-27,68.13014221191406
2016-12-28,67.66398620605469
2016-12-29,67.76446533203125
2016-12-30,67.70964050292969
2017-01-03,67.81936645507812
2017-01-04,69.51048278808594
2017-01-05,68.12100982666016
2017-01-06,67.0514907836914
2017-01-09,67.39884948730469
2017-01-10,67.87421417236328
2017-01-11,67.11546325683594
2017-01-12,67.27085876464844
2017-01-13,66.81378173828125
2017-01-17,67.94734191894531
2017-01-18,66.2196044921875
2017-01-19,64.91241455078125
2017-01-20,64.90327453613281
2017-01-23,64.40966796875
2017-01-24,65.5888900756836
2017-01-25,65.78084564208984
2017-01-26,65.53401184082031
2017-01-27,64.27252960205078
2017-01-30,65.81741333007812
2017-01-31,67.48114776611328
2017-02-01,67.08802032470703
2017-02-02,67.18859100341797
2017-02-03,66.8595199584961
2017-02-06,66.05506896972656
2017-02-07,66.5487060546875
2017-02-08,68.62378692626953
2017-02-09,71.0370864868164
2017-02-10,70.19609832763672
2017-02-13,69.49222564697266
2017-02-14,70.51602935791016
2017-02-15,70.73542022705078
2017-02-16,69.49222564697266
2017-02-17,71.00050354003906
2017-02-21,71.17420196533203
2017-02-22,70.73542022705078
2017-02-23,69.40080261230469
2017-02-24,70.70800018310547
2017-02-27,70.19609832763672
2017-02-28,66.74981689453125
2017-03-01,67.0514907836914
2017-03-02,67.70964050292969
2017-03-03,66.84123992919922
2017-03-06,66.20133209228516
2017-03-07,65.23233795166016
2017-03-08,66.30189514160156
2017-03-09,67.30743408203125
2017-03-10,66.63098907470703
2017-03-13,66.35671997070312
2017-03-14,66.56697845458984
2017-03-15,66.55784606933594
2017-03-16,66.91433715820312
2017-03-17,66.11905670166016
2017-03-20,65.45173645019531
2017-03-21,63.99827575683594
2017-03-22,64.6107406616211
2017-03-23,62.98360824584961
2017-03-24,63.513790130615234
2017-03-27,63.047576904296875
2017-03-28,62.663658142089844
2017-03-29,64.61988830566406
2017-03-30,64.7752914428711
2017-03-31,63.7423210144043
2017-04-03,62.910465240478516
2017-04-04,62.48081970214844
2017-04-05,62.61793899536133
2017-04-06,63.57779312133789
2017-04-07,63.614501953125
2017-04-10,63.82550811767578
2017-04-11,63.449317932128906
2017-04-12,63.27498245239258
2017-04-13,63.0731201171875
2017-04-17,63.421810150146484
2017-04-18,63.375911712646484
2017-04-19,63.59611892700195
2017-04-20,64.8440170288086
2017-04-21,64.88990783691406
2017-04-24,65.53217315673828
2017-04-25,65.65145874023438
2017-04-26,66.61493682861328
2017-04-27,67.18379211425781
2017-04-28,66.71583557128906
2017-05-01,66.11026000976562
2017-05-02,67.68843078613281
2017-05-03,67.89031219482422
2017-05-04,67.3214340209961
2017-05-05,67.55081939697266
2017-05-08,67.61502838134766
2017-05-09,67.61502838134766
2017-05-10,67.8169174194336
2017-05-11,66.11942291259766
2017-05-12,65.67901611328125
2017-05-15,65.80744934082031
2017-05-16,65.09176635742188
2017-05-17,64.8440170288086
2017-05-18,65.26609802246094
2017-05-19,66.01849365234375
2017-05-22,66.47728729248047
2017-05-23,64.88072967529297
2017-05-24,64.42195129394531
2017-05-25,66.49560546875
2017-05-26,66.35799407958984
2017-05-30,67.00027465820312
2017-05-31,67.33977508544922
2017-06-01,71.74409484863281
2017-06-02,72.40470886230469
2017-06-05,71.85417175292969
2017-06-06,69.1290283203125
2017-06-07,67.96371459960938
2017-06-08,67.61502838134766
2017-06-09,69.01890563964844
2017-06-12,68.91799926757812
2017-06-13,69.46852111816406
2017-06-14,69.4226303100586
2017-06-15,66.35799407958984
2017-06-16,64.33936309814453
2017-06-19,65.7890625
2017-06-20,65.51383972167969
2017-06-21,65.81661987304688
2017-06-22,65.22023010253906
2017-06-23,63.99985122680664
2017-06-26,64.60547637939453
2017-06-27,64.95411682128906
2017-06-28,65.58724975585938
2017-06-29,65.0000228881836
2017-06-30,66.14694213867188
2017-07-03,66.0001220703125
2017-07-05,65.36702728271484
2017-07-06,64.25677490234375
2017-07-07,64.68042755126953
2017-07-10,63.9988899230957
2017-07-11,63.58447265625
2017-07-12,64.18309783935547
2017-07-13,65.00275421142578
2017-07-14,65.51851654052734
2017-07-17,66.19084167480469
2017-07-18,65.20538330078125
2017-07-19,65.748779296875
2017-07-20,65.7119369506836
2017-07-21,66.49474334716797
2017-07-24,66.29215240478516
2017-07-25,67.75650024414062
2017-07-26,68.7051010131836
2017-07-27,69.18405151367188
2017-07-28,68.84326171875
2017-07-31,69.22087097167969
2017-08-01,69.55240631103516
2017-08-02,68.8064193725586
2017-08-03,68.60380554199219
2017-08-04,68.9445571899414
2017-08-07,70.37210083007812
2017-08-08,70.62995910644531
2017-08-09,71.05361938476562
2017-08-10,69.6076889038086
2017-08-11,69.52479553222656
2017-08-14,70.51943969726562
2017-08-15,67.82098388671875
2017-08-16,68.61302185058594
2017-08-17,68.40117645263672
2017-08-18,67.98675537109375
2017-08-21,68.8064193725586
2017-08-22,70.41813659667969
2017-08-23,70.29840087890625
2017-08-24,69.70896911621094
2017-08-25,71.53251647949219
2017-08-28,71.25621795654297
2017-08-29,70.81417083740234
2017-08-30,70.66680145263672
2017-08-31,66.82632446289062
2017-09-01,66.80789947509766
2017-09-05,68.48407745361328
2017-09-06,69.34059143066406
2017-09-07,70.35369110107422
2017-09-08,69.5892562866211
2017-09-11,69.96685791015625
2017-09-12,70.87861633300781
2017-09-13,71.68905639648438
2017-09-14,71.1272964477539
2017-09-15,71.46805572509766
2017-09-18,71.17334747314453
2017-09-19,70.90624237060547
2017-09-20,71.42200469970703
2017-09-21,70.70362854003906
2017-09-22,71.52330780029297
2017-09-25,73.07054901123047
2017-09-26,73.06134033203125
2017-09-27,73.61393737792969
2017-09-28,73.69682312011719
2017-09-29,74.64542388916016
2017-10-02,75.42825317382812
2017-10-03,74.9677734375
2017-10-04,74.866455078125
2017-10-05,75.04145812988281
2017-10-06,74.21916961669922
2017-10-09,73.1566390991211
2017-10-10,74.78276062011719
2017-10-11,76.26104736328125
2017-10-12,75.92843627929688
2017-10-13,76.28875732421875
2017-10-16,75.87297821044922
2017-10-17,75.85452270507812
2017-10-18,76.5012435913086
2017-10-19,76.60291290283203
2017-10-20,77.24964904785156
2017-10-23,77.53605651855469
2017-10-24,77.7023696899414
2017-10-25,77.58228302001953
2017-10-26,77.95184326171875
2017-10-27,76.92628479003906
2017-10-30,75.05070495605469
2017-10-31,74.69036865234375
2017-11-01,75.05070495605469
2017-11-02,76.23332977294922
2017-11-03,75.64203643798828
2017-11-06,74.54255676269531
2017-11-07,74.52408599853516
2017-11-08,74.56102752685547
2017-11-09,75.678955078125
2017-11-10,77.74855041503906
2017-11-13,77.19419860839844
2017-11-14,76.91702270507812
2017-11-15,76.03929901123047
2017-11-16,78.45074462890625
2017-11-17,78.99586486816406
2017-11-20,80.32633209228516
2017-11-21,80.0583724975586
2017-11-22,80.59426879882812
2017-11-24,79.7165298461914
2017-11-27,79.78119659423828
2017-11-28,81.0562515258789
2017-11-29,81.93397521972656
2017-11-30,81.37959289550781
2017-12-01,81.28720092773438
2017-12-04,83.86498260498047
2017-12-05,83.49541473388672
2017-12-06,83.93888092041016
2017-12-07,86.2672119140625
2017-12-08,86.27640533447266
2017-12-11,86.24870300292969
2017-12-12,84.28999328613281
2017-12-13,84.66879272460938
2017-12-14,83.88343048095703
2017-12-15,84.01280975341797
2017-12-18,85.50957489013672
2017-12-19,85.09379577636719
2017-12-20,84.75193786621094
2017-12-21,84.66879272460938
2017-12-22,85.84217071533203
2017-12-26,85.44486236572266
2017-12-27,85.57423400878906
2017-12-28,85.53726959228516
2017-12-29,85.93457794189453
2018-01-02,86.90467834472656
2018-01-03,86.84001922607422
2018-01-04,87.85633087158203
2018-01-05,88.43843841552734
2018-01-08,87.22478485107422
2018-01-09,87.31743621826172
2018-01-10,87.80844116210938
2018-01-11,90.96760559082031
2018-01-12,91.81067657470703
2018-01-16,91.19921875
2018-01-17,93.10770416259766
2018-01-18,93.5987319946289
2018-01-19,94.47883605957031
2018-01-22,94.74752807617188
2018-01-23,95.58129119873047
2018-01-24,95.1366195678711
2018-01-25,96.1186294555664
2018-01-26,97.55464935302734
2018-01-29,97.59169006347656
2018-01-30,96.5633316040039
2018-01-31,95.53498840332031
2018-02-01,94.75677490234375
2018-02-02,92.12565612792969
2018-02-05,88.75341796875
2018-02-06,90.42101287841797
2018-02-07,90.68042755126953
2018-02-08,88.10488891601562
2018-02-09,91.03246307373047
2018-02-12,88.09563446044922
2018-02-13,89.73544311523438
2018-02-14,89.55941772460938
2018-02-15,91.20848846435547
2018-02-16,90.54146575927734
2018-02-20,87.60460662841797
2018-02-21,88.26239013671875
2018-02-22,89.03134155273438
2018-02-23,90.0504379272461
2018-02-26,90.37467956542969
2018-02-27,88.4940185546875
2018-02-28,87.63240051269531
2018-03-01,88.29945373535156
2018-03-02,87.3451919555664
2018-03-05,86.5577163696289
2018-03-06,86.56700134277344
2018-03-07,82.81491088867188
2018-03-08,79.72056579589844
2018-03-09,80.54512786865234
