,HD
2017-09-18,132.50662231445312
2017-09-19,132.38070678710938
2017-09-20,133.2371368408203
2017-09-21,133.66539001464844
2017-09-22,134.3203125
2017-09-25,135.2690887451172
2017-09-26,135.40345764160156
2017-09-27,135.11798095703125
2017-09-28,136.32705688476562
2017-09-29,137.33470153808594
2017-10-02,137.72093200683594
2017-10-03,138.68655395507812
2017-10-04,138.78729248046875
2017-10-05,139.48422241210938
2017-10-06,139.2575225830078
2017-10-09,139.13999938964844
2017-10-10,138.67813110351562
2017-10-11,138.75372314453125
2017-10-12,138.19952392578125
2017-10-13,138.0988006591797
2017-10-16,137.88885498046875
2017-10-17,137.15834045410156
2017-10-18,137.2423095703125
2017-10-19,137.06597900390625
2017-10-20,137.22552490234375
2017-10-23,138.32554626464844
2017-10-24,139.40863037109375
2017-10-25,139.4422149658203
2017-10-26,140.76889038085938
2017-10-27,140.5085906982422
2017-10-30,138.80410766601562
2017-10-31,139.19871520996094
2017-11-01,138.8628692626953
2017-11-02,136.62100219726562
2017-11-03,138.03158569335938
2017-11-06,137.88885498046875
2017-11-07,137.4186553955078
2017-11-08,137.74612426757812
2017-11-09,137.0911865234375
2017-11-10,137.79649353027344
2017-11-13,138.83773803710938
2017-11-14,141.1131591796875
2017-11-15,138.9384307861328
2017-11-16,140.6429443359375
2017-11-17,140.844482421875
2017-11-20,143.11993408203125
2017-11-21,145.14353942871094
2017-11-22,144.4717559814453
2017-11-24,144.6985321044922
2017-11-27,146.23509216308594
2017-11-28,148.2586669921875
2017-11-29,149.58360290527344
2017-11-30,151.75245666503906
2017-12-01,152.25880432128906
2017-12-04,156.03952026367188
2017-12-05,154.3095245361328
2017-12-06,152.5795135498047
2017-12-07,153.5922088623047
2017-12-08,154.78211975097656
2017-12-11,153.80313110351562
2017-12-12,153.42337036132812
2017-12-13,154.46144104003906
2017-12-14,153.70191955566406
2017-12-15,154.0816650390625
2017-12-18,155.89605712890625
2017-12-19,156.95095825195312
2017-12-20,158.0733642578125
2017-12-21,158.72314453125
2017-12-22,158.76541137695312
2017-12-26,160.64727783203125
2017-12-27,160.5038299560547
2017-12-28,160.15777587890625
2017-12-29,159.94683837890625
2018-01-02,158.6809539794922
2018-01-03,159.50802612304688
2018-01-04,160.77386474609375
2018-01-05,162.4533233642578
2018-01-08,162.06509399414062
2018-01-09,162.95960998535156
2018-01-10,161.86253356933594
2018-01-11,164.29299926757812
2018-01-12,165.76138305664062
2018-01-16,165.66859436035156
2018-01-17,168.63075256347656
2018-01-18,167.37332153320312
2018-01-19,169.90501403808594
2018-01-22,172.54652404785156
2018-01-23,172.91778564453125
2018-01-24,174.03175354003906
2018-01-25,173.314453125
2018-01-26,174.8841552734375
2018-01-29,172.93466186523438
2018-01-30,170.3101043701172
2018-01-31,169.54214477539062
2018-02-01,168.6982421875
2018-02-02,163.69384765625
2018-02-05,154.52891540527344
2018-02-06,161.2211456298828
2018-02-07,161.43212890625
2018-02-08,152.93392944335938
2018-02-09,155.3812713623047
2018-02-12,155.33067321777344
2018-02-13,155.0437469482422
2018-02-14,155.8623046875
2018-02-15,156.35174560546875
2018-02-16,157.78643798828125
2018-02-20,157.56704711914062
2018-02-21,154.4867401123047
2018-02-22,156.52056884765625
2018-02-23,158.95108032226562
2018-02-26,159.0438995361328
2018-02-27,156.10704040527344
2018-02-28,153.820068359375
2018-03-01,151.60060119628906
2018-03-02,150.604736328125
2018-03-05,153.37278747558594
2018-03-06,153.2884063720703
2018-03-07,151.56546020507812
2018-03-08,151.0222930908203
2018-03-09,154.60391235351562
2018-03-12,152.5245361328125
2018-03-13,151.37022399902344
2018-03-14,150.5724639892578
2018-03-15,151.1326141357422
2018-03-16,151.88800048828125
2018-03-19,150.30935668945312
2018-03-20,151.20899963378906
2018-03-21,151.09019470214844
2018-03-22,148.77310180664062
2018-03-23,145.8110809326172
2018-03-26,149.69825744628906
2018-03-27,148.2554168701172
2018-03-28,148.32334899902344
2018-03-29,151.2769012451172
2018-04-02,146.74464416503906
2018-04-03,147.47459411621094
2018-04-04,150.59791564941406
2018-04-05,152.0322265625
2018-04-06,148.0602569580078
2018-04-09,146.4137420654297
2018-04-10,147.24545288085938
2018-04-11,146.7107696533203
2018-04-12,147.1350860595703
2018-04-13,146.6597900390625
2018-04-16,148.0432586669922
2018-04-17,148.45065307617188
2018-04-18,152.64332580566406
2018-04-19,150.2923583984375
2018-04-20,150.23297119140625
2018-04-23,150.7846221923828
2018-04-24,149.59640502929688
2018-04-25,150.55551147460938
2018-04-26,157.6253662109375
2018-04-27,158.25341796875
2018-04-30,156.8445281982422
2018-05-01,156.70028686523438
2018-05-02,157.78665161132812
2018-05-03,155.47805786132812
2018-05-04,157.0397491455078
2018-05-07,155.79209899902344
2018-05-08,157.0482177734375
2018-05-09,158.16854858398438
2018-05-10,158.8475341796875
2018-05-11,161.52102661132812
2018-05-14,162.174560546875
2018-05-15,159.54348754882812
2018-05-16,158.1855010986328
2018-05-17,157.2943878173828
2018-05-18,159.06820678710938
2018-05-21,161.0796661376953
2018-05-22,158.60140991210938
2018-05-23,158.431640625
2018-05-24,158.8390350341797
2018-05-25,158.58445739746094
2018-05-29,157.01431274414062
2018-05-30,159.67713928222656
2018-05-31,159.21629333496094
2018-06-01,159.8990020751953
2018-06-04,163.3214874267578
2018-06-05,163.81651306152344
2018-06-06,165.2247314453125
2018-06-07,167.4266815185547
2018-06-08,169.27023315429688
2018-06-11,170.3883056640625
2018-06-12,171.81356811523438
2018-06-13,170.96009826660156
2018-06-14,170.41384887695312
2018-06-15,171.15640258789062
2018-06-18,171.28440856933594
2018-06-19,170.0212860107422
2018-06-20,169.91029357910156
2018-06-21,170.96009826660156
2018-06-22,168.4850616455078
2018-06-25,167.60592651367188
2018-06-26,167.58888244628906
2018-06-27,166.44522094726562
2018-06-28,166.60739135742188
2018-06-29,166.51348876953125
2018-07-02,165.59170532226562
2018-07-03,165.25033569335938
2018-07-05,165.92462158203125
2018-07-06,165.98431396484375
2018-07-09,167.34986877441406
2018-07-10,168.65570068359375
2018-07-11,168.0924072265625
2018-07-12,168.94590759277344
2018-07-13,169.5774688720703
2018-07-16,169.73965454101562
2018-07-17,171.6343536376953
2018-07-18,171.52340698242188
2018-07-19,172.94015502929688
2018-07-20,172.78651428222656
2018-07-23,172.59878540039062
2018-07-24,172.39395141601562
2018-07-25,171.5489959716797
2018-07-26,170.18344116210938
2018-07-27,168.2545928955078
2018-07-30,168.3740692138672
2018-07-31,168.57888793945312
2018-08-01,167.5376739501953
2018-08-02,166.991455078125
2018-08-03,166.97438049316406
2018-08-06,167.0170440673828
2018-08-07,168.177734375
2018-08-08,169.0056610107422
2018-08-09,169.05685424804688
2018-08-10,167.5376739501953
2018-08-13,165.69412231445312
2018-08-14,164.80653381347656
2018-08-15,165.56613159179688
2018-08-16,166.760986328125
2018-08-17,166.9060821533203
2018-08-20,168.92881774902344
2018-08-21,170.89181518554688
2018-08-22,169.8164520263672
2018-08-23,170.8320770263672
2018-08-24,171.80506896972656
2018-08-27,172.3854217529297
2018-08-28,172.37686157226562
2018-08-29,173.01171875
2018-08-30,170.93568420410156
2018-08-31,172.23110961914062
2018-09-04,175.9283905029297
2018-09-05,175.1305694580078
2018-09-06,176.62322998046875
2018-09-07,176.9149627685547
2018-09-10,180.740966796875
2018-09-11,183.45175170898438
2018-09-12,181.84759521484375
2018-09-13,179.67721557617188
2018-09-14,179.3511962890625
2018-09-17,178.77647399902344
2018-09-18,181.02401733398438
2018-09-19,181.59017944335938
2018-09-20,181.05828857421875
2018-09-21,182.1992950439453
2018-09-24,178.42474365234375
2018-09-25,177.97012329101562
2018-09-26,178.0215606689453
2018-09-27,177.43820190429688
2018-09-28,177.70413208007812
2018-10-01,178.09017944335938
2018-10-02,175.64527893066406
2018-10-03,174.77883911132812
2018-10-04,170.58399963378906
2018-10-05,168.46505737304688
2018-10-08,170.20651245117188
2018-10-09,167.92462158203125
2018-10-10,166.16604614257812
2018-10-11,162.76893615722656
2018-10-12,165.1108856201172
2018-10-15,163.9956817626953
2018-10-16,166.0630645751953
2018-10-17,158.84857177734375
2018-10-18,154.79092407226562
2018-10-19,154.28480529785156
2018-10-22,153.3411102294922
2018-10-23,153.15240478515625
2018-10-24,151.81414794921875
2018-10-25,153.61563110351562
2018-10-26,147.74794006347656
2018-10-29,148.580078125
2018-10-30,151.1879119873047
2018-10-31,150.87908935546875
2018-11-01,154.8080596923828
2018-11-02,154.35342407226562
2018-11-05,156.2921600341797
2018-11-06,156.1377410888672
2018-11-07,160.61572265625
2018-11-08,161.27622985839844
2018-11-09,159.552001953125
2018-11-12,153.9244842529297
2018-11-13,153.5556182861328
2018-11-14,154.32766723632812
2018-11-15,152.14869689941406
2018-11-16,151.85707092285156
2018-11-19,148.91464233398438
2018-11-20,145.01998901367188
2018-11-21,145.2344512939453
2018-11-23,144.848388671875
2018-11-26,145.6805419921875
2018-11-27,148.59719848632812
2018-11-28,153.11924743652344
2018-11-29,151.59176635742188
2018-11-30,155.61326599121094
2018-12-03,156.83871459960938
2018-12-04,151.2811279296875
2018-12-06,151.85064697265625
2018-12-07,149.114990234375
2018-12-10,148.16571044921875
2018-12-11,148.6144561767578
2018-12-12,150.34043884277344
2018-12-13,150.0469970703125
2018-12-14,148.68350219726562
2018-12-17,144.95541381835938
2018-12-18,146.74180603027344
2018-12-19,144.60157775878906
2018-12-20,141.66744995117188
2018-12-21,138.49168395996094
2018-12-24,136.47227478027344
2018-12-26,145.2229461669922
2018-12-27,146.98345947265625
2018-12-28,146.89712524414062
2018-12-31,148.27792358398438
2019-01-02,148.78707885742188
2019-01-03,145.50770568847656
2019-01-04,149.83128356933594
2019-01-07,152.78269958496094
2019-01-08,153.51620483398438
2019-01-09,155.10409545898438
2019-01-10,154.5259246826172
2019-01-11,154.82797241210938
2019-01-14,154.31021118164062
2019-01-15,152.29080200195312
2019-01-16,152.78269958496094
2019-01-17,150.9099884033203
2019-01-18,154.97467041015625
2019-01-22,152.84310913085938
2019-01-23,152.65322875976562
2019-01-24,152.99842834472656
2019-01-25,155.6823272705078
2019-01-28,155.1904296875
2019-01-29,155.06959533691406
2019-01-30,157.21839904785156
2019-01-31,158.3834686279297
2019-02-01,159.10836791992188
2019-02-04,160.88607788085938
2019-02-05,160.8516082763672
2019-02-06,159.410400390625
2019-02-07,158.84945678710938
2019-02-08,159.25506591796875
2019-02-11,157.85707092285156
2019-02-12,160.1007843017578
2019-02-13,162.5948028564453
2019-02-14,161.99073791503906
2019-02-15,166.02947998046875
2019-02-19,165.97769165039062
2019-02-20,165.56349182128906
2019-02-21,165.53756713867188
2019-02-22,166.02947998046875
2019-02-25,163.94972229003906
2019-02-26,162.49989318847656
2019-02-27,158.50428771972656
2019-02-28,159.7728729248047
2019-03-01,159.7987518310547
2019-03-04,158.62510681152344
2019-03-05,158.78904724121094
2019-03-06,159.17735290527344
2019-03-07,157.5032196044922
2019-03-08,156.39859008789062
2019-03-11,157.44281005859375
2019-03-12,158.78904724121094
2019-03-13,157.48495483398438
2019-03-14,157.8935546875
2019-03-15,158.43255615234375
2019-03-18,159.46719360351562
2019-03-19,160.08447265625
2019-03-20,161.79725646972656
2019-03-21,165.16183471679688
2019-03-22,164.1011505126953
2019-03-25,164.90969848632812
2019-03-26,164.6140899658203
2019-03-27,164.5358428955078
2019-03-28,165.24008178710938
2019-03-29,166.8311004638672
2019-04-01,170.09140014648438
2019-04-02,168.93507385253906
2019-04-03,172.6735382080078
2019-04-04,174.27325439453125
2019-04-05,175.67298889160156
2019-04-08,176.96839904785156
2019-04-09,174.66445922851562
2019-04-10,173.38645935058594
2019-04-11,175.16868591308594
2019-04-12,177.229248046875
2019-04-15,178.10733032226562
2019-04-16,177.76829528808594
2019-04-17,179.57666015625
2019-04-18,178.80287170410156
2019-04-22,178.0377960205078
2019-04-23,179.1419677734375
2019-04-24,179.72447204589844
2019-04-25,179.53318786621094
2019-04-26,177.02059936523438
2019-04-29,175.75994873046875
2019-04-30,177.0988311767578
2019-05-01,172.83872985839844
2019-05-02,174.76010131835938
2019-05-03,174.36888122558594
2019-05-06,173.56031799316406
2019-05-07,169.33502197265625
2019-05-08,169.6827850341797
2019-05-09,169.16983032226562
2019-05-10,169.16983032226562
2019-05-13,165.4835205078125
2019-05-14,166.59634399414062
2019-05-15,166.71804809570312
2019-05-16,167.257080078125
2019-05-17,167.4309844970703
2019-05-20,166.0138702392578
2019-05-21,166.4485321044922
2019-05-22,164.24021911621094
2019-05-23,166.9267578125
2019-05-24,168.30909729003906
2019-05-28,166.5355224609375
2019-05-29,165.17922973632812
2019-05-30,166.1268768310547
2019-05-31,165.05751037597656
2019-06-03,164.8140869140625
2019-06-04,169.7523193359375
2019-06-05,172.20372009277344
2019-06-06,172.62400817871094
2019-06-07,172.73779296875
2019-06-10,173.39439392089844
2019-06-11,173.359375
2019-06-12,174.1736602783203
2019-06-13,177.1591339111328
2019-06-14,180.15335083007812
2019-06-17,181.2127227783203
2019-06-18,181.6504669189453
2019-06-19,182.05325317382812
2019-06-20,184.9511260986328
2019-06-21,183.3227081298828
2019-06-24,179.9169921875
2019-06-25,179.25160217285156
2019-06-26,180.72244262695312
2019-06-27,181.24774169921875
2019-06-28,182.07948303222656
2019-07-01,184.10191345214844
2019-07-02,183.97930908203125
2019-07-03,185.69532775878906
2019-07-05,185.13499450683594
2019-07-08,186.4044952392578
2019-07-09,185.60780334472656
2019-07-10,184.51339721679688
2019-07-11,187.39381408691406
2019-07-12,191.06222534179688
2019-07-15,191.47369384765625
2019-07-16,190.21295166015625
2019-07-17,188.76840209960938
2019-07-18,187.74403381347656
2019-07-19,186.518310546875
2019-07-22,184.9686737060547
2019-07-23,186.55331420898438
2019-07-24,187.98037719726562
2019-07-25,188.71583557128906
2019-07-26,189.9065399169922
2019-07-29,190.8958282470703
2019-07-30,190.30052185058594
2019-07-31,187.08738708496094
2019-08-01,186.33447265625
2019-08-02,185.7390899658203
2019-08-05,179.4266815185547
2019-08-06,182.80615234375
2019-08-07,182.0269317626953
2019-08-08,185.23135375976562
2019-08-09,183.87428283691406
2019-08-12,181.23899841308594
2019-08-13,182.3946533203125
2019-08-14,176.4937286376953
2019-08-15,176.66885375976562
2019-08-16,178.29730224609375
2019-08-19,182.06195068359375
2019-08-20,190.06414794921875
2019-08-21,192.96202087402344
2019-08-22,193.50486755371094
2019-08-23,190.39683532714844
2019-08-26,191.4298858642578
2019-08-27,191.04470825195312
2019-08-28,194.31910705566406
2019-08-29,199.02056884765625
2019-08-30,199.53707885742188
2019-09-03,196.17515563964844
2019-09-04,197.443603515625
2019-09-05,200.96701049804688
2019-09-06,203.59197998046875
2019-09-09,205.1246795654297
2019-09-10,205.23915100097656
2019-09-11,204.93968200683594
2019-09-12,205.94387817382812
2019-09-13,206.10240173339844
2019-09-16,203.46865844726562
2019-09-17,202.78158569335938
2019-09-18,203.3277130126953
2019-09-19,200.9405975341797
2019-09-20,197.90167236328125
2019-09-23,199.29339599609375
2019-09-24,198.553466796875
2019-09-25,200.92298889160156
2019-09-26,202.41160583496094
2019-09-27,202.47328186035156
2019-09-30,204.3759307861328
2019-10-01,203.54794311523438
2019-10-02,198.6768341064453
2019-10-03,199.78668212890625
2019-10-04,200.7732391357422
2019-10-07,199.72499084472656
2019-10-08,199.66336059570312
2019-10-09,201.66285705566406
2019-10-10,204.0147705078125
2019-10-11,206.70138549804688
2019-10-14,206.27854919433594
2019-10-15,207.5469970703125
2019-10-16,207.7936553955078
2019-10-17,208.5599822998047
2019-10-18,209.581787109375
2019-10-21,208.49832153320312
2019-10-22,208.93878173828125
2019-10-23,206.71018981933594
2019-10-24,206.0231475830078
2019-10-25,206.45477294921875
2019-10-28,208.58642578125
2019-10-29,206.2433319091797
2019-10-30,208.09312438964844
2019-10-31,206.63092041015625
2019-11-01,209.0620574951172
2019-11-04,206.930419921875
2019-11-05,204.5345001220703
2019-11-06,206.1288299560547
2019-11-07,205.18629455566406
2019-11-08,205.0982208251953
2019-11-11,204.18212890625
2019-11-12,205.34486389160156
2019-11-13,206.82469177246094
2019-11-14,208.36622619628906
2019-11-15,209.01805114746094
2019-11-18,210.39215087890625
2019-11-19,198.9499053955078
2019-11-20,194.58082580566406
2019-11-21,192.50204467773438
2019-11-22,192.0527801513672
2019-11-25,192.37869262695312
2019-11-26,194.45751953125
2019-11-27,196.43063354492188
2019-11-29,194.23727416992188
2019-12-02,191.69158935546875
2019-12-03,188.50289916992188
2019-12-04,189.7971954345703
2019-12-05,188.8220672607422
2019-12-06,189.95677185058594
2019-12-09,191.95138549804688
2019-12-10,191.39283752441406
2019-12-11,187.93556213378906
2019-12-12,187.9710235595703
2019-12-13,189.7794647216797
2019-12-16,191.0648956298828
2019-12-17,193.0062713623047
2019-12-18,193.2544708251953
2019-12-19,195.22251892089844
2019-12-20,196.0823974609375
2019-12-23,194.3271942138672
2019-12-24,195.6214141845703
2019-12-26,195.75442504882812
2019-12-27,195.00091552734375
2019-12-30,192.64280700683594
2019-12-31,193.5913543701172
2020-01-02,194.72607421875
2020-01-03,194.0789337158203
2020-01-06,194.99203491210938
2020-01-07,193.71546936035156
2020-01-08,196.6143035888672
2020-01-09,199.62835693359375
2020-01-10,198.76846313476562
2020-01-13,197.9883575439453
2020-01-14,197.51853942871094
2020-01-15,199.09646606445312
2020-01-16,202.8463592529297
2020-01-17,205.58558654785156
2020-01-21,206.50750732421875
2020-01-22,206.46319580078125
2020-01-23,207.12806701660156
2020-01-24,205.6653594970703
2020-01-27,204.94729614257812
2020-01-28,207.31419372558594
2020-01-29,207.45606994628906
2020-01-30,206.36566162109375
2020-01-31,202.20806884765625
2020-02-03,205.25758361816406
2020-02-04,208.3247833251953
2020-02-05,211.08175659179688
2020-02-06,211.7289276123047
2020-02-07,210.36376953125
2020-02-10,213.29803466796875
2020-02-11,214.2111358642578
2020-02-12,214.16676330566406
2020-02-13,214.84934997558594
2020-02-14,217.21629333496094
2020-02-18,216.2500457763672
2020-02-19,215.98406982421875
2020-02-20,218.98040771484375
2020-02-21,217.49110412597656
2020-02-24,212.4912872314453
2020-02-25,210.43466186523438
2020-02-26,208.57302856445312
2020-02-27,199.22061157226562
2020-02-28,193.11268615722656
2020-03-02,203.83917236328125
2020-03-03,202.06619262695312
2020-03-04,213.7146453857422
2020-03-05,208.15635681152344
2020-03-06,202.57150268554688
2020-03-09,186.5703887939453
2020-03-10,200.08047485351562
2020-03-11,189.9872283935547
2020-03-12,170.08619689941406
2020-03-13,183.54393005371094
2020-03-16,147.21356201171875
2020-03-17,154.95973205566406
2020-03-18,138.8872833251953
2020-03-19,143.7955780029297
2020-03-20,135.78164672851562
2020-03-23,144.91998291015625
2020-03-24,164.8477325439453
2020-03-25,162.20616149902344
2020-03-26,174.20919799804688
2020-03-27,170.05056762695312
2020-03-30,175.00350952148438
2020-03-31,166.6237030029297
2020-04-01,159.41293334960938
2020-04-02,161.80459594726562
2020-04-03,159.47537231445312
2020-04-06,170.74661254882812
2020-04-07,171.60337829589844
2020-04-08,173.8612060546875
2020-04-09,179.84934997558594
2020-04-13,177.40408325195312
2020-04-14,184.88253784179688
2020-04-15,177.12741088867188
2020-04-16,178.35006713867188
2020-04-17,186.89047241210938
2020-04-20,183.88304138183594
2020-04-21,179.02833557128906
2020-04-22,182.20530700683594
2020-04-23,180.5543670654297
2020-04-24,189.3535614013672
2020-04-27,194.3332977294922
2020-04-28,194.21726989746094
2020-04-29,197.9475860595703
2020-04-30,196.1806182861328
2020-05-01,195.05613708496094
2020-05-04,197.974365234375
2020-05-05,201.33877563476562
2020-05-06,199.83056640625
2020-05-07,204.76568603515625
2020-05-08,209.20989990234375
2020-05-11,211.11077880859375
2020-05-12,207.8445281982422
2020-05-13,205.3457489013672
2020-05-14,209.25454711914062
2020-05-15,213.58279418945312
2020-05-18,218.9551544189453
2020-05-19,212.48512268066406
2020-05-20,212.5654296875
2020-05-21,214.96603393554688
2020-05-22,215.85845947265625
2020-05-26,216.3938751220703
2020-05-27,220.74888610839844
2020-05-28,218.7677459716797
2020-05-29,221.74844360351562
2020-06-01,220.68643188476562
2020-06-02,225.52337646484375
2020-06-03,225.33482360839844
2020-06-04,223.4944610595703
2020-06-05,228.8360595703125
2020-06-08,230.51478576660156
2020-06-09,230.50587463378906
2020-06-10,228.4320526123047
2020-06-11,214.98379516601562
2020-06-12,217.6590576171875
2020-06-15,216.68051147460938
2020-06-16,224.39218139648438
2020-06-17,225.2001953125
2020-06-18,223.72787475585938
2020-06-19,221.42962646484375
2020-06-22,223.68296813964844
2020-06-23,224.71539306640625
2020-06-24,220.96279907226562
2020-06-25,220.28952026367188
2020-06-26,216.36631774902344
2020-06-29,220.95382690429688
2020-06-30,224.89495849609375
2020-07-01,222.7762451171875
2020-07-02,223.09043884277344
2020-07-06,224.03309631347656
2020-07-07,222.0580291748047
2020-07-08,223.69192504882812
2020-07-09,222.6056671142578
2020-07-10,224.53585815429688
2020-07-13,224.09591674804688
2020-07-14,231.43055725097656
2020-07-15,231.4395294189453
2020-07-16,231.6908721923828
2020-07-17,233.75572204589844
2020-07-20,233.56716918945312
2020-07-21,235.58712768554688
2020-07-22,238.05593872070312
2020-07-23,236.83494567871094
2020-07-24,238.18157958984375
2020-07-27,240.07586669921875
2020-07-28,238.15467834472656
2020-07-29,237.5980682373047
2020-07-30,239.07937622070312
2020-07-31,238.34317016601562
2020-08-03,238.96267700195312
2020-08-04,240.47984313964844
2020-08-05,240.12977600097656
2020-08-06,241.8264617919922
2020-08-07,243.8643798828125
2020-08-10,246.638427734375
2020-08-11,246.8090057373047
2020-08-12,252.78799438476562
2020-08-13,252.85975646972656
2020-08-14,251.86328125
2020-08-17,258.7668762207031
2020-08-18,255.85824584960938
2020-08-19,253.9370880126953
2020-08-20,251.97999572753906
2020-08-21,254.2693328857422
2020-08-24,257.4293212890625
2020-08-25,256.8727722167969
2020-08-26,262.0796203613281
2020-08-27,259.1171569824219
2020-08-28,257.01641845703125
2020-08-31,255.89419555664062
2020-09-01,256.7022399902344
2020-09-02,259.19305419921875
2020-09-03,247.84881591796875
2020-09-04,243.36346435546875
2020-09-08,243.00250244140625
2020-09-09,250.02378845214844
2020-09-10,246.10707092285156
2020-09-11,249.383056640625
2020-09-14,253.28172302246094
2020-09-15,257.7309265136719
2020-09-16,254.16624450683594
2020-09-17,252.65896606445312
2020-09-18,248.3542022705078
2020-09-21,245.79116821289062
2020-09-22,246.65753173828125
2020-09-23,240.55673217773438
2020-09-24,239.78964233398438
2020-09-25,242.3616943359375
2020-09-28,245.77305603027344
2020-09-29,245.57449340820312
2020-09-30,250.6284637451172
2020-10-01,250.54721069335938
2020-10-02,252.0724334716797
2020-10-05,254.59034729003906
2020-10-06,249.50938415527344
2020-10-07,255.2130584716797
2020-10-08,256.7743835449219
2020-10-09,258.0378112792969
2020-10-12,258.9313049316406
2020-10-13,262.0448303222656
2020-10-14,259.09381103515625
2020-10-15,259.4998474121094
2020-10-16,259.608154296875
2020-10-19,256.0614013671875
2020-10-20,258.1461486816406
2020-10-21,256.765380859375
2020-10-22,253.7419891357422
2020-10-23,255.40261840820312
2020-10-26,249.12132263183594
2020-10-27,249.84324645996094
2020-10-28,243.4176025390625
2020-10-29,243.33642578125
2020-10-30,240.701171875
2020-11-02,244.33816528320312
2020-11-03,250.32154846191406
2020-11-04,255.14984130859375
2020-11-05,257.9746398925781
2020-11-06,256.5216369628906
2020-11-09,243.64321899414062
2020-11-10,248.69712829589844
2020-11-11,250.6644744873047
2020-11-12,249.3018035888672
2020-11-13,250.14111328125
2020-11-16,252.30711364746094
2020-11-17,245.8994598388672
2020-11-18,243.516845703125
2020-11-19,244.5095977783203
2020-11-20,243.49884033203125
2020-11-23,244.9337921142578
2020-11-24,246.65753173828125
2020-11-25,247.244140625
2020-11-27,249.07614135742188
2020-11-30,250.3577117919922
2020-12-01,249.62669372558594
2020-12-02,245.99710083007812
2020-12-03,243.3111572265625
2020-12-04,239.5454559326172
2020-12-07,238.32046508789062
2020-12-08,237.48565673828125
2020-12-09,240.98818969726562
2020-12-10,240.2895050048828
2020-12-11,240.0535430908203
2020-12-14,240.98818969726562
2020-12-15,243.16600036621094
2020-12-16,244.62684631347656
2020-12-17,248.60133361816406
2020-12-18,245.4072723388672
2020-12-21,245.8972625732422
2020-12-22,245.03524780273438
2020-12-23,244.82652282714844
2020-12-24,245.83377075195312
2020-12-28,244.3184051513672
2020-12-29,241.541748046875
2020-12-30,240.6978759765625
2020-12-31,241.0244598388672
2021-01-04,239.48187255859375
2021-01-05,241.41470336914062
2021-01-06,242.79397583007812
2021-01-07,241.605224609375
2021-01-08,244.17315673828125
2021-01-11,246.11505126953125
2021-01-12,250.7427978515625
2021-01-13,248.6738739013672
2021-01-14,243.49264526367188
2021-01-15,250.07127380371094
2021-01-19,247.89361572265625
2021-01-20,248.90078735351562
2021-01-21,253.21096801757812
2021-01-22,257.70257568359375
2021-01-25,258.68255615234375
2021-01-26,256.4322204589844
2021-01-27,248.6738739013672
2021-01-28,252.3035430908203
2021-01-29,245.74302673339844
2021-02-01,245.06246948242188
2021-02-02,246.958984375
2021-02-03,248.78286743164062
2021-02-04,253.00222778320312
2021-02-05,253.0384979248047
2021-02-08,254.10020446777344
2021-02-09,251.14202880859375
2021-02-10,252.88429260253906
2021-02-11,251.40524291992188
2021-02-12,251.81349182128906
2021-02-16,249.8898162841797
2021-02-17,254.9077606201172
2021-02-18,256.84051513671875
2021-02-19,253.74632263183594
2021-02-22,250.3072509765625
2021-02-23,242.49452209472656
2021-02-24,235.897705078125
2021-02-25,231.61476135253906
2021-02-26,234.41859436035156
2021-03-01,237.3948974609375
2021-03-02,236.1880645751953
2021-03-03,233.529296875
2021-03-04,227.69473266601562
2021-03-05,230.04490661621094
2021-03-08,235.0447235107422
2021-03-09,240.4256134033203
2021-03-10,243.10096740722656
2021-03-11,245.484130859375
2021-03-12,249.36473083496094
2021-03-15,254.33201599121094
2021-03-16,257.56439208984375
2021-03-17,255.6925048828125
2021-03-18,258.5504150390625
2021-03-19,263.9742126464844
2021-03-22,263.82806396484375
2021-03-23,264.7778015136719
2021-03-24,267.3069763183594
2021-03-25,271.3518981933594
2021-03-26,277.40576171875
2021-03-29,275.93572998046875
2021-03-30,278.32794189453125
2021-03-31,278.7206115722656
2021-04-01,281.00335693359375
2021-04-05,287.9884338378906
2021-04-06,286.50927734375
2021-04-07,285.3130798339844
2021-04-08,287.10272216796875
2021-04-09,291.4856262207031
2021-04-12,292.9100036621094
2021-04-13,292.5539245605469
2021-04-14,292.20697021484375
2021-04-15,294.6904602050781
2021-04-16,299.56646728515625
2021-04-19,298.4433288574219
2021-04-20,295.80450439453125
2021-04-21,297.62158203125
2021-04-22,293.5217590332031
2021-04-23,295.74066162109375
2021-04-26,292.17950439453125
2021-04-27,292.7273864746094
2021-04-28,291.9238586425781
2021-04-29,297.0646057128906
2021-04-30,295.53973388671875
2021-05-03,301.5660705566406
2021-05-04,303.8488464355469
2021-05-05,303.19140625
2021-05-06,308.24078369140625
2021-05-07,309.7656555175781
2021-05-10,311.47314453125
2021-05-11,301.9222106933594
2021-05-12,289.4494323730469
2021-05-13,297.1375732421875
2021-05-14,295.5032043457031
2021-05-17,292.1978454589844
2021-05-18,289.2210998535156
2021-05-19,287.1210021972656
2021-05-20,288.4450378417969
2021-05-21,288.32635498046875
2021-05-24,287.47711181640625
2021-05-25,289.2210998535156
2021-05-26,289.7507019042969
2021-05-27,291.06549072265625
2021-05-28,291.19342041015625
2021-06-01,288.81939697265625
2021-06-02,287.5068054199219
2021-06-03,285.8546142578125
2021-06-04,285.4691162109375
2021-06-07,284.5053405761719
2021-06-08,285.3681640625
2021-06-09,282.10052490234375
