,IPG
2017-09-14,15.138772010803223
2017-09-15,15.00381088256836
2017-09-18,15.02630615234375
2017-09-19,15.033801078796387
2017-09-20,15.588665008544922
2017-09-21,15.633654594421387
2017-09-22,15.956075668334961
2017-09-25,15.986067771911621
2017-09-26,15.776116371154785
2017-09-27,15.941076278686523
2017-09-28,15.498684883117676
2017-09-29,15.588665008544922
2017-10-02,15.911087989807129
2017-10-03,15.656146049499512
2017-10-04,15.97107219696045
2017-10-05,16.00106430053711
2017-10-06,15.836103439331055
2017-10-09,15.776116371154785
2017-10-10,15.738627433776855
2017-10-11,15.408706665039062
2017-10-12,15.258743286132812
2017-10-13,15.611157417297363
2017-10-16,15.498684883117676
2017-10-17,15.776116371154785
2017-10-18,15.918580055236816
2017-10-19,15.596162796020508
2017-10-20,15.656146049499512
2017-10-23,15.468689918518066
2017-10-24,14.853845596313477
2017-10-25,14.6214017868042
2017-10-26,15.123777389526367
2017-10-27,14.748871803283691
2017-10-30,14.478935241699219
2017-10-31,14.433948516845703
2017-11-01,14.583913803100586
2017-11-02,14.194008827209473
2017-11-03,14.194008827209473
2017-11-06,14.313980102539062
2017-11-07,13.901582717895508
2017-11-08,13.961565971374512
2017-11-09,14.081535339355469
2017-11-10,14.089032173156738
2017-11-13,13.999055862426758
2017-11-14,13.976560592651367
2017-11-15,13.83409595489502
2017-11-16,13.991556167602539
2017-11-17,14.283984184265137
2017-11-20,14.179009437561035
2017-11-21,14.036544799804688
2017-11-22,14.036544799804688
2017-11-24,14.044042587280273
2017-11-27,13.931571960449219
2017-11-28,14.538920402526855
2017-11-29,15.033801078796387
2017-11-30,14.965703964233398
2017-12-01,15.2002534866333
2017-12-04,15.646653175354004
2017-12-05,15.563430786132812
2017-12-06,15.381844520568848
2017-12-07,15.275912284851074
2017-12-08,15.298615455627441
2017-12-11,15.283483505249023
2017-12-12,15.487768173217773
2017-12-13,15.24565315246582
2017-12-14,15.268351554870605
2017-12-15,15.480204582214355
2017-12-18,15.381844520568848
2017-12-19,15.427240371704102
2017-12-20,15.24565315246582
2017-12-21,15.306180000305176
2017-12-22,15.427240371704102
2017-12-26,15.306180000305176
2017-12-27,15.328878402709961
2017-12-28,15.412108421325684
2017-12-29,15.253218650817871
2018-01-02,15.321308135986328
2018-01-03,14.95057487487793
2018-01-04,15.260781288146973
2018-01-05,15.275912284851074
2018-01-08,15.39696979522705
2018-01-09,15.366703987121582
2018-01-10,15.813106536865234
2018-01-11,16.23680877685547
2018-01-12,16.44865608215332
2018-01-16,16.055221557617188
2018-01-17,16.327598571777344
2018-01-18,16.342735290527344
2018-01-19,16.153579711914062
2018-01-22,16.615110397338867
2018-01-23,16.441091537475586
2018-01-24,16.509183883666992
2018-01-25,16.161148071289062
2018-01-26,16.577281951904297
2018-01-29,16.463788986206055
2018-01-30,16.418394088745117
2018-01-31,16.562150955200195
2018-02-01,16.471359252929688
2018-02-02,16.108184814453125
2018-02-05,15.714749336242676
2018-02-06,15.873636245727539
2018-02-07,16.11574935913086
2018-02-08,16.14601707458496
2018-02-09,16.44865608215332
2018-02-12,16.577281951904297
2018-02-13,16.811826705932617
2018-02-14,18.529333114624023
2018-02-15,18.960599899291992
2018-02-16,19.164880752563477
2018-02-20,18.688215255737305
2018-02-21,18.46123695373535
2018-02-22,18.113195419311523
2018-02-23,18.34018325805664
2018-02-26,18.536893844604492
2018-02-27,17.99213981628418
2018-02-28,17.862369537353516
2018-03-01,17.564661026000977
2018-03-02,17.99976921081543
2018-03-05,18.007404327392578
2018-03-06,18.068471908569336
2018-03-07,17.908164978027344
2018-03-08,18.053207397460938
2018-03-09,18.266942977905273
2018-03-12,18.114273071289062
2018-03-13,17.892902374267578
2018-03-14,17.892902374267578
2018-03-15,17.984508514404297
2018-03-16,17.99976921081543
2018-03-19,17.87000274658203
2018-03-20,17.465429306030273
2018-03-21,17.488327026367188
2018-03-22,16.969249725341797
2018-03-23,16.81658172607422
2018-03-26,17.350921630859375
2018-03-27,17.36619758605957
2018-03-28,17.442527770996094
2018-03-29,17.57993507385254
2018-04-02,17.30512237548828
2018-04-03,17.335662841796875
2018-04-04,17.656265258789062
2018-04-05,17.778398513793945
2018-04-06,17.67152976989746
2018-04-09,17.740232467651367
2018-04-10,18.083740234375
2018-04-11,17.73259735107422
2018-04-12,17.78603744506836
2018-04-13,17.808937072753906
2018-04-16,18.228775024414062
2018-04-17,18.58755111694336
2018-04-18,18.396713256835938
2018-04-19,18.81655502319336
2018-04-20,18.312740325927734
2018-04-23,18.40434455871582
2018-04-24,18.427248001098633
2018-04-25,18.58755111694336
2018-04-26,18.694419860839844
2018-04-27,18.236406326293945
2018-04-30,18.007404327392578
2018-05-01,17.877639770507812
2018-05-02,17.50360107421875
2018-05-03,17.679162979125977
2018-05-04,18.060842514038086
2018-05-07,17.976871490478516
2018-05-08,17.92343521118164
2018-05-09,18.106639862060547
2018-05-10,18.480680465698242
2018-05-11,18.518848419189453
2018-05-14,18.48831558227539
2018-05-15,18.473047256469727
2018-05-16,18.350910186767578
2018-05-17,18.266942977905273
2018-05-18,18.144811630249023
2018-05-21,18.167707443237305
2018-05-22,18.144811630249023
2018-05-23,17.69443702697754
2018-05-24,17.66390037536621
2018-05-25,17.572296142578125
2018-05-29,17.2822208404541
2018-05-30,17.259323120117188
2018-05-31,17.251689910888672
2018-06-01,17.390380859375
2018-06-04,17.552186965942383
2018-06-05,17.590715408325195
2018-06-06,17.69858741760254
2018-06-07,17.7139949798584
2018-06-08,17.814159393310547
2018-06-11,18.176301956176758
2018-06-12,18.076129913330078
2018-06-13,17.960556030273438
2018-06-14,18.168594360351562
2018-06-15,18.160888671875
2018-06-18,18.207122802734375
2018-06-19,17.999086380004883
2018-06-20,18.04531478881836
2018-06-21,18.137773513793945
2018-06-22,18.42286491394043
2018-06-25,18.168594360351562
2018-06-26,18.19941520690918
2018-06-27,17.975969314575195
2018-06-28,18.268760681152344
2018-06-29,18.06072425842285
2018-07-02,17.74481773376465
2018-07-03,17.205459594726562
2018-07-05,17.259395599365234
2018-07-06,17.61383056640625
2018-07-09,17.791044235229492
2018-07-10,18.114656448364258
2018-07-11,17.906618118286133
2018-07-12,17.906618118286133
2018-07-13,17.952852249145508
2018-07-16,18.261056900024414
2018-07-17,17.151519775390625
2018-07-18,17.374967575073242
2018-07-19,16.835615158081055
2018-07-20,16.55052947998047
2018-07-23,16.93578338623047
2018-07-24,16.812498092651367
2018-07-25,17.259395599365234
2018-07-26,17.243989944458008
2018-07-27,17.27480697631836
2018-07-30,17.120698928833008
2018-07-31,17.374967575073242
2018-08-01,16.93578338623047
2018-08-02,17.012832641601562
2018-08-03,16.96660041809082
2018-08-06,17.14381980895996
2018-08-07,17.228572845458984
2018-08-08,17.05135726928711
2018-08-09,17.174638748168945
2018-08-10,17.020540237426758
2018-08-13,16.835615158081055
2018-08-14,17.05135726928711
2018-08-15,17.059059143066406
2018-08-16,17.382675170898438
2018-08-17,17.23628044128418
2018-08-20,17.297916412353516
2018-08-21,17.54448127746582
2018-08-22,17.575305938720703
2018-08-23,17.467430114746094
2018-08-24,17.629236221313477
2018-08-27,17.767929077148438
2018-08-28,17.960556030273438
2018-08-29,18.06072425842285
2018-08-30,18.02219581604004
2018-08-31,18.154367446899414
2018-09-04,17.82782745361328
2018-09-05,17.594579696655273
2018-09-06,17.571252822875977
2018-09-07,17.68787956237793
2018-09-10,17.742305755615234
2018-09-11,17.501283645629883
2018-09-12,17.72675132751465
2018-09-13,17.6412296295166
2018-09-14,17.656776428222656
2018-09-17,17.524606704711914
2018-09-18,17.376880645751953
2018-09-19,17.384658813476562
2018-09-20,17.625682830810547
2018-09-21,18.02219581604004
2018-09-24,17.890026092529297
2018-09-25,17.9677734375
2018-09-26,18.037752151489258
2018-09-27,17.718978881835938
2018-09-28,17.781179428100586
2018-10-01,17.80449676513672
2018-10-02,17.93667221069336
2018-10-03,18.146596908569336
2018-10-04,18.037752151489258
2018-10-05,18.154367446899414
2018-10-08,18.193248748779297
2018-10-09,17.9677734375
2018-10-10,17.058115005493164
2018-10-11,16.793766021728516
2018-10-12,16.66159439086914
2018-10-15,16.84041976928711
2018-10-16,17.135862350463867
2018-10-17,17.2602596282959
2018-10-18,17.477956771850586
2018-10-19,19.165103912353516
2018-10-22,19.001834869384766
2018-10-23,18.784135818481445
2018-10-24,18.387619018554688
2018-10-25,18.138822555541992
2018-10-26,17.781179428100586
2018-10-29,17.85114860534668
2018-10-30,18.193248748779297
2018-10-31,18.00664710998535
2018-11-01,18.04552459716797
2018-11-02,17.72675132751465
2018-11-05,17.983320236206055
2018-11-06,18.224342346191406
2018-11-07,18.46536636352539
2018-11-08,18.5975399017334
2018-11-09,18.535341262817383
2018-11-12,18.636415481567383
2018-11-13,18.613096237182617
2018-11-14,18.7763614654541
2018-11-15,18.58976173400879
2018-11-16,18.68305778503418
2018-11-19,18.247669219970703
2018-11-20,17.944448471069336
2018-11-21,17.944448471069336
2018-11-23,17.649005889892578
2018-11-26,18.076618194580078
2018-11-27,18.434267044067383
2018-11-28,18.947410583496094
2018-11-29,18.93185806274414
2018-11-30,18.429941177368164
2018-12-03,18.626001358032227
2018-12-04,18.18682098388672
2018-12-06,17.998600006103516
2018-12-07,17.755477905273438
2018-12-10,17.959386825561523
2018-12-11,17.99075698852539
2018-12-12,18.75932502746582
2018-12-13,18.210346221923828
2018-12-14,17.418254852294922
2018-12-17,17.065343856811523
2018-12-18,17.14376449584961
2018-12-19,16.72027015686035
2018-12-20,16.320301055908203
2018-12-21,15.802691459655762
2018-12-24,15.488992691040039
2018-12-26,15.959541320800781
2018-12-27,16.00659942626953
2018-12-28,16.022281646728516
2018-12-31,16.179134368896484
2019-01-02,15.873275756835938
2019-01-03,15.998750686645508
2019-01-04,16.25756072998047
2019-01-07,16.65753173828125
2019-01-08,17.167293548583984
2019-01-09,17.402565002441406
2019-01-10,17.449617385864258
2019-01-11,17.473154067993164
2019-01-14,17.496671676635742
2019-01-15,17.465307235717773
2019-01-16,17.418254852294922
2019-01-17,17.520206451416016
2019-01-18,17.449617385864258
2019-01-22,16.97907066345215
2019-01-23,17.175132751464844
2019-01-24,17.44178009033203
2019-01-25,17.575101852416992
2019-01-28,17.645689010620117
2019-01-29,17.849592208862305
2019-01-30,17.81822395324707
2019-01-31,17.84174919128418
2019-02-01,17.779006958007812
2019-02-04,17.802536010742188
2019-02-05,17.959386825561523
2019-02-06,16.947702407836914
2019-02-07,17.167293548583984
2019-02-08,17.339832305908203
2019-02-11,17.104551315307617
2019-02-12,16.99475860595703
2019-02-13,17.802536010742188
2019-02-14,18.06134033203125
2019-02-15,18.335830688476562
2019-02-19,18.26524543762207
2019-02-20,18.555418014526367
2019-02-21,18.35935401916504
2019-02-22,18.626001358032227
2019-02-25,18.547578811645508
2019-02-26,18.531888961791992
2019-02-27,18.045654296875
2019-02-28,18.247705459594727
2019-03-01,18.326936721801758
2019-03-04,18.192235946655273
2019-03-05,18.176395416259766
2019-03-06,18.105079650878906
2019-03-07,17.70890998840332
2019-03-08,17.629669189453125
2019-03-11,17.867382049560547
2019-03-12,17.79606056213379
2019-03-13,17.613828659057617
2019-03-14,17.764373779296875
2019-03-15,17.700990676879883
2019-03-18,17.59798240661621
2019-03-19,17.653444290161133
2019-03-20,17.38404655456543
2019-03-21,17.376123428344727
2019-03-22,16.74224853515625
2019-03-25,16.6075496673584
2019-03-26,16.472850799560547
2019-03-27,16.65509033203125
2019-03-28,16.58378028869629
2019-03-29,16.647165298461914
2019-04-01,16.77393913269043
2019-04-02,16.639245986938477
2019-04-03,16.69470977783203
2019-04-04,16.829408645629883
2019-04-05,17.059186935424805
2019-04-08,17.05126190185547
2019-04-09,17.082950592041016
2019-04-10,17.122573852539062
2019-04-11,17.32858657836914
2019-04-12,17.265195846557617
2019-04-15,17.38404655456543
2019-04-16,17.669292449951172
2019-04-17,17.83568000793457
2019-04-18,17.946611404418945
2019-04-22,17.79606056213379
2019-04-23,17.811914443969727
2019-04-24,17.859455108642578
2019-04-25,17.653444290161133
2019-04-26,18.580490112304688
2019-04-29,18.620101928710938
2019-04-30,18.223934173583984
2019-05-01,18.28731918334961
2019-05-02,18.120929718017578
2019-05-03,18.295242309570312
2019-05-06,18.45371437072754
2019-05-07,18.049617767333984
2019-05-08,18.461637496948242
2019-05-09,18.176395416259766
2019-05-10,18.28731918334961
2019-05-13,17.70890998840332
2019-05-14,17.7406005859375
2019-05-15,17.89115333557129
2019-05-16,17.803985595703125
2019-05-17,17.85152816772461
2019-05-20,17.605905532836914
2019-05-21,17.930761337280273
2019-05-22,17.914918899536133
2019-05-23,17.629669189453125
2019-05-24,17.51082420349121
2019-05-28,17.407817840576172
2019-05-29,17.19388771057129
2019-05-30,17.075031280517578
2019-05-31,16.998924255371094
2019-06-03,17.199199676513672
2019-06-04,17.33538818359375
2019-06-05,17.375436782836914
2019-06-06,17.511619567871094
2019-06-07,17.583723068237305
2019-06-10,17.07904052734375
2019-06-11,17.319360733032227
2019-06-12,17.51963233947754
2019-06-13,17.84006118774414
2019-06-14,17.679847717285156
2019-06-17,17.59973907470703
2019-06-18,17.80000877380371
2019-06-19,17.98426055908203
2019-06-20,18.008291244506836
2019-06-21,17.98426055908203
2019-06-24,18.10442543029785
2019-06-25,17.92017364501953
2019-06-26,17.74393653869629
2019-06-27,17.671836853027344
2019-06-28,18.096410751342773
2019-07-01,18.048343658447266
2019-07-02,18.585071563720703
2019-07-03,18.553024291992188
2019-07-05,18.713237762451172
2019-07-08,18.68120002746582
2019-07-09,18.545015335083008
2019-07-10,18.649154663085938
2019-07-11,18.60910415649414
2019-07-12,19.041685104370117
2019-07-15,18.99361801147461
2019-07-16,18.977598190307617
2019-07-17,18.4969482421875
2019-07-18,18.288671493530273
2019-07-19,18.264636993408203
2019-07-22,18.248613357543945
2019-07-23,17.97625160217285
2019-07-24,18.240604400634766
2019-07-25,18.44087791442871
2019-07-26,18.480924606323242
2019-07-29,18.545015335083008
2019-07-30,18.384798049926758
2019-07-31,18.36076545715332
2019-08-01,17.82404327392578
2019-08-02,17.43952178955078
2019-08-05,16.95086669921875
2019-08-06,17.055007934570312
2019-08-07,16.878767013549805
2019-08-08,17.199199676513672
2019-08-09,16.982912063598633
2019-08-12,16.774627685546875
2019-08-13,16.67048454284668
2019-08-14,15.925480842590332
2019-08-15,15.677146911621094
2019-08-16,16.101720809936523
2019-08-19,16.406131744384766
2019-08-20,16.293981552124023
2019-08-21,16.478227615356445
2019-08-22,16.31801414489746
2019-08-23,15.90946102142334
2019-08-26,15.997578620910645
2019-08-27,15.94150161743164
2019-08-28,15.94951057434082
2019-08-29,16.0216121673584
2019-08-30,16.114830017089844
2019-09-03,16.155364990234375
2019-09-04,16.325586318969727
2019-09-05,16.568775177001953
2019-09-06,16.803848266601562
2019-09-09,17.079452514648438
2019-09-10,17.53339195251465
2019-09-11,17.249679565429688
2019-09-12,17.111875534057617
2019-09-13,17.17672348022461
2019-09-16,17.355056762695312
2019-09-17,17.249679565429688
2019-09-18,17.371265411376953
2019-09-19,17.282102584838867
2019-09-20,17.15240478515625
2019-09-23,17.201040267944336
2019-09-24,17.265888214111328
2019-09-25,17.022708892822266
2019-09-26,16.95785903930664
2019-09-27,17.355056762695312
2019-09-30,17.476648330688477
2019-10-01,17.249679565429688
2019-10-02,16.63361930847168
2019-10-03,16.61741065979004
2019-10-04,16.901121139526367
2019-10-07,17.111875534057617
2019-10-08,16.430965423583984
2019-10-09,16.293163299560547
2019-10-10,16.074302673339844
2019-10-11,16.276952743530273
2019-10-14,16.48771095275879
2019-10-15,16.76331329345703
2019-10-16,16.860586166381836
2019-10-17,16.83626937866211
2019-10-18,16.738998413085938
2019-10-21,16.860586166381836
2019-10-22,17.42801284790039
2019-10-23,17.346946716308594
2019-10-24,17.41179847717285
2019-10-25,17.711727142333984
2019-10-28,17.971115112304688
2019-10-29,17.865734100341797
2019-10-30,17.914371490478516
2019-10-31,17.63066291809082
2019-11-01,17.792783737182617
2019-11-04,17.865734100341797
2019-11-05,18.157556533813477
2019-11-06,18.125131607055664
2019-11-07,18.376420974731445
2019-11-08,18.61960220336914
2019-11-11,18.246719360351562
2019-11-12,18.19808578491211
2019-11-13,17.94679832458496
2019-11-14,18.019750595092773
2019-11-15,18.100814819335938
2019-11-18,18.125131607055664
2019-11-19,18.165660858154297
2019-11-20,17.938692092895508
2019-11-21,18.035964965820312
2019-11-22,17.906269073486328
2019-11-25,18.05217742919922
2019-11-26,18.084598541259766
2019-11-27,18.254823684692383
2019-11-29,18.349027633666992
2019-12-02,18.185197830200195
2019-12-03,18.250732421875
2019-12-04,18.11966896057129
2019-12-05,18.250732421875
2019-12-06,18.422752380371094
2019-12-09,18.340843200683594
2019-12-10,18.340843200683594
2019-12-11,18.586584091186523
2019-12-12,18.88966941833496
2019-12-13,18.865102767944336
2019-12-16,18.750415802001953
2019-12-17,18.471906661987305
2019-12-18,18.43094825744629
2019-12-19,18.66849708557129
2019-12-20,18.873291015625
2019-12-23,18.865102767944336
2019-12-24,18.85690689086914
2019-12-26,18.955204010009766
2019-12-27,18.88966941833496
2019-12-30,18.90605354309082
2019-12-31,18.92243766784668
2020-01-02,18.602968215942383
2020-01-03,18.619348526000977
2020-01-06,18.783180236816406
2020-01-07,18.824142456054688
2020-01-08,18.873291015625
2020-01-09,18.971590042114258
2020-01-10,18.93882179260254
2020-01-13,19.135412216186523
2020-01-14,19.356586456298828
2020-01-15,19.495847702026367
2020-01-16,19.446699142456055
2020-01-17,19.782548904418945
2020-01-21,19.70063018798828
2020-01-22,19.41393280029297
2020-01-23,19.282861709594727
2020-01-24,19.176374435424805
2020-01-27,18.971590042114258
2020-01-28,19.0289249420166
2020-01-29,18.85690689086914
2020-01-30,19.004352569580078
2020-01-31,18.594783782958984
2020-02-03,18.660310745239258
2020-02-04,18.73403549194336
2020-02-05,19.2664852142334
2020-02-06,19.012542724609375
2020-02-07,18.85690689086914
2020-02-10,18.971590042114258
2020-02-11,19.045310974121094
2020-02-12,20.462446212768555
2020-02-13,20.527976989746094
2020-02-14,20.044675827026367
2020-02-18,20.364151000976562
2020-02-19,20.47063446044922
2020-02-20,20.421491622924805
2020-02-21,19.995527267456055
2020-02-24,19.62691307067871
2020-02-25,18.963394165039062
2020-02-26,18.83233070373535
2020-02-27,17.857540130615234
2020-02-28,17.70420265197754
2020-03-02,18.060606002807617
2020-03-03,17.579872131347656
2020-03-04,17.869966506958008
2020-03-05,17.165451049804688
2020-03-06,16.61012077331543
2020-03-09,15.109907150268555
2020-03-10,15.61550521850586
2020-03-11,14.927560806274414
2020-03-12,12.648225784301758
2020-03-13,14.181594848632812
2020-03-16,12.573629379272461
2020-03-17,12.822283744812012
2020-03-18,12.184070587158203
2020-03-19,11.686760902404785
2020-03-20,10.377182960510254
2020-03-23,10.675567626953125
2020-03-24,12.242090225219727
2020-03-25,12.474166870117188
2020-03-26,13.792037963867188
2020-03-27,12.60678482055664
2020-03-30,13.42734432220459
2020-03-31,13.41905689239502
2020-04-01,12.051454544067383
2020-04-02,11.910550117492676
2020-04-03,11.255760192871094
2020-04-06,12.44930362701416
2020-04-07,12.755975723266602
2020-04-08,13.178688049316406
2020-04-09,13.49364948272705
2020-04-13,13.294731140136719
2020-04-14,13.303016662597656
2020-04-15,12.184070587158203
2020-04-16,12.043166160583496
2020-04-17,12.482457160949707
2020-04-20,12.200648307800293
2020-04-21,11.628742218017578
2020-04-22,11.637033462524414
2020-04-23,12.184070587158203
2020-04-24,12.2172269821167
2020-04-27,13.037784576416016
2020-04-28,13.717438697814941
2020-04-29,14.927560806274414
2020-04-30,14.073844909667969
2020-05-01,13.61798095703125
2020-05-04,13.153824806213379
2020-05-05,13.087516784667969
2020-05-06,13.443920135498047
2020-05-07,13.485365867614746
2020-05-08,14.355657577514648
2020-05-11,13.833480834960938
2020-05-12,13.369325637817383
2020-05-13,12.540474891662598
2020-05-14,12.731111526489258
2020-05-15,12.739401817321777
2020-05-18,13.775460243225098
2020-05-19,13.303016662597656
2020-05-20,13.816903114318848
2020-05-21,13.53509521484375
2020-05-22,13.659421920776367
2020-05-26,14.529714584350586
2020-05-27,15.076750755310059
2020-05-28,14.455116271972656
2020-05-29,14.392027854919434
2020-06-01,14.694842338562012
2020-06-02,14.762136459350586
2020-06-03,15.39299201965332
2020-06-04,15.6537504196167
2020-06-05,16.276195526123047
2020-06-08,17.01641082763672
2020-06-09,16.18367576599121
2020-06-10,15.69581127166748
2020-06-11,14.349970817565918
2020-06-12,14.535026550292969
2020-06-15,14.87989616394043
2020-06-16,15.006068229675293
2020-06-17,14.686429977416992
2020-06-18,14.762136459350586
2020-06-19,14.349970817565918
2020-06-22,14.089214324951172
2020-06-23,14.501379013061523
2020-06-24,13.828462600708008
2020-06-25,13.845282554626465
2020-06-26,13.64340877532959
2020-06-29,14.274269104003906
2020-06-30,14.434085845947266
2020-07-01,14.349970817565918
2020-07-02,14.349970817565918
2020-07-06,14.602315902709961
2020-07-07,14.459320068359375
2020-07-08,14.299501419067383
2020-07-09,13.786404609680176
2020-07-10,14.274269104003906
2020-07-13,14.282679557800293
2020-07-14,14.593905448913574
2020-07-15,15.182706832885742
2020-07-16,15.308880805969238
2020-07-17,15.14064884185791
2020-07-20,14.678021430969238
2020-07-21,14.871482849121094
2020-07-22,15.14064884185791
2020-07-23,15.527576446533203
2020-07-24,15.603283882141113
2020-07-27,15.6116943359375
2020-07-28,15.485518455505371
2020-07-29,15.906095504760742
2020-07-30,15.485518455505371
2020-07-31,15.182706832885742
2020-08-03,15.49393081665039
2020-08-04,15.569633483886719
2020-08-05,15.721046447753906
2020-08-06,15.586458206176758
2020-08-07,15.485518455505371
2020-08-10,16.082738876342773
2020-08-11,16.234140396118164
2020-08-12,15.981800079345703
2020-08-13,15.805157661437988
2020-08-14,15.864041328430176
2020-08-17,15.62851619720459
2020-08-18,15.510759353637695
2020-08-19,15.426639556884766
2020-08-20,14.972418785095215
2020-08-21,14.703254699707031
2020-08-24,15.418228149414062
2020-08-25,15.250000953674316
2020-08-26,15.064945220947266
2020-08-27,15.477109909057617
2020-08-28,15.594869613647461
2020-08-31,15.147112846374512
2020-09-01,15.13005256652832
2020-09-02,15.309159278869629
2020-09-03,15.232401847839355
2020-09-04,15.215338706970215
2020-09-08,14.899774551391602
2020-09-09,14.669499397277832
2020-09-10,14.447751998901367
2020-09-11,14.75478744506836
2020-09-14,15.488261222839355
2020-09-15,15.39444351196289
2020-09-16,15.795295715332031
2020-09-17,15.599137306213379
2020-09-18,15.206811904907227
2020-09-21,14.439221382141113
2020-09-22,14.226001739501953
2020-09-23,13.816621780395508
2020-09-24,13.88485050201416
2020-09-25,14.388050079345703
2020-09-28,14.541566848754883
2020-09-29,14.174830436706543
2020-09-30,14.217473030090332
2020-10-01,14.30275821685791
2020-10-02,14.848605155944824
2020-10-05,15.027704238891602
2020-10-06,14.908304214477539
2020-10-07,15.377386093139648
2020-10-08,15.641777992248535
2020-10-09,15.658836364746094
2020-10-12,15.820880889892578
2020-10-13,15.292099952697754
2020-10-14,15.411504745483398
2020-10-15,15.317684173583984
2020-10-16,15.573551177978516
2020-10-19,15.13005256652832
2020-10-20,15.351799964904785
2020-10-21,15.948817253112793
2020-10-22,16.332611083984375
2020-10-23,16.494659423828125
2020-10-26,16.20467758178711
2020-10-27,16.07674789428711
2020-10-28,15.206811904907227
2020-10-29,15.616191864013672
2020-10-30,15.428559303283691
2020-11-02,16.136449813842773
2020-11-03,16.503185272216797
2020-11-04,16.119388580322266
2020-11-05,16.65670394897461
2020-11-06,16.196149826049805
2020-11-09,17.987194061279297
2020-11-10,18.26864242553711
2020-11-11,17.714271545410156
2020-11-12,17.466936111450195
2020-11-13,18.04689598083496
2020-11-16,18.456274032592773
2020-11-17,18.678024291992188
2020-11-18,18.251583099365234
2020-11-19,18.413633346557617
2020-11-20,18.46480369567871
2020-11-23,18.840070724487305
2020-11-24,19.812349319458008
2020-11-25,19.71000862121582
2020-11-27,19.44561195373535
2020-11-30,19.217042922973633
2020-12-01,19.656932830810547
2020-12-02,20.010568618774414
2020-12-03,20.433208465576172
2020-12-04,20.666088104248047
2020-12-07,20.56258201599121
2020-12-08,20.407331466674805
2020-12-09,20.441829681396484
2020-12-10,20.39007568359375
2020-12-11,20.6315860748291
2020-12-14,20.441829681396484
2020-12-15,20.864469528198242
2020-12-16,20.786842346191406
2020-12-17,20.528079986572266
2020-12-18,20.648836135864258
2020-12-21,20.2003231048584
2020-12-22,19.889814376831055
2020-12-23,20.286575317382812
2020-12-24,20.286575317382812
2020-12-28,20.51946258544922
2020-12-29,20.424579620361328
2020-12-30,20.23482322692871
2020-12-31,20.286575317382812
2021-01-04,19.95881462097168
2021-01-05,20.062320709228516
2021-01-06,21.60624122619629
2021-01-07,21.097349166870117
2021-01-08,20.99384880065918
2021-01-11,21.062847137451172
2021-01-12,21.174970626831055
2021-01-13,21.080101013183594
2021-01-14,21.502735137939453
2021-01-15,21.511356353759766
2021-01-19,21.502735137939453
2021-01-20,21.28710174560547
2021-01-21,21.28710174560547
2021-01-22,21.200849533081055
2021-01-25,21.269855499267578
2021-01-26,21.744239807128906
2021-01-27,21.28710174560547
2021-01-28,21.2353515625
2021-01-29,20.76096534729004
2021-02-01,21.407859802246094
2021-02-02,21.69249153137207
2021-02-03,21.968496322631836
2021-02-04,22.261754989624023
2021-02-05,22.408382415771484
2021-02-08,22.95177459716797
2021-02-09,22.675769805908203
2021-02-10,21.174970626831055
2021-02-11,21.114599227905273
2021-02-12,21.243974685668945
2021-02-16,21.450984954833984
2021-02-17,21.701114654541016
2021-02-18,21.399232864379883
2021-02-19,22.046125411987305
2021-02-22,22.848276138305664
2021-02-23,22.925899505615234
2021-02-24,23.28816032409668
2021-02-25,22.494638442993164
2021-02-26,22.764820098876953
2021-03-01,23.3487548828125
2021-03-02,23.496917724609375
2021-03-03,23.775814056396484
2021-03-04,23.488204956054688
2021-03-05,24.298742294311523
2021-03-08,24.87396240234375
2021-03-09,24.83910369873047
2021-03-10,25.431758880615234
2021-03-11,25.527624130249023
2021-03-12,25.8065185546875
2021-03-15,25.501476287841797
2021-03-16,25.518909454345703
2021-03-17,26.08541488647461
2021-03-18,25.85881233215332
2021-03-19,25.78908920288086
2021-03-22,25.510194778442383
2021-03-23,24.61250114440918
2021-03-24,24.255165100097656
2021-03-25,24.865251541137695
2021-03-26,24.78681182861328
2021-03-29,24.717084884643555
2021-03-30,25.545053482055664
2021-03-31,25.449182510375977
2021-04-01,25.57991600036621
2021-04-05,25.693218231201172
2021-04-06,25.78908920288086
2021-04-07,25.728078842163086
2021-04-08,25.667072296142578
2021-04-09,25.623493194580078
2021-04-12,26.137706756591797
2021-04-13,25.74551010131836
2021-04-14,26.076698303222656
2021-04-15,26.52118682861328
2021-04-16,26.669355392456055
2021-04-19,26.529903411865234
2021-04-20,26.155139923095703
2021-04-21,26.747793197631836
2021-04-22,25.82394790649414
2021-04-23,25.902387619018555
2021-04-26,25.902387619018555
2021-04-27,26.006973266601562
2021-04-28,27.131275177001953
2021-04-29,27.924375534057617
2021-04-30,27.671627044677734
2021-05-03,27.950525283813477
2021-05-04,28.3950138092041
2021-05-05,28.447307586669922
2021-05-06,28.700054168701172
2021-05-07,29.17069435119629
2021-05-10,28.578041076660156
2021-05-11,28.229419708251953
2021-05-12,27.47989273071289
2021-05-13,28.1771297454834
2021-05-14,28.342721939086914
2021-05-17,28.386295318603516
2021-05-18,28.325292587280273
2021-05-19,28.403730392456055
2021-05-20,28.778499603271484
2021-05-21,28.952802658081055
2021-05-24,29.048673629760742
2021-05-25,28.560611724853516
2021-05-26,28.900510787963867
2021-05-27,29.048673629760742
2021-05-28,29.36243438720703
