,STT
2017-08-31,74.40824127197266
2017-09-01,74.96334075927734
2017-09-05,73.84510803222656
2017-09-06,73.71637725830078
2017-09-07,73.1854248046875
2017-09-08,74.41629028320312
2017-09-11,75.8885269165039
2017-09-12,76.3953628540039
2017-09-13,75.84024047851562
2017-09-14,75.70348358154297
2017-09-15,75.65522766113281
2017-09-18,76.23445892333984
2017-09-19,76.97460174560547
2017-09-20,77.08723449707031
2017-09-21,77.19182586669922
2017-09-22,76.87805938720703
2017-09-25,75.99311828613281
2017-09-26,75.55062866210938
2017-09-27,76.86198425292969
2017-09-28,77.07919311523438
2017-09-29,77.20040893554688
2017-10-02,77.8468246459961
2017-10-03,78.3720703125
2017-10-04,78.46902465820312
2017-10-05,79.95579528808594
2017-10-06,79.83460998535156
2017-10-09,79.26090240478516
2017-10-10,80.13360595703125
2017-10-11,80.23054504394531
2017-10-12,79.69725036621094
2017-10-13,80.20630645751953
2017-10-16,79.62451934814453
2017-10-17,78.5013427734375
2017-10-18,79.47100067138672
2017-10-19,78.76797485351562
2017-10-20,80.0931625366211
2017-10-23,77.70945739746094
2017-10-24,77.91956329345703
2017-10-25,75.99642181396484
2017-10-26,76.55396270751953
2017-10-27,75.56006622314453
2017-10-30,75.3823013305664
2017-10-31,74.33993530273438
2017-11-01,74.54193878173828
2017-11-02,74.75202178955078
2017-11-03,74.7681884765625
2017-11-06,74.57426452636719
2017-11-07,72.95008850097656
2017-11-08,73.63692474365234
2017-11-09,73.34603118896484
2017-11-10,73.24906921386719
2017-11-13,73.36217498779297
2017-11-14,73.78238677978516
2017-11-15,74.226806640625
2017-11-16,74.66313934326172
2017-11-17,74.5904312133789
2017-11-20,75.19644165039062
2017-11-21,75.19644165039062
2017-11-22,74.88131713867188
2017-11-24,74.71163177490234
2017-11-27,73.8227767944336
2017-11-28,75.26109313964844
2017-11-29,76.5054702758789
2017-11-30,77.04685974121094
2017-12-01,77.15190124511719
2017-12-04,78.46092987060547
2017-12-05,78.2427749633789
2017-12-06,77.99227905273438
2017-12-07,78.31549072265625
2017-12-08,78.92154693603516
2017-12-11,78.71144104003906
2017-12-12,79.33362579345703
2017-12-13,80.14167022705078
2017-12-14,79.16393280029297
2017-12-15,79.6164321899414
2017-12-18,79.35787963867188
2017-12-19,79.08314514160156
2017-12-20,78.44478607177734
2017-12-21,79.43865966796875
2017-12-22,79.13162994384766
2017-12-26,78.73567962646484
2017-12-27,78.953857421875
2017-12-28,79.37403106689453
2017-12-29,79.21172332763672
2018-01-02,78.48949432373047
2018-01-03,79.06566619873047
2018-01-04,79.9177474975586
2018-01-05,79.99077606201172
2018-01-08,80.86721801757812
2018-01-09,82.28736114501953
2018-01-10,84.60018157958984
2018-01-11,85.84178161621094
2018-01-12,87.02659606933594
2018-01-16,85.9959716796875
2018-01-17,86.34492492675781
2018-01-18,85.24938201904297
2018-01-19,87.32684326171875
2018-01-22,88.44673919677734
2018-01-23,91.03544616699219
2018-01-24,91.465576171875
2018-01-25,89.5341567993164
2018-01-26,90.00483703613281
2018-01-29,90.63780975341797
2018-01-30,89.37997436523438
2018-01-31,89.40432739257812
2018-02-01,89.5341567993164
2018-02-02,87.2132339477539
2018-02-05,83.15567779541016
2018-02-06,84.80304718017578
2018-02-07,84.00775146484375
2018-02-08,79.96642303466797
2018-02-09,81.15936279296875
2018-02-12,82.59573364257812
2018-02-13,82.1818618774414
2018-02-14,84.3486099243164
2018-02-15,84.36482238769531
2018-02-16,84.84361267089844
2018-02-20,84.22686004638672
2018-02-21,84.36482238769531
2018-02-22,83.35856628417969
2018-02-23,84.80304718017578
2018-02-26,86.6857681274414
2018-02-27,86.96977996826172
2018-02-28,86.14204406738281
2018-03-01,84.86797332763672
2018-03-02,84.62452697753906
2018-03-05,85.89859008789062
2018-03-06,85.58209991455078
2018-03-07,85.4928207397461
2018-03-08,86.1663818359375
2018-03-09,89.1283950805664
2018-03-12,88.31690216064453
2018-03-13,87.09962463378906
2018-03-14,85.84178161621094
2018-03-15,85.93917083740234
2018-03-16,86.726318359375
2018-03-19,85.8823471069336
2018-03-20,86.14204406738281
2018-03-21,86.67764282226562
2018-03-22,82.36851501464844
2018-03-23,79.29287719726562
2018-03-26,82.32793426513672
2018-03-27,80.30728912353516
2018-03-28,79.75544738769531
2018-03-29,81.27948760986328
2018-04-02,79.23384094238281
2018-04-03,80.9534912109375
2018-04-04,81.45063018798828
2018-04-05,81.9640884399414
2018-04-06,79.45390319824219
2018-04-09,80.11404418945312
2018-04-10,81.42620086669922
2018-04-11,80.38298797607422
2018-04-12,82.38788604736328
2018-04-13,81.33653259277344
2018-04-16,81.9885025024414
2018-04-17,82.26564025878906
2018-04-18,82.65682983398438
2018-04-19,84.90618896484375
2018-04-20,81.22241973876953
2018-04-23,83.3740234375
2018-04-24,82.39603424072266
2018-04-25,82.2248764038086
2018-04-26,81.98038482666016
2018-04-27,81.71144104003906
2018-04-30,81.32023620605469
2018-05-01,80.1955337524414
2018-05-02,79.65762329101562
2018-05-03,78.56555938720703
2018-05-04,79.66580200195312
2018-05-07,80.27703094482422
2018-05-08,80.92903900146484
2018-05-09,82.40418243408203
2018-05-10,82.95022583007812
2018-05-11,83.13766479492188
2018-05-14,83.3821792602539
2018-05-15,82.48567962646484
2018-05-16,82.39603424072266
2018-05-17,82.51011657714844
2018-05-18,80.94535064697266
2018-05-21,81.49137878417969
2018-05-22,81.76849365234375
2018-05-23,81.84183502197266
2018-05-24,82.07817840576172
2018-05-25,81.88257598876953
2018-05-29,77.48977661132812
2018-05-30,79.3968276977539
2018-05-31,78.32920837402344
2018-06-01,80.23629760742188
2018-06-04,80.20368957519531
2018-06-05,79.71469116210938
2018-06-06,81.08390045166016
2018-06-07,82.1922607421875
2018-06-08,81.87444305419922
2018-06-11,81.69512176513672
2018-06-12,81.0268325805664
2018-06-13,80.16294860839844
2018-06-14,80.08147430419922
2018-06-15,80.14664459228516
2018-06-18,80.40741729736328
2018-06-19,79.65762329101562
2018-06-20,79.64950561523438
2018-06-21,80.02438354492188
2018-06-22,79.98363494873047
2018-06-25,78.17434692382812
2018-06-26,77.91356658935547
2018-06-27,76.6014175415039
2018-06-28,76.82146453857422
2018-06-29,76.20746612548828
2018-07-02,76.96881103515625
2018-07-03,76.06830596923828
2018-07-05,75.66717529296875
2018-07-06,75.92913055419922
2018-07-09,77.33720397949219
2018-07-10,76.7641372680664
2018-07-11,75.8882064819336
2018-07-12,76.01919555664062
2018-07-13,75.67535400390625
2018-07-16,76.29753112792969
2018-07-17,76.50220489501953
2018-07-18,78.04121398925781
2018-07-19,75.92096710205078
2018-07-20,70.296875
2018-07-23,71.23831939697266
2018-07-24,71.8359375
2018-07-25,71.39384460449219
2018-07-26,71.16463470458984
2018-07-27,71.22193908691406
2018-07-30,71.40204620361328
2018-07-31,72.29436492919922
2018-08-01,71.44297790527344
2018-08-02,71.08277893066406
2018-08-03,71.12371826171875
2018-08-06,71.1728286743164
2018-08-07,71.27106475830078
2018-08-08,71.00092315673828
2018-08-09,70.23955535888672
2018-08-10,68.75782775878906
2018-08-13,67.82456970214844
2018-08-14,68.66777038574219
2018-08-15,67.8818588256836
2018-08-16,68.93791198730469
2018-08-17,69.55191802978516
2018-08-20,69.88754272460938
2018-08-21,70.55065155029297
2018-08-22,70.34600830078125
2018-08-23,69.87937927246094
2018-08-24,70.50153350830078
2018-08-27,71.27106475830078
2018-08-28,72.03240203857422
2018-08-29,71.90960693359375
2018-08-30,70.99273681640625
2018-08-31,71.14824676513672
2018-09-04,71.71311950683594
2018-09-05,71.43478393554688
2018-09-06,70.73894500732422
2018-09-07,70.71438598632812
2018-09-10,71.30378723144531
2018-09-11,71.10733795166016
2018-09-12,70.85354614257812
2018-09-13,70.73075866699219
2018-09-14,71.4593505859375
2018-09-17,70.30506134033203
2018-09-18,70.09223175048828
2018-09-19,71.97508239746094
2018-09-20,73.32586669921875
2018-09-21,72.6709213256836
2018-09-24,71.26288604736328
2018-09-25,71.09915161132812
2018-09-26,70.5752182006836
2018-09-27,70.14952087402344
2018-09-28,68.96417236328125
2018-10-01,70.38823699951172
2018-10-02,70.3388442993164
2018-10-03,70.86566925048828
2018-10-04,71.54065704345703
2018-10-05,71.09616088867188
2018-10-08,71.72998046875
2018-10-09,71.0879135131836
2018-10-10,68.21510314941406
2018-10-11,67.27669525146484
2018-10-12,67.05445098876953
2018-10-15,66.84042358398438
2018-10-16,67.72122192382812
2018-10-17,67.62242126464844
2018-10-18,65.60567474365234
2018-10-19,60.00822067260742
2018-10-22,58.287818908691406
2018-10-23,57.390560150146484
2018-10-24,55.39030075073242
2018-10-25,56.015907287597656
2018-10-26,54.64945983886719
2018-10-29,54.66591262817383
2018-10-30,55.76072692871094
2018-10-31,56.592098236083984
2018-11-01,57.58812713623047
2018-11-02,57.60459899902344
2018-11-05,59.193294525146484
2018-11-06,59.28382873535156
2018-11-07,60.8972282409668
2018-11-08,60.370418548583984
2018-11-09,59.47315979003906
2018-11-12,58.32897186279297
2018-11-13,58.460670471191406
2018-11-14,57.900936126708984
2018-11-15,59.152122497558594
2018-11-16,58.97926712036133
2018-11-19,59.07802963256836
2018-11-20,58.60061264038086
2018-11-21,59.341453552246094
2018-11-23,59.176815032958984
2018-11-26,60.84783172607422
2018-11-27,59.84356689453125
2018-11-28,61.22648620605469
2018-11-29,59.571937561035156
2018-11-30,60.10699462890625
2018-12-03,60.21400833129883
2018-12-04,55.818336486816406
2018-12-06,54.2461051940918
2018-12-07,53.53820037841797
2018-12-10,52.70680236816406
2018-12-11,51.93302536010742
2018-12-12,52.212913513183594
2018-12-13,52.015342712402344
2018-12-14,52.29521942138672
2018-12-17,52.59157180786133
2018-12-18,50.78061294555664
2018-12-19,49.29069137573242
2018-12-20,49.7187385559082
2018-12-21,49.52941131591797
2018-12-24,49.2083854675293
2018-12-26,51.7354736328125
2018-12-27,52.040042877197266
2018-12-28,52.254066467285156
2018-12-31,52.3038215637207
2019-01-02,53.01702117919922
2019-01-03,51.292083740234375
2019-01-04,53.23263931274414
2019-01-07,53.89607620239258
2019-01-08,54.12827682495117
2019-01-09,55.38051223754883
2019-01-10,55.15660858154297
2019-01-11,55.57126235961914
2019-01-14,56.77373504638672
2019-01-15,56.939605712890625
2019-01-16,58.44062423706055
2019-01-17,58.921630859375
2019-01-18,59.12894058227539
2019-01-22,58.5401496887207
2019-01-23,58.730873107910156
2019-01-24,59.14554214477539
2019-01-25,60.24020004272461
2019-01-28,59.319671630859375
2019-01-29,58.57330322265625
2019-01-30,58.8967399597168
2019-01-31,58.797237396240234
2019-02-01,59.0211296081543
2019-02-04,58.963096618652344
2019-02-05,58.805519104003906
2019-02-06,58.2498893737793
2019-02-07,57.85181427001953
2019-02-08,57.18839645385742
2019-02-11,57.04741287231445
2019-02-12,57.644493103027344
2019-02-13,57.62791061401367
2019-02-14,56.939605712890625
2019-02-15,58.598209381103516
2019-02-19,59.18700408935547
2019-02-20,59.90848922729492
2019-02-21,59.85873031616211
2019-02-22,60.04117202758789
2019-02-25,60.0992317199707
2019-02-26,60.24848556518555
2019-02-27,60.0743408203125
2019-02-28,59.601646423339844
2019-03-01,60.372886657714844
2019-03-04,59.28651428222656
2019-03-05,59.319671630859375
2019-03-06,58.46550750732422
2019-03-07,56.70738983154297
2019-03-08,56.475196838378906
2019-03-11,56.9644889831543
2019-03-12,57.2215576171875
2019-03-13,57.92646408081055
2019-03-14,58.291351318359375
2019-03-15,58.133792877197266
2019-03-18,58.730873107910156
2019-03-19,58.18355941772461
2019-03-20,56.60788345336914
2019-03-21,56.45860290527344
2019-03-22,53.90436553955078
2019-03-25,53.804847717285156
2019-03-26,54.88294219970703
2019-03-27,54.33559799194336
2019-03-28,54.95757293701172
2019-03-29,54.9659309387207
2019-04-01,56.45262145996094
2019-04-02,56.135231018066406
2019-04-03,56.820106506347656
2019-04-04,57.32960891723633
2019-04-05,57.27114486694336
2019-04-08,57.75558090209961
2019-04-09,57.154197692871094
2019-04-10,57.63028335571289
2019-04-11,58.064598083496094
2019-04-12,59.325775146484375
2019-04-15,58.56574630737305
2019-04-16,59.893741607666016
2019-04-17,58.15647506713867
2019-04-18,58.43208694458008
2019-04-22,58.381980895996094
2019-04-23,55.84291076660156
2019-04-24,55.233192443847656
2019-04-25,56.035011291503906
2019-04-26,56.07676696777344
2019-04-29,57.12915802001953
2019-04-30,56.5110969543457
2019-05-01,55.40023422241211
2019-05-02,55.55058288574219
2019-05-03,56.135231018066406
2019-05-06,55.60905456542969
2019-05-07,54.281036376953125
2019-05-08,53.86343765258789
2019-05-09,53.90520095825195
2019-05-10,54.130706787109375
2019-05-13,52.76929473876953
2019-05-14,52.435203552246094
2019-05-15,51.62505340576172
2019-05-16,51.46634292602539
2019-05-17,50.43902587890625
2019-05-20,49.988006591796875
2019-05-21,49.912841796875
2019-05-22,49.6956787109375
2019-05-23,48.97738265991211
2019-05-24,49.25300979614258
2019-05-28,48.601539611816406
2019-05-29,48.20063781738281
2019-05-30,47.006256103515625
2019-05-31,46.145992279052734
2019-06-03,46.77239227294922
2019-06-04,48.13380813598633
2019-06-05,46.505126953125
2019-06-06,46.956146240234375
2019-06-07,47.290245056152344
2019-06-10,47.791385650634766
2019-06-11,46.02906036376953
2019-06-12,45.84531021118164
2019-06-13,45.96223449707031
2019-06-14,46.23786544799805
2019-06-17,45.54462814331055
2019-06-18,46.15435028076172
2019-06-19,45.73672866821289
2019-06-20,46.27961730957031
2019-06-21,46.371490478515625
2019-06-24,46.5468864440918
2019-06-25,46.77239227294922
2019-06-26,46.13763427734375
2019-06-27,46.480079650878906
2019-06-28,47.22132873535156
2019-07-01,47.75199890136719
2019-07-02,47.0191650390625
2019-07-03,47.56669616699219
2019-07-05,47.844661712646484
2019-07-08,46.37900161743164
2019-07-09,46.38741683959961
2019-07-10,45.839900970458984
2019-07-11,46.362152099609375
2019-07-12,46.488502502441406
2019-07-15,46.70750045776367
2019-07-16,46.17683029174805
2019-07-17,45.983089447021484
2019-07-18,47.41506576538086
2019-07-19,50.607513427734375
2019-07-22,49.89154052734375
2019-07-23,50.45589828491211
2019-07-24,50.20320129394531
2019-07-25,50.10212326049805
2019-07-26,50.8517951965332
2019-07-29,49.807308197021484
2019-07-30,49.59672164916992
2019-07-31,48.9312744140625
2019-08-01,46.825439453125
2019-08-02,46.8843994140625
2019-08-05,45.317657470703125
2019-08-06,45.06494903564453
2019-08-07,44.222618103027344
2019-08-08,44.989158630371094
2019-08-09,44.61009216308594
2019-08-12,43.439239501953125
2019-08-13,43.35500717163086
2019-08-14,41.80512237548828
2019-08-15,41.11439895629883
2019-08-16,42.285240173339844
2019-08-19,42.866458892822266
2019-08-20,42.54637145996094
2019-08-21,42.57163619995117
2019-08-22,43.07703399658203
2019-08-23,42.083091735839844
2019-08-26,41.96515655517578
2019-08-27,41.61137771606445
2019-08-28,41.95674133300781
2019-08-29,43.19496536254883
2019-08-30,43.220237731933594
2019-09-03,41.813541412353516
2019-09-04,42.858036041259766
2019-09-05,44.19734191894531
2019-09-06,43.66667175292969
2019-09-09,45.48611831665039
2019-09-10,49.56302261352539
2019-09-11,50.54013442993164
2019-09-12,50.76755905151367
2019-09-13,51.508811950683594
2019-09-16,50.969722747802734
2019-09-17,50.72544860839844
2019-09-18,50.94445037841797
2019-09-19,51.466697692871094
2019-09-20,50.63278579711914
2019-09-23,50.70018005371094
2019-09-24,49.73149490356445
2019-09-25,50.37166976928711
2019-09-26,49.73991012573242
2019-09-27,50.37166976928711
2019-09-30,50.29519271850586
2019-10-01,48.32383346557617
2019-10-02,47.23618698120117
2019-10-03,47.39763259887695
2019-10-04,48.32383346557617
2019-10-07,47.822486877441406
2019-10-08,46.86231231689453
2019-10-09,47.29566192626953
2019-10-10,48.28984069824219
2019-10-11,49.87883377075195
2019-10-14,49.70038604736328
2019-10-15,50.45663833618164
2019-10-16,50.22721481323242
2019-10-17,50.72854995727539
2019-10-18,53.82155227661133
2019-10-21,55.57197952270508
2019-10-22,56.124290466308594
2019-10-23,56.013832092285156
2019-10-24,55.41053771972656
2019-10-25,55.869388580322266
2019-10-28,57.033512115478516
2019-10-29,57.109981536865234
2019-10-30,56.69361114501953
2019-10-31,56.141292572021484
2019-11-01,57.577335357666016
2019-11-04,60.21147155761719
2019-11-05,59.70164489746094
2019-11-06,60.32193374633789
2019-11-07,61.74099349975586
2019-11-08,62.11486053466797
2019-11-11,62.02138900756836
2019-11-12,62.37828063964844
2019-11-13,61.77497863769531
2019-11-14,61.39259338378906
2019-11-15,61.63900375366211
2019-11-18,62.369789123535156
2019-11-19,62.36127471923828
2019-11-20,62.03839111328125
2019-11-21,62.03839111328125
2019-11-22,62.81163024902344
2019-11-25,63.984249114990234
2019-11-26,63.12602615356445
2019-11-27,64.00973510742188
2019-11-29,63.81430435180664
2019-12-02,64.05221557617188
2019-12-03,62.5482292175293
2019-12-04,63.363956451416016
2019-12-05,64.03522491455078
2019-12-06,65.44577026367188
2019-12-09,65.99809265136719
2019-12-10,66.13406372070312
2019-12-11,66.43997192382812
2019-12-12,68.3348388671875
2019-12-13,67.23870086669922
2019-12-16,67.65508270263672
2019-12-17,68.25838470458984
2019-12-18,67.9694595336914
2019-12-19,67.67204284667969
2019-12-20,67.32367706298828
2019-12-23,67.51060485839844
2019-12-24,67.67204284667969
2019-12-26,67.8504867553711
2019-12-27,68.07991027832031
2019-12-30,67.87599182128906
2019-12-31,67.65361785888672
2020-01-02,69.0733871459961
2020-01-03,68.05561065673828
2020-01-06,69.09906768798828
2020-01-07,70.05697631835938
2020-01-08,69.69775390625
2020-01-09,70.92083740234375
2020-01-10,69.86882781982422
2020-01-13,70.202392578125
2020-01-14,69.73197174072266
2020-01-15,69.45828247070312
2020-01-16,69.3984146118164
2020-01-17,70.6129150390625
2020-01-21,69.54380798339844
2020-01-22,68.88522338867188
2020-01-23,68.81680297851562
2020-01-24,67.00357818603516
2020-01-27,64.53181457519531
2020-01-28,65.42986297607422
2020-01-29,65.19892883300781
2020-01-30,66.37924194335938
2020-01-31,64.68575286865234
2020-02-03,65.07917022705078
2020-02-04,66.49042510986328
2020-02-05,68.45758056640625
2020-02-06,68.654296875
2020-02-07,67.68783569335938
2020-02-10,67.67927551269531
2020-02-11,68.23522186279297
2020-02-12,68.7911605834961
2020-02-13,67.4397964477539
2020-02-14,66.58448791503906
2020-02-18,65.75487518310547
2020-02-19,67.3628158569336
2020-02-20,66.61871337890625
2020-02-21,65.96868133544922
2020-02-24,63.3001708984375
2020-02-25,60.59746170043945
2020-02-26,59.99019241333008
2020-02-27,59.340171813964844
2020-02-28,58.25395202636719
2020-03-02,58.75002670288086
2020-03-03,56.32100296020508
2020-03-04,57.30458068847656
2020-03-05,53.3702278137207
2020-03-06,51.42871856689453
2020-03-09,45.039695739746094
2020-03-10,48.52072525024414
2020-03-11,46.348289489746094
2020-03-12,41.15666198730469
2020-03-13,50.342506408691406
2020-03-16,40.81454086303711
2020-03-17,42.70473861694336
2020-03-18,38.67631912231445
2020-03-19,39.88228225708008
2020-03-20,39.91648864746094
2020-03-23,36.957176208496094
2020-03-24,41.54154968261719
2020-03-25,42.23433303833008
2020-03-26,42.26854705810547
2020-03-27,41.618526458740234
2020-03-30,44.278472900390625
2020-03-31,46.02370071411133
2020-04-01,43.54410171508789
2020-04-02,45.2893180847168
2020-04-03,45.06468963623047
2020-04-06,47.993553161621094
2020-04-07,48.49466323852539
2020-04-08,50.594112396240234
2020-04-09,52.658992767333984
2020-04-13,51.354393005371094
2020-04-14,52.36524200439453
2020-04-15,49.306793212890625
2020-04-16,50.542266845703125
2020-04-17,50.533634185791016
2020-04-20,50.26579666137695
2020-04-21,48.37370300292969
2020-04-22,49.652374267578125
2020-04-23,49.28950500488281
2020-04-24,49.60054016113281
2020-04-27,52.9527473449707
2020-04-28,54.21413803100586
2020-04-29,55.69152069091797
2020-04-30,54.464698791503906
2020-05-01,51.04338073730469
2020-05-04,50.45586395263672
2020-05-05,50.179405212402344
2020-05-06,48.66744613647461
2020-05-07,50.31763458251953
2020-05-08,52.02829360961914
2020-05-11,50.76689910888672
2020-05-12,48.66744613647461
2020-05-13,46.02370071411133
2020-05-14,47.259178161621094
2020-05-15,47.00862503051758
2020-05-18,50.5077018737793
2020-05-19,49.02167892456055
2020-05-20,50.4385871887207
2020-05-21,50.18804168701172
2020-05-22,47.79483413696289
2020-05-26,52.2874755859375
2020-05-27,55.587852478027344
2020-05-28,53.96357727050781
2020-05-29,52.667633056640625
2020-06-01,53.86854553222656
2020-06-02,54.2659797668457
2020-06-03,56.935646057128906
2020-06-04,59.639869689941406
2020-06-05,61.08271408081055
2020-06-08,61.3678092956543
2020-06-09,60.89263153076172
2020-06-10,57.143009185791016
2020-06-11,52.81451416015625
2020-06-12,54.533817291259766
2020-06-15,54.12774658203125
2020-06-16,55.527374267578125
2020-06-17,54.611568450927734
2020-06-18,54.775726318359375
2020-06-19,56.503662109375
2020-06-22,55.07810974121094
2020-06-23,55.89024353027344
2020-06-24,53.246498107910156
2020-06-25,55.432342529296875
2020-06-26,52.29611587524414
2020-06-29,53.1860237121582
2020-06-30,55.373046875
2020-07-01,54.135772705078125
2020-07-02,55.007102966308594
2020-07-06,56.18339538574219
2020-07-07,55.04194641113281
2020-07-08,56.5929069519043
2020-07-09,53.72624206542969
2020-07-10,55.869720458984375
2020-07-13,56.27924346923828
2020-07-14,56.62776184082031
2020-07-15,56.32280349731445
2020-07-16,56.21824264526367
2020-07-17,53.769813537597656
2020-07-20,52.59351348876953
2020-07-21,53.84822082519531
2020-07-22,53.49970245361328
2020-07-23,54.379737854003906
2020-07-24,54.32745361328125
2020-07-27,54.76313018798828
2020-07-28,54.97223663330078
2020-07-29,56.10496520996094
2020-07-30,55.32948303222656
2020-07-31,55.58218002319336
2020-08-03,56.043975830078125
2020-08-04,56.558067321777344
2020-08-05,58.15260696411133
2020-08-06,57.978336334228516
2020-08-07,60.618473052978516
2020-08-10,60.87986373901367
2020-08-11,61.298095703125
2020-08-12,62.021305084228516
2020-08-13,61.298095703125
2020-08-14,61.45492935180664
2020-08-17,60.30479431152344
2020-08-18,60.70560073852539
2020-08-19,61.385223388671875
2020-08-20,59.18948745727539
2020-08-21,58.8583869934082
2020-08-24,60.06953048706055
2020-08-25,60.18279266357422
2020-08-26,59.23303985595703
2020-08-27,60.339630126953125
2020-08-28,61.088993072509766
2020-08-31,59.328895568847656
2020-09-01,59.75584411621094
2020-09-02,60.88857650756836
2020-09-03,58.7276725769043
2020-09-04,59.555450439453125
2020-09-08,57.11571502685547
2020-09-09,57.32483673095703
2020-09-10,55.96556854248047
2020-09-11,56.558067321777344
2020-09-14,56.139827728271484
2020-09-15,55.06808853149414
2020-09-16,55.17264938354492
2020-09-17,54.34489059448242
2020-09-18,53.97892761230469
2020-09-21,52.210121154785156
2020-09-22,51.30393600463867
2020-09-23,50.33676528930664
2020-09-24,50.25834274291992
2020-09-25,50.972835540771484
2020-09-28,52.706790924072266
2020-09-29,52.183990478515625
2020-09-30,52.14883041381836
2020-10-01,51.6390266418457
2020-10-02,52.45647048950195
2020-10-05,53.9594841003418
2020-10-06,53.634273529052734
2020-10-07,55.7349967956543
2020-10-08,57.13254165649414
2020-10-09,58.38945770263672
2020-10-12,59.08384704589844
2020-10-13,58.090606689453125
2020-10-14,58.037872314453125
2020-10-15,58.84651565551758
2020-10-16,58.52130889892578
2020-10-19,56.561214447021484
2020-10-20,56.76338195800781
2020-10-21,56.253578186035156
2020-10-22,57.6599235534668
2020-10-23,57.405029296875
2020-10-26,55.82289123535156
2020-10-27,54.18802261352539
2020-10-28,51.40171813964844
2020-10-29,51.68297576904297
2020-10-30,51.770870208740234
2020-11-02,52.45647048950195
2020-11-03,54.82966232299805
2020-11-04,53.10689163208008
2020-11-05,55.22520065307617
2020-11-06,54.69781494140625
2020-11-09,61.61524200439453
2020-11-10,61.57130432128906
2020-11-11,60.191322326660156
2020-11-12,58.80257797241211
2020-11-13,60.226478576660156
2020-11-16,61.3603515625
2020-11-17,62.01957702636719
2020-11-18,60.806602478027344
2020-11-19,60.885711669921875
2020-11-20,59.72548294067383
2020-11-23,62.01957702636719
2020-11-24,64.53340911865234
2020-11-25,63.496219635009766
2020-11-27,62.92490768432617
2020-11-30,61.949249267578125
2020-12-01,63.51380920410156
2020-12-02,65.09593200683594
2020-12-03,64.93772888183594
2020-12-04,67.13511657714844
2020-12-07,66.76597595214844
2020-12-08,66.66049194335938
2020-12-09,63.95328903198242
2020-12-10,63.04795455932617
2020-12-11,63.98844528198242
2020-12-14,62.142635345458984
2020-12-15,63.1006965637207
2020-12-16,62.58210372924805
2020-12-17,62.177799224853516
2020-12-18,62.10746765136719
2020-12-21,61.82619857788086
2020-12-22,61.694358825683594
2020-12-23,62.916114807128906
2020-12-24,63.09191131591797
2020-12-28,63.390750885009766
2020-12-29,63.2325439453125
2020-12-30,63.654441833496094
2020-12-31,64.43350219726562
2021-01-04,63.96430587768555
2021-01-05,64.3449935913086
2021-01-06,68.72731018066406
2021-01-07,68.81584930419922
2021-01-08,68.28465270996094
2021-01-11,69.1788330078125
2021-01-12,71.19735717773438
2021-01-13,69.63920593261719
2021-01-14,70.45368957519531
2021-01-15,68.32892608642578
2021-01-19,69.40901184082031
2021-01-20,67.8508529663086
2021-01-21,66.02709197998047
2021-01-22,65.66410064697266
2021-01-25,64.22991180419922
2021-01-26,64.30072784423828
2021-01-27,62.096275329589844
2021-01-28,63.41539764404297
2021-01-29,61.97233200073242
2021-02-01,62.19367218017578
2021-02-02,62.68059158325195
2021-02-03,63.38886260986328
2021-02-04,65.32769775390625
2021-02-05,66.1953125
2021-02-08,67.34622955322266
2021-02-09,67.1426010131836
2021-02-10,65.5932846069336
2021-02-11,64.55745697021484
2021-02-12,65.0709457397461
2021-02-16,66.80618286132812
2021-02-17,66.54059600830078
2021-02-18,66.13333129882812
2021-02-19,63.680992126464844
2021-02-22,65.10636901855469
2021-02-23,65.56672668457031
2021-02-24,68.01020812988281
2021-02-25,65.74378967285156
2021-02-26,64.4246597290039
2021-03-01,67.93937683105469
2021-03-02,68.19613647460938
2021-03-03,70.21466827392578
2021-03-04,69.23194885253906
2021-03-05,70.31204223632812
2021-03-08,71.2681884765625
2021-03-09,72.45451354980469
2021-03-10,73.6939697265625
2021-03-11,73.99497985839844
2021-03-12,74.18975067138672
2021-03-15,74.07465362548828
2021-03-16,74.05694580078125
2021-03-17,75.03966522216797
2021-03-18,75.47345733642578
2021-03-19,74.50845336914062
2021-03-22,72.2597427368164
2021-03-23,70.27661895751953
2021-03-24,70.70159149169922
2021-03-25,72.92373657226562
2021-03-26,76.04005432128906
2021-03-29,75.54428100585938
2021-03-30,76.41188049316406
2021-03-31,74.82646942138672
2021-04-01,75.66370391845703
2021-04-05,76.06452178955078
2021-04-06,75.6904296875
2021-04-07,75.47666931152344
2021-04-08,75.18273162841797
2021-04-09,77.0175552368164
2021-04-12,77.42728424072266
2021-04-13,76.37625122070312
2021-04-14,77.20460510253906
2021-04-15,77.05319213867188
2021-04-16,71.63780975341797
2021-04-19,72.04753112792969
2021-04-20,70.00785827636719
2021-04-21,71.37950897216797
2021-04-22,70.096923828125
2021-04-23,72.24348449707031
2021-04-26,72.41271209716797
2021-04-27,73.24996948242188
2021-04-28,74.14954376220703
2021-04-29,74.35440063476562
2021-04-30,74.77304077148438
2021-05-03,75.42323303222656
2021-05-04,75.57464599609375
2021-05-05,76.78598022460938
2021-05-06,77.7835464477539
2021-05-07,77.6944808959961
2021-05-10,78.2288818359375
2021-05-11,76.68800354003906
2021-05-12,75.59245300292969
2021-05-13,76.34063720703125
2021-05-14,77.2669448852539
2021-05-17,76.9374008178711
2021-05-18,75.38760375976562
2021-05-19,74.89772033691406
