,LEN
2014-05-15,34.82865905761719
2014-05-16,34.86485290527344
2014-05-19,34.69291687011719
2014-05-20,34.40336608886719
2014-05-21,34.63863754272461
2014-05-22,35.28110122680664
2014-05-23,36.68364334106445
2014-05-27,36.620296478271484
2014-05-28,36.529823303222656
2014-05-29,36.98226547241211
2014-05-30,37.00940704345703
2014-06-02,36.955116271972656
2014-06-03,36.92797088623047
2014-06-04,36.70173645019531
2014-06-05,37.09084701538086
2014-06-06,37.71521759033203
2014-06-09,37.859989166259766
2014-06-10,37.70615768432617
2014-06-11,37.045589447021484
2014-06-12,36.656497955322266
2014-06-13,36.357887268066406
2014-06-16,36.90081787109375
2014-06-17,37.371360778808594
2014-06-18,37.47993469238281
2014-06-19,37.24467086791992
2014-06-20,36.81032943725586
2014-06-23,36.6474609375
2014-06-24,37.14512252807617
2014-06-25,37.57041931152344
2014-06-26,37.38944625854492
2014-06-27,37.633766174316406
2014-06-30,37.98666000366211
2014-07-01,38.50244903564453
2014-07-02,37.941429138183594
2014-07-03,37.941429138183594
2014-07-07,37.172279357910156
2014-07-08,37.009239196777344
2014-07-09,37.10887908935547
2014-07-10,36.81903076171875
2014-07-11,36.47483825683594
2014-07-14,36.275577545166016
2014-07-15,36.13066101074219
2014-07-16,36.855262756347656
2014-07-17,35.61437225341797
2014-07-18,35.714019775390625
2014-07-21,35.632503509521484
2014-07-22,36.10348892211914
2014-07-23,36.692222595214844
2014-07-24,35.5690803527832
2014-07-25,34.808250427246094
2014-07-28,34.092708587646484
2014-07-29,33.938743591308594
2014-07-30,33.54020690917969
2014-07-31,32.81558609008789
2014-08-01,32.75217056274414
2014-08-04,33.05108642578125
2014-08-05,32.779361724853516
2014-08-06,32.54385757446289
2014-08-07,32.57103729248047
2014-08-08,33.18693542480469
2014-08-11,33.096370697021484
2014-08-12,33.105438232421875
2014-08-13,33.11448669433594
2014-08-14,33.666996002197266
2014-08-15,33.458675384521484
2014-08-18,34.01118469238281
2014-08-19,35.14339065551758
2014-08-20,35.32453918457031
2014-08-21,35.3426628112793
2014-08-22,35.47850036621094
2014-08-25,35.27923583984375
2014-08-26,35.206783294677734
2014-08-27,35.243019104003906
2014-08-28,35.27923583984375
2014-08-29,35.487579345703125
2014-09-02,35.41511154174805
2014-09-03,34.6542854309082
2014-09-04,35.06187438964844
2014-09-05,35.215843200683594
2014-09-08,35.36983108520508
2014-09-09,35.42416763305664
2014-09-10,35.68684005737305
2014-09-11,35.87704086303711
2014-09-12,35.37887954711914
2014-09-15,35.53287887573242
2014-09-16,35.442291259765625
2014-09-17,37.49835205078125
2014-09-18,37.48023223876953
2014-09-19,37.16322326660156
2014-09-22,36.12160873413086
2014-09-23,36.275577545166016
2014-09-24,36.194061279296875
2014-09-25,35.72307586669922
2014-09-26,35.99480056762695
2014-09-29,35.695899963378906
2014-09-30,35.17055130004883
2014-10-01,34.91694259643555
2014-10-02,35.33357620239258
2014-10-03,36.09443664550781
2014-10-06,36.556373596191406
2014-10-07,36.09443664550781
2014-10-08,37.018310546875
2014-10-09,36.067256927490234
2014-10-10,34.826377868652344
2014-10-13,34.0745849609375
2014-10-14,34.7539176940918
2014-10-15,36.03236770629883
2014-10-16,35.97796630859375
2014-10-17,37.591888427734375
2014-10-20,38.94287872314453
2014-10-21,38.95193099975586
2014-10-22,38.80686950683594
2014-10-23,39.269290924072266
2014-10-24,39.67729949951172
2014-10-27,39.69544982910156
2014-10-28,39.822364807128906
2014-10-29,39.369014739990234
2014-10-30,39.30556106567383
2014-10-31,39.06074142456055
2014-11-03,39.27835464477539
2014-11-04,38.716190338134766
2014-11-05,38.74340057373047
2014-11-06,39.822364807128906
2014-11-07,40.38453674316406
2014-11-10,41.064552307128906
2014-11-11,42.06193923950195
2014-11-12,41.30937194824219
2014-11-13,41.40003967285156
2014-11-14,41.38190841674805
2014-11-17,41.38190841674805
2014-11-18,41.42725372314453
2014-11-19,41.48163986206055
2014-11-20,42.58781814575195
2014-11-21,42.877967834472656
2014-11-24,43.07744216918945
2014-11-25,42.62409210205078
2014-11-26,42.488067626953125
2014-11-28,42.83262634277344
2014-12-01,41.953125
2014-12-02,42.306739807128906
2014-12-03,41.97126770019531
2014-12-04,41.499778747558594
2014-12-05,41.30030822753906
2014-12-08,41.26403045654297
2014-12-09,41.54512023925781
2014-12-10,39.359954833984375
2014-12-11,39.27835464477539
2014-12-12,38.36259078979492
2014-12-15,37.79136657714844
2014-12-16,37.46495819091797
2014-12-17,39.08794403076172
2014-12-18,39.60478210449219
2014-12-19,39.5957145690918
2014-12-22,39.67729949951172
2014-12-23,39.33274841308594
2014-12-24,39.32368469238281
2014-12-26,39.67729949951172
2014-12-29,40.13972854614258
2014-12-30,40.293861389160156
2014-12-31,40.62934112548828
2015-01-02,40.15785217285156
2015-01-05,39.849586486816406
2015-01-06,39.514102935791016
2015-01-07,41.46352005004883
2015-01-08,42.488067626953125
2015-01-09,42.42462158203125
2015-01-12,42.67849349975586
2015-01-13,41.962196350097656
2015-01-14,41.49070739746094
2015-01-15,38.516727447509766
2015-01-16,39.16954040527344
2015-01-20,38.3807258605957
2015-01-21,39.23302459716797
2015-01-22,39.74076461791992
2015-01-23,39.65009307861328
2015-01-26,40.70188522338867
2015-01-27,40.78354263305664
2015-01-28,40.529449462890625
2015-01-29,41.93608856201172
2015-01-30,40.756324768066406
2015-02-02,40.51129913330078
2015-02-03,41.22822952270508
2015-02-04,42.172035217285156
2015-02-05,42.15388107299805
2015-02-06,43.57868957519531
2015-02-09,43.9598503112793
2015-02-10,44.812904357910156
2015-02-11,44.62232208251953
2015-02-12,45.61150360107422
2015-02-13,45.357398986816406
2015-02-17,45.747642517089844
2015-02-18,45.50261688232422
2015-02-19,45.59336471557617
2015-02-20,45.66596603393555
2015-02-23,45.19405746459961
2015-02-24,46.473655700683594
2015-02-25,45.9926643371582
2015-02-26,45.457237243652344
2015-02-27,45.56613540649414
2015-03-02,45.411869049072266
2015-03-03,44.876426696777344
2015-03-04,45.42092514038086
2015-03-05,45.48446273803711
2015-03-06,44.12319564819336
2015-03-09,44.21394348144531
2015-03-10,43.81465530395508
2015-03-11,43.742042541503906
2015-03-12,44.97624588012695
2015-03-13,44.64956283569336
2015-03-16,44.74937057495117
2015-03-17,44.34099197387695
2015-03-18,45.12145233154297
2015-03-19,45.05793380737305
2015-03-20,45.61150360107422
2015-03-23,44.958106994628906
2015-03-24,45.77486801147461
2015-03-25,45.08516311645508
2015-03-26,44.84920120239258
2015-03-27,45.765785217285156
2015-03-30,46.72774124145508
2015-03-31,47.018150329589844
2015-04-01,47.0544548034668
2015-04-02,48.27052688598633
2015-04-06,47.24503707885742
2015-04-07,46.047119140625
2015-04-08,46.51902389526367
2015-04-09,45.82024383544922
2015-04-10,45.82929992675781
2015-04-13,45.747642517089844
2015-04-14,46.2558479309082
2015-04-15,46.682369232177734
2015-04-16,45.511695861816406
2015-04-17,44.08689498901367
2015-04-20,43.80533218383789
2015-04-21,44.63185119628906
2015-04-22,43.96881866455078
2015-04-23,42.43386459350586
2015-04-24,42.86074447631836
2015-04-27,42.11595916748047
2015-04-28,42.24313735961914
2015-04-29,41.970645904541016
2015-04-30,41.59825897216797
2015-05-01,42.524696350097656
2015-05-04,42.134132385253906
2015-05-05,41.162288665771484
2015-05-06,41.135047912597656
2015-05-07,42.206787109375
2015-05-08,43.13322067260742
2015-05-11,42.415706634521484
2015-05-12,42.40662384033203
2015-05-13,42.35211181640625
2015-05-14,42.94247817993164
2015-05-15,43.23311996459961
2015-05-18,43.99606704711914
2015-05-19,44.2049674987793
2015-05-20,44.27763366699219
2015-05-21,43.96881866455078
2015-05-22,44.077816009521484
2015-05-26,43.05147171020508
2015-05-27,42.85165786743164
2015-05-28,43.16048049926758
2015-05-29,42.35211181640625
2015-06-01,42.71541213989258
2015-06-02,42.73358917236328
2015-06-03,42.94247817993164
2015-06-04,42.161380767822266
2015-06-05,42.42477798461914
2015-06-08,41.997901916503906
2015-06-09,42.07964324951172
2015-06-10,42.84257507324219
2015-06-11,42.869834899902344
2015-06-12,43.11506271362305
2015-06-15,43.42388153076172
2015-06-16,43.19681167602539
2015-06-17,42.688175201416016
2015-06-18,42.96974563598633
2015-06-19,44.1777229309082
2015-06-22,44.958824157714844
2015-06-23,44.50468826293945
2015-06-24,46.375709533691406
2015-06-25,46.72084045410156
2015-06-26,47.211299896240234
2015-06-29,46.166805267333984
2015-06-30,46.357547760009766
2015-07-01,46.402957916259766
2015-07-02,46.50286102294922
2015-07-06,46.293800354003906
2015-07-07,47.9662971496582
2015-07-08,47.62089157104492
2015-07-09,47.92084884643555
2015-07-10,48.44805908203125
2015-07-13,48.548030853271484
2015-07-14,48.83890914916992
2015-07-15,48.49351119995117
2015-07-16,48.06630325317383
2015-07-17,47.66633224487305
2015-07-20,47.039161682128906
2015-07-21,47.257301330566406
2015-07-22,48.34807205200195
2015-07-23,47.68452835083008
2015-07-24,45.966575622558594
2015-07-27,45.95748519897461
2015-07-28,46.357418060302734
2015-07-29,46.911903381347656
2015-07-30,47.43001174926758
2015-07-31,48.21173095703125
2015-08-03,47.73906707763672
2015-08-04,46.630126953125
2015-08-05,45.80294418334961
2015-08-06,45.4939079284668
2015-08-07,45.375736236572266
2015-08-10,46.33015441894531
2015-08-11,46.76647186279297
2015-08-12,47.020973205566406
2015-08-13,47.65726089477539
2015-08-14,47.75722885131836
2015-08-17,49.02980041503906
2015-08-18,50.52959442138672
2015-08-19,49.984222412109375
2015-08-20,49.38429260253906
2015-08-21,48.58440399169922
2015-08-24,45.52116775512695
2015-08-25,43.79412841796875
2015-08-26,45.1757698059082
2015-08-27,46.63920593261719
2015-08-28,45.83931350708008
2015-08-31,46.26653289794922
2015-09-01,44.93034744262695
2015-09-02,46.36651611328125
2015-09-03,46.939170837402344
2015-09-04,45.821136474609375
2015-09-08,47.566349029541016
2015-09-09,46.94825744628906
2015-09-10,46.55739974975586
2015-09-11,47.484554290771484
2015-09-14,47.584529876708984
2015-09-15,47.5936279296875
2015-09-16,47.539093017578125
2015-09-17,48.15719223022461
2015-09-18,47.039161682128906
2015-09-21,46.89372634887695
2015-09-22,44.94853210449219
2015-09-23,45.266666412353516
2015-09-24,45.557533264160156
2015-09-25,45.86658477783203
2015-09-28,43.26691436767578
2015-09-29,42.7215576171875
2015-09-30,43.74868392944336
2015-10-01,44.38496398925781
2015-10-02,44.6121940612793
2015-10-05,45.821136474609375
2015-10-06,44.6121940612793
2015-10-07,45.89385223388672
2015-10-08,46.421058654785156
2015-10-09,46.65739440917969
2015-10-12,46.53013610839844
2015-10-13,46.175628662109375
2015-10-14,44.63947296142578
2015-10-15,45.257564544677734
2015-10-16,45.50299835205078
2015-10-19,45.87567138671875
2015-10-20,47.1401481628418
2015-10-21,47.38575744628906
2015-10-22,47.1583366394043
2015-10-23,47.41304397583008
2015-10-26,46.976402282714844
2015-10-27,45.97572708129883
2015-10-28,46.56704330444336
2015-10-29,44.811336517333984
2015-10-30,45.548194885253906
2015-11-02,45.79380798339844
2015-11-03,45.848388671875
2015-11-04,45.46630859375
2015-11-05,44.63850021362305
2015-11-06,44.13815689086914
2015-11-09,43.48318862915039
2015-11-10,44.938697814941406
2015-11-11,45.52088928222656
2015-11-12,44.301910400390625
2015-11-13,43.983516693115234
2015-11-16,45.13882827758789
2015-11-17,45.05695343017578
2015-11-18,45.984825134277344
2015-11-19,46.021240234375
2015-11-20,46.385101318359375
2015-11-23,46.42148971557617
2015-11-24,46.976402282714844
2015-11-25,47.24020767211914
2015-11-27,47.26750946044922
2015-11-30,46.58523178100586
2015-12-01,47.585899353027344
2015-12-02,46.66710662841797
2015-12-03,45.56638717651367
2015-12-04,46.74897766113281
2015-12-07,46.821754455566406
2015-12-08,45.57547378540039
2015-12-09,44.829532623291016
2015-12-10,45.28437423706055
2015-12-11,44.49293899536133
2015-12-14,44.22003936767578
2015-12-15,44.77495574951172
2015-12-16,45.93025588989258
2015-12-17,44.283714294433594
2015-12-18,43.20119094848633
2015-12-21,43.71060562133789
2015-12-22,44.574806213378906
2015-12-23,44.411067962646484
2015-12-24,44.46565246582031
2015-12-28,44.72946548461914
2015-12-29,45.12062454223633
2015-12-30,44.902313232421875
2015-12-31,44.49293899536133
2016-01-04,42.49162673950195
2016-01-05,42.56440353393555
2016-01-06,41.2999382019043
2016-01-07,39.50783157348633
2016-01-08,38.30705261230469
2016-01-11,38.57086944580078
2016-01-12,39.189449310302734
2016-01-13,37.75214767456055
2016-01-14,37.342777252197266
2016-01-15,37.215423583984375
2016-01-19,37.27910232543945
2016-01-20,36.997100830078125
2016-01-21,37.47013854980469
2016-01-22,38.39801788330078
2016-01-25,36.933414459228516
2016-01-26,38.690860748291016
2016-01-27,38.08076858520508
2016-01-28,37.589046478271484
2016-01-29,38.38125228881836
2016-02-01,37.898643493652344
2016-02-02,36.59650421142578
2016-02-03,36.75129318237305
2016-02-04,36.89699172973633
2016-02-05,35.995513916015625
2016-02-08,35.002967834472656
2016-02-09,34.98474884033203
2016-02-10,35.5037956237793
2016-02-11,34.420196533203125
2016-02-12,36.15031814575195
2016-02-16,36.696659088134766
2016-02-17,36.89699172973633
2016-02-18,36.42348861694336
2016-02-19,36.39616775512695
2016-02-22,37.188385009765625
2016-02-23,37.3704833984375
2016-02-24,37.425140380859375
2016-02-25,38.46320724487305
2016-02-26,38.46320724487305
2016-02-29,38.190025329589844
2016-03-01,39.728912353515625
2016-03-02,40.766990661621094
2016-03-03,41.559207916259766
2016-03-04,41.32244873046875
2016-03-07,41.63204574584961
2016-03-08,40.54844665527344
2016-03-09,41.167640686035156
2016-03-10,40.848941802978516
2016-03-11,42.08732986450195
2016-03-14,41.66847610473633
2016-03-15,41.40441131591797
2016-03-16,42.31499099731445
2016-03-17,43.007041931152344
2016-03-18,43.39859390258789
2016-03-21,43.05256652832031
2016-03-22,42.8431282043457
2016-03-23,42.06911849975586
2016-03-24,42.20573043823242
2016-03-28,42.52443313598633
2016-03-29,43.87208938598633
2016-03-30,43.53518295288086
2016-03-31,44.035987854003906
2016-04-01,43.20736312866211
2016-04-04,42.66101837158203
2016-04-05,42.606380462646484
2016-04-06,43.40769958496094
2016-04-07,43.38037109375
2016-04-08,43.33484649658203
2016-04-11,43.170928955078125
2016-04-12,43.37126159667969
2016-04-13,44.30916976928711
2016-04-14,43.990474700927734
2016-04-15,43.635345458984375
2016-04-18,43.49875259399414
2016-04-19,43.0889892578125
2016-04-20,43.52607345581055
2016-04-21,43.844783782958984
2016-04-22,43.098106384277344
2016-04-25,43.01607894897461
2016-04-26,43.27125549316406
2016-04-27,43.47175598144531
2016-04-28,41.740177154541016
2016-04-29,41.293609619140625
2016-05-02,41.749290466308594
2016-05-03,40.755916595458984
2016-05-04,40.500732421875
2016-05-05,40.10884475708008
2016-05-06,39.963016510009766
2016-05-09,39.99947738647461
2016-05-10,40.528076171875
2016-05-11,40.20909118652344
2016-05-12,39.826324462890625
2016-05-13,39.72608184814453
2016-05-16,39.90834045410156
2016-05-17,39.963016510009766
2016-05-18,39.81721496582031
2016-05-19,39.63494110107422
2016-05-20,40.38224792480469
2016-05-23,40.09062194824219
2016-05-24,41.639923095703125
2016-05-25,41.60346603393555
2016-05-26,41.43031311035156
2016-05-27,41.685489654541016
2016-05-31,41.53056716918945
2016-06-01,41.749290466308594
2016-06-02,41.72193908691406
2016-06-03,41.65815353393555
2016-06-06,41.749290466308594
2016-06-07,42.79735565185547
2016-06-08,43.52643585205078
2016-06-09,43.43529510498047
2016-06-10,42.760894775390625
2016-06-13,41.9953498840332
2016-06-14,41.53968048095703
2016-06-15,41.749290466308594
2016-06-16,41.594364166259766
2016-06-17,42.10471725463867
2016-06-20,42.5239372253418
2016-06-21,42.05002975463867
2016-06-22,41.895103454589844
2016-06-23,42.451026916503906
2016-06-24,40.76503372192383
2016-06-27,39.86277770996094
2016-06-28,41.03843688964844
2016-06-29,41.75840377807617
2016-06-30,42.013580322265625
2016-07-01,42.30521011352539
2016-07-05,42.23230743408203
2016-07-06,42.889060974121094
2016-07-07,43.31776809692383
2016-07-08,44.84104537963867
2016-07-11,44.467071533203125
2016-07-12,44.49443054199219
2016-07-13,44.430564880371094
2016-07-14,44.48529815673828
2016-07-15,44.375850677490234
2016-07-18,44.594757080078125
2016-07-19,44.375850677490234
2016-07-20,44.649505615234375
2016-07-21,44.558292388916016
2016-07-22,44.4123420715332
2016-07-25,44.831912994384766
2016-07-26,44.78630828857422
2016-07-27,44.33936309814453
2016-07-28,44.03834915161133
2016-07-29,42.688377380371094
2016-08-01,42.64277648925781
2016-08-02,41.52994918823242
2016-08-03,41.72150421142578
2016-08-04,41.78535461425781
2016-08-05,42.688377380371094
2016-08-08,42.52418899536133
2016-08-09,42.71574020385742
2016-08-10,42.688377380371094
2016-08-11,43.01673889160156
2016-08-12,42.64277648925781
2016-08-15,43.14445495605469
2016-08-16,42.980262756347656
2016-08-17,42.66101837158203
2016-08-18,42.7613525390625
2016-08-19,42.41474151611328
2016-08-22,42.46946334838867
2016-08-23,43.72822952270508
2016-08-24,43.1900634765625
2016-08-25,43.04410934448242
2016-08-26,42.250553131103516
2016-08-29,42.70661926269531
2016-08-30,43.171817779541016
2016-08-31,43.14445495605469
2016-09-01,42.606292724609375
2016-09-02,42.46946334838867
2016-09-06,42.53330993652344
2016-09-07,43.171817779541016
2016-09-08,42.752227783203125
2016-09-09,41.2107048034668
2016-09-12,41.840084075927734
2016-09-13,40.78199768066406
2016-09-14,40.809364318847656
2016-09-15,41.055641174316406
2016-09-16,40.44449234008789
2016-09-19,41.128623962402344
2016-09-20,39.67830276489258
2016-09-21,39.632694244384766
2016-09-22,39.76950454711914
2016-09-23,39.32257080078125
2016-09-26,39.17661666870117
2016-09-27,38.96682357788086
2016-09-28,39.40465545654297
2016-09-29,38.483394622802734
2016-09-30,38.620208740234375
2016-10-03,38.43761444091797
2016-10-04,37.926326751708984
2016-10-05,38.20023727416992
2016-10-06,38.465003967285156
2016-10-07,37.926326751708984
2016-10-10,38.09067916870117
2016-10-11,37.962852478027344
2016-10-12,38.15458679199219
2016-10-13,37.39677810668945
2016-10-14,37.76197814941406
2016-10-17,37.990230560302734
2016-10-18,38.26413345336914
2016-10-19,38.31892776489258
2016-10-20,37.79848861694336
2016-10-21,37.63416290283203
2016-10-24,38.10893630981445
2016-10-25,37.625038146972656
2016-10-26,37.64329147338867
2016-10-27,36.83073043823242
2016-10-28,37.743717193603516
2016-10-31,38.06327819824219
2016-11-01,37.67068862915039
2016-11-02,37.305484771728516
2016-11-03,37.20504379272461
2016-11-04,37.79848861694336
2016-11-07,38.291526794433594
2016-11-08,37.825897216796875
2016-11-09,37.52460861206055
2016-11-10,38.20023727416992
2016-11-11,37.661556243896484
2016-11-14,38.64760208129883
2016-11-15,38.5654411315918
2016-11-16,38.41936111450195
2016-11-17,39.45105743408203
2016-11-18,39.68842697143555
2016-11-21,40.1084098815918
2016-11-22,39.74321746826172
2016-11-23,40.05363082885742
2016-11-25,40.427974700927734
2016-11-28,39.907562255859375
2016-11-29,40.391441345214844
2016-11-30,38.83934020996094
2016-12-01,38.36457061767578
2016-12-02,38.355445861816406
2016-12-05,38.729774475097656
2016-12-06,39.64278030395508
2016-12-07,40.784034729003906
2016-12-08,41.697044372558594
2016-12-09,40.93012237548828
2016-12-12,41.222286224365234
2016-12-13,41.331851959228516
2016-12-14,40.172332763671875
2016-12-15,39.569732666015625
2016-12-16,39.64278030395508
2016-12-19,39.6245231628418
2016-12-20,39.259315490722656
2016-12-21,39.68842697143555
2016-12-22,39.186279296875
2016-12-23,38.85761260986328
2016-12-27,39.58799362182617
2016-12-28,39.40540313720703
2016-12-29,39.168025970458984
2016-12-30,39.195411682128906
2017-01-03,39.186279296875
2017-01-04,40.15406036376953
2017-01-05,40.55577850341797
2017-01-06,39.88928985595703
2017-01-09,39.761474609375
2017-01-10,39.92581558227539
2017-01-11,40.1997184753418
2017-01-12,40.564910888671875
2017-01-13,40.59230422973633
2017-01-17,40.53752517700195
2017-01-18,40.446231842041016
2017-01-19,39.92581558227539
2017-01-20,40.03536605834961
2017-01-23,39.94407272338867
2017-01-24,42.336151123046875
2017-01-25,42.88441848754883
2017-01-26,42.67426300048828
2017-01-27,41.84271240234375
2017-01-30,41.54115676879883
2017-01-31,40.800960540771484
2017-02-01,41.020294189453125
2017-02-02,40.947181701660156
2017-02-03,41.24875259399414
2017-02-06,40.91063690185547
2017-02-07,40.773555755615234
2017-02-08,41.29442596435547
2017-02-09,41.29442596435547
2017-02-10,42.7747688293457
2017-02-13,42.67426300048828
2017-02-14,42.226505279541016
2017-02-15,42.85701370239258
2017-02-16,42.19908142089844
2017-02-17,42.45494842529297
2017-02-21,42.9666633605957
2017-02-22,43.23167037963867
2017-02-23,43.08546447753906
2017-02-24,43.341331481933594
2017-02-27,44.20029830932617
2017-02-28,44.584083557128906
2017-03-01,45.69892120361328
2017-03-02,45.45219039916992
2017-03-03,45.598411560058594
2017-03-06,45.662376403808594
2017-03-07,46.33857345581055
2017-03-08,47.74582290649414
2017-03-09,47.453407287597656
2017-03-10,48.17530822753906
2017-03-13,47.44426727294922
2017-03-14,47.15185546875
2017-03-15,47.63616943359375
2017-03-16,48.403751373291016
2017-03-17,48.275821685791016
2017-03-20,48.138755798339844
2017-03-21,46.850318908691406
2017-03-22,46.33857345581055
2017-03-23,46.47565460205078
2017-03-24,46.64012908935547
2017-03-27,46.58530044555664
2017-03-28,46.932552337646484
2017-03-29,47.06047439575195
2017-03-30,46.877716064453125
2017-03-31,46.77718734741211
2017-04-03,46.52132797241211
2017-04-04,46.27461242675781
2017-04-05,46.27461242675781
2017-04-06,46.52132797241211
2017-04-07,46.3111686706543
2017-04-10,47.04220962524414
2017-04-11,47.44426727294922
2017-04-12,46.86857986450195
2017-04-13,47.32547378540039
2017-04-17,47.83720016479492
2017-04-18,47.910316467285156
2017-04-19,48.065643310546875
2017-04-20,47.41686248779297
2017-04-21,47.52650833129883
2017-04-24,47.12443161010742
2017-04-25,46.329444885253906
2017-04-26,46.5761604309082
2017-04-27,46.7040901184082
2017-04-28,46.18281936645508
2017-05-01,45.99077224731445
2017-05-02,45.89018249511719
2017-05-03,45.47865676879883
2017-05-04,45.524375915527344
2017-05-05,45.53352737426758
2017-05-08,45.58838653564453
2017-05-09,46.329139709472656
2017-05-10,46.246849060058594
2017-05-11,46.63093185424805
2017-05-12,46.08222961425781
2017-05-15,46.66750717163086
2017-05-16,47.0333137512207
2017-05-17,45.97248077392578
2017-05-18,46.731529235839844
2017-05-19,47.691776275634766
2017-05-22,47.96611785888672
2017-05-23,47.21621322631836
2017-05-24,47.53629684448242
2017-05-25,47.30767059326172
2017-05-26,47.12477111816406
2017-05-30,47.08818817138672
2017-05-31,46.923587799072266
2017-06-01,47.490577697753906
2017-06-02,48.222190856933594
2017-06-05,47.94783020019531
2017-06-06,47.746639251708984
2017-06-07,47.92955017089844
2017-06-08,47.682621002197266
2017-06-09,47.55458450317383
2017-06-12,48.18559646606445
2017-06-13,49.063533782958984
2017-06-14,49.31959915161133
2017-06-15,48.56056213378906
2017-06-16,48.40507507324219
2017-06-19,48.23133087158203
2017-06-20,49.26472091674805
2017-06-21,48.69771957397461
2017-06-22,47.92955017089844
2017-06-23,47.664329528808594
2017-06-26,47.97526550292969
2017-06-27,47.63690185546875
2017-06-28,48.34105682373047
2017-06-29,48.19475555419922
2017-06-30,48.761741638183594
2017-07-03,48.066715240478516
2017-07-05,47.9203987121582
2017-07-06,47.435699462890625
2017-07-07,48.90806198120117
2017-07-10,49.93232345581055
2017-07-11,49.1818733215332
2017-07-12,49.19103240966797
2017-07-13,49.23678970336914
2017-07-14,49.447265625
2017-07-17,49.062896728515625
2017-07-18,48.45886993408203
2017-07-19,48.77919387817383
2017-07-20,48.74259567260742
2017-07-21,48.806644439697266
2017-07-24,48.394805908203125
2017-07-25,48.678524017333984
2017-07-26,48.275840759277344
2017-07-27,48.53208923339844
2017-07-28,47.982975006103516
2017-07-31,47.99214553833008
2017-08-01,48.85240173339844
2017-08-02,49.300838470458984
2017-08-03,49.300838470458984
2017-08-04,49.648624420166016
2017-08-07,49.68522262573242
2017-08-08,49.8133544921875
2017-08-09,49.56624221801758
2017-08-10,48.65106201171875
2017-08-11,48.73341369628906
2017-08-14,49.31914138793945
2017-08-15,49.48388671875
2017-08-16,49.50217056274414
2017-08-17,48.394805908203125
2017-08-18,47.47964096069336
2017-08-21,47.69011688232422
2017-08-22,47.52539825439453
2017-08-23,47.2142333984375
2017-08-24,46.848148345947266
2017-08-25,47.23255157470703
2017-08-28,46.601070404052734
2017-08-29,46.207542419433594
2017-08-30,46.40886306762695
2017-08-31,47.36980056762695
2017-09-01,47.36980056762695
2017-09-05,46.710880279541016
2017-09-06,45.804847717285156
2017-09-07,45.64011764526367
2017-09-08,46.25328826904297
2017-09-11,47.351505279541016
2017-09-12,47.73588943481445
2017-09-13,46.866458892822266
2017-09-14,46.573604583740234
2017-09-15,46.957984924316406
2017-09-18,47.31489944458008
2017-09-19,47.41556167602539
2017-09-20,46.18007278442383
2017-09-21,46.207542419433594
2017-09-22,46.01534652709961
2017-09-25,46.244136810302734
2017-09-26,46.83900451660156
2017-09-27,46.967132568359375
2017-09-28,47.79994583129883
2017-09-29,48.321598052978516
2017-10-02,48.339900970458984
2017-10-03,50.65530776977539
2017-10-04,51.625396728515625
2017-10-05,51.314239501953125
2017-10-06,51.14950942993164
2017-10-09,51.43321228027344
2017-10-10,51.469818115234375
2017-10-11,51.78097915649414
2017-10-12,51.295955657958984
2017-10-13,51.26847839355469
2017-10-16,51.1220588684082
2017-10-17,51.22271728515625
2017-10-18,51.53410720825195
2017-10-19,51.97370910644531
2017-10-20,52.66059875488281
2017-10-23,52.4774169921875
2017-10-24,53.12766647338867
2017-10-25,53.06354904174805
2017-10-26,53.53978729248047
2017-10-27,53.12766647338867
2017-10-30,50.9937629699707
2017-10-31,50.98461151123047
2017-11-01,52.16603469848633
2017-11-02,50.46257781982422
2017-11-03,50.022979736328125
2017-11-06,51.415061950683594
2017-11-07,51.726444244384766
2017-11-08,53.63136291503906
2017-11-09,54.887725830078125
2017-11-10,54.68281936645508
2017-11-13,54.22642135620117
2017-11-14,54.54311752319336
2017-11-15,54.0401496887207
2017-11-16,54.1053466796875
2017-11-17,54.85047912597656
2017-11-20,55.0646858215332
2017-11-21,56.37798309326172
2017-11-22,56.45248794555664
2017-11-24,56.83436584472656
2017-11-27,56.582881927490234
2017-11-28,57.318702697753906
2017-11-29,57.914791107177734
2017-11-30,58.4736328125
2017-12-01,58.26873016357422
2017-12-04,58.659915924072266
2017-12-05,57.77509307861328
2017-12-06,56.73190689086914
2017-12-07,57.47703552246094
2017-12-08,57.914791107177734
2017-12-11,57.4490852355957
2017-12-12,57.21622848510742
2017-12-13,56.91819381713867
2017-12-14,56.94613265991211
2017-12-15,57.18830108642578
2017-12-18,58.082454681396484
2017-12-19,57.635379791259766
2017-12-20,58.26873016357422
2017-12-21,59.377105712890625
2017-12-22,59.609954833984375
2017-12-26,59.50749588012695
2017-12-27,59.53544235229492
2017-12-28,59.442298889160156
2017-12-29,58.902076721191406
2018-01-02,60.392330169677734
2018-01-03,62.618404388427734
2018-01-04,62.35759735107422
2018-01-05,62.94438552856445
2018-01-08,62.618404388427734
2018-01-09,62.09678649902344
2018-01-10,63.57774353027344
2018-01-11,64.79786682128906
2018-01-12,64.50914001464844
2018-01-16,64.06206512451172
2018-01-17,65.85970306396484
2018-01-18,65.70133209228516
2018-01-19,66.89356231689453
2018-01-22,66.8097152709961
2018-01-23,66.0645980834961
2018-01-24,65.99940490722656
2018-01-25,63.80935287475586
2018-01-26,63.20360565185547
2018-01-29,60.59419250488281
