,CTAS
2015-05-27,16.731096267700195
2015-05-28,16.754396438598633
2015-05-29,16.717498779296875
2015-06-01,16.767990112304688
2015-06-02,16.690309524536133
2015-06-03,16.740806579589844
2015-06-04,16.56991958618164
2015-06-05,16.59516143798828
2015-06-08,16.542736053466797
2015-06-09,16.60487174987793
2015-06-10,16.773815155029297
2015-06-11,16.78546905517578
2015-06-12,16.709735870361328
2015-06-15,16.381553649902344
2015-06-16,16.564090728759766
2015-06-17,16.616527557373047
2015-06-18,16.791292190551758
2015-06-19,16.855379104614258
2015-06-22,16.99907112121582
2015-06-23,16.97965431213379
2015-06-24,16.80876350402832
2015-06-25,16.668956756591797
2015-06-26,16.585453033447266
2015-06-29,16.360198974609375
2015-06-30,16.426218032836914
2015-07-01,16.56991958618164
2015-07-02,16.546619415283203
2015-07-06,16.52525520324707
2015-07-07,16.455347061157227
2015-07-08,16.26116180419922
2015-07-09,16.34272575378418
2015-07-10,16.515548706054688
2015-07-13,16.70390510559082
2015-07-14,16.754396438598633
2015-07-15,16.715560913085938
2015-07-16,16.851491928100586
2015-07-17,16.612638473510742
2015-07-20,16.719444274902344
2015-07-21,16.542736053466797
2015-07-22,16.882558822631836
2015-07-23,16.649532318115234
2015-07-24,16.360198974609375
2015-07-27,16.26698875427246
2015-07-28,16.470884323120117
2015-07-29,16.558269500732422
2015-07-30,16.55632972717285
2015-07-31,16.602930068969727
2015-08-03,16.725271224975586
2015-08-04,16.884502410888672
2015-08-05,17.01266098022461
2015-08-06,16.936933517456055
2015-08-07,16.977706909179688
2015-08-10,17.1544189453125
2015-08-11,17.07286262512207
2015-08-12,17.05927085876465
2015-08-13,17.105873107910156
2015-08-14,17.183549880981445
2015-08-17,17.309764862060547
2015-08-18,17.25539779663086
2015-08-19,17.01848602294922
2015-08-20,16.8165340423584
2015-08-21,16.4805965423584
2015-08-24,15.832011222839355
2015-08-25,15.773750305175781
2015-08-26,16.3135929107666
2015-08-27,16.602930068969727
2015-08-28,16.577688217163086
2015-08-31,16.50389289855957
2015-09-01,16.129117965698242
2015-09-02,16.43204689025879
2015-09-03,16.523313522338867
2015-09-04,16.26310157775879
2015-09-08,16.77187156677246
2015-09-09,16.51360321044922
2015-09-10,16.546619415283203
2015-09-11,16.653417587280273
2015-09-14,16.567975997924805
2015-09-15,16.80294418334961
2015-09-16,16.764102935791016
2015-09-17,16.824304580688477
2015-09-18,16.781583786010742
2015-09-21,16.95635223388672
2015-09-22,16.70196533203125
2015-09-23,16.812650680541992
2015-09-24,16.729154586791992
2015-09-25,17.16607093811035
2015-09-28,16.651477813720703
2015-09-29,16.466997146606445
2015-09-30,16.651477813720703
2015-10-01,16.600988388061523
2015-10-02,16.760223388671875
2015-10-05,17.010719299316406
2015-10-06,16.649532318115234
2015-10-07,16.960235595703125
2015-10-08,17.33501434326172
2015-10-09,17.441816329956055
2015-10-12,17.67872428894043
2015-10-13,17.76028060913086
2015-10-14,17.608816146850586
2015-10-15,18.07680320739746
2015-10-16,17.97194480895996
2015-10-19,17.99524688720703
2015-10-20,18.014667510986328
2015-10-21,17.736976623535156
2015-10-22,17.936992645263672
2015-10-23,18.15641975402832
2015-10-26,18.16224479675293
2015-10-27,17.993303298950195
2015-10-28,18.055444717407227
2015-10-29,17.93116569519043
2015-10-30,18.07680320739746
2015-11-02,18.137004852294922
2015-11-03,17.95640754699707
2015-11-04,18.611440658569336
2015-11-05,18.473108291625977
2015-11-06,18.487348556518555
2015-11-09,18.46090316772461
2015-11-10,18.574825286865234
2015-11-11,18.627716064453125
2015-11-12,18.344951629638672
2015-11-13,18.20865821838379
2015-11-16,18.196449279785156
2015-11-17,18.220863342285156
2015-11-18,18.587034225463867
2015-11-19,18.462942123413086
2015-11-20,18.574825286865234
2015-11-23,18.749767303466797
2015-11-24,18.648059844970703
2015-11-25,18.711122512817383
2015-11-27,18.717220306396484
2015-11-30,18.631784439086914
2015-12-01,18.947093963623047
2015-12-02,18.72332763671875
2015-12-03,18.34088897705078
2015-12-04,18.851482391357422
2015-12-07,18.717220306396484
2015-12-08,18.818937301635742
2015-12-09,18.558547973632812
2015-12-10,18.621612548828125
2015-12-11,18.287994384765625
2015-12-14,18.290027618408203
2015-12-15,18.37750244140625
2015-12-16,18.560583114624023
2015-12-17,18.41411781311035
2015-12-18,18.00319480895996
2015-12-21,18.147626876831055
2015-12-22,18.538204193115234
2015-12-23,18.617542266845703
2015-12-24,18.621612548828125
2015-12-28,18.719255447387695
2015-12-29,18.88199806213379
2015-12-30,18.76401138305664
2015-12-31,18.521934509277344
2016-01-04,17.960477828979492
2016-01-05,17.98895835876465
2016-01-06,17.907588958740234
2016-01-07,17.673646926879883
2016-01-08,17.215940475463867
2016-01-11,17.35426902770996
2016-01-12,17.667545318603516
2016-01-13,17.252553939819336
2016-01-14,17.40105438232422
2016-01-15,17.0938777923584
2016-01-19,16.986064910888672
2016-01-20,16.75009536743164
2016-01-21,16.341201782226562
2016-01-22,16.770437240600586
2016-01-25,16.650415420532227
2016-01-26,16.855876922607422
2016-01-27,16.835533142089844
2016-01-28,16.9128360748291
2016-01-29,17.478357315063477
2016-02-01,17.517009735107422
2016-02-02,17.340028762817383
2016-02-03,17.240354537963867
2016-02-04,17.325790405273438
2016-02-05,16.949451446533203
2016-02-08,16.81112289428711
2016-02-09,16.984037399291992
2016-02-10,16.94131851196289
2016-02-11,16.705341339111328
2016-02-12,16.886390686035156
2016-02-16,17.083715438842773
2016-02-17,17.00640869140625
2016-02-18,16.9006290435791
2016-02-19,16.96165657043457
2016-02-22,17.21796989440918
2016-02-23,17.07964515686035
2016-02-24,17.13050079345703
2016-02-25,17.246450424194336
2016-02-26,17.262727737426758
2016-02-29,17.08574676513672
2016-03-01,17.486499786376953
2016-03-02,17.50887107849121
2016-03-03,17.641098022460938
2016-03-04,17.69805908203125
2016-03-07,17.88724708557129
2016-03-08,17.830284118652344
2016-03-09,17.746877670288086
2016-03-10,17.84859275817871
2016-03-11,18.119150161743164
2016-03-14,18.206621170043945
2016-03-15,18.231037139892578
2016-03-16,18.273752212524414
2016-03-17,18.310373306274414
2016-03-18,18.40801429748535
2016-03-21,18.344951629638672
2016-03-22,18.379535675048828
2016-03-23,17.551591873168945
2016-03-24,17.80384063720703
2016-03-28,18.033714294433594
2016-03-29,18.23713493347168
2016-03-30,18.25341033935547
2016-03-31,18.269685745239258
2016-04-01,18.32257652282715
2016-04-04,18.08660125732422
2016-04-05,17.97064781188965
2016-04-06,18.094743728637695
2016-04-07,18.090669631958008
2016-04-08,18.170005798339844
2016-04-11,18.127288818359375
2016-04-12,18.273752212524414
2016-04-13,18.428354263305664
2016-04-14,18.361225128173828
2016-04-15,18.310373306274414
2016-04-18,18.371400833129883
2016-04-19,18.403947830200195
2016-04-20,18.34088897705078
2016-04-21,18.137462615966797
2016-04-22,18.247310638427734
2016-04-25,18.198488235473633
2016-04-26,18.273752212524414
2016-04-27,18.302234649658203
2016-04-28,18.161869049072266
2016-04-29,18.263586044311523
2016-05-02,18.30019760131836
2016-05-03,18.229001998901367
2016-05-04,18.275785446166992
2016-05-05,18.29612922668457
2016-05-06,18.511764526367188
2016-05-09,18.605337142944336
2016-05-10,18.694849014282227
2016-05-11,18.60126495361328
2016-05-12,18.652122497558594
2016-05-13,18.617542266845703
2016-05-16,18.66230010986328
2016-05-17,18.566686630249023
2016-05-18,18.540241241455078
2016-05-19,18.597198486328125
2016-05-20,18.725360870361328
2016-05-23,18.7802791595459
2016-05-24,19.140348434448242
2016-05-25,19.085424423217773
2016-05-26,19.111865997314453
2016-05-27,19.343774795532227
2016-05-31,19.2847843170166
2016-06-01,19.286815643310547
2016-06-02,19.42107391357422
2016-06-03,19.32343292236328
2016-06-06,19.364116668701172
2016-06-07,19.309192657470703
2016-06-08,19.355979919433594
2016-06-09,19.43531608581543
2016-06-10,19.227819442749023
2016-06-13,19.14441680908203
2016-06-14,19.14848518371582
2016-06-15,19.130176544189453
2016-06-16,19.240028381347656
2016-06-17,19.12611198425293
2016-06-20,19.172895431518555
2016-06-21,19.2237548828125
2016-06-22,19.244094848632812
2016-06-23,19.46583366394043
2016-06-24,18.985746383666992
2016-06-27,18.63991928100586
2016-06-28,18.97760772705078
2016-06-29,19.457691192626953
2016-06-30,19.962188720703125
2016-07-01,20.122894287109375
2016-07-05,20.24088478088379
2016-07-06,20.200197219848633
2016-07-07,20.09034538269043
2016-07-08,20.267330169677734
2016-07-11,19.949983596801758
2016-07-12,19.834030151367188
2016-07-13,19.831989288330078
2016-07-14,19.91744041442871
2016-07-15,19.8543758392334
2016-07-18,19.86454200744629
2016-07-19,19.817752838134766
2016-07-20,21.736064910888672
2016-07-21,21.827604293823242
2016-07-22,21.9598331451416
2016-07-25,22.01475715637207
2016-07-26,22.04934310913086
2016-07-27,21.961864471435547
2016-07-28,22.006620407104492
2016-07-29,21.82149887084961
2016-08-01,21.849987030029297
2016-08-02,21.634349822998047
2016-08-03,21.628250122070312
2016-08-04,21.67706871032715
2016-08-05,21.74420166015625
2016-08-08,21.675037384033203
2016-08-09,21.72995948791504
2016-08-10,21.843875885009766
2016-08-11,21.870328903198242
2016-08-12,21.837779998779297
2016-08-15,21.85201644897461
2016-08-16,22.98509407043457
2016-08-17,23.526212692260742
2016-08-18,23.168184280395508
2016-08-19,23.147842407226562
2016-08-22,23.19666290283203
2016-08-23,23.298376083374023
2016-08-24,23.2821044921875
2016-08-25,23.60555076599121
2016-08-26,23.538414001464844
2016-08-29,23.67470932006836
2016-08-30,23.808975219726562
2016-08-31,23.904586791992188
2016-09-01,23.94322967529297
2016-09-02,24.17513656616211
2016-09-06,24.238203048706055
2016-09-07,24.065288543701172
2016-09-08,23.839488983154297
2016-09-09,23.151905059814453
2016-09-12,23.339061737060547
2016-09-13,22.97492790222168
2016-09-14,23.01561164855957
2016-09-15,23.208866119384766
2016-09-16,23.05223274230957
2016-09-19,23.05223274230957
2016-09-20,23.16208267211914
2016-09-21,23.334991455078125
2016-09-22,23.414329528808594
2016-09-23,23.22311019897461
2016-09-26,23.025785446166992
2016-09-27,23.074607849121094
2016-09-28,23.631994247436523
2016-09-29,22.653512954711914
2016-09-30,22.905759811401367
2016-10-03,22.869142532348633
2016-10-04,22.67792510986328
2016-10-05,22.564008712768555
2016-10-06,22.734888076782227
2016-10-07,22.470430374145508
2016-10-10,22.535524368286133
2016-10-11,22.238525390625
2016-10-12,22.325998306274414
2016-10-13,22.240562438964844
2016-10-14,22.22428321838379
2016-10-17,22.02086067199707
2016-10-18,22.051372528076172
2016-10-19,21.986276626586914
2016-10-20,21.679107666015625
2016-10-21,21.654693603515625
2016-10-24,21.760475158691406
2016-10-25,21.711652755737305
2016-10-26,21.687238693237305
2016-10-27,21.496021270751953
2016-10-28,21.54891586303711
2016-10-31,21.699445724487305
2016-11-01,21.229537963867188
2016-11-02,21.134748458862305
2016-11-03,21.221290588378906
2016-11-04,21.235715866088867
2016-11-07,21.5963077545166
2016-11-08,21.7652645111084
2016-11-09,22.148527145385742
2016-11-10,22.249488830566406
2016-11-11,22.401966094970703
2016-11-14,22.46790885925293
2016-11-15,22.488510131835938
2016-11-16,22.457605361938477
2016-11-17,22.748138427734375
2016-11-18,23.018064498901367
2016-11-21,23.240602493286133
2016-11-22,23.663009643554688
2016-11-23,23.76190948486328
2016-11-25,24.00299072265625
2016-11-28,23.928815841674805
2016-11-29,23.81548500061035
2016-11-30,23.61355209350586
2016-12-01,23.87936019897461
2016-12-02,24.035959243774414
2016-12-05,24.32443618774414
2016-12-06,24.396549224853516
2016-12-07,24.802474975585938
2016-12-08,24.83956527709961
2016-12-09,24.872533798217773
2016-12-12,24.804536819458008
2016-12-13,24.83956527709961
2016-12-14,24.629390716552734
2016-12-15,24.728296279907227
2016-12-16,24.662363052368164
2016-12-19,24.75714683532715
2016-12-20,24.6809024810791
2016-12-21,24.625268936157227
2016-12-22,24.74477767944336
2016-12-23,23.976211547851562
2016-12-27,24.01535415649414
2016-12-28,23.819610595703125
2016-12-29,23.96796417236328
2016-12-30,23.81136131286621
2017-01-03,23.96796417236328
2017-01-04,24.17195701599121
2017-01-05,23.9597225189209
2017-01-06,24.0462646484375
2017-01-09,23.794878005981445
2017-01-10,23.650646209716797
2017-01-11,23.76190948486328
2017-01-12,23.572341918945312
2017-01-13,23.60531234741211
2017-01-17,23.421926498413086
2017-01-18,23.483741760253906
2017-01-19,23.43634796142578
2017-01-20,23.46519660949707
2017-01-23,23.456954956054688
2017-01-24,23.801061630249023
2017-01-25,24.056564331054688
2017-01-26,24.188438415527344
2017-01-27,24.16783332824707
2017-01-30,23.943239212036133
2017-01-31,23.924692153930664
2017-02-01,23.66506576538086
2017-02-02,23.741304397583008
2017-02-03,23.924692153930664
2017-02-06,23.687734603881836
2017-02-07,23.652706146240234
2017-02-08,23.562040328979492
2017-02-09,23.77015495300293
2017-02-10,24.050382614135742
2017-02-13,24.10601806640625
2017-02-14,24.112201690673828
2017-02-15,24.39861297607422
2017-02-16,24.625268936157227
2017-02-17,24.439821243286133
2017-02-21,24.404796600341797
2017-02-22,24.478975296020508
2017-02-23,24.40273094177246
2017-02-24,24.534603118896484
2017-02-27,24.5428466796875
2017-02-28,24.316186904907227
2017-03-01,24.64999771118164
2017-03-02,24.425397872924805
2017-03-03,24.39861297607422
2017-03-06,24.439821243286133
2017-03-07,24.36976432800293
2017-03-08,24.388307571411133
2017-03-09,24.287349700927734
2017-03-10,24.5263614654541
2017-03-13,24.54697036743164
2017-03-14,24.4068546295166
2017-03-15,24.614967346191406
2017-03-16,24.56963539123535
2017-03-17,25.729707717895508
2017-03-20,25.61431884765625
2017-03-21,25.505107879638672
2017-03-22,25.626686096191406
2017-03-23,25.95224380493164
2017-03-24,25.783283233642578
2017-03-27,25.781225204467773
2017-03-28,26.003755569458008
2017-03-29,26.053207397460938
2017-03-30,26.164480209350586
2017-03-31,26.073816299438477
2017-04-03,25.704980850219727
2017-04-04,25.72352409362793
2017-04-05,25.503047943115234
2017-04-06,25.387664794921875
2017-04-07,25.253725051879883
2017-04-10,25.27433204650879
2017-04-11,25.33614730834961
2017-04-12,25.21663475036621
2017-04-13,25.07240104675293
2017-04-17,25.34027099609375
2017-04-18,25.214580535888672
2017-04-19,25.272275924682617
2017-04-20,25.364994049072266
2017-04-21,25.373239517211914
2017-04-24,25.849218368530273
2017-04-25,25.779155731201172
2017-04-26,25.59783172607422
2017-04-27,25.53807830810547
2017-04-28,25.235183715820312
2017-05-01,25.051795959472656
2017-05-02,25.09918975830078
2017-05-03,24.907556533813477
2017-05-04,25.1259765625
2017-05-05,25.34233283996582
2017-05-08,24.913740158081055
2017-05-09,25.035314559936523
2017-05-10,25.02295684814453
2017-05-11,25.249605178833008
2017-05-12,25.200159072875977
2017-05-15,25.214580535888672
2017-05-16,25.255786895751953
2017-05-17,24.761266708374023
2017-05-18,24.84574317932129
2017-05-19,24.93640899658203
2017-05-22,25.08477020263672
2017-05-23,25.218700408935547
2017-05-24,25.692617416381836
2017-05-25,25.86982536315918
2017-05-26,25.789466857910156
2017-05-30,25.704980850219727
2017-05-31,25.93781852722168
2017-06-01,26.154176712036133
2017-06-02,26.432344436645508
2017-06-05,26.088233947753906
2017-06-06,25.68025779724121
2017-06-07,25.65140724182129
2017-06-08,25.482444763183594
2017-06-09,25.48862648010254
2017-06-12,26.024364471435547
2017-06-13,26.220109939575195
2017-06-14,26.366409301757812
2017-06-15,26.33138084411621
2017-06-16,26.87947654724121
2017-06-19,27.064926147460938
2017-06-20,26.801179885864258
2017-06-21,26.70639419555664
2017-06-22,26.61367416381836
2017-06-23,26.665180206298828
2017-06-26,26.683727264404297
2017-06-27,25.92545509338379
2017-06-28,26.119144439697266
2017-06-29,25.622562408447266
2017-06-30,25.970787048339844
2017-07-03,25.96048355102539
2017-07-05,25.987276077270508
2017-07-06,25.494810104370117
2017-07-07,25.989328384399414
2017-07-10,26.073816299438477
2017-07-11,25.927520751953125
2017-07-12,26.20157241821289
2017-07-13,26.05939292907715
2017-07-14,26.0511474609375
2017-07-17,26.001697540283203
2017-07-18,25.843036651611328
2017-07-19,25.979032516479492
2017-07-20,26.123268127441406
2017-07-21,28.52376937866211
2017-07-24,28.474323272705078
2017-07-25,28.290937423706055
2017-07-26,28.25179100036621
2017-07-27,27.985980987548828
2017-07-28,27.942707061767578
2017-07-31,27.78610610961914
2017-08-01,27.924163818359375
2017-08-02,27.8170108795166
2017-08-03,27.639808654785156
2017-08-04,27.8170108795166
2017-08-07,27.70368766784668
2017-08-08,27.485265731811523
2017-08-09,27.46672248840332
2017-08-10,26.953655242919922
2017-08-11,26.854755401611328
2017-08-14,27.394609451293945
2017-08-15,27.435819625854492
2017-08-16,27.47496795654297
2017-08-17,27.031957626342773
2017-08-18,27.324556350708008
2017-08-21,27.58417510986328
2017-08-22,27.870582580566406
2017-08-23,27.621267318725586
2017-08-24,27.446121215820312
2017-08-25,27.573881149291992
2017-08-28,27.582117080688477
2017-08-29,27.398727416992188
2017-08-30,27.563573837280273
2017-08-31,27.819074630737305
2017-09-01,27.72635269165039
2017-09-05,27.464664459228516
2017-09-06,27.48733139038086
2017-09-07,27.433765411376953
2017-09-08,27.553264617919922
2017-09-11,27.8170108795166
2017-09-12,27.751075744628906
2017-09-13,27.868528366088867
2017-09-14,27.736650466918945
2017-09-15,27.641870498657227
2017-09-18,27.672779083251953
2017-09-19,27.765504837036133
2017-09-20,28.13021469116211
2017-09-21,28.32183837890625
2017-09-22,28.15700340270996
2017-09-25,28.202335357666016
2017-09-26,28.043670654296875
2017-09-27,29.673538208007812
2017-09-28,29.418039321899414
2017-09-29,29.72917366027832
2017-10-02,29.96613311767578
2017-10-03,30.36794090270996
2017-10-04,30.330842971801758
2017-10-05,30.49774742126465
2017-10-06,30.718225479125977
2017-10-09,30.825374603271484
2017-10-10,30.957246780395508
2017-10-11,31.045846939086914
2017-10-12,31.218931198120117
2017-10-13,31.307540893554688
2017-10-16,31.159175872802734
2017-10-17,31.124147415161133
2017-10-18,31.14681625366211
2017-10-19,31.10354232788086
2017-10-20,31.361103057861328
2017-10-23,31.214815139770508
2017-10-24,31.082944869995117
2017-10-25,30.940767288208008
2017-10-26,31.22718048095703
2017-10-27,31.22923469543457
2017-10-30,30.7470703125
2017-10-31,30.70998191833496
2017-11-01,30.314367294311523
2017-11-02,30.402969360351562
2017-11-03,30.571928024291992
2017-11-06,30.40709114074707
2017-11-07,30.468896865844727
2017-11-08,30.827428817749023
2017-11-09,31.322805404663086
2017-11-10,31.467117309570312
2017-11-13,31.736345291137695
2017-11-14,32.13478469848633
2017-11-15,32.199405670166016
2017-11-16,32.33079147338867
2017-11-17,32.07448959350586
2017-11-20,31.930192947387695
2017-11-21,31.785877227783203
2017-11-22,31.738492965698242
2017-11-24,31.81387710571289
2017-11-27,31.867725372314453
2017-11-28,32.744319915771484
2017-11-29,33.11046600341797
2017-11-30,33.90952682495117
2017-12-01,33.92245101928711
2017-12-04,34.18307113647461
2017-12-05,33.659690856933594
2017-12-06,33.707069396972656
2017-12-07,34.03014373779297
2017-12-08,34.28429412841797
2017-12-11,34.10123062133789
2017-12-12,33.85568618774414
2017-12-13,33.877220153808594
2017-12-14,33.85352325439453
2017-12-15,34.03014373779297
2017-12-18,34.43505859375
2017-12-19,34.24338150024414
2017-12-20,34.26490783691406
2017-12-21,34.38552474975586
2017-12-22,33.78245162963867
2017-12-26,33.496002197265625
2017-12-27,33.60369873046875
2017-12-28,33.7329216003418
2017-12-29,33.562767028808594
2018-01-02,33.78245162963867
2018-01-03,34.120601654052734
2018-01-04,34.7129020690918
2018-01-05,34.81412887573242
2018-01-08,34.870121002197266
2018-01-09,34.723663330078125
2018-01-10,34.531986236572266
2018-01-11,34.90243911743164
2018-01-12,34.55998611450195
2018-01-16,34.723663330078125
2018-01-17,35.03597640991211
2018-01-18,34.84858703613281
2018-01-19,35.33535385131836
2018-01-22,35.56796646118164
2018-01-23,35.516273498535156
2018-01-24,35.53349685668945
2018-01-25,35.878108978271484
2018-01-26,36.1344108581543
2018-01-29,35.75318908691406
2018-01-30,35.714420318603516
2018-01-31,36.2808723449707
2018-02-01,35.57657241821289
2018-02-02,34.852901458740234
2018-02-05,33.698455810546875
2018-02-06,33.67476272583008
2018-02-07,33.728607177734375
2018-02-08,32.16064453125
2018-02-09,32.895084381103516
2018-02-12,33.25476837158203
2018-02-13,33.61445617675781
2018-02-14,35.399959564208984
2018-02-15,35.95564651489258
2018-02-16,35.994415283203125
2018-02-20,35.89318084716797
2018-02-21,36.041805267333984
2018-02-22,35.985801696777344
2018-02-23,36.61255645751953
2018-02-26,36.784854888916016
2018-02-27,36.8300895690918
2018-02-28,36.75685501098633
2018-03-01,36.51994705200195
2018-03-02,36.6017951965332
2018-03-05,36.91839599609375
2018-03-06,37.04547119140625
2018-03-07,37.08639144897461
2018-03-08,37.09501266479492
2018-03-09,38.402374267578125
2018-03-12,38.03838348388672
2018-03-13,37.93499755859375
2018-03-14,37.39223098754883
2018-03-15,37.32546615600586
2018-03-16,37.32115936279297
2018-03-19,37.258697509765625
2018-03-20,37.157466888427734
2018-03-21,37.323307037353516
2018-03-22,35.1307373046875
2018-03-23,36.151641845703125
2018-03-26,36.825782775878906
2018-03-27,36.52640914916992
2018-03-28,36.41009521484375
2018-03-29,36.73963165283203
2018-04-02,36.06765365600586
2018-04-03,36.578094482421875
2018-04-04,36.49840545654297
2018-04-05,36.98085403442383
2018-04-06,35.912574768066406
2018-04-09,36.112876892089844
2018-04-10,36.685791015625
2018-04-11,36.644859313964844
2018-04-12,37.08208465576172
2018-04-13,36.649169921875
2018-04-16,37.24147415161133
2018-04-17,37.4654655456543
2018-04-18,37.558082580566406
2018-04-19,37.51069259643555
2018-04-20,37.28670120239258
2018-04-23,37.28670120239258
2018-04-24,36.93777847290039
2018-04-25,36.87101745605469
2018-04-26,37.23716735839844
2018-04-27,37.32761764526367
2018-04-30,36.679317474365234
2018-05-01,37.11869812011719
2018-05-02,36.7999382019043
2018-05-03,37.26301193237305
2018-05-04,37.741153717041016
2018-05-07,37.853145599365234
2018-05-08,38.04484176635742
2018-05-09,38.52729797363281
2018-05-10,39.19065856933594
2018-05-11,39.61066818237305
2018-05-14,39.472816467285156
2018-05-15,39.446964263916016
2018-05-16,39.231590270996094
2018-05-17,39.25312423706055
2018-05-18,39.38235855102539
2018-05-21,39.50727081298828
2018-05-22,38.95589065551758
2018-05-23,38.93220520019531
2018-05-24,39.12389373779297
2018-05-25,38.949432373046875
2018-05-29,38.90205383300781
2018-05-30,39.446964263916016
2018-05-31,39.25312423706055
2018-06-01,39.750648498535156
2018-06-04,40.235260009765625
2018-06-05,40.88571548461914
2018-06-06,41.12261962890625
2018-06-07,40.722023010253906
2018-06-08,41.24109649658203
2018-06-11,41.03432846069336
2018-06-12,41.417701721191406
2018-06-13,41.417701721191406
2018-06-14,41.2583122253418
2018-06-15,41.03216552734375
2018-06-18,41.144168853759766
2018-06-19,41.0407829284668
2018-06-20,40.982627868652344
2018-06-21,40.80602264404297
2018-06-22,40.62725067138672
2018-06-25,39.9703483581543
2018-06-26,40.1878776550293
2018-06-27,39.7054328918457
2018-06-28,39.96603012084961
2018-06-29,39.860496520996094
2018-07-02,40.631553649902344
2018-07-03,40.29341506958008
2018-07-05,40.7931022644043
2018-07-06,41.19586181640625
2018-07-09,41.5490837097168
2018-07-10,41.63093185424805
2018-07-11,41.68907928466797
2018-07-12,42.01214599609375
2018-07-13,42.15215301513672
2018-07-16,41.46076583862305
2018-07-17,41.83985137939453
2018-07-18,41.46723937988281
2018-07-19,41.714927673339844
2018-07-20,43.84504318237305
2018-07-23,44.17888259887695
2018-07-24,44.581642150878906
2018-07-25,45.06840133666992
2018-07-26,44.96932601928711
2018-07-27,44.15949630737305
2018-07-30,43.664119720458984
2018-07-31,44.04103469848633
2018-08-01,44.3619499206543
2018-08-02,44.83794021606445
2018-08-03,44.566558837890625
2018-08-06,45.27085494995117
2018-08-07,45.49485778808594
2018-08-08,45.402252197265625
2018-08-09,45.53147506713867
2018-08-10,45.44316101074219
2018-08-13,45.161014556884766
2018-08-14,45.29024124145508
2018-08-15,45.53362274169922
2018-08-16,45.6456184387207
2018-08-17,45.82870101928711
2018-08-20,45.84808349609375
2018-08-21,45.64777374267578
2018-08-22,45.75115966796875
2018-08-23,45.744693756103516
2018-08-24,45.796382904052734
2018-08-27,45.669315338134766
2018-08-28,45.89546585083008
2018-08-29,46.14961624145508
2018-08-30,45.942848205566406
2018-08-31,45.95576858520508
2018-09-04,46.423152923583984
2018-09-05,46.227149963378906
2018-09-06,46.608367919921875
2018-09-07,46.57176208496094
2018-09-10,46.186222076416016
2018-09-11,46.34776306152344
2018-09-12,45.856693267822266
2018-09-13,45.95576858520508
2018-09-14,46.19484329223633
2018-09-17,45.76192092895508
2018-09-18,46.28099060058594
2018-09-19,45.40654754638672
2018-09-20,45.59392547607422
