,WTW
2014-10-29,90.56745910644531
2014-10-30,90.34192657470703
2014-10-31,91.40184783935547
2014-11-03,90.79297637939453
2014-11-04,90.72532653808594
2014-11-05,92.01075744628906
2014-11-06,93.95021057128906
2014-11-07,94.67186737060547
2014-11-10,95.30326843261719
2014-11-11,94.40122985839844
2014-11-12,93.07069396972656
2014-11-13,93.61192321777344
2014-11-14,93.79234313964844
2014-11-17,94.13060760498047
2014-11-18,95.23565673828125
2014-11-19,95.75433349609375
2014-11-20,96.18281555175781
2014-11-21,96.45342254638672
2014-11-24,97.4457015991211
2014-11-25,96.5887451171875
2014-11-26,96.74658966064453
2014-11-28,96.31813049316406
2014-12-01,95.66412353515625
2014-12-02,96.5887451171875
2014-12-03,98.03204345703125
2014-12-04,98.61840057373047
2014-12-05,99.09198760986328
2014-12-08,99.81360626220703
2014-12-09,99.22728729248047
2014-12-10,97.96437072753906
2014-12-11,98.09971618652344
2014-12-12,96.7691650390625
2014-12-15,98.09971618652344
2014-12-16,97.89674377441406
2014-12-17,100.64804077148438
2014-12-18,100.7833480834961
2014-12-19,101.4824447631836
2014-12-22,101.55008697509766
2014-12-23,102.2041015625
2014-12-24,102.11389923095703
2014-12-26,102.06878662109375
2014-12-29,102.40931701660156
2014-12-30,102.84066772460938
2014-12-31,101.72827911376953
2015-01-02,101.13800811767578
2015-01-05,100.41155242919922
2015-01-06,99.91211700439453
2015-01-07,101.3423080444336
2015-01-08,102.50013732910156
2015-01-09,101.59205627441406
2015-01-12,100.68399047851562
2015-01-13,100.7974624633789
2015-01-14,99.91211700439453
2015-01-15,99.66234588623047
2015-01-16,99.70777893066406
2015-01-20,98.11863708496094
2015-01-21,97.89159393310547
2015-01-22,98.68618774414062
2015-01-23,98.1413345336914
2015-01-26,98.9359130859375
2015-01-27,97.89159393310547
2015-01-28,97.2559585571289
2015-01-29,99.18565368652344
2015-01-30,98.30023956298828
2015-02-02,99.798583984375
2015-02-03,101.22879791259766
2015-02-04,101.88717651367188
2015-02-05,102.13692474365234
2015-02-06,101.9098892211914
2015-02-09,101.75096893310547
2015-02-10,102.13692474365234
2015-02-11,108.69781494140625
2015-02-12,109.83292388916016
2015-02-13,108.58431243896484
2015-02-17,108.26648712158203
2015-02-18,107.83513641357422
2015-02-19,108.37998962402344
2015-02-20,108.4026870727539
2015-02-23,108.4026870727539
2015-02-24,108.3572769165039
2015-02-25,108.10758209228516
2015-02-26,107.94866180419922
2015-02-27,108.3345947265625
2015-03-02,109.21996307373047
2015-03-03,109.1064453125
2015-03-04,107.83513641357422
2015-03-05,108.44811248779297
2015-03-06,107.17676544189453
2015-03-09,107.92595672607422
2015-03-10,106.94975280761719
2015-03-11,108.3572769165039
2015-03-12,109.31078338623047
2015-03-13,109.58322143554688
2015-03-16,111.4902114868164
2015-03-17,111.46749114990234
2015-03-18,112.05776977539062
2015-03-19,111.67181396484375
2015-03-20,111.62638092041016
2015-03-23,111.26317596435547
2015-03-24,110.4231948852539
2015-03-25,109.40157318115234
2015-03-26,109.08373260498047
2015-03-27,109.6778335571289
2015-03-30,111.11737060546875
2015-03-31,110.08915710449219
2015-04-01,110.52328491210938
2015-04-02,110.7746353149414
2015-04-06,111.89425659179688
2015-04-07,111.82571411132812
2015-04-08,112.16845703125
2015-04-09,112.32839965820312
2015-04-10,112.71685028076172
2015-04-13,113.0138931274414
2015-04-14,113.65365600585938
2015-04-15,113.2195053100586
2015-04-16,112.6025619506836
2015-04-17,111.68860626220703
2015-04-20,111.96281433105469
2015-04-21,111.84857177734375
2015-04-22,111.43730163574219
2015-04-23,112.00851440429688
2015-04-24,112.85394287109375
2015-04-27,112.09992218017578
2015-04-28,112.6939926147461
2015-04-29,112.1912841796875
2015-04-30,111.11737060546875
2015-05-01,111.23162841796875
2015-05-04,109.44937133789062
2015-05-05,108.87810516357422
2015-05-06,108.44398498535156
2015-05-07,109.47219848632812
2015-05-08,109.42649841308594
2015-05-11,108.64962005615234
2015-05-12,108.00981903076172
2015-05-13,107.71277618408203
2015-05-14,108.83245086669922
2015-05-15,108.30687713623047
2015-05-18,110.50041198730469
2015-05-19,110.88886260986328
2015-05-20,111.1630630493164
2015-05-21,110.45471954345703
2015-05-22,110.7746353149414
2015-05-26,109.65501403808594
2015-05-27,109.74641418457031
2015-05-28,109.5407485961914
2015-05-29,108.44398498535156
2015-06-01,108.78672790527344
2015-06-02,108.76387023925781
2015-06-03,108.87810516357422
2015-06-04,107.82707977294922
2015-06-05,108.14692687988281
2015-06-08,108.12409973144531
2015-06-09,107.8498764038086
2015-06-10,108.6724853515625
2015-06-11,109.92919158935547
2015-06-12,108.83245086669922
2015-06-15,108.48966217041016
2015-06-16,108.80960083007812
2015-06-17,109.06088256835938
2015-06-18,109.74641418457031
2015-06-19,108.71817016601562
2015-06-22,108.80960083007812
2015-06-23,108.80960083007812
2015-06-24,107.80418395996094
2015-06-25,106.86734771728516
2015-06-26,107.23539733886719
2015-06-29,104.42915344238281
2015-06-30,107.87944030761719
2015-07-01,107.78743743896484
2015-07-02,107.8104248046875
2015-07-06,108.47748565673828
2015-07-07,108.08647155761719
2015-07-08,107.23539733886719
2015-07-09,107.67243194580078
2015-07-10,108.08647155761719
2015-07-13,108.24747467041016
2015-07-14,108.1094741821289
2015-07-15,107.99446105957031
2015-07-16,108.08647155761719
2015-07-17,108.1094741821289
2015-07-20,107.69541931152344
2015-07-21,107.02838134765625
2015-07-22,106.93635559082031
2015-07-23,106.93635559082031
2015-07-24,106.2232894897461
2015-07-27,105.87828063964844
2015-07-28,106.24629211425781
2015-07-29,107.8104248046875
2015-07-30,107.23539733886719
2015-07-31,106.93635559082031
2015-08-03,107.83344268798828
2015-08-04,107.94845581054688
2015-08-05,108.43148040771484
2015-08-06,106.5453109741211
2015-08-07,106.4302978515625
2015-08-10,106.77535247802734
2015-08-11,105.60222625732422
2015-08-12,105.418212890625
2015-08-13,105.44120788574219
2015-08-14,106.3843002319336
2015-08-17,106.86734771728516
2015-08-18,106.75235748291016
2015-08-19,105.6482162475586
2015-08-20,104.63616943359375
2015-08-21,102.6579818725586
2015-08-24,99.48370361328125
2015-08-25,98.5406265258789
2015-08-26,99.18465423583984
2015-08-27,101.27787017822266
2015-08-28,99.75973510742188
2015-08-31,99.11566925048828
2015-09-01,97.71256256103516
2015-09-02,98.05756378173828
2015-09-03,98.08059692382812
2015-09-04,97.20649719238281
2015-09-08,99.8287353515625
2015-09-09,99.92073822021484
2015-09-10,99.2767105102539
2015-09-11,97.87357330322266
2015-09-14,97.18350982666016
2015-09-15,97.85057067871094
2015-09-16,98.74766540527344
2015-09-17,98.1725845336914
2015-09-18,96.28641510009766
2015-09-21,97.114501953125
2015-09-22,96.4934310913086
2015-09-23,96.24042510986328
2015-09-24,94.23924255371094
2015-09-25,94.69931030273438
2015-09-28,93.79540252685547
2015-09-29,94.09669494628906
2015-09-30,94.95423889160156
2015-10-01,94.9773941040039
2015-10-02,96.15939331054688
2015-10-05,97.6427001953125
2015-10-06,97.71224212646484
2015-10-07,97.804931640625
2015-10-08,97.89765167236328
2015-10-09,97.5963363647461
2015-10-12,97.804931640625
2015-10-13,97.57316589355469
2015-10-14,96.36799621582031
2015-10-15,97.52679443359375
2015-10-16,97.73540496826172
2015-10-19,97.54999542236328
2015-10-20,98.75516510009766
2015-10-21,99.1955337524414
2015-10-22,99.96035766601562
2015-10-23,101.9072036743164
2015-10-26,102.11577606201172
2015-10-27,102.23165130615234
2015-10-28,103.8308334350586
2015-10-29,103.877197265625
2015-10-30,103.3904800415039
2015-11-02,105.03599548339844
2015-11-03,104.13212585449219
2015-11-04,104.24800872802734
2015-11-05,104.94331359863281
2015-11-06,102.30117797851562
2015-11-09,102.09259033203125
2015-11-10,102.1621322631836
2015-11-11,102.6719970703125
2015-11-12,101.58272552490234
2015-11-13,101.489990234375
2015-11-16,103.07726287841797
2015-11-17,103.38069915771484
2015-11-18,104.24433135986328
2015-11-19,105.64485168457031
2015-11-20,106.671875
2015-11-23,108.25911712646484
2015-11-24,108.09573364257812
2015-11-25,107.62889862060547
2015-11-27,107.67558288574219
2015-11-30,107.27875518798828
2015-12-01,107.2320785522461
2015-12-02,107.67558288574219
2015-12-03,106.1583480834961
2015-12-04,109.02942657470703
2015-12-07,108.4225082397461
2015-12-08,105.73819732666016
2015-12-09,104.73451232910156
2015-12-10,104.96793365478516
2015-12-11,108.93603515625
2015-12-14,106.4151382446289
2015-12-15,107.55885314941406
2015-12-16,108.35250854492188
2015-12-17,107.67558288574219
2015-12-18,107.79226684570312
2015-12-21,108.11907958984375
2015-12-22,108.11907958984375
2015-12-23,109.1461181640625
2015-12-24,109.51956939697266
2015-12-28,109.82301330566406
2015-12-29,114.81816864013672
2015-12-30,114.23458862304688
2015-12-31,113.37094116210938
2016-01-04,110.1264419555664
2016-01-05,110.8841323852539
2016-01-06,110.8841323852539
2016-01-07,101.28837585449219
2016-01-08,102.75991821289062
2016-01-11,101.30601501464844
2016-01-12,101.81710052490234
2016-01-13,99.4379653930664
2016-01-14,100.78614807128906
2016-01-15,99.15599060058594
2016-01-19,97.26154327392578
2016-01-20,96.30988311767578
2016-01-21,96.92669677734375
2016-01-22,98.64495086669922
2016-01-25,97.03244018554688
2016-01-26,97.8078384399414
2016-01-27,97.55232238769531
2016-01-28,99.2000503540039
2016-01-29,100.86544799804688
2016-02-01,100.89188385009766
2016-02-02,97.42012023925781
2016-02-03,100.49537658691406
2016-02-04,101.95804595947266
2016-02-05,100.46891021728516
2016-02-08,97.9488525390625
2016-02-09,97.49942779541016
2016-02-10,94.74144744873047
2016-02-11,94.39778137207031
2016-02-12,95.02339172363281
2016-02-16,97.60517883300781
2016-02-17,98.01931762695312
2016-02-18,98.33655548095703
2016-02-19,97.21746063232422
2016-02-22,99.60540771484375
2016-02-23,98.59207153320312
2016-02-24,98.30130004882812
2016-02-25,99.46440124511719
2016-02-26,99.34986114501953
2016-02-29,99.85209655761719
2016-03-01,101.78184509277344
2016-03-02,102.90088653564453
2016-03-03,103.09477233886719
2016-03-04,103.26214599609375
2016-03-07,103.05069732666016
2016-03-08,102.83924102783203
2016-03-09,102.64537811279297
2016-03-10,102.93616485595703
2016-03-11,106.28451538085938
2016-03-14,106.29331970214844
2016-03-15,106.3550033569336
2016-03-16,106.46073150634766
2016-03-17,109.28925323486328
2016-03-18,106.85726165771484
2016-03-21,107.01588439941406
2016-03-22,107.03350830078125
2016-03-23,105.19190216064453
2016-03-24,105.21834564208984
2016-03-28,104.61033630371094
2016-03-29,104.38030242919922
2016-03-30,105.05269622802734
2016-03-31,104.9819107055664
2016-04-01,106.10553741455078
2016-04-04,104.08834075927734
2016-04-05,100.92101287841797
2016-04-06,102.15962219238281
2016-04-07,100.45209503173828
2016-04-08,100.33708953857422
2016-04-11,101.42530822753906
2016-04-12,102.44276428222656
2016-04-13,104.38914489746094
2016-04-14,104.15027618408203
2016-04-15,104.79611206054688
2016-04-18,107.28221893310547
2016-04-19,107.65377044677734
2016-04-20,108.211181640625
2016-04-21,108.83051300048828
2016-04-22,109.52058410644531
2016-04-25,109.0870590209961
2016-04-26,110.06026458740234
2016-04-27,110.31683349609375
2016-04-28,109.83908081054688
2016-04-29,110.50262451171875
2016-05-02,111.4404525756836
2016-05-03,111.7146987915039
2016-05-04,111.97126770019531
2016-05-05,112.94449615478516
2016-05-06,107.54759216308594
2016-05-09,109.21094512939453
2016-05-10,111.04232788085938
2016-05-11,109.89214324951172
2016-05-12,109.60906219482422
2016-05-13,108.79508972167969
2016-05-16,109.62675476074219
2016-05-17,109.18438720703125
2016-05-18,110.8299789428711
2016-05-19,110.697265625
2016-05-20,111.09538269042969
2016-05-23,111.43157958984375
2016-05-24,112.02436065673828
2016-05-25,111.88280487060547
2016-05-26,112.01549530029297
2016-05-27,113.16565704345703
2016-05-31,113.26297760009766
2016-06-01,113.30721282958984
2016-06-02,113.9088363647461
2016-06-03,112.78522491455078
2016-06-06,112.96216583251953
2016-06-07,114.35121154785156
2016-06-08,114.15653228759766
2016-06-09,114.6431655883789
2016-06-10,112.36939239501953
2016-06-13,111.00691986083984
2016-06-14,110.55571746826172
2016-06-15,109.83023071289062
2016-06-16,110.44953918457031
2016-06-17,110.883056640625
2016-06-20,111.7146987915039
2016-06-21,112.65252685546875
2016-06-22,111.90936279296875
2016-06-23,112.93563842773438
2016-06-24,103.52213287353516
2016-06-27,100.32826232910156
2016-06-28,104.45084381103516
2016-06-29,107.50726318359375
2016-06-30,110.44815063476562
2016-07-01,110.17269134521484
2016-07-05,109.71070861816406
2016-07-06,110.9456787109375
2016-07-07,110.56362915039062
2016-07-08,111.11451721191406
2016-07-11,111.5232162475586
2016-07-12,113.015869140625
2016-07-13,112.3228530883789
2016-07-14,111.98524475097656
2016-07-15,110.6969223022461
2016-07-18,110.15492248535156
2016-07-19,110.3237533569336
2016-07-20,110.17269134521484
2016-07-21,109.5774154663086
2016-07-22,110.11940002441406
2016-07-25,110.17269134521484
2016-07-26,109.95947265625
2016-07-27,110.41260528564453
2016-07-28,109.94169616699219
2016-07-29,109.83509826660156
2016-08-01,110.03054809570312
2016-08-02,109.43527221679688
2016-08-03,110.01277923583984
2016-08-04,110.25264739990234
2016-08-05,106.54766845703125
2016-08-08,107.14298248291016
2016-08-09,107.71160888671875
2016-08-10,108.23580169677734
2016-08-11,109.06211853027344
2016-08-12,107.92484283447266
2016-08-15,107.9781265258789
2016-08-16,107.93372344970703
2016-08-17,108.33354187011719
2016-08-18,108.89328002929688
2016-08-19,109.03544616699219
2016-08-22,109.23981475830078
2016-08-23,109.38194274902344
2016-08-24,108.58229064941406
2016-08-25,108.58229064941406
2016-08-26,109.27534484863281
2016-08-29,110.10162353515625
2016-08-30,110.11940002441406
2016-08-31,110.18159484863281
2016-09-01,110.92791748046875
2016-09-02,112.42059326171875
2016-09-06,113.42459869384766
2016-09-07,114.21533203125
2016-09-08,111.4343490600586
2016-09-09,108.43128204345703
2016-09-12,111.2833251953125
2016-09-13,109.36418914794922
2016-09-14,108.66227722167969
2016-09-15,111.1678237915039
2016-09-16,110.12828063964844
2016-09-19,110.77690124511719
2016-09-20,111.66535186767578
2016-09-21,114.08209991455078
2016-09-22,114.77510833740234
2016-09-23,113.8066177368164
2016-09-26,113.72667694091797
2016-09-27,114.52631378173828
2016-09-28,114.14285278320312
2016-09-29,115.74809265136719
2016-09-30,118.40565490722656
2016-10-03,117.81709289550781
2016-10-04,117.33553314208984
2016-10-05,117.68334197998047
2016-10-06,117.79924774169922
2016-10-07,116.88067626953125
2016-10-10,116.84503173828125
2016-10-11,114.80274963378906
2016-10-12,115.8372573852539
2016-10-13,114.07149505615234
2016-10-14,114.48171997070312
2016-10-17,113.34019470214844
2016-10-18,114.16065979003906
2016-10-19,114.82953643798828
2016-10-20,113.6880111694336
2016-10-21,113.07267761230469
2016-10-24,113.5185546875
2016-10-25,112.7694320678711
2016-10-26,112.46624755859375
2016-10-27,112.03816223144531
2016-10-28,112.05599975585938
2016-10-31,112.27896881103516
2016-11-01,110.87881469726562
2016-11-02,109.66594696044922
2016-11-03,110.29021453857422
2016-11-04,104.1456298828125
2016-11-07,104.95719146728516
2016-11-08,105.93817901611328
2016-11-09,105.23365020751953
2016-11-10,109.04166412353516
2016-11-11,108.33715057373047
2016-11-14,109.23787689208984
2016-11-15,109.98696899414062
2016-11-16,109.39838409423828
2016-11-17,111.11959838867188
2016-11-18,111.31580352783203
2016-11-21,110.4864273071289
2016-11-22,111.31580352783203
2016-11-23,111.08393859863281
2016-11-25,111.74388885498047
2016-11-28,110.91448211669922
2016-11-29,110.92339324951172
2016-11-30,110.91448211669922
2016-12-01,108.28364562988281
2016-12-02,106.9637451171875
2016-12-05,108.33715057373047
2016-12-06,111.26227569580078
2016-12-07,111.25334930419922
2016-12-08,109.69271087646484
2016-12-09,109.50542449951172
2016-12-12,108.09636688232422
2016-12-13,110.99474334716797
2016-12-14,109.03276824951172
2016-12-15,109.130859375
2016-12-16,109.09518432617188
2016-12-19,110.25452423095703
2016-12-20,110.44180297851562
2016-12-21,109.68379211425781
2016-12-22,109.5589370727539
2016-12-23,111.0215072631836
2016-12-27,110.83419036865234
2016-12-28,109.56294250488281
2016-12-29,109.37493133544922
2016-12-30,109.47342681884766
2017-01-03,110.3328857421875
2017-01-04,111.69365692138672
2017-01-05,112.76798248291016
2017-01-06,113.50210571289062
2017-01-09,112.81275939941406
2017-01-10,113.00077819824219
2017-01-11,112.58000946044922
2017-01-12,112.56206512451172
2017-01-13,111.66682434082031
2017-01-17,112.2039794921875
2017-01-18,112.95598602294922
2017-01-19,112.34720611572266
2017-01-20,112.86644744873047
2017-01-23,112.45465087890625
2017-01-24,112.95598602294922
2017-01-25,114.20938110351562
2017-01-26,114.21832275390625
2017-01-27,113.19772338867188
2017-01-30,112.4188461303711
2017-01-31,112.0249252319336
2017-02-01,111.28184509277344
2017-02-02,112.12339782714844
2017-02-03,112.13237762451172
2017-02-06,110.71784210205078
2017-02-07,110.51191711425781
2017-02-08,110.10904693603516
2017-02-09,109.7061767578125
2017-02-10,111.07592010498047
2017-02-13,112.03387451171875
2017-02-14,112.06072998046875
2017-02-15,112.29348754882812
2017-02-16,113.16191101074219
2017-02-17,114.90767669677734
2017-02-21,114.37052154541016
2017-02-22,113.69905853271484
2017-02-23,113.84232330322266
2017-02-24,114.67491912841797
2017-02-27,114.80921936035156
2017-02-28,114.97929382324219
2017-03-01,117.31596374511719
2017-03-02,115.95516204833984
2017-03-03,116.34907531738281
2017-03-06,114.90767669677734
2017-03-07,114.26307678222656
2017-03-08,113.4215316772461
2017-03-09,113.57373809814453
2017-03-10,114.5764389038086
2017-03-13,115.42692565917969
2017-03-14,115.50752258300781
2017-03-15,116.3580322265625
2017-03-16,115.75818634033203
2017-03-17,116.34907531738281
2017-03-20,116.55497741699219
2017-03-21,115.65969848632812
2017-03-22,115.80297088623047
2017-03-23,115.65074157714844
2017-03-24,116.27743530273438
2017-03-27,116.40279388427734
2017-03-28,118.11273193359375
2017-03-29,117.708251953125
2017-03-30,117.90599060058594
2017-03-31,117.65434265136719
2017-04-03,116.79139709472656
2017-04-04,117.14197540283203
2017-04-05,116.80038452148438
2017-04-06,116.55767059326172
2017-04-07,115.4700698852539
2017-04-10,114.8408432006836
2017-04-11,114.28353881835938
2017-04-12,113.51050567626953
2017-04-13,113.74419403076172
2017-04-17,115.62285614013672
2017-04-18,115.15544891357422
2017-04-19,115.2812728881836
2017-04-20,116.72847747802734
2017-04-21,115.10152435302734
2017-04-24,116.92623901367188
2017-04-25,118.46329498291016
2017-04-26,119.12847900390625
2017-04-27,119.59588623046875
2017-04-28,119.20938110351562
2017-05-01,119.7576904296875
2017-05-02,120.18914031982422
2017-05-03,120.45879364013672
2017-05-04,127.94644927978516
2017-05-05,129.6183624267578
2017-05-08,129.69931030273438
2017-05-09,127.7397689819336
2017-05-10,127.60492706298828
2017-05-11,128.05435180664062
2017-05-12,127.92854309082031
2017-05-15,128.0633087158203
2017-05-16,128.22512817382812
2017-05-17,126.40943145751953
2017-05-18,125.70828247070312
2017-05-19,125.89705657958984
2017-05-22,126.45438385009766
2017-05-23,126.93976593017578
2017-05-24,128.32400512695312
2017-05-25,130.15769958496094
2017-05-26,130.33750915527344
2017-05-30,130.3734588623047
2017-05-31,131.80267333984375
2017-06-01,131.80267333984375
2017-06-02,132.29705810546875
2017-06-05,132.18023681640625
2017-06-06,130.6880645751953
2017-06-07,130.67007446289062
2017-06-08,130.79595947265625
2017-06-09,130.93077087402344
2017-06-12,131.45216369628906
2017-06-13,132.29705810546875
2017-06-14,133.01611328125
2017-06-15,133.41165161132812
2017-06-16,134.5172882080078
2017-06-19,134.44540405273438
2017-06-20,134.44540405273438
2017-06-21,133.573486328125
2017-06-22,130.38246154785156
2017-06-23,130.6610565185547
2017-06-26,130.40943908691406
2017-06-27,130.2566375732422
2017-06-28,132.4759521484375
2017-06-29,132.3587188720703
2017-06-30,131.23097229003906
2017-07-03,132.0699920654297
2017-07-05,131.25804138183594
2017-07-06,130.843017578125
2017-07-07,132.0068817138672
2017-07-10,131.90756225585938
2017-07-11,130.3648681640625
2017-07-12,131.14974975585938
2017-07-13,131.45654296875
2017-07-14,132.1511688232422
2017-07-17,133.4503173828125
2017-07-18,132.72854614257812
2017-07-19,132.37673950195312
2017-07-20,132.9270477294922
2017-07-21,133.17967224121094
2017-07-24,134.49685668945312
2017-07-25,135.20956420898438
2017-07-26,133.98263549804688
2017-07-27,132.64736938476562
2017-07-28,135.43508911132812
2017-07-31,134.31642150878906
2017-08-01,134.98399353027344
2017-08-02,134.30735778808594
2017-08-03,132.8368682861328
2017-08-04,135.00209045410156
2017-08-07,134.9479522705078
2017-08-08,135.02015686035156
2017-08-09,134.6412353515625
2017-08-10,133.49546813964844
2017-08-11,134.551025390625
2017-08-14,136.50872802734375
2017-08-15,136.1117401123047
2017-08-16,135.33584594726562
2017-08-17,133.56759643554688
2017-08-18,133.91944885253906
2017-08-21,134.36155700683594
2017-08-22,134.8667449951172
2017-08-23,133.87432861328125
2017-08-24,133.84725952148438
2017-08-25,134.31642150878906
2017-08-28,133.5225067138672
2017-08-29,133.40521240234375
2017-08-30,133.31500244140625
2017-08-31,133.946533203125
2017-09-01,133.6127166748047
2017-09-05,133.0443115234375
2017-09-06,133.17967224121094
2017-09-07,133.39620971679688
2017-09-08,136.9868621826172
2017-09-11,136.7071990966797
2017-09-12,137.6815643310547
2017-09-13,137.92515563964844
2017-09-14,137.51014709472656
2017-09-15,138.15966796875
2017-09-18,137.22140502929688
2017-09-19,136.9868621826172
2017-09-20,137.50112915039062
2017-09-21,136.5628204345703
2017-09-22,137.77175903320312
2017-09-25,138.5025177001953
2017-09-26,139.71141052246094
2017-09-27,140.58656311035156
2017-09-28,140.7947998046875
2017-09-29,139.61795043945312
2017-10-02,140.75856018066406
2017-10-03,140.2154083251953
2017-10-04,140.04342651367188
2017-10-05,140.5413055419922
2017-10-06,140.3331298828125
2017-10-09,140.0252685546875
2017-10-10,141.1749725341797
2017-10-11,141.18402099609375
2017-10-12,141.60951232910156
2017-10-13,142.6595916748047
2017-10-16,143.89077758789062
2017-10-17,143.88168334960938
2017-10-18,144.6602020263672
2017-10-19,145.90040588378906
2017-10-20,147.39410400390625
2017-10-23,148.48040771484375
2017-10-24,147.81053161621094
2017-10-25,147.77432250976562
2017-10-26,147.39410400390625
2017-10-27,146.30776977539062
2017-10-30,145.75558471679688
2017-10-31,145.81895446777344
2017-11-01,145.66510009765625
2017-11-02,142.56002807617188
2017-11-03,144.47012329101562
2017-11-06,145.91856384277344
2017-11-07,146.28970336914062
2017-11-08,145.7375030517578
2017-11-09,146.19915771484375
2017-11-10,146.2625274658203
2017-11-13,146.1901092529297
2017-11-14,146.678955078125
2017-11-15,147.240234375
2017-11-16,144.77789306640625
2017-11-17,144.9046630859375
2017-11-20,144.74166870117188
2017-11-21,144.6602020263672
2017-11-22,143.7458953857422
2017-11-24,144.4067840576172
2017-11-27,143.48341369628906
2017-11-28,144.29811096191406
2017-11-29,143.99940490722656
2017-11-30,145.5654754638672
2017-12-01,146.60655212402344
2017-12-04,143.4652862548828
2017-12-05,142.41514587402344
2017-12-06,142.21603393554688
2017-12-07,140.69520568847656
2017-12-08,140.73141479492188
2017-12-11,140.56846618652344
2017-12-12,140.49603271484375
2017-12-13,138.44110107421875
