,VMC
2014-10-23,55.40058517456055
2014-10-24,56.32944869995117
2014-10-27,54.96833801269531
2014-10-28,55.65808868408203
2014-10-29,54.6280632019043
2014-10-30,55.44657897949219
2014-10-31,56.75249099731445
2014-11-03,57.38706970214844
2014-11-04,58.39868927001953
2014-11-05,59.014869689941406
2014-11-06,59.5666618347168
2014-11-07,59.87935256958008
2014-11-10,60.16444396972656
2014-11-11,60.100067138671875
2014-11-12,60.20123291015625
2014-11-13,60.31160354614258
2014-11-14,60.98295211791992
2014-11-17,60.69784927368164
2014-11-18,61.709495544433594
2014-11-19,62.23366928100586
2014-11-20,62.546382904052734
2014-11-21,63.09819030761719
2014-11-24,63.153411865234375
2014-11-25,62.21452331542969
2014-11-26,61.78190231323242
2014-11-28,60.84300994873047
2014-12-01,59.370269775390625
2014-12-02,60.20790100097656
2014-12-03,61.73588180541992
2014-12-04,62.05803298950195
2014-12-05,61.3676872253418
2014-12-08,60.06061935424805
2014-12-09,60.778587341308594
2014-12-10,58.13684844970703
2014-12-11,58.03559112548828
2014-12-12,57.42808532714844
2014-12-15,56.618072509765625
2014-12-16,57.179561614990234
2014-12-17,58.90084457397461
2014-12-18,60.226318359375
2014-12-19,61.46895980834961
2014-12-22,60.83382034301758
2014-12-23,61.017940521240234
2014-12-24,60.9995231628418
2014-12-26,61.07316207885742
2014-12-29,61.53337478637695
2014-12-30,61.12836456298828
2014-12-31,60.502445220947266
2015-01-02,61.65304183959961
2015-01-05,59.950157165527344
2015-01-06,59.81209945678711
2015-01-07,60.94428634643555
2015-01-08,62.849647521972656
2015-01-09,62.85883331298828
2015-01-12,62.8220329284668
2015-01-13,62.002830505371094
2015-01-14,62.352596282958984
2015-01-15,60.9534912109375
2015-01-16,61.57018280029297
2015-01-20,61.6622428894043
2015-01-21,62.573509216308594
2015-01-22,64.35922241210938
2015-01-23,64.19353485107422
2015-01-26,64.91150665283203
2015-01-27,64.64457702636719
2015-01-28,64.46048736572266
2015-01-29,65.66626739501953
2015-01-30,64.90232849121094
2015-02-02,65.75833129882812
2015-02-03,66.10808563232422
2015-02-04,65.78594207763672
2015-02-05,68.12394714355469
2015-02-06,69.24691772460938
2015-02-09,70.1121597290039
2015-02-10,71.57573699951172
2015-02-11,71.7966079711914
2015-02-12,73.09446716308594
2015-02-13,73.51788330078125
2015-02-17,74.33711242675781
2015-02-18,74.62245178222656
2015-02-19,74.79736328125
2015-02-20,74.53961944580078
2015-02-23,73.84005737304688
2015-02-24,74.30950927734375
2015-02-25,75.92230987548828
2015-02-26,75.93153381347656
2015-02-27,76.49370574951172
2015-03-02,77.87612915039062
2015-03-03,78.12499237060547
2015-03-04,77.96826934814453
2015-03-05,78.30927276611328
2015-03-06,78.10652923583984
2015-03-09,77.7378921508789
2015-03-10,75.96839904785156
2015-03-11,76.71488189697266
2015-03-12,78.42908477783203
2015-03-13,77.9775161743164
2015-03-16,78.43830871582031
2015-03-17,78.42908477783203
2015-03-18,79.04658508300781
2015-03-19,77.59963989257812
2015-03-20,77.46139526367188
2015-03-23,77.70100402832031
2015-03-24,78.46592712402344
2015-03-25,77.36003112792969
2015-03-26,77.42455291748047
2015-03-27,77.5719985961914
2015-03-30,78.69638061523438
2015-03-31,77.69181060791016
2015-04-01,77.6180648803711
2015-04-02,77.70100402832031
2015-04-06,77.8484878540039
2015-04-07,76.70570373535156
2015-04-08,76.67802429199219
2015-04-09,76.30018615722656
2015-04-10,76.80705261230469
2015-04-13,76.5213623046875
2015-04-14,76.72412872314453
2015-04-15,77.2402114868164
2015-04-16,76.2633056640625
2015-04-17,75.50758361816406
2015-04-20,75.3601303100586
2015-04-21,74.99148559570312
2015-04-22,74.56755065917969
2015-04-23,75.8762435913086
2015-04-24,76.92686462402344
2015-04-27,76.60430908203125
2015-04-28,76.57666015625
2015-04-29,76.55823516845703
2015-04-30,78.81617736816406
2015-05-01,81.4058837890625
2015-05-04,81.19391632080078
2015-05-05,78.79773712158203
2015-05-06,80.50271606445312
2015-05-07,82.48418426513672
2015-05-08,83.37814331054688
2015-05-11,84.13388061523438
2015-05-12,83.15694427490234
2015-05-13,83.74678802490234
2015-05-14,85.4517822265625
2015-05-15,84.77899169921875
2015-05-18,84.95408630371094
2015-05-19,85.1015396118164
2015-05-20,84.73291015625
2015-05-21,84.74214172363281
2015-05-22,84.49303436279297
2015-05-26,83.29364776611328
2015-05-27,83.93025970458984
2015-05-28,83.49658966064453
2015-05-29,82.97071075439453
2015-06-01,82.63858032226562
2015-06-02,83.21981811523438
2015-06-03,82.24185943603516
2015-06-04,81.76209259033203
2015-06-05,82.2234115600586
2015-06-08,81.69749450683594
2015-06-09,81.26386260986328
2015-06-10,82.68472290039062
2015-06-11,82.53709411621094
2015-06-12,82.01123809814453
2015-06-15,80.9870834350586
2015-06-16,80.99632263183594
2015-06-17,80.70110321044922
2015-06-18,82.0019760131836
2015-06-19,82.38027954101562
2015-06-22,82.8876724243164
2015-06-23,82.26951599121094
2015-06-24,80.9501724243164
2015-06-25,79.87996673583984
2015-06-26,79.78770446777344
2015-06-29,77.63801574707031
2015-06-30,77.43502807617188
2015-07-01,78.71746826171875
2015-07-02,78.76361846923828
2015-07-06,79.20645141601562
2015-07-07,79.76002502441406
2015-07-08,78.78206634521484
2015-07-09,79.27104187011719
2015-07-10,83.3674545288086
2015-07-13,83.43202209472656
2015-07-14,83.02610778808594
2015-07-15,82.14038848876953
2015-07-16,83.68115234375
2015-07-17,84.57606506347656
2015-07-20,86.75346374511719
2015-07-21,86.26445770263672
2015-07-22,86.6242904663086
2015-07-23,84.77906036376953
2015-07-24,82.8415756225586
2015-07-27,81.4115219116211
2015-07-28,82.2510986328125
2015-07-29,84.06864166259766
2015-07-30,84.41921997070312
2015-07-31,83.97637939453125
2015-08-03,82.72161102294922
2015-08-04,88.61711120605469
2015-08-05,89.89032745361328
2015-08-06,87.9251708984375
2015-08-07,87.1963119506836
2015-08-10,88.55255126953125
2015-08-11,88.7831802368164
2015-08-12,89.73348999023438
2015-08-13,89.39212036132812
2015-08-14,90.20403289794922
2015-08-17,91.1635513305664
2015-08-18,91.3849868774414
2015-08-19,89.30906677246094
2015-08-20,86.16297149658203
2015-08-21,84.6574935913086
2015-08-24,81.59112548828125
2015-08-25,79.43913269042969
2015-08-26,80.75065612792969
2015-08-27,84.61134338378906
2015-08-28,85.35944366455078
2015-08-31,86.4677734375
2015-09-01,84.89762115478516
2015-09-02,88.29649353027344
2015-09-03,89.98670196533203
2015-09-04,88.02864837646484
2015-09-08,90.98417663574219
2015-09-09,91.10425567626953
2015-09-10,90.7440414428711
2015-09-11,91.55681610107422
2015-09-14,92.21257019042969
2015-09-15,92.4434814453125
2015-09-16,93.54256439208984
2015-09-17,93.46865844726562
2015-09-18,91.39057922363281
2015-09-21,92.20333862304688
2015-09-22,89.82967376708984
2015-09-23,86.55091094970703
2015-09-24,85.27632904052734
2015-09-25,84.98999786376953
2015-09-28,80.03948211669922
2015-09-29,78.64485168457031
2015-09-30,82.38541412353516
2015-10-01,85.83045196533203
2015-10-02,88.30573272705078
2015-10-05,88.1302490234375
2015-10-06,85.85818481445312
2015-10-07,87.23435974121094
2015-10-08,88.19490814208984
2015-10-09,87.64997863769531
2015-10-12,87.00344848632812
2015-10-13,84.05714416503906
2015-10-14,83.02273559570312
2015-10-15,84.50048828125
2015-10-16,84.4358139038086
2015-10-19,82.58863067626953
2015-10-20,82.36695861816406
2015-10-21,81.36945343017578
2015-10-22,86.18144989013672
2015-10-23,87.28053283691406
2015-10-26,84.97154235839844
2015-10-27,84.60206604003906
2015-10-28,87.52067565917969
2015-10-29,87.59457397460938
2015-10-30,89.20162200927734
2015-11-02,89.29400634765625
2015-11-03,87.54837799072266
2015-11-04,89.62647247314453
2015-11-05,93.82888793945312
2015-11-06,94.34610748291016
2015-11-09,92.94222259521484
2015-11-10,92.4434814453125
2015-11-11,93.82888793945312
2015-11-12,91.45520782470703
2015-11-13,91.60298919677734
2015-11-16,93.90277099609375
2015-11-17,93.8104019165039
2015-11-18,95.21427917480469
2015-11-19,96.74746704101562
2015-11-20,97.71817779541016
2015-11-23,97.5517578125
2015-11-24,96.82141876220703
2015-11-25,95.5733642578125
2015-11-27,96.13729095458984
2015-11-30,94.91697692871094
2015-12-01,95.8876953125
2015-12-02,95.27751922607422
2015-12-03,91.16356658935547
2015-12-04,92.0233383178711
2015-12-07,90.534912109375
2015-12-08,90.8769760131836
2015-12-09,87.56731414794922
2015-12-10,88.40862274169922
2015-12-11,87.1605224609375
2015-12-14,87.53958892822266
2015-12-15,88.33466339111328
2015-12-16,90.18360137939453
2015-12-17,87.54884338378906
2015-12-18,86.7537841796875
2015-12-21,88.18670654296875
2015-12-22,88.2791748046875
2015-12-23,89.53645324707031
2015-12-24,89.50875091552734
2015-12-28,88.58424377441406
2015-12-29,89.26837158203125
2015-12-30,88.37162017822266
2015-12-31,87.79845428466797
2016-01-04,85.44099426269531
2016-01-05,85.56117248535156
2016-01-06,83.57351684570312
2016-01-07,81.63211822509766
2016-01-08,79.73690032958984
2016-01-11,79.37637329101562
2016-01-12,80.16218566894531
2016-01-13,77.2408218383789
2016-01-14,78.86790466308594
2016-01-15,77.50891876220703
2016-01-19,76.28857421875
2016-01-20,75.43804931640625
2016-01-21,76.02973175048828
2016-01-22,78.92337036132812
2016-01-25,76.6306381225586
2016-01-26,77.86945343017578
2016-01-27,77.34249877929688
2016-01-28,76.95420837402344
2016-01-29,81.5396728515625
2016-02-01,80.49501037597656
2016-02-02,80.36556243896484
2016-02-03,81.37325286865234
2016-02-04,86.68904113769531
2016-02-05,86.56888580322266
2016-02-08,82.48265075683594
2016-02-09,84.137451171875
2016-02-10,86.05115509033203
2016-02-11,83.19450378417969
2016-02-12,85.07121276855469
2016-02-16,86.21756744384766
2016-02-17,88.14051818847656
2016-02-18,87.01262664794922
2016-02-19,87.71525573730469
2016-02-22,88.98446655273438
2016-02-23,87.52992248535156
2016-02-24,90.18881225585938
2016-02-25,90.77249145507812
2016-02-26,91.46729278564453
2016-02-29,91.28203582763672
2016-03-01,94.14474487304688
2016-03-02,94.7191162109375
2016-03-03,95.15453338623047
2016-03-04,94.2744369506836
2016-03-07,95.44170379638672
2016-03-08,94.61720275878906
2016-03-09,95.01556396484375
2016-03-10,95.62701416015625
2016-03-11,96.47007751464844
2016-03-14,96.11802673339844
2016-03-15,95.90495300292969
2016-03-16,95.9605484008789
2016-03-17,96.98888397216797
2016-03-18,97.66516876220703
2016-03-21,97.19270324707031
2016-03-22,97.22974395751953
2016-03-23,96.905517578125
2016-03-24,97.37799835205078
2016-03-28,97.8226547241211
2016-03-29,98.13768005371094
2016-03-30,97.73001098632812
2016-03-31,97.80414581298828
2016-04-01,99.32351684570312
2016-04-04,98.20250701904297
2016-04-05,97.79488372802734
2016-04-06,98.81398010253906
2016-04-07,98.06356048583984
2016-04-08,100.05540466308594
2016-04-11,98.70281219482422
2016-04-12,98.70281219482422
2016-04-13,98.92515563964844
2016-04-14,98.7398681640625
2016-04-15,99.12895965576172
2016-04-18,100.12952423095703
2016-04-19,99.87937927246094
2016-04-20,100.7131576538086
2016-04-21,100.0183334350586
2016-04-22,100.87991333007812
2016-04-25,101.03741455078125
2016-04-26,101.1763916015625
2016-04-27,102.68646240234375
2016-04-28,100.68537139892578
2016-04-29,99.71263122558594
2016-05-02,101.03741455078125
2016-05-03,105.36389923095703
2016-05-04,104.00203704833984
2016-05-05,106.07725524902344
