,JKHY
2014-05-01,48.65448760986328
2014-05-02,49.36407470703125
2014-05-05,49.51299285888672
2014-05-06,50.038612365722656
2014-05-07,50.21381759643555
2014-05-08,50.318946838378906
2014-05-09,50.20505905151367
2014-05-12,51.046043395996094
2014-05-13,50.76572036743164
2014-05-14,49.99481964111328
2014-05-15,49.69580841064453
2014-05-16,49.91566467285156
2014-05-19,50.54884338378906
2014-05-20,50.091548919677734
2014-05-21,50.443328857421875
2014-05-22,50.689552307128906
2014-05-23,50.962181091308594
2014-05-27,50.95338821411133
2014-05-28,50.93578338623047
2014-05-29,51.28756332397461
2014-05-30,50.997344970703125
2014-06-02,51.199607849121094
2014-06-03,50.81267166137695
2014-06-04,50.9269905090332
2014-06-05,51.269981384277344
2014-06-06,51.40188980102539
2014-06-09,51.973506927490234
2014-06-10,52.043853759765625
2014-06-11,51.973506927490234
2014-06-12,51.62173843383789
2014-06-13,51.938331604003906
2014-06-16,51.85039138793945
2014-06-17,52.298885345458984
2014-06-18,52.298885345458984
2014-06-19,52.096622467041016
2014-06-20,51.885562896728516
2014-06-23,52.33406066894531
2014-06-24,51.876766204833984
2014-06-25,51.9910888671875
2014-06-26,51.762454986572266
2014-06-27,52.290096282958984
2014-06-30,52.263702392578125
2014-07-01,52.74737548828125
2014-07-02,52.56271743774414
2014-07-03,52.95845031738281
2014-07-07,52.97602844238281
2014-07-08,52.791351318359375
2014-07-09,52.465980529785156
2014-07-10,52.05263900756836
2014-07-11,52.45719528198242
2014-07-14,52.501155853271484
2014-07-15,52.25492477416992
2014-07-16,52.25492477416992
2014-07-17,52.14938735961914
2014-07-18,52.835330963134766
2014-07-21,52.501155853271484
2014-07-22,52.87929916381836
2014-07-23,52.87929916381836
2014-07-24,53.01122283935547
2014-07-25,52.51873779296875
2014-07-28,52.4044075012207
2014-07-29,51.98230743408203
2014-07-30,52.51873779296875
2014-07-31,51.313941955566406
2014-08-01,51.32271194458008
2014-08-04,51.81520462036133
2014-08-05,51.243587493896484
2014-08-06,51.14686584472656
2014-08-07,50.14431381225586
2014-08-08,50.77750015258789
2014-08-11,50.821468353271484
2014-08-12,50.7159309387207
2014-08-13,50.66316604614258
2014-08-14,50.02119445800781
2014-08-15,49.634254455566406
2014-08-18,50.46090316772461
2014-08-19,50.60161590576172
2014-08-20,50.42573165893555
2014-08-21,50.645591735839844
2014-08-22,50.328983306884766
2014-08-25,50.79507827758789
2014-08-26,50.9269905090332
2014-08-27,50.856651306152344
2014-08-28,50.77750015258789
2014-08-29,50.83906173706055
2014-09-02,51.12045669555664
2014-09-03,51.261695861816406
2014-09-04,51.2352180480957
2014-09-05,51.2352180480957
2014-09-08,51.18227005004883
2014-09-09,51.085147857666016
2014-09-10,51.50006103515625
2014-09-11,51.37645721435547
2014-09-12,51.146949768066406
2014-09-15,50.802677154541016
2014-09-16,51.04100799560547
2014-09-17,50.820316314697266
2014-09-18,51.03219223022461
2014-09-19,50.78501892089844
2014-09-22,49.955230712890625
2014-09-23,49.54033279418945
2014-09-24,50.12295913696289
2014-09-25,48.975364685058594
2014-09-26,49.0018424987793
2014-09-29,49.46971130371094
2014-09-30,49.13426971435547
2014-10-01,48.913570404052734
2014-10-02,49.1960563659668
2014-10-03,49.60212326049805
2014-10-06,49.478538513183594
2014-10-07,48.8606071472168
2014-10-08,49.593299865722656
2014-10-09,48.30447006225586
2014-10-10,47.2628173828125
2014-10-13,46.58308792114258
2014-10-14,46.600746154785156
2014-10-15,47.67770004272461
2014-10-16,47.942543029785156
2014-10-17,48.242679595947266
2014-10-20,48.38391876220703
2014-10-21,49.6374397277832
2014-10-22,49.84046173095703
2014-10-23,50.40544128417969
2014-10-24,50.83799743652344
2014-10-27,50.811500549316406
2014-10-28,51.99439239501953
2014-10-29,51.870811462402344
2014-10-30,52.37399673461914
2014-10-31,52.80653381347656
2014-11-03,52.96543502807617
2014-11-04,53.03604507446289
2014-11-05,53.95412063598633
2014-11-06,53.927635192871094
2014-11-07,53.230247497558594
2014-11-10,53.751094818115234
2014-11-11,53.706939697265625
2014-11-12,53.698116302490234
2014-11-13,53.40681076049805
2014-11-14,53.1949577331543
2014-11-17,53.230247497558594
2014-11-18,53.55686950683594
2014-11-19,53.52156066894531
2014-11-20,53.75990676879883
2014-11-21,53.96293640136719
2014-11-24,54.39549255371094
2014-11-25,54.351356506347656
2014-11-26,54.46611785888672
2014-11-28,54.448402404785156
2014-12-01,54.581298828125
2014-12-02,54.54585266113281
2014-12-03,54.83820724487305
2014-12-04,55.04196548461914
2014-12-05,54.96223831176758
2014-12-08,54.917938232421875
2014-12-09,54.9976692199707
2014-12-10,54.57242965698242
2014-12-11,54.82933807373047
2014-12-12,54.49269104003906
2014-12-15,54.7053108215332
2014-12-16,54.386390686035156
2014-12-17,55.14827346801758
2014-12-18,56.15821838378906
2014-12-19,56.02532196044922
2014-12-22,56.14051055908203
2014-12-23,56.31768798828125
2014-12-24,56.25567626953125
2014-12-26,56.15821838378906
2014-12-29,56.406272888183594
2014-12-30,55.79499435424805
2014-12-31,55.05082321166992
2015-01-02,55.11283874511719
2015-01-05,54.5989990234375
2015-01-06,54.404090881347656
2015-01-07,54.88249206542969
2015-01-08,56.01646041870117
2015-01-09,55.405181884765625
2015-01-12,55.812713623046875
2015-01-13,56.264530181884766
2015-01-14,55.972171783447266
2015-01-15,55.38746643066406
2015-01-16,56.28225326538086
2015-01-20,55.892433166503906
2015-01-21,55.989906311035156
2015-01-22,57.363059997558594
2015-01-23,56.82264709472656
2015-01-26,56.70748519897461
2015-01-27,55.98104476928711
2015-01-28,55.476051330566406
2015-01-29,55.50263595581055
2015-01-30,54.36867141723633
2015-02-02,54.88249206542969
2015-02-03,55.919010162353516
2015-02-04,55.31660079956055
2015-02-05,56.831520080566406
2015-02-06,56.3265380859375
2015-02-09,55.989906311035156
2015-02-10,56.97325897216797
2015-02-11,57.17701721191406
2015-02-12,57.81486892700195
2015-02-13,58.27556610107422
2015-02-17,58.585628509521484
2015-02-18,59.17033386230469
2015-02-19,59.09059143066406
2015-02-20,59.58671188354492
2015-02-23,59.1968994140625
2015-02-24,59.56013870239258
2015-02-25,59.223480224609375
2015-02-26,58.85139846801758
2015-02-27,58.2466926574707
2015-03-02,59.62507629394531
2015-03-03,59.20709991455078
2015-03-04,58.878082275390625
2015-03-05,59.58948516845703
2015-03-06,59.029258728027344
2015-03-09,59.438316345214844
2015-03-10,58.664649963378906
2015-03-11,59.10929489135742
2015-03-12,60.05191421508789
2015-03-13,59.233795166015625
2015-03-16,60.1764030456543
2015-03-17,60.185298919677734
2015-03-18,61.23463439941406
2015-03-19,61.67036437988281
2015-03-20,62.22172164916992
2015-03-23,62.257286071777344
2015-03-24,61.69703674316406
2015-03-25,60.887821197509766
2015-03-26,61.216835021972656
2015-03-27,61.074562072753906
2015-03-30,61.954933166503906
2015-03-31,62.15057373046875
2015-04-01,61.901573181152344
2015-04-02,61.972721099853516
2015-04-06,62.32841491699219
2015-04-07,61.6525764465332
2015-04-08,61.42137145996094
2015-04-09,60.843345642089844
2015-04-10,60.49652099609375
2015-04-13,60.60323715209961
2015-04-14,60.83445739746094
2015-04-15,60.1319465637207
2015-04-16,59.87405014038086
2015-04-17,59.304927825927734
2015-04-20,59.669517517089844
2015-04-21,60.203086853027344
2015-04-22,60.49652099609375
2015-04-23,60.59434509277344
2015-04-24,59.98076629638672
2015-04-27,59.802921295166016
2015-04-28,60.425384521484375
2015-04-29,59.98965835571289
2015-04-30,59.144866943359375
2015-05-01,59.54502868652344
2015-05-04,59.75844955444336
2015-05-05,58.94032287597656
2015-05-06,59.660614013671875
2015-05-07,58.69134521484375
2015-05-08,57.87321472167969
2015-05-11,57.93547439575195
2015-05-12,57.80207443237305
2015-05-13,57.81096267700195
2015-05-14,58.344520568847656
2015-05-15,57.82875442504883
2015-05-18,58.415653228759766
2015-05-19,58.353424072265625
2015-05-20,58.131099700927734
2015-05-21,58.015052795410156
2015-05-22,58.11323928833008
2015-05-26,57.309837341308594
2015-05-27,58.15788650512695
2015-05-28,58.10432434082031
2015-05-29,58.09539794921875
2015-06-01,58.11323928833008
2015-06-02,58.11323928833008
2015-06-03,58.68455505371094
2015-06-04,58.006134033203125
2015-06-05,58.36319351196289
2015-06-08,58.05967712402344
2015-06-09,57.83650588989258
2015-06-10,58.22037124633789
2015-06-11,58.85417556762695
2015-06-12,58.49708938598633
2015-06-15,58.068626403808594
2015-06-16,58.657798767089844
2015-06-17,58.24715042114258
2015-06-18,59.0416259765625
2015-06-19,59.0416259765625
2015-06-22,58.934513092041016
2015-06-23,58.657798767089844
2015-06-24,58.76490020751953
2015-06-25,58.99700164794922
2015-06-26,58.96129608154297
2015-06-29,58.3453483581543
2015-06-30,57.756168365478516
2015-07-01,58.63099670410156
2015-07-02,58.59529495239258
2015-07-06,58.738121032714844
2015-07-07,58.863101959228516
2015-07-08,58.66672134399414
2015-07-09,58.889869689941406
2015-07-10,59.68436813354492
2015-07-13,59.943233489990234
2015-07-14,60.389564514160156
2015-07-15,60.72877883911133
2015-07-16,61.53221893310547
2015-07-17,61.076927185058594
2015-07-20,61.63933563232422
2015-07-21,61.51435470581055
2015-07-22,62.21955108642578
2015-07-23,61.93388748168945
2015-07-24,61.9695930480957
2015-07-27,61.380435943603516
2015-07-28,61.683956146240234
2015-07-29,62.44275665283203
2015-07-30,62.56770324707031
2015-07-31,62.362396240234375
2015-08-03,62.228485107421875
2015-08-04,62.46059799194336
2015-08-05,62.88908386230469
2015-08-06,62.2374153137207
2015-08-07,62.701622009277344
2015-08-10,63.47822570800781
2015-08-11,62.69266891479492
2015-08-12,63.228309631347656
2015-08-13,63.656776428222656
2015-08-14,63.576419830322266
2015-08-17,63.94242858886719
2015-08-18,63.90669631958008
2015-08-19,63.576419830322266
2015-08-20,62.61235046386719
2015-08-21,60.94304275512695
2015-08-24,58.87201690673828
2015-08-25,58.80952835083008
