,GOOGL
2015-02-12,27.201892852783203
2015-02-13,27.45846176147461
2015-02-17,27.152070999145508
2015-02-18,27.034496307373047
2015-02-19,27.22381019592285
2015-02-20,26.992151260375977
2015-02-23,26.653379440307617
2015-02-24,26.835220336914062
2015-02-25,27.267654418945312
2015-02-26,27.863492965698242
2015-02-27,28.029890060424805
2015-03-02,28.647151947021484
2015-03-03,28.834970474243164
2015-03-04,28.812053680419922
2015-03-05,28.966495513916016
2015-03-06,28.541536331176758
2015-03-09,28.601318359375
2015-03-10,27.89139175415039
2015-03-11,27.68414306640625
2015-03-12,27.9571533203125
2015-03-13,27.550128936767578
2015-03-16,27.98056983947754
2015-03-17,27.779796600341797
2015-03-18,28.205751419067383
2015-03-19,28.081701278686523
2015-03-20,28.145469665527344
2015-03-23,28.16639518737793
2015-03-24,28.77269744873047
2015-03-25,28.247600555419922
2015-03-26,28.08020782470703
2015-03-27,27.77680778503418
2015-03-30,27.955657958984375
2015-03-31,27.63482093811035
2015-04-01,27.375263214111328
2015-04-02,26.96773910522461
2015-04-06,27.099262237548828
2015-04-07,27.14459800720215
2015-04-08,27.342878341674805
2015-04-09,27.302026748657227
2015-04-10,27.32793426513672
2015-04-13,27.332914352416992
2015-04-14,26.891515731811523
2015-04-15,26.95429039001465
2015-04-16,27.07784080505371
2015-04-17,26.540786743164062
2015-04-20,27.128158569335938
2015-04-21,27.047948837280273
2015-04-22,27.359817504882812
2015-04-23,27.772323608398438
2015-04-24,28.579397201538086
2015-04-27,28.203760147094727
2015-04-28,28.116575241088867
2015-04-29,27.96811294555664
2015-04-30,27.339391708374023
2015-05-01,27.45846176147461
2015-05-04,27.542158126831055
2015-05-05,27.053926467895508
2015-05-06,26.657363891601562
2015-05-07,27.004106521606445
2015-05-08,27.348360061645508
2015-05-11,27.190431594848633
2015-05-12,26.83920669555664
2015-05-13,26.8770694732666
2015-05-14,27.360815048217773
2015-05-15,27.22580337524414
2015-05-18,27.234773635864258
2015-05-19,27.36479949951172
2015-05-20,27.52571678161621
2015-05-21,27.739938735961914
2015-05-22,27.6258544921875
2015-05-26,27.260679244995117
2015-05-27,27.612401962280273
2015-05-28,27.60891342163086
2015-05-29,27.16751480102539
2015-06-01,27.36131477355957
2015-06-02,27.597455978393555
2015-06-03,27.664215087890625
2015-06-04,27.484865188598633
2015-06-05,27.377256393432617
2015-06-08,27.075847625732422
2015-06-09,27.010086059570312
2015-06-10,27.530200958251953
2015-06-11,27.402664184570312
2015-06-12,27.274629592895508
2015-06-15,27.05193519592285
2015-06-16,27.145097732543945
2015-06-17,27.231285095214844
2015-06-18,27.708553314208984
2015-06-19,27.775312423706055
2015-06-22,27.88292121887207
2015-06-23,28.067752838134766
2015-06-24,27.827621459960938
2015-06-25,27.796733856201172
2015-06-26,27.553117752075195
2015-06-29,26.964750289916992
2015-06-30,26.904470443725586
2015-07-01,27.06688117980957
2015-07-02,27.268150329589844
2015-07-06,27.18246078491211
2015-07-07,27.402164459228516
2015-07-08,26.98716926574707
2015-07-09,27.134136199951172
2015-07-10,27.70506477355957
2015-07-13,28.483245849609375
2015-07-14,29.103498458862305
2015-07-15,29.09253692626953
2015-07-16,29.98031997680664
2015-07-17,34.85464859008789
2015-07-20,34.516868591308594
2015-07-21,34.64192199707031
2015-07-22,34.62946701049805
2015-07-23,33.61464309692383
2015-07-24,32.62024688720703
2015-07-27,32.79461669921875
2015-07-28,32.86386489868164
2015-07-29,32.95204544067383
2015-07-30,33.10797882080078
2015-07-31,32.756256103515625
2015-08-03,33.11595153808594
2015-08-04,32.94457244873047
2015-08-05,33.542903900146484
2015-08-06,33.386470794677734
2015-08-07,33.099510192871094
2015-08-10,33.03723907470703
2015-08-11,34.39033126831055
2015-08-12,34.44862365722656
2015-08-13,34.201515197753906
2015-08-14,34.343997955322266
2015-08-17,34.580142974853516
2015-08-18,34.31211471557617
2015-08-19,34.57665252685547
2015-08-20,33.851287841796875
2015-08-21,32.08518981933594
2015-08-24,30.79387092590332
2015-08-25,30.512887954711914
2015-08-26,32.86785125732422
2015-08-27,33.27736282348633
2015-08-28,32.86536407470703
2015-08-31,32.27400207519531
2015-09-01,31.364301681518555
2015-09-02,32.1290283203125
2015-09-03,31.737451553344727
2015-09-04,31.334409713745117
2015-09-08,32.07771682739258
2015-09-09,32.05430221557617
2015-09-10,32.43641662597656
2015-09-11,32.64665222167969
2015-09-14,32.50566482543945
2015-09-15,33.13338851928711
2015-09-16,33.15580749511719
2015-09-17,33.462196350097656
2015-09-18,32.926639556884766
2015-09-21,33.22854232788086
2015-09-22,32.542030334472656
2015-09-23,32.5465202331543
2015-09-24,32.62722396850586
2015-09-25,31.891889572143555
2015-09-28,31.099761962890625
2015-09-29,31.01805877685547
2015-09-30,31.803211212158203
2015-10-01,31.984052658081055
2015-10-02,32.73085021972656
2015-10-05,33.46269607543945
2015-10-06,33.4607048034668
2015-10-07,33.378997802734375
2015-10-08,33.22953796386719
2015-10-09,33.44077682495117
2015-10-12,33.699337005615234
2015-10-13,34.03512191772461
2015-10-14,33.897621154785156
2015-10-15,34.525840759277344
2015-10-16,34.64042282104492
2015-10-19,34.871089935302734
2015-10-20,33.877193450927734
2015-10-21,33.46867370605469
2015-10-22,33.93398666381836
2015-10-23,35.83658981323242
2015-10-26,36.4239616394043
2015-10-27,36.50864791870117
2015-10-28,36.712913513183594
2015-10-29,37.10798263549805
2015-10-30,36.736328125
2015-11-02,37.251956939697266
2015-11-03,37.305763244628906
2015-11-04,37.629093170166016
2015-11-05,37.896121978759766
2015-11-06,37.94245529174805
2015-11-09,37.60218811035156
2015-11-10,37.77606201171875
2015-11-11,38.124298095703125
2015-11-12,37.689876556396484
2015-11-13,36.86984634399414
2015-11-16,37.38547134399414
2015-11-17,37.164276123046875
2015-11-18,37.86323928833008
2015-11-19,37.8597526550293
2015-11-20,38.70967102050781
2015-11-23,38.69472885131836
2015-11-24,38.34250259399414
2015-11-25,38.32406997680664
2015-11-27,38.459083557128906
2015-11-30,38.00473403930664
2015-12-01,39.047943115234375
2015-12-02,38.75202560424805
2015-12-03,38.27125930786133
2015-12-04,38.81977081298828
2015-12-07,38.50990295410156
2015-12-08,38.617008209228516
2015-12-09,37.98978042602539
2015-12-10,37.86473846435547
2015-12-11,37.38547134399414
2015-12-14,37.989280700683594
2015-12-15,37.86722946166992
2015-12-16,38.689247131347656
2015-12-17,38.35247039794922
2015-12-18,37.705814361572266
2015-12-21,37.9025993347168
2015-12-22,38.217952728271484
2015-12-23,38.28670883178711
2015-12-24,38.153690338134766
2015-12-28,38.97072982788086
2015-12-29,39.55461502075195
2015-12-30,39.37227249145508
2015-12-31,38.75999069213867
2016-01-04,37.83484649658203
2016-01-05,37.938968658447266
2016-01-06,37.82936477661133
2016-01-07,36.91617965698242
2016-01-08,36.41350173950195
2016-01-11,36.52111053466797
2016-01-12,37.132389068603516
2016-01-13,35.84854507446289
2016-01-14,36.43741226196289
2016-01-15,35.39618682861328
2016-01-19,35.824134826660156
2016-01-20,35.7982292175293
2016-01-21,36.202266693115234
2016-01-22,37.138370513916016
2016-01-25,36.54850769042969
2016-01-26,36.55698013305664
2016-01-27,35.74940872192383
2016-01-28,37.27985763549805
2016-01-29,37.93000030517578
2016-02-01,38.3993034362793
2016-02-02,38.90447235107422
2016-02-03,37.33366394042969
2016-02-04,36.36965560913086
2016-02-05,35.0609016418457
2016-02-08,35.08082962036133
2016-02-09,34.92439270019531
2016-02-10,35.214839935302734
2016-02-11,35.190433502197266
2016-02-12,35.21683883666992
2016-02-16,35.75239181518555
2016-02-17,36.466304779052734
2016-02-18,35.74591827392578
2016-02-19,35.9750862121582
2016-02-22,36.32083511352539
2016-02-23,35.734954833984375
2016-02-24,35.91480255126953
2016-02-25,36.32432556152344
2016-02-26,36.112091064453125
2016-02-29,35.73147201538086
2016-03-01,36.974464416503906
2016-03-02,36.84044647216797
2016-03-03,36.4473762512207
2016-03-04,36.379119873046875
2016-03-07,35.511268615722656
2016-03-08,35.547637939453125
2016-03-09,36.13949203491211
2016-03-10,36.47627258300781
2016-03-11,37.108978271484375
2016-03-14,37.37651062011719
2016-03-15,37.392948150634766
2016-03-16,37.73122024536133
2016-03-17,37.787017822265625
2016-03-18,37.634071350097656
2016-03-21,37.97035598754883
2016-03-22,37.865238189697266
2016-03-23,37.74118423461914
2016-03-24,37.60567855834961
2016-03-28,37.527957916259766
2016-03-29,38.15617752075195
2016-03-30,38.278236389160156
2016-03-31,38.00722122192383
2016-04-01,38.34449768066406
2016-04-04,38.11782455444336
2016-04-05,37.79150390625
2016-04-06,38.26478576660156
2016-04-07,37.86872482299805
2016-04-08,37.83633804321289
2016-04-11,37.74018478393555
2016-04-12,38.07796859741211
2016-04-13,38.45609664916992
2016-04-14,38.62946701049805
2016-04-15,38.859130859375
2016-04-18,39.24174499511719
2016-04-19,38.67231369018555
2016-04-20,38.60605239868164
2016-04-21,38.859130859375
2016-04-22,36.7552604675293
2016-04-25,36.97645568847656
2016-04-26,36.13750076293945
2016-04-27,35.94270706176758
2016-04-28,35.12566375732422
2016-04-29,35.26615905761719
2016-05-02,35.59148025512695
2016-05-03,35.2940559387207
2016-05-04,35.440025329589844
2016-05-05,35.606422424316406
2016-05-06,36.12803268432617
2016-05-09,36.32482147216797
2016-05-10,36.835472106933594
2016-05-11,36.39556121826172
2016-05-12,36.27201461791992
2016-05-13,36.110595703125
2016-05-16,36.38310623168945
2016-05-17,35.879432678222656
2016-05-18,35.958648681640625
2016-05-19,35.636314392089844
2016-05-20,35.95515823364258
2016-05-23,35.73296356201172
2016-05-24,36.51911544799805
2016-05-25,36.771697998046875
2016-05-26,36.71341323852539
2016-05-27,37.2449836730957
2016-05-31,37.3072624206543
2016-06-01,37.2878303527832
2016-06-02,37.07908630371094
2016-06-03,36.66010665893555
2016-06-06,36.371150970458984
2016-06-07,36.422462463378906
2016-06-08,37.0123291015625
2016-06-09,36.99190139770508
2016-06-10,36.5270881652832
2016-06-13,36.46182632446289
2016-06-14,36.53007507324219
2016-06-15,36.47726821899414
