,VTR
2014-09-12,44.224586486816406
2014-09-15,44.36913299560547
2014-09-16,44.67991638183594
2014-09-17,44.708824157714844
2014-09-18,44.10895538330078
2014-09-19,44.173988342285156
2014-09-22,44.116172790527344
2014-09-23,43.87043380737305
2014-09-24,44.188446044921875
2014-09-25,44.398048400878906
2014-09-26,45.04851531982422
2014-09-29,44.88227462768555
2014-09-30,44.77386474609375
2014-10-01,45.15690994262695
2014-10-02,45.22196960449219
2014-10-03,45.34482955932617
2014-10-06,45.373741149902344
2014-10-07,45.36652755737305
2014-10-08,46.031436920166016
2014-10-09,46.64577102661133
2014-10-10,47.41188430786133
2014-10-13,47.556419372558594
2014-10-14,47.729888916015625
2014-10-15,47.744346618652344
2014-10-16,47.80938720703125
2014-10-17,47.99729919433594
2014-10-20,48.683902740478516
2014-10-21,48.907936096191406
2014-10-22,48.86458969116211
2014-10-23,49.03083419799805
2014-10-24,48.40203857421875
2014-10-27,48.71281051635742
2014-10-28,48.7706413269043
2014-10-29,48.647769927978516
2014-10-30,49.13924026489258
2014-10-31,49.515071868896484
2014-11-03,49.688514709472656
2014-11-04,49.963172912597656
2014-11-05,49.94870376586914
2014-11-06,49.04526138305664
2014-11-07,49.33436965942383
2014-11-10,49.58732986450195
2014-11-11,49.52228927612305
2014-11-12,49.399410247802734
2014-11-13,50.237789154052734
2014-11-14,49.623451232910156
2014-11-17,49.72465896606445
2014-11-18,49.8908805847168
2014-11-19,49.52228927612305
2014-11-20,49.616233825683594
2014-11-21,50.389583587646484
2014-11-24,50.396793365478516
2014-11-25,50.801544189453125
2014-11-26,51.31467819213867
2014-11-28,51.712188720703125
2014-12-01,52.34097671508789
2014-12-02,52.384334564208984
2014-12-03,52.283164978027344
2014-12-04,52.44215774536133
2014-12-05,51.3580436706543
2014-12-08,51.79890823364258
2014-12-09,52.312076568603516
2014-12-10,52.810768127441406
2014-12-11,53.24440383911133
2014-12-12,53.80092239379883
2014-12-15,52.55779266357422
2014-12-16,52.030208587646484
2014-12-17,52.940853118896484
2014-12-18,52.49517059326172
2014-12-19,52.52440643310547
2014-12-22,53.71532440185547
2014-12-23,53.05775451660156
2014-12-24,52.407501220703125
2014-12-26,52.875099182128906
2014-12-29,53.15275573730469
2014-12-30,53.255027770996094
2014-12-31,52.38557815551758
2015-01-02,53.561893463134766
2015-01-05,53.83222961425781
2015-01-06,55.03044509887695
2015-01-07,55.84873580932617
2015-01-08,55.57839584350586
2015-01-09,55.571102142333984
2015-01-12,56.21404266357422
2015-01-13,56.42593002319336
2015-01-14,56.71088409423828
2015-01-15,56.77660369873047
2015-01-16,56.98849868774414
2015-01-20,57.73650360107422
2015-01-21,57.392147064208984
2015-01-22,58.65224075317383
2015-01-23,58.92330551147461
2015-01-26,59.084468841552734
2015-01-27,59.165042877197266
2015-01-28,59.157737731933594
2015-01-29,59.30425262451172
2015-01-30,58.469093322753906
2015-02-02,58.45443344116211
2015-02-03,58.410491943359375
2015-02-04,57.5606575012207
2015-02-05,58.14674758911133
2015-02-06,55.685203552246094
2015-02-09,55.49472427368164
2015-02-10,56.168724060058594
2015-02-11,56.03684616088867
2015-02-12,56.42512130737305
2015-02-13,56.12474822998047
2015-02-17,56.03684616088867
2015-02-18,57.03318405151367
2015-02-19,55.926971435546875
2015-02-20,56.72549057006836
2015-02-23,56.83538818359375
2015-02-24,54.60825729370117
2015-02-25,54.52766418457031
2015-02-26,54.05148696899414
2015-02-27,54.556976318359375
2015-03-02,54.710819244384766
2015-03-03,54.60094451904297
2015-03-04,53.92093276977539
2015-03-05,53.82494354248047
2015-03-06,51.6173095703125
2015-03-09,51.68376159667969
2015-03-10,51.31460952758789
2015-03-11,51.03401565551758
2015-03-12,51.95694351196289
2015-03-13,51.76498794555664
2015-03-16,52.20061492919922
2015-03-17,51.897891998291016
2015-03-18,52.791282653808594
2015-03-19,53.05706787109375
2015-03-20,54.437774658203125
2015-03-23,54.6814079284668
2015-03-24,54.17934036254883
2015-03-25,53.16044235229492
2015-03-26,52.909420013427734
2015-03-27,53.3967170715332
2015-03-30,54.37867736816406
2015-03-31,53.913543701171875
2015-04-01,53.92093276977539
2015-04-02,54.06858825683594
2015-04-06,56.7783203125
2015-04-07,55.35332489013672
2015-04-08,55.449302673339844
2015-04-09,54.7257194519043
2015-04-10,54.67404556274414
2015-04-13,54.142425537109375
2015-04-14,54.5263786315918
2015-04-15,54.02431106567383
2015-04-16,54.11289596557617
2015-04-17,53.83234405517578
2015-04-20,54.00954818725586
2015-04-21,53.74373245239258
2015-04-22,53.68466567993164
2015-04-23,53.94309997558594
2015-04-24,53.765907287597656
2015-04-27,53.3967170715332
2015-04-28,53.61820602416992
2015-04-29,52.32611846923828
2015-04-30,50.87158966064453
2015-05-01,51.196468353271484
2015-05-04,50.782981872558594
2015-05-05,50.01511001586914
2015-05-06,49.5425910949707
2015-05-07,50.546722412109375
2015-05-08,51.03401565551758
2015-05-11,50.13325500488281
2015-05-12,50.25878143310547
2015-05-13,49.53519058227539
2015-05-14,50.3547477722168
2015-05-15,51.24076843261719
2015-05-18,51.085716247558594
2015-05-19,51.10047912597656
2015-05-20,50.86421203613281
2015-05-21,50.4433479309082
2015-05-22,50.4138298034668
2015-05-26,50.00035095214844
2015-05-27,50.08157730102539
2015-05-28,49.56473159790039
2015-05-29,49.114349365234375
2015-06-01,49.572105407714844
2015-06-02,49.24725341796875
2015-06-03,48.41786193847656
2015-06-04,48.507537841796875
2015-06-05,47.491355895996094
2015-06-08,47.78276062011719
2015-06-09,47.244773864746094
2015-06-10,47.60343933105469
2015-06-11,47.87242889404297
2015-06-12,47.797698974609375
2015-06-15,47.491355895996094
2015-06-16,47.95461654663086
2015-06-17,48.1190071105957
2015-06-18,48.65696716308594
2015-06-19,48.70927429199219
2015-06-22,47.96955108642578
2015-06-23,47.506282806396484
2015-06-24,47.03556442260742
2015-06-25,46.191246032714844
2015-06-26,46.916011810302734
2015-06-29,46.60966873168945
2015-06-30,46.392982482910156
2015-07-01,46.7815055847168
2015-07-02,47.03556442260742
2015-07-06,46.94590759277344
2015-07-07,48.11151123046875
2015-07-08,47.9172477722168
2015-07-09,47.88736343383789
2015-07-10,48.231075286865234
2015-07-13,48.260955810546875
2015-07-14,48.006919860839844
2015-07-15,48.04426574707031
2015-07-16,48.260955810546875
2015-07-17,48.14888000488281
2015-07-20,48.05175018310547
2015-07-21,47.7752799987793
2015-07-22,48.02933883666992
2015-07-23,47.55860137939453
2015-07-24,48.85870361328125
2015-07-27,49.374267578125
2015-07-28,49.48634719848633
2015-07-29,49.79269790649414
2015-07-30,49.58348083496094
2015-07-31,50.12891387939453
2015-08-03,50.39044189453125
2015-08-04,49.88235092163086
2015-08-05,49.63578796386719
2015-08-06,50.05422592163086
2015-08-07,50.360557556152344
2015-08-10,49.88983154296875
2015-08-11,50.420318603515625
2015-08-12,50.78645706176758
2015-08-13,50.69679260253906
2015-08-14,51.10028076171875
2015-08-17,51.19740676879883
2015-08-18,39.127952575683594
2015-08-19,39.291534423828125
2015-08-20,39.61869812011719
2015-08-21,38.99708938598633
2015-08-24,37.21080780029297
2015-08-25,35.96107864379883
2015-08-26,36.70699691772461
2015-08-27,37.30896759033203
2015-08-28,37.093040466308594
2015-08-31,36.000335693359375
2015-09-01,35.509605407714844
2015-09-02,35.62739181518555
2015-09-03,35.62739181518555
2015-09-04,34.744056701660156
2015-09-08,35.07775115966797
2015-09-09,34.580474853515625
2015-09-10,34.5346794128418
2015-09-11,34.93941116333008
2015-09-14,35.1185417175293
2015-09-15,35.70905303955078
2015-09-16,36.21330642700195
2015-09-17,36.79055404663086
2015-09-18,37.25498580932617
2015-09-21,37.666358947753906
2015-09-22,37.56682586669922
2015-09-23,37.732688903808594
2015-09-24,37.53365707397461
2015-09-25,37.7658805847168
2015-09-28,36.74409484863281
2015-09-29,37.075843811035156
2015-09-30,37.19527816772461
2015-10-01,36.99622344970703
2015-10-02,37.19527816772461
2015-10-05,38.03127670288086
2015-10-06,37.8587532043457
2015-10-07,38.19715118408203
2015-10-08,38.37628173828125
2015-10-09,38.250221252441406
2015-10-12,38.18387985229492
2015-10-13,37.812313079833984
2015-10-14,37.1090202331543
2015-10-15,37.1488151550293
2015-10-16,37.79904556274414
2015-10-19,38.50235366821289
2015-10-20,38.30329513549805
2015-10-21,38.668212890625
2015-10-22,38.734561920166016
2015-10-23,36.57822799682617
2015-10-26,36.54505157470703
2015-10-27,36.59149169921875
2015-10-28,36.43888854980469
2015-10-29,36.412353515625
2015-10-30,35.64270782470703
2015-11-02,36.15359115600586
2015-11-03,35.56971740722656
2015-11-04,35.45692443847656
2015-11-05,35.95454406738281
2015-11-06,33.718589782714844
2015-11-09,33.021907806396484
2015-11-10,33.274044036865234
2015-11-11,33.09489059448242
2015-11-12,33.16788864135742
2015-11-13,32.96220397949219
2015-11-16,33.519535064697266
2015-11-17,33.21432876586914
2015-11-18,33.90435791015625
2015-11-19,34.22946548461914
2015-11-20,34.99248123168945
2015-11-23,35.40385437011719
2015-11-24,35.025657653808594
2015-11-25,35.16499328613281
2015-11-27,35.609527587890625
2015-11-30,35.39057540893555
2015-12-01,35.80194091796875
2015-12-02,35.11191177368164
2015-12-03,34.55458068847656
2015-12-04,35.297691345214844
2015-12-07,35.70905303955078
2015-12-08,35.84175109863281
2015-12-09,35.70905303955078
2015-12-10,35.58300018310547
2015-12-11,36.08061218261719
2015-12-14,36.1137809753418
2015-12-15,36.14696502685547
2015-12-16,36.96968460083008
2015-12-17,36.848670959472656
2015-12-18,36.25031280517578
2015-12-21,36.33100128173828
2015-12-22,36.62009048461914
2015-12-23,37.245338439941406
2015-12-24,37.32600402832031
2015-12-28,37.554588317871094
2015-12-29,37.99158477783203
2015-12-30,38.07225036621094
2015-12-31,37.93779754638672
2016-01-04,38.146209716796875
2016-01-05,38.81850051879883
2016-01-06,38.46217346191406
2016-01-07,37.78989791870117
2016-01-08,37.8234977722168
2016-01-11,38.03864669799805
2016-01-12,37.57475280761719
2016-01-13,36.66714859008789
2016-01-14,36.73436737060547
2016-01-15,36.76798629760742
2016-01-19,37.399959564208984
2016-01-20,35.57802200317383
2016-01-21,36.30412292480469
2016-01-22,37.31255340576172
2016-01-25,36.96296310424805
2016-01-26,37.608375549316406
2016-01-27,36.162925720214844
2016-01-28,36.162925720214844
2016-01-29,37.1915397644043
2016-02-01,37.299110412597656
2016-02-02,36.8150520324707
2016-02-03,37.64870834350586
2016-02-04,37.89744567871094
2016-02-05,37.86384201049805
2016-02-08,36.10913848876953
2016-02-09,33.668697357177734
2016-02-10,33.61491775512695
2016-02-11,32.75437927246094
2016-02-12,32.55940628051758
2016-02-16,33.426673889160156
2016-02-17,33.93761444091797
2016-02-18,34.690589904785156
2016-02-19,35.087242126464844
2016-02-22,35.625091552734375
2016-02-23,35.907466888427734
2016-02-24,36.203250885009766
2016-02-25,37.03019714355469
2016-02-26,37.238590240478516
2016-02-29,37.426849365234375
2016-03-01,38.7042236328125
2016-03-02,39.26894760131836
2016-03-03,38.608558654785156
2016-03-04,38.63579177856445
2016-03-07,38.962581634521484
2016-03-08,38.43155288696289
2016-03-09,38.656219482421875
2016-03-10,38.996620178222656
2016-03-11,40.698631286621094
2016-03-14,41.20924377441406
2016-03-15,41.35222244262695
2016-03-16,41.583675384521484
2016-03-17,42.21683883666992
2016-03-18,42.10791015625
2016-03-21,41.835594177246094
2016-03-22,41.90366744995117
2016-03-23,41.65857696533203
2016-03-24,41.50199890136719
2016-03-28,42.09429168701172
2016-03-29,43.04061508178711
2016-03-30,42.86360168457031
2016-03-31,42.86360168457031
2016-04-01,43.04741668701172
2016-04-04,43.285709381103516
2016-04-05,43.25847625732422
2016-04-06,42.26449203491211
2016-04-07,42.4687385559082
2016-04-08,42.50959777832031
2016-04-11,42.802330017089844
2016-04-12,43.067840576171875
2016-04-13,43.1835823059082
2016-04-14,43.033809661865234
2016-04-15,42.99977111816406
2016-04-18,43.3878288269043
2016-04-19,43.523983001708984
2016-04-20,42.4619255065918
2016-04-21,40.637367248535156
2016-04-22,41.182010650634766
2016-04-25,41.78112030029297
2016-04-26,42.339378356933594
2016-04-27,42.55723571777344
2016-04-28,42.387046813964844
2016-04-29,42.291717529296875
2016-05-02,42.63213348388672
2016-05-03,43.19038391113281
2016-05-04,44.55881881713867
2016-05-05,44.837947845458984
2016-05-06,45.001346588134766
2016-05-09,45.38259506225586
2016-05-10,45.54600143432617
2016-05-11,44.66775131225586
2016-05-12,45.42344284057617
2016-05-13,45.45067596435547
2016-05-16,45.770652770996094
2016-05-17,45.18516159057617
2016-05-18,44.51115798950195
2016-05-19,44.19117736816406
2016-05-20,44.44989013671875
2016-05-23,44.59286117553711
2016-05-24,44.94007110595703
2016-05-25,44.94007110595703
2016-05-26,44.92644119262695
2016-05-27,45.144309997558594
2016-05-31,45.157920837402344
2016-06-01,45.3281135559082
2016-06-02,45.424495697021484
2016-06-03,46.312477111816406
2016-06-06,45.96139907836914
2016-06-07,46.553401947021484
2016-06-08,46.6841926574707
2016-06-09,47.097190856933594
2016-06-10,47.207340240478516
2016-06-13,47.73048400878906
2016-06-14,47.22798156738281
2016-06-15,47.70983123779297
2016-06-16,48.10219192504883
2016-06-17,48.05400085449219
2016-06-20,47.579036712646484
2016-06-21,48.10219192504883
2016-06-22,47.47578811645508
2016-06-23,47.4276008605957
2016-06-24,48.026466369628906
2016-06-27,48.880027770996094
2016-06-28,49.616580963134766
2016-06-29,49.59592819213867
2016-06-30,50.12596130371094
2016-07-01,50.38752746582031
2016-07-05,50.80742645263672
2016-07-06,50.346221923828125
2016-07-07,49.664764404296875
2016-07-08,49.995182037353516
2016-07-11,50.38752746582031
2016-07-12,49.46513366699219
2016-07-13,49.678524017333984
2016-07-14,48.818077087402344
2016-07-15,49.561500549316406
2016-07-18,49.96763610839844
2016-07-19,50.284278869628906
2016-07-20,50.304927825927734
2016-07-21,50.463253021240234
2016-07-22,50.855613708496094
2016-07-25,50.924442291259766
2016-07-26,50.73858642578125
2016-07-27,50.62157440185547
2016-07-28,51.296138763427734
2016-07-29,52.42506790161133
2016-08-01,52.700382232666016
2016-08-02,51.24795913696289
2016-08-03,50.73858642578125
2016-08-04,50.78677749633789
2016-08-05,50.06401443481445
2016-08-08,50.00204849243164
2016-08-09,50.75236511230469
2016-08-10,51.2755012512207
2016-08-11,50.90379333496094
2016-08-12,51.23421859741211
2016-08-15,50.91756057739258
2016-08-16,50.24985122680664
2016-08-17,51.0276985168457
2016-08-18,51.06211471557617
2016-08-19,50.538970947265625
2016-08-22,50.54584884643555
2016-08-23,50.924442291259766
2016-08-24,50.37377166748047
2016-08-25,50.614681243896484
2016-08-26,49.65787124633789
2016-08-29,50.649112701416016
2016-08-30,50.4288330078125
2016-08-31,50.02269744873047
2016-09-01,49.788673400878906
2016-09-02,50.53208541870117
2016-09-06,50.99327850341797
2016-09-07,51.06211471557617
2016-09-08,50.23609161376953
2016-09-09,47.40007400512695
2016-09-12,48.074668884277344
2016-09-13,46.83645248413086
2016-09-14,47.03818893432617
2016-09-15,47.274696350097656
2016-09-16,47.33034133911133
2016-09-19,47.740745544433594
2016-09-20,48.16508865356445
2016-09-21,48.742454528808594
2016-09-22,49.69547653198242
2016-09-23,50.238040924072266
2016-09-26,50.68324279785156
2016-09-27,50.057193756103516
2016-09-28,50.73196792602539
2016-09-29,50.022422790527344
2016-09-30,49.13200759887695
2016-10-03,48.130306243896484
2016-10-04,47.39990234375
2016-10-05,46.906009674072266
2016-10-06,46.59992599487305
2016-10-07,46.57210159301758
2016-10-10,46.439945220947266
2016-10-11,46.12691879272461
2016-10-12,46.259071350097656
2016-10-13,46.412109375
2016-10-14,46.4051628112793
2016-10-17,46.52341079711914
2016-10-18,47.06599807739258
2016-10-19,47.26774215698242
2016-10-20,47.78250503540039
2016-10-21,47.552940368652344
2016-10-24,47.90074920654297
2016-10-25,47.85902404785156
2016-10-26,47.31641387939453
2016-10-27,46.18951416015625
2016-10-28,46.4677619934082
2016-10-31,47.12861633300781
2016-11-01,45.31302261352539
2016-11-02,43.9913444519043
2016-11-03,43.0174674987793
2016-11-04,44.116554260253906
2016-11-07,44.74957275390625
2016-11-08,43.887001037597656
2016-11-09,42.0992317199707
2016-11-10,40.24887466430664
2016-11-11,40.86798858642578
2016-11-14,42.454010009765625
2016-11-15,42.28706359863281
2016-11-16,42.1409797668457
2016-11-17,41.43840026855469
2016-11-18,41.66796112060547
2016-11-21,41.27839660644531
2016-11-22,42.1270637512207
2016-11-23,41.702735900878906
2016-11-25,41.90447235107422
2016-11-28,42.01576614379883
2016-11-29,42.48183059692383
2016-11-30,42.02967071533203
2016-12-01,40.61060333251953
2016-12-02,41.29231262207031
2016-12-05,41.535770416259766
2016-12-06,41.74446487426758
2016-12-07,43.26789093017578
2016-12-08,43.5531120300293
2016-12-09,43.44875717163086
2016-12-12,43.88003921508789
2016-12-13,43.9774284362793
2016-12-14,42.565311431884766
2016-12-15,41.88358688354492
2016-12-16,43.07804870605469
2016-12-19,43.54316329956055
2016-12-20,43.64180374145508
2016-12-21,43.09214782714844
2016-12-22,43.10624313354492
2016-12-23,42.887786865234375
2016-12-27,43.35993194580078
2016-12-28,43.09919738769531
2016-12-29,43.50087356567383
2016-12-30,44.057579040527344
2017-01-03,43.782752990722656
2017-01-04,44.121009826660156
2017-01-05,44.51563262939453
2017-01-06,44.43107986450195
2017-01-09,44.71295166015625
2017-01-10,43.09919738769531
2017-01-11,43.28240966796875
2017-01-12,43.32469940185547
2017-01-13,43.40925979614258
2017-01-17,43.7122802734375
2017-01-18,43.84617233276367
2017-01-19,43.19784927368164
2017-01-20,43.62067413330078
2017-01-23,43.64180374145508
2017-01-24,43.6840934753418
2017-01-25,43.17671585083008
2017-01-26,42.96530532836914
2017-01-27,43.04283142089844
2017-01-30,43.289459228515625
2017-01-31,43.45859146118164
2017-02-01,42.732749938964844
2017-02-02,43.493831634521484
2017-02-03,43.444488525390625
2017-02-06,43.6840934753418
2017-02-07,43.557254791259766
2017-02-08,43.86731719970703
2017-02-09,43.550201416015625
2017-02-10,43.529056549072266
2017-02-13,44.25490188598633
2017-02-14,43.43745422363281
2017-02-15,43.46563720703125
2017-02-16,44.09282302856445
2017-02-17,43.803897857666016
2017-02-21,44.25490188598633
2017-02-22,44.19852828979492
2017-02-23,44.7481803894043
2017-02-24,45.791141510009766
2017-02-27,46.094154357910156
2017-02-28,45.8404655456543
2017-03-01,45.24851608276367
2017-03-02,45.73475646972656
2017-03-03,45.403114318847656
2017-03-06,44.72556686401367
2017-03-07,44.69703674316406
2017-03-08,43.58441925048828
2017-03-09,42.84267807006836
2017-03-10,43.14936447143555
2017-03-13,42.60018539428711
2017-03-14,42.33629608154297
2017-03-15,42.935401916503906
2017-03-16,43.12083435058594
2017-03-17,43.156494140625
2017-03-20,43.17076110839844
2017-03-21,43.34193801879883
2017-03-22,44.540122985839844
2017-03-23,45.082157135009766
2017-03-24,45.524356842041016
2017-03-27,45.70267105102539
2017-03-28,46.137733459472656
2017-03-29,46.116336822509766
2017-03-30,46.002201080322266
2017-03-31,46.38734436035156
2017-04-03,46.43014907836914
2017-04-04,45.7811164855957
2017-04-05,46.059261322021484
2017-04-06,46.1519889831543
2017-04-07,46.26609802246094
2017-04-10,46.472938537597656
2017-04-11,46.694026947021484
2017-04-12,46.81528091430664
2017-04-13,46.401611328125
2017-04-17,46.95790481567383
2017-04-18,47.635475158691406
2017-04-19,47.364444732666016
2017-04-20,47.03636932373047
2017-04-21,46.915130615234375
2017-04-24,46.094932556152344
2017-04-25,46.13059616088867
2017-04-26,45.652740478515625
2017-04-27,45.73118591308594
2017-04-28,45.652740478515625
2017-05-01,45.62421798706055
2017-05-02,45.41024398803711
2017-05-03,44.78262710571289
2017-05-04,44.68276596069336
2017-05-05,45.4672966003418
2017-05-08,45.31039810180664
2017-05-09,44.66850662231445
2017-05-10,45.65986251831055
2017-05-11,46.33742141723633
2017-05-12,46.83666229248047
2017-05-15,46.52286148071289
2017-05-16,46.37308120727539
2017-05-17,47.30025863647461
2017-05-18,48.0919189453125
2017-05-19,47.885093688964844
2017-05-22,47.96355438232422
2017-05-23,48.141849517822266
2017-05-24,48.341552734375
2017-05-25,47.95641326904297
2017-05-26,47.485694885253906
2017-05-30,47.45716857910156
2017-05-31,47.42150115966797
2017-06-01,47.69252014160156
2017-06-02,48.41770935058594
2017-06-05,48.30947494506836
2017-06-06,48.035274505615234
2017-06-07,48.15795135498047
2017-06-08,48.04248809814453
2017-06-09,48.251739501953125
2017-06-12,49.1898078918457
2017-06-13,49.25474166870117
2017-06-14,49.57223129272461
2017-06-15,49.817562103271484
2017-06-16,50.163917541503906
2017-06-19,50.329891204833984
2017-06-20,50.755615234375
2017-06-21,51.04423141479492
2017-06-22,51.36174392700195
2017-06-23,51.75138854980469
2017-06-26,51.902931213378906
2017-06-27,51.35451889038086
2017-06-28,51.30400848388672
2017-06-29,49.94023513793945
2017-06-30,50.13505935668945
2017-07-03,50.495853424072266
2017-07-05,49.91858673095703
2017-07-06,48.78572082519531
2017-07-07,48.6846923828125
2017-07-10,48.3022575378418
2017-07-11,48.28782653808594
2017-07-12,48.92280578613281
2017-07-13,48.72077178955078
2017-07-14,49.10321044921875
2017-07-17,49.64439010620117
2017-07-18,49.543373107910156
2017-07-19,49.4495735168457
2017-07-20,49.35576248168945
2017-07-21,49.536155700683594
2017-07-24,49.10321044921875
2017-07-25,48.994972229003906
2017-07-26,49.124855041503906
2017-07-27,48.64139175415039
2017-07-28,48.43214416503906
2017-07-31,48.59810256958008
2017-08-01,47.62397003173828
2017-08-02,47.63840103149414
2017-08-03,47.94868850708008
2017-08-04,47.48688888549805
2017-08-07,47.37143325805664
2017-08-08,47.234336853027344
2017-08-09,47.34978103637695
2017-08-10,46.758087158203125
2017-08-11,46.8663215637207
2017-08-14,47.7177734375
2017-08-15,47.75386428833008
2017-08-16,48.04970169067383
2017-08-17,48.006412506103516
2017-08-18,47.71056365966797
2017-08-21,48.670265197753906
2017-08-22,48.280616760253906
2017-08-23,48.73520278930664
2017-08-24,48.90117645263672
2017-08-25,48.987754821777344
2017-08-28,48.71355056762695
2017-08-29,48.91559982299805
2017-08-30,49.16093444824219
2017-08-31,49.38462829589844
2017-09-01,49.62995147705078
2017-09-05,49.73819351196289
2017-09-06,49.31968688964844
2017-09-07,49.81035232543945
2017-09-08,50.12783432006836
2017-09-11,50.62769317626953
2017-09-12,50.007450103759766
2017-09-13,49.90528869628906
2017-09-14,50.30662536621094
2017-09-15,50.613101959228516
2017-09-18,50.26283645629883
2017-09-19,49.76662826538086
2017-09-20,49.67176818847656
2017-09-21,49.270423889160156
2017-09-22,48.1904411315918
2017-09-25,48.61368179321289
2017-09-26,48.278018951416016
2017-09-27,47.511810302734375
2017-09-28,47.7307243347168
2017-09-29,47.526397705078125
2017-10-02,46.621559143066406
2017-10-03,46.468318939208984
2017-10-04,46.44642639160156
2017-10-05,46.19831085205078
2017-10-06,46.22021484375
2017-10-09,46.19831085205078
2017-10-10,46.16183853149414
2017-10-11,46.00859451293945
2017-10-12,46.030494689941406
2017-10-13,46.23480987548828
2017-10-16,46.07427215576172
2017-10-17,46.11806106567383
2017-10-18,46.19831085205078
2017-10-19,45.986698150634766
2017-10-20,45.972103118896484
2017-10-23,45.60725402832031
2017-10-24,45.11104202270508
2017-10-25,44.877532958984375
2017-10-26,44.58565139770508
2017-10-27,45.60725402832031
2017-10-30,46.154541015625
2017-10-31,45.78968048095703
2017-11-01,46.023189544677734
2017-11-02,46.585079193115234
2017-11-03,46.77479934692383
2017-11-06,46.76749038696289
2017-11-07,46.94263458251953
2017-11-08,47.176143646240234
2017-11-09,47.29290008544922
2017-11-10,47.36587142944336
2017-11-13,47.71611785888672
2017-11-14,47.460723876953125
2017-11-15,46.9791145324707
2017-11-16,47.07398986816406
2017-11-17,46.993709564208984
2017-11-20,46.884246826171875
2017-11-21,46.935325622558594
2017-11-22,46.87696838378906
2017-11-24,47.19803237915039
2017-11-27,46.599666595458984
2017-11-28,46.417232513427734
2017-11-29,46.75290298461914
2017-11-30,46.709129333496094
2017-12-01,47.29290008544922
2017-12-04,45.84075927734375
2017-12-05,45.775081634521484
2017-12-06,45.96481704711914
2017-12-07,46.358863830566406
2017-12-08,46.19831085205078
2017-12-11,46.20561981201172
2017-12-12,46.57048034667969
2017-12-13,46.60696792602539
2017-12-14,46.30778121948242
2017-12-15,46.884246826171875
2017-12-18,46.98641586303711
2017-12-19,45.11835861206055
2017-12-20,44.28646469116211
2017-12-21,43.66620635986328
2017-12-22,43.88512420654297
2017-12-26,43.914306640625
2017-12-27,43.88512420654297
2017-12-28,44.09673309326172
2017-12-29,44.37030792236328
2018-01-02,44.18545913696289
2018-01-03,44.45164108276367
2018-01-04,43.36476516723633
2018-01-05,43.14292907714844
2018-01-08,43.21686935424805
2018-01-09,42.65494155883789
2018-01-10,42.02647018432617
2018-01-11,41.5754508972168
2018-01-12,40.540321350097656
2018-01-16,40.311100006103516
2018-01-17,40.651222229003906
2018-01-18,40.20758056640625
2018-01-19,40.27412796020508
2018-01-22,40.288917541503906
2018-01-23,41.36842346191406
2018-01-24,41.324058532714844
2018-01-25,41.70854187011719
2018-01-26,41.324058532714844
2018-01-29,41.05788803100586
2018-01-30,40.4072265625
2018-01-31,41.38321304321289
2018-02-01,40.222389221191406
2018-02-02,40.170631408691406
2018-02-05,39.09852600097656
2018-02-06,39.32772445678711
2018-02-07,39.16506576538086
2018-02-08,37.64932632446289
2018-02-09,38.14471435546875
2018-02-12,37.30921173095703
2018-02-13,37.5014533996582
2018-02-14,36.68813705444336
2018-02-15,37.44230651855469
2018-02-16,37.99683380126953
2018-02-20,37.16872787475586
2018-02-21,36.48110580444336
2018-02-22,36.725093841552734
2018-02-23,37.34618377685547
2018-02-26,37.50885009765625
2018-02-27,36.163169860839844
2018-02-28,35.72694396972656
2018-03-01,36.65855026245117
2018-03-02,36.8655891418457
2018-03-05,37.53843307495117
2018-03-06,37.30180740356445
2018-03-07,37.87113952636719
2018-03-08,37.353572845458984
2018-03-09,36.73988723754883
2018-03-12,37.250057220458984
2018-03-13,37.22787094116211
2018-03-14,36.73249816894531
2018-03-15,36.56983184814453
2018-03-16,37.08000946044922
2018-03-19,36.621585845947266
2018-03-20,36.22972869873047
2018-03-21,35.83045196533203
2018-03-22,36.466312408447266
2018-03-23,35.57166290283203
2018-03-26,35.64560317993164
2018-03-27,36.23711013793945
2018-03-28,37.30921173095703
2018-03-29,37.20405197143555
2018-04-02,37.098899841308594
2018-04-03,37.226585388183594
2018-04-04,37.797454833984375
2018-04-05,37.58713912963867
2018-04-06,37.8725700378418
2018-04-09,37.41437530517578
2018-04-10,37.008758544921875
2018-04-11,36.80596160888672
2018-04-12,36.31770324707031
2018-04-13,36.46042251586914
2018-04-16,36.565582275390625
2018-04-17,36.68577575683594
2018-04-18,36.51300811767578
2018-04-19,35.90458297729492
2018-04-20,35.31117248535156
2018-04-23,35.27360916137695
2018-04-24,35.58158874511719
2018-04-25,35.57408142089844
2018-04-26,35.656700134277344
2018-04-27,38.751399993896484
2018-04-30,38.62371826171875
2018-05-01,39.367340087890625
2018-05-02,39.33729934692383
2018-05-03,39.457481384277344
2018-05-04,39.92319107055664
2018-05-07,40.07341766357422
2018-05-08,39.690338134765625
2018-05-09,39.92319107055664
2018-05-10,40.366371154785156
2018-05-11,40.193603515625
2018-05-14,39.930702209472656
2018-05-15,39.25466537475586
2018-05-16,39.089412689208984
2018-05-17,38.65376281738281
2018-05-18,38.65376281738281
2018-05-21,39.194583892822266
2018-05-22,39.570152282714844
2018-05-23,40.231163024902344
2018-05-24,39.87812423706055
2018-05-25,40.2762336730957
2018-05-29,40.63677215576172
