,FIS
2017-09-15,81.20076751708984
2017-09-18,82.5510025024414
2017-09-19,81.87144470214844
2017-09-20,81.89793395996094
2017-09-21,81.82734680175781
2017-09-22,82.11858367919922
2017-09-25,81.92440795898438
2017-09-26,81.76557159423828
2017-09-27,82.07444763183594
2017-09-28,82.37450408935547
2017-09-29,82.41863250732422
2017-10-02,82.36568450927734
2017-10-03,82.42744445800781
2017-10-04,82.70101928710938
2017-10-05,82.798095703125
2017-10-06,82.87755584716797
2017-10-09,83.2658462524414
2017-10-10,83.49531555175781
2017-10-11,83.52177429199219
2017-10-12,83.49531555175781
2017-10-13,83.80418395996094
2017-10-16,84.02482604980469
2017-10-17,83.29231262207031
2017-10-18,83.67182159423828
2017-10-19,83.97185516357422
2017-10-20,84.08660125732422
2017-10-23,84.4660873413086
2017-10-24,84.07776641845703
2017-10-25,84.30722045898438
2017-10-26,84.66907501220703
2017-10-27,85.26914978027344
2017-10-30,84.78378295898438
2017-10-31,81.86266326904297
2017-11-01,82.1715316772461
2017-11-02,82.39215087890625
2017-11-03,82.23330688476562
2017-11-06,82.1891860961914
2017-11-07,79.84166717529297
2017-11-08,80.88304138183594
2017-11-09,81.65082550048828
2017-11-10,81.86266326904297
2017-11-13,81.94205474853516
2017-11-14,82.45394897460938
2017-11-15,82.5510025024414
2017-11-16,82.2509536743164
2017-11-17,81.24488067626953
2017-11-20,81.16546630859375
2017-11-21,80.96247100830078
2017-11-22,80.8301010131836
2017-11-24,81.28900146484375
2017-11-27,81.16546630859375
2017-11-28,81.82734680175781
2017-11-29,81.82734680175781
2017-11-30,83.24819946289062
2017-12-01,82.736328125
2017-12-04,82.63043975830078
2017-12-05,83.98950958251953
2017-12-06,84.104248046875
2017-12-07,84.6072998046875
2017-12-08,84.58964538574219
2017-12-11,84.4660873413086
2017-12-12,83.16876983642578
2017-12-13,83.18643188476562
2017-12-14,82.8588638305664
2017-12-15,83.94772338867188
2017-12-18,84.3195571899414
2017-12-19,84.09821319580078
2017-12-20,84.16905212402344
2017-12-21,83.97429656982422
2017-12-22,83.49627685546875
2017-12-26,83.32805633544922
2017-12-27,83.2129898071289
2017-12-28,83.46086883544922
2017-12-29,83.29263305664062
2018-01-02,82.94739532470703
2018-01-03,83.4343032836914
2018-01-04,84.05396270751953
2018-01-05,84.531982421875
2018-01-08,84.74445343017578
2018-01-09,85.01886749267578
2018-01-10,86.1165771484375
2018-01-11,86.5592269897461
2018-01-12,86.40870666503906
2018-01-16,86.01921081542969
2018-01-17,86.39986419677734
2018-01-18,86.34675598144531
2018-01-19,87.17000579833984
2018-01-22,87.8073959350586
2018-01-23,87.75428009033203
2018-01-24,89.02018737792969
2018-01-25,89.8523178100586
2018-01-26,91.07393646240234
2018-01-29,90.90576171875
2018-01-30,90.87919616699219
2018-01-31,90.6136245727539
2018-02-01,90.39231872558594
2018-02-02,89.24150085449219
2018-02-05,86.04573822021484
2018-02-06,84.73561096191406
2018-02-07,85.66512298583984
2018-02-08,82.09756469726562
2018-02-09,84.12478637695312
2018-02-12,84.23102569580078
2018-02-13,85.13397979736328
2018-02-14,84.98347473144531
2018-02-15,85.47920989990234
2018-02-16,86.59461212158203
2018-02-20,86.1519775390625
2018-02-21,86.00151824951172
2018-02-22,86.78052520751953
2018-02-23,88.3651123046875
2018-02-26,88.45361328125
2018-02-27,87.14347076416016
2018-02-28,86.0280532836914
2018-03-01,84.94805908203125
2018-03-02,85.78019714355469
2018-03-05,88.16150665283203
2018-03-06,87.38249206542969
2018-03-07,87.25852966308594
2018-03-08,87.88706970214844
2018-03-09,89.20606994628906
2018-03-12,89.6133041381836
2018-03-13,88.88739776611328
2018-03-14,88.8077163696289
2018-03-15,88.89652252197266
2018-03-16,89.37608337402344
2018-03-19,88.8521499633789
2018-03-20,89.62474822998047
2018-03-21,89.32279968261719
2018-03-22,86.60530853271484
2018-03-23,84.24302673339844
2018-03-26,85.39750671386719
2018-03-27,84.08316040039062
2018-03-28,84.65153503417969
2018-03-29,85.5218505859375
2018-04-02,84.10979461669922
2018-04-03,84.36734008789062
2018-04-04,85.25541687011719
2018-04-05,86.55200958251953
2018-04-06,84.83802032470703
2018-04-09,85.25541687011719
2018-04-10,85.99250793457031
2018-04-11,85.5573501586914
2018-04-12,85.85931396484375
2018-04-13,85.45968627929688
2018-04-16,86.40103149414062
2018-04-17,86.68522644042969
2018-04-18,86.61417388916016
2018-04-19,86.19679260253906
2018-04-20,85.2643051147461
2018-04-23,84.9889907836914
2018-04-24,84.16307830810547
2018-04-25,83.57695007324219
2018-04-26,84.36734008789062
2018-04-27,84.10092163085938
2018-04-30,84.34069061279297
2018-05-01,88.50577545166016
2018-05-02,87.46672821044922
2018-05-03,88.28376007080078
2018-05-04,89.39385223388672
2018-05-07,90.77039337158203
2018-05-08,91.64070129394531
2018-05-09,92.28012084960938
2018-05-10,93.16818237304688
2018-05-11,93.15040588378906
2018-05-14,92.9816665649414
2018-05-15,92.9816665649414
2018-05-16,93.10601043701172
2018-05-17,92.2001953125
2018-05-18,92.46662902832031
2018-05-21,92.7596664428711
2018-05-22,91.91598510742188
2018-05-23,92.2446060180664
2018-05-24,92.18244171142578
2018-05-25,91.88047790527344
2018-05-29,90.9213638305664
2018-05-30,91.70287322998047
2018-05-31,90.77924346923828
2018-06-01,91.6673355102539
2018-06-04,92.1557846069336
2018-06-05,93.03496551513672
2018-06-06,94.96211242675781
2018-06-07,93.66551208496094
2018-06-08,94.26052856445312
2018-06-11,94.01184844970703
2018-06-12,95.17523193359375
2018-06-13,95.11308288574219
2018-06-14,95.95038604736328
2018-06-15,95.70096588134766
2018-06-18,95.54952239990234
2018-06-19,95.65641784667969
2018-06-20,95.30903625488281
2018-06-21,95.65641784667969
2018-06-22,95.87020111083984
2018-06-25,94.9349365234375
2018-06-26,94.50737762451172
2018-06-27,93.40284729003906
2018-06-28,94.15999603271484
2018-06-29,94.44502258300781
2018-07-02,95.04180145263672
2018-07-03,94.95274353027344
2018-07-05,95.79003143310547
2018-07-06,96.52937316894531
2018-07-09,96.39574432373047
2018-07-10,95.87911987304688
2018-07-11,95.95927429199219
2018-07-12,96.68968200683594
2018-07-13,96.31556701660156
2018-07-16,95.93254089355469
2018-07-17,96.50261688232422
2018-07-18,97.06380462646484
2018-07-19,96.84111785888672
2018-07-20,97.00145721435547
2018-07-23,97.39335632324219
2018-07-24,96.79658508300781
2018-07-25,97.52696990966797
2018-07-26,97.20630645751953
2018-07-27,95.70096588134766
2018-07-30,93.58099365234375
2018-07-31,91.86187744140625
2018-08-01,91.70155334472656
2018-08-02,91.98657989501953
2018-08-03,92.8327865600586
2018-08-06,93.33161163330078
2018-08-07,93.67009735107422
2018-08-08,94.30250549316406
2018-08-09,95.26449584960938
2018-08-10,95.20213317871094
2018-08-13,94.54300689697266
2018-08-14,95.03291320800781
2018-08-15,94.43609619140625
2018-08-16,94.72113800048828
2018-08-17,95.39811706542969
2018-08-20,95.73660278320312
2018-08-21,95.82566833496094
2018-08-22,96.42245483398438
2018-08-23,96.53826141357422
2018-08-24,96.97472381591797
2018-08-27,96.11070251464844
2018-08-28,95.83458709716797
2018-08-29,96.25322723388672
2018-08-30,95.93254089355469
2018-08-31,96.35121154785156
2018-09-04,96.0840072631836
2018-09-05,94.8992919921875
2018-09-06,95.84349060058594
2018-09-07,95.7098617553711
2018-09-10,96.84111785888672
2018-09-11,97.23301696777344
2018-09-12,97.53587341308594
2018-09-13,98.31310272216797
2018-09-14,98.37564086914062
2018-09-17,97.75923156738281
2018-09-18,98.05402374267578
2018-09-19,97.16961669921875
2018-09-20,98.08082580566406
2018-09-21,98.78659057617188
2018-09-24,98.20589447021484
2018-09-25,98.09868621826172
2018-09-26,97.83963012695312
2018-09-27,97.16961669921875
2018-09-28,97.43761444091797
2018-10-01,95.74916076660156
2018-10-02,96.05292510986328
2018-10-03,96.49065399169922
2018-10-04,96.15119171142578
2018-10-05,96.64253234863281
2018-10-08,95.84745025634766
2018-10-09,96.31199645996094
2018-10-10,91.8631362915039
2018-10-11,90.38011932373047
2018-10-12,91.46112823486328
2018-10-15,90.42481231689453
2018-10-16,93.64088439941406
2018-10-17,93.68553161621094
2018-10-18,92.97087097167969
2018-10-19,92.68501281738281
2018-10-22,92.85474395751953
2018-10-23,92.1579360961914
2018-10-24,89.96027374267578
2018-10-25,91.94353485107422
2018-10-26,90.55883026123047
2018-10-29,88.55773162841797
2018-10-30,92.56887817382812
2018-10-31,92.99766540527344
2018-11-01,92.86365509033203
2018-11-02,92.59565734863281
2018-11-05,92.88156127929688
2018-11-06,93.50687408447266
2018-11-07,95.8921127319336
2018-11-08,96.19584655761719
2018-11-09,96.00825500488281
2018-11-12,94.41809844970703
2018-11-13,93.6230239868164
2018-11-14,93.36393737792969
2018-11-15,95.42758178710938
2018-11-16,96.35665893554688
2018-11-19,93.21206665039062
2018-11-20,91.52364349365234
2018-11-21,92.3276596069336
2018-11-23,92.24724578857422
2018-11-26,93.25674438476562
2018-11-27,93.01554107666016
2018-11-28,96.43704223632812
2018-11-29,94.56102752685547
2018-11-30,96.43704223632812
2018-12-03,97.48228454589844
2018-12-04,94.8022232055664
2018-12-06,94.5074234008789
2018-12-07,93.46221923828125
2018-12-10,94.4091796875
2018-12-11,94.54316711425781
2018-12-12,95.35612487792969
2018-12-13,94.84536743164062
2018-12-14,93.71636199951172
2018-12-17,91.44939422607422
2018-12-18,91.01033782958984
2018-12-19,90.53543090820312
2018-12-20,88.83297729492188
2018-12-21,87.67708587646484
2018-12-24,85.86710357666016
2018-12-26,89.09281921386719
2018-12-27,90.33828735351562
2018-12-28,90.32936096191406
2018-12-31,91.88845825195312
2019-01-02,90.8848876953125
2019-01-03,88.08924865722656
2019-01-04,91.19852447509766
2019-01-07,91.77198028564453
2019-01-08,92.46190643310547
2019-01-09,92.02285766601562
2019-01-10,93.03538513183594
2019-01-11,92.76656341552734
2019-01-14,92.883056640625
2019-01-15,93.82388305664062
2019-01-16,92.89201354980469
2019-01-17,93.37586975097656
2019-01-18,94.83638763427734
2019-01-22,94.38838195800781
2019-01-23,94.88121795654297
2019-01-24,94.22711944580078
2019-01-25,94.46903228759766
2019-01-28,93.44756317138672
2019-01-29,92.82032775878906
2019-01-30,94.54966735839844
2019-01-31,93.66259765625
2019-02-01,96.05500793457031
2019-02-04,97.64099884033203
2019-02-05,98.47431182861328
2019-02-06,98.29509735107422
2019-02-07,97.3721923828125
2019-02-08,97.66788482666016
2019-02-11,97.7574691772461
2019-02-12,95.47259521484375
2019-02-13,95.68763732910156
2019-02-14,95.24858856201172
2019-02-15,97.60516357421875
2019-02-19,97.40803527832031
2019-02-20,95.92957305908203
2019-02-21,95.98333740234375
2019-02-22,95.95645904541016
2019-02-25,95.68763732910156
2019-02-26,95.70557403564453
2019-02-27,96.06396484375
2019-02-28,96.9062728881836
2019-03-01,97.12130737304688
2019-03-04,96.16254425048828
2019-03-05,95.7772216796875
2019-03-06,95.51740264892578
2019-03-07,94.6661605834961
2019-03-08,94.71994018554688
2019-03-11,95.91165161132812
2019-03-12,96.20735931396484
2019-03-13,96.41343688964844
2019-03-14,96.88988494873047
2019-03-15,97.87873840332031
2019-03-18,97.19554901123047
2019-03-19,95.82910919189453
2019-03-20,95.96395874023438
2019-03-21,99.0294189453125
2019-03-22,99.254150390625
2019-03-25,97.46521759033203
2019-03-26,98.80467987060547
2019-03-27,98.85860443115234
2019-03-28,99.94633483886719
2019-03-29,101.6723403930664
2019-04-01,102.28364562988281
2019-04-02,102.58929443359375
2019-04-03,103.31744384765625
2019-04-04,102.50836944580078
2019-04-05,101.93302154541016
2019-04-08,102.16677856445312
2019-04-09,102.26566314697266
2019-04-10,101.02510070800781
2019-04-11,101.49256896972656
2019-04-12,101.72628021240234
2019-04-15,101.70830535888672
2019-04-16,100.3059310913086
2019-04-17,99.87444305419922
2019-04-18,99.68566131591797
2019-04-22,100.87226104736328
2019-04-23,101.40267181396484
2019-04-24,100.71947479248047
2019-04-25,100.27897644042969
2019-04-26,99.69465637207031
2019-04-29,100.26995849609375
2019-04-30,104.21641540527344
2019-05-01,103.57814025878906
2019-05-02,105.8974609375
2019-05-03,105.86150360107422
2019-05-06,105.46595764160156
2019-05-07,104.18045806884766
2019-05-08,104.4051742553711
2019-05-09,104.1624526977539
2019-05-10,104.92658233642578
2019-05-13,103.7848892211914
2019-05-14,105.10636901855469
2019-05-15,105.40303802490234
2019-05-16,107.06608581542969
2019-05-17,106.7334976196289
2019-05-20,106.36492156982422
2019-05-21,108.24374389648438
2019-05-22,108.77413177490234
2019-05-23,108.24374389648438
2019-05-24,106.74248504638672
2019-05-28,107.29084777832031
2019-05-29,107.03913116455078
2019-05-30,107.47065734863281
2019-05-31,108.14486694335938
2019-06-03,104.791748046875
2019-06-04,108.0909194946289
2019-06-05,109.48429107666016
2019-06-06,109.28653717041016
2019-06-07,110.15851593017578
2019-06-10,109.93379974365234
2019-06-11,109.3944091796875
2019-06-12,108.72916412353516
2019-06-13,108.945556640625
2019-06-14,109.450439453125
2019-06-17,109.56763458251953
2019-06-18,110.55034637451172
2019-06-19,111.15441131591797
2019-06-20,111.68632507324219
2019-06-21,110.62248992919922
2019-06-24,109.28814697265625
2019-06-25,109.32421112060547
2019-06-26,109.33324432373047
2019-06-27,109.39634704589844
2019-06-28,110.60443878173828
2019-07-01,112.30841827392578
2019-07-02,112.61493682861328
2019-07-03,114.1566390991211
2019-07-05,114.31890106201172
2019-07-08,114.34597778320312
2019-07-09,114.49921417236328
2019-07-10,114.42706298828125
2019-07-11,115.23851776123047
2019-07-12,116.62690734863281
2019-07-15,117.52850341796875
2019-07-16,116.9424819946289
2019-07-17,117.744873046875
2019-07-18,118.40303039550781
2019-07-19,116.96952819824219
2019-07-22,118.18660736083984
2019-07-23,118.15958404541016
2019-07-24,117.31209564208984
2019-07-25,119.4397964477539
2019-07-26,122.26171875
2019-07-29,123.2534408569336
2019-07-30,120.53075408935547
2019-07-31,120.13404083251953
2019-08-01,118.29483032226562
2019-08-02,117.34819793701172
2019-08-05,113.55255889892578
2019-08-06,118.03337097167969
2019-08-07,121.24296569824219
2019-08-08,122.96492004394531
2019-08-09,123.06414031982422
2019-08-12,119.43079376220703
2019-08-13,121.57652282714844
2019-08-14,117.81698608398438
2019-08-15,121.6576919555664
2019-08-16,124.69596099853516
2019-08-19,125.21885681152344
2019-08-20,125.87704467773438
2019-08-21,124.59679412841797
2019-08-22,124.3894271850586
2019-08-23,121.23397827148438
2019-08-26,122.29776763916016
2019-08-27,123.2715072631836
2019-08-28,123.52393341064453
2019-08-29,123.81242370605469
2019-08-30,122.81166076660156
2019-09-03,123.1272201538086
2019-09-04,124.16405487060547
2019-09-05,125.36308288574219
2019-09-06,124.11898803710938
2019-09-09,120.66595458984375
2019-09-10,118.4300537109375
2019-09-11,118.366943359375
2019-09-12,120.62689971923828
2019-09-13,118.31272888183594
2019-09-16,120.28337097167969
2019-09-17,121.5037612915039
2019-09-18,120.12969207763672
2019-09-19,121.04273223876953
2019-09-20,119.15341186523438
2019-09-23,118.89128112792969
2019-09-24,120.13873291015625
2019-09-25,120.70828247070312
2019-09-26,120.60884857177734
2019-09-27,118.13191223144531
2019-09-30,120.01219177246094
2019-10-01,118.65621185302734
2019-10-02,116.95674133300781
2019-10-03,117.40872955322266
2019-10-04,118.7918472290039
2019-10-07,118.03248596191406
2019-10-08,117.09233856201172
2019-10-09,118.99070739746094
2019-10-10,118.9093246459961
2019-10-11,119.35231018066406
2019-10-14,119.99412536621094
2019-10-15,120.05735778808594
2019-10-16,119.10820770263672
2019-10-17,117.99629974365234
2019-10-18,116.00757598876953
2019-10-21,116.45954132080078
2019-10-22,113.39506530761719
2019-10-23,114.77816772460938
2019-10-24,116.80307006835938
2019-10-25,116.90250396728516
2019-10-28,117.7160873413086
2019-10-29,118.18617248535156
2019-10-30,119.28903198242188
2019-10-31,119.10820770263672
2019-11-01,121.26873779296875
2019-11-04,118.42119598388672
2019-11-05,119.49691772460938
2019-11-06,118.32172393798828
2019-11-07,119.64157104492188
2019-11-08,118.14097595214844
2019-11-11,119.6506118774414
2019-11-12,119.88563537597656
2019-11-13,120.97042846679688
2019-11-14,122.48908996582031
2019-11-15,122.77838134765625
2019-11-18,123.88124084472656
2019-11-19,124.44170379638672
2019-11-20,124.26995849609375
2019-11-21,123.36597442626953
2019-11-22,122.45293426513672
2019-11-25,123.7365951538086
2019-11-26,124.33319854736328
2019-11-27,125.13774108886719
2019-11-29,124.88463592529297
2019-12-02,122.70604705810547
2019-12-03,123.13995361328125
2019-12-04,122.70604705810547
2019-12-05,123.78176879882812
2019-12-06,125.27336120605469
2019-12-09,123.80894470214844
2019-12-10,122.51622009277344
2019-12-11,122.48908996582031
2019-12-12,123.9210433959961
2019-12-13,125.24430084228516
2019-12-16,124.17485809326172
2019-12-17,124.9451904296875
2019-12-18,124.80928039550781
2019-12-19,125.14461517333984
2019-12-20,125.79714965820312
2019-12-23,125.2624282836914
2019-12-24,124.96337127685547
2019-12-26,125.70655822753906
2019-12-27,126.65814971923828
2019-12-30,125.61590576171875
2019-12-31,126.05999755859375
2020-01-02,126.79412078857422
2020-01-03,125.9965591430664
2020-01-06,127.20198059082031
2020-01-07,125.24430084228516
2020-01-08,127.08411407470703
2020-01-09,129.5311737060547
2020-01-10,128.64300537109375
2020-01-13,129.3590087890625
2020-01-14,129.105224609375
2020-01-15,130.9450225830078
2020-01-16,132.54017639160156
2020-01-17,133.31053161621094
2020-01-21,133.7908935546875
2020-01-22,134.67001342773438
2020-01-23,135.0506591796875
2020-01-24,134.06280517578125
2020-01-27,132.67613220214844
2020-01-28,134.0990753173828
2020-01-29,134.21688842773438
2020-01-30,133.68214416503906
2020-01-31,130.201904296875
2020-02-03,132.09609985351562
2020-02-04,133.60963439941406
2020-02-05,132.43142700195312
2020-02-06,133.53712463378906
2020-02-07,132.73960876464844
2020-02-10,135.92979431152344
2020-02-11,135.5038299560547
2020-02-12,134.0990753173828
2020-02-13,139.86326599121094
2020-02-14,142.69094848632812
2020-02-18,141.0686492919922
2020-02-19,142.55499267578125
2020-02-20,142.09278869628906
2020-02-21,140.41607666015625
2020-02-24,136.6005096435547
2020-02-25,131.10821533203125
2020-02-26,130.41937255859375
2020-02-27,125.86061096191406
2020-02-28,126.6309814453125
2020-03-02,134.68817138671875
2020-03-03,129.68524169921875
2020-03-04,135.88450622558594
2020-03-05,129.37718200683594
2020-03-06,126.80319213867188
2020-03-09,117.85780334472656
2020-03-10,127.70042419433594
2020-03-11,120.50423431396484
2020-03-12,107.6459732055664
2020-03-13,118.04163360595703
2020-03-16,98.45891571044922
2020-03-17,103.55679321289062
2020-03-18,93.54278564453125
2020-03-19,95.62374114990234
2020-03-20,93.43374633789062
2020-03-23,93.09749603271484
2020-03-24,108.28208923339844
2020-03-25,109.38162994384766
2020-03-26,112.35311889648438
2020-03-27,109.13626861572266
2020-03-30,113.85249328613281
2020-03-31,110.53569030761719
2020-04-01,104.10200500488281
2020-04-02,106.4192123413086
2020-04-03,104.7017822265625
2020-04-06,111.78971862792969
2020-04-07,109.17261505126953
2020-04-08,113.37994384765625
2020-04-09,113.69800567626953
2020-04-13,112.31678009033203
2020-04-14,112.48942565917969
2020-04-15,109.1907958984375
2020-04-16,111.76243591308594
2020-04-17,116.27874755859375
2020-04-20,111.42623901367188
2020-04-21,106.74637603759766
2020-04-22,111.36261749267578
2020-04-23,110.11769104003906
2020-04-24,114.25232696533203
2020-04-27,115.98796081542969
2020-04-28,117.34193420410156
2020-04-29,122.03089904785156
2020-04-30,119.85000610351562
2020-05-01,117.48733520507812
2020-05-04,116.8421630859375
2020-05-05,119.90448760986328
2020-05-06,119.8681640625
2020-05-07,117.6236343383789
2020-05-08,116.52409362792969
2020-05-11,116.5331802368164
2020-05-12,116.23330688476562
2020-05-13,115.85163879394531
2020-05-14,117.92352294921875
2020-05-15,120.14987182617188
2020-05-18,123.89376831054688
2020-05-19,123.07588958740234
2020-05-20,125.50215148925781
2020-05-21,124.03915405273438
2020-05-22,123.7302017211914
2020-05-26,124.1300048828125
2020-05-27,125.4294662475586
2020-05-28,125.7384033203125
2020-05-29,126.15641784667969
2020-06-01,126.19281005859375
2020-06-02,126.2745590209961
2020-06-03,126.82891082763672
2020-06-04,123.83014678955078
2020-06-05,130.00936889648438
2020-06-08,129.5550537109375
2020-06-09,128.46456909179688
2020-06-10,128.3282928466797
2020-06-11,122.27943420410156
2020-06-12,124.87567901611328
2020-06-15,125.20364379882812
2020-06-16,128.0640869140625
2020-06-17,126.25128173828125
2020-06-18,127.49019622802734
2020-06-19,122.98086547851562
2020-06-22,126.5792007446289
2020-06-23,125.6773452758789
2020-06-24,120.52124786376953
2020-06-25,121.41400909423828
2020-06-26,118.89060974121094
2020-06-29,119.49185180664062
2020-06-30,122.15190124511719
2020-07-01,124.67527770996094
2020-07-02,124.60240173339844
2020-07-06,125.28561401367188
2020-07-07,124.34734344482422
2020-07-08,124.62060546875
2020-07-09,123.70053100585938
2020-07-10,124.6934814453125
2020-07-13,123.41813659667969
2020-07-14,124.27445983886719
2020-07-15,127.92740631103516
2020-07-16,126.48812103271484
2020-07-17,127.96389770507812
2020-07-20,128.94775390625
2020-07-21,130.63299560546875
2020-07-22,131.8810272216797
2020-07-23,132.0814666748047
2020-07-24,130.9063262939453
2020-07-27,130.66946411132812
2020-07-28,129.9315948486328
2020-07-29,131.8446044921875
2020-07-30,132.27276611328125
2020-07-31,133.28392028808594
2020-08-03,135.67066955566406
2020-08-04,134.09471130371094
2020-08-05,133.45701599121094
2020-08-06,133.9125213623047
2020-08-07,134.6230926513672
2020-08-10,133.1472625732422
2020-08-11,130.31419372558594
2020-08-12,131.015625
2020-08-13,132.27276611328125
2020-08-14,131.07028198242188
2020-08-17,131.42555236816406
2020-08-18,131.0065155029297
2020-08-19,129.913330078125
2020-08-20,128.66531372070312
2020-08-21,129.17550659179688
2020-08-24,129.05702209472656
2020-08-25,132.42762756347656
2020-08-26,134.72328186035156
2020-08-27,137.73858642578125
2020-08-28,138.89553833007812
2020-08-31,137.4197235107422
2020-09-01,138.7861785888672
2020-09-02,141.89259338378906
2020-09-03,137.4652862548828
2020-09-04,134.82350158691406
2020-09-08,132.728271484375
2020-09-09,135.2789764404297
2020-09-10,133.1879119873047
2020-09-11,131.69952392578125
2020-09-14,133.52577209472656
2020-09-15,135.59854125976562
2020-09-16,135.75375366210938
2020-09-17,135.88162231445312
2020-09-18,133.9093017578125
2020-09-21,131.50778198242188
2020-09-22,133.4892578125
2020-09-23,131.13336181640625
2020-09-24,131.68124389648438
2020-09-25,133.31573486328125
2020-09-28,135.07809448242188
2020-09-29,135.87249755859375
2020-09-30,134.420654296875
2020-10-01,134.1101531982422
2020-10-02,132.53956604003906
2020-10-05,132.92312622070312
2020-10-06,131.82736206054688
2020-10-07,132.03736877441406
2020-10-08,133.8635711669922
2020-10-09,136.08250427246094
2020-10-12,136.22857666015625
2020-10-13,133.2792205810547
2020-10-14,131.5534210205078
2020-10-15,131.37994384765625
2020-10-16,131.37994384765625
2020-10-19,127.63614654541016
2020-10-20,128.4761962890625
2020-10-21,129.12449645996094
2020-10-22,130.3207244873047
2020-10-23,131.85475158691406
2020-10-26,127.30738830566406
2020-10-27,125.88294219970703
2020-10-28,120.99774169921875
2020-10-29,114.15845489501953
2020-10-30,113.76580810546875
2020-11-02,113.19969177246094
2020-11-03,117.3270034790039
2020-11-04,121.26255798339844
2020-11-05,121.07077026367188
2020-11-06,121.57300567626953
2020-11-09,129.3802032470703
2020-11-10,131.81822204589844
2020-11-11,131.07858276367188
2020-11-12,129.8184814453125
2020-11-13,132.14697265625
2020-11-16,135.04151916503906
2020-11-17,134.20150756835938
2020-11-18,132.37525939941406
2020-11-19,134.8680419921875
2020-11-20,131.6447296142578
2020-11-23,132.69482421875
2020-11-24,135.9820556640625
2020-11-25,135.1145782470703
2020-11-27,135.39764404296875
2020-11-30,135.5164031982422
2020-12-01,137.315185546875
2020-12-02,135.6807098388672
2020-12-03,134.4845428466797
2020-12-04,136.84039306640625
2020-12-07,137.4795684814453
2020-12-08,138.04571533203125
2020-12-09,134.93197631835938
2020-12-10,134.65805053710938
2020-12-11,135.2987518310547
2020-12-14,132.00367736816406
2020-12-15,132.80003356933594
2020-12-16,131.4362030029297
2020-12-17,133.6054229736328
2020-12-18,132.91900634765625
2020-12-21,128.05880737304688
2020-12-22,123.39076232910156
2020-12-23,123.29924011230469
2020-12-24,128.86422729492188
2020-12-28,128.39743041992188
2020-12-29,129.32188415527344
2020-12-30,127.71096801757812
2020-12-31,129.4774932861328
2021-01-04,128.05880737304688
2021-01-05,125.10236358642578
2021-01-06,126.3014144897461
2021-01-07,124.26945495605469
2021-01-08,126.9146499633789
2021-01-11,124.53489685058594
2021-01-12,122.31071472167969
2021-01-13,119.84858703613281
2021-01-14,118.246826171875
2021-01-15,118.74107360839844
2021-01-19,117.21253204345703
2021-01-20,119.98587036132812
2021-01-21,122.28329467773438
2021-01-22,118.14612579345703
2021-01-25,116.98370361328125
2021-01-26,117.30406951904297
2021-01-27,112.15094757080078
2021-01-28,114.70462799072266
2021-01-29,113.00218200683594
2021-02-01,118.28343200683594
2021-02-02,121.1116943359375
2021-02-03,120.42520904541016
2021-02-04,121.53271484375
2021-02-05,121.02928924560547
2021-02-08,122.12763977050781
2021-02-09,121.6150894165039
2021-02-10,122.06360626220703
2021-02-11,123.70198059082031
2021-02-12,124.11386108398438
2021-02-16,121.83475494384766
2021-02-17,121.72494506835938
2021-02-18,122.88734436035156
2021-02-19,119.89436340332031
2021-02-22,124.0498046875
2021-02-23,125.13899230957031
2021-02-24,127.62857818603516
2021-02-25,127.05194091796875
2021-02-26,126.31053924560547
2021-03-01,127.7750015258789
2021-03-02,127.16178131103516
2021-03-03,127.16178131103516
2021-03-04,125.33116149902344
2021-03-05,129.18460083007812
2021-03-08,132.27830505371094
2021-03-09,130.7405548095703
2021-03-10,133.19358825683594
2021-03-11,133.1293182373047
2021-03-12,134.25814819335938
2021-03-15,133.76260375976562
2021-03-16,133.8451690673828
2021-03-17,133.0008087158203
2021-03-18,131.6241912841797
2021-03-19,130.08241271972656
2021-03-22,129.56842041015625
2021-03-23,130.34852600097656
2021-03-24,131.60585021972656
2021-03-25,131.07357788085938
2021-03-26,134.37744140625
2021-03-29,132.1289825439453
2021-03-30,130.7890625
2021-03-31,129.04530334472656
2021-04-01,132.202392578125
2021-04-05,134.05624389648438
2021-04-06,133.5147705078125
2021-04-07,134.79965209960938
2021-04-08,136.63516235351562
2021-04-09,137.59878540039062
2021-04-12,137.72727966308594
2021-04-13,137.79148864746094
2021-04-14,137.6538543701172
2021-04-15,140.1959991455078
2021-04-16,140.0675048828125
2021-04-19,139.70042419433594
2021-04-20,139.296630859375
2021-04-21,139.90235900878906
2021-04-22,139.98497009277344
2021-04-23,140.42547607421875
2021-04-26,141.18719482421875
2021-04-27,140.24192810058594
2021-04-28,141.7286376953125
2021-04-29,142.8850555419922
2021-04-30,140.32447814941406
2021-05-03,139.39759826660156
2021-05-04,138.08518981933594
2021-05-05,136.13955688476562
2021-05-06,139.31495666503906
2021-05-07,139.1222686767578
2021-05-10,137.16748046875
2021-05-11,135.86422729492188
2021-05-12,132.88153076171875
2021-05-13,136.33229064941406
2021-05-14,137.66302490234375
2021-05-17,136.6993865966797
2021-05-18,136.02024841308594
2021-05-19,135.43287658691406
2021-05-20,137.49786376953125
2021-05-21,138.00259399414062
2021-05-24,138.61749267578125
2021-05-25,138.35133361816406
2021-05-26,136.690185546875
2021-05-27,137.47946166992188
2021-05-28,136.72694396972656
2021-06-01,136.2221221923828
2021-06-02,136.91961669921875
2021-06-03,134.42337036132812
2021-06-04,134.78126525878906
