,ED
2014-06-20,38.81965255737305
2014-06-23,38.764923095703125
2014-06-24,38.778602600097656
2014-06-25,39.024906158447266
2014-06-26,39.18910598754883
2014-06-27,39.37383270263672
2014-06-30,39.503822326660156
2014-07-01,39.059120178222656
2014-07-02,38.327056884765625
2014-07-03,38.313377380371094
2014-07-07,38.593875885009766
2014-07-08,38.723873138427734
2014-07-09,38.587039947509766
2014-07-10,38.7307243347168
2014-07-11,38.42967987060547
2014-07-14,38.27231216430664
2014-07-15,38.573360443115234
2014-07-16,38.77176284790039
2014-07-17,38.52546691894531
2014-07-18,38.94281005859375
2014-07-21,39.12752914428711
2014-07-22,39.250675201416016
2014-07-23,39.1685905456543
2014-07-24,39.209632873535156
2014-07-25,38.98386001586914
2014-07-28,39.4764518737793
2014-07-29,39.40803909301758
2014-07-30,38.85386276245117
2014-07-31,38.37495422363281
2014-08-01,38.37495422363281
2014-08-04,38.12864303588867
2014-08-05,37.786563873291016
2014-08-06,37.46500778198242
2014-08-07,37.86183166503906
2014-08-08,38.929115295410156
2014-08-11,38.76308822631836
2014-08-12,38.8115119934082
2014-08-13,38.998291015625
2014-08-14,39.14358139038086
2014-08-15,39.406490325927734
2014-08-18,39.33037567138672
2014-08-19,39.697059631347656
2014-08-20,39.78699493408203
2014-08-21,39.835418701171875
2014-08-22,39.558685302734375
2014-08-25,39.73163986206055
2014-08-26,39.219696044921875
2014-08-27,39.531005859375
2014-08-28,39.93920135498047
2014-08-29,40.04988098144531
2014-09-02,39.54484558105469
2014-09-03,39.94610595703125
2014-09-04,39.856170654296875
2014-09-05,40.209022521972656
2014-09-08,39.849246978759766
2014-09-09,39.38572311401367
2014-09-10,39.31654357910156
2014-09-11,39.627872467041016
2014-09-12,39.03981399536133
2014-09-15,39.115909576416016
2014-09-16,39.600196838378906
2014-09-17,39.44799041748047
2014-09-18,39.17816925048828
2014-09-19,39.52409744262695
2014-09-22,39.34422302246094
2014-09-23,39.261199951171875
2014-09-24,39.1089973449707
2014-09-25,38.846099853515625
2014-09-26,38.984474182128906
2014-09-29,39.1089973449707
2014-09-30,39.198936462402344
2014-10-01,39.39265823364258
2014-10-02,39.29578399658203
2014-10-03,39.45491027832031
2014-10-06,39.57252502441406
2014-10-07,39.531005859375
2014-10-08,40.658687591552734
2014-10-09,40.26435089111328
2014-10-10,40.907752990722656
2014-10-13,41.38510513305664
2014-10-14,42.5958137512207
2014-10-15,42.519710540771484
2014-10-16,42.1461181640625
2014-10-17,41.99391174316406
2014-10-20,42.519710540771484
2014-10-21,42.24989700317383
2014-10-22,42.82411193847656
2014-10-23,42.90020751953125
2014-10-24,43.239200592041016
2014-10-27,43.37065505981445
2014-10-28,43.502105712890625
2014-10-29,43.087005615234375
2014-10-30,43.958702087402344
2014-10-31,43.83417892456055
2014-11-03,44.000213623046875
2014-11-04,43.8480110168457
2014-11-05,44.71971130371094
2014-11-06,43.7580680847168
2014-11-07,44.421932220458984
2014-11-10,44.352054595947266
2014-11-11,44.345062255859375
2014-11-12,43.499534606933594
2014-11-13,43.324832916259766
2014-11-14,43.345794677734375
2014-11-17,43.70216751098633
2014-11-18,44.04457473754883
2014-11-19,43.562416076660156
2014-11-20,43.40869140625
2014-11-21,43.58338928222656
2014-11-24,43.24796676635742
2014-11-25,43.08025360107422
2014-11-26,43.555442810058594
2014-11-28,44.1284294128418
2014-12-01,44.60360336303711
2014-12-02,44.84819030761719
2014-12-03,44.67348861694336
2014-12-04,44.77131652832031
2014-12-05,44.20530700683594
2014-12-08,44.65951919555664
2014-12-09,44.75733947753906
2014-12-10,44.31711196899414
2014-12-11,45.02288055419922
2014-12-12,44.79927444458008
2014-12-15,44.75733947753906
2014-12-16,44.82023239135742
2014-12-17,45.2674560546875
2014-12-18,45.81251525878906
2014-12-19,45.90335464477539
2014-12-22,46.078060150146484
2014-12-23,46.12696838378906
2014-12-24,46.75586700439453
2014-12-26,47.3498420715332
2014-12-29,47.866947174072266
2014-12-30,46.75586700439453
2014-12-31,46.12696838378906
2015-01-02,46.35756301879883
2015-01-05,45.91733169555664
2015-01-06,46.17588806152344
2015-01-07,46.86069869995117
2015-01-08,47.1541748046875
2015-01-09,46.90960693359375
2015-01-12,46.74888229370117
2015-01-13,46.65804672241211
2015-01-14,47.161163330078125
2015-01-15,47.77610397338867
2015-01-16,48.286224365234375
2015-01-20,48.90812683105469
2015-01-21,49.22957229614258
2015-01-22,48.950069427490234
2015-01-23,49.17368698120117
2015-01-26,49.201637268066406
2015-01-27,49.53005599975586
2015-01-28,49.509098052978516
2015-01-29,49.893428802490234
2015-01-30,48.41199493408203
2015-02-02,48.53778839111328
2015-02-03,48.2093505859375
2015-02-04,47.67827606201172
2015-02-05,48.08356857299805
2015-02-06,46.65804672241211
2015-02-09,46.147945404052734
2015-02-10,46.81875991821289
2015-02-11,46.078060150146484
2015-02-12,45.847442626953125
2015-02-13,45.113433837890625
2015-02-17,45.042877197265625
2015-02-18,46.16505432128906
2015-02-19,45.73454284667969
2015-02-20,44.99346160888672
2015-02-23,45.36045837402344
2015-02-24,46.05918884277344
2015-02-25,45.02169418334961
2015-02-26,44.5064697265625
2015-02-27,44.56294631958008
2015-03-02,43.631309509277344
2015-03-03,43.878334045410156
2015-03-04,43.666595458984375
2015-03-05,43.984188079833984
2015-03-06,42.332672119140625
2015-03-09,42.643211364746094
2015-03-10,42.40325927734375
2015-03-11,42.14916229248047
2015-03-12,43.33488082885742
2015-03-13,42.939632415771484
2015-03-16,43.56072998046875
2015-03-17,43.17254638671875
2015-03-18,43.821861267089844
2015-03-19,42.939632415771484
2015-03-20,43.3842887878418
2015-03-23,43.4266242980957
2015-03-24,42.96788024902344
2015-03-25,42.756134033203125
2015-03-26,41.49985122680664
2015-03-27,42.20563507080078
2015-03-30,42.90434646606445
2015-03-31,43.05255889892578
2015-04-01,43.15842819213867
2015-04-02,43.017276763916016
2015-04-06,43.44074630737305
2015-04-07,42.7631950378418
2015-04-08,42.77024841308594
2015-04-09,42.530277252197266
2015-04-10,42.953758239746094
2015-04-13,42.671443939208984
2015-04-14,42.92552947998047
2015-04-15,42.8831787109375
2015-04-16,42.989051818847656
2015-04-17,43.01021194458008
2015-04-20,43.617191314697266
2015-04-21,43.3842887878418
2015-04-22,43.504249572753906
2015-04-23,43.828922271728516
2015-04-24,44.11124038696289
2015-04-27,43.53955078125
2015-04-28,43.94889450073242
2015-04-29,43.8148078918457
2015-04-30,43.44074630737305
2015-05-01,43.51837921142578
2015-05-04,43.828922271728516
2015-05-05,42.92552947998047
2015-05-06,43.123130798339844
2015-05-07,43.22195816040039
2015-05-08,43.10903549194336
2015-05-11,43.412506103515625
2015-05-12,43.144317626953125
2015-05-13,42.51617431640625
2015-05-14,43.123130798339844
2015-05-15,43.3842887878418
2015-05-18,43.54834747314453
2015-05-19,43.612545013427734
2015-05-20,43.78374481201172
2015-05-21,43.776607513427734
2015-05-22,43.612545013427734
2015-05-26,43.56261444091797
2015-05-27,43.75520706176758
2015-05-28,44.09046173095703
2015-05-29,44.111873626708984
2015-06-01,44.019134521484375
2015-06-02,43.57686996459961
2015-06-03,42.63529968261719
2015-06-04,42.578224182128906
2015-06-05,41.8078498840332
2015-06-08,41.75078582763672
2015-06-09,41.68656539916992
2015-06-10,41.19438171386719
2015-06-11,41.4012451171875
2015-06-12,41.04457473754883
2015-06-15,40.80918884277344
2015-06-16,41.04457473754883
2015-06-17,41.543914794921875
2015-06-18,42.22869873046875
2015-06-19,42.07890319824219
2015-06-22,41.88630676269531
2015-06-23,41.42264175415039
2015-06-24,41.25857925415039
2015-06-25,41.01604080200195
2015-06-26,41.444034576416016
2015-06-29,41.46543884277344
2015-06-30,41.287113189697266
2015-07-01,41.57244873046875
2015-07-02,42.1859016418457
2015-07-06,42.51403045654297
2015-07-07,43.56975555419922
2015-07-08,43.67674255371094
2015-07-09,43.14888000488281
2015-07-10,43.37714385986328
2015-07-13,43.29154968261719
2015-07-14,43.09894943237305
2015-07-15,43.362876892089844
2015-07-16,44.02627182006836
2015-07-17,43.72667694091797
2015-07-20,43.798004150390625
2015-07-21,43.855064392089844
2015-07-22,44.36866760253906
2015-07-23,43.61967849731445
2015-07-24,43.441349029541016
2015-07-27,43.95493698120117
2015-07-28,44.154666900634766
2015-07-29,44.468528747558594
2015-07-30,45.046321868896484
2015-07-31,45.36018371582031
2015-08-03,45.502845764160156
2015-08-04,45.11051559448242
2015-08-05,45.231781005859375
2015-08-06,45.45291519165039
2015-08-07,46.47297668457031
2015-08-10,46.47297668457031
2015-08-11,46.9723014831543
2015-08-12,47.507286071777344
2015-08-13,47.73553466796875
2015-08-14,48.02088165283203
2015-08-17,48.049686431884766
2015-08-18,47.905635833740234
2015-08-19,48.16493225097656
2015-08-20,48.128910064697266
2015-08-21,47.58151626586914
2015-08-24,45.643959045410156
2015-08-25,44.80124282836914
2015-08-26,45.72319412231445
2015-08-27,46.02571105957031
2015-08-28,45.80962371826172
2015-08-31,45.31263732910156
2015-09-01,44.35466384887695
2015-09-02,44.405086517333984
2015-09-03,44.57075119018555
2015-09-04,43.8360710144043
2015-09-08,44.90208053588867
2015-09-09,44.15298843383789
2015-09-10,44.347469329833984
2015-09-11,44.93809127807617
2015-09-14,45.118160247802734
2015-09-15,45.13256072998047
2015-09-16,45.77362060546875
2015-09-17,46.46508026123047
2015-09-18,46.85403823852539
2015-09-21,46.839630126953125
2015-09-22,46.81081771850586
2015-09-23,47.199764251708984
2015-09-24,47.50226974487305
2015-09-25,47.72555923461914
2015-09-28,47.408653259277344
2015-09-29,47.46626663208008
2015-09-30,48.1505241394043
2015-10-01,47.271785736083984
2015-10-02,47.999267578125
2015-10-05,48.31618881225586
2015-10-06,47.28620147705078
2015-10-07,47.113338470458984
2015-10-08,47.73276901245117
2015-10-09,47.12773513793945
2015-10-12,47.37262725830078
2015-10-13,47.20697784423828
2015-10-14,47.163753509521484
2015-10-15,47.8768196105957
2015-10-16,48.272972106933594
2015-10-19,48.208152770996094
2015-10-20,48.373809814453125
2015-10-21,48.23695755004883
2015-10-22,48.820396423339844
2015-10-23,48.28738021850586
2015-10-26,48.28738021850586
2015-10-27,48.43863296508789
2015-10-28,47.83361053466797
2015-10-29,47.06291580200195
2015-10-30,47.35822296142578
2015-11-02,47.24297332763672
2015-11-03,47.27898406982422
2015-11-04,47.48067855834961
2015-11-05,47.07011795043945
2015-11-06,44.62117385864258
2015-11-09,44.606754302978516
2015-11-10,45.139766693115234
2015-11-11,45.31982421875
2015-11-12,45.0461311340332
2015-11-13,44.592350006103516
2015-11-16,45.655113220214844
2015-11-17,45.46585464477539
2015-11-18,45.71335983276367
2015-11-19,45.99724578857422
2015-11-20,46.084598541259766
2015-11-23,45.727909088134766
2015-11-24,45.38577651977539
2015-11-25,45.152862548828125
2015-11-27,45.28387451171875
2015-11-30,45.240211486816406
2015-12-01,45.56049346923828
2015-12-02,44.74521255493164
2015-12-03,44.03913497924805
2015-12-04,45.240211486816406
2015-12-07,45.69879913330078
2015-12-08,46.20106506347656
2015-12-09,45.873512268066406
2015-12-10,44.51228713989258
2015-12-11,44.26479721069336
2015-12-14,45.16014862060547
2015-12-15,45.618717193603516
2015-12-16,46.747013092041016
2015-12-17,46.747013092041016
2015-12-18,46.07004165649414
2015-12-21,46.15739059448242
2015-12-22,46.36848068237305
2015-12-23,47.161922454833984
2015-12-24,47.1328010559082
2015-12-28,47.380287170410156
2015-12-29,47.41668701171875
2015-12-30,47.49676513671875
2015-12-31,46.78339767456055
2016-01-04,46.878028869628906
2016-01-05,47.249267578125
2016-01-06,47.47492980957031
2016-01-07,47.83888626098633
2016-01-08,48.35570526123047
2016-01-11,48.268367767333984
2016-01-12,47.678741455078125
2016-01-13,48.537689208984375
2016-01-14,49.221927642822266
2016-01-15,49.26559829711914
2016-01-19,50.27741241455078
2016-01-20,49.68050765991211
2016-01-21,49.27288055419922
2016-01-22,49.476707458496094
2016-01-25,49.36023712158203
2016-01-26,49.49126052856445
2016-01-27,49.73873519897461
2016-01-28,50.33564758300781
2016-01-29,50.51034164428711
2016-02-01,51.260101318359375
2016-02-02,51.769657135009766
2016-02-03,52.17000961303711
2016-02-04,52.068092346191406
2016-02-05,52.439334869384766
2016-02-08,53.19636917114258
2016-02-09,53.582176208496094
2016-02-10,53.422027587890625
2016-02-11,52.519412994384766
2016-02-12,51.96099090576172
2016-02-16,52.14467239379883
2016-02-17,51.40993881225586
2016-02-18,52.39449691772461
2016-02-19,52.07121276855469
2016-02-22,52.5928840637207
2016-02-23,52.938209533691406
2016-02-24,52.58552551269531
2016-02-25,53.23210525512695
2016-02-26,51.68913650512695
2016-02-29,51.4393310546875
2016-03-01,51.27033996582031
2016-03-02,51.65241241455078
2016-03-03,51.894866943359375
2016-03-04,52.453277587890625
2016-03-07,52.67369842529297
2016-03-08,53.54805374145508
2016-03-09,53.437843322753906
2016-03-10,53.6802864074707
2016-03-11,53.834590911865234
2016-03-14,53.981544494628906
2016-03-15,54.29749298095703
2016-03-16,54.694236755371094
2016-03-17,55.4583854675293
2016-03-18,55.28937530517578
2016-03-21,54.922000885009766
2016-03-22,54.78239822387695
2016-03-23,55.36286163330078
2016-03-24,55.51716613769531
2016-03-28,55.50980758666992
2016-03-29,56.31068801879883
2016-03-30,56.193138122558594
2016-03-31,56.295989990234375
2016-04-01,56.56782531738281
2016-04-04,56.47968673706055
2016-04-05,55.64207077026367
2016-04-06,55.406944274902344
2016-04-07,55.81841278076172
2016-04-08,55.86983108520508
2016-04-11,55.531837463378906
2016-04-12,55.87717819213867
2016-04-13,55.28937530517578
2016-04-14,55.31144714355469
2016-04-15,55.730220794677734
2016-04-18,55.67144775390625
2016-04-19,55.84779357910156
2016-04-20,53.97418212890625
2016-04-21,52.24020004272461
2016-04-22,52.5928840637207
2016-04-25,53.085147857666016
2016-04-26,52.93085861206055
2016-04-27,54.01827621459961
2016-04-28,54.56199264526367
2016-04-29,54.81179428100586
2016-05-02,55.39959716796875
2016-05-03,55.267337799072266
2016-05-04,56.00944519042969
2016-05-05,55.531837463378906
2016-05-06,54.488521575927734
2016-05-09,54.628108978271484
2016-05-10,54.231353759765625
2016-05-11,54.686893463134766
2016-05-12,55.076316833496094
2016-05-13,54.82649612426758
2016-05-16,54.870994567871094
2016-05-17,53.58835983276367
2016-05-18,52.7431755065918
2016-05-19,53.254722595214844
2016-05-20,53.4993896484375
2016-05-23,53.15834045410156
2016-05-24,53.484561920166016
2016-05-25,53.225059509277344
2016-05-26,53.9220085144043
2016-05-27,53.92940902709961
2016-05-31,54.3149299621582
2016-06-01,54.60408020019531
2016-06-02,54.59666442871094
2016-06-03,55.86445999145508
2016-06-06,55.6346321105957
2016-06-07,55.345462799072266
2016-06-08,55.901527404785156
2016-06-09,56.746726989746094
2016-06-10,57.19155502319336
2016-06-13,57.25087356567383
2016-06-14,58.01451873779297
2016-06-15,57.317596435546875
2016-06-16,57.79209518432617
2016-06-17,57.71054458618164
2016-06-20,57.20640182495117
2016-06-21,57.21380615234375
2016-06-22,57.20640182495117
2016-06-23,56.98397445678711
2016-06-24,58.133140563964844
2016-06-27,59.11178207397461
2016-06-28,58.71882629394531
2016-06-29,58.622459411621094
2016-06-30,59.638179779052734
2016-07-01,59.69008255004883
2016-07-05,60.550113677978516
2016-07-06,60.46113967895508
2016-07-07,59.30453109741211
2016-07-08,59.59368133544922
2016-07-11,59.46023941040039
2016-07-12,58.40004348754883
2016-07-13,58.88193893432617
2016-07-14,58.65951919555664
2016-07-15,58.6817741394043
2016-07-18,58.61504364013672
2016-07-19,58.65211868286133
2016-07-20,58.50382614135742
2016-07-21,59.230403900146484
2016-07-22,60.18683624267578
2016-07-25,60.1942138671875
2016-07-26,59.645572662353516
2016-07-27,58.88936996459961
2016-07-28,59.22298049926758
2016-07-29,59.37129211425781
2016-08-01,59.65299987792969
2016-08-02,59.40095138549805
2016-08-03,58.49641418457031
2016-08-04,58.414852142333984
2016-08-05,57.64381790161133
2016-08-08,57.56968307495117
2016-08-09,57.89588165283203
2016-08-10,58.0070915222168
2016-08-11,58.11831283569336
2016-08-12,58.414852142333984
2016-08-15,57.00908279418945
2016-08-16,56.141685485839844
2016-08-17,57.11376953125
2016-08-18,57.86151123046875
2016-08-19,57.20349884033203
2016-08-22,57.390438079833984
2016-08-23,57.173587799072266
2016-08-24,57.068912506103516
2016-08-25,57.16611099243164
2016-08-26,55.90986633300781
2016-08-29,56.26879119873047
2016-08-30,55.78275680541992
2016-08-31,56.26879119873047
2016-09-01,55.992130279541016
2016-09-02,56.49313735961914
2016-09-06,57.03899383544922
2016-09-07,56.837100982666016
2016-09-08,56.7324104309082
2016-09-09,54.54896926879883
2016-09-12,55.670589447021484
2016-09-13,54.75833511352539
2016-09-14,55.43131637573242
2016-09-15,55.752838134765625
2016-09-16,56.313655853271484
2016-09-19,57.12871551513672
2016-09-20,57.233402252197266
2016-09-21,58.37001037597656
2016-09-22,58.96073532104492
2016-09-23,58.83360290527344
2016-09-26,58.81865310668945
2016-09-27,58.21298599243164
2016-09-28,57.704505920410156
2016-09-29,57.22594451904297
2016-09-30,56.306182861328125
2016-10-03,55.513572692871094
2016-10-04,54.414363861083984
2016-10-05,54.21247482299805
2016-10-06,54.085357666015625
2016-10-07,53.861026763916016
2016-10-10,53.9881477355957
2016-10-11,53.5843505859375
2016-10-12,53.89094543457031
2016-10-13,54.541481018066406
2016-10-14,54.204994201660156
2016-10-17,54.58634567260742
2016-10-18,54.76580047607422
2016-10-19,54.91537857055664
2016-10-20,55.049964904785156
2016-10-21,54.71346664428711
2016-10-24,54.71346664428711
2016-10-25,55.07239532470703
2016-10-26,55.2443733215332
2016-10-27,54.93779373168945
2016-10-28,55.32661056518555
2016-10-31,56.49313735961914
2016-11-01,55.37150955200195
2016-11-02,55.19952392578125
2016-11-03,55.23690414428711
2016-11-04,55.14716339111328
2016-11-07,55.7379035949707
2016-11-08,56.328636169433594
2016-11-09,54.03300094604492
2016-11-10,52.859031677246094
2016-11-11,52.709476470947266
2016-11-14,52.505645751953125
2016-11-15,53.27567672729492
2016-11-16,52.724578857421875
2016-11-17,52.87556457519531
2016-11-18,52.490543365478516
2016-11-21,52.920860290527344
2016-11-22,53.086952209472656
2016-11-23,52.505645751953125
2016-11-25,53.343624114990234
2016-11-28,54.84593963623047
2016-11-29,54.84593963623047
2016-11-30,52.67171859741211
2016-12-01,52.445247650146484
2016-12-02,52.611331939697266
2016-12-05,52.63398361206055
2016-12-06,52.20367431640625
2016-12-07,53.15488052368164
2016-12-08,53.28321838378906
2016-12-09,53.93246078491211
2016-12-12,54.97427749633789
2016-12-13,55.3215446472168
2016-12-14,53.75883102416992
2016-12-15,54.1664924621582
2016-12-16,54.86857604980469
2016-12-19,55.14036178588867
2016-12-20,55.442359924316406
2016-12-21,55.20076370239258
2016-12-22,55.48762130737305
2016-12-23,55.58576202392578
2016-12-27,55.67636489868164
2016-12-28,55.163002014160156
2016-12-29,55.917945861816406
2016-12-30,55.62351608276367
2017-01-03,55.58576202392578
