,PAYC
2017-12-27,80.23675537109375
2017-12-28,79.71356964111328
2017-12-29,79.29895782470703
2018-01-02,79.40754699707031
2018-01-03,79.9899673461914
2018-01-04,82.04327392578125
2018-01-05,82.80338287353516
2018-01-08,83.55363464355469
2018-01-09,83.63261413574219
2018-01-10,83.2969741821289
2018-01-11,83.41543579101562
2018-01-12,87.61088562011719
2018-01-16,85.83397674560547
2018-01-17,87.21602630615234
2018-01-18,87.97614288330078
2018-01-19,90.01956176757812
2018-01-22,91.12517547607422
2018-01-23,90.7994384765625
2018-01-24,89.40753173828125
2018-01-25,88.73625183105469
2018-01-26,91.74710845947266
2018-01-29,91.46082305908205
2018-01-30,90.22688293457033
2018-01-31,90.46379089355467
2018-02-01,89.01265716552734
2018-02-02,87.41345977783203
2018-02-05,82.99095916748047
2018-02-06,85.49835205078125
2018-02-07,83.41543579101562
2018-02-08,81.83596801757812
2018-02-09,82.28019714355469
2018-02-12,83.42530059814453
2018-02-13,87.75896453857422
2018-02-14,90.8981475830078
2018-02-15,93.79053497314452
2018-02-16,93.68194580078124
2018-02-20,94.5309066772461
2018-02-21,94.39270782470705
2018-02-22,94.87642669677734
2018-02-23,97.15677642822266
2018-02-26,98.21304321289062
2018-02-27,98.34136962890624
2018-02-28,97.6503448486328
2018-03-01,97.4924087524414
2018-03-02,101.19428253173828
2018-03-05,102.98103332519533
2018-03-06,104.50128173828124
2018-03-07,106.12022399902344
2018-03-08,107.93660736083984
2018-03-09,108.54864501953124
2018-03-12,108.78556823730467
2018-03-13,108.1143035888672
2018-03-14,109.82210540771484
2018-03-15,108.4104461669922
2018-03-16,108.56838989257812
2018-03-19,106.6532974243164
2018-03-20,109.67401885986328
2018-03-21,111.55951690673828
2018-03-22,109.30877685546876
2018-03-23,105.41934204101562
2018-03-26,112.39860534667967
2018-03-27,106.23868560791016
2018-03-28,103.82999420166016
2018-03-29,106.01162719726562
2018-04-02,102.54669189453124
2018-04-03,103.42525482177734
2018-04-04,106.48548889160156
2018-04-05,107.20610809326172
2018-04-06,105.8043212890625
2018-04-09,106.40650939941406
2018-04-10,109.6147918701172
2018-04-11,110.82899475097656
2018-04-12,110.02941131591795
2018-04-13,108.54864501953124
2018-04-16,110.57234191894533
2018-04-17,114.54074096679688
2018-04-18,116.11033630371094
2018-04-19,115.2613754272461
2018-04-20,114.27420806884766
2018-04-23,112.60589599609376
2018-04-24,109.13108825683594
2018-04-25,109.35812377929688
2018-04-26,111.94450378417967
2018-04-27,112.03334045410156
2018-04-30,112.74410247802734
2018-05-01,111.14488983154295
2018-05-02,103.04026794433594
2018-05-03,103.77078247070312
2018-05-04,105.91291809082033
2018-05-07,106.9297103881836
2018-05-08,107.57136535644533
2018-05-09,107.60098266601562
2018-05-10,108.1143035888672
2018-05-11,106.0017547607422
2018-05-14,100.70069122314452
2018-05-15,100.2663345336914
2018-05-16,100.36505126953124
2018-05-17,100.38479614257812
2018-05-18,102.1913070678711
2018-05-21,101.38182830810548
2018-05-22,99.6345443725586
2018-05-23,100.47364044189452
2018-05-24,101.72734832763672
2018-05-25,102.68489074707033
2018-05-29,102.71451568603516
2018-05-30,103.67205047607422
2018-05-31,104.11629486083984
2018-06-01,104.21500396728516
2018-06-04,106.53483581542967
2018-06-05,108.44994354248048
2018-06-06,108.03533172607422
2018-06-07,101.71747589111328
2018-06-08,104.11629486083984
2018-06-11,105.27125549316406
2018-06-12,109.03236389160156
2018-06-13,110.28605651855467
2018-06-14,112.2110366821289
2018-06-15,111.17450714111328
2018-06-18,112.66513061523438
2018-06-19,112.22090911865234
2018-06-20,111.20411682128906
2018-06-21,108.42032623291016
2018-06-22,105.84381866455078
2018-06-25,99.15084075927734
2018-06-26,100.35519409179688
2018-06-27,96.02152252197266
2018-06-28,98.74610137939452
2018-06-29,97.56151580810548
2018-07-02,99.94056701660156
2018-07-03,99.37789154052734
2018-07-05,100.06890869140624
2018-07-06,102.15182495117188
2018-07-09,103.52397918701172
2018-07-10,104.18538665771484
2018-07-11,105.56742095947266
2018-07-12,109.0915985107422
2018-07-13,108.77569580078124
2018-07-16,108.4104461669922
2018-07-17,109.30877685546876
2018-07-18,109.7036361694336
2018-07-19,110.12811279296876
2018-07-20,110.32554626464844
2018-07-23,111.30284118652344
2018-07-24,108.46966552734376
2018-07-25,111.16462707519533
2018-07-26,111.23373413085938
2018-07-27,106.6236801147461
2018-07-30,101.79645538330078
2018-07-31,104.88626861572266
2018-08-01,124.32354736328124
2018-08-02,133.29689025878906
2018-08-03,131.1152801513672
2018-08-06,132.7539520263672
2018-08-07,132.67495727539062
2018-08-08,133.10931396484375
2018-08-09,132.1320343017578
2018-08-10,134.0175018310547
2018-08-13,132.87240600585938
2018-08-14,136.13003540039062
2018-08-15,133.83981323242188
2018-08-16,136.48541259765625
2018-08-17,138.0747528076172
2018-08-20,139.7924346923828
2018-08-21,142.20111083984375
2018-08-22,143.48443603515625
2018-08-23,144.3728790283203
2018-08-24,149.0026397705078
2018-08-27,149.52586364746094
2018-08-28,150.38470458984375
2018-08-29,151.9542999267578
2018-08-30,150.8289031982422
2018-08-31,153.12901306152344
2018-09-04,154.21490478515625
2018-09-05,146.5150146484375
2018-09-06,150.0885467529297
2018-09-07,153.8990020751953
2018-09-10,154.96514892578125
2018-09-11,156.95921325683594
2018-09-12,156.82101440429688
2018-09-13,160.00955200195312
2018-09-14,161.22377014160156
2018-09-17,155.3797607421875
2018-09-18,155.66603088378906
2018-09-19,151.65814208984375
2018-09-20,151.5100555419922
2018-09-21,151.6779022216797
2018-09-24,152.98095703125
2018-09-25,156.9789581298828
2018-09-26,152.7835235595703
2018-09-27,152.99081420898438
2018-09-28,153.415283203125
2018-10-01,148.8644561767578
2018-10-02,145.03427124023438
2018-10-03,145.70555114746094
2018-10-04,138.89410400390625
2018-10-05,137.26528930664062
2018-10-08,133.0402374267578
2018-10-09,133.06980895996094
2018-10-10,126.909912109375
2018-10-11,124.50123596191406
2018-10-12,129.2001495361328
2018-10-15,128.17349243164062
2018-10-16,134.31362915039062
2018-10-17,134.75787353515625
2018-10-18,131.92471313476562
2018-10-19,129.2396240234375
2018-10-22,132.0431671142578
2018-10-23,130.1083526611328
2018-10-24,121.89512634277344
2018-10-25,125.74505615234376
2018-10-26,122.46768188476562
2018-10-29,122.28012084960938
2018-10-30,127.9267120361328
2018-10-31,123.59304809570312
2018-11-01,123.87931823730467
2018-11-02,123.51407623291016
2018-11-05,122.635498046875
2018-11-06,121.57923889160156
2018-11-07,126.58414459228516
2018-11-08,125.69570922851562
2018-11-09,125.34032440185548
2018-11-12,121.01654052734376
2018-11-13,122.11229705810548
2018-11-14,121.3423080444336
2018-11-15,123.09944915771484
2018-11-16,122.03333282470705
2018-11-19,111.72732543945312
2018-11-20,112.53680419921876
2018-11-21,118.49927520751952
2018-11-23,117.62069702148438
2018-11-26,121.2534637451172
2018-11-27,119.9306640625
2018-11-28,128.38079833984375
2018-11-29,129.68385314941406
2018-11-30,131.06588745117188
2018-12-03,133.000732421875
2018-12-04,129.31858825683594
2018-12-06,131.85560607910156
2018-12-07,127.97605895996094
2018-12-10,130.0293731689453
2018-12-11,129.93063354492188
2018-12-12,132.86251831054688
2018-12-13,131.6483154296875
2018-12-14,128.94345092773438
2018-12-17,121.76678466796876
2018-12-18,123.26727294921876
2018-12-19,122.0629425048828
2018-12-20,118.02542877197266
2018-12-21,113.53382873535156
2018-12-24,110.10838317871094
2018-12-26,118.67696380615234
2018-12-27,120.18732452392578
2018-12-28,119.68387603759766
2018-12-31,120.87833404541016
2019-01-02,118.16362762451172
2019-01-03,115.00469970703124
2019-01-04,119.46669006347656
2019-01-07,122.51703643798828
2019-01-08,125.50814819335938
2019-01-09,126.82107543945312
2019-01-10,126.95928955078124
2019-01-11,125.66609191894533
2019-01-14,122.97113037109376
2019-01-15,129.09156799316406
2019-01-16,129.69374084472656
2019-01-17,130.52294921875
2019-01-18,134.49134826660156
2019-01-22,134.7874755859375
2019-01-23,135.26133728027344
2019-01-24,136.7124786376953
2019-01-25,141.21392822265625
2019-01-28,142.1517333984375
2019-01-29,139.8516387939453
2019-01-30,143.69171142578125
2019-01-31,146.3373260498047
2019-02-01,148.91383361816406
2019-02-04,153.958251953125
2019-02-05,154.94540405273438
2019-02-06,166.96908569335938
2019-02-07,166.01153564453125
2019-02-08,173.70155334472656
2019-02-11,169.9996795654297
2019-02-12,171.11514282226562
2019-02-13,170.83876037597656
2019-02-14,176.09046936035156
2019-02-15,180.12799072265625
2019-02-19,177.2552947998047
2019-02-20,174.76766967773438
2019-02-21,176.63340759277344
2019-02-22,181.91473388671875
2019-02-25,179.00262451171875
2019-02-26,178.11416625976562
2019-02-27,180.3747711181641
2019-02-28,179.39747619628906
2019-03-01,179.46656799316406
2019-03-04,175.14280700683594
2019-03-05,176.27804565429688
2019-03-06,173.38563537597656
2019-03-07,173.9680633544922
2019-03-08,175.79434204101562
2019-03-11,178.83480834960938
2019-03-12,179.95028686523438
2019-03-13,178.70645141601562
2019-03-14,180.99668884277344
2019-03-15,179.60479736328125
2019-03-18,179.35797119140625
2019-03-19,180.76963806152344
2019-03-20,179.6343994140625
2019-03-21,187.61068725585935
2019-03-22,178.83480834960938
2019-03-25,181.4508056640625
2019-03-26,183.326416015625
2019-03-27,180.62156677246097
2019-03-28,184.29380798339844
2019-03-29,186.70248413085935
2019-04-01,187.83773803710935
2019-04-02,188.27207946777344
2019-04-03,187.86734008789065
2019-04-04,181.33233642578125
2019-04-05,181.12501525878903
2019-04-08,181.88514709472656
2019-04-09,181.97396850585935
2019-04-10,185.1822509765625
2019-04-11,186.1595458984375
2019-04-12,186.3372344970703
2019-04-15,187.71925354003903
2019-04-16,186.4655914306641
2019-04-17,184.5406188964844
2019-04-18,186.5248107910156
2019-04-22,187.7489013671875
2019-04-23,192.1220245361328
2019-04-24,190.1279754638672
2019-04-25,194.01739501953125
2019-04-26,197.50210571289065
2019-04-29,195.4981231689453
2019-04-30,199.93051147460935
2019-05-01,198.874267578125
2019-05-02,198.88414001464844
2019-05-03,204.2345428466797
2019-05-06,204.79722595214844
2019-05-07,199.30860900878903
2019-05-08,202.12200927734375
2019-05-09,205.22171020507812
2019-05-10,205.71530151367188
2019-05-13,194.71827697753903
2019-05-14,200.67086791992188
2019-05-15,201.7666473388672
2019-05-16,209.32830810546875
2019-05-17,208.0449981689453
2019-05-20,204.62939453125
2019-05-21,210.80908203125
2019-05-22,210.33523559570312
2019-05-23,204.1160888671875
2019-05-24,205.5573272705078
2019-05-28,205.5178680419922
2019-05-29,203.40533447265625
2019-05-30,206.4556579589844
2019-05-31,209.3776702880859
2019-06-03,194.80711364746097
2019-06-04,206.33721923828125
2019-06-05,213.98773193359375
2019-06-06,216.3964385986328
2019-06-07,219.5948181152344
2019-06-10,219.061767578125
2019-06-11,211.08547973632812
2019-06-12,211.2532958984375
2019-06-13,215.9521942138672
2019-06-14,211.5889129638672
2019-06-17,216.70245361328125
2019-06-18,219.5652313232422
2019-06-19,222.9906768798828
2019-06-20,227.19598388671875
2019-06-21,225.3204040527344
2019-06-24,222.85247802734375
2019-06-25,215.54747009277344
2019-06-26,214.037109375
2019-06-27,221.67771911621097
2019-06-28,223.8100128173828
2019-07-01,224.08644104003903
2019-07-02,229.9304351806641
2019-07-03,232.7142639160156
2019-07-05,236.22857666015625
2019-07-08,235.99163818359375
2019-07-09,236.8405914306641
2019-07-10,241.3321990966797
2019-07-11,240.73989868164065
2019-07-12,240.5128631591797
2019-07-15,240.2561798095703
2019-07-16,236.8899383544922
2019-07-17,239.2986297607422
2019-07-18,238.9432678222656
2019-07-19,229.8218536376953
2019-07-22,230.9274749755859
2019-07-23,228.91368103027344
2019-07-24,232.1120758056641
2019-07-25,232.10220336914065
2019-07-26,232.18116760253903
2019-07-29,226.6629180908203
2019-07-30,225.6856231689453
2019-07-31,237.65994262695312
2019-08-01,234.82679748535156
2019-08-02,233.48423767089844
2019-08-05,218.33123779296875
2019-08-06,222.41812133789065
2019-08-07,228.2325134277344
2019-08-08,237.3835296630859
2019-08-09,237.5316162109375
2019-08-12,235.8830413818359
2019-08-13,240.45361328125
2019-08-14,229.3184051513672
2019-08-15,232.1219482421875
2019-08-16,238.32135009765625
2019-08-19,240.53260803222656
2019-08-20,243.8001251220703
2019-08-21,248.6668243408203
2019-08-22,245.40921020507812
2019-08-23,245.7152099609375
2019-08-26,249.43682861328125
2019-08-27,251.8257751464844
2019-08-28,249.97976684570312
2019-08-29,250.8386077880859
2019-08-30,246.90966796875
2019-09-03,241.13478088378903
2019-09-04,244.6984405517578
2019-09-05,249.4467010498047
2019-09-06,246.4160919189453
2019-09-09,225.78436279296875
2019-09-10,208.60769653320312
2019-09-11,204.04698181152344
2019-09-12,209.78240966796875
2019-09-13,206.968994140625
2019-09-16,208.57806396484375
2019-09-17,212.7044219970703
2019-09-18,213.29673767089844
2019-09-19,216.50502014160156
2019-09-20,213.18814086914065
2019-09-23,214.64913940429688
2019-09-24,206.24838256835935
2019-09-25,208.54844665527344
2019-09-26,209.5751037597656
2019-09-27,203.7508087158203
2019-09-30,206.80120849609375
2019-10-01,205.2710723876953
2019-10-02,201.9443359375
2019-10-03,206.44578552246097
2019-10-04,211.53956604003903
2019-10-07,211.5494384765625
2019-10-08,204.93544006347656
2019-10-09,212.5464782714844
2019-10-10,211.4309539794922
2019-10-11,217.20590209960935
2019-10-14,217.57113647460935
2019-10-15,218.0449676513672
2019-10-16,209.38754272460935
2019-10-17,207.4921875
2019-10-18,200.37472534179688
2019-10-21,203.38558959960935
2019-10-22,188.15362548828125
2019-10-23,192.1121826171875
2019-10-24,200.8880615234375
2019-10-25,206.9788818359375
2019-10-28,206.39645385742188
2019-10-29,206.4754180908203
2019-10-30,210.26609802246097
2019-10-31,208.81497192382812
2019-11-01,211.55929565429688
2019-11-04,209.32830810546875
2019-11-05,210.06869506835935
2019-11-06,210.8189239501953
2019-11-07,210.26609802246097
2019-11-08,215.61654663085935
2019-11-11,217.334228515625
2019-11-12,219.15060424804688
2019-11-13,223.7113037109375
2019-11-14,227.8376922607422
2019-11-15,229.76263427734375
2019-11-18,232.24038696289065
2019-11-19,236.41612243652344
2019-11-20,257.5809631347656
2019-11-21,258.1040954589844
2019-11-22,259.9303894042969
2019-11-25,263.8099060058594
2019-11-26,270.5819091796875
2019-11-27,276.070556640625
2019-11-29,273.2571105957031
2019-12-02,265.5868225097656
2019-12-03,266.958984375
2019-12-04,266.4456787109375
2019-12-05,265.0833740234375
2019-12-06,265.3400573730469
2019-12-09,265.34991455078125
2019-12-10,262.09228515625
2019-12-11,258.706298828125
2019-12-12,251.2136993408203
2019-12-13,253.6914978027344
2019-12-16,256.1495361328125
2019-12-17,253.2176818847656
2019-12-18,256.0113830566406
2019-12-19,258.4002990722656
2019-12-20,260.1574401855469
2019-12-23,261.6184387207031
2019-12-24,261.2433166503906
2019-12-26,265.27093505859375
2019-12-27,265.4387512207031
2019-12-30,259.0517883300781
2019-12-31,261.3617858886719
2020-01-02,268.3114318847656
2020-01-03,269.209716796875
2020-01-06,274.5206298828125
2020-01-07,275.9027404785156
2020-01-08,279.48614501953125
2020-01-09,281.6282653808594
2020-01-10,281.9145202636719
2020-01-13,291.6381530761719
2020-01-14,282.8326110839844
2020-01-15,285.3795166015625
2020-01-16,290.532470703125
2020-01-17,292.4377136230469
2020-01-21,295.9322814941406
2020-01-22,299.387451171875
2020-01-23,310.8088684082031
2020-01-24,310.76934814453125
2020-01-27,308.5186462402344
2020-01-28,314.5008850097656
2020-01-29,317.91644287109375
2020-01-30,321.44061279296875
2020-01-31,314.0763854980469
2020-02-03,319.3182067871094
2020-02-04,333.4050598144531
2020-02-05,318.36065673828125
2020-02-06,286.9786682128906
2020-02-07,289.7625427246094
2020-02-10,294.1652526855469
2020-02-11,290.9767150878906
2020-02-12,292.5561828613281
2020-02-13,299.3972473144531
2020-02-14,310.3942565917969
2020-02-18,314.0763854980469
2020-02-19,320.31524658203125
2020-02-20,306.34686279296875
2020-02-21,296.53448486328125
2020-02-24,291.9737548828125
2020-02-25,285.2018127441406
2020-02-26,288.1731872558594
2020-02-27,277.7486572265625
2020-02-28,279.02215576171875
2020-03-02,288.212646484375
2020-03-03,278.6766662597656
2020-03-04,289.92047119140625
2020-03-05,278.63720703125
2020-03-06,264.2738952636719
2020-03-09,237.74880981445312
2020-03-10,236.40625
2020-03-11,217.84754943847656
2020-03-12,189.5159149169922
2020-03-13,223.7113037109375
2020-03-16,193.7508544921875
2020-03-17,213.9680023193359
2020-03-18,189.9206390380859
2020-03-19,195.0144195556641
2020-03-20,190.33526611328125
2020-03-23,176.64329528808594
2020-03-24,199.03221130371097
2020-03-25,207.9462890625
2020-03-26,226.26808166503903
2020-03-27,206.2582244873047
2020-03-30,210.3845672607422
2020-03-31,199.4171600341797
2020-04-01,185.03421020507812
2020-04-02,178.9335174560547
2020-04-03,162.89207458496094
2020-04-06,179.51593017578125
2020-04-07,183.6324157714844
2020-04-08,199.97987365722656
2020-04-09,219.1407165527344
2020-04-13,213.57313537597656
2020-04-14,225.5770568847656
2020-04-15,223.49412536621097
2020-04-16,204.0568695068359
2020-04-17,222.1022491455078
2020-04-20,219.5059814453125
2020-04-21,205.5277099609375
2020-04-22,214.94528198242188
2020-04-23,208.95318603515625
2020-04-24,209.08152770996097
2020-04-27,223.197998046875
2020-04-28,233.65206909179688
2020-04-29,266.5345153808594
2020-04-30,257.6697998046875
2020-05-01,238.55828857421875
2020-05-04,244.93536376953125
2020-05-05,253.68165588378903
2020-05-06,251.7665100097656
2020-05-07,265.36968994140625
2020-05-08,268.5384521484375
2020-05-11,270.76947021484375
2020-05-12,260.068603515625
2020-05-13,240.1870880126953
2020-05-14,249.5651702880859
2020-05-15,258.3213195800781
2020-05-18,280.256103515625
2020-05-19,276.10015869140625
2020-05-20,269.9599609375
2020-05-21,270.7596130371094
2020-05-22,265.89288330078125
2020-05-26,276.70233154296875
2020-05-27,283.3755187988281
2020-05-28,283.52362060546875
2020-05-29,293.4150085449219
2020-06-01,301.68743896484375
2020-06-02,302.90167236328125
2020-06-03,303.03985595703125
2020-06-04,299.27874755859375
2020-06-05,325.5472412109375
2020-06-08,326.7713317871094
2020-06-09,323.39520263671875
2020-06-10,327.24517822265625
2020-06-11,291.8849182128906
2020-06-12,298.9135437011719
2020-06-15,303.7703857421875
2020-06-16,308.62725830078125
2020-06-17,305.0537109375
2020-06-18,312.240234375
2020-06-19,314.0763854980469
2020-06-22,318.51861572265625
2020-06-23,325.4090576171875
2020-06-24,308.5581359863281
2020-06-25,312.97076416015625
2020-06-26,302.43768310546875
2020-06-29,296.50482177734375
2020-06-30,305.7546081542969
2020-07-01,316.1494445800781
2020-07-02,317.37347412109375
2020-07-06,317.2846374511719
2020-07-07,309.7032470703125
2020-07-08,315.0437927246094
2020-07-09,309.97967529296875
2020-07-10,305.033935546875
2020-07-13,286.5246276855469
2020-07-14,282.7635192871094
2020-07-15,290.41400146484375
2020-07-16,286.573974609375
2020-07-17,291.2828063964844
2020-07-20,298.9135437011719
2020-07-21,290.12774658203125
2020-07-22,294.234375
2020-07-23,287.4624328613281
2020-07-24,283.28668212890625
2020-07-27,286.5641174316406
2020-07-28,283.1090393066406
2020-07-29,290.6410827636719
2020-07-30,282.85235595703125
2020-07-31,280.7200622558594
2020-08-03,284.3824462890625
2020-08-04,281.8355712890625
2020-08-05,298.17315673828125
2020-08-06,294.82672119140625
2020-08-07,292.85235595703125
2020-08-10,285.7250061035156
2020-08-11,281.8257141113281
2020-08-12,284.0073547363281
2020-08-13,298.0052795410156
2020-08-14,299.1800842285156
2020-08-17,295.2116394042969
2020-08-18,288.55816650390625
2020-08-19,289.23931884765625
2020-08-20,289.6637878417969
2020-08-21,283.52362060546875
2020-08-24,280.7792663574219
2020-08-25,283.58282470703125
2020-08-26,292.0428466796875
2020-08-27,289.23931884765625
2020-08-28,295.99151611328125
2020-08-31,295.61639404296875
2020-09-01,303.5729064941406
2020-09-02,301.38140869140625
2020-09-03,280.35479736328125
2020-09-04,267.27490234375
2020-09-08,269.0122985839844
2020-09-09,276.5740051269531
2020-09-10,271.9540100097656
2020-09-11,262.0823974609375
2020-09-14,269.14068603515625
2020-09-15,276.4950256347656
2020-09-16,276.9491271972656
2020-09-17,275.3498840332031
2020-09-18,270.1870422363281
2020-09-21,270.7991027832031
2020-09-22,276.485107421875
2020-09-23,271.9935607910156
2020-09-24,269.9007263183594
2020-09-25,280.05865478515625
2020-09-28,287.0971374511719
2020-09-29,299.9302673339844
2020-09-30,307.304443359375
2020-10-01,316.3271179199219
2020-10-02,327.2747802734375
2020-10-05,338.4692077636719
2020-10-06,334.9253234863281
2020-10-07,347.314208984375
2020-10-08,354.9154357910156
2020-10-09,361.3023681640625
2020-10-12,362.131591796875
2020-10-13,368.9825134277344
2020-10-14,368.1532897949219
2020-10-15,371.0851745605469
2020-10-16,376.8995361328125
2020-10-19,378.20263671875
2020-10-20,379.74261474609375
2020-10-21,371.2431335449219
2020-10-22,372.4869079589844
2020-10-23,383.6615905761719
2020-10-26,373.5629577636719
2020-10-27,377.78802490234375
2020-10-28,366.7810974121094
2020-10-29,368.3013610839844
2020-10-30,359.4168701171875
2020-11-02,355.97161865234375
2020-11-03,364.402099609375
2020-11-04,392.3288879394531
2020-11-05,368.46917724609375
2020-11-06,383.138427734375
2020-11-09,399.8511047363281
2020-11-10,372.8323974609375
2020-11-11,376.5639343261719
2020-11-12,375.1029357910156
2020-11-13,376.8206176757813
2020-11-16,374.4613037109375
2020-11-17,376.7613525390625
2020-11-18,375.3891906738281
2020-11-19,387.6004333496094
2020-11-20,387.66949462890625
2020-11-23,397.3240356445313
2020-11-24,395.3398132324219
2020-11-25,401.9439697265625
2020-11-27,411.4207153320313
2020-11-30,411.7267150878906
2020-12-01,410.3743286132813
2020-12-02,414.21435546875
2020-12-03,422.9804382324219
2020-12-04,431.53912353515625
2020-12-07,431.39105224609375
2020-12-08,434.3624267578125
2020-12-09,416.24798583984375
2020-12-10,421.5094909667969
2020-12-11,418.4493713378906
2020-12-14,420.5125122070313
2020-12-15,419.8412170410156
2020-12-16,417.8570251464844
2020-12-17,436.12945556640625
2020-12-18,434.194580078125
2020-12-21,439.8707885742187
2020-12-22,459.1600036621094
2020-12-23,458.4097595214844
2020-12-24,456.1985168457031
2020-12-28,457.6398010253906
2020-12-29,441.84515380859375
2020-12-30,442.1610412597656
2020-12-31,446.4453430175781
2021-01-04,422.2400512695313
2021-01-05,421.4009704589844
2021-01-06,408.57763671875
2021-01-07,426.1985778808594
2021-01-08,435.4680786132813
2021-01-11,421.6773681640625
2021-01-12,415.39898681640625
2021-01-13,410.21636962890625
2021-01-14,407.6891784667969
2021-01-15,393.8787841796875
2021-01-19,392.2301940917969
2021-01-20,403.5233459472656
2021-01-21,399.33782958984375
2021-01-22,404.5401306152344
2021-01-25,404.9547729492187
2021-01-26,387.15618896484375
2021-01-27,371.6280517578125
2021-01-28,381.8255615234375
2021-01-29,374.865966796875
2021-02-01,391.3615417480469
2021-02-02,406.781005859375
2021-02-03,410.1374206542969
2021-02-04,422.6645202636719
2021-02-05,428.6467590332031
2021-02-08,423.9676208496094
2021-02-09,427.4621276855469
2021-02-10,420.2360534667969
2021-02-11,402.0920104980469
2021-02-12,407.6793518066406
2021-02-16,384.98443603515625
2021-02-17,386.7218322753906
2021-02-18,396.39605712890625
2021-02-19,394.9942626953125
2021-02-22,375.8531494140625
2021-02-23,372.5165100097656
2021-02-24,382.0032043457031
2021-02-25,363.5827026367187
2021-02-26,369.4366149902344
2021-03-01,381.9835205078125
2021-03-02,375.3299865722656
2021-03-03,358.4197998046875
2021-03-04,344.2145080566406
2021-03-05,370.7100524902344
2021-03-08,361.5294494628906
2021-03-09,374.3921813964844
2021-03-10,372.8916931152344
2021-03-11,384.8363342285156
2021-03-12,379.367431640625
2021-03-15,388.7850341796875
2021-03-16,375.320068359375
2021-03-17,379.7623596191406
2021-03-18,360.6705322265625
2021-03-19,367.7485656738281
2021-03-22,373.888671875
2021-03-23,369.091064453125
2021-03-24,359.6932678222656
2021-03-25,358.39019775390625
2021-03-26,367.8274841308594
2021-03-29,359.75250244140625
2021-03-30,355.5669250488281
2021-03-31,365.3102111816406
2021-04-01,371.9143981933594
2021-04-05,372.9114379882813
2021-04-06,373.1286010742187
2021-04-07,367.225341796875
2021-04-08,374.1750183105469
2021-04-09,376.3368225097656
2021-04-12,376.1197509765625
2021-04-13,384.7079772949219
2021-04-14,381.4898681640625
2021-04-15,393.06927490234375
2021-04-16,393.3555908203125
2021-04-19,388.1334838867187
2021-04-20,377.5115966796875
2021-04-21,383.2667541503906
2021-04-22,385.0140686035156
2021-04-23,394.4612121582031
2021-04-26,395.8135986328125
2021-04-27,395.1028747558594
2021-04-28,395.9518737792969
2021-04-29,389.1798706054687
2021-04-30,379.47607421875
2021-05-03,374.0367736816406
2021-05-04,349.7524719238281
2021-05-05,336.7120666503906
2021-05-06,322.95098876953125
2021-05-07,323.37542724609375
2021-05-10,313.1287536621094
2021-05-11,317.166259765625
2021-05-12,301.5690002441406
2021-05-13,304.96484375
2021-05-14,322.1217956542969
2021-05-17,318.0645446777344
2021-05-18,317.8177490234375
2021-05-19,315.84344482421875
2021-05-20,327.56109619140625
2021-05-21,326.0013122558594
2021-05-24,332.12176513671875
2021-05-25,325.7644348144531
2021-05-26,331.22344970703125
2021-05-27,326.7219543457031
2021-05-28,325.3695068359375
2021-06-01,321.2925720214844
2021-06-02,320.64105224609375
2021-06-03,315.3103332519531
2021-06-04,318.1435241699219
2021-06-07,316.1296691894531
2021-06-08,322.13165283203125
2021-06-09,323.4742126464844
2021-06-10,331.10498046875
2021-06-11,335.63604736328125
2021-06-14,336.6429748535156
2021-06-15,330.8482971191406
2021-06-16,328.2224426269531
2021-06-17,344.0269470214844
2021-06-18,347.81768798828125
2021-06-21,352.1217346191406
2021-06-22,356.9193115234375
2021-06-23,360.4336242675781
2021-06-24,362.6350402832031
2021-06-25,364.06640625
2021-06-28,368.7060546875
2021-06-29,369.1502990722656
2021-06-30,358.8047790527344
2021-07-01,368.7948913574219
2021-07-02,378.93310546875
2021-07-06,383.0989074707031
2021-07-07,382.25
2021-07-08,377.5806884765625
2021-07-09,378.6665954589844
2021-07-12,371.3023681640625
2021-07-13,367.2450256347656
2021-07-14,365.2510070800781
2021-07-15,365.1819152832031
2021-07-16,368.064453125
2021-07-19,362.6843566894531
2021-07-20,373.7307434082031
2021-07-21,378.1039123535156
2021-07-22,380.591552734375
2021-07-23,390.8185424804687
2021-07-26,386.2874755859375
2021-07-27,383.5727844238281
2021-07-28,390.1670227050781
2021-07-29,394.88568115234375
2021-07-30,394.8659362792969
2021-08-02,394.8067626953125
2021-08-03,394.9054565429687
2021-08-04,437.1758728027344
2021-08-05,451.40087890625
2021-08-06,460.4630432128906
2021-08-09,462.5460205078125
2021-08-10,452.4571838378906
2021-08-11,457.7286071777344
2021-08-12,466.4847106933594
2021-08-13,457.7779846191406
2021-08-16,467.36334228515625
2021-08-17,456.5933837890625
2021-08-18,453.3357543945313
2021-08-19,451.21331787109375
2021-08-20,463.3949890136719
2021-08-23,470.6999816894531
2021-08-24,479.3475036621094
2021-08-25,477.9161376953125
2021-08-26,474.974365234375
2021-08-27,478.4788513183594
2021-08-30,482.5755920410156
2021-08-31,482.6249084472656
2021-09-01,485.68511962890625
2021-09-02,494.3721923828125
2021-09-03,489.8905029296875
2021-09-07,477.09674072265625
2021-09-08,472.0425109863281
2021-09-09,473.9378356933594
2021-09-10,469.5252685546875
2021-09-13,459.6240234375
2021-09-14,462.0128784179687
2021-09-15,468.9033508300781
2021-09-16,475.8135070800781
2021-09-17,476.1787109375
