,UDR
2014-12-02,21.902570724487305
2014-12-03,21.732839584350586
2014-12-04,21.761127471923828
2014-12-05,21.62675666809082
2014-12-08,21.8884334564209
2014-12-09,21.994510650634766
2014-12-10,22.1147403717041
2014-12-11,22.277400970458984
2014-12-12,21.973297119140625
2014-12-15,21.53482437133789
2014-12-16,21.541889190673828
2014-12-17,21.94499969482422
2014-12-18,21.973297119140625
2014-12-19,21.980369567871094
2014-12-22,22.44713020324707
2014-12-23,22.341045379638672
2014-12-24,22.249107360839844
2014-12-26,22.326902389526367
2014-12-29,22.33397674560547
2014-12-30,22.284473419189453
2014-12-31,21.796493530273438
2015-01-02,22.185461044311523
2015-01-05,22.41884422302246
2015-01-06,22.546140670776367
2015-01-07,22.70172882080078
2015-01-08,22.744508743286133
2015-01-09,22.822940826416016
2015-01-12,23.08675193786621
2015-01-13,22.879980087280273
2015-01-14,23.10100746154785
2015-01-15,23.350555419921875
2015-01-16,23.614360809326172
2015-01-20,23.393333435058594
2015-01-21,23.350555419921875
2015-01-22,23.97798728942871
2015-01-23,23.999380111694336
2015-01-26,24.277446746826172
2015-01-27,24.512731552124023
2015-01-28,24.420045852661133
2015-01-29,24.220413208007812
2015-01-30,23.71417808532715
2015-02-02,23.728437423706055
2015-02-03,23.799741744995117
2015-02-04,23.650005340576172
2015-02-05,23.87103843688965
2015-02-06,23.10100746154785
2015-02-09,22.922760009765625
2015-02-10,23.03683853149414
2015-02-11,22.944149017333984
2015-02-12,23.29351806640625
2015-02-13,23.13665199279785
2015-02-17,23.115264892578125
2015-02-18,23.29351806640625
2015-02-19,22.694602966308594
2015-02-20,22.95127296447754
2015-02-23,23.215087890625
2015-02-24,22.544872283935547
2015-02-25,22.6732120513916
2015-02-26,22.45218276977539
2015-02-27,22.773027420043945
2015-03-02,23.0582218170166
2015-03-03,22.972667694091797
2015-03-04,22.95840835571289
2015-03-05,22.994060516357422
2015-03-06,22.530611038208008
2015-03-09,22.73737907409668
2015-03-10,22.64469337463379
2015-03-11,22.780160903930664
2015-03-12,23.350555419921875
2015-03-13,23.52880096435547
2015-03-16,24.020771026611328
2015-03-17,23.992252349853516
2015-03-18,24.48421859741211
2015-03-19,24.420045852661133
2015-03-20,25.068866729736328
2015-03-23,25.11164665222168
2015-03-24,24.776540756225586
2015-03-25,24.199010848999023
2015-03-26,24.077808380126953
2015-03-27,24.177631378173828
2015-03-30,24.527000427246094
2015-03-31,24.263185501098633
2015-04-01,24.049287796020508
2015-04-02,24.22753143310547
2015-04-06,24.363000869750977
2015-04-07,23.9851131439209
2015-04-08,24.156240463256836
2015-04-09,23.464635848999023
2015-04-10,23.52167320251465
2015-04-13,23.350555419921875
2015-04-14,23.528900146484375
2015-04-15,23.270017623901367
2015-04-16,23.435409545898438
2015-04-17,23.428218841552734
2015-04-20,23.413835525512695
2015-04-21,23.53607749938965
2015-04-22,23.86686897277832
2015-04-23,23.9747314453125
2015-04-24,24.096975326538086
2015-04-27,24.197656631469727
2015-04-28,24.341468811035156
2015-04-29,24.03944969177246
2015-04-30,23.564849853515625
2015-05-01,23.69428825378418
2015-05-04,23.874061584472656
2015-05-05,23.21249008178711
2015-05-06,23.205291748046875
2015-05-07,23.7374267578125
2015-05-08,24.1257381439209
2015-05-11,23.600799560546875
2015-05-12,23.766197204589844
2015-05-13,23.399450302124023
2015-05-14,23.794960021972656
2015-05-15,23.98911476135254
2015-05-18,23.794960021972656
2015-05-19,23.679899215698242
2015-05-20,23.7374267578125
2015-05-21,23.600799560546875
2015-05-22,23.658334732055664
2015-05-26,23.449787139892578
2015-05-27,23.86686897277832
2015-05-28,23.816526412963867
2015-05-29,23.413835525512695
2015-06-01,23.816526412963867
2015-06-02,23.37787628173828
2015-06-03,22.84575080871582
2015-06-04,22.809791564941406
2015-06-05,22.802602767944336
2015-06-08,22.81698226928711
2015-06-09,22.737882614135742
2015-06-10,22.953611373901367
2015-06-11,23.29878044128418
2015-06-12,23.40665054321289
2015-06-15,23.435409545898438
2015-06-16,23.57923126220703
2015-06-17,23.7374267578125
2015-06-18,24.190465927124023
2015-06-19,23.924394607543945
2015-06-22,23.679899215698242
2015-06-23,23.449787139892578
2015-06-24,23.40665054321289
2015-06-25,23.27720832824707
2015-06-26,23.435409545898438
2015-06-29,23.13338279724121
2015-06-30,23.032711029052734
2015-07-01,23.49294090270996
2015-07-02,23.629566192626953
2015-07-06,23.701478958129883
2015-07-07,24.003498077392578
2015-07-08,24.002044677734375
2015-07-09,23.922279357910156
2015-07-10,23.95128059387207
2015-07-13,23.944032669067383
2015-07-14,24.125314712524414
2015-07-15,24.1688289642334
2015-07-16,24.299346923828125
2015-07-17,24.176082611083984
2015-07-20,24.342857360839844
2015-07-21,24.22683334350586
2015-07-22,24.408119201660156
2015-07-23,24.22683334350586
2015-07-24,24.270349502563477
2015-07-27,24.248584747314453
2015-07-28,24.20508575439453
2015-07-29,24.19783592224121
2015-07-30,24.234092712402344
2015-07-31,24.516889572143555
2015-08-03,24.8142032623291
2015-08-04,24.727176666259766
2015-08-05,24.61841583251953
2015-08-06,24.741687774658203
2015-08-07,24.908462524414062
2015-08-10,24.908462524414062
2015-08-11,25.220279693603516
2015-08-12,25.285531997680664
2015-08-13,25.256526947021484
2015-08-14,25.242029190063477
2015-08-17,25.698863983154297
2015-08-18,25.865646362304688
2015-08-19,25.437820434570312
2015-08-20,25.30004119873047
2015-08-21,24.56764793395996
2015-08-24,23.262405395507812
2015-08-25,22.58077621459961
2015-08-26,23.1971435546875
2015-08-27,23.76274871826172
2015-08-28,23.791757583618164
2015-08-31,23.421934127807617
2015-09-01,22.8563289642334
2015-09-02,23.03036117553711
2015-09-03,23.04486656188965
2015-09-04,22.595277786254883
2015-09-08,22.92159080505371
2015-09-09,22.617033004760742
2015-09-10,22.747554779052734
2015-09-11,23.407428741455078
2015-09-14,23.327665328979492
2015-09-15,23.813512802124023
2015-09-16,24.11081886291504
2015-09-17,24.31385612487793
2015-09-18,24.4371280670166
2015-09-21,24.683671951293945
2015-09-22,24.444377899169922
2015-09-23,24.58940887451172
2015-09-24,24.37911605834961
2015-09-25,24.502389907836914
2015-09-28,24.270349502563477
2015-09-29,24.79970359802246
2015-09-30,25.00273323059082
2015-10-01,25.14776611328125
2015-10-02,25.40155792236328
2015-10-05,25.5900936126709
2015-10-06,25.358049392700195
2015-10-07,25.663593292236328
2015-10-08,25.758604049682617
2015-10-09,25.875568389892578
2015-10-12,26.189870834350586
2015-10-13,25.89017677307129
2015-10-14,25.5466365814209
2015-10-15,25.999818801879883
2015-10-16,26.153322219848633
2015-10-19,26.61382293701172
2015-10-20,26.29950714111328
2015-10-21,26.3360595703125
2015-10-22,26.146005630493164
2015-10-23,25.999818801879883
2015-10-26,26.065597534179688
2015-10-27,25.88286781311035
2015-10-28,25.7878475189209
2015-10-29,25.707448959350586
2015-10-30,25.18846893310547
2015-11-02,25.868249893188477
2015-11-03,25.539323806762695
2015-11-04,25.57587242126465
2015-11-05,25.780542373657227
2015-11-06,24.91071128845215
2015-11-09,24.68411636352539
2015-11-10,24.991113662719727
2015-11-11,25.268878936767578
2015-11-12,25.210397720336914
2015-11-13,25.23963737487793
2015-11-16,25.62704086303711
2015-11-17,25.948654174804688
2015-11-18,25.941343307495117
2015-11-19,26.182552337646484
2015-11-20,26.657676696777344
2015-11-23,26.840423583984375
2015-11-24,26.67230224609375
2015-11-25,27.14740753173828
2015-11-27,27.57135581970215
2015-11-30,26.97928810119629
2015-12-01,27.27167320251465
2015-12-02,26.781940460205078
2015-12-03,26.343374252319336
2015-12-04,26.847719192504883
2015-12-07,26.62112808227539
2015-12-08,26.540727615356445
2015-12-09,26.241031646728516
2015-12-10,26.094844818115234
2015-12-11,26.248340606689453
2015-12-14,26.679607391357422
2015-12-15,26.760007858276367
2015-12-16,27.24974822998047
2015-12-17,26.730772018432617
2015-12-18,26.577272415161133
2015-12-21,26.664989471435547
2015-12-22,26.686904907226562
2015-12-23,27.008535385131836
2015-12-24,26.993913650512695
2015-12-28,27.352073669433594
2015-12-29,27.695627212524414
2015-12-30,27.6005916595459
2015-12-31,27.461729049682617
2016-01-04,27.023151397705078
2016-01-05,27.3667049407959
2016-01-06,27.169330596923828
2016-01-07,26.85855484008789
2016-01-08,26.505056381225586
2016-01-11,26.807003021240234
2016-01-12,26.52715301513672
2016-01-13,26.505056381225586
2016-01-14,26.10000228881836
2016-01-15,26.350400924682617
2016-01-19,26.401954650878906
2016-01-20,25.67286491394043
2016-01-21,25.60658073425293
2016-01-22,26.29885482788086
2016-01-25,26.07790756225586
2016-01-26,26.9174747467041
2016-01-27,26.188383102416992
2016-01-28,25.805419921875
2016-01-29,26.210474014282227
2016-02-01,26.62289047241211
2016-02-02,26.12946319580078
2016-02-03,26.777545928955078
2016-02-04,27.079496383666992
2016-02-05,25.79069709777832
2016-02-08,24.965871810913086
2016-02-09,24.612369537353516
2016-02-10,24.9805908203125
2016-02-11,24.41351890563965
2016-02-12,24.59027099609375
2016-02-16,24.9364070892334
2016-02-17,24.781753540039062
2016-02-18,24.965871810913086
2016-02-19,25.157344818115234
2016-02-22,25.33409309387207
2016-02-23,25.21626091003418
2016-02-24,24.811206817626953
2016-02-25,25.42983055114746
2016-02-26,25.312002182006836
2016-02-29,25.28253746032715
2016-03-01,26.247297286987305
2016-03-02,26.637617111206055
2016-03-03,26.90274429321289
2016-03-04,25.59921646118164
2016-03-07,26.39458656311035
2016-03-08,26.055816650390625
2016-03-09,26.343029022216797
2016-03-10,26.284122467041016
2016-03-11,26.821731567382812
2016-03-14,26.836456298828125
2016-03-15,27.29306411743164
2016-03-16,27.528728485107422
2016-03-17,28.058971405029297
2016-03-18,27.838043212890625
2016-03-21,27.550827026367188
2016-03-22,27.59501075744629
2016-03-23,27.388805389404297
2016-03-24,27.285696029663086
2016-03-28,27.624469757080078
2016-03-29,28.058971405029297
2016-03-30,28.169443130493164
2016-03-31,28.37565040588379
2016-04-01,28.265182495117188
2016-04-04,28.397743225097656
2016-04-05,28.132625579833984
2016-04-06,28.132625579833984
2016-04-07,27.98047637939453
2016-04-08,27.95821189880371
2016-04-11,27.25313949584961
2016-04-12,27.386720657348633
2016-04-13,26.800397872924805
2016-04-14,26.369930267333984
2016-04-15,26.93399429321289
2016-04-18,27.178909301757812
2016-04-19,27.305082321166992
2016-04-20,26.585153579711914
2016-04-21,26.325395584106445
2016-04-22,26.718751907348633
2016-04-25,27.075010299682617
2016-04-26,26.807811737060547
2016-04-27,26.21407127380371
2016-04-28,26.13985252380371
2016-04-29,25.917184829711914
2016-05-02,26.199222564697266
2016-05-03,26.347658157348633
2016-05-04,26.844926834106445
2016-05-05,27.09726333618164
2016-05-06,27.39414405822754
2016-05-09,27.624221801757812
2016-05-10,27.735551834106445
2016-05-11,27.20859718322754
2016-05-12,27.319936752319336
2016-05-13,26.926563262939453
2016-05-16,27.134384155273438
2016-05-17,26.800397872924805
2016-05-18,26.51836395263672
2016-05-19,26.199222564697266
2016-05-20,26.362504959106445
2016-05-23,26.444150924682617
2016-05-24,26.726184844970703
2016-05-25,26.85235595703125
2016-05-26,26.659381866455078
2016-05-27,26.837507247924805
2016-05-31,26.74102210998535
2016-06-01,25.998830795288086
2016-06-02,26.080476760864258
2016-06-03,25.38282585144043
2016-06-06,24.803916931152344
2016-06-07,24.803916931152344
2016-06-08,24.907821655273438
2016-06-09,25.019145965576172
2016-06-10,25.041414260864258
2016-06-13,25.27891731262207
2016-06-14,25.286338806152344
2016-06-15,25.568368911743164
2016-06-16,25.90235137939453
2016-06-17,25.87266731262207
2016-06-20,25.887502670288086
2016-06-21,26.117584228515625
2016-06-22,26.22149085998535
2016-06-23,26.1250057220459
2016-06-24,25.791017532348633
2016-06-27,25.8652400970459
2016-06-28,26.607431411743164
2016-06-29,27.030473709106445
2016-06-30,27.401565551757812
2016-07-01,27.37188720703125
2016-07-05,27.787513732910156
2016-07-06,27.661334991455078
2016-07-07,27.388269424438477
2016-07-08,27.747364044189453
2016-07-11,27.807209014892578
2016-07-12,27.98676300048828
2016-07-13,28.09149742126465
2016-07-14,27.657594680786133
2016-07-15,27.26857566833496
2016-07-18,27.283538818359375
2016-07-19,27.530410766601562
2016-07-20,27.560338973999023
2016-07-21,27.6052188873291
2016-07-22,27.799739837646484
2016-07-25,27.747364044189453
2016-07-26,27.395755767822266
2016-07-27,26.969327926635742
2016-07-28,27.350872039794922
2016-07-29,27.852108001708984
2016-08-01,28.15134620666504
2016-08-02,27.76981544494629
2016-08-03,27.672555923461914
2016-08-04,27.582780838012695
2016-08-05,27.59026527404785
2016-08-08,28.054088592529297
2016-08-09,28.098981857299805
2016-08-10,27.814701080322266
2016-08-11,27.537900924682617
2016-08-12,27.537900924682617
2016-08-15,27.582780838012695
2016-08-16,27.29102325439453
2016-08-17,27.201248168945312
2016-08-18,27.193758010864258
2016-08-19,26.976823806762695
2016-08-22,27.096515655517578
2016-08-23,26.894521713256836
2016-08-24,26.767343521118164
2016-08-25,27.00674819946289
2016-08-26,26.827190399169922
2016-08-29,27.05910301208496
2016-08-30,26.969327926635742
2016-08-31,27.066591262817383
2016-09-01,26.999252319335938
2016-09-02,27.111480712890625
2016-09-06,27.37331771850586
2016-09-07,27.493011474609375
2016-09-08,26.66260528564453
2016-09-09,25.802282333374023
2016-09-12,26.22122573852539
2016-09-13,25.585338592529297
2016-09-14,25.93694305419922
2016-09-15,26.086557388305664
2016-09-16,25.951902389526367
2016-09-19,26.370845794677734
2016-09-20,26.5054988861084
2016-09-21,26.827190399169922
2016-09-22,27.350872039794922
2016-09-23,27.493011474609375
2016-09-26,27.620182037353516
2016-09-27,27.418197631835938
2016-09-28,27.66507911682129
2016-09-29,27.253612518310547
2016-09-30,26.924448013305664
2016-10-03,26.266117095947266
2016-10-04,25.959386825561523
2016-10-05,25.41326141357422
2016-10-06,25.454774856567383
2016-10-07,25.235918045043945
2016-10-10,25.46232032775879
2016-10-11,25.401948928833008
2016-10-12,25.52269744873047
2016-10-13,25.78682518005371
2016-10-14,25.49250030517578
2016-10-17,25.51514434814453
2016-10-18,25.477418899536133
2016-10-19,25.530244827270508
2016-10-20,25.439682006835938
2016-10-21,25.439682006835938
2016-10-24,25.356666564941406
2016-10-25,25.31138801574707
2016-10-26,25.832101821899414
2016-10-27,25.326478958129883
2016-10-28,25.54532814025879
2016-10-31,26.39055633544922
2016-11-01,26.21698570251465
2016-11-02,25.998132705688477
2016-11-03,25.975486755371094
2016-11-04,26.08868980407715
2016-11-07,26.1566104888916
2016-11-08,26.4962158203125
2016-11-09,26.013225555419922
2016-11-10,25.379308700561523
2016-11-11,25.681167602539062
2016-11-14,26.398107528686523
2016-11-15,25.484960556030273
2016-11-16,25.530244827270508
2016-11-17,25.160459518432617
2016-11-18,25.01706886291504
2016-11-21,24.986881256103516
2016-11-22,25.41703987121582
2016-11-23,25.19818687438965
2016-11-25,25.296297073364258
2016-11-28,25.726451873779297
2016-11-29,25.801918029785156
2016-11-30,25.688720703125
2016-12-01,25.190645217895508
2016-12-02,25.401948928833008
2016-12-05,25.40949821472168
2016-12-06,25.281198501586914
2016-12-07,25.57552146911621
2016-12-08,25.824554443359375
2016-12-09,25.83965492248535
2016-12-12,26.081144332885742
2016-12-13,26.081144332885742
2016-12-14,25.877384185791016
2016-12-15,26.073593139648438
2016-12-16,26.57167625427246
2016-12-19,26.820711135864258
2016-12-20,27.054662704467773
2016-12-21,26.594308853149414
2016-12-22,26.730144500732422
2016-12-23,26.843347549438477
2016-12-27,26.85089874267578
2016-12-28,26.782978057861328
2016-12-29,27.032011032104492
2016-12-30,27.53009605407715
2017-01-03,27.130126953125
2017-01-04,27.401803970336914
2017-01-05,27.492361068725586
2017-01-06,27.71680450439453
2017-01-09,27.427690505981445
2017-01-10,27.184236526489258
2017-01-11,27.024459838867188
2017-01-12,27.336397171020508
2017-01-13,27.108150482177734
2017-01-17,27.336397171020508
2017-01-18,27.442914962768555
2017-01-19,27.16901397705078
2017-01-20,27.442914962768555
2017-01-23,27.427690505981445
2017-01-24,27.25269889831543
2017-01-25,26.826641082763672
2017-01-26,26.636436462402344
2017-01-27,26.56795310974121
2017-01-30,26.362539291381836
2017-01-31,26.59078025817871
2017-02-01,26.23320198059082
2017-02-02,26.606002807617188
2017-02-03,26.370145797729492
2017-02-06,26.446231842041016
2017-02-07,26.56795310974121
2017-02-08,27.16901397705078
2017-02-09,26.933162689208984
2017-02-10,27.161401748657227
2017-02-13,26.864686965942383
2017-02-14,26.902721405029297
2017-02-15,26.826641082763672
2017-02-16,26.986413955688477
2017-02-17,27.07771110534668
2017-02-21,27.351608276367188
2017-02-22,27.146188735961914
2017-02-23,27.534210205078125
2017-02-24,27.541820526123047
2017-02-27,27.663551330566406
2017-02-28,27.770063400268555
2017-03-01,27.724414825439453
2017-03-02,27.67876625061035
2017-03-03,27.313570022583008
2017-03-06,27.49616050720215
2017-03-07,27.56464195251465
2017-03-08,27.328784942626953
2017-03-09,26.7581729888916
2017-03-10,26.545135498046875
2017-03-13,26.73534393310547
2017-03-14,26.697301864624023
2017-03-15,27.442914962768555
2017-03-16,27.442914962768555
2017-03-17,27.518991470336914
2017-03-20,27.465736389160156
2017-03-21,27.518991470336914
2017-03-22,27.473339080810547
2017-03-23,27.686365127563477
2017-03-24,27.701595306396484
2017-03-27,27.450517654418945
2017-03-28,27.58746910095215
2017-03-29,27.465736389160156
2017-03-30,27.50377655029297
2017-03-31,27.58746910095215
2017-04-03,27.427690505981445
2017-04-04,27.534210205078125
2017-04-05,27.49616050720215
2017-04-06,27.657323837280273
2017-04-07,27.74173927307129
2017-04-10,27.902896881103516
2017-04-11,28.025678634643555
2017-04-12,27.780109405517578
2017-04-13,27.649648666381836
2017-04-17,28.13311195373535
2017-04-18,28.202178955078125
2017-04-19,28.025678634643555
2017-04-20,27.826154708862305
2017-04-21,27.787778854370117
2017-04-24,27.60361099243164
2017-04-25,28.44007682800293
2017-04-26,28.532169342041016
2017-04-27,28.417051315307617
2017-04-28,28.654949188232422
2017-05-01,28.862146377563477
2017-05-02,28.72402000427246
2017-05-03,28.555194854736328
2017-05-04,28.869829177856445
2017-05-05,29.146095275878906
2017-05-08,29.10772132873535
2017-05-09,28.81610679626465
2017-05-10,28.793081283569336
2017-05-11,28.862146377563477
2017-05-12,28.900522232055664
2017-05-15,29.007957458496094
2017-05-16,28.892845153808594
2017-05-17,28.70099639892578
2017-05-18,29.054006576538086
2017-05-19,29.038646697998047
2017-05-22,29.23818016052246
2017-05-23,29.376317977905273
2017-05-24,29.460723876953125
2017-05-25,29.391651153564453
2017-05-26,29.414682388305664
2017-05-30,29.422351837158203
2017-05-31,29.629560470581055
2017-06-01,29.522117614746094
2017-06-02,30.19742774963379
2017-06-05,30.588817596435547
2017-06-06,30.25115203857422
2017-06-07,30.688581466674805
2017-06-08,30.650197982788086
2017-06-09,30.865079879760742
2017-06-12,30.48905372619629
2017-06-13,30.427661895751953
2017-06-14,30.466028213500977
2017-06-15,30.69625473022461
2017-06-16,30.84206199645996
2017-06-19,31.072290420532227
2017-06-20,30.895780563354492
2017-06-21,30.772991180419922
2017-06-22,30.41231346130371
2017-06-23,30.44300651550293
2017-06-26,30.48905372619629
2017-06-27,30.08999252319336
2017-06-28,29.95954132080078
2017-06-29,30.08233070373535
2017-06-30,29.90582275390625
2017-07-03,30.159067153930664
2017-07-05,30.19742774963379
2017-07-06,29.447139739990234
2017-07-07,29.52448844909668
2017-07-10,29.26150131225586
2017-07-11,29.19962501525879
2017-07-12,29.392993927001953
2017-07-13,29.238296508789062
2017-07-14,29.516756057739258
2017-07-17,29.818424224853516
2017-07-18,29.86483383178711
2017-07-19,30.25931739807129
2017-07-20,30.375337600708008
2017-07-21,30.45269012451172
2017-07-24,30.27478790283203
2017-07-25,29.918975830078125
2017-07-26,30.31345558166504
2017-07-27,29.918975830078125
2017-07-28,30.414012908935547
2017-07-31,30.236112594604492
2017-08-01,30.24384117126465
2017-08-02,30.189695358276367
2017-08-03,29.996320724487305
2017-08-04,29.888042449951172
2017-08-07,29.9576473236084
2017-08-08,29.895774841308594
2017-08-09,30.02726173400879
2017-08-10,30.01179313659668
2017-08-11,29.756540298461914
2017-08-14,30.174236297607422
2017-08-15,30.267047882080078
2017-08-16,30.112348556518555
2017-08-17,30.344402313232422
2017-08-18,30.135555267333984
2017-08-21,30.429492950439453
2017-08-22,30.367605209350586
2017-08-23,30.429492950439453
2017-08-24,30.27478790283203
2017-08-25,30.197437286376953
2017-08-28,30.112348556518555
2017-08-29,29.949928283691406
2017-08-30,29.96539306640625
2017-08-31,30.02726173400879
2017-09-01,30.042741775512695
2017-09-05,30.220630645751953
2017-09-06,30.212919235229492
2017-09-07,30.499101638793945
2017-09-08,30.591922760009766
2017-09-11,30.777570724487305
2017-09-12,30.31345558166504
2017-09-13,29.94218635559082
2017-09-14,30.127824783325195
2017-09-15,30.112348556518555
2017-09-18,30.104616165161133
2017-09-19,29.748796463012695
2017-09-20,29.725601196289062
2017-09-21,29.50902557373047
