,INVH
2017-05-22,18.201210021972656
2017-05-23,18.10881805419922
2017-05-24,18.176008224487305
2017-05-25,17.806442260742188
2017-05-26,17.806442260742188
2017-05-30,17.940834045410156
2017-05-31,18.075218200683594
2017-06-01,18.20960807800293
2017-06-02,18.419591903686523
2017-06-05,18.1256160736084
2017-06-06,18.075218200683594
2017-06-07,17.89043617248535
2017-06-08,17.789636611938477
2017-06-09,17.974428176879883
2017-06-12,18.016427993774418
2017-06-13,17.982826232910156
2017-06-14,18.058420181274418
2017-06-15,18.024822235107425
2017-06-16,17.831640243530273
2017-06-19,18.150815963745117
2017-06-20,17.94923210144043
2017-06-21,17.882038116455078
2017-06-22,18.008026123046875
2017-06-23,18.243207931518555
2017-06-26,18.176008224487305
