,LNT
2015-05-26,22.417078018188477
2015-05-27,22.631343841552734
2015-05-28,22.705228805541992
2015-05-29,22.646120071411133
2015-06-01,22.67936897277832
2015-06-02,22.35796546936035
2015-06-03,22.02178382873535
2015-06-04,21.8185977935791
2015-06-05,21.534130096435547
2015-06-08,21.4417724609375
2015-06-09,21.356807708740234
2015-06-10,21.4417724609375
2015-06-11,21.718854904174805
2015-06-12,21.471332550048828
2015-06-15,21.37897491455078
2015-06-16,21.53043556213379
2015-06-17,21.64496421813965
2015-06-18,21.955278396606445
2015-06-19,21.8481502532959
2015-06-22,21.814897537231445
2015-06-23,21.471332550048828
2015-06-24,21.308774948120117
2015-06-25,21.194255828857422
2015-06-26,21.367889404296875
2015-06-29,21.25705909729004
2015-06-30,21.32355499267578
2015-07-01,21.47502326965332
2015-07-02,21.800127029418945
2015-07-06,21.833375930786133
2015-07-07,22.454017639160156
2015-07-08,22.317331314086914
2015-07-09,22.014394760131836
2015-07-10,22.199108123779297
2015-07-13,22.26560401916504
2015-07-14,22.276689529418945
2015-07-15,22.31363868713379
2015-07-16,22.66089630126953
2015-07-17,22.339496612548828
2015-07-20,22.258220672607422
2015-07-21,22.0291690826416
2015-07-22,22.191720962524414
2015-07-23,21.859235763549805
2015-07-24,21.89248275756836
2015-07-27,22.258220672607422
2015-07-28,22.365354537963867
2015-07-29,22.52566146850586
2015-07-30,22.7307186126709
2015-07-31,22.932037353515625
2015-08-03,22.96185874938965
2015-08-04,22.66733741760254
2015-08-05,22.771726608276367
2015-08-06,22.603960037231445
2015-08-07,22.63750457763672
2015-08-10,22.603960037231445
2015-08-11,22.611412048339844
2015-08-12,22.8612003326416
2015-08-13,22.93576431274414
2015-08-14,23.017789840698242
2015-08-17,23.457714080810547
2015-08-18,23.237747192382812
2015-08-19,23.297399520874023
2015-08-20,23.055070877075195
2015-08-21,22.6412353515625
2015-08-24,21.63835334777832
2015-08-25,20.915088653564453
2015-08-26,21.123863220214844
2015-08-27,21.522783279418945
2015-08-28,21.548879623413086
2015-08-31,21.127592086791992
2015-09-01,20.549728393554688
2015-09-02,20.553457260131836
2015-09-03,20.646669387817383
2015-09-04,20.33721923828125
2015-09-08,20.728683471679688
2015-09-09,20.50872039794922
2015-09-10,20.445341110229492
2015-09-11,20.598196029663086
2015-09-14,20.65411949157715
2015-09-15,20.728683471679688
2015-09-16,20.956096649169922
2015-09-17,21.280454635620117
2015-09-18,21.157426834106445
2015-09-21,21.306549072265625
2015-09-22,21.138782501220703
2015-09-23,21.168603897094727
2015-09-24,21.384841918945312
2015-09-25,21.615983963012695
2015-09-28,21.63835334777832
2015-09-29,21.526514053344727
2015-09-30,21.806127548217773
2015-10-01,21.47059440612793
2015-10-02,21.76139259338379
2015-10-05,21.98134994506836
2015-10-06,21.79867172241211
2015-10-07,21.705459594726562
2015-10-08,21.973892211914062
2015-10-09,21.89188003540039
2015-10-12,22.134204864501953
2015-10-13,22.1453914642334
2015-10-14,22.193857192993164
2015-10-15,22.566665649414062
2015-10-16,22.63750457763672
2015-10-19,22.73817253112793
2015-10-20,22.81646156311035
2015-10-21,22.674793243408203
2015-10-22,22.943222045898438
2015-10-23,22.5032958984375
2015-10-26,22.589040756225586
2015-10-27,22.510753631591797
2015-10-28,22.311342239379883
2015-10-29,22.074304580688477
2015-10-30,22.20599937438965
2015-11-02,22.401636123657227
2015-11-03,22.46936798095703
2015-11-04,22.61610221862793
2015-11-05,22.586000442504883
2015-11-06,21.44221305847168
2015-11-09,21.37449073791504
2015-11-10,21.878662109375
2015-11-11,22.134511947631836
2015-11-12,21.9840087890625
2015-11-13,22.0065860748291
2015-11-16,22.567190170288086
2015-11-17,22.190940856933594
2015-11-18,22.311342239379883
2015-11-19,22.7440242767334
2015-11-20,22.981060028076172
2015-11-23,22.668771743774414
2015-11-24,22.608577728271484
2015-11-25,22.465606689453125
2015-11-27,22.529556274414062
2015-11-30,22.646203994750977
2015-12-01,23.101455688476562
2015-12-02,22.807985305786133
2015-12-03,22.345199584960938
2015-12-04,22.706396102905273
2015-12-07,22.698881149291992
2015-12-08,22.834321975708008
2015-12-09,22.680063247680664
2015-12-10,22.126981735229492
2015-12-11,22.044208526611328
2015-12-14,22.119455337524414
2015-12-15,22.315107345581055
2015-12-16,22.860654830932617
2015-12-17,23.970584869384766
2015-12-18,23.500286102294922
2015-12-21,23.300861358642578
2015-12-22,23.43631362915039
2015-12-23,23.65829849243164
2015-12-24,23.586816787719727
2015-12-28,23.78998565673828
2015-12-29,23.846418380737305
2015-12-30,23.872758865356445
2015-12-31,23.496517181396484
2016-01-04,23.432554244995117
2016-01-05,23.53790283203125
2016-01-06,23.56800079345703
2016-01-07,23.319679260253906
2016-01-08,23.312156677246094
2016-01-11,23.38739585876465
2016-01-12,23.199277877807617
2016-01-13,23.214326858520508
2016-01-14,23.564239501953125
2016-01-15,23.485225677490234
2016-01-19,23.733551025390625
2016-01-20,23.236902236938477
2016-01-21,23.165420532226562
2016-01-22,23.748598098754883
2016-01-25,23.462650299072266
2016-01-26,23.66582489013672
2016-01-27,23.653671264648438
2016-01-28,24.166393280029297
2016-01-29,24.815847396850586
2016-02-01,25.051319122314453
2016-02-02,25.2412166595459
2016-02-03,25.750144958496094
2016-02-04,25.624807357788086
2016-02-05,25.738750457763672
2016-02-08,25.807113647460938
2016-02-09,25.95903205871582
2016-02-10,25.936241149902344
2016-02-11,25.514667510986328
2016-02-12,25.43111801147461
2016-02-16,25.43491554260254
2016-02-17,25.22601890563965
2016-02-18,25.59822654724121
2016-02-19,25.49188232421875
2016-02-22,25.750144958496094
2016-02-23,26.11474609375
2016-02-24,26.270462036132812
2016-02-25,26.597082138061523
2016-02-26,25.867883682250977
2016-02-29,25.807113647460938
2016-03-01,25.807113647460938
2016-03-02,26.01599884033203
2016-03-03,26.08436393737793
2016-03-04,26.342628479003906
2016-03-07,26.4185848236084
2016-03-08,26.74519920349121
2016-03-09,26.900920867919922
2016-03-10,26.859149932861328
2016-03-11,26.908517837524414
2016-03-14,26.881935119628906
2016-03-15,27.125001907348633
2016-03-16,27.36426544189453
2016-03-17,27.588350296020508
2016-03-18,27.50479507446289
2016-03-21,27.341482162475586
2016-03-22,27.318700790405273
2016-03-23,27.57316017150879
2016-03-24,27.721277236938477
2016-03-28,27.656709671020508
2016-03-29,28.16183853149414
2016-03-30,28.0631046295166
2016-03-31,28.211210250854492
2016-04-01,28.49605941772461
2016-04-04,28.450496673583984
2016-04-05,27.918781280517578
2016-04-06,27.90359115600586
2016-04-07,27.88459587097168
2016-04-08,28.017520904541016
2016-04-11,27.778247833251953
2016-04-12,27.97195053100586
2016-04-13,27.6946964263916
2016-04-14,27.58075714111328
2016-04-15,27.842819213867188
2016-04-18,27.88459587097168
2016-04-19,27.804834365844727
2016-04-20,26.927513122558594
2016-04-21,26.122344970703125
2016-04-22,26.243867874145508
2016-04-25,26.190704345703125
2016-04-26,26.22488784790039
2016-04-27,26.54972267150879
2016-04-28,26.633989334106445
2016-04-29,27.013221740722656
2016-05-02,27.30434226989746
2016-05-03,27.315841674804688
2016-05-04,27.637603759765625
2016-05-05,27.771669387817383
2016-05-06,27.744863510131836
2016-05-09,27.940223693847656
2016-05-10,28.039812088012695
2016-05-11,28.116424560546875
2016-05-12,28.38456153869629
2016-05-13,28.258155822753906
2016-05-16,28.334766387939453
2016-05-17,27.572481155395508
2016-05-18,27.082176208496094
2016-05-19,27.38095474243164
2016-05-20,27.511192321777344
2016-05-23,27.388614654541016
2016-05-24,27.87891960144043
2016-05-25,27.909578323364258
2016-05-26,28.139404296875
2016-05-27,28.223676681518555
2016-05-31,28.38456153869629
2016-06-01,28.576093673706055
2016-06-02,28.652711868286133
2016-06-03,29.349878311157227
2016-06-06,29.32688331604004
2016-06-07,29.510757446289062
2016-06-08,29.786558151245117
2016-06-09,30.200258255004883
2016-06-10,29.870832443237305
2016-06-13,29.740589141845703
2016-06-14,29.962749481201172
2016-06-15,29.63332748413086
2016-06-16,29.740589141845703
2016-06-17,29.809539794921875
2016-06-20,29.794218063354492
2016-06-21,29.91679573059082
2016-06-22,29.602689743041992
2016-06-23,29.725265502929688
2016-06-24,30.093002319335938
2016-06-27,30.529685974121094
2016-06-28,30.499032974243164
2016-06-29,30.506698608398438
2016-06-30,30.414779663085938
2016-07-01,30.943389892578125
2016-07-05,31.311124801635742
2016-07-06,31.242170333862305
2016-07-07,30.529685974121094
2016-07-08,31.065961837768555
2016-07-11,30.997018814086914
2016-07-12,30.138965606689453
2016-07-13,30.422433853149414
2016-07-14,30.138965606689453
2016-07-15,30.192596435546875
2016-07-18,30.315170288085938
2016-07-19,30.345827102661133
2016-07-20,30.29986572265625
2016-07-21,30.4377498626709
2016-07-22,30.912742614746094
2016-07-25,30.951051712036133
2016-07-26,30.713560104370117
2016-07-27,30.44651985168457
2016-07-28,30.840133666992188
2016-07-29,31.06394386291504
2016-08-01,31.079383850097656
2016-08-02,31.195148468017578
2016-08-03,30.96360969543457
2016-08-04,30.971342086791992
2016-08-05,30.40021324157715
2016-08-08,30.315317153930664
2016-08-09,30.284461975097656
2016-08-10,30.299882888793945
2016-08-11,30.407926559448242
2016-08-12,30.51598358154297
2016-08-15,30.052915573120117
2016-08-16,29.481809616088867
2016-08-17,30.0374813079834
2016-08-18,30.49283790588379
2016-08-19,29.975740432739258
2016-08-22,30.160966873168945
2016-08-23,29.775081634521484
2016-08-24,29.96030044555664
2016-08-25,29.998891830444336
2016-08-26,29.26570701599121
2016-08-29,29.5203857421875
2016-08-30,29.203964233398438
2016-08-31,29.28885269165039
2016-09-01,29.072763442993164
2016-09-02,29.48952293395996
2016-09-06,29.952587127685547
2016-09-07,30.083789825439453
2016-09-08,29.991174697875977
2016-09-09,28.67144012451172
2016-09-12,29.11134910583496
2016-09-13,28.84122657775879
2016-09-14,28.987863540649414
2016-09-15,29.29657554626465
2016-09-16,29.65930938720703
2016-09-19,29.92171859741211
2016-09-20,29.983457565307617
2016-09-21,30.639476776123047
2016-09-22,30.85557746887207
2016-09-23,30.95589828491211
2016-09-26,31.071651458740234
2016-09-27,30.624032974243164
2016-09-28,30.40021324157715
2016-09-29,29.991174697875977
2016-09-30,29.56670570373535
2016-10-03,29.173093795776367
2016-10-04,28.501649856567383
2016-10-05,28.385881423950195
2016-10-06,28.316421508789062
2016-10-07,28.20065689086914
2016-10-10,28.463062286376953
2016-10-11,28.069454193115234
2016-10-12,28.493932723999023
2016-10-13,28.73318862915039
2016-10-14,28.532522201538086
2016-10-17,28.71775245666504
2016-10-18,28.848947525024414
2016-10-19,28.77948760986328
2016-10-20,28.802635192871094
2016-10-21,28.609697341918945
2016-10-24,28.802635192871094
2016-10-25,28.856664657592773
2016-10-26,28.926122665405273
2016-10-27,28.796995162963867
2016-10-28,28.96035385131836
2016-10-31,29.59821319580078
2016-11-01,29.108144760131836
2016-11-02,28.76589012145996
2016-11-03,28.851444244384766
2016-11-04,28.649198532104492
2016-11-07,29.504865646362305
2016-11-08,29.948251724243164
2016-11-09,28.63364601135254
2016-11-10,27.606849670410156
2016-11-11,27.505722045898438
2016-11-14,27.622400283813477
2016-11-15,28.01912498474121
2016-11-16,27.832433700561523
2016-11-17,27.85576629638672
2016-11-18,27.723520278930664
2016-11-21,27.87132453918457
2016-11-22,28.10468292236328
2016-11-23,27.809091567993164
2016-11-25,28.27581787109375
2016-11-28,28.851444244384766
2016-11-29,28.975910186767578
2016-11-30,27.941333770751953
2016-12-01,27.622400283813477
2016-12-02,27.995777130126953
2016-12-05,28.05801773071289
2016-12-06,28.065807342529297
2016-12-07,28.369171142578125
2016-12-08,28.345829010009766
2016-12-09,28.649198532104492
2016-12-12,28.94479751586914
2016-12-13,29.178159713745117
2016-12-14,28.485843658447266
2016-12-15,28.789216995239258
2016-12-16,29.255937576293945
2016-12-19,29.380399703979492
2016-12-20,29.403743743896484
2016-12-21,29.318180084228516
2016-12-22,29.411523818969727
2016-12-23,29.450424194335938
2016-12-27,29.55931854248047
2016-12-28,29.201488494873047
2016-12-29,29.70710563659668
2016-12-30,29.4737491607666
2017-01-03,29.504865646362305
2017-01-04,29.68377685546875
2017-01-05,29.644895553588867
2017-01-06,29.403743743896484
2017-01-09,28.999237060546875
2017-01-10,28.968141555786133
2017-01-11,29.36484718322754
2017-01-12,29.287073135375977
2017-01-13,29.162601470947266
2017-01-17,29.36484718322754
2017-01-18,29.325958251953125
2017-01-19,28.999237060546875
2017-01-20,29.061477661132812
2017-01-23,28.804771423339844
2017-01-24,28.742555618286133
2017-01-25,28.69588279724121
2017-01-26,28.742555618286133
2017-01-27,28.942607879638672
2017-01-30,28.91907501220703
2017-01-31,29.538877487182617
2017-02-01,29.013219833374023
2017-02-02,29.429039001464844
2017-02-03,29.672260284423828
2017-02-06,29.546730041503906
2017-02-07,29.65656852722168
2017-02-08,29.931161880493164
2017-02-09,29.538877487182617
2017-02-10,29.703643798828125
2017-02-13,29.805633544921875
2017-02-14,29.5545711517334
2017-02-15,29.45258331298828
2017-02-16,29.75856590270996
2017-02-17,29.87624168395996
2017-02-21,30.150848388671875
2017-02-22,30.323436737060547
2017-02-23,30.68433952331543
2017-02-24,31.006019592285156
2017-02-27,30.63727378845215
2017-02-28,30.97464942932129
2017-03-01,30.66080665588379
2017-03-02,30.794185638427734
2017-03-03,30.747112274169922
2017-03-06,30.739259719848633
2017-03-07,30.81771469116211
2017-03-08,30.119455337524414
2017-03-09,30.048847198486328
2017-03-10,30.292072296142578
2017-03-13,30.401906967163086
2017-03-14,30.496047973632812
2017-03-15,31.053091049194336
2017-03-16,30.700027465820312
2017-03-17,31.03740119934082
2017-03-20,30.676502227783203
2017-03-21,31.147232055664062
2017-03-22,31.209999084472656
2017-03-23,31.2570858001709
2017-03-24,31.4610595703125
2017-03-27,31.429683685302734
2017-03-28,31.47675895690918
2017-03-29,31.36692237854004
2017-03-30,31.045249938964844
2017-03-31,31.076622009277344
2017-04-03,31.060932159423828
2017-04-04,31.280614852905273
2017-04-05,31.36692237854004
2017-04-06,31.280614852905273
2017-04-07,31.147232055664062
2017-04-10,31.155073165893555
2017-04-11,31.147232055664062
2017-04-12,31.296308517456055
2017-04-13,31.084474563598633
2017-04-17,31.288469314575195
2017-04-18,31.500295639038086
2017-04-19,31.233543395996094
2017-04-20,31.16292381286621
2017-04-21,31.351221084594727
2017-04-24,31.437532424926758
2017-04-25,31.39044761657715
2017-04-26,31.220441818237305
2017-04-27,31.41022491455078
2017-04-28,31.093908309936523
2017-05-01,30.919923782348633
2017-05-02,31.17298698425293
2017-05-03,31.0701847076416
2017-05-04,31.528846740722656
2017-05-05,31.67909812927246
2017-05-08,31.465587615966797
2017-05-09,31.29160499572754
2017-05-10,31.2520694732666
2017-05-11,31.15717124938965
2017-05-12,31.323240280151367
2017-05-15,31.457664489746094
2017-05-16,31.141359329223633
2017-05-17,31.331138610839844
2017-05-18,31.48930549621582
2017-05-19,31.43394660949707
2017-05-22,31.93215560913086
2017-05-23,32.35126495361328
2017-05-24,32.517330169677734
2017-05-25,32.86527633666992
2017-05-26,32.70710754394531
2017-05-30,32.79410934448242
2017-05-31,32.79410934448242
2017-06-01,32.9206428527832
2017-06-02,33.078792572021484
2017-06-05,32.928550720214844
2017-06-06,32.78620529174805
2017-06-07,32.90483093261719
2017-06-08,32.62013244628906
2017-06-09,32.6280403137207
2017-06-12,32.55687713623047
2017-06-13,32.62013244628906
2017-06-14,32.87318801879883
2017-06-15,32.95225524902344
2017-06-16,33.355567932128906
2017-06-19,33.10251998901367
2017-06-20,33.08670425415039
2017-06-21,33.05507278442383
2017-06-22,32.889015197753906
2017-06-23,32.778297424316406
2017-06-26,32.968074798583984
2017-06-27,32.517330169677734
2017-06-28,32.31963348388672
2017-06-29,31.987504959106445
2017-06-30,31.766075134277344
2017-07-03,31.54466438293457
2017-07-05,31.44184684753418
2017-07-06,31.370685577392578
2017-07-07,31.40231704711914
2017-07-10,31.283695220947266
2017-07-11,31.307424545288086
2017-07-12,31.536754608154297
2017-07-13,31.418140411376953
2017-07-14,31.60793113708496
2017-07-17,31.73445701599121
2017-07-18,31.853078842163086
2017-07-19,32.02702713012695
2017-07-20,32.43035125732422
2017-07-21,32.72293472290039
2017-07-24,32.295921325683594
2017-07-25,32.06658172607422
2017-07-26,32.31963348388672
2017-07-27,32.45909881591797
2017-07-28,32.25190353393555
2017-07-31,32.29970169067383
2017-08-01,32.538795471191406
2017-08-02,32.634422302246094
2017-08-03,32.74599838256836
2017-08-04,32.74599838256836
2017-08-07,32.89741516113281
2017-08-08,33.12852096557617
2017-08-09,33.0806999206543
2017-08-10,33.17634201049805
2017-08-11,32.96913146972656
2017-08-14,33.20821762084961
2017-08-15,33.39948272705078
2017-08-16,33.53495407104492
2017-08-17,33.28791809082031
2017-08-18,33.6624755859375
2017-08-21,33.78997802734375
2017-08-22,34.04499816894531
2017-08-23,34.276100158691406
2017-08-24,34.15656280517578
2017-08-25,34.16452407836914
2017-08-28,34.3318977355957
2017-08-29,34.315948486328125
2017-08-30,34.0848388671875
2017-08-31,34.06093215942383
2017-09-01,33.92545700073242
2017-09-05,34.1964111328125
2017-09-06,33.949363708496094
2017-09-07,34.228294372558594
2017-09-08,34.419559478759766
2017-09-11,34.746299743652344
2017-09-12,34.068912506103516
2017-09-13,33.82981491088867
2017-09-14,34.20438003540039
2017-09-15,34.18844985961914
2017-09-18,33.8617057800293
2017-09-19,33.893577575683594
2017-09-20,33.59074783325195
2017-09-21,33.519020080566406
2017-09-22,33.25603103637695
2017-09-25,33.67043685913086
2017-09-26,33.67043685913086
2017-09-27,33.13649368286133
2017-09-28,33.23211669921875
2017-09-29,33.12852096557617
2017-10-02,33.152435302734375
2017-10-03,32.97710418701172
2017-10-04,33.43135070800781
2017-10-05,33.391502380371094
2017-10-06,33.40744400024414
2017-10-09,33.46323013305664
2017-10-10,33.742156982421875
2017-10-11,33.99717712402344
2017-10-12,34.276100158691406
2017-10-13,34.30797576904297
2017-10-16,34.363773345947266
2017-10-17,34.6187744140625
2017-10-18,34.57097625732422
2017-10-19,34.945526123046875
2017-10-20,34.96146774291992
2017-10-23,34.881771087646484
2017-10-24,34.650657653808594
2017-10-25,34.46737289428711
2017-10-26,34.57097625732422
2017-10-27,34.86583709716797
2017-10-30,34.661155700683594
2017-10-31,34.7253532409668
2017-11-01,34.57284927368164
2017-11-02,34.564815521240234
2017-11-03,35.182899475097656
2017-11-06,34.99026107788086
2017-11-07,35.45583724975586
2017-11-08,35.375553131103516
2017-11-09,35.3996467590332
2017-11-10,35.0625
2017-11-13,35.56018829345703
2017-11-14,36.266563415527344
2017-11-15,35.8892936706543
2017-11-16,35.825077056884766
2017-11-17,35.64044189453125
2017-11-20,35.528072357177734
2017-11-21,35.439781188964844
2017-11-22,35.47188186645508
2017-11-24,35.495967864990234
2017-11-27,35.809024810791016
2017-11-28,35.94548797607422
2017-11-29,36.04181671142578
2017-11-30,36.21037673950195
2017-12-01,35.98563766479492
2017-12-04,35.87324142456055
2017-12-05,35.592288970947266
2017-12-06,35.752838134765625
2017-12-07,35.83311080932617
2017-12-08,36.07391357421875
2017-12-11,36.186302185058594
2017-12-12,35.32738494873047
2017-12-13,35.552146911621094
2017-12-14,35.27924346923828
2017-12-15,35.66453552246094
2017-12-18,34.99828338623047
2017-12-19,34.332027435302734
2017-12-20,34.123321533203125
2017-12-21,33.97080612182617
2017-12-22,34.11530685424805
2017-12-26,33.866451263427734
2017-12-27,34.05107879638672
2017-12-28,34.24372863769531
2017-12-29,34.20359420776367
2018-01-02,33.8022346496582
2018-01-03,33.505245208740234
2018-01-04,33.111907958984375
2018-01-05,32.97544479370117
2018-01-08,33.344696044921875
2018-01-09,32.83898162841797
2018-01-10,32.261043548583984
2018-01-11,31.980072021484375
2018-01-12,31.731239318847656
2018-01-16,31.755325317382812
2018-01-17,32.15668869018555
2018-01-18,31.85165786743164
2018-01-19,31.634918212890625
2018-01-22,31.74730110168457
2018-01-23,32.2369499206543
2018-01-24,31.988107681274414
2018-01-25,32.42157745361328
2018-01-26,32.34933090209961
2018-01-29,31.795455932617188
2018-01-30,31.784133911132812
2018-01-31,32.18082046508789
2018-02-01,31.638395309448242
2018-02-02,31.500770568847656
2018-02-05,30.942155838012695
2018-02-06,30.367359161376953
2018-02-07,30.359256744384766
2018-02-08,30.06781768798828
2018-02-09,31.104074478149414
2018-02-12,31.15264892578125
2018-02-13,31.274097442626953
2018-02-14,30.85311508178711
2018-02-15,31.614110946655273
2018-02-16,32.18082046508789
2018-02-20,31.68696403503418
2018-02-21,31.265995025634766
2018-02-22,31.249801635742188
2018-02-23,31.913665771484375
2018-02-26,32.002708435058594
2018-02-27,31.41171646118164
2018-02-28,31.290281295776367
2018-03-01,31.160749435424805
2018-03-02,30.942155838012695
2018-03-05,31.516958236694336
2018-03-06,30.901681900024414
2018-03-07,30.812631607055664
2018-03-08,31.023115158081055
2018-03-09,31.338850021362305
2018-03-12,31.743648529052734
2018-03-13,31.816505432128906
2018-03-14,32.01080322265625
2018-03-15,32.10795974731445
2018-03-16,32.48845672607422
2018-03-19,32.2455940246582
2018-03-20,32.12415313720703
2018-03-21,32.10795974731445
2018-03-22,32.2455940246582
2018-03-23,31.93794822692871
2018-03-26,32.25368118286133
2018-03-27,32.81229019165039
2018-03-28,32.885154724121094
2018-03-29,33.07944869995117
2018-04-02,33.02278137207031
2018-04-03,33.04706954956055
2018-04-04,33.128028869628906
2018-04-05,33.45995330810547
2018-04-06,33.208984375
2018-04-09,33.23326873779297
2018-04-10,32.990394592285156
2018-04-11,33.208984375
2018-04-12,32.80419921875
2018-04-13,33.28185272216797
2018-04-16,33.670440673828125
2018-04-17,33.88093566894531
2018-04-18,33.67853927612305
2018-04-19,33.62187576293945
2018-04-20,33.62995910644531
2018-04-23,33.75141143798828
2018-04-24,34.08333206176758
2018-04-25,34.18857192993164
2018-04-26,34.6986083984375
2018-04-27,35.135154724121094
2018-04-30,35.0453987121582
2018-05-01,34.9393196105957
2018-05-02,34.9801139831543
2018-05-03,35.273868560791016
2018-05-04,35.30649185180664
2018-05-07,35.0372428894043
2018-05-08,34.041770935058594
2018-05-09,33.666419982910156
2018-05-10,34.05809020996094
2018-05-11,33.9928092956543
2018-05-14,33.788822174072266
2018-05-15,33.49506759643555
2018-05-16,33.364524841308594
2018-05-17,33.16053009033203
2018-05-18,33.103424072265625
2018-05-21,32.86679458618164
2018-05-22,32.86679458618164
2018-05-23,33.03813552856445
2018-05-24,33.25028610229492
2018-05-25,33.282920837402344
2018-05-29,33.454280853271484
2018-05-30,33.81329345703125
2018-05-31,33.79698181152344
2018-06-01,33.152381896972656
2018-06-04,32.825992584228516
2018-06-05,32.434329986572266
2018-06-06,31.928430557250977
2018-06-07,31.97739028930664
2018-06-08,32.010040283203125
2018-06-11,31.316463470458984
2018-06-12,31.863157272338867
2018-06-13,31.961074829101562
2018-06-14,32.32826232910156
2018-06-15,32.605674743652344
2018-06-18,32.907588958740234
2018-06-19,33.519554138183594
2018-06-20,33.49506759643555
2018-06-21,33.429805755615234
2018-06-22,33.527713775634766
2018-06-25,34.482383728027344
2018-06-26,34.49870300292969
2018-06-27,34.60478210449219
2018-06-28,34.5639762878418
2018-06-29,34.531341552734375
2018-07-02,34.84956741333008
2018-07-03,35.078041076660156
2018-07-05,35.42073440551758
2018-07-06,35.7715950012207
2018-07-09,34.4171142578125
2018-07-10,34.71900939941406
2018-07-11,35.17595672607422
2018-07-12,35.2004280090332
2018-07-13,35.029075622558594
2018-07-16,34.906673431396484
2018-07-17,34.988277435302734
2018-07-18,34.833248138427734
2018-07-19,35.053550720214844
2018-07-20,34.71086120605469
2018-07-23,34.4171142578125
2018-07-24,34.425270080566406
2018-07-25,34.36814880371094
2018-07-26,35.135154724121094
2018-07-27,35.0372428894043
2018-07-30,34.794647216796875
2018-07-31,35.33740234375
2018-08-01,34.843971252441406
2018-08-02,34.92621994018555
2018-08-03,35.164710998535156
2018-08-06,35.28806686401367
2018-08-07,35.024898529052734
2018-08-08,34.92621994018555
2018-08-09,35.18115234375
2018-08-10,35.131805419921875
2018-08-13,35.131805419921875
2018-08-14,35.14003372192383
2018-08-15,35.37852478027344
2018-08-16,35.723915100097656
2018-08-17,35.8472785949707
2018-08-20,35.748592376708984
2018-08-21,35.52655792236328
2018-08-22,35.238712310791016
2018-08-23,35.39496612548828
2018-08-24,35.510108947753906
2018-08-27,35.18937301635742
2018-08-28,35.03311538696289
2018-08-29,35.29628372192383
2018-08-30,35.35385513305664
2018-08-31,35.23050308227539
2018-09-04,35.43608474731445
2018-09-05,35.962398529052734
2018-09-06,36.06930923461914
2018-09-07,35.584110260009766
2018-09-10,36.00352096557617
2018-09-11,35.85549545288086
2018-09-12,35.8472785949707
2018-09-13,36.10222244262695
2018-09-14,36.044639587402344
2018-09-17,36.176231384277344
2018-09-18,36.0528678894043
2018-09-19,35.23050308227539
2018-09-20,35.460750579833984
2018-09-21,35.55121612548828
2018-09-24,35.29628372192383
2018-09-25,34.73707962036133
2018-09-26,34.35878372192383
2018-09-27,34.58904266357422
2018-09-28,35.00844955444336
2018-10-01,34.876869201660156
2018-10-02,35.460750579833984
2018-10-03,35.00022506713867
2018-10-04,35.17293167114258
2018-10-05,35.86372375488281
2018-10-08,36.2749137878418
2018-10-09,36.26668167114258
2018-10-10,36.11043167114258
2018-10-11,35.049583435058594
2018-10-12,34.917991638183594
2018-10-15,35.00022506713867
2018-10-16,35.42786407470703
2018-10-17,35.55121612548828
2018-10-18,35.62522506713867
2018-10-19,36.22557067871094
2018-10-22,35.91306686401367
2018-10-23,35.85549545288086
2018-10-24,36.46405792236328
2018-10-25,35.78970718383789
2018-10-26,35.24693298339844
2018-10-29,35.88017654418945
2018-10-30,36.058349609375
2018-10-31,35.619117736816406
2018-11-01,35.51966094970703
2018-11-02,35.19646072387695
2018-11-05,35.59426498413086
2018-11-06,35.93404006958008
2018-11-07,36.32353973388672
2018-11-08,36.32353973388672
2018-11-09,36.9699592590332
2018-11-12,37.450626373291016
2018-11-13,37.39262008666992
2018-11-14,37.01138687133789
2018-11-15,37.39262008666992
2018-11-16,37.50035858154297
2018-11-19,37.60808563232422
2018-11-20,37.50863265991211
2018-11-21,36.52243423461914
2018-11-23,36.44785690307617
2018-11-26,36.70476150512695
2018-11-27,37.11913299560547
2018-11-28,37.10256576538086
2018-11-29,37.01968765258789
2018-11-30,37.61637496948242
2018-12-03,38.039031982421875
2018-12-04,38.26279067993164
2018-12-06,37.889862060546875
2018-12-07,37.98931121826172
2018-12-10,38.07217788696289
2018-12-11,38.353946685791016
2018-12-12,38.030738830566406
2018-12-13,38.22135925292969
2018-12-14,37.55836868286133
2018-12-17,36.572174072265625
2018-12-18,36.398128509521484
2018-12-19,36.23237991333008
2018-12-20,36.31525802612305
2018-12-21,36.008628845214844
2018-12-24,34.15224075317383
2018-12-26,34.54176330566406
2018-12-27,34.79867172241211
2018-12-28,34.848392486572266
2018-12-31,35.01414489746094
2019-01-02,34.1025276184082
2019-01-03,34.160545349121094
2019-01-04,34.57491683959961
2019-01-07,34.3345832824707
2019-01-08,34.864967346191406
2019-01-09,34.550048828125
2019-01-10,35.22960662841797
2019-01-11,34.773799896240234
2019-01-14,34.185401916503906
2019-01-15,34.83182907104492
2019-01-16,35.13016128540039
2019-01-17,35.246192932128906
2019-01-18,35.59426498413086
2019-01-22,35.75171661376953
2019-01-23,36.16608428955078
2019-01-24,36.398128509521484
2019-01-25,35.71856689453125
2019-01-28,35.60253143310547
2019-01-29,35.66884231567383
2019-01-30,36.207820892333984
2019-01-31,37.16044235229492
2019-02-01,36.901397705078125
2019-02-04,36.97659683227539
2019-02-05,37.068519592285156
2019-02-06,36.95988845825195
2019-02-07,37.38606262207031
