,LRCX
2014-07-29,2.9973554611206055
2014-07-30,2.9577090740203857
2014-07-31,3.049633264541626
2014-08-01,3.0491981506347656
2014-08-04,3.042227268218994
2014-08-05,3.020444631576538
2014-08-06,3.0374350547790527
2014-08-07,2.9489951133728027
2014-08-08,2.9768781661987305
2014-08-11,3.01347279548645
2014-08-12,2.9851560592651367
2014-08-13,2.9977893829345703
2014-08-14,2.9895119667053223
2014-08-15,3.0343854427337646
2014-08-18,3.078822612762451
2014-08-19,3.097992181777954
2014-08-20,3.120645761489868
2014-08-21,3.136765241622925
2014-08-22,3.1154189109802246
2014-08-25,3.1271815299987793
2014-08-26,3.092764139175415
2014-08-27,3.1049625873565674
2014-08-28,3.1311023235321045
2014-08-29,3.132845640182495
2014-09-02,3.118032455444336
2014-09-03,3.1324098110198975
2014-09-04,3.1132404804229736
2014-09-05,3.1354591846466064
2014-09-08,3.1428840160369873
2014-09-09,3.1363322734832764
2014-09-10,3.1437573432922363
2014-09-11,3.1717095375061035
2014-09-12,3.129345178604126
2014-09-15,3.1503095626831055
2014-09-16,3.2359120845794678
2014-09-17,3.2931270599365234
2014-09-18,3.3529627323150635
2014-09-19,3.317147731781006
2014-09-22,3.2734732627868652
2014-09-23,3.2494521141052246
2014-09-24,3.2996788024902344
2014-09-25,3.261680841445923
2014-09-26,3.2848284244537354
2014-09-29,3.285702705383301
2014-09-30,3.262554883956909
2014-10-01,3.1734561920166016
2014-10-02,3.1572961807250977
2014-10-03,3.1769509315490723
2014-10-06,3.2686691284179688
2014-10-07,3.19529390335083
2014-10-08,3.2498884201049805
2014-10-09,3.16908860206604
2014-10-10,2.8786470890045166
2014-10-13,2.8843257427215576
2014-10-14,2.958137035369873
2014-10-15,3.054659128189087
2014-10-16,3.0437397956848145
2014-10-17,3.021902084350586
2014-10-20,3.1149330139160156
2014-10-21,3.1970412731170654
2014-10-22,3.138953447341919
2014-10-23,3.3036084175109863
2014-10-24,3.3001155853271484
2014-10-27,3.278278112411499
2014-10-28,3.3071038722991943
2014-10-29,3.3105971813201904
2014-10-30,3.321516275405884
2014-10-31,3.400569200515747
2014-11-03,3.4564738273620605
2014-11-04,3.4652082920074463
2014-11-05,3.4826786518096924
2014-11-06,3.4761273860931396
2014-11-07,3.4473001956939697
2014-11-10,3.49053955078125
2014-11-11,3.4931600093841553
2014-11-12,3.4490485191345215
2014-11-13,3.4438083171844482
2014-11-14,3.4857356548309326
2014-11-17,3.3975112438201904
2014-11-18,3.463024377822876
2014-11-19,3.4289584159851074
2014-11-20,3.4346346855163574
2014-11-21,3.4350719451904297
2014-11-24,3.493597984313965
2014-11-25,3.5363988876342773
2014-11-26,3.589684247970581
2014-11-28,3.609337568283081
2014-12-01,3.568718671798706
2014-12-02,3.5957980155944824
2014-12-03,3.6774728298187256
2014-12-04,3.6774728298187256
2014-12-05,3.681838274002075
2014-12-08,3.6052441596984863
2014-12-09,3.601303815841675
2014-12-10,3.488380193710327
2014-12-11,3.4927573204040527
2014-12-12,3.430605411529541
2014-12-15,3.4284169673919678
2014-12-16,3.363201379776001
2014-12-17,3.4284169673919678
2014-12-18,3.537400722503662
2014-12-19,3.523395538330078
2014-12-22,3.569352626800537
2014-12-23,3.5702273845672607
2014-12-24,3.5509698390960693
2014-12-26,3.543529510498047
2014-12-29,3.5299601554870605
2014-12-30,3.4988837242126465
2014-12-31,3.472623825073242
2015-01-02,3.477437734603882
2015-01-05,3.4349818229675293
2015-01-06,3.377645492553711
2015-01-07,3.3951525688171387
2015-01-08,3.4831290245056152
2015-01-09,3.4896929264068604
2015-01-12,3.383772373199463
2015-01-13,3.3509457111358643
2015-01-14,3.3286240100860596
2015-01-15,3.3561975955963135
2015-01-16,3.3955893516540527
2015-01-20,3.4358584880828857
2015-01-21,3.503260850906372
2015-01-22,3.5391523838043213
2015-01-23,3.519893169403076
2015-01-26,3.5531585216522217
2015-01-27,3.5080766677856445
2015-01-28,3.4892547130584717
2015-01-29,3.4958198070526123
2015-01-30,3.345693588256836
2015-02-02,3.3553225994110107
2015-02-03,3.3977789878845215
2015-02-04,3.38946270942688
2015-02-05,3.41528582572937
2015-02-06,3.4201009273529053
2015-02-09,3.399966239929199
2015-02-10,3.5268967151641846
2015-02-11,3.5277724266052246
2015-02-12,3.5500941276550293
2015-02-13,3.5982396602630615
2015-02-17,3.5851094722747803
2015-02-18,3.5855467319488525
2015-02-19,3.6358814239501953
2015-02-20,3.669584035873413
2015-02-23,3.640695810317993
2015-02-24,3.6866531372070312
2015-02-25,3.6560139656066895
2015-02-26,3.6494483947753906
2015-02-27,3.609182357788086
2015-03-02,3.6975936889648438
2015-03-03,3.579857587814331
2015-03-04,3.5395898818969727
2015-03-05,3.5352132320404053
2015-03-06,3.508950710296631
2015-03-09,3.5436062812805176
2015-03-10,3.4199001789093018
2015-03-11,3.433499336242676
2015-03-12,3.409372329711914
2015-03-13,3.4528024196624756
2015-03-16,3.5045642852783203
2015-03-17,3.4646451473236084
2015-03-18,3.399282455444336
2015-03-19,3.4633305072784424
2015-03-20,3.4756128787994385
2015-03-23,3.440518379211426
2015-03-24,3.454993724822998
2015-03-25,3.191352367401123
2015-03-26,3.1211631298065186
2015-03-27,3.1602063179016113
2015-03-30,3.166785478591919
2015-03-31,3.081245183944702
2015-04-01,3.0821220874786377
2015-04-02,3.103616952896118
2015-04-06,3.17380428314209
2015-04-07,3.122040271759033
2015-04-08,3.1948606967926025
2015-04-09,3.209336996078491
2015-04-10,3.206705093383789
2015-04-13,3.1891586780548096
2015-04-14,3.1584508419036865
2015-04-15,3.176875352859497
2015-04-16,3.1492395401000977
2015-04-17,3.0996687412261963
2015-04-20,3.1580121517181396
2015-04-21,3.4146358966827393
2015-04-22,3.4374475479125977
2015-04-23,3.3812975883483887
2015-04-24,3.3646273612976074
2015-04-27,3.3483967781066895
2015-04-28,3.35102915763855
2015-04-29,3.350590705871582
2015-04-30,3.3154966831207275
2015-05-01,3.3878772258758545
2015-05-04,3.3729631900787354
2015-05-05,3.3163740634918213
2015-05-06,3.2988264560699463
2015-05-07,3.309793710708618
2015-05-08,3.3786661624908447
2015-05-11,3.426481246948242
2015-05-12,3.3690149784088135
2015-05-13,3.3883168697357178
2015-05-14,3.432621955871582
2015-05-15,3.453679323196411
2015-05-18,3.485701084136963
2015-05-19,3.5436062812805176
2015-05-20,3.525182008743286
2015-05-21,3.563347101211548
2015-05-22,3.5567681789398193
2015-05-26,3.527376651763916
2015-05-27,3.6260766983032227
2015-05-28,3.6137943267822266
2015-05-29,3.6080920696258545
2015-06-01,3.6581008434295654
2015-06-02,3.653275489807129
2015-06-03,3.663803815841675
2015-06-04,3.6396758556365967
2015-06-05,3.6602935791015625
2015-06-08,3.7426552772521973
2015-06-09,3.730370044708252
2015-06-10,3.760401725769043
2015-06-11,3.7558505535125732
2015-06-12,3.706707000732422
2015-06-15,3.6976068019866943
2015-06-16,3.7563071250915527
2015-06-17,3.7426552772521973
2015-06-18,3.816371440887451
2015-06-19,3.7872486114501953
2015-06-22,3.8072702884674072
2015-06-23,3.812274217605591
2015-06-24,3.78633713722229
2015-06-25,3.81000018119812
2015-06-26,3.7704129219055176
2015-06-29,3.6493730545043945
2015-06-30,3.701702356338501
2015-07-01,3.7435660362243652
2015-07-02,3.7872486114501953
2015-07-06,3.692145347595215
2015-07-07,3.647552728652954
2015-07-08,3.5469913482666016
2015-07-09,3.5324294567108154
2015-07-10,3.5733816623687744
2015-07-13,3.607055425643921
2015-07-14,3.6334469318389893
2015-07-15,3.6170661449432373
2015-07-16,3.519688606262207
2015-07-17,3.5155930519104004
2015-07-20,3.5074028968811035
2015-07-21,3.5205981731414795
2015-07-22,3.4801011085510254
2015-07-23,3.5046725273132324
2015-07-24,3.433231830596924
2015-07-27,3.433231830596924
2015-07-28,3.537889242172241
2015-07-29,3.5342495441436768
2015-07-30,3.575201988220215
2015-07-31,3.497847080230713
2015-08-03,3.4464287757873535
2015-08-04,3.3258445262908936
2015-08-05,3.3695273399353027
2015-08-06,3.2999072074890137
2015-08-07,3.2953572273254395
2015-08-10,3.4068403244018555
2015-08-11,3.3217475414276123
2015-08-12,3.304002046585083
2015-08-13,3.2766995429992676
2015-08-14,3.3085529804229736
2015-08-17,3.3849997520446777
2015-08-18,3.2885310649871826
2015-08-19,3.2949013710021973
2015-08-20,3.231651544570923
2015-08-21,3.1738622188568115
2015-08-24,3.063289165496826
2015-08-25,3.0669291019439697
2015-08-26,3.2193660736083984
2015-08-27,3.326754331588745
2015-08-28,3.3181076049804688
2015-08-31,3.3112823963165283
2015-09-01,3.165217638015747
2015-09-02,3.235293388366699
2015-09-03,3.2648701667785645
2015-09-04,3.1871883869171143
2015-09-08,3.318788766860962
2015-09-09,3.225571632385254
2015-09-10,3.2854323387145996
2015-09-11,3.282233715057373
2015-09-14,3.31284761428833
2015-09-15,3.3823044300079346
2015-09-16,3.4161176681518555
2015-09-17,3.3192455768585205
2015-09-18,3.2543599605560303
2015-09-21,3.110422372817993
2015-09-22,2.999384641647339
2015-09-23,2.910281181335449
2015-09-24,2.8965718746185303
2015-09-25,2.8824071884155273
2015-09-28,2.822547197341919
2015-09-29,2.872354507446289
2015-09-30,2.985219717025757
2015-10-01,2.944551706314087
2015-10-02,3.0012125968933105
2015-10-05,2.9893321990966797
2015-10-06,2.9815642833709717
2015-10-07,3.0414235591888428
2015-10-08,3.0756943225860596
2015-10-09,3.03731107711792
2015-10-12,3.0377678871154785
2015-10-13,2.9532339572906494
2015-10-14,3.0747804641723633
2015-10-15,3.082547903060913
2015-10-16,3.120018243789673
2015-10-19,3.090773344039917
2015-10-20,3.1999828815460205
2015-10-21,3.2347118854522705
2015-10-22,3.3178749084472656
2015-10-23,3.4074363708496094
2015-10-26,3.430283308029175
2015-10-27,3.4316537380218506
2015-10-28,3.460899829864502
2015-10-29,3.4654674530029297
2015-10-30,3.4997386932373047
2015-11-02,3.5001955032348633
2015-11-03,3.4883155822753906
2015-11-04,3.518930196762085
2015-11-05,3.521672487258911
2015-11-06,3.513904094696045
2015-11-09,3.5184738636016846
2015-11-10,3.491971015930176
2015-11-11,3.510248899459839
2015-11-12,3.447190999984741
2015-11-13,3.453129529953003
2015-11-16,3.5372085571289062
2015-11-17,3.55320143699646
2015-11-18,3.5838162899017334
2015-11-19,3.5605125427246094
2015-11-20,3.5815327167510986
2015-11-23,3.5180165767669678
2015-11-24,3.5317251682281494
2015-11-25,3.5312678813934326
2015-11-27,3.5472617149353027
2015-11-30,3.5733063220977783
2015-12-01,3.6368227005004883
2015-12-02,3.593869209289551
2015-12-03,3.4928853511810303
2015-12-04,3.549546003341675
2015-12-07,3.702117919921875
2015-12-08,3.8214170932769775
2015-12-09,3.722555160522461
2015-12-10,3.8038322925567627
2015-12-11,3.7496469020843506
2015-12-14,3.6864330768585205
2015-12-15,3.7990784645080566
2015-12-16,3.814288854598999
2015-12-17,3.740617036819458
2015-12-18,3.6617162227630615
2015-12-21,3.7429933547973633
2015-12-22,3.811436176300049
2015-12-23,3.822368860244751
2015-12-24,3.8209428787231445
2015-12-28,3.8038322925567627
2015-12-29,3.838052749633789
2015-12-30,3.810485363006592
2015-12-31,3.7748396396636963
2016-01-04,3.694512128829956
2016-01-05,3.714475154876709
2016-01-06,3.496312379837036
2016-01-07,3.408381700515747
2016-01-08,3.349918842315674
2016-01-11,3.372258424758911
2016-01-12,3.3955483436584473
2016-01-13,3.2833776473999023
2016-01-14,3.4197893142700195
2016-01-15,3.2301440238952637
2016-01-19,3.206378698348999
2016-01-20,3.3066670894622803
2016-01-21,3.237748622894287
2016-01-22,3.2662670612335205
2016-01-25,3.2320444583892822
2016-01-26,3.2672173976898193
2016-01-27,3.208279609680176
2016-01-28,3.30096435546875
2016-01-29,3.412184238433838
2016-02-01,3.4516329765319824
2016-02-02,3.3532471656799316
2016-02-03,3.394122838973999
2016-02-04,3.3969738483428955
2016-02-05,3.2781481742858887
2016-02-08,3.1407883167266846
2016-02-09,3.1170225143432617
2016-02-10,3.112269401550293
2016-02-11,3.0519068241119385
2016-02-12,3.1393609046936035
2016-02-16,3.21208119392395
2016-02-17,3.291457414627075
2016-02-18,3.221113443374634
2016-02-19,3.316173791885376
2016-02-22,3.34326434135437
2016-02-23,3.2905080318450928
2016-02-24,3.349918842315674
2016-02-25,3.4426045417785645
2016-02-26,3.508195400238037
2016-02-29,3.483955144882202
2016-03-01,3.5918474197387695
2016-03-02,3.543367385864258
2016-03-03,3.5585780143737793
2016-03-04,3.5329105854034424
2016-03-07,3.7166645526885986
2016-03-08,3.6324639320373535
2016-03-09,3.655742883682251
2016-03-10,3.726074457168579
2016-03-11,3.7726316452026367
2016-03-14,3.8097774982452393
2016-03-15,3.821664571762085
2016-03-16,3.8538594245910645
2016-03-17,3.925676107406616
2016-03-18,3.9335999488830566
2016-03-21,3.9504408836364746
2016-03-22,3.971242904663086
2016-03-23,3.9306299686431885
2016-03-24,3.9068548679351807
2016-03-28,3.919236660003662
2016-03-29,4.058413505554199
2016-03-30,4.070796966552734
2016-03-31,4.091102600097656
2016-04-01,4.107447147369385
2016-04-04,4.099027633666992
2016-04-05,4.046031475067139
2016-04-06,4.092093467712402
2016-04-07,4.022754192352295
2016-04-08,4.017800807952881
2016-04-11,4.03067684173584
2016-04-12,4.031668663024902
2016-04-13,4.101504325866699
2016-04-14,4.042069911956787
2016-04-15,4.043554782867432
2016-04-18,4.064357280731201
2016-04-19,4.099523544311523
2016-04-20,4.094570636749268
2016-04-21,4.002940654754639
2016-04-22,3.994521379470825
2016-04-25,3.9732253551483154
2016-04-26,3.9747097492218018
2016-04-27,4.010369777679443
2016-04-28,3.8711938858032227
2016-04-29,3.7840230464935303
2016-05-02,3.793433427810669
2016-05-03,3.7508389949798584
2016-05-04,3.7097301483154297
2016-05-05,3.7171590328216553
2016-05-06,3.7117104530334473
2016-05-09,3.6968514919281006
2016-05-10,3.7617344856262207
2016-05-11,3.744894504547119
2016-05-12,3.7097301483154297
2016-05-13,3.681993246078491
2016-05-16,3.6384079456329346
2016-05-17,3.622558355331421
2016-05-18,3.663668394088745
2016-05-19,3.6314730644226074
2016-05-20,3.797891855239868
2016-05-23,3.804825782775879
2016-05-24,3.92617130279541
2016-05-25,3.9930357933044434
2016-05-26,4.012847423553467
2016-05-27,4.10943078994751
2016-05-31,4.101504325866699
2016-06-01,4.1173529624938965
2016-06-02,4.142117023468018
2016-06-03,4.115867614746094
2016-06-06,4.0920090675354
2016-06-07,4.124318599700928
2016-06-08,4.145196914672852
2016-06-09,4.157125949859619
2016-06-10,4.0944952964782715
2016-06-13,4.075106620788574
2016-06-14,4.074610233306885
2016-06-15,4.09996223449707
2016-06-16,4.1094069480896
2016-06-17,4.120341777801514
2016-06-20,4.189436435699463
2016-06-21,4.2083258628845215
2016-06-22,4.257537364959717
2016-06-23,4.333591461181641
2016-06-24,4.090019702911377
2016-06-27,3.9746956825256348
2016-06-28,4.059698581695557
2016-06-29,4.086043834686279
2016-06-30,4.178501129150391
2016-07-01,4.124816417694092
2016-07-05,4.070632457733154
2016-07-06,4.0741119384765625
2016-07-07,4.078090667724609
2016-07-08,4.219261169433594
2016-07-11,4.291339874267578
2016-07-12,4.386282920837402
2016-07-13,4.405170440673828
2016-07-14,4.368386745452881
2016-07-15,4.401691913604736
2016-07-18,4.440464496612549
2016-07-19,4.448916435241699
2016-07-20,4.533918380737305
2016-07-21,4.439968109130859
2016-07-22,4.476254940032959
2016-07-25,4.505584239959717
2016-07-26,4.5533037185668945
2016-07-27,4.571197986602783
2016-07-28,4.626871585845947
2016-07-29,4.462337017059326
2016-08-01,4.513040065765381
2016-08-02,4.4603471755981445
2016-08-03,4.513040065765381
2016-08-04,4.569708347320557
2016-08-05,4.6353230476379395
2016-08-08,4.6089768409729
2016-08-09,4.6373114585876465
2016-08-10,4.429529190063477
2016-08-11,4.418594837188721
2016-08-12,4.433008193969727
2016-08-15,4.510554790496826
2016-08-16,4.466809272766113
2016-08-17,4.484210014343262
2016-08-18,4.519999027252197
2016-08-19,4.632339954376221
2016-08-22,4.63283634185791
2016-08-23,4.6666388511657715
2016-08-24,4.607485771179199
2016-08-25,4.644767761230469
2016-08-26,4.663159370422363
2016-08-29,4.689504623413086
2016-08-30,4.621901035308838
2016-08-31,4.638802528381348
2016-09-01,4.703919887542725
2016-09-02,4.690498352050781
2016-09-06,4.657690525054932
2016-09-07,4.6745924949646
2016-09-08,4.651229381561279
2016-09-09,4.532425880432129
2016-09-12,4.794050693511963
2016-09-13,4.7051310539245605
2016-09-14,4.706670761108398
2016-09-15,4.798676013946533
2016-09-16,4.778116226196289
2016-09-19,4.736481666564941
2016-09-20,4.727745056152344
2016-09-21,4.795079708099365
2016-09-22,4.7642388343811035
2016-09-23,4.717465877532959
2016-09-26,4.6984453201293945
2016-09-27,4.7549872398376465
2016-09-28,4.777087688446045
2016-09-29,4.791994094848633
2016-09-30,4.868066787719727
2016-10-03,4.8618974685668945
2016-10-04,4.874233245849609
2016-10-05,4.94310998916626
2016-10-06,5.1497368812561035
2016-10-07,5.157959938049316
2016-10-10,5.250479221343994
2016-10-11,5.118896484375
2016-10-12,5.072122097015381
2016-10-13,5.0232930183410645
2016-10-14,5.048476696014404
2016-10-17,5.040255546569824
2016-10-18,5.112728595733643
2016-10-19,5.125579833984375
2016-10-20,4.982687473297119
2016-10-21,5.017123699188232
2016-10-24,5.08754301071167
2016-10-25,5.041283130645752
2016-10-26,5.030488014221191
2016-10-27,4.970350742340088
2016-10-28,4.945166110992432
2016-10-31,4.978575229644775
2016-11-01,4.936941146850586
2016-11-02,4.926661014556885
2016-11-03,4.895308017730713
2016-11-04,4.882970809936523
2016-11-07,5.06338357925415
2016-11-08,5.0947394371032715
2016-11-09,5.037684440612793
2016-11-10,4.9328293800354
2016-11-11,5.010956764221191
2016-11-14,5.06338357925415
2016-11-15,5.197537899017334
2016-11-16,5.203705787658691
2016-11-17,5.335289001464844
2016-11-18,5.382061004638672
2016-11-21,5.460704326629639
2016-11-22,5.484862327575684
2016-11-23,5.49719762802124
2016-11-25,5.527524471282959
2016-11-28,5.487946033477783
2016-11-29,5.529065132141113
2016-11-30,5.449397087097168
2016-12-01,5.066982746124268
2016-12-02,5.165156364440918
2016-12-05,5.263330459594727
2016-12-06,5.296738624572754
2016-12-07,5.476638317108154
2016-12-08,5.5074782371521
2016-12-09,5.350194931030273
2016-12-12,5.567232131958008
2016-12-13,5.590333938598633
2016-12-14,5.610749244689941
2016-12-15,5.7010016441345215
2016-12-16,5.6112847328186035
2016-12-19,5.747738838195801
2016-12-20,5.7402191162109375
2016-12-21,5.720339298248291
2016-12-22,5.785345554351807
2016-12-23,5.805222034454346
2016-12-27,5.857333183288574
2016-12-28,5.778897285461426
2016-12-29,5.756335735321045
2016-12-30,5.680050373077393
2017-01-03,5.7622456550598145
2017-01-04,5.765468120574951
2017-01-05,5.752575397491455
2017-01-06,5.780509948730469
2017-01-09,5.848201274871826
2017-01-10,5.827249050140381
2017-01-11,5.855184555053711
2017-01-12,5.81113338470459
2017-01-13,5.938455581665039
2017-01-17,5.8610944747924805
2017-01-18,5.976059436798096
2017-01-19,5.954569339752197
2017-01-20,6.035691738128662
2017-01-23,6.058253288269043
2017-01-24,6.158714294433594
2017-01-25,6.281200408935547
2017-01-26,6.142060279846191
2017-01-27,6.352114200592041
2017-01-30,6.231777191162109
2017-01-31,6.1705322265625
2017-02-01,6.325253009796143
2017-02-02,6.297854900360107
2017-02-03,6.320419788360596
2017-02-06,6.294094562530518
2017-02-07,6.285499572753906
2017-02-08,6.22479248046875
2017-02-09,6.231777191162109
2017-02-10,6.231238842010498
2017-02-13,6.245744228363037
2017-02-14,6.2118988037109375
2017-02-15,6.2441325187683105
2017-02-16,6.154953479766846
2017-02-17,6.172680854797363
2017-02-21,6.329550266265869
2017-02-22,6.37037992477417
2017-02-23,6.324717044830322
2017-02-24,6.381661891937256
2017-02-27,6.408522605895996
2017-02-28,6.368229866027832
2017-03-01,6.428938388824463
2017-03-02,6.36500883102417
2017-03-03,6.372528553009033
2017-03-06,6.382774353027344
2017-03-07,6.332622528076172
2017-03-08,6.348801612854004
2017-03-09,6.339093208312988
2017-03-10,6.503569602966309
2017-03-13,6.600640296936035
2017-03-14,6.597944736480713
2017-03-15,6.6960883140563965
2017-03-16,6.793159008026123
2017-03-17,6.820659637451172
2017-03-20,6.841150760650635
2017-03-21,6.70148229598999
2017-03-22,6.762421131134033
2017-03-23,6.75972318649292
2017-03-24,6.874049663543701
2017-03-27,6.891842842102051
2017-03-28,6.8891472816467285
2017-03-29,6.896158695220947
2017-03-30,6.940377712249756
2017-03-31,6.922043800354004
2017-04-03,6.925277233123779
2017-04-04,6.950625896453857
2017-04-05,6.890225410461426
2017-04-06,6.949004650115967
2017-04-07,6.972733974456787
2017-04-10,6.945768356323242
2017-04-11,6.861104965209961
2017-04-12,6.803404331207275
2017-04-13,6.750015735626221
2017-04-17,6.866497993469238
2017-04-18,6.871892929077148
2017-04-19,7.343210697174072
2017-04-20,7.515239238739014
2017-04-21,7.548672676086426
2017-04-24,7.685107707977295
2017-04-25,7.860368251800537
2017-04-26,7.84688663482666
2017-04-27,7.927238464355469
2017-04-28,7.8112945556640625
2017-05-01,8.046956062316895
2017-05-02,8.052348136901855
2017-05-03,8.09333324432373
2017-05-04,8.12191390991211
2017-05-05,8.105735778808594
2017-05-08,8.041563034057617
2017-05-09,8.118139266967773
2017-05-10,8.043182373046875
2017-05-11,8.084705352783203
2017-05-12,8.066367149353027
2017-05-15,8.157503128051758
2017-05-16,8.227072715759277
2017-05-17,7.941800117492676
2017-05-18,8.078773498535156
2017-05-19,8.21844482421875
2017-05-22,8.245944023132324
2017-05-23,8.273987770080566
2017-05-24,8.244329452514648
2017-05-25,8.299333572387695
2017-05-26,8.365123748779297
2017-05-30,8.459494590759277
2017-05-31,8.367819786071777
2017-06-01,8.436305046081543
2017-06-02,8.560338020324707
2017-06-05,8.896114349365234
2017-06-06,8.936075210571289
2017-06-07,9.007668495178223
2017-06-08,9.155856132507324
2017-06-09,8.75680923461914
2017-06-12,8.575324058532715
2017-06-13,8.609180450439453
2017-06-14,8.477642059326172
2017-06-15,8.240657806396484
2017-06-16,8.225674629211426
2017-06-19,8.380518913269043
2017-06-20,8.331121444702148
2017-06-21,8.376077651977539
2017-06-22,8.327238082885742
2017-06-23,8.423808097839355
2017-06-26,8.268962860107422
2017-06-27,8.02642822265625
2017-06-28,8.204580307006836
2017-06-29,7.900443077087402
2017-06-30,7.849380016326904
2017-07-03,7.730611324310303
2017-07-05,7.9104323387146
2017-07-06,7.985911846160889
2017-07-07,8.221234321594238
2017-07-10,8.3716402053833
2017-07-11,8.531476020812988
2017-07-12,8.579208374023438
2017-07-13,8.599189758300781
2017-07-14,8.730168342590332
2017-07-17,8.712409019470215
2017-07-18,8.84394359588623
2017-07-19,9.114786148071289
2017-07-20,9.146419525146484
2017-07-21,9.075935363769531
2017-07-24,9.108680725097656
2017-07-25,9.12755012512207
2017-07-26,9.342889785766602
2017-07-27,9.144200325012207
2017-07-28,8.968819618225098
2017-07-31,8.850049018859863
2017-08-01,8.739049911499023
2017-08-02,8.411043167114258
2017-08-03,8.263969421386719
2017-08-04,8.32779312133789
2017-08-07,8.649137496948242
2017-08-08,8.644145011901855
2017-08-09,8.613617897033691
2017-08-10,8.293936729431152
2017-08-11,8.561448097229004
2017-08-14,8.799543380737305
2017-08-15,8.89167308807373
2017-08-16,9.058730125427246
2017-08-17,8.794549942016602
2017-08-18,8.90721321105957
2017-08-21,8.791221618652344
2017-08-22,9.091475486755371
2017-08-23,8.974369049072266
2017-08-24,8.814529418945312
2017-08-25,8.761246681213379
2017-08-28,8.917202949523926
2017-08-29,9.008781433105469
2017-08-30,9.156964302062988
2017-08-31,9.211910247802734
2017-09-01,9.260748863220215
2017-09-05,9.107571601867676
2017-09-06,9.158075332641602
2017-09-07,9.35676383972168
2017-09-08,9.199145317077637
2017-09-11,9.43280029296875
2017-09-12,9.78683090209961
2017-09-13,9.778279304504395
2017-09-14,9.83870792388916
2017-09-15,9.862083435058594
2017-09-18,10.10836410522461
2017-09-19,10.097533226013184
2017-09-20,9.863792419433594
2017-09-21,9.821603775024414
2017-09-22,10.075299263000488
2017-09-25,9.701314926147461
2017-09-26,9.659698486328125
2017-09-27,10.226941108703613
2017-09-28,10.365474700927734
2017-09-29,10.54904556274414
2017-10-02,10.600926399230957
2017-10-03,10.539355278015137
2017-10-04,10.547907829284668
2017-10-05,10.42248249053955
2017-10-06,10.537074089050293
2017-10-09,10.527384757995605
2017-10-10,10.541065216064453
2017-10-11,10.614038467407227
2017-10-12,10.660216331481934
2017-10-13,10.8261137008667
2017-10-16,10.966357231140137
2017-10-17,11.091209411621094
2017-10-18,11.429847717285156
2017-10-19,11.457781791687012
2017-10-20,11.706339836120605
2017-10-23,11.737699508666992
2017-10-24,11.734846115112305
2017-10-25,11.57692813873291
2017-10-26,11.788434982299805
2017-10-27,11.857986450195312
2017-10-30,11.755370140075684
2017-10-31,11.890481948852539
2017-11-01,11.568377494812012
2017-11-02,11.790714263916016
2017-11-03,11.804967880249023
2017-11-06,11.78216552734375
2017-11-07,11.925829887390137
2017-11-08,12.042696952819824
2017-11-09,11.76050090789795
2017-11-10,11.823214530944824
2017-11-13,11.928106307983398
2017-11-14,11.8944730758667
2017-11-15,11.850006103515625
2017-11-16,12.155580520629883
2017-11-17,11.998800277709961
2017-11-20,12.262755393981934
2017-11-21,12.479963302612305
2017-11-22,12.266743659973145
2017-11-24,12.361381530761719
2017-11-27,12.02502727508545
2017-11-28,12.15101432800293
2017-11-29,11.096341133117676
2017-11-30,10.964646339416504
2017-12-01,10.706963539123535
2017-12-04,10.303906440734863
2017-12-05,10.320484161376953
2017-12-06,10.53200912475586
2017-12-07,10.8138427734375
2017-12-08,10.659490585327148
2017-12-11,10.608038902282715
2017-12-12,10.379938125610352
2017-12-13,10.365078926086426
2017-12-14,10.410239219665527
2017-12-15,10.65148639678955
2017-12-18,10.808698654174805
2017-12-19,10.639483451843262
2017-12-20,10.794977188110352
2017-12-21,10.612611770629883
2017-12-22,10.672636985778809
2017-12-26,10.536580085754395
2017-12-27,10.597175598144531
2017-12-28,10.606900215148926
2017-12-29,10.522857666015625
2018-01-02,10.820703506469727
2018-01-03,11.004781723022461
2018-01-04,11.055091857910156
2018-01-05,11.227738380432129
2018-01-08,11.31234359741211
2018-01-09,11.294623374938965
2018-01-10,10.956762313842773
2018-01-11,10.811554908752441
2018-01-12,10.77668571472168
2018-01-16,10.88415813446045
2018-01-17,11.723950386047363
2018-01-18,11.745102882385254
2018-01-19,11.864009857177734
2018-01-22,11.958910942077637
2018-01-23,12.29505729675293
2018-01-24,11.98978042602539
2018-01-25,11.390666961669922
2018-01-26,11.580464363098145
2018-01-29,11.203155517578125
2018-01-30,10.923604011535645
2018-01-31,10.948760032653809
2018-02-01,10.810982704162598
2018-02-02,10.236449241638184
2018-02-05,9.738516807556152
2018-02-06,10.19528579711914
2018-02-07,9.811692237854004
2018-02-08,9.274317741394043
2018-02-09,9.482405662536621
2018-02-12,9.887152671813965
2018-02-13,9.864858627319336
2018-02-14,10.462260246276855
2018-02-15,10.616616249084473
2018-02-16,10.74238395690918
2018-02-20,11.058521270751953
2018-02-21,10.817845344543457
2018-02-22,10.768108367919922
2018-02-23,11.039082527160645
2018-02-26,11.343788146972656
2018-02-27,11.060235977172852
2018-02-28,10.968195915222168
2018-03-01,10.865865707397461
2018-03-02,11.120832443237305
2018-03-05,11.359222412109375
2018-03-06,11.917440414428711
2018-03-07,12.135226249694824
2018-03-08,12.192537307739258
2018-03-09,12.892319679260254
2018-03-12,13.104369163513184
2018-03-13,12.836153030395508
