,SWKS
2014-08-04,43.504573822021484
2014-08-05,43.404197692871094
2014-08-06,43.621681213378906
2014-08-07,42.76848602294922
2014-08-08,42.885597229003906
2014-08-11,43.59659194946289
2014-08-12,43.83916473388672
2014-08-13,45.1775016784668
2014-08-14,44.750919342041016
2014-08-15,45.495365142822266
2014-08-18,45.420074462890625
2014-08-19,46.323463439941406
2014-08-20,46.69151306152344
2014-08-21,46.22308349609375
2014-08-22,46.13107681274414
2014-08-25,45.804847717285156
2014-08-26,45.75465774536133
2014-08-27,45.888519287109375
2014-08-28,46.45730209350586
2014-08-29,47.39413833618164
2014-09-02,47.08464813232422
2014-09-03,46.41548538208008
2014-09-04,45.955421447753906
2014-09-05,47.07628631591797
2014-09-08,47.27703857421875
2014-09-09,46.5325813293457
2014-09-10,46.850433349609375
2014-09-11,46.7082405090332
2014-09-12,46.022342681884766
2014-09-15,45.16914749145508
2014-09-16,46.69151306152344
2014-09-17,46.74169921875
2014-09-18,48.34771728515625
2014-09-19,48.24734878540039
2014-09-22,47.48616027832031
2014-09-23,47.59489440917969
2014-09-24,49.21763610839844
2014-09-25,48.1135139465332
2014-09-26,48.85795593261719
2014-09-29,48.95832061767578
2014-09-30,48.55683517456055
2014-10-01,44.59198760986328
2014-10-02,44.851287841796875
2014-10-03,46.214725494384766
2014-10-06,45.25278854370117
2014-10-07,43.83916473388672
2014-10-08,45.38663101196289
2014-10-09,43.6885986328125
2014-10-10,39.32224655151367
2014-10-13,37.90862274169922
2014-10-14,40.91154098510742
2014-10-15,41.497066497802734
2014-10-16,43.10306930541992
2014-10-17,42.70994186401367
2014-10-20,43.37910842895508
2014-10-21,45.75465774536133
2014-10-22,44.90983963012695
2014-10-23,46.29000473022461
2014-10-24,46.03907012939453
2014-10-27,45.888519287109375
2014-10-28,46.68314743041992
2014-10-29,47.946205139160156
2014-10-30,46.87552261352539
2014-10-31,48.715755462646484
2014-11-03,50.38032531738281
2014-11-04,50.53926086425781
2014-11-05,50.92403030395508
2014-11-06,51.97795867919922
2014-11-07,50.08756637573242
2014-11-10,50.99930953979492
2014-11-11,50.99930953979492
2014-11-12,51.01604080200195
2014-11-13,50.78182601928711
2014-11-14,52.64277267456055
2014-11-17,52.097900390625
2014-11-18,53.564857482910156
2014-11-19,53.48941421508789
2014-11-20,54.201927185058594
2014-11-21,53.95045852661133
2014-11-24,55.098873138427734
2014-11-25,54.88090515136719
2014-11-26,56.91790771484375
2014-11-28,56.55744171142578
2014-12-01,55.13239288330078
2014-12-02,55.15756607055664
2014-12-03,55.8868408203125
2014-12-04,58.46868896484375
2014-12-05,58.980018615722656
2014-12-08,57.96573257446289
2014-12-09,58.024417877197266
2014-12-10,57.437618255615234
2014-12-11,58.745323181152344
2014-12-12,57.92380905151367
2014-12-15,57.429229736328125
2014-12-16,57.102317810058594
2014-12-17,59.3656120300293
2014-12-18,61.35230255126953
2014-12-19,60.941558837890625
2014-12-22,62.383358001708984
2014-12-23,61.5283317565918
2014-12-24,62.29952621459961
2014-12-26,62.442039489746094
2014-12-29,61.33552551269531
2014-12-30,61.075653076171875
2014-12-31,60.949920654296875
2015-01-02,61.46126937866211
2015-01-05,60.46375274658203
2015-01-06,58.535743713378906
2015-01-07,59.499752044677734
2015-01-08,62.19892883300781
2015-01-09,62.09836196899414
2015-01-12,60.62300109863281
2015-01-13,61.05888748168945
2015-01-14,60.019474029541016
2015-01-15,59.79314041137695
2015-01-16,61.905540466308594
2015-01-20,63.33896255493164
2015-01-21,64.79753112792969
2015-01-22,66.49922943115234
2015-01-23,67.78175354003906
2015-01-26,69.1397476196289
2015-01-27,68.33499145507812
2015-01-28,68.59486389160156
2015-01-29,70.57317352294922
2015-01-30,69.61752319335938
2015-02-02,68.75413513183594
2015-02-03,69.07316589355469
2015-02-04,69.0983657836914
2015-02-05,68.34273529052734
2015-02-06,68.3763427734375
2015-02-09,66.39488983154297
2015-02-10,68.54425048828125
2015-02-11,69.14875030517578
2015-02-12,69.19910430908203
2015-02-13,68.72057342529297
2015-02-17,69.4677963256836
2015-02-18,69.31664276123047
2015-02-19,69.7364501953125
2015-02-20,70.77755737304688
2015-02-23,72.21326446533203
2015-02-24,74.03514862060547
2015-02-25,73.6573486328125
2015-02-26,74.37097930908203
2015-02-27,73.67415618896484
2015-03-02,76.511962890625
2015-03-03,74.50535583496094
2015-03-04,75.69757080078125
2015-03-05,76.86457824707031
2015-03-06,76.1928939819336
2015-03-09,77.34314727783203
2015-03-10,76.57073211669922
2015-03-11,77.41032409667969
2015-03-12,77.96446990966797
2015-03-13,78.01482391357422
2015-03-16,81.25566864013672
2015-03-17,81.70063781738281
2015-03-18,81.54109191894531
2015-03-19,83.5981216430664
2015-03-20,85.68032836914062
2015-03-23,85.43682098388672
2015-03-24,85.18495178222656
2015-03-25,80.23973083496094
2015-03-26,78.11558532714844
2015-03-27,82.97679901123047
2015-03-30,84.06829833984375
2015-03-31,82.5234375
2015-04-01,81.30601501464844
2015-04-02,81.02897644042969
2015-04-06,80.15577697753906
2015-04-07,81.25566864013672
2015-04-08,81.83497619628906
2015-04-09,83.82481384277344
2015-04-10,83.6568832397461
2015-04-13,82.76691436767578
2015-04-14,80.29852294921875
2015-04-15,80.79388427734375
2015-04-16,80.3321304321289
2015-04-17,79.15665435791016
2015-04-20,79.70240783691406
2015-04-21,80.11382293701172
2015-04-22,81.2976303100586
2015-04-23,80.44965362548828
2015-04-24,78.40945434570312
2015-04-27,79.38336944580078
2015-04-28,79.38336944580078
2015-04-29,78.57736206054688
2015-04-30,77.45231628417969
2015-05-01,82.53185272216797
2015-05-04,83.2118911743164
2015-05-05,79.45055389404297
2015-05-06,79.40013885498047
2015-05-07,81.4991683959961
2015-05-08,82.03645324707031
2015-05-11,81.57470703125
2015-05-12,81.37290954589844
2015-05-13,81.2552490234375
2015-05-14,82.79374694824219
2015-05-15,82.02029418945312
2015-05-18,86.6189956665039
2015-05-19,87.42607879638672
2015-05-20,87.21590423583984
2015-05-21,87.34200286865234
2015-05-22,88.01458740234375
2015-05-26,87.19911193847656
2015-05-27,91.3270263671875
2015-05-28,90.50310516357422
2015-05-29,91.94073486328125
2015-06-01,92.01638793945312
2015-06-02,90.89824676513672
2015-06-03,88.60308074951172
2015-06-04,88.79645538330078
2015-06-05,88.89735412597656
2015-06-08,86.02207946777344
2015-06-09,85.954833984375
2015-06-10,88.72919464111328
2015-06-11,88.80484771728516
2015-06-12,88.23318481445312
2015-06-15,89.20840454101562
2015-06-16,89.39337158203125
2015-06-17,89.59515380859375
2015-06-18,92.46197509765625
2015-06-19,92.64689636230469
2015-06-22,93.25223541259766
2015-06-23,92.71420288085938
2015-06-24,91.13363647460938
2015-06-25,92.36949920654297
2015-06-26,89.87256622314453
2015-06-29,85.78669738769531
2015-06-30,87.5185775756836
2015-07-01,87.35881805419922
2015-07-02,88.14910888671875
2015-07-06,85.70262908935547
2015-07-07,84.48356628417969
2015-07-08,80.3724594116211
2015-07-09,79.45609283447266
2015-07-10,84.23977661132812
2015-07-13,84.48356628417969
2015-07-14,85.77825927734375
2015-07-15,84.82827758789062
2015-07-16,86.06415557861328
2015-07-17,86.51812744140625
2015-07-20,86.71148681640625
2015-07-21,87.40927124023438
2015-07-22,83.76895141601562
2015-07-23,86.6946792602539
2015-07-24,82.14637756347656
2015-07-27,78.59858703613281
2015-07-28,80.43974304199219
2015-07-29,80.02778625488281
2015-07-30,81.34773254394531
2015-07-31,80.43135833740234
2015-08-03,78.00167083740234
2015-08-04,74.7726821899414
2015-08-05,75.00030517578125
2015-08-06,72.48792266845703
2015-08-07,74.49445343017578
2015-08-10,76.74546813964844
2015-08-11,75.00872039794922
2015-08-12,75.79280090332031
2015-08-13,75.5735855102539
2015-08-14,75.11833190917969
2015-08-17,76.6611557006836
2015-08-18,72.25188446044922
2015-08-19,73.54175567626953
2015-08-20,69.50342559814453
2015-08-21,66.66223907470703
2015-08-24,67.87628936767578
2015-08-25,67.91842651367188
2015-08-26,72.6312255859375
2015-08-27,75.68321228027344
2015-08-28,74.71365356445312
2015-08-31,73.6429214477539
2015-09-01,70.01770782470703
2015-09-02,72.28559112548828
2015-09-03,71.9483642578125
2015-09-04,70.2874755859375
2015-09-08,73.96330261230469
2015-09-09,72.8588638305664
2015-09-10,74.24996948242188
2015-09-11,74.3258285522461
2015-09-14,75.45555114746094
2015-09-15,77.276611328125
2015-09-16,77.1585693359375
2015-09-17,76.50096130371094
2015-09-18,75.34596252441406
2015-09-21,75.219482421875
2015-09-22,73.0949478149414
2015-09-23,74.29209899902344
2015-09-24,72.79985809326172
2015-09-25,73.99702453613281
2015-09-28,69.7310791015625
2015-09-29,69.84907531738281
2015-09-30,70.99568176269531
2015-10-01,70.2874755859375
2015-10-02,70.86921691894531
2015-10-05,69.02288055419922
2015-10-06,68.04490661621094
2015-10-07,70.48982238769531
2015-10-08,66.96575164794922
2015-10-09,67.02474975585938
2015-10-12,67.10063171386719
2015-10-13,65.31331634521484
2015-10-14,65.60840606689453
2015-10-15,67.64864349365234
2015-10-16,67.10908508300781
2015-10-19,65.61681365966797
2015-10-20,66.00463104248047
2015-10-21,65.48197174072266
2015-10-22,68.87110137939453
2015-10-23,69.59614562988281
2015-10-26,65.6843032836914
2015-10-27,64.33536529541016
2015-10-28,65.338623046875
2015-10-29,62.91898727416992
2015-10-30,65.1194076538086
2015-11-02,66.85617065429688
2015-11-03,66.67069244384766
2015-11-04,67.59806060791016
2015-11-05,67.68238067626953
2015-11-06,72.49638366699219
2015-11-09,71.5689468383789
2015-11-10,67.75824737548828
2015-11-11,66.68755340576172
2015-11-12,63.939083099365234
2015-11-13,63.08763122558594
2015-11-16,63.46696853637695
2015-11-17,65.26895904541016
2015-11-18,68.02692413330078
2015-11-19,65.98806762695312
2015-11-20,66.47029113769531
2015-11-23,65.75117492675781
2015-11-24,67.44319915771484
2015-11-25,67.94232940673828
2015-11-27,69.2874526977539
2015-11-30,70.23495483398438
2015-12-01,70.86104583740234
2015-12-02,71.5970458984375
2015-12-03,70.59031677246094
2015-12-04,74.38038635253906
2015-12-07,73.33981323242188
2015-12-08,73.68667602539062
2015-12-09,71.63935089111328
2015-12-10,71.8169937133789
2015-12-11,68.88983154296875
2015-12-14,66.4195327758789
2015-12-15,65.80192565917969
2015-12-16,66.80867004394531
2015-12-17,65.81885528564453
2015-12-18,64.61754608154297
2015-12-21,66.34336853027344
2015-12-22,66.33492279052734
2015-12-23,66.9778823852539
2015-12-24,67.10477447509766
2015-12-28,67.09632873535156
2015-12-29,68.04383850097656
2015-12-30,66.99481201171875
2015-12-31,64.99823760986328
2016-01-04,65.92884063720703
2016-01-05,62.003395080566406
2016-01-06,58.50095748901367
2016-01-07,56.817420959472656
2016-01-08,56.588985443115234
2016-01-11,55.87835693359375
2016-01-12,56.3690299987793
2016-01-13,52.58740234375
2016-01-14,54.600894927978516
2016-01-15,51.32686233520508
2016-01-19,51.081539154052734
2016-01-20,52.130584716796875
2016-01-21,53.54338073730469
2016-01-22,56.70743179321289
2016-01-25,55.48917770385742
2016-01-26,55.666866302490234
2016-01-27,52.57048416137695
2016-01-28,54.81240463256836
2016-01-29,58.30636215209961
2016-02-01,58.89857482910156
2016-02-02,56.242130279541016
2016-02-03,55.996803283691406
2016-02-04,55.83605194091797
2016-02-05,52.58740234375
2016-02-08,50.167850494384766
2016-02-09,49.02920913696289
2016-02-10,48.604347229003906
2016-02-11,47.45721435546875
2016-02-12,48.96974182128906
2016-02-16,52.207183837890625
2016-02-17,54.136070251464844
2016-02-18,52.742515563964844
2016-02-19,53.55825424194336
2016-02-22,54.628910064697266
2016-02-23,53.209869384765625
2016-02-24,54.136070251464844
2016-02-25,54.849830627441406
2016-02-26,55.147247314453125
2016-02-29,56.46430587768555
2016-03-01,59.820743560791016
2016-03-02,58.61412811279297
2016-03-03,59.56581497192383
2016-03-04,62.03853225708008
2016-03-07,61.96204376220703
2016-03-08,59.404388427734375
2016-03-09,60.34756088256836
2016-03-10,59.455352783203125
2016-03-11,61.8345947265625
2016-03-14,61.85157012939453
2016-03-15,62.54836654663086
2016-03-16,63.7294807434082
2016-03-17,63.6614875793457
2016-03-18,65.4458999633789
2016-03-21,65.60737609863281
2016-03-22,65.33548736572266
2016-03-23,64.83411407470703
2016-03-24,64.74913787841797
2016-03-28,65.3609390258789
2016-03-29,64.97855377197266
2016-03-30,66.15118408203125
2016-03-31,66.19367980957031
2016-04-01,66.4316177368164
2016-04-04,65.85379028320312
2016-04-05,65.4884033203125
2016-04-06,66.45710754394531
2016-04-07,65.69232177734375
2016-04-08,65.73482513427734
2016-04-11,64.6386947631836
2016-04-12,63.42355728149414
2016-04-13,65.4884033203125
2016-04-14,65.23348999023438
2016-04-15,63.78046417236328
2016-04-18,63.508541107177734
2016-04-19,61.375732421875
2016-04-20,61.89406204223633
2016-04-21,60.91687774658203
2016-04-22,60.755435943603516
2016-04-25,60.092655181884766
2016-04-26,60.92536544799805
2016-04-27,61.452213287353516
2016-04-28,60.99335861206055
2016-04-29,56.77871322631836
2016-05-02,57.033626556396484
2016-05-03,56.94864273071289
2016-05-04,55.42765426635742
2016-05-05,54.67988967895508
2016-05-06,54.91781234741211
2016-05-09,55.27470779418945
2016-05-10,55.334407806396484
2016-05-11,55.10406494140625
2016-05-12,52.60438537597656
2016-05-13,51.828025817871094
2016-05-16,53.25275802612305
2016-05-17,53.15891647338867
2016-05-18,54.233863830566406
2016-05-19,53.576961517333984
2016-05-20,55.07847595214844
2016-05-23,56.144901275634766
2016-05-24,56.69942092895508
2016-05-25,56.53733444213867
2016-05-26,56.452030181884766
2016-05-27,56.73356246948242
2016-05-31,56.95538330078125
2016-06-01,57.390472412109375
2016-06-02,56.80180740356445
2016-06-03,57.10894012451172
2016-06-06,56.400840759277344
2016-06-07,58.584869384765625
2016-06-08,58.33744430541992
2016-06-09,57.98767852783203
2016-06-10,55.92308807373047
2016-06-13,55.41973114013672
2016-06-14,55.46238708496094
2016-06-15,55.44533920288086
2016-06-16,55.266178131103516
2016-06-17,54.57511901855469
2016-06-20,56.26433563232422
2016-06-21,55.846290588378906
2016-06-22,55.7524528503418
2016-06-23,57.339298248291016
2016-06-24,52.56173324584961
2016-06-27,49.49044418334961
2016-06-28,51.40998840332031
2016-06-29,52.66411209106445
2016-06-30,53.98646545410156
2016-07-01,53.406333923339844
2016-07-05,50.18147659301758
2016-07-06,50.47153854370117
2016-07-07,51.94746780395508
2016-07-08,53.67079544067383
2016-07-11,55.14671325683594
2016-07-12,56.136375427246094
2016-07-13,55.7524528503418
2016-07-14,57.49285125732422
2016-07-15,57.49285125732422
2016-07-18,58.61044692993164
2016-07-19,58.29480743408203
2016-07-20,59.284454345703125
2016-07-21,60.50440979003906
2016-07-22,55.29175567626953
2016-07-25,55.402671813964844
2016-07-26,56.196083068847656
2016-07-27,56.70797348022461
2016-07-28,56.70797348022461
2016-07-29,56.324058532714844
2016-08-01,56.42643356323242
2016-08-02,55.7238655090332
2016-08-03,55.16699981689453
2016-08-04,55.82669448852539
2016-08-05,57.01759719848633
2016-08-08,56.494964599609375
2016-08-09,57.403141021728516
2016-08-10,56.89765548706055
2016-08-11,57.75442886352539
2016-08-12,57.857242584228516
2016-08-15,59.54505157470703
2016-08-16,59.63072204589844
2016-08-17,60.13621520996094
2016-08-18,61.515602111816406
2016-08-19,61.9354248046875
2016-08-22,62.21815872192383
2016-08-23,63.211997985839844
2016-08-24,62.79218673706055
2016-08-25,63.683223724365234
2016-08-26,64.12017059326172
2016-08-29,64.44572448730469
2016-08-30,63.571834564208984
2016-08-31,64.13729858398438
2016-09-01,64.33435821533203
2016-09-02,63.93165588378906
2016-09-06,62.552284240722656
2016-09-07,61.72981262207031
2016-09-08,61.19860076904297
2016-09-09,57.19752502441406
2016-09-12,58.55119705200195
2016-09-13,59.42509841918945
2016-09-14,62.02967071533203
2016-09-15,65.98792266845703
2016-09-16,65.17395782470703
2016-09-19,65.19113159179688
2016-09-20,64.87411499023438
2016-09-21,65.74801635742188
2016-09-22,65.88510131835938
2016-09-23,64.06021118164062
2016-09-26,62.38950729370117
2016-09-27,63.33192825317383
2016-09-28,63.631813049316406
2016-09-29,62.7664794921875
2016-09-30,65.23393249511719
2016-10-03,64.53997802734375
2016-10-04,65.61949157714844
2016-10-05,66.61332702636719
2016-10-06,67.97560119628906
2016-10-07,68.00130462646484
2016-10-10,68.66958618164062
2016-10-11,68.05271911621094
2016-10-12,67.53008270263672
2016-10-13,66.32205200195312
2016-10-14,66.5105209350586
2016-10-17,65.7137451171875
2016-10-18,66.52767181396484
2016-10-19,66.75044250488281
2016-10-20,66.9046401977539
2016-10-21,66.37345123291016
2016-10-24,67.24735260009766
2016-10-25,66.89608001708984
2016-10-26,66.43342590332031
2016-10-27,66.19354248046875
2016-10-28,64.87411499023438
2016-10-31,65.91935729980469
2016-11-01,64.95124816894531
2016-11-02,64.28296661376953
2016-11-03,63.974517822265625
2016-11-04,64.31722259521484
2016-11-07,66.17638397216797
2016-11-08,66.25349426269531
2016-11-09,66.53621673583984
2016-11-10,65.03691101074219
2016-11-11,63.837459564208984
2016-11-14,63.43476867675781
2016-11-15,65.30097961425781
2016-11-16,65.46439361572266
2016-11-17,67.0382308959961
2016-11-18,67.26184844970703
2016-11-21,67.88103485107422
2016-11-22,68.25082397460938
2016-11-23,67.34782409667969
2016-11-25,66.22978973388672
2016-11-28,66.47923278808594
2016-11-29,66.41038513183594
2016-11-30,66.09220886230469
2016-12-01,61.731929779052734
2016-12-02,63.073543548583984
2016-12-05,64.34636688232422
2016-12-06,65.50739288330078
2016-12-07,66.51361846923828
2016-12-08,68.388427734375
2016-12-09,66.1610107421875
2016-12-12,65.58480072021484
2016-12-13,66.11800384521484
2016-12-14,64.62156677246094
2016-12-15,66.40181732177734
2016-12-16,66.05780029296875
2016-12-19,66.599609375
2016-12-20,65.88578796386719
2016-12-21,66.28138732910156
2016-12-22,67.21021270751953
2016-12-23,67.10700225830078
2016-12-27,67.36503601074219
2016-12-28,66.24700927734375
2016-12-29,65.84280395507812
2016-12-30,64.2087631225586
2017-01-03,64.63016510009766
2017-01-04,64.4925765991211
2017-01-05,64.1313705444336
2017-01-06,64.4667739868164
2017-01-09,65.06019592285156
2017-01-10,66.48780059814453
2017-01-11,67.433837890625
2017-01-12,66.00621795654297
2017-01-13,67.36503601074219
2017-01-17,66.12662506103516
2017-01-18,68.17343139648438
2017-01-19,67.47684478759766
2017-01-20,76.25758361816406
2017-01-23,77.5475845336914
2017-01-24,79.3536376953125
2017-01-25,79.00962829589844
2017-01-26,78.27003479003906
2017-01-27,79.13005828857422
2017-01-30,79.97286224365234
2017-01-31,79.13612365722656
2017-02-01,79.13612365722656
2017-02-02,78.59268951416016
2017-02-03,78.98082733154297
2017-02-06,78.8342056274414
2017-02-07,79.17063903808594
2017-02-08,79.09300994873047
2017-02-09,79.76583099365234
2017-02-10,79.54154205322266
2017-02-13,79.90382385253906
2017-02-14,79.18787384033203
2017-02-15,79.47252655029297
2017-02-16,79.73135375976562
2017-02-17,83.11275482177734
2017-02-21,83.30253601074219
2017-02-22,83.42329406738281
2017-02-23,82.21566772460938
2017-02-24,81.6894302368164
2017-02-27,82.4916763305664
2017-02-28,81.78434753417969
2017-03-01,83.44918823242188
2017-03-02,81.74119567871094
2017-03-03,81.87920379638672
2017-03-06,82.33642578125
2017-03-07,81.99138641357422
2017-03-08,83.40606689453125
2017-03-09,83.7942123413086
2017-03-10,84.69132232666016
2017-03-13,85.43319702148438
2017-03-14,85.21756744384766
2017-03-15,85.49356842041016
2017-03-16,84.6309814453125
2017-03-17,84.4757080078125
2017-03-20,84.69995880126953
2017-03-21,82.39678955078125
2017-03-22,83.44918823242188
2017-03-23,83.24214935302734
2017-03-24,83.93226623535156
2017-03-27,83.83737182617188
2017-03-28,84.4757080078125
2017-03-29,83.87187957763672
2017-03-30,84.65684509277344
2017-03-31,84.51883697509766
2017-04-03,84.29454803466797
2017-04-04,85.70059204101562
2017-04-05,85.30378723144531
2017-04-06,85.7610092163086
2017-04-07,87.83126831054688
2017-04-10,87.58110046386719
2017-04-11,86.382080078125
2017-04-12,84.1823959350586
2017-04-13,84.0788803100586
2017-04-17,85.19165802001953
2017-04-18,85.42456817626953
2017-04-19,85.60569763183594
2017-04-20,87.66735076904297
2017-04-21,87.6414794921875
2017-04-24,89.63411712646484
2017-04-25,89.71174621582031
2017-04-26,88.8232650756836
2017-04-27,89.88426971435547
2017-04-28,86.0370101928711
2017-05-01,86.09741973876953
2017-05-02,86.83926391601562
2017-05-03,87.49482727050781
2017-05-04,87.05492401123047
2017-05-05,87.52073669433594
2017-05-08,87.14118194580078
2017-05-09,87.92615509033203
2017-05-10,88.41783142089844
2017-05-11,88.5127182006836
2017-05-12,88.67707061767578
2017-05-15,89.74964141845703
2017-05-16,91.25469207763672
2017-05-17,86.97308349609375
2017-05-18,89.26524353027344
2017-05-19,89.84477233886719
2017-05-22,90.78760528564453
2017-05-23,90.96923065185547
2017-05-24,91.18547821044922
2017-05-25,91.7217788696289
2017-05-26,91.59203338623047
2017-05-30,91.9985580444336
2017-05-31,92.05912017822266
2017-06-01,93.14031219482422
2017-06-02,93.78040313720703
2017-06-05,93.54685974121094
2017-06-06,93.29602813720703
2017-06-07,94.697265625
2017-06-08,96.02069091796875
2017-06-09,92.56080627441406
2017-06-12,89.74964141845703
2017-06-13,90.69245147705078
2017-06-14,88.63382720947266
2017-06-15,88.46946716308594
2017-06-16,88.14078521728516
2017-06-19,90.0091323852539
2017-06-20,88.06293487548828
2017-06-21,89.35173034667969
2017-06-22,89.3084945678711
2017-06-23,90.26863098144531
2017-06-26,87.63909912109375
2017-06-27,84.64630126953125
2017-06-28,85.07878875732422
2017-06-29,83.14989471435547
2017-06-30,82.99420166015625
2017-07-03,82.466552734375
2017-07-05,84.36085510253906
2017-07-06,84.58575439453125
2017-07-07,86.23783874511719
2017-07-10,86.54057312011719
2017-07-11,87.12879180908203
2017-07-12,87.99374389648438
2017-07-13,88.87600708007812
2017-07-14,89.94857025146484
2017-07-17,89.35173034667969
2017-07-18,89.81018829345703
2017-07-19,91.17684173583984
2017-07-20,93.1057357788086
2017-07-21,92.95867919921875
2017-07-24,91.5660629272461
2017-07-25,92.02452087402344
2017-07-26,92.83757019042969
2017-07-27,92.55213928222656
2017-07-28,91.47960662841797
2017-07-31,90.70976257324219
2017-08-01,90.19942474365234
2017-08-02,90.32914733886719
2017-08-03,88.04564666748047
2017-08-04,88.9827651977539
2017-08-07,90.67474365234375
2017-08-08,90.87434387207031
2017-08-09,90.88302612304688
2017-08-10,88.15843963623047
2017-08-11,89.52941131591797
2017-08-14,91.51644134521484
2017-08-15,91.80277252197266
2017-08-16,91.91558074951172
2017-08-17,88.68773651123047
2017-08-18,88.68773651123047
2017-08-21,87.6465072631836
2017-08-22,89.38188934326172
2017-08-23,89.12158203125
2017-08-24,88.93936157226562
2017-08-25,88.4881591796875
2017-08-28,87.37749481201172
2017-08-29,88.08903503417969
2017-08-30,90.18885040283203
2017-08-31,91.42100524902344
2017-09-01,91.60321044921875
2017-09-05,92.78328704833984
2017-09-06,92.12384033203125
2017-09-07,92.34944915771484
2017-09-08,90.79627227783203
2017-09-11,93.0088882446289
2017-09-12,92.73123168945312
2017-09-13,92.67050170898438
2017-09-14,92.91343688964844
2017-09-15,95.05667114257812
2017-09-18,93.26919555664062
2017-09-19,93.65099334716797
2017-09-20,89.81575012207031
2017-09-21,88.61830139160156
2017-09-22,89.44263458251953
2017-09-25,86.41436004638672
2017-09-26,86.20609283447266
2017-09-27,88.15843963623047
2017-09-28,87.84607696533203
2017-09-29,88.41875457763672
2017-10-02,88.74848175048828
2017-10-03,89.0348129272461
2017-10-04,89.65088653564453
2017-10-05,90.10208129882812
2017-10-06,91.07391357421875
2017-10-09,90.88302612304688
2017-10-10,90.54460906982422
2017-10-11,91.51644134521484
2017-10-12,91.14331817626953
2017-10-13,92.54901885986328
2017-10-16,92.82665252685547
2017-10-17,93.14772033691406
2017-10-18,93.1390380859375
2017-10-19,89.65088653564453
2017-10-20,91.23876953125
2017-10-23,90.90904235839844
2017-10-24,91.29083251953125
2017-10-25,90.73550415039062
2017-10-26,91.5598373413086
2017-10-27,93.63363647460938
2017-10-30,97.18254089355469
2017-10-31,98.79647064208984
2017-11-01,96.59249114990234
2017-11-02,96.97428894042969
2017-11-03,98.215087890625
2017-11-06,100.9396743774414
2017-11-07,96.47970581054688
2017-11-08,98.18038940429688
2017-11-09,96.4189453125
2017-11-10,95.80289459228516
2017-11-13,95.70743560791016
2017-11-14,96.4970474243164
2017-11-15,94.48397827148438
2017-11-16,95.49919128417969
2017-11-17,95.4471206665039
2017-11-20,95.54286193847656
2017-11-21,95.94315338134766
2017-11-22,94.45504760742188
2017-11-24,95.50804901123047
2017-11-27,93.30634307861328
2017-11-28,93.59354400634766
2017-11-29,91.66162872314453
2017-11-30,91.14817810058594
2017-12-01,88.96390533447266
2017-12-04,85.5090560913086
2017-12-05,84.9347152709961
2017-12-06,83.95134735107422
2017-12-07,84.13410949707031
2017-12-08,83.78600311279297
2017-12-11,84.3951644897461
2017-12-12,83.95134735107422
2017-12-13,83.4205093383789
2017-12-14,81.88018035888672
2017-12-15,82.3501205444336
2017-12-18,83.40310668945312
2017-12-19,83.26387023925781
2017-12-20,84.78678131103516
2017-12-21,84.83898162841797
2017-12-22,84.4734878540039
2017-12-26,82.84614562988281
2017-12-27,83.38571166992188
2017-12-28,84.01226043701172
2017-12-29,82.62858581542969
2018-01-02,85.65699768066406
2018-01-03,86.96235656738281
2018-01-04,87.69337463378906
2018-01-05,88.09365844726562
2018-01-08,88.11107635498047
2018-01-09,87.61503601074219
2018-01-10,85.8049545288086
2018-01-11,86.95365142822266
2018-01-12,88.07625579833984
2018-01-16,86.90142822265625
2018-01-17,88.92906951904297
2018-01-18,89.01610565185547
2018-01-19,86.32707214355469
2018-01-22,85.90937805175781
2018-01-23,86.47501373291016
2018-01-24,84.52572631835938
2018-01-25,82.71562194824219
2018-01-26,84.71717834472656
2018-01-29,84.49959564208984
2018-01-30,84.5953369140625
2018-01-31,84.5953369140625
2018-02-01,89.76451110839844
2018-02-02,86.11823272705078
2018-02-05,82.39362335205078
2018-02-06,90.99152374267578
2018-02-07,88.19807434082031
2018-02-08,86.18785858154297
2018-02-09,89.32068634033203
2018-02-12,90.59122467041016
2018-02-13,90.13867950439453
2018-02-14,91.06985473632812
2018-02-15,90.826171875
2018-02-16,90.59993743896484
2018-02-20,92.60147857666016
2018-02-21,92.52288055419922
2018-02-22,93.6227035522461
2018-02-23,94.46939086914062
2018-02-26,96.354736328125
2018-02-27,96.27618408203125
2018-02-28,95.35968780517578
2018-03-01,93.03787994384766
2018-03-02,95.26365661621094
2018-03-05,97.30618286132812
2018-03-06,97.62911987304688
2018-03-07,97.35853576660156
2018-03-08,97.27125549316406
2018-03-09,99.12171173095703
2018-03-12,100.51828002929688
2018-03-13,97.76004791259766
2018-03-14,97.70769500732422
2018-03-15,97.14031219482422
2018-03-16,96.56425476074219
2018-03-19,95.42951202392578
2018-03-20,95.20259094238281
2018-03-21,94.67887115478516
2018-03-22,91.85951232910156
2018-03-23,88.51648712158203
2018-03-26,91.58894348144531
2018-03-27,88.61251068115234
2018-03-28,86.2994384765625
2018-03-29,87.5127182006836
2018-04-02,84.25695037841797
2018-04-03,85.21708679199219
2018-04-04,86.96280670166016
2018-04-05,86.23834228515625
2018-04-06,83.4102554321289
2018-04-09,83.81178283691406
2018-04-10,85.54879760742188
2018-04-11,85.86300659179688
2018-04-12,87.20722198486328
2018-04-13,85.9502944946289
2018-04-16,85.30438232421875
2018-04-17,86.80569458007812
2018-04-18,86.37798309326172
