,CNP
2015-01-07,15.847384452819824
2015-01-08,16.22503662109375
2015-01-09,15.882347106933594
2015-01-12,15.917320251464844
2015-01-13,15.833395004272461
2015-01-14,15.819409370422363
2015-01-15,15.847384452819824
2015-01-16,16.085161209106445
2015-01-20,16.00823402404785
2015-01-21,16.190061569213867
2015-01-22,16.00823402404785
2015-01-23,16.064178466796875
2015-01-26,16.085161209106445
2015-01-27,16.183069229125977
2015-01-28,15.917320251464844
2015-01-29,16.34392547607422
2015-01-30,16.148103713989258
2015-02-02,16.015226364135742
2015-02-03,15.973270416259766
2015-02-04,15.945290565490723
2015-02-05,16.21804428100586
2015-02-06,15.539663314819336
2015-02-09,15.518685340881348
2015-02-10,15.854373931884766
2015-02-11,15.307820320129395
2015-02-12,15.633068084716797
2015-02-13,15.385595321655273
2015-02-17,15.272468566894531
2015-02-18,15.512866973876953
2015-02-19,15.279535293579102
2015-02-20,15.364377975463867
2015-02-23,15.329035758972168
2015-02-24,15.58356761932373
2015-02-25,15.25124740600586
2015-02-26,14.862372398376465
2015-02-27,14.699745178222656
2015-03-02,14.629043579101562
2015-03-03,14.692682266235352
2015-03-04,14.664395332336426
2015-03-05,14.819942474365234
2015-03-06,14.600759506225586
2015-03-09,14.657320976257324
2015-03-10,14.593688011169434
2015-03-11,14.466416358947754
2015-03-12,14.664395332336426
2015-03-13,14.522981643676758
2015-03-16,14.636115074157715
2015-03-17,14.636115074157715
2015-03-18,15.095699310302734
2015-03-19,14.735102653503418
2015-03-20,14.968432426452637
2015-03-23,14.784594535827637
2015-03-24,14.699745178222656
2015-03-25,14.551265716552734
2015-03-26,14.438133239746094
2015-03-27,14.57955265045166
2015-03-30,14.586618423461914
2015-03-31,14.43106746673584
2015-04-01,14.692682266235352
2015-04-02,14.650257110595703
2015-04-06,14.890652656555176
2015-04-07,14.75631046295166
2015-04-08,14.629043579101562
2015-04-09,14.508842468261719
2015-04-10,14.678543090820312
2015-04-13,14.53711986541748
2015-04-14,14.650257110595703
2015-04-15,15.067420959472656
2015-04-16,14.749242782592773
2015-04-17,14.777531623840332
2015-04-20,14.933076858520508
2015-04-21,14.607831954956055
2015-04-22,14.72802734375
2015-04-23,14.827016830444336
2015-04-24,14.88358211517334
2015-04-27,14.713883399963379
2015-04-28,14.855299949645996
2015-04-29,14.940146446228027
2015-04-30,14.827016830444336
2015-05-01,14.890652656555176
2015-05-04,14.926004409790039
2015-05-05,14.636115074157715
2015-05-06,14.395711898803711
2015-05-07,14.353288650512695
2015-05-08,14.650257110595703
2015-05-11,14.494699478149414
2015-05-12,14.169455528259277
2015-05-13,14.203817367553711
2015-05-14,14.46155071258545
2015-05-15,14.597578048706055
2015-05-18,14.619050025939941
2015-05-19,14.597578048706055
2015-05-20,14.697807312011719
2015-05-21,14.683486938476562
2015-05-22,14.633368492126465
2015-05-26,14.511661529541016
2015-05-27,14.490185737609863
2015-05-28,14.590411186218262
2015-05-29,14.583257675170898
2015-06-01,14.47586441040039
2015-06-02,14.125067710876465
2015-06-03,14.046317100524902
2015-06-04,13.817221641540527
2015-06-05,13.83154296875
2015-06-08,13.731311798095703
2015-06-09,13.81006145477295
2015-06-10,13.881651878356934
2015-06-11,13.953243255615234
2015-06-12,13.788586616516113
2015-06-15,13.695513725280762
2015-06-16,13.659720420837402
2015-06-17,13.881651878356934
2015-06-18,14.082110404968262
2015-06-19,13.974723815917969
2015-06-22,14.110749244689941
2015-06-23,13.84585952758789
2015-06-24,13.724154472351074
2015-06-25,13.71699333190918
2015-06-26,13.853017807006836
2015-06-29,13.788586616516113
2015-06-30,13.623924255371094
2015-07-01,13.659720420837402
2015-07-02,13.853017807006836
2015-07-06,13.759944915771484
2015-07-07,14.031999588012695
2015-07-08,13.759944915771484
2015-07-09,13.566652297973633
2015-07-10,13.688355445861816
2015-07-13,13.724154472351074
2015-07-14,13.788586616516113
2015-07-15,13.795743942260742
2015-07-16,13.774269104003906
2015-07-17,13.60244369506836
2015-07-20,13.423470497131348
2015-07-21,13.308917999267578
2015-07-22,13.33039665222168
2015-07-23,13.129940032958984
2015-07-24,13.094147682189941
2015-07-27,13.373353004455566
2015-07-28,13.523693084716797
2015-07-29,13.659720420837402
2015-07-30,13.702674865722656
2015-07-31,13.84585952758789
2015-08-03,13.759944915771484
2015-08-04,13.502218246459961
2015-08-05,13.631086349487305
2015-08-06,13.659720420837402
2015-08-07,13.702674865722656
2015-08-10,13.981882095336914
2015-08-11,13.86018180847168
2015-08-12,14.206825256347656
2015-08-13,14.243083953857422
2015-08-14,14.446145057678223
2015-08-17,14.446145057678223
2015-08-18,14.438894271850586
2015-08-19,14.431639671325684
2015-08-20,14.373621940612793
2015-08-21,14.003766059875488
2015-08-24,13.409098625183105
2015-08-25,12.995728492736816
2015-08-26,13.22054672241211
2015-08-27,13.597654342651367
2015-08-28,13.648415565490723
2015-08-31,13.503373146057129
2015-09-01,12.937712669372559
2015-09-02,12.850689888000488
2015-09-03,13.010232925415039
2015-09-04,12.770913124084473
2015-09-08,13.039244651794434
2015-09-09,12.872442245483398
2015-09-10,12.85793685913086
2015-09-11,12.828930854797363
2015-09-14,12.9159574508667
2015-09-15,12.959466934204102
2015-09-16,13.1552734375
2015-09-17,13.256804466247559
2015-09-18,13.090002059936523
2015-09-21,13.191534042358398
2015-09-22,12.923211097717285
2015-09-23,12.872442245483398
2015-09-24,12.923211097717285
2015-09-25,12.973970413208008
2015-09-28,12.720151901245117
2015-09-29,12.712898254394531
2015-09-30,13.082756042480469
2015-10-01,12.88694953918457
2015-10-02,13.075502395629883
2015-10-05,13.452611923217773
2015-10-06,13.409098625183105
2015-10-07,13.46711254119873
2015-10-08,13.590400695800781
2015-10-09,13.53963565826416
2015-10-12,13.445361137390137
2015-10-13,13.336575508117676
2015-10-14,13.242298126220703
2015-10-15,13.532384872436523
2015-10-16,13.561393737792969
2015-10-19,13.401846885681152
2015-10-20,13.481616020202637
2015-10-21,13.612156867980957
