,WBA
2014-04-30,45.585357666015625
2014-05-01,46.612548828125
2014-05-02,46.229881286621094
2014-05-05,46.894527435302734
2014-05-06,46.176170349121094
2014-05-07,46.9079475402832
2014-05-08,46.11573028564453
2014-05-09,46.095603942871094
2014-05-12,46.558837890625
2014-05-13,46.7065544128418
2014-05-14,46.06203079223633
2014-05-15,45.72634506225586
2014-05-16,45.498085021972656
2014-05-19,46.90441131591797
2014-05-20,46.459232330322266
2014-05-21,46.43901062011719
2014-05-22,47.10002136230469
2014-05-23,47.07304382324219
2014-05-27,47.37657165527344
2014-05-28,47.086524963378906
2014-05-29,47.96335983276367
2014-05-30,48.502967834472656
2014-06-02,48.57041549682617
2014-06-03,48.26690673828125
2014-06-04,50.290382385253906
2014-06-05,50.99185562133789
2014-06-06,50.60738754272461
2014-06-09,50.533199310302734
2014-06-10,50.41179656982422
2014-06-11,50.36457443237305
2014-06-12,48.880699157714844
2014-06-13,49.278629302978516
2014-06-16,49.43376541137695
2014-06-17,49.30561447143555
2014-06-18,51.315608978271484
2014-06-19,50.8502082824707
2014-06-20,50.27690124511719
2014-06-23,49.73055648803711
2014-06-24,48.887420654296875
2014-06-25,50.04082489013672
2014-06-26,50.06779479980469
2014-06-27,49.98011779785156
2014-06-30,50.0003547668457
2014-07-01,49.7642707824707
2014-07-02,49.26515197753906
2014-07-03,49.89918518066406
2014-07-07,49.629371643066406
2014-07-08,47.97011947631836
2014-07-09,48.529930114746094
2014-07-10,48.24665069580078
2014-07-11,48.334346771240234
2014-07-14,48.21968078613281
2014-07-15,48.28713607788086
2014-07-16,48.17245864868164
2014-07-17,47.33610153198242
2014-07-18,48.54344177246094
2014-07-21,48.34109115600586
2014-07-22,49.14374542236328
2014-07-23,49.170719146728516
2014-07-24,49.29214096069336
2014-07-25,49.43376541137695
2014-07-28,48.192691802978516
2014-07-29,47.322601318359375
2014-07-30,47.81498336791992
2014-07-31,46.385040283203125
2014-08-01,47.57215881347656
2014-08-04,48.63786697387695
2014-08-05,46.621131896972656
2014-08-06,39.93687057495117
2014-08-07,41.05653381347656
2014-08-08,40.94187927246094
2014-08-11,41.81196975708008
2014-08-12,41.92664337158203
2014-08-13,42.12223815917969
2014-08-14,41.98735809326172
2014-08-15,41.65009307861328
2014-08-18,41.86592483520508
2014-08-19,42.1494140625
2014-08-20,42.047691345214844
2014-08-21,41.41697311401367
2014-08-22,41.403411865234375
2014-08-25,41.22707748413086
2014-08-26,41.322021484375
2014-08-27,41.05074691772461
2014-08-28,41.01005554199219
2014-08-29,41.043968200683594
2014-09-02,40.69809341430664
2014-09-03,40.84050750732422
2014-09-04,42.359649658203125
2014-09-05,43.37014389038086
2014-09-08,42.69874954223633
2014-09-09,42.46137619018555
2014-09-10,42.942901611328125
2014-09-11,43.02428436279297
2014-09-12,42.60381317138672
2014-09-15,42.535980224609375
2014-09-16,43.159908294677734
2014-09-17,43.2209587097168
2014-09-18,42.84795379638672
2014-09-19,42.64448165893555
2014-09-22,40.97615051269531
2014-09-23,41.43731689453125
2014-09-24,41.7221565246582
2014-09-25,41.023616790771484
2014-09-26,40.813385009765625
2014-09-29,40.42002868652344
2014-09-30,40.19623565673828
2014-10-01,40.04024887084961
2014-10-02,40.52854537963867
2014-10-03,41.21351623535156
2014-10-06,41.13212966918945
2014-10-07,40.58279800415039
2014-10-08,41.68146896362305
2014-10-09,41.742496490478516
2014-10-10,42.7191047668457
2014-10-13,41.159263610839844
2014-10-14,41.159263610839844
2014-10-15,41.33559036254883
2014-10-16,40.955806732177734
2014-10-17,40.87443161010742
2014-10-20,40.82695388793945
2014-10-21,41.742496490478516
2014-10-22,41.708595275878906
2014-10-23,42.095149993896484
2014-10-24,42.488502502441406
2014-10-27,42.80047607421875
2014-10-28,43.20060729980469
2014-10-29,42.61058044433594
2014-10-30,42.69874954223633
2014-10-31,43.55326461791992
2014-11-03,44.068687438964844
2014-11-04,44.245025634765625
2014-11-05,44.52985382080078
2014-11-06,45.201263427734375
2014-11-07,45.38437271118164
2014-11-10,45.96760559082031
2014-11-11,45.77772521972656
2014-11-12,45.737030029296875
2014-11-13,45.64024353027344
2014-11-14,45.619789123535156
2014-11-17,45.36079406738281
2014-11-18,46.39000701904297
2014-11-19,46.20597457885742
2014-11-20,45.89925003051758
2014-11-21,46.06965255737305
2014-11-24,46.16507339477539
2014-11-25,46.219600677490234
2014-11-26,46.66948699951172
2014-11-28,46.76488494873047
2014-12-01,46.192344665527344
2014-12-02,45.497100830078125
2014-12-03,45.926517486572266
2014-12-04,46.28094482421875
2014-12-05,46.758079528808594
2014-12-08,46.16507339477539
2014-12-09,46.751251220703125
2014-12-10,46.45133590698242
2014-12-11,49.763954162597656
2014-12-12,50.779541015625
2014-12-15,50.05704116821289
2014-12-16,49.34136199951172
2014-12-17,49.0687255859375
2014-12-18,50.6977424621582
2014-12-19,49.91389846801758
2014-12-22,50.62276840209961
2014-12-23,52.149559020996094
2014-12-24,52.25862503051758
2014-12-26,52.11548614501953
2014-12-29,52.340423583984375
2014-12-30,51.83604049682617
2014-12-31,51.938255310058594
2015-01-02,51.801944732666016
2015-01-05,50.779541015625
2015-01-06,50.90903854370117
2015-01-07,52.210906982421875
2015-01-08,52.858455657958984
2015-01-09,51.57701873779297
2015-01-12,51.59745788574219
2015-01-13,51.29756546020508
2015-01-14,51.1135368347168
2015-01-15,50.97039031982422
2015-01-16,51.822391510009766
2015-01-20,51.83604049682617
2015-01-21,51.52250289916992
2015-01-22,51.815589904785156
2015-01-23,51.52250289916992
2015-01-26,51.692901611328125
2015-01-27,51.07264709472656
2015-01-28,50.28196716308594
2015-01-29,50.827247619628906
2015-01-30,50.268341064453125
2015-02-02,51.045345306396484
2015-02-03,50.977203369140625
2015-02-04,50.895408630371094
2015-02-05,50.977203369140625
2015-02-06,51.90419006347656
2015-02-09,52.074581146240234
2015-02-10,52.27225875854492
2015-02-11,54.208003997802734
2015-02-12,54.50110626220703
2015-02-13,53.89052963256836
2015-02-17,53.39084243774414
2015-02-18,53.24710464477539
2015-02-19,52.7747917175293
2015-02-20,52.79532241821289
2015-02-23,53.794708251953125
2015-02-24,55.02678298950195
2015-02-25,54.76670455932617
2015-02-26,55.8892822265625
2015-02-27,56.868099212646484
2015-03-02,57.23771667480469
2015-03-03,56.957088470458984
2015-03-04,56.82701873779297
2015-03-05,56.95024871826172
2015-03-06,56.36841583251953
2015-03-09,57.15559005737305
2015-03-10,56.62169647216797
2015-03-11,56.47793197631836
2015-03-12,57.66896057128906
2015-03-13,57.30620574951172
2015-03-16,59.39387893676758
2015-03-17,59.0447883605957
2015-03-18,59.67454528808594
2015-03-19,59.797752380371094
2015-03-20,60.393280029296875
2015-03-23,60.181060791015625
2015-03-24,60.235816955566406
2015-03-25,58.7846794128418
2015-03-26,57.799015045166016
2015-03-27,58.38083267211914
2015-03-30,58.859981536865234
2015-03-31,57.96328353881836
2015-04-01,57.675811767578125
2015-04-02,58.84629821777344
2015-04-06,60.24268341064453
2015-04-07,59.743003845214844
2015-04-08,60.01677322387695
2015-04-09,63.39821243286133
2015-04-10,62.98750305175781
2015-04-13,62.77530288696289
2015-04-14,62.96013259887695
2015-04-15,62.658992767333984
2015-04-16,61.27626037597656
2015-04-17,59.523956298828125
2015-04-20,59.633460998535156
2015-04-21,59.612945556640625
2015-04-22,59.56503677368164
2015-04-23,59.33913040161133
2015-04-24,58.853145599365234
2015-04-27,58.9489631652832
2015-04-28,58.92158508300781
2015-04-29,57.887996673583984
2015-04-30,56.765411376953125
2015-05-01,57.128204345703125
2015-05-04,57.5868034362793
2015-05-05,56.90916442871094
2015-05-06,56.881778717041016
2015-05-07,57.655277252197266
2015-05-08,58.196014404296875
2015-05-11,57.66896057128906
2015-05-12,57.62104034423828
2015-05-13,57.54573440551758
2015-05-14,58.4218864440918
2015-05-15,59.188560485839844
2015-05-18,59.113258361816406
2015-05-19,58.98818588256836
2015-05-20,58.335350036621094
2015-05-21,59.88153076171875
2015-05-22,59.4073486328125
2015-05-26,58.78889083862305
2015-05-27,59.22184371948242
2015-05-28,59.13249588012695
2015-05-29,58.98818588256836
2015-06-01,59.084388732910156
2015-06-02,59.32492446899414
2015-06-03,58.974449157714844
2015-06-04,58.582725524902344
2015-06-05,57.64816665649414
2015-06-08,57.2152214050293
2015-06-09,57.8405647277832
2015-06-10,58.74765396118164
2015-06-11,58.95383071899414
2015-06-12,58.45215606689453
2015-06-15,58.01236343383789
2015-06-16,59.01565170288086
2015-06-17,58.836997985839844
2015-06-18,60.3350715637207
2015-06-19,60.829837799072266
2015-06-22,60.30070495605469
2015-06-23,59.84717559814453
2015-06-24,59.20120620727539
2015-06-25,59.345523834228516
2015-06-26,59.62725067138672
2015-06-29,57.91616439819336
2015-06-30,58.02611541748047
2015-07-01,58.9400749206543
2015-07-02,58.96756362915039
2015-07-06,58.6789436340332
2015-07-07,59.95711898803711
2015-07-08,59.036285400390625
2015-07-09,61.53764343261719
2015-07-10,63.98404312133789
2015-07-13,64.92549133300781
2015-07-14,64.82241821289062
2015-07-15,64.561279296875
2015-07-16,66.0318603515625
2015-07-17,65.79822540283203
2015-07-20,65.72949981689453
2015-07-21,65.73635864257812
2015-07-22,66.4098129272461
2015-07-23,65.6126708984375
2015-07-24,65.35840606689453
2015-07-27,64.85677337646484
2015-07-28,66.1211929321289
2015-07-29,66.36859893798828
2015-07-30,66.34107208251953
2015-07-31,66.4029312133789
2015-08-03,65.9081802368164
2015-08-04,65.74323272705078
2015-08-05,66.4372787475586
2015-08-06,64.41007995605469
2015-08-07,64.10083770751953
2015-08-10,64.561279296875
2015-08-11,63.87407302856445
2015-08-12,64.15582275390625
2015-08-13,63.59235763549805
2015-08-14,63.28997802734375
2015-08-17,63.9522705078125
2015-08-18,63.427947998046875
2015-08-19,63.06232833862305
2015-08-20,61.93091583251953
2015-08-21,59.06096649169922
2015-08-24,56.756778717041016
2015-08-25,55.880619049072266
2015-08-26,58.92300033569336
2015-08-27,60.60633850097656
2015-08-28,60.30967330932617
2015-08-31,59.70948028564453
2015-09-01,59.35764694213867
2015-09-02,60.5925178527832
2015-09-03,60.88918685913086
2015-09-04,60.31658172607422
2015-09-08,62.15166091918945
2015-09-09,61.35830307006836
2015-09-10,61.6618537902832
2015-09-11,62.36552047729492
2015-09-14,62.206871032714844
2015-09-15,62.724266052246094
2015-09-16,62.71736526489258
2015-09-17,61.86880874633789
2015-09-18,59.6680793762207
2015-09-21,60.882286071777344
2015-09-22,59.81985855102539
2015-09-23,60.323486328125
2015-09-24,59.15756607055664
2015-09-25,58.86090087890625
2015-09-28,57.0051383972168
2015-09-29,56.61188888549805
2015-09-30,57.329376220703125
2015-10-01,58.38489532470703
2015-10-02,60.09581756591797
2015-10-05,60.68220901489258
2015-10-06,58.019256591796875
2015-10-07,58.253822326660156
2015-10-08,58.14344787597656
2015-10-09,58.895408630371094
2015-10-12,59.47493362426758
2015-10-13,58.73672103881836
2015-10-14,57.97097396850586
2015-10-15,60.19928741455078
2015-10-16,60.8064079284668
2015-10-19,61.02715301513672
2015-10-20,61.22032165527344
2015-10-21,60.73740005493164
2015-10-22,61.14443588256836
2015-10-23,62.06198501586914
2015-10-26,61.73082733154297
2015-10-27,65.64938354492188
2015-10-28,58.605674743652344
2015-10-29,57.86748123168945
2015-10-30,58.41939926147461
2015-11-02,59.70948028564453
2015-11-03,60.86848831176758
2015-11-04,60.35107421875
2015-11-05,59.2955436706543
2015-11-06,58.412506103515625
2015-11-09,57.591522216796875
2015-11-10,57.62602615356445
2015-11-11,56.446319580078125
2015-11-12,55.711795806884766
2015-11-13,54.85951232910156
2015-11-16,56.709632873535156
2015-11-17,57.49266052246094
2015-11-18,58.6082649230957
2015-11-19,57.3956413269043
2015-11-20,56.702701568603516
2015-11-23,56.75814437866211
2015-11-24,57.46493148803711
2015-11-25,57.790611267089844
2015-11-27,58.33110427856445
2015-11-30,58.227169036865234
2015-12-01,58.19945526123047
2015-12-02,57.7282600402832
2015-12-03,56.77892303466797
2015-12-04,58.63600158691406
2015-12-07,58.809226989746094
2015-12-08,57.97077941894531
2015-12-09,57.749046325683594
2015-12-10,57.80447769165039
2015-12-11,56.619571685791016
2015-12-14,57.20854187011719
2015-12-15,56.89673614501953
2015-12-16,58.69834899902344
2015-12-17,57.749046325683594
2015-12-18,57.17389678955078
2015-12-21,58.823081970214844
2015-12-22,59.59917068481445
2015-12-23,59.62688064575195
2015-12-24,59.91099548339844
2015-12-28,59.481361389160156
2015-12-29,60.16044616699219
2015-12-30,59.86247253417969
2015-12-31,59.01016616821289
2016-01-04,57.54807662963867
2016-01-05,56.03748321533203
2016-01-06,55.17824935913086
2016-01-07,56.2453727722168
2016-01-08,56.162227630615234
2016-01-11,56.14142990112305
2016-01-12,56.6957893371582
2016-01-13,55.386131286621094
2016-01-14,56.73042678833008
2016-01-15,55.386131286621094
2016-01-19,55.91971206665039
2016-01-20,55.05352020263672
2016-01-21,54.72785568237305
2016-01-22,56.01670455932617
2016-01-25,54.540771484375
2016-01-26,55.04658889770508
2016-01-27,54.360599517822266
2016-01-28,53.778541564941406
2016-01-29,55.24061584472656
2016-02-01,55.483154296875
2016-02-02,54.048770904541016
2016-02-03,53.224178314208984
2016-02-04,53.48750686645508
2016-02-05,52.108558654785156
2016-02-08,50.521751403808594
2016-02-09,51.921478271484375
2016-02-10,52.66984176635742
2016-02-11,52.33723449707031
2016-02-12,53.41127014160156
2016-02-16,53.29293441772461
2016-02-17,54.41379928588867
2016-02-18,53.29293441772461
2016-02-19,54.003028869628906
2016-02-22,54.85934829711914
2016-02-23,54.810604095458984
2016-02-24,55.297943115234375
2016-02-25,55.639068603515625
2016-02-26,55.395408630371094
2016-02-29,54.95680618286133
2016-03-01,55.93843460083008
2016-03-02,55.31882858276367
2016-03-03,55.639068603515625
2016-03-04,55.31184768676758
2016-03-07,55.103004455566406
2016-03-08,55.966285705566406
2016-03-09,56.80866622924805
2016-03-10,56.15427017211914
2016-03-11,56.67639923095703
2016-03-14,56.75297164916992
2016-03-15,56.61374282836914
2016-03-16,57.1567497253418
2016-03-17,57.992183685302734
2016-03-18,58.437740325927734
2016-03-21,58.166221618652344
2016-03-22,57.644081115722656
2016-03-23,57.323829650878906
2016-03-24,57.316871643066406
2016-03-28,57.63710021972656
2016-03-29,57.7972526550293
2016-03-30,58.221927642822266
2016-03-31,58.64659118652344
2016-04-01,60.359214782714844
2016-04-04,60.087677001953125
2016-04-05,58.0339241027832
2016-04-06,58.26369094848633
2016-04-07,56.59980010986328
2016-04-08,56.64854431152344
2016-04-11,56.495361328125
2016-04-12,56.606773376464844
2016-04-13,56.4466438293457
2016-04-14,56.57197189331055
2016-04-15,56.697261810302734
2016-04-18,56.564998626708984
2016-04-19,56.97573471069336
2016-04-20,56.4814567565918
2016-04-21,56.08464050292969
2016-04-22,55.79222106933594
2016-04-25,55.966285705566406
2016-04-26,56.606773376464844
2016-04-27,56.78082275390625
2016-04-28,55.93843460083008
2016-04-29,55.19351577758789
2016-05-02,56.08464050292969
2016-05-03,56.71119689941406
2016-05-04,56.732093811035156
2016-05-05,56.71119689941406
2016-05-06,55.297943115234375
2016-05-09,56.314369201660156
2016-05-10,56.33525848388672
2016-05-11,55.85489273071289
2016-05-12,55.60426330566406
2016-05-13,54.727081298828125
2016-05-16,55.16070556640625
2016-05-17,53.489139556884766
2016-05-18,53.53111267089844
2016-05-19,53.300331115722656
2016-05-20,54.00669860839844
2016-05-23,53.524105072021484
2016-05-24,53.95774841308594
2016-05-25,54.29343795776367
2016-05-26,53.69895935058594
2016-05-27,53.852840423583984
2016-05-31,54.132591247558594
2016-06-01,54.622154235839844
2016-06-02,55.32154083251953
2016-06-03,55.027809143066406
2016-06-06,55.01382064819336
2016-06-07,55.33552932739258
2016-06-08,55.559329986572266
2016-06-09,55.25859832763672
2016-06-10,57.67849349975586
2016-06-13,59.00032043457031
2016-06-14,58.98633575439453
2016-06-15,58.1960334777832
2016-06-16,58.15406036376953
2016-06-17,57.80437088012695
2016-06-20,58.00019454956055
2016-06-21,58.18904113769531
2016-06-22,58.56669616699219
2016-06-23,59.489891052246094
2016-06-24,57.195919036865234
2016-06-27,55.52437210083008
2016-06-28,55.86705017089844
2016-06-29,58.182037353515625
2016-06-30,58.23798751831055
