,GOOG
2014-05-05,26.224018096923828
2014-05-06,25.594512939453125
2014-05-07,25.337146759033203
2014-05-08,25.38882064819336
2014-05-09,25.77288055419922
2014-05-12,26.3288516998291
2014-05-13,26.486352920532227
2014-05-14,26.166383743286133
2014-05-15,25.83498764038086
2014-05-16,25.867280960083008
2014-05-19,26.276187896728516
2014-05-20,26.321399688720703
2014-05-21,26.777008056640625
2014-05-22,27.081077575683594
2014-05-23,27.460664749145508
2014-05-27,28.118988037109375
2014-05-28,27.906835556030273
2014-05-29,27.82733917236328
2014-05-30,27.817899703979492
2014-06-02,27.521778106689453
2014-06-03,27.075115203857422
2014-06-04,27.061203002929688
2014-06-05,27.520288467407227
2014-06-06,27.641021728515625
2014-06-09,27.928693771362305
2014-06-10,27.850690841674805
2014-06-11,27.765731811523438
2014-06-12,27.393592834472656
2014-06-13,27.413963317871094
2014-06-16,27.042322158813477
2014-06-17,26.979223251342773
2014-06-18,27.493955612182617
2014-06-19,27.56997299194336
2014-06-20,27.642513275146484
2014-06-23,28.06930160522461
2014-06-24,28.052906036376953
2014-06-25,28.749980926513672
2014-06-26,28.618316650390625
2014-06-27,28.6799259185791
2014-06-30,28.582544326782227
2014-07-01,28.94971466064453
2014-07-02,28.93307113647461
2014-07-03,29.052064895629883
2014-07-07,28.928844451904297
2014-07-08,28.374366760253906
2014-07-09,28.62229347229004
2014-07-10,28.37486457824707
2014-07-11,28.77631378173828
2014-07-14,29.059019088745117
2014-07-15,29.054546356201172
2014-07-16,28.949216842651367
2014-07-17,28.50553321838379
2014-07-18,29.566299438476562
2014-07-21,29.287569046020508
2014-07-22,29.549406051635742
2014-07-23,29.61101531982422
2014-07-24,29.480344772338867
2014-07-25,29.265209197998047
2014-07-28,29.34370994567871
2014-07-29,29.095787048339844
2014-07-30,29.185714721679688
2014-07-31,28.399703979492188
2014-08-01,28.124948501586914
2014-08-04,28.476716995239258
2014-08-05,28.075265884399414
2014-08-06,28.140052795410156
2014-08-07,27.99030303955078
2014-08-08,28.25909996032715
2014-08-11,28.21487808227539
2014-08-12,27.959003448486328
2014-08-13,28.557701110839844
2014-08-14,28.551244735717773
2014-08-15,28.493112564086914
2014-08-18,28.924375534057617
2014-08-19,29.15789222717285
2014-08-20,29.04014015197754
2014-08-21,28.9844913482666
2014-08-22,28.94424819946289
2014-08-25,28.82699203491211
2014-08-26,28.710731506347656
2014-08-27,28.369895935058594
2014-08-28,28.28046226501465
2014-08-29,28.399703979492188
2014-09-02,28.684398651123047
2014-09-03,28.714706420898438
2014-09-04,28.915430068969727
2014-09-05,29.119136810302734
2014-09-08,29.29998779296875
2014-09-09,28.867237091064453
2014-09-10,28.971078872680664
2014-09-11,28.884130477905273
2014-09-12,28.599435806274414
2014-09-15,28.474233627319336
2014-09-16,28.814571380615234
2014-09-17,29.05405044555664
2014-09-18,29.277633666992188
2014-09-19,29.615982055664062
2014-09-22,29.183231353759766
2014-09-23,28.873199462890625
2014-09-24,29.21403694152832
2014-09-25,28.57161521911621
2014-09-26,28.672969818115234
2014-09-29,28.63620376586914
2014-09-30,28.685890197753906
2014-10-01,28.234256744384766
2014-10-02,28.324186325073242
2014-10-03,28.582544326782227
2014-10-06,28.685392379760742
2014-10-07,28.00918197631836
2014-10-08,28.444421768188477
2014-10-09,27.867088317871094
2014-10-10,27.05275535583496
2014-10-13,26.492313385009766
2014-10-14,26.727323532104492
2014-10-15,26.334318161010742
2014-10-16,26.06005859375
2014-10-17,25.397266387939453
2014-10-20,25.877716064453125
2014-10-21,26.160919189453125
2014-10-22,26.467472076416016
2014-10-23,27.02741813659668
2014-10-24,26.818742752075195
2014-10-27,26.867931365966797
2014-10-28,27.271865844726562
2014-10-29,27.293228149414062
2014-10-30,27.3419189453125
2014-10-31,27.77765464782715
2014-11-03,27.585872650146484
2014-11-04,27.53072166442871
2014-11-05,27.12380599975586
2014-11-06,26.931028366088867
2014-11-07,26.87985610961914
2014-11-10,27.20180892944336
2014-11-11,27.340927124023438
2014-11-12,27.192867279052734
2014-11-13,27.09697723388672
2014-11-14,27.04828453063965
2014-11-17,26.656272888183594
2014-11-18,26.582740783691406
2014-11-19,26.680124282836914
2014-11-20,26.572803497314453
2014-11-21,26.705461502075195
2014-11-24,26.793399810791016
2014-11-25,26.883333206176758
2014-11-26,26.848058700561523
2014-11-28,26.920595169067383
2014-12-01,26.52162742614746
2014-12-02,26.519142150878906
2014-12-03,26.39841079711914
2014-12-04,26.696022033691406
2014-12-05,26.097320556640625
2014-12-08,26.182781219482422
2014-12-09,26.50026512145996
2014-12-10,26.13707160949707
2014-12-11,26.250350952148438
2014-12-12,25.7694034576416
2014-12-15,25.527936935424805
2014-12-16,24.613243103027344
2014-12-17,25.085247039794922
2014-12-18,25.393789291381836
2014-12-19,25.654634475708008
2014-12-22,26.077945709228516
2014-12-23,26.362140655517578
2014-12-24,26.27171516418457
2014-12-26,26.53305435180664
2014-12-29,26.34922218322754
2014-12-30,26.35369300842285
2014-12-31,26.153963088989258
2015-01-02,26.07496452331543
2015-01-05,25.531414031982422
2015-01-06,24.93967056274414
2015-01-07,24.896944046020508
2015-01-08,24.975444793701172
2015-01-09,24.65199851989746
2015-01-12,24.472139358520508
2015-01-13,24.652496337890625
2015-01-14,24.885517120361328
2015-01-15,24.931224822998047
2015-01-16,25.24374008178711
2015-01-20,25.18511390686035
2015-01-21,25.73859977722168
2015-01-22,26.550941467285156
2015-01-23,26.827186584472656
2015-01-26,26.59168243408203
2015-01-27,25.767913818359375
2015-01-28,25.339134216308594
2015-01-29,25.371929168701172
2015-01-30,26.557401657104492
2015-02-02,26.257307052612305
2015-02-03,26.295066833496094
2015-02-04,25.97311019897461
2015-02-05,26.21259117126465
2015-02-06,26.382511138916016
2015-02-09,26.22500991821289
2015-02-10,26.677637100219727
2015-02-11,26.629444122314453
2015-02-12,26.975248336791992
2015-02-13,27.27733039855957
2015-02-17,26.97077751159668
2015-02-18,26.814769744873047
2015-02-19,26.972267150878906
2015-02-20,26.777503967285156
2015-02-23,26.427724838256836
2015-02-24,26.635406494140625
2015-02-25,27.02195167541504
2015-02-26,27.59878921508789
2015-02-27,27.74386978149414
2015-03-02,28.38678741455078
2015-03-03,28.501062393188477
2015-03-04,28.487648010253906
2015-03-05,28.58502960205078
2015-03-06,28.205190658569336
2015-03-09,28.263072967529297
2015-03-10,27.575439453125
2015-03-11,27.38514518737793
2015-03-12,27.60028076171875
2015-03-13,27.193363189697266
2015-03-16,27.550596237182617
2015-03-17,27.368253707885742
2015-03-18,27.798521041870117
2015-03-19,27.723499298095703
2015-03-20,27.841249465942383
2015-03-23,27.764240264892578
2015-03-24,28.32965087890625
2015-03-25,27.762998580932617
2015-03-26,27.583389282226562
2015-03-27,27.244041442871094
2015-03-30,27.427377700805664
2015-03-31,27.227149963378906
2015-04-01,26.956865310668945
2015-04-02,26.60758399963379
2015-04-06,26.668941497802734
2015-04-07,26.681612014770508
2015-04-08,26.909664154052734
2015-04-09,26.86842918395996
2015-04-10,26.830167770385742
2015-04-13,26.788433074951172
2015-04-14,26.352203369140625
2015-04-15,26.458528518676758
2015-04-16,26.52162742614746
2015-04-17,26.03720474243164
2015-04-20,26.600130081176758
2015-04-21,26.530075073242188
2015-04-22,26.798124313354492
2015-04-23,27.177465438842773
2015-04-24,28.07476806640625
2015-04-27,27.66908073425293
2015-04-28,27.584884643554688
2015-04-29,27.355709075927734
2015-04-30,26.770811080932617
2015-05-01,26.798709869384766
2015-05-04,26.94219398498535
2015-05-05,26.444982528686523
2015-05-06,26.11716079711914
2015-05-07,26.440000534057617
2015-05-08,26.814653396606445
2015-05-11,26.689102172851562
2015-05-12,26.357295989990234
2015-05-13,26.386194229125977
2015-05-14,26.823617935180664
2015-05-15,26.596933364868164
2015-05-18,26.519710540771484
2015-05-19,26.771804809570312
2015-05-20,26.86696434020996
2015-05-21,27.028385162353516
2015-05-22,26.908815383911133
2015-05-26,26.520709991455078
2015-05-27,26.892871856689453
2015-05-28,26.892372131347656
2015-05-29,26.51024627685547
2015-06-01,26.60390853881836
2015-06-02,26.86248016357422
2015-06-03,26.918777465820312
2015-06-04,26.738924026489258
2015-06-05,26.571027755737305
2015-06-08,26.247190475463867
2015-06-09,26.240215301513672
2015-06-10,26.73842430114746
2015-06-11,26.634798049926758
2015-06-12,26.52120590209961
2015-06-15,26.265625
2015-06-16,26.31295394897461
2015-06-17,26.368255615234375
2015-06-18,26.740419387817383
2015-06-19,26.73842430114746
2015-06-22,26.813159942626953
2015-06-23,26.927248001098633
2015-06-24,26.79572105407715
2015-06-25,26.665687561035156
2015-06-26,26.48931884765625
2015-06-29,25.982643127441406
2015-06-30,25.93231964111328
2015-07-01,25.998584747314453
2015-07-02,26.076305389404297
2015-07-06,26.049400329589844
2015-07-07,26.157014846801758
2015-07-08,25.748981475830078
2015-07-09,25.9407901763916
2015-07-10,26.41160011291504
2015-07-13,27.22966194152832
2015-07-14,27.954557418823242
2015-07-15,27.91071319580078
2015-07-16,28.888700485229492
2015-07-17,33.52603530883789
2015-07-20,33.032310485839844
2015-07-21,32.99644470214844
2015-07-22,32.98647689819336
2015-07-23,32.09866714477539
2015-07-24,31.066375732421875
2015-07-27,31.250715255737305
2015-07-28,31.287580490112305
2015-07-29,31.48337745666504
2015-07-30,31.516258239746094
2015-07-31,31.168508529663086
2015-08-03,31.447505950927734
2015-08-04,31.349855422973633
2015-08-05,32.073753356933594
2015-08-06,32.018951416015625
2015-08-07,31.651273727416992
2015-08-10,31.573055267333984
2015-08-11,32.920711517333984
2015-08-12,32.85993194580078
2015-08-13,32.704986572265625
2015-08-14,32.73836898803711
2015-08-17,32.925193786621094
2015-08-18,32.68904495239258
2015-08-19,32.926692962646484
2015-08-20,32.2257080078125
2015-08-21,30.514358520507812
2015-08-24,29.37495231628418
2015-08-25,28.99880599975586
2015-08-26,31.318470001220703
2015-08-27,31.766359329223633
2015-08-28,31.40615463256836
2015-08-31,30.80182647705078
2015-09-01,29.782487869262695
2015-09-02,30.607025146484375
2015-09-03,30.203975677490234
2015-09-04,29.927467346191406
2015-09-08,30.622966766357422
2015-09-09,30.526315689086914
2015-09-10,30.956270217895508
2015-09-11,31.17647933959961
2015-09-14,31.050432205200195
2015-09-15,31.64330291748047
2015-09-16,31.685152053833008
2015-09-17,32.02991485595703
2015-09-18,31.349855422973633
2015-09-21,31.658248901367188
2015-09-22,31.023033142089844
2015-09-23,31.006589889526367
2015-09-24,31.177974700927734
2015-09-25,30.488948822021484
2015-09-28,29.63800621032715
2015-09-29,29.64199447631836
2015-09-30,30.312084197998047
2015-10-01,30.45507049560547
2015-10-02,31.2332763671875
2015-10-05,31.958669662475586
2015-10-06,32.15645980834961
2015-10-07,32.00300979614258
2015-10-08,31.843582153320312
2015-10-09,32.065284729003906
2015-10-12,32.21773910522461
2015-10-13,32.498233795166016
2015-10-14,32.44143295288086
2015-10-15,32.96854019165039
2015-10-16,32.991455078125
2015-10-19,33.185760498046875
2015-10-20,32.3975944519043
2015-10-21,32.01546859741211
2015-10-22,32.47282409667969
2015-10-23,34.97433090209961
2015-10-26,35.51140594482422
2015-10-27,35.297672271728516
2015-10-28,35.51987075805664
2015-10-29,35.71766662597656
2015-10-30,35.41325759887695
2015-11-02,35.926414489746094
2015-11-03,35.97872543334961
2015-11-04,36.2751579284668
2015-11-05,36.43159866333008
2015-11-06,36.55664825439453
2015-11-09,36.11473083496094
2015-11-10,36.285621643066406
2015-11-11,36.63835906982422
2015-11-12,36.43060302734375
2015-11-13,35.72164535522461
2015-11-16,36.317508697509766
2015-11-17,36.13515853881836
2015-11-18,36.867530822753906
2015-11-19,36.7883186340332
2015-11-20,37.69456481933594
2015-11-23,37.66366958618164
2015-11-24,37.280052185058594
2015-11-25,37.27357482910156
2015-11-27,37.37869644165039
2015-11-30,36.997066497802734
2015-12-01,38.214691162109375
2015-12-02,37.98252487182617
2015-12-03,37.492286682128906
2015-12-04,38.20323181152344
2015-12-07,38.0258674621582
2015-12-08,37.982025146484375
2015-12-09,37.44595718383789
2015-12-10,37.338836669921875
2015-12-11,36.81123352050781
2015-12-14,37.254638671875
2015-12-15,37.036922454833984
2015-12-16,37.768795013427734
2015-12-17,37.337345123291016
2015-12-18,36.833152770996094
2015-12-21,37.254638671875
2015-12-22,37.36573791503906
2015-12-23,37.381187438964844
2015-12-24,37.28602600097656
2015-12-28,37.9890022277832
2015-12-29,38.69097900390625
2015-12-30,38.41197967529297
2015-12-31,37.80815124511719
2016-01-04,36.95920181274414
2016-01-05,36.996070861816406
2016-01-06,37.047882080078125
2016-01-07,36.18946838378906
2016-01-08,35.595603942871094
2016-01-11,35.67332077026367
2016-01-12,36.173526763916016
2016-01-13,34.902591705322266
2016-01-14,35.608055114746094
2016-01-15,34.59818649291992
2016-01-19,34.963871002197266
2016-01-20,34.79747009277344
2016-01-21,35.20301055908203
2016-01-22,36.13267135620117
2016-01-25,35.45610046386719
2016-01-26,35.524356842041016
2016-01-27,34.87419128417969
2016-01-28,36.417152404785156
2016-01-29,37.014503479003906
2016-02-01,37.46538162231445
2016-02-02,38.09561538696289
2016-02-03,36.217369079589844
2016-02-04,35.27376174926758
2016-02-05,34.05613708496094
2016-02-08,34.0147819519043
2016-02-09,33.78411102294922
2016-02-10,34.08353805541992
2016-02-11,34.03321838378906
2016-02-12,33.997840881347656
2016-02-16,34.42630386352539
2016-02-17,35.29318618774414
2016-02-18,34.74266815185547
2016-02-19,34.9200325012207
2016-02-22,35.19654083251953
2016-02-23,34.66793441772461
2016-02-24,34.8527717590332
2016-02-25,35.16115951538086
2016-02-26,35.127288818359375
2016-02-29,34.763587951660156
2016-03-01,35.811824798583984
2016-03-02,35.81381607055664
2016-03-03,35.493465423583984
2016-03-04,35.417240142822266
2016-03-07,34.6335563659668
2016-03-08,34.574275970458984
2016-03-09,35.13575744628906
2016-03-10,35.51339340209961
2016-03-11,36.21089172363281
2016-03-14,36.39373779296875
2016-03-15,36.2861213684082
2016-03-16,36.672733306884766
2016-03-17,36.75693130493164
2016-03-18,36.747962951660156
2016-03-21,36.971656799316406
2016-03-22,36.9048957824707
2016-03-23,36.770877838134766
2016-03-24,36.63336944580078
2016-03-28,36.545188903808594
2016-03-29,37.10517501831055
2016-03-30,37.392147064208984
2016-03-31,37.11414337158203
2016-04-01,37.36125946044922
2016-04-04,37.131080627441406
2016-04-05,36.7579231262207
2016-04-06,37.15100860595703
2016-04-07,36.8814811706543
2016-04-08,36.8251838684082
2016-04-11,36.67322540283203
2016-04-12,37.02147674560547
2016-04-13,37.45143508911133
2016-04-14,37.52516555786133
2016-04-15,37.81412887573242
2016-04-18,38.193267822265625
2016-04-19,37.56153869628906
2016-04-20,37.49876022338867
2016-04-21,37.82110595703125
2016-04-22,35.80982971191406
2016-04-25,36.028045654296875
2016-04-26,35.28023910522461
2016-04-27,35.165645599365234
2016-04-28,34.42729568481445
2016-04-29,34.52644348144531
2016-05-02,34.78551483154297
2016-05-03,34.494056701660156
2016-05-04,34.66046142578125
2016-05-05,34.9459342956543
2016-05-06,35.4286994934082
2016-05-09,35.51738357543945
2016-05-10,36.029544830322266
2016-05-11,35.63645553588867
2016-05-12,35.537811279296875
2016-05-13,35.41425323486328
2016-05-16,35.69623947143555
2016-05-17,35.18507766723633
2016-05-18,35.20500564575195
2016-05-19,34.89063262939453
2016-05-20,35.359947204589844
2016-05-23,35.085933685302734
2016-05-24,35.8755989074707
2016-05-25,36.133670806884766
2016-05-26,36.076377868652344
2016-05-27,36.50184631347656
2016-05-31,36.654296875
2016-06-01,36.57607650756836
2016-06-02,36.389251708984375
2016-06-03,35.98768997192383
2016-06-06,35.6992301940918
2016-06-07,35.7042121887207
2016-06-08,36.28363037109375
2016-06-09,36.29857635498047
2016-06-10,35.84172058105469
2016-06-13,35.789405822753906
2016-06-14,35.7849235534668
2016-06-15,35.81730270385742
2016-06-16,35.39084243774414
2016-06-17,34.4621696472168
2016-06-20,34.561317443847656
2016-06-21,34.672420501708984
2016-06-22,34.74814987182617
2016-06-23,34.967857360839844
2016-06-24,33.6401252746582
2016-06-27,33.293373107910156
2016-06-28,33.8802604675293
2016-06-29,34.083038330078125
2016-06-30,34.48110580444336
2016-07-01,34.835330963134766
2016-07-05,34.62309646606445
2016-07-06,34.763587951660156
2016-07-07,34.643524169921875
2016-07-08,35.15518569946289
2016-07-11,35.62649154663086
2016-07-12,35.90299987792969
2016-07-13,35.72065353393555
2016-07-14,35.91844177246094
2016-07-15,35.8636360168457
2016-07-18,36.55764389038086
2016-07-19,36.7160758972168
2016-07-20,36.92681884765625
2016-07-21,36.799278259277344
2016-07-22,37.0040397644043
2016-07-25,36.85607147216797
2016-07-26,36.788818359375
2016-07-27,36.95571517944336
2016-07-28,37.1619758605957
2016-07-29,38.301876068115234
2016-08-01,38.50564193725586
2016-08-02,38.415470123291016
2016-08-03,38.520591735839844
2016-08-04,38.4423713684082
2016-08-05,38.97097396850586
2016-08-08,38.94805908203125
2016-08-09,39.07261276245117
2016-08-10,39.09353256225586
2016-08-11,39.10200119018555
2016-08-12,39.020790100097656
2016-08-15,38.981937408447266
2016-08-16,38.71788024902344
2016-08-17,38.85588455200195
2016-08-18,38.735816955566406
2016-08-19,38.6321907043457
2016-08-22,38.46927261352539
2016-08-23,38.46578598022461
2016-08-24,38.34422302246094
2016-08-25,38.332767486572266
2016-08-26,38.3392448425293
2016-08-29,38.46927261352539
2016-08-30,38.31682586669922
2016-08-31,38.21519088745117
2016-09-01,38.30137634277344
2016-09-02,38.434898376464844
2016-09-06,38.86436080932617
2016-09-07,38.877811431884766
2016-09-08,38.62720489501953
2016-09-09,37.84701156616211
2016-09-12,38.31333923339844
2016-09-13,37.848506927490234
2016-09-14,37.98800277709961
2016-09-15,38.44984817504883
2016-09-16,38.30636215209961
2016-09-19,38.14793014526367
2016-09-20,38.43240737915039
2016-09-21,38.67205047607422
2016-09-22,39.219581604003906
2016-09-23,39.20413589477539
2016-09-26,38.57190704345703
2016-09-27,39.01033020019531
2016-09-28,38.93809127807617
2016-09-29,38.61176681518555
2016-09-30,38.72535705566406
2016-10-03,38.48970031738281
2016-10-04,38.6825065612793
2016-10-05,38.684505462646484
2016-10-06,38.70392990112305
2016-10-07,38.615257263183594
2016-10-10,39.15631103515625
2016-10-11,39.0133171081543
2016-10-12,39.1662712097168
2016-10-13,38.77019500732422
2016-10-14,38.787132263183594
2016-10-17,38.85838317871094
2016-10-18,39.62063980102539
2016-10-19,39.931522369384766
2016-10-20,39.705833435058594
2016-10-21,39.82540512084961
2016-10-24,40.50994110107422
2016-10-25,40.23891830444336
2016-10-26,39.810455322265625
2016-10-27,39.62512969970703
2016-10-28,39.62611770629883
2016-10-31,39.08656311035156
2016-11-01,39.04022216796875
2016-11-02,38.297393798828125
2016-11-03,37.97006607055664
2016-11-04,37.9645881652832
2016-11-07,38.985923767089844
2016-11-08,39.38399124145508
2016-11-09,39.12491989135742
2016-11-10,37.99148941040039
2016-11-11,37.56602096557617
2016-11-14,36.672237396240234
2016-11-15,37.78872299194336
2016-11-16,38.0871467590332
2016-11-17,38.42344284057617
2016-11-18,37.89085388183594
2016-11-21,38.322303771972656
2016-11-22,38.27597427368164
2016-11-23,37.913272857666016
2016-11-25,37.94764709472656
2016-11-28,38.274471282958984
2016-11-29,38.404014587402344
2016-11-30,37.766300201416016
2016-12-01,37.26211166381836
2016-12-02,37.390655517578125
2016-12-05,37.989501953125
2016-12-06,37.81960678100586
2016-12-07,38.42144775390625
2016-12-08,38.68201446533203
2016-12-09,39.32320785522461
2016-12-12,39.32221221923828
2016-12-13,39.6624870300293
2016-12-14,39.7108154296875
2016-12-15,39.74967575073242
2016-12-16,39.3984375
2016-12-19,39.56782913208008
2016-12-20,39.67843246459961
2016-12-21,39.58576202392578
2016-12-22,39.42135238647461
2016-12-23,39.354095458984375
2016-12-27,39.4358024597168
2016-12-28,39.11196517944336
2016-12-29,38.99937438964844
2016-12-30,38.45283508300781
2017-01-03,39.1662712097168
2017-01-04,39.20413589477539
2017-01-05,39.558860778808594
2017-01-06,40.16318893432617
2017-01-09,40.1880989074707
2017-01-10,40.09543228149414
2017-01-11,40.25087356567383
2017-01-12,40.173648834228516
2017-01-13,40.24938201904297
2017-01-17,40.086463928222656
2017-01-18,40.15920639038086
2017-01-19,39.96514892578125
2017-01-20,40.10688781738281
2017-01-23,40.81883239746094
2017-01-24,41.0460205078125
2017-01-25,41.633907318115234
2017-01-26,41.45853042602539
2017-01-27,41.01811599731445
2017-01-30,39.97237777709961
2017-01-31,39.69686508178711
2017-02-01,39.642311096191406
2017-02-02,39.78355026245117
2017-02-03,39.931026458740234
2017-02-06,39.923553466796875
2017-02-07,40.20404052734375
2017-02-08,40.27428436279297
2017-02-09,40.33308029174805
2017-02-10,40.537841796875
2017-02-13,40.81535339355469
2017-02-14,40.875633239746094
2017-02-15,40.802391052246094
2017-02-16,41.06046676635742
2017-02-17,41.25526809692383
2017-02-21,41.43412780761719
2017-02-22,41.3892822265625
2017-02-23,41.41767883300781
2017-02-24,41.28366470336914
2017-02-27,41.3155517578125
2017-02-28,41.01313400268555
2017-03-01,41.61248016357422
2017-03-02,41.382808685302734
2017-03-03,41.30558395385742
2017-03-06,41.24081802368164
2017-03-07,41.44657897949219
2017-03-08,41.618961334228516
2017-03-09,41.78386306762695
2017-03-10,42.01154708862305
2017-03-13,42.125640869140625
2017-03-14,42.12962341308594
2017-03-15,42.20833969116211
2017-03-16,42.28705978393555
2017-03-17,42.453460693359375
2017-03-20,42.268123626708984
2017-03-21,41.374332427978516
2017-03-22,41.330989837646484
2017-03-23,40.732643127441406
2017-03-24,40.575706481933594
2017-03-27,40.828800201416016
2017-03-28,40.899051666259766
2017-03-29,41.42166519165039
2017-03-30,41.42615509033203
2017-03-31,41.32950210571289
2017-04-03,41.77738952636719
2017-04-04,41.5791015625
2017-04-05,41.42166519165039
2017-04-06,41.24580383300781
2017-04-07,41.08587646484375
2017-04-10,41.088863372802734
2017-04-11,41.020111083984375
2017-04-12,41.06843566894531
2017-04-13,41.030574798583984
2017-04-17,41.70863723754883
2017-04-18,41.691200256347656
2017-04-19,41.76044845581055
2017-04-20,41.93183517456055
2017-04-21,42.00856018066406
2017-04-24,42.98355484008789
2017-04-25,43.45884704589844
2017-04-26,43.430450439453125
2017-04-27,43.555999755859375
2017-04-28,45.135826110839844
2017-05-01,45.46514129638672
2017-05-02,45.65794372558594
2017-05-03,46.18605041503906
2017-05-04,46.41622543334961
2017-05-05,46.19053268432617
2017-05-08,46.54774856567383
2017-05-09,46.44163131713867
2017-05-10,46.27273941040039
2017-05-11,46.3634147644043
2017-05-12,46.444122314453125
2017-05-15,46.68625259399414
2017-05-16,46.98119354248047
2017-05-17,45.816375732421875
2017-05-18,46.34547805786133
2017-05-19,46.533302307128906
2017-05-22,46.92439651489258
2017-05-23,47.27115249633789
2017-05-24,47.577056884765625
2017-05-25,48.303443908691406
2017-05-26,48.39959716796875
2017-05-30,48.61930465698242
2017-05-31,48.07027816772461
2017-06-01,48.17440414428711
2017-06-02,48.60535430908203
2017-06-05,49.00790786743164
2017-06-06,48.653682708740234
2017-06-07,48.871402740478516
2017-06-08,48.99446105957031
2017-06-09,47.32147216796875
2017-06-12,46.9762077331543
2017-06-13,47.49932861328125
2017-06-14,47.367801666259766
2017-06-15,46.946815490722656
2017-06-16,46.820770263671875
2017-06-19,47.697120666503906
2017-06-20,47.361328125
2017-06-21,47.80074691772461
2017-06-22,47.683170318603516
2017-06-23,48.10664749145508
2017-06-26,47.443031311035156
2017-06-27,46.200496673583984
2017-06-28,46.856143951416016
2017-06-29,45.72520065307617
2017-06-30,45.273826599121094
2017-07-03,44.77412414550781
2017-07-05,45.42229080200195
2017-07-06,45.17219161987305
2017-07-07,45.76506042480469
2017-07-10,46.27373123168945
2017-07-11,46.33800506591797
2017-07-12,47.022544860839844
2017-07-13,47.18844985961914
2017-07-14,47.62836456298828
2017-07-17,47.500328063964844
2017-07-18,48.09718322753906
2017-07-19,48.370697021484375
2017-07-20,48.23419189453125
2017-07-21,48.47183609008789
2017-07-24,48.84150695800781
2017-07-25,47.36481475830078
2017-07-26,47.220333099365234
2017-07-27,46.537288665771484
2017-07-28,46.907958984375
2017-07-31,46.35843276977539
2017-08-01,46.37487030029297
2017-08-02,46.35295104980469
2017-08-03,46.017154693603516
2017-08-04,46.23188400268555
2017-08-07,46.301631927490234
2017-08-08,46.17359161376953
2017-08-09,45.97978973388672
2017-08-10,45.1995964050293
2017-08-11,45.555816650390625
2017-08-14,45.96833038330078
2017-08-15,45.9459114074707
2017-08-16,46.18206024169922
2017-08-17,45.38592529296875
2017-08-18,45.370479583740234
2017-08-21,45.17069625854492
2017-08-22,46.068973541259766
2017-08-23,46.18405532836914
2017-08-24,45.899078369140625
2017-08-25,45.63054275512695
2017-08-28,45.52691650390625
2017-08-29,45.899574279785156
2017-08-30,46.31209945678711
2017-08-31,46.79834747314453
2017-09-01,46.6992073059082
2017-09-05,46.25629806518555
2017-09-06,46.22441101074219
2017-09-07,46.62995529174805
2017-09-08,46.15914535522461
2017-09-11,46.287681579589844
2017-09-12,46.43665313720703
2017-09-13,46.58711242675781
2017-09-14,46.08989334106445
2017-09-15,45.849754333496094
2017-09-18,45.586204528808594
2017-09-19,45.92548370361328
2017-09-20,46.412235260009766
2017-09-21,46.45558166503906
2017-09-22,46.260276794433594
2017-09-25,45.883636474609375
2017-09-26,46.07744216918945
2017-09-27,47.05542755126953
2017-09-28,47.305030822753906
2017-09-29,47.783809661865234
2017-10-02,47.49285888671875
2017-10-03,47.71804428100586
2017-10-04,47.41363525390625
2017-10-05,48.324363708496094
2017-10-06,48.76926803588867
2017-10-09,48.67510223388672
2017-10-10,48.455894470214844
