,STLD
2015-03-12,14.766725540161133
2015-03-13,14.734484672546387
2015-03-16,14.750601768493652
2015-03-17,15.016599655151367
2015-03-18,16.338512420654297
2015-03-19,15.935494422912598
2015-03-20,16.282089233398438
2015-03-23,16.44329833984375
2015-03-24,16.3143367767334
2015-03-25,16.39493751525879
2015-03-26,16.128944396972656
2015-03-27,15.827006340026855
2015-03-30,16.411394119262695
2015-03-31,16.313995361328125
2015-04-01,16.054271697998047
2015-04-02,16.581836700439453
2015-04-06,16.249059677124023
2015-04-07,16.492557525634766
2015-04-08,16.573720932006836
2015-04-09,16.800979614257812
2015-04-10,16.72793197631836
2015-04-13,16.663005828857422
2015-04-14,17.04447364807129
2015-04-15,17.239267349243164
2015-04-16,16.97954750061035
2015-04-17,16.5899600982666
2015-04-20,16.947071075439453
2015-04-21,17.27173614501953
2015-04-22,17.27985191345215
2015-04-23,17.839879989624023
2015-04-24,17.742483139038086
2015-04-27,17.742483139038086
2015-04-28,18.04279136657715
2015-04-29,17.839879989624023
2015-04-30,17.961626052856445
2015-05-01,17.912927627563477
2015-05-04,18.091493606567383
2015-05-05,17.86423110961914
2015-05-06,17.604509353637695
2015-05-07,17.669443130493164
2015-05-08,17.888582229614258
2015-05-11,17.799299240112305
2015-05-12,17.547693252563477
2015-05-13,17.66132164001465
2015-05-14,17.69378662109375
2015-05-15,17.580154418945312
2015-05-18,17.604509353637695
2015-05-19,17.2879638671875
2015-05-20,17.3204288482666
2015-05-21,17.190568923950195
2015-05-22,17.653209686279297
2015-05-26,17.507108688354492
2015-05-27,17.766834259033203
2015-05-28,17.62073516845703
2015-05-29,17.701904296875
2015-06-01,17.815534591674805
2015-06-02,18.197002410888672
2015-06-03,18.253816604614258
2015-06-04,18.018442153930664
2015-06-05,17.99409294128418
2015-06-08,17.69378662109375
2015-06-09,17.72625732421875
2015-06-10,17.791181564331055
2015-06-11,17.580154418945312
2015-06-12,17.669443130493164
2015-06-15,17.25550079345703
2015-06-16,17.352903366088867
2015-06-17,17.31230926513672
2015-06-18,17.41782569885254
2015-06-19,17.36100959777832
2015-06-22,17.645082473754883
2015-06-23,18.14019203186035
2015-06-24,18.0996036529541
2015-06-25,17.977859497070312
2015-06-26,18.008893966674805
2015-06-29,17.44535255432129
2015-06-30,16.922645568847656
2015-07-01,17.03699493408203
2015-07-02,16.70212745666504
2015-07-06,16.399934768676758
2015-07-07,16.481613159179688
2015-07-08,16.032405853271484
2015-07-09,15.828225135803223
2015-07-10,16.024240493774414
2015-07-13,16.367271423339844
2015-07-14,16.334598541259766
2015-07-15,16.10591697692871
2015-07-16,15.98341178894043
2015-07-17,15.656710624694824
2015-07-20,15.33818531036377
2015-07-21,15.836394309997559
2015-07-22,16.040578842163086
2015-07-23,15.991575241088867
2015-07-24,15.411702156066895
2015-07-27,15.550535202026367
2015-07-28,16.383604049682617
2015-07-29,16.8654727935791
2015-07-30,16.66946029663086
2015-07-31,16.359100341796875
2015-08-03,16.718461990356445
2015-08-04,17.028823852539062
2015-08-05,17.40452003479004
2015-08-06,17.355514526367188
2015-08-07,17.094160079956055
2015-08-10,17.698537826538086
2015-08-11,17.07782745361328
2015-08-12,16.563283920288086
2015-08-13,16.653133392333984
2015-08-14,17.06966209411621
2015-08-17,17.45351791381836
2015-08-18,17.20033836364746
2015-08-19,16.653133392333984
2015-08-20,16.122249603271484
2015-08-21,15.477028846740723
2015-08-24,14.92165756225586
2015-08-25,14.717475891113281
2015-08-26,14.946154594421387
2015-08-27,15.9017333984375
2015-08-28,16.016075134277344
2015-08-31,15.909900665283203
2015-09-01,15.354523658752441
2015-09-02,15.877229690551758
2015-09-03,15.705718040466309
2015-09-04,15.272851943969727
2015-09-08,16.032405853271484
2015-09-09,15.673050880432129
2015-09-10,15.542372703552246
2015-09-11,15.354523658752441
2015-09-14,14.782809257507324
2015-09-15,14.701139450073242
2015-09-16,14.856317520141602
2015-09-17,14.701139450073242
2015-09-18,14.611302375793457
2015-09-21,14.635802268981934
2015-09-22,14.153931617736816
2015-09-23,13.90074634552002
2015-09-24,14.358112335205078
2015-09-25,14.08858871459961
2015-09-28,13.741151809692383
2015-09-29,13.856415748596191
2015-09-30,14.144579887390137
2015-10-01,14.161046981811523
2015-10-02,14.655035972595215
2015-10-05,14.967891693115234
2015-10-06,14.959661483764648
2015-10-07,15.585379600524902
2015-10-08,15.708882331848145
2015-10-09,15.717114448547363
2015-10-12,15.708882331848145
2015-10-13,15.74180793762207
2015-10-14,15.766509056091309
2015-10-15,15.947644233703613
2015-10-16,15.59361743927002
2015-10-19,14.90202522277832
2015-10-20,14.69620418548584
2015-10-21,14.564471244812012
2015-10-22,15.19842529296875
2015-10-23,15.41248607635498
2015-10-26,15.041994094848633
2015-10-27,15.066688537597656
2015-10-28,15.363083839416504
2015-10-29,15.280757904052734
2015-10-30,15.206657409667969
2015-11-02,15.91471004486084
2015-11-03,15.321920394897461
2015-11-04,15.173720359802246
2015-11-05,15.132558822631836
2015-11-06,15.10785961151123
2015-11-09,14.597400665283203
2015-11-10,14.07871150970459
2015-11-11,14.185742378234863
2015-11-12,14.03754711151123
2015-11-13,14.2022066116333
2015-11-16,14.325709342956543
2015-11-17,14.218673706054688
2015-11-18,14.836165428161621
2015-11-19,14.712671279907227
2015-11-20,14.539767265319824
2015-11-23,14.309242248535156
2015-11-24,14.663265228271484
2015-11-25,14.309242248535156
2015-11-27,14.408039093017578
2015-11-30,14.317471504211426
2015-12-01,14.424506187438965
2015-12-02,14.185742378234863
2015-12-03,13.938749313354492
2015-12-04,14.070480346679688
2015-12-07,13.741151809692383
2015-12-08,13.634126663208008
2015-12-09,13.658821105957031
2015-12-10,14.465672492980957
2015-12-11,14.169282913208008
2015-12-14,14.226903915405273
2015-12-15,13.946982383728027
2015-12-16,13.83995532989502
2015-12-17,14.004618644714355
2015-12-18,13.93051528930664
2015-12-21,14.226903915405273
2015-12-22,14.72913646697998
2015-12-23,14.918497085571289
2015-12-24,14.951424598693848
2015-12-28,14.803232192993164
2015-12-29,15.008992195129395
2015-12-30,14.892836570739746
2015-12-31,14.826460838317871
2016-01-04,14.735199928283691
2016-01-05,14.76838207244873
2016-01-06,14.519477844238281
2016-01-07,14.253981590270996
2016-01-08,13.731278419494629
2016-01-11,13.490673065185547
2016-01-12,13.897216796875
2016-01-13,13.615124702453613
2016-01-14,13.855731964111328
2016-01-15,13.23346996307373
2016-01-19,13.507266998291016
2016-01-20,13.17539119720459
2016-01-21,13.158796310424805
2016-01-22,13.440888404846191
2016-01-25,13.241765022277832
2016-01-26,14.046561241149902
2016-01-27,13.855731964111328
2016-01-28,14.453106880187988
2016-01-29,15.22470760345459
2016-02-01,14.909429550170898
2016-02-02,14.552666664123535
2016-02-03,15.448726654052734
2016-02-04,15.63955020904541
2016-02-05,15.067071914672852
2016-02-08,14.751790046691895
2016-02-09,14.386727333068848
2016-02-10,14.677120208740234
2016-02-11,14.635634422302246
2016-02-12,15.20811653137207
2016-02-16,15.407242774963379
2016-02-17,15.49021053314209
2016-02-18,14.843057632446289
2016-02-19,14.81816577911377
2016-02-22,15.233011245727539
2016-02-23,14.527778625488281
2016-02-24,14.718599319458008
2016-02-25,15.075368881225586
2016-02-26,15.025585174560547
2016-02-29,15.091962814331055
2016-03-01,16.02120590209961
2016-03-02,17.01683235168457
2016-03-03,16.684959411621094
2016-03-04,16.40286636352539
2016-03-07,17.149574279785156
2016-03-08,16.859180450439453
2016-03-09,16.900676727294922
2016-03-10,17.56442642211914
2016-03-11,17.589317321777344
2016-03-14,17.680578231811523
2016-03-15,17.356998443603516
2016-03-16,17.979263305664062
2016-03-17,18.302841186523438
2016-03-18,18.16179656982422
2016-03-21,18.327733993530273
2016-03-22,18.38581085205078
2016-03-23,18.178390502929688
2016-03-24,18.60152816772461
2016-03-28,18.52685546875
2016-03-29,18.85247802734375
2016-03-30,19.06119728088379
2016-03-31,18.794023513793945
2016-04-01,19.203136444091797
2016-04-04,18.743934631347656
2016-04-05,18.83577537536621
2016-04-06,19.044504165649414
2016-04-07,18.677143096923828
2016-04-08,18.977706909179688
2016-04-11,19.186439514160156
2016-04-12,19.45360565185547
2016-04-13,19.762537002563477
2016-04-14,19.829328536987305
2016-04-15,20.20504379272461
2016-04-18,20.113201141357422
2016-04-19,20.497262954711914
2016-04-20,20.438817977905273
2016-04-21,20.57241439819336
2016-04-22,20.53900718688965
2016-04-25,20.18834114074707
2016-04-26,20.488914489746094
2016-04-27,20.931425094604492
2016-04-28,20.58075523376465
2016-04-29,21.048309326171875
2016-05-02,21.131805419921875
2016-05-03,20.58075523376465
2016-05-04,20.67259979248047
2016-05-05,20.747739791870117
2016-05-06,20.8228816986084
2016-05-09,19.6623477935791
2016-05-10,20.121553421020508
2016-05-11,20.238439559936523
2016-05-12,19.94621467590332
2016-05-13,20.063106536865234
2016-05-16,20.430471420288086
2016-05-17,19.90447425842285
2016-05-18,19.32837677001953
2016-05-19,19.78758430480957
2016-05-20,19.570507049560547
2016-05-23,20.0213565826416
2016-05-24,20.221742630004883
2016-05-25,20.53900718688965
2016-05-26,20.655899047851562
2016-05-27,20.58075523376465
2016-05-31,20.614152908325195
2016-06-01,20.597454071044922
2016-06-02,20.806182861328125
2016-06-03,21.098405838012695
2016-06-06,21.282085418701172
2016-06-07,21.315486907958984
2016-06-08,22.2756404876709
2016-06-09,21.8748836517334
2016-06-10,21.607707977294922
2016-06-13,21.382278442382812
2016-06-14,21.081710815429688
2016-06-15,21.582660675048828
2016-06-16,21.65781021118164
2016-06-17,21.290435791015625
2016-06-20,21.908275604248047
2016-06-21,21.323835372924805
2016-06-22,21.048309326171875
2016-06-23,21.340526580810547
2016-06-24,20.12989616394043
2016-06-27,19.370121002197266
2016-06-28,19.71451759338379
2016-06-29,19.840518951416016
2016-06-30,20.5797061920166
2016-07-01,20.898902893066406
2016-07-05,20.873701095581055
2016-07-06,21.444896697998047
2016-07-07,21.70528793334961
2016-07-08,22.377277374267578
2016-07-11,22.604074478149414
2016-07-12,23.09126853942871
2016-07-13,23.06606674194336
2016-07-14,23.29286766052246
2016-07-15,23.3936710357666
2016-07-18,23.502859115600586
2016-07-19,22.553678512573242
2016-07-20,22.22608184814453
2016-07-21,21.915283203125
2016-07-22,22.150487899780273
2016-07-25,22.14208984375
2016-07-26,22.780475616455078
2016-07-27,22.46128273010254
2016-07-28,22.486478805541992
2016-07-29,22.52847671508789
2016-08-01,22.200883865356445
2016-08-02,22.15888023376465
2016-08-03,22.326879501342773
2016-08-04,21.974088668823242
2016-08-05,22.200883865356445
2016-08-08,22.276485443115234
2016-08-09,21.95728302001953
2016-08-10,21.663288116455078
2016-08-11,21.554092407226562
2016-08-12,21.24329948425293
2016-08-15,21.74729347229004
2016-08-16,21.46169662475586
2016-08-17,21.327299118041992
2016-08-18,21.587696075439453
2016-08-19,20.82330322265625
2016-08-22,21.041696548461914
2016-08-23,21.260099411010742
2016-08-24,20.73090934753418
2016-08-25,20.588106155395508
2016-08-26,20.68890380859375
2016-08-29,20.907304763793945
2016-08-30,20.756103515625
2016-08-31,20.680503845214844
2016-09-01,20.756103515625
2016-09-02,20.428508758544922
2016-09-06,20.974498748779297
2016-09-07,20.974498748779297
2016-09-08,20.848506927490234
2016-09-09,20.159709930419922
2016-09-12,20.268909454345703
2016-09-13,19.61371612548828
2016-09-14,19.521320343017578
2016-09-15,19.874116897583008
2016-09-16,19.731319427490234
2016-09-19,20.411710739135742
2016-09-20,20.33610725402832
2016-09-21,20.873701095581055
2016-09-22,20.764501571655273
2016-09-23,20.865299224853516
2016-09-26,20.924100875854492
2016-09-27,21.335697174072266
2016-09-28,21.597530364990234
2016-09-29,21.200550079345703
2016-09-30,21.10763931274414
2016-10-03,20.735998153686523
2016-10-04,20.186981201171875
2016-10-05,20.5501766204834
2016-10-06,20.465715408325195
2016-10-07,20.448820114135742
2016-10-10,20.68532371520996
2016-10-11,20.381248474121094
2016-10-12,20.49105453491211
2016-10-13,20.034944534301758
2016-10-14,20.04339599609375
2016-10-17,20.17853355407715
2016-10-18,20.465715408325195
2016-10-19,21.318805694580078
2016-10-20,22.42528533935547
2016-10-21,22.2563533782959
2016-10-24,21.986064910888672
2016-10-25,22.11276626586914
2016-10-26,22.450624465942383
2016-10-27,22.687124252319336
2016-10-28,22.66178321838379
2016-10-31,23.19390869140625
2016-11-01,22.81382179260254
2016-11-02,22.5181941986084
2016-11-03,23.100996017456055
2016-11-04,23.269926071166992
2016-11-07,24.02166748046875
2016-11-08,24.080785751342773
2016-11-09,26.479576110839844
2016-11-10,27.324216842651367
2016-11-11,27.265092849731445
2016-11-14,28.008371353149414
2016-11-15,28.168865203857422
2016-11-16,28.168865203857422
2016-11-17,28.194202423095703
2016-11-18,28.185760498046875
2016-11-21,28.6756534576416
2016-11-22,29.807472229003906
2016-11-23,30.18756103515625
2016-11-25,30.221349716186523
2016-11-28,29.96794319152832
2016-11-29,29.75678825378418
2016-11-30,29.96794319152832
2016-12-01,30.41561508178711
2016-12-02,30.98153305053711
2016-12-05,32.20625686645508
2016-12-06,32.82284927368164
2016-12-07,32.966434478759766
2016-12-08,32.74681854248047
2016-12-09,31.3447208404541
2016-12-12,31.23492431640625
2016-12-13,30.7703800201416
2016-12-14,31.142013549804688
2016-12-15,31.564329147338867
2016-12-16,30.98153305053711
2016-12-19,31.032201766967773
2016-12-20,31.741708755493164
2016-12-21,31.479860305786133
2016-12-22,31.167348861694336
2016-12-23,31.226476669311523
2016-12-27,31.31093406677246
2016-12-28,30.870059967041016
2016-12-29,30.742874145507812
2016-12-30,30.16634750366211
2017-01-03,30.700485229492188
2017-01-04,32.03160858154297
2017-01-05,32.20964813232422
2017-01-06,31.175277709960938
2017-01-09,30.60721778869629
2017-01-10,31.480501174926758
2017-01-11,31.42963409423828
2017-01-12,30.301998138427734
2017-01-13,30.378318786621094
2017-01-17,30.19178581237793
2017-01-18,31.599197387695312
2017-01-19,30.344390869140625
2017-01-20,30.35287094116211
2017-01-23,30.098522186279297
2017-01-24,30.734399795532227
2017-01-25,28.708049774169922
2017-01-26,30.24264907836914
2017-01-27,30.71744728088379
2017-01-30,29.810251235961914
2017-01-31,28.665658950805664
2017-02-01,28.377384185791016
2017-02-02,28.91153335571289
2017-02-03,28.716535568237305
2017-02-06,28.76740074157715
2017-02-07,28.538480758666992
2017-02-08,29.2591495513916
2017-02-09,30.929405212402344
2017-02-10,31.005714416503906
2017-02-13,31.97224998474121
2017-02-14,32.05704116821289
2017-02-15,31.81964874267578
2017-02-16,31.692459106445312
2017-02-17,31.505937576293945
2017-02-21,31.870519638061523
2017-02-22,31.683990478515625
2017-02-23,30.115468978881836
2017-02-24,30.174819946289062
2017-02-27,31.115934371948242
2017-02-28,31.031143188476562
2017-03-01,31.921390533447266
2017-03-02,30.675050735473633
2017-03-03,30.658098220825195
2017-03-06,30.234174728393555
2017-03-07,28.91153335571289
2017-03-08,29.250669479370117
2017-03-09,28.869138717651367
2017-03-10,28.809789657592773
2017-03-13,29.1658935546875
2017-03-14,29.37785530090332
2017-03-15,30.225696563720703
2017-03-16,30.039165496826172
2017-03-17,30.810710906982422
2017-03-20,30.870059967041016
2017-03-21,28.78435707092285
2017-03-22,29.50501823425293
2017-03-23,29.2591495513916
2017-03-24,28.733489990234375
2017-03-27,28.59783172607422
2017-03-28,29.403287887573242
2017-03-29,29.245729446411133
2017-03-30,29.424571990966797
2017-03-31,29.60342788696289
2017-04-03,29.8333683013916
2017-04-04,30.071821212768555
2017-04-05,29.04133415222168
2017-04-06,29.37347412109375
2017-04-07,30.0122127532959
2017-04-10,29.594905853271484
2017-04-11,29.96112632751465
2017-04-12,28.819894790649414
2017-04-13,28.027864456176758
2017-04-17,27.883081436157227
2017-04-18,27.82347297668457
2017-04-19,27.849018096923828
2017-04-20,29.731159210205078
2017-04-21,30.122928619384766
2017-04-24,31.178979873657227
2017-04-25,30.94903564453125
2017-04-26,31.161941528320312
2017-04-27,30.897933959960938
2017-04-28,30.77869987487793
2017-05-01,31.34079360961914
2017-05-02,31.494083404541016
2017-05-03,30.38694190979004
2017-05-04,30.548763275146484
2017-05-05,30.506166458129883
2017-05-08,30.38694190979004
2017-05-09,29.8333683013916
2017-05-10,29.399023056030273
2017-05-11,29.058368682861328
2017-05-12,29.075397491455078
2017-05-15,29.424571990966797
2017-05-16,29.884469985961914
2017-05-17,28.862483978271484
2017-05-18,28.836936950683594
2017-05-19,29.14352798461914
2017-05-22,28.93062400817871
2017-05-23,30.046281814575195
2017-05-24,29.799301147460938
2017-05-25,29.330886840820312
2017-05-26,28.70918846130371
2017-05-30,29.194625854492188
2017-05-31,28.947647094726562
2017-06-01,29.237205505371094
2017-06-02,29.26276206970215
2017-06-05,29.364952087402344
2017-06-06,29.11797332763672
2017-06-07,28.905065536499023
2017-06-08,30.412492752075195
2017-06-09,30.685014724731445
2017-06-12,30.5998477935791
2017-06-13,30.395456314086914
2017-06-14,29.492706298828125
2017-06-15,27.97676658630371
2017-06-16,28.257814407348633
2017-06-19,27.98528480529785
2017-06-20,28.027864456176758
2017-06-21,28.317420959472656
2017-06-22,28.538856506347656
2017-06-23,28.47072410583496
2017-06-26,28.52182388305664
2017-06-27,28.274845123291016
2017-06-28,29.89629364013672
2017-06-29,30.255672454833984
2017-06-30,30.640708923339844
2017-07-03,31.051422119140625
2017-07-05,31.2139949798584
2017-07-06,31.539134979248047
2017-07-07,30.734825134277344
2017-07-10,31.10275650024414
2017-07-11,30.820392608642578
2017-07-12,30.79473114013672
2017-07-13,31.487796783447266
2017-07-14,31.282440185546875
2017-07-17,31.393667221069336
2017-07-18,31.231090545654297
2017-07-19,32.07819747924805
2017-07-20,32.24932098388672
2017-07-21,32.095298767089844
2017-07-24,32.103858947753906
2017-07-25,32.59157943725586
2017-07-26,31.09419822692871
2017-07-27,31.24822425842285
2017-07-28,30.07598114013672
2017-07-31,30.298446655273438
2017-08-01,29.82784652709961
2017-08-02,29.78505516052246
2017-08-03,29.87061882019043
2017-08-04,30.178668975830078
2017-08-07,30.666370391845703
2017-08-08,30.820392608642578
2017-08-09,30.384004592895508
2017-08-10,30.349790573120117
2017-08-11,29.554039001464844
2017-08-14,30.3155517578125
2017-08-15,30.384004592895508
2017-08-16,30.90595817565918
2017-08-17,29.562589645385742
2017-08-18,29.340124130249023
2017-08-21,28.860963821411133
2017-08-22,29.049205780029297
2017-08-23,29.451353073120117
2017-08-24,29.194660186767578
2017-08-25,29.64816665649414
2017-08-28,29.502695083618164
2017-08-29,29.52836799621582
2017-08-30,29.802183151245117
2017-08-31,29.477022171020508
2017-09-01,29.750835418701172
2017-09-05,29.254558563232422
2017-09-06,29.22889518737793
2017-09-07,29.091981887817383
2017-09-08,29.271671295166016
2017-09-11,28.578596115112305
2017-09-12,28.458803176879883
2017-09-13,28.955081939697266
2017-09-14,28.570035934448242
2017-09-15,28.527263641357422
2017-09-18,28.920848846435547
2017-09-19,28.946531295776367
2017-09-20,29.160436630249023
2017-09-21,28.518707275390625
2017-09-22,28.433143615722656
2017-09-25,28.356128692626953
2017-09-26,28.433143615722656
2017-09-27,29.17755699157715
2017-09-28,29.723371505737305
2017-09-29,29.62881851196289
2017-10-02,29.92106056213379
2017-10-03,29.964046478271484
2017-10-04,30.634492874145508
2017-10-05,30.8665771484375
2017-10-06,31.090057373046875
2017-10-09,30.522743225097656
2017-10-10,30.625898361206055
2017-10-11,30.92674446105957
2017-10-12,31.150224685668945
2017-10-13,31.734718322753906
2017-10-16,31.090057373046875
2017-10-17,31.090057373046875
2017-10-18,31.322132110595703
2017-10-19,32.47394943237305
2017-10-20,33.436641693115234
2017-10-23,33.37648010253906
2017-10-24,33.995338439941406
2017-10-25,33.29051971435547
2017-10-26,33.428043365478516
2017-10-27,33.23894500732422
2017-10-30,32.439552307128906
2017-10-31,31.983997344970703
2017-11-01,32.645851135253906
2017-11-02,32.2332649230957
2017-11-03,32.241851806640625
2017-11-06,32.32782745361328
2017-11-07,32.13871383666992
