,HRL
2015-12-24,32.60044860839844
2015-12-28,32.678043365478516
2015-12-29,32.878173828125
2015-12-30,32.53509521484375
2015-12-31,32.2982177734375
2016-01-04,31.946975708007812
2016-01-05,32.59635925292969
2016-01-06,32.70663070678711
2016-01-07,32.11442565917969
2016-01-08,31.92653465270996
2016-01-11,31.873458862304688
2016-01-12,32.473838806152344
2016-01-13,32.03681945800781
2016-01-14,32.31967544555664
2016-01-15,31.204639434814453
2016-01-19,31.52438735961914
2016-01-20,30.975074768066406
2016-01-21,30.532346725463867
2016-01-22,31.147258758544922
2016-01-25,30.95867347717285
2016-01-26,31.495691299438477
2016-01-27,31.4055118560791
2016-01-28,32.1106071472168
2016-01-29,32.963279724121094
2016-02-01,33.62327575683594
2016-02-02,33.34042739868164
2016-02-03,32.76239776611328
2016-02-04,32.15160369873047
2016-02-05,32.36067199707031
2016-02-08,33.36912155151367
2016-02-09,33.96763229370117
2016-02-10,34.16440200805664
2016-02-11,34.18080139160156
2016-02-12,34.025028228759766
2016-02-16,36.43546676635742
2016-02-17,36.46007537841797
2016-02-18,35.16466522216797
2016-02-19,35.04987335205078
2016-02-22,35.27943420410156
2016-02-23,35.72219467163086
2016-02-24,35.836952209472656
2016-02-25,35.968143463134766
2016-02-26,35.230247497558594
2016-02-29,34.853111267089844
2016-03-01,35.27124786376953
2016-03-02,35.541805267333984
2016-03-03,36.14850997924805
2016-03-04,36.08292770385742
2016-03-07,35.6156005859375
2016-03-08,35.820560455322266
2016-03-09,36.009132385253906
2016-03-10,35.67298889160156
2016-03-11,35.73037338256836
2016-03-14,35.951751708984375
2016-03-15,36.140316009521484
2016-03-16,36.419071197509766
2016-03-17,36.11572265625
2016-03-18,35.828758239746094
2016-03-21,35.7713623046875
2016-03-22,35.69757843017578
2016-03-23,35.820560455322266
2016-03-24,35.47621536254883
2016-03-28,35.91074752807617
2016-03-29,36.40268325805664
2016-03-30,36.03371810913086
2016-03-31,35.45161056518555
2016-04-01,36.00093078613281
2016-04-04,35.70576858520508
2016-04-05,34.63172912597656
2016-04-06,35.254844665527344
2016-04-07,34.59074020385742
2016-04-08,34.287384033203125
2016-04-11,33.75445556640625
2016-04-12,33.352718353271484
2016-04-13,32.64762878417969
2016-04-14,32.29789352416992
2016-04-15,32.47071838378906
2016-04-18,32.42134475708008
2016-04-19,32.47894287109375
2016-04-20,31.754804611206055
2016-04-21,31.13764762878418
2016-04-22,30.989543914794922
2016-04-25,31.19525718688965
2016-04-26,31.466796875
2016-04-27,31.738353729248047
2016-04-28,31.87000274658203
2016-04-29,31.721893310546875
2016-05-02,31.853546142578125
2016-05-03,31.705425262451172
2016-05-04,31.87000274658203
2016-05-05,31.425670623779297
2016-05-06,31.721893310546875
2016-05-09,32.70111083984375
2016-05-10,32.9150505065918
2016-05-11,32.923282623291016
2016-05-12,33.087867736816406
2016-05-13,32.83277130126953
2016-05-16,33.112552642822266
2016-05-17,31.927614212036133
2016-05-18,29.19565773010254
2016-05-19,29.10513687133789
2016-05-20,28.685482025146484
2016-05-23,28.69370460510254
2016-05-24,28.636112213134766
2016-05-25,28.479759216308594
2016-05-26,28.71839141845703
2016-05-27,28.619644165039062
2016-05-31,28.315187454223633
2016-06-01,28.331642150878906
2016-06-02,28.208209991455078
2016-06-03,28.529129028320312
2016-06-06,27.986024856567383
2016-06-07,28.30695152282715
2016-06-08,28.422155380249023
2016-06-09,28.71839141845703
2016-06-10,28.603185653686523
2016-06-13,28.339860916137695
2016-06-14,28.265804290771484
2016-06-15,28.12592124938965
2016-06-16,28.76775360107422
2016-06-17,28.701932907104492
2016-06-20,28.50444984436035
2016-06-21,28.734853744506836
2016-06-22,28.446842193603516
2016-06-23,28.46330451965332
2016-06-24,29.080459594726562
2016-06-27,29.467208862304688
2016-06-28,28.784221649169922
2016-06-29,29.064002990722656
2016-06-30,30.117279052734375
2016-07-01,29.85395622253418
2016-07-05,30.224252700805664
2016-07-06,30.141969680786133
2016-07-07,29.985614776611328
2016-07-08,30.12551498413086
2016-07-11,29.969161987304688
2016-07-12,29.84573745727539
2016-07-13,30.084365844726562
2016-07-14,30.328079223632812
2016-07-15,29.964574813842773
2016-07-18,30.179365158081055
2016-07-19,30.418954849243164
2016-07-20,30.435476303100586
2016-07-21,30.443744659423828
2016-07-22,30.468524932861328
2016-07-25,30.410686492919922
2016-07-26,30.195898056030273
2016-07-27,29.91499900817871
2016-07-28,30.24547004699707
2016-07-29,30.856821060180664
2016-08-01,31.022050857543945
2016-08-02,30.49332046508789
2016-08-03,29.848920822143555
2016-08-04,29.981098175048828
2016-08-05,30.080238342285156
2016-08-08,30.13806915283203
2016-08-09,30.146329879760742
2016-08-10,30.377649307250977
2016-08-11,30.096763610839844
2016-08-12,30.61722755432129
2016-08-15,30.328079223632812
2016-08-16,29.89848518371582
2016-08-17,30.030677795410156
2016-08-18,30.6007137298584
2016-08-19,31.939075469970703
2016-08-22,32.64131164550781
2016-08-23,32.28606033325195
2016-08-24,31.939075469970703
2016-08-25,31.749067306518555
2016-08-26,31.327728271484375
2016-08-29,31.724281311035156
2016-08-30,31.29468536376953
2016-08-31,31.608617782592773
2016-09-01,31.56730842590332
2016-09-02,31.773845672607422
2016-09-06,31.93082046508789
2016-09-07,31.44338035583496
2016-09-08,30.988996505737305
2016-09-09,29.749767303466797
2016-09-12,30.146329879760742
2016-09-13,30.18764305114746
2016-09-14,30.01414680480957
2016-09-15,30.303295135498047
2016-09-16,30.047189712524414
2016-09-19,30.22067642211914
2016-09-20,30.063718795776367
2016-09-21,30.87334632873535
2016-09-22,31.187280654907227
2016-09-23,31.286405563354492
2016-09-26,30.840295791625977
2016-09-27,31.600360870361328
2016-09-28,31.69948959350586
2016-09-29,31.29468536376953
2016-09-30,31.335994720458984
2016-10-03,31.426868438720703
2016-10-04,30.65027618408203
2016-10-05,30.49332046508789
2016-10-06,30.881603240966797
2016-10-07,30.939434051513672
2016-10-10,31.236846923828125
2016-10-11,31.22858428955078
2016-10-12,31.48470115661621
2016-10-13,31.435129165649414
2016-10-14,31.327728271484375
2016-10-17,31.44338035583496
2016-10-18,31.61687660217285
2016-10-19,31.435129165649414
2016-10-20,31.306583404541016
2016-10-21,31.273408889770508
2016-10-24,31.50562286376953
2016-10-25,31.53877830505371
2016-10-26,31.563661575317383
2016-10-27,31.447566986083984
2016-10-28,31.69635772705078
2016-10-31,31.928556442260742
2016-11-01,31.613422393798828
2016-11-02,31.331457138061523
2016-11-03,30.21189308166504
2016-11-04,30.21189308166504
2016-11-07,30.759235382080078
2016-11-08,31.032909393310547
2016-11-09,30.5850772857666
2016-11-10,28.843517303466797
2016-11-11,28.843517303466797
2016-11-14,29.08401870727539
2016-11-15,29.598196029663086
2016-11-16,29.647958755493164
2016-11-17,29.805526733398438
2016-11-18,29.506975173950195
2016-11-21,28.97620964050293
2016-11-22,29.73917579650879
2016-11-23,29.216707229614258
2016-11-25,29.73917579650879
2016-11-28,29.291351318359375
2016-11-29,29.41575050354004
2016-11-30,28.39569664001465
2016-12-01,27.607847213745117
2016-12-02,28.039085388183594
2016-12-05,28.022497177124023
2016-12-06,27.624431610107422
2016-12-07,28.08884620666504
2016-12-08,28.271299362182617
2016-12-09,28.520090103149414
2016-12-12,28.66936683654785
2016-12-13,28.90987205505371
2016-12-14,28.4703369140625
2016-12-15,28.578134536743164
2016-12-16,28.719120025634766
2016-12-19,28.843517303466797
2016-12-20,28.926448822021484
2016-12-21,28.82693099975586
2016-12-22,29.15036964416504
2016-12-23,29.283052444458008
2016-12-27,29.3825740814209
2016-12-28,28.90157127380371
2016-12-29,29.225008010864258
2016-12-30,28.868398666381836
2017-01-03,29.26647186279297
2017-01-04,29.73917579650879
2017-01-05,29.98797607421875
2017-01-06,30.13724136352539
2017-01-09,29.506975173950195
2017-01-10,28.959630966186523
2017-01-11,29.08401870727539
2017-01-12,29.50069808959961
2017-01-13,29.609037399291992
2017-01-17,30.29238510131836
2017-01-18,30.14237403869629
2017-01-19,30.192380905151367
2017-01-20,30.225727081298828
2017-01-23,30.159048080444336
2017-01-24,30.450719833374023
2017-01-25,30.434049606323242
2017-01-26,30.13404655456543
2017-01-27,30.100717544555664
2017-01-30,30.225727081298828
2017-01-31,30.25072479248047
2017-02-01,29.684038162231445
2017-02-02,29.975711822509766
2017-02-03,30.117380142211914
2017-02-06,29.892375946044922
2017-02-07,30.20905113220215
2017-02-08,30.400720596313477
2017-02-09,30.76738929748535
2017-02-10,30.942394256591797
2017-02-13,31.042396545410156
2017-02-14,31.325748443603516
2017-02-15,31.559080123901367
2017-02-16,31.034067153930664
2017-02-17,31.05074691772461
2017-02-21,31.33407974243164
2017-02-22,31.084070205688477
2017-02-23,29.409032821655273
2017-02-24,28.884021759033203
2017-02-27,28.875680923461914
2017-02-28,29.375696182250977
2017-03-01,29.392362594604492
2017-03-02,29.334035873413086
2017-03-03,29.475698471069336
2017-03-06,29.16736602783203
2017-03-07,29.0423526763916
2017-03-08,28.875680923461914
2017-03-09,28.792343139648438
2017-03-10,29.22569465637207
2017-03-13,29.117353439331055
2017-03-14,28.9173526763916
2017-03-15,29.52570343017578
2017-03-16,29.159027099609375
2017-03-17,29.100692749023438
2017-03-20,29.125686645507812
2017-03-21,28.734012603759766
2017-03-22,28.909021377563477
2017-03-23,28.934024810791016
2017-03-24,28.767345428466797
2017-03-27,28.459007263183594
2017-03-28,28.61734390258789
2017-03-29,28.817350387573242
2017-03-30,28.50900650024414
2017-03-31,28.859010696411133
2017-04-03,28.759010314941406
2017-04-04,28.659015655517578
2017-04-05,28.717342376708984
2017-04-06,28.650686264038086
2017-04-07,28.54235076904297
2017-04-10,28.667341232299805
2017-04-11,28.584009170532227
2017-04-12,28.54235076904297
2017-04-13,28.508846282958984
2017-04-17,28.860595703125
2017-04-18,29.103473663330078
2017-04-19,28.92759895324707
2017-04-20,28.919221878051758
2017-04-21,29.05322265625
2017-04-24,29.262598037719727
2017-04-25,29.672988891601562
2017-04-26,29.262598037719727
2017-04-27,29.304479598999023
2017-04-28,29.37985610961914
2017-05-01,29.229103088378906
2017-05-02,29.15372657775879
2017-05-03,28.961097717285156
2017-05-04,29.103473663330078
2017-05-05,29.103473663330078
2017-05-08,28.877347946166992
2017-05-09,28.961097717285156
2017-05-10,28.827096939086914
2017-05-11,28.801973342895508
2017-05-12,28.818727493286133
2017-05-15,28.919221878051758
2017-05-16,28.626094818115234
2017-05-17,28.634471893310547
2017-05-18,28.600971221923828
2017-05-19,29.170475006103516
2017-05-22,29.488733291625977
2017-05-23,29.488733291625977
2017-05-24,29.647857666015625
2017-05-25,27.74671745300293
2017-05-26,27.73833656311035
2017-05-30,27.86396026611328
2017-05-31,28.165464401245117
2017-06-01,28.399967193603516
2017-06-02,28.56747055053711
2017-06-05,28.609350204467773
2017-06-06,28.894102096557617
2017-06-07,29.296100616455078
2017-06-08,28.626094818115234
2017-06-09,29.12022590637207
2017-06-12,29.086721420288086
2017-06-13,29.04484748840332
2017-06-14,29.078353881835938
2017-06-15,28.97784423828125
2017-06-16,28.433469772338867
2017-06-19,28.76846694946289
2017-06-20,28.425092697143555
2017-06-21,28.4753475189209
2017-06-22,28.827096939086914
2017-06-23,29.262598037719727
2017-06-26,29.14535140991211
2017-06-27,28.600971221923828
2017-06-28,28.651220321655273
2017-06-29,28.441843032836914
2017-06-30,28.56747055053711
2017-07-03,28.600971221923828
2017-07-05,28.24921989440918
2017-07-06,27.763458251953125
2017-07-07,27.805335998535156
2017-07-10,27.344703674316406
2017-07-11,27.244203567504883
2017-07-12,27.319578170776367
2017-07-13,27.53847312927246
2017-07-14,27.639501571655273
2017-07-17,27.942581176757812
2017-07-18,27.639501571655273
2017-07-19,27.462703704833984
2017-07-20,27.72368812561035
2017-07-21,27.97625732421875
2017-07-24,28.043609619140625
2017-07-25,28.717134475708008
2017-07-26,28.632938385009766
2017-07-27,28.902353286743164
2017-07-28,28.750804901123047
2017-07-31,28.76764488220215
2017-08-01,28.742385864257812
2017-08-02,28.75922966003418
2017-08-03,28.565593719482422
2017-08-04,28.34669303894043
2017-08-07,28.79290008544922
2017-08-08,28.33828353881836
2017-08-09,28.296180725097656
2017-08-10,28.33828353881836
2017-08-11,28.632938385009766
2017-08-14,28.97811508178711
2017-08-15,28.82657814025879
2017-08-16,28.91917610168457
2017-08-17,28.506656646728516
2017-08-18,28.700298309326172
2017-08-21,28.565593719482422
2017-08-22,28.94444465637207
2017-08-23,28.55716896057129
2017-08-24,27.016498565673828
2017-08-25,26.385074615478516
2017-08-28,26.14092445373535
2017-08-29,26.073572158813477
2017-08-30,25.9809627532959
2017-08-31,25.87993812561035
2017-09-01,26.03148078918457
2017-09-05,25.846256256103516
2017-09-06,25.972545623779297
2017-09-07,26.309301376342773
2017-09-08,26.603965759277344
2017-09-11,26.671321868896484
2017-09-12,26.74709129333496
2017-09-13,26.376657485961914
2017-09-14,26.02305793762207
2017-09-15,26.41874885559082
2017-09-18,26.64606285095215
2017-09-19,26.713409423828125
2017-09-20,26.46084213256836
2017-09-21,26.258792877197266
2017-09-22,26.326141357421875
2017-09-25,26.545034408569336
2017-09-26,26.688156127929688
2017-09-27,26.376657485961914
2017-09-28,26.696577072143555
2017-09-29,27.058589935302734
2017-10-02,26.873371124267578
2017-10-03,26.75551414489746
2017-10-04,26.738672256469727
2017-10-05,26.66289520263672
2017-10-06,26.620811462402344
2017-10-09,26.309301376342773
2017-10-10,26.73025131225586
2017-10-11,26.70499038696289
2017-10-12,26.77234649658203
2017-10-13,26.814441680908203
2017-10-16,26.536619186401367
2017-10-17,26.5281925201416
2017-10-18,26.385074615478516
2017-10-19,25.77890968322754
2017-10-20,26.024415969848633
2017-10-23,25.761974334716797
2017-10-24,25.626516342163086
2017-10-25,25.668848037719727
2017-10-26,25.711177825927734
2017-10-27,25.719642639160156
2017-10-30,25.524925231933594
2017-10-31,26.379993438720703
2017-11-01,26.422319412231445
2017-11-02,26.676301956176758
2017-11-03,26.51544761657715
2017-11-06,26.049819946289062
2017-11-07,26.667835235595703
2017-11-08,27.218124389648438
2017-11-09,27.04880714416504
2017-11-10,27.37051773071289
2017-11-13,27.472105026245117
2017-11-14,27.92080307006836
2017-11-15,28.00545883178711
2017-11-16,27.87847137451172
2017-11-17,28.039323806762695
2017-11-20,28.2763729095459
2017-11-21,29.224565505981445
2017-11-22,29.012914657592773
2017-11-24,29.131431579589844
2017-11-27,28.936716079711914
2017-11-28,29.283815383911133
2017-11-29,30.46906852722168
2017-11-30,30.85850715637207
2017-12-01,31.129409790039062
2017-12-04,31.899818420410156
2017-12-05,31.408781051635742
2017-12-06,31.408781051635742
2017-12-07,31.26485252380371
2017-12-08,31.527315139770508
2017-12-11,31.31566047668457
2017-12-12,31.31566047668457
2017-12-13,31.42571258544922
2017-12-14,31.002408981323242
2017-12-15,31.14634132385254
2017-12-18,31.38337516784668
2017-12-19,31.171737670898438
2017-12-20,30.943153381347656
2017-12-21,30.82463264465332
2017-12-22,31.09554672241211
2017-12-26,31.104013442993164
2017-12-27,30.977020263671875
2017-12-28,30.934688568115234
2017-12-29,30.80769920349121
2018-01-02,30.782304763793945
2018-01-03,30.477527618408203
2018-01-04,30.85850715637207
2018-01-05,30.773836135864258
2018-01-08,30.82463264465332
2018-01-09,30.816165924072266
2018-01-10,29.961105346679688
2018-01-11,29.22743034362793
2018-01-12,29.406171798706055
2018-01-16,29.550867080688477
2018-01-17,29.72107696533203
2018-01-18,29.150842666625977
2018-01-19,29.584903717041016
2018-01-22,29.68703842163086
2018-01-23,29.73810577392578
2018-01-24,29.269990921020508
2018-01-25,29.440210342407227
2018-01-26,29.499799728393555
2018-01-29,29.482772827148438
2018-01-30,29.533845901489258
2018-01-31,29.21892738342285
2018-02-01,29.006149291992188
2018-02-02,28.64016342163086
2018-02-05,27.652870178222656
2018-02-06,27.865646362304688
2018-02-07,27.865646362304688
2018-02-08,27.414554595947266
2018-02-09,27.92522430419922
2018-02-12,28.146520614624023
2018-02-13,28.155025482177734
2018-02-14,28.97209930419922
2018-02-15,29.006149291992188
2018-02-16,29.235946655273438
2018-02-20,28.767833709716797
2018-02-21,27.814579010009766
2018-02-22,28.08693504333496
2018-02-23,27.780536651611328
2018-02-26,28.146520614624023
2018-02-27,27.874155044555664
2018-02-28,27.627330780029297
2018-03-01,27.542217254638672
2018-03-02,27.789045333862305
2018-03-05,27.97629165649414
2018-03-06,28.452922821044922
2018-03-07,28.231632232666016
2018-03-08,28.512496948242188
2018-03-09,28.733787536621094
2018-03-12,28.682723999023438
2018-03-13,28.963586807250977
2018-03-14,28.699743270874023
2018-03-15,28.34227180480957
2018-03-16,28.512496948242188
2018-03-19,28.682723999023438
2018-03-20,28.563570022583008
2018-03-21,27.908199310302734
2018-03-22,27.831607818603516
2018-03-23,27.703935623168945
2018-03-26,28.435890197753906
2018-03-27,28.572078704833984
2018-03-28,28.648679733276367
2018-03-29,29.21041488647461
2018-04-02,28.503992080688477
2018-04-03,29.12531089782715
2018-04-04,30.529651641845703
2018-04-05,29.88279914855957
2018-04-06,29.72959327697754
2018-04-09,30.121116638183594
2018-04-10,30.07855796813965
2018-04-11,30.095579147338867
2018-04-12,29.86577796936035
2018-04-13,29.983875274658203
2018-04-16,30.326141357421875
2018-04-17,30.30902862548828
2018-04-18,30.411720275878906
2018-04-19,30.29191780090332
2018-04-20,30.334701538085938
2018-04-23,30.608524322509766
2018-04-24,30.976478576660156
2018-04-25,30.93369483947754
2018-04-26,31.070602416992188
2018-04-27,31.207508087158203
2018-04-30,31.019269943237305
2018-05-01,30.90802001953125
2018-05-02,30.266246795654297
2018-05-03,30.180681228637695
2018-05-04,30.608524322509766
2018-05-07,30.40315818786621
2018-05-08,30.38603973388672
2018-05-09,30.88234519958496
2018-05-10,30.950809478759766
2018-05-11,31.027816772460938
2018-05-14,30.87379264831543
2018-05-15,30.771108627319336
2018-05-16,31.130512237548828
2018-05-17,31.130512237548828
2018-05-18,30.71976661682129
2018-05-21,30.950809478759766
2018-05-22,30.668424606323242
2018-05-23,30.65131187438965
2018-05-24,30.30902862548828
2018-05-25,30.6855411529541
2018-05-29,31.241741180419922
2018-05-30,31.806509017944336
2018-05-31,30.711206436157227
2018-06-01,30.625642776489258
2018-06-04,30.967918395996094
2018-06-05,30.985034942626953
2018-06-06,30.5143985748291
2018-06-07,30.779666900634766
2018-06-08,30.985034942626953
2018-06-11,31.327320098876953
2018-06-12,31.1133975982666
2018-06-13,30.899465560913086
2018-06-14,30.899465560913086
2018-06-15,31.18184471130371
2018-06-18,30.522947311401367
2018-06-19,30.55718231201172
2018-06-20,30.454496383666992
2018-06-21,30.522947311401367
2018-06-22,31.036386489868164
2018-06-25,31.35299301147461
2018-06-26,31.712387084960938
2018-06-27,31.489904403686523
2018-06-28,31.866416931152344
2018-06-29,31.84073257446289
2018-07-02,31.310199737548828
2018-07-03,31.50701141357422
2018-07-05,31.7209415435791
2018-07-06,31.78940773010254
2018-07-09,31.78940773010254
2018-07-10,31.94342803955078
2018-07-11,32.10600662231445
2018-07-12,32.14023208618164
2018-07-13,32.319122314453125
2018-07-16,31.96650505065918
2018-07-17,31.579509735107422
2018-07-18,31.355907440185547
2018-07-19,31.906309127807617
2018-07-20,32.03530502319336
2018-07-23,31.96650505065918
2018-07-24,32.08690643310547
2018-07-25,31.089309692382812
2018-07-26,31.5364990234375
2018-07-27,31.519309997558594
2018-07-30,30.728097915649414
2018-07-31,30.934505462646484
2018-08-01,30.900104522705078
2018-08-02,31.416107177734375
2018-08-03,31.837509155273438
2018-08-06,31.871912002563477
2018-08-07,32.01811981201172
2018-08-08,31.837509155273438
2018-08-09,31.923511505126953
2018-08-10,31.897708892822266
2018-08-13,31.846115112304688
2018-08-14,32.02672576904297
2018-08-15,32.319122314453125
2018-08-16,32.53411865234375
2018-08-17,33.2307243347168
2018-08-20,33.57473373413086
2018-08-21,33.075923919677734
2018-08-22,33.11893081665039
2018-08-23,32.104122161865234
2018-08-24,32.64592361450195
2018-08-27,32.62871551513672
2018-08-28,32.6029167175293
2018-08-29,33.04152297973633
2018-08-30,33.153324127197266
2018-08-31,33.669334411621094
2018-09-04,34.383140563964844
2018-09-05,34.6927490234375
2018-09-06,35.50114822387695
2018-09-07,35.50974655151367
2018-09-10,35.707557678222656
2018-09-11,35.77634811401367
2018-09-12,36.146156311035156
2018-09-13,36.27516555786133
2018-09-14,36.03435516357422
2018-09-17,35.303340911865234
2018-09-18,34.89914321899414
2018-09-19,34.10792541503906
2018-09-20,34.27994155883789
2018-09-21,34.408939361572266
2018-09-24,34.271331787109375
2018-09-25,34.047733306884766
2018-09-26,33.806922912597656
2018-09-27,33.4543342590332
2018-09-28,33.88434600830078
2018-10-01,33.7983283996582
2018-10-02,33.9703369140625
2018-10-03,34.12514114379883
2018-10-04,34.047733306884766
2018-10-05,34.142337799072266
2018-10-08,34.85614013671875
2018-10-09,35.01953887939453
2018-10-10,34.443328857421875
2018-10-11,34.12514114379883
2018-10-12,34.13372802734375
2018-10-15,34.79594421386719
2018-10-16,35.51834487915039
2018-10-17,35.174346923828125
2018-10-18,35.363548278808594
2018-10-19,36.05299377441406
2018-10-22,36.00114440917969
2018-10-23,36.666385650634766
2018-10-24,36.20849609375
2018-10-25,36.035709381103516
2018-10-26,35.56916809082031
2018-10-29,36.873741149902344
2018-10-30,37.461238861083984
2018-10-31,37.70315170288086
2018-11-01,37.5562744140625
2018-11-02,37.32300567626953
2018-11-05,38.20424270629883
2018-11-06,38.08329391479492
2018-11-07,38.1351318359375
2018-11-08,38.480716705322266
2018-11-09,38.89541244506836
2018-11-12,39.145957946777344
2018-11-13,39.12867736816406
2018-11-14,38.73990249633789
2018-11-15,39.27553939819336
2018-11-16,39.647056579589844
