,DHR
2014-04-11,29.841941833496094
2014-04-14,29.75586700439453
2014-04-15,29.92392921447754
2014-04-16,30.19037437438965
2014-04-17,29.862443923950195
2014-04-21,30.57160186767578
2014-04-22,30.149385452270508
2014-04-23,30.079710006713867
2014-04-24,30.19447898864746
2014-04-25,29.944421768188477
2014-04-28,30.128883361816406
2014-04-29,30.087892532348633
2014-04-30,30.079710006713867
2014-05-01,30.173973083496094
2014-05-02,30.034605026245117
2014-05-05,29.92392921447754
2014-05-06,29.74357032775879
2014-05-07,29.846040725708008
2014-05-08,30.034605026245117
2014-05-09,30.346147537231445
2014-05-12,30.772457122802734
2014-05-13,31.002016067504883
2014-05-14,30.82984733581543
2014-05-15,30.731470108032227
2014-05-16,30.87493896484375
2014-05-19,31.079896926879883
2014-05-20,30.661775588989258
2014-05-21,31.26845359802246
2014-05-22,31.985815048217773
2014-05-23,32.14567947387695
2014-05-27,32.23996353149414
2014-05-28,32.25225830078125
2014-05-29,32.198970794677734
2014-05-30,32.1497802734375
2014-06-02,32.235862731933594
2014-06-03,32.2973518371582
2014-06-04,32.1497802734375
2014-06-05,32.5883903503418
2014-06-06,32.94501495361328
2014-06-09,33.01879119873047
2014-06-10,32.96961212158203
2014-06-11,32.83024978637695
2014-06-12,32.84663772583008
2014-06-13,32.90403366088867
2014-06-16,32.822052001953125
2014-06-17,32.863040924072266
2014-06-18,33.067989349365234
2014-06-19,32.83433532714844
2014-06-20,33.072086334228516
2014-06-23,32.92860794067383
2014-06-24,32.48590850830078
2014-06-25,32.62544631958008
2014-06-26,32.46538543701172
2014-06-27,32.5023307800293
2014-06-30,32.313533782958984
2014-07-01,32.62955856323242
2014-07-02,32.329952239990234
2014-07-03,32.609039306640625
2014-07-07,32.22323989868164
2014-07-08,32.09189224243164
2014-07-09,32.1329345703125
2014-07-10,32.013912200927734
2014-07-11,32.16987228393555
2014-07-14,32.34635543823242
2014-07-15,32.1124153137207
2014-07-16,32.21913146972656
2014-07-17,30.400909423828125
2014-07-18,30.827754974365234
2014-07-21,30.844179153442383
2014-07-22,31.110950469970703
2014-07-23,31.032976150512695
2014-07-24,31.18072509765625
2014-07-25,31.065820693969727
2014-07-28,30.868799209594727
2014-07-29,30.405014038085938
2014-07-30,30.441938400268555
2014-07-31,30.322921752929688
2014-08-01,30.10127830505371
2014-08-04,30.372173309326172
2014-08-05,30.19157600402832
2014-08-06,30.400909423828125
2014-08-07,30.355751037597656
2014-08-08,30.729248046875
2014-08-11,30.868799209594727
2014-08-12,30.511716842651367
2014-08-13,30.69231605529785
2014-08-14,30.73335075378418
2014-08-15,30.844179153442383
2014-08-18,31.312076568603516
2014-08-19,31.45571517944336
2014-08-20,31.681459426879883
2014-08-21,31.788169860839844
2014-08-22,31.61989402770996
2014-08-25,31.747127532958984
2014-08-26,31.738910675048828
2014-08-27,31.45983123779297
2014-08-28,31.3284912109375
2014-08-29,31.443403244018555
2014-09-02,31.36543083190918
2014-09-03,31.435192108154297
2014-09-04,31.291547775268555
2014-09-05,31.660940170288086
2014-09-08,31.623998641967773
2014-09-09,31.426992416381836
2014-09-10,31.574748992919922
2014-09-11,31.718395233154297
2014-09-12,31.554224014282227
2014-09-15,31.45160484313965
2014-09-16,31.837425231933594
2014-09-17,32.313533782958984
2014-09-18,32.57210159301758
2014-09-19,32.609039306640625
2014-09-22,32.07958221435547
2014-09-23,31.775863647460938
2014-09-24,31.944360733032227
2014-09-25,31.085430145263672
2014-09-26,31.196392059326172
2014-09-29,31.147071838378906
2014-09-30,31.22516632080078
2014-10-01,30.649812698364258
2014-10-02,30.588165283203125
2014-10-03,30.797754287719727
2014-10-06,30.77720832824707
2014-10-07,30.1114501953125
2014-10-08,30.653915405273438
2014-10-09,29.90595817565918
2014-10-10,29.531984329223633
2014-10-13,29.466232299804688
2014-10-14,29.589513778686523
2014-10-15,29.581300735473633
2014-10-16,30.489534378051758
2014-10-17,30.736112594604492
2014-10-20,30.711454391479492
2014-10-21,31.336124420166016
2014-10-22,31.056673049926758
2014-10-23,31.792293548583984
2014-10-24,32.038875579833984
2014-10-27,32.00189208984375
2014-10-28,32.77039337158203
2014-10-29,32.58956527709961
2014-10-30,32.75807189941406
2014-10-31,33.04163360595703
2014-11-03,32.86491394042969
2014-11-04,32.873130798339844
2014-11-05,33.19369125366211
2014-11-06,33.39505386352539
2014-11-07,33.36629867553711
2014-11-10,33.40739440917969
2014-11-11,33.45669937133789
2014-11-12,33.84712600708008
2014-11-13,33.863555908203125
2014-11-14,33.79369354248047
2014-11-17,33.851234436035156
2014-11-18,33.937530517578125
2014-11-19,33.93342590332031
2014-11-20,33.90876770019531
2014-11-21,34.35261154174805
2014-11-24,34.319732666015625
2014-11-25,34.26630783081055
2014-11-26,34.29507827758789
2014-11-28,34.34029006958008
2014-12-01,34.13890075683594
2014-12-02,34.34849548339844
2014-12-03,34.87042999267578
2014-12-04,34.75946807861328
2014-12-05,34.88276290893555
2014-12-08,34.82522201538086
2014-12-09,34.669063568115234
2014-12-10,34.16767883300781
2014-12-11,34.50056838989258
2014-12-12,34.4224739074707
2014-12-15,34.27041244506836
2014-12-16,33.79369354248047
2014-12-17,34.4964485168457
2014-12-18,35.34303665161133
2014-12-19,35.45399856567383
2014-12-22,35.77866744995117
2014-12-23,35.8198127746582
2014-12-24,35.70872116088867
2014-12-26,35.68402862548828
2014-12-29,35.745750427246094
2014-12-30,35.482421875
2014-12-31,35.26436996459961
2015-01-02,35.26848220825195
2015-01-05,34.918758392333984
2015-01-06,34.68013000488281
2015-01-07,34.88994216918945
2015-01-08,35.42893600463867
2015-01-09,35.1903076171875
2015-01-12,34.754180908203125
2015-01-13,34.70481491088867
2015-01-14,34.15760040283203
2015-01-15,33.750267028808594
2015-01-16,33.96010971069336
2015-01-20,34.137027740478516
2015-01-21,34.25634002685547
2015-01-22,34.76652145385742
2015-01-23,34.618408203125
2015-01-26,34.420921325683594
2015-01-27,34.82413101196289
2015-01-28,34.087646484375
2015-01-29,34.53200149536133
2015-01-30,33.89427947998047
2015-02-02,34.45383071899414
2015-02-03,34.98047637939453
2015-02-04,34.70068359375
2015-02-05,35.169734954833984
2015-02-06,34.885841369628906
2015-02-09,34.74595642089844
2015-02-10,35.16150665283203
2015-02-11,35.24378967285156
2015-02-12,35.630550384521484
2015-02-13,35.716949462890625
2015-02-17,35.71284103393555
2015-02-18,35.980262756347656
2015-02-19,35.893863677978516
2015-02-20,36.07489776611328
2015-02-23,35.737518310546875
2015-02-24,35.81158447265625
2015-02-25,35.88563537597656
2015-02-26,36.128387451171875
2015-02-27,35.91032791137695
2015-03-02,35.988502502441406
2015-03-03,35.81569290161133
2015-03-04,35.42893600463867
2015-03-05,35.5235710144043
2015-03-06,35.06275939941406
2015-03-09,35.420711517333984
2015-03-10,34.8282356262207
2015-03-11,34.71303939819336
2015-03-12,35.2026481628418
2015-03-13,35.054534912109375
2015-03-16,35.71284103393555
2015-03-17,35.49477005004883
2015-03-18,35.91032791137695
2015-03-19,35.799224853515625
2015-03-20,35.856834411621094
2015-03-23,35.70048904418945
2015-03-24,35.354888916015625
2015-03-25,34.759422302246094
2015-03-26,34.74705123901367
2015-03-27,34.96546173095703
2015-03-30,35.27452087402344
2015-03-31,34.98606872558594
2015-04-01,34.57398223876953
2015-04-02,34.69348907470703
2015-04-06,35.014915466308594
2015-04-07,35.16325759887695
2015-04-08,35.17150115966797
2015-04-09,35.216835021972656
2015-04-10,35.0190315246582
2015-04-13,35.1220588684082
2015-04-14,35.22507095336914
2015-04-15,35.27452087402344
2015-04-16,35.20859146118164
2015-04-17,34.70584487915039
2015-04-20,34.99430847167969
2015-04-21,35.10969161987305
2015-04-22,35.13029098510742
2015-04-23,34.8995246887207
2015-04-24,34.32673263549805
2015-04-27,34.24018478393555
2015-04-28,34.31024932861328
2015-04-29,34.120689392089844
2015-04-30,33.74156951904297
2015-05-01,34.00530242919922
2015-05-04,34.075355529785156
2015-05-05,33.95585250854492
2015-05-06,33.931129455566406
2015-05-07,34.28139877319336
2015-05-08,34.627559661865234
2015-05-11,34.43387222290039
2015-05-12,35.439361572265625
2015-05-13,35.99567413330078
2015-05-14,36.19758987426758
2015-05-15,35.62480926513672
2015-05-18,35.958595275878906
2015-05-19,35.64128112792969
2015-05-20,35.85968780517578
2015-05-21,35.81024169921875
2015-05-22,35.69073486328125
2015-05-26,35.51353454589844
2015-05-27,36.02452087402344
2015-05-28,35.98332214355469
2015-05-29,35.57121658325195
2015-06-01,35.81024169921875
2015-06-02,35.76491165161133
2015-06-03,35.950347900390625
2015-06-04,35.356937408447266
2015-06-05,35.3940315246582
2015-06-08,34.99018859863281
2015-06-09,35.10969161987305
2015-06-10,35.44759750366211
2015-06-11,35.410518646240234
2015-06-12,35.047882080078125
2015-06-15,34.804744720458984
2015-06-16,34.87479782104492
2015-06-17,34.916019439697266
2015-06-18,35.41875076293945
2015-06-19,35.37342834472656
2015-06-22,35.54238510131836
2015-06-23,35.323978424072266
2015-06-24,35.25586700439453
2015-06-25,35.260005950927734
2015-06-26,35.396202087402344
2015-06-29,34.979339599609375
2015-06-30,35.3260383605957
2015-07-01,35.635597229003906
2015-07-02,35.82545471191406
2015-07-06,35.44160461425781
2015-07-07,35.93688201904297
2015-07-08,35.3879508972168
2015-07-09,35.3879508972168
2015-07-10,35.76353454589844
2015-07-13,36.32073211669922
2015-07-14,36.71696090698242
