,AEP
2014-05-15,35.74275207519531
2014-05-16,36.20998764038086
2014-05-19,35.05564880371094
2014-05-20,35.014434814453125
2014-05-21,35.117496490478516
2014-05-22,35.37858963012695
2014-05-23,35.32362747192383
2014-05-27,36.20998764038086
2014-05-28,36.374881744384766
2014-05-29,36.271827697753906
2014-05-30,36.656593322753906
2014-06-02,36.74591827392578
2014-06-03,37.061981201171875
2014-06-04,37.096336364746094
2014-06-05,37.220008850097656
2014-06-06,37.15130615234375
2014-06-09,36.75278091430664
2014-06-10,36.732177734375
2014-06-11,36.09317398071289
2014-06-12,36.13439178466797
2014-06-13,36.264949798583984
2014-06-16,36.47795104980469
2014-06-17,36.28554916381836
2014-06-18,37.1856689453125
2014-06-19,37.72160339355469
2014-06-20,37.433013916015625
2014-06-23,37.41240692138672
2014-06-24,37.54981994628906
2014-06-25,37.87275314331055
2014-06-26,37.79030990600586
2014-06-27,38.01704025268555
2014-06-30,38.319366455078125
2014-07-01,37.93458938598633
2014-07-02,37.220008850097656
2014-07-03,36.93830490112305
2014-07-07,36.94517135620117
2014-07-08,37.481101989746094
2014-07-09,37.591041564941406
2014-07-10,37.65287399291992
2014-07-11,37.31620407104492
2014-07-14,36.82835388183594
2014-07-15,37.055110931396484
2014-07-16,37.24749755859375
2014-07-17,36.74591827392578
2014-07-18,37.371177673339844
2014-07-21,37.13068389892578
2014-07-22,37.13755416870117
2014-07-23,37.08259582519531
2014-07-24,37.110076904296875
2014-07-25,36.567264556884766
2014-07-28,37.54981994628906
2014-07-29,37.165042877197266
2014-07-30,36.41611099243164
2014-07-31,35.72214126586914
2014-08-01,35.942012786865234
2014-08-04,35.31675338745117
2014-08-05,34.931983947753906
2014-08-06,34.196434020996094
2014-08-07,34.585018157958984
2014-08-08,35.056888580322266
2014-08-11,34.931976318359375
2014-08-12,34.98055648803711
2014-08-13,35.230377197265625
2014-08-14,35.48711013793945
2014-08-15,35.68141555786133
2014-08-18,35.71610641479492
2014-08-19,36.2226676940918
2014-08-20,36.34758758544922
2014-08-21,36.63903045654297
2014-08-22,36.45861053466797
2014-08-25,36.74311065673828
2014-08-26,36.26430892944336
2014-08-27,36.88190460205078
2014-08-28,36.999874114990234
2014-08-29,37.263545989990234
2014-09-02,36.69453430175781
2014-09-03,37.02763366699219
2014-09-04,36.77781677246094
2014-09-05,37.37459182739258
2014-09-08,37.145599365234375
2014-09-09,36.77088165283203
2014-09-10,36.77088165283203
2014-09-11,37.15253448486328
2014-09-12,36.41697311401367
2014-09-15,36.56269073486328
2014-09-16,37.21497344970703
2014-09-17,36.999874114990234
2014-09-18,36.597389221191406
2014-09-19,36.972110748291016
2014-09-22,36.756988525390625
2014-09-23,36.47248458862305
2014-09-24,36.410030364990234
2014-09-25,36.146339416503906
2014-09-26,36.25736999511719
2014-09-29,36.20880126953125
2014-09-30,36.229618072509766
2014-10-01,36.34758758544922
2014-10-02,36.27819061279297
2014-10-03,36.68760299682617
2014-10-06,36.63903045654297
2014-10-07,36.75005340576172
2014-10-08,37.55500793457031
2014-10-09,37.16640853881836
2014-10-10,37.39539337158203
2014-10-13,37.631343841552734
2014-10-14,37.97135925292969
2014-10-15,37.728477478027344
2014-10-16,37.43009948730469
2014-10-17,37.8950309753418
2014-10-20,38.41547393798828
2014-10-21,38.55424499511719
2014-10-22,38.80406188964844
2014-10-23,38.35995864868164
2014-10-24,39.18572235107422
2014-10-27,39.38694763183594
2014-10-28,39.26899337768555
2014-10-29,39.38694763183594
2014-10-30,40.434776306152344
2014-10-31,40.483360290527344
2014-11-03,40.698463439941406
2014-11-04,40.33761978149414
2014-11-05,41.454837799072266
2014-11-06,40.516666412353516
2014-11-07,40.83171463012695
2014-11-10,40.873722076416016
2014-11-11,40.565673828125
2014-11-12,39.816532135009766
2014-11-13,39.42445373535156
2014-11-14,39.24942398071289
2014-11-17,40.040565490722656
2014-11-18,40.08258819580078
2014-11-19,40.07558059692383
2014-11-20,40.06858444213867
2014-11-21,40.20161437988281
2014-11-24,39.767513275146484
2014-11-25,39.613487243652344
2014-11-26,39.669498443603516
2014-11-28,40.29262161254883
2014-12-01,40.61466598510742
2014-12-02,40.85973358154297
2014-12-03,40.964752197265625
2014-12-04,40.915740966796875
2014-12-05,40.43964385986328
2014-12-08,41.139774322509766
2014-12-09,41.216796875
2014-12-10,40.768707275390625
2014-12-11,41.209781646728516
2014-12-12,41.09077835083008
2014-12-15,40.66368865966797
2014-12-16,40.48866271972656
2014-12-17,41.181785583496094
2014-12-18,41.99394989013672
2014-12-19,41.93092727661133
2014-12-22,42.11296463012695
2014-12-23,42.0849494934082
2014-12-24,42.92511749267578
2014-12-26,43.401214599609375
2014-12-29,44.04533386230469
2014-12-30,43.21216583251953
2014-12-31,42.51204299926758
2015-01-02,42.813087463378906
2015-01-05,42.18297576904297
2015-01-06,42.41402053833008
2015-01-07,43.01613235473633
2015-01-08,43.387203216552734
2015-01-09,43.15615463256836
2015-01-12,43.100154876708984
2015-01-13,43.31718444824219
2015-01-14,43.940311431884766
2015-01-15,44.22035598754883
2015-01-16,44.50741958618164
2015-01-20,44.47941207885742
2015-01-21,44.9065055847168
2015-01-22,44.8644905090332
2015-01-23,45.17254638671875
2015-01-26,45.20754623413086
2015-01-27,44.98350524902344
2015-01-28,44.374385833740234
2015-01-29,44.61244583129883
2015-01-30,43.975318908691406
2015-02-02,44.15034866333008
2015-02-03,43.940311431884766
2015-02-04,43.56224822998047
2015-02-05,43.7232780456543
2015-02-06,41.767303466796875
2015-02-09,41.12473678588867
2015-02-10,41.88028335571289
2015-02-11,41.152984619140625
2015-02-12,40.94113540649414
2015-02-13,40.83521270751953
2015-02-17,40.86346435546875
2015-02-18,41.74612808227539
2015-02-19,41.24477005004883
2015-02-20,41.46366500854492
2015-02-23,41.72494125366211
2015-02-24,41.85910415649414
2015-02-25,41.011749267578125
2015-02-26,40.53864288330078
2015-02-27,40.65869140625
2015-03-02,39.64893341064453
2015-03-03,40.058475494384766
2015-03-04,39.95256423950195
2015-03-05,40.305625915527344
2015-03-06,38.843929290771484
2015-03-09,38.9639892578125
2015-03-10,39.020477294921875
2015-03-11,38.674468994140625
2015-03-12,39.521827697753906
2015-03-13,39.055782318115234
2015-03-16,39.655982971191406
2015-03-17,39.47240447998047
2015-03-18,40.63750457763672
2015-03-19,40.28443145751953
2015-03-20,40.7434196472168
2015-03-23,40.91994857788086
2015-03-24,40.42566680908203
2015-03-25,39.47947311401367
2015-03-26,39.06990051269531
2015-03-27,39.47240447998047
2015-03-30,39.95256423950195
2015-03-31,39.71955108642578
2015-04-01,39.80427932739258
2015-04-02,39.86783218383789
2015-04-06,40.31974411010742
2015-04-07,39.80427932739258
2015-04-08,39.528892517089844
2015-04-09,39.39472579956055
2015-04-10,39.818397521972656
2015-04-13,39.30998229980469
2015-04-14,39.61362075805664
2015-04-15,39.79720687866211
2015-04-16,39.43708801269531
2015-04-17,39.35235595703125
2015-04-20,39.98787307739258
2015-04-21,39.521827697753906
2015-04-22,39.64186477661133
2015-04-23,40.178524017333984
2015-04-24,40.87052536010742
2015-04-27,40.75047302246094
2015-04-28,41.011749267578125
2015-04-29,40.80697250366211
2015-04-30,40.15734100341797
2015-05-01,40.27030944824219
2015-05-04,40.503334045410156
2015-05-05,39.47240447998047
2015-05-06,39.180110931396484
2015-05-07,39.39397430419922
2015-05-08,39.7789306640625
2015-05-11,39.515167236328125
2015-05-12,39.17298889160156
2015-05-13,38.69535827636719
2015-05-14,39.27991485595703
2015-05-15,39.63636779785156
2015-05-18,39.83596420288086
2015-05-19,39.7789306640625
2015-05-20,39.864479064941406
2015-05-21,39.78606033325195
2015-05-22,39.67201232910156
2015-05-26,39.443878173828125
2015-05-27,39.96429443359375
2015-05-28,39.99280548095703
2015-05-29,40.12825393676758
2015-06-01,39.928627014160156
2015-06-02,39.32981491088867
2015-06-03,38.76664352416992
2015-06-04,38.702484130859375
2015-06-05,38.09653091430664
2015-06-08,38.11078643798828
2015-06-09,38.11078643798828
2015-06-10,38.41733169555664
2015-06-11,38.71672821044922
2015-06-12,38.44584655761719
2015-06-15,38.24623489379883
2015-06-16,38.303260803222656
2015-06-17,38.538509368896484
2015-06-18,39.087440490722656
2015-06-19,38.83079528808594
2015-06-22,38.66683578491211
2015-06-23,38.02524185180664
2015-06-24,37.754337310791016
2015-06-25,37.51197052001953
2015-06-26,37.718692779541016
2015-06-29,37.64027404785156
2015-06-30,37.761474609375
2015-07-01,37.98957824707031
2015-07-02,38.659698486328125
2015-07-06,38.87358093261719
2015-07-07,39.97854232788086
2015-07-08,39.94289016723633
2015-07-09,39.57932662963867
2015-07-10,39.60783767700195
2015-07-13,39.45100784301758
2015-07-14,39.34407043457031
2015-07-15,39.69338607788086
2015-07-16,40.17814254760742
2015-07-17,39.721900939941406
2015-07-20,39.593589782714844
2015-07-21,39.130210876464844
2015-07-22,39.35832977294922
2015-07-23,38.916351318359375
2015-07-24,38.9234733581543
2015-07-27,39.736167907714844
2015-07-28,39.84309387207031
2015-07-29,39.87873840332031
2015-07-30,40.14963912963867
2015-07-31,40.32785415649414
2015-08-03,40.67716979980469
2015-08-04,40.19953536987305
2015-08-05,40.384883880615234
2015-08-06,40.485626220703125
2015-08-07,40.85263442993164
2015-08-10,40.8094596862793
2015-08-11,40.91020584106445
2015-08-12,41.4283332824707
2015-08-13,41.413944244384766
2015-08-14,41.88169479370117
2015-08-17,41.9896354675293
2015-08-18,41.93205261230469
2015-08-19,42.3134651184082
2015-08-20,42.004024505615234
2015-08-21,41.22683334350586
2015-08-24,39.456581115722656
2015-08-25,38.154075622558594
2015-08-26,38.86649703979492
2015-08-27,39.51415252685547
2015-08-28,39.50694274902344
2015-08-31,39.0679931640625
2015-09-01,38.132484436035156
2015-09-02,38.14687728881836
2015-09-03,38.39155197143555
2015-09-04,37.80865478515625
2015-09-08,38.9168586730957
2015-09-09,38.40593719482422
2015-09-10,38.420326232910156
2015-09-11,38.700984954833984
2015-09-14,38.6290168762207
2015-09-15,38.75136184692383
2015-09-16,39.31266403198242
2015-09-17,40.204978942871094
2015-09-18,39.9243278503418
