,EFX
2015-04-13,85.03147888183594
2015-04-14,85.39524841308594
2015-04-15,85.33160400390625
2015-04-16,84.87689971923828
2015-04-17,83.52183532714844
2015-04-20,84.88597106933594
2015-04-21,85.9227294921875
2015-04-22,85.65899658203125
2015-04-23,89.48768615722656
2015-04-24,89.56951141357422
2015-04-27,89.178466796875
2015-04-28,88.86019897460938
2015-04-29,88.58734893798828
2015-04-30,88.15084838867188
2015-05-01,89.36944580078125
2015-05-04,90.7426986694336
2015-05-05,89.60588073730469
2015-05-06,89.61499786376953
2015-05-07,89.0693588256836
2015-05-08,89.93330383300781
2015-05-11,90.39708709716797
2015-05-12,89.47856903076172
2015-05-13,89.323974609375
2015-05-14,90.58808898925781
2015-05-15,89.9424057006836
2015-05-18,91.26107025146484
2015-05-19,91.14282989501953
2015-05-20,90.8509750366211
2015-05-21,91.2522964477539
2015-05-22,91.45294952392578
2015-05-26,90.31285858154297
2015-05-27,91.55326843261719
2015-05-28,91.47116088867188
2015-05-29,91.50765991210938
2015-06-01,91.24317169189453
2015-06-02,89.61056518554688
2015-06-03,90.09395599365234
2015-06-04,88.99947357177734
2015-06-05,89.21836853027344
2015-06-08,88.7350082397461
2015-06-09,89.50110626220703
2015-06-10,90.13043212890625
2015-06-11,90.63208770751953
2015-06-12,89.87504577636719
2015-06-15,88.97211456298828
2015-06-16,88.92652893066406
2015-06-17,89.06334686279297
2015-06-18,90.5682373046875
2015-06-19,90.94217681884766
2015-06-22,91.74479675292969
2015-06-23,91.40733337402344
2015-06-24,90.5682373046875
2015-06-25,90.8692398071289
2015-06-26,91.11549377441406
2015-06-29,88.8718032836914
2015-06-30,88.55255889892578
2015-07-01,89.74736785888672
2015-07-02,89.57408905029297
2015-07-06,89.20013427734375
2015-07-07,89.33695220947266
2015-07-08,87.82292938232422
2015-07-09,87.97797393798828
2015-07-10,89.17277526855469
2015-07-13,90.5682373046875
2015-07-14,89.89328002929688
2015-07-15,89.95712280273438
2015-07-16,91.32524108886719
2015-07-17,89.88418579101562
2015-07-20,90.06660461425781
2015-07-21,89.46464538574219
2015-07-22,90.14867401123047
2015-07-23,91.32524108886719
2015-07-24,91.24317169189453
2015-07-27,89.84771728515625
2015-07-28,91.37085723876953
2015-07-29,93.22232818603516
2015-07-30,93.17675018310547
2015-07-31,93.14937591552734
2015-08-03,93.03081512451172
2015-08-04,93.59632873535156
2015-08-05,94.41716003417969
2015-08-06,93.31356811523438
2015-08-07,94.02494812011719
2015-08-10,95.43867492675781
2015-08-11,94.4262924194336
2015-08-12,93.64189147949219
2015-08-13,94.72724914550781
2015-08-14,95.29275512695312
2015-08-17,96.19570922851562
2015-08-18,95.95854949951172
2015-08-19,95.78479766845703
2015-08-20,93.12333679199219
2015-08-21,90.87345886230469
2015-08-24,85.8157958984375
2015-08-25,84.78229522705078
2015-08-26,88.13883209228516
2015-08-27,90.40701293945312
2015-08-28,90.04115295410156
2015-08-31,89.53812408447266
2015-09-01,87.10535430908203
2015-09-02,89.2454833984375
2015-09-03,89.91313171386719
2015-09-04,88.72416687011719
2015-09-08,90.94660186767578
2015-09-09,90.08688354492188
2015-09-10,89.50157165527344
2015-09-11,89.62960815429688
2015-09-14,89.47412872314453
2015-09-15,90.93746948242188
2015-09-16,90.74540710449219
2015-09-17,89.95886993408203
2015-09-18,88.7516098022461
2015-09-21,89.73936462402344
2015-09-22,89.3826675415039
2015-09-23,89.76679229736328
2015-09-24,89.07173919677734
2015-09-25,89.12655639648438
2015-09-28,87.1876449584961
2015-09-29,87.61750793457031
2015-09-30,88.879638671875
2015-10-01,89.97713470458984
2015-10-02,90.83686065673828
2015-10-05,92.32764434814453
2015-10-06,92.31851959228516
2015-10-07,93.95561981201172
2015-10-08,95.75733947753906
2015-10-09,96.47071075439453
2015-10-12,96.7450942993164
2015-10-13,95.19032287597656
2015-10-14,95.28175354003906
2015-10-15,96.79083251953125
2015-10-16,97.27557373046875
2015-10-19,97.73284912109375
2015-10-20,98.47366333007812
2015-10-21,96.85486602783203
2015-10-22,94.46776580810547
2015-10-23,96.9737548828125
2015-10-26,97.5499496459961
2015-10-27,97.78771209716797
2015-10-28,97.72370147705078
2015-10-29,97.5499496459961
2015-10-30,97.4676284790039
2015-11-02,98.47366333007812
2015-11-03,97.60482788085938
2015-11-04,97.26643371582031
2015-11-05,97.02862548828125
2015-11-06,97.00116729736328
2015-11-09,95.94940948486328
2015-11-10,96.43413543701172
2015-11-11,97.60482788085938
2015-11-12,96.90056610107422
2015-11-13,95.72990417480469
2015-11-16,97.8151626586914
2015-11-17,98.34564971923828
2015-11-18,101.11681365966797
2015-11-19,100.75919342041016
2015-11-20,101.07099151611328
2015-11-23,101.82291412353516
2015-11-24,100.91510009765625
2015-11-25,101.76789093017578
2015-11-27,102.99664306640625
2015-11-30,102.24476623535156
2015-12-01,103.18004608154297
2015-12-02,102.66654968261719
2015-12-03,100.273193359375
2015-12-04,102.49231719970703
2015-12-07,102.1805191040039
2015-12-08,102.66654968261719
2015-12-09,100.78672790527344
2015-12-10,101.75872039794922
2015-12-11,98.83350372314453
2015-12-14,99.40203857421875
2015-12-15,100.1723403930664
2015-12-16,103.57437133789062
2015-12-17,103.8036117553711
2015-12-18,100.52995300292969
2015-12-21,101.77705383300781
2015-12-22,102.37310791015625
2015-12-23,103.51936340332031
2015-12-24,103.39096069335938
2015-12-28,103.68439483642578
2015-12-29,104.17958068847656
2015-12-30,103.4093017578125
2015-12-31,102.1255111694336
2016-01-04,100.3648910522461
2016-01-05,100.97010803222656
2016-01-06,100.16317749023438
2016-01-07,96.5501937866211
2016-01-08,93.75337219238281
2016-01-11,93.3774185180664
2016-01-12,93.9184341430664
2016-01-13,92.65296936035156
2016-01-14,94.87210083007812
2016-01-15,94.32190704345703
2016-01-19,95.23890686035156
2016-01-20,93.2398452758789
2016-01-21,94.10182189941406
2016-01-22,96.1375503540039
2016-01-25,95.49563598632812
2016-01-26,96.14673614501953
2016-01-27,94.43196868896484
2016-01-28,93.32240295410156
2016-01-29,97.01788330078125
2016-02-01,98.04490661621094
2016-02-02,95.13803100585938
2016-02-03,94.60619354248047
2016-02-04,95.06468963623047
2016-02-05,91.58927154541016
2016-02-08,86.10565948486328
2016-02-09,85.48211669921875
2016-02-10,86.67417907714844
2016-02-11,85.6929931640625
2016-02-12,89.37931823730469
2016-02-16,90.9382095336914
2016-02-17,93.34075927734375
2016-02-18,92.51543426513672
2016-02-19,92.60713958740234
2016-02-22,94.78041076660156
2016-02-23,94.57867431640625
2016-02-24,95.77074432373047
2016-02-25,97.68726348876953
2016-02-26,97.54056549072266
2016-02-29,96.1742172241211
2016-03-01,97.95882415771484
2016-03-02,98.4279556274414
2016-03-03,98.54752349853516
2016-03-04,99.03509521484375
2016-03-07,97.58168029785156
2016-03-08,97.5080795288086
2016-03-09,98.20718383789062
2016-03-10,98.22560119628906
2016-03-11,99.7618179321289
2016-03-14,100.92086791992188
2016-03-15,100.7276840209961
2016-03-16,101.30720520019531
2016-03-17,102.39268493652344
2016-03-18,103.49652862548828
2016-03-21,103.22981262207031
2016-03-22,103.49652862548828
2016-03-23,102.60426330566406
2016-03-24,102.31909942626953
2016-03-28,102.98138427734375
2016-03-29,103.8093032836914
2016-03-30,104.77519989013672
2016-03-31,105.13392639160156
2016-04-01,107.24967956542969
2016-04-04,106.17341613769531
2016-04-05,105.39151000976562
2016-04-06,106.20100402832031
2016-04-07,104.664794921875
2016-04-08,105.80545806884766
2016-04-11,104.5820083618164
2016-04-12,104.38885498046875
2016-04-13,105.74103546142578
2016-04-14,106.67935943603516
2016-04-15,106.8725357055664
2016-04-18,107.3968734741211
2016-04-19,107.0841064453125
2016-04-20,107.93040466308594
2016-04-21,106.62419128417969
2016-04-22,106.44017791748047
2016-04-25,106.99211120605469
2016-04-26,107.79244232177734
2016-04-27,109.10784912109375
2016-04-28,110.68085479736328
2016-04-29,110.61648559570312
2016-05-02,111.50875854492188
2016-05-03,110.46929931640625
2016-05-04,109.74256896972656
2016-05-05,110.42328643798828
2016-05-06,110.31288146972656
2016-05-09,111.27881622314453
2016-05-10,114.60877227783203
2016-05-11,112.39183044433594
2016-05-12,112.82420349121094
2016-05-13,112.76901245117188
2016-05-16,113.7808837890625
2016-05-17,113.09097290039062
2016-05-18,112.60344696044922
2016-05-19,112.73219299316406
2016-05-20,113.03577423095703
2016-05-23,112.88817596435547
2016-05-24,115.44314575195312
2016-05-25,115.19410705566406
2016-05-26,115.36016082763672
2016-05-27,116.48541259765625
2016-05-31,115.96891784667969
2016-06-01,115.74752807617188
2016-06-02,116.50386047363281
2016-06-03,115.48005676269531
2016-06-06,116.0519027709961
2016-06-07,115.45237731933594
2016-06-08,116.1810073852539
2016-06-09,116.16259002685547
2016-06-10,114.28096771240234
2016-06-13,113.81055450439453
2016-06-14,112.86973571777344
2016-06-15,112.13188171386719
2016-06-16,112.85128784179688
2016-06-17,113.12799835205078
2016-06-20,114.54845428466797
2016-06-21,115.25867462158203
2016-06-22,115.43392944335938
2016-06-23,117.1033935546875
2016-06-24,112.61146545410156
2016-06-27,109.42005920410156
2016-06-28,112.51924133300781
2016-06-29,115.94123077392578
2016-06-30,118.43160247802734
2016-07-01,118.49620056152344
2016-07-05,118.89277648925781
2016-07-06,119.94426727294922
2016-07-07,120.28557586669922
2016-07-08,121.97350311279297
2016-07-11,122.16718292236328
2016-07-12,123.01573181152344
2016-07-13,123.06187438964844
2016-07-14,123.2463607788086
2016-07-15,123.6429443359375
2016-07-18,123.53227996826172
2016-07-19,124.09490203857422
2016-07-20,125.15564727783203
2016-07-21,124.3624267578125
2016-07-22,125.23865509033203
2016-07-25,125.83822631835938
2016-07-26,125.47846221923828
2016-07-27,124.86970520019531
2016-07-28,123.12646484375
2016-07-29,122.1764144897461
2016-08-01,121.69676208496094
2016-08-02,120.6637191772461
2016-08-03,120.2486801147461
2016-08-04,121.08802795410156
2016-08-05,122.52691650390625
2016-08-08,121.16180419921875
2016-08-09,121.95506286621094
2016-08-10,122.11183166503906
2016-08-11,122.38858032226562
2016-08-12,122.08417510986328
2016-08-15,121.34626770019531
2016-08-16,120.19329071044922
2016-08-17,121.1180419921875
2016-08-18,121.51564025878906
2016-08-19,121.52489471435547
2016-08-22,121.66363525390625
2016-08-23,121.40470886230469
2016-08-24,120.60017395019531
2016-08-25,120.66492462158203
2016-08-26,121.57111358642578
2016-08-29,121.9594955444336
2016-08-30,122.1537094116211
2016-08-31,121.96875762939453
2016-09-01,123.06915283203125
2016-09-02,124.05857849121094
2016-09-06,124.92781829833984
2016-09-07,125.01103210449219
2016-09-08,124.53941345214844
2016-09-09,121.2197265625
2016-09-12,123.05989837646484
2016-09-13,121.5618667602539
2016-09-14,121.96875762939453
2016-09-15,124.23428344726562
2016-09-16,122.25543975830078
2016-09-19,121.64512634277344
2016-09-20,121.9224853515625
2016-09-21,123.09691619873047
2016-09-22,123.59626007080078
2016-09-23,122.18145751953125
2016-09-26,121.42318725585938
2016-09-27,122.66229248046875
2016-09-28,124.29900360107422
2016-09-29,123.29110717773438
2016-09-30,124.44694519042969
2016-10-03,123.8829116821289
2016-10-04,123.235595703125
2016-10-05,122.10746765136719
2016-10-06,122.25543975830078
2016-10-07,120.34126281738281
2016-10-10,121.23824310302734
2016-10-11,118.96347045898438
2016-10-12,120.23958587646484
2016-10-13,119.27786254882812
2016-10-14,120.5354995727539
2016-10-17,119.77720642089844
2016-10-18,120.47073364257812
2016-10-19,120.40602111816406
2016-10-20,119.77720642089844
2016-10-21,119.9898910522461
2016-10-24,121.31221008300781
2016-10-25,120.60942077636719
2016-10-26,119.0189437866211
2016-10-27,113.89607238769531
2016-10-28,112.81417846679688
2016-10-31,114.63583374023438
2016-11-01,114.33065032958984
2016-11-02,113.21180725097656
2016-11-03,113.71114349365234
2016-11-04,114.30293273925781
2016-11-07,116.5962142944336
2016-11-08,117.50244903564453
2016-11-09,113.30425262451172
2016-11-10,107.47859954833984
2016-11-11,105.44425964355469
2016-11-14,106.4706802368164
2016-11-15,109.25406646728516
2016-11-16,110.50240325927734
2016-11-17,112.63847351074219
