,ETN
2015-01-23,52.220314025878906
2015-01-26,52.072242736816406
2015-01-27,50.66950225830078
2015-01-28,49.570716857910156
2015-01-29,50.02271270751953
2015-01-30,49.16548156738281
2015-02-02,50.18636703491211
2015-02-03,54.38672637939453
2015-02-04,53.365867614746094
2015-02-05,53.94255447387695
2015-02-06,54.58934783935547
2015-02-09,54.65948486328125
2015-02-10,55.12705612182617
2015-02-11,54.80755615234375
2015-02-12,55.836219787597656
2015-02-13,56.53759765625
2015-02-17,56.21028518676758
2015-02-18,56.3349609375
2015-02-19,56.20249557495117
2015-02-20,56.50641632080078
2015-02-23,55.82842254638672
2015-02-24,55.89078140258789
2015-02-25,55.758296966552734
2015-02-26,55.9453125
2015-02-27,55.33747482299805
2015-03-02,55.32967758178711
2015-03-03,54.89328384399414
2015-03-04,54.27763366699219
2015-03-05,54.474002838134766
2015-03-06,53.547119140625
2015-03-09,53.80634307861328
2015-03-10,52.75377655029297
2015-03-11,52.29033660888672
2015-03-12,52.82447052001953
2015-03-13,52.3453254699707
2015-03-16,53.24864196777344
2015-03-17,53.162235260009766
2015-03-18,53.822044372558594
2015-03-19,53.083675384521484
2015-03-20,53.790645599365234
2015-03-23,53.460723876953125
2015-03-24,53.31147766113281
2015-03-25,52.47885513305664
2015-03-26,52.36887741088867
2015-03-27,52.392452239990234
2015-03-30,53.27220153808594
2015-03-31,53.36647415161133
2015-04-01,53.083675384521484
2015-04-02,53.162235260009766
2015-04-06,54.15196990966797
2015-04-07,53.85346984863281
2015-04-08,53.53142547607422
2015-04-09,53.84561538696289
2015-04-10,53.95558166503906
2015-04-13,53.680660247802734
2015-04-14,53.932029724121094
2015-04-15,54.78035354614258
2015-04-16,54.53685760498047
2015-04-17,54.28548049926758
2015-04-20,54.83533477783203
2015-04-21,54.474002838134766
2015-04-22,54.41901779174805
2015-04-23,54.27763366699219
2015-04-24,53.869178771972656
2015-04-27,54.49756622314453
2015-04-28,53.89273452758789
2015-04-29,54.62324905395508
2015-04-30,54.41739273071289
2015-05-01,55.834632873535156
2015-05-04,56.05632781982422
2015-05-05,56.539306640625
2015-05-06,56.65804672241211
2015-05-07,56.41262435913086
2015-05-08,57.08562088012695
2015-05-11,57.22022247314453
2015-05-12,56.95894241333008
2015-05-13,57.64775085449219
2015-05-14,58.19408416748047
2015-05-15,58.05155563354492
2015-05-18,58.162418365478516
2015-05-19,57.639835357666016
2015-05-20,57.61609649658203
2015-05-21,58.11490249633789
2015-05-22,57.86946105957031
2015-05-26,57.01435852050781
2015-05-27,57.7823600769043
2015-05-28,57.62400436401367
2015-05-29,56.68180465698242
2015-06-01,56.67389678955078
2015-06-02,57.283565521240234
2015-06-03,57.69526290893555
2015-06-04,57.038116455078125
2015-06-05,56.80849075317383
2015-06-08,56.737247467041016
2015-06-09,56.6026496887207
2015-06-10,57.43397521972656
2015-06-11,57.45774459838867
2015-06-12,56.91144943237305
2015-06-15,56.127593994140625
2015-06-16,55.77130126953125
2015-06-17,55.72379684448242
2015-06-18,56.254276275634766
2015-06-19,55.58127975463867
2015-06-22,55.58127975463867
2015-06-23,55.660457611083984
2015-06-24,55.09830093383789
2015-06-25,54.2669677734375
2015-06-26,54.06110763549805
2015-06-29,52.99224090576172
2015-06-30,53.435630798339844
2015-07-01,53.55438232421875
2015-07-02,53.372291564941406
2015-07-06,52.841793060302734
2015-07-07,52.97640609741211
2015-07-08,51.788761138916016
2015-07-09,51.77293395996094
2015-07-10,52.07379150390625
2015-07-13,52.58052444458008
2015-07-14,52.59634780883789
2015-07-15,52.05002975463867
2015-07-16,52.240081787109375
2015-07-17,51.551231384277344
2015-07-20,51.66209030151367
2015-07-21,50.68031692504883
2015-07-22,50.26067352294922
2015-07-23,49.87270736694336
2015-07-24,48.4158935546875
2015-07-27,47.9566764831543
2015-07-28,48.68508529663086
2015-07-29,48.93052291870117
2015-07-30,48.79472732543945
2015-07-31,48.395294189453125
2015-08-03,48.1396484375
2015-08-04,47.5964241027832
2015-08-05,47.62837600708008
2015-08-06,47.91597366333008
2015-08-07,47.8121223449707
2015-08-10,49.04237365722656
2015-08-11,48.01982879638672
2015-08-12,48.17161560058594
2015-08-13,47.88401794433594
2015-08-14,47.89997863769531
2015-08-17,48.19556427001953
2015-08-18,47.788143157958984
2015-08-19,46.853477478027344
2015-08-20,46.43008041381836
2015-08-21,45.2877082824707
2015-08-24,43.39439010620117
2015-08-25,42.108211517333984
2015-08-26,43.59410095214844
2015-08-27,45.23976135253906
2015-08-28,45.57529067993164
2015-08-31,45.58327865600586
2015-09-01,43.85773849487305
2015-09-02,44.39297103881836
2015-09-03,44.16928482055664
2015-09-04,43.97755432128906
2015-09-08,45.279720306396484
2015-09-09,44.728492736816406
2015-09-10,44.62464141845703
2015-09-11,44.512794494628906
2015-09-14,43.68198013305664
2015-09-15,44.528785705566406
2015-09-16,45.16787338256836
2015-09-17,43.97755432128906
2015-09-18,42.28396987915039
2015-09-21,42.54759979248047
2015-09-22,42.33988952636719
2015-09-23,41.82861328125
2015-09-24,41.69279861450195
2015-09-25,41.47710418701172
2015-09-28,39.98322296142578
2015-09-29,40.470550537109375
2015-09-30,40.9818115234375
2015-10-01,40.4066276550293
2015-10-02,41.06170654296875
2015-10-05,42.14814758300781
2015-10-06,42.004364013671875
2015-10-07,43.22662353515625
2015-10-08,44.17728042602539
2015-10-09,43.793819427490234
2015-10-12,43.250587463378906
2015-10-13,42.73931884765625
2015-10-14,42.140174865722656
2015-10-15,41.62089920043945
2015-10-16,40.86198425292969
2015-10-19,40.957847595214844
2015-10-20,41.83658981323242
2015-10-21,41.9564208984375
2015-10-22,43.418357849121094
2015-10-23,43.38638687133789
2015-10-26,42.963008880615234
2015-10-27,42.140174865722656
2015-10-28,43.202659606933594
2015-10-29,43.38638687133789
2015-10-30,44.664581298828125
2015-11-02,45.31166458129883
2015-11-03,45.327640533447266
2015-11-04,45.327640533447266
2015-11-05,46.06978988647461
2015-11-06,46.158531188964844
2015-11-09,45.46478271484375
2015-11-10,45.35990905761719
2015-11-11,44.78716278076172
2015-11-12,43.71427536010742
2015-11-13,43.64973831176758
2015-11-16,44.69842529296875
2015-11-17,44.722625732421875
2015-11-18,45.88425827026367
2015-11-19,45.79550552368164
2015-11-20,46.456993103027344
2015-11-23,46.158531188964844
2015-11-24,46.53767013549805
2015-11-25,46.74741744995117
2015-11-27,46.868408203125
2015-11-30,46.91681671142578
2015-12-01,47.1507682800293
2015-12-02,46.08592987060547
2015-12-03,44.867828369140625
2015-12-04,45.2147102355957
2015-12-07,44.13375473022461
2015-12-08,42.75430679321289
2015-12-09,42.48810958862305
2015-12-10,42.06056594848633
2015-12-11,41.03607940673828
2015-12-14,40.64081573486328
2015-12-15,40.80213928222656
2015-12-16,41.93956756591797
2015-12-17,40.43913269042969
2015-12-18,40.12452697753906
2015-12-21,40.907005310058594
2015-12-22,41.79437255859375
2015-12-23,42.98019790649414
2015-12-24,42.95598602294922
2015-12-28,42.42357635498047
2015-12-29,42.81884002685547
2015-12-30,42.42357635498047
2015-12-31,41.97990417480469
2016-01-04,42.12510681152344
2016-01-05,41.82663345336914
2016-01-06,41.0764045715332
2016-01-07,40.1164665222168
2016-01-08,39.664710998535156
2016-01-11,39.648590087890625
2016-01-12,40.29392623901367
2016-01-13,39.06776809692383
2016-01-14,38.979026794433594
2016-01-15,38.60795593261719
2016-01-19,38.79349899291992
2016-01-20,38.32561492919922
2016-01-21,38.543418884277344
2016-01-22,39.13229751586914
2016-01-25,38.13200759887695
2016-01-26,39.54372024536133
2016-01-27,39.88251495361328
2016-01-28,40.487525939941406
2016-01-29,40.745670318603516
2016-02-01,40.51173782348633
2016-02-02,39.527584075927734
2016-02-03,42.334835052490234
2016-02-04,43.85140609741211
2016-02-05,44.093414306640625
2016-02-08,44.45642852783203
2016-02-09,43.948204040527344
2016-02-10,43.31898880004883
2016-02-11,42.834983825683594
2016-02-12,43.72234344482422
2016-02-16,44.22248840332031
2016-02-17,45.182437896728516
2016-02-18,45.3357048034668
2016-02-19,45.182437896728516
2016-02-22,46.52960205078125
2016-02-23,45.6180419921875
2016-02-24,45.819725036621094
2016-02-25,46.2069206237793
2016-02-26,46.198856353759766
2016-02-29,45.74712371826172
2016-03-01,46.836151123046875
2016-03-02,46.74741744995117
2016-03-03,47.11403274536133
2016-03-04,47.211795806884766
2016-03-07,48.083518981933594
2016-03-08,47.14662170410156
2016-03-09,47.70875549316406
2016-03-10,48.4012451171875
2016-03-11,48.987831115722656
2016-03-14,49.28927230834961
2016-03-15,49.248531341552734
2016-03-16,49.51737976074219
2016-03-17,51.41563415527344
2016-03-18,51.70893859863281
2016-03-21,51.880008697509766
2016-03-22,51.66818618774414
2016-03-23,50.902374267578125
2016-03-24,50.81275177001953
2016-03-28,50.894229888916016
2016-03-29,50.81275177001953
2016-03-30,51.12234115600586
2016-03-31,50.967552185058594
2016-04-01,51.86372756958008
2016-04-04,51.040870666503906
2016-04-05,49.199649810791016
2016-04-06,48.51530456542969
2016-04-07,48.45827865600586
2016-04-08,48.8086051940918
2016-04-11,49.387020111083984
2016-04-12,50.13655471801758
2016-04-13,51.35860061645508
2016-04-14,50.98384094238281
2016-04-15,51.18752670288086
2016-04-18,51.065303802490234
2016-04-19,51.138641357421875
2016-04-20,50.64167785644531
2016-04-21,50.633522033691406
2016-04-22,51.317867279052734
2016-04-25,50.72313690185547
2016-04-26,51.529685974121094
2016-04-27,52.00221633911133
2016-04-28,51.480796813964844
2016-04-29,51.545989990234375
2016-05-02,51.70077133178711
2016-05-03,51.562278747558594
2016-05-04,50.123600006103516
2016-05-05,50.13182067871094
2016-05-06,50.394893646240234
2016-05-09,49.86874771118164
2016-05-10,51.05257034301758
2016-05-11,50.97036361694336
2016-05-12,51.02791213989258
2016-05-13,50.04137420654297
2016-05-16,50.92925262451172
2016-05-17,50.41132736206055
2016-05-18,49.408363342285156
2016-05-19,48.9479866027832
2016-05-20,49.16173553466797
2016-05-23,49.36725997924805
2016-05-24,49.655006408691406
2016-05-25,50.649749755859375
2016-05-26,50.57576370239258
2016-05-27,50.66618728637695
2016-05-31,50.66618728637695
2016-06-01,50.682621002197266
2016-06-02,50.76484298706055
2016-06-03,50.51820755004883
2016-06-06,51.52116012573242
2016-06-07,51.406070709228516
2016-06-08,51.907569885253906
2016-06-09,51.60338592529297
2016-06-10,50.657958984375
2016-06-13,49.84408950805664
2016-06-14,49.68788146972656
2016-06-15,49.860530853271484
2016-06-16,49.97562026977539
2016-06-17,50.657958984375
2016-06-20,51.20878219604492
2016-06-21,50.847049713134766
2016-06-22,50.77306365966797
2016-06-23,51.64448547363281
2016-06-24,47.70661926269531
2016-06-27,45.68423843383789
2016-06-28,46.744754791259766
2016-06-29,47.755943298339844
2016-06-30,49.10419845581055
2016-07-01,49.548126220703125
2016-07-05,48.27386474609375
2016-07-06,48.87399673461914
2016-07-07,49.416595458984375
2016-07-08,50.90459060668945
2016-07-11,51.29920959472656
2016-07-12,52.581687927246094
2016-07-13,52.507694244384766
2016-07-14,52.450157165527344
2016-07-15,52.47481918334961
2016-07-18,52.195289611816406
2016-07-19,51.83356857299805
2016-07-20,52.203521728515625
2016-07-21,51.965110778808594
2016-07-22,52.1048698425293
2016-07-25,52.178855895996094
2016-07-26,53.08317184448242
2016-07-27,52.951629638671875
2016-07-28,52.622779846191406
2016-07-29,52.1295280456543
2016-08-01,52.565242767333984
2016-08-02,52.622779846191406
2016-08-03,53.286380767822266
2016-08-04,53.50205993652344
2016-08-05,54.2983512878418
2016-08-08,54.60527801513672
2016-08-09,54.61355209350586
2016-08-10,55.33521270751953
2016-08-11,55.84950256347656
2016-08-12,55.749969482421875
2016-08-15,56.09834671020508
2016-08-16,55.79973602294922
2016-08-17,56.09005355834961
2016-08-18,56.17300033569336
2016-08-19,56.123233795166016
2016-08-22,56.15641403198242
