,NI
2014-06-17,10.594681739807129
2014-06-18,10.786236763000488
2014-06-19,10.932719230651855
2014-06-20,10.851025581359863
2014-06-23,10.86229419708252
2014-06-24,10.865110397338867
2014-06-25,11.113004684448242
2014-06-26,11.09610366821289
2014-06-27,11.051034927368164
2014-06-30,11.082018852233887
2014-07-01,11.031312942504883
2014-07-02,10.87356185913086
2014-07-03,10.755249977111816
2014-07-07,10.774967193603516
2014-07-08,10.780603408813477
2014-07-09,10.848209381103516
2014-07-10,10.966525077819824
2014-07-11,11.011592864990234
2014-07-14,10.921451568603516
2014-07-15,10.91300106048584
2014-07-16,10.904548645019531
2014-07-17,10.828492164611816
2014-07-18,11.0482177734375
2014-07-21,11.0482177734375
2014-07-22,11.113004684448242
2014-07-23,11.107372283935547
2014-07-24,11.149629592895508
2014-07-25,11.073570251464844
2014-07-28,11.09610366821289
2014-07-29,11.016703605651855
2014-07-30,10.920292854309082
2014-07-31,10.684927940368652
2014-08-01,10.560158729553223
2014-08-04,10.599857330322266
2014-08-05,10.404194831848145
2014-08-06,10.358821868896484
2014-08-07,10.375837326049805
2014-08-08,10.582843780517578
2014-08-11,10.616869926452637
2014-08-12,10.66507625579834
2014-08-13,10.764326095581055
2014-08-14,10.900445938110352
2014-08-15,10.968498229980469
2014-08-18,10.920292854309082
2014-08-19,11.047898292541504
2014-08-20,11.0365571975708
2014-08-21,10.9996919631958
2014-08-22,10.959988594055176
2014-08-25,10.9996919631958
2014-08-26,10.931632995605469
2014-08-27,11.081926345825195
2014-08-28,11.203861236572266
2014-08-29,11.249231338500977
2014-09-02,11.252070426940918
2014-09-03,11.28609561920166
2014-09-04,11.297438621520996
2014-09-05,11.4562406539917
2014-09-08,11.453402519226074
2014-09-09,11.391016960144043
2014-09-10,11.331465721130371
2014-09-11,11.345646858215332
2014-09-12,11.067747116088867
2014-09-15,11.039390563964844
2014-09-16,11.192517280578613
2014-09-17,11.16415786743164
2014-09-18,11.12446117401123
2014-09-19,11.274754524230957
2014-09-22,11.13296890258789
2014-09-23,11.152819633483887
2014-09-24,11.08759880065918
2014-09-25,10.959988594055176
2014-09-26,10.940141677856445
2014-09-29,11.581008911132812
2014-09-30,11.620709419250488
2014-10-01,11.58668041229248
2014-10-02,11.563997268676758
2014-10-03,11.691603660583496
2014-10-06,11.779505729675293
2014-10-07,11.751151084899902
2014-10-08,11.955326080322266
2014-10-09,11.512953758239746
2014-10-10,11.50161075592041
2014-10-13,11.303112030029297
2014-10-14,11.090432167053223
2014-10-15,10.94297981262207
2014-10-16,11.181175231933594
2014-10-17,11.257741928100586
2014-10-20,11.552652359008789
2014-10-21,11.629217147827148
2014-10-22,11.558323860168457
2014-10-23,11.70578384399414
2014-10-24,11.841893196105957
2014-10-27,11.790854454040527
2014-10-28,11.918460845947266
2014-10-29,11.87566089630127
2014-10-30,12.089659690856934
2014-10-31,12.001205444335938
2014-11-03,12.163846969604492
2014-11-04,11.864242553710938
2014-11-05,12.175260543823242
2014-11-06,12.061123847961426
2014-11-07,12.092512130737305
2014-11-10,12.115344047546387
2014-11-11,12.129605293273926
2014-11-12,11.8613920211792
2014-11-13,11.767231941223145
2014-11-14,11.638832092285156
2014-11-17,11.73013687133789
2014-11-18,11.718725204467773
2014-11-19,11.68163013458252
2014-11-20,11.772939682006836
2014-11-21,11.812885284423828
2014-11-24,11.804323196411133
2014-11-25,11.89848518371582
2014-11-26,11.932727813720703
2014-11-28,11.938432693481445
2014-12-01,11.844273567199707
2014-12-02,11.944136619567871
2014-12-03,11.989795684814453
2014-12-04,12.083951950073242
2014-12-05,11.929874420166016
2014-12-08,11.841416358947754
2014-12-09,11.95269775390625
2014-12-10,11.630269050598145
2014-12-11,11.638832092285156
2014-12-12,11.404854774475098
2014-12-15,11.20797348022461
2014-12-16,11.156615257263184
2014-12-17,11.499016761779785
2014-12-18,11.8613920211792
2014-12-19,11.9070463180542
2014-12-22,11.992648124694824
2014-12-23,12.012618064880371
2014-12-24,12.292248725891113
2014-12-26,12.577585220336914
2014-12-29,12.643210411071777
2014-12-30,12.386412620544434
2014-12-31,12.103926658630371
2015-01-02,12.1124849319458
2015-01-05,11.969819068908691
2015-01-06,11.830005645751953
2015-01-07,12.029739379882812
2015-01-08,12.249445915222168
2015-01-09,12.129605293273926
2015-01-12,12.072539329528809
2015-01-13,12.069685935974121
2015-01-14,12.320780754089355
2015-01-15,12.432064056396484
2015-01-16,12.557610511779785
2015-01-20,12.611824989318848
2015-01-21,12.72310733795166
2015-01-22,12.64035701751709
2015-01-23,12.617530822753906
2015-01-26,12.517662048339844
2015-01-27,12.540489196777344
2015-01-28,12.295099258422852
2015-01-29,12.463447570800781
2015-01-30,12.343605995178223
2015-02-02,12.529075622558594
2015-02-03,12.834383010864258
2015-02-04,12.711691856384277
2015-02-05,12.915470123291016
2015-02-06,12.381629943847656
2015-02-09,12.364410400390625
2015-02-10,12.878153800964355
2015-02-11,12.413202285766602
2015-02-12,12.447640419006348
2015-02-13,12.203683853149414
2015-02-17,12.215164184570312
2015-02-18,12.602627754211426
2015-02-19,12.476340293884277
2015-02-20,12.519392013549805
2015-02-23,12.542356491088867
2015-02-24,12.582538604736328
2015-02-25,12.361536026000977
2015-02-26,12.209423065185547
2015-02-27,12.315618515014648
2015-03-02,12.152021408081055
2015-03-03,12.200814247131348
2015-03-04,12.18359088897705
2015-03-05,12.312749862670898
2015-03-06,11.936763763427734
2015-03-09,11.951114654541016
2015-03-10,11.931025505065918
2015-03-11,11.75594711303711
2015-03-12,12.071660995483398
2015-03-13,11.83056926727295
2015-03-16,12.00851821899414
2015-03-17,12.031479835510254
2015-03-18,12.562444686889648
2015-03-19,12.398846626281738
2015-03-20,12.622719764709473
2015-03-23,12.548089981079102
2015-03-24,12.367278099060059
2015-03-25,12.367278099060059
2015-03-26,12.284049987792969
2015-03-27,12.605497360229492
2015-03-30,12.680119514465332
2015-03-31,12.6743803024292
2015-04-01,12.700211524963379
2015-04-02,12.6743803024292
2015-04-06,12.820755958557129
2015-04-07,12.685860633850098
2015-04-08,12.637065887451172
2015-04-09,12.52226448059082
2015-04-10,12.594016075134277
2015-04-13,12.40458869934082
2015-04-14,12.424681663513184
2015-04-15,12.559576988220215
2015-04-16,12.436159133911133
2015-04-17,12.384503364562988
2015-04-20,12.487821578979492
2015-04-21,12.536614418029785
2015-04-22,12.682990074157715
2015-04-23,12.797795295715332
2015-04-24,12.878153800964355
2015-04-27,12.74325942993164
2015-04-28,12.78945255279541
2015-04-29,12.702844619750977
2015-04-30,12.535399436950684
2015-05-01,12.662424087524414
2015-05-04,12.743261337280273
2015-05-05,12.448787689208984
2015-05-06,12.373723030090332
2015-05-07,12.422805786132812
2015-05-08,12.723052024841309
2015-05-11,12.812551498413086
2015-05-12,12.83564567565918
2015-05-13,12.68552303314209
2015-05-14,12.74903678894043
2015-05-15,13.130123138427734
2015-05-18,13.447690963745117
2015-05-19,13.54874324798584
2015-05-20,13.629571914672852
2015-05-21,13.594930648803711
2015-05-22,13.661334991455078
2015-05-26,13.580498695373535
2015-05-27,13.525642395019531
2015-05-28,13.67287540435791
2015-05-29,13.620912551879883
