,DHI
2017-08-31,33.49113464355469
2017-09-01,33.574520111083984
2017-09-05,33.08349609375
2017-09-06,33.4448127746582
2017-09-07,33.32436752319336
2017-09-08,33.58377456665039
2017-09-11,34.21376037597656
2017-09-12,34.96418762207031
2017-09-13,34.42683410644531
2017-09-14,34.5843391418457
2017-09-15,34.43611145019531
2017-09-18,34.732566833496094
2017-09-19,34.80669021606445
2017-09-20,34.32494354248047
2017-09-21,34.14891052246094
2017-09-22,34.18596649169922
2017-09-25,34.352718353271484
2017-09-26,34.68625259399414
2017-09-27,35.344032287597656
2017-09-28,36.11297607421875
2017-09-29,36.993106842041016
2017-10-02,37.039424896240234
2017-10-03,37.30809783935547
2017-10-04,37.83616638183594
2017-10-05,37.63235855102539
2017-10-06,38.05852508544922
2017-10-09,38.19748306274414
2017-10-10,38.24380874633789
2017-10-11,38.429107666015625
2017-10-12,38.24380874633789
2017-10-13,38.29940414428711
2017-10-16,38.32719039916992
2017-10-17,38.43838119506836
2017-10-18,38.45690155029297
2017-10-19,39.4018669128418
2017-10-20,39.531578063964844
2017-10-23,39.71687316894531
2017-10-24,40.13376998901367
2017-10-25,40.078189849853516
2017-10-26,40.763763427734375
2017-10-27,41.04170227050781
2017-10-30,41.05095291137695
2017-10-31,40.958309173583984
2017-11-01,41.44007873535156
2017-11-02,41.347408294677734
2017-11-03,41.06022262573242
2017-11-06,41.541969299316406
2017-11-07,41.643890380859375
2017-11-08,42.07004928588867
2017-11-09,42.60739517211914
2017-11-10,42.61665344238281
2017-11-13,43.6264762878418
2017-11-14,44.13602828979492
2017-11-15,44.03412628173828
2017-11-16,44.02485275268555
2017-11-17,44.58998107910156
2017-11-20,44.65483856201172
2017-11-21,45.720252990722656
2017-11-22,45.93334197998047
2017-11-24,46.322452545166016
2017-11-27,45.83143615722656
2017-11-28,46.42435073852539
2017-11-29,46.93390655517578
2017-11-30,47.36577606201172
2017-12-01,46.83639144897461
2017-12-04,46.9756965637207
2017-12-05,46.65993118286133
2017-12-06,46.167694091796875
2017-12-07,46.58563232421875
2017-12-08,47.16145324707031
2017-12-11,46.873538970947266
2017-12-12,46.437034606933594
2017-12-13,46.26057052612305
2017-12-14,46.75278854370117
2017-12-15,46.9756965637207
2017-12-18,47.7837028503418
2017-12-19,47.18001937866211
2017-12-20,47.16145324707031
2017-12-21,47.300750732421875
2017-12-22,47.2078857421875
2017-12-26,47.33790588378906
2017-12-27,47.38433837890625
2017-12-28,47.6815185546875
2017-12-29,47.4307746887207
2018-01-02,47.4214973449707
2018-01-03,49.09322738647461
2018-01-04,48.35952377319336
2018-01-05,48.749603271484375
2018-01-08,49.10251235961914
2018-01-09,49.065364837646484
2018-01-10,47.33790588378906
2018-01-11,48.3316650390625
2018-01-12,48.21091842651367
2018-01-16,47.2078857421875
2018-01-17,48.38739013671875
2018-01-18,47.31005096435547
2018-01-19,47.811561584472656
2018-01-22,48.638145446777344
2018-01-23,48.647430419921875
2018-01-24,48.15520095825195
2018-01-25,46.7620849609375
2018-01-26,46.7620849609375
2018-01-29,44.876739501953125
2018-01-30,45.07176971435547
2018-01-31,45.55472946166992
2018-02-01,44.65385055541992
2018-02-02,43.065704345703125
2018-02-05,41.551849365234375
2018-02-06,42.82422637939453
2018-02-07,42.99140167236328
2018-02-08,41.37540054321289
2018-02-09,40.93888473510742
2018-02-12,41.644737243652344
2018-02-13,41.65400695800781
2018-02-14,42.18338394165039
2018-02-15,41.895484924316406
2018-02-16,42.32270812988281
2018-02-20,41.941917419433594
2018-02-21,41.72831726074219
2018-02-22,41.22074508666992
2018-02-23,41.416316986083984
2018-02-26,41.25798797607422
2018-02-27,40.37321853637695
2018-02-28,39.022796630859375
2018-03-01,39.37671661376953
2018-03-02,39.16249084472656
2018-03-05,39.320831298828125
2018-03-06,40.45704650878906
2018-03-07,40.46635818481445
2018-03-08,40.59675216674805
2018-03-09,40.79231643676758
2018-03-12,41.29524230957031
2018-03-13,41.6864013671875
2018-03-14,41.34181594848633
2018-03-15,40.46635818481445
2018-03-16,40.75506591796875
2018-03-19,40.5501823425293
2018-03-20,40.214908599853516
2018-03-21,41.38838577270508
2018-03-22,40.56881332397461
2018-03-23,40.326663970947266
2018-03-26,41.61189651489258
2018-03-27,40.76438522338867
2018-03-28,40.30804443359375
2018-03-29,40.82957077026367
2018-04-02,39.40464401245117
2018-04-03,39.93550491333008
2018-04-04,42.496665954589844
2018-04-05,43.36280059814453
2018-04-06,42.23588180541992
2018-04-09,41.98443603515625
2018-04-10,42.217262268066406
2018-04-11,41.46288299560547
2018-04-12,41.1834831237793
2018-04-13,41.42562484741211
2018-04-16,41.7143440246582
2018-04-17,42.31040954589844
2018-04-18,42.4407844543457
2018-04-19,40.75506591796875
2018-04-20,40.056575775146484
2018-04-23,40.484989166259766
2018-04-24,40.736446380615234
2018-04-25,41.844730377197266
2018-04-26,42.347652435302734
2018-04-27,42.03098678588867
2018-04-30,41.10896682739258
2018-05-01,41.202117919921875
2018-05-02,40.615360260009766
2018-05-03,41.34181594848633
2018-05-04,41.63983917236328
2018-05-07,41.90061569213867
2018-05-08,41.83541488647461
2018-05-09,40.634002685546875
2018-05-10,40.974918365478516
2018-05-11,40.974918365478516
2018-05-14,40.638671875
2018-05-15,37.90202331542969
2018-05-16,38.26628875732422
2018-05-17,38.658573150634766
2018-05-18,39.078880310058594
2018-05-21,38.87339782714844
2018-05-22,38.17288589477539
2018-05-23,38.80801010131836
2018-05-24,39.041507720947266
2018-05-25,39.844764709472656
2018-05-29,40.190338134765625
2018-05-30,39.59257888793945
2018-05-31,39.424461364746094
2018-06-01,39.424461364746094
2018-06-04,39.312381744384766
2018-06-05,39.21897888183594
2018-06-06,39.54588317871094
2018-06-07,39.6392822265625
2018-06-08,41.2737922668457
2018-06-11,41.143035888671875
2018-06-12,41.95561599731445
2018-06-13,40.1996955871582
2018-06-14,40.23704147338867
2018-06-15,40.01287841796875
2018-06-18,39.16294479370117
2018-06-19,38.957454681396484
2018-06-20,39.0228385925293
2018-06-21,38.58385467529297
2018-06-22,38.06080627441406
2018-06-25,37.41634750366211
2018-06-26,37.780601501464844
2018-06-27,37.44437026977539
2018-06-28,37.789947509765625
2018-06-29,38.29430389404297
2018-07-02,38.35969161987305
2018-07-03,38.40638732910156
2018-07-05,38.602542877197266
2018-07-06,38.68659591674805
2018-07-09,39.06019592285156
2018-07-10,38.789337158203125
2018-07-11,38.44374465942383
2018-07-12,38.91075134277344
2018-07-13,38.733299255371094
2018-07-16,39.20963668823242
2018-07-17,40.36780548095703
2018-07-18,40.39582061767578
2018-07-19,40.42385482788086
2018-07-20,39.74201965332031
2018-07-23,39.11623764038086
2018-07-24,37.71522521972656
2018-07-25,36.930660247802734
2018-07-26,40.94688415527344
2018-07-27,41.00292205810547
2018-07-30,40.816131591796875
2018-07-31,40.816131591796875
2018-08-01,40.94688415527344
2018-08-02,40.89085006713867
2018-08-03,40.89085006713867
2018-08-06,40.89085006713867
2018-08-07,41.48564529418945
2018-08-08,41.30768585205078
2018-08-09,42.150699615478516
2018-08-10,42.07575225830078
2018-08-13,40.764404296875
2018-08-14,41.20463943481445
2018-08-15,41.05476760864258
2018-08-16,41.51374053955078
2018-08-17,41.5699462890625
2018-08-20,41.9539909362793
2018-08-21,43.52761459350586
2018-08-22,42.806365966796875
2018-08-23,42.122589111328125
2018-08-24,42.11322021484375
2018-08-27,42.50662612915039
2018-08-28,42.4504280090332
2018-08-29,42.28182601928711
2018-08-30,41.701080322265625
2018-08-31,41.69172286987305
2018-09-04,41.85095977783203
2018-09-05,42.253726959228516
2018-09-06,41.93524932861328
2018-09-07,40.267967224121094
2018-09-10,40.15555191040039
2018-09-11,40.267967224121094
2018-09-12,40.74566650390625
2018-09-13,39.95885467529297
2018-09-14,40.27732467651367
2018-09-17,39.84645462036133
2018-09-18,40.4459342956543
2018-09-19,39.921382904052734
2018-09-20,39.84645462036133
2018-09-21,39.72468185424805
2018-09-24,39.2938117980957
2018-09-25,40.267967224121094
2018-09-26,39.8558235168457
2018-09-27,39.18140411376953
2018-09-28,39.50924301147461
2018-10-01,39.54671096801758
2018-10-02,39.893287658691406
2018-10-03,38.85356521606445
2018-10-04,37.93561935424805
2018-10-05,37.71080780029297
2018-10-08,38.07611846923828
2018-10-09,36.89590072631836
2018-10-10,35.84682846069336
2018-10-11,35.51897430419922
2018-10-12,35.247344970703125
2018-10-15,35.29418182373047
2018-10-16,36.2027587890625
2018-10-17,35.387840270996094
2018-10-18,35.0131721496582
2018-10-19,33.64561462402344
2018-10-22,32.755775451660156
2018-10-23,33.42081832885742
2018-10-24,32.2405891418457
2018-10-25,33.36460876464844
2018-10-26,33.76738739013672
2018-10-29,32.82134246826172
2018-10-30,34.05775451660156
2018-10-31,33.683082580566406
2018-11-01,34.629127502441406
2018-11-02,33.80485916137695
2018-11-05,34.994441986083984
2018-11-06,35.11620330810547
2018-11-07,35.20988082885742
2018-11-08,32.053253173828125
2018-11-09,32.22186279296875
2018-11-12,31.74414825439453
2018-11-13,32.49348831176758
2018-11-14,32.29678726196289
2018-11-15,31.45377540588379
2018-11-16,32.577796936035156
2018-11-19,32.74639892578125
2018-11-20,32.65272521972656
2018-11-21,33.53321838378906
2018-11-23,33.683712005615234
2018-11-26,33.975311279296875
2018-11-27,34.144615173339844
2018-11-28,35.10405731201172
2018-11-29,35.132266998291016
2018-11-30,35.00999450683594
2018-12-03,35.734275817871094
2018-12-04,34.12581253051758
2018-12-06,34.76543426513672
2018-12-07,34.29512405395508
2018-12-10,33.78718566894531
2018-12-11,33.61787796020508
2018-12-12,33.83422088623047
2018-12-13,33.93768310546875
2018-12-14,33.39211654663086
2018-12-17,33.20399475097656
2018-12-18,33.90005874633789
2018-12-19,33.523799896240234
2018-12-20,32.978248596191406
2018-12-21,31.623760223388672
2018-12-24,31.002941131591797
2018-12-26,32.15049743652344
2018-12-27,32.507938385009766
2018-12-28,32.53615188598633
2018-12-31,32.601993560791016
2019-01-02,33.17578125
2019-01-03,33.044090270996094
2019-01-04,34.567901611328125
2019-01-07,35.179317474365234
2019-01-08,35.038211822509766
2019-01-09,37.22987747192383
2019-01-10,36.787776947021484
2019-01-11,37.248680114746094
2019-01-14,36.138736724853516
2019-01-15,36.195186614990234
2019-01-16,35.60258865356445
2019-01-17,35.3768424987793
2019-01-18,34.97236633300781
2019-01-22,34.25748825073242
2019-01-23,35.08525466918945
2019-01-24,36.0258674621582
2019-01-25,35.08525466918945
2019-01-28,34.229270935058594
2019-01-29,34.5020637512207
2019-01-30,35.3580207824707
2019-01-31,36.16696548461914
2019-02-01,35.734275817871094
2019-02-04,35.489715576171875
2019-02-05,36.072906494140625
2019-02-06,35.30158233642578
2019-02-07,36.16696548461914
2019-02-08,35.619266510009766
2019-02-11,35.65703582763672
2019-02-12,38.34831237792969
2019-02-13,37.93281173706055
2019-02-14,37.58342361450195
2019-02-15,37.74394989013672
2019-02-19,38.1783332824707
2019-02-20,37.64952087402344
2019-02-21,38.02724838256836
2019-02-22,38.56550979614258
2019-02-25,38.51829147338867
2019-02-26,38.338871002197266
2019-02-27,37.81005096435547
2019-02-28,36.72410583496094
2019-03-01,36.620235443115234
2019-03-04,37.762840270996094
2019-03-05,36.96961975097656
2019-03-06,36.96961975097656
2019-03-07,38.30109405517578
2019-03-08,38.15000915527344
2019-03-11,38.81102752685547
2019-03-12,39.09431076049805
2019-03-13,38.669376373291016
2019-03-14,38.52772521972656
2019-03-15,38.48995590209961
2019-03-18,38.2066650390625
2019-03-19,37.37568664550781
2019-03-20,37.02628707885742
2019-03-21,38.28221130371094
2019-03-22,38.65049362182617
2019-03-25,39.62312316894531
2019-03-26,39.273738861083984
2019-03-27,40.17081832885742
2019-03-28,39.34927749633789
2019-03-29,39.07542037963867
2019-04-01,39.387046813964844
2019-04-02,39.37760543823242
2019-04-03,39.5570182800293
2019-04-04,40.4257926940918
2019-04-05,41.124568939208984
2019-04-08,41.266231536865234
2019-04-09,40.98293685913086
2019-04-10,41.48341751098633
2019-04-11,42.3521614074707
2019-04-12,42.8243293762207
2019-04-15,42.890419006347656
2019-04-16,43.145389556884766
2019-04-17,43.2209358215332
2019-04-18,43.83473587036133
2019-04-22,43.117061614990234
2019-04-23,43.81584548950195
2019-04-24,44.07080841064453
2019-04-25,41.97444534301758
2019-04-26,41.54951095581055
2019-04-29,41.502296447753906
2019-04-30,41.84225082397461
2019-05-01,41.8800163269043
2019-05-02,41.908355712890625
2019-05-03,41.672279357910156
2019-05-06,41.672279357910156
2019-05-07,41.31343460083008
2019-05-08,40.82239532470703
2019-05-09,41.19068145751953
2019-05-10,41.23805236816406
2019-05-13,40.9632568359375
2019-05-14,41.6739387512207
2019-05-15,41.74026107788086
2019-05-16,42.602542877197266
2019-05-17,42.20457077026367
2019-05-20,41.08644485473633
2019-05-21,41.50337600708008
2019-05-22,41.4654655456543
2019-05-23,41.33281707763672
2019-05-24,42.28984451293945
2019-05-28,41.797122955322266
2019-05-29,41.20015335083008
2019-05-30,41.65497970581055
2019-05-31,40.517906188964844
2019-06-03,41.00115966796875
2019-06-04,42.081382751464844
2019-06-05,42.28984451293945
2019-06-06,42.8015251159668
2019-06-07,43.208984375
2019-06-10,43.104759216308594
2019-06-11,42.517269134521484
2019-06-12,42.6783561706543
2019-06-13,43.07633590698242
2019-06-14,43.55010986328125
2019-06-17,43.55010986328125
2019-06-18,43.436397552490234
2019-06-19,42.4983024597168
2019-06-20,43.29426574707031
2019-06-21,42.318267822265625
2019-06-24,41.95820617675781
2019-06-25,40.33786392211914
2019-06-26,39.8546142578125
2019-06-27,40.95378112792969
2019-06-28,40.868499755859375
2019-07-01,41.33281707763672
2019-07-02,41.80659484863281
2019-07-03,42.024532318115234
2019-07-05,41.20015335083008
2019-07-08,41.77816390991211
2019-07-09,41.607601165771484
2019-07-10,42.318267822265625
2019-07-11,42.081382751464844
2019-07-12,43.104759216308594
2019-07-15,42.848915100097656
2019-07-16,43.0573844909668
2019-07-17,42.829959869384766
2019-07-18,42.86787414550781
2019-07-19,42.64044952392578
2019-07-22,42.41303253173828
2019-07-23,41.323333740234375
2019-07-24,41.59812545776367
2019-07-25,42.166664123535156
2019-07-26,42.166664123535156
2019-07-29,41.6928825378418
2019-07-30,44.08074951171875
2019-07-31,43.52168273925781
2019-08-01,44.58295822143555
2019-08-02,44.53558349609375
2019-08-05,43.52168273925781
2019-08-06,43.83438491821289
2019-08-07,45.3031120300293
2019-08-08,45.40733337402344
2019-08-09,44.894046783447266
2019-08-12,44.66591262817383
2019-08-13,45.587947845458984
2019-08-14,45.017616271972656
2019-08-15,44.64690399169922
2019-08-16,45.38833236694336
2019-08-19,45.78755187988281
2019-08-20,46.4909553527832
2019-08-21,47.00424575805664
2019-08-22,47.850223541259766
2019-08-23,46.776126861572266
2019-08-26,46.776126861572266
2019-08-27,46.50996780395508
2019-08-28,46.57650375366211
2019-08-29,46.83314514160156
2019-08-30,47.02326583862305
2019-09-03,47.327430725097656
2019-09-04,48.002315521240234
2019-09-05,47.4890251159668
2019-09-06,47.6506233215332
2019-09-09,47.30842590332031
2019-09-10,46.98524475097656
2019-09-11,47.00424575805664
2019-09-12,47.30842590332031
2019-09-13,47.042266845703125
2019-09-16,46.60502243041992
2019-09-17,47.23237609863281
2019-09-18,47.86924362182617
2019-09-19,48.35402297973633
2019-09-20,49.02890396118164
2019-09-23,49.61823654174805
2019-09-24,49.361595153808594
2019-09-25,49.92240905761719
2019-09-26,49.81785583496094
2019-09-27,49.561195373535156
2019-09-30,50.103004455566406
2019-10-01,49.46614456176758
2019-10-02,48.85780715942383
2019-10-03,48.80076217651367
2019-10-04,49.94142532348633
2019-10-07,49.74180603027344
2019-10-08,50.3026237487793
2019-10-09,50.04597854614258
2019-10-10,49.903404235839844
2019-10-11,49.41862487792969
2019-10-14,49.70378112792969
2019-10-15,50.0269660949707
2019-10-16,51.015525817871094
2019-10-17,50.844444274902344
2019-10-18,51.30069351196289
2019-10-21,50.540260314941406
2019-10-22,50.6638298034668
2019-10-23,50.701847076416016
2019-10-24,51.31019973754883
2019-10-25,51.05354309082031
2019-10-28,49.25703048706055
2019-10-29,49.009883880615234
2019-10-30,49.60873031616211
2019-10-31,49.779823303222656
2019-11-01,50.6638298034668
2019-11-04,48.620174407958984
2019-11-05,48.20192337036133
2019-11-06,49.475650787353516
2019-11-07,48.506099700927734
2019-11-08,48.620174407958984
2019-11-11,50.04597854614258
2019-11-12,51.58585739135742
2019-11-13,51.64289093017578
2019-11-14,51.57634353637695
2019-11-15,50.853939056396484
2019-11-18,51.928043365478516
2019-11-19,51.46229553222656
2019-11-20,51.87100601196289
2019-11-21,51.243656158447266
2019-11-22,51.43377685546875
2019-11-25,52.1086540222168
2019-11-26,52.819068908691406
2019-11-27,52.733245849609375
2019-11-29,52.78092575073242
2019-12-02,52.304134368896484
2019-12-03,52.21831512451172
2019-12-04,52.771392822265625
2019-12-05,53.171897888183594
2019-12-06,51.68429946899414
2019-12-09,52.34227752685547
2019-12-10,52.57114791870117
2019-12-11,53.3149299621582
2019-12-12,51.836883544921875
2019-12-13,52.26599884033203
2019-12-16,52.161094665527344
2019-12-17,51.20751953125
2019-12-18,50.339759826660156
2019-12-19,49.9201774597168
2019-12-20,51.19797897338867
2019-12-23,50.349281311035156
2019-12-24,50.7307243347168
2019-12-26,50.54954147338867
2019-12-27,50.454185485839844
2019-12-30,50.110897064208984
2019-12-31,50.301612854003906
2020-01-02,50.12995529174805
2020-01-03,50.501861572265625
2020-01-06,50.930973052978516
2020-01-07,50.740264892578125
2020-01-08,51.01680374145508
2020-01-09,50.797481536865234
2020-01-10,51.27426528930664
2020-01-13,51.08354949951172
2020-01-14,51.77013397216797
2020-01-15,52.38996124267578
2020-01-16,52.809539794921875
2020-01-17,53.12421798706055
2020-01-21,54.32573699951172
2020-01-22,54.754844665527344
2020-01-23,56.251976013183594
2020-01-24,55.794254302978516
2020-01-27,56.900421142578125
2020-01-28,58.531044006347656
2020-01-29,57.91120910644531
2020-01-30,57.50117492675781
2020-01-31,56.45222473144531
2020-02-03,56.013587951660156
2020-02-04,54.99324417114258
2020-02-05,56.90994644165039
2020-02-06,57.787254333496094
2020-02-07,58.05024337768555
2020-02-10,58.83444595336914
2020-02-11,59.15960693359375
2020-02-12,58.910953521728516
2020-02-13,58.97789764404297
2020-02-14,59.11179733276367
2020-02-18,59.13092041015625
2020-02-19,59.178741455078125
2020-02-20,59.341312408447266
2020-02-21,59.178741455078125
2020-02-24,57.79203796386719
2020-02-25,55.554176330566406
2020-02-26,54.10053253173828
2020-02-27,53.42152404785156
2020-02-28,50.94459533691406
2020-03-02,52.43649673461914
2020-03-03,53.1633186340332
2020-03-04,56.003665924072266
2020-03-05,54.23442459106445
2020-03-06,52.407798767089844
2020-03-09,46.975746154785156
2020-03-10,48.764122009277344
2020-03-11,43.628536224365234
2020-03-12,37.5079231262207
2020-03-13,37.58442306518555
2020-03-16,29.98147201538086
2020-03-17,29.8667049407959
2020-03-18,27.523662567138672
2020-03-19,28.699966430664062
2020-03-20,30.010160446166992
2020-03-23,28.269607543945312
2020-03-24,31.454242706298828
2020-03-25,35.41352081298828
2020-03-26,37.55573654174805
2020-03-27,35.27006912231445
2020-03-30,35.2318115234375
2020-03-31,32.51579284667969
2020-04-01,31.253419876098633
2020-04-02,31.176904678344727
2020-04-03,30.73698616027832
2020-04-06,35.24137496948242
2020-04-07,34.94491958618164
2020-04-08,37.91915512084961
2020-04-09,39.248470306396484
2020-04-13,36.94367218017578
2020-04-14,38.40688705444336
2020-04-15,36.07339859008789
2020-04-16,37.01062774658203
2020-04-17,38.13911056518555
2020-04-20,36.61851501464844
2020-04-21,36.36029815673828
2020-04-22,37.19232177734375
2020-04-23,37.469661712646484
2020-04-24,39.152835845947266
2020-04-27,40.27176284790039
2020-04-28,44.88134765625
2020-04-29,46.43062973022461
2020-04-30,45.15869140625
2020-05-01,44.50838088989258
2020-05-04,44.11628341674805
2020-05-05,45.3499641418457
2020-05-06,45.19694519042969
2020-05-07,45.101314544677734
2020-05-08,47.60186767578125
2020-05-11,46.58436965942383
2020-05-12,45.192508697509766
2020-05-13,43.85822677612305
2020-05-14,44.309391021728516
2020-05-15,45.31728744506836
2020-05-18,49.828861236572266
2020-05-19,49.89605712890625
2020-05-20,50.29921340942383
2020-05-21,50.87515640258789
2020-05-22,51.89265441894531
2020-05-26,53.6492919921875
2020-05-27,56.471431732177734
2020-05-28,53.66849136352539
2020-05-29,53.08294677734375
2020-06-01,52.78537368774414
2020-06-02,52.98696517944336
2020-06-03,54.39802932739258
2020-06-04,51.43191909790039
2020-06-05,54.21564865112305
2020-06-08,52.91016387939453
2020-06-09,53.30373764038086
2020-06-10,54.02366638183594
2020-06-11,49.02254104614258
2020-06-12,51.8350715637207
2020-06-15,53.63969421386719
2020-06-16,55.684295654296875
2020-06-17,56.18345642089844
2020-06-18,55.012367248535156
2020-06-19,53.812477111816406
2020-06-22,54.18684387207031
2020-06-23,54.138851165771484
2020-06-24,51.92145919799805
2020-06-25,51.94066619873047
2020-06-26,50.903961181640625
2020-06-29,52.430213928222656
2020-06-30,53.2269401550293
2020-07-01,51.70069122314453
2020-07-02,51.90225601196289
2020-07-06,53.678096771240234
2020-07-07,54.282840728759766
2020-07-08,56.490623474121094
2020-07-09,55.713096618652344
2020-07-10,56.30824661254883
2020-07-13,54.6284065246582
2020-07-14,56.778602600097656
2020-07-15,57.64252471923828
2020-07-16,60.032691955566406
2020-07-17,60.93500900268555
2020-07-20,60.954200744628906
2020-07-21,60.19587707519531
2020-07-22,62.202091217041016
2020-07-23,61.318973541259766
2020-07-24,61.194175720214844
2020-07-27,63.901119232177734
2020-07-28,61.99091339111328
2020-07-29,63.92991638183594
2020-07-30,63.40196990966797
2020-07-31,63.507572174072266
2020-08-03,65.5809555053711
2020-08-04,64.64025115966797
2020-08-05,65.36018371582031
2020-08-06,64.90902709960938
2020-08-07,65.63855743408203
2020-08-10,66.9056396484375
2020-08-11,66.43889617919922
2020-08-12,68.57527160644531
2020-08-13,68.78699493408203
2020-08-14,68.70037078857422
2020-08-17,70.56729125976562
2020-08-18,70.7693862915039
2020-08-19,71.24090576171875
2020-08-20,71.7894287109375
2020-08-21,74.07014465332031
2020-08-24,73.30027770996094
2020-08-25,72.63627624511719
2020-08-26,71.27940368652344
2020-08-27,69.76856231689453
2020-08-28,69.13340759277344
2020-08-31,68.68112182617188
2020-09-01,70.59614562988281
2020-09-02,70.14385986328125
2020-09-03,67.9016342163086
2020-09-04,65.65943145751953
2020-09-08,65.44771575927734
2020-09-09,67.43009948730469
2020-09-10,67.10291290283203
2020-09-11,68.70037078857422
2020-09-14,69.98025512695312
2020-09-15,69.0660629272461
2020-09-16,71.56810760498047
2020-09-17,70.55766296386719
2020-09-18,69.95140075683594
2020-09-21,69.40287780761719
2020-09-22,72.66515350341797
2020-09-23,68.48867797851562
2020-09-24,69.28738403320312
2020-09-25,69.12378692626953
2020-09-28,71.68357849121094
2020-09-29,71.23129272460938
2020-09-30,72.78063201904297
2020-10-01,74.6186752319336
2020-10-02,74.95549011230469
2020-10-05,72.84797668457031
2020-10-06,72.28022003173828
2020-10-07,72.90575408935547
2020-10-08,74.78227233886719
2020-10-09,75.14794921875
2020-10-12,75.39816284179688
2020-10-13,74.91699981689453
2020-10-14,75.3211669921875
2020-10-15,75.85042572021484
2020-10-16,74.18563079833984
2020-10-19,72.9345932006836
2020-10-20,73.63709259033203
2020-10-21,70.35556030273438
2020-10-22,67.93051147460938
2020-10-23,70.30746459960938
2020-10-26,68.17108917236328
2020-10-27,66.49665069580078
2020-10-28,66.2849349975586
2020-10-29,65.46694946289062
2020-10-30,64.29293060302734
2020-11-02,66.57364654541016
2020-11-03,66.84307098388672
2020-11-04,71.93379211425781
2020-11-05,70.16311645507812
2020-11-06,67.94976043701172
2020-11-09,62.50300979614258
2020-11-10,68.20957946777344
2020-11-11,70.1053695678711
2020-11-12,68.72921752929688
2020-11-13,70.50952911376953
2020-11-16,71.337158203125
2020-11-17,70.7020034790039
2020-11-18,71.731689453125
2020-11-19,72.27059936523438
2020-11-20,72.17435455322266
2020-11-23,74.36846923828125
2020-11-24,71.49111938476562
2020-11-25,73.19441986083984
2020-11-27,73.1174545288086
2020-11-30,71.6932144165039
2020-12-01,69.37399291992188
2020-12-02,66.66024017333984
2020-12-03,69.81615447998047
2020-12-04,68.78349304199219
2020-12-07,71.22523498535156
2020-12-08,68.35884857177734
2020-12-09,67.470947265625
2020-12-10,67.52885437011719
2020-12-11,67.470947265625
2020-12-14,67.94385528564453
2020-12-15,68.47464752197266
2020-12-16,68.69661712646484
2020-12-17,70.90673065185547
2020-12-18,70.67510986328125
2020-12-21,69.98021697998047
2020-12-22,69.79686737060547
2020-12-23,68.28163146972656
2020-12-24,69.34324645996094
2020-12-28,67.94385528564453
2020-12-29,67.54814910888672
2020-12-30,67.67362213134766
2020-12-31,66.5154800415039
2021-01-04,64.9906005859375
2021-01-05,64.09305572509766
2021-01-06,63.552589416503906
2021-01-07,66.29351043701172
2021-01-08,64.62385559082031
2021-01-11,65.68547821044922
2021-01-12,66.04256439208984
2021-01-13,66.32244110107422
2021-01-14,66.62165069580078
2021-01-15,66.94012451171875
2021-01-19,68.82209777832031
2021-01-20,72.4895248413086
2021-01-21,73.89856719970703
2021-01-22,74.9988021850586
2021-01-25,76.21484375
2021-01-26,75.07601928710938
2021-01-27,72.05522155761719
2021-01-28,74.12056732177734
2021-01-29,74.12056732177734
2021-02-01,74.40043640136719
2021-02-02,74.71893310546875
2021-02-03,73.87928009033203
2021-02-04,74.39079284667969
2021-02-05,77.22821807861328
2021-02-08,80.06565856933594
2021-02-09,78.94611358642578
2021-02-10,79.67959594726562
2021-02-11,80.5385513305664
2021-02-12,79.31285858154297
2021-02-16,76.39112091064453
2021-02-17,75.83965301513672
2021-02-18,75.69452667236328
2021-02-19,76.63297271728516
2021-02-22,74.93990325927734
2021-02-23,75.36558532714844
2021-02-24,77.44564819335938
2021-02-25,72.105224609375
2021-02-26,74.36910247802734
2021-03-01,75.11405944824219
2021-03-02,76.21696472167969
2021-03-03,73.56610107421875
2021-03-04,72.3761215209961
2021-03-05,76.43948364257812
2021-03-08,77.89067840576172
2021-03-09,77.14571380615234
2021-03-10,79.41926574707031
2021-03-11,80.59957885742188
2021-03-12,78.06482696533203
2021-03-15,80.99624633789062
2021-03-16,80.55121612548828
2021-03-17,84.15984344482422
2021-03-18,79.99009704589844
2021-03-19,80.90916442871094
2021-03-22,81.74119567871094
2021-03-23,80.72534942626953
2021-03-24,80.8414535522461
2021-03-25,83.25045013427734
2021-03-26,86.92679595947266
2021-03-29,85.01123809814453
2021-03-30,86.33665466308594
2021-03-31,86.22056579589844
2021-04-01,88.0877685546875
2021-04-05,89.62604522705078
2021-04-06,90.34197235107422
2021-04-07,89.17131805419922
2021-04-08,88.49410247802734
2021-04-09,90.87408447265625
2021-04-12,90.69992065429688
2021-04-13,90.10977935791016
2021-04-14,89.80986022949219
2021-04-15,90.022705078125
2021-04-16,93.23468780517578
2021-04-19,92.60584259033203
2021-04-20,88.93914031982422
2021-04-21,90.26456451416016
2021-04-22,91.83185577392578
2021-04-23,95.01483154296875
2021-04-26,97.14326477050781
2021-04-27,97.30772399902344
2021-04-28,96.5627670288086
2021-04-29,98.16876983642578
2021-04-30,95.09222412109375
2021-05-03,97.56892395019531
2021-05-04,98.35259246826172
2021-05-05,98.40094757080078
2021-05-06,98.19779205322266
2021-05-07,100.68909454345703
2021-05-10,101.25131225585938
2021-05-11,96.54985046386719
2021-05-12,89.5218734741211
2021-05-13,92.06165313720703
2021-05-14,93.34121704101562
2021-05-17,92.7208251953125
2021-05-18,89.41524505615234
