,EBAY
2017-08-30,32.24828338623047
2017-08-31,32.645870208740234
2017-09-01,32.84465408325195
2017-09-05,32.60972595214844
2017-09-06,33.21510696411133
2017-09-07,34.34457015991211
2017-09-08,34.14577865600586
2017-09-11,34.41685485839844
2017-09-12,34.4981803894043
2017-09-13,34.57950210571289
2017-09-14,34.61564636230469
2017-09-15,34.69697189331055
2017-09-18,34.68791580200195
2017-09-19,34.868648529052734
2017-09-20,34.823463439941406
2017-09-21,34.56142807006836
2017-09-22,34.597564697265625
2017-09-25,34.136756896972656
2017-09-26,34.19999694824219
2017-09-27,34.38071060180664
2017-09-28,34.091575622558594
2017-09-29,34.75117874145508
2017-10-02,34.99513244628906
2017-10-03,34.977073669433594
2017-10-04,34.93189239501953
2017-10-05,35.230064392089844
2017-10-06,35.06743240356445
2017-10-09,35.230064392089844
2017-10-10,35.09453201293945
2017-10-11,34.61564636230469
2017-10-12,34.41685485839844
2017-10-13,34.65178680419922
2017-10-16,34.12771224975586
2017-10-17,33.87472915649414
2017-10-18,34.30842971801758
2017-10-19,33.694007873535156
2017-10-20,33.98314666748047
2017-10-23,33.27837371826172
2017-10-24,33.197044372558594
2017-10-25,33.14282989501953
2017-10-26,33.34160614013672
2017-10-27,33.25125503540039
2017-10-30,33.43196487426758
2017-10-31,34.01024627685547
2017-11-01,33.919898986816406
2017-11-02,33.79340362548828
2017-11-03,33.88374710083008
2017-11-06,33.766300201416016
2017-11-07,33.802425384521484
2017-11-08,33.441001892089844
2017-11-09,32.24828338623047
2017-11-10,32.501285552978516
2017-11-13,32.392860412597656
2017-11-14,31.82361602783203
2017-11-15,31.895902633666992
2017-11-16,32.18504333496094
2017-11-17,32.14890670776367
2017-11-20,32.103729248046875
2017-11-21,32.49226379394531
2017-11-22,32.474185943603516
2017-11-24,32.38383483886719
2017-11-27,32.51936721801758
2017-11-28,32.07661437988281
2017-11-29,31.06462287902832
2017-11-30,31.32666015625
2017-12-01,31.805551528930664
2017-12-04,32.2573356628418
2017-12-05,33.26029586791992
2017-12-06,33.27837371826172
2017-12-07,33.29643630981445
2017-12-08,34.019283294677734
2017-12-11,33.90182876586914
2017-12-12,33.82954025268555
2017-12-13,33.79340362548828
2017-12-14,33.9741096496582
2017-12-15,34.66984939575195
2017-12-18,34.4981803894043
2017-12-19,34.15482711791992
2017-12-20,34.27228927612305
2017-12-21,34.16386032104492
2017-12-22,34.11867904663086
2017-12-26,34.28132247924805
2017-12-27,33.98314666748047
2017-12-28,34.26325988769531
2017-12-29,34.100608825683594
2018-01-02,34.38975524902344
2018-01-03,35.43789291381836
2018-01-04,34.8505744934082
2018-01-05,35.86256790161133
2018-01-08,35.96195983886719
2018-01-09,35.717987060546875
2018-01-10,34.06446838378906
2018-01-11,34.16386032104492
2018-01-12,34.35361099243164
2018-01-16,34.046390533447266
2018-01-17,34.326499938964844
2018-01-18,35.004180908203125
2018-01-19,34.72407531738281
2018-01-22,35.7631721496582
2018-01-23,35.934852600097656
2018-01-24,35.98003005981445
2018-01-25,36.16073989868164
2018-01-26,36.94684600830078
2018-01-29,36.865516662597656
2018-01-30,36.50410461425781
2018-01-31,36.66673278808594
2018-02-01,41.73575210571289
2018-02-02,40.02800369262695
2018-02-05,38.28411865234375
2018-02-06,38.66361999511719
2018-02-07,38.24798583984375
2018-02-08,37.06431198120117
2018-02-09,37.64258575439453
2018-02-12,38.23894500732422
2018-02-13,38.08534240722656
2018-02-14,38.34737014770508
2018-02-15,38.862403869628906
2018-02-16,39.16058349609375
2018-02-20,39.20576477050781
2018-02-21,38.9618034362793
2018-02-22,38.699771881103516
2018-02-23,39.46779251098633
2018-02-26,39.60333251953125
2018-02-27,38.988914489746094
2018-02-28,38.72687530517578
2018-03-01,38.193763732910156
2018-03-02,38.808189392089844
2018-03-05,39.025047302246094
2018-03-06,38.97986602783203
2018-03-07,39.693695068359375
2018-03-08,39.46779251098633
2018-03-09,39.58525466918945
2018-03-12,39.66658401489258
2018-03-13,38.69072341918945
2018-03-14,38.699771881103516
2018-03-15,38.48291015625
2018-03-16,38.36544418334961
2018-03-19,38.031131744384766
2018-03-20,37.91366195678711
2018-03-21,37.651615142822266
2018-03-22,36.66673278808594
2018-03-23,35.88064193725586
2018-03-26,37.055267333984375
2018-03-27,36.341453552246094
2018-03-28,36.2420654296875
2018-03-29,36.359519958496094
2018-04-02,35.56438446044922
2018-04-03,35.79027557373047
2018-04-04,35.95292282104492
2018-04-05,36.169776916503906
2018-04-06,35.320430755615234
2018-04-09,35.130680084228516
2018-04-10,35.77220916748047
2018-04-11,35.98905944824219
2018-04-12,36.621559143066406
2018-04-13,36.05232238769531
2018-04-16,36.314353942871094
2018-04-17,36.693843841552734
2018-04-18,37.72391128540039
2018-04-19,38.0492057800293
2018-04-20,38.13051223754883
2018-04-23,37.58837890625
2018-04-24,37.20887756347656
2018-04-25,37.01913070678711
2018-04-26,34.94997024536133
2018-04-27,34.543365478515625
2018-04-30,34.22711181640625
2018-05-01,34.18193817138672
2018-05-02,33.59462356567383
2018-05-03,34.01024627685547
2018-05-04,34.33553695678711
2018-05-07,34.15482711791992
2018-05-08,34.4258918762207
2018-05-09,34.543365478515625
2018-05-10,34.787315368652344
2018-05-11,34.570465087890625
2018-05-14,34.68791580200195
2018-05-15,34.40782165527344
2018-05-16,34.65178680419922
2018-05-17,34.69697189331055
2018-05-18,34.62467575073242
2018-05-21,34.597564697265625
2018-05-22,34.12771224975586
2018-05-23,34.37168884277344
2018-05-24,34.14577865600586
2018-05-25,34.28132247924805
2018-05-29,33.910858154296875
2018-05-30,34.19999694824219
2018-05-31,34.082550048828125
2018-06-01,34.64274978637695
2018-06-04,35.3023567199707
2018-06-05,36.178810119628906
2018-06-06,36.09749984741211
2018-06-07,36.54927444458008
2018-06-08,36.40470504760742
2018-06-11,36.585418701171875
2018-06-12,36.54927444458008
2018-06-13,35.53727722167969
2018-06-14,35.23910903930664
2018-06-15,35.13970947265625
2018-06-18,35.11260223388672
2018-06-19,35.401737213134766
2018-06-20,35.47403335571289
2018-06-21,34.34457015991211
2018-06-22,34.41685485839844
2018-06-25,33.53135681152344
2018-06-26,33.495216369628906
2018-06-27,32.799476623535156
2018-06-28,32.65489959716797
2018-06-29,32.763328552246094
2018-07-02,33.1337890625
2018-07-03,33.106689453125
2018-07-05,33.459083557128906
2018-07-06,33.784366607666016
2018-07-09,34.25421142578125
2018-07-10,33.46811294555664
2018-07-11,33.41389846801758
2018-07-12,33.92892837524414
2018-07-13,33.98314666748047
2018-07-16,34.091575622558594
2018-07-17,34.16386032104492
2018-07-18,34.29036331176758
2018-07-19,30.820669174194336
2018-07-20,30.901987075805664
2018-07-23,30.531524658203125
2018-07-24,30.287559509277344
2018-07-25,30.621877670288086
2018-07-26,31.109798431396484
2018-07-27,30.54959487915039
2018-07-30,30.423093795776367
2018-07-31,30.22430419921875
2018-08-01,29.899030685424805
2018-08-02,30.016494750976562
2018-08-03,30.414060592651367
2018-08-06,30.712238311767578
2018-08-07,30.522485733032227
2018-08-08,30.576696395874023
2018-08-09,30.85679817199707
2018-08-10,30.80259132385254
2018-08-13,30.61284065246582
2018-08-14,31.082704544067383
2018-08-15,30.59477424621582
2018-08-16,30.513452529907227
2018-08-17,30.730302810668945
2018-08-20,30.739341735839844
2018-08-21,31.200162887573242
2018-08-22,31.35377311706543
2018-08-23,31.082704544067383
2018-08-24,31.200162887573242
2018-08-27,31.24533462524414
2018-08-28,31.389911651611328
2018-08-29,31.561586380004883
2018-08-30,31.44411849975586
2018-08-31,31.272449493408203
2018-09-04,31.44411849975586
2018-09-05,30.838727951049805
2018-09-06,30.414060592651367
2018-09-07,30.712238311767578
2018-09-10,30.4592342376709
2018-09-11,30.820669174194336
2018-09-12,30.956193923950195
2018-09-13,31.11882781982422
2018-09-14,30.81161880493164
2018-09-17,30.901987075805664
2018-09-18,30.829700469970703
2018-09-19,30.920061111450195
2018-09-20,30.938129425048828
2018-09-21,30.757410049438477
2018-09-24,30.46827507019043
2018-09-25,29.60084342956543
2018-09-26,30.341768264770508
2018-09-27,30.12491798400879
2018-09-28,29.83577537536621
2018-10-01,29.37495231628418
2018-10-02,29.42013931274414
2018-10-03,29.591814041137695
2018-10-04,29.483383178710938
2018-10-05,29.130996704101562
2018-10-08,29.438207626342773
2018-10-09,30.070693969726562
2018-10-10,28.615962982177734
2018-10-11,28.37199592590332
2018-10-12,28.66114044189453
2018-10-15,28.787641525268555
2018-10-16,29.140031814575195
2018-10-17,28.932209014892578
2018-10-18,28.50753402709961
2018-10-19,25.97754669189453
2018-10-22,25.74261474609375
2018-10-23,25.47154426574707
2018-10-24,24.658340454101562
2018-10-25,25.354087829589844
2018-10-26,24.703521728515625
2018-10-29,24.233665466308594
2018-10-30,24.775800704956055
2018-10-31,26.230545043945312
2018-11-01,26.67329216003418
2018-11-02,26.98954200744629
2018-11-05,26.78171730041504
2018-11-06,27.061824798583984
2018-11-07,26.980506896972656
2018-11-08,26.962432861328125
2018-11-09,26.772680282592773
2018-11-12,26.16728973388672
2018-11-13,25.39023208618164
2018-11-14,25.200477600097656
2018-11-15,25.453479766845703
2018-11-16,25.408300399780273
2018-11-19,25.263731002807617
2018-11-20,25.444435119628906
2018-11-21,25.60707664489746
2018-11-23,25.697439193725586
2018-11-26,26.022720336914062
2018-11-27,25.96851348876953
2018-11-28,26.890148162841797
2018-11-29,26.67329216003418
2018-11-30,26.971467971801758
2018-12-03,27.2877197265625
2018-12-04,26.43836212158203
2018-12-06,26.628108978271484
2018-12-07,26.257652282714844
2018-12-10,26.185365676879883
2018-12-11,26.248615264892578
2018-12-12,26.239582061767578
2018-12-13,26.221506118774414
2018-12-14,26.122116088867188
2018-12-17,25.73358154296875
2018-12-18,25.751651763916016
2018-12-19,25.570938110351562
2018-12-20,25.29083251953125
2018-12-21,24.016807556152344
2018-12-24,23.619234085083008
2018-12-26,25.16433334350586
2018-12-27,25.32697868347168
2018-12-28,25.516725540161133
2018-12-31,25.363122940063477
2019-01-02,26.067903518676758
2019-01-03,25.589012145996094
2019-01-04,26.17633056640625
2019-01-07,26.628108978271484
2019-01-08,27.107006072998047
2019-01-09,27.369041442871094
2019-01-10,27.622039794921875
2019-01-11,27.477468490600586
2019-01-14,27.2967529296875
2019-01-15,27.712392807006836
2019-01-16,27.369041442871094
2019-01-17,27.45035743713379
2019-01-18,28.010568618774414
2019-01-22,29.72735023498535
2019-01-23,29.46531867980957
2019-01-24,29.501455307006836
2019-01-25,30.46827507019043
2019-01-28,30.739341735839844
2019-01-29,30.441164016723633
2019-01-30,30.79355239868164
2019-01-31,30.405025482177734
2019-02-01,31.001380920410156
2019-02-04,31.670005798339844
2019-02-05,31.923009872436523
2019-02-06,32.05855178833008
2019-02-07,31.85073471069336
2019-02-08,31.859760284423828
2019-02-11,32.15794372558594
2019-02-12,32.70008850097656
2019-02-13,32.763328552246094
2019-02-14,32.81754684448242
2019-02-15,33.05247116088867
2019-02-19,33.477149963378906
2019-02-20,33.197044372558594
2019-02-21,33.41389846801758
2019-02-22,33.87472915649414
2019-02-25,33.73918151855469
2019-02-26,33.775325775146484
2019-02-27,33.95603942871094
2019-02-28,33.69303894042969
2019-03-01,33.8744010925293
2019-03-04,33.783721923828125
2019-03-05,33.66581344604492
2019-03-06,33.38467025756836
2019-03-07,32.840492248535156
2019-03-08,32.55028533935547
2019-03-11,32.87678146362305
2019-03-12,32.90399169921875
2019-03-13,33.06723403930664
2019-03-14,32.96746063232422
2019-03-15,32.922119140625
2019-03-18,32.8949089050293
2019-03-19,33.439083099365234
2019-03-20,33.2849006652832
2019-03-21,33.73837661743164
2019-03-22,33.23956298828125
2019-03-25,33.303035736083984
2019-03-26,33.46628952026367
2019-03-27,33.40280532836914
2019-03-28,33.35746383666992
2019-03-29,33.6839599609375
2019-04-01,34.173709869384766
2019-04-02,34.39137268066406
2019-04-03,34.454864501953125
2019-04-04,34.509273529052734
2019-04-05,34.31882095336914
2019-04-08,34.2916145324707
2019-04-09,34.2371940612793
2019-04-10,34.209991455078125
2019-04-11,32.94026184082031
2019-04-12,32.804222106933594
2019-04-15,32.858642578125
2019-04-16,33.003753662109375
2019-04-17,32.622825622558594
2019-04-18,32.631900787353516
2019-04-22,32.786075592041016
2019-04-23,33.257686614990234
2019-04-24,34.935543060302734
2019-04-25,34.563690185546875
2019-04-26,34.790428161621094
2019-04-29,34.690670013427734
2019-04-30,35.144134521484375
2019-05-01,34.28254318237305
2019-05-02,34.092079162597656
2019-05-03,34.71787643432617
2019-05-06,34.3551025390625
2019-05-07,34.173709869384766
2019-05-08,34.04673385620117
2019-05-09,34.11928939819336
2019-05-10,33.9016227722168
2019-05-13,32.53213119506836
2019-05-14,33.37559509277344
2019-05-15,33.593265533447266
2019-05-16,33.801856994628906
2019-05-17,33.46628952026367
2019-05-20,33.15793228149414
2019-05-21,33.17607116699219
2019-05-22,32.93119430541992
2019-05-23,32.604705810546875
2019-05-24,32.7679328918457
2019-05-28,32.849571228027344
2019-05-29,32.74073028564453
2019-05-30,33.12312698364258
2019-05-31,32.71342468261719
2019-06-03,32.431175231933594
2019-06-04,33.26880645751953
2019-06-05,33.28702163696289
2019-06-06,33.514644622802734
2019-06-07,34.15196990966797
2019-06-10,34.70736312866211
2019-06-11,34.807518005371094
2019-06-12,35.52678680419922
2019-06-13,35.50857925415039
2019-06-14,35.42664337158203
2019-06-17,35.51768493652344
2019-06-18,36.118595123291016
2019-06-19,36.537418365478516
2019-06-20,36.34621810913086
2019-06-21,36.46458053588867
2019-06-24,36.155025482177734
2019-06-25,35.52678680419922
2019-06-26,35.69068145751953
2019-06-27,35.772621154785156
2019-06-28,35.96382141113281
2019-07-01,36.318904876708984
2019-07-02,36.49189758300781
2019-07-03,36.328006744384766
2019-07-05,36.236968994140625
2019-07-08,36.000244140625
2019-07-09,36.36442947387695
2019-07-10,36.42815399169922
2019-07-11,36.05487060546875
2019-07-12,36.47368621826172
2019-07-15,36.664886474609375
2019-07-16,36.34621810913086
2019-07-17,35.53589630126953
2019-07-18,36.20964813232422
2019-07-19,36.61026382446289
2019-07-22,37.02907943725586
2019-07-23,37.35684585571289
2019-07-24,37.35684585571289
2019-07-25,37.15654373168945
2019-07-26,37.5389404296875
2019-07-29,37.848506927490234
2019-07-30,37.67551803588867
2019-07-31,37.50252151489258
2019-08-01,37.42058563232422
2019-08-02,36.9471435546875
2019-08-05,35.33559036254883
2019-08-06,36.13680648803711
2019-08-07,36.16411590576172
2019-08-08,37.557151794433594
2019-08-09,36.70130157470703
2019-08-12,36.182334899902344
2019-08-13,37.31132125854492
2019-08-14,36.09128189086914
2019-08-15,35.909183502197266
2019-08-16,36.43726348876953
2019-08-19,36.774147033691406
2019-08-20,36.44637680053711
2019-08-21,36.765037536621094
2019-08-22,36.41905975341797
2019-08-23,35.23544692993164
2019-08-26,35.87276840209961
2019-08-27,35.50857925415039
2019-08-28,36.50100326538086
2019-08-29,36.901615142822266
2019-08-30,36.81024932861328
2019-09-03,36.307743072509766
2019-09-04,36.21638488769531
2019-09-05,37.27619552612305
2019-09-06,36.883338928222656
2019-09-09,37.82437515258789
2019-09-10,36.79197692871094
2019-09-11,36.45392608642578
2019-09-12,36.81024932861328
2019-09-13,36.883338928222656
2019-09-16,36.81938934326172
2019-09-17,37.02952194213867
2019-09-18,36.87419509887695
2019-09-19,36.91074752807617
2019-09-20,36.87419509887695
2019-09-23,36.76456069946289
2019-09-24,36.14329528808594
2019-09-25,35.85093307495117
2019-09-26,35.55856704711914
2019-09-27,35.05606460571289
2019-09-30,35.61338806152344
2019-10-01,35.21139144897461
2019-10-02,34.873348236083984
2019-10-03,34.672340393066406
2019-10-04,35.001258850097656
2019-10-07,34.5535774230957
2019-10-08,34.09675979614258
2019-10-09,34.58097839355469
2019-10-10,34.654075622558594
2019-10-11,35.22052001953125
2019-10-14,35.046932220458984
2019-10-15,35.52202606201172
2019-10-16,35.55856704711914
2019-10-17,35.71388626098633
2019-10-18,35.46720886230469
2019-10-21,35.86921310424805
2019-10-22,35.57685089111328
2019-10-23,35.81439208984375
2019-10-24,32.5435905456543
2019-10-25,32.74457931518555
2019-10-28,32.8359489440918
2019-10-29,32.99126052856445
2019-10-30,32.762855529785156
2019-10-31,32.20553970336914
2019-11-01,32.20553970336914
2019-11-04,32.35171890258789
2019-11-05,32.41567611694336
2019-11-06,32.43394470214844
2019-11-07,31.876632690429688
2019-11-08,32.10503387451172
2019-11-11,32.20553970336914
2019-11-12,32.04108810424805
2019-11-13,31.64822769165039
2019-11-14,31.94058609008789
2019-11-15,32.22382354736328
2019-11-18,32.06848907470703
2019-11-19,32.031944274902344
2019-11-20,31.849218368530273
2019-11-21,31.92230796813965
2019-11-22,32.086769104003906
2019-11-25,32.753719329833984
2019-11-26,32.662353515625
2019-11-27,32.753719329833984
2019-11-29,32.579444885253906
2019-12-02,32.01077651977539
2019-12-03,31.873191833496094
2019-12-04,32.07498550415039
2019-12-05,31.909881591796875
2019-12-06,31.97408676147461
2019-12-09,31.708093643188477
2019-12-10,31.84567642211914
2019-12-11,32.02911376953125
2019-12-12,32.3868408203125
2019-12-13,32.54276657104492
2019-12-16,32.46938705444336
2019-12-17,32.92799377441406
2019-12-18,32.68952178955078
2019-12-19,33.056400299072266
2019-12-20,33.193992614746094
2019-12-23,33.21232223510742
2019-12-24,33.21232223510742
2019-12-26,33.249019622802734
2019-12-27,33.083919525146484
2019-12-30,32.836273193359375
2019-12-31,33.120601654052734
2020-01-02,33.29487609863281
2020-01-03,32.98302459716797
2020-01-06,32.81792068481445
2020-01-07,32.67117691040039
2020-01-08,32.652835845947266
2020-01-09,32.267601013183594
2020-01-10,32.001609802246094
2020-01-13,31.854846954345703
2020-01-14,32.423519134521484
2020-01-15,32.405181884765625
2020-01-16,32.94633483886719
2020-01-17,32.85460662841797
2020-01-21,32.76288986206055
2020-01-22,32.918819427490234
2020-01-23,32.66199493408203
2020-01-24,32.432701110839844
2020-01-27,32.54276657104492
2020-01-28,33.21232223510742
2020-01-29,31.717267990112305
2020-01-30,32.157527923583984
2020-01-31,30.781713485717773
2020-02-03,31.542997360229492
2020-02-04,34.312984466552734
2020-02-05,34.05615997314453
2020-02-06,34.854148864746094
2020-02-07,33.20315933227539
2020-02-10,33.038063049316406
2020-02-11,33.423282623291016
2020-02-12,34.07451629638672
2020-02-13,34.1111946105957
2020-02-14,34.9825553894043
2020-02-18,34.73490524291992
2020-02-19,34.42304992675781
2020-02-20,34.569801330566406
2020-02-21,35.0375862121582
2020-02-24,34.1754035949707
2020-02-25,33.44163513183594
2020-02-26,33.652587890625
2020-02-27,32.13918685913086
2020-02-28,31.91804313659668
2020-03-02,33.13433074951172
2020-03-03,33.834598541259766
2020-03-04,35.46551513671875
2020-03-05,34.29531478881836
2020-03-06,33.53052520751953
2020-03-09,32.72890090942383
2020-03-10,33.208038330078125
2020-03-11,32.09311294555664
2020-03-12,30.434551239013672
2020-03-13,31.319122314453125
2020-03-16,29.706634521484375
2020-03-17,30.664913177490234
2020-03-18,28.84049415588379
2020-03-19,27.274080276489258
2020-03-20,25.412805557250977
2020-03-23,24.270246505737305
2020-03-24,25.49573516845703
2020-03-25,26.140727996826172
2020-03-26,27.790075302124023
2020-03-27,27.808502197265625
2020-03-30,28.73914337158203
2020-03-31,27.697933197021484
2020-04-01,26.51851463317871
2020-04-02,26.89629554748535
2020-04-03,27.099010467529297
2020-04-06,28.72992515563965
2020-04-07,29.13534927368164
2020-04-08,30.416126251220703
2020-04-09,31.171689987182617
2020-04-13,32.02861404418945
2020-04-14,32.93161392211914
2020-04-15,33.34624099731445
2020-04-16,34.29531478881836
2020-04-17,34.516448974609375
2020-04-20,34.682308197021484
2020-04-21,34.654666900634766
2020-04-22,35.244380950927734
2020-04-23,34.931087493896484
2020-04-24,36.2579345703125
2020-04-27,36.51593780517578
2020-04-28,36.009159088134766
2020-04-29,35.96308135986328
2020-04-30,36.700233459472656
2020-05-01,36.16579818725586
2020-05-04,36.700233459472656
2020-05-05,37.15171432495117
2020-05-06,37.732208251953125
2020-05-07,38.11920928955078
2020-05-08,38.83791732788086
2020-05-11,38.81949234008789
2020-05-12,38.69970703125
2020-05-13,38.312713623046875
2020-05-14,38.73655700683594
2020-05-15,38.80105972290039
2020-05-18,39.16040802001953
2020-05-19,39.068275451660156
2020-05-20,39.35392379760742
2020-05-21,39.132774353027344
2020-05-22,40.035762786865234
2020-05-26,39.952842712402344
2020-05-27,40.68076705932617
2020-05-28,40.75447463989258
2020-05-29,42.113887786865234
2020-06-01,41.79946517944336
2020-06-02,42.520782470703125
2020-06-03,42.955421447753906
2020-06-04,45.64649200439453
2020-06-05,45.14712142944336
2020-06-08,45.054649353027344
2020-06-09,46.00716018676758
2020-06-10,45.544769287109375
2020-06-11,44.33332824707031
2020-06-12,44.07438278198242
2020-06-15,44.28709030151367
2020-06-16,44.499778747558594
2020-06-17,44.786460876464844
2020-06-18,44.79570770263672
2020-06-19,44.65700912475586
2020-06-22,45.4615478515625
2020-06-23,46.05338668823242
2020-06-24,45.10088348388672
2020-06-25,45.6834831237793
2020-06-26,47.0613899230957
2020-06-29,47.44978713989258
2020-06-30,48.5040283203125
2020-07-01,48.97566223144531
2020-07-02,50.27034378051758
2020-07-06,51.94414138793945
2020-07-07,52.711708068847656
2020-07-08,53.88616180419922
2020-07-09,54.76469421386719
2020-07-10,54.810943603515625
2020-07-13,53.91392135620117
2020-07-14,54.635231018066406
2020-07-15,53.99713897705078
2020-07-16,54.23758316040039
2020-07-17,53.7567024230957
2020-07-20,54.07112121582031
2020-07-21,52.33256149291992
2020-07-22,52.10137176513672
2020-07-23,51.00090789794922
2020-07-24,50.9731559753418
2020-07-27,52.924407958984375
2020-07-28,52.11062240600586
2020-07-29,50.42753601074219
2020-07-30,50.60324478149414
2020-07-31,51.121116638183594
2020-08-03,52.31406784057617
2020-08-04,52.092132568359375
2020-08-05,52.39729309082031
2020-08-06,50.9361686706543
2020-08-07,51.0563850402832
2020-08-10,50.279579162597656
2020-08-11,50.20558547973633
2020-08-12,51.3153190612793
2020-08-13,52.04587936401367
2020-08-14,52.055137634277344
2020-08-17,53.03538131713867
2020-08-18,52.73945999145508
2020-08-19,53.36829376220703
2020-08-20,53.322059631347656
2020-08-21,53.83068084716797
2020-08-24,54.35779571533203
2020-08-25,53.68272399902344
2020-08-26,54.1728515625
2020-08-27,52.0736198425293
2020-08-28,50.18709945678711
2020-08-31,50.80852508544922
2020-09-01,49.76045227050781
2020-09-02,51.09605026245117
2020-09-03,49.305973052978516
2020-09-04,48.73093032836914
2020-09-08,47.79415512084961
2020-09-09,49.565677642822266
2020-09-10,48.5268669128418
2020-09-11,48.944244384765625
2020-09-14,48.508323669433594
2020-09-15,48.026023864746094
2020-09-16,46.764617919921875
2020-09-17,45.11366653442383
2020-09-18,45.085845947265625
2020-09-21,46.504920959472656
2020-09-22,47.22836685180664
2020-09-23,47.00577926635742
2020-09-24,48.026023864746094
2020-09-25,48.67527389526367
2020-09-28,50.12217330932617
2020-09-29,48.83295440673828
2020-09-30,48.32282257080078
2020-10-01,48.58251953125
2020-10-02,47.93327713012695
2020-10-05,48.01675796508789
2020-10-06,46.059715270996094
2020-10-07,47.246917724609375
2020-10-08,48.30427551269531
2020-10-09,51.429954528808594
2020-10-12,51.36503219604492
2020-10-13,53.4148063659668
2020-10-14,52.36673355102539
2020-10-15,51.383575439453125
2020-10-16,51.782405853271484
2020-10-19,50.38187026977539
2020-10-20,50.27056121826172
2020-10-21,48.99062728881836
2020-10-22,48.49904251098633
2020-10-23,49.89030075073242
2020-10-26,49.472923278808594
2020-10-27,49.66769790649414
2020-10-28,49.38945007324219
2020-10-29,45.7072639465332
2020-10-30,44.1768913269043
2020-11-02,44.39949035644531
2020-11-03,45.37336730957031
2020-11-04,44.35311508178711
2020-11-05,45.827842712402344
2020-11-06,47.015052795410156
2020-11-09,44.816864013671875
2020-11-10,43.16590881347656
2020-11-11,44.25109100341797
2020-11-12,43.21228790283203
2020-11-13,45.14148712158203
2020-11-16,45.030189514160156
2020-11-17,44.826141357421875
2020-11-18,45.01164245605469
2020-11-19,46.171016693115234
2020-11-20,45.438297271728516
2020-11-23,46.282318115234375
2020-11-24,46.866634368896484
2020-11-25,46.79245376586914
2020-11-27,47.617919921875
2020-11-30,46.92012405395508
2020-12-01,47.00386047363281
2020-12-02,47.776084899902344
2020-12-03,46.78986358642578
2020-12-04,47.42253494262695
2020-12-07,46.5479621887207
2020-12-08,46.417701721191406
2020-12-09,46.05484390258789
2020-12-10,46.147891998291016
2020-12-11,45.71060562133789
2020-12-14,46.11997604370117
2020-12-15,48.45528793334961
2020-12-16,49.916011810302734
2020-12-17,49.357765197753906
2020-12-18,49.3670768737793
2020-12-21,47.98078536987305
2020-12-22,48.02729415893555
2020-12-23,47.57140350341797
2020-12-24,46.63169860839844
2020-12-28,46.743350982666016
2020-12-29,47.320194244384766
2020-12-30,47.031768798828125
2020-12-31,46.752647399902344
2021-01-04,47.915653228759766
2021-01-05,48.408756256103516
2021-01-06,49.51594924926758
2021-01-07,49.3670768737793
2021-01-08,50.68824005126953
2021-01-11,50.1765251159668
2021-01-12,52.13966751098633
2021-01-13,51.832645416259766
2021-01-14,51.42325973510742
2021-01-15,51.56282424926758
2021-01-19,53.01424026489258
2021-01-20,52.260616302490234
2021-01-21,52.47461700439453
2021-01-22,52.53044128417969
2021-01-25,53.26545715332031
2021-01-26,55.05183792114258
2021-01-27,54.28889465332031
2021-01-28,52.5118293762207
2021-01-29,52.57696533203125
2021-02-01,54.40054702758789
2021-02-02,53.33988952636719
2021-02-03,54.0004768371582
2021-02-04,56.86611557006836
2021-02-05,57.89884948730469
2021-02-08,59.39680099487305
2021-02-09,57.89884948730469
2021-02-10,57.982582092285156
2021-02-11,57.97328186035156
2021-02-12,58.624568939208984
2021-02-16,58.49430465698242
2021-02-17,58.66177749633789
2021-02-18,58.429176330566406
2021-02-19,57.666255950927734
2021-02-22,57.275482177734375
2021-02-23,57.09870910644531
2021-02-24,55.24721908569336
2021-02-25,53.01424026489258
2021-02-26,52.659576416015625
2021-03-01,54.58226776123047
2021-03-02,53.191593170166016
2021-03-03,50.96086883544922
2021-03-04,49.784854888916016
2021-03-05,50.17686080932617
2021-03-08,49.92485809326172
2021-03-09,52.42623519897461
2021-03-10,51.651554107666016
2021-03-11,52.4915771484375
2021-03-12,52.080902099609375
2021-03-15,53.826263427734375
2021-03-16,53.59292221069336
2021-03-17,55.067623138427734
2021-03-18,54.974273681640625
2021-03-19,55.748958587646484
2021-03-22,56.27163314819336
2021-03-23,56.29029846191406
2021-03-24,53.79825973510742
2021-03-25,54.21826934814453
2021-03-26,56.775657653808594
2021-03-29,55.86096954345703
2021-03-30,56.29963684082031
2021-03-31,57.15831756591797
2021-04-01,58.903690338134766
2021-04-05,59.44502639770508
2021-04-06,58.35301208496094
2021-04-07,57.64366149902344
2021-04-08,58.04499816894531
2021-04-09,58.30633544921875
2021-04-12,58.46501159667969
2021-04-13,59.56636047363281
2021-04-14,58.60500717163086
2021-04-15,60.07036590576172
2021-04-16,60.60237121582031
2021-04-19,59.53837203979492
2021-04-20,57.67165756225586
2021-04-21,57.66232681274414
2021-04-22,56.69164276123047
2021-04-23,56.850311279296875
2021-04-26,57.47566223144531
2021-04-27,57.5876579284668
2021-04-28,58.16633605957031
2021-04-29,52.33290100097656
2021-04-30,52.07155990600586
2021-05-03,54.27426528930664
2021-05-04,53.84492492675781
2021-05-05,54.35826873779297
2021-05-06,54.89960861206055
2021-05-07,55.795623779296875
2021-05-10,57.34498977661133
2021-05-11,56.402313232421875
2021-05-12,54.39560317993164
2021-05-13,54.824947357177734
2021-05-14,56.803646087646484
