,MAS
2015-01-26,19.310026168823242
2015-01-27,19.16523551940918
2015-01-28,19.06617546081543
2015-01-29,19.370986938476562
2015-01-30,18.92900276184082
2015-02-02,19.172861099243164
2015-02-03,19.79010581970215
2015-02-04,19.904407501220703
2015-02-05,19.50053596496582
2015-02-06,19.851072311401367
2015-02-09,19.972993850708008
2015-02-10,20.05681610107422
2015-02-11,19.904407501220703
2015-02-12,20.14064598083496
2015-02-13,20.155879974365234
2015-02-17,20.399734497070312
2015-02-18,20.3159122467041
2015-02-19,20.414979934692383
2015-02-20,20.384496688842773
2015-02-23,20.24732780456543
2015-02-24,20.453079223632812
2015-02-25,20.414979934692383
2015-02-26,19.980621337890625
2015-02-27,19.957754135131836
2015-03-02,20.21685028076172
2015-03-03,20.11016082763672
2015-03-04,20.178743362426758
2015-03-05,20.445449829101562
2015-03-06,19.79010581970215
2015-03-09,19.881549835205078
2015-03-10,19.919658660888672
2015-03-11,19.950136184692383
2015-03-12,20.514041900634766
2015-03-13,20.163503646850586
2015-03-16,20.03396224975586
2015-03-17,19.691043853759766
2015-03-18,19.972993850708008
2015-03-19,20.018712997436523
2015-03-20,20.39211654663086
2015-03-23,20.285430908203125
2015-03-24,20.414979934692383
2015-03-25,19.912029266357422
2015-03-26,19.69866180419922
2015-03-27,19.972993850708008
2015-03-30,20.155879974365234
2015-03-31,20.346391677856445
2015-04-01,19.866313934326172
2015-04-02,20.285430908203125
2015-04-06,20.475940704345703
2015-04-07,20.03396224975586
2015-04-08,20.125713348388672
2015-04-09,20.118074417114258
2015-04-10,20.316879272460938
2015-04-13,20.22511863708496
2015-04-14,20.209829330444336
2015-04-15,20.270999908447266
2015-04-16,19.781618118286133
2015-04-17,19.6133975982666
2015-04-20,19.705150604248047
2015-04-21,20.148662567138672
2015-04-22,20.530982971191406
2015-04-23,20.033958435058594
2015-04-24,20.026309967041016
2015-04-27,20.102779388427734
2015-04-28,20.599809646606445
2015-04-29,20.477453231811523
2015-04-30,20.255706787109375
2015-05-01,20.75273323059082
2015-05-04,20.936254501342773
2015-05-05,20.46216583251953
2015-05-06,19.96514129638672
2015-05-07,20.179243087768555
2015-05-08,20.22511863708496
2015-05-11,20.355113983154297
2015-05-12,20.13336181640625
2015-05-13,20.255706787109375
2015-05-14,20.76802635192871
2015-05-15,20.492752075195312
2015-05-18,20.798614501953125
2015-05-19,21.234466552734375
2015-05-20,20.89801788330078
2015-05-21,21.265050888061523
2015-05-22,20.90566635131836
2015-05-26,20.790964126586914
2015-05-27,21.043302536010742
2015-05-28,21.09682273864746
2015-05-29,20.699203491210938
2015-06-01,20.92095375061035
2015-06-02,21.005069732666016
2015-06-03,21.219173431396484
2015-06-04,20.90566635131836
2015-06-05,20.96683692932129
2015-06-08,20.691564559936523
2015-06-09,20.859785079956055
2015-06-10,21.318578720092773
2015-06-11,21.34916877746582
2015-06-12,21.219173431396484
2015-06-15,20.9744873046875
2015-06-16,20.936254501342773
2015-06-17,20.989770889282227
2015-06-18,21.203876495361328
2015-06-19,21.188583374023438
2015-06-22,21.119770050048828
2015-06-23,21.043302536010742
2015-06-24,20.89801788330078
2015-06-25,20.959184646606445
2015-06-26,20.87508773803711
2015-06-29,20.217483520507812
2015-06-30,20.393348693847656
2015-07-01,20.684110641479492
2015-07-02,20.536184310913086
2015-07-06,20.44915771484375
2015-07-07,20.553586959838867
2015-07-08,20.040185928344727
2015-07-09,20.136272430419922
2015-07-10,20.511919021606445
2015-07-13,20.546857833862305
2015-07-14,20.651695251464844
2015-07-15,20.442028045654297
2015-07-16,20.328468322753906
2015-07-17,19.970294952392578
2015-07-20,20.10133171081543
2015-07-21,19.769365310668945
2015-07-22,20.162487030029297
2015-07-23,20.791471481323242
2015-07-24,20.41582489013672
2015-07-27,20.23236846923828
2015-07-28,22.39013671875
2015-07-29,23.071544647216797
2015-07-30,23.062814712524414
2015-07-31,23.054075241088867
2015-08-03,23.09775161743164
2015-08-04,23.11522102355957
2015-08-05,22.888097763061523
2015-08-06,23.09775161743164
2015-08-07,23.43844985961914
2015-08-10,23.5345458984375
2015-08-11,23.674320220947266
2015-08-12,23.665584564208984
2015-08-13,23.621904373168945
2015-08-14,23.779142379760742
2015-08-17,24.12858772277832
2015-08-18,24.766311645507812
2015-08-19,24.539182662963867
2015-08-20,23.805360794067383
2015-08-21,23.176372528076172
2015-08-24,22.093120574951172
2015-08-25,21.74368667602539
2015-08-26,22.49497413635254
2015-08-27,22.966712951660156
2015-08-28,22.966712951660156
2015-08-31,22.914297103881836
2015-09-01,22.398880004882812
2015-09-02,22.888097763061523
2015-09-03,23.228790283203125
2015-09-04,22.914297103881836
2015-09-08,23.37729835510254
2015-09-09,23.237525939941406
2015-09-10,23.455923080444336
2015-09-11,23.683053970336914
2015-09-14,23.674320220947266
2015-09-15,24.023759841918945
2015-09-16,24.06743621826172
2015-09-17,24.06743621826172
2015-09-18,23.814096450805664
2015-09-21,23.840303421020508
2015-09-22,23.316146850585938
2015-09-23,23.19384002685547
2015-09-24,22.975440979003906
2015-09-25,22.879356384277344
2015-09-28,22.381404876708984
2015-09-29,21.472867965698242
2015-09-30,21.99702262878418
2015-10-01,22.42508316040039
2015-10-02,22.626014709472656
2015-10-05,23.11522102355957
2015-10-06,23.176372528076172
2015-10-07,23.478845596313477
2015-10-08,23.478845596313477
2015-10-09,23.680492401123047
2015-10-12,23.768165588378906
2015-10-13,23.347326278686523
2015-10-14,22.9265079498291
2015-10-15,23.12814712524414
2015-10-16,23.163227081298828
2015-10-19,23.277193069458008
2015-10-20,23.382408142089844
2015-10-21,23.540218353271484
2015-10-22,24.224069595336914
2015-10-23,24.171466827392578
2015-10-26,24.1977596282959
2015-10-27,24.86408233642578
2015-10-28,25.644372940063477
2015-10-29,25.144636154174805
2015-10-30,25.42519187927246
2015-11-02,25.73204231262207
2015-11-03,25.775880813598633
2015-11-04,25.442724227905273
2015-11-05,25.644372940063477
2015-11-06,25.07449722290039
2015-11-09,24.907915115356445
2015-11-10,25.249839782714844
2015-11-11,25.565458297729492
2015-11-12,25.135866165161133
2015-11-13,24.811481475830078
2015-11-16,25.23230743408203
2015-11-17,25.705738067626953
2015-11-18,26.16164207458496
2015-11-19,26.258087158203125
2015-11-20,26.46849822998047
2015-11-23,26.44219970703125
2015-11-24,26.46849822998047
2015-11-25,26.740283966064453
2015-11-27,26.521099090576172
2015-11-30,26.223012924194336
2015-12-01,26.67014503479004
2015-12-02,26.450965881347656
2015-12-03,25.872323989868164
2015-12-04,26.3194522857666
2015-12-07,26.24931526184082
2015-12-08,26.08273696899414
2015-12-09,25.688213348388672
2015-12-10,25.644372940063477
2015-12-11,25.39011573791504
2015-12-14,25.618064880371094
2015-12-15,25.25861167907715
2015-12-16,25.802183151245117
2015-12-17,24.87285041809082
2015-12-18,24.443248748779297
2015-12-21,24.583526611328125
2015-12-22,24.820241928100586
2015-12-23,24.88161849975586
2015-12-24,24.93421745300293
2015-12-28,24.99559211730957
2015-12-29,25.021896362304688
2015-12-30,24.907915115356445
2015-12-31,24.811481475830078
2016-01-04,24.37311363220215
2016-01-05,24.276670455932617
2016-01-06,24.087528228759766
2016-01-07,22.987836837768555
2016-01-08,22.459989547729492
2016-01-11,22.125680923461914
2016-01-12,22.451200485229492
2016-01-13,21.58904457092285
2016-01-14,21.949737548828125
2016-01-15,21.835365295410156
2016-01-19,21.738595962524414
2016-01-20,21.34270668029785
2016-01-21,21.9145450592041
2016-01-22,22.495176315307617
2016-01-25,22.31922721862793
2016-01-26,22.58315086364746
2016-01-27,22.67113494873047
2016-01-28,22.36321449279785
2016-01-29,23.216577529907227
2016-02-01,23.111005783081055
2016-02-02,22.0553035736084
2016-02-03,22.222455978393555
2016-02-04,22.33681869506836
2016-02-05,21.377901077270508
2016-02-08,20.6389102935791
2016-02-09,22.33681869506836
2016-02-10,22.442394256591797
2016-02-11,21.967327117919922
2016-02-12,22.715118408203125
2016-02-16,23.251758575439453
2016-02-17,23.95556640625
2016-02-18,23.779613494873047
2016-02-19,24.29866600036621
2016-02-22,24.448219299316406
2016-02-23,24.949682235717773
2016-02-24,25.231199264526367
2016-02-25,25.433534622192383
2016-02-26,25.28398323059082
2016-02-29,24.808921813964844
2016-03-01,25.68866729736328
2016-03-02,25.57430076599121
2016-03-03,25.486326217651367
2016-03-04,25.503923416137695
2016-03-07,25.477523803710938
2016-03-08,25.63588523864746
2016-03-09,25.715065002441406
2016-03-10,25.6182861328125
2016-03-11,25.94379425048828
2016-03-14,25.96139144897461
2016-03-15,26.23410987854004
2016-03-16,26.3748722076416
2016-03-17,26.885129928588867
2016-03-18,27.06987190246582
2016-03-21,27.149057388305664
2016-03-22,27.333799362182617
2016-03-23,27.21942901611328
2016-03-24,27.175443649291992
2016-03-28,27.44816780090332
2016-03-29,27.650510787963867
2016-03-30,27.800071716308594
2016-03-31,27.668107986450195
2016-04-01,28.18716049194336
2016-04-04,27.87044906616211
2016-04-05,27.71209144592285
2016-04-06,27.990049362182617
2016-04-07,27.707679748535156
2016-04-08,27.998872756958008
2016-04-11,27.76944351196289
2016-04-12,28.04299545288086
2016-04-13,28.42243194580078
2016-04-14,28.378313064575195
2016-04-15,28.484193801879883
2016-04-18,28.590091705322266
2016-04-19,28.590091705322266
2016-04-20,28.872467041015625
2016-04-21,28.501850128173828
2016-04-22,28.651859283447266
2016-04-25,28.44890022277832
2016-04-26,27.866514205932617
2016-04-27,27.963579177856445
2016-04-28,27.495906829833984
2016-04-29,27.09881591796875
2016-05-02,27.690031051635742
2016-05-03,27.107637405395508
2016-05-04,27.072345733642578
2016-05-05,27.345888137817383
2016-05-06,27.972400665283203
2016-05-09,27.990049362182617
2016-05-10,28.413606643676758
2016-05-11,27.87533187866211
2016-05-12,27.663557052612305
2016-05-13,27.5135498046875
2016-05-16,27.795921325683594
2016-05-17,27.65472984313965
2016-05-18,27.566486358642578
2016-05-19,27.663557052612305
2016-05-20,28.04299545288086
2016-05-23,27.681203842163086
2016-05-24,28.58126449584961
2016-05-25,28.740097045898438
2016-05-26,28.563623428344727
2016-05-27,28.78421974182129
2016-05-31,28.80186653137207
2016-06-01,28.704803466796875
2016-06-02,28.351839065551758
2016-06-03,28.263591766357422
2016-06-06,27.866514205932617
2016-06-07,28.175355911254883
2016-06-08,28.245952606201172
2016-06-09,28.0959415435791
2016-06-10,27.566486358642578
2016-06-13,27.222354888916016
2016-06-14,26.834089279174805
2016-06-15,26.639963150024414
2016-06-16,27.063520431518555
2016-06-17,27.257648468017578
2016-06-20,27.681203842163086
2016-06-21,27.672388076782227
2016-06-22,27.540021896362305
2016-06-23,27.77827262878418
2016-06-24,26.631139755249023
2016-06-27,25.836971282958984
2016-06-28,26.401714324951172
2016-06-29,26.887039184570312
2016-06-30,27.301767349243164
2016-07-01,27.398832321166992
2016-07-05,26.957626342773438
2016-07-06,27.369234085083008
2016-07-07,27.617076873779297
2016-07-08,28.519941329956055
2016-07-11,29.0333309173584
2016-07-12,29.56443214416504
2016-07-13,29.874242782592773
2016-07-14,30.113231658935547
2016-07-15,30.166345596313477
2016-07-18,30.00701141357422
2016-07-19,29.909645080566406
2016-07-20,30.387632369995117
2016-07-21,29.520170211791992
2016-07-22,29.909645080566406
2016-07-25,30.299121856689453
2016-07-26,31.73307228088379
2016-07-27,32.25532913208008
2016-07-28,32.63594436645508
2016-07-29,32.290740966796875
2016-08-01,32.184513092041016
2016-08-02,32.166805267333984
2016-08-03,32.36155319213867
2016-08-04,32.11370086669922
2016-08-05,32.45891189575195
2016-08-08,32.290740966796875
2016-08-09,32.06944274902344
2016-08-10,32.122554779052734
2016-08-11,32.025184631347656
2016-08-12,31.927820205688477
2016-08-15,31.998628616333008
2016-08-16,31.43212890625
2016-08-17,31.396726608276367
2016-08-18,31.16657257080078
2016-08-19,31.157726287841797
2016-08-22,31.317049026489258
2016-08-23,31.609163284301758
2016-08-24,31.228532791137695
2016-08-25,31.21082878112793
2016-08-26,31.175424575805664
2016-08-29,31.387876510620117
2016-08-30,31.343610763549805
2016-08-31,31.405569076538086
2016-09-01,31.449844360351562
2016-09-02,31.387876510620117
2016-09-06,31.255090713500977
2016-09-07,31.228532791137695
2016-09-08,31.113468170166016
2016-09-09,29.44050407409668
2016-09-12,29.821130752563477
2016-09-13,29.236923217773438
2016-09-14,29.422815322875977
2016-09-15,29.741470336914062
2016-09-16,29.121850967407227
2016-09-19,29.148408889770508
2016-09-20,29.077585220336914
2016-09-21,29.555585861206055
2016-09-22,30.387632369995117
2016-09-23,30.334514617919922
2016-09-26,30.387632369995117
2016-09-27,30.82136344909668
2016-09-28,30.582378387451172
2016-09-29,30.290271759033203
2016-09-30,30.36992835998535
2016-10-03,30.06012535095215
2016-10-04,29.971609115600586
2016-10-05,30.30796241760254
2016-10-06,30.91873550415039
2016-10-07,29.661794662475586
2016-10-10,29.989301681518555
2016-10-11,29.413957595825195
2016-10-12,29.795734405517578
2016-10-13,29.618165969848633
2016-10-14,29.760208129882812
2016-10-17,30.008804321289062
2016-10-18,29.715810775756836
2016-10-19,29.245267868041992
2016-10-20,29.467227935791016
2016-10-21,29.378442764282227
2016-10-24,29.795734405517578
2016-10-25,26.972414016723633
2016-10-26,27.167736053466797
2016-10-27,27.078950881958008
2016-10-28,27.27427101135254
2016-10-31,27.41632652282715
2016-11-01,26.617273330688477
2016-11-02,26.12897300720215
2016-11-03,26.146728515625
2016-11-04,26.492979049682617
2016-11-07,26.874746322631836
2016-11-08,27.04344367980957
2016-11-09,27.46072006225586
2016-11-10,27.92239761352539
2016-11-11,27.762584686279297
2016-11-14,28.099964141845703
2016-11-15,28.348552703857422
2016-11-16,27.860248565673828
2016-11-17,28.63266372680664
2016-11-18,28.819103240966797
2016-11-21,28.845741271972656
2016-11-22,28.90788459777832
2016-11-23,28.7569580078125
2016-11-25,29.041067123413086
2016-11-28,28.552757263183594
2016-11-29,28.59714698791504
2016-11-30,28.099964141845703
2016-12-01,26.928016662597656
2016-12-02,26.91913414001465
2016-12-05,27.691558837890625
2016-12-06,27.73594093322754
2016-12-07,28.526123046875
2016-12-08,28.8901424407959
2016-12-09,28.952281951904297
2016-12-12,28.765840530395508
2016-12-13,29.005552291870117
2016-12-14,28.854623794555664
2016-12-15,28.002304077148438
2016-12-16,28.348552703857422
2016-12-19,28.765840530395508
2016-12-20,28.819103240966797
2016-12-21,29.112091064453125
2016-12-22,28.437335968017578
2016-12-23,28.46397590637207
2016-12-27,28.623781204223633
2016-12-28,28.2597713470459
2016-12-29,28.31304168701172
2016-12-30,28.07332992553711
2017-01-03,28.614906311035156
2017-01-04,29.245267868041992
2017-01-05,28.996671676635742
2017-01-06,28.88125228881836
2017-01-09,28.570510864257812
2017-01-10,28.59714698791504
2017-01-11,28.908855438232422
2017-01-12,28.543718338012695
2017-01-13,28.543718338012695
2017-01-17,28.525896072387695
2017-01-18,28.588241577148438
2017-01-19,28.436838150024414
2017-01-20,28.481372833251953
2017-01-23,28.525896072387695
2017-01-24,29.31852912902832
2017-01-25,29.94194984436035
2017-01-26,29.959760665893555
2017-01-27,29.67477798461914
2017-01-30,29.66586685180664
2017-01-31,29.345251083374023
2017-02-01,29.62133026123047
2017-02-02,29.38977813720703
2017-02-03,29.594619750976562
2017-02-06,29.550085067749023
2017-02-07,29.933046340942383
2017-02-08,30.093353271484375
2017-02-09,29.443218231201172
2017-02-10,30.0577335357666
2017-02-13,29.835079193115234
2017-02-14,29.487747192382812
2017-02-15,29.78164291381836
2017-02-16,29.98647689819336
2017-02-17,29.852888107299805
2017-02-21,30.307098388671875
2017-02-22,30.146787643432617
2017-02-23,30.37834930419922
2017-02-24,30.298189163208008
2017-02-27,30.663341522216797
2017-02-28,30.084447860717773
2017-03-01,30.779111862182617
2017-03-02,30.574275970458984
2017-03-03,30.333818435668945
2017-03-06,29.79945182800293
2017-03-07,29.612430572509766
2017-03-08,30.120071411132812
2017-03-09,30.022098541259766
2017-03-10,30.218046188354492
2017-03-13,29.995386123657227
2017-03-14,29.995386123657227
2017-03-15,30.618806838989258
2017-03-16,30.859270095825195
2017-03-17,30.868165969848633
2017-03-20,30.716766357421875
2017-03-21,30.12897491455078
2017-03-22,30.209136962890625
2017-03-23,30.4674015045166
2017-03-24,30.27147674560547
2017-03-27,30.048826217651367
2017-03-28,30.25366973876953
2017-03-29,30.25366973876953
2017-03-30,30.120071411132812
2017-03-31,30.27147674560547
2017-04-03,29.754928588867188
2017-04-04,29.630239486694336
2017-04-05,29.461027145385742
2017-04-06,30.12897491455078
2017-04-07,29.835079193115234
2017-04-10,29.897422790527344
2017-04-11,30.244754791259766
2017-04-12,29.753480911254883
2017-04-13,29.556970596313477
2017-04-17,29.914268493652344
2017-04-18,29.816003799438477
2017-04-19,30.119707107543945
2017-04-20,30.307292938232422
2017-04-21,30.67350959777832
2017-04-24,31.28982925415039
2017-04-25,32.96017837524414
2017-04-26,33.45145797729492
2017-04-27,33.27279281616211
2017-04-28,33.067359924316406
2017-05-01,32.79938507080078
2017-05-02,32.817264556884766
2017-05-03,32.727935791015625
2017-05-04,32.86191940307617
2017-05-05,32.9780387878418
2017-05-08,32.98697280883789
2017-05-09,33.00483322143555
2017-05-10,32.83513259887695
2017-05-11,32.736873626708984
2017-05-12,32.5671501159668
2017-05-15,33.05842208862305
2017-05-16,33.28173828125
2017-05-17,32.9155158996582
2017-05-18,33.067359924316406
2017-05-19,33.04948806762695
2017-05-22,33.21920394897461
2017-05-23,32.89765548706055
2017-05-24,33.12989807128906
2017-05-25,33.16561508178711
2017-05-26,33.04948806762695
2017-05-30,33.04056167602539
2017-05-31,33.27279281616211
2017-06-01,33.424652099609375
2017-06-02,33.62117385864258
2017-06-05,33.29066848754883
2017-06-06,33.183494567871094
2017-06-07,33.04948806762695
2017-06-08,33.08522033691406
2017-06-09,33.24601745605469
2017-06-12,33.424652099609375
2017-06-13,34.06777572631836
2017-06-14,34.3178825378418
2017-06-15,34.469730377197266
2017-06-16,34.46079635620117
2017-06-19,34.96101379394531
2017-06-20,34.809165954589844
2017-06-21,34.621585845947266
2017-06-22,34.6751823425293
2017-06-23,34.75556182861328
2017-06-26,34.75556182861328
2017-06-27,34.166038513183594
2017-06-28,34.621585845947266
2017-06-29,33.94272994995117
2017-06-30,34.13030242919922
2017-07-03,33.90700149536133
2017-07-05,34.076717376708984
2017-07-06,33.656890869140625
2017-07-07,34.32681655883789
2017-07-10,34.60371017456055
2017-07-11,34.657318115234375
2017-07-12,34.621490478515625
2017-07-13,34.78268814086914
2017-07-14,34.85432052612305
2017-07-17,34.6931266784668
2017-07-18,34.540897369384766
2017-07-19,34.94388198852539
2017-07-20,34.299095153808594
2017-07-21,34.299095153808594
2017-07-24,33.77968215942383
2017-07-25,33.79759216308594
2017-07-26,33.70804977416992
2017-07-27,34.2901496887207
2017-07-28,34.540897369384766
2017-07-31,34.146854400634766
2017-08-01,34.32596206665039
2017-08-02,34.28118896484375
2017-08-03,34.02149200439453
2017-08-04,34.32596206665039
2017-08-07,34.21849822998047
