,DRI
2014-05-08,32.23720932006836
2014-05-09,32.4657096862793
2014-05-12,33.033668518066406
2014-05-13,33.20341873168945
2014-05-14,32.94880294799805
2014-05-15,33.0924186706543
2014-05-16,31.656185150146484
2014-05-19,31.976083755493164
2014-05-20,31.32322883605957
2014-05-21,31.786741256713867
2014-05-22,32.322059631347656
2014-05-23,32.34819030761719
2014-05-27,32.478755950927734
2014-05-28,32.75947952270508
2014-05-29,32.56361389160156
2014-05-30,32.720306396484375
2014-06-02,33.05978775024414
2014-06-03,32.798641204833984
2014-06-04,32.70072555541992
2014-06-05,33.10547637939453
2014-06-06,33.353553771972656
2014-06-09,33.23604202270508
2014-06-10,32.87699508666992
2014-06-11,32.89657211303711
2014-06-12,32.204566955566406
2014-06-13,32.43306350708008
2014-06-16,32.61585235595703
2014-06-17,32.37430953979492
2014-06-18,32.45917892456055
2014-06-19,32.3286018371582
2014-06-20,31.062097549438477
2014-06-23,31.179611206054688
2014-06-24,30.533300399780273
2014-06-25,30.40273666381836
2014-06-26,30.611629486083984
2014-06-27,30.461483001708984
2014-06-30,30.206880569458008
2014-07-01,30.174240112304688
2014-07-02,30.20034408569336
2014-07-03,30.239517211914062
2014-07-07,30.102415084838867
2014-07-08,29.96367645263672
2014-07-09,30.14867401123047
2014-07-10,29.57383918762207
2014-07-11,29.3624210357666
2014-07-14,29.3161678314209
2014-07-15,29.12456512451172
2014-07-16,28.99901580810547
2014-07-17,28.913122177124023
2014-07-18,29.322778701782227
2014-07-21,29.084915161132812
2014-07-22,29.217056274414062
2014-07-23,29.39545249938965
2014-07-24,29.924030303955078
2014-07-25,29.507781982421875
2014-07-28,29.679561614990234
2014-07-29,30.97456932067871
2014-07-30,30.597965240478516
2014-07-31,30.888687133789062
2014-08-01,30.82921028137207
2014-08-04,31.62207794189453
2014-08-05,31.245468139648438
2014-08-06,31.001008987426758
2014-08-07,30.915109634399414
2014-08-08,31.192626953125
2014-08-11,30.954753875732422
2014-08-12,30.631000518798828
2014-08-13,30.915109634399414
2014-08-14,31.113330841064453
2014-08-15,30.637609481811523
2014-08-18,31.192626953125
2014-08-19,31.404035568237305
2014-08-20,31.337980270385742
2014-08-21,31.3511962890625
2014-08-22,31.430471420288086
2014-08-25,31.417251586914062
2014-08-26,31.45689582824707
2014-08-27,31.3511962890625
2014-08-28,31.152971267700195
2014-08-29,31.265287399291992
2014-09-02,31.549392700195312
2014-09-03,31.45029067993164
2014-09-04,31.602262496948242
2014-09-05,31.76083755493164
2014-09-08,31.734405517578125
2014-09-09,31.569211959838867
2014-09-10,31.562602996826172
2014-09-11,31.90618896484375
2014-09-12,31.437082290649414
2014-09-15,32.99638366699219
2014-09-16,32.73208236694336
2014-09-17,32.897281646728516
2014-09-18,33.26726531982422
2014-09-19,33.82227325439453
2014-09-22,33.34656524658203
2014-09-23,33.26726531982422
2014-09-24,34.1790657043457
2014-09-25,33.88174819946289
2014-09-26,34.29139709472656
2014-09-29,34.357452392578125
2014-09-30,34.00067138671875
2014-10-01,33.6636962890625
2014-10-02,34.01388931274414
2014-10-03,34.086570739746094
2014-10-06,33.72978591918945
2014-10-07,33.082279205322266
2014-10-08,33.39625930786133
2014-10-09,32.915252685546875
2014-10-10,32.314002990722656
2014-10-13,31.45220947265625
2014-10-14,32.15366744995117
2014-10-15,32.22715759277344
2014-10-16,32.30733108520508
2014-10-17,32.52111053466797
2014-10-20,32.808380126953125
2014-10-21,33.015464782714844
2014-10-22,33.082271575927734
2014-10-23,33.603363037109375
2014-10-24,34.104408264160156
2014-10-27,34.35158157348633
2014-10-28,34.759098052978516
2014-10-29,34.030921936035156
2014-10-30,34.19123840332031
2014-10-31,34.59209060668945
2014-11-03,34.72570037841797
2014-11-04,35.22674560546875
2014-11-05,35.20002365112305
2014-11-06,35.47392654418945
2014-11-07,35.74114227294922
2014-11-10,36.282264709472656
2014-11-11,37.2242431640625
2014-11-12,37.651790618896484
2014-11-13,37.61170196533203
2014-11-14,37.34449768066406
2014-11-17,37.03049850463867
2014-11-18,37.1240348815918
2014-11-19,37.15074157714844
2014-11-20,37.27101135253906
2014-11-21,37.31108093261719
2014-11-24,37.651790618896484
2014-11-25,36.7365608215332
2014-11-26,37.31776428222656
2014-11-28,38.07267379760742
2014-12-01,38.42674255371094
2014-12-02,38.43342208862305
2014-12-03,38.82088851928711
2014-12-04,38.647216796875
2014-12-05,39.094791412353516
2014-12-08,39.12820816040039
2014-12-09,38.680599212646484
2014-12-10,38.41338348388672
2014-12-11,38.63383865356445
2014-12-12,38.33320999145508
2014-12-15,38.21297836303711
2014-12-16,37.351165771484375
2014-12-17,38.13279342651367
2014-12-18,38.56035232543945
2014-12-19,38.3265266418457
2014-12-22,39.168296813964844
2014-12-23,39.08812713623047
2014-12-24,39.02798843383789
2014-12-26,39.01463317871094
2014-12-29,39.31525802612305
2014-12-30,39.275177001953125
2014-12-31,39.168296813964844
2015-01-02,39.02798843383789
2015-01-05,38.7407341003418
2015-01-06,38.87434387207031
2015-01-07,40.594146728515625
2015-01-08,41.23484802246094
2015-01-09,40.391822814941406
2015-01-12,40.358097076416016
2015-01-13,39.960174560546875
2015-01-14,39.980403900146484
2015-01-15,39.64319610595703
2015-01-16,39.8590202331543
2015-01-20,39.960174560546875
2015-01-21,40.22321319580078
2015-01-22,41.099971771240234
2015-01-23,41.288818359375
2015-01-26,41.92952346801758
2015-01-27,41.416961669921875
2015-01-28,40.951602935791016
2015-01-29,41.96323776245117
2015-01-30,41.39672088623047
2015-02-02,40.4794921875
2015-02-03,40.97856521606445
2015-02-04,40.911136627197266
2015-02-05,41.126949310302734
2015-02-06,40.90439987182617
2015-02-09,40.58065414428711
2015-02-10,41.174163818359375
2015-02-11,41.012290954589844
2015-02-12,41.416961669921875
2015-02-13,41.626033782958984
2015-02-17,41.44394302368164
2015-02-18,41.92952346801758
2015-02-19,42.03068542480469
2015-02-20,41.95650100708008
2015-02-23,42.21279525756836
2015-02-24,42.84675216674805
2015-02-25,43.37955856323242
2015-02-26,43.420021057128906
2015-02-27,43.16374206542969
2015-03-02,43.420021057128906
2015-03-03,43.08955001831055
2015-03-04,42.41510772705078
2015-03-05,43.30536651611328
2015-03-06,42.293724060058594
2015-03-09,42.73210144042969
2015-03-10,42.13186264038086
2015-03-11,41.626033782958984
2015-03-12,42.84675216674805
2015-03-13,42.5567512512207
2015-03-16,43.7774772644043
2015-03-17,44.18888473510742
2015-03-18,43.96632385253906
2015-03-19,43.750492095947266
2015-03-20,45.018428802490234
2015-03-23,46.684288024902344
2015-03-24,47.02824020385742
2015-03-25,46.34033203125
2015-03-26,46.036827087402344
2015-03-27,46.56962966918945
2015-03-30,46.81916427612305
2015-03-31,46.765220642089844
2015-04-01,45.5040283203125
2015-04-02,45.49053192138672
2015-04-06,44.883544921875
2015-04-07,44.687957763671875
2015-04-08,45.898502349853516
2015-04-09,45.68767547607422
2015-04-10,46.77580261230469
2015-04-13,46.653385162353516
2015-04-14,46.17732620239258
2015-04-15,45.59926223754883
2015-04-16,45.177608489990234
2015-04-17,44.164302825927734
2015-04-20,44.35471725463867
2015-04-21,44.402313232421875
2015-04-22,44.341121673583984
2015-04-23,44.75597381591797
2015-04-24,45.57206344604492
2015-04-27,44.844383239746094
2015-04-28,45.136810302734375
2015-04-29,43.817466735839844
2015-04-30,43.36861038208008
2015-05-01,43.518226623535156
2015-05-04,42.96735763549805
2015-05-05,41.994842529296875
2015-05-06,41.920040130615234
2015-05-07,42.89255142211914
2015-05-08,43.49782943725586
2015-05-11,43.63383483886719
2015-05-12,43.307395935058594
2015-05-13,42.681732177734375
2015-05-14,43.11017990112305
2015-05-15,43.477420806884766
2015-05-18,43.572635650634766
2015-05-19,44.293514251708984
2015-05-20,43.7834587097168
2015-05-21,43.91266632080078
2015-05-22,44.03508758544922
2015-05-26,43.6474494934082
2015-05-27,44.150699615478516
2015-05-28,44.164302825927734
2015-05-29,44.57233428955078
2015-06-01,44.749168395996094
2015-06-02,44.245906829833984
2015-06-03,44.42273712158203
2015-06-04,43.79025650024414
2015-06-05,44.09630584716797
2015-06-08,44.483943939208984
2015-06-09,44.211910247802734
2015-06-10,45.531253814697266
2015-06-11,45.59926223754883
2015-06-12,46.32014846801758
2015-06-15,46.33375549316406
2015-06-16,46.20454025268555
2015-06-17,46.42216491699219
2015-06-18,47.03423309326172
2015-06-19,46.83700180053711
2015-06-22,47.18385314941406
2015-06-23,47.190650939941406
2015-06-24,48.1767578125
2015-06-25,48.44199752807617
2015-06-26,49.61852264404297
2015-06-29,48.421600341796875
2015-06-30,48.33997344970703
2015-07-01,47.75511932373047
2015-07-02,47.81631851196289
2015-07-06,48.07474899291992
2015-07-07,49.033668518066406
2015-07-08,48.547096252441406
2015-07-09,49.040523529052734
2015-07-10,49.45170211791992
2015-07-13,49.59562683105469
2015-07-14,49.57505416870117
2015-07-15,48.92402267456055
2015-07-16,49.99309539794922
2015-07-17,49.74638366699219
2015-07-20,49.99309539794922
2015-07-21,50.03422164916992
2015-07-22,51.117000579833984
2015-07-23,51.30888366699219
2015-07-24,50.0753288269043
2015-07-27,49.55449676513672
2015-07-28,49.63673400878906
2015-07-29,50.150726318359375
2015-07-30,50.575592041015625
2015-07-31,50.548187255859375
2015-08-03,50.65098190307617
2015-08-04,50.705814361572266
2015-08-05,51.33628463745117
2015-08-06,48.51968002319336
2015-08-07,49.18442916870117
2015-08-10,48.73213195800781
2015-08-11,48.63618087768555
2015-08-12,48.46485900878906
2015-08-13,49.30778503417969
2015-08-14,49.59562683105469
2015-08-17,49.73267364501953
2015-08-18,49.07478332519531
2015-08-19,49.527076721191406
2015-08-20,49.07478332519531
2015-08-21,48.09479904174805
2015-08-24,45.757904052734375
2015-08-25,45.79216003417969
2015-08-26,46.710472106933594
2015-08-27,47.18333435058594
2015-08-28,47.320404052734375
2015-08-31,46.607688903808594
2015-09-01,45.96348571777344
2015-09-02,47.25872039794922
2015-09-03,47.430049896240234
2015-09-04,47.1353645324707
2015-09-08,48.2592658996582
2015-09-09,47.25872039794922
2015-09-10,47.74528503417969
2015-09-11,48.13591003417969
2015-09-14,48.108497619628906
2015-09-15,47.99884796142578
2015-09-16,47.51227951049805
2015-09-17,48.163326263427734
2015-09-18,47.601383209228516
2015-09-21,48.15647888183594
2015-09-22,47.758995056152344
2015-09-23,48.73213195800781
2015-09-24,48.971988677978516
2015-09-25,48.492271423339844
2015-09-28,46.676204681396484
2015-09-29,46.52544021606445
2015-09-30,46.97089767456055
2015-10-01,46.888648986816406
2015-10-02,46.957183837890625
2015-10-05,46.92292404174805
2015-10-06,46.55970764160156
2015-10-07,45.89645004272461
2015-10-08,46.12444305419922
2015-10-09,46.06917190551758
2015-10-12,45.77208709716797
2015-10-13,45.88954544067383
2015-10-14,44.0517463684082
2015-10-15,44.079376220703125
2015-10-16,45.00518035888672
2015-10-19,45.39208221435547
2015-10-20,44.03102111816406
2015-10-21,43.388484954833984
2015-10-22,44.279727935791016
2015-10-23,44.15536880493164
2015-10-26,44.708091735839844
2015-10-27,43.678653717041016
2015-10-28,44.80482864379883
2015-10-29,43.132850646972656
2015-10-30,42.759765625
2015-11-02,43.29175567626953
2015-11-03,43.21574401855469
2015-11-04,42.43504333496094
2015-11-05,42.68376922607422
2015-11-06,42.63539505004883
2015-11-09,42.393577575683594
2015-11-10,42.26241683959961
2015-11-11,42.9039306640625
2015-11-12,42.610233306884766
2015-11-13,41.999637603759766
2015-11-16,41.713653564453125
2015-11-17,41.68274688720703
2015-11-18,41.729122161865234
2015-11-19,42.061466217041016
2015-11-20,42.610233306884766
2015-11-23,43.55317306518555
2015-11-24,43.537723541259766
2015-11-25,43.93962097167969
2015-11-27,44.09420394897461
2015-11-30,43.41404342651367
2015-12-01,43.83914566040039
2015-12-02,43.514530181884766
2015-12-03,42.66433334350586
2015-12-04,44.38791275024414
2015-12-07,45.5395393371582
2015-12-08,45.7404899597168
2015-12-09,44.89802169799805
2015-12-10,44.63523483276367
2015-12-11,44.65069580078125
2015-12-14,45.284461975097656
2015-12-15,45.60136413574219
2015-12-16,45.82550811767578
2015-12-17,45.129905700683594
2015-12-18,48.3065299987793
2015-12-21,49.23401641845703
2015-12-22,49.52772903442383
2015-12-23,49.85234451293945
2015-12-24,49.898712158203125
2015-12-28,49.6977653503418
2015-12-29,49.81369400024414
2015-12-30,49.690032958984375
2015-12-31,49.187652587890625
2016-01-04,48.499755859375
2016-01-05,49.3808708190918
2016-01-06,49.01473617553711
2016-01-07,48.671966552734375
2016-01-08,48.30585479736328
2016-01-11,48.266910552978516
2016-01-12,48.69533920288086
2016-01-13,48.18901062011719
2016-01-14,48.04098892211914
2016-01-15,46.91921615600586
2016-01-19,47.38663101196289
2016-01-20,46.48299026489258
2016-01-21,46.98934555053711
2016-01-22,48.24352264404297
2016-01-25,47.885189056396484
2016-01-26,48.81220245361328
2016-01-27,48.75767135620117
2016-01-28,49.27960968017578
2016-01-29,49.12380599975586
2016-02-01,49.33412551879883
2016-02-02,48.414920806884766
2016-02-03,48.24352264404297
2016-02-04,47.92414474487305
2016-02-05,45.9532585144043
2016-02-08,46.38172149658203
2016-02-09,45.55598068237305
2016-02-10,44.862674713134766
2016-02-11,44.51211166381836
2016-02-12,45.70399856567383
2016-02-16,46.38172149658203
2016-02-17,47.939720153808594
2016-02-18,47.92414474487305
2016-02-19,47.66706466674805
2016-02-22,48.4071159362793
2016-02-23,48.96800994873047
2016-02-24,49.32634735107422
2016-02-25,49.653526306152344
2016-02-26,49.653526306152344
2016-02-29,49.76258087158203
2016-03-01,50.050811767578125
2016-03-02,50.38578414916992
2016-03-03,50.49484634399414
2016-03-04,50.58053970336914
2016-03-07,50.75191879272461
2016-03-08,50.30788803100586
2016-03-09,52.13852310180664
2016-03-10,52.28654861450195
2016-03-11,52.63709259033203
2016-03-14,52.80070114135742
2016-03-15,52.06842041015625
2016-03-16,52.62929916381836
2016-03-17,52.64487838745117
2016-03-18,52.41897964477539
2016-03-21,52.36445236206055
2016-03-22,51.9204216003418
2016-03-23,51.81913757324219
2016-03-24,51.234893798828125
2016-03-28,51.78019714355469
2016-03-29,51.90483856201172
2016-03-30,51.86589813232422
2016-03-31,51.64776611328125
2016-04-01,52.2242317199707
2016-04-04,52.457923889160156
2016-04-05,50.4792594909668
2016-04-06,50.62726593017578
2016-04-07,50.77643585205078
2016-04-08,50.862796783447266
2016-04-11,50.82353973388672
2016-04-12,51.71846389770508
2016-04-13,51.48296356201172
2016-04-14,50.90987777709961
2016-04-15,50.39961242675781
2016-04-18,50.862796783447266
2016-04-19,49.60670471191406
2016-04-20,49.567466735839844
2016-04-21,49.29270935058594
2016-04-22,49.693077087402344
2016-04-25,49.81867599487305
2016-04-26,50.132694244384766
2016-04-27,49.95998001098633
2016-04-28,49.5753173828125
2016-04-29,48.8687744140625
2016-05-02,49.936431884765625
2016-05-03,49.834373474121094
2016-05-04,50.18765640258789
2016-05-05,49.43400955200195
2016-05-06,49.05718994140625
2016-05-09,50.59587097167969
2016-05-10,50.760719299316406
2016-05-11,49.55176544189453
2016-05-12,50.093448638916016
2016-05-13,49.70092010498047
2016-05-16,49.67737579345703
2016-05-17,50.164093017578125
2016-05-18,49.48896789550781
2016-05-19,51.73418045043945
2016-05-20,51.930450439453125
2016-05-23,51.02764892578125
2016-05-24,51.655677795410156
2016-05-25,52.00893783569336
2016-05-26,52.81753158569336
2016-05-27,52.974544525146484
2016-05-31,53.249305725097656
2016-06-01,52.93529510498047
2016-06-02,53.225765228271484
2016-06-03,53.186500549316406
2016-06-06,52.872493743896484
2016-06-07,52.950992584228516
2016-06-08,52.90388107299805
2016-06-09,53.641822814941406
2016-06-10,53.23361587524414
2016-06-13,53.17080307006836
2016-06-14,53.445579528808594
2016-06-15,52.98240661621094
2016-06-16,53.01380157470703
2016-06-17,52.96669387817383
2016-06-20,53.15510940551758
2016-06-21,52.754730224609375
2016-06-22,52.73904037475586
2016-06-23,53.367061614990234
2016-06-24,52.47211456298828
2016-06-27,50.98054504394531
2016-06-28,51.2160530090332
2016-06-29,51.781288146972656
2016-06-30,49.7244758605957
2016-07-01,49.45757293701172
2016-07-05,48.272159576416016
2016-07-06,48.845218658447266
2016-07-07,49.170021057128906
2016-07-08,49.13833999633789
2016-07-11,49.60570526123047
2016-07-12,49.748294830322266
2016-07-13,49.653236389160156
2016-07-14,50.02556610107422
2016-07-15,49.49480438232422
2016-07-18,49.360145568847656
2016-07-19,49.415592193603516
2016-07-20,49.653236389160156
2016-07-21,49.10664749145508
2016-07-22,49.55818557739258
2016-07-25,50.01763916015625
2016-07-26,48.100582122802734
2016-07-27,47.2767333984375
2016-07-28,48.42537307739258
2016-07-29,48.76601791381836
2016-08-01,48.876914978027344
2016-08-02,47.73619079589844
2016-08-03,48.100582122802734
2016-08-04,48.36200714111328
2016-08-05,49.447269439697266
2016-08-08,49.24922561645508
2016-08-09,49.360145568847656
2016-08-10,48.75016784667969
2016-08-11,49.64533233642578
2016-08-12,49.70869064331055
2016-08-15,49.407676696777344
2016-08-16,49.32845687866211
2016-08-17,49.447269439697266
2016-08-18,49.60570526123047
2016-08-19,48.82146072387695
2016-08-22,48.702632904052734
2016-08-23,49.478965759277344
2016-08-24,49.87505340576172
2016-08-25,49.906742095947266
2016-08-26,48.47290802001953
2016-08-29,48.51251983642578
2016-08-30,48.22733688354492
2016-08-31,48.829376220703125
2016-09-01,49.02742385864258
2016-09-02,49.37598419189453
2016-09-06,49.566104888916016
2016-09-07,49.85128402709961
2016-09-08,49.447269439697266
2016-09-09,48.678871154785156
2016-09-12,49.954261779785156
2016-09-13,49.58985900878906
2016-09-14,48.853145599365234
2016-09-15,49.20962905883789
2016-09-16,49.074954986572266
2016-09-19,48.631351470947266
2016-09-20,48.702632904052734
2016-09-21,49.399742126464844
2016-09-22,49.10664749145508
2016-09-23,49.946346282958984
2016-09-26,49.48689270019531
2016-09-27,48.734310150146484
2016-09-28,48.43330001831055
2016-09-29,48.029293060302734
2016-09-30,48.57589340209961
2016-10-03,48.607574462890625
2016-10-04,48.89275360107422
2016-10-05,49.2125244140625
2016-10-06,48.724884033203125
2016-10-07,49.26848602294922
2016-10-10,49.85206604003906
2016-10-11,49.8840446472168
2016-10-12,50.20381546020508
2016-10-13,49.708168029785156
2016-10-14,49.74815368652344
2016-10-17,50.01994323730469
2016-10-18,50.38768768310547
2016-10-19,50.659481048583984
2016-10-20,50.26777648925781
2016-10-21,50.41965866088867
2016-10-24,50.61152267456055
2016-10-25,49.34043884277344
2016-10-26,48.89274978637695
2016-10-27,49.18054962158203
2016-10-28,50.05192947387695
2016-10-31,51.794673919677734
2016-11-01,51.43492889404297
2016-11-02,51.65876388549805
2016-11-03,51.003238677978516
2016-11-04,51.05120849609375
2016-11-07,52.36225891113281
2016-11-08,52.4501953125
2016-11-09,54.8244743347168
2016-11-10,55.408058166503906
2016-11-11,56.055606842041016
2016-11-14,57.96621322631836
2016-11-15,58.413909912109375
2016-11-16,57.23873519897461
2016-11-17,57.934226989746094
2016-11-18,58.23003005981445
2016-11-21,58.46986389160156
2016-11-22,59.15735626220703
2016-11-23,59.54907989501953
2016-11-25,59.91680908203125
2016-11-28,59.10139083862305
2016-11-29,58.26200485229492
2016-11-30,58.597774505615234
2016-12-01,60.58834457397461
2016-12-02,59.98876190185547
2016-12-05,61.32380676269531
2016-12-06,61.75550079345703
2016-12-07,62.82670211791992
2016-12-08,63.10651397705078
2016-12-09,62.834720611572266
2016-12-12,62.42699432373047
2016-12-13,61.4437255859375
2016-12-14,61.075965881347656
2016-12-15,60.56435012817383
2016-12-16,60.38048553466797
2016-12-19,60.50040054321289
2016-12-20,60.54836654663086
2016-12-21,60.54836654663086
2016-12-22,59.6130256652832
2016-12-23,59.54108428955078
2016-12-27,59.453155517578125
2016-12-28,58.90154266357422
2016-12-29,58.981475830078125
2016-12-30,58.13410568237305
2017-01-03,57.606468200683594
2017-01-04,57.63044738769531
2017-01-05,57.822322845458984
2017-01-06,57.64508819580078
2017-01-09,57.65312576293945
2017-01-10,58.20903778076172
2017-01-11,58.72466278076172
2017-01-12,59.46586990356445
2017-01-13,59.11138916015625
2017-01-17,58.71660614013672
2017-01-18,58.94219207763672
2017-01-19,58.48297119140625
2017-01-20,59.16779327392578
2017-01-23,58.81328582763672
2017-01-24,59.35307312011719
2017-01-25,59.272518157958984
2017-01-26,59.256412506103516
2017-01-27,59.26445388793945
2017-01-30,59.47393035888672
2017-01-31,59.03885269165039
2017-02-01,58.152645111083984
2017-02-02,57.70952224731445
2017-02-03,57.86259078979492
2017-02-06,58.27349090576172
2017-02-07,57.88677978515625
2017-02-08,59.16779327392578
2017-02-09,60.48100280761719
2017-02-10,61.45585250854492
2017-02-13,61.29472732543945
2017-02-14,61.423622131347656
2017-02-15,61.020809173583984
2017-02-16,61.06914138793945
2017-02-17,61.81840133666992
2017-02-21,61.79423904418945
2017-02-22,60.76299285888672
2017-02-23,60.79521179199219
2017-02-24,60.79521179199219
2017-02-27,60.04596710205078
2017-02-28,60.16679000854492
2017-03-01,60.33599853515625
2017-03-02,60.80327606201172
2017-03-03,60.513221740722656
2017-03-06,60.16679000854492
2017-03-07,60.02985382080078
2017-03-08,60.56961441040039
2017-03-09,60.60185241699219
2017-03-10,59.74785614013672
2017-03-13,59.98150634765625
2017-03-14,60.11041259765625
2017-03-15,61.09330749511719
2017-03-16,60.74686050415039
2017-03-17,61.76201629638672
2017-03-20,61.92314910888672
2017-03-21,61.713680267333984
2017-03-22,62.03593826293945
2017-03-23,61.74589157104492
2017-03-24,61.802303314208984
2017-03-27,60.89191818237305
2017-03-28,66.56375122070312
2017-03-29,66.5234603881836
2017-03-30,66.73294830322266
2017-03-31,67.40968322753906
2017-04-03,67.03912353515625
2017-04-04,67.65947723388672
2017-04-05,66.77320861816406
2017-04-06,67.63304901123047
2017-04-07,67.19501495361328
2017-04-10,67.08145904541016
2017-04-11,67.27613067626953
2017-04-12,66.91112518310547
2017-04-13,66.48932647705078
2017-04-17,67.03277587890625
2017-04-18,67.09770202636719
2017-04-19,67.35724639892578
2017-04-20,68.17652130126953
2017-04-21,68.26573181152344
2017-04-24,69.09310150146484
2017-04-25,69.3932113647461
2017-04-26,69.79878997802734
2017-04-27,69.72576904296875
2017-04-28,69.1011962890625
2017-05-01,69.45809936523438
2017-05-02,70.42337799072266
2017-05-03,70.91006469726562
2017-05-04,70.83702087402344
2017-05-05,70.83702087402344
2017-05-08,70.63427734375
2017-05-09,70.78836059570312
2017-05-10,71.08039093017578
2017-05-11,71.55896759033203
2017-05-12,71.63196563720703
2017-05-15,71.70498657226562
2017-05-16,69.72576904296875
2017-05-17,69.37698364257812
2017-05-18,70.12324523925781
2017-05-19,70.53694152832031
2017-05-22,70.89382934570312
2017-05-23,70.27735900878906
2017-05-24,70.7397232055664
2017-05-25,71.46163177490234
2017-05-26,71.33995056152344
2017-05-30,70.96682739257812
2017-05-31,72.13489532470703
2017-06-01,73.07579803466797
2017-06-02,74.05728149414062
2017-06-05,74.47909545898438
2017-06-06,74.60884857177734
2017-06-07,74.66563415527344
2017-06-08,74.50341033935547
2017-06-09,74.722412109375
2017-06-12,74.57640075683594
2017-06-13,73.01901245117188
2017-06-14,73.38402557373047
2017-06-15,72.84059143066406
2017-06-16,72.43497467041016
2017-06-19,73.46514129638672
2017-06-20,71.93209838867188
2017-06-21,71.60763549804688
2017-06-22,72.32144165039062
2017-06-23,71.97265625
2017-06-26,73.06769561767578
2017-06-27,75.18476867675781
2017-06-28,74.26817321777344
2017-06-29,74.43042755126953
2017-06-30,73.35970306396484
2017-07-03,74.0897216796875
2017-07-05,73.10824584960938
2017-07-06,73.25529479980469
2017-07-07,73.65553283691406
2017-07-10,72.90402221679688
2017-07-11,72.9448471069336
2017-07-12,73.19811248779297
2017-07-13,72.34855651855469
2017-07-14,72.65896606445312
2017-07-17,73.23894500732422
2017-07-18,72.73249816894531
2017-07-19,73.40231323242188
2017-07-20,73.16543579101562
2017-07-21,72.43843078613281
2017-07-24,70.76387786865234
2017-07-25,70.9435806274414
2017-07-26,70.11041259765625
2017-07-27,69.01581573486328
2017-07-28,68.49301147460938
2017-07-31,68.51753997802734
2017-08-01,69.26902770996094
2017-08-02,69.072998046875
2017-08-03,67.04721069335938
2017-08-04,67.92123413085938
2017-08-07,68.42769622802734
2017-08-08,66.8429946899414
2017-08-09,66.3936996459961
2017-08-10,67.41477966308594
2017-08-11,68.0764389038086
2017-08-14,67.59449768066406
2017-08-15,68.19081115722656
2017-08-16,68.93412780761719
2017-08-17,68.72174072265625
2017-08-18,68.60738372802734
2017-08-21,69.03216552734375
2017-08-22,69.6774673461914
2017-08-23,68.15813446044922
2017-08-24,67.29224395751953
2017-08-25,68.35415649414062
2017-08-28,69.3017349243164
2017-08-29,67.50465393066406
2017-08-30,67.70069122314453
2017-08-31,67.05536651611328
2017-09-01,66.91650390625
2017-09-05,66.32020568847656
2017-09-06,64.00853729248047
2017-09-07,62.938438415527344
2017-09-08,64.16370391845703
2017-09-11,65.13577270507812
2017-09-12,66.34471893310547
2017-09-13,68.30514526367188
2017-09-14,67.96208190917969
2017-09-15,68.50118255615234
2017-09-18,68.91780090332031
2017-09-19,68.05192565917969
2017-09-20,68.45217895507812
2017-09-21,67.84770202636719
2017-09-22,67.70069122314453
2017-09-25,67.91307830810547
2017-09-26,63.47755813598633
2017-09-27,64.65382385253906
2017-09-28,64.49864196777344
2017-09-29,64.35159301757812
2017-10-02,64.67015075683594
2017-10-03,65.4380111694336
2017-10-04,65.02139282226562
2017-10-05,65.11943817138672
2017-10-06,66.55209350585938
2017-10-09,65.65461730957031
2017-10-10,65.27588653564453
2017-10-11,65.32525634765625
2017-10-12,65.2182388305664
2017-10-13,65.39114379882812
2017-10-16,66.03336334228516
2017-10-17,67.15312194824219
2017-10-18,67.48246765136719
2017-10-19,67.49072265625
2017-10-20,68.14937591552734
2017-10-23,67.8035888671875
2017-10-24,68.0423583984375
2017-10-25,67.3589859008789
2017-10-26,68.16585540771484
2017-10-27,68.61048126220703
2017-10-30,68.14937591552734
2017-10-31,67.73770141601562
2017-11-01,67.581298828125
2017-11-02,67.3589859008789
2017-11-03,67.74596405029297
2017-11-06,67.84473419189453
2017-11-07,67.22722625732422
2017-11-08,67.61422729492188
2017-11-09,67.63067626953125
2017-11-10,68.0423583984375
2017-11-13,68.20703125
2017-11-14,68.21526336669922
2017-11-15,67.47423553466797
2017-11-16,67.7871322631836
2017-11-17,68.18232727050781
2017-11-20,67.75418090820312
2017-11-21,66.1404037475586
2017-11-22,65.67109680175781
2017-11-24,66.0663070678711
2017-11-27,66.0992202758789
2017-11-28,68.38814544677734
2017-11-29,69.82903289794922
2017-11-30,69.42559051513672
2017-12-01,70.01841735839844
2017-12-04,70.85824584960938
2017-12-05,70.92410278320312
2017-12-06,70.4218521118164
2017-12-07,70.21602630615234
2017-12-08,71.14642333984375
2017-12-11,71.26168823242188
2017-12-12,71.7474594116211
2017-12-13,72.126220703125
2017-12-14,71.59925842285156
2017-12-15,72.79314422607422
2017-12-18,74.54689025878906
2017-12-19,79.61054992675781
2017-12-20,78.77070617675781
2017-12-21,78.26847076416016
2017-12-22,79.37175750732422
2017-12-26,79.98929595947266
2017-12-27,80.203369140625
2017-12-28,80.27745819091797
2017-12-29,79.05890655517578
2018-01-02,79.30590057373047
2018-01-03,81.13375854492188
2018-01-04,81.1172866821289
2018-01-05,81.7677230834961
2018-01-08,81.33135986328125
2018-01-09,80.78446197509766
2018-01-10,80.20439910888672
2018-01-11,80.87560272216797
2018-01-12,81.22364807128906
2018-01-16,80.1629638671875
2018-01-17,80.75959014892578
2018-01-18,80.6767349243164
2018-01-19,82.06886291503906
2018-01-22,81.25679016113281
