,PG
2014-08-06,60.75124740600586
2014-08-07,60.03950881958008
2014-08-08,60.646339416503906
2014-08-11,61.04341125488281
2014-08-12,60.99845504760742
2014-08-13,61.04341125488281
2014-08-14,61.3955192565918
2014-08-15,61.268165588378906
2014-08-18,61.762638092041016
2014-08-19,61.949928283691406
2014-08-20,62.03981399536133
2014-08-21,62.391929626464844
2014-08-22,62.47434997558594
2014-08-25,62.586727142333984
2014-08-26,62.466854095458984
2014-08-27,62.41442108154297
2014-08-28,62.20463180541992
2014-08-29,62.26457595825195
2014-09-02,62.16716766357422
2014-09-03,62.107261657714844
2014-09-04,62.70659637451172
2014-09-05,62.7590446472168
2014-09-08,62.42191696166992
2014-09-09,62.17467498779297
2014-09-10,62.661659240722656
2014-09-11,62.549259185791016
2014-09-12,62.37696075439453
2014-09-15,62.833961486816406
2014-09-16,62.991302490234375
2014-09-17,63.05125045776367
2014-09-18,63.07370376586914
2014-09-19,63.283470153808594
2014-09-22,63.53815460205078
2014-09-23,63.260990142822266
2014-09-24,63.86033630371094
2014-09-25,63.1785774230957
2014-09-26,63.36587905883789
2014-09-29,63.260990142822266
2014-09-30,62.7365608215332
2014-10-01,62.28706359863281
2014-10-02,62.21963882446289
2014-10-03,62.77401351928711
2014-10-06,62.60921096801758
2014-10-07,62.302032470703125
2014-10-08,63.06621170043945
2014-10-09,62.67664337158203
2014-10-10,63.44828414916992
2014-10-13,62.4593620300293
2014-10-14,62.5942268371582
2014-10-15,62.14472579956055
2014-10-16,61.61277770996094
2014-10-17,62.384422302246094
2014-10-20,63.06621170043945
2014-10-21,63.388343811035156
2014-10-22,63.587646484375
2014-10-23,62.83273696899414
2014-10-24,64.28974151611328
2014-10-27,64.88613891601562
2014-10-28,65.2787094116211
2014-10-29,65.33155059814453
2014-10-30,65.63349151611328
2014-10-31,65.88263702392578
2014-11-03,65.9656753540039
2014-11-04,66.91688537597656
2014-11-05,67.18866729736328
2014-11-06,67.11315155029297
2014-11-07,67.28681945800781
2014-11-10,67.52838897705078
2014-11-11,67.69445037841797
2014-11-12,67.55104064941406
2014-11-13,66.8866958618164
2014-11-14,66.51676177978516
2014-11-17,66.31295013427734
2014-11-18,66.39598083496094
2014-11-19,66.98483276367188
2014-11-20,66.78855895996094
2014-11-21,66.8866958618164
2014-11-24,66.51676177978516
2014-11-25,67.03767395019531
2014-11-26,67.09806060791016
2014-11-28,68.2682113647461
2014-12-01,68.00402069091797
2014-12-02,68.75138854980469
2014-12-03,67.94358825683594
2014-12-04,68.3814468383789
2014-12-05,68.23046112060547
2014-12-08,68.51734924316406
2014-12-09,68.4795913696289
2014-12-10,67.94358825683594
2014-12-11,68.25310516357422
2014-12-12,67.60386657714844
2014-12-15,67.33963775634766
2014-12-16,67.46045684814453
2014-12-17,68.47201538085938
2014-12-18,69.45346069335938
2014-12-19,69.49118041992188
2014-12-22,69.90641021728516
2014-12-23,70.42729949951172
2014-12-24,70.31405639648438
2014-12-26,70.55562591552734
2014-12-29,69.93661499023438
2014-12-30,69.75540161132812
2014-12-31,68.7664566040039
2015-01-02,68.27577209472656
2015-01-05,67.95112609863281
2015-01-06,67.6416244506836
2015-01-07,67.99642944335938
2015-01-08,68.77400970458984
2015-01-09,68.13231658935547
2015-01-12,67.88318634033203
2015-01-13,68.17008209228516
2015-01-14,67.93605041503906
2015-01-15,67.837890625
2015-01-16,68.88726806640625
2015-01-20,68.84197235107422
2015-01-21,68.98186492919922
2015-01-22,69.65850830078125
2015-01-23,68.48767852783203
2015-01-26,68.10749816894531
2015-01-27,65.75818634033203
2015-01-28,64.73939514160156
2015-01-29,65.13475036621094
2015-01-30,64.08552551269531
2015-02-02,64.71658325195312
2015-02-03,65.34761810302734
2015-02-04,65.22601318359375
2015-02-05,65.91786193847656
2015-02-06,65.08911895751953
2015-02-09,64.66336822509766
2015-02-10,64.921875
2015-02-11,65.11194610595703
2015-02-12,65.408447265625
2015-02-13,65.30961608886719
2015-02-17,64.99789428710938
2015-02-18,65.58332061767578
2015-02-19,64.78498840332031
2015-02-20,64.52651977539062
2015-02-23,64.921875
2015-02-24,65.00548553466797
2015-02-25,64.97509002685547
2015-02-26,64.75460815429688
2015-02-27,64.72417449951172
2015-03-02,64.93705749511719
2015-03-03,64.74698638916016
2015-03-04,64.13114166259766
2015-03-05,64.34403991699219
2015-03-06,62.846248626708984
2015-03-09,63.17317199707031
2015-03-10,61.99470520019531
2015-03-11,61.88067626953125
2015-03-12,62.412872314453125
2015-03-13,62.215213775634766
2015-03-16,63.530513763427734
2015-03-17,62.990726470947266
2015-03-18,63.67496871948242
2015-03-19,63.39365768432617
2015-03-20,64.42765808105469
2015-03-23,64.51890563964844
2015-03-24,63.8042106628418
2015-03-25,63.11233901977539
2015-03-26,62.458492279052734
2015-03-27,62.580135345458984
2015-03-30,62.89188766479492
2015-03-31,62.29885482788086
2015-04-01,62.587745666503906
2015-04-02,62.671348571777344
2015-04-06,63.13515090942383
2015-04-07,62.64094924926758
2015-04-08,62.92988586425781
2015-04-09,63.02113342285156
2015-04-10,63.370853424072266
2015-04-13,63.43169403076172
2015-04-14,63.56093978881836
2015-04-15,63.49250793457031
2015-04-16,63.48489761352539
2015-04-17,62.74739456176758
2015-04-20,63.00590896606445
2015-04-21,63.16558837890625
2015-04-22,63.17317199707031
2015-04-23,62.041175842285156
2015-04-24,62.07951736450195
2015-04-27,61.77293014526367
2015-04-28,61.635005950927734
2015-04-29,61.198116302490234
2015-04-30,60.937557220458984
2015-05-01,61.53535079956055
2015-05-04,61.581336975097656
2015-05-05,61.366756439208984
2015-05-06,61.61964797973633
2015-05-07,61.46636199951172
2015-05-08,62.04884719848633
2015-05-11,61.52000045776367
2015-05-12,61.27476501464844
2015-05-13,61.083160400390625
2015-05-14,61.74993896484375
2015-05-15,62.117835998535156
2015-05-18,61.880252838134766
2015-05-19,61.94918441772461
2015-05-20,61.68096923828125
2015-05-21,61.627323150634766
2015-05-22,61.27476501464844
2015-05-26,60.65400314331055
2015-05-27,60.84557342529297
2015-05-28,60.799598693847656
2015-05-29,60.07916259765625
2015-06-01,60.43171310424805
2015-06-02,60.194122314453125
2015-06-03,60.20944595336914
2015-06-04,59.89522171020508
2015-06-05,59.343414306640625
2015-06-08,59.55801010131836
2015-06-09,60.470035552978516
2015-06-10,60.96054458618164
2015-06-11,60.860904693603516
2015-06-12,60.447052001953125
2015-06-15,59.872222900390625
2015-06-16,60.62331008911133
2015-06-17,61.37438201904297
2015-06-18,61.94154739379883
2015-06-19,61.726951599121094
2015-06-22,61.65799331665039
2015-06-23,61.15214538574219
2015-06-24,60.937557220458984
2015-06-25,60.84557342529297
2015-06-26,60.8072395324707
2015-06-29,60.025516510009766
2015-06-30,59.964202880859375
2015-07-01,61.0985107421875
2015-07-02,61.25941467285156
2015-07-06,61.351409912109375
2015-07-07,62.631324768066406
2015-07-08,62.07184982299805
2015-07-09,61.81890869140625
2015-07-10,62.041175842285156
2015-07-13,62.776939392089844
2015-07-14,62.87659454345703
2015-07-15,62.96089172363281
2015-07-16,63.07583999633789
2015-07-17,63.02985382080078
2015-07-20,62.991546630859375
2015-07-21,62.56233596801758
2015-07-22,62.45648956298828
2015-07-23,62.356040954589844
2015-07-24,62.03923034667969
2015-07-27,61.791961669921875
2015-07-28,61.99287033081055
2015-07-29,62.29420852661133
2015-07-30,59.79841613769531
2015-07-31,59.26527404785156
2015-08-03,59.03348159790039
2015-08-04,58.65487289428711
2015-08-05,58.546669006347656
2015-08-06,58.52349090576172
2015-08-07,58.322601318359375
2015-08-10,59.018028259277344
2015-08-11,58.894386291503906
2015-08-12,59.0257453918457
2015-08-13,58.55440139770508
2015-08-14,58.43075942993164
2015-08-17,58.36122512817383
2015-08-18,58.052146911621094
2015-08-19,57.2717399597168
2015-08-20,57.1094856262207
2015-08-21,55.51000213623047
2015-08-24,53.423744201660156
2015-08-25,52.867401123046875
2015-08-26,54.783668518066406
2015-08-27,55.23183822631836
2015-08-28,55.0232048034668
2015-08-31,54.605960845947266
2015-09-01,53.23828887939453
2015-09-02,53.94144058227539
2015-09-03,54.03416061401367
2015-09-04,53.130123138427734
2015-09-08,54.07280349731445
2015-09-09,52.91377639770508
2015-09-10,52.79014205932617
2015-09-11,52.867401123046875
2015-09-14,52.58924102783203
2015-09-15,53.66325759887695
2015-09-16,54.1655387878418
2015-09-17,54.27370071411133
2015-09-18,54.041900634765625
2015-09-21,54.59050369262695
2015-09-22,54.23506546020508
2015-09-23,54.28915786743164
2015-09-24,55.13910675048828
2015-09-25,56.151329040527344
2015-09-28,55.45590591430664
2015-09-29,55.849998474121094
2015-09-30,55.587284088134766
2015-10-01,55.59500503540039
2015-10-02,55.958168029785156
2015-10-05,56.57632064819336
2015-10-06,56.71541213989258
2015-10-07,56.96267318725586
2015-10-08,57.48810577392578
2015-10-09,57.54991149902344
2015-10-12,57.43400955200195
2015-10-13,57.26403045654297
2015-10-14,57.341270446777344
2015-10-15,57.38762664794922
2015-10-16,57.87442398071289
2015-10-19,58.0753173828125
2015-10-20,57.511268615722656
2015-10-21,57.373260498046875
2015-10-22,58.35561752319336
2015-10-23,60.05523681640625
2015-10-26,60.41385269165039
2015-10-27,60.2579345703125
2015-10-28,59.649810791015625
2015-10-29,60.047420501708984
2015-10-30,59.54844284057617
2015-11-02,59.719966888427734
2015-11-03,60.0708122253418
2015-11-04,60.07861328125
2015-11-05,59.55625915527344
2015-11-06,58.91694641113281
2015-11-09,58.78440475463867
2015-11-10,59.072879791259766
2015-11-11,59.221012115478516
2015-11-12,58.207481384277344
2015-11-13,57.66175079345703
2015-11-16,58.70644760131836
2015-11-17,58.52714920043945
2015-11-18,59.174232482910156
2015-11-19,59.4237060546875
2015-11-20,59.11186981201172
2015-11-23,59.22882080078125
2015-11-24,59.60304641723633
2015-11-25,59.174232482910156
2015-11-27,59.0182991027832
2015-11-30,58.34782791137695
2015-12-01,59.20542907714844
2015-12-02,59.088462829589844
2015-12-03,59.04948806762695
2015-12-04,60.67892074584961
2015-12-07,61.09994888305664
2015-12-08,60.61655044555664
2015-12-09,60.577579498291016
2015-12-10,60.647735595703125
2015-12-11,60.63994216918945
2015-12-14,61.03755569458008
2015-12-15,62.121273040771484
2015-12-16,63.1425666809082
2015-12-17,62.59683609008789
2015-12-18,60.91282653808594
2015-12-21,61.55210876464844
2015-12-22,62.05887985229492
2015-12-23,62.308387756347656
2015-12-24,62.20701217651367
2015-12-28,62.308387756347656
2015-12-29,62.65142059326172
2015-12-30,62.425315856933594
2015-12-31,61.910743713378906
2016-01-04,61.09994888305664
2016-01-05,61.29483413696289
2016-01-06,60.70232391357422
2016-01-07,60.17216110229492
2016-01-08,59.22882080078125
2016-01-11,59.7745361328125
2016-01-12,59.649810791015625
2016-01-13,59.13524627685547
2016-01-14,59.369144439697266
2016-01-15,58.45698547363281
2016-01-19,59.82133102416992
2016-01-20,59.63494873046875
2016-01-21,60.334861755371094
2016-01-22,60.838172912597656
2016-01-25,60.4371223449707
2016-01-26,61.97848892211914
2016-01-27,61.97065353393555
2016-01-28,62.77280807495117
2016-01-29,64.243408203125
2016-02-01,63.795143127441406
2016-02-02,63.08738708496094
2016-02-03,63.77944564819336
2016-02-04,63.46485900878906
2016-02-05,63.858062744140625
2016-02-08,64.97479248046875
2016-02-09,64.99053192138672
2016-02-10,64.1883773803711
2016-02-11,62.8357048034668
2016-02-12,63.69292068481445
2016-02-16,64.07039642333984
2016-02-17,64.84111785888672
2016-02-18,64.47148132324219
2016-02-19,64.32207489013672
2016-02-22,64.58943939208984
2016-02-23,64.33779907226562
2016-02-24,64.14118957519531
2016-02-25,64.75460815429688
2016-02-26,63.77944564819336
2016-02-29,63.14242935180664
2016-03-01,63.88167190551758
2016-03-02,64.91973876953125
2016-03-03,65.1478271484375
2016-03-04,65.65900421142578
2016-03-07,65.35228729248047
2016-03-08,65.32080841064453
2016-03-09,65.24217987060547
2016-03-10,64.70740509033203
2016-03-11,64.29060363769531
2016-03-14,63.83448028564453
2016-03-15,63.944580078125
2016-03-16,63.96818542480469
2016-03-17,65.07703399658203
2016-03-18,65.39160919189453
2016-03-21,65.52531433105469
2016-03-22,65.06916046142578
2016-03-23,65.132080078125
2016-03-24,65.1871337890625
2016-03-28,64.97479248046875
2016-03-29,65.11634826660156
2016-03-30,65.02198791503906
2016-03-31,64.73101806640625
2016-04-01,65.69044494628906
2016-04-04,65.43878173828125
2016-04-05,65.39945983886719
2016-04-06,65.9106674194336
2016-04-07,65.46239471435547
2016-04-08,65.43091583251953
2016-04-11,65.06131744384766
2016-04-12,65.13994598388672
2016-04-13,64.84896087646484
2016-04-14,65.0234146118164
2016-04-15,65.25331115722656
2016-04-18,65.67354583740234
2016-04-19,66.03034210205078
2016-04-20,64.6586685180664
2016-04-21,64.06402587890625
2016-04-22,64.18292999267578
2016-04-25,64.54767608642578
2016-04-26,63.07292938232422
2016-04-27,63.342525482177734
2016-04-28,63.23945236206055
2016-04-29,63.524871826171875
2016-05-02,64.19880676269531
2016-05-03,64.3018798828125
2016-05-04,64.69831085205078
2016-05-05,64.46045684814453
2016-05-06,65.1185302734375
2016-05-09,65.11060333251953
2016-05-10,65.39605712890625
2016-05-11,65.13439178466797
2016-05-12,65.3405532836914
2016-05-13,64.40496826171875
2016-05-16,64.72210693359375
2016-05-17,63.92129898071289
2016-05-18,63.31080627441406
2016-05-19,63.580406188964844
2016-05-20,63.445579528808594
2016-05-23,63.58828353881836
2016-05-24,64.19880676269531
2016-05-25,64.60318756103516
2016-05-26,64.39701843261719
2016-05-27,64.56352233886719
2016-05-31,64.25431823730469
2016-06-01,64.84896087646484
2016-06-02,64.97582244873047
2016-06-03,65.38812255859375
2016-06-06,65.62596893310547
2016-06-07,65.26918029785156
2016-06-08,65.53083038330078
2016-06-09,65.94314575195312
2016-06-10,65.9669418334961
2016-06-13,65.46741485595703
2016-06-14,66.08585357666016
2016-06-15,65.7686996459961
2016-06-16,66.1334228515625
2016-06-17,65.91141510009766
2016-06-20,65.84005737304688
2016-06-21,66.1334228515625
2016-06-22,66.26028442382812
2016-06-23,66.76771545410156
2016-06-24,65.22162628173828
2016-06-27,64.40496826171875
2016-06-28,65.38017272949219
2016-06-29,66.52986907958984
2016-06-30,67.13245391845703
2016-07-01,67.21965789794922
2016-07-05,67.74297332763672
2016-07-06,67.41786193847656
2016-07-07,67.2593002319336
2016-07-08,68.00459289550781
2016-07-11,67.98873901367188
2016-07-12,67.98873901367188
2016-07-13,68.09976196289062
2016-07-14,68.08387756347656
2016-07-15,68.19486999511719
2016-07-18,68.13146209716797
2016-07-19,68.32173919677734
2016-07-20,68.17791748046875
2016-07-21,68.12995910644531
2016-07-22,68.49754333496094
2016-07-25,68.56147766113281
2016-07-26,68.13794708251953
2016-07-27,67.4906997680664
2016-07-28,67.7703857421875
2016-07-29,68.39366912841797
2016-08-01,69.04891204833984
2016-08-02,69.3285903930664
2016-08-03,68.69731140136719
2016-08-04,68.7612533569336
2016-08-05,68.54547882080078
2016-08-08,68.52952575683594
2016-08-09,68.71330261230469
2016-08-10,68.96900177001953
2016-08-11,69.30464172363281
2016-08-12,69.55233001708984
2016-08-15,69.53634643554688
2016-08-16,69.18476867675781
2016-08-17,69.48839569091797
2016-08-18,69.87198638916016
2016-08-19,69.76806640625
2016-08-22,69.40054321289062
2016-08-23,69.83999633789062
2016-08-24,69.76806640625
2016-08-25,70.23954772949219
2016-08-26,69.98384857177734
2016-08-29,70.5591812133789
2016-08-30,69.9518814086914
2016-08-31,69.76806640625
2016-09-01,70.56715393066406
2016-09-02,70.47929382324219
2016-09-06,70.83086395263672
2016-09-07,70.27950286865234
2016-09-08,70.14366912841797
2016-09-09,68.9130630493164
2016-09-12,70.51923370361328
2016-09-13,69.56034088134766
2016-09-14,69.52835845947266
2016-09-15,70.36739349365234
2016-09-16,70.35941314697266
2016-09-19,70.61511993408203
2016-09-20,70.78294372558594
2016-09-21,70.15965270996094
2016-09-22,71.1105728149414
2016-09-23,70.12767791748047
2016-09-26,70.19960021972656
2016-09-27,70.60714721679688
2016-09-28,71.48612213134766
2016-09-29,70.50323486328125
2016-09-30,71.71786499023438
2016-10-03,70.84685516357422
2016-10-04,70.59912872314453
2016-10-05,70.9986801147461
2016-10-06,71.29435729980469
2016-10-07,71.9176254272461
2016-10-10,71.16649627685547
2016-10-11,70.75094604492188
2016-10-12,70.77493286132812
2016-10-13,70.51123046875
2016-10-14,70.66307830810547
2016-10-17,70.18360900878906
2016-10-18,69.87998962402344
2016-10-19,68.8814468383789
2016-10-20,68.39025115966797
2016-10-21,67.9070816040039
2016-10-24,67.72189331054688
2016-10-25,70.032958984375
2016-10-26,70.37920379638672
2016-10-27,69.71891784667969
2016-10-28,69.92826843261719
2016-10-31,69.89606475830078
2016-11-01,69.93634033203125
2016-11-02,69.84774780273438
2016-11-03,69.7350082397461
2016-11-04,68.51105499267578
2016-11-07,69.70281982421875
2016-11-08,70.42752075195312
2016-11-09,69.19549560546875
2016-11-10,66.80390167236328
2016-11-11,67.30315399169922
2016-11-14,66.83610534667969
2016-11-15,67.33534240722656
2016-11-16,66.98908996582031
2016-11-17,66.89247131347656
2016-11-18,66.03083801269531
2016-11-21,66.54621887207031
2016-11-22,66.64283752441406
2016-11-23,66.57841491699219
2016-11-25,67.2065200805664
2016-11-28,66.89247131347656
2016-11-29,66.74752807617188
2016-11-30,66.40125274658203
2016-12-01,65.91812133789062
2016-12-02,66.35293579101562
2016-12-05,66.82807159423828
2016-12-06,66.76362609863281
2016-12-07,67.78630828857422
2016-12-08,67.23870849609375
2016-12-09,67.9393081665039
2016-12-12,68.55130767822266
2016-12-13,68.591552734375
2016-12-14,67.9393081665039
2016-12-15,68.18891906738281
2016-12-16,68.18891906738281
2016-12-19,68.21309661865234
2016-12-20,68.10034942626953
2016-12-21,67.86682891845703
2016-12-22,68.01982879638672
2016-12-23,68.4144058227539
2016-12-27,68.12449645996094
2016-12-28,67.69772338867188
2016-12-29,67.92321014404297
2016-12-30,67.70578002929688
2017-01-03,67.80242919921875
2017-01-04,68.0439682006836
2017-01-05,68.49491882324219
2017-01-06,68.47076416015625
2017-01-09,67.96345520019531
2017-01-10,67.23066711425781
2017-01-11,67.4400405883789
2017-01-12,67.51251220703125
2017-01-13,67.64942932128906
2017-01-17,68.61573028564453
2017-01-18,68.9322509765625
2017-01-19,68.74555206298828
2017-01-20,70.97758483886719
2017-01-23,70.5798568725586
2017-01-24,71.31035614013672
2017-01-25,70.7421875
2017-01-26,70.28767395019531
2017-01-27,70.38509368896484
2017-01-30,70.40941619873047
2017-01-31,71.09931182861328
2017-02-01,70.88017272949219
2017-02-02,71.22918701171875
2017-02-03,70.94510650634766
2017-02-06,70.93700408935547
2017-02-07,71.43206787109375
2017-02-08,71.69178771972656
2017-02-09,71.96775817871094
2017-02-10,71.3996353149414
2017-02-13,71.67558288574219
2017-02-14,71.31035614013672
2017-02-15,73.9562759399414
2017-02-16,73.68843841552734
2017-02-17,73.93191528320312
2017-02-21,74.40266418457031
2017-02-22,74.21601104736328
2017-02-23,73.96438598632812
2017-02-24,73.89947509765625
2017-02-27,73.76960754394531
2017-02-28,73.91570281982422
2017-03-01,74.39456176757812
2017-03-02,73.78583526611328
2017-03-03,73.45306396484375
2017-03-06,73.34756469726562
2017-03-07,73.28263092041016
2017-03-08,73.160888671875
2017-03-09,73.32319641113281
2017-03-10,73.91570281982422
2017-03-13,74.11048889160156
2017-03-14,73.85890197753906
2017-03-15,74.18353271484375
2017-03-16,74.21601104736328
2017-03-17,73.85890197753906
2017-03-20,74.03744506835938
2017-03-21,74.01309204101562
2017-03-22,73.85076141357422
2017-03-23,73.67221069335938
2017-03-24,73.50988006591797
2017-03-27,73.4449462890625
2017-03-28,73.6640853881836
2017-03-29,73.53423309326172
2017-03-30,73.20956420898438
2017-03-31,72.92549133300781
2017-04-03,72.78753662109375
2017-04-04,72.97418975830078
2017-04-05,73.02289581298828
2017-04-06,72.56027221679688
2017-04-07,72.42229461669922
2017-04-10,72.63333129882812
2017-04-11,72.88491821289062
2017-04-12,73.2988510131836
2017-04-13,73.07159423828125
2017-04-17,73.36377716064453
2017-04-18,73.69656372070312
2017-04-19,73.27944946289062
2017-04-20,73.05862426757812
2017-04-21,72.47793579101562
2017-04-24,73.23854064941406
2017-04-25,73.60657501220703
2017-04-26,71.75821685791016
2017-04-27,71.71735382080078
2017-04-28,71.42292022705078
2017-05-01,71.22663879394531
2017-05-02,70.51512145996094
2017-05-03,70.68685913085938
2017-05-04,70.70321655273438
2017-05-05,70.7441177368164
2017-05-08,70.78501892089844
2017-05-09,70.66231536865234
2017-05-10,70.73594665527344
2017-05-11,70.4742202758789
2017-05-12,70.49058532714844
2017-05-15,70.60508728027344
2017-05-16,70.5314712524414
2017-05-17,70.54781341552734
2017-05-18,70.2288589477539
2017-05-19,70.5314712524414
2017-05-22,70.5069351196289
2017-05-23,70.40060424804688
2017-05-24,70.7441177368164
2017-05-25,71.03853607177734
2017-05-26,71.35751342773438
2017-05-30,71.48018646240234
2017-05-31,72.04447174072266
2017-06-01,72.07720947265625
2017-06-02,72.45341491699219
2017-06-05,72.57609558105469
2017-06-06,72.62515258789062
2017-06-07,72.60061645507812
2017-06-08,71.84822082519531
2017-06-09,72.10176086425781
2017-06-12,72.16717529296875
2017-06-13,72.01993560791016
2017-06-14,72.33074951171875
2017-06-15,73.0995101928711
2017-06-16,73.3285140991211
2017-06-19,73.49208068847656
2017-06-20,73.30400848388672
2017-06-21,73.11588287353516
2017-06-22,72.81327819824219
2017-06-23,73.13224029541016
2017-06-26,73.08318328857422
2017-06-27,72.46978759765625
2017-06-28,72.27349853515625
2017-06-29,71.14483642578125
2017-06-30,71.27571868896484
2017-07-03,71.75821685791016
2017-07-05,71.70100402832031
2017-07-06,71.45564270019531
2017-07-07,71.68464660644531
2017-07-10,71.22663879394531
2017-07-11,70.96492004394531
2017-07-12,71.12030792236328
2017-07-13,70.9076919555664
2017-07-14,71.23483276367188
2017-07-17,71.60285186767578
2017-07-18,72.49433135986328
2017-07-19,72.82401275634766
2017-07-20,73.03009033203125
2017-07-21,73.03833770751953
2017-07-24,72.68387603759766
2017-07-25,73.47520446777344
2017-07-26,73.60708618164062
2017-07-27,74.74456787109375
2017-07-28,74.35714721679688
2017-07-31,74.85997009277344
2017-08-01,75.09076690673828
2017-08-02,75.04132080078125
2017-08-03,74.89293670654297
2017-08-04,74.7363052368164
2017-08-07,75.37103271484375
2017-08-08,75.48641967773438
2017-08-09,75.76665496826172
2017-08-10,75.61827087402344
2017-08-11,75.28857421875
2017-08-14,75.54409790039062
2017-08-15,75.99744415283203
2017-08-16,76.19528198242188
2017-08-17,75.89030456542969
2017-08-18,76.22000122070312
2017-08-21,76.54147338867188
2017-08-22,76.48374938964844
2017-08-23,76.19528198242188
2017-08-24,76.05516815185547
2017-08-25,76.25296783447266
2017-08-28,76.22000122070312
2017-08-29,76.09635925292969
2017-08-30,75.7254409790039
2017-08-31,76.05516815185547
2017-09-01,76.26947784423828
2017-09-05,76.42608642578125
2017-09-06,76.42608642578125
2017-09-07,76.63215637207031
2017-09-08,76.52494812011719
2017-09-11,77.47288513183594
2017-09-12,77.07723999023438
2017-09-13,77.11021423339844
2017-09-14,77.11021423339844
2017-09-15,76.87944030761719
2017-09-18,76.780517578125
2017-09-19,77.62126159667969
2017-09-20,77.81084442138672
2017-09-21,76.360107421875
2017-09-22,76.03043365478516
2017-09-25,76.42608642578125
2017-09-26,76.36837768554688
2017-09-27,74.90117645263672
2017-09-28,74.91767120361328
2017-09-29,74.9918441772461
2017-10-02,75.64301300048828
2017-10-03,75.9314956665039
2017-10-04,76.17879486083984
2017-10-05,75.85733032226562
2017-10-06,76.1046142578125
2017-10-09,75.9314956665039
2017-10-10,75.5193862915039
2017-10-11,75.38748931884766
2017-10-12,75.95623016357422
2017-10-13,76.6898193359375
2017-10-16,76.77226257324219
2017-10-17,76.49201202392578
2017-10-18,76.46728515625
2017-10-19,76.06036376953125
2017-10-20,73.28668212890625
2017-10-23,72.49775695800781
2017-10-24,72.23204040527344
2017-10-25,72.13237762451172
2017-10-26,72.66384887695312
2017-10-27,72.28184509277344
2017-10-30,71.64241027832031
2017-10-31,71.70052337646484
2017-11-01,72.15730285644531
2017-11-02,71.84172058105469
2017-11-03,71.89984893798828
2017-11-06,71.45970916748047
2017-11-07,72.23204040527344
2017-11-08,72.73030090332031
2017-11-09,72.89637756347656
2017-11-10,73.21195220947266
2017-11-13,73.9095230102539
2017-11-14,73.80155944824219
2017-11-15,73.27006530761719
2017-11-16,74.11712646484375
2017-11-17,73.43616485595703
2017-11-20,73.30330657958984
2017-11-21,73.67698669433594
2017-11-22,73.3531265258789
