,KDP
2017-08-28,12.399325370788574
2017-08-29,12.407562255859375
2017-08-30,12.461091995239258
2017-08-31,12.496781349182129
2017-09-01,12.58873462677002
2017-09-05,12.602462768554688
2017-09-06,12.638145446777344
2017-09-07,12.639517784118652
2017-09-08,12.561285018920898
2017-09-11,12.642265319824219
2017-09-12,12.66010856628418
2017-09-13,12.669778823852539
2017-09-14,12.650435447692871
2017-09-15,12.643532752990723
2017-09-18,12.702922821044922
2017-09-19,12.679439544677734
2017-09-20,12.66286563873291
2017-09-21,12.36176586151123
2017-09-22,12.256795883178711
2017-09-25,12.146297454833984
2017-09-26,12.252652168273926
2017-09-27,12.106243133544922
2017-09-28,12.20431137084961
2017-09-29,12.219505310058594
2017-10-02,12.109007835388184
2017-10-03,12.03442096710205
2017-10-04,12.110384941101074
2017-10-05,12.144918441772461
2017-10-06,12.190496444702148
2017-10-09,12.162873268127441
2017-10-10,12.238842010498047
2017-10-11,12.265083312988281
2017-10-12,12.300992965698242
2017-10-13,12.327234268188477
2017-10-16,12.379719734191895
2017-10-17,12.343811988830566
2017-10-18,12.31342601776123
2017-10-19,12.33552074432373
2017-10-20,12.29685115814209
2017-10-23,12.476405143737793
2017-10-24,12.39077091217041
2017-10-25,11.812047004699707
2017-10-26,11.94188404083252
2017-10-27,11.8438138961792
2017-10-30,11.74713134765625
2017-10-31,11.831382751464844
2017-11-01,11.863152503967285
2017-11-02,11.787184715270996
2017-11-03,11.825860023498535
2017-11-06,11.667019844055176
2017-11-07,11.668404579162598
2017-11-08,11.824475288391113
2017-11-09,11.835525512695312
2017-11-10,11.9225435256958
2017-11-13,12.020605087280273
2017-11-14,12.12972354888916
2017-11-15,12.06204891204834
2017-11-16,12.033041000366211
2017-11-17,12.052377700805664
2017-11-20,12.048232078552246
2017-11-21,12.020605087280273
2017-11-22,11.93359375
2017-11-24,11.955692291259766
2017-11-27,12.004035949707031
2017-11-28,12.10210132598877
2017-11-29,12.356240272521973
2017-11-30,12.457066535949707
2017-12-01,12.466736793518066
2017-12-04,12.858997344970703
2017-12-05,12.9142484664917
2017-12-06,13.114523887634277
2017-12-07,12.997121810913086
2017-12-08,13.004022598266602
2017-12-11,13.055130958557129
2017-12-12,13.005406379699707
2017-12-13,13.03042221069336
2017-12-14,12.922021865844727
2017-12-15,13.052657127380371
2017-12-18,13.08601188659668
2017-12-19,13.095739364624023
2017-12-20,13.338949203491211
2017-12-21,13.313935279846191
2017-12-22,13.35840892791748
2017-12-26,13.387592315673828
2017-12-27,13.483487129211426
2017-12-28,13.465420722961426
2017-12-29,13.489041328430176
2018-01-02,13.240279197692871
2018-01-03,13.247225761413574
2018-01-04,13.309762001037598
2018-01-05,13.27224063873291
2018-01-08,13.297259330749512
2018-01-09,13.275019645690918
2018-01-10,13.295865058898926
2018-01-11,13.291698455810547
2018-01-12,13.236104965209961
2018-01-16,13.190247535705566
2018-01-17,13.327832221984863
2018-01-18,13.247225761413574
2018-01-19,13.39037036895752
2018-01-22,13.447352409362793
2018-01-23,13.443182945251465
2018-01-24,13.33617115020752
2018-01-25,13.298644065856934
2018-01-26,13.29308795928955
2018-01-29,16.26995849609375
2018-01-30,16.538185119628906
2018-01-31,16.586828231811523
2018-02-01,16.69106101989746
2018-02-02,16.497879028320312
2018-02-05,16.4450740814209
2018-02-06,16.447853088378906
2018-02-07,16.399206161499023
2018-02-08,16.250503540039062
2018-02-09,16.219928741455078
2018-02-12,16.22410011291504
2018-02-13,16.11430549621582
2018-02-14,15.969773292541504
2018-02-15,16.053157806396484
2018-02-16,15.998957633972168
2018-02-20,16.129594802856445
2018-02-21,16.035091400146484
2018-02-22,15.955876350402832
2018-02-23,16.033702850341797
2018-02-26,16.115697860717773
2018-02-27,16.162948608398438
2018-02-28,16.156003952026367
2018-03-01,16.182405471801758
2018-03-02,16.15460777282715
2018-03-05,16.108749389648438
2018-03-06,16.137935638427734
2018-03-07,16.162948608398438
2018-03-08,16.30887222290039
2018-03-09,16.392263412475586
2018-03-12,16.34223175048828
2018-03-13,16.350568771362305
2018-03-14,16.372802734375
2018-03-15,16.29775619506836
2018-03-16,16.343618392944336
2018-03-19,16.449237823486328
2018-03-20,16.53583335876465
2018-03-21,16.479963302612305
2018-03-22,16.482757568359375
2018-03-23,16.472984313964844
2018-03-26,16.538623809814453
2018-03-27,16.51906967163086
2018-03-28,16.530241012573242
2018-03-29,16.53303337097168
2018-04-02,16.49393081665039
2018-04-03,16.506502151489258
2018-04-04,16.538623809814453
2018-04-05,16.570743560791016
2018-04-06,16.563758850097656
2018-04-09,16.689456939697266
2018-04-10,16.80677032470703
2018-04-11,16.83330535888672
2018-04-12,16.86403465270996
2018-04-13,16.872411727905273
2018-04-16,16.90453338623047
2018-04-17,16.852861404418945
2018-04-18,16.753698348999023
2018-04-19,16.82073974609375
2018-04-20,16.803977966308594
2018-04-23,16.74252700805664
2018-04-24,16.59169578552246
2018-04-25,16.715991973876953
2018-04-26,16.732749938964844
2018-04-27,16.753698348999023
2018-04-30,16.753698348999023
2018-05-01,16.7746524810791
2018-05-02,16.67269515991211
2018-05-03,16.59169578552246
2018-05-04,16.579120635986328
2018-05-07,16.6321964263916
2018-05-08,16.68387222290039
2018-05-09,16.748111724853516
2018-05-10,16.704816818237305
2018-05-11,16.66990089416504
2018-05-14,16.717388153076172
2018-05-15,16.671300888061523
2018-05-16,16.62381362915039
2018-05-17,16.67269515991211
2018-05-18,16.685266494750977
2018-05-21,16.721576690673828
2018-05-22,16.74532127380371
2018-05-23,16.792804718017578
2018-05-24,16.81096076965332
2018-05-25,16.8095645904541
2018-05-29,16.74392318725586
2018-05-30,16.847272872924805
2018-05-31,16.661523818969727
2018-06-01,16.748111724853516
2018-06-04,16.788618087768555
2018-06-05,16.776044845581055
2018-06-06,16.79559898376465
2018-06-07,16.788618087768555
2018-06-08,16.831911087036133
2018-06-11,16.841686248779297
2018-06-12,16.86962127685547
2018-06-13,16.827720642089844
2018-06-14,16.847272872924805
2018-06-15,16.96877670288086
2018-06-18,17.01067543029785
2018-06-19,17.00927734375
2018-06-20,17.038610458374023
2018-06-21,17.059558868408203
2018-06-22,17.090282440185547
2018-06-25,17.027433395385742
2018-06-26,16.79559898376465
2018-06-27,16.675491333007812
2018-06-28,16.759288787841797
2018-06-29,17.038610458374023
2018-07-02,17.273239135742188
2018-07-03,17.20899200439453
2018-07-05,17.291393280029297
2018-07-06,17.167095184326172
2018-07-09,17.270442962646484
2018-07-10,19.2481689453125
2018-07-11,20.818204879760742
2018-07-12,21.685638427734375
2018-07-13,21.03506851196289
2018-07-16,21.51215171813965
2018-07-17,21.65093994140625
2018-07-18,21.50347900390625
2018-07-19,21.19120216369629
2018-07-20,21.312641143798828
2018-07-23,21.06109046936035
2018-07-24,21.08711051940918
2018-07-25,21.10445785522461
2018-07-26,21.269268035888672
2018-07-27,20.956998825073242
2018-07-30,20.809534072875977
2018-07-31,20.826885223388672
2018-08-01,20.9916934967041
2018-08-02,20.722793579101562
2018-08-03,20.852909088134766
2018-08-06,20.75748634338379
2018-08-07,20.696765899658203
2018-08-08,20.531959533691406
2018-08-09,20.705448150634766
2018-08-10,20.557985305786133
2018-08-13,20.61002540588379
2018-08-14,20.47991371154785
2018-08-15,20.254379272460938
2018-08-16,20.46256446838379
2018-08-17,20.49726104736328
2018-08-20,20.254379272460938
2018-08-21,19.950786590576172
2018-08-22,20.054880142211914
2018-08-23,20.124271392822266
2018-08-24,20.289077758789062
2018-08-27,20.037527084350586
2018-08-28,19.898738861083984
2018-08-29,19.777299880981445
2018-08-30,19.950786590576172
2018-08-31,19.777299880981445
2018-09-04,19.647184371948242
2018-09-05,19.907419204711914
2018-09-06,19.942108154296875
2018-09-07,19.846694946289062
2018-09-10,20.037527084350586
2018-09-11,20.106924057006836
2018-09-12,20.826885223388672
2018-09-13,20.930973052978516
2018-09-14,21.22589874267578
2018-09-17,20.419191360473633
2018-09-18,20.427867889404297
2018-09-19,20.436542510986328
2018-09-20,20.51461410522461
2018-09-21,20.644723892211914
2018-09-24,20.419191360473633
2018-09-25,20.41051483154297
2018-09-26,20.32377815246582
2018-09-27,20.046205520629883
2018-09-28,20.098249435424805
2018-10-01,20.037527084350586
2018-10-02,19.803316116333008
2018-10-03,19.803316116333008
2018-10-04,19.550107955932617
2018-10-05,19.436594009399414
2018-10-08,19.698543548583984
2018-10-09,20.047813415527344
2018-10-10,20.536779403686523
2018-10-11,19.899368286132812
2018-10-12,20.117664337158203
2018-10-15,20.353410720825195
2018-10-16,20.859848022460938
2018-10-17,20.894775390625
2018-10-18,20.781259536743164
2018-10-19,21.02574920654297
2018-10-22,20.88604164123535
2018-10-23,20.72886848449707
2018-10-24,20.894775390625
2018-10-25,20.999561309814453
2018-10-26,21.043210983276367
2018-10-29,21.191652297973633
2018-10-30,21.4710636138916
2018-10-31,22.702220916748047
2018-11-01,23.156261444091797
2018-11-02,23.269777297973633
2018-11-05,23.269777297973633
2018-11-06,23.75874900817871
2018-11-07,24.125473022460938
2018-11-08,24.858930587768555
2018-11-09,24.902589797973633
2018-11-12,24.89385414123535
2018-11-13,24.387422561645508
2018-11-14,24.238985061645508
2018-11-15,24.046890258789062
2018-11-16,24.195329666137695
2018-11-19,23.959577560424805
2018-11-20,22.972902297973633
2018-11-21,22.841928482055664
2018-11-23,23.173730850219727
2018-11-26,23.295969009399414
2018-11-27,22.789535522460938
2018-11-28,23.269777297973633
2018-11-29,23.557920455932617
2018-11-30,23.57538414001465
2018-12-03,23.007831573486328
2018-12-04,23.09514045715332
2018-12-06,22.684757232666016
2018-12-07,22.96416664123535
2018-12-10,22.65856170654297
2018-12-11,22.9554386138916
2018-12-12,22.8070011138916
2018-12-13,22.833200454711914
2018-12-14,22.63236427307129
2018-12-17,22.038618087768555
2018-12-18,21.514720916748047
2018-12-19,21.91637420654297
2018-12-20,22.134666442871094
2018-12-21,21.933835983276367
2018-12-24,21.523448944091797
2018-12-26,22.361690521240234
2018-12-27,22.239442825317383
2018-12-28,22.187055587768555
2018-12-31,22.387882232666016
2019-01-02,22.073545455932617
2019-01-03,21.99449348449707
2019-01-04,22.451244354248047
2019-01-07,22.73232078552246
2019-01-08,22.74110221862793
2019-01-09,23.250564575195312
2019-01-10,23.083675384521484
2019-01-11,23.716106414794922
2019-01-14,23.14516258239746
2019-01-15,23.338401794433594
2019-01-16,23.07489013671875
2019-01-17,23.083675384521484
2019-01-18,23.426237106323242
2019-01-22,23.320838928222656
2019-01-23,23.28569984436035
2019-01-24,23.16272735595703
2019-01-25,23.101240158081055
2019-01-28,23.101240158081055
2019-01-29,23.250564575195312
2019-01-30,23.347187042236328
2019-01-31,23.90934181213379
2019-02-01,23.90056037902832
2019-02-04,23.86542510986328
2019-02-05,23.812726974487305
2019-02-06,23.821508407592773
2019-02-07,23.86542510986328
2019-02-08,24.40123748779297
2019-02-11,24.75258445739746
2019-02-12,24.857982635498047
2019-02-13,24.963390350341797
2019-02-14,24.532987594604492
2019-02-15,24.805288314819336
2019-02-19,24.74380111694336
2019-02-20,24.74380111694336
2019-02-21,24.74380111694336
2019-02-22,24.13772201538086
2019-02-25,23.716106414794922
2019-02-26,23.320838928222656
2019-02-27,23.663400650024414
2019-02-28,22.09111213684082
2019-03-01,22.837726593017578
2019-03-04,22.88164710998535
2019-03-05,22.837726593017578
2019-03-06,23.28569984436035
2019-03-07,23.31205177307129
2019-03-08,23.189077377319336
2019-03-11,23.610698699951172
2019-03-12,23.918128967285156
2019-03-13,24.014745712280273
2019-03-14,24.04109764099121
2019-03-15,24.313398361206055
2019-03-18,24.44515037536621
2019-03-19,24.155290603637695
2019-03-20,24.3836669921875
2019-03-21,24.62961769104004
2019-03-22,24.339750289916992
2019-03-25,24.427581787109375
2019-03-26,24.72623062133789
2019-03-27,24.52420425415039
2019-03-28,24.56812286376953
2019-03-29,24.56812286376953
2019-04-01,24.330970764160156
2019-04-02,24.04109764099121
2019-04-03,24.24312973022461
2019-04-04,24.075326919555664
2019-04-05,24.119483947753906
2019-04-08,24.38443946838379
2019-04-09,24.44625473022461
2019-04-10,24.7818660736084
2019-04-11,23.73088836669922
2019-04-12,23.41294288635254
2019-04-15,23.44827651977539
2019-04-16,23.333454132080078
2019-04-17,23.17448616027832
2019-04-18,23.501258850097656
2019-04-22,23.71322250366211
2019-04-23,24.154813766479492
2019-04-24,24.28728675842285
2019-04-25,24.42859649658203
2019-04-26,25.19695281982422
2019-04-29,25.267608642578125
2019-04-30,25.673871994018555
2019-05-01,25.143964767456055
2019-05-02,25.567888259887695
2019-05-03,25.656206130981445
2019-05-06,26.000642776489258
2019-05-07,25.6650390625
2019-05-08,25.709197998046875
2019-05-09,24.976160049438477
2019-05-10,25.974151611328125
2019-05-13,25.8681640625
2019-05-14,26.133121490478516
2019-05-15,26.08896255493164
2019-05-16,25.258777618408203
2019-05-17,25.8416748046875
2019-05-20,25.744525909423828
2019-05-21,25.673871994018555
2019-05-22,25.718029022216797
2019-05-23,25.567888259887695
2019-05-24,25.797515869140625
2019-05-28,25.47074317932129
2019-05-29,25.108638763427734
2019-05-30,25.055652618408203
2019-05-31,24.89667510986328
2019-06-03,24.89667510986328
2019-06-04,24.790695190429688
2019-06-05,25.046817779541016
2019-06-06,25.046817779541016
2019-06-07,25.029151916503906
2019-06-10,25.276439666748047
2019-06-11,25.02031898498535
2019-06-12,25.15279769897461
2019-06-13,25.276439666748047
2019-06-14,25.2852725982666
2019-06-17,26.53055191040039
2019-06-18,26.55704116821289
2019-06-19,26.874988555908203
2019-06-20,27.298908233642578
2019-06-21,27.069278717041016
2019-06-24,26.468727111816406
2019-06-25,26.11545753479004
2019-06-26,25.400087356567383
2019-06-27,25.32943344116211
2019-06-28,25.523731231689453
2019-07-01,26.035966873168945
2019-07-02,26.283262252807617
2019-07-03,26.806974411010742
2019-07-05,26.700454711914062
2019-07-08,26.55843162536621
2019-07-09,26.087974548339844
2019-07-10,25.883817672729492
2019-07-11,25.777299880981445
2019-07-12,25.50212860107422
2019-07-15,25.297977447509766
2019-07-16,25.111562728881836
2019-07-17,24.836389541625977
2019-07-18,24.827516555786133
2019-07-19,24.525718688964844
2019-07-22,24.507963180541992
2019-07-23,24.605606079101562
2019-07-24,24.641111373901367
2019-07-25,24.86302375793457
2019-07-26,24.94291114807129
2019-07-29,24.85415267944336
2019-07-30,25.031681060791016
2019-07-31,24.978416442871094
2019-08-01,24.987289428710938
2019-08-02,24.94291114807129
2019-08-05,24.80976676940918
2019-08-06,24.720998764038086
2019-08-07,24.507963180541992
2019-08-08,25.768423080444336
2019-08-09,25.821687698364258
2019-08-12,25.40448760986328
2019-08-13,25.27134132385254
2019-08-14,24.339311599731445
2019-08-15,24.712125778198242
2019-08-16,24.86302375793457
2019-08-19,24.80976676940918
2019-08-20,24.756502151489258
2019-08-21,24.614477157592773
2019-08-22,24.401447296142578
2019-08-23,23.717958450317383
2019-08-26,23.735708236694336
2019-08-27,23.744586944580078
2019-08-28,23.81560707092285
2019-08-29,24.179536819458008
2019-08-30,24.215042114257812
2019-09-03,23.611438751220703
2019-09-04,23.966501235961914
2019-09-05,24.099641799926758
2019-09-06,23.842227935791016
2019-09-09,23.744586944580078
2019-09-10,24.108524322509766
2019-09-11,25.08493995666504
2019-09-12,24.552350997924805
2019-09-13,24.4547061920166
2019-09-16,24.241670608520508
2019-09-17,24.720998764038086
2019-09-18,24.80976676940918
2019-09-19,24.507963180541992
2019-09-20,24.25054359436035
2019-09-23,24.09077262878418
2019-09-24,23.930992126464844
2019-09-25,23.966501235961914
2019-09-26,24.161779403686523
2019-09-27,23.966501235961914
2019-09-30,24.25054359436035
2019-10-01,24.00200653076172
2019-10-02,23.886613845825195
2019-10-03,24.3150691986084
2019-10-04,24.645339965820312
2019-10-07,24.529294967651367
2019-10-08,24.038354873657227
2019-10-09,24.190099716186523
2019-10-10,24.672119140625
2019-10-11,24.823863983154297
2019-10-14,24.457889556884766
2019-10-15,24.573928833007812
2019-10-16,24.645339965820312
2019-10-17,24.636415481567383
2019-10-18,24.627483367919922
2019-10-21,24.538227081298828
2019-10-22,24.565006256103516
2019-10-23,24.66319465637207
2019-10-24,24.734603881835938
2019-10-25,24.55607795715332
2019-10-28,24.681041717529297
2019-10-29,24.672119140625
2019-10-30,24.904197692871094
2019-10-31,25.136281967163086
2019-11-01,25.180910110473633
2019-11-04,24.877418518066406
2019-11-05,25.020244598388672
2019-11-06,25.145212173461914
2019-11-07,26.626962661743164
2019-11-08,26.064611434936523
2019-11-11,25.87716293334961
2019-11-12,26.064611434936523
2019-11-13,26.332399368286133
2019-11-14,26.77870750427246
2019-11-15,26.796566009521484
2019-11-18,27.10898208618164
2019-11-19,26.957239151000977
2019-11-20,27.251806259155273
2019-11-21,27.341062545776367
2019-11-22,27.046497344970703
2019-11-25,27.40355110168457
2019-11-26,27.66240692138672
2019-11-27,27.858779907226562
2019-11-29,27.617778778076172
2019-12-02,27.242876052856445
2019-12-03,26.77870750427246
2019-12-04,26.814420700073242
2019-12-05,26.055686950683594
2019-12-06,26.144947052001953
2019-12-09,26.055686950683594
2019-12-10,26.028905868530273
2019-12-11,25.73434066772461
2019-12-12,25.689708709716797
2019-12-13,25.671859741210938
2019-12-16,25.79682731628418
2019-12-17,25.78789520263672
2019-12-18,25.502256393432617
2019-12-19,25.466554641723633
2019-12-20,25.770050048828125
2019-12-23,25.716489791870117
2019-12-24,25.57366943359375
2019-12-26,25.72541618347168
2019-12-27,25.743267059326172
2019-12-30,25.770050048828125
2019-12-31,25.841455459594727
2020-01-02,25.787620544433594
2020-01-03,25.850431442260742
2020-01-06,26.020915985107422
2020-01-07,25.30309295654297
2020-01-08,24.90829849243164
2020-01-09,25.00699234008789
2020-01-10,25.015966415405273
2020-01-13,24.944185256958008
2020-01-14,24.764728546142578
2020-01-15,24.99802589416504
2020-01-16,24.782676696777344
2020-01-17,24.82754135131836
2020-01-21,24.316091537475586
2020-01-22,25.150554656982422
2020-01-23,24.917266845703125
2020-01-24,25.159530639648438
2020-01-27,25.150554656982422
2020-01-28,25.60816764831543
2020-01-29,25.617136001586914
2020-01-30,25.715839385986328
2020-01-31,25.599193572998047
2020-02-03,25.733783721923828
2020-02-04,25.724809646606445
2020-02-05,25.742755889892578
2020-02-06,25.626113891601562
2020-02-07,25.635080337524414
2020-02-10,25.760704040527344
2020-02-11,25.724809646606445
2020-02-12,25.697895050048828
2020-02-13,25.644054412841797
2020-02-14,25.90427017211914
2020-02-18,25.90427017211914
2020-02-19,25.886320114135742
2020-02-20,26.290088653564453
2020-02-21,26.46954345703125
2020-02-24,26.146530151367188
2020-02-25,25.949132919311523
2020-02-26,25.778648376464844
2020-02-27,25.338985443115234
2020-02-28,25.015966415405273
2020-03-02,25.35693359375
2020-03-03,24.719863891601562
2020-03-04,24.917266845703125
2020-03-05,24.226367950439453
2020-03-06,23.894372940063477
2020-03-09,21.938323974609375
2020-03-10,22.656137466430664
2020-03-11,21.992155075073242
2020-03-12,20.628297805786133
2020-03-13,21.058988571166992
2020-03-16,17.5865478515625
2020-03-17,18.232587814331055
2020-03-18,17.86470603942871
2020-03-19,21.821672439575195
2020-03-20,21.112829208374023
2020-03-23,20.798786163330078
2020-03-24,21.43584632873535
2020-03-25,22.43182373046875
2020-03-26,22.243391036987305
2020-03-27,21.875513076782227
2020-03-30,22.234418869018555
2020-03-31,21.776811599731445
2020-04-01,21.229476928710938
2020-04-02,21.54551887512207
2020-04-03,21.491342544555664
2020-04-06,22.204710006713867
2020-04-07,23.39666748046875
2020-04-08,24.028766632080078
2020-04-09,24.2545166015625
2020-04-13,23.77592658996582
2020-04-14,24.82340431213379
2020-04-15,24.23645782470703
2020-04-16,24.20936393737793
2020-04-17,23.613386154174805
2020-04-20,23.495996475219727
2020-04-21,23.161888122558594
2020-04-22,23.96555519104004
2020-04-23,23.631450653076172
2020-04-24,23.739809036254883
2020-04-27,23.351520538330078
2020-04-28,24.480268478393555
2020-04-29,24.101003646850586
2020-04-30,23.89331817626953
2020-05-01,23.38763999938965
2020-05-04,23.495996475219727
2020-05-05,23.712718963623047
2020-05-06,24.128095626831055
2020-05-07,23.803022384643555
2020-05-08,23.784957885742188
2020-05-11,24.317729949951172
2020-05-12,24.010704040527344
2020-05-13,23.857194900512695
2020-05-14,23.812047958374023
2020-05-15,23.748836517333984
2020-05-18,24.34481430053711
2020-05-19,24.579591751098633
2020-05-20,25.004003524780273
2020-05-21,24.27257537841797
2020-05-22,24.52541160583496
2020-05-26,24.317729949951172
2020-05-27,25.07624626159668
2020-05-28,25.085275650024414
2020-05-29,25.211694717407227
2020-06-01,25.609012603759766
2020-06-02,25.338117599487305
2020-06-03,25.70833969116211
2020-06-04,25.663190841674805
2020-06-05,25.906999588012695
2020-06-08,25.672222137451172
2020-06-09,25.58192253112793
2020-06-10,25.73543357849121
2020-06-11,25.59095001220703
2020-06-12,25.392295837402344
2020-06-15,25.80767059326172
2020-06-16,25.861852645874023
2020-06-17,25.952152252197266
2020-06-18,26.241111755371094
2020-06-19,25.925064086914062
2020-06-22,26.358503341674805
2020-06-23,26.214019775390625
2020-06-24,25.645130157470703
2020-06-25,25.645130157470703
2020-06-26,25.482593536376953
2020-06-29,25.554826736450195
2020-06-30,25.645130157470703
2020-07-01,26.026403427124023
2020-07-02,25.89931297302246
2020-07-06,25.926549911499023
2020-07-07,26.43490982055664
2020-07-08,25.971935272216797
2020-07-09,26.325977325439453
2020-07-10,26.507535934448242
2020-07-13,26.253355026245117
2020-07-14,26.634626388549805
2020-07-15,26.70724868774414
2020-07-16,26.83433723449707
2020-07-17,27.0340518951416
2020-07-20,27.024974822998047
2020-07-21,27.124832153320312
2020-07-22,27.506105422973633
2020-07-23,27.47887420654297
2020-07-24,27.54241943359375
2020-07-27,28.105249404907227
2020-07-28,28.041702270507812
2020-07-29,28.377588272094727
2020-07-30,27.932767868041992
2020-07-31,27.769365310668945
2020-08-03,27.16114044189453
2020-08-04,27.18838119506836
2020-08-05,27.170225143432617
2020-08-06,27.079442977905273
2020-08-07,26.897884368896484
2020-08-10,27.015899658203125
2020-08-11,26.843416213989258
2020-08-12,27.33362579345703
2020-08-13,27.37901496887207
2020-08-14,27.1339111328125
2020-08-17,27.006818771362305
2020-08-18,26.41675567626953
2020-08-19,26.634626388549805
2020-08-20,26.498462677001953
2020-08-21,26.262428283691406
2020-08-24,26.471221923828125
2020-08-25,26.598312377929688
2020-08-26,27.052209854125977
2020-08-27,27.170225143432617
2020-08-28,27.297317504882812
2020-08-31,27.079442977905273
2020-09-01,27.18838119506836
2020-09-02,27.596885681152344
2020-09-03,27.052209854125977
2020-09-04,26.81618309020996
2020-09-08,26.198884963989258
2020-09-09,26.79802894592285
2020-09-10,25.89931297302246
2020-09-11,26.17165184020996
2020-09-14,26.153499603271484
2020-09-15,26.144412994384766
2020-09-16,25.80853271484375
2020-09-17,25.699596405029297
2020-09-18,25.463571548461914
2020-09-21,25.300172805786133
2020-09-22,25.282012939453125
2020-09-23,24.68286895751953
2020-09-24,24.74641990661621
2020-09-25,25.309249877929688
2020-09-28,25.272939682006836
2020-09-29,24.610252380371094
2020-09-30,25.05506706237793
2020-10-01,25.56620979309082
2020-10-02,25.639225006103516
2020-10-05,25.255874633789062
2020-10-06,25.5844669342041
2020-10-07,26.104734420776367
2020-10-08,26.196006774902344
2020-10-09,26.69802474975586
2020-10-12,27.200035095214844
2020-10-13,27.227418899536133
2020-10-14,27.08138084411621
2020-10-15,26.87144660949707
2020-10-16,27.163530349731445
2020-10-19,26.652387619018555
2020-10-20,26.679767608642578
2020-10-21,26.615875244140625
2020-10-22,26.971847534179688
2020-10-23,26.661514282226562
2020-10-26,25.958696365356445
2020-10-27,26.104734420776367
2020-10-28,25.310636520385742
2020-10-29,24.8177490234375
2020-10-30,24.55305290222168
2020-11-02,24.68084144592285
2020-11-03,25.374528884887695
2020-11-04,25.767009735107422
2020-11-05,26.287282943725586
2020-11-06,26.159500122070312
2020-11-09,25.310636520385742
2020-11-10,25.903926849365234
2020-11-11,26.83493423461914
2020-11-12,26.515474319458008
2020-11-13,26.7436580657959
2020-11-16,26.880569458007812
2020-11-17,26.64326286315918
2020-11-18,26.935333251953125
2020-11-19,27.163530349731445
2020-11-20,27.236547470092773
2020-11-23,27.227418899536133
2020-11-24,27.28218650817871
2020-11-25,27.683799743652344
2020-11-27,28.076278686523438
2020-11-30,27.793325424194336
2020-12-01,27.793325424194336
2020-12-02,27.455612182617188
2020-12-03,27.473865509033203
2020-12-04,27.866348266601562
2020-12-07,28.030643463134766
2020-12-08,27.537757873535156
2020-12-09,27.619901657104492
2020-12-10,27.54688262939453
2020-12-11,27.711177825927734
2020-12-14,27.702054977416992
2020-12-15,27.556013107299805
2020-12-16,27.96674919128418
2020-12-17,28.41399383544922
2020-12-18,28.2314453125
2020-12-21,28.085407257080078
2020-12-22,28.35923194885254
2020-12-23,28.852121353149414
2020-12-24,29.098560333251953
2020-12-28,29.198965072631836
2020-12-29,29.208097457885742
2020-12-30,29.04379653930664
2020-12-31,29.208097457885742
2021-01-04,28.8338680267334
2021-01-05,28.879501342773438
2021-01-06,28.989028930664062
2021-01-07,29.16327476501465
2021-01-08,29.34669303894043
2021-01-11,28.7597599029541
2021-01-12,28.7597599029541
2021-01-13,29.034887313842773
2021-01-14,28.924837112426758
2021-01-15,29.218303680419922
2021-01-19,29.181617736816406
2021-01-20,29.30084228515625
2021-01-21,28.924837112426758
2021-01-22,28.860641479492188
2021-01-25,29.374208450317383
2021-01-26,29.924457550048828
2021-01-27,30.447195053100586
2021-01-28,29.731870651245117
2021-01-29,29.16327476501465
2021-02-01,29.273326873779297
2021-02-02,29.337526321411133
2021-02-03,29.273326873779297
2021-02-04,29.62181854248047
2021-02-05,29.83275032043457
2021-02-08,29.438398361206055
2021-02-09,29.713533401489258
2021-02-10,29.374208450317383
2021-02-11,29.26416015625
2021-02-12,29.135766983032227
2021-02-16,28.81478500366211
2021-02-17,29.034887313842773
2021-02-18,29.10824966430664
2021-02-19,28.649709701538086
2021-02-22,29.053226470947266
2021-02-23,29.154111862182617
2021-02-24,28.851470947265625
2021-02-25,28.30121612548828
2021-02-26,27.989412307739258
2021-03-01,28.328731536865234
2021-03-02,28.22784996032715
2021-03-03,28.081119537353516
2021-03-04,28.319562911987305
2021-03-05,28.91566276550293
2021-03-08,29.777725219726562
2021-03-09,30.346317291259766
2021-03-10,30.77735137939453
2021-03-11,30.538911819458008
2021-03-12,30.60309410095215
2021-03-15,30.795690536499023
2021-03-16,31.263397216796875
2021-03-17,31.2725772857666
2021-03-18,31.079984664916992
2021-03-19,31.309253692626953
2021-03-22,31.712770462036133
2021-03-23,31.74028205871582
2021-03-24,31.52018165588379
2021-03-25,31.676088333129883
2021-03-26,32.31804275512695
2021-03-29,32.54732131958008
2021-03-30,32.01541519165039
2021-03-31,31.65619468688965
2021-04-01,31.77593994140625
2021-04-05,32.23646545410156
2021-04-06,32.30093765258789
2021-04-07,32.485145568847656
2021-04-08,32.52198028564453
2021-04-09,32.39303970336914
2021-04-12,32.687767028808594
2021-04-13,32.586456298828125
2021-04-14,32.568031311035156
2021-04-15,33.00092315673828
2021-04-16,33.166709899902344
2021-04-19,33.27724075317383
2021-04-20,33.314083099365234
2021-04-21,33.443023681640625
2021-04-22,33.18513488769531
2021-04-23,33.32329177856445
2021-04-26,32.79829788208008
2021-04-27,32.70619201660156
2021-04-28,32.42988204956055
2021-04-29,33.102237701416016
2021-04-30,33.01934814453125
2021-05-03,33.22197341918945
2021-05-04,32.89961242675781
2021-05-05,33.148284912109375
2021-05-06,33.461448669433594
2021-05-07,33.71012878417969
2021-05-10,33.50749969482422
2021-05-11,32.92723846435547
2021-05-12,32.63250732421875
