,CF
2017-08-29,24.078737258911133
2017-08-30,24.170612335205078
2017-08-31,24.212364196777344
2017-09-01,25.03921127319336
2017-09-05,24.28753662109375
2017-09-06,26.058151245117188
2017-09-07,26.45905113220215
2017-09-08,26.759719848632812
2017-09-11,26.985225677490234
2017-09-12,26.884994506835938
2017-09-13,26.809833526611328
2017-09-14,27.026981353759766
2017-09-15,27.46963882446289
2017-09-18,29.31542205810547
2017-09-19,29.682920455932617
2017-09-20,29.390594482421875
2017-09-21,30.033693313598633
2017-09-22,29.42399787902832
2017-09-25,29.99193572998047
2017-09-26,29.131683349609375
2017-09-27,29.307069778442383
2017-09-28,29.098276138305664
2017-09-29,29.365537643432617
2017-10-02,29.56598663330078
2017-10-03,29.55763053894043
2017-10-04,29.31542205810547
2017-10-05,29.256959915161133
2017-10-06,28.563739776611328
2017-10-09,28.764188766479492
2017-10-10,28.7976016998291
2017-10-11,29.156726837158203
2017-10-12,29.933469772338867
2017-10-13,30.735260009765625
2017-10-16,30.810428619384766
2017-10-17,30.902301788330078
2017-10-18,30.760318756103516
2017-10-19,30.342716217041016
2017-10-20,30.893936157226562
2017-10-23,30.326011657714844
2017-10-24,31.411773681640625
2017-10-25,31.470230102539062
2017-10-26,31.278148651123047
2017-10-27,30.994169235229492
2017-10-30,31.211320877075195
2017-10-31,31.720788955688477
2017-11-01,31.770898818969727
2017-11-02,32.19685745239258
2017-11-03,32.238609313964844
2017-11-06,32.748085021972656
2017-11-07,30.810428619384766
2017-11-08,31.553752899169922
2017-11-09,31.019229888916016
2017-11-10,31.136146545410156
2017-11-13,31.211320877075195
2017-11-14,29.90629005432129
2017-11-15,29.737905502319336
2017-11-16,30.453563690185547
2017-11-17,29.872610092163086
2017-11-20,30.125200271606445
2017-11-21,30.68932342529297
2017-11-22,30.571434020996094
2017-11-24,30.25990867614746
2017-11-27,30.243070602416992
2017-11-28,30.68932342529297
2017-11-29,31.026090621948242
2017-11-30,31.548114776611328
2017-12-01,31.649137496948242
2017-12-04,31.068185806274414
2017-12-05,31.455490112304688
2017-12-06,30.773502349853516
2017-12-07,32.17957305908203
2017-12-08,33.05520248413086
2017-12-11,33.17308044433594
2017-12-12,34.18342971801758
2017-12-13,34.739105224609375
2017-12-14,34.53703689575195
2017-12-15,34.595985412597656
2017-12-18,34.461265563964844
2017-12-19,34.68859100341797
2017-12-20,34.41917037963867
2017-12-21,34.73069763183594
2017-12-22,35.11799621582031
2017-12-26,36.07782745361328
2017-12-27,36.2630500793457
2017-12-28,35.875762939453125
2017-12-29,35.81682586669922
2018-01-02,36.32199478149414
2018-01-03,36.33041000366211
2018-01-04,36.70928955078125
2018-01-05,36.76823425292969
2018-01-08,35.9683723449707
2018-01-09,35.75789260864258
2018-01-10,35.715782165527344
2018-01-11,36.81031799316406
2018-01-12,36.64193344116211
2018-01-16,34.27603530883789
2018-01-17,33.30778884887695
2018-01-18,33.74561309814453
2018-01-19,34.00661849975586
2018-01-22,34.385498046875
2018-01-23,34.772804260253906
2018-01-24,35.05905532836914
2018-01-25,34.02345275878906
2018-01-26,35.47162628173828
2018-01-29,35.446353912353516
2018-01-30,35.3621711730957
2018-01-31,35.73262405395508
2018-02-01,35.000118255615234
2018-02-02,33.60247802734375
2018-02-05,32.1627311706543
2018-02-06,32.869972229003906
2018-02-07,33.24043273925781
2018-02-08,31.5396785736084
2018-02-09,31.674394607543945
2018-02-12,32.364810943603516
2018-02-13,32.8362922668457
2018-02-14,33.391998291015625
2018-02-15,34.69001007080078
2018-02-16,34.2403564453125
2018-02-20,35.47898483276367
2018-02-21,36.16618347167969
2018-02-22,36.45461654663086
2018-02-23,37.430240631103516
2018-02-26,36.20010757446289
2018-02-27,35.43656539916992
2018-02-28,34.986934661865234
2018-03-01,35.33476257324219
2018-03-02,35.521400451660156
2018-03-05,37.80353927612305
2018-03-06,36.649742126464844
2018-03-07,35.55535125732422
2018-03-08,34.69001007080078
2018-03-09,35.207515716552734
2018-03-12,35.52989196777344
2018-03-13,34.25733184814453
2018-03-14,34.19793701171875
2018-03-15,33.07808303833008
2018-03-16,32.51816940307617
2018-03-19,31.975196838378906
2018-03-20,32.1957893371582
2018-03-21,32.79812240600586
2018-03-22,31.618886947631836
2018-03-23,31.321956634521484
2018-03-26,31.68675422668457
2018-03-27,31.814008712768555
2018-03-28,30.9571533203125
2018-03-29,32.00914001464844
2018-04-02,31.067434310913086
2018-04-03,31.37285614013672
2018-04-04,31.483150482177734
2018-04-05,32.73026657104492
2018-04-06,31.245609283447266
2018-04-09,31.525575637817383
2018-04-10,31.618886947631836
2018-04-11,31.737655639648438
2018-04-12,32.40787124633789
2018-04-13,32.60299301147461
2018-04-16,32.61996078491211
2018-04-17,33.1544303894043
2018-04-18,33.95191192626953
2018-04-19,33.62953186035156
2018-04-20,32.849029541015625
2018-04-23,33.086578369140625
2018-04-24,33.035675048828125
2018-04-25,33.60407638549805
2018-04-26,33.78223419189453
2018-04-27,33.53621292114258
2018-04-30,32.916893005371094
2018-05-01,32.80660629272461
2018-05-02,33.145957946777344
2018-05-03,32.467262268066406
2018-05-04,32.67087173461914
2018-05-07,32.00914001464844
2018-05-08,32.060028076171875
2018-05-09,32.874488830566406
2018-05-10,33.43439865112305
2018-05-11,33.51076126098633
2018-05-14,34.596435546875
2018-05-15,35.68212890625
2018-05-16,34.66482162475586
2018-05-17,35.13500213623047
2018-05-18,35.348716735839844
2018-05-21,35.96422576904297
2018-05-22,35.784706115722656
2018-05-23,35.271785736083984
2018-05-24,35.40000534057617
2018-05-25,35.61372756958008
2018-05-29,35.19485092163086
2018-05-30,35.51115417480469
2018-05-31,35.1692008972168
2018-06-01,34.596435546875
2018-06-04,34.68193054199219
2018-06-05,35.340171813964844
2018-06-06,36.383121490478516
2018-06-07,36.66521453857422
2018-06-08,36.91312789916992
2018-06-11,36.819087982177734
2018-06-12,37.229434967041016
2018-06-13,37.87912368774414
2018-06-14,38.400596618652344
2018-06-15,38.109947204589844
2018-06-18,39.28111267089844
2018-06-19,38.639957427978516
2018-06-20,38.109947204589844
2018-06-21,38.39204788208008
2018-06-22,38.72543716430664
2018-06-25,37.60557556152344
2018-06-26,37.699607849121094
2018-06-27,37.460243225097656
2018-06-28,37.86202621459961
2018-06-29,37.95606994628906
2018-07-02,37.10120391845703
2018-07-03,37.83638000488281
2018-07-05,36.80199432373047
2018-07-06,36.65666961669922
2018-07-09,37.272159576416016
2018-07-10,37.30636215209961
2018-07-11,36.383121490478516
2018-07-12,36.8618278503418
2018-07-13,36.169395446777344
2018-07-16,36.10955810546875
2018-07-17,36.52845001220703
2018-07-18,36.65666961669922
2018-07-19,36.58827590942383
2018-07-20,36.7934455871582
2018-07-23,36.99006652832031
2018-07-24,37.21232986450195
2018-07-25,37.87057876586914
2018-07-26,38.69981002807617
2018-07-27,38.04154968261719
2018-07-30,37.57137680053711
2018-07-31,37.97315979003906
2018-08-01,37.725250244140625
2018-08-02,42.31589126586914
2018-08-03,41.94829177856445
2018-08-06,41.97393798828125
2018-08-07,41.64053726196289
2018-08-08,41.5208625793457
2018-08-09,42.52959060668945
2018-08-10,42.119266510009766
2018-08-13,41.42681884765625
2018-08-14,41.289188385009766
2018-08-15,40.50641632080078
2018-08-16,40.67845916748047
2018-08-17,40.876304626464844
2018-08-20,41.9859504699707
2018-08-21,41.478431701660156
2018-08-22,41.85691833496094
2018-08-23,42.54507827758789
2018-08-24,42.9665641784668
2018-08-27,43.55149459838867
2018-08-28,43.62031173706055
2018-08-29,44.42029571533203
2018-08-30,44.3256721496582
2018-08-31,44.68695068359375
2018-09-04,44.60093307495117
2018-09-05,44.07621765136719
2018-09-06,43.826759338378906
2018-09-07,43.80954360961914
2018-09-10,44.2740592956543
2018-09-11,45.01381301879883
2018-09-12,45.2288703918457
2018-09-13,44.12782287597656
2018-09-14,44.34287643432617
2018-09-17,44.68695068359375
2018-09-18,45.16004180908203
2018-09-19,45.70197296142578
2018-09-20,45.8568115234375
2018-09-21,45.426727294921875
2018-09-24,45.426727294921875
2018-09-25,46.67399215698242
2018-09-26,47.207313537597656
2018-09-27,46.252498626708984
2018-09-28,46.82881546020508
2018-10-01,47.138484954833984
2018-10-02,48.00728988647461
2018-10-03,47.58579635620117
2018-10-04,48.22233963012695
2018-10-05,47.327735900878906
2018-10-08,47.594398498535156
2018-10-09,47.1470947265625
2018-10-10,43.302040100097656
2018-10-11,43.981590270996094
2018-10-12,45.0998420715332
2018-10-15,43.68913269042969
2018-10-16,44.98801040649414
2018-10-17,44.299861907958984
2018-10-18,43.71492385864258
2018-10-19,43.56010055541992
2018-10-22,42.20100021362305
2018-10-23,40.592437744140625
2018-10-24,38.09788131713867
2018-10-25,38.60538864135742
2018-10-26,38.17530059814453
2018-10-29,38.56238555908203
2018-10-30,39.78385925292969
2018-10-31,41.314998626708984
2018-11-01,43.91276550292969
2018-11-02,42.73431396484375
2018-11-05,42.57088088989258
2018-11-06,44.42029571533203
2018-11-07,46.063255310058594
2018-11-08,46.166473388671875
2018-11-09,44.9192008972168
2018-11-12,44.102020263671875
2018-11-13,42.6138916015625
2018-11-14,38.97041320800781
2018-11-15,40.337799072265625
2018-11-16,40.753204345703125
2018-11-19,39.38581848144531
2018-11-20,37.69823455810547
2018-11-21,38.25210952758789
2018-11-23,37.403987884521484
2018-11-26,38.130950927734375
2018-11-27,37.378021240234375
2018-11-28,36.841453552246094
2018-11-29,37.64631271362305
2018-11-30,36.51259231567383
2018-12-03,37.957862854003906
2018-12-04,36.82414627075195
2018-12-06,35.967369079589844
2018-12-07,35.50868225097656
2018-12-10,35.768314361572266
2018-12-11,35.78562545776367
2018-12-12,36.30488586425781
2018-12-13,36.03660202026367
2018-12-14,36.40007781982422
2018-12-17,35.80292510986328
2018-12-18,36.14044952392578
2018-12-19,36.278926849365234
2018-12-20,35.335594177246094
2018-12-21,35.50868225097656
2018-12-24,34.71248245239258
2018-12-26,36.867408752441406
2018-12-27,37.42127990722656
2018-12-28,36.668373107910156
2018-12-31,37.65495300292969
2019-01-02,36.374122619628906
2019-01-03,35.1105842590332
2019-01-04,38.04439926147461
2019-01-07,38.17421340942383
2019-01-08,39.2819709777832
2019-01-09,38.97041320800781
2019-01-10,38.98773193359375
2019-01-11,38.425193786621094
2019-01-14,37.378021240234375
2019-01-15,37.47321701049805
2019-01-16,36.8587646484375
2019-01-17,37.897281646728516
2019-01-18,38.234798431396484
2019-01-22,36.226993560791016
2019-01-23,36.45200729370117
2019-01-24,35.707733154296875
2019-01-25,36.82414627075195
2019-01-28,37.1876220703125
2019-01-29,37.01454162597656
2019-01-30,37.2655143737793
2019-01-31,37.77611541748047
2019-02-01,37.64631271362305
2019-02-04,36.919342041015625
2019-02-05,37.170326232910156
2019-02-06,36.711631774902344
2019-02-07,35.751007080078125
2019-02-08,36.226993560791016
2019-02-11,36.31354522705078
2019-02-12,37.135704040527344
2019-02-13,36.902034759521484
2019-02-14,37.07635498046875
2019-02-15,36.40524673461914
2019-02-19,36.61442565917969
2019-02-20,38.854339599609375
2019-02-21,38.34011459350586
2019-02-22,38.40983963012695
2019-02-25,37.69516372680664
2019-02-26,37.64286422729492
2019-02-27,37.782318115234375
2019-02-28,36.78001403808594
2019-03-01,36.849735260009766
2019-03-04,36.675437927246094
2019-03-05,35.97816848754883
2019-03-06,35.95201873779297
2019-03-07,35.097896575927734
2019-03-08,35.11532211303711
2019-03-11,36.11762619018555
2019-03-12,36.387813568115234
2019-03-13,37.477264404296875
2019-03-14,37.22451400756836
2019-03-15,37.520843505859375
2019-03-18,37.01533508300781
2019-03-19,36.684146881103516
2019-03-20,36.24836349487305
2019-03-21,35.83000946044922
2019-03-22,33.99971389770508
2019-03-25,34.50522232055664
2019-03-26,34.62723922729492
2019-03-27,35.03689193725586
2019-03-28,35.17633819580078
2019-03-29,35.62955093383789
2019-04-01,36.448829650878906
2019-04-02,36.32679748535156
2019-04-03,37.416259765625
2019-04-04,37.634151458740234
2019-04-05,37.89561080932617
2019-04-08,37.96534729003906
2019-04-09,37.259376525878906
2019-04-10,37.08506393432617
2019-04-11,36.823585510253906
2019-04-12,37.1112174987793
2019-04-15,37.36396408081055
2019-04-16,38.22681427001953
2019-04-17,38.88921356201172
2019-04-18,39.34242248535156
2019-04-22,39.176815032958984
2019-04-23,38.845619201660156
2019-04-24,38.82819366455078
2019-04-25,38.40983963012695
2019-04-26,39.35985565185547
2019-04-29,39.150672912597656
2019-04-30,39.02865982055664
2019-05-01,37.73002243041992
2019-05-02,37.8781852722168
2019-05-03,38.54057312011719
2019-05-06,38.17451477050781
2019-05-07,36.18735122680664
2019-05-08,36.46624755859375
2019-05-09,35.864871978759766
2019-05-10,36.274505615234375
2019-05-13,35.57726287841797
2019-05-14,36.16552734375
2019-05-15,36.806488037109375
2019-05-16,37.53523254394531
2019-05-17,37.28938674926758
2019-05-20,36.253334045410156
2019-05-21,36.94697189331055
2019-05-22,36.12162780761719
2019-05-23,35.55970001220703
2019-05-24,35.82310485839844
2019-05-28,35.340187072753906
2019-05-29,34.97142791748047
2019-05-30,35.63871383666992
2019-05-31,35.3314094543457
2019-06-03,36.35868453979492
2019-06-04,38.2025260925293
2019-06-05,37.33328628540039
2019-06-06,38.07960891723633
2019-06-07,36.90306091308594
2019-06-10,36.82403564453125
2019-06-11,36.94697189331055
2019-06-12,37.85132598876953
2019-06-13,39.63370132446289
2019-06-14,40.3887939453125
2019-06-17,40.8541374206543
2019-06-18,41.459964752197266
2019-06-19,40.80145263671875
2019-06-20,41.143882751464844
2019-06-21,41.06486511230469
2019-06-24,41.31070327758789
2019-06-25,41.68825149536133
2019-06-26,41.09120178222656
2019-06-27,41.389732360839844
2019-06-28,41.012184143066406
2019-07-01,40.84535217285156
2019-07-02,40.64341735839844
2019-07-03,40.950721740722656
2019-07-05,40.65219497680664
2019-07-08,39.96733856201172
2019-07-09,38.975181579589844
2019-07-10,38.8259162902832
2019-07-11,39.458091735839844
2019-07-12,40.538047790527344
2019-07-15,42.03945541381836
2019-07-16,41.890201568603516
2019-07-17,41.635562896728516
2019-07-18,41.24924850463867
2019-07-19,41.40728759765625
2019-07-22,41.56532669067383
2019-07-23,42.44335174560547
2019-07-24,42.952598571777344
2019-07-25,42.47847366333008
2019-07-26,42.27652359008789
2019-07-29,41.7233772277832
2019-07-30,43.67257308959961
2019-07-31,43.51453399658203
2019-08-01,45.96419906616211
2019-08-02,46.25394058227539
2019-08-05,44.55059814453125
2019-08-06,44.72618865966797
2019-08-07,44.29596710205078
2019-08-08,45.788597106933594
2019-08-09,44.81399154663086
2019-08-12,42.92626190185547
2019-08-13,42.82089614868164
2019-08-14,41.69892120361328
2019-08-15,41.46921157836914
2019-08-16,42.564697265625
2019-08-19,43.04175567626953
2019-08-20,42.441009521484375
2019-08-21,43.19194030761719
2019-08-22,42.882747650146484
2019-08-23,41.628238677978516
2019-08-26,41.7342529296875
2019-08-27,41.24835205078125
2019-08-28,41.79609680175781
2019-08-29,42.6353645324707
2019-08-30,42.573524475097656
2019-09-03,41.74309158325195
2019-09-04,42.19364547729492
2019-09-05,42.55585861206055
2019-09-06,42.9710807800293
2019-09-09,43.15660095214844
2019-09-10,44.861671447753906
2019-09-11,44.50830078125
2019-09-12,43.377464294433594
2019-09-13,44.09306716918945
2019-09-16,45.356407165527344
2019-09-17,44.68498229980469
2019-09-18,44.746822357177734
2019-09-19,44.1814079284668
2019-09-20,43.54533004760742
2019-09-23,44.09306716918945
2019-09-24,43.18310546875
2019-09-25,42.99758529663086
2019-09-26,43.483482360839844
2019-09-27,42.97993087768555
2019-09-30,43.465824127197266
2019-10-01,43.40398025512695
2019-10-02,42.653038024902344
2019-10-03,43.07709884643555
2019-10-04,43.094764709472656
2019-10-07,43.20960998535156
2019-10-08,43.16544723510742
2019-10-09,43.14778137207031
2019-10-10,43.4216423034668
2019-10-11,44.72032165527344
2019-10-14,43.26261901855469
2019-10-15,42.9180793762207
2019-10-16,43.20960998535156
2019-10-17,42.81206130981445
2019-10-18,42.20248031616211
2019-10-21,41.045166015625
2019-10-22,41.0009765625
2019-10-23,40.479740142822266
2019-10-24,40.170536041259766
2019-10-25,40.76245880126953
2019-10-28,40.48858642578125
2019-10-29,41.40737533569336
2019-10-30,41.557559967041016
2019-10-31,40.06453323364258
2019-11-01,40.87730407714844
2019-11-04,42.06996536254883
2019-11-05,42.167144775390625
2019-11-06,40.983314514160156
2019-11-07,41.19534683227539
2019-11-08,41.19534683227539
2019-11-11,41.03632736206055
2019-11-12,42.326168060302734
2019-11-13,41.38086700439453
2019-11-14,41.2208251953125
2019-11-15,40.8384895324707
2019-11-18,40.12717056274414
2019-11-19,40.68733596801758
2019-11-20,40.100494384765625
2019-11-21,40.36724090576172
2019-11-22,39.96712875366211
2019-11-25,41.1585807800293
2019-11-26,40.65176773071289
2019-11-27,40.58952713012695
2019-11-29,41.08744812011719
2019-12-02,40.62508773803711
2019-12-03,39.96712875366211
2019-12-04,39.80708694458008
2019-12-05,39.522552490234375
2019-12-06,40.31388854980469
2019-12-09,40.36724090576172
2019-12-10,39.14022445678711
2019-12-11,39.620365142822266
2019-12-12,40.36724090576172
2019-12-13,40.136070251464844
2019-12-16,41.68318176269531
2019-12-17,41.718746185302734
2019-12-18,41.371971130371094
2019-12-19,41.238609313964844
2019-12-20,42.927982330322266
2019-12-23,42.45673751831055
2019-12-24,42.62567901611328
2019-12-26,43.08802795410156
2019-12-27,42.27891159057617
2019-12-30,42.1099739074707
2019-12-31,42.44784927368164
2020-01-02,41.25638961791992
2020-01-03,40.971866607666016
2020-01-06,40.90073776245117
2020-01-07,40.52729797363281
2020-01-08,40.714012145996094
2020-01-09,40.51839828491211
2020-01-10,39.80708694458008
2020-01-13,40.31388854980469
2020-01-14,40.38502502441406
2020-01-15,40.58952713012695
2020-01-16,40.80292892456055
2020-01-17,41.02521514892578
2020-01-21,39.344730377197266
2020-01-22,37.975433349609375
2020-01-23,37.78871154785156
2020-01-24,36.39276123046875
2020-01-27,35.050148010253906
2020-01-28,35.52139663696289
2020-01-29,35.80592346191406
2020-01-30,36.170475006103516
2020-01-31,35.81481170654297
2020-02-03,35.343563079833984
2020-02-04,36.51723861694336
2020-02-05,37.975433349609375
2020-02-06,37.56642532348633
2020-02-07,37.49529266357422
2020-02-10,37.050724029541016
2020-02-11,37.49529266357422
2020-02-12,36.99738693237305
2020-02-13,35.23305130004883
2020-02-14,34.30161666870117
2020-02-18,34.176231384277344
2020-02-19,35.26886749267578
2020-02-20,35.35841369628906
2020-02-21,35.24199676513672
2020-02-24,34.77627944946289
2020-02-25,33.71051025390625
2020-02-26,33.19106674194336
2020-02-27,32.358154296875
2020-02-28,33.01194381713867
2020-03-02,34.22996520996094
2020-03-03,34.158321380615234
2020-03-04,34.70463562011719
2020-03-05,34.023983001708984
2020-03-06,32.9940299987793
2020-03-09,27.915956497192383
2020-03-10,27.521892547607422
2020-03-11,25.381399154663086
2020-03-12,21.870635986328125
2020-03-13,24.790300369262695
2020-03-16,21.494482040405273
2020-03-17,21.62882423400879
2020-03-18,18.93305778503418
2020-03-19,20.58096694946289
2020-03-20,19.92717742919922
2020-03-23,19.73910140991211
2020-03-24,22.94536018371582
2020-03-25,24.199203491210938
2020-03-26,25.300796508789062
2020-03-27,22.882665634155273
2020-03-30,23.840967178344727
2020-03-31,24.36041259765625
2020-04-01,23.151350021362305
2020-04-02,23.017009735107422
2020-04-03,23.07969856262207
2020-04-06,24.629093170166016
2020-04-07,25.936676025390625
2020-04-08,26.724809646606445
2020-04-09,27.772661209106445
2020-04-13,26.787498474121094
2020-04-14,26.91288185119629
2020-04-15,25.184371948242188
2020-04-16,24.109649658203125
2020-04-17,25.336624145507812
2020-04-20,24.673873901367188
2020-04-21,24.055912017822266
2020-04-22,24.45892906188965
2020-04-23,24.94255828857422
2020-04-24,25.076894760131836
2020-04-27,25.408267974853516
2020-04-28,25.11272621154785
2020-04-29,25.981454849243164
2020-04-30,24.629093170166016
2020-05-01,23.832006454467773
2020-05-04,23.536460876464844
2020-05-05,24.45892906188965
2020-05-06,23.527498245239258
2020-05-07,24.6649169921875
2020-05-08,25.999372482299805
2020-05-11,24.5932674407959
2020-05-12,23.366296768188477
2020-05-13,22.022884368896484
2020-05-14,22.331153869628906
2020-05-15,22.50341796875
2020-05-18,23.926883697509766
2020-05-19,24.6522159576416
2020-05-20,24.94234848022461
2020-05-21,25.114612579345703
2020-05-22,25.014881134033203
2020-05-26,26.438344955444336
2020-05-27,27.172744750976562
2020-05-28,26.510881423950195
2020-05-29,26.628751754760742
2020-06-01,26.828208923339844
2020-06-02,28.025005340576172
2020-06-03,28.931673049926758
2020-06-04,28.786603927612305
2020-06-05,29.66607093811035
2020-06-08,29.901803970336914
2020-06-09,28.94980812072754
2020-06-10,27.9978084564209
2020-06-11,25.513545989990234
2020-06-12,26.65594482421875
2020-06-15,26.68314552307129
2020-06-16,27.934341430664062
2020-06-17,27.408475875854492
2020-06-18,27.190874099731445
2020-06-19,27.10020637512207
2020-06-22,27.335941314697266
2020-06-23,27.01860809326172
2020-06-24,25.24155044555664
2020-06-25,24.969547271728516
2020-06-26,24.887948989868164
2020-06-29,24.978614807128906
2020-06-30,25.513545989990234
2020-07-01,25.876211166381836
2020-07-02,26.6378116607666
2020-07-06,26.982343673706055
2020-07-07,26.492748260498047
2020-07-08,25.1508846282959
2020-07-09,24.3892822265625
2020-07-10,25.49541664123535
2020-07-13,26.97327423095703
2020-07-14,26.87354278564453
2020-07-15,27.780210494995117
2020-07-16,27.163679122924805
2020-07-17,27.526344299316406
2020-07-20,26.438344955444336
2020-07-21,27.01860809326172
2020-07-22,27.408475875854492
2020-07-23,27.544475555419922
2020-07-24,27.725811004638672
2020-07-27,28.43301010131836
2020-07-28,27.399410247802734
2020-07-29,28.43301010131836
2020-07-30,27.934341430664062
2020-07-31,28.405805587768555
2020-08-03,28.514610290527344
2020-08-04,29.357807159423828
2020-08-05,29.84739875793457
2020-08-06,30.273534774780273
2020-08-07,30.037811279296875
2020-08-10,31.624469757080078
2020-08-11,32.17753601074219
2020-08-12,31.624469757080078
2020-08-13,31.696998596191406
2020-08-14,32.09939193725586
2020-08-17,31.440935134887695
2020-08-18,31.54154396057129
2020-08-19,30.709331512451172
2020-08-20,30.270357131958008
2020-08-21,29.602767944335938
2020-08-24,30.700180053710938
2020-08-25,30.5721492767334
2020-08-26,30.627017974853516
2020-08-27,30.39839744567871
2020-08-28,30.370954513549805
2020-08-31,29.84054183959961
2020-09-01,30.553861618041992
2020-09-02,31.065990447998047
2020-09-03,30.370954513549805
2020-09-04,30.343524932861328
2020-09-08,29.282690048217773
2020-09-09,29.566192626953125
2020-09-10,29.493024826049805
2020-09-11,30.51727867126465
2020-09-14,30.809921264648438
2020-09-15,30.151473999023438
2020-09-16,30.49898910522461
2020-09-17,31.678707122802734
2020-09-18,31.102563858032227
2020-09-21,28.90774154663086
2020-09-22,28.57851219177246
2020-09-23,28.276721954345703
2020-09-24,28.066387176513672
2020-09-25,27.81946563720703
2020-09-28,28.30416488647461
2020-09-29,27.307340621948242
2020-09-30,28.084672927856445
2020-10-01,27.32563018798828
2020-10-02,27.956645965576172
2020-10-05,28.834577560424805
2020-10-06,28.615095138549805
2020-10-07,28.30416488647461
2020-10-08,29.136369705200195
2020-10-09,28.65167236328125
2020-10-12,26.996410369873047
2020-10-13,26.932392120361328
2020-10-14,27.261613845825195
2020-10-15,27.124439239501953
2020-10-16,26.776927947998047
2020-10-19,26.411117553710938
2020-10-20,25.661216735839844
2020-10-21,24.92046356201172
2020-10-22,25.533185958862305
2020-10-23,25.222253799438477
2020-10-26,24.536367416381836
2020-10-27,23.923646926879883
2020-10-28,23.512115478515625
2020-10-29,24.490638732910156
2020-10-30,25.24968719482422
2020-11-02,25.670364379882812
2020-11-03,24.710124969482422
2020-11-04,24.380901336669922
2020-11-05,25.002769470214844
2020-11-06,24.993623733520508
2020-11-09,26.484281539916992
2020-11-10,27.535972595214844
2020-11-11,27.938350677490234
2020-11-12,27.56340217590332
2020-11-13,28.533294677734375
2020-11-16,29.92809295654297
2020-11-17,29.761825561523438
2020-11-18,29.974279403686523
2020-11-19,29.697168350219727
2020-11-20,30.944175720214844
2020-11-23,33.08717346191406
2020-11-24,35.701263427734375
2020-11-25,35.257877349853516
2020-11-27,35.81210708618164
2020-11-30,34.45425796508789
2020-12-01,34.63898849487305
2020-12-02,34.96229934692383
2020-12-03,35.22093200683594
2020-12-04,36.551063537597656
2020-12-07,35.35024642944336
2020-12-08,35.5811767578125
2020-12-09,36.07998275756836
2020-12-10,36.12616729736328
2020-12-11,36.36632537841797
2020-12-14,35.85828399658203
2020-12-15,35.42414093017578
2020-12-16,34.89763259887695
2020-12-17,34.67594528198242
2020-12-18,34.768310546875
2020-12-21,34.67594528198242
2020-12-22,33.45665740966797
2020-12-23,33.964691162109375
2020-12-24,34.001644134521484
2020-12-28,34.361881256103516
2020-12-29,34.13095474243164
2020-12-30,35.073143005371094
2020-12-31,35.75667953491211
2021-01-04,35.59041213989258
2021-01-05,37.0129280090332
2021-01-06,39.4422721862793
2021-01-07,39.506927490234375
2021-01-08,39.86717224121094
2021-01-11,39.82099533081055
2021-01-12,42.25033950805664
2021-01-13,41.83467102050781
2021-01-14,41.84390640258789
2021-01-15,42.08407211303711
2021-01-19,41.557559967041016
2021-01-20,40.7631721496582
2021-01-21,40.144283294677734
2021-01-22,40.0888671875
2021-01-25,40.153533935546875
2021-01-26,38.777198791503906
2021-01-27,37.76112747192383
2021-01-28,38.98042297363281
2021-01-29,38.222984313964844
2021-02-01,39.691673278808594
2021-02-02,40.0888671875
2021-02-03,39.534637451171875
2021-02-04,39.876407623291016
2021-02-05,39.84870529174805
2021-02-08,40.615379333496094
2021-02-09,40.63385772705078
2021-02-10,39.94107437133789
2021-02-11,39.86717224121094
2021-02-12,41.26243591308594
2021-02-16,42.080989837646484
2021-02-17,41.91355514526367
2021-02-18,40.80664825439453
2021-02-19,42.564674377441406
2021-02-22,43.597164154052734
2021-02-23,43.48554992675781
2021-02-24,45.21566390991211
2021-02-25,43.40182876586914
2021-02-26,42.11818313598633
2021-03-01,42.69490051269531
2021-03-02,42.79722213745117
2021-03-03,43.64366912841797
2021-03-04,42.350730895996094
2021-03-05,43.8297004699707
2021-03-08,46.11793518066406
2021-03-09,44.76918411254883
2021-03-10,45.88539505004883
2021-03-11,47.010894775390625
2021-03-12,45.82027816772461
2021-03-15,47.32715606689453
2021-03-16,45.494720458984375
2021-03-17,46.5830192565918
2021-03-18,44.97382354736328
2021-03-19,44.80638122558594
2021-03-22,43.597164154052734
2021-03-23,41.66240310668945
2021-03-24,41.62519836425781
2021-03-25,42.03447341918945
2021-03-26,42.97394943237305
2021-03-29,42.760013580322266
2021-03-30,42.25771713256836
2021-03-31,42.21120834350586
2021-04-01,42.70420455932617
2021-04-05,42.2484130859375
2021-04-06,42.425148010253906
2021-04-07,42.862327575683594
2021-04-08,42.341434478759766
2021-04-09,42.79722213745117
2021-04-12,42.294925689697266
2021-04-13,42.04378890991211
2021-04-14,43.922725677490234
2021-04-15,44.062252044677734
2021-04-16,44.006446838378906
2021-04-19,43.63437271118164
2021-04-20,43.001853942871094
2021-04-21,44.378509521484375
2021-04-22,43.85761642456055
2021-04-23,44.01573944091797
2021-04-26,45.08544158935547
2021-04-27,45.56913757324219
2021-04-28,46.099327087402344
2021-04-29,46.1644401550293
2021-04-30,45.2342643737793
2021-05-03,46.14583969116211
2021-05-04,46.15513610839844
2021-05-05,46.5830192565918
2021-05-06,48.52707290649414
2021-05-07,51.252479553222656
2021-05-10,50.83390426635742
2021-05-11,50.573455810546875
2021-05-12,50.1641845703125
2021-05-13,49.829315185546875
2021-05-14,50.83020782470703
