,IP
2017-08-31,37.3191032409668
2017-09-01,38.03957748413086
2017-09-05,37.956451416015625
2017-09-06,38.0187873840332
2017-09-07,37.88715744018555
2017-09-08,37.949520111083984
2017-09-11,38.86397171020508
2017-09-12,38.80854415893555
2017-09-13,38.898590087890625
2017-09-14,38.97480010986328
2017-09-15,38.954017639160156
2017-09-18,39.5220947265625
2017-09-19,39.83382797241211
2017-09-20,40.06937026977539
2017-09-21,39.68836212158203
2017-09-22,38.82933044433594
2017-09-25,38.56608581542969
2017-09-26,38.72541809082031
2017-09-27,39.2449836730957
2017-09-28,39.39739227294922
2017-09-29,39.36274719238281
2017-10-02,39.750701904296875
2017-10-03,39.75763702392578
2017-10-04,40.02781295776367
2017-10-05,39.97930908203125
2017-10-06,39.799198150634766
2017-10-09,39.508235931396484
2017-10-10,39.93082046508789
2017-10-11,39.75763702392578
2017-10-12,39.646785736083984
2017-10-13,39.799198150634766
2017-10-16,39.986244201660156
2017-10-17,40.277198791503906
2017-10-18,40.194068908691406
2017-10-19,39.910030364990234
2017-10-20,40.3256950378418
2017-10-23,40.3534049987793
2017-10-24,40.64435958862305
2017-10-25,40.173282623291016
2017-10-26,40.18021011352539
2017-10-27,40.14557647705078
2017-10-30,39.619075775146484
2017-10-31,39.674495697021484
2017-11-01,39.986244201660156
2017-11-02,39.83382797241211
2017-11-03,39.57058334350586
2017-11-06,38.66306686401367
2017-11-07,38.275115966796875
2017-11-08,38.295902252197266
2017-11-09,38.053436279296875
2017-11-10,37.99801254272461
2017-11-13,37.67934036254883
2017-11-14,37.96937561035156
2017-11-15,37.661865234375
2017-11-16,37.78767013549805
2017-11-17,37.8855094909668
2017-11-20,37.84356689453125
2017-11-21,38.23493957519531
2017-11-22,38.26288604736328
2017-11-24,38.381710052490234
2017-11-27,38.46556854248047
2017-11-28,38.84294509887695
2017-11-29,38.801029205322266
2017-11-30,39.562782287597656
2017-12-01,38.87790298461914
2017-12-04,39.7514762878418
2017-12-05,39.77943801879883
2017-12-06,39.69557571411133
2017-12-07,39.69557571411133
2017-12-08,39.77244567871094
2017-12-11,40.05897903442383
2017-12-12,39.576759338378906
2017-12-13,39.47193145751953
2017-12-14,38.56340026855469
2017-12-15,39.311195373535156
2017-12-18,40.12187576293945
2017-12-19,40.366485595703125
2017-12-20,40.513248443603516
2017-12-21,40.170799255371094
2017-12-22,40.52022933959961
2017-12-26,40.17778778076172
2017-12-27,40.28961181640625
2017-12-28,40.4154052734375
2017-12-29,40.492271423339844
2018-01-02,41.77119064331055
2018-01-03,42.32330322265625
2018-01-04,43.0361442565918
2018-01-05,43.12001037597656
2018-01-08,43.42051696777344
2018-01-09,42.97325134277344
2018-01-10,43.0640983581543
2018-01-11,43.49041748046875
2018-01-12,43.51136779785156
2018-01-16,42.79154586791992
2018-01-17,42.97325134277344
2018-01-18,43.762962341308594
2018-01-19,44.37796401977539
2018-01-22,44.350013732910156
2018-01-23,44.252166748046875
2018-01-24,44.48979187011719
2018-01-25,44.30808639526367
2018-01-26,45.251556396484375
2018-01-29,45.482177734375
2018-01-30,44.867191314697266
2018-01-31,43.93069839477539
2018-02-01,43.09904479980469
2018-02-02,43.4484748840332
2018-02-05,41.54057312011719
2018-02-06,41.63142776489258
2018-02-07,41.40779495239258
2018-02-08,39.171424865722656
2018-02-09,39.975120544433594
2018-02-12,40.450340270996094
2018-02-13,40.555171966552734
2018-02-14,40.79977798461914
2018-02-15,40.953529357910156
2018-02-16,41.19113540649414
2018-02-20,40.86351776123047
2018-02-21,41.14534378051758
2018-02-22,41.08193588256836
2018-02-23,41.920345306396484
2018-02-26,42.67421340942383
2018-02-27,42.385337829589844
2018-02-28,41.9837532043457
2018-03-01,41.117156982421875
2018-03-02,41.19466018676758
2018-03-05,41.525794982910156
2018-03-06,40.65216827392578
2018-03-07,38.74989700317383
2018-03-08,38.679443359375
2018-03-09,38.91898727416992
2018-03-12,38.735801696777344
2018-03-13,38.74989700317383
2018-03-14,38.57375717163086
2018-03-15,38.34125518798828
2018-03-16,38.446937561035156
2018-03-19,37.49580383300781
2018-03-20,37.481712341308594
2018-03-21,37.71421813964844
2018-03-22,36.22058868408203
2018-03-23,35.33286666870117
2018-03-26,36.896942138671875
2018-03-27,36.72785949707031
2018-03-28,36.903995513916016
2018-03-29,37.643768310546875
2018-04-02,36.0233154296875
2018-04-03,36.99558639526367
2018-04-04,37.46057891845703
2018-04-05,37.643768310546875
2018-04-06,36.75603485107422
2018-04-09,36.62922668457031
2018-04-10,36.99558639526367
2018-04-11,36.94626998901367
2018-04-12,37.05195236206055
2018-04-13,37.49580383300781
2018-04-16,37.86921310424805
2018-04-17,37.70716857910156
2018-04-18,38.09467697143555
2018-04-19,37.75648880004883
2018-04-20,37.62966537475586
2018-04-23,37.84103012084961
2018-04-24,37.17171859741211
2018-04-25,37.67898941040039
2018-04-26,36.903995513916016
2018-04-27,37.04490280151367
2018-04-30,36.32626724243164
2018-05-01,36.00922393798828
2018-05-02,35.354000091552734
2018-05-03,36.05149841308594
2018-05-04,36.77012634277344
2018-05-07,36.558773040771484
2018-05-08,36.43195343017578
2018-05-09,36.77012634277344
2018-05-10,37.22808837890625
2018-05-11,37.79875946044922
2018-05-14,38.19331359863281
2018-05-15,37.91149139404297
2018-05-16,38.771034240722656
2018-05-17,38.79217529296875
2018-05-18,38.72171401977539
2018-05-21,38.91898727416992
2018-05-22,39.23603057861328
2018-05-23,38.926025390625
2018-05-24,38.801666259765625
2018-05-25,38.467674255371094
2018-05-29,37.621978759765625
2018-05-30,38.29711151123047
2018-05-31,38.019954681396484
2018-06-01,39.25648880004883
2018-06-04,40.69911193847656
2018-06-05,40.64226531982422
2018-06-06,41.92144012451172
2018-06-07,41.65138244628906
2018-06-08,41.793521881103516
2018-06-11,41.93565368652344
2018-06-12,41.686920166015625
2018-06-13,40.64936447143555
2018-06-14,40.393531799316406
2018-06-15,39.391517639160156
2018-06-18,39.69709014892578
2018-06-19,38.92958450317383
2018-06-20,38.496089935302734
2018-06-21,37.57225036621094
2018-06-22,37.66463088989258
2018-06-25,37.69304656982422
2018-06-26,37.806758880615234
2018-06-27,37.57225036621094
2018-06-28,37.266658782958984
2018-06-29,37.01082229614258
2018-07-02,36.7265739440918
2018-07-03,36.67681121826172
2018-07-05,37.08899688720703
2018-07-06,37.209808349609375
2018-07-09,37.700157165527344
2018-07-10,37.998634338378906
2018-07-11,37.57225036621094
2018-07-12,37.892032623291016
2018-07-13,37.7712287902832
2018-07-16,37.28086853027344
2018-07-17,37.749900817871094
2018-07-18,37.700157165527344
2018-07-19,37.88492965698242
2018-07-20,37.55091857910156
2018-07-23,37.44432067871094
2018-07-24,37.700157165527344
2018-07-25,37.69304656982422
2018-07-26,36.982398986816406
2018-07-27,36.96818542480469
2018-07-30,37.48695755004883
2018-07-31,38.18341064453125
2018-08-01,37.25955581665039
2018-08-02,36.975284576416016
2018-08-03,37.34482955932617
2018-08-06,37.59355545043945
2018-08-07,38.09101104736328
2018-08-08,37.62910461425781
2018-08-09,37.7783317565918
2018-08-10,37.03925323486328
2018-08-13,36.66971206665039
2018-08-14,37.16820526123047
2018-08-15,36.58005142211914
2018-08-16,37.017581939697266
2018-08-17,37.275794982910156
2018-08-20,37.29732131958008
2018-08-21,37.56269454956055
2018-08-22,37.05345153808594
2018-08-23,36.730682373046875
2018-08-24,37.175376892089844
2018-08-27,37.670284271240234
2018-08-28,37.440765380859375
2018-08-29,37.6129035949707
2018-08-30,37.1036491394043
2018-08-31,36.68046188354492
2018-09-04,36.54419708251953
2018-09-05,36.88847351074219
2018-09-06,37.175376892089844
2018-09-07,37.089298248291016
2018-09-10,37.225582122802734
2018-09-11,37.01041030883789
2018-09-12,37.56269454956055
2018-09-13,37.82090377807617
2018-09-14,38.18669891357422
2018-09-17,38.45926284790039
2018-09-18,38.5309944152832
2018-09-19,38.88962173461914
2018-09-20,39.14783477783203
2018-09-21,38.81789779663086
2018-09-24,37.541175842285156
2018-09-25,36.6374397277832
2018-09-26,36.54419708251953
2018-09-27,36.027767181396484
2018-09-28,35.25312042236328
2018-10-01,35.841278076171875
2018-10-02,36.077972412109375
2018-10-03,34.600433349609375
2018-10-04,34.98774337768555
2018-10-05,34.98774337768555
2018-10-08,33.94771957397461
2018-10-09,32.0182991027832
2018-10-10,31.222158432006836
2018-10-11,30.712900161743164
2018-10-12,30.605316162109375
2018-10-15,30.6268310546875
2018-10-16,31.121732711791992
2018-10-17,30.985454559326172
2018-10-18,30.16779327392578
2018-10-19,30.296894073486328
2018-10-22,29.357284545898438
2018-10-23,29.680057525634766
2018-10-24,28.467891693115234
2018-10-25,31.387123107910156
2018-10-26,32.16893005371094
2018-10-29,31.301054000854492
2018-10-30,32.549076080322266
2018-10-31,32.53472900390625
2018-11-01,33.051151275634766
2018-11-02,32.6638298034668
2018-11-05,33.11570739746094
2018-11-06,33.445648193359375
2018-11-07,33.99075698852539
2018-11-08,33.703861236572266
2018-11-09,33.15156936645508
2018-11-12,32.721221923828125
2018-11-13,32.92204666137695
2018-11-14,33.05982971191406
2018-11-15,33.22661209106445
2018-11-16,33.48767852783203
2018-11-19,33.523921966552734
2018-11-20,33.168601989746094
2018-11-21,33.10334014892578
2018-11-23,32.56671905517578
2018-11-26,33.146846771240234
2018-11-27,33.03807067871094
2018-11-28,32.595733642578125
2018-11-29,33.168601989746094
2018-11-30,33.49492645263672
2018-12-03,34.30709457397461
2018-12-04,33.313629150390625
2018-12-06,32.7190055847168
2018-12-07,32.457942962646484
2018-12-10,32.13162612915039
2018-12-11,32.00835418701172
2018-12-12,32.09537124633789
2018-12-13,31.23968505859375
2018-12-14,31.500741958618164
2018-12-17,29.985158920288086
2018-12-18,29.847387313842773
2018-12-19,29.44130516052246
2018-12-20,28.687145233154297
2018-12-21,28.368072509765625
2018-12-24,27.236831665039062
2018-12-26,28.73065185546875
2018-12-27,29.281766891479492
2018-12-28,28.868431091308594
2018-12-31,29.26726531982422
2019-01-02,29.745866775512695
2019-01-03,29.26726531982422
2019-01-04,30.645061492919922
2019-01-07,31.014896392822266
2019-01-08,31.44272804260254
2019-01-09,30.97138214111328
2019-01-10,32.494205474853516
2019-01-11,32.80602264404297
2019-01-14,32.08087158203125
2019-01-15,32.42169952392578
2019-01-16,32.218650817871094
2019-01-17,32.63198471069336
2019-01-18,33.12508773803711
2019-01-22,33.168601989746094
2019-01-23,33.23386001586914
2019-01-24,33.55293655395508
2019-01-25,34.060543060302734
2019-01-28,33.97351837158203
2019-01-29,34.321598052978516
2019-01-30,34.30709457397461
2019-01-31,34.39411163330078
2019-02-01,33.603694915771484
2019-02-04,33.65444564819336
2019-02-05,33.922752380371094
2019-02-06,34.169315338134766
2019-02-07,33.581939697265625
2019-02-08,33.349891662597656
2019-02-11,33.081581115722656
2019-02-12,34.10404968261719
2019-02-13,33.908267974853516
2019-02-14,33.719722747802734
2019-02-15,34.19106674194336
2019-02-19,34.39411163330078
2019-02-20,34.98774337768555
2019-02-21,34.2621955871582
2019-02-22,34.2548713684082
2019-02-25,34.877811431884766
2019-02-26,34.55533981323242
2019-02-27,34.188907623291016
2019-02-28,33.58061599731445
2019-03-01,33.888423919677734
2019-03-04,33.66856384277344
2019-03-05,33.734527587890625
2019-03-06,33.6978759765625
2019-03-07,33.609928131103516
2019-03-08,33.543975830078125
2019-03-11,34.06431579589844
2019-03-12,34.33548355102539
2019-03-13,34.672607421875
2019-03-14,34.416099548339844
2019-03-15,33.35342788696289
2019-03-18,33.8810920715332
2019-03-19,33.837135314941406
2019-03-20,33.10424041748047
2019-03-21,33.52931594848633
2019-03-22,32.5399284362793
2019-03-25,32.51061248779297
2019-03-26,33.13356399536133
2019-03-27,33.3021240234375
2019-03-28,33.71253204345703
2019-03-29,33.91040802001953
2019-04-01,34.921791076660156
2019-04-02,34.54069137573242
2019-04-03,34.958431243896484
2019-04-04,34.672607421875
2019-04-05,34.716583251953125
2019-04-08,34.70924758911133
2019-04-09,34.54069137573242
2019-04-10,34.39411544799805
2019-04-11,34.48939514160156
2019-04-12,35.002410888671875
2019-04-15,34.504051208496094
2019-04-16,32.91368865966797
2019-04-17,32.21745300292969
2019-04-18,32.56191635131836
2019-04-22,32.386024475097656
2019-04-23,32.75246047973633
2019-04-24,32.45930862426758
2019-04-25,33.368080139160156
2019-04-26,33.70520782470703
2019-04-29,34.0716438293457
2019-04-30,34.30617141723633
2019-05-01,33.727195739746094
2019-05-02,33.96171188354492
2019-05-03,34.51871109008789
2019-05-06,34.122947692871094
2019-05-07,33.727195739746094
2019-05-08,33.434043884277344
2019-05-09,33.500003814697266
2019-05-10,33.456024169921875
2019-05-13,32.364036560058594
2019-05-14,32.789093017578125
2019-05-15,32.84773635864258
2019-05-16,33.24349594116211
2019-05-17,33.03095245361328
2019-05-20,31.66046142578125
2019-05-21,32.62053298950195
2019-05-22,32.16615676879883
2019-05-23,31.78505516052246
2019-05-24,31.71091079711914
2019-05-28,31.53296661376953
2019-05-29,31.140012741088867
2019-05-30,30.947240829467773
2019-05-31,30.74705696105957
2019-06-03,31.110361099243164
2019-06-04,32.541316986083984
2019-06-05,32.77116012573242
2019-06-06,33.097389221191406
2019-06-07,33.3420524597168
2019-06-10,32.40044403076172
2019-06-11,32.59321594238281
2019-06-12,32.266990661621094
2019-06-13,32.563560485839844
2019-06-14,31.8740234375
2019-06-17,31.48848533630371
2019-06-18,31.644189834594727
2019-06-19,31.85178565979004
2019-06-20,32.30405807495117
2019-06-21,32.33372116088867
2019-06-24,31.38469696044922
2019-06-25,31.629350662231445
2019-06-26,31.540382385253906
2019-06-27,31.822126388549805
2019-06-28,32.11870574951172
2019-07-01,32.43751525878906
2019-07-02,32.452335357666016
2019-07-03,32.704429626464844
2019-07-05,32.52648162841797
2019-07-08,32.111289978027344
2019-07-09,32.04456329345703
2019-07-10,31.99265480041504
2019-07-11,31.54780387878418
2019-07-12,31.71091079711914
2019-07-15,31.125181198120117
2019-07-16,31.584869384765625
2019-07-17,31.33278465270996
2019-07-18,31.510730743408203
2019-07-19,32.059383392333984
2019-07-22,31.68868064880371
2019-07-23,32.27439880371094
2019-07-24,32.711856842041016
2019-07-25,34.09832000732422
2019-07-26,33.586734771728516
2019-07-29,33.38653564453125
2019-07-30,33.408782958984375
2019-07-31,32.55613708496094
2019-08-01,31.67384147644043
2019-08-02,31.243810653686523
2019-08-05,29.80544662475586
2019-08-06,29.634912490844727
2019-08-07,29.79060935974121
2019-08-08,30.361509323120117
2019-08-09,29.54594612121582
2019-08-12,28.574674606323242
2019-08-13,29.694229125976562
2019-08-14,29.01850700378418
2019-08-15,29.00349235534668
2019-08-16,29.27377700805664
2019-08-19,29.521543502807617
2019-08-20,29.033517837524414
2019-08-21,29.296310424804688
2019-08-22,29.17617416381836
2019-08-23,28.1025333404541
2019-08-26,28.350292205810547
2019-08-27,27.58447265625
2019-08-28,28.072500228881836
2019-08-29,28.995983123779297
2019-08-30,29.356361389160156
2019-09-03,28.575529098510742
2019-09-04,29.026016235351562
2019-09-05,29.55908203125
2019-09-06,29.604129791259766
2019-09-09,30.152217864990234
2019-09-10,30.955575942993164
2019-09-11,31.41356658935547
2019-09-12,31.781461715698242
2019-09-13,32.11931610107422
2019-09-16,31.894071578979492
2019-09-17,31.361013412475586
2019-09-18,30.925548553466797
2019-09-19,30.602703094482422
2019-09-20,30.557653427124023
2019-09-23,30.835451126098633
2019-09-24,30.535131454467773
2019-09-25,31.053186416625977
2019-09-26,31.023149490356445
2019-09-27,31.278427124023438
2019-09-30,31.3985595703125
2019-10-01,30.122180938720703
2019-10-02,29.62664794921875
2019-10-03,29.521543502807617
2019-10-04,29.416431427001953
2019-10-07,29.371379852294922
2019-10-08,28.853322982788086
2019-10-09,29.514034271240234
2019-10-10,30.204776763916016
2019-10-11,31.203340530395508
2019-10-14,30.880491256713867
2019-10-15,31.098220825195312
2019-10-16,31.45110511779785
2019-10-17,31.436079025268555
2019-10-18,31.728904724121094
2019-10-21,31.743919372558594
2019-10-22,32.179386138916016
2019-10-23,32.577308654785156
2019-10-24,31.67633819580078
2019-10-25,32.28449630737305
2019-10-28,32.434654235839844
2019-10-29,32.05173873901367
2019-10-30,32.0217170715332
2019-10-31,32.795040130615234
2019-11-01,33.005252838134766
2019-11-04,33.45574951171875
2019-11-05,33.966285705566406
2019-11-06,34.08641815185547
2019-11-07,34.12396240234375
2019-11-08,34.694576263427734
2019-11-11,34.499366760253906
2019-11-12,34.70207977294922
2019-11-13,34.424285888671875
2019-11-14,34.555633544921875
2019-11-15,34.66194152832031
2019-11-18,34.836578369140625
2019-11-19,34.90491485595703
2019-11-20,34.35062789916992
2019-11-21,33.933013916015625
2019-11-22,34.259517669677734
2019-11-25,34.98085403442383
2019-11-26,35.10233688354492
2019-11-27,35.261783599853516
2019-11-29,35.18585205078125
2019-12-02,35.109928131103516
2019-12-03,34.98843002319336
2019-12-04,34.89732360839844
2019-12-05,35.322532653808594
2019-12-06,35.88440704345703
2019-12-09,36.00590133666992
2019-12-10,35.11751937866211
2019-12-11,35.06437683105469
2019-12-12,35.3529052734375
2019-12-13,35.2010383605957
2019-12-16,35.07955551147461
2019-12-17,35.375675201416016
2019-12-18,35.147884368896484
2019-12-19,34.90491485595703
2019-12-20,35.034000396728516
2019-12-23,35.1327018737793
2019-12-24,34.98843002319336
2019-12-26,35.07196044921875
2019-12-27,34.84417724609375
2019-12-30,34.85176467895508
2019-12-31,34.96565628051758
2020-01-02,34.563228607177734
2020-01-03,33.9557991027832
2020-01-06,33.371131896972656
2020-01-07,33.01426696777344
2020-01-08,33.40150451660156
2020-01-09,33.49261474609375
2020-01-10,33.40150451660156
2020-01-13,33.74319076538086
2020-01-14,33.72800064086914
2020-01-15,33.78874588012695
2020-01-16,34.43416213989258
2020-01-17,34.73787307739258
2020-01-21,33.81911849975586
2020-01-22,33.79634475708008
2020-01-23,33.91023254394531
2020-01-24,33.05223846435547
2020-01-27,32.33090591430664
2020-01-28,32.53590774536133
2020-01-29,32.93074035644531
2020-01-30,32.034767150878906
2020-01-31,30.918601989746094
2020-02-03,31.321033477783203
2020-02-04,31.70827293395996
2020-02-05,33.43946838378906
2020-02-06,33.598915100097656
2020-02-07,33.075016021728516
2020-02-10,33.21168518066406
2020-02-11,33.69003677368164
2020-02-12,33.78874588012695
2020-02-13,32.99148941040039
2020-02-14,32.794071197509766
2020-02-18,32.82443618774414
2020-02-19,32.422019958496094
2020-02-20,33.00840377807617
2020-02-21,33.25432205200195
2020-02-24,31.77875518798828
2020-02-25,30.149471282958984
2020-02-26,29.834367752075195
2020-02-27,28.481754302978516
2020-02-28,28.4049015045166
2020-03-02,29.380935668945312
2020-03-03,28.481754302978516
2020-03-04,29.14268684387207
2020-03-05,28.074434280395508
2020-03-06,27.444236755371094
2020-03-09,24.808176040649414
2020-03-10,26.260704040527344
2020-03-11,24.769746780395508
2020-03-12,21.99535369873047
2020-03-13,25.69967269897461
2020-03-16,22.840736389160156
2020-03-17,25.73809814453125
2020-03-18,23.786029815673828
2020-03-19,23.155834197998047
2020-03-20,22.679346084594727
2020-03-23,20.3430118560791
2020-03-24,21.4497013092041
2020-03-25,22.13368797302246
2020-03-26,23.832138061523438
2020-03-27,23.532413482666016
2020-03-30,24.07807159423828
2020-03-31,23.924362182617188
2020-04-01,23.17120361328125
2020-04-02,23.424821853637695
2020-04-03,22.57175064086914
2020-04-06,24.231779098510742
2020-04-07,23.739919662475586
2020-04-08,25.4537410736084
2020-04-09,26.260704040527344
2020-04-13,26.445148468017578
2020-04-14,25.807262420654297
2020-04-15,24.439279556274414
2020-04-16,23.417137145996094
2020-04-17,24.477706909179688
2020-04-20,23.655384063720703
2020-04-21,23.14815330505371
2020-04-22,23.032865524291992
2020-04-23,23.47093391418457
2020-04-24,23.924362182617188
2020-04-27,25.215496063232422
2020-04-28,27.47498321533203
2020-04-29,28.066747665405273
2020-04-30,26.322175979614258
2020-05-01,26.06087875366211
2020-05-04,25.645875930786133
2020-05-05,25.438371658325195
2020-05-06,24.723642349243164
2020-05-07,25.054105758666992
2020-05-08,26.399032592773438
2020-05-11,25.41531753540039
2020-05-12,24.685211181640625
2020-05-13,23.709178924560547
2020-05-14,24.26251983642578
2020-05-15,23.862884521484375
2020-05-18,25.207809448242188
2020-05-19,24.600671768188477
2020-05-20,25.36151885986328
2020-05-21,25.307720184326172
2020-05-22,25.0848445892334
2020-05-26,26.804960250854492
2020-05-27,27.983972549438477
2020-05-28,27.398366928100586
2020-05-29,26.58633041381836
2020-06-01,27.117277145385742
2020-06-02,27.507675170898438
2020-06-03,28.827234268188477
2020-06-04,29.53776741027832
2020-06-05,30.4747257232666
2020-06-08,30.990062713623047
2020-06-09,29.912551879882812
2020-06-10,28.71010971069336
2020-06-11,26.484827041625977
2020-06-12,27.265634536743164
2020-06-15,27.37494468688965
2020-06-16,27.882461547851562
2020-06-17,27.468637466430664
2020-06-18,27.39055824279785
2020-06-19,27.218780517578125
2020-06-22,26.875228881835938
2020-06-23,27.210973739624023
2020-06-24,26.219350814819336
2020-06-25,26.37551498413086
2020-06-26,26.391128540039062
2020-06-29,27.335899353027344
2020-06-30,27.4920654296875
2020-07-01,27.179744720458984
2020-07-02,27.60137367248535
2020-07-06,28.062047958374023
2020-07-07,27.515487670898438
2020-07-08,26.656604766845703
2020-07-09,25.852375030517578
2020-07-10,26.96891975402832
2020-07-13,27.054813385009766
2020-07-14,27.687265396118164
2020-07-15,28.350942611694336
2020-07-16,29.194210052490234
2020-07-17,28.827234268188477
2020-07-20,28.382179260253906
2020-07-21,28.58518409729004
2020-07-22,28.616416931152344
2020-07-23,28.600799560546875
2020-07-24,28.35875129699707
2020-07-27,28.772581100463867
2020-07-28,28.241634368896484
2020-07-29,28.694494247436523
2020-07-30,27.92150115966797
2020-07-31,27.16412353515625
2020-08-03,27.67164421081543
2020-08-04,27.54671859741211
2020-08-05,27.780963897705078
2020-08-06,27.538908004760742
2020-08-07,27.710689544677734
2020-08-10,28.350942611694336
2020-08-11,28.905309677124023
2020-08-12,28.671077728271484
2020-08-13,28.895174026489258
2020-08-14,29.512828826904297
2020-08-17,29.00602912902832
2020-08-18,28.697206497192383
2020-08-19,28.665529251098633
2020-08-20,28.253759384155273
2020-08-21,27.857826232910156
2020-08-24,29.512828826904297
2020-08-25,28.673450469970703
2020-08-26,28.641775131225586
2020-08-27,28.982280731201172
2020-08-28,29.243595123291016
2020-08-31,28.720958709716797
2020-09-01,29.710786819458008
2020-09-02,30.75605583190918
2020-09-03,30.360116958618164
2020-09-04,30.90650749206543
2020-09-08,29.54450035095215
2020-09-09,30.320526123046875
2020-09-10,30.06713104248047
2020-09-11,30.819398880004883
2020-09-14,32.300193786621094
2020-09-15,32.989112854003906
2020-09-16,33.19500732421875
2020-09-17,33.96310806274414
2020-09-18,33.297935485839844
2020-09-21,32.4981575012207
2020-09-22,32.292274475097656
2020-09-23,31.096559524536133
2020-09-24,31.04905128479004
2020-09-25,32.59318161010742
2020-09-28,32.60109329223633
2020-09-29,31.89634132385254
2020-09-30,32.10222625732422
2020-10-01,31.635026931762695
2020-10-02,32.05471420288086
2020-10-05,32.80699157714844
2020-10-06,32.205169677734375
2020-10-07,33.10789489746094
2020-10-08,33.646366119384766
2020-10-09,33.78889465332031
2020-10-12,35.21424865722656
2020-10-13,34.84999465942383
2020-10-14,35.364707946777344
2020-10-15,36.0694694519043
2020-10-16,36.85342025756836
2020-10-19,36.972198486328125
2020-10-20,36.7425537109375
2020-10-21,36.805908203125
2020-10-22,36.893009185791016
2020-10-23,36.7425537109375
2020-10-26,35.86358642578125
2020-10-27,35.135066986083984
2020-10-28,34.05021286010742
2020-10-29,34.71538162231445
2020-10-30,34.64411544799805
2020-11-02,35.67353439331055
2020-11-03,36.837581634521484
2020-11-04,35.7052116394043
2020-11-05,37.13056945800781
2020-11-06,36.81382369995117
2020-11-09,37.502742767333984
2020-11-10,38.658878326416016
2020-11-11,38.54008865356445
2020-11-12,37.2889404296875
2020-11-13,38.340118408203125
2020-11-16,39.99732971191406
2020-11-17,40.10140609741211
2020-11-18,39.67709732055664
2020-11-19,39.412899017333984
2020-11-20,39.573020935058594
2020-11-23,40.03736114501953
2020-11-24,41.52645492553711
2020-11-25,40.8859748840332
2020-11-27,40.581756591796875
2020-11-30,39.613040924072266
2020-12-01,39.909271240234375
2020-12-02,39.917266845703125
2020-12-03,38.62031936645508
2020-12-04,39.124698638916016
2020-12-07,38.964569091796875
2020-12-08,39.30081558227539
2020-12-09,39.66108322143555
2020-12-10,38.9405517578125
2020-12-11,38.93254470825195
2020-12-14,38.436195373535156
2020-12-15,39.34885025024414
2020-12-16,39.47694396972656
2020-12-17,39.82919692993164
2020-12-18,40.01333999633789
2020-12-21,39.613040924072266
2020-12-22,39.54899978637695
2020-12-23,39.66908645629883
2020-12-24,39.83720779418945
2020-12-28,39.54098892211914
2020-12-29,39.20475387573242
2020-12-30,39.74114227294922
2020-12-31,39.8051872253418
2021-01-04,38.82046890258789
2021-01-05,39.821197509765625
2021-01-06,42.30302429199219
2021-01-07,41.68656921386719
2021-01-08,41.2142219543457
2021-01-11,41.71059036254883
2021-01-12,42.13489532470703
2021-01-13,40.669822692871094
2021-01-14,40.01333999633789
2021-01-15,40.22949981689453
2021-01-19,40.33357620239258
2021-01-20,40.82194137573242
2021-01-21,41.35832214355469
2021-01-22,41.33430862426758
2021-01-25,41.49442672729492
2021-01-26,41.35031509399414
2021-01-27,40.3656005859375
2021-01-28,40.14944076538086
2021-01-29,40.277530670166016
2021-02-01,39.861228942871094
2021-02-02,40.29354476928711
2021-02-03,40.52571487426758
2021-02-04,37.42744445800781
2021-02-05,37.651615142822266
2021-02-08,38.300086975097656
2021-02-09,38.50823974609375
2021-02-10,38.7484130859375
2021-02-11,38.56427764892578
2021-02-12,39.37287902832031
2021-02-16,39.38088607788086
2021-02-17,39.23767852783203
2021-02-18,38.7037239074707
2021-02-19,39.601741790771484
2021-02-22,39.965797424316406
2021-02-23,40.58875274658203
2021-02-24,41.09843444824219
2021-02-25,40.78291320800781
2021-02-26,40.168060302734375
2021-03-01,41.875099182128906
2021-03-02,42.28770446777344
2021-03-03,43.05628204345703
2021-03-04,42.10971450805664
2021-03-05,43.80866622924805
2021-03-08,45.06265640258789
2021-03-09,44.326454162597656
2021-03-10,44.188907623291016
2021-03-11,43.614501953125
2021-03-12,43.70349884033203
2021-03-15,43.24234390258789
2021-03-16,42.918731689453125
2021-03-17,43.8167610168457
2021-03-18,43.622596740722656
2021-03-19,43.3475227355957
2021-03-22,42.57896041870117
2021-03-23,41.697120666503906
2021-03-24,42.23107147216797
2021-03-25,43.96238327026367
2021-03-26,44.58533477783203
2021-03-29,44.11610412597656
2021-03-30,44.49634552001953
2021-03-31,43.743934631347656
2021-04-01,43.92192459106445
2021-04-05,44.253623962402344
2021-04-06,44.658145904541016
2021-04-07,44.44779968261719
2021-04-08,44.188907623291016
2021-04-09,44.44779968261719
2021-04-12,45.25682067871094
2021-04-13,44.72286605834961
2021-04-14,45.0222053527832
2021-04-15,45.847412109375
2021-04-16,46.413726806640625
2021-04-19,46.260013580322266
2021-04-20,45.63706588745117
2021-04-21,46.04158020019531
2021-04-22,45.208282470703125
2021-04-23,45.9364013671875
2021-04-26,46.04966735839844
2021-04-27,46.187198638916016
2021-04-28,46.648345947265625
2021-04-29,47.004310607910156
2021-04-30,46.92340850830078
2021-05-03,47.68389129638672
2021-05-04,48.84889221191406
2021-05-05,49.12394714355469
2021-05-06,49.949161529541016
2021-05-07,49.86825942993164
2021-05-10,50.22423553466797
2021-05-11,50.70964813232422
2021-05-12,49.301944732666016
2021-05-13,50.5802001953125
2021-05-14,50.68537139892578
2021-05-17,51.85845947265625
