,MPC
2015-06-11,38.352108001708984
2015-06-12,37.61499786376953
2015-06-15,37.63711166381836
2015-06-16,37.732948303222656
2015-06-17,37.81401824951172
2015-06-18,38.28577423095703
2015-06-19,38.25630569458008
2015-06-22,38.248905181884766
2015-06-23,38.47004699707031
2015-06-24,38.09412384033203
2015-06-25,37.917213439941406
2015-06-26,38.307884216308594
2015-06-29,37.48232650756836
2015-06-30,38.558509826660156
2015-07-01,39.63469314575195
2015-07-02,39.81159973144531
2015-07-06,40.364444732666016
2015-07-07,40.939395904541016
2015-07-08,39.78212356567383
2015-07-09,39.34721755981445
2015-07-10,40.16542434692383
2015-07-13,43.3276481628418
2015-07-14,43.33501434326172
2015-07-15,42.39151382446289
2015-07-16,43.10651779174805
2015-07-17,43.180213928222656
2015-07-20,42.40625762939453
2015-07-21,42.12615203857422
2015-07-22,42.067169189453125
2015-07-23,41.52171325683594
2015-07-24,41.51433181762695
2015-07-27,40.143310546875
2015-07-28,40.18015670776367
2015-07-29,41.13840866088867
2015-07-30,39.760005950927734
2015-07-31,40.298095703125
2015-08-03,39.21454620361328
2015-08-04,38.47004699707031
2015-08-05,38.09412384033203
2015-08-06,38.44056701660156
2015-08-07,37.718204498291016
2015-08-10,39.258758544921875
2015-08-11,41.175270080566406
2015-08-12,42.605262756347656
2015-08-13,42.00820541381836
2015-08-14,41.0278434753418
2015-08-17,41.4207763671875
2015-08-18,41.13163757324219
2015-08-19,40.40510559082031
2015-08-20,39.50802993774414
2015-08-21,35.86785888671875
2015-08-24,33.96992111206055
2015-08-25,32.450103759765625
2015-08-26,33.74751281738281
2015-08-27,34.60010528564453
2015-08-28,35.00785446166992
2015-08-31,35.0745849609375
2015-09-01,34.14785385131836
2015-09-02,34.703887939453125
2015-09-03,34.829925537109375
2015-09-04,34.355445861816406
2015-09-08,35.3785400390625
2015-09-09,35.17837142944336
2015-09-10,35.704750061035156
2015-09-11,35.48974609375
2015-09-14,34.4888916015625
2015-09-15,35.030094146728516
2015-09-16,34.60010528564453
2015-09-17,34.71872329711914
2015-09-18,34.17009735107422
2015-09-21,34.229408264160156
2015-09-22,34.05888748168945
2015-09-23,34.29612731933594
2015-09-24,34.60010528564453
2015-09-25,35.08940505981445
2015-09-28,33.384239196777344
2015-09-29,33.7623405456543
2015-09-30,34.348026275634766
2015-10-01,35.53423309326172
2015-10-02,35.875267028808594
2015-10-05,37.49888229370117
2015-10-06,37.09853744506836
2015-10-07,37.28388214111328
2015-10-08,37.869564056396484
2015-10-09,36.8019905090332
2015-10-12,36.89837646484375
2015-10-13,36.16440963745117
2015-10-14,36.0235481262207
2015-10-15,37.14302062988281
2015-10-16,37.906646728515625
2015-10-19,36.37199020385742
2015-10-20,35.096832275390625
2015-10-21,34.6816520690918
2015-10-22,35.32665252685547
2015-10-23,36.0235481262207
2015-10-26,36.11991882324219
2015-10-27,36.31267547607422
2015-10-28,36.95027160644531
2015-10-29,37.988197326660156
2015-10-30,38.40336227416992
2015-11-02,39.23370361328125
2015-11-03,40.50145721435547
2015-11-04,40.62750244140625
2015-11-05,41.257659912109375
2015-11-06,41.494903564453125
2015-11-09,40.271629333496094
2015-11-10,40.60525894165039
2015-11-11,40.66456604003906
2015-11-12,40.56077575683594
2015-11-13,39.79716491699219
2015-11-16,40.102935791015625
2015-11-17,40.4683952331543
2015-11-18,41.527469635009766
2015-11-19,41.62441635131836
2015-11-20,41.71393585205078
2015-11-23,42.0719108581543
2015-11-24,42.65365982055664
2015-11-25,43.29505920410156
2015-11-27,43.68290328979492
2015-11-30,43.56357192993164
2015-12-01,44.25718688964844
2015-12-02,43.265228271484375
2015-12-03,40.60263442993164
2015-12-04,41.49017333984375
2015-12-07,40.04328536987305
2015-12-08,39.32728958129883
2015-12-09,38.767913818359375
2015-12-10,39.04387664794922
2015-12-11,37.007774353027344
2015-12-14,35.79207992553711
2015-12-15,36.664703369140625
2015-12-16,37.06743621826172
2015-12-17,38.275672912597656
2015-12-18,37.552223205566406
2015-12-21,38.335350036621094
2015-12-22,38.48450469970703
2015-12-23,39.31236267089844
2015-12-24,39.260169982910156
2015-12-28,38.48450469970703
2015-12-29,38.90217590332031
2015-12-30,39.006587982177734
2015-12-31,38.66351318359375
2016-01-04,38.216007232666016
2016-01-05,37.738685607910156
2016-01-06,36.33653259277344
2016-01-07,35.79207992553711
2016-01-08,34.44959259033203
2016-01-11,34.099063873291016
2016-01-12,34.5987663269043
2016-01-13,31.533416748046875
2016-01-14,32.56267547607422
2016-01-15,30.892024993896484
2016-01-19,30.727943420410156
2016-01-20,30.205854415893555
2016-01-21,29.542083740234375
2016-01-22,31.943639755249023
2016-01-25,30.40723991394043
2016-01-26,30.996437072753906
2016-01-27,29.72853660583496
2016-01-28,29.99703025817871
2016-01-29,31.167972564697266
2016-02-01,31.153057098388672
2016-02-02,30.034330368041992
2016-02-03,27.744651794433594
2016-02-04,26.05908203125
2016-02-05,24.090105056762695
2016-02-08,22.919160842895508
2016-02-09,23.41886329650879
2016-02-10,23.620243072509766
2016-02-11,22.993745803833008
2016-02-12,23.91319465637207
2016-02-16,24.523649215698242
2016-02-17,24.840181350708008
2016-02-18,23.641878128051758
2016-02-19,23.80768585205078
2016-02-22,25.156709671020508
2016-02-23,23.8227596282959
2016-02-24,25.60135841369629
2016-02-25,25.789779663085938
2016-02-26,25.789779663085938
2016-02-29,25.812379837036133
2016-03-01,26.098772048950195
2016-03-02,26.159059524536133
2016-03-03,28.126083374023438
2016-03-04,27.930137634277344
2016-03-07,27.779409408569336
2016-03-08,26.5057373046875
2016-03-09,27.930137634277344
2016-03-10,27.387502670288086
2016-03-11,28.427534103393555
2016-03-14,27.915056228637695
2016-03-15,27.606060028076172
2016-03-16,28.932479858398438
2016-03-17,28.276803970336914
2016-03-18,28.811885833740234
2016-03-21,28.955093383789062
2016-03-22,29.06814193725586
2016-03-23,28.06578254699707
2016-03-24,27.78693199157715
2016-03-28,27.869831085205078
2016-03-29,27.62866973876953
2016-03-30,27.568384170532227
2016-03-31,28.02056884765625
2016-04-01,27.425180435180664
2016-04-04,27.62114143371582
2016-04-05,27.342281341552734
2016-04-06,27.485475540161133
2016-04-07,28.231590270996094
2016-04-08,29.166105270385742
2016-04-11,28.631031036376953
2016-04-12,29.38467025756836
2016-04-13,29.889598846435547
2016-04-14,29.708728790283203
2016-04-15,28.563196182250977
2016-04-18,28.955093383789062
2016-04-19,28.887256622314453
2016-04-20,29.731338500976562
2016-04-21,30.6884765625
2016-04-22,31.24616813659668
2016-04-25,31.03515625
2016-04-26,31.24616813659668
2016-04-27,31.178335189819336
2016-04-28,30.88442611694336
2016-04-29,29.452497482299805
2016-05-02,29.075672149658203
2016-05-03,28.631031036376953
2016-05-04,27.29707145690918
2016-05-05,27.199094772338867
2016-05-06,27.04082679748535
2016-05-09,26.339937210083008
2016-05-10,26.71675682067871
2016-05-11,27.055904388427734
2016-05-12,26.370086669921875
2016-05-13,26.746902465820312
2016-05-16,27.096742630004883
2016-05-17,27.431364059448242
2016-05-18,27.940895080566406
2016-05-19,27.454172134399414
2016-05-20,27.85723876953125
2016-05-23,27.051101684570312
2016-05-24,27.233627319335938
2016-05-25,27.134761810302734
2016-05-26,26.275394439697266
2016-05-27,26.701276779174805
2016-05-31,26.48833465576172
2016-06-01,27.712745666503906
2016-06-02,27.895263671875
2016-06-03,26.967449188232422
2016-06-06,26.838167190551758
2016-06-07,27.872453689575195
2016-06-08,28.047365188598633
2016-06-09,28.100601196289062
2016-06-10,27.682321548461914
2016-06-13,25.826688766479492
2016-06-14,24.952116012573242
2016-06-15,25.24871063232422
2016-06-16,25.393211364746094
2016-06-17,25.47686195373535
2016-06-20,26.305805206298828
2016-06-21,26.769716262817383
2016-06-22,26.815343856811523
2016-06-23,27.849637985229492
2016-06-24,26.868587493896484
2016-06-27,25.043373107910156
2016-06-28,27.149978637695312
2016-06-29,28.336353302001953
2016-06-30,28.86872100830078
2016-07-01,29.86497688293457
2016-07-05,29.4923152923584
2016-07-06,27.758378982543945
2016-07-07,26.9826602935791
2016-07-08,27.682321548461914
2016-07-11,27.712745666503906
2016-07-12,28.549293518066406
2016-07-13,28.123409271240234
2016-07-14,28.435230255126953
2016-07-15,27.79640769958496
2016-07-18,28.169050216674805
2016-07-19,28.54169273376465
2016-07-20,28.747024536132812
2016-07-21,28.23749542236328
2016-07-22,28.762231826782227
2016-07-25,28.06257438659668
2016-07-26,29.363040924072266
2016-07-27,28.769845962524414
2016-07-28,29.028417587280273
2016-07-29,29.956228256225586
2016-08-01,29.507530212402344
2016-08-02,29.499923706054688
2016-08-03,31.34794807434082
2016-08-04,30.899255752563477
2016-08-05,31.872695922851562
2016-08-08,31.88790512084961
2016-08-09,31.203453063964844
2016-08-10,31.173032760620117
2016-08-11,31.865102767944336
2016-08-12,31.72059440612793
2016-08-15,31.613203048706055
2016-08-16,32.31895446777344
2016-08-17,32.38032150268555
2016-08-18,32.59511947631836
2016-08-19,32.22689437866211
2016-08-22,31.528820037841797
2016-08-23,32.16552734375
2016-08-24,32.19621276855469
2016-08-25,32.14252471923828
2016-08-26,32.10416030883789
2016-08-29,32.44169235229492
2016-08-30,32.74087905883789
2016-08-31,32.61046600341797
2016-09-01,32.15018844604492
2016-09-02,32.4647102355957
2016-09-06,32.963356018066406
2016-09-07,33.05539321899414
2016-09-08,33.331573486328125
2016-09-09,32.40333557128906
2016-09-12,33.24717712402344
2016-09-13,32.60279083251953
2016-09-14,32.1194953918457
2016-09-15,33.55402374267578
2016-09-16,33.46196365356445
2016-09-19,33.546348571777344
2016-09-20,32.64113998413086
2016-09-21,33.14744186401367
2016-09-22,32.74854278564453
2016-09-23,32.434017181396484
2016-09-26,31.820327758789062
2016-09-27,32.10416030883789
2016-09-28,32.71018981933594
2016-09-29,30.485523223876953
2016-09-30,31.137582778930664
2016-10-03,31.421419143676758
2016-10-04,31.74361228942871
2016-10-05,32.42635726928711
2016-10-06,32.49539566040039
2016-10-07,32.04279327392578
2016-10-10,32.57977294921875
2016-10-11,32.18854904174805
2016-10-12,31.95841407775879
2016-10-13,31.881698608398438
2016-10-14,31.95073699951172
2016-10-17,32.10416030883789
2016-10-18,32.779232025146484
2016-10-19,32.717857360839844
2016-10-20,33.02470397949219
2016-10-21,33.82252502441406
2016-10-24,33.584712982177734
2016-10-25,33.51567077636719
2016-10-26,33.95292663574219
2016-10-27,32.84060287475586
2016-10-28,32.848270416259766
2016-10-31,33.43895721435547
2016-11-01,32.48005294799805
2016-11-02,31.452102661132812
2016-11-03,31.590185165405273
2016-11-04,31.628541946411133
2016-11-07,32.679500579833984
2016-11-08,32.08114242553711
2016-11-09,33.423614501953125
2016-11-10,33.615394592285156
2016-11-11,33.72279357910156
2016-11-14,33.715057373046875
2016-11-15,33.90069580078125
2016-11-16,33.637718200683594
2016-11-17,33.537174224853516
2016-11-18,33.49848937988281
2016-11-21,36.48403549194336
2016-11-22,37.025455474853516
2016-11-23,36.901702880859375
2016-11-25,37.280704498291016
2016-11-28,36.39122772216797
2016-11-29,35.56362533569336
2016-11-30,36.36802291870117
2016-12-01,36.924922943115234
2016-12-02,36.971309661865234
2016-12-05,37.13374328613281
2016-12-06,36.530452728271484
2016-12-07,38.402217864990234
2016-12-08,38.719337463378906
2016-12-09,38.23979568481445
2016-12-12,37.969078063964844
2016-12-13,38.08509826660156
2016-12-14,37.45085525512695
2016-12-15,37.806644439697266
2016-12-16,38.75801467895508
2016-12-19,38.23979568481445
2016-12-20,38.193389892578125
2016-12-21,37.89174270629883
2016-12-22,38.935890197753906
2016-12-23,39.27622985839844
2016-12-27,39.53919219970703
2016-12-28,38.92818069458008
2016-12-29,39.02099609375
2016-12-30,38.94363784790039
2017-01-03,40.93916320800781
2017-01-04,39.63201904296875
2017-01-05,39.485050201416016
2017-01-06,38.95909881591797
2017-01-09,38.25525665283203
2017-01-10,37.87626647949219
2017-01-11,38.409950256347656
2017-01-12,38.09284591674805
2017-01-13,37.419925689697266
2017-01-17,37.69063186645508
2017-01-18,37.82212448120117
2017-01-19,37.41218185424805
2017-01-20,37.713836669921875
2017-01-23,37.682899475097656
2017-01-24,38.74254608154297
2017-01-25,38.41767883300781
2017-01-26,38.23979568481445
2017-01-27,37.96135330200195
2017-01-30,37.404457092285156
2017-01-31,37.16468048095703
2017-02-01,36.901702880859375
2017-02-02,37.048667907714844
2017-02-03,37.24977111816406
2017-02-06,37.41218185424805
2017-02-07,37.07185363769531
2017-02-08,37.992279052734375
2017-02-09,38.618778228759766
2017-02-10,38.78121566772461
2017-02-13,38.889488220214844
2017-02-14,39.6996955871582
2017-02-15,39.45040512084961
2017-02-16,38.9206657409668
2017-02-17,38.96739196777344
2017-02-21,39.24784851074219
2017-02-22,38.80380630493164
2017-02-23,39.2244758605957
2017-02-24,38.97518539428711
2017-02-27,39.54388427734375
2017-02-28,38.64020919799805
2017-03-01,39.72306823730469
2017-03-02,39.762020111083984
2017-03-03,39.94118881225586
2017-03-06,39.847721099853516
2017-03-07,39.06867599487305
2017-03-08,39.12320327758789
2017-03-09,38.39091873168945
2017-03-10,38.850547790527344
2017-03-13,39.72306823730469
2017-03-14,38.95960235595703
2017-03-15,40.167118072509766
2017-03-16,39.8710823059082
2017-03-17,39.567264556884766
2017-03-20,39.341339111328125
2017-03-21,38.375335693359375
2017-03-22,38.61682891845703
2017-03-23,38.406490325927734
2017-03-24,38.071502685546875
2017-03-27,38.040348052978516
2017-03-28,38.1961555480957
2017-03-29,39.38029861450195
2017-03-30,39.06087112426758
2017-03-31,39.37249755859375
2017-04-03,38.90507507324219
2017-04-04,39.18553161621094
2017-04-05,38.51554870605469
2017-04-06,38.82717514038086
2017-04-07,38.96739196777344
2017-04-10,39.06087112426758
2017-04-11,39.28680419921875
2017-04-12,38.90507507324219
2017-04-13,38.3597526550293
2017-04-17,38.873905181884766
2017-04-18,38.12603759765625
2017-04-19,37.54176330566406
2017-04-20,37.814422607421875
2017-04-21,37.830013275146484
2017-04-24,39.09983444213867
2017-04-25,38.97518539428711
2017-04-26,38.64020919799805
2017-04-27,39.746437072753906
2017-04-28,39.684112548828125
2017-05-01,39.62179183959961
2017-05-02,40.05805206298828
2017-05-03,39.91783142089844
2017-05-04,38.609039306640625
2017-05-05,39.46598434448242
2017-05-08,39.995731353759766
2017-05-09,40.08921432495117
2017-05-10,40.77476501464844
2017-05-11,40.90719223022461
2017-05-12,41.0318489074707
2017-05-15,41.56523513793945
2017-05-16,41.16520309448242
2017-05-17,40.827903747558594
2017-05-18,40.741615295410156
2017-05-19,41.40052032470703
2017-05-22,41.557395935058594
2017-05-23,41.635826110839844
2017-05-24,41.675052642822266
2017-05-25,41.141666412353516
2017-05-26,41.4318962097168
2017-05-30,41.11812210083008
2017-05-31,40.820064544677734
2017-06-01,41.675052642822266
2017-06-02,41.33775329589844
2017-06-05,41.41619110107422
2017-06-06,41.643672943115234
2017-06-07,41.54955291748047
2017-06-08,41.91036605834961
2017-06-09,42.914405822753906
2017-06-12,42.726139068603516
2017-06-13,43.165409088134766
2017-06-14,41.847618103027344
2017-06-15,41.56523513793945
2017-06-16,42.177059173583984
2017-06-19,42.584957122802734
2017-06-20,41.455413818359375
2017-06-21,40.57688903808594
2017-06-22,40.13762664794922
2017-06-23,40.396488189697266
2017-06-26,40.26313400268555
2017-06-27,40.671024322509766
2017-06-28,41.275001525878906
2017-06-29,40.639644622802734
2017-06-30,41.04753494262695
2017-07-03,41.651512145996094
2017-07-05,41.4946403503418
2017-07-06,41.455413818359375
2017-07-07,42.412384033203125
2017-07-10,42.42023849487305
2017-07-11,42.51436233520508
2017-07-12,42.16922378540039
2017-07-13,42.23197555541992
2017-07-14,42.20845413208008
2017-07-17,42.60063934326172
2017-07-18,43.0085334777832
2017-07-19,43.57328414916992
2017-07-20,43.455631256103516
2017-07-21,43.408573150634766
2017-07-24,43.581138610839844
2017-07-25,43.941959381103516
2017-07-26,43.659584045410156
2017-07-27,44.04392623901367
2017-07-28,43.12617874145508
2017-07-31,43.91843032836914
2017-08-01,44.342002868652344
2017-08-02,44.08314895629883
2017-08-03,43.839988708496094
2017-08-04,43.76154327392578
2017-08-07,43.063438415527344
2017-08-08,42.70261001586914
2017-08-09,41.56523513793945
2017-08-10,40.95339584350586
2017-08-11,40.914188385009766
2017-08-14,41.348941802978516
2017-08-15,41.016937255859375
2017-08-16,40.36085510253906
2017-08-17,39.28583908081055
2017-08-18,39.60992431640625
2017-08-21,39.08823013305664
2017-08-22,39.26212692260742
2017-08-23,39.65734100341797
2017-08-24,40.41619873046875
2017-08-25,40.882568359375
2017-08-28,41.51493453979492
2017-08-29,40.65333557128906
2017-08-30,41.364742279052734
2017-08-31,41.459598541259766
2017-09-01,42.90614318847656
2017-09-05,40.937904357910156
2017-09-06,41.396366119384766
2017-09-07,41.60187911987305
2017-09-08,42.22633743286133
2017-09-11,42.48720169067383
2017-09-12,42.50299835205078
2017-09-13,42.06035232543945
2017-09-14,41.372650146484375
2017-09-15,41.862735748291016
2017-09-18,42.35282516479492
2017-09-19,42.8429069519043
2017-09-20,43.02470397949219
2017-09-21,42.97727584838867
2017-09-22,43.261837005615234
2017-09-25,43.894222259521484
2017-09-26,43.77565002441406
2017-09-27,43.66498565673828
2017-09-28,43.84678649902344
2017-09-29,44.3289680480957
2017-10-02,44.17878341674805
2017-10-03,44.376399993896484
2017-10-04,44.510772705078125
2017-10-05,44.463348388671875
2017-10-06,44.28154754638672
2017-10-09,44.376399993896484
2017-10-10,44.463348388671875
2017-10-11,44.439640045166016
2017-10-12,44.70048522949219
2017-10-13,44.558197021484375
2017-10-16,44.044403076171875
2017-10-17,44.66887664794922
2017-10-18,44.85858154296875
2017-10-19,45.1352424621582
2017-10-20,45.443519592285156
2017-10-23,44.53449249267578
2017-10-24,45.04829025268555
2017-10-25,44.613525390625
2017-10-26,45.269615173339844
2017-10-27,46.218177795410156
2017-10-30,46.684547424316406
2017-10-31,47.222049713134766
2017-11-01,48.13108444213867
2017-11-02,49.14286422729492
2017-11-03,49.16658401489258
2017-11-06,49.28514099121094
2017-11-07,49.88589859008789
2017-11-08,49.97285079956055
2017-11-09,48.739742279052734
2017-11-10,48.787166595458984
2017-11-13,49.16658401489258
2017-11-14,49.696197509765625
2017-11-15,48.92453384399414
2017-11-16,49.33025360107422
2017-11-17,49.53708267211914
2017-11-20,49.274566650390625
2017-11-21,49.553001403808594
2017-11-22,49.33025360107422
2017-11-24,49.346160888671875
2017-11-27,49.226837158203125
2017-11-28,49.497314453125
2017-11-29,48.84498596191406
2017-11-30,49.82347869873047
2017-12-01,49.99053192138672
2017-12-04,50.35647201538086
2017-12-05,51.34291458129883
2017-12-06,50.48375701904297
2017-12-07,50.9133415222168
2017-12-08,51.509979248046875
2017-12-11,51.27927780151367
2017-12-12,51.303138732910156
2017-12-13,51.03266525268555
2017-12-14,51.43838119506836
2017-12-15,52.30548858642578
2017-12-18,52.5123405456543
2017-12-19,51.509979248046875
2017-12-20,52.233909606933594
2017-12-21,52.76690673828125
2017-12-22,52.7907600402832
2017-12-26,53.172611236572266
2017-12-27,52.838504791259766
2017-12-28,52.82258987426758
2017-12-29,52.48847579956055
2018-01-02,53.443084716796875
2018-01-03,54.5806999206543
2018-01-04,54.6363525390625
2018-01-05,55.16142272949219
2018-01-08,55.201194763183594
2018-01-09,54.89093780517578
2018-01-10,55.296661376953125
2018-01-11,55.88534164428711
2018-01-12,56.81608963012695
2018-01-16,56.306976318359375
2018-01-17,57.2615852355957
2018-01-18,56.87177658081055
2018-01-19,57.189998626708984
2018-01-22,58.200313568115234
2018-01-23,58.168487548828125
2018-01-24,56.95133972167969
2018-01-25,56.54561996459961
2018-01-26,57.07066345214844
2018-01-29,55.80579376220703
2018-01-30,54.994354248046875
2018-01-31,55.10572814941406
2018-02-01,54.64432907104492
2018-02-02,53.626075744628906
2018-02-05,51.37474060058594
2018-02-06,52.25777816772461
2018-02-07,51.780452728271484
2018-02-08,49.95075225830078
2018-02-09,50.786048889160156
2018-02-12,51.52587890625
2018-02-13,52.568023681640625
2018-02-14,54.22270965576172
2018-02-15,53.93632125854492
2018-02-16,54.03974151611328
2018-02-20,53.062583923339844
2018-02-21,53.0786018371582
2018-02-22,53.23078918457031
2018-02-23,53.51111602783203
2018-02-26,53.094627380371094
2018-02-27,52.541954040527344
2018-02-28,51.308509826660156
2018-03-01,51.893211364746094
2018-03-02,52.213592529296875
2018-03-05,52.99049377441406
2018-03-06,53.97565841674805
2018-03-07,54.20793533325195
2018-03-08,55.289215087890625
2018-03-09,56.24232482910156
2018-03-12,55.48142623901367
2018-03-13,55.4574089050293
2018-03-14,55.55351257324219
2018-03-15,54.968833923339844
2018-03-16,55.809818267822266
2018-03-19,55.43337631225586
2018-03-20,57.235504150390625
2018-03-21,58.63716125488281
2018-03-22,58.4449462890625
2018-03-23,57.09134292602539
2018-03-26,59.01359939575195
2018-03-27,58.37284469604492
2018-03-28,57.523841857910156
2018-03-29,58.557064056396484
2018-04-02,57.50783920288086
2018-04-03,58.14856719970703
2018-04-04,58.124549865722656
2018-04-05,58.79732894897461
2018-04-06,58.0284423828125
2018-04-09,57.40370559692383
2018-04-10,59.02961349487305
2018-04-11,59.28590774536133
2018-04-12,59.47014236450195
2018-04-13,59.74246597290039
2018-04-16,62.089229583740234
2018-04-17,62.91420364379883
2018-04-18,63.09842300415039
2018-04-19,63.595008850097656
2018-04-20,63.88334274291992
2018-04-23,63.955421447753906
2018-04-24,63.89936447143555
2018-04-25,64.2597885131836
2018-04-26,66.42234802246094
2018-04-27,65.22091674804688
2018-04-30,59.99876022338867
2018-05-01,58.38886260986328
2018-05-02,60.743629455566406
2018-05-03,62.0411491394043
2018-05-04,61.62468719482422
2018-05-07,61.27226638793945
2018-05-08,60.31913375854492
2018-05-09,61.760841369628906
2018-05-10,62.105247497558594
2018-05-11,61.937049865722656
2018-05-14,62.74599838256836
2018-05-15,62.2706413269043
2018-05-16,61.81947326660156
2018-05-17,65.02606964111328
2018-05-18,64.07537841796875
2018-05-21,63.52751922607422
2018-05-22,63.23747253417969
2018-05-23,63.54362869262695
2018-05-24,63.736976623535156
2018-05-25,62.03700256347656
2018-05-29,62.528446197509766
2018-05-30,64.09147644042969
2018-05-31,63.672515869140625
2018-06-01,66.00092315673828
2018-06-04,66.00898742675781
2018-06-05,64.71990966796875
2018-06-06,63.45501708984375
2018-06-07,63.769203186035156
2018-06-08,63.640296936035156
2018-06-11,62.65735626220703
2018-06-12,60.79625701904297
2018-06-13,60.328975677490234
2018-06-14,60.578739166259766
2018-06-15,59.265480041503906
2018-06-18,60.25646209716797
2018-06-19,60.0389289855957
2018-06-20,59.474952697753906
2018-06-21,58.39535140991211
2018-06-22,58.50814437866211
2018-06-25,56.37311553955078
2018-06-26,56.83235168457031
2018-06-27,55.75273895263672
2018-06-28,55.98638916015625
2018-06-29,56.52616882324219
2018-07-02,56.614810943603516
2018-07-03,57.05794143676758
2018-07-05,56.07499694824219
2018-07-06,56.55841064453125
2018-07-09,57.863609313964844
2018-07-10,57.90388488769531
2018-07-11,56.36505126953125
2018-07-12,56.808170318603516
2018-07-13,57.79914855957031
2018-07-16,57.54133605957031
2018-07-17,57.76692581176758
2018-07-18,58.459800720214844
2018-07-19,58.70152282714844
2018-07-20,58.42759323120117
2018-07-23,58.81430435180664
2018-07-24,59.41050338745117
2018-07-25,60.2000732421875
2018-07-26,64.58293914794922
2018-07-27,65.25165557861328
2018-07-30,65.66255950927734
2018-07-31,65.12274169921875
2018-08-01,65.06634521484375
2018-08-02,64.23650360107422
2018-08-03,63.72087478637695
2018-08-06,64.32511901855469
2018-08-07,65.47724151611328
2018-08-08,65.81563568115234
2018-08-09,65.05828094482422
2018-08-10,65.20331573486328
2018-08-13,64.52655029296875
2018-08-14,64.54267120361328
2018-08-15,62.5411491394043
2018-08-16,62.14410400390625
2018-08-17,62.48442077636719
2018-08-20,63.821475982666016
2018-08-21,64.02406311035156
2018-08-22,64.99644470214844
2018-08-23,66.1390151977539
2018-08-24,67.9217300415039
2018-08-27,67.80827331542969
2018-08-28,67.99468994140625
2018-08-29,67.8406982421875
2018-08-30,67.3545150756836
2018-08-31,66.68193054199219
2018-09-04,68.29447937011719
2018-09-05,68.01897430419922
2018-09-06,67.09518432617188
2018-09-07,66.86019897460938
2018-09-10,66.7953872680664
2018-09-11,67.67862701416016
2018-09-12,68.22966003417969
2018-09-13,68.1405258178711
2018-09-14,68.34310150146484
2018-09-17,67.9217300415039
2018-09-18,68.04327392578125
2018-09-19,65.26384735107422
2018-09-20,66.39021301269531
2018-09-21,67.55708312988281
2018-09-24,69.51809692382812
2018-09-25,68.91844177246094
2018-09-26,68.49705505371094
2018-09-27,67.28966522216797
2018-09-28,64.80197143554688
2018-10-01,66.7953872680664
2018-10-02,67.4841537475586
