,CMS
2014-06-04,21.856969833374023
2014-06-05,22.106510162353516
2014-06-06,22.106510162353516
2014-06-09,21.89366340637207
2014-06-10,21.761552810668945
2014-06-11,21.556055068969727
2014-06-12,21.585405349731445
2014-06-13,21.695497512817383
2014-06-16,21.89366340637207
2014-06-17,21.805587768554688
2014-06-18,22.356054306030273
2014-06-19,22.546876907348633
2014-06-20,22.473480224609375
2014-06-23,22.392751693725586
2014-06-24,22.407426834106445
2014-06-25,22.5982608795166
2014-06-26,22.605594635009766
2014-06-27,22.68633270263672
2014-06-30,22.86247444152832
2014-07-01,22.6569766998291
2014-07-02,22.08449363708496
2014-07-03,21.82761001586914
2014-07-07,22.025774002075195
2014-07-08,22.17990493774414
2014-07-09,22.06981658935547
2014-07-10,22.304676055908203
2014-07-11,22.165225982666016
2014-07-14,21.95972442626953
2014-07-15,22.172565460205078
2014-07-16,22.172565460205078
2014-07-17,22.06981658935547
2014-07-18,22.3120174407959
2014-07-21,22.319353103637695
2014-07-22,22.356054306030273
2014-07-23,22.378068923950195
2014-07-24,22.436786651611328
2014-07-25,22.17990493774414
2014-07-28,22.444128036499023
2014-07-29,22.194583892822266
2014-07-30,21.779870986938477
2014-07-31,21.424400329589844
2014-08-01,21.48365020751953
2014-08-04,21.37997055053711
2014-08-05,21.024497985839844
2014-08-06,20.868980407714844
2014-08-07,21.10596466064453
2014-08-08,21.5725154876709
2014-08-11,21.616945266723633
2014-08-12,21.624353408813477
2014-08-13,21.742839813232422
2014-08-14,21.876140594482422
2014-08-15,21.92798614501953
2014-08-18,21.853923797607422
2014-08-19,22.135337829589844
2014-08-20,22.172365188598633
2014-08-21,22.261240005493164
2014-08-22,22.172365188598633
2014-08-25,22.313074111938477
2014-08-26,21.9946346282959
2014-08-27,22.20939826965332
2014-08-28,22.505617141723633
2014-08-29,22.616701126098633
2014-09-02,22.39453887939453
2014-09-03,22.564863204956055
2014-09-04,22.461185455322266
2014-09-05,22.824060440063477
2014-09-08,22.616701126098633
2014-09-09,22.387128829956055
2014-09-10,22.253829956054688
2014-09-11,22.379724502563477
2014-09-12,21.942794799804688
2014-09-15,21.920576095581055
2014-09-16,22.11311912536621
2014-09-17,22.046476364135742
2014-09-18,21.794679641723633
2014-09-19,21.93538475036621
2014-09-22,21.742839813232422
2014-09-23,21.920576095581055
2014-09-24,21.905765533447266
2014-09-25,21.890949249267578
2014-09-26,21.853923797607422
2014-09-29,21.861331939697266
2014-09-30,21.965011596679688
2014-10-01,22.076091766357422
2014-10-02,22.053878784179688
2014-10-03,22.20939826965332
2014-10-06,22.231616973876953
2014-10-07,22.194581985473633
2014-10-08,22.742597579956055
2014-10-09,22.342697143554688
2014-10-10,22.594486236572266
2014-10-13,22.675945281982422
2014-10-14,23.009204864501953
2014-10-15,22.735197067260742
2014-10-16,22.65373420715332
2014-10-17,22.624114990234375
2014-10-20,23.23137092590332
2014-10-21,23.372079849243164
2014-10-22,23.49797248840332
2014-10-23,23.646085739135742
2014-10-24,23.76457405090332
2014-10-27,23.77937889099121
2014-10-28,23.942304611206055
2014-10-29,23.809003829956055
2014-10-30,24.268157958984375
2014-10-31,24.194095611572266
2014-11-03,24.43107032775879
2014-11-04,24.29036521911621
2014-11-05,24.798126220703125
2014-11-06,24.17089080810547
2014-11-07,24.574115753173828
2014-11-10,24.790658950805664
2014-11-11,24.835468292236328
2014-11-12,24.253034591674805
2014-11-13,24.126096725463867
2014-11-14,24.006622314453125
2014-11-17,24.387441635131836
2014-11-18,24.469579696655273
2014-11-19,24.402372360229492
2014-11-20,24.275436401367188
2014-11-21,24.469579696655273
2014-11-24,24.32770347595215
2014-11-25,24.342632293701172
2014-11-26,24.41730499267578
2014-11-28,24.715988159179688
2014-12-01,24.827999114990234
2014-12-02,25.01467514038086
2014-12-03,25.126686096191406
2014-12-04,25.11174964904785
2014-12-05,25.00720977783203
2014-12-08,25.2685546875
2014-12-09,25.39549446105957
2014-12-10,24.977338790893555
2014-12-11,25.15654945373535
2014-12-12,25.05200958251953
2014-12-15,24.872798919677734
2014-12-16,24.835468292236328
2014-12-17,25.33576202392578
2014-12-18,25.7987117767334
2014-12-19,25.753915786743164
2014-12-22,25.97792625427246
2014-12-23,26.045127868652344
2014-12-24,26.649967193603516
2014-12-26,26.94864845275879
2014-12-29,27.195049285888672
2014-12-30,26.321409225463867
2014-12-31,25.948055267333984
2015-01-02,26.23927116394043
2015-01-05,26.022722244262695
2015-01-06,26.06753158569336
2015-01-07,26.4931640625
2015-01-08,26.635028839111328
2015-01-09,26.343812942504883
2015-01-12,26.261667251586914
2015-01-13,26.649967193603516
2015-01-14,26.859037399291992
2015-01-15,27.01584815979004
2015-01-16,27.359336853027344
2015-01-20,27.46387481689453
2015-01-21,27.79242515563965
2015-01-22,27.665481567382812
2015-01-23,28.038835525512695
2015-01-26,27.971633911132812
2015-01-27,27.994029998779297
2015-01-28,27.807357788085938
2015-01-29,28.52420425415039
2015-01-30,28.173242568969727
2015-02-02,28.20311737060547
2015-02-03,28.2553768157959
2015-02-04,27.796371459960938
2015-02-05,28.08230972290039
2015-02-06,26.855783462524414
2015-02-09,26.6149845123291
2015-02-10,27.239551544189453
2015-02-11,26.76548194885254
2015-02-12,26.735380172729492
2015-02-13,26.073213577270508
2015-02-17,26.231224060058594
2015-02-18,27.073993682861328
2015-02-19,26.68271255493164
2015-02-20,26.773008346557617
2015-02-23,27.066471099853516
2015-02-24,27.134201049804688
2015-02-25,26.720335006713867
2015-02-26,26.577369689941406
2015-02-27,26.434398651123047
2015-03-02,25.847469329833984
2015-03-03,25.764694213867188
2015-03-04,25.802326202392578
2015-03-05,26.058156967163086
2015-03-06,24.944503784179688
2015-03-09,24.921920776367188
2015-03-10,24.89183235168457
2015-03-11,24.703706741333008
2015-03-12,25.41103172302246
2015-03-13,25.200345993041992
2015-03-16,25.809846878051758
2015-03-17,25.877565383911133
2015-03-18,26.712810516357422
2015-03-19,26.434398651123047
2015-03-20,26.848249435424805
2015-03-23,26.870826721191406
2015-03-24,26.359146118164062
2015-03-25,25.952810287475586
2015-03-26,25.666873931884766
2015-03-27,25.7947940826416
2015-03-30,26.06568717956543
2015-03-31,26.268856048583984
2015-04-01,26.48706817626953
2015-04-02,26.554798126220703
2015-04-06,26.76548194885254
2015-04-07,26.253803253173828
2015-04-08,26.231224060058594
2015-04-09,25.922712326049805
2015-04-10,26.2161808013916
2015-04-13,26.06568717956543
2015-04-14,26.178550720214844
2015-04-15,26.171018600463867
2015-04-16,25.975387573242188
2015-04-17,25.9603328704834
2015-04-20,26.37420082092285
2015-04-21,26.27637481689453
2015-04-22,26.389249801635742
2015-04-23,26.344100952148438
2015-04-24,26.456966400146484
2015-04-27,26.23875617980957
2015-04-28,26.336572647094727
2015-04-29,26.171018600463867
2015-04-30,25.531431198120117
2015-05-01,25.7722110748291
2015-05-04,25.85498809814453
2015-05-05,25.283103942871094
2015-05-06,25.16925811767578
2015-05-07,25.176849365234375
2015-05-08,25.54877281188965
2015-05-11,25.396963119506836
2015-05-12,25.20720672607422
2015-05-13,24.865646362304688
2015-05-14,25.313467025756836
2015-05-15,25.639842987060547
2015-05-18,25.791656494140625
2015-05-19,25.92069435119629
2015-05-20,25.913105010986328
2015-05-21,25.966236114501953
2015-05-22,25.94346046447754
2015-05-26,25.738521575927734
2015-05-27,25.814430236816406
2015-05-28,25.897926330566406
2015-05-29,25.913105010986328
2015-06-01,25.890329360961914
2015-06-02,25.290693283081055
2015-06-03,24.78215789794922
2015-06-04,24.660707473754883
2015-06-05,24.12179946899414
2015-06-08,24.061084747314453
2015-06-09,24.12938690185547
2015-06-10,24.37986946105957
2015-06-11,24.744199752807617
2015-06-12,24.508909225463867
2015-06-15,24.23566246032715
2015-06-16,24.2584285736084
2015-06-17,24.554443359375
2015-06-18,24.896007537841797
2015-06-19,24.66830062866211
2015-06-22,24.622756958007812
2015-06-23,24.266014099121094
2015-06-24,24.007949829101562
2015-06-25,23.825780868530273
2015-06-26,24.144573211669922
2015-06-29,23.97758674621582
2015-06-30,24.167343139648438
2015-07-01,24.433002471923828
2015-07-02,24.858062744140625
2015-07-06,24.987085342407227
2015-07-07,25.791656494140625
2015-07-08,25.624675750732422
2015-07-09,25.434913635253906
2015-07-10,25.594316482543945
2015-07-13,25.670209884643555
2015-07-14,25.624675750732422
2015-07-15,25.685386657714844
2015-07-16,26.057321548461914
2015-07-17,25.54118537902832
2015-07-20,25.32105827331543
2015-07-21,25.093355178833008
2015-07-22,25.131303787231445
2015-07-23,24.82010269165039
2015-07-24,25.025039672851562
2015-07-27,25.260337829589844
2015-07-28,25.450101852416992
2015-07-29,25.54877281188965
2015-07-30,25.746116638183594
2015-07-31,26.004186630249023
2015-08-03,26.06490707397461
2015-08-04,25.75370979309082
2015-08-05,25.807287216186523
2015-08-06,26.021657943725586
2015-08-07,26.190082550048828
2015-08-10,26.205392837524414
2015-08-11,26.57286262512207
2015-08-12,26.92502212524414
2015-08-13,26.94033432006836
2015-08-14,27.024555206298828
2015-08-17,27.238906860351562
2015-08-18,27.35373878479004
2015-08-19,27.422645568847656
2015-08-20,27.292505264282227
2015-08-21,27.223590850830078
2015-08-24,26.159452438354492
2015-08-25,25.05703353881836
2015-08-26,25.401548385620117
2015-08-27,25.845577239990234
2015-08-28,25.62356185913086
2015-08-31,25.095317840576172
2015-09-01,24.574731826782227
2015-09-02,24.68191909790039
2015-09-03,24.873300552368164
2015-09-04,24.66660499572754
2015-09-08,24.988136291503906
2015-09-09,24.674259185791016
2015-09-10,24.6895694732666
2015-09-11,25.011098861694336
2015-09-14,25.01875877380371
2015-09-15,25.187185287475586
2015-09-16,25.439821243286133
2015-09-17,25.868541717529297
2015-09-18,25.784330368041992
2015-09-21,25.922138214111328
2015-09-22,25.700119018554688
2015-09-23,25.845577239990234
2015-09-24,26.197736740112305
2015-09-25,26.47334098815918
2015-09-28,26.404438018798828
2015-09-29,26.412094116210938
2015-09-30,27.039857864379883
2015-10-01,26.741291046142578
2015-10-02,27.261865615844727
2015-10-05,27.361398696899414
2015-10-06,27.307811737060547
2015-10-07,27.101106643676758
2015-10-08,27.49155044555664
2015-10-09,27.269533157348633
2015-10-12,27.47623062133789
2015-10-13,27.36905860900879
2015-10-14,27.254209518432617
2015-10-15,27.744184494018555
2015-10-16,27.8590145111084
2015-10-19,28.012134552001953
2015-10-20,28.165246963500977
2015-10-21,28.073366165161133
2015-10-22,28.456167221069336
2015-10-23,28.12696647644043
2015-10-26,28.18820571899414
2015-10-27,27.9661922454834
2015-10-28,27.75183868408203
2015-10-29,27.36905860900879
2015-10-30,27.614032745361328
2015-11-02,27.522167205810547
2015-11-03,27.744184494018555
2015-11-04,27.628421783447266
2015-11-05,27.651578903198242
2015-11-06,26.42449951171875
2015-11-09,26.547983169555664
2015-11-10,27.00330924987793
2015-11-11,27.273412704467773
2015-11-12,26.87211036682129
2015-11-13,26.71776008605957
2015-11-16,27.443199157714844
2015-11-17,27.01874542236328
2015-11-18,27.273412704467773
2015-11-19,27.350595474243164
2015-11-20,27.504940032958984
2015-11-23,27.21939468383789
2015-11-24,27.02646255493164
2015-11-25,26.864397048950195
2015-11-27,27.142221450805664
2015-11-30,27.02646255493164
2015-12-01,27.312000274658203
2015-12-02,26.848955154418945
2015-12-03,26.42449951171875
2015-12-04,26.995588302612305
2015-12-07,27.39689826965332
2015-12-08,27.304292678833008
2015-12-09,27.2116756439209
2015-12-10,26.91069984436035
2015-12-11,26.902982711791992
2015-12-14,27.034181594848633
2015-12-15,27.180814743041992
2015-12-16,27.96027183532715
2015-12-17,27.937122344970703
2015-12-18,27.481781005859375
2015-12-21,27.46635627746582
2015-12-22,27.543533325195312
2015-12-23,27.859949111938477
2015-12-24,27.79047966003418
2015-12-28,28.09918975830078
2015-12-29,28.222673416137695
2015-12-30,28.307554244995117
2015-12-31,27.844514846801758
2016-01-04,27.481781005859375
2016-01-05,27.697872161865234
2016-01-06,27.73646354675293
2016-01-07,27.906246185302734
2016-01-08,27.859949111938477
2016-01-11,27.844514846801758
2016-01-12,27.71331787109375
2016-01-13,27.883092880249023
2016-01-14,28.330707550048828
2016-01-15,27.929399490356445
2016-01-19,28.454191207885742
2016-01-20,27.751907348632812
2016-01-21,27.751907348632812
2016-01-22,28.207225799560547
2016-01-25,28.076030731201172
2016-01-26,28.4619083404541
2016-01-27,28.840055465698242
2016-01-28,29.225936889648438
2016-01-29,30.005395889282227
2016-02-01,30.244630813598633
2016-02-02,30.453006744384766
2016-02-03,30.678579330444336
2016-02-04,30.5385684967041
2016-02-05,31.02083969116211
2016-02-08,30.989717483520508
2016-02-09,31.0130558013916
2016-02-10,30.70969009399414
2016-02-11,30.546348571777344
2016-02-12,30.48410987854004
2016-02-16,30.476346969604492
2016-02-17,30.336328506469727
2016-02-18,30.865266799926758
2016-02-19,30.647464752197266
2016-02-22,30.865266799926758
2016-02-23,31.059734344482422
2016-02-24,31.269756317138672
2016-02-25,31.573116302490234
2016-02-26,30.72524642944336
2016-02-29,30.77193260192871
2016-03-01,30.678579330444336
2016-03-02,30.686357498168945
2016-03-03,30.873037338256836
2016-03-04,31.41755485534668
2016-03-07,31.54978370666504
2016-03-08,31.79869842529297
2016-03-09,31.814250946044922
2016-03-10,31.899799346923828
2016-03-11,31.884258270263672
2016-03-14,31.860923767089844
2016-03-15,31.946491241455078
2016-03-16,32.195396423339844
2016-03-17,32.4987678527832
2016-03-18,32.13315963745117
2016-03-21,32.14094543457031
2016-03-22,31.962039947509766
2016-03-23,32.35096740722656
2016-03-24,32.420963287353516
2016-03-28,32.40542984008789
2016-03-29,32.84879684448242
2016-03-30,32.84101867675781
2016-03-31,33.012142181396484
2016-04-01,33.222171783447266
2016-04-04,33.206607818603516
2016-04-05,32.49098587036133
2016-04-06,32.55321502685547
2016-04-07,32.33540725708008
2016-04-08,32.44430160522461
2016-04-11,32.36653518676758
2016-04-12,32.45209503173828
2016-04-13,32.148719787597656
2016-04-14,32.117610931396484
2016-04-15,32.319854736328125
2016-04-18,32.397640228271484
2016-04-19,32.50654220581055
2016-04-20,31.370878219604492
2016-04-21,30.63191032409668
2016-04-22,30.84193992614746
2016-04-25,30.795257568359375
2016-04-26,30.701915740966797
2016-04-27,31.1530704498291
2016-04-28,31.401987075805664
2016-04-29,31.64312171936035
2016-05-02,31.969812393188477
2016-05-03,31.876476287841797
2016-05-04,32.409454345703125
2016-05-05,32.299713134765625
2016-05-06,32.221343994140625
2016-05-09,32.44081115722656
2016-05-10,32.636749267578125
2016-05-11,32.64459228515625
2016-05-12,32.98944091796875
2016-05-13,32.86403274536133
2016-05-16,32.785667419433594
2016-05-17,32.072410583496094
2016-05-18,31.60215187072754
2016-05-19,32.00187683105469
2016-05-20,32.01756286621094
2016-05-23,31.821611404418945
2016-05-24,32.299713134765625
2016-05-25,32.080265045166016
2016-05-26,32.47214889526367
2016-05-27,32.59755325317383
2016-05-31,32.77783203125
2016-06-01,32.93458938598633
2016-06-02,32.926734924316406
2016-06-03,33.56161117553711
2016-06-06,33.41270446777344
2016-06-07,33.373512268066406
2016-06-08,33.56944274902344
2016-06-09,34.00836944580078
2016-06-10,33.94567108154297
2016-06-13,33.94567108154297
2016-06-14,34.36106491088867
2016-06-15,34.031883239746094
2016-06-16,34.259185791015625
2016-06-17,34.345394134521484
2016-06-20,34.1416130065918
2016-06-21,34.259185791015625
2016-06-22,34.21215057373047
2016-06-23,34.16513442993164
2016-06-24,34.76863479614258
2016-06-27,35.22322463989258
2016-06-28,35.254581451416016
2016-06-29,35.14485549926758
2016-06-30,35.944313049316406
2016-07-01,35.7640495300293
2016-07-05,36.11674880981445
2016-07-06,36.187286376953125
2016-07-07,35.47404861450195
2016-07-08,35.669986724853516
2016-07-11,35.568092346191406
2016-07-12,34.94106674194336
2016-07-13,35.29377365112305
2016-07-14,35.0821533203125
2016-07-15,35.12918472290039
2016-07-18,35.21539306640625
2016-07-19,35.270259857177734
2016-07-20,35.14485549926758
2016-07-21,35.35647964477539
2016-07-22,35.693504333496094
2016-07-25,35.71701431274414
2016-07-26,35.270259857177734
2016-07-27,35.019447326660156
2016-07-28,35.262420654296875
2016-07-29,35.41132736206055
2016-08-01,35.3878288269043
2016-08-02,35.29377365112305
2016-08-03,34.82813262939453
2016-08-04,34.978084564208984
2016-08-05,34.48088455200195
2016-08-08,34.370384216308594
2016-08-09,34.44930648803711
2016-08-10,34.52822494506836
2016-08-11,34.504554748535156
2016-08-12,34.61503601074219
2016-08-15,33.9442138671875
2016-08-16,33.38386535644531
2016-08-17,33.95998001098633
2016-08-18,34.38616180419922
2016-08-19,33.98366928100586
2016-08-22,34.07837677001953
2016-08-23,33.79425811767578
2016-08-24,33.82583236694336
2016-08-25,33.904747009277344
2016-08-26,33.10764694213867
2016-08-29,33.40753936767578
2016-08-30,32.98136901855469
2016-08-31,33.12343215942383
2016-09-01,33.02872848510742
2016-09-02,33.39175796508789
2016-09-06,33.778480529785156
2016-09-07,33.81004333496094
2016-09-08,33.88107681274414
2016-09-09,32.602542877197266
2016-09-12,33.0366096496582
2016-09-13,32.6735725402832
2016-09-14,32.89454650878906
2016-09-15,33.05238342285156
2016-09-16,33.40753936767578
2016-09-19,33.786373138427734
2016-09-20,33.69956588745117
2016-09-21,34.409847259521484
2016-09-22,34.5361213684082
2016-09-23,34.62294006347656
2016-09-26,34.7413330078125
2016-09-27,34.14152526855469
2016-09-28,33.936317443847656
2016-09-29,33.39175796508789
2016-09-30,33.15498352050781
2016-10-03,32.6735725402832
2016-10-04,31.93170928955078
2016-10-05,31.868568420410156
2016-10-06,31.92381477355957
2016-10-07,31.77386474609375
2016-10-10,32.05009841918945
2016-10-11,31.655475616455078
2016-10-12,31.89224624633789
2016-10-13,32.23950958251953
2016-10-14,32.121116638183594
2016-10-17,32.38945007324219
2016-10-18,32.68935012817383
2016-10-19,32.64201354980469
2016-10-20,32.634117126464844
2016-10-21,32.484153747558594
2016-10-24,32.65778732299805
2016-10-25,32.83931350708008
2016-10-26,32.87088394165039
2016-10-27,32.64201354980469
2016-10-28,32.59465026855469
2016-10-31,33.265480041503906
2016-11-01,32.77616882324219
2016-11-02,32.497867584228516
2016-11-03,32.728458404541016
2016-11-04,32.426307678222656
2016-11-07,33.16579055786133
2016-11-08,33.38050079345703
2016-11-09,32.076446533203125
2016-11-10,31.400558471679688
2016-11-11,31.607295989990234
2016-11-14,31.400558471679688
2016-11-15,31.79813003540039
2016-11-16,31.74247169494629
2016-11-17,31.62320327758789
2016-11-18,31.58344268798828
2016-11-21,31.9492130279541
2016-11-22,32.22751998901367
2016-11-23,31.58344268798828
2016-11-25,32.283180236816406
2016-11-28,33.014713287353516
2016-11-29,33.269168853759766
2016-11-30,31.981019973754883
2016-12-01,31.559581756591797
2016-12-02,31.758373260498047
2016-12-05,31.74247169494629
2016-12-06,31.74247169494629
2016-12-07,32.25932312011719
2016-12-08,32.291133880615234
2016-12-09,32.696659088134766
2016-12-12,33.17374801635742
2016-12-13,33.02266311645508
2016-12-14,32.458106994628906
2016-12-15,32.521732330322266
2016-12-16,32.998809814453125
2016-12-19,33.30892562866211
2016-12-20,33.16579055786133
2016-12-21,33.0465202331543
2016-12-22,33.070369720458984
2016-12-23,33.1578483581543
2016-12-27,33.14988708496094
2016-12-28,32.83978271484375
2016-12-29,33.213504791259766
2016-12-30,33.09423828125
2017-01-03,33.02266311645508
2017-01-04,33.20554733276367
2017-01-05,33.3884391784668
2017-01-06,33.515663146972656
2017-01-09,33.062435150146484
2017-01-10,33.00676345825195
2017-01-11,33.356632232666016
2017-01-12,33.31687545776367
2017-01-13,33.34867858886719
2017-01-17,33.555416107177734
2017-01-18,33.54747772216797
2017-01-19,33.499755859375
2017-01-20,33.658790588378906
2017-01-23,33.626983642578125
2017-01-24,33.37253952026367
2017-01-25,33.24530792236328
2017-01-26,33.36458969116211
2017-01-27,33.22146224975586
2017-01-30,33.42819595336914
2017-01-31,33.873477935791016
2017-02-01,33.75566864013672
2017-02-02,34.26857376098633
2017-02-03,34.15637969970703
2017-02-06,34.020137786865234
2017-02-07,34.06821823120117
2017-02-08,34.38078308105469
2017-02-09,34.2525520324707
2017-02-10,34.40481948852539
2017-02-13,34.56509780883789
2017-02-14,34.28460693359375
2017-02-15,34.27658462524414
2017-02-16,34.53304672241211
2017-02-17,34.637237548828125
2017-02-21,34.89369201660156
2017-02-22,35.06999206542969
2017-02-23,35.414608001708984
2017-02-24,35.80729293823242
2017-02-27,35.50276565551758
2017-02-28,35.6790771484375
2017-03-01,35.36651611328125
2017-03-02,35.6790771484375
2017-03-03,35.50276565551758
2017-03-06,35.54283142089844
2017-03-07,35.61495590209961
2017-03-08,34.99786376953125
2017-03-09,35.037940979003906
2017-03-10,35.374534606933594
2017-03-13,35.414608001708984
2017-03-14,35.446659088134766
2017-03-15,36.063751220703125
2017-03-16,35.57489013671875
2017-03-17,35.831356048583984
2017-03-20,35.46268844604492
2017-03-21,36.0717658996582
2017-03-22,36.21603012084961
2017-03-23,36.143898010253906
2017-03-24,36.28815460205078
2017-03-27,36.143898010253906
2017-03-28,36.19197082519531
2017-03-29,35.91950225830078
2017-03-30,35.76723098754883
2017-03-31,35.85538101196289
2017-04-03,35.92751693725586
2017-04-04,35.991641998291016
2017-04-05,36.27212142944336
2017-04-06,36.143898010253906
2017-04-07,36.023677825927734
2017-04-10,36.256107330322266
2017-04-11,36.30419158935547
2017-04-12,36.50453186035156
2017-04-13,36.232051849365234
2017-04-17,36.50453186035156
2017-04-18,36.616729736328125
2017-04-19,36.175941467285156
2017-04-20,35.91950225830078
2017-04-21,36.21603012084961
2017-04-24,36.44042205810547
2017-04-25,36.47247314453125
2017-04-26,36.35226058959961
2017-04-27,36.45644760131836
2017-04-28,36.38431930541992
2017-05-01,36.1839714050293
2017-05-02,36.3202018737793
2017-05-03,36.314552307128906
2017-05-04,36.43566131591797
2017-05-05,36.68593978881836
2017-05-08,36.71823501586914
2017-05-09,36.249977111816406
2017-05-10,36.47602081298828
2017-05-11,36.49216842651367
2017-05-12,36.76667022705078
2017-05-15,36.9039192199707
2017-05-16,36.580997467041016
2017-05-17,36.78281784057617
2017-05-18,36.93620681762695
2017-05-19,37.17841339111328
2017-05-22,37.51750564575195
2017-05-23,37.67897033691406
2017-05-24,37.800079345703125
2017-05-25,38.27641677856445
2017-05-26,38.27641677856445
2017-05-30,38.33293914794922
2017-05-31,38.27641677856445
2017-06-01,38.49440002441406
2017-06-02,38.58319854736328
2017-06-05,38.2037467956543
2017-06-06,38.2037467956543
2017-06-07,38.3652229309082
2017-06-08,37.88080978393555
2017-06-09,37.92924880981445
2017-06-12,37.961551666259766
2017-06-13,38.16337585449219
2017-06-14,38.5428466796875
2017-06-15,38.81733322143555
2017-06-16,38.954586029052734
2017-06-19,38.720458984375
2017-06-20,38.76890182495117
2017-06-21,38.518611907958984
2017-06-22,38.44595718383789
2017-06-23,38.195674896240234
2017-06-26,38.39750671386719
2017-06-27,37.961551666259766
2017-06-28,37.62245178222656
2017-06-29,37.404483795166016
2017-06-30,37.33988571166992
2017-07-03,37.13805389404297
2017-07-05,36.98464584350586
2017-07-06,36.895843505859375
2017-07-07,36.93620681762695
2017-07-10,36.80704116821289
2017-07-11,36.790889739990234
2017-07-12,37.17034912109375
2017-07-13,36.895843505859375
2017-07-14,37.05731201171875
2017-07-17,37.13805389404297
2017-07-18,37.218772888183594
2017-07-19,37.33181381225586
2017-07-20,37.614383697509766
2017-07-21,37.74356460571289
2017-07-24,37.452919006347656
2017-07-25,37.26722717285156
2017-07-26,37.56595230102539
2017-07-27,37.85659408569336
2017-07-28,37.38025665283203
2017-07-31,37.33181381225586
2017-08-01,37.654747009277344
2017-08-02,37.92552947998047
2017-08-03,38.234535217285156
2017-08-04,38.24267578125
2017-08-07,38.37276077270508
2017-08-08,38.55979537963867
2017-08-09,38.52726745605469
2017-08-10,38.60858917236328
2017-08-11,38.4703483581543
2017-08-14,38.59232711791992
2017-08-15,38.83626937866211
2017-08-16,39.03955841064453
2017-08-17,38.90132141113281
2017-08-18,39.202186584472656
2017-08-21,39.25910568237305
2017-08-22,39.24283981323242
2017-08-23,39.503055572509766
2017-08-24,39.307899475097656
2017-08-25,39.438011169433594
2017-08-28,39.5437126159668
2017-08-29,39.6331672668457
2017-08-30,39.49492645263672
2017-08-31,39.47053146362305
2017-09-01,39.37294387817383
2017-09-05,39.38108444213867
2017-09-06,39.177791595458984
2017-09-07,39.40547180175781
2017-09-08,39.56808853149414
2017-09-11,39.92588806152344
2017-09-12,39.09648513793945
2017-09-13,38.624855041503906
2017-09-14,38.94196701049805
2017-09-15,38.92571258544922
2017-09-18,38.730560302734375
2017-09-19,38.535400390625
2017-09-20,38.27519607543945
2017-09-21,38.26706314086914
2017-09-22,37.78730010986328
2017-09-25,38.29958724975586
2017-09-26,38.16948318481445
2017-09-27,37.59214401245117
2017-09-28,37.68972396850586
2017-09-29,37.665321350097656
2017-10-02,37.74664306640625
2017-10-03,37.38071823120117
2017-10-04,37.803565979003906
2017-10-05,37.836090087890625
2017-10-06,37.649070739746094
2017-10-09,37.795433044433594
2017-10-10,38.21826934814453
2017-10-11,38.50288391113281
2017-10-12,38.803741455078125
2017-10-13,38.657371520996094
2017-10-16,38.55166244506836
2017-10-17,38.87691879272461
2017-10-18,38.87691879272461
2017-10-19,39.185916900634766
2017-10-20,39.177791595458984
2017-10-23,39.202186584472656
2017-10-24,39.37294387817383
2017-10-25,39.00703430175781
2017-10-26,38.982635498046875
2017-10-27,39.194053649902344
2017-10-30,38.86879348754883
2017-10-31,39.3322868347168
2017-11-01,39.08834457397461
2017-11-02,39.40196228027344
2017-11-03,39.410152435302734
2017-11-06,39.344642639160156
2017-11-07,40.048824310302734
2017-11-08,40.228973388671875
2017-11-09,40.35179901123047
2017-11-10,40.343605041503906
2017-11-13,40.63838577270508
2017-11-14,41.3917121887207
2017-11-15,41.12149429321289
2017-11-16,41.080543518066406
2017-11-17,40.605628967285156
2017-11-20,40.458255767822266
2017-11-21,40.515560150146484
2017-11-22,40.45005798339844
2017-11-24,40.482810974121094
2017-11-27,40.73664855957031
2017-11-28,40.69569396972656
2017-11-29,40.622013092041016
2017-11-30,40.859466552734375
2017-12-01,40.72844696044922
2017-12-04,40.744834899902344
2017-12-05,40.37636184692383
2017-12-06,40.458255767822266
2017-12-07,40.597450256347656
2017-12-08,40.834903717041016
2017-12-11,41.015045166015625
2017-12-12,40.26171875
2017-12-13,40.32722091674805
2017-12-14,40.17983627319336
2017-12-15,40.32722091674805
2017-12-18,39.8359375
2017-12-19,39.07442092895508
2017-12-20,38.61587905883789
2017-12-21,38.69776153564453
2017-12-22,38.77145767211914
2017-12-26,38.32929992675781
2017-12-27,38.65682601928711
2017-12-28,38.8042106628418
2017-12-29,38.73051834106445
2018-01-02,38.44392776489258
2018-01-03,38.20647430419922
2018-01-04,37.78068161010742
2018-01-05,37.51046371459961
2018-01-08,37.94444274902344
2018-01-09,37.42857360839844
2018-01-10,36.830841064453125
2018-01-11,36.34772872924805
2018-01-12,36.03657531738281
2018-01-16,36.241275787353516
2018-01-17,36.47874069213867
2018-01-18,36.11027526855469
2018-01-19,36.069332122802734
2018-01-22,36.159400939941406
2018-01-23,36.40504837036133
2018-01-24,36.241275787353516
2018-01-25,36.84721755981445
2018-01-26,36.67525863647461
2018-01-29,36.11027526855469
2018-01-30,36.29041290283203
2018-01-31,36.64250946044922
2018-02-01,36.159400939941406
2018-02-02,35.602596282958984
2018-02-05,34.98848342895508
2018-02-06,34.52173614501953
2018-02-07,34.52173614501953
2018-02-08,34.20240783691406
2018-02-09,35.037601470947266
2018-02-12,35.111305236816406
2018-02-13,35.25050354003906
2018-02-14,35.127685546875
