,TPL
2014-06-19,48.3134880065918
2014-06-20,48.508705139160156
2014-06-23,48.37855529785156
2014-06-24,48.56195068359375
2014-06-25,48.49391174316406
2014-06-26,47.9910774230957
2014-06-27,47.621337890625
2014-06-30,47.35810089111328
2014-07-01,47.00020217895508
2014-07-02,47.473453521728516
2014-07-03,47.76923751831055
2014-07-07,47.44387435913086
2014-07-08,47.65092468261719
2014-07-09,47.4024658203125
2014-07-10,47.4527473449707
2014-07-11,47.621337890625
2014-07-14,48.31053161621094
2014-07-15,48.59743118286133
2014-07-16,48.30165100097656
2014-07-17,48.576725006103516
2014-07-18,48.56489944458008
2014-07-21,48.61223220825195
2014-07-22,49.36351776123047
2014-07-23,50.975547790527344
2014-07-24,52.309539794921875
2014-07-25,50.73892593383789
2014-07-28,50.80103302001953
2014-07-29,50.87793731689453
2014-07-30,50.40467834472656
2014-07-31,50.27454376220703
2014-08-01,51.74754333496094
2014-08-04,51.46654510498047
2014-08-05,51.46654510498047
2014-08-06,51.31864547729492
2014-08-07,51.78599548339844
2014-08-08,52.022640228271484
2014-08-11,54.72018814086914
2014-08-12,55.90036392211914
2014-08-13,55.864871978759766
2014-08-14,55.61344909667969
2014-08-15,55.72584533691406
2014-08-18,56.142906188964844
2014-08-19,57.74309539794922
2014-08-20,57.55379867553711
2014-08-21,56.935611724853516
2014-08-22,57.82001876831055
2014-08-25,59.30485534667969
2014-08-26,59.15694808959961
2014-08-27,59.15694808959961
2014-08-28,59.014984130859375
2014-08-29,59.32259750366211
2014-09-02,62.70636749267578
2014-09-03,67.43893432617188
2014-09-04,68.76995849609375
2014-09-05,65.7914047241211
2014-09-08,65.1466064453125
2014-09-09,60.99081039428711
2014-09-10,58.70144271850586
2014-09-11,55.15794372558594
2014-09-12,56.48305892944336
2014-09-15,55.835296630859375
2014-09-16,55.25850296020508
2014-09-17,55.6075325012207
2014-09-18,56.213897705078125
2014-09-19,59.668663024902344
2014-09-22,58.82863235473633
2014-09-23,58.387908935546875
2014-09-24,58.34059143066406
2014-09-25,57.21068572998047
2014-09-26,57.91465377807617
2014-09-29,57.234344482421875
2014-09-30,56.92082214355469
2014-10-01,56.5303840637207
2014-10-02,55.90036392211914
2014-10-03,55.21708679199219
2014-10-06,51.762332916259766
2014-10-07,48.73646545410156
2014-10-08,46.145389556884766
2014-10-09,47.41135025024414
2014-10-10,45.713531494140625
2014-10-13,40.670406341552734
2014-10-14,41.40987014770508
2014-10-15,40.282928466796875
2014-10-16,44.761104583740234
2014-10-17,48.508705139160156
2014-10-20,49.736209869384766
2014-10-21,50.292293548583984
2014-10-22,49.396060943603516
2014-10-23,48.890262603759766
2014-10-24,48.56489944458008
2014-10-27,47.51191329956055
2014-10-28,48.68912124633789
2014-10-29,47.84320068359375
2014-10-30,48.29277420043945
2014-10-31,48.286865234375
2014-11-03,46.27553176879883
2014-11-04,44.07192611694336
2014-11-05,43.07218551635742
2014-11-06,44.8113899230957
2014-11-07,46.0832633972168
2014-11-10,45.84663772583008
2014-11-11,46.077354431152344
2014-11-12,46.171993255615234
2014-11-13,45.66916275024414
2014-11-14,46.367225646972656
2014-11-17,45.547908782958984
2014-11-18,45.255069732666016
2014-11-19,44.737449645996094
2014-11-20,46.651180267333984
2014-11-21,47.21021270751953
2014-11-24,47.35218811035156
2014-11-25,46.0034065246582
2014-11-26,45.84368133544922
2014-11-28,43.68740463256836
2014-12-01,40.330265045166016
2014-12-02,41.10520553588867
2014-12-03,41.927490234375
2014-12-04,42.74089813232422
2014-12-05,42.853294372558594
2014-12-08,40.82126235961914
2014-12-09,40.3746223449707
2014-12-10,37.12099075317383
2014-12-11,32.51858901977539
2014-12-12,35.65389633178711
2014-12-15,35.198394775390625
2014-12-16,34.57427215576172
2014-12-17,34.13947677612305
2014-12-18,34.87598419189453
2014-12-19,35.93784713745117
2014-12-22,36.875492095947266
2014-12-23,36.159690856933594
2014-12-24,37.564659118652344
2014-12-26,37.25113296508789
2014-12-29,36.2336311340332
2014-12-30,35.34627914428711
2014-12-31,34.90260314941406
2015-01-02,34.90260314941406
2015-01-05,34.54470443725586
2015-01-06,32.76999282836914
2015-01-07,34.01525115966797
2015-01-08,36.17447280883789
2015-01-09,36.455474853515625
2015-01-12,34.05961990356445
2015-01-13,33.039161682128906
2015-01-14,31.95067024230957
2015-01-15,31.719953536987305
2015-01-16,32.240535736083984
2015-01-20,32.47124481201172
2015-01-21,32.39434814453125
2015-01-22,33.30536651611328
2015-01-23,32.59844970703125
2015-01-26,33.39410400390625
2015-01-27,33.269874572753906
2015-01-28,33.509456634521484
2015-01-29,33.5538215637207
2015-01-30,34.17793273925781
2015-02-02,35.05937576293945
2015-02-03,36.17447280883789
2015-02-04,36.27799606323242
2015-02-05,37.05887222290039
2015-02-06,38.452022552490234
2015-02-09,39.04358673095703
2015-02-10,39.9546012878418
2015-02-11,40.522518157958984
2015-02-12,41.21760940551758
2015-02-13,40.22377014160156
2015-02-17,38.9252815246582
2015-02-18,37.65340042114258
2015-02-19,37.45522689819336
2015-02-20,37.6829719543457
2015-02-23,38.715274810791016
2015-02-24,38.08821487426758
2015-02-25,38.5555534362793
2015-02-26,39.635162353515625
2015-02-27,41.134796142578125
2015-03-02,41.76481246948242
2015-03-03,42.211448669433594
2015-03-04,42.26763916015625
2015-03-05,42.74483108520508
2015-03-06,43.39094924926758
2015-03-09,42.706295013427734
2015-03-10,42.52846908569336
2015-03-11,44.45793533325195
2015-03-12,44.20600891113281
2015-03-13,44.30679702758789
2015-03-16,43.27238845825195
2015-03-17,42.43362808227539
2015-03-18,41.33403778076172
2015-03-19,40.64937973022461
2015-03-20,41.28956604003906
2015-03-23,41.50889587402344
2015-03-24,41.58595275878906
2015-03-25,42.33877182006836
2015-03-26,43.10346221923828
2015-03-27,42.51067352294922
2015-03-30,42.61737823486328
2015-03-31,42.93155288696289
2015-04-01,43.27238845825195
2015-04-02,42.679622650146484
2015-04-06,43.210147857666016
2015-04-07,43.12419891357422
2015-04-08,43.65177917480469
2015-04-09,45.19889831542969
2015-04-10,44.95883560180664
2015-04-13,44.79878234863281
2015-04-14,45.25520706176758
2015-04-15,46.043609619140625
2015-04-16,45.95173645019531
2015-04-17,46.60377883911133
2015-04-20,46.83198928833008
2015-04-21,47.25878143310547
2015-04-22,46.82606506347656
2015-04-23,46.517826080322266
2015-04-24,46.834957122802734
2015-04-27,46.517826080322266
2015-04-28,44.6861686706543
2015-04-29,42.52846908569336
2015-04-30,44.683197021484375
2015-05-01,46.046566009521484
2015-05-04,45.52790069580078
2015-05-05,46.9505500793457
2015-05-06,46.535614013671875
2015-05-07,47.12541961669922
2015-05-08,47.187644958496094
2015-05-11,47.415870666503906
2015-05-12,47.71818923950195
2015-05-13,47.56111145019531
2015-05-14,47.99382019042969
2015-05-15,47.63816452026367
2015-05-18,47.19950866699219
2015-05-19,46.32516860961914
2015-05-20,45.95469284057617
2015-05-21,45.48047637939453
2015-05-22,45.05071258544922
2015-05-26,43.71400451660156
2015-05-27,44.47572326660156
2015-05-28,45.35007095336914
2015-05-29,44.58242416381836
2015-06-01,44.17341232299805
2015-06-02,44.23565673828125
2015-06-03,44.16156005859375
2015-06-04,44.30973815917969
2015-06-05,43.945186614990234
2015-06-08,44.33048629760742
2015-06-09,44.65059280395508
2015-06-10,45.035888671875
2015-06-11,45.63162612915039
2015-06-12,45.3322868347168
2015-06-15,45.13665771484375
2015-06-16,45.074424743652344
2015-06-17,45.05071258544922
2015-06-18,44.45793533325195
