,HES
2014-06-17,80.69046783447266
2014-06-18,81.01007080078125
2014-06-19,81.86793518066406
2014-06-20,82.38939666748047
2014-06-23,82.75946807861328
2014-06-24,81.1530532836914
2014-06-25,82.5744400024414
2014-06-26,82.07818603515625
2014-06-27,82.66693115234375
2014-06-30,83.17156219482422
2014-07-01,83.77713775634766
2014-07-02,83.61734008789062
2014-07-03,84.0462875366211
2014-07-07,83.43231964111328
2014-07-08,83.23043823242188
2014-07-09,83.2893295288086
2014-07-10,82.84356689453125
2014-07-11,82.28845977783203
2014-07-14,83.44068908691406
2014-07-15,82.28006744384766
2014-07-16,83.44913482666016
2014-07-17,82.8014907836914
2014-07-18,83.0285873413086
2014-07-21,83.53321838378906
2014-07-22,83.93690490722656
2014-07-23,84.23970031738281
2014-07-24,84.72750854492188
2014-07-25,83.94535827636719
2014-07-28,83.96214294433594
2014-07-29,83.61734008789062
2014-07-30,84.98822784423828
2014-07-31,83.24726104736328
2014-08-01,82.42305755615234
2014-08-04,84.4752197265625
2014-08-05,82.91926574707031
2014-08-06,83.0706558227539
2014-08-07,82.28845977783203
2014-08-08,84.037841796875
2014-08-11,84.22286987304688
2014-08-12,83.2893295288086
2014-08-13,83.36500549316406
2014-08-14,82.02775573730469
2014-08-15,83.17999267578125
2014-08-18,82.33891296386719
2014-08-19,83.49958801269531
2014-08-20,83.60051727294922
2014-08-21,84.16401672363281
2014-08-22,83.10428619384766
2014-08-25,84.23970031738281
2014-08-26,84.32382202148438
2014-08-27,84.07988739013672
2014-08-28,84.26492309570312
2014-08-29,85.0302963256836
2014-09-02,84.5509033203125
2014-09-03,84.73588562011719
2014-09-04,84.23129272460938
2014-09-05,84.93778991699219
2014-09-08,83.89488220214844
2014-09-09,83.67617797851562
2014-09-10,83.38182067871094
2014-09-11,83.12953186035156
2014-09-12,81.76355743408203
2014-09-15,82.60674285888672
2014-09-16,83.6269760131836
2014-09-17,83.39090728759766
2014-09-18,82.40437316894531
2014-09-19,82.2188720703125
2014-09-22,81.190185546875
2014-09-23,80.96251678466797
2014-09-24,80.94567108154297
2014-09-25,80.2542724609375
2014-09-26,81.0890121459961
2014-09-29,81.12272644042969
2014-09-30,79.52914428710938
2014-10-01,77.22724151611328
2014-10-02,76.99957275390625
2014-10-03,76.49365234375
2014-10-06,75.78536987304688
2014-10-07,74.58805084228516
2014-10-08,74.54589080810547
2014-10-09,71.33338928222656
2014-10-10,69.59642028808594
2014-10-13,65.58283996582031
2014-10-14,64.00611114501953
2014-10-15,64.36866760253906
2014-10-16,65.80208587646484
2014-10-17,66.28268432617188
2014-10-20,67.21019744873047
2014-10-21,68.5845947265625
2014-10-22,67.45472717285156
2014-10-23,69.32661437988281
2014-10-24,69.43621826171875
2014-10-27,67.7160873413086
2014-10-28,69.09893035888672
2014-10-29,69.89153289794922
2014-10-30,70.10233306884766
2014-10-31,71.51046752929688
2014-11-03,70.20352172851562
2014-11-04,68.66893005371094
2014-11-05,70.12761688232422
2014-11-06,70.58293914794922
2014-11-07,71.5526123046875
2014-11-10,70.66725158691406
2014-11-11,70.66725158691406
2014-11-12,69.5289535522461
2014-11-13,68.38224792480469
2014-11-14,70.00956726074219
2014-11-17,68.50028228759766
2014-11-18,69.05674743652344
2014-11-19,69.45306396484375
2014-11-20,70.48177337646484
2014-11-21,71.84770965576172
2014-11-24,71.39238739013672
2014-11-25,69.40247344970703
2014-11-26,68.15457153320312
2014-11-28,61.493438720703125
2014-12-01,62.37032699584961
2014-12-02,63.3484001159668
2014-12-03,64.76497650146484
2014-12-04,64.32648468017578
2014-12-05,63.845890045166016
2014-12-08,60.12745666503906
2014-12-09,60.86103820800781
2014-12-10,57.825557708740234
2014-12-11,57.21848678588867
2014-12-12,56.09703063964844
2014-12-15,55.394561767578125
2014-12-16,56.05472946166992
2014-12-17,58.424522399902344
2014-12-18,59.711002349853516
2014-12-19,63.05415344238281
2014-12-22,62.42784881591797
2014-12-23,63.78202438354492
2014-12-24,62.944129943847656
2014-12-26,62.89334487915039
2014-12-29,63.32500457763672
2014-12-30,62.7409782409668
2014-12-31,62.47861099243164
2015-01-02,62.749473571777344
2015-01-05,59.711002349853516
2015-01-06,58.788475036621094
2015-01-07,58.65306854248047
2015-01-08,60.41348648071289
2015-01-09,60.193450927734375
2015-01-12,57.916709899902344
2015-01-13,57.290409088134766
2015-01-14,58.6022834777832
2015-01-15,57.485076904296875
2015-01-16,59.26243209838867
2015-01-20,58.8815803527832
2015-01-21,60.43889236450195
2015-01-22,60.997493743896484
2015-01-23,59.947998046875
2015-01-26,60.641998291015625
2015-01-27,60.608154296875
2015-01-28,55.8769645690918
2015-01-29,55.606143951416016
2015-01-30,57.12112808227539
2015-02-02,59.31321716308594
2015-02-03,61.513763427734375
2015-02-04,60.94670486450195
2015-02-05,61.928489685058594
2015-02-06,61.75925064086914
2015-02-09,62.44478988647461
2015-02-10,61.606868743896484
2015-02-11,61.615325927734375
2015-02-12,63.23188781738281
2015-02-13,65.02617645263672
2015-02-17,65.45781707763672
2015-02-18,65.25470733642578
2015-02-19,64.72998046875
2015-02-20,64.57759094238281
2015-02-23,64.21367645263672
2015-02-24,64.7384262084961
2015-02-25,64.87384796142578
2015-02-26,63.84125900268555
2015-02-27,63.5450439453125
2015-03-02,62.724082946777344
2015-03-03,63.04569625854492
2015-03-04,63.34190368652344
2015-03-05,62.207763671875
2015-03-06,60.42194366455078
2015-03-09,59.60097885131836
2015-03-10,58.6022834777832
2015-03-11,58.90696716308594
2015-03-12,58.20448303222656
2015-03-13,58.399139404296875
2015-03-16,58.67845916748047
2015-03-17,58.21125411987305
2015-03-18,59.264556884765625
2015-03-19,57.25142288208008
2015-03-20,58.049869537353516
2015-03-23,57.6081657409668
2015-03-24,57.82902526855469
2015-03-25,58.69544982910156
2015-03-26,58.52553176879883
2015-03-27,57.225929260253906
2015-03-30,58.236751556396484
2015-03-31,57.65065002441406
2015-04-01,58.76340103149414
2015-04-02,58.78038787841797
2015-04-06,61.608978271484375
2015-04-07,61.45608901977539
2015-04-08,61.031368255615234
2015-04-09,61.48157501220703
2015-04-10,62.11013412475586
2015-04-13,61.77037048339844
2015-04-14,63.392765045166016
2015-04-15,66.33180236816406
2015-04-16,66.27230834960938
2015-04-17,65.79666137695312
2015-04-20,65.98353576660156
2015-04-21,63.656089782714844
2015-04-22,63.944908142089844
2015-04-23,64.38661193847656
2015-04-24,63.885433197021484
2015-04-27,63.89393615722656
2015-04-28,65.19355773925781
2015-04-29,66.2298583984375
2015-04-30,65.32096862792969
2015-05-01,64.36959838867188
2015-05-04,63.443763732910156
2015-05-05,62.772705078125
2015-05-06,63.256839752197266
2015-05-07,62.398963928222656
2015-05-08,63.14644241333008
2015-05-11,60.895450592041016
2015-05-12,60.73406219482422
2015-05-13,59.67228698730469
2015-05-14,58.95875930786133
2015-05-15,59.171119689941406
2015-05-18,58.51707458496094
2015-05-19,57.506221771240234
2015-05-20,59.07767868041992
2015-05-21,59.40895462036133
2015-05-22,58.627464294433594
2015-05-26,57.174964904785156
2015-05-27,57.098533630371094
2015-05-28,57.1579704284668
2015-05-29,57.35334777832031
2015-06-01,56.70777130126953
2015-06-02,57.1579704284668
2015-06-03,56.70777130126953
2015-06-04,56.20663070678711
2015-06-05,56.13016128540039
2015-06-08,55.20429611206055
2015-06-09,55.69696807861328
2015-06-10,55.75642776489258
2015-06-11,58.46611022949219
2015-06-12,57.68177032470703
2015-06-15,57.40043258666992
2015-06-16,59.1651725769043
2015-06-17,59.25894546508789
2015-06-18,59.08843231201172
2015-06-19,58.51723098754883
2015-06-22,58.77299499511719
2015-06-23,59.872745513916016
2015-06-24,58.969093322753906
2015-06-25,57.99721145629883
2015-06-26,58.33820343017578
2015-06-29,57.093528747558594
2015-06-30,57.01679992675781
2015-07-01,55.77211380004883
2015-07-02,56.01934051513672
2015-07-06,54.91106414794922
2015-07-07,55.45668411254883
2015-07-08,54.876956939697266
2015-07-09,55.11567687988281
2015-07-10,54.851383209228516
2015-07-13,54.54447937011719
2015-07-14,55.0474739074707
2015-07-15,53.75162124633789
2015-07-16,53.43620681762695
2015-07-17,52.36201858520508
2015-07-20,50.81043243408203
2015-07-21,50.45237350463867
2015-07-22,50.29890441894531
2015-07-23,50.537620544433594
2015-07-24,49.864131927490234
2015-07-27,49.1735725402832
2015-07-28,50.853065490722656
2015-07-29,51.185543060302734
2015-07-30,51.432777404785156
2015-07-31,50.307437896728516
2015-08-03,49.19063949584961
2015-08-04,49.062747955322266
2015-08-05,47.67313766479492
2015-08-06,48.4318962097168
2015-08-07,47.67313766479492
2015-08-10,49.82149124145508
2015-08-11,49.35260772705078
2015-08-12,50.65697479248047
2015-08-13,50.119876861572266
2015-08-14,50.367122650146484
2015-08-17,50.11136245727539
2015-08-18,50.477943420410156
2015-08-19,48.363685607910156
2015-08-20,47.51968765258789
2015-08-21,46.88029479980469
2015-08-24,43.46167755126953
2015-08-25,42.575035095214844
2015-08-26,43.66628646850586
2015-08-27,47.53673553466797
2015-08-28,48.986019134521484
2015-08-31,50.68255615234375
2015-09-01,48.65354919433594
2015-09-02,49.02865219116211
2015-09-03,48.93488311767578
2015-09-04,48.03972625732422
2015-09-08,48.19316864013672
2015-09-09,46.82061767578125
2015-09-10,46.121543884277344
2015-09-11,44.75751876831055
2015-09-14,44.3141975402832
2015-09-15,45.00474548339844
2015-09-16,46.624542236328125
2015-09-17,46.76155471801758
2015-09-18,44.9030876159668
2015-09-21,44.79176712036133
2015-09-22,43.80684280395508
2015-09-23,42.88188552856445
2015-09-24,42.8647575378418
2015-09-25,43.05317306518555
2015-09-28,41.33173370361328
2015-09-29,41.34886169433594
2015-09-30,42.87333297729492
2015-10-01,43.46427536010742
2015-10-02,45.98220443725586
2015-10-05,47.85780715942383
2015-10-06,50.34148406982422
2015-10-07,51.36919403076172
2015-10-08,53.5873908996582
2015-10-09,53.022132873535156
2015-10-12,51.497684478759766
2015-10-13,51.626136779785156
2015-10-14,51.56618881225586
2015-10-15,52.60248565673828
2015-10-16,52.26846694946289
2015-10-19,51.232181549072266
2015-10-20,51.68608856201172
2015-10-21,50.59841537475586
2015-10-22,52.354122161865234
2015-10-23,52.131439208984375
2015-10-26,50.28153610229492
2015-10-27,48.75707244873047
2015-10-28,48.87697219848633
2015-10-29,48.08047866821289
2015-10-30,48.14042663574219
2015-11-02,49.34800720214844
2015-11-03,51.514801025390625
2015-11-04,51.74604034423828
2015-11-05,53.26193618774414
2015-11-06,53.7501106262207
2015-11-09,53.08206558227539
2015-11-10,53.77580642700195
2015-11-11,52.37981033325195
2015-11-12,51.14653396606445
2015-11-13,51.18079376220703
2015-11-16,52.96217727661133
2015-11-17,51.46341323852539
2015-11-18,52.388362884521484
2015-11-19,51.471981048583984
2015-11-20,50.47850036621094
2015-11-23,50.315792083740234
2015-11-24,52.551090240478516
2015-11-25,52.13999938964844
2015-11-27,50.60697937011719
2015-11-30,50.5298957824707
2015-12-01,51.000946044921875
2015-12-02,48.5943489074707
2015-12-03,47.583744049072266
2015-12-04,47.01848602294922
2015-12-07,45.39126968383789
2015-12-08,44.49199676513672
2015-12-09,44.50913619995117
2015-12-10,44.9459114074707
2015-12-11,43.19021987915039
2015-12-14,42.92470169067383
2015-12-15,44.52567672729492
2015-12-16,43.82849884033203
2015-12-17,42.348026275634766
2015-12-18,41.74551773071289
2015-12-21,40.833133697509766
2015-12-22,41.72829055786133
2015-12-23,44.12974548339844
2015-12-24,43.52722930908203
2015-12-28,42.16727828979492
2015-12-29,42.485748291015625
2015-12-30,41.46147155761719
2015-12-31,41.72829055786133
2016-01-04,41.47007369995117
2016-01-05,41.37540054321289
2016-01-06,38.7932014465332
2016-01-07,37.54513168334961
2016-01-08,37.51071548461914
2016-01-11,35.88392639160156
2016-01-12,34.084991455078125
2016-01-13,33.21565628051758
2016-01-14,34.39485549926758
2016-01-15,33.327552795410156
2016-01-19,31.442556381225586
2016-01-20,30.306379318237305
2016-01-21,32.38075256347656
2016-01-22,32.99186706542969
2016-01-25,29.59197425842285
2016-01-26,29.962093353271484
2016-01-27,31.717985153198242
2016-01-28,34.72193145751953
2016-01-29,36.581119537353516
2016-02-01,35.944190979003906
2016-02-02,33.87843322753906
2016-02-03,37.00288391113281
2016-02-04,37.41603469848633
2016-02-05,32.72504806518555
2016-02-08,33.55995178222656
2016-02-09,33.310340881347656
2016-02-10,33.81816864013672
2016-02-11,33.50830078125
2016-02-12,34.523963928222656
2016-02-16,35.15229034423828
2016-02-17,37.41603469848633
2016-02-18,36.21099853515625
2016-02-19,36.417572021484375
2016-02-22,38.37143325805664
2016-02-23,36.08190155029297
2016-02-24,35.892539978027344
2016-02-25,35.789249420166016
2016-02-26,37.071739196777344
2016-02-29,37.52792739868164
2016-03-01,38.139041900634766
2016-03-02,40.385555267333984
2016-03-03,41.31515884399414
2016-03-04,41.65083312988281
2016-03-07,42.41688537597656
2016-03-08,40.24782943725586
2016-03-09,40.523277282714844
2016-03-10,41.547550201416016
2016-03-11,44.121124267578125
2016-03-14,43.2087516784668
2016-03-15,43.399070739746094
2016-03-16,44.83502960205078
2016-03-17,46.01148986816406
2016-03-18,46.625675201416016
2016-03-21,46.57376480102539
2016-03-22,46.45266342163086
2016-03-23,44.636070251464844
2016-03-24,45.06857681274414
2016-03-28,43.9786491394043
2016-03-29,43.598045349121094
2016-03-30,44.091102600097656
2016-03-31,45.54436492919922
2016-04-01,45.00803756713867
2016-04-04,43.72779083251953
2016-04-05,44.341957092285156
2016-04-06,46.71217727661133
2016-04-07,45.76062774658203
2016-04-08,47.12738037109375
2016-04-11,47.35231018066406
2016-04-12,49.61870574951172
2016-04-13,48.9439697265625
2016-04-14,49.93012619018555
2016-04-15,49.454368591308594
2016-04-18,51.76400375366211
2016-04-19,52.91450500488281
2016-04-20,52.92316436767578
2016-04-21,52.0581169128418
2016-04-22,54.82624816894531
2016-04-25,53.520050048828125
2016-04-26,54.71379089355469
2016-04-27,53.00101089477539
2016-04-28,51.19308853149414
2016-04-29,51.573692321777344
2016-05-02,51.02006149291992
2016-05-03,49.09103012084961
2016-05-04,47.8540153503418
2016-05-05,48.33845138549805
2016-05-06,48.5720100402832
2016-05-09,47.11873245239258
2016-05-10,49.921478271484375
2016-05-11,50.449153900146484
2016-05-12,50.29343032836914
2016-05-13,49.96472930908203
2016-05-16,50.53565216064453
2016-05-17,49.87822723388672
2016-05-18,50.137733459472656
2016-05-19,49.53221130371094
2016-05-20,49.87822723388672
2016-05-23,50.682701110839844
2016-05-24,50.34535217285156
2016-05-25,52.4560432434082
2016-05-26,52.28303909301758
2016-05-27,52.101375579833984
2016-05-31,51.84186553955078
2016-06-01,50.96816635131836
2016-06-02,51.23633575439453
2016-06-03,50.4837532043457
