,GEN
2015-02-02,9.54358196258545
2015-02-03,9.746395111083984
2015-02-04,9.796136856079102
2015-02-05,9.937721252441406
2015-02-06,9.482358932495117
2015-02-09,9.470876693725586
2015-02-10,9.658376693725586
2015-02-11,9.849711418151855
2015-02-12,10.006599426269531
2015-02-13,10.075482368469238
2015-02-17,9.949203491210938
2015-02-18,9.83057689666748
2015-02-19,9.796136856079102
2015-02-20,9.83057689666748
2015-02-23,9.731088638305664
2015-02-24,9.704140663146973
2015-02-25,9.811923027038574
2015-02-26,9.642552375793457
2015-02-27,9.684894561767578
2015-03-02,9.723387718200684
2015-03-03,9.53092098236084
2015-03-04,9.423141479492188
2015-03-05,9.484729766845703
2015-03-06,9.303811073303223
2015-03-09,9.423141479492188
2015-03-10,9.180634498596191
2015-03-11,9.030509948730469
2015-03-12,9.130594253540039
2015-03-13,8.992016792297363
2015-03-16,9.119043350219727
2015-03-17,9.149836540222168
2015-03-18,9.342303276062012
2015-03-19,9.242222785949707
2015-03-20,9.384647369384766
2015-03-23,9.396195411682129
2015-03-24,9.284567832946777
2015-03-25,8.972768783569336
2015-03-26,8.961220741271973
2015-03-27,8.992016792297363
2015-03-30,9.065153121948242
2015-03-31,8.995863914489746
2015-04-01,8.980467796325684
2015-04-02,9.065153121948242
2015-04-06,9.172934532165527
2015-04-07,9.161382675170898
2015-04-08,9.242222785949707
2015-04-09,9.326909065246582
2015-04-10,9.846566200256348
2015-04-13,9.292264938354492
2015-04-14,9.165234565734863
2015-04-15,9.157538414001465
2015-04-16,9.353853225708008
2015-04-17,9.330754280090332
2015-04-20,9.31151008605957
2015-04-21,9.276867866516113
2015-04-22,9.376945495605469
2015-04-23,9.484729766845703
2015-04-24,9.4962739944458
2015-04-27,9.55786418914795
2015-04-28,9.604059219360352
2015-04-29,9.584813117980957
2015-04-30,9.596359252929688
2015-05-01,9.677197456359863
2015-05-04,9.74648380279541
2015-05-05,9.584813117980957
2015-05-06,9.600208282470703
2015-05-07,9.615606307983398
2015-05-08,9.827319145202637
2015-05-11,9.79267692565918
2015-05-12,9.677197456359863
2015-05-13,9.74648380279541
2015-05-14,9.969745635986328
2015-05-15,9.423141479492188
2015-05-18,9.696439743041992
2015-05-19,9.661800384521484
2015-05-20,9.634856224060059
2015-05-21,9.650252342224121
2015-05-22,9.57326602935791
2015-05-26,9.369248390197754
2015-05-27,9.523221969604492
2015-05-28,9.550168991088867
2015-05-29,9.480881690979004
2015-06-01,9.507826805114746
2015-06-02,9.376945495605469
2015-06-03,9.361550331115723
2015-06-04,9.253771781921387
2015-06-05,9.238369941711426
2015-06-08,9.075685501098633
2015-06-09,9.07956314086914
2015-06-10,9.211257934570312
2015-06-11,9.21900463104248
2015-06-12,9.199639320373535
2015-06-15,9.0834321975708
2015-06-16,9.164775848388672
2015-06-17,9.335216522216797
2015-06-18,9.474661827087402
2015-06-19,9.323590278625488
2015-06-22,9.226752281188965
2015-06-23,9.393312454223633
2015-06-24,9.389437675476074
2015-06-25,9.358452796936035
2015-06-26,9.199639320373535
2015-06-29,9.009836196899414
2015-06-30,9.005961418151855
2015-07-01,8.990467071533203
2015-07-02,8.920745849609375
2015-07-06,8.785171508789062
2015-07-07,8.827780723571777
2015-07-08,8.839399337768555
2015-07-09,8.905247688293457
2015-07-10,9.033077239990234
2015-07-13,9.071812629699707
2015-07-14,9.07956314086914
2015-07-15,9.029199600219727
2015-07-16,9.067940711975098
2015-07-17,9.091177940368652
2015-07-20,9.033077239990234
2015-07-21,8.924616813659668
2015-07-22,8.893630027770996
2015-07-23,8.994340896606445
2015-07-24,8.928491592407227
2015-07-27,8.800665855407715
2015-07-28,8.820033073425293
2015-07-29,8.847147941589355
2015-07-30,8.827780723571777
2015-07-31,8.808412551879883
2015-08-03,8.7076997756958
2015-08-04,8.684455871582031
2015-08-05,8.87038803100586
2015-08-06,8.657342910766602
2015-08-07,8.79679012298584
2015-08-10,8.874259948730469
2015-08-11,8.26611614227295
2015-08-12,8.38232135772705
2015-08-13,8.22737979888916
2015-08-14,8.366827964782715
2015-08-17,8.467538833618164
2015-08-18,8.386197090148926
2015-08-19,8.467538833618164
2015-08-20,8.269991874694824
2015-08-21,8.122796058654785
2015-08-24,7.806783199310303
2015-08-25,7.759961128234863
2015-08-26,8.048670768737793
2015-08-27,8.161812782287598
2015-08-28,8.130597114562988
2015-08-31,7.994047164916992
2015-09-01,7.77556848526001
2015-09-02,7.7794694900512695
2015-09-03,7.783372402191162
2015-09-04,7.6663289070129395
2015-09-08,7.837991714477539
2015-09-09,7.662424564361572
2015-09-10,7.806783199310303
2015-09-11,7.79897403717041
2015-09-14,7.728750705718994
2015-09-15,7.767765522003174
2015-09-16,7.783372402191162
2015-09-17,7.834090709686279
2015-09-18,7.869204998016357
2015-09-21,7.904314994812012
2015-09-22,7.744357585906982
2015-09-23,7.783372402191162
2015-09-24,7.744357585906982
2015-09-25,7.7794694900512695
2015-09-28,7.802879810333252
2015-09-29,7.549284934997559
2015-09-30,7.5961012840271
2015-10-01,7.541481971740723
2015-10-02,7.6663289070129395
2015-10-05,7.970640659332275
2015-10-06,8.193020820617676
2015-10-07,8.134499549865723
2015-10-08,8.208629608154297
2015-10-09,8.193020820617676
2015-10-12,8.146203994750977
2015-10-13,8.048670768737793
2015-10-14,8.036965370178223
2015-10-15,8.052570343017578
2015-10-16,8.079878807067871
2015-10-19,8.099388122558594
2015-10-20,8.079878807067871
2015-10-21,7.970640659332275
2015-10-22,8.052570343017578
2015-10-23,8.052570343017578
2015-10-26,8.021361351013184
2015-10-27,7.974542617797852
2015-10-28,8.036965370178223
2015-10-29,7.994047164916992
2015-10-30,8.036965370178223
2015-11-02,8.07597827911377
2015-11-03,8.134499549865723
2015-11-04,8.154008865356445
2015-11-05,8.146203994750977
2015-11-06,8.025262832641602
2015-11-09,7.849695682525635
2015-11-10,7.791172504425049
2015-11-11,7.77556848526001
2015-11-12,7.7404584884643555
2015-11-13,7.689736366271973
2015-11-16,7.787271499633789
2015-11-17,7.7950758934021
2015-11-18,7.810680389404297
2015-11-19,7.861784934997559
2015-11-20,7.838198184967041
2015-11-23,7.818544387817383
2015-11-24,7.787094593048096
2015-11-25,7.8067522048950195
2015-11-27,7.665238380432129
2015-11-30,7.69668436050415
2015-12-01,7.759579658508301
2015-12-02,7.728132247924805
2015-12-03,7.747785568237305
2015-12-04,7.877507209777832
2015-12-07,7.916815757751465
2015-12-08,7.940398216247559
2015-12-09,7.865715980529785
2015-12-10,7.838198184967041
2015-12-11,7.724202632904053
2015-12-14,7.680962562561035
2015-12-15,7.932538032531738
2015-12-16,8.04653549194336
2015-12-17,7.924677848815918
2015-12-18,7.944329738616943
2015-12-21,8.022951126098633
2015-12-22,8.070121765136719
2015-12-23,8.199840545654297
2015-12-24,8.199840545654297
2015-12-28,8.3059720993042
2015-12-29,8.400318145751953
2015-12-30,8.368868827819824
2015-12-31,8.25487232208252
2016-01-04,8.191974639892578
2016-01-05,8.2076997756958
2016-01-06,8.195907592773438
2016-01-07,8.05832576751709
2016-01-08,8.05439567565918
2016-01-11,8.00329303741455
2016-01-12,8.117287635803223
2016-01-13,7.960054874420166
2016-01-14,8.050467491149902
2016-01-15,7.7556471824646
2016-01-19,7.480484485626221
2016-01-20,7.397939682006836
2016-01-21,7.46083402633667
2016-01-22,7.653446674346924
2016-01-25,7.397939682006836
2016-01-26,7.559103488922119
2016-01-27,7.555172920227051
2016-01-28,7.665238380432129
2016-01-29,7.798892498016357
2016-02-01,7.763512134552002
2016-02-02,7.574828147888184
2016-02-03,7.578761100769043
2016-02-04,7.539450168609619
2016-02-05,7.767443656921387
2016-02-08,7.563033580780029
2016-02-09,7.358628749847412
2016-02-10,7.429385185241699
2016-02-11,7.378284454345703
2016-02-12,7.527655601501465
2016-02-16,7.6848955154418945
2016-02-17,7.849987506866455
2016-02-18,7.846028804779053
2016-02-19,7.893559455871582
2016-02-22,7.9727678298950195
2016-02-23,7.74701452255249
2016-02-24,7.640077590942383
2016-02-25,7.7905802726745605
2016-02-26,7.699486255645752
2016-02-29,7.647998332977295
2016-03-01,8.032180786132812
2016-03-02,8.083669662475586
2016-03-03,8.127233505249023
2016-03-04,8.176435470581055
2016-03-07,8.407654762268066
2016-03-08,8.33877944946289
2016-03-09,8.65363883972168
2016-03-10,8.707751274108887
2016-03-11,9.04720401763916
2016-03-14,9.121004104614258
2016-03-15,9.08164119720459
2016-03-16,9.140682220458984
2016-03-17,9.214473724365234
2016-03-18,9.150519371032715
2016-03-21,9.273509979248047
2016-03-22,9.258755683898926
2016-03-23,9.170196533203125
2016-03-24,9.204634666442871
2016-03-28,9.086563110351562
2016-03-29,9.04720401763916
2016-03-30,9.04228687286377
2016-03-31,9.04228687286377
2016-04-01,9.057045936584473
2016-04-04,9.150519371032715
2016-04-05,9.03736686706543
2016-04-06,9.101323127746582
2016-04-07,8.94389533996582
2016-04-08,8.929132461547852
2016-04-11,8.840580940246582
2016-04-12,8.840580940246582
2016-04-13,8.934054374694824
2016-04-14,8.801225662231445
2016-04-15,8.875020027160645
2016-04-18,8.909457206726074
2016-04-19,8.919294357299805
2016-04-20,8.889775276184082
2016-04-21,8.90453815460205
2016-04-22,8.860258102416992
2016-04-25,8.90453815460205
2016-04-26,8.875020027160645
2016-04-27,8.909457206726074
2016-04-28,8.294503211975098
2016-04-29,8.191192626953125
2016-05-02,8.240386962890625
2016-05-03,8.181350708007812
2016-05-04,8.201026916503906
2016-05-05,8.16659164428711
2016-05-06,8.171510696411133
2016-05-09,8.18626880645752
2016-05-10,8.255146980285645
2016-05-11,8.220706939697266
2016-05-12,8.314181327819824
2016-05-13,8.260065078735352
2016-05-16,8.319100379943848
2016-05-17,8.333856582641602
2016-05-18,8.36337661743164
2016-05-19,8.3092622756958
2016-05-20,8.324020385742188
2016-05-23,8.324020385742188
2016-05-24,8.397812843322754
2016-05-25,8.486369132995605
2016-05-26,8.456850051879883
2016-05-27,8.437169075012207
2016-05-31,8.540485382080078
2016-06-01,8.515885353088379
2016-06-02,8.545402526855469
2016-06-03,8.491291046142578
2016-06-06,8.488814353942871
2016-06-07,8.533286094665527
2016-06-08,8.612342834472656
2016-06-09,8.592577934265137
2016-06-10,8.548112869262695
2016-06-13,8.997750282287598
2016-06-14,9.274453163146973
2016-06-15,9.383156776428223
2016-06-16,9.773504257202148
2016-06-17,9.86738395690918
2016-06-20,10.114439010620117
2016-06-21,10.336792945861816
2016-06-22,10.267616271972656
2016-06-23,10.494903564453125
2016-06-24,10.094675064086914
2016-06-27,9.857502937316895
2016-06-28,9.946442604064941
2016-06-29,10.05514907836914
2016-06-30,10.149029731750488
2016-07-01,10.109498023986816
2016-07-05,10.05514907836914
2016-07-06,10.069969177246094
2016-07-07,10.099617004394531
2016-07-08,10.228087425231934
2016-07-11,10.277497291564941
2016-07-12,10.38620376586914
2016-07-13,10.425728797912598
2016-07-14,10.346673011779785
2016-07-15,10.346673011779785
2016-07-18,10.277497291564941
2016-07-19,10.22314453125
2016-07-20,10.228087425231934
2016-07-21,10.02055835723877
2016-07-22,10.124320983886719
2016-07-25,10.05514907836914
2016-07-26,10.065031051635742
2016-07-27,10.02550220489502
2016-07-28,10.104561805725098
2016-07-29,10.094675064086914
2016-08-01,10.153969764709473
2016-08-02,10.218204498291016
2016-08-03,10.32690715789795
2016-08-04,10.391143798828125
2016-08-05,10.81607437133789
2016-08-08,10.761723518371582
2016-08-09,10.702432632446289
2016-08-10,10.737016677856445
2016-08-11,10.92478084564209
2016-08-12,11.137248039245605
2016-08-15,11.305244445800781
2016-08-16,11.354654312133789
2016-08-17,11.32501220703125
2016-08-18,11.456381797790527
2016-08-19,11.758777618408203
2016-08-22,11.768692016601562
2016-08-23,11.833134651184082
2016-08-24,11.778605461120605
2016-08-25,11.76373291015625
2016-08-26,11.758777618408203
2016-08-29,11.962026596069336
2016-08-30,11.887666702270508
2016-08-31,11.962026596069336
2016-09-01,11.971943855285645
2016-09-02,12.036386489868164
2016-09-06,12.299123764038086
2016-09-07,12.353654861450195
2016-09-08,12.3685302734375
2016-09-09,12.140487670898438
2016-09-12,12.31895637512207
2016-09-13,12.239636421203613
2016-09-14,12.185107231140137
2016-09-15,12.32887077331543
2016-09-16,12.497416496276855
2016-09-19,12.313997268676758
2016-09-20,12.249555587768555
2016-09-21,12.432971954345703
2016-09-22,12.432971954345703
2016-09-23,12.413145065307617
2016-09-26,12.37348461151123
2016-09-27,12.472634315490723
2016-09-28,12.527162551879883
2016-09-29,12.398270606994629
2016-09-30,12.442886352539062
2016-10-03,12.447845458984375
2016-10-04,12.51724624633789
2016-10-05,12.586647033691406
2016-10-06,12.542032241821289
2016-10-07,12.497416496276855
2016-10-10,12.51724624633789
2016-10-11,12.423060417175293
2016-10-12,12.363569259643555
2016-10-13,12.036386489868164
2016-10-14,11.942198753356934
2016-10-17,11.99177074432373
2016-10-18,12.00664234161377
2016-10-19,12.011598587036133
2016-10-20,11.996728897094727
2016-10-21,11.937239646911621
2016-10-24,12.343744277954102
2016-10-25,12.388355255126953
2016-10-26,12.40818977355957
2016-10-27,12.358612060546875
2016-10-28,12.33382511138916
2016-10-31,12.40818977355957
2016-11-01,12.502374649047852
2016-11-02,12.507330894470215
2016-11-03,12.616394996643066
2016-11-04,11.644757270812988
2016-11-07,12.095873832702637
2016-11-08,12.249555587768555
2016-11-09,12.313997268676758
2016-11-10,12.418097496032715
2016-11-11,12.393312454223633
2016-11-14,12.209891319274902
2016-11-15,12.00664234161377
2016-11-16,11.84800910949707
2016-11-17,11.850496292114258
2016-11-18,11.810713768005371
2016-11-21,12.193629264831543
2016-11-22,12.487031936645508
2016-11-23,12.357734680175781
2016-11-25,12.342812538146973
2016-11-28,12.133952140808105
2016-11-29,12.094169616699219
2016-11-30,12.12897777557373
2016-12-01,11.815688133239746
2016-12-02,11.691361427307129
2016-12-05,12.109087944030762
2016-12-06,12.034493446350098
2016-12-07,12.153840065002441
2016-12-08,12.213517189025879
2016-12-09,12.342812538146973
2016-12-12,12.2831392288208
2016-12-13,12.3875732421875
2016-12-14,12.352760314941406
2016-12-15,12.332868576049805
2016-12-16,11.974818229675293
2016-12-19,12.044440269470215
2016-12-20,12.009629249572754
2016-12-21,12.059359550476074
2016-12-22,11.989737510681152
2016-12-23,12.004654884338379
2016-12-27,12.11406135559082
2016-12-28,12.009629249572754
2016-12-29,12.04941177368164
2016-12-30,11.880334854125977
2017-01-03,11.940008163452148
2017-01-04,12.044440269470215
2017-01-05,12.258275985717773
2017-01-06,12.437298774719238
2017-01-09,12.427351951599121
2017-01-10,12.496976852416992
2017-01-11,12.666057586669922
2017-01-12,12.780435562133789
2017-01-13,12.999242782592773
2017-01-17,13.029078483581543
2017-01-18,13.13351058959961
2017-01-19,13.20810317993164
2017-01-20,13.252862930297852
2017-01-23,13.307563781738281
2017-01-24,13.600964546203613
2017-01-25,13.55621337890625
2017-01-26,13.53134536743164
2017-01-27,13.600964546203613
2017-01-30,13.561182975769043
2017-01-31,13.700427055358887
2017-02-01,13.551239013671875
2017-02-02,13.80485725402832
2017-02-03,14.128096580505371
2017-02-06,14.053499221801758
2017-02-07,14.143016815185547
2017-02-08,14.227558135986328
2017-02-09,14.416526794433594
2017-02-10,14.431445121765137
2017-02-13,14.451334953308105
2017-02-14,14.26236629486084
2017-02-15,14.219987869262695
2017-02-16,14.19505500793457
2017-02-17,14.359590530395508
2017-02-21,14.364577293395996
2017-02-22,14.259872436523438
2017-02-23,14.249897956848145
2017-02-24,14.379535675048828
2017-02-27,14.299763679504395
2017-02-28,14.244914054870605
2017-03-01,14.504182815551758
2017-03-02,14.559032440185547
2017-03-03,14.569001197814941
2017-03-06,14.519143104553223
2017-03-07,14.603902816772461
2017-03-08,14.773426055908203
2017-03-09,14.75847053527832
2017-03-10,14.972867965698242
2017-03-13,15.331852912902832
2017-03-14,15.281996726989746
2017-03-15,15.31689739227295
2017-03-16,15.321882247924805
2017-03-17,15.306925773620605
2017-03-20,15.346814155578613
2017-03-21,14.95790958404541
2017-03-22,15.286983489990234
2017-03-23,15.306925773620605
2017-03-24,15.192245483398438
2017-03-27,15.192245483398438
2017-03-28,15.137401580810547
2017-03-29,15.371742248535156
2017-03-30,15.281996726989746
2017-03-31,15.296957969665527
2017-04-03,15.077569961547852
2017-04-04,15.147377014160156
2017-04-05,15.097519874572754
2017-04-06,15.237123489379883
2017-04-07,15.361767768859863
2017-04-10,15.286983489990234
2017-04-11,15.157352447509766
2017-04-12,14.982834815979004
2017-04-13,14.977852821350098
2017-04-17,15.082555770874023
2017-04-18,15.157352447509766
2017-04-19,15.162331581115723
2017-04-20,15.207202911376953
2017-04-21,15.306925773620605
2017-04-24,15.441544532775879
2017-04-25,15.581156730651855
2017-04-26,15.581156730651855
2017-04-27,15.695831298828125
2017-04-28,15.770622253417969
2017-05-01,16.014938354492188
2017-05-02,15.91022777557373
2017-05-03,15.91521167755127
2017-05-04,16.064790725708008
2017-05-05,16.10468101501465
2017-05-08,16.179471969604492
2017-05-09,16.13958740234375
2017-05-10,16.52350425720215
2017-05-11,15.685860633850098
2017-05-12,15.461488723754883
2017-05-15,15.955102920532227
2017-05-16,15.616055488586426
2017-05-17,15.017743110656738
2017-05-18,14.828272819519043
2017-05-19,14.46928596496582
2017-05-22,14.748494148254395
2017-05-23,14.853203773498535
2017-05-24,14.893088340759277
2017-05-25,14.932975769042969
2017-05-26,14.763455390930176
2017-05-30,14.987822532653809
2017-05-31,15.11247444152832
2017-06-01,15.127432823181152
2017-06-02,14.997795104980469
2017-06-05,15.030284881591797
2017-06-06,15.130253791809082
2017-06-07,15.130253791809082
2017-06-08,15.05027961730957
2017-06-09,14.850342750549316
2017-06-12,14.760371208190918
2017-06-13,14.65040397644043
2017-06-14,14.540436744689941
2017-06-15,14.200544357299805
2017-06-16,14.220536231994629
2017-06-19,14.43547248840332
2017-06-20,14.27552318572998
2017-06-21,14.470460891723633
2017-06-22,14.400482177734375
2017-06-23,14.260528564453125
2017-06-26,14.425475120544434
2017-06-27,14.050596237182617
2017-06-28,14.440471649169922
2017-06-29,14.025601387023926
2017-06-30,14.120572090148926
2017-07-03,13.730692863464355
2017-07-05,13.890643119812012
2017-07-06,13.85565185546875
2017-07-07,14.200544357299805
2017-07-10,14.495453834533691
2017-07-11,14.500449180603027
2017-07-12,14.955312728881836
2017-07-13,15.175238609313965
2017-07-14,15.035283088684082
2017-07-17,15.255216598510742
2017-07-18,15.280206680297852
2017-07-19,15.505138397216797
2017-07-20,15.580111503601074
2017-07-21,15.585113525390625
2017-07-24,15.53512954711914
2017-07-25,15.755057334899902
2017-07-26,15.630096435546875
2017-07-27,15.46514892578125
2017-07-28,15.510132789611816
2017-07-31,15.490142822265625
2017-08-01,15.590108871459961
2017-08-02,15.450154304504395
2017-08-03,15.130253791809082
2017-08-04,14.580428123474121
2017-08-07,14.430476188659668
2017-08-08,14.240532875061035
2017-08-09,14.295516014099121
2017-08-10,13.91563606262207
2017-08-11,14.140565872192383
2017-08-14,14.280519485473633
2017-08-15,14.200544357299805
2017-08-16,14.145565032958984
2017-08-17,14.052848815917969
2017-08-18,14.258325576782227
2017-08-21,14.102964401245117
2017-08-22,14.413691520690918
2017-08-23,14.639216423034668
2017-08-24,14.72441577911377
2017-08-25,14.769521713256836
2017-08-28,14.995051383972168
2017-08-29,14.879776954650879
2017-08-30,14.980016708374023
2017-08-31,15.025118827819824
2017-09-01,14.964973449707031
2017-09-05,14.939920425415039
2017-09-06,14.834674835205078
2017-09-07,15.335844993591309
2017-09-08,15.852051734924316
2017-09-11,16.41336441040039
2017-09-12,16.90451431274414
2017-09-13,16.578754425048828
2017-09-14,16.513599395751953
2017-09-15,16.658935546875
2017-09-18,16.924560546875
2017-09-19,17.120012283325195
2017-09-20,16.899499893188477
2017-09-21,16.558704376220703
2017-09-22,16.54868507385254
2017-09-25,16.463478088378906
2017-09-26,16.408355712890625
2017-09-27,16.563711166381836
2017-09-28,16.57373809814453
2017-09-29,16.443439483642578
2017-10-02,16.428396224975586
2017-10-03,16.54868507385254
2017-10-04,16.663949966430664
2017-10-05,16.889476776123047
2017-10-06,16.999732971191406
2017-10-09,16.353229522705078
2017-10-10,15.832001686096191
2017-10-11,15.842025756835938
2017-10-12,15.987366676330566
2017-10-13,16.217905044555664
2017-10-16,16.067554473876953
2017-10-17,16.042495727539062
2017-10-18,16.11265754699707
2017-10-19,16.20287322998047
2017-10-20,16.368261337280273
2017-10-23,16.147743225097656
2017-10-24,16.217905044555664
2017-10-25,16.12769889831543
2017-10-26,15.967317581176758
2017-10-27,16.082590103149414
2017-10-30,16.24296760559082
2017-10-31,16.28807258605957
2017-11-01,16.117671966552734
2017-11-02,14.72441577911377
2017-11-03,14.975004196166992
2017-11-06,14.483853340148926
2017-11-07,14.3735990524292
2017-11-08,14.549005508422852
2017-11-09,14.3284912109375
2017-11-10,14.213220596313477
2017-11-13,14.0177640914917
2017-11-14,14.082919120788574
2017-11-15,13.887459754943848
2017-11-16,14.173127174377441
2017-11-17,14.090215682983398
2017-11-20,14.1655912399292
2017-11-21,14.12539291381836
2017-11-22,14.286191940307617
2017-11-24,14.351517677307129
2017-11-27,14.492217063903809
2017-11-28,14.55754566192627
2017-11-29,14.356542587280273
2017-11-30,14.55754566192627
2017-12-01,14.627893447875977
2017-12-04,13.944488525390625
2017-12-05,13.78870964050293
2017-12-06,13.748512268066406
2017-12-07,13.849015235900879
2017-12-08,14.060064315795898
2017-12-11,14.6831693649292
2017-12-12,14.532419204711914
2017-12-13,14.386690139770508
2017-12-14,14.446993827819824
2017-12-15,14.562567710876465
2017-12-18,14.396739959716797
2017-12-19,14.225890159606934
2017-12-20,14.150511741638184
2017-12-21,14.311317443847656
2017-12-22,14.230915069580078
2017-12-26,14.185690879821777
2017-12-27,14.29624080657959
2017-12-28,14.311317443847656
2017-12-29,14.100263595581055
2018-01-02,14.527396202087402
2018-01-03,14.527396202087402
2018-01-04,14.55754566192627
2018-01-05,14.828896522521973
2018-01-08,14.859047889709473
2018-01-09,14.577643394470215
2018-01-10,14.401766777038574
2018-01-11,14.457040786743164
2018-01-12,14.48216724395752
2018-01-16,14.00478744506836
2018-01-17,13.828910827636719
2018-01-18,13.693236351013184
2018-01-19,13.798760414123535
2018-01-22,13.336458206176758
2018-01-23,13.37163257598877
2018-01-24,13.467105865478516
2018-01-25,13.642984390258789
2018-01-26,13.92438793182373
2018-01-29,13.60278606414795
2018-01-30,13.376660346984863
2018-01-31,13.683186531066895
2018-02-01,13.748512268066406
2018-02-02,13.577664375305176
2018-02-05,13.462085723876953
2018-02-06,13.607810974121094
2018-02-07,13.356557846069336
2018-02-08,12.859077453613281
2018-02-09,13.019882202148438
2018-02-12,13.1153564453125
2018-02-13,13.356557846069336
2018-02-14,13.577664375305176
2018-02-15,13.919364929199219
2018-02-16,13.843987464904785
2018-02-20,13.577664375305176
2018-02-21,13.620492935180664
2018-02-22,13.595295906066895
2018-02-23,13.822056770324707
2018-02-26,13.721272468566895
2018-02-27,13.262721061706543
2018-02-28,13.247605323791504
2018-03-01,13.358465194702148
2018-03-02,13.560022354125977
2018-03-05,13.650726318359375
2018-03-06,13.58521842956543
2018-03-07,13.726310729980469
2018-03-08,13.922833442687988
2018-03-09,14.033692359924316
2018-03-12,13.9883394241333
2018-03-13,13.776703834533691
2018-03-14,13.79181957244873
2018-03-15,13.877484321594238
2018-03-16,13.79181957244873
2018-03-19,13.4390869140625
2018-03-20,13.363502502441406
2018-03-21,13.57010269165039
2018-03-22,13.403815269470215
2018-03-23,12.950301170349121
2018-03-26,13.207294464111328
2018-03-27,12.854561805725098
2018-03-28,12.920066833496094
2018-03-29,13.025887489318848
2018-04-02,12.698349952697754
2018-04-03,12.940223693847656
2018-04-04,13.151862144470215
2018-04-05,13.177059173583984
2018-04-06,13.101469993591309
2018-04-09,13.091395378112793
2018-04-10,13.328229904174805
2018-04-11,13.519710540771484
2018-04-12,13.907720565795898
2018-04-13,13.867405891418457
2018-04-16,13.98330307006836
2018-04-17,14.068965911865234
2018-04-18,14.063929557800293
2018-04-19,14.033692359924316
2018-04-20,13.96314525604248
2018-04-23,13.9883394241333
2018-04-24,13.953067779541016
2018-04-25,14.351151466369629
2018-04-26,14.43177604675293
2018-04-27,14.008501052856445
2018-04-30,14.003459930419922
2018-05-01,13.942988395690918
2018-05-02,14.068965911865234
2018-05-03,13.973224639892578
2018-05-04,14.028655052185059
2018-05-07,14.330992698669434
2018-05-08,14.411623001098633
2018-05-09,14.48720645904541
2018-05-10,14.703886032104492
2018-05-11,9.836181640625
2018-05-14,10.783519744873047
2018-05-15,11.252150535583496
2018-05-16,11.262228012084961
2018-05-17,11.24710750579834
2018-05-18,11.181604385375977
2018-05-21,10.879262924194336
2018-05-22,10.768404006958008
2018-05-23,10.743206977844238
2018-05-24,10.576918601989746
2018-05-25,10.612189292907715
2018-05-29,10.592034339904785
2018-05-30,10.607154846191406
2018-05-31,10.47110366821289
2018-06-01,10.592034339904785
2018-06-04,10.657541275024414
2018-06-05,10.75328254699707
2018-06-06,10.854063987731934
2018-06-07,10.770633697509766
2018-06-08,10.780745506286621
2018-06-11,10.72006607055664
2018-06-12,10.836366653442383
2018-06-13,10.760518074035645
2018-06-14,10.800972938537598
2018-06-15,10.750405311584473
2018-06-18,10.699835777282715
2018-06-19,10.613875389099121
2018-06-20,10.623991012573242
2018-06-21,10.517801284790039
2018-06-22,10.477348327636719
2018-06-25,10.350932121276855
2018-06-26,10.285195350646973
2018-06-27,10.179006576538086
2018-06-28,10.259910583496094
2018-06-29,10.441947937011719
2018-07-02,10.563308715820312
2018-07-03,10.522854804992676
2018-07-05,10.694781303405762
2018-07-06,10.760518074035645
2018-07-09,10.907160758972168
2018-07-10,10.826251983642578
2018-07-11,10.760518074035645
2018-07-12,10.932442665100098
2018-07-13,10.957727432250977
2018-07-16,10.89704704284668
2018-07-17,10.907160758972168
2018-07-18,10.902101516723633
2018-07-19,10.765575408935547
2018-07-20,10.72006607055664
2018-07-23,10.573420524597168
2018-07-24,10.391383171081543
2018-07-25,10.462178230285645
2018-07-26,10.416667938232422
2018-07-27,10.482404708862305
2018-07-30,10.270024299621582
2018-07-31,10.224514961242676
2018-08-01,10.330705642700195
2018-08-02,10.558253288269043
2018-08-03,9.734021186828613
2018-08-06,9.900890350341797
2018-08-07,9.830097198486328
2018-08-08,9.830097198486328
2018-08-09,9.723906517028809
2018-08-10,9.698623657226562
2018-08-13,9.511531829833984
2018-08-14,9.435678482055664
2018-08-15,9.38005542755127
2018-08-16,9.814929008483887
2018-08-17,9.87838077545166
2018-08-20,9.827619552612305
2018-08-21,9.924066543579102
2018-08-22,10.000210762023926
2018-08-23,9.959599494934082
2018-08-24,10.030668258666992
2018-08-27,10.182953834533691
2018-08-28,10.284482955932617
2018-08-29,10.44184398651123
2018-08-30,10.254021644592285
2018-08-31,10.233719825744629
2018-09-04,10.17280387878418
2018-09-05,10.091584205627441
2018-09-06,10.056050300598145
2018-09-07,10.066200256347656
2018-09-10,10.096656799316406
2018-09-11,10.157574653625488
2018-09-12,10.203261375427246
2018-09-13,10.17280387878418
2018-09-14,10.167725563049316
2018-09-17,10.050972938537598
2018-09-18,10.482451438903809
2018-09-19,10.492605209350586
2018-09-20,10.50783634185791
2018-09-21,10.609362602233887
2018-09-24,11.010384559631348
2018-09-25,10.761650085449219
2018-09-26,10.675352096557617
2018-09-27,10.792106628417969
2018-09-28,10.802257537841797
2018-10-01,10.553520202636719
2018-10-02,10.436769485473633
2018-10-03,10.502760887145996
2018-10-04,10.365697860717773
2018-10-05,10.17280387878418
2018-10-08,10.325091361999512
2018-10-09,10.106810569763184
2018-10-10,10.101737022399902
2018-10-11,9.87838077545166
