,DOV
2017-09-15,64.45408630371094
2017-09-18,64.62635040283203
2017-09-19,65.27943420410156
2017-09-20,66.22675323486328
2017-09-21,66.05452728271484
2017-09-22,66.33438873291016
2017-09-25,66.19805145263672
2017-09-26,65.93253326416016
2017-09-27,65.62391662597656
2017-09-28,65.67415618896484
2017-09-29,65.5880355834961
2017-10-02,66.37745666503906
2017-10-03,66.77220153808594
2017-10-04,67.23870086669922
2017-10-05,67.28890991210938
2017-10-06,67.51139068603516
2017-10-09,67.33914184570312
2017-10-10,67.18125915527344
2017-10-11,67.33197021484375
2017-10-12,67.51139068603516
2017-10-13,67.8056411743164
2017-10-16,68.01375579833984
2017-10-17,67.49705505371094
2017-10-18,67.15255737304688
2017-10-19,64.23162841796875
2017-10-20,68.14295196533203
2017-10-23,68.56636810302734
2017-10-24,68.81756591796875
2017-10-25,68.17884063720703
2017-10-26,69.23381042480469
2017-10-27,68.89649200439453
2017-10-30,68.78884887695312
2017-10-31,68.53047943115234
2017-11-01,67.84870147705078
2017-11-02,68.20753479003906
2017-11-03,68.83908081054688
2017-11-06,68.98261260986328
2017-11-07,69.01134490966797
2017-11-08,68.93238067626953
2017-11-09,67.46832275390625
2017-11-10,67.3104476928711
2017-11-13,67.3104476928711
2017-11-14,67.18125915527344
2017-11-15,66.52819061279297
2017-11-16,67.46832275390625
2017-11-17,67.61904907226562
2017-11-20,67.92047119140625
2017-11-21,68.02812194824219
2017-11-22,67.970703125
2017-11-24,67.85588073730469
2017-11-27,67.74822998046875
2017-11-28,69.26968383789062
2017-11-29,69.1326904296875
2017-11-30,70.46686553955078
2017-12-01,69.8682632446289
2017-12-04,70.34426879882812
2017-12-05,69.19756317138672
2017-12-06,69.43556213378906
2017-12-07,69.74567413330078
2017-12-08,71.10871887207031
2017-12-11,69.79615020751953
2017-12-12,70.09184265136719
2017-12-13,69.36344909667969
2017-12-14,69.05333709716797
2017-12-15,70.3010025024414
2017-12-18,71.5919189453125
2017-12-19,71.78662109375
2017-12-20,71.76499938964844
2017-12-21,72.73858642578125
2017-12-22,72.45010375976562
2017-12-26,72.92607879638672
2017-12-27,72.94052124023438
2017-12-28,73.15686798095703
2017-12-29,72.83234405517578
2018-01-02,73.33716583251953
2018-01-03,73.92853546142578
2018-01-04,74.35404205322266
2018-01-05,73.83479309082031
2018-01-08,73.8780746459961
2018-01-09,75.03913879394531
2018-01-10,74.06556701660156
2018-01-11,74.64973449707031
2018-01-12,75.10404968261719
2018-01-16,74.54154968261719
2018-01-17,75.248291015625
2018-01-18,74.9958724975586
2018-01-19,75.29877471923828
2018-01-22,75.60890197753906
2018-01-23,76.12814331054688
2018-01-24,75.56562805175781
2018-01-25,75.31319427490234
2018-01-26,75.75314331054688
2018-01-29,74.77230834960938
2018-01-30,77.20269012451172
2018-01-31,76.59691619873047
2018-02-01,75.969482421875
2018-02-02,74.44056701660156
2018-02-05,71.0870590209961
2018-02-06,71.99575805664062
2018-02-07,72.06067657470703
2018-02-08,69.37789154052734
2018-02-09,70.20722961425781
2018-02-12,70.8707275390625
2018-02-13,70.7625503540039
2018-02-14,71.894775390625
2018-02-15,73.26502227783203
2018-02-16,72.99098205566406
2018-02-20,72.26982116699219
2018-02-21,72.10394287109375
2018-02-22,73.60400390625
2018-02-23,74.08719635009766
2018-02-26,75.28435516357422
2018-02-27,73.84998321533203
2018-02-28,72.5169906616211
2018-03-01,70.92320251464844
2018-03-02,70.97391510009766
2018-03-05,71.40856170654297
2018-03-06,72.45177459716797
2018-03-07,72.08956909179688
2018-03-08,72.5821762084961
2018-03-09,74.39330291748047
2018-03-12,73.53121948242188
2018-03-13,72.8936767578125
2018-03-14,71.72010040283203
2018-03-15,71.8070297241211
2018-03-16,72.50247192382812
2018-03-19,72.37210845947266
2018-03-20,75.27711486816406
2018-03-21,74.66859436035156
2018-03-22,71.70561218261719
2018-03-23,71.24920654296875
2018-03-26,72.306884765625
2018-03-27,71.07533264160156
2018-03-28,69.69890594482422
2018-03-29,71.15503692626953
2018-04-02,69.45258331298828
2018-04-03,69.90171813964844
2018-04-04,70.3653793334961
2018-04-05,70.77108001708984
2018-04-06,67.51107025146484
2018-04-09,67.3734359741211
2018-04-10,68.48906707763672
2018-04-11,67.77185821533203
2018-04-12,67.87328338623047
2018-04-13,67.9964370727539
2018-04-16,68.31517791748047
2018-04-17,68.09786987304688
2018-04-18,69.53951263427734
2018-04-19,69.54673767089844
2018-04-20,69.56122589111328
2018-04-23,68.90924835205078
2018-04-24,67.00397491455078
2018-04-25,68.77884674072266
2018-04-26,68.19203186035156
2018-04-27,69.06861877441406
2018-04-30,67.15608215332031
2018-05-01,66.54031372070312
2018-05-02,65.0334701538086
2018-05-03,64.85234832763672
2018-05-04,66.29398345947266
2018-05-07,67.05467224121094
2018-05-08,67.90951538085938
2018-05-09,68.9598159790039
2018-05-10,68.77146911621094
2018-05-11,69.17506408691406
2018-05-14,69.7400894165039
2018-05-15,69.01364135742188
2018-05-16,69.59659576416016
2018-05-17,69.7400894165039
2018-05-18,70.8701400756836
2018-05-21,72.09883880615234
2018-05-22,70.95086669921875
2018-05-23,71.52484130859375
2018-05-24,71.9553451538086
2018-05-25,70.9777603149414
2018-05-29,69.8387680053711
2018-05-30,71.06590270996094
2018-05-31,69.66728973388672
2018-06-01,70.34405517578125
2018-06-04,70.65081787109375
2018-06-05,70.6959457397461
2018-06-06,71.07490539550781
2018-06-07,71.21929168701172
2018-06-08,71.21027374267578
2018-06-11,71.2824478149414
2018-06-12,70.94860076904297
2018-06-13,70.1906509399414
2018-06-14,68.62965393066406
2018-06-15,69.31541442871094
2018-06-18,69.01763916015625
2018-06-19,67.15888977050781
2018-06-20,66.3738784790039
2018-06-21,65.39034271240234
2018-06-22,65.814453125
2018-06-25,65.94076538085938
2018-06-26,65.65204620361328
2018-06-27,65.372314453125
2018-06-28,65.66104888916016
2018-06-29,66.04903411865234
2018-07-02,65.7964096069336
2018-07-03,66.07611083984375
2018-07-05,65.85955810546875
2018-07-06,65.77835083007812
2018-07-09,67.19498443603516
2018-07-10,67.36641693115234
2018-07-11,66.17536163330078
2018-07-12,66.6716537475586
2018-07-13,67.59199523925781
2018-07-16,66.86113739013672
2018-07-17,67.2491226196289
2018-07-18,66.94234466552734
2018-07-19,70.4884033203125
2018-07-20,72.40129852294922
2018-07-23,71.01174926757812
2018-07-24,71.46289825439453
2018-07-25,72.96073913574219
2018-07-26,73.3126449584961
2018-07-27,72.96073913574219
2018-07-30,73.09610748291016
2018-07-31,74.87362670898438
2018-08-01,73.4660415649414
2018-08-02,73.7908706665039
2018-08-03,74.20592498779297
2018-08-06,74.58491516113281
2018-08-07,74.97289276123047
2018-08-08,74.96385955810547
2018-08-09,74.36833953857422
2018-08-10,73.58333587646484
2018-08-13,73.53819274902344
2018-08-14,73.7908706665039
2018-08-15,74.3051986694336
2018-08-16,74.83755493164062
2018-08-17,75.74888610839844
2018-08-20,76.1458740234375
2018-08-21,76.39854431152344
2018-08-22,75.7218017578125
2018-08-23,75.79398345947266
2018-08-24,76.02860260009766
2018-08-27,76.77748107910156
2018-08-28,76.86775207519531
2018-08-29,78.29338836669922
2018-08-30,77.5947265625
2018-08-31,77.91230773925781
2018-09-04,78.10285186767578
2018-09-05,78.84687042236328
2018-09-06,78.33875274658203
2018-09-07,76.88703155517578
2018-09-10,77.60379028320312
2018-09-11,79.16443634033203
2018-09-12,79.62715148925781
2018-09-13,79.84492492675781
2018-09-14,80.28043365478516
2018-09-17,80.32581329345703
2018-09-18,80.56171417236328
2018-09-19,80.21692657470703
2018-09-20,81.07890319824219
2018-09-21,81.02445220947266
2018-09-24,80.30767059326172
2018-09-25,80.5798568725586
2018-09-26,80.60707092285156
2018-09-27,80.73410034179688
2018-09-28,80.32581329345703
2018-10-01,79.98101806640625
2018-10-02,79.98101806640625
2018-10-03,79.93566131591797
2018-10-04,79.99009704589844
2018-10-05,79.3277359008789
2018-10-08,79.28236389160156
2018-10-09,77.72177124023438
2018-10-10,75.09050750732422
2018-10-11,73.80211639404297
2018-10-12,74.56425476074219
2018-10-15,74.42816162109375
2018-10-16,75.52603912353516
2018-10-17,74.60963439941406
2018-10-18,75.75286102294922
2018-10-19,74.77295684814453
2018-10-22,75.09050750732422
2018-10-23,74.95442199707031
2018-10-24,73.3665771484375
2018-10-25,74.14688873291016
2018-10-26,74.45539093017578
2018-10-29,74.03801727294922
2018-10-30,75.33548736572266
2018-10-31,75.16309356689453
2018-11-01,75.67121124267578
2018-11-02,76.73278045654297
2018-11-05,76.90518951416016
2018-11-06,77.866943359375
2018-11-07,78.8014907836914
2018-11-08,78.72888946533203
2018-11-09,78.41134643554688
2018-11-12,77.38604736328125
2018-11-13,77.41326904296875
2018-11-14,76.8961181640625
2018-11-15,78.2026596069336
2018-11-16,79.5001449584961
2018-11-19,78.52022552490234
2018-11-20,76.9323959350586
2018-11-21,77.14107513427734
2018-11-23,76.72369384765625
2018-11-26,76.1793212890625
2018-11-27,75.64400482177734
2018-11-28,76.57853698730469
2018-11-29,76.68804168701172
2018-11-30,77.46368408203125
2018-12-03,78.62257385253906
2018-12-04,76.1861572265625
2018-12-06,74.68048858642578
2018-12-07,72.54521942138672
2018-12-10,71.35890197753906
2018-12-11,71.5140609741211
2018-12-12,71.48666381835938
2018-12-13,71.2950439453125
2018-12-14,69.64339447021484
2018-12-17,67.82748413085938
2018-12-18,67.48072052001953
2018-12-19,65.42755126953125
2018-12-20,63.93102264404297
2018-12-21,62.954647064208984
2018-12-24,60.709842681884766
2018-12-26,62.60788345336914
2018-12-27,63.976654052734375
2018-12-28,63.693763732910156
2018-12-31,64.74317932128906
2019-01-02,65.01692199707031
2019-01-03,63.68465042114258
2019-01-04,66.57733917236328
2019-01-07,67.46245574951172
2019-01-08,68.94988250732422
2019-01-09,69.6707763671875
2019-01-10,70.701904296875
2019-01-11,71.04867553710938
2019-01-14,71.2311782836914
2019-01-15,71.26768493652344
2019-01-16,70.93004608154297
2019-01-17,72.1436767578125
2019-01-18,73.63111114501953
2019-01-22,72.35357666015625
2019-01-23,71.9247055053711
2019-01-24,72.25321197509766
2019-01-25,72.5269546508789
2019-01-28,72.30794525146484
2019-01-29,78.62257385253906
2019-01-30,81.04987335205078
2019-01-31,80.14647674560547
2019-02-01,79.94573974609375
2019-02-04,79.65371704101562
2019-02-05,80.4749984741211
2019-02-06,80.23772430419922
2019-02-07,79.31608581542969
2019-02-08,79.22483825683594
2019-02-11,79.74496459960938
2019-02-12,82.13578033447266
2019-02-13,82.21790313720703
2019-02-14,82.19051361083984
2019-02-15,83.22166442871094
2019-02-19,83.42239379882812
2019-02-20,84.0246810913086
2019-02-21,83.55928802490234
2019-02-22,84.25281524658203
2019-02-25,84.37144470214844
2019-02-26,83.23990631103516
2019-02-27,83.22156524658203
2019-02-28,83.04727935791016
2019-03-01,83.46009826660156
2019-03-04,83.66190338134766
2019-03-05,83.22156524658203
2019-03-06,83.44172668457031
2019-03-07,82.72620391845703
2019-03-08,81.89141082763672
2019-03-11,83.05645751953125
2019-03-12,82.96471405029297
2019-03-13,83.8453598022461
2019-03-14,83.22156524658203
2019-03-15,83.19404602050781
2019-03-18,84.88197326660156
2019-03-19,84.80856323242188
2019-03-20,83.79032135009766
2019-03-21,84.81775665283203
2019-03-22,82.83628845214844
2019-03-25,83.60686492919922
2019-03-26,84.47830963134766
2019-03-27,84.6250991821289
2019-03-28,85.78096771240234
2019-03-29,86.0470199584961
2019-04-01,88.0284652709961
2019-04-02,87.94590759277344
2019-04-03,88.07432556152344
2019-04-04,88.8724136352539
2019-04-05,88.560546875
2019-04-08,88.68894958496094
2019-04-09,87.0377197265625
2019-04-10,87.31293487548828
2019-04-11,87.8908462524414
2019-04-12,89.10174560546875
2019-04-15,88.78986358642578
2019-04-16,89.43199920654297
2019-04-17,88.79901885986328
2019-04-18,89.69802856445312
2019-04-22,88.3862075805664
2019-04-23,89.52373504638672
2019-04-24,89.22100830078125
2019-04-25,88.26698303222656
2019-04-26,89.00999450683594
2019-04-29,89.67050170898438
2019-04-30,89.9365234375
2019-05-01,89.28522491455078
2019-05-02,89.78974914550781
2019-05-03,91.15660858154297
2019-05-06,89.82644653320312
2019-05-07,89.20266723632812
2019-05-08,88.8357162475586
2019-05-09,88.28530883789062
2019-05-10,88.8082046508789
2019-05-13,86.6707763671875
2019-05-14,88.14772033691406
2019-05-15,88.26698303222656
2019-05-16,88.45960235595703
2019-05-17,86.64326477050781
2019-05-20,86.5515365600586
2019-05-21,87.32210540771484
2019-05-22,85.34978485107422
2019-05-23,83.54264068603516
2019-05-24,83.3866958618164
2019-05-28,82.5519027709961
2019-05-29,82.89134216308594
2019-05-30,83.30633544921875
2019-05-31,82.45789337158203
2019-06-03,84.1548080444336
2019-06-04,86.8016586303711
2019-06-05,88.00057220458984
2019-06-06,87.34576416015625
2019-06-07,88.58158111572266
2019-06-10,89.07958221435547
2019-06-11,88.87670135498047
2019-06-12,89.03348541259766
2019-06-13,89.25482177734375
2019-06-14,88.60002899169922
2019-06-17,87.9913330078125
2019-06-18,88.8674545288086
2019-06-19,89.40237426757812
2019-06-20,90.42606353759766
2019-06-21,89.66059875488281
2019-06-24,90.3338394165039
2019-06-25,90.94251251220703
2019-06-26,90.70275115966797
2019-06-27,90.87796020507812
2019-06-28,92.40888214111328
2019-07-01,94.38248443603516
2019-07-02,94.24414825439453
2019-07-03,95.35086059570312
2019-07-05,94.75138092041016
2019-07-08,93.38648986816406
2019-07-09,92.58412170410156
2019-07-10,90.87796020507812
2019-07-11,90.03871154785156
2019-07-12,92.27975463867188
2019-07-15,91.61576843261719
2019-07-16,91.5973129272461
2019-07-17,88.03744506835938
2019-07-18,89.66059875488281
2019-07-19,90.49063110351562
2019-07-22,89.64215087890625
2019-07-23,90.48140716552734
2019-07-24,90.11250305175781
2019-07-25,91.09930419921875
2019-07-26,90.57360076904297
2019-07-29,89.2455825805664
2019-07-30,90.27850341796875
2019-07-31,89.31936645507812
2019-08-01,87.0506362915039
2019-08-02,85.53814697265625
2019-08-05,82.90975952148438
2019-08-06,83.92424774169922
2019-08-07,83.45388793945312
2019-08-08,85.23382568359375
2019-08-09,85.02172088623047
2019-08-12,83.14954376220703
2019-08-13,84.1824722290039
2019-08-14,81.42498016357422
2019-08-15,82.07975769042969
2019-08-16,83.666015625
2019-08-19,84.14556121826172
2019-08-20,84.2009048461914
2019-08-21,84.55137634277344
2019-08-22,83.85970306396484
2019-08-23,81.2497329711914
2019-08-26,81.74771881103516
2019-08-27,82.01517486572266
2019-08-28,83.7213363647461
2019-08-29,85.53875732421875
2019-08-30,86.92034912109375
2019-09-03,85.77985382080078
2019-09-04,86.46601104736328
2019-09-05,89.13646697998047
2019-09-06,88.218505859375
2019-09-09,88.58012390136719
2019-09-10,89.98956298828125
2019-09-11,91.99242401123047
2019-09-12,92.41893768310547
2019-09-13,92.41893768310547
2019-09-16,92.02950286865234
2019-09-17,91.5380630493164
2019-09-18,92.08514404296875
2019-09-19,91.7698745727539
2019-09-20,91.71422576904297
2019-09-23,91.47314453125
2019-09-24,91.33406829833984
2019-09-25,92.23350524902344
2019-09-26,92.27986145019531
2019-09-27,92.84547424316406
2019-09-30,92.31697082519531
2019-10-01,89.26631164550781
2019-10-02,87.24488830566406
2019-10-03,87.68997955322266
2019-10-04,88.08869171142578
2019-10-07,87.75486755371094
2019-10-08,85.29768371582031
2019-10-09,86.58654022216797
2019-10-10,88.01451110839844
2019-10-11,90.2770004272461
2019-10-14,88.93248748779297
2019-10-15,88.99740600585938
2019-10-16,88.8490219116211
2019-10-17,94.00453186035156
2019-10-18,94.78343963623047
2019-10-21,95.96102905273438
2019-10-22,96.54520416259766
2019-10-23,95.77558135986328
2019-10-24,95.60868835449219
2019-10-25,96.10939025878906
2019-10-28,96.6286392211914
2019-10-29,97.3982925415039
2019-10-30,96.37832641601562
2019-10-31,96.33193969726562
2019-11-01,98.87258911132812
2019-11-04,101.40399932861328
2019-11-05,101.5338134765625
2019-11-06,101.4967269897461
2019-11-07,101.19071960449219
2019-11-08,101.39472198486328
2019-11-11,101.95108032226562
2019-11-12,102.00670623779297
2019-11-13,101.19998931884766
2019-11-14,100.80130004882812
2019-11-15,101.50599670410156
2019-11-18,101.14437866210938
2019-11-19,101.16290283203125
2019-11-20,100.67145538330078
2019-11-21,101.16290283203125
2019-11-22,101.51527404785156
2019-11-25,103.80557250976562
2019-11-26,104.29700469970703
2019-11-27,104.39945220947266
2019-11-29,103.82205200195312
2019-12-02,102.73239135742188
2019-12-03,101.54034423828125
2019-12-04,102.83486938476562
2019-12-05,103.68235778808594
2019-12-06,104.85579681396484
2019-12-09,104.77198791503906
2019-12-10,105.10723876953125
2019-12-11,105.39595794677734
2019-12-12,106.61595916748047
2019-12-13,105.84298706054688
2019-12-16,105.35869598388672
2019-12-17,106.41107177734375
2019-12-18,105.79641723632812
2019-12-19,105.67533874511719
2019-12-20,107.0909194946289
2019-12-23,107.89185333251953
2019-12-24,107.34237670898438
2019-12-26,107.84530639648438
2019-12-27,107.53794860839844
2019-12-30,107.32376861572266
2019-12-31,107.34237670898438
2020-01-02,108.84176635742188
2020-01-03,107.82666778564453
2020-01-06,107.83599090576172
2020-01-07,108.13398742675781
2020-01-08,108.38543701171875
2020-01-09,109.07462310791016
2020-01-10,107.81735229492188
2020-01-13,109.08392333984375
2020-01-14,109.07462310791016
2020-01-15,109.53093719482422
2020-01-16,111.38423919677734
2020-01-17,111.31906127929688
2020-01-21,109.8569107055664
2020-01-22,109.77310180664062
2020-01-23,110.49950408935547
2020-01-24,109.0653076171875
2020-01-27,107.5007095336914
2020-01-28,108.45062255859375
2020-01-29,108.38543701171875
2020-01-30,110.75098419189453
2020-01-31,106.02923583984375
2020-02-03,105.87091827392578
2020-02-04,108.4599609375
2020-02-05,111.02104187011719
2020-02-06,110.10836029052734
2020-02-07,109.25155639648438
2020-02-10,110.09903717041016
2020-02-11,110.816162109375
2020-02-12,111.6170883178711
2020-02-13,111.34700012207031
2020-02-14,111.62638854980469
2020-02-18,111.6822738647461
2020-02-19,109.19568634033203
2020-02-20,110.84410095214844
2020-02-21,111.23526000976562
2020-02-24,107.05368041992188
2020-02-25,102.49958801269531
2020-02-26,100.8604965209961
2020-02-27,98.4561538696289
2020-02-28,96.11730194091797
2020-03-02,100.47693634033203
2020-03-03,98.90519714355469
2020-03-04,103.56420135498047
2020-03-05,98.96134185791016
2020-03-06,94.9478988647461
2020-03-09,87.70681762695312
2020-03-10,94.04975891113281
2020-03-11,89.39078521728516
2020-03-12,80.06346130371094
2020-03-13,84.90019226074219
2020-03-16,71.05421447753906
2020-03-17,75.9002914428711
2020-03-18,65.35676574707031
2020-03-19,66.23617553710938
2020-03-20,61.86722183227539
2020-03-23,61.156211853027344
2020-03-24,69.9222183227539
2020-03-25,75.3951187133789
2020-03-26,79.15596771240234
2020-03-27,76.66744995117188
2020-03-30,80.11959075927734
2020-03-31,78.5291748046875
2020-04-01,74.82443237304688
2020-04-02,75.40445709228516
2020-04-03,72.3733139038086
2020-04-06,79.26825714111328
2020-04-07,79.99795532226562
2020-04-08,83.82431030273438
2020-04-09,83.64656829833984
2020-04-13,80.80253601074219
2020-04-14,82.05615997314453
2020-04-15,78.95014953613281
2020-04-16,78.72563171386719
2020-04-17,82.78587341308594
2020-04-20,80.42830657958984
2020-04-21,79.06241607666016
2020-04-22,80.75574493408203
2020-04-23,82.3368148803711
2020-04-24,85.10602569580078
2020-04-27,87.18289947509766
2020-04-28,88.79204559326172
2020-04-29,90.10179901123047
2020-04-30,87.61326599121094
2020-05-01,85.57377624511719
2020-05-04,84.79728698730469
2020-05-05,85.9666976928711
2020-05-06,84.5447006225586
2020-05-07,85.1995620727539
2020-05-08,86.2847900390625
2020-05-11,84.87213134765625
2020-05-12,81.1486587524414
2020-05-13,78.03334045410156
2020-05-14,79.97927856445312
2020-05-15,79.46471405029297
2020-05-18,84.68500518798828
2020-05-19,83.78688049316406
2020-05-20,85.1715087890625
2020-05-21,84.9843978881836
2020-05-22,83.98336029052734
2020-05-26,88.67977905273438
2020-05-27,90.99989318847656
2020-05-28,91.23497772216797
2020-05-29,91.44182586669922
2020-06-01,91.91197204589844
2020-06-02,93.32240295410156
2020-06-03,97.29036712646484
2020-06-04,97.33735656738281
2020-06-05,101.17369079589844
2020-06-08,102.46187591552734
2020-06-09,100.29922485351562
2020-06-10,96.735595703125
2020-06-11,90.45452880859375
2020-06-12,90.84005737304688
2020-06-15,91.54528045654297
2020-06-16,92.5513687133789
2020-06-17,91.90255737304688
2020-06-18,91.53585815429688
2020-06-19,89.232177734375
2020-06-22,89.51426696777344
2020-06-23,89.1381607055664
2020-06-24,86.40194702148438
2020-06-25,86.77808380126953
2020-06-26,87.10716247558594
2020-06-29,88.92189025878906
2020-06-30,90.79304504394531
2020-07-01,89.89037322998047
2020-07-02,91.60167694091797
2020-07-06,92.64537811279297
2020-07-07,91.04691314697266
2020-07-08,91.12215423583984
2020-07-09,89.1945571899414
2020-07-10,89.46724700927734
2020-07-13,90.74602508544922
2020-07-14,92.7488021850586
2020-07-15,96.07740020751953
2020-07-16,96.25605010986328
2020-07-17,97.39378356933594
2020-07-20,96.4158935546875
2020-07-21,97.30914306640625
2020-07-22,98.90763092041016
2020-07-23,99.4341812133789
2020-07-24,99.2085189819336
2020-07-27,99.9043197631836
2020-07-28,98.51271057128906
2020-07-29,100.49668884277344
2020-07-30,98.29644775390625
2020-07-31,96.78260803222656
2020-08-03,96.98004913330078
2020-08-04,97.1587142944336
2020-08-05,98.4939193725586
2020-08-06,98.95463562011719
2020-08-07,101.57799530029297
2020-08-10,103.9004898071289
2020-08-11,105.64940643310547
2020-08-12,105.84687805175781
2020-08-13,105.40493774414062
2020-08-14,104.85956573486328
2020-08-17,105.20746612548828
2020-08-18,104.41766357421875
2020-08-19,104.10736083984375
2020-08-20,103.42096710205078
2020-08-21,103.37393951416016
2020-08-24,104.39886474609375
2020-08-25,104.5869140625
2020-08-26,104.82196807861328
2020-08-27,104.85956573486328
2020-08-28,105.19486236572266
2020-08-31,103.7403793334961
2020-09-01,105.2326431274414
2020-09-02,107.1026840209961
2020-09-03,103.65538024902344
2020-09-04,103.53260040283203
2020-09-08,102.13478088378906
2020-09-09,105.31764221191406
2020-09-10,104.72262573242188
2020-09-11,106.5359878540039
2020-09-14,107.3765869140625
2020-09-15,107.65047454833984
2020-09-16,108.93494415283203
2020-09-17,108.97270965576172
2020-09-18,106.34710693359375
2020-09-21,101.48310089111328
2020-09-22,101.58697509765625
2020-09-23,101.0108642578125
2020-09-24,101.1903076171875
2020-09-25,102.47480010986328
2020-09-28,102.73922729492188
2020-09-29,102.2292251586914
2020-09-30,102.32366180419922
2020-10-01,101.1903076171875
2020-10-02,103.938720703125
2020-10-05,105.14762878417969
2020-10-06,103.97648620605469
2020-10-07,105.49707794189453
2020-10-08,106.65878295898438
2020-10-09,106.80044555664062
2020-10-12,107.64102172851562
2020-10-13,106.1865463256836
2020-10-14,107.31047058105469
2020-10-15,107.57493591308594
2020-10-16,107.73546600341797
2020-10-19,106.5076675415039
2020-10-20,107.89604949951172
2020-10-21,107.41436767578125
2020-10-22,108.84051513671875
2020-10-23,109.81330871582031
2020-10-26,107.49935150146484
2020-10-27,105.35542297363281
2020-10-28,103.2209243774414
2020-10-29,103.97648620605469
2020-10-30,104.56206512451172
2020-11-02,108.49105072021484
2020-11-03,110.6539077758789
2020-11-04,107.73546600341797
2020-11-05,110.85222625732422
2020-11-06,109.95497131347656
2020-11-09,113.07173156738281
2020-11-10,113.1567153930664
2020-11-11,114.15786743164062
2020-11-12,113.33617401123047
2020-11-13,115.48957061767578
2020-11-16,118.81409454345703
2020-11-17,118.44573974609375
2020-11-18,117.45406341552734
2020-11-19,117.75628662109375
2020-11-20,116.62293243408203
2020-11-23,116.57569885253906
2020-11-24,119.32408905029297
2020-11-25,117.22740173339844
2020-11-27,117.46916961669922
2020-11-30,115.71491241455078
2020-12-01,116.29335021972656
2020-12-02,115.96146392822266
2020-12-03,114.87097930908203
2020-12-04,117.14677429199219
2020-12-07,115.9140625
2020-12-08,115.62012481689453
2020-12-09,116.8623046875
2020-12-10,115.0890884399414
2020-12-11,115.0890884399414
2020-12-14,113.91325378417969
2020-12-15,115.53475189208984
2020-12-16,114.61495971679688
2020-12-17,117.35541534423828
2020-12-18,117.45023345947266
2020-12-21,117.45970916748047
2020-12-22,117.05197143554688
2020-12-23,117.2416000366211
2020-12-24,117.60193634033203
2020-12-28,117.84847259521484
2020-12-29,117.11834716796875
2020-12-30,117.99073791503906
2020-12-31,119.71654510498047
2021-01-04,116.9571304321289
2021-01-05,117.63988494873047
2021-01-06,120.95875549316406
2021-01-07,122.75094604492188
2021-01-08,122.75094604492188
2021-01-11,122.1156005859375
2021-01-12,122.89317321777344
2021-01-13,120.54151153564453
2021-01-14,120.3708267211914
2021-01-15,118.89156341552734
2021-01-19,119.01483154296875
2021-01-20,119.48897552490234
2021-01-21,118.51226806640625
2021-01-22,118.83467864990234
2021-01-25,118.59758758544922
2021-01-26,117.82003784179688
2021-01-27,112.78482055664062
2021-01-28,111.89348602294922
2021-01-29,110.46161651611328
2021-02-01,111.49520874023438
2021-02-02,113.16413116455078
2021-02-03,114.5770263671875
2021-02-04,113.62877655029297
2021-02-05,114.79512023925781
2021-02-08,114.6339340209961
2021-02-09,114.12187194824219
2021-02-10,116.42613220214844
2021-02-11,115.78130340576172
2021-02-12,116.37869262695312
2021-02-16,115.35458374023438
2021-02-17,114.38737487792969
2021-02-18,114.68134307861328
2021-02-19,115.92354583740234
2021-02-22,115.81922149658203
2021-02-23,115.66752624511719
2021-02-24,119.00535583496094
2021-02-25,118.31513214111328
2021-02-26,117.3441162109375
2021-03-01,121.25684356689453
2021-03-02,121.04740142822266
2021-03-03,120.89508819580078
2021-03-04,119.34330749511719
2021-03-05,123.8177490234375
2021-03-08,125.45519256591797
2021-03-09,124.63645935058594
2021-03-10,126.68325805664062
2021-03-11,127.43534088134766
2021-03-12,129.31080627441406
2021-03-15,129.24417114257812
2021-03-16,129.0537567138672
2021-03-17,130.3485107421875
2021-03-18,130.6150665283203
2021-03-19,129.0442352294922
2021-03-22,129.89151000976562
2021-03-23,127.20686340332031
2021-03-24,129.15847778320312
2021-03-25,131.09103393554688
2021-03-26,133.18540954589844
2021-03-29,131.5956268310547
2021-03-30,131.7384033203125
2021-03-31,130.54840087890625
2021-04-01,131.30999755859375
2021-04-05,133.44248962402344
2021-04-06,132.83322143554688
2021-04-07,132.40484619140625
2021-04-08,131.87171936035156
2021-04-09,133.2425994873047
2021-04-12,133.74716186523438
2021-04-13,132.00497436523438
2021-04-14,131.6622772216797
2021-04-15,132.6904296875
2021-04-16,133.82330322265625
2021-04-19,133.69000244140625
2021-04-20,137.90736389160156
2021-04-21,141.68687438964844
2021-04-22,140.4683074951172
2021-04-23,141.02996826171875
2021-04-26,139.3639678955078
2021-04-27,140.83958435058594
2021-04-28,140.99191284179688
2021-04-29,144.06689453125
2021-04-30,142.02955627441406
2021-05-03,142.58172607421875
2021-05-04,144.2667999267578
2021-05-05,143.6004180908203
2021-05-06,145.34255981445312
2021-05-07,145.57107543945312
2021-05-10,146.0851287841797
2021-05-11,142.9816131591797
2021-05-12,139.37347412109375
2021-05-13,142.39137268066406
2021-05-14,144.1334991455078
2021-05-17,143.1148681640625
2021-05-18,140.70631408691406
2021-05-19,140.29693603515625
2021-05-20,140.9633331298828
2021-05-21,141.1537322998047
2021-05-24,142.31521606445312
2021-05-25,141.84872436523438
2021-05-26,141.7439727783203
2021-05-27,143.5158233642578
2021-05-28,143.75465393066406
2021-06-01,144.35643005371094
2021-06-02,144.46148681640625
2021-06-03,145.22561645507812
