,AMAT
2014-09-09,19.692686080932617
2014-09-10,19.613773345947266
2014-09-11,20.104772567749023
2014-09-12,19.552392959594727
2014-09-15,19.333202362060547
2014-09-16,19.613773345947266
2014-09-17,19.683917999267578
2014-09-18,19.815433502197266
2014-09-19,19.77159309387207
2014-09-22,19.236751556396484
2014-09-23,18.964942932128906
2014-09-24,19.254287719726562
2014-09-25,18.859737396240234
2014-09-26,19.061399459838867
2014-09-29,19.070159912109375
2014-09-30,18.947416305541992
2014-10-01,18.37750244140625
2014-10-02,18.0004825592041
2014-10-03,18.184606552124023
2014-10-06,18.061857223510742
2014-10-07,17.860193252563477
2014-10-08,18.544084548950195
2014-10-09,18.298585891723633
2014-10-10,17.3867244720459
2014-10-13,16.588851928710938
2014-10-14,16.95709800720215
2014-10-15,17.036012649536133
2014-10-16,17.42180061340332
2014-10-17,17.430566787719727
2014-10-20,17.59715461730957
2014-10-21,18.21967887878418
2014-10-22,17.965410232543945
2014-10-23,18.324892044067383
2014-10-24,18.403804779052734
2014-10-27,18.447643280029297
2014-10-28,18.63176918029785
2014-10-29,18.833431243896484
2014-10-30,18.710678100585938
2014-10-31,19.368274688720703
2014-11-03,19.473487854003906
2014-11-04,19.35950469970703
2014-11-05,19.82420539855957
2014-11-06,19.806671142578125
2014-11-07,19.666378021240234
2014-11-10,19.841737747192383
2014-11-11,19.762828826904297
2014-11-12,19.7189884185791
2014-11-13,19.83296775817871
2014-11-14,20.008323669433594
2014-11-17,19.710222244262695
2014-11-18,19.974435806274414
2014-11-19,19.89516830444336
2014-11-20,19.93039321899414
2014-11-21,20.13295555114746
2014-11-24,20.467628479003906
2014-11-25,20.45882225036621
2014-11-26,21.022476196289062
2014-11-28,21.181001663208008
2014-12-01,20.907981872558594
2014-12-02,21.022476196289062
2014-12-03,21.656585693359375
2014-12-04,21.48924446105957
2014-12-05,22.052900314331055
2014-12-08,21.34834098815918
2014-12-09,21.506864547729492
2014-12-10,20.94321060180664
2014-12-11,20.952014923095703
2014-12-12,20.837528228759766
2014-12-15,20.5997257232666
2014-12-16,21.004858016967773
2014-12-17,21.542089462280273
2014-12-18,22.026477813720703
2014-12-19,21.92078971862793
2014-12-22,22.36994743347168
2014-12-23,22.36994743347168
2014-12-24,22.23784637451172
2014-12-26,22.18501091003418
2014-12-29,22.290691375732422
2014-12-30,22.211429595947266
2014-12-31,21.947219848632812
2015-01-02,21.98243522644043
2015-01-05,21.277877807617188
2015-01-06,20.476438522338867
2015-01-07,20.67018699645996
2015-01-08,21.33071517944336
2015-01-09,21.34834098815918
2015-01-12,20.837528228759766
2015-01-13,20.54688262939453
2015-01-14,20.273874282836914
2015-01-15,20.54688262939453
2015-01-16,20.67018699645996
2015-01-20,20.811100006103516
2015-01-21,21.418790817260742
2015-01-22,21.683008193969727
2015-01-23,21.233842849731445
2015-01-26,21.34834098815918
2015-01-27,20.758256912231445
2015-01-28,20.59092140197754
2015-01-29,20.80229377746582
2015-01-30,20.11534881591797
2015-02-02,20.13295555114746
2015-02-03,20.652578353881836
2015-02-04,20.80229377746582
2015-02-05,21.101736068725586
2015-02-06,21.34834098815918
2015-02-09,20.70541763305664
2015-02-10,21.38355827331543
2015-02-11,21.365949630737305
2015-02-12,21.26026153564453
2015-02-13,21.331010818481445
2015-02-17,21.339862823486328
2015-02-18,21.313323974609375
2015-02-19,22.04735565185547
2015-02-20,22.224233627319336
2015-02-23,22.029666900634766
2015-02-24,22.427631378173828
2015-02-25,22.197696685791016
2015-02-26,22.029666900634766
2015-02-27,22.153474807739258
2015-03-02,22.666414260864258
2015-03-03,21.658233642578125
2015-03-04,21.46367073059082
2015-03-05,21.384075164794922
2015-03-06,21.14529800415039
2015-03-09,21.304481506347656
2015-03-10,20.791549682617188
2015-03-11,20.747329711914062
2015-03-12,21.021486282348633
2015-03-13,21.43714141845703
2015-03-16,21.72898292541504
2015-03-17,21.410606384277344
2015-03-18,21.552106857299805
2015-03-19,21.295639038085938
2015-03-20,21.331010818481445
2015-03-23,21.1983585357666
2015-03-24,21.13645362854004
2015-03-25,20.0132999420166
2015-03-26,19.80989646911621
2015-03-27,20.190176010131836
2015-03-30,20.137113571166992
2015-03-31,19.951398849487305
2015-04-01,19.801048278808594
2015-04-02,19.69492530822754
2015-04-06,19.597644805908203
2015-04-07,19.44730567932129
2015-04-08,19.792211532592773
2015-04-09,19.907176971435547
2015-04-10,19.89833641052246
2015-04-13,19.747989654541016
2015-04-14,19.633031845092773
2015-04-15,19.94255256652832
2015-04-16,19.350025177001953
2015-04-17,19.00511932373047
2015-04-20,19.243894577026367
2015-04-21,19.712617874145508
2015-04-22,19.730302810668945
2015-04-23,19.606491088867188
2015-04-24,19.27927589416504
2015-04-27,17.660877227783203
2015-04-28,17.7227840423584
2015-04-29,17.696252822875977
2015-04-30,17.501691818237305
2015-05-01,17.669723510742188
2015-05-04,17.581279754638672
2015-05-05,17.12141227722168
2015-05-06,17.201004028320312
2015-05-07,17.298280715942383
2015-05-08,17.413259506225586
2015-05-11,17.616657257080078
2015-05-12,17.590126037597656
2015-05-13,17.625497817993164
2015-05-14,17.563594818115234
2015-05-15,17.86427879333496
2015-05-18,17.855436325073242
2015-05-19,17.766559600830078
2015-05-20,17.695457458496094
2015-05-21,17.90876007080078
2015-05-22,17.899877548217773
2015-05-26,17.766559600830078
2015-05-27,18.077638626098633
2015-05-28,18.09540557861328
2015-05-29,17.890987396240234
2015-06-01,18.050960540771484
2015-06-02,18.113183975219727
2015-06-03,18.09540557861328
2015-06-04,17.828773498535156
2015-06-05,17.90876007080078
2015-06-08,17.659910202026367
2015-06-09,17.695457458496094
2015-06-10,17.811002731323242
2015-06-11,17.579917907714844
2015-06-12,17.437719345092773
2015-06-15,17.517709732055664
2015-06-16,17.615468978881836
2015-06-17,17.366613388061523
2015-06-18,17.63324546813965
2015-06-19,17.526592254638672
2015-06-22,17.651020050048828
2015-06-23,17.739896774291992
2015-06-24,17.864330291748047
2015-06-25,17.828773498535156
2015-06-26,17.579917907714844
2015-06-29,17.073314666748047
2015-06-30,17.08220672607422
2015-07-01,17.339950561523438
2015-07-02,17.42882537841797
2015-07-06,17.126638412475586
2015-07-07,17.03776741027832
2015-07-08,16.48673439025879
2015-07-09,16.460067749023438
2015-07-10,16.68225860595703
2015-07-13,17.162195205688477
2015-07-14,16.788908004760742
2015-07-15,16.504505157470703
2015-07-16,15.882364273071289
2015-07-17,15.793490409851074
2015-07-20,15.793490409851074
2015-07-21,15.846810340881348
2015-07-22,15.54463005065918
2015-07-23,15.749048233032227
2015-07-24,15.437981605529785
2015-07-27,15.44686508178711
2015-07-28,15.660172462463379
2015-07-29,15.597955703735352
2015-07-30,15.615729331970215
2015-07-31,15.42909049987793
2015-08-03,15.251335144042969
2015-08-04,14.958037376403809
2015-08-05,15.135795593261719
2015-08-06,14.975814819335938
2015-08-07,15.091354370117188
2015-08-10,15.642391204833984
2015-08-11,15.411312103271484
2015-08-12,15.375764846801758
2015-08-13,15.15356731414795
2015-08-14,14.789173126220703
2015-08-17,15.135795593261719
2015-08-18,14.778189659118652
2015-08-19,14.697723388671875
2015-08-20,14.286470413208008
2015-08-21,13.839463233947754
2015-08-24,13.499734878540039
2015-08-25,13.267289161682129
2015-08-26,13.624895095825195
2015-08-27,14.250713348388672
2015-08-28,14.295416831970215
2015-08-31,14.38481616973877
2015-09-01,13.848404884338379
2015-09-02,14.018266677856445
2015-09-03,14.089789390563965
2015-09-04,13.758997917175293
2015-09-08,14.062970161437988
2015-09-09,13.821584701538086
2015-09-10,13.910984992980957
2015-09-11,13.857344627380371
2015-09-14,13.946748733520508
2015-09-15,14.232831954956055
2015-09-16,14.456337928771973
2015-09-17,14.322234153747559
2015-09-18,14.24177360534668
2015-09-21,13.98250961303711
2015-09-22,13.499734878540039
2015-09-23,13.061664581298828
2015-09-24,13.133183479309082
2015-09-25,13.052722930908203
2015-09-28,12.847098350524902
2015-09-29,13.008025169372559
2015-09-30,13.133183479309082
2015-10-01,13.115304946899414
2015-10-02,13.356689453125
2015-10-05,13.499734878540039
2015-10-06,13.624895095825195
2015-10-07,13.758997917175293
2015-10-08,14.009326934814453
2015-10-09,13.991447448730469
2015-10-12,13.946748733520508
2015-10-13,13.535496711730957
2015-10-14,13.803699493408203
2015-10-15,14.05402660369873
2015-10-16,14.152373313903809
2015-10-19,14.134489059448242
2015-10-20,14.47421932220459
2015-10-21,14.366937637329102
2015-10-22,14.492097854614258
2015-10-23,14.697723388671875
2015-10-26,14.599382400512695
2015-10-27,14.545743942260742
2015-10-28,14.787127494812012
2015-10-29,14.96593189239502
2015-10-30,14.992753028869629
2015-11-02,15.100031852722168
2015-11-03,15.198375701904297
2015-11-04,15.082151412963867
2015-11-05,15.028512954711914
2015-11-06,15.24307632446289
2015-11-09,15.028512954711914
2015-11-10,14.983809471130371
2015-11-11,15.01063346862793
2015-11-12,14.778189659118652
2015-11-13,15.41294002532959
2015-11-16,15.85995864868164
2015-11-17,16.021793365478516
2015-11-18,16.300504684448242
2015-11-19,16.36345100402832
2015-11-20,16.345470428466797
2015-11-23,16.300504684448242
2015-11-24,16.52528190612793
2015-11-25,16.588212966918945
2015-11-27,16.741064071655273
2015-11-30,16.87592887878418
2015-12-01,17.24454689025879
2015-12-02,17.199594497680664
2015-12-03,16.86693572998047
2015-12-04,17.109683990478516
2015-12-07,17.001800537109375
2015-12-08,17.03775978088379
2015-12-09,17.109683990478516
2015-12-10,16.857942581176758
2015-12-11,16.471328735351562
2015-12-14,16.228586196899414
2015-12-15,16.597204208374023
2015-12-16,16.63317108154297
2015-12-17,16.237565994262695
2015-12-18,16.27353858947754
2015-12-21,16.65114974975586
2015-12-22,16.86693572998047
2015-12-23,17.163631439208984
2015-12-24,17.181615829467773
2015-12-28,17.082719802856445
2015-12-29,17.316476821899414
2015-12-30,17.0467472076416
2015-12-31,16.786014556884766
2016-01-04,16.606197357177734
2016-01-05,16.624183654785156
2016-01-06,15.940876007080078
2016-01-07,15.473341941833496
2016-01-08,15.095730781555176
2016-01-11,14.996828079223633
2016-01-12,15.059762954711914
2016-01-13,14.565263748168945
2016-01-14,15.113704681396484
2016-01-15,14.457371711730957
2016-01-19,14.79003620147705
2016-01-20,14.718111038208008
2016-01-21,15.113704681396484
2016-01-22,15.329485893249512
2016-01-25,15.203609466552734
2016-01-26,15.599215507507324
2016-01-27,15.365453720092773
2016-01-28,14.996828079223633
2016-01-29,15.86894416809082
2016-02-01,15.86894416809082
2016-02-02,15.329485893249512
2016-02-03,15.545270919799805
2016-02-04,15.806004524230957
2016-02-05,15.113704681396484
2016-02-08,14.556272506713867
2016-02-09,14.475353240966797
2016-02-10,14.376456260681152
2016-02-11,14.061772346496582
2016-02-12,14.439388275146484
2016-02-16,15.032788276672363
2016-02-17,15.410405158996582
2016-02-18,15.437378883361816
2016-02-19,16.52528190612793
2016-02-22,16.714086532592773
2016-02-23,16.732173919677734
2016-02-24,16.89488410949707
2016-02-25,17.07567024230957
2016-02-26,17.17510986328125
2016-02-29,17.057594299316406
2016-03-01,17.509571075439453
2016-03-02,17.618040084838867
2016-03-03,17.58188819885254
2016-03-04,17.527645111083984
2016-03-07,17.572843551635742
2016-03-08,16.976234436035156
2016-03-09,17.328781127929688
2016-03-10,17.690359115600586
2016-03-11,18.115215301513672
2016-03-14,17.997703552246094
2016-03-15,17.988662719726562
2016-03-16,18.124252319335938
2016-03-17,18.33216667175293
2016-03-18,18.52199363708496
2016-03-21,18.73894500732422
2016-03-22,18.78413963317871
2016-03-23,18.33216667175293
2016-03-24,18.21465301513672
2016-03-28,18.259845733642578
2016-03-29,18.61239242553711
2016-03-30,19.01917266845703
2016-03-31,19.145727157592773
2016-04-01,19.36267852783203
2016-04-04,19.136688232421875
2016-04-05,18.937814712524414
2016-04-06,19.037246704101562
2016-04-07,18.802217483520508
2016-04-08,18.79318618774414
2016-04-11,18.928775787353516
2016-04-12,18.91973304748535
2016-04-13,19.263233184814453
2016-04-14,19.416906356811523
2016-04-15,19.407867431640625
2016-04-18,19.489221572875977
2016-04-19,19.163803100585938
2016-04-20,19.10956573486328
2016-04-21,18.937814712524414
2016-04-22,19.073406219482422
2016-04-25,18.928775787353516
2016-04-26,19.227075576782227
2016-04-27,19.36267852783203
2016-04-28,18.811260223388672
2016-04-29,18.503915786743164
2016-05-02,18.359283447265625
2016-05-03,18.169456481933594
2016-05-04,17.943466186523438
2016-05-05,17.943466186523438
2016-05-06,17.961545944213867
2016-05-09,17.97962760925293
2016-05-10,18.060983657836914
2016-05-11,18.088098526000977
2016-05-12,17.74458885192871
2016-05-13,17.726512908935547
2016-05-16,17.943466186523438
2016-05-17,17.753625869750977
2016-05-18,18.00674057006836
2016-05-19,17.997703552246094
2016-05-20,20.48358154296875
2016-05-23,20.700515747070312
2016-05-24,21.326980590820312
2016-05-25,21.481334686279297
2016-05-26,21.544885635375977
2016-05-27,22.189504623413086
2016-05-31,22.171348571777344
2016-06-01,22.135034561157227
2016-06-02,22.26214027404785
2016-06-03,22.14410972595215
2016-06-06,21.94436264038086
2016-06-07,21.94436264038086
2016-06-08,21.998842239379883
2016-06-09,22.171348571777344
2016-06-10,21.853578567504883
2016-06-13,21.735549926757812
2016-06-14,21.55396270751953
2016-06-15,21.51764678955078
2016-06-16,21.50857162475586
2016-06-17,21.272512435913086
2016-06-20,21.454099655151367
2016-06-21,21.635677337646484
2016-06-22,21.762788772583008
2016-06-23,22.26214027404785
2016-06-24,21.090930938720703
2016-06-27,20.23748779296875
2016-06-28,20.827632904052734
2016-06-29,21.390544891357422
2016-06-30,21.762788772583008
2016-07-01,21.690155029296875
2016-07-05,21.644756317138672
2016-07-06,21.79002571105957
2016-07-07,22.053319931030273
2016-07-08,22.63439178466797
2016-07-11,22.834135055541992
2016-07-12,23.07018280029297
2016-07-13,23.524145126342773
2016-07-14,23.69664764404297
2016-07-15,23.91455078125
2016-07-18,24.150611877441406
2016-07-19,23.959943771362305
2016-07-20,24.196002960205078
2016-07-21,23.814682006835938
2016-07-22,23.94178581237793
2016-07-25,24.050735473632812
2016-07-26,24.341264724731445
2016-07-27,24.4229793548584
2016-07-28,24.168773651123047
2016-07-29,23.869157791137695
2016-08-01,23.850997924804688
2016-08-02,23.578617095947266
2016-08-03,23.78744125366211
2016-08-04,23.94178581237793
2016-08-05,24.341264724731445
2016-08-08,24.35942840576172
2016-08-09,24.3231143951416
2016-08-10,23.978105545043945
2016-08-11,24.3503475189209
2016-08-12,24.677200317382812
2016-08-15,24.94049072265625
2016-08-16,24.713516235351562
2016-08-17,24.77707290649414
2016-08-18,25.13115692138672
2016-08-19,26.910676956176758
2016-08-22,26.46579933166504
2016-08-23,27.28573989868164
2016-08-24,27.0579833984375
2016-08-25,27.012432098388672
2016-08-26,27.303958892822266
2016-08-29,27.376840591430664
2016-08-30,27.322179794311523
2016-08-31,27.185523986816406
2016-09-01,27.59549331665039
2016-09-02,27.349512100219727
2016-09-06,27.313072204589844
2016-09-07,27.249296188354492
2016-09-08,27.139972686767578
2016-09-09,26.29270362854004
2016-09-12,26.957763671875
2016-09-13,26.766441345214844
2016-09-14,26.811994552612305
2016-09-15,27.467941284179688
2016-09-16,27.376840591430664
2016-09-19,27.604604721069336
2016-09-20,27.686599731445312
2016-09-21,27.850589752197266
2016-09-22,27.59549331665039
2016-09-23,27.02153778076172
2016-09-26,26.739112854003906
2016-09-27,27.00331687927246
2016-09-28,27.094423294067383
2016-09-29,26.948654174804688
2016-09-30,27.467941284179688
2016-10-03,27.258403778076172
2016-10-04,26.97598648071289
2016-10-05,27.276630401611328
2016-10-06,27.23107147216797
2016-10-07,27.103530883789062
2016-10-10,26.766441345214844
2016-10-11,26.09226417541504
2016-10-12,26.09226417541504
2016-10-13,25.381656646728516
2016-10-14,25.57297706604004
2016-10-17,25.32699203491211
2016-10-18,25.52742576599121
2016-10-19,25.800735473632812
2016-10-20,25.85540008544922
2016-10-21,25.900951385498047
2016-10-24,26.556909561157227
2016-10-25,26.29270362854004
2016-10-26,26.28359031677246
2016-10-27,26.29270362854004
2016-10-28,26.110490798950195
2016-10-31,26.493131637573242
2016-11-01,26.329145431518555
2016-11-02,26.046716690063477
2016-11-03,25.755184173583984
2016-11-04,25.709636688232422
2016-11-07,26.720895767211914
2016-11-08,26.88487434387207
2016-11-09,26.53868293762207
2016-11-10,25.673189163208008
2016-11-11,26.256258010864258
2016-11-14,26.41114044189453
2016-11-15,26.97598648071289
2016-11-16,27.349512100219727
2016-11-17,27.996353149414062
2016-11-18,28.005460739135742
2016-11-21,28.561199188232422
2016-11-22,28.945058822631836
2016-11-23,29.136985778808594
2016-11-25,29.136985778808594
2016-11-28,29.100433349609375
2016-11-29,29.39289665222168
2016-11-30,29.429454803466797
2016-12-01,27.510147094726562
2016-12-02,28.73484992980957
2016-12-05,28.81710433959961
2016-12-06,28.890222549438477
2016-12-07,29.71278953552246
2016-12-08,29.89557647705078
2016-12-09,29.56655502319336
2016-12-12,29.246665954589844
2016-12-13,29.274085998535156
2016-12-14,29.37462043762207
2016-12-15,30.215465545654297
2016-12-16,29.71278953552246
2016-12-19,29.64881134033203
2016-12-20,29.804183959960938
2016-12-21,29.776756286621094
2016-12-22,30.169769287109375
2016-12-23,30.069231033325195
2016-12-27,30.462236404418945
2016-12-28,30.069231033325195
2016-12-29,29.849885940551758
2016-12-30,29.493438720703125
2017-01-03,29.19183349609375
2017-01-04,29.466020584106445
2017-01-05,29.338062286376953
2017-01-06,29.283226013183594
2017-01-09,29.959552764892578
2017-01-10,30.279447555541992
2017-01-11,30.590190887451172
2017-01-12,30.44395637512207
2017-01-13,30.882648468017578
2017-01-17,30.4348087310791
2017-01-18,30.7912540435791
2017-01-19,30.84609031677246
2017-01-20,30.928354263305664
2017-01-23,30.84609031677246
2017-01-24,31.102001190185547
2017-01-25,31.45844841003418
2017-01-26,31.056318283081055
2017-01-27,32.02510070800781
2017-01-30,31.385330200195312
2017-01-31,31.303077697753906
2017-02-01,32.015960693359375
2017-02-02,31.9337100982666
2017-02-03,32.27186584472656
2017-02-06,32.15305709838867
2017-02-07,32.48207473754883
2017-02-08,32.53691482543945
2017-02-09,32.36326217651367
2017-02-10,32.2810173034668
2017-02-13,32.40896224975586
2017-02-14,32.19874572753906
2017-02-15,32.43638610839844
2017-02-16,32.15305709838867
2017-02-17,32.693824768066406
2017-02-21,33.52790451049805
2017-02-22,33.463741302490234
2017-02-23,33.1429443359375
2017-02-24,33.271263122558594
2017-02-27,33.390411376953125
2017-02-28,33.19793701171875
2017-03-01,33.775360107421875
2017-03-02,33.44541549682617
2017-03-03,33.793704986572266
2017-03-06,33.78453063964844
2017-03-07,33.88536071777344
2017-03-08,34.08700180053711
2017-03-09,34.261146545410156
2017-03-10,34.93941879272461
2017-03-13,35.23271560668945
2017-03-14,35.07688522338867
2017-03-15,35.67265701293945
2017-03-16,35.79180908203125
2017-03-17,36.00262451171875
2017-03-20,36.26841735839844
2017-03-21,35.36103057861328
2017-03-22,35.58101272583008
2017-03-23,35.608497619628906
2017-03-24,35.71849822998047
2017-03-27,35.6176643371582
2017-03-28,35.58101272583008
2017-03-29,35.626834869384766
2017-03-30,35.645172119140625
2017-03-31,35.654319763183594
2017-04-03,35.645172119140625
2017-04-04,35.74598693847656
2017-04-05,35.17770767211914
2017-04-06,35.36103057861328
2017-04-07,35.68182373046875
2017-04-10,35.6176643371582
2017-04-11,35.01272201538086
2017-04-12,34.618614196777344
2017-04-13,34.38947296142578
2017-04-17,34.84775924682617
2017-04-18,34.875240325927734
2017-04-19,35.97513198852539
2017-04-20,36.56171798706055
2017-04-21,36.47007369995117
2017-04-24,37.06583786010742
2017-04-25,37.38663864135742
2017-04-26,37.313323974609375
2017-04-27,37.88157653808594
2017-04-28,37.22166442871094
2017-05-01,38.220706939697266
2017-05-02,38.22987747192383
2017-05-03,38.083221435546875
2017-05-04,38.14737319946289
2017-05-05,38.33985900878906
2017-05-08,38.074058532714844
2017-05-09,38.532344818115234
2017-05-10,39.2930908203125
2017-05-11,39.852195739746094
2017-05-12,39.81552505493164
2017-05-15,40.622108459472656
2017-05-16,41.30952453613281
2017-05-17,39.192264556884766
2017-05-18,40.246315002441406
2017-05-19,40.402130126953125
2017-05-22,40.997894287109375
2017-05-23,41.255104064941406
2017-05-24,40.99789810180664
2017-05-25,41.35615539550781
2017-05-26,41.79707717895508
2017-05-30,41.852210998535156
2017-05-31,42.14616775512695
2017-06-01,42.256404876708984
2017-06-02,42.99129104614258
2017-06-05,42.91781234741211
2017-06-06,42.780006408691406
2017-06-07,43.41386413574219
2017-06-08,43.57001495361328
2017-06-09,41.09894561767578
2017-06-12,40.73149871826172
2017-06-13,41.199989318847656
2017-06-14,40.40080261230469
2017-06-15,39.647525787353516
2017-06-16,39.601593017578125
2017-06-19,40.685569763183594
2017-06-20,39.83125686645508
2017-06-21,40.07008743286133
2017-06-22,39.81288146972656
2017-06-23,40.50183868408203
2017-06-26,39.730201721191406
2017-06-27,38.48088073730469
2017-06-28,39.21577835083008
2017-06-29,38.0675163269043
2017-06-30,37.94809341430664
2017-07-03,37.67250442504883
2017-07-05,38.69216537475586
2017-07-06,38.68297576904297
2017-07-07,39.99660110473633
2017-07-10,40.6120719909668
2017-07-11,41.705238342285156
2017-07-12,41.59499740600586
2017-07-13,41.61336135864258
2017-07-14,42.366641998291016
2017-07-17,42.394187927246094
2017-07-18,42.8259391784668
2017-07-19,43.34035873413086
2017-07-20,43.4046745300293
2017-07-21,43.00047302246094
2017-07-24,42.9729118347168
2017-07-25,42.62385177612305
2017-07-26,43.588409423828125
2017-07-27,42.29314422607422
2017-07-28,41.567447662353516
2017-07-31,40.703941345214844
2017-08-01,40.51102828979492
2017-08-02,39.25252151489258
2017-08-03,39.22496795654297
2017-08-04,39.3351936340332
2017-08-07,40.382423400878906
2017-08-08,40.32729721069336
2017-08-09,40.24462890625
2017-08-10,38.609493255615234
2017-08-11,39.574039459228516
2017-08-14,40.217063903808594
2017-08-15,40.30893325805664
2017-08-16,40.84172058105469
2017-08-17,39.610782623291016
2017-08-18,40.69475555419922
2017-08-21,39.78532409667969
2017-08-22,40.92704772949219
2017-08-23,40.531131744384766
2017-08-24,40.25490951538086
2017-08-25,39.87740707397461
2017-08-28,40.17203903198242
2017-08-29,40.531131744384766
2017-08-30,41.866214752197266
2017-08-31,41.54393768310547
2017-09-01,41.52552032470703
2017-09-05,40.95466232299805
2017-09-06,41.184852600097656
2017-09-07,41.636016845703125
2017-09-08,40.834964752197266
2017-09-11,41.96747589111328
2017-09-12,42.03193283081055
2017-09-13,42.46469497680664
2017-09-14,43.320980072021484
2017-09-15,43.40385055541992
2017-09-18,44.241722106933594
2017-09-19,44.435081481933594
2017-09-20,43.532752990722656
2017-09-21,43.41304397583008
2017-09-22,43.983909606933594
2017-09-25,42.658050537109375
2017-09-26,42.28052520751953
2017-09-27,44.96909713745117
2017-09-28,46.6080207824707
2017-09-29,47.96151351928711
2017-10-02,47.95232009887695
2017-10-03,47.7313346862793
2017-10-04,47.51035690307617
2017-10-05,47.35383224487305
2017-10-06,48.2469596862793
2017-10-09,48.51396560668945
2017-10-10,48.42189025878906
2017-10-11,49.01116180419922
2017-10-12,49.0848274230957
2017-10-13,49.66490173339844
2017-10-16,50.67771530151367
2017-10-17,50.760581970214844
2017-10-18,50.953941345214844
2017-10-19,50.944732666015625
2017-10-20,51.644493103027344
2017-10-23,51.90230178833008
2017-10-24,51.91151809692383
2017-10-25,50.91710662841797
2017-10-26,51.49718475341797
2017-10-27,52.196937561035156
2017-10-30,51.46955871582031
2017-10-31,51.957557678222656
2017-11-01,51.294620513916016
2017-11-02,51.801029205322266
2017-11-03,52.068031311035156
2017-11-06,51.86547088623047
2017-11-07,51.994384765625
2017-11-08,52.40871810913086
2017-11-09,51.082828521728516
2017-11-10,51.89310073852539
2017-11-13,52.510005950927734
2017-11-14,51.948341369628906
2017-11-15,51.349853515625
2017-11-16,53.25579071044922
2017-11-17,52.0128059387207
2017-11-20,53.05323028564453
2017-11-21,54.13970947265625
2017-11-22,53.19895553588867
2017-11-24,53.41108703613281
2017-11-27,52.51643753051758
2017-11-28,52.87615203857422
2017-11-29,48.79952621459961
2017-11-30,48.670406341552734
2017-12-01,47.87722396850586
2017-12-04,45.90346908569336
2017-12-05,46.18938446044922
2017-12-06,47.04713439941406
2017-12-07,48.23692321777344
2017-12-08,47.43450927734375
2017-12-11,47.60974884033203
2017-12-12,46.54909133911133
2017-12-13,46.816551208496094
2017-12-14,47.32382583618164
2017-12-15,48.45827865600586
2017-12-18,49.2514533996582
2017-12-19,48.845638275146484
2017-12-20,49.1500129699707
2017-12-21,47.85877227783203
2017-12-22,48.01556396484375
2017-12-26,47.08403015136719
2017-12-27,47.66508102416992
2017-12-28,47.70197677612305
2017-12-29,47.14859390258789
2018-01-02,48.919429779052734
2018-01-03,49.78639602661133
2018-01-04,50.072322845458984
2018-01-05,50.35823059082031
2018-01-08,51.575679779052734
2018-01-09,50.59804916381836
2018-01-10,49.15922164916992
2018-01-11,49.06700897216797
2018-01-12,49.297584533691406
2018-01-16,50.2660026550293
2018-01-17,52.8853759765625
2018-01-18,52.94071578979492
2018-01-19,52.94071578979492
2018-01-22,52.99604415893555
2018-01-23,53.30039978027344
2018-01-24,52.46110534667969
2018-01-25,51.42810821533203
2018-01-26,52.682456970214844
2018-01-29,51.03151321411133
2018-01-30,49.23301315307617
2018-01-31,49.463592529296875
2018-02-01,49.14077377319336
2018-02-02,46.742767333984375
2018-02-05,44.556888580322266
2018-02-06,46.34618377685547
2018-02-07,44.907371520996094
2018-02-08,42.195770263671875
2018-02-09,44.34476089477539
2018-02-12,45.654441833496094
2018-02-13,45.700565338134766
2018-02-14,47.92332077026367
2018-02-15,49.79562759399414
2018-02-16,50.75482177734375
2018-02-20,52.35333251953125
2018-02-21,51.863609313964844
2018-02-22,51.80817794799805
2018-02-23,52.67672348022461
2018-02-26,54.33992004394531
2018-02-27,53.258853912353516
2018-02-28,53.212642669677734
2018-03-01,52.732173919677734
2018-03-02,53.619197845458984
2018-03-05,53.249603271484375
2018-03-06,55.43022537231445
2018-03-07,54.90354919433594
2018-03-08,54.85735321044922
2018-03-09,56.927093505859375
2018-03-12,56.33573532104492
2018-03-13,55.153018951416016
2018-03-14,55.6519775390625
