,JCI
2016-05-06,28.603368759155273
2016-05-09,28.618562698364258
2016-05-10,29.074270248413086
2016-05-11,29.22616958618164
2016-05-12,29.39326286315918
2016-05-13,29.142623901367188
2016-05-16,30.555320739746094
2016-05-17,30.471776962280273
2016-05-18,30.532535552978516
2016-05-19,30.646467208862305
2016-05-20,31.238889694213867
2016-05-23,31.284456253051758
2016-05-24,32.16548538208008
2016-05-25,32.42372512817383
2016-05-26,32.37816619873047
2016-05-27,32.4161376953125
2016-05-31,32.37056350708008
2016-06-01,32.84147644042969
2016-06-02,32.99336242675781
2016-06-03,32.856651306152344
2016-06-06,32.90222930908203
2016-06-07,32.978179931640625
2016-06-08,32.99336242675781
2016-06-09,33.18324661254883
2016-06-10,33.03134536743164
2016-06-13,32.88703155517578
2016-06-14,32.88703155517578
2016-06-15,32.697166442871094
2016-06-16,32.84147644042969
2016-06-17,32.651580810546875
2016-06-20,32.780696868896484
2016-06-21,32.79590606689453
2016-06-22,33.01614761352539
2016-06-23,33.395912170410156
2016-06-24,31.595867156982422
2016-06-27,30.547725677490234
2016-06-28,31.09458351135254
2016-06-29,31.671794891357422
2016-06-30,32.35537338256836
2016-07-01,32.568031311035156
2016-07-05,31.588274002075195
2016-07-06,31.565488815307617
2016-07-07,31.69459342956543
2016-07-08,32.48448944091797
2016-07-11,32.62880325317383
2016-07-12,32.735137939453125
2016-07-13,32.89463806152344
2016-07-14,32.917423248291016
2016-07-15,32.803497314453125
2016-07-18,32.77310562133789
2016-07-19,32.81867980957031
2016-07-20,32.99038314819336
2016-07-21,34.035888671875
2016-07-22,34.9211311340332
2016-07-25,34.47087097167969
2016-07-26,34.78376007080078
2016-07-27,34.90586471557617
2016-07-28,34.654022216796875
2016-07-29,34.776126861572266
2016-08-01,34.9211311340332
2016-08-02,34.34877395629883
2016-08-03,34.47916030883789
2016-08-04,34.22603225708008
2016-08-05,34.762977600097656
2016-08-08,34.647918701171875
2016-08-09,34.3104248046875
2016-08-10,34.272071838378906
2016-08-11,34.126312255859375
2016-08-12,33.60472869873047
2016-08-15,33.86552047729492
2016-08-16,33.71977996826172
2016-08-17,33.88853073120117
2016-08-18,34.448482513427734
2016-08-19,34.48683166503906
2016-08-22,34.01126480102539
2016-08-23,34.60956573486328
2016-08-24,33.880863189697266
2016-08-25,33.84251022338867
2016-08-26,33.520355224609375
2016-08-29,33.96524429321289
2016-08-30,33.75045394897461
2016-08-31,33.505008697509766
2016-09-01,34.52519607543945
2016-09-02,34.9700813293457
2016-09-06,35.821128845214844
2016-09-07,34.590476989746094
2016-09-08,35.05929946899414
2016-09-09,33.47700881958008
2016-09-12,33.770015716552734
2016-09-13,32.854347229003906
2016-09-14,32.61993408203125
2016-09-15,32.436805725097656
2016-09-16,32.634586334228516
2016-09-19,32.378196716308594
2016-09-20,32.18773651123047
2016-09-21,32.634586334228516
2016-09-22,32.93492126464844
2016-09-23,32.51737976074219
2016-09-26,32.444122314453125
2016-09-27,32.9495849609375
2016-09-28,33.85060119628906
2016-09-29,33.63084030151367
2016-09-30,34.08501434326172
2016-10-03,33.945831298828125
2016-10-04,33.308528900146484
2016-10-05,33.6601448059082
2016-10-06,33.44037628173828
2016-10-07,33.17666244506836
2016-10-10,32.773773193359375
2016-10-11,32.40750503540039
2016-10-12,32.37088394165039
2016-10-13,31.85810661315918
2016-10-14,32.14377975463867
2016-10-17,32.04124450683594
2016-10-18,32.209712982177734
2016-10-19,32.51005935668945
2016-10-20,32.37088394165039
2016-10-21,32.27565383911133
2016-10-24,32.51737976074219
2016-10-25,32.165775299072266
2016-10-26,32.2976188659668
2016-10-27,32.239017486572266
2016-10-28,32.055885314941406
2016-10-31,33.08994674682617
2016-11-01,33.86138153076172
2016-11-02,33.93524932861328
2016-11-03,33.49208450317383
2016-11-04,33.54951858520508
2016-11-07,34.11579895019531
2016-11-08,36.060813903808594
2016-11-09,35.97875213623047
2016-11-10,37.13590621948242
2016-11-11,36.241363525390625
2016-11-14,36.167510986328125
2016-11-15,36.520408630371094
2016-11-16,36.528602600097656
2016-11-17,36.71737289428711
2016-11-18,36.692745208740234
2016-11-21,36.80764389038086
2016-11-22,37.13590621948242
2016-11-23,37.43135070800781
2016-11-25,37.661155700683594
2016-11-28,36.9061164855957
2016-11-29,37.24260711669922
2016-11-30,36.91434097290039
2016-12-01,37.529842376708984
2016-12-02,37.19335174560547
2016-12-05,36.62709045410156
2016-12-06,36.1921272277832
2016-12-07,36.33163833618164
2016-12-08,35.82282257080078
2016-12-09,35.888465881347656
2016-12-12,35.81419372558594
2016-12-13,35.8554573059082
2016-12-14,35.48402786254883
2016-12-15,35.01354217529297
2016-12-16,34.73291015625
2016-12-19,34.922760009765625
2016-12-20,35.38497543334961
2016-12-21,35.33545684814453
2016-12-22,35.17038345336914
2016-12-23,35.079586029052734
2016-12-27,34.97227478027344
2016-12-28,34.55132293701172
2016-12-29,34.40275573730469
2016-12-30,33.998294830322266
2017-01-03,35.02179718017578
2017-01-04,35.07133102416992
2017-01-05,34.61736297607422
2017-01-06,35.31894302368164
2017-01-09,35.16212463378906
2017-01-10,35.99577331542969
2017-01-11,36.38372802734375
2017-01-12,36.14434814453125
2017-01-13,36.037044525146484
2017-01-17,35.58308029174805
2017-01-18,35.56657791137695
2017-01-19,35.38497543334961
2017-01-20,35.40974426269531
2017-01-23,35.69038009643555
2017-01-24,36.27641296386719
2017-01-25,36.474510192871094
2017-01-26,36.565303802490234
2017-01-27,36.09482192993164
2017-01-30,36.127838134765625
2017-01-31,36.301177978515625
2017-02-01,35.079586029052734
2017-02-02,34.91450881958008
2017-02-03,35.211647033691406
2017-02-06,34.91450881958008
2017-02-07,34.03132629394531
2017-02-08,33.84972381591797
2017-02-09,34.097347259521484
2017-02-10,34.54307174682617
2017-02-13,34.46053695678711
2017-02-14,34.24591827392578
2017-02-15,34.35322570800781
2017-02-16,34.40275573730469
2017-02-17,34.592586517333984
2017-02-21,35.18687057495117
2017-02-22,34.807193756103516
2017-02-23,34.24591827392578
2017-02-24,34.5182991027832
2017-02-27,34.86497497558594
2017-02-28,34.61736297607422
2017-03-01,35.22815704345703
2017-03-02,34.88973617553711
2017-03-03,34.71640396118164
2017-03-06,34.46878433227539
2017-03-07,34.22942352294922
2017-03-08,33.957027435302734
2017-03-09,33.69290542602539
2017-03-10,34.03132629394531
2017-03-13,34.03957748413086
2017-03-14,33.75068283081055
2017-03-15,34.609100341796875
2017-03-16,34.47703170776367
2017-03-17,34.642120361328125
2017-03-20,35.09881591796875
2017-03-21,34.359806060791016
2017-03-22,34.71684646606445
2017-03-23,34.459442138671875
2017-03-24,34.22694396972656
2017-03-27,34.343196868896484
2017-03-28,34.658729553222656
2017-03-29,35.08220291137695
2017-03-30,34.99086380004883
2017-03-31,34.9742546081543
2017-04-03,34.185428619384766
2017-04-04,34.293357849121094
2017-04-05,34.02766036987305
2017-04-06,34.193729400634766
2017-04-07,34.03596115112305
2017-04-10,34.14390182495117
2017-04-11,34.22694396972656
2017-04-12,33.961238861083984
2017-04-13,33.71211624145508
2017-04-17,34.11899948120117
2017-04-18,34.334896087646484
2017-04-19,34.276756286621094
2017-04-20,34.65041732788086
2017-04-21,34.907833099365234
2017-04-24,35.63022994995117
2017-04-25,35.871036529541016
2017-04-26,35.746482849121094
2017-04-27,35.00747299194336
2017-04-28,34.5175666809082
2017-05-01,34.46773910522461
2017-05-02,34.42622756958008
2017-05-03,34.55077362060547
2017-05-04,34.43452453613281
2017-05-05,34.849708557128906
2017-05-08,34.8912239074707
2017-05-09,34.882911682128906
2017-05-10,35.215057373046875
2017-05-11,34.79987716674805
2017-05-12,34.907833099365234
2017-05-15,35.24827575683594
2017-05-16,34.93273162841797
2017-05-17,34.31828689575195
2017-05-18,34.68363571166992
2017-05-19,35.3728141784668
2017-05-22,35.40603256225586
2017-05-23,34.858009338378906
2017-05-24,34.8912239074707
2017-05-25,35.00747299194336
2017-05-26,34.89951705932617
2017-05-30,34.858009338378906
2017-05-31,34.675331115722656
2017-06-01,35.024078369140625
2017-06-02,35.08220291137695
2017-06-05,34.907833099365234
2017-06-06,34.26014709472656
2017-06-07,34.177127838134766
2017-06-08,34.26845932006836
2017-06-09,34.93273162841797
2017-06-12,34.43452453613281
2017-06-13,34.80818557739258
2017-06-14,34.75836944580078
2017-06-15,34.824798583984375
2017-06-16,34.75836944580078
2017-06-19,35.323001861572266
2017-06-20,34.882911682128906
2017-06-21,34.41792297363281
2017-06-22,34.72514343261719
2017-06-23,34.72514343261719
2017-06-26,35.34331512451172
2017-06-27,35.20964431762695
2017-06-28,35.8194465637207
2017-06-29,35.54378890991211
2017-06-30,36.22040939331055
2017-07-03,36.12853240966797
2017-07-05,36.395843505859375
2017-07-06,35.96145248413086
2017-07-07,36.053340911865234
2017-07-10,36.237125396728516
2017-07-11,35.98651885986328
2017-07-12,36.25382614135742
2017-07-13,36.37913131713867
2017-07-14,36.64643478393555
2017-07-17,36.830204010009766
2017-07-18,36.755035400390625
2017-07-19,36.88033676147461
2017-07-20,36.8469352722168
2017-07-21,36.91374969482422
2017-07-24,36.755035400390625
2017-07-25,36.9053840637207
2017-07-26,36.18700408935547
2017-07-27,33.530616760253906
2017-07-28,33.11294174194336
2017-07-31,32.536556243896484
2017-08-01,32.36948776245117
2017-08-02,32.88739776611328
2017-08-03,32.96257781982422
2017-08-04,32.72032165527344
2017-08-07,33.229896545410156
2017-08-08,33.0878791809082
2017-08-09,32.954227447509766
2017-08-10,32.48643493652344
2017-08-11,32.30266571044922
2017-08-14,32.285953521728516
2017-08-15,31.600982666015625
2017-08-16,31.367084503173828
2017-08-17,30.815753936767578
2017-08-18,30.949405670166016
2017-08-21,31.968523025512695
2017-08-22,32.260894775390625
2017-08-23,32.21077346801758
2017-08-24,32.235836029052734
2017-08-25,32.43632507324219
2017-08-28,32.444671630859375
2017-08-29,32.36948776245117
2017-08-30,32.695274353027344
2017-08-31,33.0711669921875
2017-09-01,33.321781158447266
2017-09-05,33.41366195678711
2017-09-06,33.09624099731445
2017-09-07,32.753746032714844
2017-09-08,32.71197509765625
2017-09-11,32.9124641418457
2017-09-12,33.41366195678711
2017-09-13,33.330135345458984
2017-09-14,33.4972038269043
2017-09-15,33.25495147705078
2017-09-18,33.05446243286133
2017-09-19,32.61174392700195
2017-09-20,33.20484161376953
2017-09-21,33.39695739746094
2017-09-22,33.53145217895508
2017-09-25,33.724796295166016
2017-09-26,34.41407775878906
2017-09-27,34.00218963623047
2017-09-28,33.67435073852539
2017-09-29,33.8676872253418
2017-10-02,34.00218963623047
2017-10-03,34.01900100708008
2017-10-04,34.42250061035156
2017-10-05,34.63264083862305
2017-10-06,34.523353576660156
2017-10-09,34.128273010253906
2017-10-10,34.87642288208008
2017-10-11,34.758731842041016
2017-10-12,34.7923583984375
2017-10-13,35.044525146484375
2017-10-16,35.094974517822266
2017-10-17,34.63264083862305
2017-10-18,34.1787223815918
2017-10-19,34.666259765625
2017-10-20,34.98567581176758
2017-10-23,34.97728729248047
2017-10-24,35.27149200439453
2017-10-25,34.63264083862305
2017-10-26,35.44801712036133
2017-10-27,35.64976119995117
2017-10-30,35.42279815673828
2017-10-31,34.7923583984375
2017-11-01,34.63264083862305
2017-11-02,34.17030715942383
2017-11-03,34.19552230834961
2017-11-06,34.54018020629883
2017-11-07,34.45610809326172
2017-11-08,34.46451187133789
2017-11-09,32.371421813964844
2017-11-10,31.04328155517578
2017-11-13,30.261526107788086
2017-11-14,30.169055938720703
2017-11-15,30.034563064575195
2017-11-16,30.379209518432617
2017-11-17,30.589366912841797
2017-11-20,30.31197166442871
2017-11-21,30.261526107788086
2017-11-22,30.92559814453125
2017-11-24,31.026472091674805
2017-11-27,31.177780151367188
2017-11-28,32.2957763671875
2017-11-29,32.018375396728516
2017-11-30,31.640106201171875
2017-12-01,31.455175399780273
2017-12-04,31.463573455810547
2017-12-05,31.211408615112305
2017-12-06,31.303865432739258
2017-12-07,31.40474510192871
2017-12-08,31.446779251098633
2017-12-11,31.69895362854004
2017-12-12,32.15287780761719
2017-12-13,31.656917572021484
2017-12-14,31.446779251098633
2017-12-15,31.539878845214844
2017-12-18,31.75150489807129
2017-12-19,31.70918083190918
2017-12-20,31.870012283325195
2017-12-21,32.16627502441406
2017-12-22,32.25939178466797
2017-12-26,32.081634521484375
2017-12-27,32.09857177734375
2017-12-28,32.31865310668945
2017-12-29,32.25939178466797
2018-01-02,32.36096954345703
2018-01-03,32.97890090942383
2018-01-04,33.73226547241211
2018-01-05,32.52180480957031
2018-01-08,32.96195983886719
2018-01-09,32.801143646240234
2018-01-10,33.06355667114258
2018-01-11,33.486793518066406
2018-01-12,33.68994140625
2018-01-16,34.003143310546875
2018-01-17,33.46138381958008
2018-01-18,33.25823974609375
2018-01-19,32.928123474121094
2018-01-22,33.182064056396484
2018-01-23,34.25708770751953
2018-01-24,34.36712646484375
2018-01-25,34.52796173095703
2018-01-26,35.069705963134766
2018-01-29,34.248626708984375
2018-01-30,33.723812103271484
2018-01-31,33.12279510498047
2018-02-01,33.698421478271484
2018-02-02,33.46138381958008
2018-02-05,31.759971618652344
2018-02-06,31.84461212158203
2018-02-07,31.827686309814453
2018-02-08,30.938892364501953
2018-02-09,30.718799591064453
2018-02-12,31.6668643951416
2018-02-13,31.64992332458496
2018-02-14,31.75150489807129
2018-02-15,32.32710647583008
2018-02-16,32.52180480957031
2018-02-20,32.056236267089844
2018-02-21,32.039306640625
2018-02-22,32.14935302734375
2018-02-23,32.86039352416992
2018-02-26,32.79267883300781
2018-02-27,32.183204650878906
2018-02-28,31.209753036499023
2018-03-01,30.388671875
2018-03-02,30.701875686645508
2018-03-05,31.2520751953125
2018-03-06,31.64992332458496
2018-03-07,31.379045486450195
2018-03-08,31.85308265686035
2018-03-09,32.62337875366211
2018-03-12,32.758811950683594
2018-03-13,32.91117858886719
2018-03-14,31.506027221679688
2018-03-15,31.36212730407715
2018-03-16,31.2854061126709
2018-03-19,31.038192749023438
2018-03-20,30.56080436706543
2018-03-21,30.96999740600586
2018-03-22,30.2624454498291
2018-03-23,29.265064239501953
2018-03-26,29.785064697265625
2018-03-27,29.256542205810547
2018-03-28,29.23096466064453
2018-03-29,30.040802001953125
2018-04-02,28.924072265625
2018-04-03,29.350311279296875
2018-04-04,29.83620834350586
2018-04-05,29.49523162841797
2018-04-06,28.676868438720703
2018-04-09,28.352930068969727
2018-04-10,28.74506378173828
2018-04-11,29.23948860168457
2018-04-12,29.162771224975586
2018-04-13,29.051950454711914
2018-04-16,29.580469131469727
2018-04-17,29.23096466064453
2018-04-18,29.358829498291016
2018-04-19,28.99228286743164
2018-04-20,29.21392059326172
2018-04-23,29.11161994934082
2018-04-24,28.3614559173584
2018-04-25,28.804731369018555
2018-04-26,29.273588180541992
2018-04-27,29.384410858154297
2018-04-30,28.87293243408203
2018-05-01,30.637529373168945
2018-05-02,30.10047721862793
2018-05-03,30.168672561645508
2018-05-04,30.901796340942383
2018-05-07,31.24277687072754
2018-05-08,30.93589210510254
2018-05-09,30.918848037719727
2018-05-10,31.302452087402344
2018-05-11,30.944408416748047
2018-05-14,31.097864151000977
2018-05-15,30.918848037719727
2018-05-16,31.046707153320312
2018-05-17,31.123435974121094
2018-05-18,30.646053314208984
2018-05-21,30.45850944519043
2018-05-22,29.998184204101562
2018-05-23,29.17129135131836
2018-05-24,29.341785430908203
2018-05-25,29.529329299926758
2018-05-29,29.034908294677734
2018-05-30,29.333267211914062
2018-05-31,28.60866928100586
2018-06-01,28.753583908081055
2018-06-04,29.051950454711914
2018-06-05,29.418508529663086
2018-06-06,29.469661712646484
2018-06-07,29.785064697265625
2018-06-08,29.955564498901367
2018-06-11,29.912933349609375
2018-06-12,29.998184204101562
2018-06-13,29.76801872253418
2018-06-14,29.7424373626709
2018-06-15,29.870311737060547
2018-06-18,29.44407844543457
2018-06-19,29.40997886657715
2018-06-20,30.049331665039062
2018-06-21,29.265064239501953
2018-06-22,29.196353912353516
2018-06-25,29.514162063598633
2018-06-26,29.342370986938477
2018-06-27,28.801219940185547
2018-06-28,28.595075607299805
2018-06-29,28.73250389099121
2018-07-02,28.620840072631836
2018-07-03,28.887117385864258
2018-07-05,29.393911361694336
